Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164)
1.581466633147321e-11,0.5617327948338525,0.0,7.552475918018529e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556539203613,0.999993826501448,0.0,0.0,1.4131739163616838e-09,1.4131739163616995e-09,6.173498552135259e-06,1.607849574746888e-23
1.8609205002814893e-11,0.5617327948605124,0.0,8.88703522271207e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556536706457,0.9999927631286355,0.0,0.0,1.662889532820692e-09,1.662889532820716e-09,7.2368713647194046e-06,2.3596901122429424e-23
2.1403743674156575e-11,0.5617327948871726,0.0,1.022159311367681e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556534209301,0.9999917078603452,0.0,0.0,1.9126051491553698e-09,1.9126051491554033e-09,8.29213965505476e-06,3.2970787420917385e-23
2.699282101683994e-11,0.5617327949404928,0.0,1.289070469743802e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556529214988,0.9999896213907201,0.0,0.0,2.4120363814517333e-09,2.412036381451791e-09,1.037860928012135e-05,5.797172418541617e-23
3.25818983595233e-11,0.5617327949938129,0.0,1.555981075451909e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556524220676,0.9999875666040474,0.0,0.0,2.9114676132507714e-09,2.9114676132508632e-09,1.243339595279202e-05,9.24349628454208e-23
4.376005304489003e-11,0.5617327951004533,0.0,2.089800662309308e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556514232051,0.9999835501622355,0.0,0.0,3.910330075356864e-09,3.910330075357059e-09,1.6449837764821956e-05,1.9500924533106604e-22
5.2851327217382594e-11,0.5617327951871844,0.0,2.523958438901876e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556506108231,0.9999803729927974,0.0,0.0,4.722712149395261e-09,4.7227121493955795e-09,1.9627007202855795e-05,3.173033796247371e-22
6.194260138987516e-11,0.5617327952739158,0.0,2.9581148531038634e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555649798441,0.9999772739255017,0.0,0.0,5.535094222117784e-09,5.535094222118264e-09,2.272607449862686e-05,4.801492948553579e-22
7.103387556236772e-11,0.5617327953606471,0.0,3.3922699384043237e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555648986059,0.999974251040512,0.0,0.0,6.347476293524425e-09,6.347476293525115e-09,2.5748959488305378e-05,6.886165846524831e-22
8.012514973486027e-11,0.5617327954473786,0.0,3.82642372747053e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556481736769,0.9999713024651026,0.0,0.0,7.159858363615181e-09,7.159858363616129e-09,2.8697534897732396e-05,9.475839172701765e-22
8.921642390735283e-11,0.5617327955341098,0.0,4.260576252166293e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556473612949,0.999968426372608,0.0,0.0,7.972240432390046e-09,7.972240432391307e-09,3.157362739239638e-05,1.2617447325539962e-21
9.830769807984539e-11,0.5617327956208411,0.0,4.694727543572982e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556465489128,0.9999656209812177,0.0,0.0,8.784622499849016e-09,8.784622499850652e-09,3.437901878253984e-05,1.6356138305142354e-21
9.999999999999999e-11,0.5617327957075724,0.0,4.7755428214568236e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556463976913,0.9999651064343159,0.0,0.0,8.935843957397726e-09,8.935843957399439e-09,3.489356568435074e-05,1.712151656417179e-21
1.0739897225233795e-10,0.5617327957075724,0.0,5.128877632004749e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556457365308,0.9999628845531041,0.0,0.0,9.597004565992087e-09,9.59700456599416e-09,3.711544689607006e-05,2.0735320494812425e-21
1.164902464248305e-10,0.5617327957943037,0.0,5.563026547034147e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556449241487,0.9999602153929535,0.0,0.0,1.0409386630819254e-08,1.0409386630821831e-08,3.9784607046758574e-05,2.5796741636127806e-21
1.2558152059732306e-10,0.5617327958810351,0.0,5.997174317506058e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556441117667,0.9999576118471669,0.0,0.0,1.1221768694330513e-08,1.122176869433367e-08,4.23881528333455e-05,3.1580531140798908e-21
1.3467279476981562e-10,0.5617327959677664,0.0,6.431320971559491e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556432993846,0.9999550723026116,0.0,0.0,1.2034150756525862e-08,1.2034150756529672e-08,4.49276973885117e-05,3.812526703854464e-21
1.4376406894230818e-10,0.5617327960544977,0.0,6.86546653663811e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556424870026,0.9999525951860174,0.0,0.0,1.2846532817405294e-08,1.2846532817409843e-08,4.740481398273297e-05,4.546800649626799e-21
1.5285534311480074e-10,0.561732796141229,0.0,7.299611039512986e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556416746205,0.9999501789626716,0.0,0.0,1.365891487696881e-08,1.3658914876974175e-08,4.982103732856932e-05,5.364435527758851e-21
1.619466172872933e-10,0.5617327962279602,0.0,7.733754506293354e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556408622385,0.9999478221358025,0.0,0.0,1.44712969352164e-08,1.447129693522267e-08,5.217786419766029e-05,6.268849777737548e-21
1.7103789145978585e-10,0.5617327963146916,0.0,8.16789696245035e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556400498564,0.9999455232452198,0.0,0.0,1.5283678992148074e-08,1.5283678992155337e-08,5.447675478037721e-05,7.263326951253266e-21
1.801291656322784e-10,0.5617327964014229,0.0,8.602038432825547e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556392374744,0.9999432808668232,0.0,0.0,1.6096061047763808e-08,1.6096061047772156e-08,5.671913317695445e-05,8.351017940184377e-21
1.8922043980477097e-10,0.5617327964881542,0.0,9.0361789416541e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556384250923,0.9999410936112776,0.0,0.0,1.6908443102063623e-08,1.6908443102073152e-08,5.890638872261758e-05,9.534948058826084e-21
1.9831171397726352e-10,0.5617327965748856,0.0,9.470318512570976e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556376127103,0.9999389601236547,0.0,0.0,1.772082515504749e-08,1.77208251550583e-08,6.103987634550488e-05,1.0818018431783212e-20
2.0740298814975608e-10,0.5617327966616169,0.0,9.904457168634636e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556368003282,0.9999368790820753,0.0,0.0,1.8533207206715427e-08,1.853320720672763e-08,6.312091792479618e-05,1.2203013274369011e-20
2.1649426232224864e-10,0.5617327967483482,0.0,1.0338594932331634e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556359879462,0.9999348491974472,0.0,0.0,1.934558925706742e-08,1.9345589257081108e-08,6.515080255307777e-05,1.3692600634952787e-20
2.255855364947412e-10,0.5617327968350795,0.0,1.0772731825601143e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556351755641,0.9999328692120566,0.0,0.0,2.0157971306103475e-08,2.0157971306118764e-08,6.713078794356138e-05,1.528933998815157e-20
2.346768106672338e-10,0.5617327969218108,0.0,1.120686786983733e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556343631821,0.9999309378994345,0.0,0.0,2.0970353353823587e-08,2.097035335384057e-08,6.9062100565512e-05,1.6995682162701838e-20
2.4376808483972634e-10,0.5617327970085422,0.0,1.164100308591466e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556335508,0.999929054062905,0.0,0.0,2.178273540022775e-08,2.1782735400246555e-08,7.094593709512236e-05,1.8813977239125394e-20
2.528593590122189e-10,0.5617327970952735,0.0,1.207513749418781e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555632738418,0.9999272165355892,0.0,0.0,2.2595117445315954e-08,2.2595117445336697e-08,7.278346441087618e-05,2.0746473577315837e-20
2.6195063318471145e-10,0.5617327971820048,0.0,1.2509271114518183e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556319260359,0.9999254241788875,0.0,0.0,2.3407499489088225e-08,2.3407499489111012e-08,7.457582111271447e-05,2.2795326166992803e-20
2.71041907357204e-10,0.561732797268736,0.0,1.2943403966271298e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556311136539,0.9999236758826272,0.0,0.0,2.4219881531544527e-08,2.421988153156948e-08,7.632411737287904e-05,2.4962594717427355e-20
2.8013318152969657e-10,0.5617327973554672,0.0,1.33775360683448e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556303012718,0.9999219705634577,0.0,0.0,2.5032263572684878e-08,2.5032263572712122e-08,7.802943654224815e-05,2.725025258556359e-20
2.8922445570218913e-10,0.5617327974421986,0.0,1.381166743916303e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556294888898,0.9999203071651622,0.0,0.0,2.5844645612509274e-08,2.5844645612538917e-08,7.9692834837887e-05,2.966018381534701e-20
2.983157298746817e-10,0.5617327975289299,0.0,1.4245798096706825e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556286765077,0.9999186846569473,0.0,0.0,2.66570276510177e-08,2.6657027651049895e-08,8.131534305274267e-05,3.219419275347253e-20
3.0740700404717424e-10,0.5617327976156613,0.0,1.4679928058504929e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556278641257,0.9999171020339386,0.0,0.0,2.7469409688210177e-08,2.7469409688245025e-08,8.289796606142322e-05,3.485399992298023e-20
3.164982782196668e-10,0.5617327977023926,0.0,1.511405734166601e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556270517436,0.9999155583153431,0.0,0.0,2.8281791724086688e-08,2.8281791724124322e-08,8.444168465714925e-05,3.7641252476515696e-20
3.2558955239215936e-10,0.5617327977891239,0.0,1.554818596286653e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556262393616,0.9999140525451435,0.0,0.0,2.9094173758647234e-08,2.9094173758687783e-08,8.59474548565641e-05,4.055751878460092e-20
3.346808265646519e-10,0.5617327978758553,0.0,1.598231393838548e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556254269795,0.9999125837901104,0.0,0.0,2.990655579189182e-08,2.990655579193542e-08,8.741620988981311e-05,4.360429988828909e-20
3.437721007371445e-10,0.5617327979625865,0.0,1.6416441284088306e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556246145975,0.9999111511407205,0.0,0.0,3.071893782382042e-08,3.07189378238672e-08,8.884885927961907e-05,4.678302265348265e-20
3.5286337490963703e-10,0.5617327980493177,0.0,1.6850568015464795e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556238022154,0.9999097537089873,0.0,0.0,3.153131985443308e-08,3.153131985448316e-08,9.024629101285429e-05,5.009505239736441e-20
3.619546490821296e-10,0.5617327981360493,0.0,1.728469414760855e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556229898334,0.9999083906296345,0.0,0.0,3.234370188372976e-08,3.2343701883783274e-08,9.160937036556531e-05,5.3541684441173764e-20
3.7104592325462215e-10,0.5617327982227805,0.0,1.7718819695258668e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556221774513,0.9999070610577107,0.0,0.0,3.3156083911710457e-08,3.315608391176757e-08,9.293894228937286e-05,5.712415810914754e-20
3.801371974271147e-10,0.5617327983095117,0.0,1.8152944672774202e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556213650693,0.9999057641700501,0.0,0.0,3.396846593837519e-08,3.396846593843602e-08,9.423582995007661e-05,6.084364649241186e-20
3.8922847159960726e-10,0.5617327983962431,0.0,1.8587069094180231e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556205526872,0.9999044991626334,0.0,0.0,3.478084796372395e-08,3.478084796378864e-08,9.550083736678955e-05,6.4701272040763e-20
3.983197457720998e-10,0.5617327984829745,0.0,1.902119297313668e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556197403052,0.999903265252374,0.0,0.0,3.5593229987756735e-08,3.559322998782541e-08,9.673474762619149e-05,6.869809432441207e-20
4.074110199445924e-10,0.5617327985697056,0.0,1.9455316322989537e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556189279231,0.9999020616741826,0.0,0.0,3.640561201047353e-08,3.6405612010546365e-08,9.793832581752594e-05,7.283512746184672e-20
4.1650229411708494e-10,0.561732798656437,0.0,1.988943915673328e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556181155411,0.9999008876831215,0.0,0.0,3.7217994031874373e-08,3.721799403195147e-08,9.911231687865886e-05,7.711332564020847e-20
4.255935682895775e-10,0.5617327987431684,0.0,2.0323561487068092e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555617303159,0.9998997425511236,0.0,0.0,3.8030376051959216e-08,3.803037605204074e-08,0.00010025744887648278,8.153360264913463e-20
4.3468484246207005e-10,0.5617327988298996,0.0,2.0757683326354988e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.501555616490777,0.999898625569566,0.0,0.0,3.884275807072809e-08,3.8842758070814186e-08,0.00010137443043418738,8.609681489313025e-20
4.437761166345626e-10,0.561732798916631,0.0,2.1191804686680038e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556156783949,0.9998975360455863,0.0,0.0,3.9655140088181e-08,3.965514008827178e-08,0.00010246395441382026,9.080378332903497e-20
4.5286739080705517e-10,0.5617327990033623,0.0,2.1625925579801194e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556148660129,0.999896473305134,0.0,0.0,4.0467522104317906e-08,4.0467522104413555e-08,0.00010352669486624858,9.565527367390355e-20
4.619586649795477e-10,0.5617327990900937,0.0,2.2060046017220647e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556140536308,0.9998954366888193,0.0,0.0,4.127990411913884e-08,4.127990411923948e-08,0.00010456331118090192,1.0065202107289342e-19
4.710499391520403e-10,0.5617327991768248,0.0,2.2494166010122143e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556132412488,0.9998944255555092,0.0,0.0,4.20922861326438e-08,4.2092286132749574e-08,0.00010557444449087259,1.057947071752237e-19
4.801412133245328e-10,0.5617327992635563,0.0,2.2928285569452777e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556124288667,0.9998934392776356,0.0,0.0,4.290466814483277e-08,4.290466814494385e-08,0.00010656072236447383,1.1108398788998917e-19
4.892324874970254e-10,0.5617327993502875,0.0,2.336240470584948e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556116164847,0.9998924772454126,0.0,0.0,4.371705015570576e-08,4.371705015582227e-08,0.00010752275458755792,1.1652046697097656e-19
4.98323761669518e-10,0.5617327994370188,0.0,2.379652342973178e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556108041026,0.9998915388615175,0.0,0.0,4.4529432165262765e-08,4.452943216538486e-08,0.00010846113848255828,1.2210472724920852e-19
5.074150358420105e-10,0.5617327995237501,0.0,2.423064175121576e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5015556099917206,0.9998906235460219,0.0,0.0,4.53418141735038e-08,4.5341814173631626e-08,0.00010937645397815324,1.2783730033517032e-19
