Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279),CF3CCH(84),CHF2O(207),CHO2(457),CHFO2(635),S(10638),S(1089),S(846),CHF3O(248),CFO2(459),S(989),CF4(44),S(8587),S(1369),CHO3(1570),S(2143),CF3O(48),CH3F(39),S(1373),S(10749),S(7168),OF(195),S(10558),S(445),S(156),S(12790),FO2(126),S(12577),S(13559)
0.0,0.7754666296958659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5824728492860456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5196767029089125e-22,0.7754666296958659,1.8715721906974737e-25,9.769453980947949e-27,1.1513766316046498e-39,7.137370609711022e-41,0.0,0.0,4.431041313513886e-22,1.2979419548382121e-40,9.904299888027305e-53,1.1508876049717571e-52,4.754119517669608e-56,3.091441189997868e-64,1.9841617391754123e-43,2.1290250012868203e-37,5.026834962494437e-22,1.9679025120256223e-37,7.061416715048487e-83,2.272511396776349e-61,2.618142942036719e-77,3.027373619850185e-78,1.5368195875031295e-23,9.93738739596343e-74,2.289805128788978e-40,3.0409887384661716e-80,6.208845735136069e-79,2.4459693052675044e-59,8.290721199878028e-59,4.5389497965062066e-57,1.9438030053923697e-56,7.228244030709803e-93,1.7102600205021166e-94,9.430774657582541e-94,3.76,0.0,0.5824728492860456,0.9999999999999996,1.8451344503722073e-53,4.609461636358066e-38,9.96110730493362e-18,9.96110730493362e-18,5.764560284023109e-16,3.529176218701754e-42,1.956894637831525e-37,4.432912885704583e-22,1.9599480357747253e-36,9.148687990204969e-40,8.240630274349508e-56,1.8683930322115447e-37,9.487389817775488e-40,1.3508581607717461e-43,1.326993074979951e-38,2.549402396750102e-37,2.8454412873655182e-25,6.922332586736012e-38,1.5298386570125876e-25,4.007477265599189e-46,4.555774464709035e-40,1.857555211005251e-44,8.739262894771322e-55,6.103275105167831e-40,2.011576534609971e-47,1.5368195875031512e-23,1.9368589323587553e-71,1.5526569104404854e-75,1.578985051440153e-45,2.510051872874938e-44,3.2753732347118795e-59,5.2015687434908e-42,8.920825373515702e-76,2.7475930677717e-51,4.167192436875266e-61,7.274257633690703e-55,9.434679327595457e-50,2.1444923406140037e-62,1.4190539223426972e-41,1.1160911105249256e-64,1.6245278361553003e-55,5.987820719139194e-82,5.297487566858598e-48,5.916418463457861e-66,4.3278832554788e-55,4.739602216590897e-66,1.3496098540028192e-58,2.7616198284540125e-77,2.5281132768247993e-75,2.8192269210325886e-25,1.2744644024271238e-60,2.2169356225511995e-60,1.3509361064105818e-50,1.4812912477565726e-56,2.9407415521223574e-98,3.547857424733179e-102,2.8808796802538378e-55,5.546162607826829e-83,2.669188132278823e-60,5.026834962494436e-22,1.7827699583939505e-62,5.7249305124021606e-64,3.637783657639169e-38,1.015211147981752e-77,2.6545557788625054e-39,8.37003897542865e-62,2.5742278569736607e-74,1.141772262925182e-61,2.8983780918713017e-63,4.5650957526291825e-65,9.224485744950776e-64,1.6365212649617034e-70,7.011878426857752e-60,2.6487958744690712e-80,4.0460072163752196e-67,2.7916283549148016e-69,1.634149268751587e-73,7.058570041377394e-44,1.3236626195386217e-62,8.421719374374394e-43,-1.4520191179409286e-105,2.4483380009562385e-65,5.150578172208317e-97,5.120375929047929e-66,3.3905142959572714e-39,1.5298386570122136e-25,2.7852486518384173e-61,-1.9546074588469606e-108,1.0982613437363416e-81,2.053405310388847e-62,2.5649251208792554e-65,1.7556238866010782e-76,1.6153973910097765e-62,2.5701258900113367e-74,2.6214366331434434e-27,1.6006486684723998e-75,1.8476898026939392e-76
4.255094768144955e-22,0.775466629695866,5.240402133953221e-25,2.735447114666919e-26,6.954314854892567e-39,4.3109718482690136e-40,0.0,0.0,1.2406915677838872e-21,7.839569407222796e-40,1.175838502710211e-51,1.366333764631134e-51,5.649274525357332e-55,3.67015898076539e-63,1.198433690461935e-42,1.2859311007772035e-36,1.4075137894984422e-21,1.1886131172639293e-36,1.6691924747885573e-81,2.697925530253836e-60,5.858116499436931e-76,8.537677988653741e-77,4.303094845008694e-23,2.2406331841215427e-72,1.3830422977885171e-39,7.451567065625833e-79,1.944908205581154e-77,3.696348814123749e-58,1.2528937877255694e-57,6.8592609324801565e-56,2.3076829280032638e-55,4.447517254673387e-91,1.808543990387694e-92,5.924604111890603e-92,3.76,0.0,0.5824728492860456,0.9999999999999984,2.190543620341191e-52,2.7841148283602706e-37,2.7891100453814146e-17,2.7891100453814146e-17,1.614076879525755e-15,2.1316224366891043e-41,1.1819643612506946e-36,1.2412156079972817e-21,1.1838086136079345e-35,5.5258075460833934e-39,9.783276261707714e-55,1.1285093914557416e-36,5.7303834499410085e-39,8.159183291061546e-43,8.015038172878064e-38,1.5398390476370705e-36,7.967235604628282e-25,4.181088882388541e-37,4.283548239636456e-25,2.4205270049739118e-45,2.75168777668426e-39,1.1219633474613075e-43,1.238892987969921e-53,3.686378163521225e-39,1.2149922269197878e-46,4.3030948450088226e-23,5.1359902522901585e-70,4.11719750155529e-74,9.537069710737684e-45,1.5160713312163919e-43,4.087787704860665e-58,3.1417475210698705e-41,2.3655451305865438e-74,3.261942490057605e-50,4.947290861058369e-60,1.0992848908109145e-53,5.6985463138702356e-49,3.103844172604656e-61,8.571085690955192e-41,1.3375272746975747e-63,1.9286394470835793e-54,1.351526551494186e-80,3.199684841744114e-47,8.940891581980209e-65,2.614042068139571e-54,5.626878798304371e-65,1.6057859449445042e-57,6.190631654790842e-76,5.6671877559535e-74,7.893835378891238e-25,1.925970604948399e-59,2.6319459710938447e-59,8.159654472281644e-50,1.7585889693359597e-55,1.3395494214460738e-96,1.6003240789179342e-100,3.4201803563970656e-54,1.2406592477233605e-81,3.168860150642455e-59,1.407513789498442e-21,2.6941219611259144e-61,8.651514990344457e-63,2.197221329214069e-37,2.86967800983557e-76,1.603351690432933e-38,1.2648802899671017e-60,3.890185207166456e-73,1.490885884190262e-60,4.380028972437061e-62,6.898772701481711e-64,1.095372827690727e-62,3.660832608867409e-69,8.3245020683672e-59,7.470028173344566e-79,4.803439278883019e-66,3.314234645397877e-68,5.138026764837894e-72,4.263376304992936e-43,2.0003189506473355e-61,5.086718502122171e-42,1.4346878177873906e-104,3.699928387046053e-64,3.133348050388549e-95,7.737912103979354e-65,2.0478706347581598e-38,4.283548239634198e-25,4.209067762658885e-60,1.9312772642694076e-107,3.0972727111520367e-80,2.437802784493796e-61,3.876114842673734e-64,4.749393265901917e-75,2.4411885372937526e-61,8.080887018337779e-73,7.340022572801207e-27,5.032695517466766e-74,5.809432370038182e-75
9.72593089861704e-22,0.7754666296958659,1.1978062020465895e-24,6.252450547817142e-26,3.34820324470705e-38,2.0755473733093015e-39,0.0,0.0,2.835866440648881e-21,3.774415204669513e-39,1.1544452233535371e-50,1.3414745923819407e-50,5.548762754050585e-54,3.6033838510612737e-62,5.769942337521889e-42,6.191204703741536e-36,3.2171743759964383e-21,5.7226605049771765e-36,3.384415242264087e-80,2.6488392840853795e-59,1.1576035054948371e-74,1.8571314494090437e-75,9.835645360019546e-23,4.442745137972436e-71,6.658753314517968e-39,1.5348783199572915e-77,4.3354654844433217e-76,3.976363380199282e-57,1.3478059640217728e-56,7.37887990518411e-55,2.2656967830873114e-54,2.0085243096113858e-89,8.241768017490328e-91,2.6772705139439427e-90,3.76,0.0,0.5824728492860456,0.9999999999999963,2.150688716574004e-51,1.340431443852925e-36,6.375108675157518e-17,6.375108675157518e-17,3.689318581769781e-15,1.0262844452713561e-40,5.690649606820742e-36,2.8370642468509244e-21,5.699528888032902e-35,2.660438467550998e-38,9.605278647781711e-54,5.433286937670704e-36,2.758932959015901e-38,3.9282955315245347e-42,3.858895862040429e-37,7.413662169749421e-36,1.821082423917313e-24,2.01301431622282e-36,9.790967404889035e-25,1.1653904936642476e-44,1.3248192143373902e-38,5.40177055381531e-43,1.3045906128996033e-52,1.7748324005825894e-38,5.849664562872015e-46,9.835645360020166e-23,1.0922381600518107e-68,8.755780293123608e-73,4.591688529646709e-44,7.299230846319264e-43,4.100730775248389e-57,1.512616190609265e-40,5.030653358030107e-73,3.2025944797917284e-49,4.8572795044219715e-59,1.1825602046276553e-52,2.7436047484686277e-48,3.2918423404051763e-60,4.126608806180516e-40,1.31867224239641e-62,1.8935496458226416e-53,2.6820327835534838e-79,1.5405129114847638e-46,9.618203167683059e-64,1.2585493233372658e-53,5.5245514688453554e-64,1.5781166051343101e-56,1.2244177744716601e-74,1.120888110713529e-72,1.8043052294608488e-24,2.071871289739476e-58,2.5840601616488957e-58,3.928522781784346e-49,1.7265930783830673e-54,5.549569558836489e-95,6.606588999408866e-99,3.357953355302978e-53,2.451354463482599e-80,3.1112056869873412e-58,3.217174375996439e-21,2.898213465965133e-60,9.306905035409586e-62,1.0578674876414881e-36,6.245756536522351e-75,7.719448204931868e-38,1.3607004961585487e-59,4.184912317230269e-72,1.5230806218438152e-59,4.7118352963971365e-61,7.421384863492235e-63,1.0755495281044811e-61,7.233188332060245e-68,8.173045494350606e-58,1.6248942935289109e-77,4.716086497374194e-65,3.253963744062029e-67,1.146265506989545e-70,2.052632168034034e-42,2.1518518473334316e-60,2.44903599406813e-41,7.912946617883352e-103,3.9802141213977826e-63,1.414543087129417e-93,8.324092740341655e-64,9.859615572643277e-38,9.79096740487817e-25,4.527923028322817e-59,1.0651860082050095e-105,6.737244675745881e-79,2.3934492297897287e-60,4.169747470514288e-63,1.0176674134162216e-73,2.626119230615971e-60,1.8028014408936303e-71,1.6777194452114996e-26,1.1227666851287463e-72,1.2960524041126916e-73
2.066760315956121e-21,0.7754666296958659,2.545338179349596e-24,1.3286457414141493e-25,1.4622483221386579e-37,9.064460674388144e-39,0.0,0.0,6.026216186378855e-21,1.648386282644521e-38,1.0210937298610701e-49,1.1865190852780908e-49,4.908719940538078e-53,3.187152209239697e-61,2.519885408752556e-41,2.703861751633706e-35,6.836495548992429e-21,2.499236190279369e-35,6.092478315310823e-79,2.3428683496264928e-58,2.060005902129393e-73,3.4428087227953608e-74,2.0900746390040148e-22,7.918400893832316e-70,2.908052513561612e-38,2.782013237123367e-76,8.11723019436801e-75,3.6549630135014e-56,1.2388658874553748e-55,6.782461901923058e-54,2.0039831464411302e-53,7.58442429266608e-88,3.1143894683616453e-89,1.0111172532572087e-88,3.76,0.0,0.5824728492860455,0.9999999999999922,1.9022598141843681e-50,5.854016278174738e-36,1.3547105934709727e-16,1.3547105934709727e-16,7.839801986246389e-15,4.4820538066918025e-40,2.485256190052865e-35,6.028761524558192e-21,2.4891340054339015e-34,1.161883374755405e-37,8.495760187643208e-53,2.372859150908179e-35,1.2048985068644407e-37,1.7155898641804212e-41,1.6852812052232273e-36,3.237741043872756e-35,3.869800150834012e-24,8.791362385154605e-36,2.0805805735413573e-24,5.089662543867013e-44,5.785833570180502e-38,2.3590951181957766e-42,1.1889388542539411e-51,7.75115938356091e-38,2.5547021991864336e-45,2.0900746390042859e-22,2.0064329338502298e-67,1.6084299728952176e-71,2.005311015389699e-43,3.187765878550081e-42,3.661727168934914e-56,6.605992304255434e-40,9.241270764465085e-72,2.832658549143687e-48,4.296208714721262e-58,1.0869764500911412e-51,1.1982042746086214e-47,3.0086869177157516e-59,1.802198481383444e-39,1.1685285840639578e-61,1.6748232179627195e-52,4.781989395230306e-78,6.727845656014025e-46,8.840785781595011e-63,5.496420751305929e-53,4.886489368681688e-63,1.396440425657901e-55,2.1798030520850714e-73,1.995491551759385e-71,3.83414861260428e-24,1.904406667262584e-57,2.285571949432077e-57,1.71568945896179e-48,1.5271520247829291e-53,2.0216807454069514e-93,2.4029815318767025e-97,2.9700717151526184e-52,4.3621287521049726e-79,2.7518261968607135e-57,6.836495548992433e-21,2.6639574934359745e-59,8.554649166088819e-61,4.61998524520193e-36,1.1581311434087945e-73,3.3712858391550763e-37,1.2507181840226488e-58,3.8467082852185815e-71,1.3707061429033311e-58,4.330988415129655e-60,6.821531282012291e-62,9.513534708385539e-61,1.287107216911101e-66,7.228966182964213e-57,3.0122801728539657e-76,4.171398620325341e-64,2.878144809286939e-66,2.1468284349298853e-69,8.964383952564668e-42,1.9779225791282465e-59,1.069558360545606e-40,3.114262161556478e-101,3.6585025080758937e-62,5.341045547872288e-92,7.651275343272911e-63,4.305953155865252e-37,2.0805805735366113e-24,4.1619413554736875e-58,4.1922037902720294e-104,1.2489716184762165e-77,2.1169787387995113e-59,3.8327163096345805e-62,1.8752105959999698e-72,2.4138560134362987e-59,3.376447578892375e-70,3.565153821073563e-26,2.1028177422545654e-71,2.4273627160046146e-72
4.255094768144955e-21,0.775466629695866,5.240402133957495e-24,2.7354471146885792e-25,6.104598900774629e-37,3.784233897318414e-38,0.0,0.0,1.2406915677838743e-20,6.881688244552125e-38,8.582908068408918e-49,9.973407843691855e-49,4.126432561109602e-52,2.678993472192194e-60,1.0520025541106066e-40,1.128809055681772e-34,1.4075137894984393e-20,1.0433819118821044e-34,1.0331928759944888e-77,1.9693220162747692e-57,3.4745908979932014e-72,5.917308561382002e-73,4.303094845007692e-22,1.3365936110232413e-68,1.2140546792835651e-37,4.732893315332899e-75,1.4018331134336054e-73,3.1268978082708805e-55,1.0598758493269652e-54,5.802538952455524e-53,1.684468583626254e-52,2.6314862442387897e-86,1.080681564721263e-87,3.5083978737067534e-87,3.76,0.0,0.5824728492860454,0.9999999999999839,1.5989639936331702e-49,2.4439365595970413e-35,2.7891100453814136e-16,2.7891100453814136e-16,1.6140768795153818e-14,1.8711692391682252e-39,1.0375455369843938e-34,1.2412156079972652e-20,1.0391644485677594e-33,4.850634372401039e-37,7.141198345666597e-52,9.906219856781265e-35,5.030214081446879e-37,7.162249968414517e-41,7.035717283531899e-36,1.3516931507570182e-34,7.967235604698328e-24,3.6702207374873164e-35,4.283548239654014e-24,2.1249142211211277e-43,2.4154716211887544e-37,9.848757730721808e-42,1.013268882653131e-50,3.2359564607579706e-37,1.066537878857948e-44,4.303094845008826e-22,3.434422652381516e-66,2.7531587228663226e-70,8.371778743282037e-43,1.3308295029973115e-41,3.0916513466120648e-55,2.7578717478187307e-39,1.5818335671586848e-70,2.381020191030575e-47,3.611222290717725e-57,9.299311939068168e-51,5.002266979527098e-47,2.5674772848826262e-58,7.523823896334947e-39,9.830847764380213e-61,1.4077898303668965e-51,8.07310842844201e-77,2.8087607094416755e-45,7.563478366698279e-62,2.2946518170149166e-52,4.107533646316305e-62,1.1740358252251464e-54,3.677370047111329e-72,3.3664329695760704e-70,7.893835378891072e-24,1.62925999849696e-56,1.9211609395449935e-56,7.162668670571622e-48,1.2836632946382846e-52,6.89702428214976e-92,8.19164236131923e-96,2.496524236829683e-51,7.357618920558435e-78,2.313075728434516e-56,1.4075137894984414e-20,2.2790717215843324e-58,7.318682467919151e-60,1.9287528952804535e-35,1.9907598785069964e-72,1.4074454739526252e-36,1.0700157385762494e-57,3.29103044408201e-70,1.1615017426884207e-57,3.705251772126261e-59,5.835963630434783e-61,7.996866050351343e-60,2.170894448859443e-65,6.076381654679954e-56,5.177339976232998e-75,3.5064355691303287e-63,2.4193394712298153e-65,3.7081122428138125e-68,3.7424538359521334e-41,1.6921544088742348e-58,4.4651956122938215e-40,1.1003390599876984e-99,3.129925920379324e-61,1.8530568172076508e-90,6.545827143211633e-62,1.7976506797161108e-36,4.283548239634201e-24,3.5606284535347954e-57,1.4812001490446445e-102,2.1466630985361552e-76,1.7794481874998685e-58,3.27896949544369e-61,3.2142748082290543e-71,2.065104639894875e-58,5.831973529322417e-69,7.340022572794914e-26,3.632094715920632e-70,4.1926654494222106e-71
8.631763672522624e-21,0.775466629695866,1.0630530043180836e-23,5.5490498612756785e-25,2.4939278391266745e-36,1.5459830235878667e-37,0.0,0.0,2.51683146607583e-20,2.811394191857697e-37,7.036786597434682e-48,8.176802319080945e-48,3.3832410568244956e-51,2.196400706470449e-59,4.2977736935218426e-40,4.611553313783071e-34,2.855242258696828e-20,4.262555557199682e-34,1.7015041360296417e-76,1.614569170376156e-56,5.707097781313513e-71,9.807505013200721e-72,8.72913525701328e-22,2.1961997402885202e-67,4.959809501159111e-37,7.806252241349774e-74,2.328987818466005e-72,2.5853795761962893e-54,8.763258482128527e-54,4.797651415991106e-52,1.3810291161615243e-51,8.764104847437118e-85,3.5992363369473184e-86,1.1685015428351497e-85,3.76,0.0,0.582472849286045,0.9999999999999672,1.3109272873391734e-48,9.984278282816983e-35,5.657908949202294e-16,5.657908949202294e-16,3.274270241278553e-14,7.644336924456006e-39,4.238712061380298e-34,2.517894519080128e-20,4.245325843409485e-33,1.9816424134255877e-36,5.854785856808364e-51,4.047014043487816e-34,2.055006584142093e-36,2.9260128105603316e-40,2.8743200801195813e-35,5.522107567457553e-34,1.6162106512550622e-23,1.4994049276172678e-34,8.689483571910327e-24,8.681624150535512e-43,9.867989721538563e-37,4.0235388909154096e-41,8.362680844240109e-50,1.3219938008780674e-36,4.3571552387819313e-44,8.72913525701791e-22,5.68122874283238e-65,4.5542806034822647e-69,3.420144781284004e-42,5.43687275871373e-41,2.5401938533862633e-54,1.1266805961319372e-38,2.6166722147114337e-69,1.9521042077776555e-46,2.9606982147919056e-56,7.688850770469002e-50,2.0435892811049567e-46,2.1202915580428532e-57,3.0737275580138006e-38,8.063411386029227e-60,1.1541911580138757e-50,1.3266232212898252e-75,1.1474847688627895e-44,6.253630176948061e-61,9.374436952520771e-52,3.367841855149862e-61,9.626424024530052e-54,6.040741491624769e-71,5.529971435473604e-69,1.6013208911464366e-23,1.3471036735626087e-55,1.5750838099045781e-55,2.926186245040094e-47,1.0524247246073797e-51,2.27821871253264e-90,2.7048447007200225e-94,2.0468014029912172e-50,1.208573634638543e-76,1.8963992323301623e-55,2.8552422586968363e-20,1.8843805723432493e-57,6.051228193944587e-59,7.879584913794153e-35,3.2997280538415155e-71,5.7498739992450125e-36,8.847097047341292e-57,2.7212373139957484e-69,9.559863189691153e-57,3.063573817751178e-58,4.8252875873730546e-60,6.556380352479452e-59,3.565700651016862e-64,4.981784800040526e-55,8.581061322481917e-74,2.8749905590047622e-62,1.983660615367225e-64,6.161083950943036e-67,1.5289145052542265e-40,1.3991059883216646e-57,1.8241781033674294e-39,3.696679203795844e-98,2.5878832778137416e-60,6.1714528843945444e-89,5.412216465917635e-61,7.34398958561161e-36,8.689483571829384e-24,2.943996461193032e-56,4.976213229844055e-101,3.5579366570114257e-75,1.458899133845185e-57,2.711115387897298e-60,5.320576435163893e-70,1.7074684514702492e-57,9.689911243505199e-68,1.4889760076226506e-25,6.034779693128651e-69,6.966176350830702e-70
1.7385101481277958e-20,0.7754666296958661,2.1410785861657697e-23,1.1176255354602842e-24,1.0080855070529083e-35,6.24911056293692e-37,0.0,0.0,5.0691112626596515e-20,1.1364104826746348e-36,5.698572229801241e-47,6.621786517366958e-47,2.739893103719406e-50,1.7787022376322945e-58,1.7372288424101827e-39,1.864063581823191e-33,5.750699197093586e-20,1.7229931086414952e-33,2.7617969047928373e-75,1.3075199747184105e-55,9.251508833693197e-70,1.5968979574075753e-70,1.7581216081017384e-21,3.560811056399235e-66,2.004834300898493e-36,1.2680219631535415e-72,3.7966920804944805e-71,2.1023877345355923e-53,7.126136261153048e-53,3.901370454104963e-51,1.118393183864567e-50,2.860775054936636e-83,1.174859981133356e-84,3.814277922106894e-84,3.76,0.0,0.5824728492860445,0.999999999999934,1.0616229053812353e-47,4.035804916789998e-34,1.1395506756844049e-15,1.1395506756844049e-15,6.594656964731639e-14,3.089963235562927e-38,1.7133551864066e-33,5.071252341245736e-20,1.7160285828264883e-32,8.010115472408754e-36,4.741357382417046e-50,1.6358677825637294e-33,8.306665180606342e-36,1.1827411609492701e-39,1.1618461328043263e-34,2.2321241696705493e-33,3.255184832874988e-23,6.060834451650725e-34,1.7501354236546956e-23,3.5097818146506665e-42,3.9887992210272324e-36,1.6263787512586025e-40,6.794371913621449e-49,5.343710311765452e-36,1.7612318131671749e-43,1.75812160810361e-21,9.24163492137153e-64,7.408432325458548e-68,1.3824772041988288e-41,2.1976708971850793e-40,2.0592974207678034e-53,4.554223110364536e-38,4.256531537735322e-68,1.580864599161628e-45,2.3976501756242404e-55,6.2524456853105135e-49,8.26051461616819e-46,1.7231778687553212e-56,1.2424498236508178e-37,6.531418733519566e-59,9.34693924186329e-50,2.1510247382284403e-74,4.638433090716692e-44,5.085348202283295e-60,3.7893260443090656e-51,2.7277504920250355e-60,7.796114308397432e-53,9.792821983017188e-70,8.964797767687701e-68,3.2251955976609805e-23,1.095442335219475e-54,1.2755437060833472e-54,1.182813190879957e-46,8.522808279298251e-51,7.406376062501257e-89,8.791681480700179e-93,1.6575528430473971e-49,1.9594174701652877e-75,1.5357532658280787e-54,5.75069919709362e-20,1.5323469864476967e-56,4.9207582711048436e-58,3.185054205879818e-34,5.3729067019867397e-70,2.3241910030695948e-35,7.194312390089185e-56,2.213108463186544e-68,7.756652797505789e-56,2.4912473500705772e-57,3.9238437317501917e-59,5.309553288791436e-58,5.780154411696805e-63,4.0343784925943145e-54,1.3972033868771177e-72,2.3285704149508878e-61,1.6066464662887424e-63,1.0044121817330937e-65,6.180116882684284e-40,1.137729753949733e-56,7.373619554798354e-39,1.211822724673009e-96,2.1044237030588315e-59,2.0144650094642127e-87,4.401124546307983e-60,2.9685580107937723e-35,1.750135423621977e-23,2.394009029598285e-55,1.6312717285650632e-99,5.793177511093734e-74,1.1814543431048079e-56,2.2046340083920054e-59,8.657754308510802e-69,1.3884849878123483e-56,1.579700093421518e-66,2.9989235083045255e-25,9.838213999730363e-68,1.1356625623983058e-68
3.4891777098788626e-20,0.7754666296958663,4.297129749873213e-23,2.2430666341869017e-24,4.0534674866677246e-35,2.5127398729115685e-36,0.0,0.0,1.017367085582694e-19,4.5694565696856986e-36,4.5867066959904305e-46,5.3297898739327244e-46,2.2053270155488553e-49,1.4316543044417537e-57,6.985320769225486e-39,7.49531767800206e-33,1.154161307388703e-19,6.928079510031113e-33,4.450664766103888e-74,1.052405827344841e-54,1.489931566785691e-68,2.577399770458196e-69,3.52853777289973e-21,5.735119454894882e-65,8.061350548086969e-36,2.044185235107358e-71,6.131549942549766e-70,1.695651872242294e-52,5.7474870566347645e-52,3.146596608085359e-50,9.001801323808829e-50,9.245571185378334e-82,3.7969525408902044e-83,1.2327238426506174e-82,3.76,0.0,0.5824728492860434,0.9999999999998677,8.544864733590631e-47,1.6227794069263766e-33,2.2870702372127543e-15,2.2870702372127543e-15,1.323543041134478e-13,1.242460649598781e-37,6.889325848615814e-33,1.0177967985576479e-19,6.900075457866342e-32,3.2208322016718033e-35,3.8162569101383664e-49,6.577752405597499e-33,3.3400735352578814e-35,4.755750189338679e-39,4.671732200123243e-34,8.975273113861014e-33,6.533133196312704e-23,2.437034876490098e-33,3.512509556631621e-23,1.411694479139004e-41,1.6038786233988083e-35,6.539597433692037e-40,5.477511851902079e-48,2.1486824138633743e-35,7.081835664850157e-43,3.528537772907256e-21,1.4909051466901112e-62,1.1951640566664193e-66,5.558880036083446e-41,8.836738020475766e-40,1.6583735415035893e-52,1.8312330825333733e-37,6.866842101523191e-67,1.272417361491189e-44,1.9298374521948003e-54,5.0428239284262544e-48,3.3215165962005904e-45,1.3894043775540512e-55,4.995836096182195e-37,5.2577453318900156e-58,7.52322986718978e-49,3.464637070886847e-73,1.8651869833806243e-43,4.1015175546137134e-59,1.5236944520350718e-50,2.196150412039782e-59,6.275145448641175e-52,1.5771453494469729e-68,1.443791088292967e-66,6.472945010689605e-23,8.835139284945508e-54,1.0266685444779377e-53,4.75605529886909e-46,6.859897570567644e-50,2.3887890055656076e-87,2.835330601138052e-91,1.3341427319149878e-48,3.1564431180389243e-74,1.2361078358799264e-53,1.154161307388717e-19,1.2358933576821457e-55,3.9687698124271167e-57,1.2806962878074393e-33,8.672018494521092e-69,9.345469801701082e-35,5.8024735745696636e-55,1.7853448914942574e-67,6.249151861718388e-55,2.0092812395000864e-56,3.164722123959183e-58,4.273600990537034e-57,9.308760487568452e-62,3.247218793881935e-53,2.2550918995448326e-71,1.8747648986151633e-60,1.2935337407583407e-62,1.622128356418294e-64,2.48499781742526e-39,9.176202636687135e-56,2.964899992628925e-38,3.9246904050306785e-95,1.6972939545309985e-58,6.51040281891825e-86,3.5496663883482583e-59,1.1936441199464888e-34,3.5125095565000616e-23,1.9308550113234764e-54,5.2831460994335776e-98,9.350211859347761e-73,9.509372395398921e-56,1.778117196150335e-58,1.3969331180335511e-67,1.1198634439858995e-55,2.5512198704626547e-65,6.018818509650502e-25,1.5888741889349712e-66,1.834098071781881e-67
