Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339),S(1320),S(9273),S(960),CH2CHF(56),CFO2(459)
0.15583152987692175,0.5250452265445218,1.1766895049024142e-07,1.5537301563585863e-07,7.857901092245084e-07,0.005339596273434144,0.0,0.0,0.0002262530594332325,0.00031492812637119846,0.09468836674358919,0.026329898220654867,2.0567910534913786e-07,3.5576459103336e-23,7.893103133937671e-17,3.115207354328649e-11,5.046025840913339e-08,0.025392136286233446,3.8959655798157664e-11,1.6920588480445092e-15,3.265610726024306e-07,9.657409392586358e-16,6.891021460886312e-13,1.5902011154543724e-07,5.432832845137675e-11,4.334443049226478e-06,2.834478505059216e-14,2.0777449982845137e-09,1.4286121096955278e-09,4.902517295996333e-14,2.4560491190034536e-09,3.1664786626507604e-14,6.738473315192833e-13,1.1377961190004881e-09,3.76,0.0,0.28699705769052036,0.7753515502210622,0.15187704393585547,6.809355678989938e-05,0.13331016146452915,0.2424875902584223,2.8623237229704905e-05,7.04516968733191e-14,0.12326924037960199,6.382545207200528e-05,1.846722259961651e-05,1.4879147399092526e-07,1.3551626539170798e-13,1.2794402270309608e-07,0.00020762734434432182,0.03701498194850556,0.0003636881063339112,1.296953692496296e-13,7.545919349357587e-13,1.077294392498172e-06,4.5339100388431584e-07,0.0002484407494419166,0.006131213299913632,3.538365608840156e-08,2.1444194435414794e-09,2.319174840660919e-06,2.060436518316951e-07,4.4729793363267073e-07,3.099345892466635e-07,0.003946087031226787,2.9210829742711613e-13,2.3752355531777906e-08,7.804116633331554e-12,0.0001557199943901787,1.607770803423318e-07,2.0282629428635985e-14,1.2814892652673435e-10,3.474737905524439e-14,0.00013271935973918855,1.1685934793236559e-12,1.0620654723673845e-08,3.12010402358417e-08,8.36590843272709e-09,2.930009110425486e-14,2.221143781043273e-05,4.123237546052105e-12,5.1306129774158505e-09,1.5993257084099777e-07,2.1710591216610582e-11,3.9313811311141683e-17,1.634973924107019e-06,4.931841440596742e-05,8.511535287557102e-06,6.058731025721667e-08,8.96112779760121e-15,3.134267710542898e-16,1.7960442298745766e-08,2.5169880007020924e-15,4.991684473757721e-11,2.257638175373666e-13,0.0038648513253326387,1.1952082708156943e-12,1.0028919218964017e-10,1.6628977900642103e-20,1.9362261387388376e-08,7.983447313337109e-12,3.8464814938813455e-08,1.5841136827369969e-06,1.491053296886107e-09,4.1813070955983426e-14,1.2475552569035469e-12,1.9604921761408276e-11,4.2178409890970867e-10,3.1402564785684413e-07,6.308130507425808e-09,5.132104936725799e-09,0.00424215551799087,5.404294605985938e-09,1.0399225923806428e-06,3.5247619905294334e-07,2.0839701839624053e-08,3.5615086106282435e-09,0.00012010256966716152,2.720915494487942e-08
0.15669829298877316,0.5252048656973416,1.1812114907785069e-07,1.5555779117598177e-07,7.879823818034251e-07,0.00539214595391122,0.0,0.0,0.0002260892489239724,0.0003140844282268606,0.09578462512655116,0.026645940985028174,2.061117752659292e-07,3.6163567627828e-23,7.974748634133959e-17,3.1276117208479204e-11,5.0838611190797845e-08,0.025337856179273942,3.957487655041998e-11,1.7316859406608728e-15,3.334201128318019e-07,9.898210725256433e-16,6.903108136339051e-13,1.6049541328513744e-07,5.454019038014084e-11,4.406899750141505e-06,2.902473493487196e-14,2.113985264240996e-09,1.4563948757213897e-09,5.0111600685867746e-14,2.45628425478164e-09,3.2244968048021906e-14,6.873213989532724e-13,1.1550431186451462e-09,3.76,0.0,0.28532990027909333,0.7730990571690445,0.15354195404053894,6.884062052812418e-05,0.1332963842755398,0.24348225103626123,2.8540083169032385e-05,7.021841633324143e-14,0.12443734886350112,6.368313223129889e-05,1.86350335341636e-05,1.4798340664046062e-07,1.3674773929754744e-13,1.2778969776272031e-07,0.00020740248871495355,0.037268684135275135,0.0003672241869815837,1.2963203042013828e-13,7.618935912596337e-13,1.0798076620839773e-06,4.549828677860135e-07,0.00024918765255390636,0.0061530208837275585,3.55466023184825e-08,2.1614087706587373e-09,2.3292566733182757e-06,2.0671119990503494e-07,4.4932087009927087e-07,3.1028328431634256e-07,0.003980452465188896,2.924369344483937e-13,2.374739535930701e-08,7.802486031179176e-12,0.00015702368709896676,1.606344818758503e-07,2.0305448307418274e-14,1.2829197718891808e-10,3.473555531182454e-14,0.00013484155924886485,1.1752531385482853e-12,1.0575090181362485e-08,3.132916620599101e-08,8.376784334015068e-09,2.9345761012208754e-14,2.2366113997325376e-05,4.13790320690722e-12,5.116871184267821e-09,1.6199086540634423e-07,2.1797490602206182e-11,3.934459481539666e-17,1.6486906996367225e-06,4.950922984684695e-05,8.585701042774865e-06,6.091917159926115e-08,8.966417554851062e-15,3.1361191590305516e-16,1.8116963714623977e-08,2.5590660759838447e-15,5.01611389669427e-11,2.284307662023667e-13,0.0038898971108662426,1.2009700333976542e-12,1.015973959413623e-10,1.696487010902215e-20,1.9399076525328707e-08,7.990665934760672e-12,3.87073073703375e-08,1.5991762703281988e-06,1.5085769234667612e-09,4.247130941258102e-14,1.2508071460636678e-12,1.991302937292877e-11,4.2077687112981005e-10,3.1599454759289605e-07,6.3601090144634395e-09,5.181480793622427e-09,0.00432073040184328,5.476032413798662e-09,1.0623705501800012e-06,3.556223204097169e-07,2.122125038311109e-08,3.562553125763177e-09,0.00012172832272688448,2.7204186861846365e-08
0.15747837978943943,0.5253481262494908,1.1852435125332161e-07,1.5571864767682092e-07,7.89913508780945e-07,0.005439273039799772,0.0,0.0,0.0002259335644527957,0.0003133047753159794,0.09677053229757995,0.026930879966311494,2.0648811821350976e-07,3.6695704966148384e-23,8.048181725696884e-17,3.1386340056596655e-11,5.117882049808957e-08,0.025288260021344277,4.0131034724905394e-11,1.7677631511961162e-15,3.3964944138885195e-07,1.011805740143752e-15,6.913586699208872e-13,1.6181674361324232e-07,5.472732752475723e-11,4.472269484271584e-06,2.964502237030509e-14,2.1468817190624695e-09,1.4816472828099193e-09,5.1100101782487274e-14,2.456337519267261e-09,3.277029449553493e-14,6.99523249879823e-13,1.1705885155855683e-09,3.76,0.0,0.28383661938024757,0.7710729976810472,0.15503875777324216,6.951360467810562e-05,0.13328023111640472,0.24437412336268385,2.8465288234109543e-05,7.000681233657979e-14,0.12548843568347862,6.355343408974591e-05,1.8785820620064496e-05,1.4725482430521898e-07,1.3785428464326283e-13,1.2764672603962168e-07,0.0002071868520407485,0.03749452606524897,0.0003703923935840671,1.295667791116171e-13,7.684355216726494e-13,1.0820107150023016e-06,4.563925511254767e-07,0.00024985263052479303,0.0061724248575129705,3.5691330980233905e-08,2.1765877287298723e-09,2.338199013507341e-06,2.0730132642200542e-07,4.5112383408832644e-07,3.10573523780178e-07,0.004011244136844941,2.927104782929128e-13,2.3741946931936517e-08,7.800695100164894e-12,0.00015818847885372723,1.6049599390651796e-07,2.0324441790096688e-14,1.2841099037305097e-10,3.472272198909626e-14,0.00013676179504158305,1.1811770829900699e-12,1.0533847491958433e-08,3.1442928761575835e-08,8.386070077492036e-09,2.938499586422131e-14,2.2504830411367376e-05,4.150952433197441e-12,5.104404283778355e-09,1.6384584859140688e-07,2.1874715239349314e-11,3.936982218303053e-17,1.6609632023064148e-06,4.9677719015852587e-05,8.651931439577493e-06,6.121152560773499e-08,8.970610504623511e-15,3.1375868590317324e-16,1.82575945447995e-08,2.597028574354384e-15,5.0378312295795444e-11,2.308306898775261e-13,0.0039121799104739705,1.2060799852798428e-12,1.0277798700781528e-10,1.7269249989975698e-20,1.9431851971634803e-08,7.996733749985356e-12,3.892299337642251e-08,1.612776236940367e-06,1.5243213583561159e-09,4.3066361758538877e-14,1.2536702242771746e-12,2.0191801282803758e-11,4.1985588017818544e-10,3.177600486737853e-07,6.4067236045214076e-09,5.225658039647542e-09,0.004391827493812818,5.5408286740376e-09,1.0827475067601096e-06,3.5844769750531137e-07,2.1565724441216392e-08,3.563259304517827e-09,0.00012319325762169366,2.719858758441565e-08
0.1582584665901057,0.5254909909292954,1.1892403004986462e-07,1.5587444652828766e-07,7.918055537260809e-07,0.005486238349270042,0.0,0.0,0.0002257702609377578,0.00031250651980305026,0.09775568489929683,0.027216275487256397,2.068523097516912e-07,3.723157617599186e-23,8.121568935919352e-17,3.149523560226417e-11,5.151874071331023e-08,0.025237981221342378,4.068947947770222e-11,1.804229819869499e-15,3.459314683342097e-07,1.0340870928063308e-15,6.92369279185302e-13,1.63131948936638e-07,5.4911156377602576e-11,4.5377777943788775e-06,3.027322034917843e-14,2.180043866180043e-09,1.507134663772579e-09,5.2098741664852324e-14,2.4562441848963445e-09,3.3298572880805445e-14,7.117945252210767e-13,1.1861542774627624e-09,3.76,0.0,0.2823501386449068,0.7690481736537924,0.15653393582743777,7.018714627469262e-05,0.13326057611229292,0.24526285768718514,2.8390538908982185e-05,6.979369894712964e-14,0.12653926936196072,6.342226582626554e-05,1.8936367792967543e-05,1.465251675792317e-07,1.3895906965613326e-13,1.2749999354200108e-07,0.00020695894400093773,0.03771800623583302,0.00037354680262285716,1.2949388386187368e-13,7.749488658619788e-13,1.0841587967029941e-06,4.577806587398496e-07,0.0002505108456343889,0.006191619039675654,3.583425727361904e-08,2.191660369042251e-09,2.3470182702993645e-06,2.0788147894563017e-07,4.529102221508035e-07,3.108417953972293e-07,0.004041904859046314,2.9296331783677775e-13,2.3735584691464217e-08,7.798603929938481e-12,0.00015934511804205148,1.60348112469511e-07,2.034199766534846e-14,1.2852093909998413e-10,3.4707855683159886e-14,0.00013869156202771484,1.1870354523434137e-12,1.049239529768121e-08,3.155523636233637e-08,8.394887200503285e-09,2.9422489525579653e-14,2.2643077652375503e-05,4.163860573926751e-12,5.091847983398337e-09,1.6570304390994453e-07,2.1951017003073184e-11,3.9392742226981974e-17,1.673165973399147e-06,4.9843164387111965e-05,8.717667165154809e-06,6.149791377042521e-08,8.974275164477872e-15,3.138869785094987e-16,1.8397997730304567e-08,2.635071611829324e-15,5.059294531940171e-11,2.3323008923443544e-13,0.003934217332117902,1.211118500828077e-12,1.0396156262907615e-10,1.757555489631556e-20,1.946429703189986e-08,8.002400558138449e-12,3.913625245157901e-08,1.6264174189922138e-06,1.5400387917395844e-09,4.3663872560546974e-14,1.2564739183413072e-12,2.0471951669820794e-11,4.189216197629412e-10,3.1951935993799433e-07,6.453177848141342e-09,5.269583188317203e-09,0.004463274867186138,5.605840816329153e-09,1.1032868602825984e-06,3.612670842564158e-07,2.1911155174169525e-08,3.563747693458254e-09,0.0001246597214945237,2.7191940905613382e-08
0.15903855339077197,0.5256334569300212,1.193202366789056e-07,1.5602527947929248e-07,7.936591093480453e-07,0.005533039117370582,0.0,0.0,0.00022559952807830043,0.00031169027480308355,0.0987400195984989,0.027502110813752784,2.0720455816390092e-07,3.7769873801879556e-23,8.194909799278118e-17,3.160281766405568e-11,5.185837572368462e-08,0.025187040655609637,4.1250169238221425e-11,1.8410843200781417e-15,3.5226567021696424e-07,1.0566656600756968e-15,6.933432072021513e-13,1.6444101047656214e-07,5.509171949807957e-11,4.603413385742175e-06,3.090934652547452e-14,2.2134719312601504e-09,1.53285712492134e-09,5.3107506262536584e-14,2.456007483011467e-09,3.382976263727758e-14,7.241334821398662e-13,1.201738977319598e-09,3.76,0.0,0.28087047221777084,0.7670246920991937,0.15802739869344495,7.086121082717852e-05,0.1332374710982753,0.2461484632732177,2.8315839144126624e-05,6.957912849424257e-14,0.12758979939512444,6.328967957261904e-05,1.9086665706788515e-05,1.4579460231435757e-07,1.4006202574467888e-13,1.2734959820864193e-07,0.00020671904602802328,0.03793912271311111,0.0003766871496900538,1.2941350440468605e-13,7.814330792166763e-13,1.086252690632574e-06,4.5914738997877853e-07,0.0002511623844908576,0.006210604696796312,3.59753994667261e-08,2.2066259765489675e-09,2.3557156978369946e-06,2.0845178304108557e-07,4.546801993482229e-07,3.1108845823294e-07,0.004072433779222888,2.931957914915978e-13,2.372832634944435e-08,7.796218339805947e-12,0.00016049354095568432,1.6019104787102356e-07,2.0358139430791837e-14,1.2862197172292142e-10,3.4690997788864924e-14,0.00014063068080272787,1.192828735680981e-12,1.0450745545740079e-08,3.166610269217075e-08,8.403242842571119e-09,2.9458269196995693e-14,2.278085294322249e-05,4.1766284808827705e-12,5.0792066501964695e-09,1.6756228586555875e-07,2.2026405472299524e-11,3.941339305036742e-17,1.6852981202876722e-06,5.0005594895398737e-05,8.782905325058174e-06,6.17783596466672e-08,8.977420709068998e-15,3.139971145779661e-16,1.8538171597749707e-08,2.6731886297264414e-15,5.080504755597634e-11,2.3562876367913265e-13,0.00395600890419236,1.2160858026459417e-12,1.0514807257726714e-10,1.7883743474863295e-20,1.9496420106355035e-08,8.007671470826178e-12,3.9347081160635256e-08,1.640099703715766e-06,1.5557277266642856e-09,4.4263802865466994e-14,1.259219074638247e-12,2.0753462754551577e-11,4.1797451866916615e-10,3.212724601400989e-07,6.499468859533789e-09,5.313251725736841e-09,0.00453506344930342,5.671064894829862e-09,1.1239864259798254e-06,3.6408031163960705e-07,2.225747855035014e-08,3.5640218943468877e-09,0.00012612758563298765,2.7184266985188338e-08
0.15981864019143824,0.525775521581795,1.1971301735234463e-07,1.56171235090038e-07,7.954747439630777e-07,0.005579672674310623,0.0,0.0,0.00022542155006034087,0.0003108566388879208,0.09972347460665613,0.02778836944987379,2.07545061771248e-07,3.83111049744594e-23,8.268200858551183e-17,3.1709098366911486e-11,5.2197725521342635e-08,0.025135458652041164,4.181305031001603e-11,1.878324706112841e-15,3.586515179489542e-07,1.0795419308978864e-15,6.942809987761844e-13,1.6574391234723425e-07,5.526905609439629e-11,4.669165028017415e-06,3.155340694848337e-14,2.2471661476389157e-09,1.5588147746008297e-09,5.4126374692027934e-14,2.455630510697735e-09,3.436381570662086e-14,7.365382693650551e-13,1.217341220715058e-09,3.76,0.0,0.27939763279189483,0.7650026576891735,0.15951905915075035,7.153576438063902e-05,0.1332109674142444,0.24703094947022758,2.824119280363541e-05,6.936315244294917e-14,0.12863997624254211,6.315572663414259e-05,1.9236705236366975e-05,1.4506328949689697e-07,1.4116308593902283e-13,1.2719563629100545e-07,0.00020646743502488891,0.03815787425479988,0.00037981317794205216,1.2932579769525347e-13,7.878876327328566e-13,1.088293132145149e-06,4.6049293358829447e-07,0.0002518073323842524,0.006229383079654677,3.611477280019928e-08,2.2214837115324495e-09,2.364292385816932e-06,2.0901235239630909e-07,4.564339029795635e-07,3.1131386379312024e-07,0.004102830106231765,2.9340823054549687e-13,2.372018933757475e-08,7.793544057143005e-12,0.0001616336873932769,1.6002500607040424e-07,2.037289008949885e-14,1.2871423347270727e-10,3.467218887898845e-14,0.00014257897120688163,1.1985574137476784e-12,1.0408909876810506e-08,3.1775539564008854e-08,8.411143980143762e-09,2.949236146849105e-14,2.2918153554423547e-05,4.189256995226533e-12,5.066484525504909e-09,1.6942340189193297e-07,2.2100889029603016e-11,3.9431811974486196e-17,1.6973587791281048e-06,5.016503924011964e-05,8.847642937319774e-06,6.205288794061836e-08,8.980056123278717e-15,3.140894083287238e-16,1.8678114397736927e-08,2.711373106696765e-15,5.1014628844820694e-11,2.380265160385136e-13,0.003977554229449345,1.2209821254553146e-12,1.0633745033232054e-10,1.8193773655089663e-20,1.952822922285373e-08,8.012551534204784e-12,3.955547677128962e-08,1.6538229074152805e-06,1.5713866243749346e-09,4.486610808675269e-14,1.2619065034868208e-12,2.1036311681030864e-11,4.1701499679278903e-10,3.230193266039585e-07,6.545593572065749e-09,5.356659216956662e-09,0.0046071841927681845,5.736496976671212e-09,1.1448439002716736e-06,3.668872074807215e-07,2.2604630608988543e-08,3.5640854486106377e-09,0.00012759672335329382,2.717558566662562e-08
0.1605987269921045,0.525917182311107,1.2010242131495458e-07,1.563124021382772e-07,7.972530353107077e-07,0.005626136442532779,0.0,0.0,0.00022523650664092756,0.00031000619606851444,0.10070598964112773,0.02807503513508838,2.0787402255217538e-07,3.885632873836164e-23,8.341441616071245e-17,3.18140915730002e-11,5.253679170334595e-08,0.02508325500974055,4.237808090263703e-11,1.9159492492148748e-15,3.6508847714073514e-07,1.1027163603282477e-15,6.951832111224737e-13,1.670406414125517e-07,5.54432064258274e-11,4.735021558655991e-06,3.220541347007025e-14,2.2811267561523355e-09,1.5850077235088562e-09,5.515533320018642e-14,2.4551163513166e-09,3.490068801940829e-14,7.490071302001875e-13,1.2329596453334374e-09,3.76,0.0,0.2779316316612022,0.7629821728044985,0.16100883220919757,7.221077350140898e-05,0.13318111590174675,0.24791032570961055,2.8166603667020032e-05,6.914582139995324e-14,0.12968975131076446,6.302045627551489e-05,1.9386477475033043e-05,1.4433138461315764e-07,1.422621848724267e-13,1.2703820072967628e-07,0.0002062043830436613,0.03837426028096888,0.00038292463793233476,1.292309187511513e-13,7.943120126683558e-13,1.0902808734468227e-06,4.618174801588137e-07,0.00025244577386066523,0.006247955423736055,3.625239566297544e-08,2.2362329575509877e-09,2.372749571007236e-06,2.09563308282453e-07,4.5817149541912413e-07,3.115183633812095e-07,0.004133093108017544,2.936009660974161e-13,2.371119083565605e-08,7.790586726575472e-12,0.00016276550055784782,1.5985019003293695e-07,2.0386272631491915e-14,1.2879786949310735e-10,3.4651469121916045e-14,0.00014453625243716683,1.2042219934423969e-12,1.0366899588500225e-08,3.188356020768107e-08,8.418597624437855e-09,2.952479291027001e-14,2.3054976808106365e-05,4.2017469478336465e-12,5.05368573587819e-09,1.712862270608085e-07,2.217447726175126e-11,3.944803641832883e-17,1.709347114330206e-06,5.032152592719569e-05,8.911877499563121e-06,6.232152505336319e-08,8.98219039328929e-15,3.1416417402957576e-16,1.8817824540524682e-08,2.7496185607862917e-15,5.12216993869138e-11,2.404231538431019e-13,0.003998852982775358,1.2258077168579396e-12,1.0752964409528183e-10,1.850560411517914e-20,1.955973220832188e-08,8.017045766431222e-12,3.9761437236947764e-08,1.667586906686234e-06,1.5870140467291317e-09,4.5470750074155404e-14,1.2645370375495172e-12,2.132048009114017e-11,4.160434655658835e-10,3.247599393334579e-07,6.591549261695643e-09,5.399801340215856e-09,0.004679628078588266,5.8021331611833875e-09,1.165857051432854e-06,3.696876039294167e-07,2.2952547952265715e-08,3.5639418486928207e-09,0.0001290670099791896,2.7165916509198597e-08
0.16130080511270414,0.5260443295713817,1.2045003877930856e-07,1.5643543051134205e-07,7.988220398907517e-07,0.005667806607160486,0.0,0.0,0.0002250640722807509,0.0003092268988022865,0.101589400865688,0.028333369028043176,2.0816038299818573e-07,3.934962970449093e-23,8.407315797546248e-17,3.190749637928887e-11,5.284171220952455e-08,0.025035756177506512,4.2888415770789264e-11,1.9501384149783995e-15,3.709249949490091e-07,1.123828621143634e-15,6.959652409196253e-13,1.6820241112473941e-07,5.559725164495157e-11,4.79437294598274e-06,3.2799028034031795e-14,2.3119192742566436e-09,1.6087826530662203e-09,5.6090012551751375e-14,2.454538826636433e-09,3.538625162278277e-14,7.602824669794449e-13,1.2470289625340117e-09,3.76,0.0,0.27661808561877466,0.7611651440472734,0.16234794575966274,7.281864400209088e-05,0.1331514287640976,0.24869911317036558,2.8099525409851914e-05,6.894910608526015e-14,0.13063416594391528,6.289762618507741e-05,1.9521036770004134e-05,1.4367228838509647e-07,1.43249644294923e-13,1.2689361382423254e-07,0.00020595807530726372,0.03856698522833981,0.00038571229576791496,1.291395216778269e-13,8.000677437133621e-13,1.0920254099952962e-06,4.6299177818766114e-07,0.0002530148773276827,0.006264495379340083,3.6374775309592e-08,2.249414060426239e-09,2.3802599211089294e-06,2.1005105143372926e-07,4.597216950147435e-07,3.1168482681782554e-07,0.004160215258202115,2.937578534241168e-13,2.3702369619301808e-08,7.787687726037277e-12,0.00016377696320800722,1.5968551905855933e-07,2.0397166053643427e-14,1.2886588606324807e-10,3.463122034247795e-14,0.00014630534284490454,1.2092657368050826e-12,1.0328950109953722e-08,3.1979579307910526e-08,8.424929056634373e-09,2.955258300592129e-14,2.3177707425347206e-05,4.2128701135145335e-12,5.042104599567905e-09,1.7296409856288367e-07,2.223994930193193e-11,3.946079278711321e-17,1.7200741111973473e-06,5.0459858599759655e-05,8.969256652377702e-06,6.255828473039719e-08,8.98369010688728e-15,3.1421673368506955e-16,1.8943363474219736e-08,2.7840862801051644e-15,5.140592487875829e-11,2.4257901880952217e-13,0.0040178108300998145,1.2300904879903557e-12,1.0860498972846533e-10,1.878775660471523e-20,1.958782949791e-08,8.02076479791628e-12,3.994471845572875e-08,1.680009315419046e-06,1.6010506693402522e-09,4.6016895964823354e-14,1.2668565614757068e-12,2.1577346645385056e-11,4.1515915312411216e-10,3.263211301854292e-07,6.632762712124448e-09,5.438398909223133e-09,0.004745096432986788,5.861377043673503e-09,1.1849001714708414e-06,3.722022709182091e-07,2.3266276108739132e-08,3.563638343555857e-09,0.00013039114882199996,2.7156385616118232e-08
0.16200288323330378,0.526171145926606,1.2079499304375583e-07,1.5655471194525653e-07,8.003616502700765e-07,0.005709335475476034,0.0,0.0,0.00022488618270652926,0.0003084348554995262,0.1024719612065564,0.02859200812371349,2.0843769192792588e-07,3.9845040590765833e-23,8.473147317184439e-17,3.199987841959074e-11,5.314640701412881e-08,0.024987783149985142,4.340042323668815e-11,1.9846358905598974e-15,3.768020795325914e-07,1.1451830117723238e-15,6.967192860995299e-13,1.6935916652406788e-07,5.574877745388877e-11,4.853792270396495e-06,3.3399097479947834e-14,2.342927957382157e-09,1.6327483545114156e-09,5.703283874141106e-14,2.4538547623784e-09,3.587403463729204e-14,7.716069651088615e-13,1.2611093613098716e-09,3.76,0.0,0.27531009296756753,0.7593495229754741,0.16368540455728878,7.342683319813618e-05,0.13311910701875787,0.24948539625468186,2.8032499120127677e-05,6.875136922889609e-14,0.13157818242268518,6.277380247278362e-05,1.9655366332263936e-05,1.430129410433846e-07,1.4423541802155413e-13,1.2674635235589105e-07,0.0002057029088937745,0.03875779463062167,0.00038848778551949106,1.290425480628223e-13,8.057982767384259e-13,1.0937283925517114e-06,4.6414935698071754e-07,0.0002535788383499598,0.00628087031210484,3.6495763244231335e-08,2.2625062816328035e-09,2.38767529303402e-06,2.1053118829330749e-07,4.612590821006075e-07,3.118348876037354e-07,0.0041872284158640865,2.938992815467188e-13,2.3692876497283143e-08,7.784567966828487e-12,0.00016478159586391858,1.595140460718467e-07,2.0406986062700818e-14,1.2892713523484138e-10,3.46094842015513e-14,0.00014808143645277122,1.2142583411335429e-12,1.0290875899748588e-08,3.2074470888256874e-08,8.430908604067844e-09,2.957906797257979e-14,2.330004738194836e-05,4.223882300819595e-12,5.030467469079395e-09,1.7464310227754097e-07,2.2304710064374008e-11,3.9471828004876083e-17,1.7307413016385172e-06,5.0595839105380434e-05,9.026224768424374e-06,6.279031654614457e-08,8.98479741268888e-15,3.142555684109631e-16,1.9068711493052354e-08,2.818593506075252e-15,5.1588133054438896e-11,2.447336923373311e-13,0.004036568609741837,1.2343163733094638e-12,1.0968253445140377e-10,1.9071302956907623e-20,1.9615690412250646e-08,8.024178903268134e-12,4.0126025531927304e-08,1.6924645809095827e-06,1.615059621075433e-09,4.656487365513338e-14,1.269131249787847e-12,2.1835252831960387e-11,4.1426572846259613e-10,3.278772294732216e-07,6.673835041931595e-09,5.476775164416984e-09,0.004810812722239718,5.920780320121001e-09,1.2040659073811036e-06,3.7471142532125586e-07,2.35805278700559e-08,3.563172317577546e-09,0.0001317160308232192,2.714608406485519e-08
0.16270496135390342,0.5262976297171215,1.211373164922848e-07,1.5667030711280754e-07,8.018722608225582e-07,0.005750721352438762,0.0,0.0,0.00022470295978286862,0.000307630462944743,0.10335362974241218,0.028850941049858286,2.0870608654139353e-07,4.034350123220868e-23,8.538934717226936e-17,3.2091246939100965e-11,5.3450876084093444e-08,0.024939349312924627,4.3914068416170576e-11,2.0194402238829393e-15,3.8271933125621353e-07,1.166779789083524e-15,6.97445734435953e-13,1.7051090339161732e-07,5.589781129717302e-11,4.913271545671691e-06,3.4005625210636215e-14,2.3741529963743332e-09,1.6569049163928607e-09,5.798379839299926e-14,2.4530662485735193e-09,3.6364003356898e-14,7.829793064432459e-13,1.27519991427966e-09,3.76,0.0,0.27400765916852104,0.7575353795969961,0.16502115112168067,7.403531777494337e-05,0.13308418668825148,0.2502691819975797,2.7965527382274296e-05,6.855264596769705e-14,0.13252176724655726,6.264901870205233e-05,1.9789460113841033e-05,1.4235344599284782e-07,1.4521946166577437e-13,1.2659647998440038e-07,0.00020543907257589416,0.03894668936461996,0.00039125094028441657,1.2894010577330048e-13,8.115032680568262e-13,1.095390335664345e-06,4.6529034773878997e-07,0.00025413771625446084,0.006297081092510304,3.661537139687024e-08,2.27550916501773e-09,2.3949965089768865e-06,2.1100380051045894e-07,4.627837624757254e-07,3.119687921725743e-07,0.004214132164561972,2.9402548272567676e-13,2.3682723463167306e-08,7.781231389561276e-12,0.00016577936392774787,1.5933591175333674e-07,2.0415748785783194e-14,1.2898171881579654e-10,3.458628865591526e-14,0.0001498644004552983,1.219200180863295e-12,1.0252684567839317e-08,3.216824372075093e-08,8.43654118834155e-09,2.9604266426239246e-14,2.3421994842861965e-05,4.234784095154668e-12,5.0187771189399076e-09,1.7632311749438146e-07,2.2368765937187944e-11,3.948116833065391e-17,1.7413481337174631e-06,5.072948783320248e-05,9.082780280621701e-06,6.301764241521527e-08,8.985518598888088e-15,3.1428089812164674e-16,1.919386743980417e-08,2.853135601145474e-15,5.176833198067297e-11,2.4688704153657154e-13,0.004055126228588989,1.2384855767016597e-12,1.1076223595842509e-10,1.935621264219404e-20,1.964332015774501e-08,8.027291631046472e-12,4.0305358333570916e-08,1.7049525923182008e-06,1.6290398899914752e-09,4.711465369369787e-14,1.271361680996003e-12,2.209418353520105e-11,4.1336347439209926e-10,3.294282241742564e-07,6.714764289006122e-09,5.514927166901732e-09,0.004876770440015281,5.980340203948597e-09,1.223352566733159e-06,3.7721494929635775e-07,2.389525784773754e-08,3.5625462140503008e-09,0.00013304156920670472,2.713502551310361e-08
