Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68)
7.414753428981443e-11,0.713059743361448,2.0100838110657916e-14,1.8301708833171604e-16,8.30552707010346e-19,1.3620923624471936e-18,0.0,0.0,5.3161307018698934e-11,1.8705295900768463e-18,4.3867352904316404e-23,4.678133537625556e-34,2.864555164122672e-23,1.6809871592539338e-55,4.4019443080286266e-39,9.925143445898002e-40,3.962926243192497e-40,2.5959588572715545e-15,3.943069590454343e-53,1.5564754370283e-31,2.9928329414266313e-49,7.814388116018317e-59,7.593234798749753e-42,6.815095097103396e-42,9.267786674940051e-28,4.833075830782518e-56,3.441776226446621e-54,6.015341396755556e-61,6.643462379717947e-84,4.407369698898492e-69,1.3733059474247127e-26,7.995012367975704e-68,1.7269634094131325e-54,9.945099179311215e-67,3.76,0.0,0.6435710768471725,0.99986149155357,2.1126906857351482e-22,1.6440290189832677e-54,9.55987567113205e-07,9.559875774124491e-07,0.0001385083932658321,1.445042685725702e-18,2.5959589297991192e-15,5.317924617959234e-11,3.850920158287962e-15,3.915225661840075e-17,3.744573428616211e-24,2.1298210633745002e-15
8.333637764628504e-11,0.7130597589951174,2.2598314814827483e-14,2.058106986117166e-16,1.0493181322105154e-18,1.7209444858181368e-18,0.0,0.0,5.974889539999262e-11,2.362856819626717e-18,6.265162671617817e-23,7.50112320512156e-34,4.0910017626732216e-23,3.393709728591635e-55,7.069112447965437e-39,1.5932268912086074e-39,6.365140844113435e-40,3.3040232991996057e-15,8.865830408852947e-53,2.483587146645475e-31,6.0228720321962284e-49,1.7508893103275227e-58,1.2206077005097668e-41,1.226590683688103e-41,1.3233824238886476e-27,1.0636087395560246e-55,6.989852160876005e-54,1.3684665199211835e-60,1.885699642388816e-83,1.0031574058760777e-68,1.9611888295598076e-26,2.0335040369629726e-67,3.922512498080189e-54,2.5300535058804357e-66,3.76,0.0,0.643570958368501,0.9998461204725542,2.9998366773023243e-22,3.3190777789664293e-54,1.074459646964689e-06,1.0744596599997673e-06,0.00015387946769341933,2.0084058538394896e-18,3.3040234027821856e-15,5.97687636826071e-11,4.86452347177489e-15,4.940809191945669e-17,5.316255865350305e-24,2.689841462910563e-15
9.252522100275565e-11,0.7130597746287842,2.509721379111233e-14,2.2862928953373997e-16,1.2936668045681883e-18,2.121789899601549e-18,0.0,0.0,6.633638080880529e-11,2.912631017425263e-18,8.624525764390156e-23,1.1452503170613013e-33,5.631371898935947e-23,6.374640347436822e-55,1.0809003816375792e-38,2.4351436158862614e-39,9.734222240833512e-40,4.10282079570226e-15,1.8343041206099713e-52,3.773698964936212e-31,1.1278101700154508e-48,3.6150707946470604e-58,1.868207693671708e-41,2.07746364331694e-41,1.821406116839402e-27,2.165182229225387e-55,1.3206098244159956e-53,2.864155375517645e-60,4.823383947843013e-83,2.1006027991038996e-68,2.699501303515516e-26,4.706391303658673e-67,8.196965846270165e-54,5.856916581630284e-66,3.76,0.0,0.6435708398898512,0.999831113928034,4.106030418149034e-22,6.234425670279963e-54,1.1929317047968332e-06,1.1929317208951666e-06,0.0001688860056250075,2.693330136075297e-18,4.102820938290054e-15,6.635811352708077e-11,5.996409789952164e-15,6.084359919480648e-17,7.275656992581442e-24,3.315015017475499e-15
9.999999999999999e-11,0.7130598058961091,2.7131023279139276e-14,2.4720979663411167e-16,1.511313180686893e-18,2.478853424293947e-18,0.0,0.0,7.169497849749353e-11,3.402223354377748e-18,1.0938892634229718e-22,1.5686370240395806e-33,7.142290648078454e-23,1.0190202333912415e-54,1.4822420298493801e-38,3.338264695154733e-39,1.335039705557265e-39,4.820565527866265e-15,3.1519473236088242e-52,5.148909861261493e-31,1.798423092167899e-48,6.20660937917302e-58,2.5639310753403764e-41,3.0738847357941447e-41,2.309823406550471e-27,3.682932373842379e-55,2.1209504630023013e-53,4.968116160013479e-60,9.771827410477971e-83,3.6451282655267904e-68,3.42365672120711e-26,8.813563408171713e-67,1.420053383749404e-53,1.0970232344255209e-65,3.76,0.0,0.6435707435119351,0.9998191695600943,5.184189371374235e-22,9.966032731525163e-54,1.2893042585603424e-06,1.289304277393057e-06,0.0001808303682054617,3.3461506054203984e-18,4.820565708714645e-15,7.171818018335237e-11,7.004401365003225e-15,7.101362051056529e-17,9.185092406295322e-24,3.8715980131848685e-15
1.1090290771569688e-10,0.7130598058961091,3.009927831184962e-14,2.7434149860703426e-16,1.8591596810155973e-18,3.049558491099114e-18,0.0,0.0,7.95110521452468e-11,4.18451606484584e-18,1.5020670551367163e-22,2.386057924215467e-33,9.80690545106674e-23,1.90500438595752e-54,2.2583973270359804e-38,5.084032796067665e-39,2.03452436003233e-39,5.978500397283026e-15,6.48634103570024e-52,7.788797982927418e-31,3.350371344328282e-48,1.2767998935558477e-57,3.911049655740929e-41,5.182674480127173e-41,3.171015849138211e-27,7.496080550171671e-55,3.9915197277373635e-53,1.0362176659014576e-59,2.503187982122271e-82,7.607121729149909e-68,4.7006764263107416e-26,2.035088036807619e-66,2.956616480146313e-53,2.5337765777292173e-65,3.76,0.0,0.6435706029326175,0.9998021600740946,7.072398400385602e-22,1.8630915670939143e-53,1.4298757543972017e-06,1.4298757776102266e-06,0.00019783984638795603,4.461660537249864e-18,5.978500645608964e-15,7.953631985641193e-11,8.615031366743502e-15,8.723947208385018e-17,1.2528533304259489e-23,4.760655999445304e-15
1.292805944286381e-10,0.7130598371634225,3.5107031181504575e-14,3.2015388448452054e-16,2.5271231356254074e-18,4.1455940027378346e-18,0.0,0.0,9.268533934599208e-11,5.6861764280172564e-18,2.405351300331211e-22,4.4459915819357535e-33,1.5703096471462995e-22,4.82136422407557e-54,4.2193691047162137e-38,9.491735324233806e-39,3.802415019801803e-39,8.234234775391222e-15,1.8899542621964322e-51,1.4381501717319524e-30,8.432840794232042e-48,3.723914147042016e-57,7.321327548913958e-41,1.1251382184413068e-40,5.0760469279779505e-27,2.15990705537225e-54,1.0211904314681074e-52,3.0851790545092474e-59,1.001097387450499e-81,2.2669822113937095e-67,7.526143806728042e-26,7.025604209359918e-66,8.778579474072787e-53,8.751162295976836e-65,3.76,0.0,0.6435703659754713,0.9997745632630745,1.12055774658207e-21,4.715275309843035e-53,1.6668197159030457e-06,1.666819747557661e-06,0.00022543664423145494,6.810476222626803e-18,8.234235173037654e-15,9.271388384444892e-11,1.1706784741379263e-14,1.1831168036975904e-16,1.9844998211298583e-23,6.46641331139186e-15
1.4765828114157932e-10,0.7130598684307243,4.012047191642885e-14,3.660666135090613e-16,3.2976493003951316e-18,5.410092421382976e-18,0.0,0.0,1.0585925987226099e-10,7.417604113961648e-18,3.6215212662294523e-22,7.632673696284372e-33,2.3640810102798427e-22,1.0799209336256433e-53,7.261839310957698e-38,1.6325033425194216e-38,6.546520042902655e-39,1.0880446716681415e-14,4.77543580074731e-51,2.447227326650213e-30,1.8792625840797729e-47,9.429803576172876e-57,1.2625103535059722e-40,2.2058396621449188e-40,7.639705300044019e-27,5.431215683655516e-54,2.3109717896032897e-52,7.956723102641567e-59,3.317119266059967e-81,5.851676237880625e-67,1.1329433886748303e-25,2.056477687142964e-65,2.258245796739005e-52,2.562689095930405e-64,3.76,0.0,0.6435701290184128,0.9997482598872397,1.669952423564178e-21,1.0561590255375098e-52,1.9037635893039246e-06,1.9037636307375013e-06,0.00025174000688971316,9.789642924320099e-18,1.0880447315362574e-14,1.0589082331035884e-10,1.5271669766555137e-14,1.5403221960872608e-16,2.9566783357154534e-23,8.431957020652146e-15
1.6603596785452054e-10,0.713059899698015,4.5139600040347206e-14,4.120798495453149e-16,4.170830618318643e-18,6.843249845504383e-18,0.0,0.0,1.1903283036746947e-10,9.378791426892343e-18,5.201077573829175e-22,1.2306956377902129e-32,3.3949201823485445e-22,2.203346228121586e-53,1.173673407550297e-37,2.6368296657206304e-38,1.0584375605850242e-38,1.3926794618452878e-14,1.0833366587215334e-50,3.912226516517633e-30,3.8161326223200554e-47,2.1456388461581086e-56,2.0444584338915197e-40,3.999609536917475e-40,1.0967754726523231e-26,1.2314807571636477e-53,4.7617937817666575e-52,1.841275883033979e-58,9.616778701698447e-81,1.3552953793968805e-66,1.6267988495116383e-25,5.328534245073551e-65,5.213183268024667e-52,6.643116613215961e-64,3.76,0.0,0.6435698920614419,0.9997231893179316,2.3748369703185813e-21,2.1548745454621433e-52,2.1407073745901727e-06,2.1407074271497805e-06,0.0002768105630211476,1.3439504541926396e-17,1.3926795478226295e-14,1.1906715525457704e-10,1.9309686294946767e-14,1.943732733340268e-16,4.203555619139939e-23,1.0656957942740653e-14
1.8441365456746176e-10,0.7130599309652939,5.0164415084045794e-14,4.581937540814525e-16,5.146759824121566e-18,8.445262476807421e-18,0.0,0.0,1.3220606669250136e-10,1.1569730955396411e-17,7.1957196070470395e-22,1.8884113689816204e-32,4.696515569525468e-22,4.1758390485427296e-53,1.8049207040740609e-37,4.052635201275697e-38,1.6282917227226355e-38,1.7382216758057786e-14,2.2579880963996375e-50,5.953327696506196e-30,7.20063286061909e-47,4.488497244474631e-56,3.150126884074361e-40,6.8170837827398445e-40,1.5168331609151916e-26,2.573343709700763e-53,9.111009453267769e-52,3.9130562322177455e-58,2.5141619276744255e-80,2.8826616187561884e-66,2.2502889253677016e-25,1.2550723592077532e-64,1.1053380341845438e-51,1.5654242707134528e-63,3.76,0.0,0.6435696551045585,0.9996992937770819,3.2546419759095733e-21,4.084008967593294e-52,2.377651071752852e-06,2.37765113679453e-06,0.00030070609069410216,1.7791787014820724e-17,1.7382217947521494e-14,1.322428958940961e-10,2.3820834179211187e-14,2.3930721077427827e-16,5.75929199975851e-23,1.3141087625863748e-14
2.0279134128040298e-10,0.7130599622325614,5.519491658504612e-14,5.044084863356198e-16,6.225529924277082e-18,1.0216326611488624e-17,0.0,0.0,1.4537898396257287e-10,1.3990415559038433e-17,9.658255815865341e-22,2.7835085350391025e-32,6.303269778745505e-22,7.453790267947424e-53,2.666000610166935e-37,5.982745268476778e-38,2.40598129901094e-38,2.1254977199225018e-14,4.39251485535293e-50,8.704771079621174e-30,1.2800718649501703e-46,8.767588992148626e-56,4.661921986058516e-40,1.1050528627143897e-39,2.0351751647286053e-26,5.0297307585875675e-53,1.6413017480954694e-51,7.757356818400877e-58,6.03158219996341e-80,5.719333131334119e-66,3.019857399405513e-25,2.7332742184784117e-64,2.1864709297273278e-51,3.410771407179e-63,3.76,0.0,0.6435694181477626,0.9996765182029246,4.328815573364782e-21,7.289965785914885e-52,2.614594680783706e-06,2.6145947596717828e-06,0.00032348165167473395,2.287054063312912e-17,2.1254978795699907e-14,1.454180606993489e-10,2.8805113271988255e-14,2.8880658446986445e-16,7.658041391169562e-23,1.5884018334740825e-14
2.211690279933442e-10,0.7130599934998175,6.023110408725818e-14,5.507242033691494e-16,7.407234175650387e-18,1.2156638630938727e-17,0.0,0.0,1.5855159658646552e-10,1.6640838354103607e-17,1.2642508490439098e-21,3.96877932426488e-32,8.250237342735852e-22,1.2659536256027057e-52,3.80869352511155e-37,8.542644546528254e-38,3.438489028194658e-38,2.555271483942493e-14,8.06714094943064e-50,1.231485232540347e-29,2.1659673504621524e-46,1.6173057569194947e-55,6.672857363291659e-40,1.7184874252464737e-39,2.663030459383627e-26,9.295432448140794e-53,2.8123136430169034e-51,1.450954525600886e-57,1.3445599670594205e-79,1.0706051610417702e-65,3.952253570499281e-25,5.572234091447943e-64,4.0812573679968935e-51,6.95679991747372e-63,3.76,0.0,0.6435691811910543,0.9996548101070791,5.6168234957092264e-21,1.2381492109614269e-51,2.8515382016751116e-06,2.8515382957815694e-06,0.0003451897343428964,2.869313962966373e-17,2.5552716929121364e-14,1.5859266443346035e-10,3.426252342590211e-14,3.428441277233224e-16,9.933951291647267e-23,1.888542303340298e-14
2.3954671470628544e-10,0.7130600247670621,6.527297714066705e-14,5.971410601889703e-16,8.691966066306925e-18,1.426639499362019e-17,0.0,0.0,1.717239183019794e-10,1.952099270071438e-17,1.6203230503384438e-21,5.502826797728643e-32,1.0573070289309485e-21,2.0619286105921962e-52,5.290610548262571e-37,1.1860748253845308e-37,4.778137543379212e-38,3.028248749439489e-14,1.4113031455142488e-49,1.694591778140614e-29,3.515815629414318e-46,2.842177540147579e-55,9.286869920230886e-40,2.5808815727695615e-39,3.4118074916833953e-26,1.6381440397420717e-52,4.619509797147244e-51,2.583472538235842e-57,2.814073504175804e-79,1.9077120299213193e-65,5.0645059379497335e-25,1.0740071566645916e-63,7.252862997961448e-51,1.3415288429161053e-62,3.76,0.0,0.6435689442344333,0.999634119445405,7.138149124225404e-21,2.016680008159024e-51,3.0884816344200324e-06,3.0884817451239225e-06,0.00036588038283991506,3.527111824726337e-17,3.028249017256554e-14,1.7176672118771862e-10,4.0193064493562325e-14,4.013927522384183e-16,1.2621162783456316e-22,2.2144975369611492e-14
2.579244014192267e-10,0.7130600560342952,7.032053530111051e-14,6.436592098206927e-16,1.0079819302756812e-17,1.6545792229916495e-17,0.0,0.0,1.8489596220096052e-10,2.263087219373573e-17,2.0396052146777574e-21,7.450132254937187e-32,1.3307983423502617e-21,3.2407163710748857e-52,7.175260850625392e-37,1.6078552445694401e-37,6.48266111931129e-38,3.5450801200202476e-14,2.369137668193722e-49,2.277436039211179e-29,5.508628942762906e-46,4.793049983713141e-55,1.2619029360862372e-39,3.7625062734314077e-39,4.2930827498511876e-26,2.7723092226058375e-52,7.319649482813806e-51,4.4113254317784764e-57,5.585778923159126e-79,3.259888026329779e-65,6.373905409541013e-25,1.9740757791444368e-63,1.2361990421575673e-50,2.4670142666439567e-62,3.76,0.0,0.6435687072779002,0.9996143985268309,8.912293520232787e-21,3.16966856245395e-51,3.3254249790119873e-06,3.3254251076988755e-06,0.00038560128823661487,4.261062134961665e-17,3.5450804571286343e-14,1.8494024440661492e-10,4.6596736327564916e-14,4.644255463662969e-16,1.5753810536149942e-22,2.566234966374673e-14
2.7630208813216793e-10,0.7130600873015172,7.537377813002966e-14,6.902788033907002e-16,1.1570887795777967e-17,1.8995026936065666e-17,0.0,0.0,1.9806774075736885e-10,2.5970470652575522e-17,2.527741864193063e-21,9.881137271862276e-32,1.6491713494252963e-21,4.938969033873556e-52,9.5321320010433e-37,2.1350814049418593e-37,8.615289348470757e-38,4.1063642751325545e-14,3.837657175212728e-49,2.9990615504612617e-29,8.371693307113464e-46,7.800004504575668e-55,1.6795771801530283e-39,5.3460868615063304e-39,5.31858731560855e-26,4.529549240752365e-52,1.1242647738255267e-50,7.263906219752014e-57,1.0576828031505876e-78,5.371785724443566e-65,7.8979855561234385e-25,3.48088070529807e-63,2.0321309182018447e-50,4.352224126452199e-62,3.76,0.0,0.6435684703214544,0.9995956019111121,1.0958775462778586e-20,4.830808220988133e-51,3.562368235445021e-06,3.56236838350646e-06,0.00040439789077794465,5.071297936407286e-17,4.106364692908174e-14,1.9811324691592593e-10,5.3473538780493475e-14,5.319157732003088e-16,1.9366022809789218e-22,2.943722089638631e-14
2.946797748451092e-10,0.7130601185687275,8.04327051941699e-14,7.369999902244678e-16,1.3165265643137262e-17,2.1614295766530298e-17,0.0,0.0,2.112392658609807e-10,2.9539782108937297e-17,3.0904511830758972e-21,1.2872349133481683e-31,2.0161467995201646e-21,7.327450093519038e-52,1.2436796850966248e-36,2.7845788030470524e-37,1.1244855581727043e-37,4.712651933441327e-14,6.025459402045625e-49,3.8799156201825834e-29,1.2388651366340019e-45,1.2303534442800162e-54,2.1955187499347768e-39,7.427953872517406e-39,6.500190000203263e-26,7.175407870363644e-52,1.6804622628565777e-50,1.1586216998152899e-56,1.9204914389773509e-78,8.574221698635002e-65,9.654497861478143e-25,5.917187409069635e-63,3.2361869999149166e-50,7.402000184146623e-62,3.76,0.0,0.643568233365096,0.9995776862860594,1.329713149463043e-20,7.167176797257553e-51,3.7993114037136627e-06,3.799311572546707e-06,0.0004223135026529226,5.957548193676063e-17,4.712652444204171e-14,2.1128574095643273e-10,6.082347170492026e-14,6.038368683349036e-16,2.349192145562723e-22,3.3469264693454826e-14
3.130574615580504e-10,0.7130601498359266,8.549731606529251e-14,7.838229179411262e-16,1.4863047112686336e-17,2.440379542686635e-17,0.0,0.0,2.2441054884988826e-10,3.33388007950103e-17,3.7335177051364696e-21,1.6506436597753662e-31,2.4354877364691202e-21,1.0616766940515901e-51,1.5971015134886604e-36,3.574545034292881e-37,1.4445901291017827e-37,5.364449731615636e-14,9.204696271599162e-49,4.9418488353099956e-29,1.7909027068856957e-45,1.8882507958779555e-54,2.8247306313379964e-39,1.0119258189703549e-38,7.849881608749907e-26,1.1061608046725924e-51,2.4523354854216004e-50,1.7970297737052835e-56,3.3626635342306656e-78,1.3307725927719695e-64,1.1661388617977687e-24,9.741857539982493e-63,5.011890469437292e-50,1.2192287737635184e-61,3.76,0.0,0.6435679964088252,0.9995606103491522,1.594691596327823e-20,1.0384851855890889e-50,4.036254483812884e-06,4.0362546748196496e-06,0.00043938942638228337,6.919207210569093e-17,5.3644503486406437e-14,2.2445773821643627e-10,6.864653495340728e-14,6.801624376278895e-16,2.8165621914512143e-22,3.7758157311883466e-14
3.3143514827099167e-10,0.7130601811031139,9.056761031999557e-14,8.307477325125851e-16,1.6664326632286564e-17,2.736372267021439e-17,0.0,0.0,2.375816005306768e-10,3.736752113613733e-17,4.462788682713265e-21,2.087226915705874e-31,2.910997130558797e-21,1.506394449026082e-51,2.0222773715059955e-36,4.524558756283297e-37,1.8298724873207508e-37,6.06222253942553e-14,1.3726026332300037e-48,6.208114618317013e-29,2.535916693803909e-45,2.828858225994585e-54,3.583427223621627e-39,1.354710767850657e-38,9.379767164713489e-26,1.664828643935899e-51,3.5036119822377967e-50,2.7193810791500344e-56,5.70772427065521e-78,2.0151485325246713e-64,1.3936787475330637e-24,1.5597853081297953e-62,7.573705531814969e-50,1.9530721063279672e-61,3.76,0.0,0.6435677594526419,0.9995443347340367,1.8927701039831538e-20,1.4735352566846047e-50,4.2731974757380734e-06,4.273197690325318e-06,0.0004556650283197075,7.955356584881261e-17,6.062223276952858e-14,2.376292498519454e-10,7.694272837850676e-14,7.608662556191001e-16,3.342123321742408e-22,4.230357563056037e-14
3.498128349839329e-10,0.7130602123702897,9.564358753953088e-14,8.777745783241975e-16,1.8569198780234815e-17,3.049427429351757e-17,0.0,0.0,2.5075243119890437e-10,4.162593774337263e-17,5.284170164369102e-21,2.606496318780375e-31,3.446515318803812e-21,2.0978555838010465e-51,2.5286324760750974e-36,5.65558870758642e-37,2.2889428112850884e-37,6.806395656090432e-14,2.0032812870136883e-48,7.703368819285691e-29,3.5252531158459845e-45,4.147936000850346e-54,4.48905074474101e-39,1.7855641773707274e-38,1.1102057495209462e-25,2.4525231750844695e-51,4.911642664575492e-50,4.0256881042434094e-56,9.421921535448204e-78,2.9850991169233324e-64,1.6498995060853141e-24,2.4359642022517073e-62,1.1197102752670135e-49,3.0516502725891656e-61,3.76,0.0,0.643567522496546,0.9995288219359246,2.2259076741909575e-20,2.0521648164888288e-50,4.5101403794850274e-06,4.5101406190637455e-06,0.00047117781325342985,9.064792980912294e-17,6.806396529335075e-14,2.5080028650716684e-10,8.571205183276205e-14,8.459222640111232e-16,3.929285798896438e-22,4.71051971411529e-14
3.704218541424589e-10,0.7130602474337657,1.0134262542236105e-13,9.306327452926226e-16,2.0828691578845937e-17,3.420812305042427e-17,0.0,0.0,2.6552215152957073e-10,4.66746071412664e-17,6.3222210734523255e-21,3.2997471584970044e-31,4.123228898810538e-21,2.981509397083556e-51,3.205502292195555e-36,7.167006702091186e-37,2.9029279440448212e-37,7.696595453327808e-14,2.9916831667405114e-48,9.684852827486761e-29,5.00138229732729e-45,6.227059204032846e-54,5.7025814255707826e-39,2.3936436893544756e-38,1.3277554252326746e-25,3.7010163887674376e-51,7.030354841281983e-50,6.105040860594483e-56,1.6038770238293322e-77,4.5301730508519624e-64,1.9736292556898207e-24,3.909933216741837e-62,1.6957142206422668e-49,4.9008243454359855e-61,3.76,0.0,0.6435672567704575,0.9995122888364208,2.6436225910499105e-20,2.91669226514043e-50,4.7758516733707275e-06,4.7758519426584206e-06,0.00048771089797851,1.0394332527897924e-16,7.696596498083447e-14,2.6556993617229563e-10,9.61088904247889e-14,9.464502371874776e-16,4.66523305027181e-22,5.279416271918268e-14
3.910308733009849e-10,0.7130602824972274,1.070488089452287e-13,9.836196029314863e-16,2.3218712471406802e-17,3.813706947070703e-17,0.0,0.0,2.802916194028906e-10,5.2012122542435164e-17,7.492075998063756e-21,4.12501984039511e-31,4.8857873919244636e-21,4.1581698782521936e-51,4.0122709280283923e-36,8.967923410928791e-37,3.6351523258373523e-37,8.646132776602097e-14,4.371624174210124e-48,1.202595861415259e-28,6.964840881779114e-45,9.14727578157427e-54,7.15268999757588e-39,3.158733753098707e-38,1.5727959871177153e-25,5.464487466548884e-51,9.871851616841425e-50,9.0538913805594e-56,2.652831511644026e-77,6.722960738755862e-64,2.3383703766834424e-24,6.117999054329888e-62,2.5115326349433064e-49,7.672634318369802e-61,3.76,0.0,0.6435669910444787,0.9994966222085225,3.110660602352043e-20,4.067949784651852e-50,5.041562856356192e-06,5.041563157137101e-06,0.000503377511097498,1.1811947235795184e-16,8.646134014638001e-14,2.8033901492427197e-10,1.0710072383634105e-13,1.0523825749206683e-15,5.4877437761154175e-22,5.880446443128132e-14
4.116398924595109e-10,0.7130603175606749,1.127621375363288e-13,1.0367353484521664e-15,2.573939539794423e-17,4.2281391236549967e-17,0.0,0.0,2.9506084728563807e-10,5.76384770930129e-17,8.802276976427451e-21,5.098595753757378e-31,5.739741109217282e-21,5.70178341310301e-51,4.9651007439847796e-36,1.109428262497302e-36,4.500428030842362e-37,9.655456210591547e-14,6.264676499700767e-48,1.4767746661922017e-28,9.538591697817045e-45,1.3177427496070328e-53,8.869686294871686e-39,4.1099116193985137e-38,1.8470860244660216e-25,7.911441969028759e-51,1.362494758548872e-49,1.3160410579575191e-55,4.2760888435657e-77,9.778808104528935e-64,2.7467643916117454e-24,9.356812836125195e-62,3.6462808465533735e-49,1.1740795417463387e-60,3.76,0.0,0.6435667253186099,0.9994817766380706,3.62979244937103e-20,5.578328637422503e-50,5.307273928437001e-06,5.307274262499834e-06,0.0005182230667701926,1.3315104869556168e-16,9.655457665086506e-14,2.951075357182004e-10,1.1868755185943383e-13,1.1636832612002793e-15,6.40162446228374e-22,6.513565009941581e-14
4.3224891161803687e-10,0.7130603526241077,1.1848261062983736e-13,1.089980177013763e-15,2.839087446297694e-17,4.664136606935668e-17,0.0,0.0,3.0982984699101276e-10,6.355366417665054e-17,1.0261428033253958e-20,6.237781591032875e-31,6.69067920715849e-21,7.699774651885795e-51,6.081179132667046e-36,1.3584304818298293e-36,5.5145245565252915e-37,1.0724968585280589e-13,8.821026984494008e-48,1.79534923344804e-28,1.286825211234289e-44,1.8652412497382413e-53,1.0885953378220708e-38,5.279741392623253e-38,2.1523942050385716e-25,1.125288104219453e-50,1.851437305480681e-49,1.8786307675075766e-55,6.734614603351963e-77,1.396824565991008e-63,3.201470076918982e-24,1.4018678560827282e-61,5.199168491383572e-49,1.7599911666171443e-60,3.76,0.0,0.6435664595928511,0.9994677090917417,4.203791712891208e-20,7.533425173684035e-50,5.5729848896092034e-06,5.572985258746668e-06,0.0005322905983191181,1.4901071041551367e-16,1.0724970280832987e-13,3.09875510854465e-10,1.3086937428607325e-13,1.2803165328967683e-15,7.411680582131682e-22,7.178726844557089e-14
4.5285793077656285e-10,0.7130603876875261,1.242102276656123e-13,1.1433542818228873e-15,3.117328392077109e-17,5.121727172383174e-17,0.0,0.0,3.245986297120356e-10,6.975767740238038e-17,1.1878189043046347e-20,7.560916269213893e-31,7.744225680764917e-21,1.0254609198313065e-50,7.378723858836321e-36,1.6478500069859903e-36,6.694175979311083e-37,1.185503035106977e-13,1.2224168450041602e-47,2.1628685106935036e-28,1.7124840826011518e-44,2.598484788108416e-53,1.32359756143599e-38,6.704479927711629e-38,2.4904979603710104e-25,1.5749947974316142e-50,2.480516864534595e-49,2.6380198037474166e-55,1.0386340558154381e-76,1.9627080938655373e-63,3.70516152696059e-24,2.061489471804154e-61,7.293137728754462e-49,2.5895120092180384e-60,3.76,0.0,0.6435661938672022,0.9994543787954016,4.8354348165559724e-20,1.003357466980495e-49,5.838695739869266e-06,5.838696145877643e-06,0.0005456208798789646,1.6566951987913773e-16,1.185503231370667e-13,3.2464295201214185e-10,1.4364619090825692e-13,1.4022468771429815e-15,8.5227165969004e-22,7.875886907668421e-14
4.734669499350888e-10,0.7130604227509302,1.2994498808889618e-13,1.1968578542328125e-15,3.4086758160584943e-17,5.600938598212885e-17,0.0,0.0,3.393672060547616e-10,7.625051059254685e-17,1.3661269669337688e-20,9.087377660060132e-31,8.906035405961834e-21,1.3485467349796662e-50,8.876988516769339e-36,1.9819681068796515e-36,8.057088264382433e-37,1.3045962956207318e-13,1.6696124492713249e-47,2.5841027774938073e-28,2.250774574244551e-44,3.567817969222078e-53,1.5956367422434813e-38,8.424287381316723e-38,2.8631821878589255e-25,2.172254829848265e-50,3.2807404070619638e-49,3.649268650992184e-55,1.5714756897279852e-76,2.716779779437219e-63,4.260526242282629e-24,2.9803363790146955e-61,1.0078966212413107e-48,3.7457190923573653e-60,3.76,0.0,0.6435659281416631,0.9994417471131142,5.527501030060243e-20,1.3195494618232381e-49,6.1044064792140535e-06,6.104406923892808e-06,0.0005582525473856291,1.8309736617082823e-16,1.304596521339251e-13,3.3940987028222964e-10,1.570180015179751e-13,1.529439028686818e-15,9.739535955960833e-22,8.605000246965173e-14
5.017709567478386e-10,0.7130604709062711,1.3783263226753675e-13,1.2705499202494356e-15,3.83019170002656e-17,6.294365863826517e-17,0.0,0.0,3.5964974973472707e-10,8.563833615477015e-17,1.6397229494470714e-20,1.1552771699704097e-30,1.0688503496063265e-20,1.9280240124567636e-50,1.1299173192000742e-35,2.5219974434936433e-36,1.0261968295499108e-36,1.4781289041535715e-13,2.507659663498585e-47,3.259346114432068e-28,3.2165411658762485e-44,5.397558011006086e-53,2.0367545509934063e-38,1.1349012013154412e-37,3.4346610196332e-25,3.305533212713457e-50,4.7256284887009376e-49,5.573650050555596e-55,2.698207735133958e-76,4.15289509943451e-63,5.112416996190748e-24,4.8219082164508165e-61,1.5374796409190736e-48,6.064694338859132e-60,3.76,0.0,0.6435655631998036,0.9994254708379483,6.581545816032153e-20,1.8867110367266523e-49,6.469328011541791e-06,6.4693285122675e-06,0.0005745288022514663,2.0822897896458222e-16,1.4781291750654604e-13,3.5968962184643746e-10,1.7635227993217684e-13,1.712633564889931e-15,1.159189482934381e-21,9.658344105242654e-14
