Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279),CF3CCH(84),CHF2O(207),CHO2(457),CHFO2(635),S(10638),S(1089),S(846),CHF3O(248),CFO2(459),S(989),CF4(44),S(8587),S(1369),CHO3(1570),S(2143),CF3O(48),CH3F(39),S(1373),S(10749),S(7168),OF(195)
0.0,0.7270181681640834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9486841058426734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4980899872371415e-22,0.7270181681640834,5.093603727662317e-26,2.3328158001052183e-28,3.2363373018662992e-40,3.8865486015533065e-41,0.0,0.0,1.9263893767997936e-22,6.540343772003286e-41,4.305941342835692e-53,5.008956241406844e-53,5.437355234676447e-57,2.785604456874427e-66,3.7481089033496336e-45,3.9291139089760295e-38,1.231679336253921e-22,5.831083196081441e-38,2.1079887614923603e-85,8.288700053199741e-65,3.3618597168592956e-80,2.354150469142116e-80,1.1673790454778258e-24,4.049566985147123e-74,4.405883972559587e-41,1.2757475586329987e-82,6.930297610970569e-81,1.1403439196943737e-60,2.343109473567314e-59,2.0409771808400222e-58,5.55750816600932e-57,1.2124091719666676e-93,8.811929214520883e-96,1.38682719237985e-94,3.76,0.0,0.9486841058426734,0.9999999999999996,8.539987949701669e-54,1.802071243293822e-38,3.2907924674128348e-18,3.2907924674128348e-18,5.612293126425117e-16,1.9095047284528676e-42,5.800346025882933e-38,1.9268987371725597e-22,4.6635485343640706e-38,1.4882027517945333e-39,2.9226198248609336e-58,5.179431166851684e-38,6.968315552100199e-41,1.9342943231355738e-44,2.998818490476341e-40,8.431600056543047e-39,1.1800621670857656e-26,1.3935800714502296e-38,5.3845261509331594e-27,4.364488925102391e-47,3.994964600004115e-41,2.9818151514848984e-46,1.0252578824414671e-55,4.893026368697738e-41,4.080517677490744e-50,1.167379045477866e-24,6.894135625340677e-72,4.6180833110692483e-76,4.326311819012876e-47,7.649892666259277e-46,1.2538190211153399e-60,1.0090363191915689e-42,3.339657790512507e-76,1.1937854902058836e-51,1.5400672974031034e-63,2.5064272333340667e-56,4.672109401469353e-52,5.357789294327613e-64,3.118902176351787e-43,3.67058358606334e-66,7.176083670922617e-56,8.542040814981547e-83,6.639558931504469e-49,3.4126486292502496e-68,7.774156054698754e-57,1.576991285743539e-67,1.0313089683435669e-60,4.112136443577295e-79,4.5836019279021716e-77,1.1800621670841215e-26,3.659008108535096e-62,1.7968752931303201e-62,2.4740877423910007e-52,6.987177789186838e-57,3.998561757263222e-101,2.000344396326629e-105,2.567558815129069e-55,7.981115007360404e-84,8.80651429096234e-62,1.231679336253921e-22,1.168741360083718e-64,3.133015901850534e-66,4.079101476217556e-39,4.869921482846658e-80,2.8543130423477987e-39,1.2948580206080802e-63,1.5163685641869206e-77,2.516908797227686e-63,1.0889698217821293e-64,1.1809592344034894e-66,1.7129123487090198e-65,5.793209717567896e-71,7.090571894130229e-61,4.449927880438621e-81,1.4676511677936113e-68,2.9006182471355804e-71,1.239802695508426e-74,4.233108349610359e-45,2.537125575524696e-64,7.974998817537398e-44,-6.4202084437406535e-108,4.70189432677551e-68,1.4456543557444494e-98,2.9133471342487125e-68,7.557275743562204e-40,5.38452615092906e-27,4.536752030054754e-63,-3.28307398710496e-111,1.5667760636400007e-84,7.086284392202636e-64
9.794651964263995e-22,0.7270181681640834,1.426209043745483e-25,6.5318842403233e-28,1.954747730327448e-39,2.347475355339702e-40,0.0,0.0,5.393890255039418e-22,3.950367638289982e-40,5.112013564076251e-52,5.946632849886584e-52,6.455981583046359e-56,3.3070696112011406e-65,2.2638577776231037e-44,2.373184801021365e-37,3.4487021415109783e-22,3.52197425043592e-37,5.048692180056145e-84,9.840344703170444e-64,7.520345713254702e-79,6.639080991657628e-79,3.2686613273377853e-24,9.074273270257899e-73,2.661153919425928e-40,3.161707312425369e-81,2.1748214086810513e-79,1.723287731443672e-59,3.540907036454923e-58,3.0843247156854296e-57,6.597873694686293e-56,7.37898781403357e-92,5.200032961673301e-94,8.466877313231476e-93,3.76,0.0,0.9486841058426734,0.9999999999999984,1.0138673696381905e-52,1.0884510309494684e-37,9.214218908755936e-18,9.214218908755936e-18,1.5714420753973532e-15,1.1533408561828648e-41,3.5034089996360216e-37,5.395316464083162e-22,2.816783314755899e-37,8.988744620838145e-39,3.4697342560748915e-57,3.128376424778338e-37,4.208862593475742e-40,1.1683137711739812e-43,1.811286368247385e-39,5.092686434152031e-38,3.304174067845442e-26,8.417223631559389e-38,1.507667322262614e-26,2.6361642561929913e-46,2.412958618402484e-40,1.8010163515887242e-45,1.3392964649081366e-54,2.9553879266933727e-40,2.464632677422801e-49,3.268661327338028e-24,1.689989575783406e-70,1.1320509313912922e-74,2.6130923387186533e-46,4.620535170420198e-45,1.507046193254536e-59,6.094579367924893e-42,8.18664900049099e-75,1.4172621339714503e-50,1.8283678954769698e-62,3.787710130242605e-55,2.821954078491118e-51,8.028706656489479e-63,1.8838169145196647e-42,4.469372459400048e-65,8.519446534119358e-55,1.9575916835492492e-81,4.0103207617262276e-48,5.157194608527465e-67,4.695591816652725e-56,1.8722124744562846e-66,1.2286480884070157e-59,9.22938911296199e-78,1.028755886678775e-75,3.304174067835511e-26,5.5294930536229354e-61,2.133250348006162e-61,1.4943504167995872e-51,8.295177471320843e-56,1.9154887579068885e-99,9.123513252021205e-104,3.048205825320914e-54,1.7853511740005664e-82,1.0455093766237654e-60,3.448702141510979e-22,1.7662019433606696e-63,4.734613630880426e-65,2.463777291635415e-38,1.3738941411929633e-78,1.7240050775780492e-38,1.9567894407445156e-62,2.2922061784942327e-76,3.3255599264535056e-62,1.645651194678508e-63,1.7846655950382813e-65,2.0337419439603635e-64,1.2959178409800537e-69,8.417926952716946e-60,1.2549508611306487e-79,1.7424033021172598e-67,3.443629469247337e-70,3.8981380431096705e-73,2.5567974431665254e-44,3.8341041697360936e-63,4.8168992857926976e-43,6.343576835806257e-107,7.105502706629078e-67,8.794620925447054e-97,4.4026501892802904e-67,4.564594549111455e-39,1.5076673222601367e-26,6.85593966782118e-62,3.2438872160201684e-110,4.418559183638231e-83,8.41283683042379e-63
2.2387775918317707e-21,0.7270181681640834,3.2599063857041236e-25,1.4930021120874224e-27,9.411268873830251e-39,1.1302083333339591e-39,0.0,0.0,1.2328892011518654e-21,1.9019319688985518e-39,5.0190052318523965e-51,5.838439395257795e-51,6.338851158329006e-55,3.2469005549322776e-64,1.0899500690939606e-43,1.1425863247299948e-36,7.882747752025092e-22,1.6956789934245005e-36,1.0296634652695638e-82,9.661308782044686e-63,1.485893584898908e-77,1.4441451347587387e-77,7.471225891057195e-24,1.794298711119026e-71,1.2812310592202339e-39,6.54387899996003e-80,4.84988179952937e-78,1.8538343033739907e-58,3.809146208988908e-57,3.3179757833479648e-56,6.477831518300157e-55,3.331274131986919e-90,2.3384507615128765e-92,3.82277455087922e-91,3.76,0.0,0.9486841058426734,0.9999999999999964,9.954209957716116e-52,5.240423175498432e-37,2.106107179144214e-17,2.106107179144214e-17,3.591867600900317e-15,5.552839753244157e-41,1.686740624330774e-36,1.2332151917904346e-21,1.3561599137930716e-36,4.32769360221725e-38,3.406605667857878e-56,1.506178583320351e-36,2.026386162561366e-39,5.624927891679641e-43,8.720564170300328e-39,2.4519092964427654e-37,7.552397869385985e-26,4.0525308477772735e-37,3.446096736606527e-26,1.2692127975664961e-45,1.1617357056811927e-39,8.67111846189577e-45,1.3684372235332516e-53,1.4228920680172101e-39,1.1866145409357168e-48,7.471225891058365e-24,3.4816377688801917e-69,2.3321985741830124e-73,1.2580914770212597e-45,2.2245887873475916e-44,1.48773884798151e-58,2.934277616220808e-41,1.6865752765013764e-73,1.3914763673809578e-49,1.795102441853075e-61,4.07464478390263e-54,1.35864941395273e-50,8.613512863288993e-62,9.069767528878777e-42,4.436987680200441e-64,8.364443126827492e-54,3.912970459031798e-80,1.93082448792779e-47,5.547874623614353e-66,2.2607269201044412e-55,1.8381671438083377e-65,1.2081686087951184e-58,1.826532179297135e-76,2.0359481095279973e-74,7.55239786933817e-26,5.948376301898849e-60,2.0944378416783013e-60,7.194668460803475e-51,8.144254431070683e-55,8.080893661185347e-98,3.785072659949157e-102,2.992746554913464e-53,3.5275862298422927e-81,1.0264873057567484e-59,7.8827477520250955e-22,1.8999994542681075e-62,5.093281291333244e-64,1.1862027092840823e-37,2.9887893593412294e-77,8.300342327147083e-38,2.105024786947369e-61,2.467437913668442e-75,3.412938733451607e-61,1.7703164598792404e-62,1.9198618082105697e-64,1.9968154467324384e-63,2.5605152729386877e-68,8.264770599815364e-59,2.729792238520513e-78,1.710718491889494e-66,3.381008636229865e-69,8.696531537903009e-72,1.2309879080694959e-43,4.124554305629471e-62,2.319129656140036e-42,3.498767065894601e-105,7.643775569171966e-66,3.970312277532315e-95,4.7361701692174457e-66,2.1976557862277158e-38,3.4460967365945986e-26,7.375307040226975e-61,1.789149252961247e-108,9.611331358482959e-82,8.25977308755394e-62
4.757402382642512e-21,0.7270181681640834,6.927301069621954e-25,3.1726294882435102e-27,4.1101483733733565e-38,4.9359167239960285e-39,0.0,0.0,2.6198895524477064e-21,8.306236590444134e-39,4.439253289470558e-50,5.164033527216155e-50,5.606773184031701e-54,2.8718467708580954e-63,4.760098307252871e-43,4.9899746643971384e-36,1.6750838973053305e-21,7.405475659064577e-36,1.8583033838243509e-81,8.545318206919448e-62,2.6440682455604007e-76,2.6772017070770806e-76,1.587635501849398e-23,3.193982452697635e-70,5.5954726451497044e-39,1.1885400993014352e-78,9.081785371428993e-77,1.7039931123323606e-57,3.501261624162158e-56,3.0497913817855333e-55,5.72956861882796e-54,1.2578298058794506e-88,8.811377061823916e-91,1.443444049128909e-89,3.76,0.0,0.9486841058426734,0.9999999999999925,8.804385980192067e-51,2.2886304789831516e-36,4.475477755681455e-17,4.475477755681455e-17,7.632718651879366e-15,2.425071008108638e-40,7.36643945291247e-36,2.620582282554664e-21,5.92270663864237e-36,1.8900174947777637e-37,3.013104134638573e-55,6.577877581900415e-36,8.849760751276114e-39,2.4565537903836057e-42,3.808499482899918e-38,1.0708132071810164e-36,1.6048845472551836e-25,1.769846690741799e-36,7.32295556531562e-26,5.5431015890628236e-45,5.073605042005183e-39,3.78690524380943e-44,1.2316176053078901e-52,6.21414348824517e-39,5.18225745370563e-48,1.5876355018499087e-23,6.311030337169032e-68,4.227486295535132e-72,5.494416010686945e-45,9.715363686143014e-44,1.3191097774939804e-57,1.2814761253854088e-40,3.0571898751250393e-72,1.2307450889763165e-48,1.5877477809307405e-60,3.7453002183788003e-53,5.933578939922313e-50,7.908819482381188e-61,3.961005764016139e-41,3.943905895360033e-63,7.398255221374572e-53,6.999533345050273e-79,8.432660933022347e-47,5.099452593748048e-65,9.873202363135361e-55,1.6258697475050945e-64,1.0693559501187967e-57,3.2526188152295285e-75,3.6255387137239316e-73,1.6048845472343013e-25,5.46758263645535e-59,1.8525065522172795e-59,3.142113448964277e-50,7.203500813528532e-54,2.9671149867736516e-96,1.37964632571474e-100,2.6470504360434115e-52,6.2772697921322395e-80,9.079163973455845e-59,1.6750838973053325e-21,1.746426839561544e-61,4.681603001845015e-63,5.180458874796476e-37,5.540917386345009e-76,3.6249775637813786e-37,1.9348804430455274e-60,2.2709353622886435e-74,3.077436991050407e-60,1.6272258253022525e-61,1.764683764839552e-63,1.7661906521451069e-62,4.556300120372598e-67,7.310096000008559e-58,5.060574751767649e-77,1.5131406584378986e-65,2.9905222035409535e-68,1.6287641106698897e-70,5.3760476040341245e-43,3.791176005017698e-61,1.0128248498274134e-41,1.3769937307936524e-103,7.025946654656352e-65,1.4991143717919384e-93,4.3533563557910865e-65,9.597740194322203e-38,7.322955565263529e-26,6.779177823486216e-60,7.041472777069987e-107,1.7817788517847427e-80,7.305675756990585e-61
9.794651964263995e-21,0.7270181681640834,1.4262090437459816e-24,6.531884240739296e-27,1.7159060374523528e-37,2.0606480685645586e-38,0.0,0.0,5.393890255039366e-21,3.467690267916108e-38,3.731459875002882e-49,4.340681336547169e-49,4.71288268169912e-53,2.413960252653956e-62,1.9872473405549285e-42,2.0832161945369133e-35,3.448702141510969e-21,3.0916403105992574e-35,3.1551606304796295e-80,7.18285484703305e-61,4.459607568767184e-75,4.601425749298465e-75,3.26866132733594e-23,5.388032832012265e-69,2.3359996822502193e-38,2.023919059190071e-77,1.5685279139803517e-75,1.457801982831406e-56,2.9954030336947557e-55,2.609160736259537e-54,4.816047656530877e-53,4.3640023206802885e-87,3.0536744777402438e-89,5.008036222103849e-88,3.76,0.0,0.9486841058426734,0.9999999999999843,7.40061692057313e-50,9.554581731943823e-36,9.214218908755935e-17,9.214218908755935e-17,1.5714420753729956e-14,1.0124194096905021e-39,3.0753434629600053e-35,5.395316464083093e-21,2.4726134329198296e-35,7.890450990002976e-37,2.5326955783071867e-54,2.7461344046636626e-35,3.694600905821089e-38,1.0255628501277604e-41,1.5899735636460242e-37,4.470434349979567e-36,3.304174067922259e-25,7.38876153882919e-36,1.5076673222818872e-25,2.314232616853798e-44,2.1181302309221427e-38,1.5809583945985412e-43,1.0436742768272811e-51,2.59428258068268e-38,2.1634904755563818e-47,3.268661327338073e-23,1.0736983979713499e-66,7.192241235509724e-71,2.293810526927159e-44,4.055973091645029e-43,1.1100685741112199e-56,5.3499105644627436e-40,5.201210730766441e-71,1.0345154052330709e-47,1.3345976788528378e-59,3.204183060152819e-52,2.477152404709661e-49,6.76292513961208e-60,1.6536419339461499e-40,3.3228113090971186e-62,6.218679291883155e-52,1.1835068061150576e-77,3.520673126494174e-46,4.362689055908786e-64,4.121879296454575e-54,1.3666948594602347e-63,8.991532922445763e-57,5.487938862118198e-74,6.11714311868761e-72,3.3041740678350806e-25,4.6776320579156276e-58,1.557143379043072e-58,1.311781135530464e-49,6.054976477243768e-53,1.0160379599948297e-94,4.7077485013217496e-99,2.2250053882460842e-51,1.0587933167312328e-78,7.631584380401138e-58,3.4487021415109775e-21,1.49410492986353e-60,4.005209932786024e-62,2.1627396026907115e-36,9.523593176208642e-75,1.5133567750525095e-36,1.6553309552698735e-59,1.9478578430181164e-73,2.610057348072267e-59,1.3921259525461633e-60,1.5097241138519544e-62,1.4846015597570322e-61,7.6848661157814e-66,6.144576154368365e-57,8.697835015901653e-76,1.2719355671934109e-64,2.513812271150039e-67,2.81328495615326e-69,2.2443940469894822e-42,3.2434308902855326e-60,4.228344373059796e-41,4.8652294142697525e-102,6.010845284695572e-64,5.201124165157996e-92,3.724388016305608e-64,4.006867599235064e-37,1.5076673222601403e-25,5.799729354226804e-59,2.487911143575215e-105,3.062422599772563e-79,6.140860673742243e-60
1.9869151127506962e-20,0.7270181681640834,2.8931669173144343e-24,1.325039374646532e-26,7.010036049358534e-37,8.418419733086287e-38,0.0,0.0,1.0941891660222597e-20,1.4166646223909715e-37,3.0592762508850895e-48,3.5587528135403135e-48,3.863926650623658e-52,1.979110460459282e-61,8.118553809002573e-42,8.51061789138e-35,6.995938629922233e-21,1.2630359446351827e-34,5.1990421858635136e-79,5.888938373523328e-60,7.324918847664269e-74,7.6265258687426e-74,6.630712978305763e-23,8.850599752571033e-68,9.543320919915573e-38,3.3396938662016524e-76,2.606029617064304e-74,1.2053388705500365e-55,2.4766571536739737e-54,2.157304552960702e-53,3.948486842165419e-52,1.4533960120706087e-85,1.0164192117989673e-87,1.6678945726990076e-86,3.76,0.0,0.9486841058426733,0.9999999999999681,6.067472877992058e-49,3.9033583958241324e-35,1.8691701214904898e-16,1.8691701214904898e-16,3.1877824957001085e-14,4.136063644533019e-39,1.2563781506215028e-34,1.0944784827139832e-20,1.010143266737395e-34,3.223506688487178e-36,2.07645685411779e-53,1.1218855084638107e-34,1.5093650219295451e-37,4.1897588756953873e-41,6.495560803073005e-37,1.8263182986478266e-35,6.702753109392032e-25,3.0185501779641196e-35,3.058410853816566e-25,9.45518657620164e-44,8.653253122192577e-38,6.4587309015702504e-43,8.59020060969772e-51,1.0598490835646757e-37,8.838564535084328e-47,6.630712978314482e-23,1.7709452788258098e-65,1.1862796558347583e-69,9.37096445657395e-44,1.6569973510776494e-42,9.106095830450366e-56,2.1856130289140307e-39,8.578814688624977e-70,8.481582319880988e-47,1.0941838101190919e-58,2.6492804665679275e-51,1.0119975848387169e-48,5.590451849620519e-59,6.755666870441216e-40,2.72733478600983e-61,5.0984490002636625e-51,1.9462718542862917e-76,1.4384758933884872e-45,3.607155677611764e-63,1.6839317183467718e-53,1.1205865412171596e-62,7.372976585917501e-56,9.015491795537478e-73,1.0049137751895841e-70,6.702753109035877e-25,3.8675566420740434e-57,1.2766402207982837e-57,5.35914077641946e-49,4.964235542296098e-52,3.3623247739161075e-93,1.5552088588351931e-97,1.8241938464442348e-50,1.739202662788865e-77,6.25683395603199e-57,6.995938629922263e-21,1.2353548491931125e-59,3.311585025638627e-61,8.835496961547664e-36,1.5784799956270587e-73,6.182556222244542e-36,1.3686596447975275e-58,1.6188366114944328e-72,2.149149192922996e-58,1.1510366586572153e-59,1.2482690926242518e-61,1.217170788314239e-60,1.2622415671205277e-64,5.037694771063313e-56,1.4416023669984067e-74,1.0428910799032037e-63,2.0611361626651964e-66,4.67431503088212e-68,9.169082009810749e-42,2.681731381928567e-59,1.7274166438751107e-40,1.634513673850344e-100,4.969883119805802e-63,1.7321915031289223e-90,3.0793960345261525e-63,1.6369361551571797e-36,3.0584108537277215e-25,4.795328385869316e-58,8.358341276905257e-104,5.07574087173796e-78,5.034648595517105e-59
4.00181494539929e-20,0.7270181681640834,5.827082664454859e-24,2.668741276085514e-26,2.8335686519942195e-36,3.402859855139018e-37,0.0,0.0,2.203789447058869e-20,5.7263849088896984e-37,2.47748122507496e-47,2.881970296790476e-47,3.1291162334632975e-51,1.6027349627806832e-60,3.2816492541026713e-41,3.440127824760978e-34,1.40904116067447e-20,5.105393230418754e-34,8.44124403622212e-78,4.7690149761027745e-59,1.187400918400069e-72,1.2417820791410298e-72,1.3354816280232374e-22,1.4347798886611024e-66,3.857562900400519e-37,5.426098660615404e-75,4.2484020278354464e-73,9.801615518004631e-55,2.0139764660865467e-53,1.7542842348600528e-52,3.197587016216579e-51,4.744128316831584e-84,3.316803102236983e-86,5.444300835180255e-85,3.76,0.0,0.948684105842673,0.9999999999999358,4.913596846476912e-48,1.577799872923404e-34,3.764666582720282e-16,3.764666582720282e-16,6.420463336182321e-14,1.6718630644887528e-38,5.078481362525772e-34,2.2043721553252833e-20,4.083160592165392e-34,1.302992942920096e-35,1.681568596243904e-52,4.5348405992669985e-34,6.101094745687614e-37,1.6935675260415872e-40,2.6256095316680174e-36,7.382270566309249e-35,1.3499911192874058e-24,1.2201462443981593e-34,6.159897917022033e-25,3.822577262758704e-43,3.4977832656041276e-37,2.6107223011755737e-42,6.96994212075167e-50,4.284079451054568e-37,3.572689111979713e-46,1.3354816280267606e-22,2.8766879484212483e-64,1.926968851141456e-68,3.7878936639015425e-43,6.697848224118701e-42,7.376380173667617e-55,8.834597312714837e-39,1.39352543078101e-68,6.86860526234705e-46,8.8609841806554e-58,2.1543508572839523e-50,4.090656042590154e-48,4.545561963264751e-58,2.730748563009899e-39,2.209934106908334e-60,4.1288561866308513e-50,3.1569223661655563e-75,5.815891962721121e-45,2.933279090993037e-62,6.806798306916878e-53,9.076217947596419e-62,5.971296182638828e-55,1.4615728335002207e-71,1.6291453724069585e-69,1.3499911191434436e-24,3.1450328306680926e-56,1.0338563499651893e-56,2.1663205731816547e-48,4.020166648619508e-51,1.0940676000213364e-91,5.056131513825146e-96,1.4772794722645503e-49,2.8197486761187905e-76,5.066946357085777e-56,1.4090411606744816e-20,1.0045700471512398e-58,2.692925945510583e-60,3.571449139300473e-35,2.570157144477061e-72,2.499088075599487e-35,1.1129712930550456e-57,1.3299265407110284e-71,1.744133276869847e-57,9.360038949125196e-59,1.0150716955393797e-60,9.856983500617091e-60,2.0461479739276387e-63,4.079655836757396e-55,2.3472757436869136e-73,8.446921668861582e-63,1.6694222484248552e-65,7.620313236530404e-67,3.706289549466216e-41,2.1807394227765596e-58,6.9824942647074195e-40,5.3581625666066e-99,4.041426415407745e-62,5.654161571227438e-89,2.504113714030122e-62,6.616757662713144e-36,6.159897916662909e-25,3.899481404632148e-57,2.7399802195086022e-102,8.264528209879293e-77,4.077188964743234e-58
8.031614610696476e-20,0.7270181681640834,1.1694914158749786e-23,5.356145080138592e-26,1.1393654924872856e-35,1.3682749814898507e-36,0.0,0.0,4.422990009131942e-20,2.3025541863086553e-36,1.9940924259353796e-46,2.319660423001747e-46,2.5185882682591846e-50,1.29002053283151e-59,1.319536731853936e-40,1.3832602680983449e-33,2.8279357560389374e-20,2.0528561637208265e-33,1.3605178526222405e-76,3.838518147992588e-58,1.9122725992411302e-71,2.0042414313403266e-71,2.6803022884033446e-22,2.310716552737723e-65,1.551109076070559e-36,8.7484090942873e-74,6.861112743913881e-72,7.905358003670768e-54,1.6243449812067493e-52,1.4148937887250477e-51,2.5736962144288134e-50,1.5332205619388974e-82,1.0717780328692158e-84,1.759506386137179e-83,3.76,0.0,0.9486841058426727,0.9999999999998712,3.954890215310637e-47,6.344263894865507e-34,7.555659505179864e-16,7.555659505179864e-16,1.2885825016458675e-13,6.722487926696657e-38,2.0420350200037457e-33,4.424159500547692e-20,1.641820915717008e-33,5.239277315736994e-35,1.3534726994184362e-51,1.82343946000859e-33,2.453223363928241e-36,6.809760536443717e-40,1.0557460448205577e-35,2.968378526308718e-34,2.7094227362008053e-24,4.906154384743831e-34,1.2362872043977409e-24,1.5375559293214448e-42,1.4064432672896242e-36,1.0497599585786312e-41,5.615358359684478e-49,1.7226095052006476e-36,1.4365625870410392e-45,2.6803022884175116e-22,4.6375426443280467e-63,3.106489261805424e-67,1.5230953838791743e-42,2.693175312695387e-41,5.937962442437857e-54,3.5523527237826734e-38,2.246518818387069e-67,5.528451070025666e-45,7.13209095679424e-57,1.737562005069979e-49,1.6448348035107782e-47,3.6659611118317614e-57,1.0980219870443461e-38,1.7793077422716117e-59,3.3232626613713936e-49,5.0858206612221905e-74,2.3396241424418367e-44,2.365795852355046e-61,2.737045636455514e-52,7.307611853599741e-61,4.806405834173789e-54,2.3539161579345553e-70,2.623797821117291e-68,2.7094227356219394e-24,2.5365829147156304e-55,8.321375339696948e-56,8.711244181817118e-48,3.2357798653549434e-50,3.5303058984921557e-90,1.6307960017938993e-94,1.1890430396794244e-48,4.542491122696562e-75,4.0783192427399966e-55,2.827935756038986e-20,8.102221361436667e-58,2.171942333114937e-59,1.4360639911092234e-34,4.148253434771195e-71,1.0048723238090543e-34,8.976516680510578e-57,1.0944354942736365e-70,1.4053067654509941e-56,7.549210503578832e-58,8.186920961852304e-60,7.933765403048298e-59,3.295258232601353e-62,3.2836619396088446e-54,3.788512513987757e-72,6.800941236898625e-62,1.3441160053334627e-64,1.230682623186525e-65,1.4902827270609947e-40,1.7588453472769734e-57,2.8076302337175678e-39,1.735330487750073e-97,3.259556814933035e-61,1.827327319183512e-87,2.019658428225092e-61,2.660569154614918e-35,1.2362872042533388e-24,3.145073021318279e-56,8.873883820437678e-101,1.3338981851462655e-75,3.2816763862710024e-57
