Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339),S(1320),S(9273),S(960),CH2CHF(56),CFO2(459),CF4(44),C2H4F(63),S(445),C2H4F(62),S(513),S(252),CHO3(1583)
0.0,0.8218361646044235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9245216120972888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5087936319078557e-22,0.8218361646044235,2.7464574963745796e-25,8.517428529403008e-27,1.5424556114407513e-39,1.5251507321484198e-40,0.0,0.0,6.184865820731548e-22,2.5978904278063025e-40,1.225793383743689e-52,1.424374618765732e-52,5.67683804874506e-56,3.542292754803601e-64,2.53933839950516e-43,2.815891797532015e-37,7.352326063841299e-22,2.6379691370791378e-37,2.8973314685447557e-77,2.5906781211174166e-61,4.0249705327735367e-57,5.462140871974686e-77,2.170364544795037e-23,1.8668370563197072e-73,3.0370393614444276e-40,2.1857321855730743e-74,3.416185773333337e-66,4.735825527809955e-59,1.6965423941483542e-58,8.775244051293788e-57,2.5334287968286153e-56,1.202873461410498e-92,1.063346938026047e-81,1.5785623460376743e-93,3.76,0.0,0.9245216120972888,0.9999999999999996,2.4419044366916246e-53,9.754426677682306e-38,1.4669892570578298e-17,1.4669892570578298e-17,5.586318899793048e-16,4.820030838279539e-42,2.6232219617507637e-37,6.187612278227922e-22,2.595878347214025e-36,1.2109151279078079e-39,1.0032104781623994e-55,2.5087219227862446e-37,1.2217383324940203e-39,2.6083062950222063e-43,3.41506987682026e-37,1.2030218024542613e-41,1.7555226192470588e-38,3.9133023280333434e-25,9.181467131154002e-38,4.849595742925413e-38,4.907973514116458e-46,5.9048627980111455e-40,2.440061311055151e-44,1.0866556275770163e-54,1.2256083895198926e-39,2.4756890746635613e-47,2.271359142712194e-71,2.170364544795065e-23,1.8115040646686395e-75,2.707812188032861e-53,7.244261272856315e-57,5.524494964922245e-59,6.8312015532703e-42,1.0486538511877899e-75,3.4002191806007605e-51,8.90400740419556e-55,2.236301266922282e-78,4.783929615358519e-61,6.510135744697177e-48,1.8618046157390174e-41,1.1151738922857975e-49,4.841303570920245e-63,3.569756722515332e-75,5.350258495429429e-55,3.9133023280302605e-25,8.021927538114532e-66,7.65407340624576e-59,5.321068302915566e-77,5.318574732895574e-75,2.0025630919809616e-55,1.8887498142546544e-64,9.651028579896275e-82,1.6719653170110203e-50,1.837822914698909e-56,2.6029328410458457e-60,1.9226122698964587e-92,3.63355497431958e-74,1.4975244251166253e-90,5.0752385282313586e-73,1.2026970903479601e-73,4.803729902826592e-60,2.3365734547174077e-96,4.717416275966495e-38,4.383048190501496e-67,4.545459778557643e-75,7.3523260638412995e-22,1.1031149171342866e-40,1.9525213781952615e-70,1.5922085673093233e-63,3.06672101239735e-41,2.992590426542788e-72,3.701309319148201e-39,5.837079118846624e-56,8.94276212238364e-83,5.503669026294411e-84,2.4085163736312314e-76,1.2819973866366657e-75,2.961685833586638e-78,1.1170466576666e-92,3.641683269528364e-55,1.684060027634056e-43,2.0796549904556613e-56,1.7117418703278882e-42,7.627827845103735e-66,3.843128762708101e-77,2.6236157749391233e-65,1.9063388654898718e-41,5.14175157119909e-102,7.691704071010694e-97
4.224622169341996e-22,0.8218361646044235,7.690080989849211e-25,2.3848799882333655e-26,9.316431893102723e-39,9.211910422180997e-40,0.0,0.0,1.7317624298048317e-21,1.5691258183950052e-39,1.4552619287793574e-51,1.6910175474093345e-51,6.745741378472755e-55,4.20540995850275e-63,1.5337603933010992e-42,1.7007986457092927e-36,2.058651297875563e-21,1.5933333587964e-36,6.481222973757759e-76,3.07565306539213e-60,4.778445016508775e-56,1.2533637654647692e-75,6.077020725426012e-23,4.2074777190901027e-72,1.8343717743124012e-39,4.8893965789298627e-73,4.055695750108396e-65,7.156779537632917e-58,2.5638148660369926e-57,1.3261148810315118e-55,3.007686667596659e-55,7.398936805682226e-91,2.378664566491215e-80,9.914845590162363e-92,3.76,0.0,0.9245216120972888,0.9999999999999984,2.8990289488892375e-52,5.8916737133201105e-37,4.107569919761923e-17,4.107569919761923e-17,1.5641692919413639e-15,2.911298627094469e-41,1.5844260648980615e-36,1.732531437903817e-21,1.5679105217172707e-35,7.313927372562638e-39,1.1910114796743974e-54,1.5152680413628523e-36,7.379299528269769e-39,1.5754170021934495e-42,2.0627022055994475e-36,7.266251686827016e-41,1.0603356620251133e-37,1.0957246518503308e-24,5.545606147217008e-37,2.929155828726972e-37,2.964429666989122e-45,3.566537129998739e-39,1.47379703189504e-43,1.540168661681597e-53,7.402674672699875e-39,1.4953162011157023e-46,6.021885371275476e-70,6.077020725426184e-23,4.802705843342429e-74,1.635545034509597e-52,8.60038698313285e-56,6.793748538723755e-58,4.126045738178179e-41,2.7802178736281688e-74,4.036740211208053e-50,1.3453698414740324e-53,7.029436184789084e-77,5.679481239353726e-60,3.932124994473437e-47,1.1245299879074123e-40,6.735650309410971e-49,5.747595598173425e-62,1.122388629666608e-73,3.2315567983502604e-54,1.0957246518484693e-24,9.52367257468789e-65,9.096247418898448e-58,1.1914693884918221e-75,1.1909110396460678e-73,2.3774429027998065e-54,2.2655116855554237e-63,2.1802236579104017e-80,1.0098670993948751e-49,2.1818633643303215e-55,3.0902018688909366e-59,7.933715383114034e-91,1.1424478208056641e-72,7.15385388171187e-89,1.5957361970924182e-71,3.781472083588086e-72,5.702988140637575e-59,9.641942774942674e-95,2.8493194306837783e-37,5.20357677716334e-66,1.4291652817349792e-73,2.0586512978755638e-21,6.6628140994910855e-40,4.367712222166115e-69,1.8902700111110031e-62,1.8522994914881034e-40,6.69430508055911e-71,2.2355908287654864e-38,6.929781975376353e-55,2.0004681869603685e-81,1.6781391785947537e-82,7.572760841333189e-75,4.030804903167562e-74,9.312014130529885e-77,6.433616820269732e-91,4.3234063775837176e-54,1.0171722566920737e-42,2.4689664046689705e-55,1.0338920896780521e-41,9.055757217715677e-65,8.597175464504481e-76,3.1147566480106945e-64,1.1514286747555111e-40,2.9605509625576214e-100,4.679238941583293e-95
9.656279244210278e-22,0.8218361646044235,1.757732797680002e-24,5.45115425882159e-26,4.485460918070587e-38,4.4351383290944156e-39,0.0,0.0,3.958314125268181e-21,7.554665364060711e-39,1.4287848016019512e-50,1.6602510556663754e-50,6.625725360364883e-54,4.128896434998818e-62,7.384396065760753e-42,8.188613347222434e-36,4.705488680858429e-21,7.671214250634975e-36,1.2805812057810022e-74,3.019694417979062e-59,4.691505653000933e-55,2.506811431524706e-74,1.3890333086687598e-22,8.341063351490493e-71,8.831710463079904e-39,9.660624775524567e-72,3.981906137418982e-64,7.698936844072452e-57,2.7580350393190957e-56,1.426573874930708e-54,2.9529646055857824e-54,3.341334536641638e-89,4.6998403441437525e-79,4.48039438273285e-90,3.76,0.0,0.9245216120972888,0.9999999999999964,2.8462838137492037e-51,2.8365872778700132e-36,9.388731245170109e-17,9.388731245170109e-17,3.5752440958627245e-15,1.4016649689099853e-40,7.628329464780055e-36,3.960071858065863e-21,7.548814233698383e-35,3.521341191955125e-38,1.1693421333460833e-53,7.295363351461801e-36,3.552815070901273e-38,7.584954705925123e-42,9.931023201793474e-36,3.4983874015417353e-40,5.105059776768794e-37,2.5045134899483006e-24,2.6699706417395704e-36,1.4102624420427439e-36,1.427259194599239e-44,1.7171341016616512e-38,7.095698292814309e-43,1.6217351623863464e-52,3.564069196723432e-38,7.199303829400121e-46,1.2805461055842335e-68,1.3890333086688427e-22,1.0212891619115748e-72,7.874714936865272e-52,8.44391093963461e-55,6.773148056356631e-57,1.986513411695379e-40,5.912097210833099e-73,3.9632954769046185e-49,1.447217340107262e-52,1.568111998561321e-75,5.576148359662169e-59,1.893151981572454e-46,5.4141278225847485e-40,3.24292567877423e-48,5.6430234384715145e-61,2.5039872902750576e-72,1.5558561709569619e-53,2.5045134899393393e-24,9.350483362885083e-64,8.934838651162322e-57,2.3552685851126373e-74,2.3541648542850337e-72,2.3341875400130397e-53,2.2344551966025433e-62,4.328320451836769e-79,4.86207586067106e-49,2.142166389372357e-54,3.033978519527006e-58,3.138499308654503e-89,2.5487382422505964e-71,3.724996884724027e-87,3.559999674387734e-70,8.436256199994485e-71,5.599227574740278e-58,3.8142579513489402e-93,1.37182465305108e-36,5.108949063588351e-65,3.188389125278402e-72,4.705488680858432e-21,3.207858179026496e-39,8.629863328534787e-68,1.8558783060599187e-61,8.91802470405302e-40,1.322681875229743e-69,1.076340750008257e-37,6.803701757512124e-54,3.952622916541079e-80,3.711039570720719e-81,1.6894412860035626e-73,8.992504004698962e-73,2.077459127203099e-75,2.885103817961396e-89,4.244746018961159e-53,4.8972465603763895e-42,2.4240458568751502e-54,4.977745358913608e-41,8.890996136279333e-64,1.6986791136395493e-74,3.058086547278239e-63,5.543633420838978e-40,1.3275568083195567e-98,2.1124321305518836e-93
2.051959339394684e-21,0.8218361646044235,3.735182195070782e-24,1.1583702800006415e-25,1.958918626530666e-37,1.9369414298355298e-38,0.0,0.0,8.411417516194861e-21,3.299320843313988e-38,1.2637439806505693e-49,1.4684732570320994e-49,5.8614578779597955e-53,3.651962138491779e-61,3.2249597673712935e-41,3.5761825828649715e-35,9.999163446824154e-21,3.350220804099563e-35,2.278726457267174e-73,2.670885515756751e-58,4.149583620468412e-54,4.4853871356667885e-73,2.9516957809209315e-22,1.4865190362347285e-69,3.857039989033917e-38,1.71905664906303e-70,3.5219508849209985e-63,7.07664936974481e-56,2.5351093687279987e-55,1.311267168096682e-53,2.611863752380587e-53,1.2617189193278484e-87,8.363114780964956e-78,1.6920956047794375e-88,3.76,0.0,0.9245216120972887,0.9999999999999925,2.517505800409432e-50,1.2388121880656515e-35,1.9951053895986482e-16,1.9951053895986482e-16,7.597393703694415e-15,6.121439176274056e-40,3.3314918914325206e-35,8.415152698389934e-21,3.2967655009618115e-34,1.5378622124421092e-37,1.0342698745662878e-52,3.1860768419379107e-35,1.5516076822762782e-37,3.312548994678761e-41,4.3371387435618956e-35,1.5278376891217324e-39,2.2295137264420573e-36,5.322091166160152e-24,1.1660463256565444e-35,6.158986593515621e-36,6.233338162101024e-44,7.499175753474264e-38,3.098877865314836e-42,1.4779287596937775e-51,1.5565226546898356e-37,3.144125125108072e-45,2.3522855252101148e-67,2.9516957809212926e-22,1.8760462447554807e-71,3.4393318093360614e-51,7.468543601849853e-54,6.031680735444411e-56,8.6756259726985e-40,1.0860163981609234e-71,3.505489966424543e-48,1.3302166452379214e-51,2.9368159043761603e-74,4.9320400762506e-58,8.267918968248731e-46,2.3644918620047598e-39,1.416270843210332e-47,4.991190321509133e-60,4.68969107304715e-71,6.7948386267104555e-53,5.322091166121014e-24,8.270548126058005e-63,7.90438752249052e-56,4.1919882406480787e-73,4.190023782468111e-71,2.0645624453087563e-52,1.9803890114147734e-61,7.718714685036296e-78,2.1233966953669847e-48,1.8947219121365347e-53,2.6835196418128753e-57,1.1201081760679461e-87,4.773504653409268e-70,1.4865484719892216e-85,6.667485397331679e-69,1.5800174204020917e-69,4.9524533806297566e-57,1.3612817815803123e-91,5.9911186704776904e-36,4.518890357232957e-64,5.971499965785627e-71,9.999163446824168e-21,1.4009559447605347e-38,1.535638070127509e-66,1.641503344561889e-60,3.894735685746198e-39,2.35364172634982e-68,4.700662835317804e-37,6.017797441406577e-53,7.033606005748932e-79,6.92662508823131e-80,3.1641365545997777e-72,1.6841964781102373e-71,3.890851028395687e-74,1.085448163698146e-87,3.754429783550651e-52,2.1387562351123576e-41,2.144041108960233e-53,2.1739121753165306e-40,7.863985395243631e-63,3.022726793149857e-73,2.7048429193505505e-62,2.4210503591663836e-39,4.994491717186696e-97,7.976141786504937e-92
4.224622169341997e-21,0.8218361646044237,7.690080989854816e-24,2.384879988240957e-25,8.178099651867076e-37,8.086349181914247e-38,0.0,0.0,1.7317624298048145e-20,1.377401504822887e-37,1.0622529636519061e-48,1.2343402547543584e-48,4.927336266598573e-52,3.069694224627742e-60,1.3463572194174024e-40,1.4929858310508553e-34,2.0586512978755588e-20,1.3986512364874765e-34,3.843405739445543e-72,2.2450402089276248e-57,3.4879750641733946e-53,7.584980110230489e-72,6.077020725424689e-22,2.5090802044808046e-68,1.610238269437381e-37,2.8994403706670833e-69,2.9604119322802614e-62,6.0542225249364e-55,2.168839438170518e-54,1.1218166692244503e-52,2.195428860472478e-52,4.3776375646223646e-86,1.410561545687834e-76,5.871268454403104e-87,3.76,0.0,0.9245216120972884,0.9999999999999845,2.116115316461465e-49,5.171797024507147e-35,4.107569919761922e-16,4.107569919761922e-16,1.5641692919313667e-14,2.555580360904658e-39,1.3908322841283663e-34,1.7325314379038014e-20,1.3763346996928758e-33,6.420272008159938e-37,8.693661490078496e-52,1.3301243634607086e-34,6.477656638962812e-37,1.3829239976212755e-40,1.81067004869025e-34,6.378421596655531e-39,9.307780927232535e-36,1.0957246518647496e-23,4.868013872937727e-35,2.571255662899367e-35,2.6023981764403565e-43,3.1307582555056057e-37,1.293720507368755e-41,1.2595441692533257e-50,6.498175681230614e-37,1.312610347642398e-44,4.026368093241862e-66,6.077020725426196e-22,3.211197220902257e-70,1.436051319575823e-50,6.277760910851355e-53,5.0862105205898074e-55,3.621903063584608e-39,1.8589162443994608e-70,2.9465755383879104e-47,1.138018646015499e-50,5.0725540106724e-73,4.145676861796895e-57,3.451715887073429e-45,9.871288072794131e-39,5.912651976965621e-47,4.195396199247303e-59,8.100275084898647e-70,2.8367163576798346e-52,1.0957246518484103e-23,6.9521488728774094e-62,6.644757848432285e-55,7.071131752733566e-72,7.067818064396887e-70,1.7353891345013458e-51,1.6662421509564818e-60,1.3032134165833975e-76,8.86476679565879e-48,1.592627932708804e-52,2.255659953139771e-56,3.784592475858251e-86,8.245042201994073e-69,5.283426098299799e-84,1.1516422937374738e-67,2.7290871711596383e-68,4.162835474132122e-56,4.599463821796238e-90,2.501174109517655e-35,3.798538866456053e-63,1.0314281183730373e-69,2.058651297875564e-20,5.848715290645904e-38,2.5900780588408698e-65,1.379782469108831e-59,1.6259754807744758e-38,3.969760786995599e-67,1.9624342010120053e-36,5.058321462537305e-52,1.186362545262597e-77,1.1945653065420076e-78,5.465259032897465e-71,2.90903058585098e-70,6.72047756523845e-73,3.758562370737789e-86,3.155824454436775e-51,8.928886266669722e-41,1.8021957402491473e-52,9.075655396479468e-40,6.610153565422035e-62,5.098285247550455e-72,2.2735834527448826e-61,1.010740866477552e-38,1.729417274333164e-95,2.7672941149848255e-90
8.569947829236621e-21,0.8218361646044237,1.5599878579432778e-23,4.837899404734993e-25,3.341020552612078e-36,3.3035374919163762e-37,0.0,0.0,3.513003786175441e-20,5.6271345822454415e-37,8.70899158870275e-48,1.0119867166554586e-47,4.0398981837628244e-51,2.516720788462265e-59,5.500308546862179e-40,6.099334269121003e-34,4.1761212042618354e-20,5.713946669747485e-34,6.312805873560491e-71,1.8406196029101884e-56,2.8596526921868644e-52,1.2474110260175941e-70,1.2327670614429865e-21,4.122666760345738e-67,6.578348738459238e-37,4.7623395707720535e-68,2.427124562710681e-61,5.005748260882175e-54,1.793238388721825e-53,9.27539715922032e-52,1.7999452220395795e-51,1.4579601086583585e-84,2.3168515745179227e-75,1.955474940340761e-85,3.76,0.0,0.924521612097288,0.9999999999999684,1.734919186782415e-48,2.112847836092688e-34,8.332498980088468e-16,8.332498980088468e-16,3.1730291350375675e-14,1.0440379685230849e-38,5.682003698099159e-34,3.51456377403339e-20,5.622776335199464e-33,2.6228906036472832e-36,7.127588938469672e-51,5.433992033627194e-34,2.6463340977825335e-36,5.649695767274138e-40,7.397177955989008e-34,2.605793345024321e-38,3.8025322141808824e-35,2.2227557223876754e-23,1.9887425064763757e-34,1.050441836300881e-34,1.063248086021601e-42,1.2790169015004886e-36,5.285270404291827e-41,1.0395172621424292e-49,2.6547167960324046e-36,5.362441565445562e-44,6.660384797795678e-65,1.2327670614436021e-21,5.311935883031645e-69,5.868356230437229e-50,5.146887681032052e-52,4.1764370421909615e-54,1.479665581279016e-38,3.075003876390934e-69,2.4157806509538414e-46,9.409320311769452e-50,8.428073159512555e-72,3.398876362548098e-56,1.410156931076676e-44,4.0327432699988364e-38,2.4155112577028824e-46,3.439639266581627e-58,1.3458728203468821e-68,1.1588952678764459e-51,2.2227557223209238e-23,5.700209584289872e-61,5.448030161631256e-54,1.1614939180370896e-70,1.1609496163689004e-68,1.4227768602596007e-50,1.3667324560502232e-59,2.1416135105057605e-75,3.6215494151118457e-47,1.3057326017591385e-51,1.84932631083121e-55,1.2442912210895399e-84,1.3699260933649356e-67,1.7796034203532415e-82,1.9134708953127578e-66,4.534419151825061e-67,3.412944029637726e-55,1.5122031305322016e-88,1.021811235039632e-34,3.114499998322685e-62,1.7137332449890763e-68,4.1761212042618553e-20,2.3893910351094788e-37,4.2542109891369085e-64,1.131229031134643e-58,6.64264038170499e-38,6.520344013084833e-66,8.017184037644626e-36,4.147117591082609e-51,1.9487423078255874e-76,1.9833376472489157e-77,9.08060962307435e-70,4.833397826624367e-69,1.1166173987889848e-71,1.2504973751482906e-84,2.587335554626185e-50,3.6477413823868217e-40,1.4775489519367604e-51,3.707701360805866e-39,5.4194032616785086e-61,8.373960693853133e-71,1.8640210787175007e-60,4.1292062361618435e-38,5.753854171133535e-94,9.216244795782793e-89
1.726059914902587e-20,0.8218361646044239,3.1419473758628274e-23,9.743938237776679e-25,1.3504939256914463e-35,1.335342673275185e-36,0.0,0.0,7.075486498916574e-20,2.274577768284852e-36,7.052767186965226e-47,8.195330808544757e-47,3.27168219209849e-50,2.0381057448881275e-58,2.2233126570083162e-39,2.4654484315412477e-33,8.411061017034352e-20,2.3096686020877272e-33,1.0233330683912748e-69,1.4905814757468887e-55,2.315820891636252e-51,2.0233666578811585e-69,2.4828970392430865e-21,6.684223688400444e-66,2.6590737388307796e-36,7.719957711721616e-67,1.9655483984535217e-60,4.0705913525168536e-53,1.4582316763590826e-52,7.542598927978994e-51,1.4576423075379137e-50,4.759063313603686e-83,3.7557162424471044e-74,6.383152678786799e-84,3.76,0.0,0.9245216120972871,0.9999999999999362,1.4049825382914213e-47,8.540468768791301e-34,1.6782357100741555e-15,1.6782357100741555e-15,6.390748821179368e-14,4.220168432940141e-38,2.296756742223275e-33,7.078628446292452e-20,2.2728160951465434e-32,1.0602143184043707e-35,5.772106317594648e-50,2.196506462047764e-33,1.0696905535936839e-35,2.2836973599975853e-39,2.9900576005112557e-33,1.0533033331250188e-37,1.5370443182258163e-34,4.4768178635353553e-23,8.038815183746753e-34,4.246053853529035e-34,4.298493965219233e-42,5.1699908130737373e-36,2.1363908024941392e-40,8.445673208546726e-49,1.0730789742246785e-35,2.167584619719636e-43,1.0834391898575333e-63,2.4828970392455748e-21,8.640881397081345e-68,2.3733915238691784e-49,4.168083086137756e-51,3.3847617395700223e-53,5.981044857846131e-38,5.00208292726023e-68,1.956361804465712e-45,7.651488009949181e-49,1.3739846423168192e-70,2.7524982002134807e-55,5.70022825032824e-44,1.6300993078026491e-37,9.763882710892362e-46,2.7855090361402737e-57,2.1941123779419595e-67,4.684472917029172e-51,4.476817863265535e-23,4.616854389658967e-60,4.412058283983972e-53,1.882878380365372e-69,1.8819960220455893e-67,1.1522015894195298e-49,1.1070852485990588e-58,3.4725487272917422e-74,1.46389054506405e-46,1.0574161143046064e-50,1.4976323935547124e-54,4.035828776882436e-83,2.2333252836780964e-66,5.8408366160878325e-81,3.1194404944796075e-65,7.392247645751818e-66,2.7638905617799313e-54,4.904794696597439e-87,4.130324385591437e-34,2.52257268373765e-61,2.7938177132700514e-67,8.411061017034432e-20,9.658300594670312e-37,6.896259339700974e-63,9.16098598528248e-58,2.685061448972201e-37,1.0569758625905864e-64,3.240673971758983e-35,3.3584433645720484e-50,3.1594435298352453e-75,3.232189630635261e-76,1.4803685513314654e-68,7.879658344022829e-68,1.8203681797067515e-70,4.0797542934412385e-83,2.095291413334539e-49,1.4744753891821664e-39,1.1965574493220693e-50,1.4987121710825368e-38,4.3887732689687494e-60,1.3574560619888871e-69,1.5095325976054241e-59,1.669091180965866e-37,1.8771939293976714e-92,3.008335801555406e-87
3.464190178860437e-20,0.821836164604424,6.305866411717758e-23,1.9556015904074512e-24,5.430276678348011e-35,5.3693541589155005e-36,0.0,0.0,1.4200451924398355e-19,9.145977166708387e-36,5.676680609970633e-46,6.596315215272135e-46,2.6333615811257073e-49,1.6404448146761943e-57,8.939842408980692e-39,9.913459708848382e-33,1.6880940642579236e-19,9.287075866309511e-33,1.6480463851580073e-68,1.1997496493779913e-54,1.8639741254539067e-50,3.2595768893990935e-68,4.9831569948395444e-21,1.0765701802600137e-64,1.0692018553513883e-35,1.2432753937191286e-65,1.582044350109175e-59,3.2830793933145713e-52,1.1761166750539336e-51,6.083379284824162e-50,1.1732373411195989e-49,1.538053238157222e-81,6.048465226958326e-73,2.0629498066328344e-82,3.76,0.0,0.9245216120972855,0.9999999999998718,1.1308521775416993e-46,3.434084929584695e-33,3.368207334204769e-15,3.368207334204769e-15,1.2826188193180564e-13,1.6969111955526679e-37,9.2351578456786e-33,1.4206757790810144e-19,9.138893556500849e-32,4.2630751443635587e-35,4.645893326299879e-49,8.83205587801436e-33,4.3011786695260777e-35,9.182646643905715e-39,1.2022890104149152e-32,4.235286376653759e-37,6.18038760187719e-34,8.984942146238024e-23,3.232372229390585e-33,1.7073195796816278e-33,1.7289485150316062e-41,2.078830567491563e-35,8.590333461992875e-40,6.808754540216695e-48,4.3148033596185916e-35,8.715762429315212e-43,1.7478537791718553e-62,4.9831569948495495e-21,1.393986607328535e-66,9.5538227219151e-49,3.354835882698213e-50,2.7253791855913726e-52,2.404951831864912e-37,8.069589534666763e-67,1.5746501798326846e-44,6.171196306424303e-48,2.2189859260238856e-69,2.215450013465658e-54,2.2921561084758255e-43,6.554557622717799e-37,3.926014295122502e-45,2.2420199729209996e-56,3.543497351198999e-66,1.8836324575169477e-50,8.984942145153097e-23,3.7171357004382137e-59,3.551249174675233e-52,3.0323549189965565e-68,3.030933890688469e-66,9.273920784379264e-49,8.912055654359481e-58,5.5932699699568297e-73,5.886258539933503e-46,8.511004819091526e-50,1.2054248414404556e-53,1.3001960042984813e-81,3.6068262986543536e-65,1.8927578400965785e-79,5.037904731038836e-64,1.1938499693503e-64,2.2246195772130627e-53,1.5801449606272565e-85,1.660785269620346e-33,2.0309813107280312e-60,4.5120230695964966e-66,1.688094064257956e-19,3.883560190367459e-36,1.1106213066479298e-61,7.373558509081021e-57,1.0796513993064215e-36,1.7022270419509679e-63,1.3030607510413027e-34,2.70316740498538e-49,5.089630264405102e-74,5.219085908395291e-75,2.3907991647207194e-67,1.2725669273237482e-66,2.939899472679126e-69,1.318169227202413e-81,1.6864728156752153e-48,5.928800690556502e-39,9.630935333600931e-50,6.026255724169776e-38,3.53246654174224e-59,2.1861418768244697e-68,1.2150031610011976e-58,6.71134222921923e-37,6.065210646587985e-91,9.722421481947837e-86
