Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339),S(1320),S(9273),S(960),CH2CHF(56),CFO2(459),CF4(44),C2H4F(63),S(445),C2H4F(62),S(513),S(252),CHO3(1583),C3HF3(974),S(196),S(1455),S(420),CF3O(48)
0.0,0.5198751955175623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8203139205442701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.139079901848707e-21,0.5198751955175623,6.995398896256419e-29,3.4056440620313615e-33,9.745600543036758e-43,1.4540900667465365e-43,0.0,0.0,4.331930663279243e-24,8.6707803796972e-43,9.166473262146593e-55,1.0664753129364435e-54,3.329250076742058e-60,1.913741711554039e-72,1.3898721810395312e-50,4.59369364522185e-41,1.4002303744385849e-25,3.1402964801349604e-40,9.644218673384613e-89,6.972999626683664e-76,5.411416365637655e-69,1.3018219138226213e-88,6.852247769651767e-29,9.537624126740096e-77,3.393813265454769e-44,2.2604844898668782e-85,9.908315304796261e-82,1.6599093940308203e-66,2.018287964060935e-63,3.4014856433229286e-64,1.1146049475117048e-59,4.96688027440373e-97,1.0676906229085252e-95,9.476375588403927e-99,3.76,0.0,0.8203139205442701,0.9999999999999996,1.7272546018945768e-55,3.313758411101224e-41,1.717257429629643e-20,1.717257429629643e-20,5.700877120241862e-16,3.6203094133719634e-44,3.1312540810239732e-40,4.332000617268203e-24,1.1219963844306244e-43,2.2060475127642248e-39,1.975170413035451e-66,2.31794837376205e-40,6.480787255148134e-45,5.995942300958587e-48,2.831028252066417e-44,6.2100943813476485e-49,5.6967205869827695e-46,1.2365288169471388e-31,1.955287474559787e-41,9.407156980341239e-43,2.520811921948e-50,3.978628998024875e-45,7.804759592150621e-53,1.9127962697614925e-58,1.0916003739443402e-45,3.7732812720137224e-59,3.8997947443154474e-73,6.852247769656745e-29,1.4819255967356634e-77,1.0449958633648147e-61,8.640820648524686e-62,6.941518199678047e-66,1.088960688685491e-45,1.5403916867722424e-77,2.566250906332369e-53,2.5173967114210895e-61,4.712891013679e-87,1.3684081488532163e-71,6.97330662002021e-52,2.9561247210303308e-49,1.1340813043102026e-59,6.843040504363071e-73,8.625696943043618e-83,1.2197579125729666e-62,1.2365288169392775e-31,6.853690734422515e-73,4.463782356235439e-67,2.0706263085004547e-83,4.1046414932853824e-81,9.78236388662905e-58,2.605810861974137e-71,5.841579205843414e-86,3.7049597617690426e-58,1.7944807573566208e-58,1.6097584847961357e-69,1.6618696044522293e-100,1.6759965986507534e-81,3.128838817373998e-107,3.5663543285587005e-79,5.466916967538284e-81,1.8225686929439344e-67,2.53489349272825e-108,9.40661701092052e-43,5.0558329935881234e-73,2.301015538284443e-81,1.4002303744385826e-25,1.6993581128809782e-50,7.508883307576738e-73,8.385113632494953e-72,4.785321156825174e-51,8.277457036629593e-76,2.692396762599616e-40,5.071607991112192e-64,3.0188652544742672e-87,4.479309895404554e-94,1.4492623875191072e-79,1.3151378024417683e-81,3.7929823251317215e-87,5.308127717499049e-96,3.6015653652632044e-56,1.493438029887197e-52,2.2851555651150021e-60,2.006349105886578e-48,6.062804886399118e-78,6.977237677503659e-87,9.406236799412579e-78,1.6506052851968374e-44,2.1701907238423445e-109,3.5374331973888e-104,1.1025057799434368e-84,3.7753943153809347e-75,1.3837762926618087e-75,4.34533729741108e-64,9.500177508930203e-43
1.438942372517638e-20,0.5198751955175623,1.9587116909518497e-28,9.535803377178123e-33,5.886342727998552e-42,8.78270400318031e-43,0.0,0.0,1.2129405857181872e-23,5.237151349337105e-42,1.0882437056808073e-53,1.266119491784841e-53,3.952486179096915e-59,2.2719941599543813e-71,8.394827973472379e-50,2.774590961710547e-40,3.920645048428037e-25,1.8967390740156733e-39,2.1575502646728336e-87,8.278345156898574e-75,6.424433509285504e-68,3.6616984691917543e-87,1.9186293755010068e-28,2.133757051111749e-75,2.049863212334577e-43,5.056619852492065e-84,1.1763163495356238e-80,2.5084550762689753e-65,3.050036771288877e-62,5.140325104189591e-63,1.3232589936856766e-58,3.0215956781009476e-95,2.3883940670922688e-94,5.764962941754812e-97,3.76,0.0,0.8203139205442701,0.9999999999999984,2.0505966633832182e-54,2.0015100803051385e-40,4.808320802963e-20,4.808320802963e-20,1.596245593641481e-15,2.1866668858461106e-43,1.891277464952635e-39,1.2129601728350952e-23,6.7768581619609706e-43,1.3324526977093506e-38,2.344922314355683e-65,1.400040817752228e-39,3.9143955021837425e-44,3.6215491497884607e-47,1.7099410642481468e-43,3.7508970063458276e-48,3.440819234534509e-45,3.4622806874773107e-31,1.1809936346341132e-40,5.6819228161261264e-42,1.5226138411383926e-49,2.403091914806909e-44,4.714074824043094e-52,2.2781994595217596e-57,6.593266258623746e-45,2.279062025660489e-58,8.750576342249212e-72,1.9186293755040127e-28,3.325227074230954e-76,6.587449090598704e-61,1.0258382273744727e-60,8.2453398168641e-65,6.577322559700166e-45,3.456416538708602e-76,3.0466530759675012e-52,3.802827845725087e-60,1.4799681524958538e-85,1.6245741543185304e-70,4.221228433421331e-51,1.7854993315186108e-48,6.849851078075018e-59,8.124057929660088e-72,2.7120571300506973e-81,7.3673475139347475e-62,3.4622806874298264e-31,8.136914233022791e-72,5.300928256244338e-66,4.633182261077171e-82,9.184444376570289e-80,1.1613622406206016e-56,3.3315587010118374e-70,1.4027503240371506e-84,2.263176875409184e-57,2.1304075551232852e-57,1.911105273169525e-68,1.0109939410762598e-98,5.269601465613442e-80,1.4955066840306915e-105,1.121318862568288e-77,1.7188861652377486e-79,2.1637535522775785e-66,1.5405651773606284e-106,5.681596674596006e-42,6.002441755778243e-72,7.23476101485242e-80,3.9206450484280223e-25,1.0264123001801098e-49,1.6797071603546794e-71,9.95480690456624e-71,2.890333978724573e-50,1.8516340292658504e-74,1.62620764461015e-39,6.021021069055154e-63,6.753249374391183e-86,1.0758568443862688e-92,4.556712828341698e-78,4.135003672925302e-80,1.1925743307386452e-85,3.057209789139865e-94,4.2757784016397115e-55,9.020365700580803e-52,2.7129366869044963e-59,1.2118348599561685e-47,7.197761961178352e-77,1.5684593579896642e-85,1.116708432833347e-76,9.9696559225472e-44,1.2483934332336448e-107,2.1519932411582282e-102,3.466454573067005e-83,8.602585441496669e-74,3.217810802533747e-74,5.160459187124617e-63,5.738107215393224e-42
3.2890111371831724e-20,0.5198751955175623,4.477055293604477e-28,2.1796122021432894e-32,2.834020637921617e-41,4.22849391414577e-42,0.0,0.0,2.77243562449871e-23,2.5214629344159413e-41,1.0684441234319677e-52,1.2430836255854735e-52,3.880574582438177e-58,2.2306573389794088e-70,4.041748302453372e-49,1.335846112025338e-39,8.961474396406936e-25,9.131982164440787e-39,4.263126522515138e-86,8.127728365160543e-74,6.307546915788708e-67,7.957635954878741e-86,4.385438572566712e-28,4.216146559776116e-74,9.869208975940913e-43,9.991034951545733e-83,1.1549166887612382e-79,2.698481503719886e-64,3.2810903774145686e-61,5.529727180637166e-62,1.2991835268189624e-57,1.3640927247074887e-93,4.719115990796283e-93,2.6025801397672373e-95,3.76,0.0,0.8203139205442701,0.9999999999999964,2.013287963985038e-53,9.636409459482352e-40,1.0990447549629712e-19,1.0990447549629712e-19,3.64856135677111e-15,1.0527859776570258e-42,9.105686867825998e-39,2.7724803950516395e-23,3.2627654859242557e-42,6.41518616711475e-38,2.3022586334341083e-64,6.740593870899288e-39,1.8846129339063606e-43,1.7436200211326981e-46,8.232630157009603e-43,1.8058954461109972e-47,1.6566063466899643e-44,7.913784428638942e-31,5.6859759760198906e-40,2.735601249883259e-41,7.331172673251798e-49,1.1569853126254612e-43,2.269624134973579e-51,2.239960705879334e-56,3.174373887430036e-44,1.0972703960234845e-57,1.7315592182977876e-70,4.385438572581186e-28,6.579940986848704e-75,3.452359084744955e-60,1.0071740547350667e-59,8.097238176062428e-64,3.1666976827571103e-44,6.839537975050252e-75,2.9912220563271207e-51,4.090405353880967e-59,3.30057034513435e-84,1.5950165383032843e-69,2.0418644174955606e-50,8.596410689000567e-48,3.297908432996159e-58,7.976248717430776e-71,6.050450267122002e-80,3.547070592753241e-61,7.913784428410325e-31,7.989320958703669e-71,5.205151411435737e-65,9.155615773227148e-81,1.8149349424891032e-78,1.1402323346254855e-55,3.3752360369773153e-69,2.8641930331324095e-83,1.1154740676836132e-56,2.0916467707423436e-56,1.8763344899380566e-67,4.5641070428281277e-97,1.1756190989410351e-78,7.783586550422816e-104,2.5016006987262574e-76,3.8347404787117455e-78,2.1243860685396755e-65,6.9530405327152855e-105,2.7354442267757054e-41,5.893565097273794e-71,1.6140353840488256e-78,8.961474396406866e-25,4.941733392257869e-49,3.318818293922146e-70,9.773688450243183e-70,1.391571392407942e-49,3.658516814808685e-73,7.829489785639415e-39,5.911477722497907e-62,1.3344011602992753e-84,2.197833040594702e-91,1.0165775655605643e-76,9.224965728061995e-79,2.660567728455769e-84,1.3709811885539634e-92,4.197984589748425e-54,4.342917791005171e-51,2.663577326697942e-58,5.834463199928106e-47,7.066805375727297e-76,3.105801223193156e-84,1.0963909613614927e-75,4.799960169289853e-43,5.596283829161339e-106,9.71512616923168e-101,7.733469463113032e-82,1.713643229504891e-72,6.466106874633105e-73,5.067303295369941e-62,2.762651619595977e-41
6.989148666514241e-20,0.5198751955175623,9.51374249891057e-28,4.631675936578742e-32,1.2376912689724137e-40,1.8466943848165044e-41,0.0,0.0,5.891425702059743e-23,1.10118910822154e-40,9.450267274261964e-52,1.099493390361141e-51,3.4323243570736706e-57,1.972991154926997e-69,1.7651376699103004e-48,5.833990929378264e-39,1.9043133092364717e-24,3.9881765299847787e-38,7.586144457820471e-85,7.188883695742745e-73,5.578953816320827e-66,1.4746758563244148e-84,9.319056966674312e-28,7.502572759125734e-73,4.310142847125949e-42,1.7778517938380477e-81,1.0215148299734519e-78,2.480369409381344e-63,3.015887338936955e-60,5.082771967104475e-61,1.1491131166852383e-56,5.1505545788124016e-92,8.397598584933123e-92,9.826847668903341e-94,3.76,0.0,0.8203139205442701,0.9999999999999923,1.78073040437976e-52,4.208473182098546e-39,2.335470104296314e-19,2.335470104296314e-19,7.753192882610525e-15,4.597792957523168e-42,3.9766926831137864e-38,5.891520839484702e-23,1.424935408226893e-41,2.8016803412068294e-37,2.036321689023001e-63,2.9437944346770223e-38,8.230599815157494e-43,7.614846722360202e-46,3.5954058801248264e-42,7.886819864455094e-47,7.234835145420326e-44,1.6816791911367358e-30,2.4832150926909606e-39,1.194708936503364e-40,3.2021044652418746e-48,5.052858827489813e-43,9.91204515298513e-51,1.9824950933968946e-55,1.3863324749092024e-43,4.792069285736449e-57,3.083321175191047e-69,9.319056966737517e-28,1.1716648880200716e-73,1.754439564918028e-59,8.908340454606627e-59,7.162675859810059e-63,1.3829800746922665e-43,1.2178903292742155e-73,2.6457020341952535e-50,3.759604804855446e-58,6.1807668606868846e-83,1.4107740651416606e-68,9.001043548826995e-50,3.754278395961031e-47,1.440283256538117e-57,7.054902481664772e-70,1.1331823734140445e-78,1.549107618058457e-60,1.6816791910368925e-30,7.067264980747889e-70,4.604163013540315e-64,1.629292592381179e-79,3.229777363870181e-77,1.0085225872559162e-54,3.0268257931924262e-68,5.171900006180935e-82,5.09870717694908e-56,1.8500378815360613e-55,1.6595966076098544e-66,1.7233195558075235e-95,2.2018044640296274e-77,3.1057307650784185e-102,4.685221251204494e-75,7.182044517158047e-77,1.8789954197695055e-64,2.625071043471524e-103,1.1946403603869241e-40,5.213382518957033e-70,3.0229096455668114e-77,1.9043133092364412e-24,2.1581848033588263e-48,5.905659829990467e-69,8.644716750987389e-69,6.077357869200523e-49,6.510135198147991e-72,3.4193438885012357e-38,5.228636503210651e-61,2.374756144922419e-83,3.9727519094476695e-90,1.9039372734752808e-75,1.7277339861923334e-77,4.982948904663112e-83,5.157973880577899e-91,3.713069828966786e-53,1.8966662980530498e-50,2.3559039814107432e-57,2.548063364486131e-46,6.250509325977052e-75,5.53215611076266e-83,9.697453891183568e-75,2.096268712135347e-42,2.1051676502233953e-104,3.668246792269371e-99,1.4483932424764622e-80,3.0607077188433385e-71,1.1594547388189824e-71,4.482263828842331e-61,1.2065225436331785e-40
1.4389423725176378e-19,0.5198751955175623,1.9587116909526136e-27,9.535803427787642e-32,5.167117407978801e-40,7.709585534325767e-41,0.0,0.0,1.2129405857181758e-22,4.597247757315415e-40,7.943519065257595e-51,9.24190445735651e-51,2.885075469010418e-56,1.6584179473349471e-68,7.369102303782457e-48,2.435576370648487e-38,3.9206450484280206e-24,1.6649851939587898e-37,1.2795252314493455e-83,6.042689909602258e-72,4.6894468398052125e-65,2.53420173377206e-83,1.9186293754794256e-27,1.2654320025782587e-71,1.7993997933426713e-41,2.9986073115302198e-80,8.586516504069887e-78,2.1220082505432152e-62,2.5801551137999035e-59,4.3484184285961167e-60,9.658988138318908e-56,1.7869666507630652e-90,1.4164397196203386e-90,3.409390000621477e-92,3.76,0.0,0.8203139205442701,0.9999999999999841,1.4968112019263478e-51,1.756954709565862e-38,4.808320802962999e-19,4.808320802962999e-19,1.596245593260998e-14,1.9194880532450978e-41,1.660190913950109e-37,1.2129601728350724e-22,5.94882483025117e-41,1.1696463912642291e-36,1.7116510772098634e-62,1.228976227767935e-37,3.4361134036827264e-42,3.179048608096217e-45,1.5010111792460432e-41,3.2925920411144034e-46,3.0204012551752523e-43,3.462280687844479e-30,1.0366934190116271e-38,4.987674630977165e-40,1.3371404729479519e-47,2.1094690947511898e-42,4.138083959616714e-50,1.6669121849930994e-54,5.7876651826519e-43,2.0005955858240164e-56,5.202154994890264e-68,1.918629375505813e-27,1.9768236920892367e-72,9.386221443716849e-59,7.487996918710541e-58,6.0209621280777185e-62,5.773669571965708e-43,2.054814889095515e-72,2.2238719750554154e-49,3.2163514614990007e-57,1.0675095661356915e-81,1.1858406072657223e-67,3.827696897195796e-49,1.5673373273175416e-46,6.012899076030129e-57,5.930072000602618e-69,1.9572907475617085e-77,6.46729207427963e-60,3.4622806874276534e-30,5.941809668696399e-69,3.8701817161179126e-63,2.748119842279841e-78,5.4476496748302775e-76,8.477240026330677e-54,2.5607516617324677e-67,8.783607484135898e-81,2.318437117679383e-55,1.5550683125091765e-54,1.3949909470135454e-65,5.978995442319546e-94,3.803069661509207e-76,1.1037509053637915e-100,8.092554579228343e-74,1.2405195853266683e-75,1.5794088683723398e-63,9.107176695128123e-102,4.987388339190219e-40,4.3831562483095643e-69,5.221324668179105e-76,3.920645048427894e-24,9.009996714494801e-48,9.96075849177896e-68,7.266405312878924e-68,2.537177277377866e-48,1.0980294553038894e-70,1.4275087635300675e-37,4.394984586230231e-60,4.0062527262454774e-82,6.761078677618151e-89,3.2885781641646425e-74,2.9842308040489684e-76,8.606805060930231e-82,1.7860425937545143e-89,3.121058920482237e-52,7.918208435328703e-50,1.9802792502392205e-56,1.063766295950185e-45,5.253929710210534e-74,9.335307339176719e-82,8.15129431141882e-74,8.751509221531897e-42,7.289074494049408e-103,1.272685221773178e-97,2.5017391364170873e-79,5.1715826917057726e-70,1.9627879639770558e-70,3.767728379918063e-60,5.0369941152261815e-40
2.9189973842500656e-19,0.5198751955175623,3.973386573077077e-27,1.9344058499557416e-31,2.1109360600753386e-39,3.149617248544502e-40,0.0,0.0,2.4605366167425585e-22,1.8781257133638985e-39,6.512576856776514e-50,7.577071674213247e-50,2.3653591920802696e-55,1.359671230590477e-67,3.010518738943398e-47,9.950124182888766e-38,7.953308526811092e-24,6.802007789447304e-37,2.1016328968326595e-82,4.954162272812127e-71,3.844691843721479e-64,4.200020243885702e-82,3.892076733065312e-27,2.0784867388888482e-70,7.351135285493398e-41,4.925221837285643e-79,7.039857885321433e-77,1.7545174572775668e-61,2.133322143397474e-58,3.5953564469305816e-59,7.919022047254186e-55,5.9513450356078404e-89,2.326710066472568e-89,1.1354692247415158e-90,3.76,0.0,0.8203139205442701,0.9999999999999677,1.227176256844037e-50,7.177733268781639e-38,9.75402220029637e-19,9.75402220029637e-19,3.238098202589141e-14,7.841735020957091e-41,6.782421591276643e-37,2.4605763506082366e-22,2.4302890485321093e-40,4.778387154519348e-36,1.4033149666988838e-61,5.0207688954975896e-37,1.4037644434617168e-41,1.2987450862649615e-44,6.132120435109574e-41,1.3451312834801026e-45,1.233932465986399e-42,7.023483681908205e-30,4.235230881395719e-38,2.037627830570036e-39,5.465310187099743e-47,8.617869554868268e-42,1.6905425055650188e-49,1.3668365202718494e-53,2.3644500739775566e-42,8.173093843064583e-56,8.545900226916937e-67,3.892076733173114e-27,3.2474499615576614e-71,5.519489382238544e-58,6.139112277766891e-57,4.936468496646024e-61,2.3587324105904196e-42,3.3755709006378193e-71,1.8232646055210225e-48,2.6593143721405136e-56,1.773633870534678e-80,9.722237753081254e-67,1.6208935428703825e-48,6.4030843926646735e-46,2.456465468876965e-56,4.8618335598405555e-68,3.252067850976405e-76,2.6421592554230582e-59,7.023483680205338e-30,4.873664530721695e-68,3.1730506934598384e-62,4.5138588153526356e-77,8.947907269734762e-75,6.950153546855541e-53,2.1061651352718686e-66,1.4476274640255356e-79,1.1022862143340732e-54,1.274938955756036e-53,1.1436978603621108e-64,1.9912550102105575e-92,6.318857122308714e-75,3.717620883065416e-99,1.344590046781671e-72,2.061141843964942e-74,1.2948948143018578e-62,3.033004284796784e-100,2.0375108710335627e-39,3.595206567120433e-68,8.675309027695216e-75,7.953308526810572e-24,3.6808776468245908e-47,1.6360575730117107e-66,5.957438093896118e-67,1.0365197038775899e-47,1.8035166775119305e-69,5.831839083659165e-37,3.6032741189865456e-59,6.583171115680967e-81,1.118922402189016e-87,5.4640218045969006e-73,4.958344113873982e-75,1.4300335334399524e-80,5.942276208527112e-88,2.5588326694409247e-51,3.2348465109907435e-49,1.6235525727786544e-55,4.345832417391628e-45,4.307489005964587e-73,1.5336928801017515e-80,6.682923557696418e-73,3.5752770714552213e-41,2.4250513572118042e-101,4.238573171415449e-96,4.1566769918316102e-78,8.501820727316732e-69,3.22970587099159e-69,3.0890573457934613e-59,2.057776449137026e-39
5.879107407714921e-19,0.5198751955175623,8.002736337331401e-27,3.8960569000504873e-31,8.532741064677593e-39,1.2731256500631928e-39,0.0,0.0,4.955728678791241e-22,7.591684419882842e-39,5.2740535883661805e-49,6.1361091355312255e-49,1.9155292056061053e-54,1.1010970143460375e-66,1.2168998083027212e-46,4.021999283351442e-37,1.6018635483577117e-23,2.749480303916951e-36,3.406844582261897e-81,4.012009055430389e-70,3.1135311354208534e-63,6.838691756704752e-81,7.838971448084678e-27,3.369325324157481e-69,2.9714464169323146e-40,7.983997100144265e-78,5.701242257240742e-76,1.4267444581523272e-60,1.734782137693241e-57,2.9236841524748793e-58,6.413029368340901e-54,1.9426181411142359e-87,3.7723572731235076e-88,3.706360677171419e-89,3.76,0.0,0.8203139205442701,0.9999999999999348,9.937991494541532e-50,2.901354549322809e-37,1.9645424994963114e-18,1.9645424994963114e-18,6.521803418558431e-14,3.1697546820472556e-40,2.741563249459879e-36,4.955808706154403e-22,9.823616903954644e-40,1.9315004876822694e-35,1.1364408434301592e-60,2.0294750627457105e-36,5.674240326635589e-41,5.249735290608215e-44,2.4787011240432356e-40,5.4372357162357946e-45,4.987752316192035e-42,1.4145889672628617e-29,1.7119480377760676e-37,8.236417479825471e-39,2.211312277216083e-46,3.483480661951554e-41,6.833444603357342e-49,1.1069799135953168e-52,9.55748524205526e-42,3.303701753258091e-55,1.385434771769465e-65,7.838971448520429e-27,5.2646648995721576e-70,3.5932555771441145e-57,4.97161228667568e-56,3.997728034320123e-60,9.534373534438977e-42,5.472370579035915e-70,1.4765269483681039e-47,2.1624995159396827e-55,2.891436406538007e-79,7.873320198479582e-66,7.013983894078408e-48,2.5882290888314206e-45,9.929426182283439e-56,3.9372425185600424e-67,5.301691377104459e-75,1.068051054873978e-58,1.414588966574536e-29,3.95039937194514e-67,2.569635431865055e-61,7.317210591193592e-76,1.4505044255819532e-73,5.628414537143019e-52,1.7085140828928113e-65,2.350879160819679e-78,5.709778608040111e-54,1.0324786212191618e-52,9.261961800103165e-64,6.499787832387087e-91,1.0301331906532945e-73,1.220142024619656e-97,2.192021133271756e-71,3.360181409063736e-73,1.0486393932727438e-61,9.900126187376769e-99,8.235944710678542e-39,2.9141320001009164e-67,1.4142943250086808e-73,1.601863548357502e-23,1.4878695970166132e-46,2.6521198274137856e-65,4.824487826552169e-66,4.1897783684183357e-47,2.9235782530540243e-68,2.3573226006988358e-36,2.9180248911293237e-58,1.068097052211207e-79,1.832110564920713e-86,8.90773458936e-72,8.083352327051941e-74,2.331315581337075e-79,1.9386707526364935e-86,2.0722090379174457e-50,1.307576680795351e-48,1.3147949668785963e-54,1.7566549470241078e-44,3.488316276987283e-72,2.4864783358714082e-79,5.412004764709113e-72,1.445184155838369e-40,7.911644688221078e-100,1.3835408880229705e-94,6.7764325877925576e-77,1.3787837706877907e-67,5.240176865575727e-68,2.5016170702529855e-58,8.317861417528847e-39
1.179932745464463e-18,0.5198751955175623,1.606143586586164e-26,7.819359143203142e-31,3.4309776539212387e-38,5.1191822460447325e-39,0.0,0.0,9.946112802888278e-22,3.0525829157936875e-38,4.2450171598732405e-48,4.93887453399125e-48,1.541784554783764e-53,8.862586703512042e-66,4.893100607733387e-46,1.6172282223030014e-36,3.2149289397108726e-23,1.1055539380938357e-35,5.486623865070313e-80,3.2292139272472957e-69,2.50604072888615e-62,1.1038460710131341e-79,1.5732760877513778e-26,5.426201588029743e-68,1.1948055353482394e-39,1.285798140714167e-76,4.589150064258318e-75,1.150721093162176e-59,1.3991646408483917e-56,2.358057186702703e-57,5.161763956527013e-53,6.2782061518349546e-86,6.077390872861076e-87,1.1978317281336033e-87,3.76,0.0,0.8203139205442701,0.9999999999998691,7.998960140022934e-49,1.1666219036617932e-36,3.94282305842966e-18,3.94282305842966e-18,1.308921383974903e-13,1.2745444230135545e-39,1.1023705253170172e-35,9.946273417246083e-22,3.9500331512433904e-39,7.766478510396985e-35,9.147064589113861e-60,8.160429967724458e-36,2.2815870819705578e-40,2.1108954715420006e-43,9.966748202554142e-40,2.186288568005129e-44,2.0055532692866598e-41,2.8390701664441297e-29,6.883667765688294e-37,3.3118272435584e-38,8.90885166616362e-46,1.4006922532616224e-40,2.747699227829888e-48,8.910257997924525e-52,3.8430227804803834e-41,1.3284092084446124e-54,2.2312859660027117e-64,1.5732760879265913e-26,8.478907230959637e-69,2.54030326789668e-56,4.001586083829233e-55,3.21773843394264e-59,3.8337296660813323e-41,8.813423704172118e-69,1.1884373421671172e-46,1.7441299155766073e-54,4.669665254528877e-78,6.337133059110975e-65,3.191890530531793e-47,1.040715533821404e-44,3.992578598338159e-55,3.169041187271177e-66,8.562245737070515e-74,4.294972648745472e-58,2.839070163676402e-29,3.1853872714129457e-66,2.0682728256090853e-60,1.178418280470372e-74,2.336000736475902e-72,4.530237680491136e-51,1.3766539778224513e-64,3.790292953963553e-77,3.3044717060334626e-53,8.310286176827164e-52,7.454832634334054e-63,2.1006190834125224e-89,1.6636678545234093e-72,3.953913551735229e-96,3.540119985459063e-70,5.426701944871268e-72,8.44036213651024e-61,3.199532952826164e-97,3.3116371451635055e-38,2.3497976049798206e-66,2.284089112660854e-72,3.214928939710027e-23,5.982658210721175e-46,4.2711572187069185e-64,3.883167525538217e-65,1.6846914547089786e-46,4.708332647639884e-67,9.478690498588394e-36,2.3486803302094838e-57,1.7231542614816562e-78,3.002344568576267e-85,1.4386015155484855e-70,1.3054635599916e-72,3.7650808911258584e-78,6.263848124131707e-85,1.6678941118072044e-49,5.257708326635551e-48,1.0582613739199486e-53,7.063432281751318e-44,2.8077004176050167e-71,4.0046396064721164e-78,4.356052270331287e-71,5.811021927460644e-40,2.5562461121966455e-98,4.471365142686551e-93,1.0943956730065618e-75,2.2209718451558026e-66,8.442902631243685e-67,2.013526379025193e-57,3.344575492680267e-38
