Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64)
4.3402060555307345e-09,0.7065045877403632,1.4451017250121855e-12,4.2033536225835806e-14,3.056052429217617e-15,4.7595505840280576e-15,0.0,0.0,2.8380328966123774e-09,5.4330514089578894e-15,1.1211088825123112e-17,1.093423721801856e-21,7.47433973851552e-18,6.465708207661696e-36,1.6254850134026006e-25,2.541478390100465e-19,1.923270540690476e-15,1.1721443921944023e-11,7.339746137164696e-40,1.3147079211462264e-24,2.160454514421005e-38,2.3499657083379772e-39,8.368876947523428e-19,3.45276053731095e-32,3.0037432702565802e-21,1.9305162627666006e-37,1.2822343002982458e-39,3.9904811093091914e-33,8.849273536941634e-33,1.7783431964289004e-33,3.1720760785516838e-21,5.248628352359373e-36,1.3198871759524086e-37,4.5336251419577306e-36,3.76,0.0,0.6064316030850122,0.9992265058973532,4.050222886528747e-17,7.329755793921236e-19,5.038058233104944e-05,5.038062023629686e-05,0.00077349125276201,4.522971644749792e-15,1.1721447266173334e-11,2.8330985534552108e-09,1.1139132694496604e-11,8.302226955205693e-14,5.960197368709865e-19,5.91030306755601e-12,2.9068091787091477e-14,3.217576305066298e-18,1.9042990419506894e-12,1.1530308119455455e-16,3.6797875625496025e-14,1.9161267245217458e-12,1.9824184840915808e-12,1.9404430204179486e-15,1.7180897914135922e-13,7.069324662480659e-15,1.752319946155214e-17,5.657655850476855e-17,5.522927517226303e-15
4.467703480211897e-09,0.7065047825710461,1.506726635108186e-12,4.428414392526311e-14,3.262901838515646e-15,5.083781917900891e-15,0.0,0.0,2.921388997210015e-09,5.756853146592295e-15,1.2239689598564302e-17,1.225608168789702e-21,8.159056539840037e-18,7.451401910323744e-36,1.8219581079054986e-25,2.764447306792584e-19,2.095664223807406e-15,1.2424388709046345e-11,8.743594817797518e-40,1.4754780756215723e-24,2.62340108521702e-38,2.8661316000240066e-39,8.833550269649706e-19,4.108265207081895e-32,3.3571106577220197e-21,2.361949952938939e-37,1.5704322621612137e-39,4.748062104201096e-33,1.0818155894507163e-32,2.173410290675317e-33,3.458830194170684e-21,6.389037417526128e-36,1.6163451942081575e-37,5.5528029683486095e-36,3.76,0.0,0.6064301230894429,0.9992265032183012,4.4408675418486595e-17,8.223028699534897e-19,5.186049278766946e-05,5.18605329539859e-05,0.0007734938477482328,4.665116030412916e-15,1.2424392371909523e-11,2.916147190929738e-09,1.1803180919495485e-11,8.703282008834985e-14,6.498967922776891e-19,6.240016487123083e-12,3.081622484293708e-14,3.4396206157200725e-18,2.0184295451374374e-12,1.217136413394954e-16,3.837007525523276e-14,2.0276493758956134e-12,2.1006157028518723e-12,2.114390251081521e-15,1.8693379944145575e-13,7.488768246774989e-15,1.9035591392488096e-17,6.139976460582595e-17,5.828736431219164e-15
4.59520090489306e-09,0.7065049774012563,1.569841168968448e-12,4.6594312340217615e-14,3.4783724891638316e-15,5.42173193056769e-15,0.0,0.0,3.0047446544209805e-09,6.0900224984700664e-15,1.3329315591907793e-17,1.369222826291532e-21,8.884270924445115e-18,8.552521769846965e-36,2.035540905537623e-25,2.9995258168511834e-19,2.2779374354219907e-15,1.3147688003936379e-11,1.0365057178709832e-39,1.6505207048289772e-24,3.16894605945276e-38,3.475480625146038e-39,9.30893218472556e-19,4.865869484837251e-32,3.740212004767759e-21,2.873268108860328e-37,1.9123390317418274e-39,5.621724847583045e-33,1.314990019059877e-32,2.6411401520832898e-33,3.7620995298169155e-21,7.732719038154142e-36,1.968001101605293e-37,6.761963746211919e-36,3.76,0.0,0.606428643097482,0.9992265012742507,4.857623904517488e-17,9.195153264443038e-19,5.3340399586559324e-05,5.3340442079175324e-05,0.0007734957077130979,4.807249361202433e-15,1.3147692006158954e-11,2.9991870783923522e-09,1.2486453077070201e-11,9.109516633835163e-14,7.0691415860765145e-19,6.577444978756176e-12,3.261496990514292e-14,3.67071887297739e-18,2.135899248285349e-12,1.282674288086278e-16,3.9951807892819614e-14,2.1421714300539544e-12,2.2222294661027557e-12,2.298308032175092e-15,2.0289458957441053e-13,7.920183952989451e-15,2.0631693645979238e-17,6.648698148998122e-17,6.1415346060719935e-15
4.7226983295742225e-09,0.7065051722309935,1.6344756617587493e-12,4.896424863357609e-14,3.7026648481386496e-15,5.7737318639545e-15,0.0,0.0,3.088099869172205e-09,6.432559126581292e-15,1.4481730948340964e-17,1.5248804918013833e-21,9.65114271703694e-18,9.778707823982408e-36,2.2671732291644954e-25,3.2469770293831516e-19,2.470351575455862e-15,1.38913415613236e-11,1.2230529860616655e-39,1.840650810530846e-24,3.809052449404614e-38,4.191384094175406e-39,9.794892157629507e-19,5.738267252276669e-32,4.154596110548539e-21,3.4763783123083285e-37,2.3160220173373335e-39,6.625258452639613e-33,1.5898306788082723e-32,3.192275421670657e-33,4.082320142873472e-21,9.308386026957588e-36,2.3831354903390732e-37,8.18965474192259e-36,3.76,0.0,0.6064271631091296,0.999226499856427,5.301570464832242e-17,1.0250581036369896e-18,5.482030272774023e-05,5.482034761187393e-05,0.0007734970414311491,4.949374291720534e-15,1.3891345924391175e-11,3.08221828857672e-09,1.3188949127500385e-11,9.520722848702471e-14,7.671593995899226e-19,6.922499607852384e-12,3.4464326002752e-14,3.911018890911769e-18,2.2567088039909507e-12,1.349624653360614e-16,4.1542397270357806e-14,2.2596806197779424e-12,2.3472587475097436e-12,2.4924603885319857e-15,2.197110276870827e-13,8.363562324638579e-15,2.2313676632100045e-17,7.184512323788399e-17,6.4612348492601946e-15
4.850195754255385e-09,0.7065053670602581,1.7006601922353273e-12,5.139416425299882e-14,3.935983279872119e-15,6.140119573867264e-15,0.0,0.0,3.1714546423706908e-09,6.784462693031546e-15,1.5698701025498107e-17,1.6932071879163283e-21,1.0460831933091897e-17,1.1140094481010012e-35,2.5178172703122945e-25,3.5070602713983813e-19,2.673166960812854e-15,1.465534918344644e-11,1.4368794808167817e-39,2.0467054006838335e-24,4.557039624328481e-38,5.0286604188099386e-39,1.0291301379802747e-18,6.739367435539187e-32,4.6018436011451556e-21,4.184556882374313e-37,2.790485150254909e-39,7.773642858561368e-33,1.912331765951735e-32,3.8387797191163294e-33,4.419926268450297e-21,1.1147793915657611e-35,2.8709884245412353e-37,9.867739194657567e-36,3.76,0.0,0.6064256831243856,0.9992264988158224,5.773810742806584e-17,1.1393879556508386e-18,5.630020221123332e-05,5.6300249552090465e-05,0.0007734979979099749,5.091492824350628e-15,1.4655353929612285e-11,3.1652408933502553e-09,1.3910669031066122e-11,9.936700952177882e-14,8.307199667991251e-19,7.275092468725378e-12,3.636429232202984e-14,4.160668485444699e-18,2.3808588179018316e-12,1.417968007804022e-16,4.3141215103489825e-14,2.3801647279441552e-12,2.475702467550453e-12,2.6971102672008183e-15,2.374025915783253e-13,8.81889391915542e-15,2.408370462423058e-17,7.74810971563594e-17,6.787751228565249e-15
4.977693178936548e-09,0.70650556188905,1.7684245852835127e-12,5.388427485039889e-14,4.178536006877379e-15,6.5212394740760746e-15,0.0,0.0,3.2548089749078545e-09,7.145732860039873e-15,1.69819923990021e-17,1.8748419811276498e-21,1.1314498779605812e-17,1.2647320153778931e-35,2.788457384237045e-25,3.780031143155334e-19,2.886642829803982e-15,1.543971070788717e-11,1.681116976570403e-39,2.2695434402208324e-24,5.427697169423735e-38,6.003682591503205e-39,1.0798032746581217e-18,7.884379449621954e-32,5.0835664198330415e-21,5.012561890824095e-37,3.345747355130991e-39,9.083115294936448e-33,2.2891518135575265e-32,4.593936641815224e-33,4.775350330396721e-21,1.3285959844911187e-35,3.4418395879634e-37,1.183167447498981e-35,3.76,0.0,0.6064242031432501,0.9992264980460217,6.275473767608461e-17,1.2629731878431416e-18,5.778009803705959e-05,5.778014789983371e-05,0.0007734986835647783,5.233606465161477e-15,1.543971586017973e-11,3.24825496373058e-09,1.4651612748047907e-11,1.0357259194157372e-13,8.976831997988652e-19,7.635136672685867e-12,3.831486816161628e-14,4.419815474206008e-18,2.5083498520471503e-12,1.4876851252113111e-16,4.474767768750053e-14,2.503611587320417e-12,2.607559494237375e-12,2.9125195419447764e-15,2.559885609718944e-13,9.286169307912058e-15,2.594393577394503e-17,8.34018037608263e-17,7.120999053716144e-15
5.10519060361771e-09,0.7065057567173693,1.8377984144287263e-12,5.6434800212711187e-14,4.43053507076559e-15,6.917442480949242e-15,0.0,0.0,3.3381628676627455e-09,7.516369289937159e-15,1.8333372865158194e-17,2.0704368032475582e-21,1.2213303655269779e-17,1.431153673100368e-35,3.080099886310617e-25,4.066141572610435e-19,3.1110373465544278e-15,1.6244425998328578e-11,1.959166512644392e-39,2.5100458019425014e-24,6.437405149731429e-38,7.134490026014929e-39,1.1314960834813368e-18,9.189902796786802e-32,5.6014073231414025e-21,5.97675198414897e-37,3.9929251665487507e-39,1.0571238541840492e-32,2.727666388863675e-32,5.472453661448925e-33,5.14902295198734e-21,1.5761389785944236e-35,4.107092641325031e-37,1.4120804981955694e-35,3.76,0.0,0.606422723165723,0.9992264974705273,6.80771455217383e-17,1.39629360889603e-18,5.9259990205239984e-05,5.9260042655112425e-05,0.0007734991748935101,5.375716345592506e-15,1.6244431580558864e-11,3.331260569900631e-09,1.5411780238726656e-11,1.0782213459586385e-13,9.68136326284961e-19,8.00254633626024e-12,4.031605289857604e-14,4.688607676396584e-18,2.639182427933996e-12,1.558757049152637e-16,4.636124273272809e-14,2.6300090803624523e-12,2.742828643832379e-12,3.138949017719647e-15,2.754880197632307e-13,9.765379076236272e-15,2.7896522125872206e-17,8.961413676435592e-17,7.460894858301138e-15
5.232688028298873e-09,0.7065059515452157,1.9088110043199887e-12,5.904596420179098e-14,4.69219629365164e-15,7.329085958634394e-15,0.0,0.0,3.4215163215042293e-09,7.896371645164865e-15,1.9754611442921104e-17,2.2806562754486387e-21,1.3158407150155611e-17,1.614441888899929e-35,3.393772849723051e-25,4.365639869003228e-19,3.346607605392551e-15,1.7069494937672653e-11,2.2747147388772387e-39,2.7691152175186255e-24,7.604260998795883e-38,8.440904798587683e-39,1.1841961880762362e-18,1.0674020963629103e-31,6.157039382678262e-21,7.0952111574610806e-37,4.744319604021066e-39,1.2256970996657535e-32,3.2360233742900387e-32,6.490571026668548e-33,5.541372966317824e-21,1.861631415030132e-35,4.879363901380165e-37,1.6778670180774404e-35,3.76,0.0,0.6064212431918041,0.9992264970341888,7.37171456301753e-17,1.5398404830992552e-18,6.07398787157954e-05,6.073993381793536e-05,0.0007734995270462602,5.517823314318107e-15,1.706950097444147e-11,3.4142577812225008e-09,1.6191171463383686e-11,1.1211386964927682e-13,1.0421664622284866e-18,8.377236569546501e-12,4.2367845963190365e-14,4.967192912653407e-18,2.7733570294234688e-12,1.6311650880348673e-16,4.798140642510765e-14,2.759345139011381e-12,2.88150868155295e-12,3.3766584351308726e-15,2.959198582402683e-13,1.0256513823424993e-14,2.994360963252764e-17,9.612498307206403e-17,7.80735638194743e-15
5.360185452980036e-09,0.7065061463725891,1.9814914331861847e-12,6.17179947016208e-14,4.963739239944947e-15,7.756533664781962e-15,0.0,0.0,3.504869337292469e-09,8.285739588273987e-15,2.124747837531763e-17,2.5061775348804928e-21,1.4150970045034255e-17,1.815817324770833e-35,3.730525904496446e-25,4.678770775625482e-19,3.593609635220928e-15,1.7914917423031692e-11,2.6317509470186808e-39,3.0476762285992984e-24,8.948213240644643e-38,9.944652315121514e-39,1.237891375829058e-18,1.235639975481128e-31,6.7521654926762035e-21,8.387879610918285e-37,5.613507407651364e-39,1.4160738553397875e-32,3.823200883682534e-32,7.666175767240246e-33,5.9528274264660565e-21,2.1896931811080172e-35,5.7725754437464735e-37,1.9853328149248085e-35,3.76,0.0,0.6064197632214938,0.9992264966974613,7.968682185279073e-17,1.6941164828284914e-18,6.22197635687466e-05,6.221982138831131e-05,0.0007734997795677934,5.6599280060159606e-15,1.7914923939736824e-11,3.497246666250366e-09,1.6989786382300697e-11,1.1644609966737794e-13,1.119860612018633e-18,8.759123464706087e-12,4.4470246820679527e-14,5.255719004916794e-18,2.9108741054013432e-12,1.7048908105642813e-16,4.960770069666211e-14,2.8916077444920316e-12,3.023598322270222e-12,3.6259064748701184e-15,3.1730277527851814e-13,1.0759564162755247e-14,3.2087338169116775e-17,1.0294122277972776e-16,8.160302552765335e-15
5.487682877661198e-09,0.7065063411994903,2.055868535265473e-12,6.44511235710968e-14,5.245387178520141e-15,8.200155696804202e-15,0.0,0.0,3.5882219158800302e-09,8.684472781924156e-15,2.2813745130516795e-17,2.7476900638172513e-21,1.5192153310456494e-17,2.036554737560667e-35,4.0914300378005786e-25,5.005775521827358e-19,3.8522984038695475e-15,1.8780693362126762e-11,3.034584812309899e-39,3.3466751380354724e-24,1.049120223873585e-37,1.1669486412950256e-38,1.2925695957323076e-18,1.4258390192409912e-31,7.38851788319049e-21,9.876690801600778e-37,6.615436724642701e-39,1.6304508294101497e-32,4.4990678583573986e-32,9.018920878964483e-33,6.383811615477141e-21,2.5653662524273984e-35,6.802052719104661e-37,2.339769495816715e-35,3.76,0.0,0.606418283254792,0.9992264964321601,8.599853183060399e-17,1.8596356412180063e-18,6.369964476411436e-05,6.3699705366249e-05,0.0007734999606430102,5.802030894356479e-15,1.8780700384970027e-11,3.580227292742802e-09,1.780762495575981e-11,1.2081719481832893e-13,1.2013056686053867e-18,9.148124084589528e-12,4.662325495813982e-14,5.554333776299807e-18,3.051734072258971e-12,1.7799160415211696e-16,5.123969068992641e-14,3.0267849271120762e-12,3.1690962311988674e-12,3.886950762131878e-15,3.3965528051077886e-13,1.1274520721493101e-14,3.432984154830901e-17,1.1006972917557643e-16,8.519653470052434e-15
5.742677727023524e-09,0.7065067308518739,2.2098268903849595e-12,7.01016234766141e-14,5.8399094069509634e-15,9.137434509547445e-15,0.0,0.0,3.754925764829914e-09,9.510033572024732e-15,2.617357011206759e-17,3.2815075836121828e-21,1.7425025777145038e-17,2.5414902587829315e-35,4.8900810887108e-25,5.702354185792946e-19,4.4057507495332816e-15,2.0573305271271725e-11,3.996599713228943e-39,4.009880377752777e-24,1.4272925531645434e-37,1.5888365251192356e-38,1.4048277233333496e-18,1.881569902943135e-31,8.791974237783516e-21,1.3541324733611855e-36,9.084787491954326e-39,2.1408088209021142e-32,6.161189975356396e-32,1.234403986117896e-32,7.306061520729032e-21,3.4819840681951455e-35,9.3387532896335e-37,3.213370173401687e-35,3.76,0.0,0.606415323332213,0.9992264960427877,9.969887973866664e-17,2.2265160881996038e-18,6.665939618218234e-05,6.665946254484478e-05,0.000773500181503801,6.0862325592452556e-15,2.0573313388247418e-11,3.746164037247607e-09,1.9500972907434654e-11,1.296697834633884e-13,1.3757955176269534e-18,9.947139536392462e-12,5.108109107976997e-14,6.1824206539768714e-18,3.3434841949560406e-12,1.9337935847095161e-16,5.4519170923096256e-14,3.3058353892179497e-12,3.4703112703288496e-12,4.4454533288275364e-15,3.8734216065367706e-13,1.2340115076243368e-14,3.911967786086216e-17,1.2529100117448378e-16,9.257255695828655e-15
5.997672576385849e-09,0.7065071205023666,2.370911954390383e-12,7.599939669260181e-14,6.477621805699949e-15,1.0144007963079717e-14,0.0,0.0,3.921627875050141e-09,1.0373051318887355e-14,2.984828266303583e-17,3.887865262123321e-21,1.9866316066382983e-17,3.140561695199855e-35,5.798713537742721e-25,6.457237347049734e-19,5.008983327852195e-15,2.2447330050047003e-11,5.202367214272817e-39,4.766734736890122e-24,1.917061274118847e-37,2.1333181363190335e-38,1.5208773148694831e-18,2.455467839423399e-31,1.0381834862479678e-20,1.8310064998862795e-36,1.2303317709620724e-38,2.777718846851522e-32,8.32163787506407e-32,1.6663342474253507e-32,8.311489916732044e-21,4.66127543124558e-35,1.2644146502637326e-36,4.35211304788807e-35,3.76,0.0,0.6064123634240677,0.9992264957632698,1.1492269822402323e-16,2.6448195182766015e-18,6.961913297016412e-05,6.961920535379282e-05,0.0007735002924295671,6.3704301929220524e-15,2.24473393757823e-11,3.91206854133459e-09,2.1271215000672677e-11,1.3865984960598132e-13,1.56632892951901e-18,1.0773638417756681e-11,5.574135034257349e-14,6.852636149213528e-18,3.648610162254907e-12,2.092657288812586e-16,5.781694713744055e-14,3.5964017418670343e-12,3.78514215323133e-12,5.054206193409263e-15,4.391248717252307e-13,1.3453222185851372e-14,4.4330068380343685e-17,1.4184364939955913e-16,1.0019546636471615e-14
6.252667425748174e-09,0.7065075101509689,2.5393458592902085e-12,8.214643704560044e-14,7.160440113141456e-15,1.1223059706864256e-14,0.0,0.0,4.088328253151737e-09,1.1273523327625742e-14,3.385209869822732e-17,4.572706519921073e-21,2.2525318651130375e-17,3.8460030899075815e-35,6.826644067352134e-25,7.272233480125192e-19,5.663998122812069e-15,2.4402767135985228e-11,6.699883974103121e-39,5.625587090994247e-24,2.5447559000771023e-37,2.8280773675893233e-38,1.6406275667051085e-18,3.1718412869481937e-31,1.2172965305287679e-20,2.444559423301037e-36,1.645080973465248e-38,3.5650962855483915e-32,1.1098251051124071e-31,2.2211013102500216e-32,9.403436335832454e-21,6.16153861069134e-35,1.6902394918051197e-36,5.81966109045196e-35,3.76,0.0,0.6064094035303557,0.999226495537749,1.3177916378874995e-16,3.1190624007267697e-18,7.257885512822381e-05,7.257893379316323e-05,0.0007735003492784683,6.654624875348901e-15,2.440277779178267e-11,4.077941319592923e-09,2.3118350917744237e-11,1.4777652736842644e-13,1.7735970505813532e-18,1.1626991046112691e-11,6.060402869342884e-14,7.566162876282196e-18,3.967114350970397e-12,2.256370580927842e-16,6.113051582032584e-14,3.898389974202255e-12,4.113576482526969e-12,5.715232805573346e-15,4.951448936699052e-13,1.461376757271265e-14,4.997786685701496e-17,1.5978241563100344e-16,1.0805927542847239e-14
6.5076622751104995e-09,0.7065078997976801,2.7153470643550313e-12,8.854479819811673e-14,7.890335726811471e-15,1.237786969375717e-14,0.0,0.0,4.2550269056671105e-09,1.2211446905026764e-14,3.819925378004766e-17,5.3421562643564934e-21,2.541133090976433e-17,4.670998094411777e-35,7.983511767820951e-25,8.149099733349223e-19,6.372780565844912e-15,2.6439615993576486e-11,8.544311934794364e-39,6.5951297047061194e-24,3.341559090315905e-37,3.7054426034687423e-38,1.763990057473957e-18,4.058891476129421e-31,1.4180654277680487e-20,3.2258396845101275e-36,2.1740152893886871e-38,4.5301174302992197e-32,1.463012947132152e-31,2.9263231897698085e-32,1.0585212935440742e-20,8.050621223297617e-35,2.233149245933928e-36,7.69141234704943e-35,3.76,0.0,0.6064064436510771,0.9992264953362803,1.503822727715021e-16,3.653938360796376e-18,7.553856265652462e-05,7.553864786302615e-05,0.0007735003819949578,6.938817213843363e-15,2.6439628107516564e-11,4.243782874964117e-09,2.5042380340925442e-11,1.5700979293464186e-13,1.9982892581464994e-18,1.2506582190602547e-11,6.566912192457272e-14,8.324183456015851e-18,4.298998807463093e-12,2.424800624211162e-16,6.445771119611425e-14,4.211706841099102e-12,4.455601131774276e-12,6.430540157362163e-15,5.555408844821684e-13,1.582167698358888e-14,5.607983149264979e-17,1.791619333877384e-16,1.1615816782600599e-14
6.762657124472825e-09,0.7065082894425011,2.899130410798231e-12,9.51965928595068e-14,8.669334844585446e-15,1.3611812959358533e-14,0.0,0.0,4.421723839052613e-09,1.318681935953747e-14,4.290400312184013e-17,6.202517162119444e-21,2.8533653088439144e-17,5.629699483374544e-35,9.279273475046859e-25,9.08954307441875e-19,7.137299639518049e-15,2.8557876108743268e-11,1.0798587100459171e-38,7.684397052050013e-24,4.3440160082830815e-37,4.802786061470093e-38,1.890878700406595e-18,5.149072063472769e-31,1.64206027549062e-20,4.2111508275253525e-36,2.8420696396509993e-38,5.703438279139339e-32,1.9079715625636843e-31,3.81422437452569e-32,1.1860104723435147e-20,1.0406716822130899e-34,2.9186676977147045e-36,1.0055690592318281e-34,3.76,0.0,0.6064034837862317,0.9992264951483707,1.7085094563566178e-16,4.2543170524668345e-18,7.849825555522906e-05,7.849834756345169e-05,0.0007735004010723647,7.223007478572499e-15,2.8557889815784716e-11,4.409593698982391e-09,2.7043302952498082e-11,1.6635041521529713e-13,2.2410931640575955e-18,1.341181081755831e-11,7.093662565872135e-14,9.127880512995228e-18,4.644265280872682e-12,2.597818238768833e-16,6.779667126049005e-14,4.536259858380708e-12,4.811202260891996e-12,7.202118888118919e-15,6.204487287830421e-13,1.7076876389680695e-14,6.26526252985405e-17,2.0003672815946937e-16,1.2448649463271809e-14
7.01765197383515e-09,0.706508679085431,3.090907199969605e-12,1.0210399163564479e-13,9.499517235640063e-15,1.4928357875105015e-14,0.0,0.0,4.588419059693105e-09,1.4199638001246217e-14,4.7980621593394706e-17,7.160264323288684e-21,3.190158824743003e-17,6.737257013765089e-35,1.0724197083440692e-24,1.0095221926358945e-18,7.959508026519732e-15,3.0757546975362146e-11,1.3534325945172323e-38,8.902764119092094e-24,5.594793746109214e-37,6.16311116038872e-38,2.0212096752631256e-18,6.479624137505487e-31,1.8908908397873755e-20,5.4427557764587556e-36,3.67832283696548e-38,7.119514736208577e-32,2.463587975331311e-31,4.9222383088840526e-32,1.3231369881565577e-20,1.33195332640039e-34,3.7765496634214115e-36,1.3015513770855939e-34,3.76,0.0,0.6064005239358193,0.9992264949701282,1.9330917617474977e-16,4.925242538797977e-18,8.145793382449876e-05,8.145803289450997e-05,0.0007735004104026999,7.507195794908085e-15,3.0757562417438816e-11,4.5753742721179326e-09,2.912111843474945e-11,1.7578988651276394e-13,2.5026946196758586e-18,1.4342089726717711e-11,7.640653530685963e-14,9.978436671540737e-18,5.002915269263157e-12,2.7752977877246734e-16,7.114579061846369e-14,4.871957295942556e-12,5.180365338198992e-12,8.031943435270916e-15,6.900016072525692e-13,1.837929198673472e-14,6.971281661067587e-17,2.2246121772872736e-16,1.330387689477695e-14
7.272646823197475e-09,0.7065090687264705,3.2908852680812425e-12,1.092692219523476e-13,1.0383015063434908e-14,1.6331064475096374e-14,0.0,0.0,4.755112573904904e-09,1.524990014186504e-14,5.344340372487845e-17,8.222040260395742e-21,3.552444220798861e-17,8.009843872164316e-35,1.232885510003938e-24,1.1167747724033274e-18,8.841342253968567e-15,3.303862808911776e-11,1.6832780229708633e-38,1.0259944753860367e-23,7.143484407089447e-37,7.835655867261349e-38,2.154901363564584e-18,8.093139091770793e-31,2.166205068782126e-20,6.969613513921735e-36,4.716519717918562e-38,8.816927592414576e-32,3.1517140665236626e-31,6.293635286877746e-32,1.4702240076441525e-20,1.6891484025777174e-34,4.841312008268404e-36,1.6690449275040423e-34,3.76,0.0,0.6063975640998402,0.9992264947975658,2.1788617430814882e-16,5.671931723127353e-18,8.44175974644947e-05,8.441770385627116e-05,0.0007735004139726703,7.791382260646793e-15,3.3038645415232224e-11,4.741125064099462e-09,3.1275826469972263e-11,1.8532035998134862e-13,2.783777720757801e-18,1.5296845204072866e-11,8.20788460528621e-14,1.0877034551919256e-17,5.374950058686428e-12,2.9571170702024844e-16,7.450368055994399e-14,5.2187081710927985e-12,5.563075161439009e-12,8.921972180315803e-15,7.643300628953196e-13,1.9728850195126348e-14,7.727687959080624e-17,2.46489712501374e-16,1.4180966079711082e-14
7.527641672559801e-09,0.7065094583656192,3.4992690517094917e-12,1.1669456712758556e-13,1.1322011850792988e-14,1.782358298465763e-14,0.0,0.0,4.921804387936804e-09,1.6337603094714602e-14,5.930666370884365e-17,9.394650520004332e-21,3.9411523503562225e-17,9.464679658771272e-35,1.4104118923562794e-24,1.230868626982644e-18,9.784722822386952e-15,3.540111894724133e-11,2.0785793267428887e-38,1.176599018394159e-23,9.04741209624674e-37,9.876476308314864e-38,2.2918742921787555e-18,1.0038120801184529e-30,2.4696877924525765e-20,8.848109010136561e-36,5.995590134354055e-38,1.0838692184006819e-31,3.997484841248744e-31,7.978141568626832e-32,1.627592073468469e-20,2.123883202985821e-34,6.152761117262095e-36,2.1218459012490893e-34,3.76,0.0,0.6063946042782941,0.9992264946270623,2.4471649151211304e-16,6.4997729470140696e-18,8.737724647537706e-05,8.737736044880534e-05,0.0007735004154037738,8.075566952534512e-15,3.54011383135558e-11,4.906846534190273e-09,3.350742674046459e-11,1.9493459943523243e-13,3.0850248118485697e-18,1.627551671821116e-11,8.79535528588188e-14,1.1824856767069e-17,5.760370751305846e-12,3.1431572292577153e-16,7.78691403165351e-14,5.57642224260008e-12,5.959315876161696e-12,9.874147579212997e-15,8.43562059013707e-13,2.1125477659911437e-14,8.536119467688753e-17,2.721764158175707e-16,1.5079399271629726e-14
8.037631371284452e-09,0.7065102376382452,3.942055028011195e-12,1.3233500746557255e-13,1.3375485036019137e-14,2.1093095990759084e-14,0.0,0.0,5.2551829401252355e-09,1.8625320698313168e-14,7.229197232932961e-17,1.2100377519630493e-20,4.801561539831371e-17,1.2995386803023688e-34,1.8211398477862305e-24,1.4801847221835817e-18,1.186372588691725e-14,4.037032788953167e-11,3.1084464258610056e-38,1.526655526182628e-23,1.4196218862323722e-36,1.532633806517941e-37,2.5753562648851886e-18,1.5151110616280982e-30,3.168072271452264e-20,1.392917237853915e-35,9.46262331571246e-38,1.6052168878957885e-31,6.281738330960674e-31,1.252313873374e-31,1.974440613519547e-20,3.280362838222849e-34,9.706092766050355e-36,3.3493992379823453e-34,3.76,0.0,0.6063886846785004,0.9992264942879391,3.0570298403571967e-16,8.421310812305344e-18,9.329650061043812e-05,9.329663052647319e-05,0.0007735004161419229,8.643931108979513e-15,4.037035183380349e-11,5.238203295551033e-09,3.820130271647603e-11,2.1438812748350501e-13,3.7507316217856065e-18,1.8302429265517193e-11,1.0031013342452751e-13,1.3872904591326515e-17,6.57137351421602e-12,3.527440752799203e-16,8.461872309601122e-14,6.3243826692640846e-12,6.792323445165405e-12,1.1972629581070331e-14,1.0172360815833649e-12,2.4059648062586695e-14,1.031556379417117e-16,3.287407286418684e-16,1.6938299522135e-14
