Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468)
1.0230934243967677e-09,0.6216436841669452,4.9634211137900044e-15,3.81540248845922e-18,1.24348330706655e-18,2.6202472218680736e-18,0.0,0.0,3.9538404915758346e-11,4.923143050690414e-18,2.3457300387951378e-23,2.1825517097680138e-34,5.782643739182538e-23,1.5252082226289774e-55,1.0616554839754924e-39,5.771743502015252e-41,4.5424688357455067e-41,4.8255771026407114e-15,3.5017596146766127e-54,5.988655252037282e-34,8.209309109163931e-51,1.9899001374663666e-60,3.935145309185124e-43,2.868560870958261e-41,2.0411607436092873e-28,2.5603956624747737e-55,1.1286392919079702e-54,4.133545106983654e-61,1.9946408505045256e-84,1.0758811077748914e-70,5.4936809891859e-27,1.8189085524680817e-67,1.379380839375894e-53,7.324746109789603e-66,3.76,0.0,0.8475172111419703,0.9998105105198462,3.274006465443069e-21,1.755020918795028e-54,3.9409109486517486e-07,3.9409109993701084e-07,0.00018948944061029333,2.2363612842982766e-18,4.8255771839301456e-15,3.954256208590066e-11,1.2201123395435243e-16,8.225876786138593e-16,2.6273502032748754e-26
1.0589928359385458e-09,0.6216436856999357,5.138877053676935e-15,3.994724920578757e-18,1.3323873529860539e-18,2.807831164345016e-18,0.0,0.0,4.09256914400346e-11,5.274689484832668e-18,2.6114285797744147e-23,2.515538613090775e-34,6.436159894643705e-23,1.8826824229553643e-55,1.223096718734223e-39,6.650240821962997e-41,5.237573247131357e-41,5.186326989688303e-15,4.457589792243613e-54,6.873446235309848e-34,1.0109157933359204e-50,2.536675949857272e-60,4.556101638917553e-43,3.42101567349694e-41,2.2713571421157343e-28,3.283748747283287e-55,1.3982104977637623e-54,5.3010866000861345e-61,2.744455771729533e-84,1.3806148488519318e-70,6.113457325061082e-27,2.4155710688849875e-67,1.7691215590711704e-53,9.732588917170571e-66,3.76,0.0,0.8475171973122904,0.9998093510942038,3.63110458549104e-21,2.1683394831335454e-54,4.079193870393495e-07,4.079193924894904e-07,0.0001906488648650349,2.365925851558254e-18,5.186327080170528e-15,4.0929967788099464e-11,1.3072398390983198e-16,8.800335630879064e-16,2.913673140946083e-26
1.094892247480324e-09,0.621643687232926,5.314420668323809e-15,4.17714387381881e-18,1.4243684359406165e-18,3.0019327297118534e-18,0.0,0.0,4.231297629622141e-11,5.6383577812403334e-18,2.896688180704884e-23,2.885550640119545e-34,7.137574558140098e-23,2.3075521905936845e-55,1.4023604183093295e-39,7.625879226092899e-41,6.010215520002746e-41,5.560178235189153e-15,5.628830484891185e-54,7.852759429634622e-34,1.2363086332864184e-50,3.207714182434027e-60,5.2497270812049275e-43,4.055795912310474e-41,2.5183551149061e-28,4.1762129947946195e-55,1.7196369945349732e-54,6.741415139594807e-61,3.7358963426044465e-84,1.7568075732825653e-70,6.778500956202528e-27,3.177453400892258e-67,2.250014009112331e-53,1.2808983452909592e-65,3.76,0.0,0.8475171834826106,0.9998082996638322,4.013284142299169e-21,2.6601064076033205e-54,4.2174767897447336e-07,4.217476848166222e-07,0.00019170029384876707,2.4961415828397974e-18,5.560178335538811e-15,4.231737009996391e-11,1.3973718494388055e-16,9.393297725410707e-16,3.220072028445252e-26
1.130791659022102e-09,0.6216436887659161,5.490051952000368e-15,4.362660861343185e-18,1.5194273136255555e-18,3.202555180451177e-18,0.0,0.0,4.3700259627074406e-11,6.014147912739943e-18,3.202212676372985e-23,3.2952647119267303e-34,7.888588347777338e-23,2.809637072242948e-55,1.6007150766158185e-39,8.705595845892984e-41,6.866029166830701e-41,5.947111541443254e-15,7.054499205496593e-54,8.933085300557967e-34,1.5022273165009586e-50,4.02577217161181e-60,6.021777298182274e-43,4.781808633892919e-41,2.782743650863774e-28,5.269626911094348e-55,2.1006348220581618e-54,8.505828799912792e-61,5.034776750099089e-84,2.2179652733864758e-70,7.490402064345345e-27,4.1424353590687547e-67,2.83923111683183e-53,1.6707758616575542e-65,3.76,0.0,0.8475171696529311,0.9998073461695551,4.421398561472702e-21,3.241866843717146e-54,4.3557597067056584e-07,4.35575976918406e-07,0.00019265378673815657,2.6268669558700557e-18,5.947111652359032e-15,4.3704769172552075e-11,1.490508370523318e-16,1.0004680077141833e-15,3.5472264458244347e-26
1.1666910705638802e-09,0.6216436902989063,5.665770898986405e-15,4.551277395340983e-18,1.617564743455037e-18,3.409701778822572e-18,0.0,0.0,4.5087541562054025e-11,6.4020598533462644e-18,3.5287053379373915e-23,3.7474523305465327e-34,8.690898894205734e-23,3.39979252586847e-55,1.819472189607416e-39,9.896565344536063e-41,7.810850744523972e-41,6.34710755389952e-15,8.77907223757558e-54,1.0121128137886384e-33,1.814330470721186e-50,5.016840357714904e-60,6.87826328441719e-43,5.608581500438943e-41,3.0651101639133374e-28,6.600463463296177e-55,2.549751413101839e-54,1.0653079024986403e-60,6.721777280966885e-84,2.7795710992717458e-70,8.250746816339214e-27,5.355393204160594e-67,3.55644776760495e-53,2.161129816761594e-65,3.76,0.0,0.8475171558232518,0.9998064814890404,4.856301478654249e-21,3.926404375516875e-54,4.494042621276464e-07,4.4940426879484196e-07,0.0001935184658651972,2.7579766546697007e-18,6.347107676104118e-15,4.509216514358936e-11,1.5866494023101969e-16,1.0634400067828134e-15,3.895815908517046e-26
1.2025904821056583e-09,0.6216436918318966,5.8415775035708974e-15,4.742994987079906e-18,1.718781482534979e-18,3.623375786863003e-18,0.0,0.0,4.6474822218563e-11,6.8020935781517106e-18,3.8768688740904327e-23,4.244979503154266e-34,9.546200846092315e-23,4.089979898241494e-55,2.0599861704755783e-39,1.1206199589558325e-40,8.850720281577913e-41,6.760147038629108e-15,1.085303823042474e-53,1.1423805893560721e-33,2.178855078937142e-50,6.210477909550271e-60,7.825454847372947e-43,6.546283213858795e-41,3.3660404965608926e-28,8.210318266660189e-55,3.076422821887005e-54,1.3250153788636517e-60,8.895156529609132e-84,3.459295722305748e-70,9.061117372884498e-27,6.869199372724938e-67,4.424104482938583e-53,2.773465157859093e-65,3.76,0.0,0.8475171419935728,0.9998056973495962,5.3188467394418185e-21,4.727827511259663e-54,4.632325533457345e-07,4.6323256044593005e-07,0.00019430260392172498,2.889360298481038e-18,6.7601471728692036e-15,4.647955813870634e-11,1.6857949447577862e-16,1.1282375451514272e-15,4.2665198673440043e-26
1.2384898936474364e-09,0.6216436933648869,6.0174717600512326e-15,4.937815146957032e-18,1.8230782876409994e-18,3.843580466387236e-18,0.0,0.0,4.7862101703068276e-11,7.21424906322606e-18,4.2474054408001347e-23,4.790806666914054e-34,1.0456185896872032e-22,4.893338605156637e-55,2.3236542710693763e-39,1.2642147357442784e-40,9.99188172965654e-41,7.186211026929974e-15,1.333348794852101e-53,1.284825001965343e-33,2.6026554561198976e-50,7.640171197344086e-60,8.869884085805942e-43,7.605743876181423e-41,3.686118930983584e-28,1.0146430591128395e-54,3.6910327695599526e-54,1.6373113288295587e-60,1.167384770675389e-83,4.2772221687158046e-70,9.923091917580992e-27,8.745825559690817e-67,5.467688769907198e-53,3.533007519954142e-65,3.76,0.0,0.8475171281638939,0.999804986249119,5.809888399299957e-21,5.661659183450584e-54,4.77060844324849e-07,4.770608518716701e-07,0.00019501370301115963,3.0209212051753548e-18,7.18621117397618e-15,4.78669482725607e-11,1.7879449978244355e-16,1.194852435253752e-15,4.660017708519878e-26
1.2743893051892146e-09,0.621643694897877,6.193453662732481e-15,5.135739384547144e-18,1.930455915200629e-18,4.070319078988313e-18,0.0,0.0,4.9249380112119035e-11,7.638526285525497e-18,4.6410166578056797e-23,5.387988615711693e-34,1.1422542828225294e-22,5.824260506056522e-55,2.6119165095420014e-39,1.4212294070329335e-40,1.1240783439735357e-40,7.625280932113805e-15,1.6284741309277072e-53,1.4401805306488745e-33,3.0932435977767815e-50,9.343715932860147e-60,1.0018348866694269e-42,8.798475288684322e-41,4.025928206043828e-28,1.2462238212745864e-54,4.404973500861771e-54,2.0107979830464027e-60,1.5200978953908035e-83,5.256085616223363e-70,1.0838244701923393e-26,1.1057556031326996e-66,6.716034675971205e-53,4.4692033104229605e-65,3.76,0.0,0.8475171143342153,0.9998043413843577,6.330280723465516e-21,6.744929265145214e-54,4.908891350650088e-07,4.908891430720624e-07,0.00019565856638467254,3.1525752035704946e-18,7.625281092760641e-15,4.925433564985557e-11,1.893099561468496e-16,1.2632765263585989e-15,5.0769887536590305e-26
1.3102887167309927e-09,0.6216436964308673,6.369523205926749e-15,5.336769208648578e-18,2.0409151212791567e-18,4.303594886038053e-18,0.0,0.0,5.0636657533271025e-11,8.074925222809976e-18,5.058403630459758e-23,6.039674429595169e-34,1.244695756678062e-22,6.8984664613134e-55,2.9262556040104478e-39,1.5924761563891494e-40,1.2604078662027894e-40,8.07733864262494e-15,1.977901278080015e-53,1.6092029720885318e-33,3.658830906022024e-50,1.1363623732774978e-59,1.1277916300678499e-42,1.013669119251206e-40,4.386049538979181e-28,1.5217967078051255e-54,5.230708442695408e-54,2.455168347282654e-60,1.9647859990886815e-83,6.421528623459302e-70,1.1808146102885899e-26,1.3888318126903004e-66,8.201641052500982e-53,5.616268739175274e-65,3.76,0.0,0.8475171005045369,0.999803756585779,6.880878186849117e-21,7.996270105257576e-54,5.047174255662321e-07,5.047174340471069e-07,0.00019624336357547411,3.284249502605398e-18,8.077338817690797e-15,5.0641720366264037e-11,2.0012586356483257e-16,1.3335017043805168e-15,5.518112259781757e-26
1.3461881282727708e-09,0.6216436979638574,6.545680383952584e-15,5.540906127326608e-18,2.15445666156862e-18,4.543411148687575e-18,0.0,0.0,5.202393404592488e-11,8.52344585356831e-18,5.500266975936773e-23,6.749107407443867e-34,1.3531113251600113e-22,8.133085074812078e-55,3.268196912037695e-39,1.7787907885492024e-40,1.4088626068991671e-40,8.542366594638148e-15,2.38971163605067e-53,1.792669424452172e-33,4.308371306705106e-50,1.374755396524537e-59,1.2655926215874967e-42,1.1633327452851396e-40,4.76706265089726e-28,1.8481256884811244e-54,6.181836667961857e-54,2.9813065209530487e-60,2.5218480745877964e-83,7.802372323462062e-70,1.2834362690755575e-26,1.733513738652642e-66,9.961009100889434e-53,7.013790980332699e-65,3.76,0.0,0.8475170866748587,0.9998032262584993,7.462535473933183e-21,9.43601510402882e-54,5.185457158285363e-07,5.185457247968034e-07,0.000196773689467497,3.4158816212615962e-18,8.54236678496526e-15,5.2029102509267566e-11,2.1124222203222846e-16,1.405519891694802e-15,5.984067419320431e-26
1.382087539814549e-09,0.6216436994968475,6.721925191134432e-15,5.7481516479544656e-18,2.2710812913795175e-18,4.789771127867821e-18,0.0,0.0,5.3411209722085835e-11,8.98408815695029e-18,5.967306852892167e-23,7.519625003327381e-34,1.4676690310171362e-22,9.546733619439577e-55,3.6393083756680795e-39,1.981032712131719e-40,1.5701490300386693e-40,9.020347826939906e-15,2.8729211291678795e-53,1.9913782712424708e-33,5.051605768029111e-50,1.6548771704232285e-59,1.415999462973349e-42,1.3302062188972703e-40,5.169545795264332e-28,2.232782362529631e-54,7.273159163832993e-54,3.6013939396331866e-60,3.2154570241284172e-83,9.430904090484547e-70,1.39184573050329e-26,2.150972483270268e-66,1.2034999742829823e-52,8.707384699232728e-65,3.76,0.0,0.8475170728451807,0.99980274532875,8.076107478667203e-21,1.1086300343177463e-53,5.323740058519386e-07,5.323740153211523e-07,0.000197254617829053,3.547418381581245e-18,9.020348033394312e-15,5.341648215891598e-11,2.2265903154487367e-16,1.4793230469564401e-15,6.475533360125647e-26
1.417986951356327e-09,0.6216437010298376,6.898257621802145e-15,5.9585072772520145e-18,2.390789765634827e-18,5.0426780842901044e-18,0.0,0.0,5.479848462705227e-11,9.456852112705113e-18,6.460222993692266e-23,8.354658766983854e-34,1.5885366540713912e-22,1.1159601140893677e-54,4.041200471745049e-39,2.2000849251176563e-40,1.7449942529351094e-40,9.511266020759477e-15,3.4375589652510775e-53,2.2061491651580328e-33,5.899108229812967e-50,1.982663261427657e-59,1.5798017218610364e-42,1.5157335852409863e-40,5.59407578860652e-28,2.6842160118547144e-54,8.52074690215142e-54,4.3290217083924004e-60,4.074126693274922e-83,1.1343182183924167e-69,1.50619891362998e-26,2.6540204113927194e-66,1.446921134357886e-52,1.0749407265696103e-64,3.76,0.0,0.847517059015503,0.9998023091953564,8.722449304361014e-21,1.2971169282520373e-53,5.462022956364552e-07,5.46202305620153e-07,0.00019769074983476935,3.67881496680626e-18,9.511266244230995e-15,5.480385938851617e-11,2.343762920986051e-16,1.5549031649225525e-15,6.993189145472355e-26
1.4538863628981052e-09,0.6216437025628275,7.0746776702905284e-15,6.17197452132221e-18,2.5135828388659546e-18,5.302135278446647e-18,0.0,0.0,5.61857588200403e-11,9.941737701125603e-18,6.97971473841718e-23,9.257734288762508e-34,1.715881719881637e-22,1.2993533732998496e-54,4.475526167210666e-39,2.436854002948995e-40,1.9341461048333475e-40,1.0015105526965697e-14,4.0947506925899246e-53,2.4378230119667507e-33,6.862332951140891e-50,2.3647095575751016e-59,1.757817278464733e-42,1.7214371255595948e-40,6.041228042717016e-28,3.2118275535176525e-54,9.94201070783777e-54,5.179309189296093e-60,5.131345474628153e-83,1.3579357866045386e-69,1.6266513812154954e-26,3.257298639483548e-66,1.731437830321164e-52,1.3199736058810404e-64,3.76,0.0,0.8475170451858255,0.9998019136857316,9.402416263576671e-21,1.5116680531934018e-53,5.600305851821019e-07,5.60030595693806e-07,0.00019808625807167556,3.8100340455263555e-18,1.0015105768367888e-14,5.6191234265256786e-11,2.463940036892597e-16,1.6322522762779782e-15,7.537713774066009e-26
1.4897857744398833e-09,0.6216437040958175,7.25118533093894e-15,6.388554885685409e-18,2.639461265210318e-18,5.568145970611108e-18,0.0,0.0,5.7573032354750274e-11,1.043874490299755e-17,7.526481069999829e-23,1.0232471149242894e-33,1.8498715086820442e-22,1.507212197957076e-54,4.9439808790787966e-39,2.6922700890924164e-40,2.138373187368306e-40,1.0531851382694537e-14,4.856805667527416e-53,2.6872619543913974e-33,7.953663285031071e-50,2.8083263874508486e-59,1.950892671947981e-42,1.948919355309733e-40,6.511576597805589e-28,3.826047493444171e-54,1.1555772922820056e-53,6.169029009238534e-60,6.426282234385638e-83,1.6184015499874624e-69,1.7533583485700452e-26,3.977480112948363e-66,2.0626791038138565e-52,1.6126611384330233e-64,3.76,0.0,0.8475170313561482,0.9998015550159547,1.011686387801949e-20,1.7551018709829478e-53,5.738588744888939e-07,5.73858885542111e-07,0.00019844492646074358,3.941044961265608e-18,1.0531851642964686e-14,5.757860685077501e-11,2.5871216631267517e-16,1.711362447463646e-15,8.109786180048698e-26
1.5256851859816614e-09,0.6216437056288074,7.427780598090911e-15,6.608249875311599e-18,2.768425798410271e-18,5.840713420839122e-18,0.0,0.0,5.896030527988065e-11,1.0947873699553789e-17,8.101220650007707e-23,1.1282582873633037e-33,1.9906730644725938e-22,1.7420790559503572e-54,5.4483024387695364e-39,2.9672868879103895e-40,2.35846493676742e-40,1.1061489319120848e-14,5.737309046437721e-53,2.9553493560074547e-33,9.186461889485751e-50,3.3215955790557427e-59,2.1599034464244147e-42,2.1998650177433474e-40,7.0056941561545425e-28,4.538417984572703e-54,1.338234086439084e-53,7.316738656470013e-60,8.004570650494925e-83,1.9206531141677386e-69,1.886474692540746e-26,4.833489109435941e-66,2.44687378803927e-52,1.9607548636953054e-64,3.76,0.0,0.8475170175264711,0.9998012297545605,1.0866647878428577e-20,2.0304608401287885e-53,5.87687163556845e-07,5.876871751650683e-07,0.00019877018646706135,4.071822985681588e-18,1.1061489599219928e-14,5.896597720167053e-11,2.7133077996468928e-16,1.7922257805074714e-15,8.710085233005291e-26
1.5615845975234396e-09,0.6216437071617974,7.6044634660938e-15,6.831060994650664e-18,2.9004771918131755e-18,6.119840888968798e-18,0.0,0.0,6.034757763959402e-11,1.1469124072432573e-17,8.704631854666107e-23,1.2411876890986282e-33,2.138453204162036e-22,2.0066890012416612e-54,5.990271060497798e-39,3.262881659683775e-40,2.595231687675757e-40,1.1604005761844141e-14,6.751218416271724e-53,3.242989785153158e-33,1.0575122384541904e-49,3.913430542818041e-59,2.3857544965337193e-42,2.4760430731325016e-40,7.524152115927124e-28,5.361679093104454e-54,1.5443582077533998e-53,8.642918835133402e-60,9.919178392813227e-83,2.2701450147098267e-69,2.0261549605408575e-26,5.846738028149479e-66,2.890896942303448e-52,2.373032344501331e-64,3.76,0.0,0.8475170036967943,0.9998009347897059,1.1652624204467284e-20,2.3410231229820935e-53,6.015154523859691e-07,6.015154645626777e-07,0.00019906514993379837,4.2023486329689495e-18,1.1604006062756798e-14,6.035334536997172e-11,2.8424984464114e-16,1.8748344128575344e-15,9.339289737969573e-26
1.5974840090652177e-09,0.6216437086947875,7.781233929298494e-15,7.056989747660743e-18,3.035616198372395e-18,6.405531634621239e-18,0.0,0.0,6.173484947393947e-11,1.2002496003639799e-17,9.337412810774046e-23,1.3624254498243506e-33,2.293378526676722e-22,2.3039790661788166e-54,6.571709313415598e-39,3.5800552176329597e-40,2.8495047384854334e-40,1.2159387825182233e-14,7.914965177125984e-53,3.5511089988517616e-33,1.2135122464598673e-49,4.5936394631305695e-59,2.6293804125385923e-42,2.77930868381258e-40,8.067520604821137e-28,6.309859375982843e-54,1.7763001380453415e-53,1.0170118746487393e-59,1.2231367924845283e-82,2.6728884310466713e-69,2.1725533795389898e-26,7.041382345802006e-66,3.4023185835624916e-52,2.85940336335984e-64,3.76,0.0,0.8475169898671177,0.9998006672993996,1.2475649004613744e-20,2.6903146056130297e-53,6.153437409762793e-07,6.153437537349391e-07,0.00019933263885218554,4.332607032818914e-18,1.2159388147916746e-14,6.174071140355826e-11,2.9746936033786577e-16,1.9591805172173227e-15,9.998078435430386e-26
1.6333834206069958e-09,0.6216437102277773,7.958091982059124e-15,7.286037637834791e-18,3.1738435706490507e-18,6.697788917201011e-18,0.0,0.0,6.31221208192358e-11,1.2547989475514766e-17,1.0000261431212607e-22,1.492371082907526e-33,2.455615421960837e-22,2.6370978692128304e-54,7.19448209721426e-39,3.919831926787367e-40,3.1221364180532954e-40,1.2727623301512713e-14,9.246560789727079e-53,3.8806539267459995e-33,1.3883078475015653e-49,5.372991682988587e-59,2.8917458248887804e-42,3.1116051952106024e-40,8.63636851330353e-28,7.398370872333825e-54,2.0365819702255085e-53,1.1923108465047324e-59,1.50117560675654e-82,3.1354929057722077e-69,2.3258238649372047e-26,8.444594640912116e-66,3.989454767017942e-52,3.431024194284581e-64,3.76,0.0,0.8475169760374412,0.9998004247245068,1.3336578636051828e-20,3.0821212316754774e-53,6.291720293277877e-07,6.291720426818528e-07,0.00019957521235688052,4.462587359097855e-18,1.2727623647100993e-14,6.312807534654446e-11,3.1098932705070533e-16,2.0452563013828455e-15,1.0687130001337755e-25
1.669282832148774e-09,0.6216437117607672,8.135037618732798e-15,7.518206168225432e-18,3.315160060814392e-18,6.996615995896629e-18,0.0,0.0,6.45093917084189e-11,1.3105604470699143e-17,1.0693875449801593e-22,1.631433482745935e-33,2.625330079807512e-22,3.0094154376840063e-54,7.860496620901555e-39,4.283259704557091e-40,3.41400015369401e-40,1.3308700646642661e-14,1.076570800062407e-52,4.2325926550447454e-33,1.5836801461942207e-49,6.263287366700192e-59,3.1738457481988036e-42,3.4749661130151506e-40,9.231263527211742e-28,8.644108611624533e-54,2.327905471179915e-53,1.3929038578089659e-59,1.8341479839339505e-82,3.6652101216135233e-69,2.486120029280318e-26,1.0086858610085888e-65,4.66142106768388e-52,4.100420354287263e-64,3.76,0.0,0.8475169622077651,0.9998002047442671,1.4236269664562662e-20,3.520501651556865e-53,6.430003174405056e-07,6.430003314034187e-07,0.00019979519120878715,4.5922823111620196e-18,1.3308701016140205e-14,6.451543723962674e-11,3.248097447754975e-16,2.133054008081446e-15,1.1407123047109048e-25
1.705182243690552e-09,0.6216437132937572,8.312070833679384e-15,7.753496841468187e-18,3.459566420652634e-18,7.302016129680994e-18,0.0,0.0,6.589666217135696e-11,1.3675340972108781e-17,1.1418952455316487e-22,1.7800309225892982e-33,2.802688498474334e-22,3.4245332453791005e-54,8.571702384480545e-39,4.671410022865811e-40,3.725990540340187e-40,1.3902608962037858e-14,1.2493917158080171e-52,4.607914410481845e-33,1.801535470447049e-49,7.277430526209847e-59,3.47670592458702e-42,3.8715170766323105e-40,9.852772159557416e-28,1.0065554741590181e-53,2.653160323702999e-53,1.621760725760992e-59,2.2313476470878895e-82,4.2699797887870567e-69,2.653595190752147e-26,1.2002284022384099e-65,5.428188514876036e-52,4.881618249394684e-64,3.76,0.0,0.8475169483780891,0.9998000052540885,1.5175578864416884e-20,4.0098001881535817e-53,6.568286053144442e-07,6.568286198996367e-07,0.00019999467999944068,4.721687644538825e-18,1.3902609356523755e-14,6.590279712039903e-11,3.389306135080815e-16,2.2225659148121735e-15,1.2158736119635078e-25
1.7410816552323302e-09,0.6216437148267469,8.489191621261285e-15,7.991911159803169e-18,3.607063401564183e-18,7.61399257731183e-18,0.0,0.0,6.728393223513613e-11,1.42571989629082e-17,1.2176189924522852e-22,1.9385910528113104e-33,2.987856493047961e-22,3.8862944645890034e-54,9.330091163271696e-39,5.0853779117112866e-40,4.059023410766737e-40,1.4509337974617554e-14,1.4454627731755363e-52,5.0076295442871316e-33,2.0439112738290708e-49,8.42950549711229e-59,3.8013831663258206e-42,4.303477829060443e-40,1.0501459781408216e-27,1.1682887379183457e-53,3.015432547430186e-53,1.8821234934331548e-59,2.703388588931408e-82,4.95847769579281e-69,2.828402381425207e-26,1.422894358013792e-65,6.300642031550615e-52,5.7902861407348146e-64,3.76,0.0,0.8475169345484134,0.9997998243454127,1.615536321826772e-20,4.554660120644044e-53,6.706568929496135e-07,6.706569081705068e-07,0.0002001755872873641,4.850801747650266e-18,1.4509338395194438e-14,6.729015502363864e-11,3.533519332442968e-16,2.3137843336875732e-15,1.2942647701286265e-25
1.7769810667741083e-09,0.6216437163597367,8.666399975843242e-15,8.233450625095335e-18,3.757651754569124e-18,7.932548597332116e-18,0.0,0.0,6.867120192431963e-11,1.48511784264874e-17,1.296628525411829e-22,2.1075508996183497e-33,3.1809997035307685e-22,4.3987944324031054e-54,1.013769699463478e-38,5.526281964027139e-40,4.414035906782548e-40,1.512887801471893e-14,1.6673335149183054e-52,5.432769516169584e-33,2.3129821880010334e-49,9.73485695088296e-59,4.148965697755277e-42,4.773164183306147e-40,1.1177890651752653e-27,1.351809428783247e-53,3.4180130987251416e-53,2.1775246743589022e-59,3.262358437091206e-82,5.740165976974759e-69,3.0106943552382266e-26,1.6809232676542066e-65,7.290641430306658e-52,6.84388486684448e-64,3.76,0.0,0.8475169207187379,0.9997996602874539,1.717647991704501e-20,5.160037287637601e-53,6.844851803460233e-07,6.84485196216029e-07,0.00020033964385788179,4.979625261307415e-18,1.5128878462512984e-14,6.867751098156555e-11,3.6807370397998294e-16,2.406701611276794e-15,1.375953620991876e-25
1.8128804783158865e-09,0.6216437178927265,8.84369589179217e-15,8.478116738853351e-18,3.911332230310927e-18,8.25768744807046e-18,0.0,0.0,7.005847126118285e-11,1.5457279346440902e-17,1.3789935791497996e-22,2.287356864179698e-33,3.3822836026289296e-22,4.966391330973564e-54,1.0996596166861566e-38,5.995264341726812e-40,4.7919865512981964e-40,1.5761219992747675e-14,1.9177723061878595e-52,5.8843868783126496e-33,2.611066226123733e-49,1.1210173530251625e-58,4.520573496415217e-42,5.2829899854546455e-40,1.1882627946275862e-27,1.5595091484253988e-53,3.8644066494714634e-53,2.511806291300818e-59,3.9219858478364564e-82,6.625345650416244e-69,3.200623595682015e-26,1.9790253062247647e-65,8.41108501771863e-52,8.06182876897183e-64,3.76,0.0,0.8475169068890626,0.9997995115106425,1.8239786359850278e-20,5.831214011071744e-53,6.983134675036829e-07,6.983134840362035e-07,0.0002004884192814431,5.108160737795426e-18,1.576122046890859e-14,7.006486502407762e-11,3.830959257109796e-16,2.501310128449911e-15,1.4610079998880597e-25
1.8487798898576646e-09,0.6216437194257162,9.021079363476984e-15,8.72591100224719e-18,4.068105579060281e-18,8.589412387641484e-18,0.0,0.0,7.144574026592648e-11,1.6075501706548655e-17,1.4647838864283948e-22,2.4784647221632454e-33,3.5918735032272583e-22,5.593717081483492e-54,1.190890721002435e-38,6.493490782817632e-40,5.1938553211838286e-40,1.64063553749511e-14,2.199780115380624e-52,6.363555259381705e-33,2.9406311381492768e-49,1.2873575195064542e-58,4.917358633353311e-42,5.83546907449909e-40,1.2616233784995463e-27,1.793984687807554e-53,4.35834054471542e-53,2.889139726207043e-59,4.697822882642864e-82,7.625211479997012e-69,3.398342323179972e-26,2.322422145521919e-65,9.675975858548052e-52,9.465657276868762e-64,3.76,0.0,0.8475168930593875,0.9997993765916061,1.9346140153852733e-20,6.573813342229266e-53,7.121417544226005e-07,7.121417716310302e-07,0.00020062333692969338,5.236412336462511e-18,1.640635588065209e-14,7.145221717896368e-11,3.984185984331271e-16,2.5976023002233717e-15,1.5494957357017786e-25
1.8846793013994427e-09,0.6216437209587059,9.19855038526846e-15,8.9768349161245e-18,4.227972550718989e-18,8.927726673946179e-18,0.0,0.0,7.283300895686956e-11,1.6705845490758788e-17,1.5540691808579638e-22,2.6813396236598282e-33,3.809934565541622e-22,6.285688451559915e-54,1.28767908885795e-38,7.022150609479997e-40,5.620643720837052e-40,1.7064276158679155e-14,2.516604860488951e-52,6.871369348543647e-33,3.304300918902067e-49,1.474470436643173e-58,5.340505612569369e-42,6.43321723902455e-40,1.3379269258726001e-27,2.0580509047585856e-53,4.903773939107808e-53,3.314046398390337e-59,5.607443365903263e-82,8.751909215721202e-69,3.604002502154659e-26,2.7168904150314717e-65,1.110049075129908e-51,1.1079217623394254e-63,3.76,0.0,0.8475168792297126,0.9997992542395546,2.0496399114186462e-20,7.393813631253953e-53,7.259700411027845e-07,7.25970059000509e-07,0.00020074568759325935,5.36438555283234e-18,1.7064276695116915e-14,7.283956747209713e-11,4.140417221422653e-16,2.6955705756065015e-15,1.641484650868048e-25
1.920578712941221e-09,0.6216437224916956,9.376108951539093e-15,9.230889981025845e-18,4.390933894823917e-18,9.272633564672255e-18,0.0,0.0,7.422027735062489e-11,1.734831068317195e-17,1.6469191995931216e-22,2.8964560934789064e-33,4.0366318039444283e-22,7.047518375879971e-54,1.3902450195540074e-38,7.582456737014132e-40,6.0733748563862696e-40,1.7734974847437293e-14,2.8717563322224587e-52,7.408944879498598e-33,3.704862469857548e-49,1.6844820957418417e-58,5.791231709558915e-42,7.078954170834054e-40,1.4172294454357267e-27,2.354754125501066e-53,5.504907112095151e-53,3.7914192879914854e-59,6.670658267163036e-82,1.001859526671296e-68,3.8177558477764407e-26,3.1688078707291435e-65,1.2701051966505199e-51,1.2928859167137968e-63,3.76,0.0,0.847516865400038,0.9997991432839286,2.169142126384864e-20,8.29756342155151e-53,7.39798327544242e-07,7.3979834614464e-07,0.00020085664183129356,5.492086978391824e-18,1.7734975415831988e-14,7.422691592761119e-11,4.299652968342349e-16,2.7952074374489847e-15,1.73704256137291e-25
