Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279),CF3CCH(84),CHF2O(207),CHO2(457),CHFO2(635),S(10638),S(1089),S(846),CHF3O(248),CFO2(459),S(989),CF4(44),S(8587),S(1369),CHO3(1570),S(2143),CF3O(48),CH3F(39),S(1373),S(10749),S(7168),OF(195),S(10558),S(445),S(156),S(12790),FO2(126),S(12577),S(13559),S(11172)
0.0,0.7708797548910876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7186374669379112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.849044039616089e-22,0.7708797548910876,1.5884045585785807e-25,4.245082535979349e-27,9.766108897990566e-40,7.788348353551808e-41,0.0,0.0,4.054559411949153e-22,1.347860375976427e-40,9.214481280955385e-53,1.0712100945916542e-52,3.2376552470071204e-56,1.1753268202019965e-64,8.985914176682409e-44,1.6338239301387879e-37,4.1581025698507044e-22,1.6796740230271855e-37,2.207555316301264e-83,4.358472340226305e-62,7.361118444525156e-78,1.3049991078801288e-78,9.658548993420215e-24,1.0222411466692222e-73,1.7917242574744993e-40,1.0268718928680498e-80,2.829020743854089e-79,1.5634301485387604e-59,8.158318177637911e-59,2.869391463359757e-57,1.688212203007355e-56,5.892480482167467e-93,1.0955199417065736e-94,7.849558090751522e-94,3.76,0.0,0.7186374669379112,0.9999999999999996,1.7615156063395907e-53,4.6458837010705523e-38,8.72476692907403e-18,8.72476692907403e-18,5.786603121720685e-16,3.483637167949168e-42,1.6703450622887007e-37,4.056147816507732e-22,9.545527876889136e-37,1.1276967954862999e-39,2.647563418633572e-56,1.5684607192151827e-37,5.896238957668473e-40,1.0551854880118657e-43,6.400414496561049e-39,1.353769148804e-37,1.5592027710454906e-25,5.428133596519424e-38,8.043290573708056e-26,2.6731625432819693e-46,2.972437186631316e-40,8.432739153898444e-45,5.8372324005863e-55,4.272663104029019e-40,5.662266203715663e-48,9.658548993420383e-24,1.6679558294828488e-71,1.2847194801065562e-75,7.852221580695701e-46,1.285701387175637e-44,1.8734223247768207e-59,4.054642803243379e-42,7.817555851526155e-76,2.5557809565162938e-51,1.3400877251221838e-61,3.85203602101404e-55,3.197418390642723e-50,1.1063665122256643e-62,6.874302174589865e-42,6.193974071268725e-65,1.531410685167303e-55,4.633686951535096e-82,3.634498673391864e-48,2.3460289151169788e-66,1.948702638100414e-55,2.673285093130317e-66,5.0758354366154635e-59,1.2129082565610233e-77,1.1632452036708495e-75,1.5461831261643118e-25,7.37932127519088e-61,8.519863041526048e-61,6.132269526217933e-51,1.4055194863885014e-56,7.701910945605961e-99,7.711776251245027e-103,3.166163965723636e-55,4.367655635267492e-83,1.5322007852032708e-60,4.1581025698507044e-22,7.887801823953616e-63,2.402424667807592e-64,2.500824685416436e-38,3.924570689881149e-78,3.0812993929825715e-39,4.1780612735809835e-62,6.067715036081429e-75,5.520912448923121e-62,1.776027687523263e-63,2.7768837443849933e-65,4.558981735127448e-64,1.467154633508227e-70,5.193923717011159e-60,2.2816021363332045e-80,2.0982596544788728e-67,1.0929868838799686e-69,1.1622040781022142e-73,4.247949974927521e-44,7.140013754407338e-63,6.166643429669628e-43,-6.663218329956538e-106,8.97602577418275e-66,2.842695125645132e-97,2.0711824467542398e-66,2.7408180159629598e-39,8.043290573705505e-26,1.4107712154515235e-61,-6.450939332979684e-109,4.1015769395304717e-82,1.1922225964304044e-62,1.1114634623519569e-65,9.135654661782398e-77,5.672306553615796e-63,1.18580423265761e-74,1.3019644880044303e-27,7.842169370865075e-76,7.755014419163745e-77,2.3285572661904813e-74
5.177323310925049e-22,0.7708797548910876,4.447532764020217e-25,1.1886231100753677e-26,5.898729774386747e-39,4.704162405548581e-40,0.0,0.0,1.135276635345762e-21,8.141076670897615e-40,1.093943225531066e-51,1.2717406243090806e-51,3.84600904352752e-55,1.395348000943774e-63,5.4274921627160936e-43,9.868296538037949e-37,1.164268719558197e-21,1.0145231099088783e-36,5.23397643136302e-82,5.1743783623192915e-61,1.647228867684938e-76,3.680306284657465e-77,2.7043937181576074e-23,2.298745861533703e-72,1.0822014515145762e-39,2.5219654079568675e-79,8.867427307331615e-78,2.36265564047398e-58,1.232885043004641e-57,4.336224379429246e-56,2.0042455274109557e-55,3.6054931116877926e-91,1.0108883435848477e-92,4.869281073678325e-92,3.76,0.0,0.7186374669379112,0.9999999999999984,2.0912713286631537e-52,2.8061137554466136e-37,2.4429347401407286e-17,2.4429347401407286e-17,1.6202488740809067e-15,2.1041168499655003e-41,1.0088884176228333e-36,1.1357213886221637e-21,5.76549883764104e-36,6.811288644736716e-39,3.143187290601769e-55,9.47350274405945e-37,3.561328330435192e-39,6.3733203475918755e-43,3.865850355922411e-38,8.176765658776206e-37,4.365767758931036e-25,3.278592692297729e-37,2.2521213606390815e-25,1.6145977856997677e-45,1.7953520607253165e-39,5.093374449041995e-44,8.139464110044529e-54,2.580688514833438e-39,3.420008787111193e-47,2.7043937181577073e-23,4.3532452945842384e-70,3.3530258612231718e-74,4.74274183476602e-45,7.765636378540397e-44,2.302351235399538e-58,2.449004253160585e-41,2.0403261060181547e-74,3.034223151575057e-50,1.5909521472650722e-60,5.821192081463722e-54,1.9312407079494535e-49,1.6252371533747e-61,4.1520785134558617e-41,7.444244459647438e-64,1.8180907654306296e-54,1.0487585205464632e-80,2.195239932616904e-47,3.5453188965261434e-65,1.1770166808469981e-54,3.1737377983377777e-65,6.0407909632595735e-58,2.7195754998896052e-76,2.608221305408601e-74,4.32931275326006e-25,1.115163031107242e-59,1.0114781402904668e-59,3.7038911399415497e-50,1.6686327342396668e-55,3.5360628739799755e-97,3.4862966030593035e-101,3.758869860106764e-54,9.770311360154711e-82,1.819028772194034e-59,1.1642687195581972e-21,1.1920046116364302e-61,3.63054415799209e-63,1.5104981099915357e-37,1.1084528545010661e-76,1.8611048333614494e-38,6.313886196637684e-61,9.169619478114775e-74,7.226165496476093e-61,2.6839330413860728e-62,4.196426714558983e-64,5.413393687474447e-63,3.281966228971145e-69,6.166226236837283e-59,6.434483080803221e-79,2.491064613216255e-66,1.2975996289738894e-68,3.6541555742057865e-72,2.565761784856998e-43,1.0789988785664293e-61,3.724652631520491e-42,6.583686156088834e-105,1.3564570149949644e-64,1.7293501684651906e-95,3.1299709135361146e-65,1.6554540816415987e-38,2.252121360637542e-25,2.1319574607907487e-60,6.373940921215561e-108,1.156710322178924e-80,1.4154066664822753e-61,1.6796435843068417e-64,2.5069873706971833e-75,8.571989663823604e-62,3.728358236152614e-73,3.645500566412166e-27,2.4657035249112284e-74,2.4383006136158e-75,7.321356614065461e-73
1.1833881853542968e-21,0.7708797548910876,1.016578917490425e-24,2.7168528230348336e-26,2.8399844675363257e-38,2.264851701217799e-39,0.0,0.0,2.5949180236474523e-21,3.9195779733394416e-39,1.074039949263682e-50,1.248602486286625e-50,3.7770268785927015e-54,1.3699609416273346e-62,2.6131038425791238e-42,4.751159988843095e-36,2.6611856447044498e-21,4.884492058969796e-36,1.0626622444295273e-80,5.080235359775649e-60,3.255202133828602e-75,8.005470052851387e-76,6.181471355788568e-23,4.552573920943013e-71,5.210334140735527e-39,5.199814428932666e-78,1.9769419736216912e-76,2.54163712388406e-57,1.3262814695022392e-56,4.664712314154619e-55,1.96778014382618e-54,1.6279829796682663e-89,4.5957722551900786e-91,2.1995410766587513e-90,3.76,0.0,0.7186374669379112,0.9999999999999963,2.05322259190921e-51,1.3510229802713164e-36,5.583850834607379e-17,5.583850834607379e-17,3.703425997895044e-15,1.0130416892109075e-40,4.8573634411422826e-36,2.595934602564941e-21,2.775839506599361e-35,3.279342281273362e-38,3.0859999207592664e-54,4.561083771477368e-36,1.7146262888950446e-38,3.068479399138811e-42,1.8612405355992563e-37,3.936760684722099e-36,9.978897734716776e-25,1.5785012498678425e-36,5.147705967178937e-25,7.773670819225844e-45,8.643847338723884e-39,2.452240546084668e-43,8.521370647895208e-53,1.242490430651504e-38,1.6465870121390495e-46,6.181471355789047e-23,9.201083358125706e-69,7.08700483509152e-73,2.283426035705036e-44,3.738819633906079e-43,2.294739498783344e-57,1.1790901271855506e-40,4.312463302394086e-73,2.9790182829120202e-49,1.562006252402463e-59,6.262171168676369e-53,9.298092680007769e-49,1.7322783444354404e-60,1.9990470723761066e-40,7.348578905109435e-63,1.7850122946310303e-53,2.0839550289139237e-79,1.0569163150546815e-46,3.813892286731878e-64,5.666831582783934e-54,3.116023621706704e-64,5.937351753659854e-57,5.379543679316379e-75,5.1592759378622295e-73,9.895572007451507e-25,1.199641501066541e-58,9.93075236121777e-59,1.7832644973829315e-49,1.6382735133320743e-54,1.4693096617313997e-95,1.4406790228217963e-99,3.690480718446429e-53,1.930466312432294e-80,1.7859332352350914e-58,2.661185644704451e-21,1.2823041669183595e-60,3.90557373396559e-62,7.2723981851911175e-37,2.4120253817072144e-75,8.960418634792969e-38,6.792190651242055e-60,9.864467876440957e-73,7.389043847178653e-60,2.8872526910558442e-61,4.5143243657182506e-63,5.315327322047083e-62,6.484612209830194e-68,6.054037484553283e-58,1.3996406167670057e-77,2.4457647826592332e-65,1.2740028731884046e-67,8.152220071235462e-71,1.2353038527100867e-42,1.1607377560277882e-60,1.7932599093479812e-41,3.6311981223814414e-103,1.4592145580588833e-63,7.807113307225893e-94,3.3670798800430834e-64,7.970298790419857e-38,5.147705967171525e-25,2.2934625495365274e-59,3.515514220537226e-106,2.516097607879962e-79,1.3896546583995872e-60,1.8068839214781935e-63,5.4001583533273895e-74,9.221355318079848e-61,8.317762128155726e-72,8.332572723226682e-27,5.5008489259220385e-73,5.439714538247515e-74,1.633354385871528e-71
2.5146998938778807e-21,0.7708797548910876,2.1602301996675352e-24,5.773312248972165e-26,1.240295830045493e-37,9.89120240906177e-39,0.0,0.0,5.5142008002508195e-21,1.7117826774900537e-38,9.499761733753421e-50,1.1043747591844568e-49,3.3411316234838364e-53,1.2117149385552139e-61,1.1412111004385414e-41,2.0749563912757437e-35,5.655019494996952e-21,2.1331860092514307e-35,1.9140925015333162e-79,4.493410643896023e-59,5.792909041489362e-74,1.4840792312502967e-74,1.313562663104964e-22,8.10975607791164e-70,2.2754898069922868e-38,9.428755153819713e-77,3.7016024413929553e-75,2.3362024023750582e-56,1.2190811686480755e-55,4.287674275869063e-54,1.7404792528131166e-53,6.147210308834775e-88,1.735782472183836e-89,8.306206652951289e-89,3.76,0.0,0.7186374669379111,0.9999999999999921,1.8160521306796917e-50,5.9002723003595974e-36,1.186568302354068e-16,1.186568302354068e-16,7.869780245509159e-15,4.424219211195368e-40,2.1213382291135548e-35,5.5163610304504764e-21,1.2122820403649203e-34,1.4321749302667766e-37,2.729531982074414e-53,1.9919451134028847e-35,7.488223476290716e-38,1.340085569775382e-41,8.128526410625331e-37,1.7192868189811496e-35,2.120515768634685e-24,6.893729667579602e-36,1.0938875180271863e-24,3.3950343781087067e-44,3.774995227021787e-38,1.070957872680469e-42,7.747540695509939e-52,5.426282142115461e-38,7.191078079728373e-46,1.3135626631051734e-22,1.6859580061265813e-67,1.2985854030571738e-71,9.972321407883713e-44,1.632840761712363e-42,2.0432841594910544e-56,5.14939636014364e-40,7.90193040079663e-72,2.6349079349229576e-48,1.38157684109206e-58,5.756013587967799e-52,4.0607213561356116e-48,1.5864347437096466e-59,8.730363761784654e-40,6.515541436558338e-62,1.5788231599801286e-52,3.717855644652528e-78,4.615855690475051e-46,3.505624087290736e-63,2.4748568051289962e-53,2.756139226749975e-63,5.254088861821505e-56,9.577577589280547e-74,9.185419534643575e-72,2.1028090515834198e-24,1.1026772195120547e-57,8.783638001322901e-58,7.787987662936693e-49,1.4490343696821265e-53,5.359600225239507e-94,5.242363455692959e-98,3.264188402100253e-52,3.4352239447183935e-79,1.5796377215176547e-57,5.6550194949969576e-21,1.1786584509537924e-59,3.589895132620479e-61,3.176047350478998e-36,4.472173923759801e-74,3.9132502290875055e-37,6.243193399901539e-59,9.067533200792766e-72,6.652425577449452e-59,2.653882652918796e-60,4.149441841876038e-62,4.701515726961631e-61,1.1539020955869868e-66,5.354727595300487e-57,2.5946978186827815e-76,2.163291765118684e-64,1.1268622166144948e-66,1.5268205969748262e-69,5.39489646816998e-42,1.0669179752963814e-59,7.831637155680975e-41,1.4291140152336983e-101,1.3412695793879114e-62,2.947817436665333e-92,3.094926506543814e-63,3.480838880272515e-37,1.0938875180239494e-24,2.1080872118276668e-58,1.383584831781769e-104,4.664420921021523e-78,1.2291338080165359e-59,1.6608376225273113e-62,9.971852217246915e-73,8.476014236931856e-60,1.55782479214641e-70,1.7706717036851894e-26,1.0302481247531386e-71,1.0187983305266455e-72,3.059091997905371e-70
5.177323310925049e-21,0.7708797548910876,4.4475327640229725e-24,1.1886231100920424e-25,5.1779909377208126e-37,4.129382297099046e-38,0.0,0.0,1.1352766353457504e-20,7.14635571342694e-38,7.985122146222113e-49,9.282935287281734e-49,2.8085787118597847e-52,1.0185194171574987e-60,4.764331696475896e-41,8.662534477591204e-35,1.1642687195581947e-20,8.905631670152022e-35,3.246910566006963e-78,3.7769823945121035e-58,9.770948405618342e-73,2.550753020010018e-73,2.70439371815684e-22,1.3685364660745602e-68,9.499722013126852e-38,1.604373713822042e-75,6.392777581883948e-74,1.9986703407607782e-55,1.0429496058474133e-54,3.6681956140612675e-53,1.4629776837312236e-52,2.1327930656445355e-86,6.021789449723302e-88,2.8819907550013076e-87,3.76,0.0,0.718637466937911,0.9999999999999838,1.5265012412419472e-49,2.4632475383076027e-35,2.442934740140728e-16,2.442934740140728e-16,1.6202488740680758e-14,1.8470244335265525e-39,8.856169520316575e-35,1.1357213886221488e-20,5.061038880326622e-34,5.979048409660949e-37,2.2943360975730606e-52,8.315978733275329e-35,3.126185895402207e-37,5.594593457441716e-41,3.393499766070187e-36,7.177684026959436e-35,4.3657677589841375e-24,2.87799643287454e-35,2.252121360651058e-24,1.4174169337746459e-43,1.5759861963519374e-37,4.471038300615256e-42,6.595728995566579e-51,2.265365977754933e-37,3.002133542114847e-45,2.7043937181577137e-22,2.8825521376084036e-66,2.2202451756468685e-70,4.163247882445015e-43,6.816788754798969e-42,1.7229008354593233e-55,2.149771614301732e-39,1.3510257245545679e-70,2.2147988844088704e-47,1.161298581187451e-57,4.9243905831044394e-51,1.695271230736189e-47,1.3550049849942865e-58,3.6447550130175167e-39,5.4829888162045035e-61,1.3270959971951075e-51,6.2783800955646875e-77,1.927049334373013e-45,2.999135212756472e-62,1.0332061479227316e-52,2.316787922449585e-62,4.417396633989427e-55,1.6157957923242555e-72,1.5496363351279818e-70,4.3293127532598805e-24,9.43363576640082e-57,7.383176994034163e-57,3.251334130976435e-48,1.2180006985834903e-52,1.82957687363823e-92,1.7874504196944228e-96,2.743747034068687e-51,5.794217461333565e-78,1.3277806852527e-56,1.1642687195581968e-20,1.0083671198195042e-58,3.071230866245674e-60,1.325937248207907e-35,7.687097297856135e-73,1.6337049381590357e-36,5.341183395438129e-58,7.75812939716386e-71,5.638113693080452e-58,2.2704524834095046e-59,3.5499348567988e-61,3.951974224421833e-60,1.946224542075979e-65,4.500971190401746e-56,4.459622602166909e-75,1.818445229425711e-63,9.47231092477648e-66,2.6372028878066656e-68,2.252263076717397e-41,9.127707903520828e-59,3.2695543464113283e-40,5.049382134503062e-100,1.1474843637467219e-61,1.0227348087563767e-90,2.64777478575577e-62,1.4531817120631618e-36,2.2521213606375442e-24,1.8035129925837026e-57,4.888517260829665e-103,8.016947798557301e-77,1.0331610265062164e-58,1.4208815527166043e-61,1.7109018813631114e-71,7.251408630454135e-59,2.690754924766272e-69,3.645500566408704e-26,1.7794974309051205e-70,1.7597207587331828e-71,5.283820683928393e-69
1.0502570145019386e-20,0.7708797548910876,9.022137892738708e-24,2.4112068805111344e-25,2.1153782517456104e-36,1.686987406811578e-37,0.0,0.0,2.3029897459870673e-20,2.919519488779916e-37,6.546685578385955e-48,7.610711200866328e-48,2.3027046989138812e-51,8.350437545366005e-60,1.9463849543251706e-40,3.5389279856338836e-34,2.3618022596751892e-20,3.6382411208900936e-34,5.347858992951972e-77,3.096598362711418e-57,1.6049100254581942e-71,4.227686085091884e-72,5.486055828259235e-22,2.248397483916296e-67,3.8809464106575755e-37,2.6464371276574573e-74,1.0621018142278071e-72,1.6525392882629646e-54,8.623309027825034e-54,3.0329350696536027e-52,1.1994374945110579e-51,7.103156422222994e-85,2.005362340449856e-86,9.59852630954862e-86,3.76,0.0,0.7186374669379108,0.9999999999999671,1.2515179449125601e-48,1.006316993186682e-34,4.955667615714048e-16,4.955667615714048e-16,3.2867905730797424e-14,7.545697511083682e-39,3.6180342187721045e-34,2.3038919597763255e-20,2.0675995202456953e-33,2.4426363668888715e-36,1.8810353507387078e-51,3.3973486562458337e-34,1.2771489432260116e-36,2.2855739744555925e-40,1.386355381607622e-35,2.9323181270759482e-34,8.856271739776794e-24,1.1757554495404433e-34,4.568589045919943e-24,5.791075760081904e-43,6.438417843731008e-37,1.8265650327225134e-41,5.440786913914799e-50,9.254759189840404e-37,1.2264695095541515e-44,5.486055828262806e-22,4.7657157441071055e-65,3.6707254142211964e-69,1.7008226035699427e-42,2.784880632672617e-41,1.4146860334954258e-54,8.782518497724341e-39,2.2336472191248944e-69,1.815825937939471e-46,9.521027395626265e-57,4.071581273975069e-50,6.9257361310152325e-47,1.1194750369379795e-57,1.4890013482671715e-38,4.497812912934555e-60,1.088033478263586e-50,1.031844947857086e-75,7.872792406051196e-45,2.4797429915113184e-61,4.221001806536944e-52,1.899585107748542e-61,3.622053896019016e-54,2.6542669599147715e-71,2.5455868518649837e-69,8.782320156612488e-24,7.799912480335129e-56,6.0531745725238805e-56,1.3282781963122237e-47,9.985905611934663e-52,6.045274152197909e-91,5.9026474745665484e-95,2.249489588739541e-50,9.517710034174233e-77,1.0885948269073396e-55,2.3618022596751976e-20,8.33737434581532e-58,2.5393530720081485e-59,5.416886301600372e-35,1.2741275647109335e-71,6.67421773717323e-36,4.416193719732132e-57,6.415669273048697e-70,4.640910437933752e-57,1.877254019539685e-58,2.93515478912519e-60,3.2400938868377812e-59,3.196679654481858e-64,3.6901681191336486e-55,7.391497409874432e-74,1.490983029448992e-62,7.766554972319089e-65,4.38175204079484e-67,9.201229563783666e-41,7.546965407240646e-58,1.3357196334405748e-39,1.696381288808784e-98,9.487622621230878e-61,3.406133922614342e-89,2.1892313958196797e-61,5.93672145529303e-36,4.568589045864738e-24,1.4911794187943432e-56,1.6423374168124926e-101,1.3287503041032394e-75,8.470478304908634e-58,1.1748123449477747e-60,2.833338133952731e-70,5.995604884144504e-58,4.47072955114005e-68,7.395158291849618e-26,2.956661596112251e-69,2.923802359485503e-70,8.779147092569564e-68
2.1153063813208057e-20,0.7708797548910876,1.817134815018964e-23,4.8563744214670775e-25,8.55069711346113e-36,6.819072824575088e-37,0.0,0.0,4.6384159672696205e-20,1.1801164564653562e-36,5.301675716517381e-47,6.163351253136096e-47,1.864814772880586e-50,6.762400823944823e-59,7.867599185558149e-40,1.4304912743819173e-33,4.75686933990916e-20,1.4706352315563736e-33,8.680952998387028e-76,2.5077056388996075e-56,2.6016513469555102e-70,6.883690891440874e-71,1.10493800484586e-21,3.6452097581394385e-66,1.568740590181237e-36,4.2989803968508495e-73,1.7314387722547917e-71,1.3438175045817054e-53,7.012331689135164e-53,2.4663324289309555e-51,9.713355805713245e-51,2.318599029369758e-83,6.545553409915795e-85,3.133166144255966e-84,3.76,0.0,0.7186374669379102,0.9999999999999338,1.0135116795924407e-47,4.067694182704886e-34,9.98113336686068e-16,9.98113336686068e-16,6.619873971012466e-14,3.050091604279115e-38,1.4624672786397133e-33,4.640233102084574e-20,8.357567841554529e-33,9.87352673889279e-36,1.5233111961629047e-50,1.37326264578493e-33,5.1624402272307544e-36,9.238655436597609e-40,5.60387011158989e-35,1.1852898706974816e-33,1.783727970173711e-23,4.752591514164978e-34,9.201524416542291e-24,2.3412214250003254e-42,2.602511433880767e-36,7.383267909202352e-41,4.41933818525626e-49,3.7409216353976695e-36,4.9575858564134e-44,1.1049380048473036e-21,7.750303337038669e-64,5.9695619618636576e-68,6.874996903043268e-42,1.125693278134496e-40,1.1465062317727003e-53,3.5500343972479993e-38,3.632496024815945e-68,1.4705029229917118e-45,7.710374834285439e-56,3.3109422378278195e-49,2.7994932772117596e-46,9.099946481399767e-57,6.018781520705825e-38,3.643497089688571e-59,8.811177198708568e-50,1.673179306397154e-74,3.1824436554007637e-44,2.0164858181933627e-60,1.7062106192034034e-51,1.538563904105105e-60,2.9333948124880545e-53,4.302934939361751e-70,4.126749408265513e-68,1.7688334963316436e-23,6.3427592914152034e-55,4.902017708058665e-55,5.369129945047271e-47,8.086845266502943e-51,1.9655836423600957e-89,1.9186545833513545e-93,1.8216949909116853e-49,1.5430856640154672e-75,8.815723145678983e-55,4.7568693399091964e-20,6.779814354515446e-57,2.0649597456721367e-58,2.1895920516677756e-34,2.074625326977548e-70,2.697825520924853e-35,3.5911753906364603e-56,5.2189012609961e-69,3.7656872604862167e-56,1.5265517920611815e-57,2.3868191295366817e-59,2.6239226655874595e-58,5.181955474113891e-63,2.9883938169713483e-54,1.2035137411426012e-72,1.2076177375790815e-61,6.290500535002943e-64,7.143361723604261e-66,3.719284104723241e-40,6.137066932412643e-57,5.3991923215637903e-39,5.560973191929404e-97,7.715177149224122e-60,1.1118188429077515e-87,1.780246613266517e-60,2.399717732237558e-35,9.201524416319142e-24,1.2126023384897429e-55,5.38380988237924e-100,2.1635254142145804e-74,6.8596129433121e-57,9.553378881325228e-60,4.6114900446105726e-69,4.8755263192861506e-57,7.288417522225691e-67,1.489447374270699e-25,4.82010462461101e-68,4.766535775575254e-69,1.4312225503206132e-66
4.2454051149585405e-20,0.770879754891088,3.6469768665169306e-23,9.746709503849996e-25,3.4381977020082785e-35,2.7419191915204846e-36,0.0,0.0,9.309268409834401e-20,4.745196368039621e-36,4.267249852350763e-46,4.9608012906394126e-46,1.5009750731405132e-49,5.442968498676409e-58,3.163527029551437e-39,5.75194249898454e-33,9.547003500377035e-20,5.913359585376459e-33,1.3989920693008973e-74,2.0184196637135265e-55,4.189897712481896e-69,1.1110305038827694e-69,2.217602848883563e-21,5.870867543128071e-65,6.307836917392677e-36,6.93056564921731e-72,2.796233586181881e-70,1.0838375006488234e-52,5.655699546448575e-52,1.9891864529602865e-50,7.81815379528201e-50,7.493328213255126e-82,2.1153606424700097e-83,1.0125927465332946e-82,3.76,0.0,0.7186374669379092,0.9999999999998672,8.157623732619432e-47,1.6356019404966637e-33,2.0032064869153932e-15,2.0032064869153932e-15,1.3286040766515473e-13,1.2264284393754548e-37,5.880516605938183e-33,9.312915386700655e-20,3.360541271170324e-32,3.970101676339487e-35,1.2260933757506164e-49,5.5218287004056656e-33,2.0757945102640918e-35,3.7148227179810855e-39,2.253291525135687e-34,4.7659984391339756e-33,3.579929562715777e-23,1.9109961451887158e-33,1.8467395158125286e-23,9.416972257737725e-42,1.0464584013023749e-35,2.9687795569687388e-40,3.562359657106356e-48,1.50420813641875e-35,1.9934234711762405e-43,2.2176028488893678e-21,1.2501514029471204e-62,9.629115064282067e-67,2.7644060184047626e-41,4.5263631615719646e-40,9.23150205853629e-53,1.4274532175778455e-37,5.859344859155235e-67,1.1835886832572495e-44,6.2059804540871954e-55,2.6703948479074616e-48,1.1256639341977252e-45,7.338068532141313e-56,2.420125578055341e-37,2.933093107006181e-58,7.092001964614365e-49,2.6950767549701414e-73,1.2797552359225208e-43,1.6263688646300105e-59,6.860712062090417e-51,1.238741351841909e-59,2.3611159189729996e-52,6.929947032271566e-69,6.646197355634828e-67,3.5500364576719285e-23,5.1156651508825445e-54,3.9455703174765946e-54,2.1589172901291148e-46,6.508996609912794e-50,6.340098357020697e-88,6.187833571746201e-92,1.4662586125590194e-48,2.4858129084445023e-74,7.095660938407852e-54,9.547003500377175e-20,5.46816589273235e-56,1.6654648432268998e-57,8.804253338002354e-34,3.348485111345432e-69,1.0847837764952598e-34,2.896413051874953e-55,4.212113179137813e-68,3.033891703761539e-55,1.2312193234617448e-56,1.925056097782884e-58,2.111965483955647e-57,8.345379540019483e-62,2.405319328329237e-53,1.942476030437102e-71,9.722872248660449e-61,5.064660047494125e-63,1.1536548264494476e-64,1.4955077805342908e-39,4.9497668116282335e-56,2.1709914859916726e-38,1.801014098628815e-95,6.222569872478005e-59,3.593206382680132e-86,1.435833387495696e-59,9.64915945789569e-35,1.846739515722802e-23,9.78007715540175e-55,1.743636800213582e-98,3.49193874127905e-73,5.521213269643129e-56,7.7051461628782635e-59,7.441477384674173e-68,3.932288604552091e-56,1.177081376671456e-65,2.989310464432391e-25,7.784481844196173e-67,7.6979680096197e-68,2.311428241757133e-65
