Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344),S(1323),CHF2O(206),S(6577),CH2F(46),S(1074),S(973),CF3(45),C2H2F(71),CHO2(457),CHF2O(207),CH2CF(70),CHFO2(635),CF3O2(511),CH2CFO(79),S(2261),C2HF5(81),CHF3O(248),C2F5(2339),S(1320),S(9273),S(960),CH2CHF(56),CFO2(459),CF4(44),C2H4F(63),S(445)
0.001162151952916262,0.7641263654542388,0.0002607726577608137,6.441805031910203e-05,0.00012982684626188954,0.0748416120044858,0.0,0.0,0.0006214449509122387,7.071326954607018e-05,0.44403090385088917,0.05872941837727724,6.538891632334974e-05,2.284054182122164e-12,1.4650781160752244e-09,1.2563792708662193e-07,0.00018768167451063846,0.008012679753996785,8.750616686448095e-06,3.2156886380115246e-09,7.727664263722654e-05,1.4753946967993547e-10,1.0579700564901178e-08,5.046039370731285e-05,3.98837912753158e-08,0.00017588257990735974,1.8566106982741207e-08,4.609319718147272e-05,2.236590696767998e-05,3.369613263532302e-08,1.2561042087184703e-07,1.7831058171237313e-10,7.370458524021089e-09,2.8750278450426296e-06,3.76,0.0,0.019257305985685126,0.3603991592445538,0.358546308975283,0.00415648587526567,0.17887637839519382,0.7270985689918653,0.0001238243882633076,1.2202165140693814e-12,0.34696992970828017,0.00014274868485200586,0.011185357356532658,7.668506993523977e-09,7.913816563788786e-09,1.8198805724070935e-06,1.4956887841295656e-05,0.005339758049054017,0.0036757867186280333,2.6724408465401214e-11,1.0788121713012472e-09,9.06252076402117e-05,8.437389461966738e-06,0.03841666859032082,0.005830193994560165,7.688805518875626e-05,6.157586365330399e-06,0.00024324646927589966,2.1288531998373997e-05,0.001421067451293577,4.439587400295447e-07,0.010050767212390241,3.639064268454883e-12,1.4391935391087636e-06,5.939346735309333e-09,0.011031432538777097,1.1597549329887806e-07,4.1533313093324743e-13,6.1022454045728235e-09,1.467798186473014e-11,0.004336760486701822,3.584756921654859e-07,1.6670544742591513e-09,7.622898518489607e-06,3.7566973964632e-07,2.0757436386670396e-11,0.0004173538118357831,6.390850971635956e-10,6.68538188824918e-07,4.5580829911141166e-05,2.0623865756455365e-07,1.5212218219207578e-13,1.9988643011068665e-05,0.0017328835159563763,2.691841069161346e-05,3.249623699028858e-09,6.132015364024286e-13,9.440101442659684e-14,5.273057658762194e-06,1.9690276806389583e-11,2.1469755076030833e-08,1.844101594508974e-08,0.005270705598531516,2.900273434967087e-09,1.5494232345541374e-07,4.1397060990337184e-14,7.58737766422296e-05,1.3771421652715974e-10,3.227714187488438e-07,0.00029034737435849406,1.8435976566807318e-06,1.3916129150363888e-10,4.6815043627092076e-09,8.921604517381474e-07,6.687453433195828e-09,4.864087543855042e-07,6.198934681773188e-06,1.723220995699675e-08,0.0018404232959694064,3.2785934146780154e-08,1.2115229220988839e-05,9.30498607794353e-05,3.2245012704398287e-09,9.805630180018507e-10,0.003516070185256868,2.0372339737389893e-06,0.014259489393582495,2.909888702500615e-07,4.95839265191015e-11
0.0011654458910361507,0.7642684895502397,0.0002613932877629362,6.434444357930785e-05,0.00012951756351564685,0.0749899336383067,0.0,0.0,0.0006166197287411612,6.974469430791101e-05,0.44523000940724156,0.05890561545301239,6.505538260252986e-05,2.310158873274791e-12,1.4720689296427984e-09,1.2566572324717087e-07,0.00018791352127905757,0.007955964745538053,8.788176921646354e-06,3.240163241630533e-09,7.781958114903942e-05,1.4910519383626107e-10,1.0601356080447572e-08,5.053357121953079e-05,3.963011144104462e-08,0.000176478758693454,1.8732246071362255e-08,4.642116377013997e-05,2.245979378382608e-05,3.382253164734574e-08,1.2526494505965213e-07,1.7872328273292868e-10,7.403677472969214e-09,2.8760599019855995e-06,3.76,0.0,0.01903052861409318,0.35880137281289237,0.35932581407900466,0.004160349524193559,0.1780504014593099,0.7278302483258694,0.00012327542906607008,1.2089725036406615e-12,0.3479145836179357,0.00014172363133461982,0.011219704652406362,7.57827741934562e-09,7.938135167539643e-09,1.8092390428173094e-06,1.4775405360392227e-05,0.005306333881108047,0.003661661782448023,2.655517603178021e-11,1.0746576393333281e-09,9.042526445368278e-05,8.39840550823725e-06,0.03842340807856807,0.005795861606697632,7.667025671942891e-05,6.139384454695899e-06,0.00024152459052317716,2.123814389440329e-05,0.0014204165442107332,4.3878008698702363e-07,0.0100323580815801,3.5966158127112644e-12,1.4328029963686708e-06,5.912971821063419e-09,0.011019891682506236,1.151829510950635e-07,4.104884237678382e-13,6.044819708662868e-09,1.4566212543534036e-11,0.004319524742300981,3.5866379827982985e-07,1.6495844196722841e-09,7.606828414971908e-06,3.7376241746306234e-07,2.0624472800317242e-11,0.00041661972460819155,6.35321651105822e-10,6.655591352620017e-07,4.553819911462505e-05,2.059668628662646e-07,1.5122012669180587e-13,1.9916323854217553e-05,0.0017243314499720262,2.6822677411922954e-05,3.223111555977273e-09,6.104964895798386e-13,9.39846272603288e-14,5.247357648682832e-06,1.9766064000423196e-11,2.1392935020846782e-08,1.8497448312232793e-08,0.005251864835678617,2.8883895170652824e-09,1.5573569355300532e-07,4.1663737950762273e-14,7.586338902053166e-05,1.3686391995149575e-10,3.215970341410684e-07,0.0002901036810731023,1.8476213288416223e-06,1.398911736875354e-10,4.661461895443961e-09,8.972348176155389e-07,6.654790651210775e-09,4.837558928109851e-07,6.2057053104457e-06,1.7136559726636804e-08,0.0018412950610787466,3.283381420205741e-08,1.2102536581717083e-05,9.33738783600235e-05,3.20624633944737e-09,9.715223116062139e-10,0.003526962795321856,2.028193586682374e-06,0.014298587227899376,2.9253828638210543e-07,4.957521550104282e-11
0.0011687398291560394,0.764409602881731,0.0002620124851604158,6.427103820282817e-05,0.00012920952461639793,0.07513705400457597,0.0,0.0,0.0006118461653308187,6.87919220189376e-05,0.4464213918088911,0.05908109355130612,6.472367515193894e-05,2.3364418741262343e-12,1.4790450768932316e-09,1.2569403323383546e-07,0.00018814226942237281,0.007899742139145374,8.825559441765023e-06,3.264649491216701e-09,7.836237659385662e-05,1.5067785170172802e-10,1.0622991105299166e-08,5.0604946778528703e-05,3.937829559318492e-08,0.00017706842072080946,1.8898829108127843e-08,4.67491093989496e-05,2.2553011226546506e-05,3.3948175745666635e-08,1.2492322643732363e-07,1.7913147675753912e-10,7.436703990696318e-09,2.8769756713479502e-06,3.76,0.0,0.018806658526506644,0.35721370451604334,0.36009944313246045,0.004164129712393373,0.17722914243207233,0.7285577035506849,0.0001227299461930288,1.197850014136775e-12,0.34885335360860836,0.00014070982973194535,0.011253805123728809,7.489390467513266e-09,7.962279041847539e-09,1.7986851735818616e-06,1.4596569735788538e-05,0.005273067837614307,0.0036475316750431783,2.6387330333081285e-11,1.070501914923802e-09,9.022529709201631e-05,8.359603853645891e-06,0.0384294548713447,0.005761688895178805,7.645306322062392e-05,6.121229730443945e-06,0.00023981754288990393,2.1187763478435423e-05,0.0014197514960168417,4.336708900889746e-07,0.010014006359321077,3.5547366740709933e-12,1.4264290907186419e-06,5.886665614846498e-09,0.011008161436303196,1.143963857492956e-07,4.0570869349836963e-13,5.988109881673345e-09,1.4455612540859583e-11,0.004302307012150021,3.5884720846485935e-07,1.6323367209566237e-09,7.590705634857873e-06,3.718646655066017e-07,2.0492460903385812e-11,0.0004158737512959376,6.315757082755014e-10,6.6259457875251e-07,4.54945320407935e-05,2.0569508858267732e-07,1.503246525174949e-13,1.9843807069804636e-05,0.0017158178151922617,2.6727267113004435e-05,3.1968451251001222e-09,6.078118603217759e-13,9.357138275354518e-14,5.221789998762508e-06,1.9841210428701772e-11,2.1315981664404883e-08,1.8553162739221822e-08,0.005232961433331272,2.876502531292084e-09,1.5652791781799494e-07,4.193012051546995e-14,7.585336219786563e-05,1.3601764120510674e-10,3.204192399125088e-07,0.000289857707655253,1.8516124543305417e-06,1.4062053744898942e-10,4.641525192810795e-09,9.023074858465817e-07,6.622278590335386e-09,4.811181147248178e-07,6.212341588824723e-06,1.7041205440520653e-08,0.0018421097863059767,3.288132062417773e-08,1.2089584779680802e-05,9.369484275012079e-05,3.1880543103592217e-09,9.625747223364552e-10,0.003537773817237363,2.01917671787929e-06,0.01433745799460371,2.9408348929283194e-07,4.956572459050016e-11
0.0011720337672759282,0.7645497142793884,0.0002626302613835118,6.419783826834803e-05,0.0001289027384999695,0.0752829852919912,0.0,0.0,0.0006071236103586812,6.785466620729416e-05,0.447605110389759,0.05925585724421253,6.439379218537557e-05,2.362907943555753e-12,1.4860068052505227e-09,1.2572287644404553e-07,0.00018836794938853724,0.00784400745023269,8.862765156812389e-06,3.2891470598073754e-09,7.890501817076645e-05,1.5225739428654592e-10,1.0644606344648656e-08,5.067453716969293e-05,3.91283348995478e-08,0.00017765159478843736,1.9065850628513146e-08,4.707701920249276e-05,2.264555793520829e-05,3.4073065976707915e-08,1.2458521693065274e-07,1.7953520409958035e-10,7.469538131431374e-09,2.8777766216861357e-06,3.76,0.0,0.018585655510953716,0.3556360741849568,0.36086725145164084,0.00416782718326326,0.17641257093166876,0.7292809660850045,0.00012218791210035025,1.1868475519974204e-12,0.34978628229784603,0.00013970712790192588,0.011287659990842228,7.4018225700081635e-09,7.986249050146297e-09,1.7882180935206372e-06,1.4420337180659013e-05,0.00523996039819699,0.0036333981722321256,2.6220858702808617e-11,1.0663455116033711e-09,9.002531711662917e-05,8.320984584721665e-06,0.03843481721260957,0.005727676988515267,7.623648390453967e-05,6.1031231224505706e-06,0.0002381251996813058,2.1137393859684837e-05,0.0014190725575009943,4.286301433869981e-07,0.009995711998964884,3.513418607555736e-12,1.4200721190096898e-06,5.8604293406140465e-09,0.01099624537963354,1.1361575446097673e-07,4.009929991534301e-13,5.932106150693306e-09,1.43461668727593e-11,0.004285109160349222,3.5902599233480086e-07,1.615308093086484e-09,7.574532265880741e-06,3.699764833698198e-07,2.0361395966341975e-11,0.0004151161401346095,6.278473923994096e-10,6.59644512246938e-07,4.5449850563043545e-05,2.0542335478064215e-07,1.4943571500768082e-13,1.9771103915078437e-05,0.0017073430395072365,2.6632182311230255e-05,3.170822218469668e-09,6.051475150623272e-13,9.316126035670276e-14,5.19635558325217e-06,1.991571860977025e-11,2.1238904383462047e-08,1.8608162402051926e-08,0.005213998404636932,2.864613697173644e-09,1.5731899157022663e-07,4.2196205627652536e-14,7.584369377004127e-05,1.3517542526043338e-10,3.1923821463360587e-07,0.00028960950828782895,1.8555714651191157e-06,1.4134937978978584e-10,4.621694254997615e-09,9.073784891404888e-07,6.589917288261379e-09,4.78495393139165e-07,6.218845146654461e-06,1.694615445496577e-08,0.0018428681587695016,3.292845829696417e-08,1.2076379332405543e-05,9.401276417473695e-05,3.169926400754918e-09,9.537192707120347e-10,0.003548503528010689,2.010183785640273e-06,0.014376103364500957,2.9562445226031085e-07,4.955547135884379e-11
0.0011749983115838282,0.7646749651209652,0.0002631850543060246,6.413213755349555e-05,0.00012862771042800267,0.07541331675997166,0.0,0.0,0.0006029163917281381,6.702417005482385e-05,0.4486639532773522,0.059412537509247576,6.409845572989604e-05,2.3868827224548286e-12,1.4922600602654719e-09,1.2574929372220787e-07,0.00018856846310230568,0.007794259708766097,8.896099862122978e-06,3.311204244712583e-09,7.939325528488658e-05,1.5368482493418816e-10,1.0664043682163185e-08,5.073565604794728e-05,3.890494893213313e-08,0.00017817092853590527,1.9216540632340798e-08,4.737209520370602e-05,2.272827546111062e-05,3.418482373790075e-08,1.2428413933319955e-07,1.798947730703282e-10,7.498924337814617e-09,2.878400514676887e-06,3.76,0.0,0.01838917138567118,0.3542247235602404,0.3615533474950198,0.004171084794159402,0.17568163938661513,0.7299283434234608,0.0001217030075214232,1.1770467403820886e-12,0.35062095884913197,0.00013881406292611895,0.011317920390402162,7.324120240722848e-09,8.007674117344895e-09,1.7788712079533784e-06,1.4263917930943308e-05,0.005210299672782496,0.003620676551793852,2.6072198999454665e-11,1.062604583134501e-09,8.984533289338182e-05,8.286383219677937e-06,0.03843906486857992,0.005697204643223956,7.60420943504735e-05,6.0868690436216635e-06,0.00023661455891536278,2.109207267724904e-05,0.001418449840269319,4.241511756333282e-07,0.0099792960615114,3.4767053375228785e-12,1.414365560351431e-06,5.836877464370879e-09,0.010985364975050645,1.1291822431860662e-07,3.9680285720002624e-13,5.882298554342631e-09,1.4248640649358838e-11,0.004269649577769222,3.591830004318347e-07,1.6001669740365971e-09,7.559934608842248e-06,3.682852994802215e-07,2.0244243181217788e-11,0.0004144245433568201,6.245070759173908e-10,6.570018342411059e-07,4.5408787617321274e-05,2.0517884500250116e-07,1.4864122275656073e-13,1.9705520863222275e-05,0.0016997493001419135,2.654688625933767e-05,3.1476080200822738e-09,6.027668453873142e-13,9.279480397645589e-14,5.1735791898007355e-06,1.99822324636062e-11,2.1169436496123515e-08,1.865705364190379e-08,0.005196883147890096,2.853913153665454e-09,1.580299719816861e-07,4.2435426266533535e-14,7.583529668983461e-05,1.3442094013957015e-10,3.1817267445338837e-07,0.00028938426957924777,1.859107445131481e-06,1.4200489094990875e-10,4.6039368223557314e-09,9.119409286041034e-07,6.560921026213133e-09,4.7614779281650193e-07,6.224586274693915e-06,1.6860873693784958e-08,0.0018435030750755864,3.297057093783328e-08,1.2064282043532223e-05,9.429630036849397e-05,3.153667060036226e-09,9.458273449202297e-10,0.003558090977365044,2.0021109470076664e-06,0.014410692854941962,2.970076743920028e-07,4.954560691779471e-11
0.0011779628558917282,0.7647994178179099,0.00026373871617736195,6.406660926992332e-05,0.00012835371162465707,0.07554270355043831,0.0,0.0,0.0005987495062415756,6.620581304227303e-05,0.4497166789348787,0.05956864608504304,6.380459324743796e-05,2.4110050305941488e-12,1.4985017983053862e-09,1.2577615763565242e-07,0.0001887665380010358,0.007744900323481359,8.929292747310128e-06,3.3332699383098758e-09,7.988135162994436e-05,1.5511776338542376e-10,1.0683466218733037e-08,5.07953546925155e-05,3.8683051554541985e-08,0.00017868505268460997,1.9367578794878564e-08,4.7667119570258855e-05,2.2810447845353314e-05,3.429597320049559e-08,1.2398599261071119e-07,1.802507858098114e-10,7.52815460816473e-09,2.878933648179773e-06,3.76,0.0,0.01819494900934368,0.35282138160894805,0.3622348126810332,0.004174276537110001,0.1749544582057279,0.7305723725954179,0.0001212208545117244,1.167340894572376e-12,0.3514509690368628,0.00013792975994148944,0.011347983734275237,7.247451258090866e-09,8.028959685954303e-09,1.7695932840296283e-06,1.4109541462312566e-05,0.005180768065498843,0.0036079548248811595,2.592463347587536e-11,1.0588638691958068e-09,8.966535345736459e-05,8.251929570288846e-06,0.03844277064460658,0.005666864149995672,7.584821379550175e-05,6.070655202883057e-06,0.00023511563571817785,2.1046764259257362e-05,0.0014178162481475313,4.197261338880435e-07,0.009962926464281758,3.4404340876253143e-12,1.4086731532053694e-06,5.813384026750894e-09,0.010974339452003393,1.1222543539741031e-07,3.926631635905237e-13,5.833048156266902e-09,1.4152027024724333e-11,0.0042542088222338285,3.593363662088952e-07,1.5851983945321442e-09,7.545298942367263e-06,3.666018617233061e-07,2.0127849938733096e-11,0.00041372389769504933,6.211812127006157e-10,6.543708782903926e-07,4.5366935577297836e-05,2.049343976801932e-07,1.4785195559786996e-13,1.9639803710132355e-05,0.0016921876423795022,2.646185738699729e-05,3.124587736947202e-09,6.004024095321745e-13,9.243084628995961e-14,5.150911903092932e-06,2.0048233538757243e-11,2.1099882306370658e-08,1.8705370924811278e-08,0.005179724119151489,2.843212933829017e-09,1.5874001988557834e-07,4.26744040158262e-14,7.582718638803043e-05,1.3366981031160782e-10,3.1710478516453233e-07,0.00028915730891260736,1.8626180207988079e-06,1.4265998039151752e-10,4.5862650175997935e-09,9.165020062288077e-07,6.532046880096106e-09,4.7381234149082335e-07,6.230222425407088e-06,1.6775849200061306e-08,0.0018440933888004755,3.301239229335587e-08,1.2051987588471382e-05,9.457738802589803e-05,3.137461402798107e-09,9.380085782949018e-10,0.003567612995664525,1.9940581103308443e-06,0.01444510232022012,2.9838743234016416e-07,4.9535152505140625e-11
0.0011809274001996282,0.7649230786509816,0.00026429125658343044,6.400125587615907e-05,0.00012808074793074314,0.07567115428525754,0.0,0.0,0.000594622496158424,6.539939715678966e-05,0.45076332981611383,0.0597241862508378,6.351220251561785e-05,2.4352758111486136e-12,1.5047321321954199e-09,1.2580347642211335e-07,0.00018896219576994402,0.0076959260688862765,8.962344496597312e-06,3.3553438464896648e-09,8.036929978120935e-05,1.5655617722743275e-10,1.070287450495625e-08,5.085364525992239e-05,3.84626358860076e-08,0.00017919398943109407,1.9518961794490258e-08,4.79620817116703e-05,2.289207432442447e-05,3.440651547902201e-08,1.236907426468948e-07,1.8060327124940998e-10,7.557228965862926e-09,2.879377077237095e-06,3.76,0.0,0.0180029602787617,0.3514259911087658,0.3629116862214682,0.004177402943748645,0.17423100545674683,0.7312130760906757,0.0001207414334112697,1.1577289652006146e-12,0.35227634345801917,0.00013705411264038376,0.01137785091677498,7.171799425186654e-09,8.050106388792556e-09,1.7603837019747674e-06,1.395717741002092e-05,0.0051513658441281465,0.003595234203254353,2.577815313656708e-11,1.0551237201246782e-09,8.94853861594698e-05,8.217623622351195e-06,0.038445940398858125,0.005636656205672883,7.565484732020256e-05,6.054482150884139e-06,0.0002336283388606654,2.1001470577206228e-05,0.001417171954961612,4.1535431333950653e-07,0.009946603127246505,3.404599080713509e-12,1.4029950937976073e-06,5.789949836827631e-09,0.010963171307737846,1.1153735682682001e-07,3.8857325897400935e-13,5.784348104469548e-09,1.4056315515718264e-11,0.004238788121054161,3.594861370156706e-07,1.5704000790664783e-09,7.530626677105051e-06,3.6492616570184227e-07,2.0012212605805653e-11,0.0004130143800649814,6.17869879149138e-10,6.517516350401091e-07,4.5324309513306534e-05,2.0469002629106784e-07,1.4706788057497772e-13,1.957396022950167e-05,0.0016846583297335529,2.6377097193304215e-05,3.1017597867920632e-09,5.980541131638064e-13,9.20693728170444e-14,5.128354215981031e-06,2.0113723875176846e-11,2.1030248319208443e-08,1.8753116670601023e-08,0.005162523410813581,2.832513874593178e-09,1.594491346295713e-07,4.291313788414154e-14,7.581936125395953e-05,1.3292206378447023e-10,3.160346706346716e-07,0.0002889286636898891,1.8661034909706415e-06,1.433146481058355e-10,4.568678799376538e-09,9.210617372301907e-07,6.503294823380484e-09,4.714890146774035e-07,6.23575475221561e-06,1.6691085693544262e-08,0.0018446395874527574,3.305392575478477e-08,1.2039499804742196e-05,9.48560350901478e-05,3.121310207911524e-09,9.302622795802152e-10,0.0035770697890484494,1.9860255522412977e-06,0.014479332954774892,2.9976371187632456e-07,4.952412060228276e-11
0.0011838919445075282,0.7650459538491248,0.000264842684683443,6.393607994912309e-05,0.00012780882510439356,0.07579867750418424,0.0,0.0,0.0005905349088965396,6.460472770176426e-05,0.45180394811833163,0.05987916126872753,6.322128115392486e-05,2.459695493855726e-12,1.5109511581262393e-09,1.2583125760231067e-07,0.00018915545795198814,0.007647333734261988,8.995255788420182e-06,3.377425690436431e-09,8.085709245251824e-05,1.5800003268485647e-10,1.0722269080513641e-08,5.091053987730591e-05,3.8243694926688485e-08,0.0001796977613221712,1.967068616979756e-08,4.825697111601616e-05,2.2973154204509776e-05,3.4516451728517835e-08,1.2339835555408628e-07,1.809522581911491e-10,7.586147423784083e-09,2.879731851689936e-06,3.76,0.0,0.017813177462707986,0.3500384952245426,0.3635840069796842,0.004180464542444631,0.17351125928205885,0.7318504762666651,0.00012026472469309195,1.1482099151350494e-12,0.353097112556655,0.00013618701628406404,0.011407522833252417,7.09714884057479e-09,8.071114859411913e-09,1.7512418475526222e-06,1.3806795885957131e-05,0.005122093252043769,0.0035825158731879886,2.563274912995383e-11,1.0513844788648605e-09,8.930543800202834e-05,8.183465352300008e-06,0.03844857994127028,0.005606581468981734,7.546199999463136e-05,6.03835044022267e-06,0.00023215257707535474,2.0956193484743625e-05,0.0014165171317087083,4.1103501737103906e-07,0.009930325957370862,3.3691946066864013e-12,1.3973315722286808e-06,5.7665756784097556e-09,0.010951863004928147,1.1085395780321584e-07,3.845324916435785e-13,5.736191616609468e-09,1.3961495805468438e-11,0.004223388661962026,3.5963236071900364e-07,1.5557697874706413e-09,7.5159191825014704e-06,3.632582058201996e-07,1.9897327498166495e-11,0.0004122961660529654,6.145731474841018e-10,6.491440939268326e-07,4.528092427894963e-05,2.044457438271449e-07,1.4628896456459364e-13,1.9507998061530118e-05,0.0016771616112231556,2.6292607102669086e-05,3.079122594383127e-09,5.957218607378265e-13,9.17103688328275e-14,5.105906580881918e-06,2.0178705552053265e-11,2.096054093686705e-08,1.880029332940631e-08,0.005145283082873352,2.8218167968286204e-09,1.6015731570773563e-07,4.315162696418222e-14,7.581181971134228e-05,1.321777271788632e-10,3.149624527715015e-07,0.0002886983706623129,1.8695641479018048e-06,1.4396889417573878e-10,4.551178112814945e-09,9.256201232379705e-07,6.474664813667245e-09,4.6917778645589027e-07,6.241184420262022e-06,1.660658772289751e-08,0.001845142154321197,3.309517466559359e-08,1.2026822468766246e-05,9.513224965237201e-05,3.1052142217238837e-09,9.225877656926432e-10,0.0035864615648780926,1.978013540771464e-06,0.014513385945550907,3.011364990911475e-07,4.9512523561004665e-11
0.0011868564888154283,0.7651680495947164,0.00026539300977033455,6.387108392191442e-05,0.00012753794858607522,0.0759252816650695,0.0,0.0,0.0005864862969764364,6.382161325224174e-05,0.4528385757809756,0.060033574383642874,6.293182652469897e-05,2.4842646329560412e-12,1.5171589890796547e-09,1.2585950988430992e-07,0.0001893463459381287,0.007599120124454659,9.028027302353335e-06,3.399515181512978e-09,8.134472249364445e-05,1.5944929811076548e-10,1.0741650504301523e-08,5.096605064099426e-05,3.802622156095441e-08,0.0001801963912449832,1.9822748661599178e-08,4.855177735005437e-05,2.3053686860313103e-05,3.4625783192012855e-08,1.2310879797920955e-07,1.8129777527179749e-10,7.614909994863503e-09,2.879999016073775e-06,3.76,0.0,0.017625573197018452,0.3486588375084677,0.36425181347244334,0.0041834618582856885,0.1727951979008997,0.7324845953478735,0.0001197907089633019,1.1387827193594533e-12,0.3539133066222036,0.00013532836762940317,0.011437000379947404,7.023483884333326e-09,8.091985732007447e-09,1.7421671131790247e-06,1.3658367472948116e-05,0.005092950508881264,0.0035698009957984013,2.5488412642922698e-11,1.047646481061708e-09,8.912551568579123e-05,8.149454709668138e-06,0.03845069503358378,0.005576640561372981,7.526967655132604e-05,6.022260592297637e-06,0.00023068825954749919,2.0910934782328036e-05,0.0014158519467283716,4.067675584246097e-07,0.009914094849360738,3.334215029834158e-12,1.3916827725960924e-06,5.743262310543155e-09,0.01094041697207514,1.1017520754031139e-07,3.80540218392225e-13,5.688571995816208e-09,1.3867557696803416e-11,0.004208011594076257,3.597750843080094e-07,1.5413053135275174e-09,7.501177796922442e-06,3.6159797537589286e-07,1.9783190884035125e-11,0.0004115694298994903,6.112910858400522e-10,6.465482431395152e-07,4.523679444429224e-05,2.0420156295137845e-07,1.4551517442001468e-13,1.944192471444701e-05,0.0016696977218053403,2.6208388455229172e-05,3.0566745893705424e-09,5.934055570631424e-13,9.135381969558478e-14,5.083569410071236e-06,2.0243180689721677e-11,2.0890766459744384e-08,1.8846903380511978e-08,0.005128005163189397,2.811122505547924e-09,1.6086456302032464e-07,4.338987046989505e-14,7.58045602267518e-05,1.3143682568253155e-10,3.138882515393893e-07,0.0002884664659516318,1.873000276767529e-06,1.4462271894739127e-10,4.5337628910375675e-09,9.301771734465968e-07,6.4461567929218145e-09,4.6687862952959423e-07,6.246512576015972e-06,1.6522359644611567e-08,0.0018456015684830747,3.313614232345038e-08,1.2013959299968085e-05,9.540603994316413e-05,3.0891741598257018e-09,9.149843585749449e-10,0.003595788531673851,1.970022335512307e-06,0.01454726247199061,3.025057809534283e-07,4.950037352794248e-11
0.0011898210331233283,0.7652893720188217,0.000265942241108413,6.380627004912993e-05,0.00012726812340867018,0.07605097514431776,0.0,0.0,0.0005824762179697927,6.304986560752213e-05,0.45386725448433435,0.060187428823312655,6.264383579845995e-05,2.508983875035518e-12,1.5233557332204675e-09,1.2588824112253443e-07,0.00018953488095693584,0.007551282060429794,9.060659721675584e-06,3.4216120354468754e-09,8.183218288807167e-05,1.6090394143345797e-10,1.0761019311836484e-08,5.102018961484578e-05,3.7810208563393436e-08,0.00018068990241411584,1.9975146017190503e-08,4.884649005956767e-05,2.313367173398612e-05,3.4734511134011894e-08,1.2282203686793993e-07,1.816398509554883e-10,7.643516717773647e-09,2.8801796095004483e-06,3.76,0.0,0.017440120479515184,0.34728696190042796,0.3649151438717408,0.004186395413074672,0.17208279961171516,0.7331154554252791,0.00011931936696121085,1.1294463648522481e-12,0.35472495578774926,0.00013447806484249742,0.011466284453798388,6.95078920976175e-09,8.112719641281566e-09,1.733158898693775e-06,1.351186321734691e-05,0.005063937811218211,0.003557090707369719,2.5345134883288303e-11,1.043910055156977e-09,8.89456258843162e-05,8.1155916377383e-06,0.0384522913893304,0.0055468340678383405,7.507788144912369e-05,6.006213101143262e-06,0.00022923529581106653,2.086569624995127e-05,0.0014151765657086969,4.025512579347505e-07,0.009897909686389931,3.299654788072235e-12,1.3860488731113045e-06,5.720010467994203e-09,0.010928835603930143,1.0950107528951921e-07,3.765958044100332e-13,5.641482625083934e-09,1.3774491102960611e-11,0.0041926580288891135,3.599143535926766e-07,1.527004483096281e-09,7.4864038461134946e-06,3.599454665933846e-07,1.9669798986558194e-11,0.00041083434447917734,6.080237583545875e-10,6.439640695937967e-07,4.519193433648488e-05,2.0395749600045224e-07,1.4474647699029526e-13,1.9375747566104956e-05,0.0016622668827758892,2.612444250013578e-05,3.0344142055897613e-09,5.911051063677047e-13,9.099971066131412e-14,5.061343076449599e-06,2.030715144352772e-11,2.082093108731309e-08,1.8892949331100202e-08,0.0051106916477469755,2.800431790108026e-09,1.615708764915801e-07,4.362786766851192e-14,7.579758130645509e-05,1.306993830621741e-10,3.1281218497634453e-07,0.00028823298507348917,1.8764121626922428e-06,1.4527612279692047e-10,4.516433054971155e-09,9.347328993151556e-07,6.417770687843297e-09,4.645915152978987e-07,6.251740347955878e-06,1.6438405635036805e-08,0.0018460183048136275,3.317683197623397e-08,1.2000913961950818e-05,9.567741432712659e-05,3.0731907080128238e-09,9.074513857828098e-10,0.003605050899059082,1.9620521877569325e-06,0.0145809637060237,3.038715447292251e-07,4.948768241237055e-11
