Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375)
1.1145093056098625e-09,0.7344825097399695,3.536454792628218e-13,6.389321643181802e-15,3.0743137249670566e-15,7.572096131701755e-16,0.0,0.0,9.902772623799515e-10,6.399283831465049e-16,5.969466474343882e-16,7.0250706435010225e-15,1.6707709809385347e-19,1.0293360738360072e-28,8.220969856500926e-20,5.030447239907403e-13,4.83963122509438e-10,1.0283808647805644e-12,3.9061397416107344e-30,2.4536402903340558e-26,4.877285289710529e-28,2.8641673864827425e-27,9.630507537385764e-12,3.7500183615455887e-25,3.727770936990281e-16,4.009391957921453e-31,4.740656561938804e-31,4.867082118665597e-23,3.1817143539051878e-22,6.558255302858474e-23,5.732286128242869e-20,4.576757454835679e-32,5.210279272380295e-34,8.390360860063905e-33,3.76,0.0,0.7954545130217727,0.9992462205320634,1.1174433942606134e-16,1.2231461784124963e-13,1.841486140248501e-05,1.841486523753556e-05,0.000753778476596907,1.2155937672921371e-15,1.025684696657598e-12,9.901784086449255e-10,1.1734032035021812e-12,9.462117217262024e-15,1.781251974418287e-20,6.072020899861001e-13,2.573429481259516e-15,3.0503745834334344e-19,6.254533933257301e-15,1.963353228402878e-13,3.752387800368738e-13,1.8728495637675742e-13,6.24300871320172e-16,4.65495156996933e-15,6.908511308458761e-16,4.156222866720869e-19,1.9468088774208073e-18,8.074397244770558e-16,4.87536555583251e-22,1.0157159806266374e-11,1.0162215176898267e-22,6.1929066004218916e-27,5.106851725305526e-23,7.444348972681142e-23,9.61927001228989e-24,3.054829912390646e-17,2.723778499797116e-27,1.0218085701964766e-14,9.475480386103529e-26,5.915641402823829e-19,5.1471070753623297e-26,4.650163258921616e-30,2.195234468654594e-17,6.961775390208823e-23,3.344499837067178e-28,7.959746900706892e-28,4.588559792995792e-17,2.5132302916859264e-27,6.139469433811532e-23,2.4150399373390405e-23,1.0148229427801974e-22,2.0874481707232623e-29,3.439823031549503e-27,1.212359879889242e-13,1.6552889834308184e-26,1.5968022743691549e-24,7.201603417566025e-21,8.254408447032526e-20,8.712403622072418e-38,5.758134637512978e-42,2.733502431063081e-18,6.123856967486909e-28,3.7392922868146425e-24,4.840821147263198e-10,6.893279207034949e-29
1.147974891176359e-09,0.7344825828452547,3.668196450503215e-13,6.7112572270961965e-15,3.27706737828438e-15,8.15500986717503e-16,0.0,0.0,1.0200052189295291e-09,6.789291123362932e-16,6.513048719976227e-16,7.801934688929285e-15,1.8327488239239807e-19,1.1232366169066838e-28,8.712419389600981e-20,5.32568362802892e-13,4.984911410674457e-10,1.0944493061146462e-12,4.546296377933023e-30,2.728915666625323e-26,5.635451645606164e-28,3.308596098978244e-27,9.904155186210795e-12,4.218041215879088e-25,3.9515053159382564e-16,4.643908893861119e-31,5.331536305391712e-31,5.343249877141754e-23,3.4769779363834215e-22,7.165797119143761e-23,6.258352283834216e-20,5.293450938913134e-32,6.049998575546102e-34,9.767273116539682e-33,3.76,0.0,0.79545396003709,0.999242585069183,1.2199913965489297e-16,1.297697040296727e-13,1.896780131387698e-05,1.8967805385966394e-05,0.0007574139096808195,1.2738807805207783e-15,1.0915793912779396e-12,1.0198914030823468e-09,1.2449289574011675e-12,1.0004628553604523e-14,1.946407920670239e-20,6.43549837822699e-13,2.7434566323008134e-15,3.2456096645457484e-19,6.597255996905476e-15,2.0834077329845597e-13,3.9422286400959745e-13,1.9870531612805144e-13,6.645550904623369e-16,5.083388411722934e-15,7.329588287352381e-16,4.538604356766208e-19,2.1094011176596463e-18,8.557598528034596e-16,5.423307351034704e-22,1.0462316210169914e-11,1.133960657822059e-22,6.881688038689117e-27,5.683682266694844e-23,8.05420917342246e-23,1.068888552736995e-23,3.291141541960444e-17,2.9976228218406193e-27,1.1011346303386775e-14,1.0358102580975273e-25,6.315582707974375e-19,5.593908741880525e-26,4.8010654187015525e-30,2.3720427135968712e-17,7.831821847337963e-23,3.782137596070726e-28,9.201638128378964e-28,4.9989727562603946e-17,2.9124480458585782e-27,6.903592661679764e-23,2.7168083824187136e-23,1.1150914706941557e-22,2.3380074217055968e-29,3.8977913430964736e-27,1.248389318535844e-13,1.8683146867810211e-26,1.7596679174539333e-24,7.964207785795012e-21,8.970403583485507e-20,1.0313380731326413e-37,6.813347165686573e-42,2.9778759331064926e-18,7.082492889245283e-28,4.097916325343079e-24,4.986173836373615e-10,7.78043319865981e-29
1.1814404767428554e-09,0.7344826559504894,3.802106693750427e-13,7.041424748386697e-15,3.487147861665083e-15,8.766014199480622e-16,0.0,0.0,1.0497330245224421e-09,7.190831480821027e-16,7.088034941907164e-16,8.63689303272392e-15,2.0049807170146712e-19,1.2225820899881657e-28,9.217568508215087e-20,5.628672745279979e-13,5.130189245250217e-10,1.162587435430999e-12,5.2688061297213345e-30,3.0264120477959976e-26,6.483863105729746e-28,3.805781924097327e-27,1.0176931917630554e-11,4.7283694501605485e-25,4.1815545167335394e-16,5.356019318020133e-31,5.975710341611584e-31,5.850838712223075e-23,3.7899631064136365e-22,7.80967574185727e-23,6.815293638054991e-20,6.096221336533212e-32,6.994762714520438e-34,1.1320162068637e-32,3.76,0.0,0.7954534070527911,0.9992392537175524,1.3285593044532477e-16,1.374452699944704e-13,1.952074083587936e-05,1.9520745152124323e-05,0.0007607452315128043,1.3323095024660485e-15,1.1595378310561339e-12,1.0496035787262785e-09,1.3185706402640233e-12,1.0560344050317017e-14,2.1214591297622168e-20,6.809151172866413e-13,2.918955756862804e-15,3.4474459671145334e-19,6.947068311108943e-15,2.2070435862039525e-13,4.13650846116049e-13,2.1046388223780343e-13,7.061940172905304e-16,5.537120264358031e-15,7.763121308211612e-16,4.943709443882828e-19,2.280242498573449e-18,9.05431807853634e-16,6.01562940090212e-22,1.0767482257736865e-11,1.2612553252966036e-22,7.622555992526124e-27,6.305699296560556e-23,8.692988587678685e-23,1.184497949486116e-23,3.538677341197439e-17,3.2889702492991605e-27,1.183721818457546e-14,1.129410329149557e-25,6.727244127223748e-19,6.06794052611052e-26,5.5036853661545854e-30,2.557831952276688e-17,8.780693786071794e-23,4.261873163430232e-28,1.0592218625924226e-27,5.43223997051523e-17,3.360764345217036e-27,7.736486046256265e-23,3.045909096746867e-23,1.221757435298068e-22,2.609130623969727e-29,4.400305371481561e-27,1.2843972729249855e-13,2.1015782813431168e-26,1.933844427508747e-24,8.782785206318882e-21,9.723761193709392e-20,1.2147186366888184e-37,8.021364961432307e-42,3.235853895399989e-18,8.15647489360058e-28,4.478760484028004e-24,5.131526316770673e-10,8.751873423808366e-29
1.214906062309352e-09,0.7344827290556734,3.9382429854102883e-13,7.379860285255166e-15,3.704627834506682e-15,9.405743254316529e-16,0.0,0.0,1.0794606878543672e-09,7.603904748096623e-16,7.695236384442492e-16,9.532234998393095e-15,2.187783728722335e-19,1.3275148844929323e-28,9.736370982674312e-20,5.939361524282342e-13,5.27546472896829e-10,1.2327921108605e-12,6.08155224935888e-30,3.347273329677007e-26,7.43013372806807e-28,4.3601551983812605e-27,1.04488405733644e-11,5.283450757665391e-25,4.417901693118679e-16,6.152576330973974e-31,6.676248751445701e-31,6.390998196474669e-23,4.1211860341904217e-22,8.490938425175365e-23,7.403949494678333e-20,6.992414685866204e-32,8.054130322968798e-34,1.306546813469247e-32,3.76,0.0,0.7954528540688762,0.9992362010376036,1.4433110731421507e-16,1.4534131203891672e-13,2.0073679968496144e-05,2.0073684536009598e-05,0.0007637978816610806,1.390837935374157e-15,1.2295568315026926e-12,1.0793149468559829e-09,1.3943282509063003e-12,1.1129120963311328e-14,2.306692305927998e-20,7.192947441896313e-13,3.09991419236343e-15,3.655931003831002e-19,7.303833838811102e-15,2.334262125933802e-13,4.335222206356539e-13,2.225606716443712e-13,7.492286436445902e-16,6.016847987129325e-15,8.209110486268333e-16,5.372189789269836e-19,2.4595065929716994e-18,9.564513594672157e-16,6.654635891671292e-22,1.1072657948936512e-11,1.398569930081469e-22,8.417676418417128e-27,6.974941606803103e-23,9.361085847579258e-23,1.3092132004813551e-23,3.797657178565187e-17,3.598322731576278e-27,1.269575494005973e-14,1.2285073601513123e-25,7.150444558194071e-19,6.570301726895588e-26,5.8513447029707016e-30,2.7528104483871e-17,9.812973397126995e-23,4.786371465689108e-28,1.2144167554802248e-27,5.888881325796671e-17,3.862558371140496e-27,8.642095077528361e-23,3.403930019952868e-23,1.3350107703614386e-22,2.901724374967419e-29,4.950164513071471e-27,1.3203837716350281e-13,2.3563673421188875e-26,2.119773271309577e-24,9.65970689243407e-21,1.0515131989588265e-19,1.4239185090513022e-37,9.398717414610809e-42,3.5077468955197145e-18,9.355720603253337e-28,4.882467755780314e-24,5.276878588454501e-10,9.812962913136632e-29
1.2483716478758484e-09,0.7344828021608067,4.076662621649365e-13,7.72659991725643e-15,3.929579665373638e-15,1.007483219190654e-15,0.0,0.0,1.1091882168961724e-09,8.028510772680498e-16,8.335458740712008e-16,1.0490252242900115e-14,2.381474511158371e-19,1.4381765169917491e-28,1.0268780735324963e-19,6.257697161321714e-13,5.42073786197517e-10,1.305060206547019e-12,6.992931068945896e-30,3.6926713198486564e-26,8.48226507868576e-28,4.976369380505574e-27,1.0719883985641163e-11,5.885798553961902e-25,4.660530043399802e-16,7.040817238077031e-31,7.436302930818388e-31,6.964889592658319e-23,4.4711628646247005e-22,9.210631746543856e-23,8.025155841287057e-20,7.989757099086808e-32,9.238219966169325e-34,1.5020629082672256e-32,3.76,0.0,0.795452301085345,0.9992334037178908,1.5644100472800054e-16,1.5345782646651135e-13,2.0626618711731322e-05,2.0626623537622494e-05,0.0007665951715709537,1.4494289485501346e-15,1.3016332244266328e-12,1.1090255180169748e-09,1.472201788143574e-12,1.171081809323231e-14,2.502394054044329e-20,7.586855447386053e-13,3.2863193593481996e-15,3.871112291035721e-19,7.66741819161478e-15,2.4650646641553577e-13,4.5383648243890724e-13,2.349957008398e-13,7.936699486772565e-16,6.52327045333577e-15,8.667555938490592e-16,5.824696711064365e-19,2.647367015921277e-18,1.0088142961114878e-15,7.342689865141522e-22,1.1377843283738136e-11,1.546377584701432e-22,9.269234530515789e-27,7.693473748592417e-23,1.0058891419950545e-22,1.4435049352383223e-23,4.068299082940605e-17,3.926180361686511e-27,1.3586991790872809e-14,1.3332606681473134e-25,7.585005225654184e-19,7.102121856658091e-26,6.2801929513036156e-30,2.9571858706131405e-17,1.0933367789793417e-22,5.358382270272866e-28,1.3870825778792812e-27,6.369409449408577e-17,4.4224599387173e-27,9.624468455364676e-23,3.792502303647608e-23,1.455040502323853e-22,3.216697438645055e-29,5.5502501060396745e-27,1.3563488432030919e-13,2.634014180628539e-26,2.3179009828395544e-24,1.0597370629655491e-20,1.134514725930159e-19,1.6616614055308173e-37,1.0963137942864453e-41,3.793861390879322e-18,1.0690674160692065e-27,5.3096776180877535e-24,5.422230651425224e-10,1.0969251085398272e-28
1.2818372334423449e-09,0.7344828752658901,4.21742272073086e-13,8.08167980086357e-15,4.1620754337328646e-15,1.0773917209968772e-15,0.0,0.0,1.1389156189545539e-09,8.464649405027525e-16,9.009502179834971e-16,1.1513237567238194e-14,2.58636930426289e-19,1.5547076330324855e-28,1.0814751839827289e-19,6.583627115114864e-13,5.566008644417237e-10,1.3793886320668518e-12,8.01187092117908e-30,4.0638057213657824e-26,9.64865283411456e-28,5.659304655136234e-27,1.099006497723985e-11,6.537991728862884e-25,4.90942281018705e-16,8.028373152467507e-31,8.259105223020675e-31,7.573685733630092e-23,4.840409717346221e-22,9.969801607083559e-23,8.679745359379003e-20,9.09636153388254e-32,1.0557725500972219e-33,1.7204109110855885e-32,3.76,0.0,0.7954517481021977,0.9992308403970495,1.6920189642838452e-16,1.617948095809792e-13,2.1179557065588846e-05,2.117956215696327e-05,0.0007691584626077181,1.5080498884121714e-15,1.3757638773536116e-12,1.138735302081733e-09,1.5521912507914388e-12,1.2305295767971947e-14,2.708850879665308e-20,7.990843554759353e-13,3.478158836094339e-15,4.093037348609142e-19,8.03768957858852e-15,2.599452487458991e-13,4.745931269865969e-13,2.4776898586384845e-13,8.395288988726526e-16,7.057084556704674e-15,9.138457783318844e-16,6.301881184614924e-19,2.843997471614636e-18,1.0625164248024312e-15,8.082213476550458e-22,1.1683038262111014e-11,1.7051600763967962e-22,1.0179434466734306e-26,8.463385493339245e-23,1.078678819572725e-22,1.5878564749728862e-23,4.350819256400699e-17,4.273041665828107e-27,1.4510946852461212e-14,1.4438297797454222e-25,8.030750024322129e-19,7.664561637500408e-26,6.876793855360848e-30,3.1711652941993064e-17,1.2146708630760145e-22,5.980740302982929e-28,1.5786208670810267e-27,6.87432978234928e-17,5.045356215286382e-27,1.068775755262314e-22,4.213300182072504e-23,1.5820347929810452e-22,3.5549602280247226e-29,6.2035250522896006e-27,1.3922925161248235e-13,2.93589626980099e-26,2.528679155788918e-24,1.159819973639047e-20,1.2214419241880667e-19,1.930865646135811e-37,1.2733609555943652e-41,4.094499772874583e-18,1.2172317113537905e-27,5.76102605544654e-24,5.567582505682966e-10,1.222647552058119e-28
1.3153028190088413e-09,0.7344829483709224,4.360580212806969e-13,8.445136231931373e-15,4.402186931652409e-15,1.150363554583983e-15,0.0,0.0,1.1686429007276105e-09,8.912320498309768e-16,9.718161373984683e-16,1.2603483809393557e-14,2.802783942721188e-19,1.6772480109459535e-28,1.1374238520493702e-19,6.917099105596553e-13,5.711277076440744e-10,1.4557743485053188e-12,9.14785128477511e-30,4.461904116492235e-26,1.09380931841889e-27,6.414071414030443e-27,1.125938636152873e-11,7.242674399110493e-25,5.164563280160418e-16,9.123278529691789e-31,9.14796855233653e-31,8.218570903015456e-23,5.229442686706042e-22,1.0769493231995662e-22,9.368547434443116e-20,1.0320734379411706e-31,1.2023931383088364e-33,1.9635427884874756e-32,3.76,0.0,0.7954511951194341,0.9992284915006218,1.826299957570097e-16,1.7035225768627086e-13,2.1732495030072592e-05,2.1732500394032194e-05,0.0007715073292285648,1.5666722056682507e-15,1.451945709601208e-12,1.168444308305345e-09,1.634296637665513e-12,1.2912415825476863e-14,2.9263491890567493e-20,8.404880232220251e-13,3.675420420174667e-15,4.321753699869893e-19,8.414518756061367e-15,2.7374268575351354e-13,4.95791650329026e-13,2.608805422986661e-13,8.868164480658731e-16,7.618985217738602e-15,9.621816140446787e-16,6.804393842741782e-19,3.0495717920361965e-18,1.1175535710260971e-15,8.875688260787914e-22,1.1988242884024435e-11,1.8754078419070797e-22,1.1150498981749182e-26,9.286791331468562e-23,1.1545152036092178e-22,1.742763905189598e-23,4.645432086936431e-17,4.6394038732381435e-27,1.5467622319901687e-14,1.560374432041946e-25,8.487505793850862e-19,8.25881366071547e-26,7.361385226331584e-30,3.394955202512301e-17,1.3457951784093257e-22,6.656365366563546e-28,1.7905018655316986e-27,7.404140654985729e-17,5.736398419019261e-27,1.1836215880409746e-22,4.668040843161119e-23,1.7161809823683625e-22,3.917424345699186e-29,6.913033457470127e-27,1.4282148188541871e-13,3.2634366682602195e-26,2.7525644389604795e-24,1.2664642045757894e-20,1.312354149513849e-19,2.234651518073693e-37,1.4730410406268907e-41,4.4099604203073035e-18,1.3812179113049997e-27,6.23714558788529e-24,5.712934151227855e-10,1.3590563730572127e-28
1.3487684045753378e-09,0.7344830214759045,4.5061918304809954e-13,8.817005696666263e-15,4.649985665464923e-15,1.2264625477812815e-15,0.0,0.0,1.198370068355752e-09,9.371523908190287e-16,1.04622255253529e-15,1.3763282814492733e-14,3.031033865132987e-19,1.8059365656391326e-28,1.1947195151661761e-19,7.258061112724213e-13,5.85654315819183e-10,1.5342143815988922e-12,1.0410922152496634e-29,4.888221950445053e-26,1.2359789038087433e-27,7.24601361618548e-27,1.1527850942502874e-11,8.002555661799977e-25,5.42593478385785e-16,1.0333980633869026e-30,1.0106286059013261e-30,8.900740716661487e-23,5.638777841779007e-22,1.1610751170966836e-22,1.0092388166006265e-19,1.1671781860276514e-31,1.3648727922339401e-33,2.2335189533338134e-32,3.76,0.0,0.7954506421370543,0.9992263390915717,1.9674145597912693e-16,1.7913016708656204e-13,2.228543260518637e-05,2.2285438248829517e-05,0.0007736597084699484,1.6252711002652208e-15,1.5301757054197383e-12,1.1981525453764841e-09,1.7185179475814348e-12,1.3532041596835294e-14,3.155175289230542e-20,8.828934050201211e-13,3.8780921785850686e-15,4.557308871480314e-19,8.797778978388954e-15,2.878989011655741e-13,5.174315491052365e-13,2.743303852640694e-13,9.355435374634848e-16,8.209665390026417e-15,1.0117631130641238e-15,7.33288497598647e-19,3.2642639684364432e-18,1.1739215786603054e-15,9.725655406225357e-22,1.2293457149447677e-11,2.0576199444574465e-22,1.2184669163390708e-26,1.0165830006325076e-22,1.2334352278411123e-22,1.9087361496208e-23,4.952350161093003e-17,5.025763166953175e-27,1.645700557563427e-14,1.6830545735682235e-25,8.95510253454749e-19,8.886102875391938e-26,7.922686506169342e-30,3.6287614885990264e-17,1.4872176952369796e-22,7.388262460865331e-28,2.0242657490193446e-27,7.959333361981635e-17,6.501008497391698e-27,1.3074198555494472e-22,5.158484300015098e-23,1.857665631509383e-22,4.305002177338288e-29,7.681900288853116e-27,1.4641157798032844e-13,3.618104443995582e-26,2.9900185342086917e-24,1.3799168908210247e-20,1.4073089257078334e-19,2.576348651775843e-37,1.697515930390183e-41,4.740537752097592e-18,1.5622348427906759e-27,6.738665304560342e-24,5.858285588060013e-10,1.506763492729858e-28
1.3822339901418343e-09,0.7344830945808359,4.65431410008841e-13,9.197324912599172e-15,4.905542857397482e-15,1.3057526325745374e-15,0.0,0.0,1.2280971274683442e-09,9.842259492615907e-16,1.1242478393015485e-15,1.4994924477054663e-14,3.271434125017341e-19,1.9409113523762305e-28,1.2533576257097312e-19,7.606461375298569e-13,6.001806889816514e-10,1.6147058323223707e-12,1.1811723620222813e-29,5.344042515148475e-26,1.3923356036542722e-27,8.160712028952615e-27,1.1795461514820515e-11,8.820409348542056e-25,5.693520695482758e-16,1.1669348935565406e-30,1.1137530735574714e-30,9.621402004862742e-23,6.06893122636624e-22,1.2494619298574146e-22,1.085209037765114e-19,1.3158816262252697e-31,1.5444626486844016e-33,2.5325111604849044e-32,3.76,0.0,0.7954500891550581,0.9992243667333278,2.1155237060628144e-16,1.881285340862534e-13,2.2838369790933928e-05,2.2838375721355514e-05,0.0007756320369028532,1.683825185115209e-15,1.6104509245780973e-12,1.2278600214641213e-09,1.8048551793548633e-12,1.4164037889629917e-14,3.3956153879789915e-20,9.262973680831584e-13,4.086162487927555e-15,4.799750393358706e-19,9.18734594967194e-15,3.0241401631464014e-13,5.395123205422335e-13,2.881185294133658e-13,9.857210956647602e-16,8.829816066519811e-15,1.0625902875596072e-15,7.888004532852293e-19,3.4882481765529155e-18,1.2316163098966604e-15,1.0634716035456143e-21,1.2598681058350023e-11,2.252304052541084e-22,1.3284204168982542e-26,1.1102664080612589e-22,1.3154752204946205e-22,2.086295045467224e-23,5.271784276536216e-17,5.4326149157506e-27,1.747907022479681e-14,1.8120303652587595e-25,9.433373571799065e-19,9.547687380632165e-26,8.54481465982514e-30,3.8727894567398084e-17,1.6394587318964076e-22,8.17952190512242e-28,2.2815238292307524e-27,8.540392236488482e-17,7.344885785560877e-27,1.4406161769877705e-22,5.686433262793013e-23,2.0066745647086772e-22,4.718606533815534e-29,8.513331050952422e-27,1.4999954273421956e-13,4.001415097414255e-26,3.2415081965529344e-24,1.5004274214585442e-20,1.5063619800897394e-19,2.9595034073195076e-37,1.9490861175986047e-41,5.086522279295158e-18,1.7615482275702425e-27,7.266210901443065e-24,6.00363681617957e-10,1.6664001788340367e-28
1.4156995757083307e-09,0.7344831676857169,4.805003333648696e-13,9.586130860910775e-15,5.168929447169401e-15,1.3882978450991272e-15,0.0,0.0,1.257824083226454e-09,1.0324527111627298e-15,1.2059698319701322e-15,1.630069585053362e-14,3.5242994032678114e-19,2.0823095705481226e-28,1.3133336509423816e-19,7.962248389798403e-13,6.147068271460689e-10,1.6972458852631371e-12,1.3361505695952302e-29,5.830676932997572e-26,1.5638828373236129e-27,9.16398735205619e-27,1.2062220863838212e-11,9.699073780358945e-25,5.967304432728327e-16,1.3138684441727633e-30,1.2245255064469115e-30,1.0381772695355195e-22,6.520418858997606e-22,1.3422140814689725e-22,1.164847362700565e-19,1.4791561983543913e-31,1.7424774657389358e-33,2.8628053989705114e-32,3.76,0.0,0.7954495361734458,0.9992225593642806,2.270787737180431e-16,1.9734735498997032e-13,2.3391306587318917e-05,2.3391312811610446e-05,0.0007774393761369517,1.7423161696247373e-15,1.6927685107366886e-12,1.2575667442603276e-09,1.893308331801478e-12,1.4808270971543687e-14,3.647955593909146e-20,9.706967897424758e-13,4.299620065994174e-15,5.049125798597767e-19,9.583097776407653e-15,3.172881501849368e-13,5.620334624542101e-13,3.022449889296775e-13,1.0373600386834696e-15,9.480126285776837e-15,1.1146631497815463e-15,8.470402120037674e-19,3.7216987964249005e-18,1.2906336451628883e-15,1.1605531492278995e-21,1.2903914610700757e-11,2.4599764201208846e-22,1.4451380978442764e-26,1.209947953291731e-22,1.4006709477160617e-22,2.2759754198901544e-23,5.603943454544947e-17,5.8604538874169826e-27,1.8533777062982528e-14,1.9474621814410146e-25,9.92215567640577e-19,1.0244859053573507e-25,9.15179172642387e-30,4.12724382399691e-17,1.8030509191475673e-22,9.03331946281719e-28,2.5639597311176424e-27,9.147794723609628e-17,8.274013644796515e-27,1.583666226249047e-22,6.253733011008332e-23,2.163392911082195e-22,5.159150338002184e-29,9.410611478795718e-27,1.5358537897988413e-13,4.414930983782531e-26,3.507505236130024e-24,1.6282473439204368e-20,1.6095672783706233e-19,3.3878862684515974e-37,2.2301952452841248e-41,5.448200656400995e-18,1.9804816974757508e-27,7.820404722194833e-24,6.148987835586652e-10,1.838617222003871e-28
1.4491651612748272e-09,0.7344832407905472,4.958315621443743e-13,9.983460811276758e-15,5.440216093559522e-15,1.474162325570417e-15,0.0,0.0,1.287550940362019e-09,1.0818326627184957e-15,1.2914658258465994e-15,1.7682880319730767e-14,3.789944021732144e-19,2.2302675674305455e-28,1.3746430729574214e-19,8.325370909227986e-13,6.292327303270138e-10,1.7818318150789665e-12,1.5072148327649693e-29,6.349464140631403e-26,1.7516664428285104e-27,1.0261903226389105e-26,1.2328131765645071e-11,1.0641451523309923e-24,6.247269456616366e-16,1.4751728957986972e-30,1.3433090657044621e-30,1.1183081697073162e-22,6.99375673293421e-22,1.439435824488521e-22,1.2482354215704226e-19,1.6580161415186424e-31,1.9602971333179765e-33,3.226804780948264e-32,3.76,0.0,0.7954489831922174,0.9992209031827602,2.433366402828007e-16,2.0678662610256303e-13,2.3944242994344877e-05,2.394424951959457e-05,0.0007790955278423606,1.8007285634172877e-15,1.7771256979038951e-12,1.2872727210195104e-09,1.983877403736978e-12,1.546460855420723e-14,3.9124819164771224e-20,1.0160885573982492e-12,4.5184539959157515e-15,5.305482623388801e-19,9.984914921056426e-15,3.325214194577609e-13,5.849944732417735e-13,3.167097775227229e-13,1.0904712699700899e-15,1.0161283138173691e-14,1.16798171205226e-15,9.080727002663823e-19,3.9647904275344814e-18,1.3509694830454869e-15,1.2640823634305178e-21,1.320915780646916e-11,2.6811618679335386e-22,1.5688494161477773e-26,1.3158485382089301e-22,1.4890576538169636e-22,2.4783251676972994e-23,5.949034952429742e-17,6.3097744438135585e-27,1.9621074980848737e-14,2.089510610846873e-25,1.0421289147036958e-18,1.0978944164768405e-25,9.815975549576752e-30,4.3923287217583494e-17,1.9785391646290057e-22,9.952916469494339e-28,2.8733305454924485e-27,9.782011453146736e-17,9.294666081091957e-27,1.737035679301388e-22,6.862271266233302e-23,2.3280051450823326e-22,5.627546352446488e-29,1.0377107248586392e-26,1.5716908954588645e-13,4.8602617350614225e-26,3.7884865216954206e-24,1.7636302702646598e-20,1.7169770589078686e-19,3.865499241649747e-37,2.5434346364426565e-41,5.8258557320101784e-18,2.2204177918721557e-27,8.40186580146706e-24,6.29433864628138e-10,2.024085111812562e-28
1.4826307468413237e-09,0.7344833138953274,5.114306825182109e-13,1.0389352340244566e-14,5.719473175944385e-15,1.5634103181558399e-15,0.0,0.0,1.3172777032137484e-09,1.1323657903009686e-15,1.3808125799270639e-15,1.914375683200846e-14,4.0686819576493794e-19,2.384920841931265e-28,1.437281388626243e-19,8.695777941975952e-13,6.437583985390519e-10,1.868460991296708e-12,1.6956181648645085e-29,6.901770872715664e-26,1.9567752216618092e-27,1.1460769129390088e-26,1.2593196987096125e-11,1.1650509144844872e-24,6.53339927134876e-16,1.6518674283541268e-30,1.4704747893849802e-30,1.20265687846654e-22,7.489460816170848e-22,1.5412313440835988e-22,1.3354545199321192e-19,1.8535180654077864e-31,2.1993681789965906e-33,3.627032427732582e-32,3.76,0.0,0.7954484302113727,0.9992193855416314,2.6034188647762075e-16,2.1644634372910595e-13,2.4497179012015273e-05,2.449718584530816e-05,0.0007806131391541409,1.8590493999857976e-15,1.8635198152334236e-12,1.3169779585943692e-09,2.0765623939770822e-12,1.613291977727787e-14,4.1894802660224116e-20,1.0624695684715121e-12,4.74265374388344e-15,5.568868406951222e-19,1.0392680156505222e-14,3.481139385560103e-13,6.083948518911705e-13,3.315129084260176e-13,1.145065680434313e-15,1.087397177208583e-14,1.2225459867590342e-15,9.719628104497968e-19,4.217697899908323e-18,1.412619740212688e-15,1.3743375130615846e-21,1.3514410645624515e-11,2.916393765638438e-22,1.6997855656715294e-26,1.42819133374615e-22,1.5806700985655962e-22,2.6939053301561685e-23,6.307264275877293e-17,6.781070718572782e-27,2.0740901809644702e-14,2.2383364576457287e-25,1.093061786016658e-18,1.1751304083987989e-25,1.0517859193034781e-29,4.6682476972770446e-17,2.1664806174266797e-22,1.0941659963773723e-27,3.2114679572511556e-27,1.0443506311636288e-16,1.0413414344005165e-26,1.9012001617809434e-22,7.513978065206942e-23,2.5006951258533048e-22,6.124706944249464e-29,1.1416263705291525e-26,1.607506772565528e-13,5.339064681137341e-26,4.084933985426526e-24,1.9068317853856473e-20,1.8286418663538662e-19,4.396583257801538e-37,2.8915478131919257e-41,6.2197665987851985e-18,2.482798937628213e-27,9.011209910003026e-24,6.439689248263884e-10,2.2234942125876565e-28
