Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368),C2HF5(81),CH2CFO(79),C2F5(3279),CF3CCH(84),CHF2O(207)
4.0784351418989716e-10,0.86272751775983,3.703348606817234e-12,4.97097140566403e-13,3.473903578103412e-14,4.42514582272534e-15,0.0,0.0,4.696079314620709e-09,4.240447473019265e-15,2.93810213992156e-15,1.7201817950702652e-14,4.504851666517064e-18,1.0850836270250596e-25,3.1144976524231436e-17,7.601108609346931e-12,7.15854287256909e-09,7.332129281342817e-12,4.0144202353891e-27,7.277226915260025e-22,6.034831842507169e-26,3.772647269590216e-25,4.5524856922629557e-10,4.9778178172238974e-24,7.540424438888679e-15,5.31165806695832e-29,8.462030856362538e-28,8.919021911156042e-21,8.499208033009972e-21,7.889857989750369e-21,7.198543264606845e-19,3.0374829641607354e-30,2.1605071082787385e-31,3.7510552657791733e-31,3.76,0.0,0.6925580421560782,0.998386184916011,5.673215232400228e-16,1.686832786674186e-12,0.00012589774430379094,0.0001258983058126329,0.001613810380116767,2.5418173483674064e-14,7.299982191878016e-12,4.703180952105133e-09,2.5748784932016077e-10,8.314425412029911e-15,4.6906602471443373e-17,5.285610014152179e-12,1.0331239560342527e-13,9.519535347860564e-18,1.5876953379350442e-12,2.5938286468229094e-11,2.3500549065222765e-11,2.3653479375603957e-12,1.917588192492363e-12,1.1728315163286322e-13,2.5148711103787117e-14,2.6411858395340277e-17,1.01369458389444e-16,5.362090901485086e-14,1.2383779193663374e-19,4.628772126747503e-10,1.1984769389930515e-21,9.975509393574479e-26,8.732913298834278e-20,3.8207438941162213e-19,9.785848436784361e-21,2.725804933362277e-16,4.312356698813515e-26,6.753974576197773e-14,2.322671288419043e-22,1.4479341362631298e-16,4.534644020099457e-23,2.940986271897085e-26,3.1385150362609962e-15,8.814678344579868e-21,4.619917020543825e-18,1.5234018140260952e-26,6.15072023106229e-17,1.9205150157244557e-24,2.0952922429337178e-20,4.526290432412959e-21,7.435250290985399e-20,8.370002331904739e-27,7.778010500876925e-25,1.2146923524026961e-11,8.079275735492489e-23,1.0863962040358038e-21,2.507930599557977e-20,3.867616791243316e-19,1.1049428512945242e-34,1.4303830016446545e-38,5.0808289909684e-18,1.6937604103464908e-26,7.264320691427895e-22,7.1601564278232956e-09,9.978991193136947e-25,1.7051722325264043e-28,1.7752986253944035e-12,1.7992090905197306e-31,3.086116329102918e-14,1.1339126031935525e-24,5.659958002468636e-29,3.74451548666668e-23,2.080525783511963e-25,1.111671881259428e-30,6.741167065775888e-25
4.2833568679881446e-10,0.8627285185740593,3.9834762950367e-12,5.297853097126844e-13,3.847169412765855e-14,5.021032639264744e-15,0.0,0.0,4.931835212372865e-09,4.677109354655657e-15,3.400583248012209e-15,2.0594868114154728e-14,5.264233794784141e-18,1.2561010124735049e-25,3.433736792021778e-17,8.37417251235328e-12,7.5181017718191e-09,8.158065926692344e-12,5.14659270197508e-27,8.561104914073114e-22,7.696516090760925e-26,4.808864672096966e-25,4.777197060680644e-10,6.0517074110650135e-24,8.307777039314075e-15,6.663599824292644e-29,1.0291612510591084e-27,1.0365030790347204e-20,9.84553053079925e-21,9.136793520185176e-21,8.330824191528071e-19,3.893473903115218e-30,2.766356096449246e-31,4.831992143348118e-31,3.76,0.0,0.6925517163683222,0.9983398263439238,6.569917613955529e-16,1.8605790353308768e-12,0.00013222287975882597,0.00013222349916474708,0.0016601687155780274,2.853543133342261e-14,8.122518877942753e-12,4.9395436377429436e-09,2.8401222457894126e-10,9.130272235877835e-15,5.4329582958824726e-17,5.817315422007843e-12,1.1554677860644298e-13,1.0511761929261744e-17,1.741683381568714e-12,2.8619264748516662e-11,2.5260612703546004e-11,2.6083253054282025e-12,2.1166100503981132e-12,1.3566427139527565e-13,2.7751042029737235e-14,3.044442297988751e-17,1.1576660597578628e-16,5.892721711835484e-14,1.4456419223619734e-19,4.861290952840911e-10,1.438628541604677e-21,1.1936447534526198e-25,1.0406687058690003e-19,4.395661255377792e-19,1.1403207997751035e-20,3.0542679459485987e-16,5.1317930903877077e-26,7.74808081706566e-14,2.700096182517493e-22,1.6489286483339867e-16,5.092448709222263e-23,3.347494457840022e-26,3.5319812051351777e-15,1.0710526118805727e-20,5.353559513622134e-18,1.9384465192448986e-26,7.086849612926413e-17,2.4512292974030585e-24,2.544384874787947e-20,5.4996730919255844e-21,8.715493729764868e-20,1.0231071967614845e-26,9.571529027001057e-25,1.275510938178609e-11,9.835073763952378e-23,1.2730200945459256e-21,2.915331380113513e-20,4.4608170726702115e-19,1.4558456113114025e-34,1.8739424026747576e-38,5.8603470572267585e-18,2.1554091954816858e-26,8.471340009950423e-22,7.519881001117417e-09,1.2157451904923254e-24,2.18006008597604e-28,1.9591110112507787e-12,2.3003220924441477e-31,3.4010711627598743e-14,1.3793625943995232e-24,7.228226695088664e-29,4.391040407344923e-23,2.5324850695838003e-25,1.4212934575258443e-30,8.037635152494253e-25
4.488278594077318e-10,0.8627295193793562,4.2755439535623915e-12,5.633220575485476e-13,4.24102391718462e-14,5.667888450700683e-15,0.0,0.0,5.167577161134083e-09,5.135152066663755e-15,3.908903626026427e-15,2.4449991664626837e-14,6.107669609971922e-18,1.4441133706259521e-25,3.768390813606112e-17,9.183684066869822e-12,7.87764891950522e-09,9.032222821930124e-12,6.522866447116886e-27,1.0000131697847756e-21,9.703939880487174e-26,6.060092422445112e-25,5.001527935632072e-10,7.290140372616196e-24,9.111385766165386e-15,8.275797451680139e-29,1.2402572455457798e-27,1.1962759810846683e-20,1.1326985266630664e-20,1.0508313179945117e-20,9.575143846325282e-19,4.93308611749497e-30,3.5015451800344295e-31,6.152018870425733e-31,3.76,0.0,0.6925453906382858,0.9982957130851605,7.556253479609508e-16,2.042837919069834e-12,0.0001385479558981017,0.000138548636043978,0.0017042817376783574,3.182206800872883e-14,8.99309629128755e-12,5.175916872325111e-09,3.1183655497703813e-10,9.980453121629707e-15,6.249615759624563e-17,6.3732534216536704e-12,1.2855421813770137e-13,1.1554330659323636e-17,1.9019010201925046e-12,3.1432879465755705e-11,2.7074369611288474e-11,2.8631102827324873e-12,2.3256019371121816e-12,1.558514310277466e-13,3.048268217359098e-14,3.4867574949737985e-17,1.3132110137349409e-16,6.446320827502377e-14,1.676608859225536e-19,5.093804548514717e-10,1.7113113187252034e-21,1.4154047488855573e-25,1.230282370306248e-19,5.022650982057929e-19,1.319739730496137e-20,3.405421754053658e-16,6.052139638318662e-26,8.828056947972498e-14,3.1173316188594075e-22,1.8651906969149205e-16,5.690761392855466e-23,3.789157630756179e-26,3.954689250266905e-15,1.2895410251194273e-20,6.161211943052772e-18,2.4384915928618902e-26,8.109596837689742e-17,3.0929715858031808e-24,3.0615580040120483e-20,6.621423242314551e-21,1.014061530788174e-19,1.2386567600500124e-26,1.1665833796619114e-24,1.3363092168186333e-11,1.1863197701272857e-22,1.4810555322649848e-21,3.3655477508587864e-20,5.109796591074787e-19,1.89415424663769e-34,2.4252139959670626e-38,6.713232870488655e-18,2.7116607957945153e-26,9.808531174402846e-22,7.87960186416454e-09,1.4676303362071919e-24,2.755449691362646e-28,2.1520681640093537e-12,2.907498329950161e-31,3.7310373782276457e-14,1.6626332560955163e-24,9.125891687301716e-29,5.1125189478760697e-23,3.054496759470133e-25,1.7964482159095407e-30,9.51192522643615e-25
4.693200320166491e-10,0.8627305201757209,4.579950893932603e-12,5.977164045451865e-13,4.6556874091490384e-14,6.367968297131275e-15,0.0,0.0,5.403305679623996e-09,5.614574054708926e-15,4.465172022886455e-15,2.8803977464187874e-14,7.040023716423402e-18,1.649909111126853e-25,4.1184384864716417e-17,1.0029511970203259e-11,8.237184323172433e-09,9.954937019450353e-12,8.181319445473846e-27,1.1605486951368653e-21,1.2107970262819806e-25,7.55785726509091e-25,5.225478991985602e-10,8.709003701448377e-24,9.95112897634312e-15,1.0183837751396715e-28,1.4822286327457068e-27,1.372038566875367e-20,1.2950029736388832e-20,1.2010288693719909e-20,1.0936625041681868e-18,6.18450575277251e-30,4.38587087549774e-31,7.749550270436249e-31,3.76,0.0,0.692539064965968,0.9982537363905235,8.636458399371618e-16,2.2336091276563477e-12,0.0001448729727220501,0.00014487371645084275,0.001746258195614762,3.5273017376401166e-14,9.912050302185339e-12,5.412301250450306e-09,3.4096083060092733e-10,1.0864495915032766e-14,7.14416510521846e-17,6.953262332789118e-12,1.4234210844691374e-13,1.2647402832300807e-17,2.0682405122630357e-12,3.437923110972522e-11,2.8941588176343166e-11,3.129693252525488e-12,2.544583478415526e-12,1.7792550824405343e-13,3.334380336428681e-14,3.9699388518302014e-17,1.480563242628741e-16,7.022631684089407e-14,1.9328896978158685e-19,5.326312914019853e-10,2.018951863401898e-21,1.6645891742375257e-25,1.4438889098556537e-19,5.703491570277399e-19,1.517913640242811e-20,3.7798089199437287e-16,7.079285056023362e-26,9.996290479196878e-14,3.5765620014138515e-22,2.0969073822962714e-16,6.330770090036946e-23,4.267400197609087e-26,4.4075061205819605e-15,1.5396964200721044e-20,7.046465908121977e-18,3.03571634313052e-26,9.222119573651803e-17,3.862228687780156e-24,3.6532469741720224e-20,7.905719372752363e-21,1.1719072528344948e-19,1.486553967088427e-26,1.4094116119766395e-24,1.397087209432979e-11,1.4190589145722086e-22,1.7118610454607432e-21,3.860876592835051e-20,5.816713339565876e-19,2.4362257818846734e-34,3.1038176354747727e-38,7.642339601809003e-18,3.376084243095743e-26,1.1282947521860885e-21,8.239319017356967e-09,1.7569708588597957e-24,3.4465513588786447e-28,2.3541824834145588e-12,3.636792663691114e-31,4.075976692464697e-14,1.9874178853485036e-24,1.1402189081636423e-28,5.91383974083142e-23,3.653482100153076e-25,2.2470559883285032e-30,1.1179830570454747e-24
4.898122046255663e-10,0.8627315209631533,4.897095613390725e-12,6.329766445219402e-13,5.091381046464359e-14,7.123556573191177e-15,0.0,0.0,5.639021261486307e-09,6.115373810386573e-15,5.071489726764906e-15,3.369452511899686e-14,8.066198480177421e-18,1.874274495391538e-25,4.4838586310050435e-17,1.0911525344827078e-11,8.59670799033398e-09,1.0926513078547177e-11,1.0163934082275538e-26,1.3388692565366785e-21,1.4964125562377108e-25,9.336553823099726e-25,5.449050902667313e-10,1.0324894866514278e-23,1.0826885584957314e-14,1.2426383664590957e-28,1.7579383788457857e-27,1.564616572699768e-20,1.472112076273895e-20,1.3648583778721917e-20,1.2420369028924716e-18,7.678668408343943e-30,5.441073085234935e-31,9.667055900237008e-31,3.76,0.0,0.6925327393513677,0.998213792777958,9.814763984086439e-16,2.4328923510360287e-12,0.00015119793023113555,0.00015119874038585854,0.001786201571441088,3.88829592566872e-14,1.0879684291166558e-11,5.648697341052014e-09,3.713850415373032e-10,1.1781935254836287e-14,8.120136527745066e-17,7.55718163805274e-12,1.5691710912890955e-13,1.37911399177282e-17,2.2405959792280982e-12,3.7458418408096105e-11,3.086203777872546e-11,3.4080645757750122e-12,2.773574230522068e-12,2.019669031802507e-13,3.6334578111232654e-14,4.4957944124168106e-17,1.6599408806224596e-16,7.621401116587909e-14,2.216141647465553e-19,5.558816049607243e-10,2.3640089678341986e-21,1.9429608713925385e-25,1.6832943080559e-19,6.439912196986547e-19,1.7359375587530082e-20,4.1779628683500843e-16,8.219023473589653e-26,1.125505587523908e-13,4.0799983257424525e-22,2.344239542173364e-16,7.0136550503779e-23,4.783645992030919e-26,4.891290641392199e-15,1.824402088452694e-20,8.012917797526998e-18,3.7433548322241045e-26,1.0427497618441994e-16,4.777023974763316e-24,4.326156429951452e-20,9.367354530416324e-21,1.345935487671111e-19,1.7698218621601674e-26,1.6891457000387926e-24,1.4578449371006605e-11,1.6845485937215467e-22,1.9668184399645916e-21,4.403633094302477e-20,6.583684124609137e-19,3.100554820629922e-34,3.931865198579878e-38,8.650468257358518e-18,4.1634261425989134e-26,1.2901652834012276e-21,8.599032461085384e-09,2.0873541737432778e-24,4.270047395115053e-28,2.565466330202859e-12,4.505814229324634e-31,4.435850982680014e-14,2.3575807881671517e-24,1.4111004906395338e-28,6.799989897888689e-23,4.336694070934173e-25,2.7839969541232026e-30,1.3057894439073193e-24
5.103043772344836e-10,0.8627325217416539,5.2273757600557704e-12,6.69110398627175e-13,5.548326830673598e-14,7.936966966230866e-15,0.0,0.0,5.874724376503307e-09,6.6375498690027654e-15,5.729950588420834e-15,3.916020130490902e-14,9.191130832405913e-18,2.1179936458416234e-25,4.8646301171594147e-17,1.1829593731671213e-11,8.956219928471558e-09,1.1947225400999821e-11,1.2516812505770105e-26,1.5361612505648122e-21,1.8332759899448154e-25,1.1433556782650767e-24,5.672244338717619e-10,1.2155118986884427e-23,1.1738535051859603e-14,1.5045300471505413e-28,2.0703746325751314e-27,1.774843760510623e-20,1.6646714495679674e-20,1.5429054155282917e-20,1.4031455536695464e-18,9.449382478415176e-30,6.690928062950756e-31,1.19512813787802e-30,3.76,0.0,0.6925264137944839,0.9981757837774551,1.1095397974337595e-15,2.6406872793340635e-12,0.00015752282842585239,0.00015752370784954256,0.0018242103351653477,4.264637835189006e-14,1.1896271484658976e-11,5.885105688621684e-09,4.0310917787308195e-10,1.2732312460875757e-14,9.181057951962222e-17,8.184851972249991e-12,1.7228519885619788e-13,1.4985703556360885e-17,2.4188633733133973e-12,4.067053835691518e-11,3.283548878631802e-11,3.6982145906209e-12,3.0125936796405962e-12,2.280555417446737e-13,3.945517956647489e-14,5.0661328514626574e-17,1.8515475525247157e-16,8.242379312609777e-14,2.528068076925466e-19,5.791313955527807e-10,2.7489699014255624e-21,2.252284224239931e-25,1.9503524759321887e-19,7.233594373225692e-19,1.9749296775721293e-20,4.600407999406367e-16,9.477045615269503e-26,1.2606519022038636e-13,4.629878323166537e-22,2.607323731258946e-16,7.74058862147157e-23,5.339318214782425e-26,5.406893580107575e-15,2.146660493600326e-20,9.064168789856346e-18,4.575730320473644e-26,1.172873431881145e-16,5.856982335014295e-24,5.087257691566009e-20,1.1021732274439098e-20,1.5369976654163759e-19,2.091597757214004e-26,2.0094833833581784e-24,1.5185824208684848e-11,1.9857425385949123e-22,2.2473321628571424e-21,4.996150221385321e-20,7.412785200745542e-19,3.907941759109968e-34,4.934150928350363e-38,9.740368580675095e-18,5.089649433601397e-26,1.467171620048344e-21,8.958742195738943e-09,2.46253981749596e-24,5.244161750334122e-28,2.7859320255736614e-12,5.533800052660252e-31,4.8106222811960685e-14,2.7771571283000856e-24,1.73110799917914e-28,7.776053157320566e-23,5.111718098994697e-25,3.419157125832806e-30,1.5163420810867457e-24
5.307965498434009e-10,0.8627335225112226,5.5711880997258865e-12,7.061246658244892e-13,6.026747610242742e-14,8.810542391535926e-15,0.0,0.0,6.110415471751638e-09,7.181100807462182e-15,6.442641043800106e-15,4.5240397816341016e-14,1.0419789302622672e-17,2.3818485546857535e-25,5.26073186302984e-17,1.2783587083818232e-11,9.31572014503551e-09,1.3017320418263771e-11,1.529039537022215e-26,1.753645268226932e-21,2.2279245442016317e-25,1.3889331570069162e-24,5.895059969344274e-10,1.4217686018782225e-23,1.2685957368972485e-14,1.8085782048553937e-28,2.422650505544246e-27,2.0035618770534977e-20,1.8733266413093788e-20,1.7357547557435615e-20,1.5774942812384703e-18,1.153345113596469e-29,8.16134139496474e-31,1.4653470810502936e-30,3.76,0.0,0.6925200882953155,0.9981396156882921,1.2482584326963561e-15,2.8569936028544634e-12,0.00016384766730672258,0.00016384861884241188,0.0018603781875094966,4.655761662615701e-14,1.2962057142229284e-11,6.121526814372861e-09,4.36133229695405e-10,1.3715175424808006e-14,1.0330455033748017e-16,8.836115111790444e-12,1.8845172563444597e-13,1.6231255556290923e-17,2.6029404458653697e-12,4.4015686250562945e-11,3.486171255063418e-11,4.0001336116887676e-12,3.2616612415799245e-12,2.5627087893626105e-13,4.270578148931174e-14,5.682763482425537e-17,2.0555734523561019e-16,8.885319766270922e-14,2.8704184256195374e-19,6.023806632032447e-10,3.1763469752142497e-21,2.594322406187835e-25,2.2469638313997525e-19,8.086173540165696e-19,2.236031469830733e-20,5.047659800054528e-16,1.0858931524725644e-25,1.405274151741871e-13,5.228466606296374e-22,2.8862740715008935e-16,8.512735147716744e-23,5.9358393859499e-26,5.955157711336611e-15,2.5095925016670208e-20,1.0203824852137274e-17,5.548288712324596e-26,1.3128757964230337e-16,7.123394698557685e-24,5.943786150004501e-20,1.2884862657989933e-20,1.745947054471543e-19,2.4551294594966645e-26,2.374312559272038e-24,1.5792996817501128e-11,2.325724748562013e-22,2.554828705305049e-21,5.640778196432869e-20,8.306052894115456e-19,4.881666009351552e-34,6.138347224162072e-38,1.0914739937171766e-17,6.171971052027398e-26,1.6600207278108791e-21,9.318448221705287e-09,2.8864604541482765e-24,6.3887298704362e-28,3.0155918507009495e-12,6.7416888876608545e-31,5.2002527706311236e-14,3.2503527743873587e-24,2.1066214238839777e-28,8.847208142866973e-23,5.986472770935394e-25,4.165473972741232e-30,1.7514484973969984e-24
5.512887224523181e-10,0.8627345232718592,5.928928484252394e-12,7.440258700919808e-13,6.526867083241087e-14,9.746654924746548e-15,0.0,0.0,6.34609497270208e-09,7.746025242258328e-15,7.211640135971227e-15,5.1975291272519616e-14,1.17571712673633e-17,2.6666190922834144e-25,5.672142833522999e-17,1.377337576058059e-11,9.675208647444995e-09,1.4137018638902586e-11,1.8539683986088546e-26,1.9925760818820047e-21,2.6874152401754204e-25,1.674754353142595e-24,6.117498461972032e-10,1.653130794945449e-23,1.36690330483685e-14,2.1596477193794895e-28,2.8180038529275787e-27,2.2516206131561468e-20,2.098723132129655e-20,1.94399037434786e-20,1.7655867666140705e-18,1.3970792897528355e-29,9.880440972676019e-31,1.7829590165432185e-30,3.76,0.0,0.6925137628538617,0.9981051993480289,1.3980543299365023e-15,3.081811012079328e-12,0.0001701724468742936,0.0001701734733649837,0.0018947942909126995,5.0610919715093105e-14,1.4077260604061324e-11,6.3579612173490635e-09,4.704571870916414e-10,1.4730078503401148e-14,1.1571851161543196e-16,9.510813964326961e-12,2.054214537876307e-13,1.752795788923379e-17,2.7927267162416914e-12,4.7493955711192556e-11,3.6940481402599994e-11,4.3138119294581675e-12,3.5207962613950773e-12,2.866919021316888e-13,4.608655821320523e-14,6.34749626488806e-17,2.272196351718262e-16,9.549979232717982e-14,3.244988109859191e-19,6.256294079372068e-10,3.648674373994596e-21,2.9708349046636232e-25,2.5750739258522002e-19,8.999240609918199e-19,2.5204077950242957e-20,5.520224953959815e-16,1.2370144684223073e-25,1.5595684791695656e-13,5.878054815925562e-22,3.181183980642142e-16,9.331250898236986e-23,6.574631308015123e-26,6.536917881379357e-15,2.916436618172526e-20,1.1435496736610592e-17,6.677631024281546e-26,1.463042315491287e-16,8.599282136546618e-24,6.90323868301886e-20,1.4973358238420783e-20,1.9736381857413176e-19,2.863771479522652e-26,2.787711665909571e-24,1.6399967407251705e-11,2.707709811132205e-22,2.890756042474079e-21,6.33988398405639e-20,9.265484215096656e-19,6.047664129221177e-34,7.575205753207855e-38,1.2176232181367035e-17,7.428898516436672e-26,1.8694191921013733e-21,9.678150539370602e-09,3.363222878757896e-24,7.725268751334891e-28,3.2544580462836164e-12,8.152195274907104e-31,5.6047047793818555e-14,3.7815441454935004e-24,2.544547028173086e-28,1.0018726729169359e-22,6.9692105403203485e-25,5.036982180716058e-30,2.0129943934635377e-24
5.717808950612354e-10,0.8627355240235645,6.3009918214238034e-12,7.828199045316334e-13,7.04890979954655e-14,1.0747705731621868e-14,0.0,0.0,6.581763284266026e-09,8.332321827561125e-15,8.039019536463116e-15,5.940580441684303e-14,1.3208300400800001e-17,2.9730830151271408e-25,6.098842039114982e-17,1.4798830521934775e-11,1.003468544308817e-08,1.530651656446571e-11,2.23244658953274e-26,2.254242632178371e-21,3.219342678908621e-25,2.0055165625322814e-24,6.33956048228909e-10,1.911539599817508e-23,1.4687643111054456e-14,2.5629616033441863e-28,3.2597970544658785e-27,2.5198775631719142e-20,2.3415063355581196e-20,2.1681954506524655e-20,1.9679245517279377e-18,1.6804560715608745e-29,1.1878669934158776e-30,2.1540551491521326e-30,3.76,0.0,0.6925074374701217,0.9980724499127027,1.5593491531771041e-15,3.315139197668103e-12,0.00017649716712913647,0.00017649827141777517,0.0019275434893376855,5.480047789944464e-14,1.524207720687659e-11,6.5944093754780885e-09,5.060810401493897e-10,1.5776582414284545e-14,1.290876745779243e-16,1.0208792558589305e-11,2.2319860786899406e-13,1.8875972686977062e-17,2.988123441240294e-12,5.110543871765936e-11,3.907156864835488e-11,4.639239809682404e-12,3.790018013072377e-12,3.1939713434194246e-13,4.9597684614853883e-14,7.062141811520471e-17,2.5015825421582895e-16,1.023611768328958e-13,3.6536184254945076e-19,6.488776297797552e-10,4.168505238496283e-21,3.3835753021240805e-25,2.9366721163436365e-19,9.974343453068924e-19,2.8292469903550516e-20,6.018601449976147e-16,1.4016027386344932e-25,1.7237214065210259e-13,6.580961769292357e-22,3.492127786459902e-16,1.0197284021721021e-22,7.257115038990853e-26,7.153001072119618e-15,3.3705482298740655e-20,1.2762799975879802e-17,7.981544894994831e-26,1.623651214490225e-16,1.0309459537310394e-23,7.973371091684234e-20,1.7304430115207068e-20,2.2209263388743744e-19,3.3209812371694194e-26,3.2539499434199504e-24,1.7006736187384304e-11,3.1350432201929285e-22,3.2565831085270407e-21,7.095850784786279e-20,1.0293037460366344e-18,7.434712763131122e-34,9.278763760733851e-38,1.3527446507306782e-17,8.880265459009709e-26,2.0960728157748454e-21,1.0037849149119651e-08,3.897109018599e-24,9.277047193901056e-28,3.5025428121325417e-12,9.789883818605427e-31,6.023940777388303e-14,4.375278055006917e-24,3.052337654593551e-28,1.1295972509057736e-22,8.068518431177955e-25,6.0488595471545354e-30,2.302944664068339e-24
5.922730676701526e-10,0.8627365247663382,6.687772046299886e-12,8.225121725782363e-13,7.593101162604578e-14,1.1816124995287341e-14,0.0,0.0,6.817420791791234e-09,8.939989253397153e-15,8.926843566067183e-15,6.757356894579405e-14,1.4778224314277126e-17,3.3020159734765807e-25,6.540808534691616e-17,1.5859822523289262e-11,1.0394150539322373e-08,1.6525988481710938e-11,2.670954389151127e-26,2.5399680149935454e-21,3.831856594553586e-25,2.38625846414203e-24,6.561246694290598e-10,2.1990057824594563e-23,1.57416690764174e-14,3.024113652398519e-28,3.751516795758433e-27,2.8091981845740615e-20,2.6023215980761456e-20,2.408952368503333e-20,2.185007044293118e-18,2.0081259554354382e-29,1.4188879555778833e-30,2.585243784712761e-30,3.76,0.0,0.6925011121440943,0.99804128664767,1.7325642127622431e-15,3.5569778504568477e-12,0.000182821828071844,0.0001828230130013033,0.001958706517426827,5.912046214468794e-14,1.6456680076195813e-11,6.830871746575365e-09,5.43004778956481e-10,1.6854254134065238e-14,1.4344722780384657e-16,1.0929896034404604e-11,2.4178691368631857e-13,2.027546223798412e-17,3.189033585057099e-12,5.4850225633949674e-11,4.1254748565070387e-11,4.976407492857324e-12,4.069345699251361e-12,3.5446463743901344e-13,5.323933608529332e-14,7.828511394638317e-17,2.743887715577679e-16,1.0943498261302447e-13,4.0981964483455043e-19,6.721253287559787e-10,4.738408980719364e-21,3.834289294050886e-25,3.333790281775721e-19,1.101298833487594e-18,3.163760950095029e-20,6.543278689203444e-16,1.5801797225868442e-25,1.8979102149449205e-13,7.339533609713285e-22,3.81916223373562e-16,1.1111974526111572e-22,7.984710874850971e-26,7.80422646432465e-15,3.875398851882687e-20,1.4189354876572796e-17,9.4790351581844e-26,1.7949736160857235e-16,1.2280598862334268e-23,9.162195557298557e-20,1.9895883995328333e-20,2.4886670853574893e-19,3.830315281922613e-26,3.777487586587931e-24,1.761330336699046e-11,3.611201692679936e-22,3.6537993047679205e-21,7.911077536279723e-20,1.1390632804698231e-18,9.074616301704844e-34,1.1286555460633799e-37,1.4970936282650762e-17,1.0547266123647785e-25,2.3406862492644516e-21,1.0397544051335836e-08,4.49257693188175e-24,1.1069156258480736e-27,3.7598583067925446e-12,1.168124368111024e-30,6.457923372163773e-14,5.036271552884458e-24,3.638012970720506e-28,1.2684399358030447e-22,9.293318737414484e-25,7.217473010400925e-30,2.6233444013273134e-24
6.127652402790699e-10,0.8627375255001807,7.089662093937941e-12,8.631076264870088e-13,8.159667430767883e-14,1.2954371841100546e-14,0.0,0.0,7.0530678620093535e-09,9.569026243917975e-15,9.877169215160583e-15,7.652088980616099e-14,1.6472012372460427e-17,3.6541915186753823e-25,6.99802141846604e-17,1.6956223310564476e-11,1.0753603943474291e-08,1.7795588138653422e-11,3.1764968504427655e-26,2.851109468377491e-21,4.53367918721876e-25,2.8223705957649738e-24,6.782557760319351e-10,2.5176094744708405e-23,1.683099295229157e-14,3.549081106495884e-28,4.296773849830504e-27,3.120455757699014e-20,2.8818141991711204e-20,2.6668427173328103e-20,2.4173315228767196e-18,2.385086241154986e-29,1.6846422076709417e-30,3.0836728852361274e-30,3.76,0.0,0.6924947868757787,0.9980116327285802,1.918120473221974e-15,3.807326661457508e-12,0.00018914642970302873,0.00018914769811608526,0.001988360199530586,6.356505567050152e-14,1.7721221802423748e-11,7.067348769298844e-09,5.812283936009789e-10,1.796266679872194e-14,1.5883233724092554e-16,1.1673970632897612e-11,2.611896366198423e-13,2.1726588984145834e-17,3.395361789762951e-12,5.87284052371182e-11,4.3489796396787284e-11,5.325305193736567e-12,4.358798450981571e-12,3.919720153533371e-13,5.701168850289951e-14,8.648416952381794e-17,2.9992577865159216e-16,1.167188723845318e-13,4.580654933623871e-19,6.953725048909644e-10,5.360968816481361e-21,4.3247129255951e-25,3.7685015815541875e-19,1.211664130200613e-18,3.5251851943184225e-20,7.094737590675366e-16,1.7732544589819017e-25,2.0823033098170326e-13,8.156143957599759e-22,4.1623278906248413e-16,1.2076454281192746e-22,8.758838340529352e-26,8.491405500359687e-15,4.4345753799721103e-20,1.5718786511646284e-17,1.1190353498896904e-25,1.9772736697150448e-16,1.454129198556692e-23,1.0477978118423087e-19,2.2766116285806883e-20,2.7777158836384656e-19,4.3954255415022837e-26,4.362975800982134e-24,1.821966915479836e-11,4.1397934836777026e-22,4.083914039080709e-21,8.787978422008757e-20,1.2560152882787836e-18,1.1002399173176002e-33,1.3639828391701556e-37,1.6509207866873806e-17,1.2452488853132673e-25,2.603962650980991e-21,1.0757235246401203e-08,5.1542618039979445e-24,1.3128579918122198e-27,4.026416647197393e-12,1.3854763294067624e-30,6.906615305073333e-14,5.769411766240845e-24,4.310179655702737e-28,1.4189550091415812e-22,1.065286971813543e-24,8.560424813083746e-30,2.9763198782035466e-24
