Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36)
7.588045355565675e-17,0.5397261242835492,3.76,0.0,0.821024912147982,0.9999999999999716,0.0,5.6312644570239176e-42,3.173995298263586e-26,2.3592388157210052e-11,1.0968396788877871e-13,4.109373555995476e-21,8.117462778965542e-14,4.908272143383962e-22,2.850933664704225e-14,1.6231495224374364e-22,2.0448646703402806e-25,9.946063742198576e-24
1.5176142171206326e-16,0.5397261242846977,3.76,0.0,0.8210249121360761,0.999999999999943,0.0,4.505055096582389e-41,1.2696045669795903e-25,4.7184936302932176e-11,2.193686871837137e-13,1.6437577827053006e-20,1.6234980673675065e-13,1.963318901312143e-21,5.70188666385687e-14,6.492631135288322e-22,8.179500382130802e-25,3.9784457034025687e-23
3.0352335802487623e-16,0.5397261242869951,3.76,0.0,0.8210249121122641,0.999999999999886,0.0,3.6040816476522953e-40,5.078431104058548e-25,9.437003256829157e-11,4.3873814845095607e-13,6.575047849776833e-20,3.247001665900373e-13,7.853296041188972e-21,1.1403792662720172e-13,2.5970590766106383e-21,3.2718085516171037e-24,1.5913823053278921e-22
6.070472306505022e-16,0.5397261242915894,3.76,0.0,0.8210249120646403,0.999999999999772,0.0,2.8833125990272146e-39,2.0313749614648443e-24,1.8874022499467097e-10,8.77477161694928e-13,2.6300224823489404e-19,6.494008941329979e-13,3.141322782051178e-20,2.280760466267882e-13,1.0388249658431076e-20,1.3087251472755083e-23,6.36553713048016e-22
1.2140949759017543e-15,0.5397261243007787,3.76,0.0,0.8210249119693926,0.9999999999995439,0.0,2.3067205959722265e-38,8.125504506429234e-24,3.7748060943007204e-10,1.7549555510208001e-12,1.0520096603422762e-18,1.2988023805644866e-12,1.2565302086424734e-19,4.561522867152429e-13,4.155302619358213e-20,5.234904417351948e-23,2.5462163230073753e-21
2.428190466404258e-15,0.5397261243191568,3.76,0.0,0.8210249117788972,0.9999999999990877,0.0,1.8454872504913396e-37,3.2502024313933246e-23,7.549613766314434e-10,3.509913781024103e-12,4.208039967492379e-18,2.5976054788098837e-12,5.026124807865687e-19,9.1230476724928e-13,1.6621216674099545e-19,2.0939628325833196e-22,1.0184867345506743e-20
4.856381447409266e-15,0.5397261243559132,3.76,0.0,0.8210249113979066,0.9999999999981755,0.0,1.4765662170704686e-36,1.3000808556876794e-22,1.5099229043564648e-09,7.019836046435683e-12,1.683216245275644e-17,5.1952121768315605e-12,2.0104521431262636e-18,1.824609729745868e-12,6.648488456729459e-19,8.375855861554116e-22,4.0739466383750735e-20
9.712763409419281e-15,0.539726124429426,3.76,0.0,0.8210249106359252,0.9999999999963508,0.0,1.1815349117488917e-35,5.200321247940944e-22,3.0198459330956163e-09,1.4039703798868693e-11,6.732865442091997e-17,1.0390427579008037e-11,8.041824415026764e-18,3.649219660453117e-12,2.6593961783166126e-18,3.350345170808838e-21,1.6295780269664053e-19
1.9425527333439315e-14,0.5397261245764514,3.76,0.0,0.8210249091119622,0.9999999999927016,0.0,9.456788986357627e-35,2.0801265113605057e-21,6.039691883730367e-09,2.807953219009368e-11,2.693146224580291e-16,2.0780866407970313e-11,3.2167420565570347e-17,7.298439544724075e-12,1.0637589810202662e-17,1.3401401695066583e-20,6.518306303760282e-19
2.913829125745935e-14,0.5397261247234769,3.76,0.0,0.8210249075879992,0.9999999999890524,0.0,2.7049104403589746e-34,4.420265847121308e-21,9.059537727521564e-09,4.211945346759717e-11,5.722935706008825e-16,3.117131326161879e-11,6.835594814099698e-17,1.0947659451851661e-11,2.2604885471964308e-17,2.847800901301357e-20,1.3851392151839188e-18
3.885105518147938e-14,0.5397261248705025,3.76,0.0,0.821024906064036,0.9999999999854032,0.0,5.707439309211408e-34,7.54044877315746e-21,1.2079383464469211e-08,5.615946763129873e-11,9.76265494854443e-16,4.1561768140030384e-11,1.1660748695937809e-16,1.4596879381836033e-11,3.8561286226907916e-17,4.8580180563306373e-20,2.3628831591958406e-18
5.827658302951945e-14,0.5397261251645534,3.76,0.0,0.8210249030161095,0.9999999999781047,0.0,1.5600947981797287e-33,1.5611524957844628e-20,1.8119074687609245e-08,8.423971395667211e-11,2.0212336623134254e-15,6.234269673072008e-11,2.414219610314379e-16,2.1895319295448777e-11,7.983628264836652e-17,1.0057925691427706e-19,4.892044635355754e-18
7.770211087755952e-14,0.5397261254586044,3.76,0.0,0.8210248999681826,0.9999999999708062,0.0,3.2665487003575395e-33,2.6551088342154086e-20,2.415876551784746e-08,1.1232030185705567e-10,3.4375889889051148e-15,8.312365483196511e-11,4.1059709285815216e-16,2.919375929311546e-11,1.3578066665953407e-16,1.7105923698046853e-19,8.320078801071485e-18
9.712763872559958e-14,0.5397261257526553,3.76,0.0,0.8210248969202554,0.9999999999635077,0.0,5.9509488996037174e-33,4.0564021785614426e-20,3.019845592711945e-08,1.404012557301267e-10,5.251859102076966e-15,1.0390464455217638e-10,6.273020343659724e-16,3.6492199380841015e-11,2.0744227213303646e-16,2.613402751367769e-19,1.2711188188654437e-17
1.3597869442167972e-13,0.5397261263407575,3.76,0.0,0.8210248908243996,0.9999999999489109,0.0,1.5740461753262898e-32,7.800298853924443e-20,4.227783545632224e-08,1.9656428437896391e-10,1.009913820151158e-14,1.454667208391005e-10,1.2062905084787313e-15,5.108907983213323e-11,3.989045507476544e-16,5.025499218419107e-19,2.4443109392561298e-17
2.1368080581383996e-13,0.5397261275169614,3.76,0.0,0.821024878632683,0.9999999999197171,0.0,6.109249303637014e-32,1.9030268374596397e-19,6.643658938890671e-08,3.0889479784432197e-10,2.463883503811294e-14,2.2859125844952306e-10,2.943040938037629e-15,8.028284183137628e-11,9.7320847258445e-16,1.2260792569859963e-18,5.963349574536217e-17
2.913829172060002e-13,0.5397261286931655,3.76,0.0,0.82102486644096,0.9999999998905234,0.0,1.520814230823017e-31,3.5254048382940764e-19,9.059533648118781e-08,4.212312579468171e-10,4.564426969727129e-14,3.1171630991043406e-10,5.4521808543118246e-15,1.0947660529414582e-10,1.8029053496681743e-15,2.2713697683454178e-18,1.1047257743859417e-16
4.4678713999032076e-13,0.5397261310455739,3.76,0.0,0.8210248420574943,0.9999999998321356,0.0,5.562715891412074e-31,8.267816734159253e-19,1.3891281015103063e-07,6.459220124751514e-10,1.0704649632875712e-13,4.779679541215317e-10,1.2787140905677625e-14,1.6786413660937466e-10,4.228255134859493e-15,5.3269787807638676e-18,2.590816316732879e-16
7.575955855589617e-13,0.5397261357503912,3.76,0.0,0.8210247932904844,0.99999999971536,0.0,2.8204035233158522e-30,2.3742933195199843e-18,2.355476754332546e-07,1.0953748562652999e-09,3.074150120208964e-13,8.104774089023723e-10,3.672498109070675e-14,2.8463921680109265e-10,1.2142779527061789e-14,1.5298472088663745e-17,7.440134076640751e-16
1e-12,0.5397261451600287,3.76,0.0,0.8210247552562507,0.9999999996242848,0.0,7.048215162540118e-30,4.135544564074416e-18,3.10914656816058e-07,1.44597623956576e-09,5.35466334694258e-13,1.069812492127144e-09,6.39739170982224e-14,3.757139620070662e-10,2.1150925208782386e-14,2.6648276332698687e-17,1.2959244515505871e-15
1.3792124766962437e-12,0.5397261451600287,3.76,0.0,0.8210246957561509,0.9999999994818081,0.0,1.7989815667653084e-29,7.865204928028996e-18,4.2881707777399704e-07,1.994565866699422e-09,1.0184022602746675e-12,1.4755209940102898e-09,1.2168263533961333e-13,5.181894474509235e-10,4.0227331576392703e-14,5.0684129361187995e-17,2.464663775127325e-15
2.6224462589708075e-12,0.5397261639793139,3.76,0.0,0.8210245006862286,0.9999999990147007,0.0,1.3312365574705527e-28,2.842907668940787e-17,8.153545695658664e-07,3.794089088791074e-09,3.6813708795848095e-12,2.805706950338406e-09,4.400128745724944e-13,9.852901899958505e-10,1.454217126139269e-13,1.832406958437341e-16,8.908670767189761e-15
3.865680041245372e-12,0.5397261827986137,3.76,0.0,0.8210243056146326,0.9999999985475889,0.0,4.236947655809804e-28,6.17670633305503e-17,1.2018903108430577e-06,5.595133796495245e-09,7.998991403228786e-12,4.136024731200835e-09,9.56343542809251e-13,1.4523913077695044e-09,3.1598746906313123e-13,3.9819670418610434e-16,1.935571492804819e-14
5.108913823519936e-12,0.5397262016179275,3.76,0.0,0.8210241105413629,0.9999999980804727,0.0,9.850103704062303e-28,1.0787644909611689e-16,1.5884243016111968e-06,7.397699828689223e-09,1.3971255187688183e-11,5.466474489949542e-09,1.6708338176212725e-12,1.9194928011005005e-09,5.519307092590446e-13,6.95578885091586e-16,3.380500087866134e-14
6.3521476057945e-12,0.5397262204372557,3.76,0.0,0.8210239154664198,0.999999997613352,0.0,1.9271765958893146e-27,1.6675443052858622e-16,1.974956541875604e-06,9.201787019254325e-09,2.1598153766385957e-11,6.797056385138522e-09,2.5836483014537623e-12,2.3865946703286885e-09,8.532577736870708e-13,1.0754148776631e-15,5.225570761709529e-14
8.838615170343629e-12,0.5397262580759551,3.76,0.0,0.8210235253115126,0.9999999966790972,0.0,5.4320668800621745e-27,3.2280579381379447e-16,2.748015770912208e-06,1.2814524260311492e-08,4.181582461232275e-11,9.45861717267297e-09,5.004860227775642e-12,3.3207995377370145e-09,1.6520869535136372e-12,2.082550706374031e-15,1.0115834175790148e-13
1e-11,0.5397262957147114,3.76,0.0,0.8210233430747924,0.9999999962427173,0.0,8.063691100909235e-27,4.131840565279803e-16,3.109095605088681e-06,1.4504053805904775e-08,5.352678088427076e-11,1.0701966587367665e-08,6.408147718995036e-12,3.757150552400714e-09,2.11483656204291e-12,2.6660658571059043e-15,1.2948093532418746e-13
1.1325082734892757e-11,0.5397262957147114,3.76,0.0,0.8210231351499107,0.9999999957448246,0.0,1.2040731183876846e-26,5.298986892449473e-16,3.5210679979939575e-06,1.643334418908662e-08,6.865193752642134e-11,1.2120708365201663e-08,8.221299420261649e-12,4.255005912720841e-09,2.7125260505936225e-12,3.419825593641323e-15,1.660570387381679e-13
1.3811550299441886e-11,0.5397263333535254,3.76,0.0,0.8210227449816143,0.999999994810534,0.0,2.3101030595955092e-26,7.880094772864405e-16,4.294113223163917e-06,2.0058245405294084e-08,1.0210642276819183e-10,1.478333130088301e-08,1.2234355436061334e-11,5.189213798150732e-09,4.034628927770722e-12,5.087472317251604e-15,2.4694487550801016e-13
