grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CHF(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CH2F(46),Y_CHFO(47),Y_CF3O(48),Y_CF2O(49),Y_CF(50),Y_CHFCF2(55),Y_CH2CF2(57),Y_C2HF(58),Y_C2H3F2(64),Y_C2HF4(69),Y_CF3COF(77),Y_CH2CFO(79),Y_CHF2(82),Y_C3HF4(84),Y_C3HF4O(85),Y_C3H3F4(86),Y_S(127),Y_S(128),Y_S(129),Y_S(138),Y_S(141),Y_O2(147),Y_S(148),Y_S(150),Y_S(151),Y_CHFO2(185),Y_S(186),Y_CHFO2(353),Y_CHO2(357),Y_CFO2(358),Y_S(385),Y_CF2O2(392),Y_S(474),Y_S(475),Y_CF3O2(478),Y_CHF2O(488),Y_S(495),Y_S(499),Y_S(500),Y_S(501),Y_S(522),Y_S(564),Y_S(568),Y_S(646),Y_C2HF3(861),Y_S(1008),Y_S(1094),Y_S(1108),Y_C2HF(1177),Y_S(1179),Y_S(1289),Y_S(1290),Y_S(1317),Y_S(1336),Y_S(1514),Y_S(1547),Y_S(1623),Y_S(1932),Y_S(2178),Y_S(3369),Y_S(3986),Y_S(3997),Y_S(5345)
0.0,0.03792411879238611,298.0,1.4435889285662875,0.5746649738058572,0.0,0.015342006272398493,0.23542101640362717,2.5772468595242183e-13,0.1745720020733707,3.043990111089925e-11,0.0,0.0,1.0544043892011999e-09,0.0,2.379153999486313e-43,0.0,8.664231707767216e-13,8.16909849226134e-11,8.982863048202536e-12,5.739959106071104e-22,5.983653483162753e-13,0.0,0.0,1.2879172479522008e-13,1.6403385296989787e-14,0.0,1.4153716231527575e-26,0.0,4.385903824448541e-14,0.0,1.7038764055842113e-16,0.0,8.64667794145961e-14,1.0351772818280004e-12,0.0,1.4438809720913224e-13,1.198427379879517e-15,7.59032873923007e-30,0.0,7.703088933302317e-27,3.040665707409581e-22,9.203065127232559e-15,1.9285945792720743e-13,2.642393691331598e-10,0.0,9.957096558523712e-14,9.624311962067159e-15,1.1642865017211753e-13,0.0,0.0,0.0,5.88661418421146e-14,6.957130384533946e-13,0.0,0.0,4.89856932988642e-13,0.0,0.0,6.141806762089376e-15,7.511204643487739e-16,0.0,3.9797850047354254e-17,1.5452772243292326e-22,0.0,2.3311446592288213e-46,1.5805002863964206e-46,7.708488135066106e-14,4.6155530263181054e-29,3.782737862008576e-16,0.0,6.092709891832212e-28,1.7079261872786574e-25,0.0,1.325498614219836e-15,4.0909765337413944e-15,2.921951599535748e-34,2.634713830384479e-28,0.0,0.0,0.0,0.0,0.0,1.6868119376844267e-15,0.0,0.0,0.0,0.0,0.0,1.432074982273318e-14,9.0731130009084e-46,1.2850546680884986e-46,0.0,1.8870491257504704e-16,0.0,5.4564153445928875e-31,1.6807249628823298e-39,0.0,0.0,0.0,3.390031066685219e-15,6.886529672710109e-15,5.268111658783396e-31,3.0936448341019683e-31,0.0,2.4652666873737636e-43,2.1956442612977133e-14,0.0,0.0,0.0,0.0,0.0
0.032,0.03792414322031074,298.00010541382255,1.4435879987365072,0.5746649351676922,0.0,0.015342006918789867,0.23542102979062599,0.0,0.17457198376482425,1.952252925139088e-09,0.0,8.947126456300821e-19,1.8970557373552676e-08,0.0,5.221511661117743e-42,0.0,1.014774091098349e-12,5.386911976542887e-09,7.96154472019458e-10,5.048364921546709e-20,4.1298979782331575e-21,0.0,0.0,2.7066604787057687e-14,1.4560106983228034e-12,0.0,9.789492303510248e-35,0.0,5.987048180457649e-22,0.0,2.82210067434619e-14,0.0,1.2087343137858522e-12,2.4403616003210407e-20,6.826626403144302e-15,8.84392447085902e-12,1.110231722143858e-13,6.967850146956428e-28,0.0,8.016313123579458e-25,3.164395017563406e-20,9.232690984151599e-15,3.175002870948585e-20,1.7158045393204412e-08,5.019722531505965e-28,1.3547638014336943e-11,7.961790326021644e-13,1.0996945260528454e-20,0.0,0.0,0.0,7.993854479434146e-12,6.956775131170182e-13,2.6821071323989183e-12,2.834610558874448e-12,4.8805295786016346e-11,0.0,0.0,1.0774480006437053e-12,9.239385630791504e-14,0.0,3.778897523795006e-18,2.6764929323509833e-20,0.0,4.431411926843853e-44,3.0011360705529497e-44,7.779327442755028e-13,9.947054810163162e-27,2.7573832590040957e-14,5.140397483875176e-18,1.240438515441604e-25,3.507725835449123e-23,0.0,1.3254987411556846e-15,2.452207403923185e-14,4.4744747850933384e-33,2.615506171459455e-26,0.0,0.0,0.0,0.0,0.0,2.9123041665754335e-13,0.0,1.1983807868954509e-13,0.0,0.0,0.0,2.3251411387684815e-14,1.273000178548466e-43,2.442082087479834e-44,0.0,1.8869073908037276e-16,0.0,6.793863558014056e-29,2.8359532085239506e-37,0.0,0.0,0.0,2.7668618623241413e-14,1.599052400453655e-12,1.2592784964348362e-28,6.081446986689592e-29,0.0,0.0,2.195676981242104e-14,0.0,0.0,0.0,0.0,0.0
0.04,0.03792432756040886,298.0012852538117,1.4435809818364227,0.5746647331624417,0.0,0.015342010842776787,0.23542109941692516,6.450996004960779e-18,0.1745717998073496,2.16874456149919e-08,0.0,1.0156592810244099e-21,7.102424151914194e-08,0.0,2.2026728779036358e-41,3.017231527249274e-13,3.255000323048836e-12,6.0520398662216e-08,1.177153782679018e-08,1.5624407907011727e-26,1.2359476190749241e-28,0.0,0.0,5.405731077637603e-14,6.187848069351504e-12,6.32426366831185e-30,0.0,0.0,3.417182891705899e-29,1.2182767239564597e-30,4.27503523289897e-13,6.053505498742523e-21,1.8560385473820223e-11,2.4043567249640068e-27,1.355080414658236e-13,9.161116324751828e-11,1.7396895213185968e-13,1.5268444963799694e-28,4.2759525203660273e-26,1.798505558076351e-23,7.039550161604061e-26,9.719706559051377e-15,1.2639513709679844e-25,1.9017836633581233e-07,8.490674701724047e-26,2.417449931583722e-10,1.113468585754767e-11,4.9083296389602266e-24,0.0,1.2311801230475996e-11,0.0,2.4430927670742867e-10,6.952863772387273e-13,5.387012517022063e-11,5.874882639528696e-11,7.963324831988904e-10,1.1398289989981782e-31,0.0,2.594387283157896e-11,5.705532282204948e-13,1.2178673566989634e-20,1.3152051220767234e-20,9.315845420040846e-23,8.549925364265419e-25,3.4068878317736037e-47,0.0,1.5167041633579674e-11,9.948697027636633e-27,6.641908414742423e-13,5.141166852645759e-18,1.4081497123898859e-28,3.508162839206057e-23,0.0,1.3255002571588079e-15,4.611436294788332e-13,4.477662676257558e-33,9.348807332472076e-29,0.0,0.0,0.0,1.783567952619671e-27,0.0,4.762385875121584e-13,0.0,2.9043122284028246e-12,1.0939752425967795e-14,0.0,0.0,2.2209942070170274e-13,3.690851002089873e-41,7.08041071574186e-42,0.0,1.8868554671087357e-16,0.0,6.794462337164245e-29,6.082652305755587e-39,0.0,2.697123202375107e-30,0.0,6.00351224589478e-13,1.606080294166609e-12,4.455082292505347e-31,2.1321544378341085e-31,0.0,0.0,2.1964434670933317e-14,9.125851639045272e-16,1.3821305533688887e-36,9.268711772735664e-25,3.6774644178707117e-37,1.1171539399441809e-15
0.044,0.03792547322436421,298.0096196790204,1.4435373737020798,0.5746637885178042,1.1618378263446746e-47,0.015342029398308766,0.23542143369558508,5.009071932071353e-16,0.1745705560286921,1.501242670042387e-07,2.634044432863993e-24,8.44640288432248e-20,1.799828621170446e-07,0.0,6.095724738573207e-41,2.3366183704036186e-11,3.1766929494229806e-11,4.23750375204517e-07,1.0742316464633604e-07,3.7424138071971083e-25,7.807333319238685e-36,3.8430752881718783e-44,9.509404896782057e-26,2.344756146462166e-13,4.7483809043115544e-11,4.4052789608609466e-27,0.0,0.0,4.0209921487430485e-36,3.9754059303451317e-28,3.977275261827163e-12,1.9387211414804235e-18,1.939786473202527e-10,3.064800145509028e-30,1.2183346400227645e-12,5.930435845022965e-10,7.196629866194329e-13,2.3620253718246898e-27,3.259937753338485e-23,5.466795712317796e-22,1.3457591398195514e-29,1.4693637157905328e-14,9.051641007001339e-25,1.3139266425419951e-06,5.976792259142661e-25,2.6448927156911546e-09,9.63099175341577e-11,4.080386731505422e-22,1.7027834709405557e-29,1.6477713954500657e-10,2.18773450120354e-19,3.351660007146647e-09,6.930197201392266e-13,6.438224003222632e-10,6.775802139901423e-10,7.997146526634068e-09,1.0979154569097228e-28,9.86198440063943e-29,3.8099349952682997e-10,6.279672052745271e-12,9.402914229083254e-19,1.0112279468674041e-18,7.164621983465398e-21,6.757120722205878e-23,3.416704757749402e-45,5.852210152139216e-48,1.9745225063338134e-10,9.960342603901697e-27,9.828256912282028e-12,5.146606024495213e-18,1.171213280994332e-26,3.511155936709413e-23,1.75161993628962e-11,1.325516941996009e-15,6.2122904195388504e-12,4.497808581015716e-33,7.015865738161168e-27,1.4235034884540207e-16,5.141903319934685e-14,0.0,1.3778976111957621e-25,2.04242806346517e-12,3.54525844932795e-12,1.3616110295093817e-17,3.962349470609374e-11,5.508246914991962e-13,1.0833984947062349e-12,7.15643939527407e-13,2.947435284196306e-12,3.6853137638870746e-39,7.069801974670123e-40,4.4233801963842335e-14,1.8867684781424088e-16,0.0,6.79969059852623e-29,6.185151420109016e-36,0.0,2.540403093501665e-28,8.340592880258826e-23,8.90562727070526e-12,1.7316641194594547e-12,3.371598865435404e-29,1.627674642782318e-29,2.3940757315025402e-15,0.0,2.2075097211808003e-14,2.3482165155882802e-14,2.4446383106896685e-35,1.6379659375350592e-23,6.504797365757596e-36,3.87324849112231e-14
0.048,0.03793619554841501,298.0908865809395,1.4431293708637165,0.5746564990300415,3.758545448743462e-46,0.015342147534169428,0.23542410468810182,5.588263489811373e-15,0.17455877485170496,1.3071192473369853e-06,1.9456858135993385e-22,9.431277692613401e-19,5.20323107414473e-07,1.8536367746543527e-49,1.9238017330469912e-40,2.352281424412943e-10,4.0131709071254845e-10,3.7347641796900057e-06,1.2505140122467603e-06,4.7516623402363453e-23,5.192439421402123e-43,5.9526392659458e-41,1.940642617004368e-24,1.633222668335219e-12,5.416446791026454e-10,6.622973449283969e-25,7.618793134971022e-40,1.8124211961241254e-12,0.0,3.090855271644865e-26,4.7227821653376735e-11,1.3527997975793954e-16,2.6163794545239168e-09,3.8602996430257947e-28,1.3725173165786582e-11,4.809658705491306e-09,7.699100514897252e-12,3.6636927858266207e-25,4.893155396778054e-21,3.367920240606576e-20,1.7430625900938844e-27,8.406615495705309e-14,1.0010289069338348e-23,1.1417418565716793e-05,5.32819186769492e-24,3.71807710638287e-08,1.0603090477117055e-09,4.564301889414164e-21,2.725869918045652e-28,2.7287256625283835e-09,3.540322929220408e-17,5.877683017138976e-08,6.750753599022442e-13,9.903932663123351e-09,1.0013441827647033e-08,1.0285988159240436e-07,1.642814396355368e-26,1.4779317944544648e-26,7.256928878383245e-09,9.902897800597135e-11,1.0500509685104478e-17,1.1290790399194905e-17,8.022302693956848e-20,7.315996150408146e-22,5.667215294194968e-43,4.853971903704515e-45,3.3364051419639215e-09,1.0074692568727746e-26,1.8872564879109207e-10,5.199938665690491e-18,1.3096629663781393e-25,3.540512363852814e-23,4.787419414176295e-10,1.3257961970524923e-15,1.0910814896108419e-10,4.687583280477363e-33,7.855185895463973e-26,3.850397316819505e-15,1.944514667698394e-11,0.0,1.545986342386736e-24,2.7817875803030336e-11,7.241445373105188e-11,1.9758277599746582e-16,6.97323316228364e-10,1.1419245550990292e-11,1.559450988933657e-11,1.0367997708392007e-11,5.364623298410211e-11,6.0486653434916e-37,1.160376662404983e-37,8.482955794805263e-13,1.886247026089643e-16,0.0,6.852019905542876e-29,1.0618860421175216e-33,0.0,2.853371120887547e-27,2.7154587487644983e-21,1.72227636767735e-10,3.935997842562437e-12,3.775434323610962e-28,1.8188313916222263e-28,7.931264588058665e-14,2.6141069535870385e-35,2.424254176926012e-14,5.566002867106485e-13,5.4052093373113105e-34,3.590856212193958e-22,1.4388787610095048e-34,1.2424369269375433e-12
0.05,0.03797615413884654,298.3980507408448,1.4416109070634018,0.5746327761264167,3.931459933650231e-46,0.015342354155002859,0.23543297041082223,3.387461649261228e-14,0.17451536433289364,5.356219486450884e-06,4.5748591554780054e-21,5.720511296968479e-18,9.611805588408943e-07,5.2181131360871874e-49,3.735270643041647e-40,1.0063820386508769e-09,2.2221590625209777e-09,1.545671226868639e-05,6.51135337491106e-06,1.499276329379383e-21,8.296288825924845e-50,1.7253832332008746e-38,2.852222188131017e-23,6.037884460913626e-12,2.818411155905497e-09,2.3803594002366137e-23,2.6160911705260766e-38,9.929685612992743e-12,0.0,6.924082499235734e-25,2.500509459287812e-10,2.1291962515756943e-15,1.5451197237127714e-08,1.1915286458530285e-26,6.94079811934128e-11,1.8621477018488488e-08,4.1613667430599256e-11,1.2247695795446444e-23,1.737351143438094e-19,5.215657174178781e-19,4.813829927567354e-26,4.552137930228455e-13,5.063043088267847e-23,4.6711439714045584e-05,2.1481426849434907e-23,2.2744022087126554e-07,5.2759842187290295e-09,2.788227963867338e-20,1.9618664217423397e-27,1.9202389174994695e-08,2.852212453067816e-16,4.3608886504704865e-07,6.282813387785265e-13,6.55160355305663e-08,6.39466351575355e-08,5.82919490218015e-07,4.5848491971753745e-25,5.592630503096145e-25,5.800298519072269e-08,6.751450720895859e-10,6.391446336763951e-17,6.867316220722306e-17,4.931556654730492e-19,4.2542341674124754e-21,1.9409203975237447e-41,6.820929104660672e-43,2.3978928229577047e-08,1.0518473418645084e-26,1.5194478747742276e-09,5.406318587612853e-18,7.986932404518767e-25,3.653714061625498e-23,3.893493486439392e-09,1.3276468117319224e-15,8.116552315235097e-10,5.368893448938413e-33,4.833379278104793e-25,3.147911481272323e-14,1.3151937376398928e-10,1.082614906263624e-29,9.578110074525568e-24,1.9430457623291203e-10,6.601132450350611e-10,1.3038633288781217e-15,5.192924760069879e-09,9.456703793596803e-11,1.0020100073693535e-10,6.667437893992027e-11,4.133186158978243e-10,1.986730269674551e-35,3.811610038690737e-36,6.338227599733703e-12,1.885424772317944e-16,0.0,7.057798969623572e-29,4.251872662647559e-32,0.0,1.7702045189013656e-26,2.6007039941807062e-20,1.3958528972182514e-09,2.240758251674845e-11,2.3230942448112594e-27,1.1099662457828153e-27,9.390772879149891e-13,8.653294127947583e-34,4.04190382958411e-14,5.340917883564429e-12,5.05109881348239e-33,3.2492746096543496e-21,1.3468657936030579e-33,1.582322442417098e-11
0.051000000000000004,0.03806111834255793,299.0546066225097,1.4383927850569966,0.5745867152810423,0.0,0.015342244174560166,0.2354499294499041,1.4866197730430032e-13,0.17442463724767712,1.3437288961373853e-05,5.000559708730598e-20,2.5149398188883053e-17,1.35633678296773e-06,9.00834950747083e-49,5.4260968256179644e-40,2.5986779012077913e-09,7.1461937464881986e-09,3.909596473712568e-05,1.990752434206049e-05,2.0142752115017742e-20,6.285531432441007e-53,1.5584919797880596e-36,2.6859262300540224e-22,1.4664659257228622e-11,8.620269056204565e-09,3.593588142801502e-22,3.631515340447054e-37,2.9309022222898315e-11,0.0,7.37481593189407e-24,7.752703552831376e-10,1.3255538318889444e-14,5.2587357489905167e-08,1.5826805504221318e-25,2.0701999904232792e-10,4.464911256055711e-08,1.3150879902807653e-10,1.724033369542687e-22,2.5510842568330656e-18,3.2854489181886605e-18,5.21653127170534e-25,1.5386584586059893e-12,1.548713207937483e-22,0.00011704175306900525,5.682612037927793e-23,7.979755952767087e-07,1.5555434990700136e-08,1.2459224942997363e-19,8.53439487922013e-27,7.613024559659418e-08,1.2316393595535565e-15,1.8121670082932328e-06,5.606350022464165e-13,2.460606807309002e-07,2.3288986367089893e-07,1.9150962354234e-06,4.5113185675196205e-24,9.18390865870925e-24,2.5754873462472723e-07,2.6046411827367094e-09,2.830220208932446e-16,3.035772901804488e-16,2.229449022608855e-18,2.227404446204654e-20,2.5937208772774983e-40,3.1766864041207776e-41,9.686967649442455e-08,1.1530504835646446e-26,6.790783089931752e-09,5.8738132425479434e-18,3.55189493641173e-24,3.9077345055335544e-23,1.9233864297237697e-08,1.3343198397610716e-15,3.380572422058394e-09,6.920306437509627e-33,2.1909410735127095e-24,1.4152855205422593e-13,6.493513716619236e-10,4.3616152407367375e-29,4.4035066432495563e-23,8.810182603944358e-10,3.3095649153155222e-09,5.383013940512877e-15,2.1648483898494306e-08,4.3197698238939167e-10,3.9125790827977974e-10,2.6007375419283927e-10,1.7763381748425405e-09,2.2897397815336524e-34,4.3938307195962176e-35,2.6412584403832526e-11,1.8852530480730742e-16,5.632568431680938e-13,7.525448265370807e-29,6.990660799848205e-31,0.0,8.1739574574915e-26,1.7023529979583901e-19,6.275658755541976e-09,1.2149154601783635e-10,1.0525249777466837e-26,4.941572894984474e-27,5.949420711369854e-12,1.1112432805265209e-32,1.0470242670093055e-13,2.7958635599766603e-11,2.6859852957792203e-32,1.6132673401040643e-20,7.187712803766984e-33,1.075885251797902e-10
0.052000000000000005,0.03833001907834333,301.1380379774165,1.4283018723234835,0.5744503031632845,0.0,0.015339928608144903,0.23549698478388437,1.0134900362151021e-12,0.1741430795246858,3.748164510816759e-05,9.679048591788168e-19,1.7294662980797843e-16,1.9573749318808943e-06,1.665427782566313e-48,8.075628368208672e-40,7.516043727142615e-09,2.641518790805278e-08,0.00011014755744613941,6.956208448613087e-05,4.814434657173197e-19,3.581833853905895e-49,4.612055909263424e-34,4.783293776747632e-21,4.106174971348324e-11,3.0130352990206336e-08,1.0008010580751986e-20,1.0190637410526146e-35,9.705780470713328e-11,0.0,1.4046458481091182e-22,2.7513196850520397e-09,1.0375946012249268e-13,2.0725693782099454e-07,3.838799750771469e-24,7.033386731110698e-10,1.1830711626930714e-07,4.763514131863611e-10,4.4437748082523116e-21,6.495420803302768e-17,2.797570003095596e-17,9.75354819665077e-24,6.088123382838054e-12,5.865136744363693e-22,0.0003260559526007217,3.5428695884589393e-22,3.2543337635512483e-06,5.227445498564775e-08,9.062190868826387e-19,5.995262256576127e-26,3.5565586003221437e-07,6.292581603988243e-15,8.918173371010814e-06,4.1847686827084095e-13,1.082649231044826e-06,9.901989521959105e-07,7.256222343349893e-06,6.396217831795428e-23,2.9002546405656886e-22,1.363301076375043e-06,1.1806740472735051e-08,1.9865245911371625e-15,2.1170514580077275e-15,1.6644057856346446e-17,3.118636823462272e-19,9.395572015365491e-39,3.8404367592265414e-39,4.6205675403788093e-07,1.5394001184441522e-26,3.620296373673502e-08,7.624041418619857e-18,2.5307267586680762e-23,4.833443301167009e-23,1.1949822322639472e-07,1.3686121026465364e-15,1.667787726822765e-08,1.8369411660393823e-32,1.6506009657854794e-23,7.59434083645253e-13,4.426908616590614e-09,2.2000919489127473e-28,3.473085866456205e-22,4.904120700144166e-09,2.001211420088757e-08,2.9828046778518184e-14,1.0690919507978506e-07,2.3541974133933234e-09,1.825272985876974e-09,1.2107332676761373e-09,9.072038798692094e-09,4.0955915809072514e-33,7.867813381426206e-34,1.3032206107620468e-10,1.889827373669139e-16,3.974477305675795e-12,9.266549538578306e-29,2.0900699658454233e-29,0.0,6.585534543120752e-25,1.7130616823696214e-18,3.367543887233655e-08,8.994208757602886e-10,7.920128896912222e-26,3.5210866321348505e-26,4.628909618260307e-11,2.443595096463073e-31,4.64471417026752e-13,1.771066970301585e-10,1.9932690553330976e-31,9.648442758280681e-20,5.394162306312084e-32,9.030251905842254e-10
0.053000000000000005,0.039173766991604984,307.68664940183595,1.397538256381502,0.5740478805031022,0.0,0.01532507521675495,0.23561518126469355,8.28477179790018e-12,0.17328369969535043,0.0001076787009715596,2.4228636576708297e-17,1.4916546302779157e-15,2.858996397276583e-06,3.416808793817272e-48,1.216672929803254e-39,2.3159356962857358e-08,1.0024944895132712e-07,0.00032023684659908196,0.00025038183957033273,1.4292436018288425e-17,4.4311984620644296e-45,2.324500476666391e-31,1.186058215683761e-19,1.3162908257308108e-10,1.0835513464211646e-07,3.70586885712884e-19,5.504878374152003e-34,3.2975803698392383e-10,0.0,3.656254179313848e-21,1.0046485212575018e-08,9.15930634209291e-13,8.393402165151511e-07,1.2656227174520972e-22,2.461240801348384e-09,3.2330733790978663e-07,1.7743521141908329e-09,1.541201171770824e-19,1.8246100574996054e-15,3.2546997495687736e-16,2.8137480032455903e-22,2.483236327689512e-11,3.0810418873358436e-21,0.0009359251631550931,7.964867710298936e-21,1.3637146299371433e-05,1.825514551136e-07,9.477734860385006e-18,1.3715217005309881e-24,1.7024289765324026e-06,3.28229042819984e-14,4.4919480919784296e-05,2.0178450283149714e-13,4.888309240038965e-06,4.323110152439484e-06,2.828798448344436e-05,1.3295127243915713e-21,1.245072939135496e-20,7.374486916113886e-06,5.487558725590864e-08,1.7889815571880136e-14,1.851222555390076e-14,1.758056322804889e-16,8.135480569121723e-18,9.935010580184137e-37,6.293298389712282e-37,2.257298112716148e-06,3.72993171273261e-26,1.9718723766778973e-07,1.691241384209073e-17,2.421321869514822e-22,9.346770637726928e-23,7.665294895813944e-07,1.5420293839267126e-15,8.421004753559129e-08,3.2180941904693725e-31,1.7858371075195383e-22,4.162913452994923e-12,3.2157310410769065e-08,1.9763358686869082e-27,4.417216343890539e-21,2.7012026423080416e-08,1.232798728023545e-07,2.0831121016400281e-13,5.403430248598401e-07,1.2978163928230953e-08,7.480018803948691e-09,5.002308458732668e-09,4.738817109621773e-08,1.2619306697315886e-31,2.443040570660485e-32,6.580404538150661e-10,1.9336806391041425e-16,2.2880418816937326e-11,2.0233744423419483e-28,7.950903279945152e-28,0.0,9.350553493986918e-24,2.5009993145307853e-17,1.8458228950782216e-07,6.906348986391533e-09,8.645875354743918e-25,3.269546667721882e-25,3.6468068460848304e-10,6.32400834244531e-30,2.439807408175338e-12,1.1416017136792903e-09,2.3489791295347465e-30,5.879478224385902e-19,6.578583313233564e-31,7.661668816829406e-09
0.053500000000000006,0.04025742693099948,316.1049332856211,1.3599189563850995,0.573557130204853,0.0,0.015295255425871103,0.23571611945494905,2.78314376815976e-11,0.17221098224403442,0.00019159542081183134,1.5566874936946306e-16,5.602758642767504e-15,3.472326618388285e-06,5.3164504370317073e-48,1.5012434918177204e-39,4.616873486440923e-08,2.1264129526032903e-07,0.0005753032810125483,0.0005149364496060224,9.978862051950281e-17,1.0688404991501322e-42,8.915357119069653e-30,8.330035236192752e-19,2.8792988390288824e-10,2.2231247082963483e-07,3.181885116410297e-18,8.279963553783001e-33,6.525703742834704e-10,0.0,2.6642902880523956e-20,2.083360744313796e-08,3.495760691365802e-12,1.8655124098939575e-06,1.0235210094769059e-21,4.967218053405498e-09,5.589628287027422e-07,3.728505961439422e-09,1.2773450899353368e-18,1.1146624772397215e-14,1.6510394742569544e-15,2.3383481571288084e-21,5.5491794916877715e-11,1.1320648309504119e-20,0.0016653673657183955,5.721127012036313e-20,3.104168634939492e-05,3.7416587317428495e-07,4.6119335307835244e-17,1.8290594567359212e-23,4.249864101027286e-06,8.695967140802469e-14,0.00011627126186046434,1.0138117979169715e-13,1.1716858301476419e-05,1.0122982348345676e-05,6.133058331564357e-05,1.0580641200079e-20,1.210192987047576e-19,2.01026890539959e-05,1.3418128057701085e-07,6.861380559229338e-14,6.738811092487988e-14,7.813352950857923e-16,6.095645483798887e-17,1.6336994716211012e-35,1.1188436673248858e-35,5.717283163350448e-06,1.1111497665276988e-25,5.401988491357712e-07,4.486322706377003e-17,1.0278227541570971e-21,2.127985652756865e-22,2.3776416817221445e-06,1.885735113503023e-15,2.183770048307625e-07,2.7950921104889204e-30,8.127156459941054e-22,1.1455717727180182e-11,1.1079639133679521e-07,1.2840095445859634e-26,2.5423179305353618e-20,6.892170953012932e-08,3.7006099559857264e-07,7.140934177235118e-13,1.4022569461995294e-06,3.5117521398779174e-08,1.317557944623548e-08,8.966426536432248e-09,1.2594858204623003e-07,1.4748487421956223e-30,2.907476106476782e-31,1.7064647460933891e-09,2.0569819167979e-16,6.364432006475216e-11,8.051669425674671e-28,7.133627563399104e-27,0.0,6.548620989638749e-23,1.6999048412660066e-16,5.079737176452999e-07,2.449935137202119e-08,4.06204820417817e-24,1.2720111366540948e-24,1.3242465692958913e-09,3.923796093818262e-29,6.661696672552222e-12,3.546387764256296e-09,1.5694404983218627e-29,1.7503752748963416e-18,4.5842387300170925e-30,2.9521809916560872e-08
