grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CHF(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CH2F(46),Y_CHFO(47),Y_CF3O(48),Y_CF2O(49),Y_CF(50),Y_CHFCF2(55),Y_CH2CF2(57),Y_C2HF(58),Y_C2H3F2(64),Y_C2HF4(69),Y_CF3COF(77),Y_CH2CFO(79),Y_CHF2(82),Y_C3HF4(84),Y_C3HF4O(85),Y_C3H3F4(86),Y_S(127),Y_S(128),Y_S(129),Y_S(138),Y_S(141),Y_O2(147),Y_S(148),Y_S(150),Y_S(151),Y_CHFO2(185),Y_S(186),Y_CHFO2(353),Y_CHO2(357),Y_CFO2(358),Y_S(385),Y_CF2O2(392),Y_S(474),Y_S(475),Y_CF3O2(478),Y_CHF2O(488),Y_S(495),Y_S(499),Y_S(500),Y_S(501),Y_S(522),Y_S(564),Y_S(568),Y_S(646),Y_C2HF3(861),Y_S(1008),Y_S(1094),Y_S(1108),Y_C2HF(1177),Y_S(1179),Y_S(1289),Y_S(1290),Y_S(1317),Y_S(1336),Y_S(1514),Y_S(1547),Y_S(1623),Y_S(1932),Y_S(2178),Y_S(3369),Y_S(3986),Y_S(3997),Y_S(5345)
0.0,0.03774093647695426,298.0,1.4388197618183556,0.5738389178668737,0.0,0.02699229782482327,0.22484772009774576,0.0,0.17432106246468482,3.7247426909936764e-11,2.2286473577818455e-14,3.513120961402553e-13,1.3273780851741295e-09,1.2536937978259204e-52,0.0,2.4964300821506926e-15,1.7325558882878206e-13,8.24813216632574e-11,9.407122645159625e-12,7.389707039552845e-24,0.0,0.0,2.4314454813204192e-14,0.0,8.660333078840251e-15,0.0,1.294994599137542e-26,4.675195517368093e-13,0.0,5.173903478983042e-30,1.710591125990677e-16,3.4802593170749446e-24,4.5822864668322646e-14,4.1299277585685317e-13,3.203167609005029e-14,1.5064116904537751e-13,0.0,0.0,0.0,4.997241119347189e-28,1.2190032707678767e-22,1.2227679878561107e-14,8.737103882075485e-14,2.8484396744058275e-10,1.9877068661188233e-28,0.0,1.2581120717190469e-14,1.362036117760935e-13,1.166772068570377e-12,1.8109736095980036e-14,3.9279362686505927e-19,7.738991702837849e-14,0.0,2.693472731787686e-13,0.0,5.314973729261005e-13,3.7952021454616216e-35,0.0,3.9704127795992784e-15,0.0,2.0395282388079325e-13,1.431850984829947e-16,7.075393125049037e-23,0.0,9.721849792831244e-52,8.538348142158871e-54,2.943017877903394e-13,4.4108556070896864e-29,0.0,0.0,0.0,1.6321920675421676e-25,0.0,0.0,0.0,0.0,8.170061142016549e-29,1.1776637075386354e-17,0.0,0.0,0.0,0.0,6.208587188777648e-16,0.0,0.0,4.4346091820048914e-15,0.0,0.0,0.0,1.367293263336692e-45,1.936312987298289e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154268968425271e-15,2.394040937585477e-31,1.4099238711586245e-31,0.0,1.4668424139209395e-43,1.7447010577150435e-16,0.0,6.580641546338054e-40,3.056049751369231e-26,1.6479330417628344e-40,0.0
0.032,0.037740964344019426,298.0001121598207,1.438818699437783,0.5738388720193787,0.0,0.026992299123186257,0.22484773522462037,0.0,0.17432104268297163,2.3898416883186644e-09,1.100228719334716e-21,0.0,2.3779461928957423e-08,1.2372659347413407e-51,0.0,1.6437308641022723e-13,3.513980849043018e-13,5.4132443731991575e-09,8.296554020438686e-10,6.467966488184725e-22,0.0,0.0,2.4098424497039155e-21,1.7335311418110136e-15,7.650748156005886e-13,0.0,8.956709735276924e-35,4.691318722071206e-13,0.0,3.0164914879173447e-28,2.43167706668908e-14,3.086081505251352e-22,1.2631320094439895e-12,9.735993522559318e-21,4.002837086862724e-14,9.952179325391545e-12,0.0,0.0,0.0,5.174994367654928e-26,1.2624576202215351e-20,1.2254273180144982e-14,1.495113458195284e-20,1.8433654169261297e-08,2.202279088091111e-27,1.5411971289908425e-11,1.045105434615066e-12,3.8963379512026705e-21,1.1080389726385077e-19,2.299154532824653e-12,3.733621030975209e-19,1.045698012914564e-11,0.0,3.2734067396394057e-12,3.2474928317545496e-12,5.2183019200507675e-11,4.28733763354524e-33,0.0,8.920191127397846e-13,0.0,0.0,1.7210383342066491e-18,1.2189531010457684e-20,0.0,1.764532128521488e-49,3.22618225293033e-56,1.1060598056373562e-12,9.45531102502496e-27,2.8086741866898456e-14,5.1329498387591815e-18,0.0,3.33428111019094e-23,0.0,0.0,2.3600881514456107e-14,0.0,1.1857182933067666e-26,1.2632669894501499e-17,0.0,0.0,0.0,0.0,1.0663927829605779e-13,0.0,1.2090608003857824e-13,6.098159369632329e-15,0.0,0.0,1.903762071232524e-15,1.9081561395783755e-43,3.660544567627576e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0780806861063455e-14,7.284907497732925e-13,5.70795983225032e-29,2.7565501434732884e-29,0.0,2.654671345836153e-46,1.7482322051305937e-16,0.0,1.0166714922620916e-37,6.818745077976151e-26,2.7050622887936344e-38,0.0
0.04,0.03774116432600679,298.00136028826654,1.4388110754554424,0.5738386408823379,0.0,0.026992306708965873,0.2248478104405136,3.0320766283429007e-17,0.17432084859483013,2.6435315786991804e-08,5.33670918665749e-26,5.128580261148349e-21,8.872502959010809e-08,0.0,5.260720830715515e-42,2.6218598927440955e-12,3.02110788097631e-12,6.059296172284338e-08,1.2209377067274083e-08,3.254173838197504e-27,0.0,1.0316848963162212e-40,5.923507262627419e-27,4.4008643870755375e-14,4.978232651706812e-12,2.872469531197812e-29,8.343804264399397e-43,4.897076374761839e-13,0.0,4.543828945598134e-30,3.6639320101934506e-13,4.087953726994533e-20,2.0610664997361077e-11,9.594468190815823e-28,1.4701337989712637e-13,1.0278331191051871e-10,0.0,0.0,2.098314062364491e-25,1.4682874081446602e-23,2.808909578408256e-26,1.268932298295882e-14,1.5350770957778245e-25,2.0368173662603666e-07,0.0,2.772693785746584e-10,1.4553861271488293e-11,2.3693870196248605e-23,4.3796039888923366e-26,1.3785898279099185e-11,5.421113296624948e-19,2.687647558533754e-10,0.0,5.895498061373704e-11,6.678993645232843e-11,8.475847351796768e-10,1.2170733114320132e-30,1.2427428644878889e-30,2.139847069880764e-11,2.983246206027849e-13,1.0034405999657945e-19,5.861121255129611e-20,4.1514595244078004e-22,7.18204789293342e-24,5.056114792229934e-47,7.330912040975538e-51,1.7687818918753513e-11,9.456971092052067e-27,7.055034182344831e-13,5.1338255034758886e-18,6.7686829826431265e-28,3.334758285575891e-23,0.0,0.0,5.564307287187323e-13,0.0,4.0330482894900103e-28,2.964422454469854e-17,0.0,0.0,1.4056716257765703e-26,1.6136421486712478e-13,2.6412869979105936e-13,8.127154081006181e-19,3.120640584808907e-12,4.609770854293207e-14,6.482057145820521e-14,4.152063868275748e-14,4.3908396990974317e-13,5.4664555145897e-41,1.0486673839073314e-41,0.0,0.0,0.0,0.0,3.425740722934073e-38,0.0,1.3809556443879724e-29,2.2521496812595183e-24,6.28186989643456e-13,7.37811026370299e-13,1.9472060059930033e-30,9.394756219206988e-31,0.0,3.0365230691803737e-38,1.8307594711645496e-16,1.7783020433394282e-15,1.593687449531541e-36,1.0687350262587314e-24,4.240360056938065e-37,9.504569263137057e-16
0.044,0.03774237674168504,298.0101277199403,1.4387648558634614,0.5738375891962643,0.0,0.02699234168755588,0.22484815911840111,2.5926892352090727e-16,0.17431954861253676,1.8226418724625594e-07,1.6174761714611693e-24,4.381439182938461e-20,2.2417097676042218e-07,0.0,1.7377461690955177e-41,2.211479743462588e-11,2.6471768213475848e-11,4.225099910281552e-07,1.1091961601351572e-07,1.6950164295684588e-25,0.0,1.2097397434655476e-44,4.722876133084444e-26,2.2578928975881768e-13,4.1581388636171193e-11,2.5477833594728423e-27,1.235030636045065e-41,6.551573580305013e-13,0.0,1.9865835683768164e-28,3.393790561358062e-12,1.7705208210667932e-18,2.1529986269804894e-10,1.3599113939790486e-30,1.0432157203887884e-12,6.627872041192697e-10,2.6005834012796483e-13,0.0,1.8743174398296754e-23,5.256652447368193e-22,1.0955594950067073e-29,1.711179552963471e-14,1.2251376896111811e-24,1.4030076227038669e-06,0.0,3.0230361167183628e-09,1.2532499597440822e-10,2.0245104606472632e-22,1.1758328954714665e-29,1.5516232584401694e-10,2.9659394618465383e-18,3.6435424227384724e-09,0.0,6.976763249005954e-10,7.668318375334304e-10,8.474996037720295e-09,1.1779158583260477e-28,1.1529679264026843e-28,3.126821490736238e-10,4.358959341706594e-12,8.577675415591765e-19,5.008340652810725e-19,3.54850796763505e-21,6.093644444165768e-23,5.005307082156219e-45,1.7907969777584437e-48,2.267149122902036e-10,9.468614154155582e-27,1.0406603053637701e-11,5.139539429857379e-18,5.783500246082919e-27,3.337750481446359e-23,2.2827945817843045e-11,0.0,7.538489717967736e-12,0.0,3.4437885880776604e-27,2.6556745677482705e-16,1.1990199609503416e-12,0.0,1.2022779144278442e-25,2.0776243666230223e-12,2.861453169009117e-12,1.3784593725106714e-17,4.247811509429336e-11,6.373947258328425e-13,1.090777042315166e-12,7.232508565850227e-13,6.402603932837352e-12,5.409623067596453e-39,1.0377669224307328e-39,1.3718691935340881e-14,0.0,0.0,0.0,3.465638789612643e-36,0.0,1.2055951407098942e-28,1.1285646776829824e-22,9.536115157196342e-12,8.093732694038888e-13,1.6619643119645645e-29,8.023250358364923e-30,1.961088012036992e-15,4.266209367809148e-37,3.0168948187726667e-16,3.4213957735858314e-14,2.594313398635199e-35,1.7381590974893375e-23,6.903078281818843e-36,3.243857491200551e-14
0.048,0.037753588081189206,298.09515414539055,1.4383375989576606,0.5738296139717627,0.0,0.02699256083417256,0.22485088786127366,2.768137435651918e-15,0.17430730450286175,1.5803111490181386e-06,1.0054279930315002e-22,4.676692840895717e-19,6.458581156969949e-07,0.0,5.727597449674683e-41,2.0635944813447125e-10,3.244935663642578e-10,3.7073805229380116e-06,1.2851706773318108e-06,2.0792648282986317e-23,0.0,1.5346696510012716e-41,9.290244671661277e-25,1.5888311170679735e-12,4.77661322338098e-10,3.644702631854147e-25,5.181182731402632e-40,2.483684754729813e-12,3.5338377926326595e-41,1.4916845570401457e-26,4.011660671088852e-11,1.1561019755546992e-16,2.891621112678818e-09,1.583659578922611e-28,1.1349135002483908e-11,5.352599204740126e-09,5.46959498429358e-12,1.251353004526481e-25,2.6809928115283994e-21,3.2574635746417805e-20,1.344211021144594e-27,7.851151238480936e-14,1.3464062851320617e-23,1.215274575341598e-05,0.0,4.2316592731411914e-08,1.3732219153595918e-09,2.1650386894927185e-21,1.9131974187442002e-28,2.521704669603836e-09,4.789736323446978e-17,6.355412037234434e-08,0.0,1.0676996265802263e-08,1.1280529518987902e-08,1.0851469864252545e-07,1.626396585427826e-26,1.6403668402370887e-26,5.925007237528401e-09,7.009320004900697e-11,9.166829293100115e-18,5.351525204157217e-18,3.802916638511065e-20,5.952855375089308e-22,8.15834421921045e-43,1.1846579871816437e-45,3.8087282809766515e-09,9.582370040335514e-27,1.9882592342673173e-10,5.1952770259423535e-18,6.182527912929169e-26,3.3669514992450354e-23,4.832811647598171e-10,0.0,1.318209695329499e-10,0.0,3.6929853437657027e-26,4.82889947514686e-15,1.8653488533952364e-11,1.0869997597102557e-30,1.2911880336110374e-24,2.756840948045049e-11,6.086547241304478e-11,1.9174278953702843e-16,7.439218524069325e-10,1.2483130931120984e-11,1.5044910528122233e-11,1.0034635185774982e-11,1.1682483508194992e-10,8.799856008203591e-37,1.6881668390056312e-37,9.459619801925203e-13,0.0,0.0,0.0,5.657707590006217e-34,0.0,1.294834159460633e-27,3.175345008628816e-21,1.8382355424158731e-10,2.1739247150763013e-12,1.781275999889159e-28,8.580347819215783e-29,8.71215930041488e-14,1.7702475213395351e-35,2.6136769359713537e-15,7.964397559479124e-13,5.6825357038140114e-34,3.7734028878119917e-22,1.5127388587412084e-34,1.034661097545613e-12
0.05,0.03779506111411831,298.41483864745527,1.436759291615364,0.5738040049215719,0.0,0.02699293812004621,0.22485982485060213,1.7989391408730595e-14,0.17426240334771081,6.453657560745662e-06,2.4528500475480826e-21,3.0401252165055635e-18,1.1904528333126392e-06,0.0,1.1250176715261232e-40,8.725029127491401e-10,1.7849962852078711e-09,1.528818518684477e-05,6.66519574698599e-06,7.012216614794391e-22,0.0,4.927293106480864e-39,1.4602223586453397e-23,5.8218335299387675e-12,2.478172771460797e-09,1.3966003324852383e-23,1.4433726459748575e-38,1.0283148374773679e-11,0.0,3.5503806351584806e-25,2.1158027827433484e-10,1.7817384713648733e-15,1.7008458781592277e-08,5.2092968760588906e-27,5.7035876516195555e-11,2.0653218376833533e-08,3.082578885998285e-11,4.814666858249218e-24,1.016175335402207e-19,4.984086732396192e-19,3.607448700986652e-26,4.055276097428904e-13,6.779411486510589e-23,4.9591152312145637e-05,0.0,2.578876063720647e-07,6.804514693590328e-09,1.4181050025569626e-20,1.3767910662898693e-27,1.765790666329545e-08,3.6498217869688133e-16,4.6949466271558596e-07,0.0,7.033521507944065e-08,7.174955138836568e-08,6.125777924675955e-07,4.471558415269943e-25,6.592694837786194e-25,4.7136504665990886e-08,4.769685093600509e-10,5.982332628059349e-17,3.4896041117054105e-17,2.507404998104785e-19,3.124086114210887e-21,2.6868602171666554e-41,1.850429860241114e-43,2.7252107412676886e-08,1.0022022016612659e-26,1.5933248445871835e-09,5.4100391474420605e-18,4.0417514394265383e-25,3.4790598422632343e-23,3.955341694485331e-09,0.0,9.76116783560096e-10,0.0,2.4408104041670446e-25,3.8642837348125984e-14,1.2460983912975081e-10,1.507364464506976e-29,8.58297777789133e-24,2.1128124031423752e-10,5.534422147817256e-10,1.3776099692766082e-15,5.514896836961863e-09,1.027143928910395e-10,1.0516492552721434e-10,7.013108419625082e-11,8.965858739864872e-10,2.8706530258806503e-35,5.5074695120012104e-36,7.279029480785701e-12,0.0,3.549033231715907e-14,0.0,2.4175480021075857e-32,0.0,8.618725366357791e-27,3.3361595724253275e-20,1.4830615964360013e-09,1.4485474151408553e-11,1.1756359688732637e-27,5.614580772230827e-28,1.0339991858684932e-12,4.745356099558632e-34,1.978489888903381e-14,7.601872431038847e-12,5.29136604896479e-33,3.3978549365954595e-21,1.4110615061356663e-33,1.3109878125961688e-11
0.051000000000000004,0.037882780495571346,299.0949509809677,1.4334324070933455,0.5737548949222144,0.0,0.026992729454792787,0.2248767459611693,8.430654626643357e-14,0.17416897172631984,1.6145378478992344e-05,2.829376010893553e-20,1.427011512123084e-17,1.6775162611710615e-06,0.0,1.6409652119387503e-40,2.235623225736605e-09,5.7187899865505435e-09,3.8555945092377906e-05,2.0308602960054325e-05,1.0028414926793756e-20,1.1228205243880382e-53,4.9299923264040454e-37,1.4549083331623248e-22,1.3984368734955715e-11,7.5559258492199e-09,2.242287396510867e-22,2.037432948778693e-37,2.8831301098507883e-11,0.0,3.9933265103549915e-24,6.538203744030737e-10,1.0879209831170217e-14,5.768436512961924e-08,7.36600341275272e-26,1.6950050698177294e-10,4.93850943953348e-08,9.789027912509459e-11,7.291607900853856e-23,1.5869194601661602e-18,3.0982570550727996e-18,3.7085463850553885e-25,1.3561543118532792e-12,2.0664201496446272e-22,0.00012399290215014185,0.0,9.018219127050662e-07,1.9986283207871737e-08,6.773168279571049e-20,5.979926337979139e-27,6.973977546446144e-08,1.5598641207685636e-15,1.943387749401742e-06,0.0,2.6318783779811113e-07,2.6038270708940097e-07,2.00575490773099e-06,4.357511381043665e-24,1.1469253940744104e-23,2.08413715056457e-07,1.835222715746387e-09,2.829618794421614e-16,1.647584081788039e-16,1.2116225157053435e-18,1.4352278394706775e-20,3.2037511956659875e-40,9.700995292966477e-42,1.0965881582013683e-07,1.102235563712401e-26,7.090868209874391e-09,5.895288504619655e-18,1.919851520095029e-24,3.7299031448257866e-23,1.9543380631074417e-08,0.0,4.0486485921251786e-09,0.0,1.184138049235873e-24,1.7268241688009381e-13,6.23287040095447e-10,5.627399057183311e-29,4.2205569550396554e-23,1.0044194612252598e-09,2.7635990385437408e-09,5.9261024309419356e-15,2.28970168482848e-08,4.67396841522163e-10,4.2711601984755736e-10,2.8430913555197586e-10,3.838665250825996e-09,3.2926512559077326e-34,6.318431961400494e-35,3.032611017365174e-11,0.0,7.395575271245635e-13,0.0,4.227572376637821e-31,0.0,4.2587309881549384e-26,2.3234451836652075e-19,6.639715704939346e-09,8.17507858971254e-11,5.693837496971104e-27,2.6703555342638634e-27,6.523582730840135e-12,6.178060239928411e-33,8.770266637065068e-14,3.961638445658763e-11,2.808498610535484e-32,1.679771017549552e-20,7.517202414062489e-33,8.871012238603606e-11
0.052000000000000005,0.03815916382915599,301.2438247116486,1.4230501872888086,0.5736113699878663,0.0,0.026988504040131565,0.2249232328660057,6.075541503139191e-13,0.1738803015926377,4.488609870497721e-05,5.745729983000883e-19,1.0375674357640776e-16,2.416972641348902e-06,0.0,2.4484752775603294e-40,6.414396121081828e-09,2.10555871295077e-08,0.00010824841556263426,7.06817256093193e-05,2.5242884437066244e-19,7.265374120583189e-50,1.5738566767383657e-34,2.6963624272039823e-21,3.854332850943799e-11,2.6310381064332097e-08,6.577749590625646e-21,5.954314592118028e-36,9.343474628066257e-11,0.0,7.912084424927113e-23,2.3113074856521407e-09,8.304371218585715e-14,2.2641727839820711e-07,1.883856898312385e-24,5.736023188837242e-10,1.3043062135799894e-07,3.543480899374474e-10,1.988703360744333e-21,4.246740971403002e-17,2.5927111025866685e-17,6.350016454727117e-24,5.331791003754045e-12,7.800823582432104e-22,0.0003445351125915928,9.099115206671578e-23,3.663777515354671e-06,6.685042366160524e-08,5.229310870190863e-19,4.088037832671092e-26,3.24401504905615e-07,7.91830514511429e-15,9.521325808951108e-06,0.0,1.1531006842280142e-06,1.1025643593319042e-06,7.569917884236937e-06,6.130565232822476e-23,3.798966009536092e-22,1.0979139802176438e-06,8.292408341007052e-09,2.1013682204367524e-15,1.2152929478433438e-15,9.586543756491746e-18,1.843500161240807e-19,7.420629401654385e-39,1.2974147349545277e-39,5.20702247858282e-07,1.484773454847648e-26,3.762140067305934e-08,7.713900741545047e-18,1.4478214232140136e-23,4.6441949740070075e-23,1.2096231900158828e-07,0.0,1.987893204946575e-08,0.0,9.464896069651083e-24,9.21874481503711e-13,4.267528729765094e-09,2.76159294449159e-28,3.5344278661227364e-22,5.724903746102336e-09,1.6631693429050746e-08,3.3639514158958206e-14,1.1254873969308757e-07,2.536744560957974e-09,2.030539253343003e-09,1.3483276117576791e-09,1.951895436445568e-08,5.879219785701171e-33,1.1295084499334352e-33,1.490691738432845e-10,0.0,4.699279968650863e-12,0.0,1.3303403535554754e-29,0.0,3.6534600621540063e-25,2.421272676921422e-18,3.54586542484168e-08,6.111580091461532e-10,4.542202947542421e-26,2.01382889235174e-26,5.0494605063549075e-11,1.4040044049989976e-31,4.660665531386101e-13,2.497049437018797e-10,2.087982511620717e-31,9.99755746749938e-20,5.653670987636096e-32,7.406129845797081e-10
0.053000000000000005,0.03902242012676573,307.9670496429879,1.3915693864995087,0.5731947228475328,0.0,0.026961681790799562,0.22503858289761797,5.174521552724003e-12,0.17300382316986992,0.00012847659968777566,1.492342034709816e-17,9.346035914500766e-16,3.5238640370435232e-06,3.258125955412386e-51,3.692493778850073e-40,1.9644321852542903e-08,7.959490405128361e-08,0.00031352545791560836,0.0002533231328043428,7.777365210937232e-18,9.679933196875647e-46,8.238492859637606e-32,6.771816155316636e-20,1.2022127247839842e-10,9.422809727430136e-08,2.533250327045173e-19,3.3757599468691807e-34,3.144186827604848e-10,0.0,2.0866083194151027e-21,8.404212950693607e-09,7.070006281522844e-13,9.128860396044447e-07,6.46788097007824e-23,1.9989045426448403e-09,3.551678643837391e-07,1.315913029761109e-09,7.188387579258786e-20,1.2322858004281905e-15,2.936159951962677e-16,1.7241737707786707e-22,2.1638050342218153e-11,4.09932838311005e-21,0.0009860888633423345,4.967487632064179e-21,1.528927357507627e-05,2.3202309802702689e-07,5.786360384155528e-18,7.938531015335099e-25,1.5456850741040512e-06,4.1072112286837784e-14,4.772832604970099e-05,0.0,5.182735187120289e-06,4.792494947426531e-06,2.9386007141123396e-05,1.2748104690104652e-21,1.6902107379324968e-20,5.90854750199527e-06,3.840463663040859e-08,1.9771643427001615e-14,1.1089878335035892e-14,1.0609407548482818e-16,4.850437292819616e-18,5.0161881023639745e-37,2.2896695526344676e-37,2.531536639355556e-06,3.6801944612576963e-26,2.0386501079506413e-07,1.7461477906868983e-17,1.4502346564716104e-22,9.135876777725792e-23,7.714913875620366e-07,0.0,9.986465093452619e-08,0.0,1.0736895752233383e-22,5.027995958187919e-12,3.095374301165861e-08,2.4653392273368404e-27,4.7357087839442924e-21,3.201151209627778e-08,1.0193344145834269e-07,2.400010218058477e-13,5.660203583145594e-07,1.3931368470606591e-08,8.384548247986652e-09,5.613989849114747e-09,1.0147885643858577e-07,1.8259989680481393e-31,3.5366935149775153e-32,7.490426014038196e-10,0.0,2.653578343849354e-11,0.0,5.261047233006342e-28,0.0,5.529639004862764e-24,3.611407964465323e-17,1.9336501044159697e-07,4.698055519153192e-09,5.2013899010373325e-25,1.953968953005118e-25,3.9559330494165075e-10,3.7439342864395114e-30,2.5329785457172606e-12,1.6010378472294791e-09,2.4892337226543736e-30,6.060772982865743e-19,6.981407734415853e-31,6.2481067170631206e-09
0.053500000000000006,0.04012624278106603,316.5706377200144,1.3532890565736566,0.5726951280509521,0.0,0.02690827571662375,0.22513549424882778,1.782457375509964e-11,0.17191566451582688,0.00022803164850766812,9.815733822109557e-17,3.614301031694098e-15,4.27547965839477e-06,7.795264392268163e-51,4.555821906820608e-40,3.9277194026108603e-08,1.6841381492486384e-07,0.0005618269896185292,0.0005194008028937995,5.553512136572706e-17,2.4200573042757245e-43,3.200551425074401e-30,4.724739224523686e-19,2.549759993369958e-10,1.9277226619067478e-07,2.2291270499454554e-18,5.269649430725667e-33,6.19737002859271e-10,0.0,1.510745834081746e-20,1.7375111245200137e-08,2.6166307799376987e-12,2.022286100506161e-06,5.367015879327023e-22,4.022346048384864e-09,6.126097806141486e-07,2.7575534384411156e-09,6.11158753002398e-19,7.663573846928132e-15,1.4460222375812233e-15,1.4396456397528778e-21,4.818787897756513e-11,1.5105792510593992e-20,0.0017510878588313035,3.752662689880065e-20,3.469422446663205e-05,4.7242236937435506e-07,2.941456546244828e-17,9.668003682957735e-24,3.844871616839094e-06,1.0834170742981546e-13,0.00012307967821846235,0.0,1.2379675461329902e-05,1.1184843661235792e-05,6.351430211049354e-05,1.0245995316718404e-20,1.6804324632738226e-19,1.6041212015670012e-05,9.364478804035444e-08,7.800806127985108e-14,4.1456299578137974e-14,4.854696907833567e-16,3.7218230561212056e-17,8.1589340487606e-36,4.2709055501187464e-36,6.3879212878572246e-06,1.121449421170567e-25,5.56222089845061e-07,4.721400713776128e-17,6.352643994603712e-22,2.1149406603846683e-22,2.380118123726635e-06,0.0,2.57951497819439e-07,0.0,5.032562708444395e-22,1.378196271282877e-11,1.0633172212745989e-07,1.6072017507672457e-26,2.8243275383665886e-20,8.267230984210144e-08,3.0470325058970953e-07,8.359795687134944e-13,1.4631971098764593e-06,3.762961335404183e-08,1.4806155867737606e-08,1.0090866565460875e-08,2.6870840505821505e-07,2.152516967373157e-30,4.24866307105351e-31,1.9348530844153713e-09,0.0,7.337869183471502e-11,2.717368842228797e-28,4.848378292598343e-27,0.0,4.073247038164101e-23,2.4988608447028594e-16,5.299810131033381e-07,1.6655248578587033e-08,2.52050616581186e-24,7.815291875109892e-25,1.4295737760284597e-09,2.370869828750774e-29,6.927771724631569e-12,4.951851290497901e-09,1.6826073094073877e-29,1.7967315333074395e-18,4.9259297096612136e-30,2.395590466837221e-08
