grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CHF(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CH2F(46),Y_CHFO(47),Y_CF3O(48),Y_CF2O(49),Y_CF(50),Y_CHFCF2(55),Y_CH2CF2(57),Y_C2HF(58),Y_C2H3F2(64),Y_C2HF4(69),Y_CF3COF(77),Y_CH2CFO(79),Y_CHF2(82),Y_C3HF4(84),Y_C3HF4O(85),Y_C3H3F4(86),Y_S(127),Y_S(128),Y_S(129),Y_S(138),Y_S(141),Y_O2(147),Y_S(148),Y_S(150),Y_S(151),Y_CHFO2(185),Y_S(186),Y_CHFO2(353),Y_CHO2(357),Y_CFO2(358),Y_S(385),Y_CF2O2(392),Y_S(474),Y_S(475),Y_CF3O2(478),Y_CHF2O(488),Y_S(495),Y_S(499),Y_S(500),Y_S(501),Y_S(522),Y_S(564),Y_S(568),Y_S(646),Y_C2HF3(861),Y_S(1008),Y_S(1094),Y_S(1108),Y_C2HF(1177),Y_S(1179),Y_S(1289),Y_S(1290),Y_S(1317),Y_S(1336),Y_S(1514),Y_S(1547),Y_S(1623),Y_S(1932),Y_S(2178),Y_S(3369),Y_S(3986),Y_S(3997),Y_S(5345)
0.0,0.039155868187248526,298.0,1.4001266678715394,0.5669289422082335,0.0,0.12444724051248589,0.1364018657949442,0.0,0.17222194726102036,4.766739593974784e-11,1.1531770326884051e-13,0.0,3.952873313275583e-09,3.496178588927361e-74,2.4785760947762917e-43,5.006441526449158e-14,0.0,3.253756794153613e-11,4.707527231586575e-12,1.073355296512895e-22,0.0,0.0,5.581447043070632e-13,2.928170532358573e-18,4.8295832624588125e-15,1.0438033538473995e-32,2.653690244849836e-26,0.0,4.612660056162216e-14,1.236487766599538e-28,0.0,3.973174522854518e-28,1.068929347476498e-12,1.0276832306906896e-13,1.565829227674199e-13,4.918743004975902e-13,3.6207264065496456e-14,0.0,0.0,2.1436282696527526e-29,3.1556179171011926e-23,0.0,0.0,1.7752252138027362e-10,0.0,1.4469262823710965e-13,6.699961065854592e-14,1.6427143700266705e-12,0.0,0.0,1.3186964603444144e-19,3.2001601464687766e-14,0.0,0.0,2.7224681346303434e-14,2.710478770505045e-13,4.064083249374457e-34,2.1952789659454705e-13,2.8124106955603602e-14,0.0,3.9272941374045623e-13,3.3279845436105502e-18,0.0,0.0,2.331112866830583e-52,0.0,2.0132321643556012e-13,2.4904369326814002e-29,0.0,1.6978581314112695e-12,0.0,9.218679581513491e-26,0.0,1.326989020794844e-13,9.542875335843422e-15,9.616576539476399e-34,0.0,0.0,0.0,2.866629364274432e-32,1.7318531597725767e-16,0.0,1.2366837920933639e-14,0.0,0.0,5.167651916659791e-14,0.0,0.0,0.0,4.433537773407664e-46,6.271723595468174e-47,1.2944882941946735e-16,0.0,4.4353895183855825e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.868035849192602e-19,1.3862126886415627e-38,1.1344307548997626e-16,1.5582230097135034e-15,0.0,0.0,0.0,0.0
0.032,0.03915592001803083,298.00007236450153,1.4001248145372012,0.5669288471971176,0.0,0.12444725033149331,0.1364018851937077,0.0,0.17222192607439396,3.183661040054228e-09,7.184470220802499e-21,0.0,7.332564904272367e-08,3.493699809633481e-73,5.027419546675444e-44,3.4141208904292466e-12,0.0,2.21457484678475e-09,4.3006282163534927e-10,9.747062064337714e-21,0.0,0.0,5.964813604545877e-20,1.8606481581229368e-16,4.425962492046889e-13,9.631653649512535e-32,1.978990889215783e-34,0.0,6.788958245564817e-22,7.480668502913557e-27,0.0,4.0051611554221853e-26,1.3694310246895194e-12,2.6122283553189643e-21,1.5713269166375762e-13,5.349509048408258e-12,3.625005231693958e-14,0.0,0.0,2.3009265974133525e-27,3.387252165133962e-21,0.0,0.0,1.1992109537181728e-08,0.0,6.961925400043411e-12,5.100224647720884e-13,9.16065680480894e-20,0.0,0.0,1.1341365664909535e-19,4.4781868280870095e-12,0.0,1.3031184289661094e-12,2.290029345040134e-12,2.6996097156610974e-11,5.4886572470958e-32,3.745907532661003e-21,1.385938952559509e-13,0.0,0.0,0.0,0.0,0.0,5.908829287719462e-50,0.0,5.932335792927743e-13,5.514570128928031e-27,0.0,5.072093161659877e-18,0.0,1.9449640818691582e-23,0.0,1.3269891899158855e-13,2.4572486517279077e-14,4.479470533049463e-31,0.0,0.0,0.0,5.536046677655005e-30,2.6190113634427296e-24,0.0,2.196397471073083e-12,0.0,6.151441815746811e-15,5.2681221949631594e-14,0.0,0.0,4.1079176866009126e-14,6.389756854744645e-44,1.2257901022293374e-44,2.6472704777891933e-16,0.0,4.435407245207509e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0842087830104378e-16,1.4800990370876018e-36,1.1349659935271373e-16,2.9135566534560743e-13,0.0,0.0,0.0,0.0
0.04,0.039156157296821426,298.000898791892,1.4001163300483044,0.5669284862981936,0.0,0.12444729160253781,0.13640195636406502,5.772424588511724e-18,0.17222177692811894,3.6481146093611965e-08,0.0,9.185233879220704e-22,2.8089899038725364e-07,1.4959572393961446e-72,5.27406654388467e-44,3.780485250073918e-12,0.0,2.5633866914883426e-08,6.5305778884263024e-09,2.860801358938852e-27,0.0,0.0,2.758171214720374e-26,2.060328014322238e-15,1.869585037842355e-12,1.4823981387853608e-30,1.8690721837789124e-42,0.0,4.1722569972810435e-29,4.463548408830823e-32,0.0,2.793179125361249e-21,6.318992958325336e-12,2.7713590636819966e-28,1.647602738916808e-13,5.310512100962684e-11,3.689511556861026e-14,0.0,1.078891427272772e-26,2.9549294441548355e-25,8.117357922979309e-27,0.0,6.455705448629887e-27,1.3836497455308329e-07,0.0,1.2668722021487813e-10,6.509740100153201e-12,2.6290498503291363e-24,0.0,0.0,1.8854404453827596e-19,1.5514949647954568e-10,0.0,2.6980955200699577e-11,4.402151050222669e-11,4.5397395311596125e-10,1.1706043209349138e-30,2.6294387737741803e-28,2.776171141215906e-12,0.0,8.907681756607021e-20,6.759978244345657e-21,4.7876742401149845e-23,6.344784164647691e-24,1.4501667126505578e-47,1.758542702103746e-52,8.875255190990646e-12,5.51510878943093e-27,3.9955072794452565e-13,5.0717079502891586e-18,7.156232768066604e-29,1.9447958047324364e-23,0.0,1.3269898318131118e-13,3.544222715969712e-13,4.479993622712329e-31,4.34593030378573e-29,0.0,0.0,5.549155479681706e-30,7.662499284734603e-27,0.0,2.2145860310777906e-12,0.0,9.10885042027612e-13,7.721150803084942e-14,0.0,0.0,2.358025920016048e-12,1.5681691270472188e-41,3.0083254054673355e-42,3.233632246019784e-15,0.0,4.435827919143298e-13,0.0,2.7384383254596234e-39,0.0,6.210274416753363e-31,8.85879768589454e-25,8.884116620596696e-14,0.0,2.058774562188946e-31,1.0200726327619286e-31,2.5859062350024986e-16,0.0,1.1478860498621504e-16,2.926121677291688e-13,1.9527651168729767e-37,1.3095978533762654e-25,5.195752785454177e-38,0.0
0.044,0.03915722839300466,298.006847198229,1.4000780316428625,0.5669272517846213,0.0,0.12444744373830312,0.13640219178566598,2.6479478201731325e-17,0.17222087692637608,2.601979903603053e-07,2.903332704833813e-25,4.512483455554614e-21,7.261979400826502e-07,1.0413074751426392e-71,5.915925640891361e-44,1.7174450083779532e-11,7.608526341815928e-12,1.845798758319356e-07,6.125688817243216e-08,6.183286950130744e-27,0.0,0.0,2.6079814313350556e-27,1.2453929822617773e-14,1.4710151096131658e-11,7.028982307313283e-29,7.641766867767944e-44,3.896344564785698e-14,5.28255066255442e-36,1.135218452438504e-30,0.0,7.68917083023752e-20,5.7879688836105115e-11,2.8723868290088187e-32,2.3093163302054086e-13,3.515082032944447e-10,4.514385892350313e-14,0.0,5.171197375952771e-25,1.2872226399733782e-23,1.9060045112208297e-30,0.0,8.36737750488586e-25,9.935985611877223e-07,0.0,1.4301507848011674e-09,5.7353119337515344e-11,1.2802161269823186e-23,3.5883413506012706e-31,2.5907243775979427e-11,1.2342646032152043e-18,2.1943540349369617e-09,0.0,3.318866058191887e-10,5.203964298185263e-10,4.6963662460154996e-09,6.283207268724096e-29,3.836143516320506e-29,4.143708584476858e-11,1.7298657218954973e-13,4.0868466502936944e-19,3.1449508799894884e-20,2.2280044248252377e-22,2.889233182506709e-23,1.5113379895516026e-45,1.9610613753624885e-50,1.1678379306848843e-10,5.519686832546223e-27,6.5642140349607884e-12,5.0755362687021835e-18,3.516042438856405e-28,1.9459697365676804e-23,2.4723375451232054e-12,1.3269920862447403e-13,4.813257628852768e-12,4.483714500866334e-31,1.991573690339005e-28,5.990347583416626e-17,4.0250230297969835e-13,5.662898001968348e-30,3.516696421231383e-26,1.2571528585047675e-12,2.5245735930853946e-12,4.84754558104679e-18,1.3167649334865954e-11,4.5209947404305367e-13,3.693503284538015e-13,2.43407140796025e-13,3.508711621247834e-11,1.6342750689149813e-39,3.1351457106846766e-40,4.336662699837017e-14,0.0,4.4421222947922387e-13,0.0,1.6526390268448435e-37,0.0,4.680461263010587e-30,7.103136037758982e-23,1.4680916717328915e-12,0.0,9.933489745036802e-31,4.822289925777567e-31,1.381303658354855e-15,2.5590187511421297e-39,1.339669197617845e-16,3.151479399825514e-13,3.783634687783048e-36,2.5358635516713455e-24,1.0067503229080214e-36,2.3165898811659026e-15
0.048,0.03916603694451567,298.06590902318686,1.3997631502012233,0.5669194231799598,0.0,0.12444834419829563,0.1364036693758314,2.575872509779559e-16,0.17221252713048563,2.3385216860076295e-06,8.885468701636291e-24,4.3881376626881834e-20,2.148128211314282e-06,6.459007872353956e-71,8.596073320169957e-44,1.506705341776025e-10,1.0557423631500212e-10,1.6756736231922304e-06,7.339686708731434e-07,7.093611600097564e-25,0.0,3.886915720320024e-44,2.760342472623883e-26,8.750224393880924e-14,1.7302101938820916e-10,9.358049787309617e-27,1.275522245328169e-41,6.505421337413721e-13,2.417567645074607e-41,7.73678465395135e-29,3.5989974205999945e-12,4.70049266635572e-18,7.910953505194817e-10,1.3354467864151968e-30,1.0182606080107245e-12,2.936671352647957e-09,1.7480914973352186e-13,1.2465904726485984e-29,6.905432596692415e-23,8.262357724217035e-22,2.2191286503961332e-28,0.0,9.372550899237175e-24,8.994364165695928e-06,0.0,2.0782586167198873e-08,6.487364947359475e-10,1.24661699847837e-22,1.953215113040006e-29,5.076288254589893e-10,2.1205260215230434e-17,3.9630299244498956e-08,0.0,5.2600511668462456e-09,7.928495161061875e-09,6.230314138426542e-08,8.43099588181139e-27,5.774125018862132e-27,8.097661670564849e-10,7.586894619116451e-12,3.9784517602106875e-18,3.062056088024818e-19,2.173752125560492e-21,2.5569217077381604e-22,2.6217990394337325e-43,5.838791990385377e-48,2.0270410583628373e-09,5.565582533083733e-27,1.300778582495948e-10,5.113713838638401e-18,3.422675065471998e-27,1.957749140727133e-23,1.899203120773299e-10,1.327007359715563e-13,8.664984027957364e-11,4.520950244553452e-31,1.9583605226250833e-27,2.311171215741095e-15,6.993259333259089e-12,7.054672433967332e-30,3.4351444288627036e-25,1.773780185177474e-11,9.676203315581347e-12,7.381299732318155e-17,2.386095303135813e-10,8.213706362837761e-12,5.582345801483155e-12,3.717861585438012e-12,6.623264895769332e-10,2.83430003478544e-37,5.437296739776471e-38,7.799596936341855e-13,0.0,4.570198365324306e-13,0.0,2.5454610663278767e-35,0.0,4.5713680284337965e-29,2.4359662911878217e-21,2.931188438034119e-11,0.0,9.77805703363965e-30,4.716314559068064e-30,3.533790615921526e-14,4.239669158822058e-37,5.198981378379351e-16,8.615286242256019e-13,8.606123544753058e-35,5.732334588141189e-23,2.2906571583108802e-35,8.82869127208039e-14
0.049,0.03917960729521535,298.163053024546,1.3992783246337759,0.5669094846888887,0.0,0.12444915719962833,0.13640555739134008,7.365196613479947e-16,0.17219925284742676,5.5492055345410755e-06,4.4663104752304e-23,1.2544553094284e-19,2.990729743307564e-06,1.0896019703620416e-70,1.0565914559275165e-43,3.6288589378610034e-10,3.1615744817072315e-10,4.000533067610506e-06,2.0887209780771e-06,5.7766708154681755e-24,0.0,7.687272647015468e-43,8.770654388089536e-26,1.899008472810988e-13,4.92733598348765e-10,8.423232656437736e-26,1.0196857145577497e-40,1.80016526070919e-12,1.7858600664457628e-41,4.7989994017652e-28,1.4737961689167206e-11,2.465141601479388e-17,2.4884910440809423e-09,9.616120405040483e-30,2.55537390047968e-12,6.677469212208553e-09,4.598955625134095e-13,2.29600278228854e-27,6.197183383565018e-22,4.314649089552059e-21,1.6913638269205678e-27,6.944752354534453e-15,2.5661354165715857e-23,2.1435767333841677e-05,0.0,6.747787527820813e-08,1.779834743845973e-09,3.572212876318107e-22,7.298399827512336e-29,1.8564494888226918e-09,8.267780897962937e-17,1.504920157073038e-07,0.0,1.816421565203097e-08,2.6618152969579897e-08,1.8989198820914366e-07,6.863139431771676e-26,5.844148666854096e-26,3.266906161014879e-09,2.7875487868950326e-11,1.1390034937217936e-17,8.763646933753078e-19,6.242371891867416e-21,6.243551578410341e-22,2.4413659515038812e-42,8.353229109989706e-47,7.4883237570622e-09,5.641987719363276e-27,5.282072220947485e-10,5.1771134812945444e-18,9.80128299122559e-27,1.9773183882897727e-23,8.120525221241969e-10,1.3270287814341666e-13,3.2893913792142654e-10,4.583334080295627e-31,5.699257098179137e-27,9.602773034133513e-15,2.3217041728270313e-11,9.96306908646446e-30,9.889892947722004e-25,6.743749898550825e-11,3.6120733480969386e-11,2.5349268936056435e-16,9.074532945754076e-10,3.4013613981527376e-11,1.8953144865140686e-11,1.2692368620095488e-11,2.5988013338603465e-09,2.638058821897458e-36,5.060931273427877e-37,2.9607523739848826e-12,0.0,4.989520145215049e-13,0.0,2.51112473936076e-34,0.0,1.3164223934895934e-28,1.3696416719134852e-20,1.197229797636514e-10,0.0,2.810772714111242e-29,1.3516642786433805e-29,1.989751531536225e-13,3.348954283596219e-36,1.7691908469122995e-15,2.98197699311812e-12,3.904332732033648e-34,2.5742107467457157e-22,1.0397510891362127e-34,5.368809727359281e-13
0.05,0.03922255523834103,298.4768157077367,1.3977461418992307,0.5668818698526941,0.0,0.12445000298545161,0.13641079052301575,3.2634697246161933e-15,0.17215731380267227,1.5401955223769648e-05,4.282551739282602e-22,5.550390245258469e-19,4.2941887663671714e-06,1.835854130198091e-70,1.3975702192654076e-43,1.0231810633655702e-09,1.1677152970665836e-09,1.1189115811114793e-05,7.262171446845858e-06,8.91947714072255e-23,0.0,5.046824262998482e-41,5.011717125917168e-25,4.860099906669726e-13,1.716454307064936e-09,1.4740915537896332e-24,1.5420446699492924e-39,5.943833108278474e-12,0.0,5.437699601942072e-27,5.799170546629138e-11,1.7728629683488888e-16,9.787069748002933e-09,1.3895941767485661e-28,8.2738419575362e-12,1.757338321076924e-08,1.5959515811599094e-12,4.457157987547632e-26,1.0713135713729108e-20,3.1468027703794834e-20,1.9202045208820083e-26,5.871444811595921e-14,8.575221654321177e-23,5.981875396438092e-05,0.0,2.7557437620750334e-07,5.9157727662121455e-09,1.5936697972618464e-21,3.560446691550237e-28,8.701950264846238e-09,4.2185884905286473e-16,7.41802451904268e-07,0.0,7.991166269445666e-08,1.1319416712434111e-07,7.181014787499083e-07,8.409393369366024e-25,1.2123170179895963e-24,1.730057282139883e-08,1.2879540843944277e-10,5.068130165952391e-17,3.8945959610067916e-18,2.8043850132560015e-20,1.8538620990910553e-21,3.5749719431335016e-41,3.496228747531123e-45,3.571965746831208e-08,5.895781523230827e-27,2.8181889089250603e-09,5.387037247438762e-18,4.360590445233893e-26,2.0418869351985853e-23,4.974920673059609e-09,1.3270957447026284e-13,1.6208129363749202e-09,4.794164503409756e-31,2.6217601025224285e-26,5.191269086174625e-14,1.3775116360905466e-10,2.2190421546652473e-29,4.480754315476276e-24,3.682763121259636e-10,2.082813388483556e-10,1.3147230173991738e-15,4.480286041025795e-09,1.8661929388007532e-10,9.579321397262167e-11,6.393497679753285e-11,1.3316053922611335e-08,3.856888166894682e-35,7.399725836576775e-36,1.4588624517502113e-11,0.0,7.435663296508303e-13,0.0,4.8775514053757635e-33,0.0,5.966691897682661e-28,1.0726045826967547e-19,6.431803943325742e-10,4.77226353458186e-12,1.2644600093682053e-28,6.028358524647119e-29,1.5576366707720199e-12,4.868389924936891e-35,8.982396684727679e-15,1.7407074558410886e-11,2.4224542969549598e-33,1.5455199177572198e-21,6.46219680270005e-34,4.54731951835203e-12
0.051000000000000004,0.03935967173724001,299.4886128188164,1.392876841966678,0.5668041343426441,0.0,0.12444612981942801,0.1364250373130783,2.2555351615499947e-14,0.17202514301577668,4.5547775525373916e-05,7.524913603346278e-21,3.835456098226069e-18,6.306269941487342e-06,2.992800111989295e-70,1.9778753597594175e-43,3.0740931959183905e-09,4.598238212026263e-09,3.3359843010668966e-05,2.6963656292227495e-05,2.296756877914955e-21,6.096476904027548e-56,9.900964442815212e-39,5.774073950315369e-24,1.3631796537578109e-12,6.386450688408663e-09,4.3482690522096487e-23,4.1557039142912903e-38,2.0838019043353376e-11,0.0,1.0519326556251696e-25,2.2545439069382224e-10,1.469461201846759e-15,4.107700580454729e-08,3.501146500795703e-27,2.948790494403296e-11,4.9227610472696904e-08,6.0928914924421715e-12,1.2365560192930059e-24,3.0271710638863207e-19,2.757947796149018e-19,2.6164193677304266e-25,2.8246056965119083e-13,3.1528371234921506e-22,0.0001778929909090146,1.1849082738082363e-22,1.200287062442798e-06,2.1018937375449694e-08,1.1342088439444326e-20,2.0714563011285857e-27,4.3341435812121896e-08,2.2876948906109627e-15,3.8863273446639235e-06,1.18018363936564e-12,3.7452772940938206e-07,5.130896284187444e-07,2.898705446295261e-06,1.2277779058859985e-23,4.32564766161239e-23,9.721282654899268e-08,6.293272079436504e-10,3.551703327367062e-16,2.7198900573662434e-17,2.0267662572331233e-19,7.061473803019631e-21,6.462945162485316e-40,4.055904775514831e-43,1.8122573515294152e-07,6.790699801569307e-27,1.5950313773184576e-08,6.120342755963503e-18,3.0666249570105573e-25,2.264541749001202e-23,3.309338409880279e-08,1.3273190912921293e-13,8.48855612353281e-09,5.571769541896218e-31,1.937173721285341e-25,2.9680484048909916e-13,9.997202607124063e-10,8.09053199925748e-29,3.3261457069379795e-23,2.2282560523976065e-09,1.3256956853974419e-09,7.693965143190416e-15,2.3509001511161123e-08,1.0853832615598404e-09,5.159444404716587e-10,3.425894799739987e-10,7.245392681384717e-08,6.92712713415552e-34,1.3294907872058447e-34,7.640367265883408e-11,0.0,2.166330191675545e-12,0.0,1.5694924033692596e-31,0.0,4.466039951905178e-27,1.0289602967184735e-18,3.6647397911445086e-09,5.4895167772228595e-11,9.171177618291582e-28,4.256006472968869e-28,1.2803543595195968e-11,1.1602856616133822e-33,5.050594300192267e-14,1.1523991795782864e-10,1.709197799428236e-32,9.812239352737254e-21,4.584579414382494e-33,4.02890958096518e-11
0.052000000000000005,0.039797554892598015,302.73512529750786,1.377551345652278,0.5665867944600057,0.0,0.12440844222558188,0.13646069555436233,2.0403711992643146e-13,0.17161273324258663,0.00013691270219849387,1.969267030460239e-19,3.521589132817758e-17,9.391121253927997e-06,4.639479235788873e-70,2.944955300988109e-43,9.486280177874573e-09,1.8257052862816717e-08,0.00010118263649208997,0.0001013313091806665,7.857324534191227e-20,6.273256353061713e-52,3.9315658953030255e-36,1.1698416823206684e-22,4.111721936860291e-12,2.4040389700932996e-08,1.7618834109531343e-21,1.866928426490352e-36,7.390540041484854e-11,0.0,2.8535051659752384e-24,8.677187532517637e-10,1.2941236242765332e-14,1.7395673439560162e-07,1.2401741571193732e-25,1.0747893287041786e-10,1.4042653221495514e-07,2.3699692327140936e-11,4.659598505433397e-23,1.0670039771557442e-17,2.8643039134149905e-18,4.343262298515206e-24,1.2403587294974091e-12,1.311820197668027e-21,0.0005377881130769756,1.5316042693983027e-21,5.2718478441400726e-06,7.593162858328873e-08,1.1580918743383442e-19,1.7682520683372835e-26,2.1697666695881427e-07,1.2453234739351791e-14,2.0450276125531093e-05,5.289358535627928e-12,1.7673636583111714e-06,2.3433599834404576e-06,1.1820362151111876e-05,2.1565118785563577e-22,2.134996509000969e-21,5.479368475114046e-07,3.0887050741570763e-09,3.364139367688921e-15,2.5461921028298282e-16,2.1031843701287737e-18,5.787381957957565e-20,1.5660398365798084e-38,8.427550997850463e-41,9.24115611557373e-07,1.0625228065775189e-26,9.05392801900933e-08,9.164934850527108e-18,2.972084400683051e-24,3.150875765536422e-23,2.2216756498459667e-07,1.3281162175771783e-13,4.46533551885493e-08,9.214665784044334e-31,2.0437539328103253e-24,1.7011153111999975e-12,7.58845071420371e-09,4.785262388276259e-28,3.7676994529085507e-22,1.350463032429637e-08,8.508367294139237e-09,4.924587697385732e-14,1.2389806559950847e-07,6.304976529972683e-09,2.5278790060366308e-09,1.6778891503995127e-09,3.956999746343093e-07,1.6214832173365184e-32,3.119025267405243e-33,4.019150899195211e-10,0.0,1.0363067183635663e-11,0.0,6.68547287957229e-30,0.0,5.337305793280582e-26,1.249837636723963e-17,2.09390748358776e-08,4.684485664077389e-10,9.645278360732883e-27,4.115965700181553e-27,1.049702916788007e-10,3.570701616436674e-32,2.872711599723734e-13,7.723238913920105e-10,1.516851103713187e-31,6.235286920909479e-20,4.1399119477175427e-32,3.556723888010686e-10
0.053000000000000005,0.0411785747863977,312.99201622656307,1.3313519381818326,0.5660012752457102,0.0,0.12419524542597477,0.13652986337955395,1.9330052132020955e-12,0.17036226528556597,0.0004058228808477076,5.924975814156165e-18,3.721648997241667e-16,1.402263149582642e-05,6.758847551390696e-70,4.501973390523671e-43,3.0361836268830144e-08,7.08033914267106e-08,0.00030350380134168544,0.000374499808615666,2.793373537659044e-18,9.749986245357977e-48,2.0866063116515954e-33,3.1791624358553872e-21,1.3844717255652914e-11,8.885453750407902e-08,8.235518311469317e-20,1.7110446954053283e-34,2.5791461999204665e-10,0.0,8.955615559299686e-23,3.2601739237628533e-09,1.1753473082327874e-13,7.219850849389827e-07,5.258774251588884e-24,3.8631442069397887e-10,3.965249577428783e-07,9.065893017826855e-11,2.0630052775245434e-21,3.262186687269909e-16,4.064873138854415e-17,1.139637996483124e-22,5.22292137970135e-12,8.440995572990317e-21,0.0016040560829518036,1.6067552251315245e-20,2.2697453570013934e-05,2.728793608240968e-07,1.7542276441485743e-18,4.550138922099087e-25,1.062312505564172e-06,6.619776144197958e-14,0.00010517519478880093,1.8327527623649085e-11,8.16763305656119e-06,1.0486316913746513e-05,4.732282756148782e-05,6.0107871886433326e-21,1.2142032972087895e-19,3.01619576076411e-06,1.4828276950356097e-08,3.727154314829693e-14,2.668902906587259e-15,2.887721561671809e-17,1.4263361901828715e-18,9.011926344790296e-37,1.7901712036851288e-38,4.607715086636236e-06,4.161561581768249e-26,5.0182033361723e-07,3.10604609458139e-17,3.6674710453817594e-23,8.732510807370875e-23,1.4584430881285469e-06,1.3311392817007775e-13,2.295861327878917e-07,4.1326796264119375e-30,2.8852201850102164e-23,9.520324187654938e-12,5.691178640613733e-08,7.336536265785999e-27,7.005239918535328e-21,7.703109658815244e-08,5.331446367580875e-08,4.165295270721137e-13,6.382087415490343e-07,3.5321760513628854e-08,9.378649392506362e-09,6.3317625804857395e-09,2.1115339057067127e-06,7.790997799132067e-31,1.5241954721640682e-31,2.0664543848696595e-09,0.0,5.621063439114824e-11,0.0,3.195754954390114e-28,0.0,1.283186152403113e-24,2.4704618714075653e-16,1.168008080441281e-07,3.773548744650153e-09,1.4061368162613187e-25,4.708202276672233e-26,8.375106259689521e-10,1.0694738901854856e-30,1.5980506231390934e-12,5.054546108450744e-09,2.582160974480283e-30,3.8639123339819196e-19,7.427821086044841e-31,3.054171551443525e-09
