grid,velocity,T,density,Y_N2,Y_Ne,Y_CH2F2(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_F(38),Y_HF(39),Y_CHF(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CH2F(46),Y_CHFO(47),Y_CF3O(48),Y_CF2O(49),Y_CF(50),Y_CHFCF2(55),Y_CH2CF2(57),Y_C2HF(58),Y_C2H3F2(64),Y_C2HF4(69),Y_CF3COF(77),Y_CH2CFO(79),Y_CHF2(82),Y_C3HF4(84),Y_C3HF4O(85),Y_C3H3F4(86),Y_S(127),Y_S(128),Y_S(129),Y_S(138),Y_S(141),Y_O2(147),Y_S(148),Y_S(150),Y_S(151),Y_CHFO2(185),Y_S(186),Y_CHFO2(353),Y_CHO2(357),Y_CFO2(358),Y_S(385),Y_CF2O2(392),Y_S(474),Y_S(475),Y_CF3O2(478),Y_CHF2O(488),Y_S(495),Y_S(499),Y_S(500),Y_S(501),Y_S(522),Y_S(564),Y_S(568),Y_S(646),Y_C2HF3(861),Y_S(1008),Y_S(1094),Y_S(1108),Y_C2HF(1177),Y_S(1179),Y_S(1289),Y_S(1290),Y_S(1317),Y_S(1336),Y_S(1514),Y_S(1547),Y_S(1623),Y_S(1932),Y_S(2178),Y_S(3369),Y_S(3986),Y_S(3997),Y_S(5345)
0.0,0.04232809851960856,298.0,1.389485450230966,0.5649611129331893,0.0,0.15220057061981576,0.11121415369194192,0.0,0.17162415904171868,2.4258999783759788e-11,0.0,7.274825270629927e-14,3.588819177904299e-09,9.16098248671416e-56,6.574005642598161e-55,8.861697039569443e-14,0.0,1.4238704415495176e-11,1.976756989678063e-12,3.3104034117039916e-23,0.0,5.211708986960698e-28,2.5997546991396174e-14,9.026878143750331e-19,5.031623104474287e-16,0.0,0.0,0.0,2.8991748246231735e-14,5.8246888016214724e-30,0.0,2.639553812509567e-24,0.0,0.0,1.6071761032187414e-17,0.0,3.9834389810321196e-17,0.0,0.0,1.170591213044223e-29,0.0,8.124706361752475e-17,0.0,8.31183242830837e-11,0.0,0.0,3.0603015397147303e-15,1.6858723336695932e-13,6.281012874838482e-14,9.008430289989338e-16,1.167527063118853e-18,3.0440793939842486e-14,1.5794498205423145e-15,0.0,5.671174186831075e-15,1.0784842889537257e-13,2.761742180311834e-34,0.0,2.442090514495655e-14,3.665238237890289e-14,1.3159899361310864e-13,3.0834298541777215e-17,0.0,0.0,3.671282206183322e-45,2.4864784720032294e-45,0.0,1.8603829971262974e-29,2.798021674994865e-16,1.9176119882879147e-15,0.0,6.885789014279867e-26,3.864580564756836e-14,0.0,0.0,0.0,0.0,2.1037987887926243e-17,3.02559274833799e-15,0.0,3.2952262277368e-17,3.927766054962029e-15,1.2663180058848168e-15,1.5993445801246826e-20,2.3652489840627105e-14,3.5406496874879406e-14,8.427269618749146e-16,5.862805468479626e-16,3.7261599567396645e-15,8.881453561588518e-47,1.255596628170394e-47,3.11506837490066e-19,2.572091665618565e-17,0.0,6.88304104053708e-32,0.0,1.7788966680352453e-14,7.930649944211688e-17,0.0,2.361787723003494e-16,0.0,0.0,0.0,1.634783288479921e-19,2.1315715947681358e-38,0.0,0.0,2.49026974640778e-41,1.2119067865668688e-27,6.233358632622733e-42,3.3555797201899494e-19
0.032,0.04232814832298102,298.00003696411096,1.3894838153611968,0.564961027505883,0.0,0.15220058089193556,0.11121416801275295,6.6453645922625565e-18,0.17162414275919963,1.763207543930419e-09,0.0,0.0,7.167713376719675e-08,1.4467418074185612e-54,2.1936171893058505e-54,6.525898684295473e-12,0.0,1.0465130892303689e-09,1.94996755342984e-10,3.250369227819586e-21,0.0,0.0,3.004701330646823e-21,5.475862816633777e-17,4.95758070199563e-14,0.0,0.0,2.245045219844891e-16,4.671660548249341e-22,3.768060590961975e-28,1.0612226003115125e-15,2.6354943375047784e-22,7.130471658493475e-14,0.0,1.817398149126509e-16,2.2878273441402324e-12,6.01781993415552e-17,0.0,0.0,1.3572886027467021e-27,0.0,8.178823731037884e-17,0.0,6.109368206718557e-09,0.0,2.682629959613284e-12,2.871030504958348e-13,1.1091160751864104e-20,6.2871513501373255e-21,1.283683556393634e-13,1.2005873350640946e-18,4.5935722899619414e-12,2.3781393379515524e-15,5.644445061515657e-13,8.860864531348588e-13,1.0682882568506999e-11,4.0861243763789524e-32,0.0,5.552069144378098e-14,3.317193543249778e-14,1.347507598271132e-19,0.0,0.0,0.0,7.743969821392357e-43,5.244548636636562e-43,1.1753243783463558e-13,4.446508746314389e-27,6.9825918248829175e-15,5.053554068709269e-18,0.0,1.568019094894524e-23,7.933602546097673e-12,0.0,5.207787790387882e-15,0.0,0.0,2.9958723370019667e-17,7.238486778942245e-13,0.0,5.465730210794008e-25,6.69463826258076e-13,2.431448249852294e-13,2.4918158459918306e-18,3.777153937869947e-14,3.4885288889956194e-14,1.8771884680751632e-13,1.2482553395508276e-13,5.335930035529346e-14,1.3813753946351313e-44,2.6498432400958418e-45,5.16898076763029e-17,2.5721029853590764e-17,0.0,9.54411709153106e-30,0.0,1.7788980305275873e-14,1.367658657958732e-24,0.0,1.2825192314746788e-15,0.0,0.0,0.0,4.072245886619833e-17,2.4568821595702963e-36,0.0,0.0,4.287147899658513e-39,2.875382925780207e-27,1.1406828674282428e-39,9.449991585937099e-17
0.04,0.04232835726960878,298.0004908313417,1.3894769564166685,0.5649607088042626,0.0,0.15220062206191032,0.11121421996878758,7.930909212944648e-18,0.17162404446490823,2.1686854178509766e-08,1.0629116711825135e-25,1.3340577652018222e-21,2.9054247589204855e-07,1.5966451900941432e-54,1.097692765755137e-54,7.789666012903975e-12,0.0,1.2998848641133314e-08,3.187606625648367e-09,9.637679204563285e-28,0.0,0.0,2.0905958624049055e-27,6.635519025434238e-16,6.612854284882473e-13,1.012888437278542e-30,0.0,4.1640291864648114e-15,3.133139921210177e-29,1.8442218301644429e-32,1.817695337001699e-14,1.8478810170448154e-21,1.955652704201374e-12,0.0,2.663108127543271e-15,2.6839190984678146e-11,3.8926498761137013e-16,2.3275111129844574e-30,7.524679498546239e-27,4.951710378917397e-26,0.0,9.169346696520885e-17,6.519751697564319e-26,7.587397883724274e-08,0.0,5.42133000555701e-11,4.438457910176123e-12,3.0993224178641912e-24,2.6076385474093974e-27,9.262152874819728e-13,1.254768741446636e-18,7.001701540314313e-11,1.1717413206826848e-14,1.2604778728701391e-11,1.8422367415213573e-11,1.931401667174285e-10,1.0115065875297766e-30,0.0,8.551726007081936e-13,4.456918582327971e-14,1.5016940256906202e-19,7.685506043599894e-21,5.443813837951204e-23,1.0712919686191371e-23,4.121297002106905e-48,1.8495332673728602e-51,3.326278263548936e-12,4.4467781689549485e-27,1.809076875189224e-13,5.0538421463117534e-18,8.409945024989949e-29,1.5680941311773614e-23,1.059343754428575e-11,0.0,1.2938171428484352e-13,0.0,4.927038068824425e-29,3.581518985644097e-17,9.80072880175899e-13,0.0,1.0568638272565273e-26,8.213096190276246e-13,2.491722767939857e-13,3.1073032438345798e-18,3.72885298345189e-13,4.6289925030837064e-14,2.339887573950589e-13,1.5585641013399499e-13,1.2837555069030823e-12,4.440186253695397e-42,8.517908234367783e-43,1.2680917254737e-15,2.572056500539704e-17,0.0,9.544324958461271e-30,1.8292610714856147e-39,1.7789013111490065e-14,1.0225048291785727e-30,5.490219097806747e-20,2.8649308502714916e-14,0.0,2.4159316554093536e-31,1.1687842278674105e-31,5.845571287926231e-17,2.140379795520253e-40,0.0,0.0,7.78565397800162e-38,5.221576287552519e-26,2.0715366673139467e-38,1.1995171027305153e-16
0.044,0.042329192967474207,298.00399345128255,1.3894495242252356,0.5649596956367883,0.0,0.15220076416519185,0.11121437848252275,1.5606607934123986e-17,0.17162348499734553,1.6566879402494922e-07,2.399087151058432e-25,2.665228393002527e-21,7.892596506311162e-07,1.7829230854366336e-54,6.1547530234243855e-55,1.519764985956252e-11,0.0,1.0021060985642097e-07,3.207868454575285e-08,1.634575277590073e-27,0.0,0.0,1.2513578412966925e-27,5.244559227727361e-15,6.587492448055919e-12,1.6701480926228093e-29,4.708058706946988e-44,3.9469285650622735e-14,4.31962850191879e-36,2.822434944282078e-31,1.8707151239294698e-13,2.8655308446200056e-20,2.3097135933166185e-11,2.0989115768459088e-33,2.5835567007901165e-14,1.9174739700856615e-10,3.0155848061034996e-15,0.0,1.236414624616059e-25,2.9612515796930273e-24,6.538142731974015e-31,2.0394377738748822e-16,7.211319265754728e-25,5.848756870283512e-07,2.5129430063223098e-26,6.590152774912775e-10,4.228459155195651e-11,6.186218323237644e-24,5.01010485161143e-31,1.1886423244630789e-11,1.6994085726755046e-18,1.015458019210803e-09,8.083523039878628e-14,1.6664235907426322e-10,2.3413295582186957e-10,2.145810833518721e-09,2.5092368113777968e-29,1.631682075390501e-29,1.347909413603056e-11,1.977324452174522e-13,2.9557573180253505e-19,1.5177393067170855e-20,1.0761908163004112e-22,2.0911308516640526e-23,4.973498695023458e-46,7.296682919870661e-51,4.8362135385069694e-11,4.448936172818011e-27,2.949580362286776e-12,5.056087199568051e-18,1.6802621047694728e-28,1.5686460744888537e-23,1.577413802135211e-11,0.0,1.9367480209404652e-12,0.0,1.0018277228070005e-28,9.324201552430779e-17,1.30492786728382e-12,0.0,2.0806233079309851e-26,1.4628648289066842e-12,3.5968141236252343e-13,5.3098718085053106e-18,5.262463177168263e-12,2.3415865809104365e-13,3.9948715125210645e-13,2.6616093656313237e-13,2.0019876105197404e-11,5.3781127838042294e-40,1.0317210706629364e-40,1.897296651545919e-14,2.5720351206219206e-17,0.0,9.547487457354893e-30,4.862622719097961e-38,1.778908756252288e-14,1.8501943915072833e-30,1.6968034661996577e-18,4.67687120747878e-13,0.0,4.783604752508252e-31,2.311990505747169e-31,4.828228615970095e-16,1.5645974269749878e-39,0.0,8.778629500383387e-15,1.4133697980175134e-36,9.475510476279413e-25,3.7606388813907612e-37,7.880928877158284e-16
0.048,0.042335706849612305,298.0411980967933,1.3892357399719624,0.5649536702286087,0.0,0.15220160281238915,0.11121529186261378,1.0336642821861775e-16,0.17161819456624905,1.6008672006996804e-06,3.4968856413711136e-24,1.7841876545857953e-20,2.4705524170928617e-06,2.1290421515409967e-54,0.0,9.099874526394333e-11,4.113343066196575e-11,9.776676385494308e-07,4.135621485286974e-07,1.405420505203596e-25,0.0,4.0552685644286326e-45,8.876118659903399e-27,4.684304022521117e-14,8.510509513543593e-11,1.6516310602597673e-27,3.725228651955614e-42,4.730595253410773e-13,1.2780000876520672e-42,1.6676996361713774e-29,2.465283503986794e-12,1.5260181577978197e-18,3.463732889309008e-10,1.702458414713507e-31,3.2205992576679466e-13,1.7234586282286726e-09,4.0957710417275686e-14,0.0,1.218650635546047e-23,2.5838097677106255e-22,5.849298270843107e-29,1.9372730009455313e-15,8.62136029569521e-24,5.705561594562125e-06,2.414102021137108e-24,1.0324153703933548e-08,5.148915600567047e-10,4.1447501633635395e-23,7.603064649854283e-30,2.1626892601759202e-10,1.0599600957208385e-17,1.969028463730382e-08,7.858537741156817e-13,2.8452776084398607e-09,3.843553982421669e-09,3.06573009445333e-08,2.472798698936689e-27,1.7022203344003688e-27,2.8338169348571696e-10,2.9945570479750235e-12,1.9588434421425903e-18,1.0080357538685552e-19,7.180975358264724e-22,1.2585430752559185e-22,9.98299360345595e-44,7.51990524427168e-49,9.060754862716549e-10,4.4721556394381405e-27,6.263125796856566e-11,5.080011688631903e-18,1.125537794418449e-27,1.5746035128817197e-23,9.554358900687892e-11,0.0,3.761067404658653e-11,0.0,7.180241314599802e-28,1.3055568102315069e-15,4.114321703203904e-12,6.267858050711493e-31,1.3818483397682668e-25,1.1853621742091987e-11,3.10478752231216e-12,4.087025129113998e-17,1.0200591201241785e-10,4.420624980737953e-12,3.0613078658842948e-12,2.043351001920522e-12,4.066355646796713e-10,1.079352664798202e-37,2.07061096983678e-38,3.684330540754781e-13,2.5725300981619412e-17,0.0,9.583886846212537e-30,5.556652049308829e-36,1.7789575022039773e-14,1.2419980018628648e-29,4.901338122568848e-17,1.0004165178394787e-11,0.0,3.196688567345096e-30,1.5422496470806517e-30,1.430207042420615e-14,1.2444418837183302e-37,0.0,2.963985081034581e-13,3.4300460014123497e-35,2.2906059534819156e-23,9.128384492397836e-36,2.4394345056005777e-14
0.049,0.04234587799176431,298.10642215812175,1.3889020567270969,0.5649461169082928,0.0,0.15220244788627937,0.11121642722196343,2.9705469378111416e-16,0.17160936273174315,3.970236042003813e-06,1.636054779509188e-23,5.128894795363917e-20,3.5136726285718406e-06,2.2169252401487998e-54,0.0,2.1864773565106355e-10,1.3736097482769466e-10,2.4391026970508584e-06,1.236232407616308e-06,1.210091036548613e-24,0.0,7.310178996785081e-44,2.7711686596366374e-26,1.102353088046063e-13,2.5497700076979553e-10,1.5747094880055675e-26,3.066346870179809e-41,1.345578058726133e-12,0.0,1.127458636185015e-28,7.479526255515992e-12,8.67292592034811e-18,1.148899051326605e-09,1.4322947631550026e-30,9.41395768062418e-13,4.089608093010475e-09,1.2880548891440342e-13,1.5433434261872443e-28,1.159802462097635e-22,1.5249870100874581e-21,4.683509549108213e-28,6.2809943176407446e-15,2.4615075726341955e-23,1.4233228224379503e-05,1.4549673553184366e-23,3.5359010993672736e-08,1.481688923765533e-09,1.1933504602535326e-22,2.885153716120929e-29,8.308154511627959e-10,4.0028281682283896e-17,7.908180532005047e-08,1.9755692597214945e-12,1.0373067345301543e-08,1.361680816379732e-08,9.836489825736582e-08,2.114462154636411e-26,1.760764911051229e-26,1.2101499389626249e-09,1.1235636560796545e-11,5.6340176952534596e-18,2.8987797022461947e-19,2.063141658966986e-21,3.0501825002088375e-22,1.0252150666887006e-42,1.0077574236924807e-47,3.5383376119994865e-09,4.513266748313018e-27,2.691999399751048e-10,5.1222261633514776e-18,3.239211754105304e-27,1.5851446333689608e-23,3.7339081921012076e-10,0.0,1.5095309992359504e-10,0.0,2.2301481243003948e-27,5.515130405563963e-15,1.114921981573087e-11,2.871750878117199e-30,3.9894725613517875e-25,4.823380366531914e-11,1.401572326496885e-11,1.4657017669131798e-16,4.1009613889059227e-10,1.9378909230902904e-11,1.0881003919911703e-11,7.298324337440122e-12,1.6891413239942437e-09,1.1081338513188202e-36,2.125852474905237e-37,1.4787300730145902e-12,2.575423419453982e-17,0.0,9.65747205658086e-30,5.820700471352419e-35,1.7790311178948827e-14,3.5879008506328733e-29,3.75124199142111e-17,4.325773503012755e-11,1.8638036245699814e-13,9.18822087281806e-30,4.424502548800056e-30,8.592140583276771e-14,1.0165626048723815e-36,0.0,1.4961094449270876e-12,1.6448387109791813e-34,1.0909398966412532e-22,4.378968223073821e-35,1.5689766857014288e-13
0.05,0.042379249860247964,298.32841563697787,1.3878083553431406,0.5649247097732536,0.0,0.15220379181092347,0.11121963252630071,1.4098096957823185e-15,0.17158007230300548,1.1645089485027792e-05,1.5229433369387867e-22,2.421828092195118e-19,5.174144847582866e-06,2.285199370300772e-54,0.0,6.364232576738276e-10,5.50600844272159e-10,7.207634068294918e-06,4.566260046596409e-06,2.1275721838863074e-23,0.0,5.137165772639568e-42,1.6294320402551675e-25,3.043685883269821e-13,9.444584263636852e-10,3.1388385136607147e-25,5.177406720860476e-40,4.676216431983085e-12,0.0,1.4763772556273552e-27,2.8131841326513023e-11,6.959911015690289e-17,4.815532091148899e-09,2.455253041740875e-29,3.3832234017905743e-12,1.1353140689782496e-08,4.997041100247021e-13,5.73078280898298e-27,2.294062253099112e-21,1.2609129447957048e-20,5.81046440225129e-27,2.6290233726272605e-14,8.624554309544449e-23,4.2053400050138075e-05,1.2582766475257518e-22,1.54055336678895e-07,5.22356740812906e-09,5.6677920085045e-22,1.4677803546755277e-28,4.153868864519361e-09,2.132585541389468e-16,4.167450413670015e-07,5.8995282841428485e-12,4.8713263738800674e-08,6.17902258877025e-08,3.960590671396533e-07,2.8360250737179705e-25,4.0189401832911395e-25,6.854011666217004e-09,5.500355543509016e-11,2.6816936624548357e-17,1.377260412913858e-18,9.866978436223422e-21,9.174735249447887e-22,1.681511425126143e-41,4.4003009744029356e-46,1.803312647761012e-08,4.6560366096019844e-27,1.5362345432784172e-09,5.268431464484263e-18,1.5355069622234175e-26,1.621588283422292e-23,2.3528732561401482e-09,0.0,7.946996885866274e-10,0.0,1.1904745196007e-26,3.158069085761566e-14,6.400254319214638e-11,1.2573536074132308e-29,1.9233573803747803e-24,2.856603323431912e-10,8.990084619473388e-11,8.162314347152422e-16,2.163606386013769e-09,1.1382827916517849e-10,5.951071354478159e-11,3.9747260798769524e-11,9.260618908401416e-09,1.8156149244208031e-35,3.4832615701941804e-36,7.784841020060072e-12,2.596124431035803e-17,1.526843103461297e-13,9.989498314246219e-30,1.2887472224927999e-33,1.779308364590627e-14,1.7233420380667285e-28,5.216818728460862e-18,2.485977777794782e-10,2.795189833619142e-12,4.3981300680889135e-29,2.1050421416913153e-29,7.223730203328943e-13,1.6623736956583429e-35,0.0,1.0216681458841603e-11,1.0828335237830212e-33,7.01665669884058e-22,2.8862604184653835e-34,1.4255182803804837e-12
0.051000000000000004,0.04249070530671992,299.083045096953,1.3841680589145575,0.5648624478156555,0.0,0.15220266824923234,0.11122872448043788,1.0952687240165903e-14,0.17148288761284378,3.644995048183735e-05,2.7920523994301416e-21,1.8694597309527793e-18,7.813065387050908e-06,2.3215890135841054e-54,0.0,2.0000370863444148e-09,2.320038613937462e-09,2.273701004232279e-05,1.8017641196236633e-05,6.545174403318338e-22,3.7028700333935484e-57,1.2531626361012083e-39,2.029689789249652e-24,9.056778999839959e-13,3.736721084738626e-09,1.103086264187612e-23,1.6170659415573437e-38,1.736383605091457e-11,0.0,3.4067505649377405e-26,1.1300445721044769e-10,6.42902159837521e-16,2.1530603235494127e-08,7.448943619084679e-28,1.2990047774541344e-11,3.3606806264819645e-08,2.0585423572030383e-12,2.0114702858476849e-25,7.813956406897345e-20,1.2259010526908702e-19,8.64721629540909e-26,1.182570711881025e-13,3.2832946798232697e-22,0.00013261539289004693,1.2311815788181685e-21,7.156088900883699e-07,1.9688332045442465e-08,4.472014912696619e-21,8.723429139319217e-28,2.208289200377408e-08,1.2316246281207243e-15,2.3322008288667365e-06,1.8827311923323153e-11,2.435640380860103e-07,2.987309725150732e-07,1.7021848018459418e-06,4.5388016600131535e-24,1.6669416772273104e-23,4.114723016982854e-08,2.869716345971705e-10,2.1048366364816738e-16,1.0768547355342032e-17,7.915945416219558e-20,3.3713382390326158e-21,3.3376533156188423e-40,6.045563805702979e-44,9.767285590732087e-08,5.1744916153022365e-27,9.290396675769868e-09,5.795613257752409e-18,1.2009747109678706e-25,1.751785935190068e-23,1.661476828520097e-08,0.0,4.44281860121503e-09,0.0,1.0058078934011885e-25,1.9277996520365383e-13,4.897679908387809e-10,5.90779691231796e-29,1.5761351856186215e-23,1.8539080385610122e-09,6.164814072034137e-10,5.0653780737028325e-15,1.2121576839650353e-08,7.08272438826086e-10,3.4725639462816455e-10,2.3053709028138115e-10,5.386069312926013e-08,3.5886189827434225e-34,6.886351985535494e-35,4.352163996339392e-11,2.7402751474255526e-17,1.1362040237564566e-12,1.2620602138762713e-29,4.949390809733535e-32,1.78051905665219e-14,1.4120440310310587e-27,6.839421633490375e-19,1.5137060955075407e-09,2.610643698618919e-11,3.537509771200263e-28,1.659296064124984e-28,6.365167978790519e-12,4.707676547885088e-34,0.0,7.346095464665337e-11,7.959507493892301e-33,4.76651774163751e-21,2.1302972448819326e-33,1.3543336622983074e-11
0.052000000000000005,0.042864970020282146,301.6379746197383,1.372082545831656,0.5646812976525734,0.0,0.15217630081975692,0.11125298567317861,1.1275753007862384e-13,0.17116282495949534,0.00011601548781593974,8.217401203961717e-20,1.9367987690852123e-17,1.1984101142682953e-05,2.3286236362940448e-54,0.0,6.4653809049835855e-09,9.82611697686645e-09,7.298289370619461e-05,7.197331753777195e-05,2.7072416723272397e-20,4.425156711453031e-53,6.5678602047397705e-37,4.6006655814076275e-23,2.8315404253396575e-12,1.496013528768407e-08,5.35484306822598e-22,8.1772150004854e-37,6.535848448633308e-11,0.0,1.0908304830538054e-24,4.591903428181883e-10,6.217352298914164e-15,9.715839858021107e-08,3.1566035395168294e-26,5.0515382093450846e-11,1.0133607451522684e-07,8.55220944194928e-12,9.120018644329727e-24,3.3984737087565763e-18,1.3610419145951006e-18,1.5236374723860792e-24,5.377877154955963e-13,1.3675604098073221e-21,0.00042526463391629073,1.1932595739384443e-20,3.353013525976645e-06,7.536914608465376e-08,5.0384115584063374e-20,7.094687326470081e-27,1.1809445186983183e-07,7.190351642662259e-15,1.3116269511392388e-05,6.132297087048364e-11,1.2266226832345522e-06,1.4556733467490414e-06,7.392009310308492e-06,8.509056237448954e-23,9.712910141735386e-22,2.479490409744423e-07,1.5078107850716734e-09,2.2458915914476174e-15,1.138360937460446e-16,9.091502803582582e-19,2.3473914160976692e-20,8.381045180217282e-39,1.645327586010263e-41,5.319732655063945e-07,7.371946835627473e-27,5.6386077748768854e-08,7.976299632084672e-18,1.299037726475655e-24,2.2730210211347308e-23,1.1916512952011459e-07,0.0,2.496171505612634e-08,2.6215451867299827e-31,1.1155428397890805e-24,1.1835457231258102e-12,3.983676237817161e-09,3.53185475884868e-28,1.938965966059841e-22,1.2031222419297621e-08,4.242577447283575e-09,3.3548400135756503e-14,6.824782439790962e-08,4.408446351631636e-09,1.8629902422095734e-09,1.2341646946482943e-09,3.146127030017545e-07,8.815632328274678e-33,1.6941465469824814e-33,2.445237688661311e-10,3.7274123719482007e-17,7.1989086680791205e-12,6.788279528657246e-29,2.545358978228989e-30,1.7862631185494216e-14,1.8025867145579227e-26,1.006159766047246e-17,9.248860607469531e-09,2.329026683766431e-10,4.1032761846145616e-27,1.8005636122495865e-27,5.6003690039316455e-11,1.757768460357837e-32,0.0,5.286041229167369e-10,7.054013331363064e-32,3.2436215724409135e-20,1.91405103052789e-32,1.2838501226766236e-10
0.053000000000000005,0.044111486343612775,310.17535509862034,1.3333098098536627,0.5641710472607614,0.0,0.15199908047291655,0.11130570188857174,1.2174575881188127e-12,0.17013442698458206,0.0003649819959810693,2.882701889176272e-18,2.2611373987981547e-16,1.8459667497765493e-05,2.3268952048278668e-54,0.0,2.1600880805895976e-08,4.075936498006142e-08,0.00023212320311136867,0.0002834668854757327,1.166659673770008e-18,1.0595890767501342e-48,4.604102299316507e-34,1.4051112110181616e-21,9.551028717021092e-12,5.897205040089016e-08,2.965145195807145e-20,7.742121993203207e-35,2.4278711467683255e-10,0.0,3.9137317740216026e-23,1.8368783990529546e-09,6.061572603229357e-14,4.3098323732697743e-07,1.5721261032340511e-24,1.9367592374229164e-10,3.030340774212456e-07,3.49374065111918e-11,4.762352704475884e-22,1.3163291884056944e-16,1.9545712338329157e-17,4.025757120737393e-23,2.404849520344297e-12,7.957579050996184e-21,0.001348466164478033,1.1082596444539169e-19,1.5446505107266154e-05,2.867242576744573e-07,8.000061742716028e-19,1.5047129425725896e-25,6.197469610126427e-07,4.150572686026472e-14,7.234513765006223e-05,2.010484455266333e-10,6.068788906735886e-06,6.971371229506594e-06,3.1603838796219245e-05,2.3860648486825432e-21,6.487699762353589e-20,1.4644211689979014e-06,7.78657071298617e-09,2.7560849316790784e-14,1.338926854499385e-15,1.3547128361637289e-17,5.530903582002515e-19,4.343174618214308e-37,4.7561186870471015e-39,2.842693105460337e-06,2.3277708324943988e-26,3.353712330003145e-07,2.232035868529872e-17,1.73058604794497e-23,5.344661020827201e-23,8.400123103566498e-07,0.0,1.3755102160345262e-07,3.97190143238886e-30,1.553645108974358e-23,7.144170527136793e-12,3.2205154823817024e-08,4.519984389520376e-27,3.6988014882667e-21,7.415330484760686e-08,2.859007673270354e-08,2.8277770983430736e-13,3.768682678074367e-07,2.6614499367430944e-08,7.864546072296228e-09,5.276223327592543e-09,1.8019011816623954e-06,4.008243282342501e-31,7.794731491452533e-32,1.347443197729201e-09,1.0300383704451003e-16,4.365215230029329e-11,2.130047698392988e-27,1.433660490833595e-28,1.8143882226770557e-14,4.2362190304500045e-25,1.9066754249439342e-16,5.537235532707712e-08,2.0186339592925823e-09,6.403265561353123e-26,2.2844179345860854e-26,4.815494702909683e-10,6.447814522664862e-31,7.131700406596127e-13,3.722072680381143e-09,1.1012535999242896e-30,2.160776066911911e-19,3.1235015112242226e-31,1.1889425581048315e-09
