Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31)
4.350742875701818e-07,0.7222371685667082,3.76,0.0,0.6339230557979217,0.9999445301765072,3.448030293632044e-05,2.705806122377701e-05,1.0442419517388453e-05,0.0281379829576979,0.028151867440312783,4.3745084863659173e-10,0.0003021458695624781,2.1732556334510153e-06,5.214250001237992e-06,8.508962318700257e-06,2.4462749038687e-05,6.480935993337692e-08,2.560373708947748e-06,8.046203156765466e-05,0.0003901680547009373,1.7540084084257743e-06,8.883965983100294e-07,7.529982080125084e-07,3.5355732991473637e-06,1.906132420145817e-06,4.816294128650699e-09,4.397933992704152e-09,3.751309978231515e-10,2.446621620658541e-09,8.249273424933607e-15,7.8878364544943e-09,4.2502611540539275e-09,8.272598495968599e-10,2.5538514917311424e-13,1.0925604664113409e-13,8.027918030796627e-05,5.503053730024878e-07,5.75993575222953e-05,1.2810407442531461e-09,1.1580774852990115e-14,1.9071292955778345e-12,4.060937815936542e-06,2.1982819034741138e-13,2.0861047057873914e-11,1.7731021395921706e-09,3.650584577647121e-11,2.0873099789157e-09,2.6774607345779827e-12,6.964642044382609e-16,2.9684051720558244e-14,5.531702060206227e-09,6.776245230703438e-14,6.451944570951997e-15,3.280579838533183e-11,4.7262691934766115e-16,9.537233638807853e-18,2.9003016512740185e-16,1.3782158199579667e-07,1.1255267424460667e-10,1.0015880615916701e-11,5.544710604148449e-13,4.2067117215398315e-13,2.5423655650052887e-08
4.408312553058617e-07,0.7222875291434143,3.76,0.0,0.6335432971205136,0.9999429167631465,3.5926935510345136e-05,2.7675652641685038e-05,1.0761891521723518e-05,0.028501757021889212,0.028516076148588088,4.4311165864047266e-10,0.0003137471325483351,2.205219371875352e-06,5.319895099238088e-06,8.816807258921876e-06,2.4934212547800885e-05,6.684678152169048e-08,2.629057928459279e-06,8.275618718426178e-05,0.00040450353062940203,1.8004234533200207e-06,9.250154536760241e-07,7.814747345017081e-07,3.6769323088515995e-06,1.962480930125722e-06,5.1632104787831115e-09,4.753285307277097e-09,3.851995019838964e-10,2.5882938691026323e-09,8.916704125476444e-15,8.196451225720937e-09,4.558874731815352e-09,8.934203670576958e-10,2.7508553477664374e-13,1.1800899388777426e-13,8.12588654801559e-05,5.643980443649671e-07,5.807699226507565e-05,1.331782236901176e-09,1.2255270441959093e-14,1.9820588039019728e-12,4.164841991088611e-06,2.356411207995286e-13,2.241496455855035e-11,1.7906426961434517e-09,3.784066894782829e-11,2.1875669645539467e-09,2.779437521704135e-12,7.433657475616525e-16,3.170242879402703e-14,5.732761620518627e-09,7.360348265863305e-14,7.02973326715769e-15,3.5597138680282293e-11,5.148690297315697e-16,1.0301228892527062e-17,3.26820589070514e-16,1.4175130727492798e-07,1.1676933037559528e-10,1.081553878725871e-11,5.796854854518885e-13,4.3498373124007385e-13,2.636402107168759e-08
4.465882230415416e-07,0.7223379124406408,3.76,0.0,0.6331633729783472,0.9999412686669954,3.7416973169352316e-05,2.8297913963447778e-05,1.1087989798981193e-05,0.028865304534538422,0.02888006774822998,4.487690138109186e-10,0.00032566709761829384,2.2371678257752495e-06,5.4259624534618255e-06,9.130850435618475e-06,2.5410868104305738e-05,6.892678290372494e-08,2.699009291464321e-06,8.509534653495658e-05,0.00041922003561586783,1.8476991526025466e-06,9.627972865411846e-07,8.108177198708725e-07,3.822648886412289e-06,2.019987458998645e-06,5.531272338110536e-09,5.133091365215762e-09,3.954530985350204e-10,2.737132950404489e-09,9.630105677278973e-15,8.515276082985021e-09,4.886467541484525e-09,9.640727621220236e-10,2.960844811958967e-13,1.2735693185897196e-13,8.223650826334218e-05,5.786558217946489e-07,5.854943495216999e-05,1.3841148549514518e-09,1.2964148493952938e-14,2.05926278139652e-12,4.269949528571296e-06,2.5245161404134765e-13,2.4068060346807956e-11,1.8080896649221112e-09,3.921021552077461e-11,2.2914726884036005e-09,2.8841979248279095e-12,7.929506959985132e-16,3.3837253096635713e-14,5.93793681948685e-09,7.987992841806444e-14,7.652211150715896e-15,3.859411520924487e-11,5.60375065812481e-16,1.11171529960116e-17,3.6782599444911095e-16,1.4577061457928524e-07,1.2109796260463917e-10,1.1670167090791143e-11,6.057382598698854e-13,4.4964570786049233e-13,2.7329947412445942e-08
4.523451907772215e-07,0.7223883193891519,3.76,0.0,0.6327832763958342,0.999939585317019,3.895128840088017e-05,2.8924783472503884e-05,1.1420814807655862e-05,0.029228625255872477,0.02924384217027887,4.544229140805586e-10,0.0003379116965676388,2.2691009446660153e-06,5.532453342463966e-06,9.451117539946946e-06,2.5892764429843232e-05,7.104995243170767e-08,2.770245620033594e-06,8.748017380500821e-05,0.0004343245799655776,1.895847631041077e-06,1.0017695603755263e-06,8.410504849923665e-07,3.972835120798247e-06,2.0786701746952274e-06,5.921560980013781e-09,5.538766676168221e-09,4.058943674652943e-10,2.893468479413243e-09,1.0392137512851859e-14,8.84466153989361e-09,5.234018705165737e-09,1.0394722269309603e-09,3.1845444117276806e-13,1.3733367793557451e-13,8.321211287521069e-05,5.930783470137012e-07,5.901675435936779e-05,1.4380795636026482e-09,1.370900455675784e-14,2.1387933790847075e-12,4.3762564915101906e-06,2.703153016372176e-13,2.582580748704007e-11,1.8254455097389468e-09,4.061508843973972e-11,2.399121671594812e-09,2.9917945038889132e-12,8.45349136991209e-16,3.609420628941612e-14,6.147248727297281e-09,8.661959425318835e-14,8.322332347659283e-15,4.18097572275405e-11,6.093611342055977e-16,1.1987957191288285e-17,4.134809123685872e-16,1.4988136770797364e-07,1.255405372259671e-10,1.2583030823308614e-11,6.326480369135272e-13,4.646687240194841e-13,2.8321977237156543e-08
4.581021585129014e-07,0.722438750932519,3.76,0.0,0.6324030003023149,0.9999378661336308,4.053076631730066e-05,2.9556200275285278e-05,1.1760468672857887e-05,0.02959171893864848,0.02960739934221548,4.6007335943207637e-10,0.00035048694343120637,2.3010186861421494e-06,5.639369632094836e-06,9.777634402707362e-06,2.6379950783559417e-05,7.321688617449053e-08,2.842785008833005e-06,8.991134385282658e-05,0.0004498242719447207,1.944881201340143e-06,1.0419602375173514e-06,8.721969153210061e-07,4.1276057406806055e-06,2.1385475547398903e-06,6.335204197031784e-09,5.971793947232436e-09,4.1652592799390004e-10,3.0576444313039372e-09,1.1205587168772778e-14,9.184972603054423e-09,5.602549766432165e-09,1.1198859765289374e-09,3.4227128093579097e-13,1.479746415852053e-13,8.418568353438635e-05,6.076652727384598e-07,5.947901858577719e-05,1.4937182262589082e-09,1.449150430750876e-14,2.2207037037042264e-12,4.4837589519953484e-06,2.892905943694741e-13,2.7693946412200233e-11,1.842712681074098e-09,4.205589821267307e-11,2.5106100709294656e-09,3.102280648781588e-12,9.00696564813928e-16,3.847920711133028e-14,6.360718641571586e-09,9.385179579709294e-14,9.043216529078024e-15,4.5257804521161493e-11,6.620555668254613e-16,1.2916731653120788e-17,4.642600845414074e-16,1.5408546291697217e-07,1.3009904499686553e-10,1.3557565735521407e-11,6.604337355204697e-13,4.800650432077444e-13,2.9340663838784193e-08
4.6385912624858133e-07,0.7224892080273202,3.76,0.0,0.6320225375306127,0.999936110528532,4.215630485988282e-05,3.0192104291840553e-05,1.2107055212993385e-05,0.029954585328033648,0.029970739187912692,4.65720349903062e-10,0.00036339893574689384,2.3329210152040297e-06,5.746713755587569e-06,1.0110427029904152e-05,2.6872476988916365e-05,7.542818804504652e-08,2.916645828879801e-06,9.23895423665333e-05,0.00046572631925767327,1.9948123667908595e-06,1.0833977884761186e-06,9.042814708641437e-07,4.287078162491002e-06,2.199638391397291e-06,6.77337803142996e-09,6.433726844583359e-09,4.2735043910346197e-10,3.230019735579401e-09,1.2073375461233833e-14,9.536589374226567e-09,5.993126273417142e-09,1.2055937231375434e-09,3.676144179725698e-13,1.5931688702028105e-13,8.515722446161679e-05,6.224162630723637e-07,5.993629506674828e-05,1.5510736218850465e-09,1.531338647757785e-14,2.3050478357279506e-12,4.5924529910292395e-06,3.094388085084175e-13,2.9678496804452196e-11,1.859893616715987e-09,4.3533263017467974e-11,2.6260356993472346e-09,3.2157105974665427e-12,9.591340806078823e-16,4.099842013893952e-14,6.578368113676198e-09,1.0160742959004649e-13,9.818156767681391e-15,4.895274133812267e-11,7.186995190957057e-16,1.3906710956617814e-17,5.20681803115813e-16,1.5838482948112465e-07,1.3477550148086432e-10,1.459738607572666e-11,6.89114544612565e-13,4.9584759455838e-13,3.0386571415586033e-08
4.6961609398426124e-07,0.7225396916433406,3.76,0.0,0.6316418808155712,0.9999343179045509,4.3828815005951386e-05,3.0832436246616934e-05,1.2460679966784814e-05,0.030317224161483237,0.030333861627586594,4.713638855910346e-10,0.0003766538558357486,2.3648079036674554e-06,5.854488694906719e-06,1.0449521637253023e-05,2.7370393459877493e-05,7.768446993273684e-08,2.991846731333718e-06,9.49154660223961e-05,0.00048203803054376403,2.0456538239484876e-06,1.126111201388816e-06,9.373291963199532e-07,4.4513725393541714e-06,2.2619617968973514e-06,7.237308564565419e-09,6.926192852880778e-09,4.3837060007772865e-10,3.4109688927829103e-09,1.29985618441467e-14,9.899907674328123e-09,6.406859415660459e-09,1.2968881668626973e-09,3.945669637652849e-13,1.7139919801864823e-13,8.61267398810061e-05,6.373309939134243e-07,6.038865058671866e-05,1.6101894627790633e-09,1.6176465890455533e-14,2.3918808476890955e-12,4.7023346984759895e-06,3.308242973823073e-13,3.178576996084102e-11,1.876990742402244e-09,4.5047808809501614e-11,2.745498046679544e-09,3.332139454524086e-12,1.020808598731859e-15,4.365826484761013e-14,6.800218974435426e-09,1.0991904582345347e-13,1.0650627714644548e-14,5.29098318019524e-11,7.795475945176543e-16,1.4961279733551054e-17,5.833115004628419e-16,1.6278143026397396e-07,1.3957194739449113e-10,1.57062929850362e-11,7.18709927500902e-13,5.120299979105317e-13,3.146027525090493e-08
4.7537306171994115e-07,0.7225902027637742,3.76,0.0,0.6312610227925709,0.9999324876554783,4.554922097917549e-05,3.1477137659399366e-05,1.282145022064029e-05,0.03067963516861635,0.030696766577746813,4.770039666587192e-10,0.000390257972098781,2.3966793296474484e-06,5.962697963303815e-06,1.0794944683708088e-05,2.7873751226509936e-05,7.998635184036422e-08,3.0684066513240835e-06,9.748982264517008e-05,0.00049876681689372,2.0974184653385442e-06,1.1701299916314072e-06,9.713657313869975e-07,4.620611810911537e-06,2.3255372087408716e-06,7.728273766954413e-09,7.450896235694468e-09,4.495891510440339e-10,3.600882614725043e-09,1.3984349955820128e-14,1.0275339690018809e-08,6.844907716450401e-09,1.3940755033735869e-09,4.2321587165779115e-13,1.8426214497737252e-13,8.70942340213011e-05,6.524091533767129e-07,6.083615129198427e-05,1.6711104127727762e-09,1.7082636616392113e-14,2.48125882278733e-12,4.813400173011965e-06,3.535145884574739e-13,3.402238166223838e-11,1.8940064724626403e-09,4.660016943028984e-11,2.8690983006946053e-09,3.4516232101613666e-12,1.0858730600519304e-15,4.646542498424321e-14,7.026293359298859e-09,1.1882092398643177e-13,1.1544294108364031e-14,5.7145156870256165e-11,8.448684967146323e-16,1.6083978523537465e-17,6.52765605937745e-16,1.6727726229553688e-07,1.444904489575809e-10,1.6888283258550687e-11,7.492396264066922e-13,5.286265898200432e-13,3.256236189563156e-08
4.811300294556211e-07,0.7226407423854277,3.76,0.0,0.6308799559960285,0.999930619165904,4.731846046302277e-05,3.21261508364052e-05,1.3189475036379912e-05,0.03104181807108964,0.031059453951146173,4.826405933395842e-10,0.0004042176403306517,2.4285352771087125e-06,6.071345589027165e-06,1.1146722904080689e-05,2.838260196004488e-05,8.233446202603337e-08,3.1463448118137563e-06,0.0001001133313703872,0.0005159201933859515,2.1501193821922093e-06,1.2154842115869884e-06,1.0064173212481547e-06,4.7949217540522666e-06,2.3903843950877855e-06,8.247605411006131e-09,8.009621100286458e-09,4.610088735206603e-10,3.8001684890552905e-09,1.5034093360414532e-14,1.0663314643598487e-08,7.308478782455796e-09,1.4974759491087808e-09,4.536520900283683e-13,1.9794815427242366e-13,8.805971111723208e-05,6.676504422323799e-07,6.127886270339923e-05,1.7338821058716945e-09,1.803387524828541e-14,2.5732388738106005e-12,4.925645522077708e-06,3.775805261467474e-13,3.6395265564461916e-11,1.9109432104640475e-09,4.819098671725461e-11,2.9969393684366866e-09,3.5742187596849208e-12,1.1544866530525434e-15,4.9426858261837e-14,7.256613733011884e-09,1.2834915151900145e-13,1.2503019627138167e-14,6.167565290398773e-11,9.14945710116665e-16,1.7278509826433234e-17,7.29715687701532e-16,1.7187435735811713e-07,1.4953309824712436e-10,1.814755848743214e-11,7.807236671001337e-13,5.456524505573802e-13,3.3693429353366506e-08
4.86886997191301e-07,0.7226913115189318,3.76,0.0,0.6304986728578728,0.9999287118110511,4.9137484817415266e-05,3.277941886153317e-05,1.3564865279327384e-05,0.03140377258246883,0.03142192365672949,4.882737659435736e-10,0.00041853930505038144,2.4603757354759016e-06,6.180436100135022e-06,1.150488334081853e-05,2.889699799743548e-05,8.472943714984508e-08,3.2256807275007713e-06,0.00010278672280863551,0.000533505780642837,2.203769867211716e-06,1.2622044605723798e-06,1.04251082723197e-06,4.974431034568337e-06,2.45652346023008e-06,8.796691048447282e-09,8.604234570196268e-09,4.726325909692258e-10,4.009251669037007e-09,1.615130149057494e-14,1.1064279486985667e-08,7.798831112497407e-09,1.6074242845823619e-09,4.859707209479021e-13,2.1250157999926672e-13,8.90231754109095e-05,6.830545743597304e-07,6.171684972900808e-05,1.7985511653455885e-09,1.9032244303249004e-14,2.6678791623845175e-12,5.039066861831282e-06,4.030964205728205e-13,3.891168713113564e-11,1.9278033498574955e-09,4.9820910614602056e-11,3.1291258978628133e-09,3.699983923450786e-12,1.2268150423313019e-15,5.254980638651989e-14,7.491202913836266e-09,1.385417055793562e-13,1.3530876098194105e-14,6.651915191588094e-11,9.900782105000954e-16,1.8548744362484967e-17,8.148928988212184e-16,1.7657478258025612e-07,1.5470201355464263e-10,1.948853459741019e-11,8.131823636594842e-13,5.631234321342801e-13,3.4854087268313985e-08
4.92643964926981e-07,0.7227419111889481,3.76,0.0,0.6301171657060037,0.9999267649566065,5.1007259298624166e-05,3.3436885587765185e-05,1.3947733646775421e-05,0.031765498408098065,0.031784175599581625,4.939034848631005e-10,0.0004332295008492395,2.4922006992977115e-06,6.2899745103631e-06,1.1869453375010712e-05,2.9416992365449707e-05,8.717192242545424e-08,3.306434208758545e-06,0.00010551073921186866,0.0005515313064071792,2.2583834173664605e-06,1.3103218949249405e-06,1.079673737654486e-06,5.159271259750053e-06,2.523974850151441e-06,9.376976054524316e-09,9.23669006918449e-09,4.844631693522076e-10,4.2285755894132914e-09,1.7339645797845544e-14,1.1478699620564168e-08,8.317275967364811e-09,1.7242704163809224e-09,5.202711845091682e-13,2.2796877817171206e-13,8.998463115327982e-05,6.986212772178988e-07,6.215017667661395e-05,1.8651652232815747e-09,2.0079895753967386e-14,2.765238918521963e-12,5.1536603171030325e-06,4.301402025218998e-13,4.1579258128547756e-11,1.944589274627399e-09,5.1490599285309894e-11,3.2657642997800848e-09,3.8289774673047435e-12,1.3030306045689823e-15,5.58418054280345e-14,7.730084097366013e-09,1.494385380362823e-13,1.4632153075901688e-14,7.169442356943776e-11,1.0705812066487054e-15,1.9898727546987672e-17,9.090927480669581e-16,1.813806410389178e-07,1.5999933974707244e-10,2.091585179986381e-11,8.466363233526765e-13,5.81056187401417e-13,3.604495711593824e-08
4.984009326626609e-07,0.7227925424343853,3.76,0.0,0.6297354267627322,0.9999247779585521,5.292876328244175e-05,3.4098495628719745e-05,1.4338194696833622e-05,0.03212699524496706,0.03214620968087495,4.995297505793508e-10,0.00044829485375596514,2.5240101679593788e-06,6.399966305999272e-06,1.2240460756681747e-05,2.9942638804333916e-05,8.966257177652739e-08,3.388625365615474e-06,0.00010828613464178547,0.0005700046071389911,2.31397373672051e-06,1.3598682382514583e-06,1.117934178844595e-06,5.349577031938591e-06,2.592759358175689e-06,9.989965741134007e-09,9.909030720202622e-09,4.965035176957162e-10,4.458602709281306e-09,1.8602966117676634e-14,1.1907059637710763e-08,8.865179302643247e-09,1.8483799584607234e-09,5.566573890189764e-13,2.4439818345878353e-13,9.09440826056413e-05,7.143502923336786e-07,6.257890726628613e-05,1.933772940611859e-09,2.1179074694641174e-14,2.8653784604893937e-12,5.269422021351872e-06,4.587935848320804e-13,4.440595170347429e-11,1.961303359943056e-09,5.320071922422244e-11,3.4069627700868173e-09,3.9612591235256765e-12,1.3833126730493808e-15,5.931069654500408e-14,7.973280879982065e-09,1.6108166380149418e-13,1.5811367802446318e-14,7.722121900293721e-11,1.1567869144571873e-15,2.1332686186409167e-17,1.013180217094357e-15,1.8629407237000759e-07,1.6542724863114817e-10,2.2434384972248977e-11,8.811064516439117e-13,5.994682002601149e-13,3.7266672396414463e-08
5.041579003983409e-07,0.7228432063086124,3.76,0.0,0.6293534481431954,0.9999227501629929,5.49029904906692e-05,3.476419435035548e-05,1.4736364877667427e-05,0.032488262781575905,0.03250802579781573,5.051525636688087e-10,0.0004637420826194847,2.5558041454388514e-06,6.510417433720196e-06,1.2617933634434852e-05,3.0473991791081307e-05,9.220204799814031e-08,3.4722746117747117e-06,0.00011111367514031913,0.0005889336296327975,2.3705547392921832e-06,1.410875791841036e-06,1.1573209263559758e-06,5.545486003052144e-06,2.662898130706092e-06,1.0637227541099174e-08,1.0623392863173229e-08,5.087565886576261e-10,4.699815282923478e-09,1.9945277256049253e-14,1.234986409584218e-08,9.443963766575086e-09,1.980134833373389e-09,5.952379072512184e-13,2.6184038854183595e-13,9.190153404122288e-05,7.30241375807091e-07,6.300310464281054e-05,2.0044240276286965e-09,2.2332123146614722e-14,2.9683592150166126e-12,5.386348116623092e-06,4.891422304703028e-13,4.7400118065671274e-11,1.9779479728125527e-09,5.495194537225099e-11,3.552831312320757e-09,4.096889612285398e-12,1.4678477905544e-15,6.29646370766766e-14,8.220817281987728e-09,1.735152526204829e-13,1.707327556467881e-14,8.312031655613478e-11,1.249045364854515e-15,2.2855035403156478e-17,1.1280952470448628e-15,1.913172533873219e-07,1.7098793932126535e-10,2.4049254485295985e-11,9.166139573277775e-13,6.183778170324801e-13,3.8519878830905365e-08
5.099148681340209e-07,0.7228939038796812,3.76,0.0,0.6289712218537568,0.999920680905984,5.693094922096039e-05,3.543392786282385e-05,1.5142362557136985e-05,0.032849300697797755,0.03286962384358993,5.10771924810058e-10,0.00047957800050928167,2.5875826401023675e-06,6.621334289346423e-06,1.3001900584502482e-05,3.1011106562337735e-05,9.479102292315984e-08,3.557402668674868e-06,0.0001139941389022746,0.0006083264326556132,2.428140551946368e-06,1.4633774452439417e-06,1.1978634163686335e-06,5.747138930102281e-06,2.7344126730576293e-06,1.1320393265874145e-08,1.1382009695483793e-08,5.212253791011657e-10,4.9527161595759675e-09,2.1370775804962813e-14,1.2807638314845938e-08,1.005511076504233e-08,2.1199338940680688e-09,6.361261589653308e-13,2.8034822617670183e-13,9.285698974682815e-05,7.462942988352825e-07,6.342283138808678e-05,2.07716926499946e-09,2.354148400827461e-14,3.074243737831299e-12,5.504434753507774e-06,5.212759275615453e-13,5.057050079749797e-11,1.994525472739182e-09,5.674496123167809e-11,3.7034817605175877e-09,4.23593066363877e-12,1.5568299704004296e-15,6.681211201321492e-14,8.472717770465291e-09,1.867857244444182e-13,1.8422880461320185e-14,8.941356948066452e-11,1.3477252469838365e-15,2.447038579638181e-17,1.2548586190203619e-15,1.9645239871002723e-07,1.766836386108118e-10,2.5765837495078097e-11,9.531803577935447e-13,6.378042790356246e-13,3.980523456069494e-08
5.156718358697008e-07,0.7229446362305443,3.76,0.0,0.6285887397903811,0.9999185695133539,5.901366258006244e-05,3.610764301246957e-05,1.5556308052844845e-05,0.033210108664738995,0.03323100370730817,5.163878347909313e-10,0.0004958095161335882,2.6193456645356942e-06,6.732723707474461e-06,1.3392390639259506e-05,3.155403913697573e-05,9.743017759366001e-08,3.6440305695924407e-06,0.00011692831645015304,0.0006281911886057865,2.4867455173202256e-06,1.5174066870184614e-06,1.23959175728309e-06,5.954679731717329e-06,2.8073248553843415e-06,1.2041161439034498e-08,1.218721503922086e-08,5.339129306740655e-10,5.217829613147793e-09,2.288384719425822e-14,1.3280929203786608e-08,1.0700162595820353e-08,2.268193566938176e-09,6.794405999013852e-13,2.999768540482697e-13,9.381045402454658e-05,7.625088482553717e-07,6.38381495334753e-05,2.152060525295143e-09,2.4809705154313168e-14,3.1830957345169904e-12,5.6236780911038796e-06,5.552887716440753e-13,5.392625381391575e-11,2.0110382123805656e-09,5.858045898256357e-11,3.85902780238301e-09,4.378445040058306e-12,1.6504609667311488e-15,7.086194585698933e-14,8.729007281892795e-09,2.0094184850971693e-13,1.9865446595174277e-14,9.612395571864652e-11,1.4532147881372386e-15,2.6183550846454835e-17,1.3945782543944015e-15,2.0170176139876593e-07,1.8251660134695016e-10,2.7589779718757087e-11,9.908274844224225e-13,6.577677564067084e-13,4.112341034921075e-08
5.214288036053808e-07,0.722995404459281,3.76,0.0,0.6282059937369933,0.999916415300528,6.115216872049448e-05,3.6785287373977595e-05,1.597832366260132e-05,0.033570686344597214,0.03359216527394991,5.220002945159303e-10,0.0005124436352755612,2.6510932354076863e-06,6.844592951946023e-06,1.3789433315252301e-05,3.210284633836636e-05,1.0012020243742541e-07,3.7321796637866506e-06,0.00011991701081120051,0.0006485361851928799,2.5463841967829305e-06,1.572997615647831e-06,1.2825367415102624e-06,6.168255545689585e-06,2.8816569187038883e-06,1.2801299707977429e-08,1.3041447239297593e-08,5.468223303933628e-10,5.495702202938117e-09,2.44890729874824e-14,1.377030611680666e-08,1.1380724654318541e-08,2.425348516801563e-09,7.253049174699018e-13,3.2078384250758943e-13,9.476193119353464e-05,7.788848271068785e-07,6.424912057209796e-05,2.2291507950460117e-09,2.613944369010656e-14,3.2949800817245133e-12,5.744074296979074e-06,5.912793554351483e-13,5.7476958996917e-11,2.027488538210635e-09,6.045913960025063e-11,4.019585002781671e-09,4.5244965595279926e-12,1.7489505542671412e-15,7.512331488772599e-14,8.98971124455849e-09,2.160348462560918e-13,2.1406509705491044e-14,1.032756298376439e-10,1.5659226720081043e-15,2.799955457096276e-17,1.5484559625164024e-15,2.0706763360048712e-07,1.8848911080883724e-10,2.9527007713541575e-11,1.0295774881206616e-12,6.782893832268463e-13,4.247508978696601e-08
5.271857713410607e-07,0.7230462096793251,3.76,0.0,0.6278229753638116,0.9999142175723486,6.334752108070757e-05,3.7466809242665795e-05,1.6408533695316598e-05,0.03393103339051662,0.033953108424306704,5.276093050139271e-10,0.0005294874622476123,2.6828253733632255e-06,6.956949707116563e-06,1.4193058640794819e-05,3.2657585816376666e-05,1.0286179744960158e-07,3.8218716206873755e-06,0.0001229610376967187,0.000669369827138775,2.6070713734300503e-06,1.6301849506293818e-06,1.326729857460057e-06,6.3880167875633325e-06,2.957431481021464e-06,1.3602647336333168e-08,1.3947253196758483e-08,5.599567112359468e-10,5.786903666434376e-09,2.6191238429740527e-14,1.4276361739169844e-08,1.2098467713090871e-08,2.5918523345243398e-09,7.738482333616108e-13,3.428292652843746e-13,9.571142559186952e-05,7.954220552143909e-07,6.465580547109618e-05,2.30849419733854e-09,2.7533470366441962e-14,3.409962848733127e-12,5.865619547135345e-06,6.29350966402517e-13,6.123264452927224e-11,2.043878791184656e-09,6.238171297396915e-11,4.185270827546257e-09,4.6741501192113544e-12,1.8525168170323504e-15,7.960575984477615e-14,9.254855600809402e-09,2.321184982182264e-13,2.305188925612882e-14,1.1089397721391518e-10,1.6862789968909631e-15,2.9923639440342013e-17,1.7177946650517587e-15,2.125523472020988e-07,1.946034790892628e-10,3.15837416791529e-11,1.0694528449915214e-12,6.993912939935053e-13,4.386096949945283e-08
5.329427390767407e-07,0.723097053019695,3.76,0.0,0.6274396762256629,0.9999119756228917,6.560078862876907e-05,3.8152157626921827e-05,1.684706450232858e-05,0.03429114944644127,0.03431383303492467,5.33214867446255e-10,0.0005469482013640624,2.7145421029428866e-06,7.0698020698868675e-06,1.4603297183180554e-05,3.321831606911964e-05,1.0565567237955338e-07,3.913128434126897e-06,0.00012606122568367524,0.0006907006379001837,2.668822055113195e-06,1.6890040437380778e-06,1.372203301731717e-06,6.614117210280783e-06,3.0346715435552578e-06,1.4447117779664117e-08,1.4907292541679164e-08,5.733192527349398e-10,6.092027845310379e-09,2.7995340255729805e-14,1.4799713004424372e-08,1.2855130277468975e-08,2.768178248020538e-09,8.252053133097289e-13,3.6617579327062723e-13,9.665894157847713e-05,8.121203697911472e-07,6.505826468384972e-05,2.390146014968201e-09,2.899467416000376e-14,3.5281113193491128e-12,5.988310025975525e-06,6.696117924485129e-13,6.520380395334501e-11,2.060211307407508e-09,6.434889802653445e-11,4.3562046676100575e-09,4.8274717197094445e-12,1.9613864470460886e-15,8.431919904019519e-14,9.524466829168974e-09,2.4924925503069523e-13,2.4807700995685822e-14,1.1900567055987565e-10,1.814736275528866e-15,3.1961274561494284e-17,1.904006127984937e-15,2.1815827449303903e-07,2.0086204747969198e-10,3.376650880488002e-11,1.1104763621492424e-12,7.210966614924786e-13,4.5281759358017633e-08
5.386997068124207e-07,0.7231479356252245,3.76,0.0,0.6270560877602762,0.9999096887352851,6.791305610961584e-05,3.884128224078353e-05,1.7294044509175592e-05,0.034651034146965555,0.03467433897804624,5.38816983115127e-10,0.0005648331584322907,2.7462434525270795e-06,7.183158542463261e-06,1.5020180075557557e-05,3.378509646448198e-05,1.0850254692300044e-07,4.005972426616081e-06,0.00012921841639864872,0.0007125372614127516,2.731651477505551e-06,1.7494908904666655e-06,1.4189899915089608e-06,6.8467139649032025e-06,3.1134004970656486e-06,1.533670134710658e-08,1.592434195021772e-08,5.86913181581992e-10,6.41169364578103e-09,2.99065947664036e-14,1.534100204369338e-08,1.365252101974156e-08,2.9548198573824053e-09,8.795167842448928e-13,3.9088879147404564e-13,9.760448353513849e-05,8.289796260642315e-07,6.545655816216032e-05,2.47416271416316e-09,3.05260670259806e-14,3.6494940141653286e-12,6.112141926271757e-06,7.121751360253099e-13,6.94014159816136e-11,2.0764884188054285e-09,6.63614228351384e-11,4.532507863466391e-09,4.984528489924744e-12,2.075795053605246e-15,8.927394191675761e-14,9.798571966357732e-09,2.674863526903575e-13,2.668037000630935e-14,1.276387288958215e-10,1.951770478381483e-15,3.4118164137995885e-17,2.1086192342000225e-15,2.2388782883686234e-07,2.072671868586933e-10,3.608215718312269e-11,1.1526711836783121e-12,7.434297361219805e-13,4.6738182693749984e-08
