Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223)
3.158260526435875e-08,0.1885153404533526,3.76,0.0,0.9218220362956457,0.9999994274767252,1.3646232085814463e-08,1.1605994450528732e-06,1.594802840361234e-08,0.0006545651315287067,0.0006545688286040251,2.3548060074005514e-13,2.6091839644780317e-07,1.0385991601615913e-09,1.1926419150726203e-09,4.696909594463602e-10,5.479735107607017e-07,1.464051457742714e-10,1.2205199727888856e-07,3.140070402360659e-07,6.03839753718136e-07,1.0121827173270088e-07,3.490248242289596e-11,2.451934237125408e-10,1.7295401085365922e-10,3.836394601044612e-09,7.097334820749922e-15,3.0448365440628863e-15,3.59406233133859e-10,2.8919148077855067e-13,5.17327414852875e-20,1.203111592914896e-10,2.047177374346175e-14,3.0940673503194097e-15,2.2377904237535538e-18,4.734166038278923e-18,3.601137744902907e-07,3.968664461439033e-09,3.483135150425492e-07,4.35248317494327e-12,9.574849366252197e-20,3.2951503090323862e-15,7.212908453557586e-09,3.3712013826750776e-15,2.686491422431403e-19,5.131338173880293e-12,3.506654097384714e-14,4.224633246452259e-14,2.9078980332542986e-16,6.016328155286584e-22,2.275635498380059e-19,4.0782590028292845e-09,9.136992248967876e-16,2.2735227776792346e-16,2.555047707736784e-17,6.251168551434142e-24,9.606327259333896e-23,5.471821377798933e-26,1.765333467159334e-09,2.1027830326135043e-14,2.2883137438081447e-18,4.6511663556484395e-17,6.880929706764738e-19,5.449762694875839e-11,4.599586887587866e-10,7.227988360776662e-15,1.1432167165090183e-06,7.257705116327429e-12,4.475300859885558e-10,9.730707574922697e-15,2.305560204648118e-15,2.28237463140587e-11,1.3382154929948877e-10,2.0361351487594286e-19,1.5488927062358117e-15,1.2047774400630897e-23,3.77616216832621e-20,8.760246313340283e-17,1.4309053013172926e-20,4.3387735151474433e-20,2.2656477066049875e-10,5.091321542681103e-18,7.283210300224688e-18,1.3951178201201308e-17
3.2265501507264655e-08,0.18851581158270814,3.76,0.0,0.9218078284929219,0.9999994140052787,1.4548790856281043e-08,1.1860561973662594e-06,1.657907895718724e-08,0.0006687133117283529,0.0006687171284672502,2.4058441511559255e-13,2.740669526498235e-07,1.0718595567788017e-09,1.2539645082813498e-09,4.985968917165441e-10,5.603528987549805e-07,1.528931384183715e-10,1.2454112536209132e-07,3.222588710036659e-07,6.2670939355352e-07,1.026137123743103e-07,3.6801526736313666e-11,2.548271294595572e-10,1.8284864027309997e-10,3.954301337134705e-09,7.645752688535804e-15,3.3470082606298777e-15,3.671196306668314e-10,3.0711723523436036e-13,5.6979364944186e-20,1.2516521335945957e-10,2.1828063336404225e-14,3.3692259614999485e-15,2.4533795690323307e-18,5.1771702524224516e-18,3.6776823650751967e-07,4.141016838057849e-09,3.554666232540635e-07,4.638463740445932e-12,1.0170707514118014e-19,3.366384811373578e-15,7.411249752034376e-09,3.592525098583428e-15,2.9668609780513046e-19,5.255634969982174e-12,3.6769012905870787e-14,4.529008455530996e-14,3.1134024734604536e-16,6.437027111500251e-22,2.440647231758594e-19,4.185463988748586e-09,9.7425770652042e-16,2.416136231650782e-16,2.7853803436593807e-17,6.946974321972413e-24,1.0483140306555741e-22,6.258533430203436e-26,1.7943351211978322e-09,2.2212612327819042e-14,2.5181721110424164e-18,4.943939743818145e-17,7.395713179095626e-19,5.6658419425501293e-11,4.5995520016578163e-10,7.742868793802169e-15,1.1679264824001612e-06,7.699248206257832e-12,4.4754245830766073e-10,9.76950970383794e-15,2.308918969997892e-15,2.2826150699918824e-11,1.3395489648610995e-10,2.245987313946849e-19,1.6001713400304884e-15,1.2509866656800782e-23,4.1125262761484436e-20,9.15035247304031e-17,1.5529246925085877e-20,4.704390441145972e-20,2.328507854357639e-10,5.6405050248899675e-18,7.602269070517202e-18,1.520582534012188e-17
3.294839775017056e-08,0.18851628271742937,3.76,0.0,0.921793620498783,0.9999994004862246,1.5486512426619164e-08,1.2115277087407605e-06,1.7216443770377163e-08,0.0006828612723192017,0.0006828652104891739,2.4568815030967133e-13,2.875563304189595e-07,1.1052940678773656e-09,1.3167554096986427e-09,5.287791121000804e-10,5.727554833774421e-07,1.5952558426961296e-10,1.2703844673640389e-07,3.305310456418195e-07,6.499791964026998e-07,1.0401043887506626e-07,3.8764251451250846e-11,2.646369774895842e-10,1.9306198334222573e-10,4.072555209838919e-09,8.223568958039297e-15,3.671772999066526e-15,3.748594508556773e-10,3.2576150806421275e-13,6.262694898766595e-20,1.3011710948017834e-10,2.3243115548164895e-14,3.6622980082877844e-15,2.6840215581251223e-18,5.650574079490261e-18,3.754171702414626e-07,4.316984086119463e-09,3.6260432256620324e-07,4.936695948964376e-12,1.079053966336692e-19,3.4380291898611188e-15,7.61136335804829e-09,3.823284879091729e-15,3.268634626150051e-19,5.3797252120086485e-12,3.851343616799514e-14,4.847859795331001e-14,3.3281950914342696e-16,6.87663338271669e-22,2.6133330123645214e-19,4.29268026667721e-09,1.037428476440967e-15,2.5642874930471253e-16,3.031021226776667e-17,7.702942185632343e-24,1.1418610911541635e-22,7.137517124143196e-26,1.8231239839751537e-09,2.3435141668254495e-14,2.7649840367878535e-18,5.248269191960085e-17,7.93483967552833e-19,5.885431031713863e-11,4.599512521119105e-10,8.282493538830239e-15,1.1926358363379498e-06,8.158538238367146e-12,4.4755234225175065e-10,9.805148862363011e-15,2.3119978621016332e-15,2.2828464954663448e-11,1.3408855127362915e-10,2.472129411271422e-19,1.6516901043598816e-15,1.2980421085322141e-23,4.4715053522616334e-20,9.548953151335177e-17,1.6820583434898668e-20,5.092401354292785e-20,2.391363725001149e-10,6.23647077403791e-18,7.928161413941511e-18,1.6539372874580745e-17
3.363129399307647e-08,0.1885167538575481,3.76,0.0,0.9217794123120449,0.9999993869194349,1.645973925553634e-08,1.2370139460127459e-06,1.7859878325152936e-08,0.000697009013289316,0.0006970130746678351,2.507918063194516e-13,3.013873562999215e-07,1.1388942112255877e-09,1.3809992904253082e-09,5.602675887845734e-10,5.851813425609513e-07,1.6630272979444013e-10,1.2954387328038712e-07,3.3882364706943326e-07,6.73650175447613e-07,1.0540871199936491e-07,4.079148950751245e-11,2.746234296334734e-10,2.0359607395739564e-10,4.1911493316782825e-09,8.831686417240525e-15,4.0202867415546384e-15,3.8262541808208473e-10,3.4513879659379685e-13,6.869646595798082e-20,1.3516715534135599e-10,2.4718204886916438e-14,3.974041368168128e-15,2.9303917839125383e-18,6.155735299769029e-18,3.830605796392465e-07,4.496563227248675e-09,3.6972664753380866e-07,5.247436568443849e-12,1.1434831216561655e-19,3.510100563947176e-15,7.813247940137242e-09,4.063674119493747e-15,3.5928448523638385e-19,5.503607486759542e-12,4.029993673707181e-14,5.181536999243742e-14,3.552456618200392e-16,7.3355800939020025e-22,2.793872494634028e-19,4.39990748507704e-09,1.103265876412445e-15,2.7180604081024056e-16,3.292641785750613e-17,8.522833226528478e-24,1.2415292155377716e-22,8.117258507501739e-26,1.8517080781050284e-09,2.4695691575569543e-14,3.0295462963224036e-18,5.564363000948623e-17,8.498745810865473e-19,6.108504695115383e-11,4.5994693693467127e-10,8.847498825067346e-15,1.2173447776632197e-06,8.635943504135148e-12,4.475602475171745e-10,9.83787981760746e-15,2.314820612954128e-15,2.2830715884403865e-11,1.342225291466613e-10,2.715419235883989e-19,1.7034411261812385e-15,1.345957488972817e-23,4.854144532523592e-20,9.956047945906646e-17,1.8185277942521678e-20,5.503694793725431e-20,2.4542053489949525e-10,6.882172709113516e-18,8.260886950875888e-18,1.7954638805041193e-17
3.431419023598238e-08,0.18851722500309645,3.76,0.0,0.9217652039315347,0.9999993733047808,1.7468800576006358e-08,1.2625148760933385e-06,1.8509150540326746e-08,0.0007111565346268964,0.0007111607210012635,2.558953831421676e-13,3.155608604151952e-07,1.1726519168307112e-09,1.4466804742644989e-09,5.930919788047417e-10,5.976305545138964e-07,1.7322482239548715e-10,1.320573205301756e-07,3.4713676798840957e-07,6.9772335764064e-07,1.0680876452169642e-07,4.28840649986603e-11,2.847869579675684e-10,2.144528768276343e-10,4.310078010667086e-09,9.471015840886526e-15,4.393738309685789e-15,3.9041725831631985e-10,3.6526364799519923e-13,7.520949717608093e-20,1.4031565517509022e-10,2.6254609562186298e-14,4.3052295873236506e-15,3.193181034989417e-18,6.6940412762589734e-18,3.906984686451107e-07,4.679751285275651e-09,3.768336325599386e-07,5.570942367642771e-12,1.210406925603513e-19,3.582615588848907e-15,8.016902167891352e-09,4.313886002404707e-15,3.9405438048639294e-19,5.627280665791949e-12,4.2128642628003424e-14,5.530390814195828e-14,3.786365891591735e-16,7.814304391964414e-22,2.9824470009527053e-19,4.507145405242827e-09,1.171824171757448e-15,2.8775378914046445e-16,3.570928566738116e-17,9.41055629447648e-24,1.347579138479405e-22,9.206819567386961e-26,1.8800952621138796e-09,2.599452850097256e-14,3.3126705100603e-18,5.89242950894781e-17,9.0878569083618e-19,6.335038628526692e-11,4.5994232865272777e-10,9.438523290085859e-15,1.242053305715411e-06,9.131833635407765e-12,4.4756658541216913e-10,9.867937418492845e-15,2.317408873041885e-15,2.2832925025352545e-11,1.3435684372522986e-10,2.9767382425382367e-19,1.7554172867108564e-15,1.394747395603233e-23,5.261514694054989e-20,1.0371636454495634e-16,1.9625549294097513e-20,5.939176787281616e-20,2.5170235366449717e-10,7.580685981999213e-18,8.60044530141469e-18,1.9454460132918997e-17
3.499708647888829e-08,0.18851769615410693,3.76,0.0,0.9217509953560881,0.9999993596421334,1.8514013072176297e-08,1.2880304659681e-06,1.9164040289874254e-08,0.0007253038363202764,0.0007253081494874795,2.60998880775142e-13,3.3007767681466283e-07,1.206559506903081e-09,1.5137829771002348e-09,6.272816206730011e-10,6.101031976696246e-07,1.802921104145588e-10,1.3457870790157366e-07,3.554705084414027e-07,7.221997816350282e-07,1.0821080427328599e-07,4.504279332601665e-11,2.9512804437512855e-10,2.2563429107016875e-10,4.429336593240572e-09,1.0142475947732166e-14,4.793349583859464e-15,3.982347020682806e-10,3.861506588305698e-13,8.218823707681437e-20,1.4556290990659252e-10,2.785361163566064e-14,4.656651905249907e-15,3.473095636504879e-18,7.266908990637507e-18,3.983308412004096e-07,4.866545286234451e-09,3.8392531190186976e-07,5.9074701157470225e-12,1.2798742528525312e-19,3.6555904815291e-15,8.22232471195157e-09,4.574113498194999e-15,4.312802978809483e-19,5.7507438643166465e-12,4.399968364708948e-14,5.894773014723729e-14,4.0300998643331887e-16,8.31324747108379e-22,3.179239538108555e-19,4.614393879027846e-09,1.2431575498593857e-15,3.042801945592489e-16,3.8665832910944886e-17,1.0370170441108459e-23,1.4602770286799546e-22,1.041586425386736e-25,1.9082932343221175e-09,2.7331912388558477e-14,3.615182830126434e-18,6.232677081527087e-17,9.702587076991908e-19,6.565009471020362e-11,4.599374866264659e-10,1.0056207920459642e-14,1.2667614198325525e-06,9.646579620147199e-12,4.475716877790908e-10,9.895538038547318e-15,2.3197824075917003e-15,2.283510965601823e-11,1.3449150699458103e-10,3.256991555869604e-19,1.807612152174269e-15,1.444427271010182e-23,5.694712436959967e-20,1.0795718274896274e-16,2.1143619211511185e-20,6.399770865054491e-20,2.5798098188069066e-10,8.33520910358976e-18,8.946836085367722e-18,2.104169201069308e-17
3.63628789647001e-08,0.18851863847264605,3.76,0.0,0.9217225776157726,0.9999993321723412,2.071409939074921e-08,1.339105493412746e-06,2.048984877234412e-08,0.0007535977807284165,0.0007536023529103059,2.712056384614684e-13,3.601446035810415e-07,1.2747954791737941e-09,1.6521866778767814e-09,6.998723855995919e-10,6.351190921937305e-07,1.9486327078259015e-10,1.3964500056418853e-07,3.722002736625866e-07,7.723665583220631e-07,1.1102156731777994e-07,4.956192756655171e-11,3.1634486595483544e-10,2.489782421066234e-10,4.668829270993304e-09,1.1585502600435408e-14,5.6761053637690345e-15,4.139453564245999e-10,4.302697894822253e-13,9.763471066177223e-20,1.5635487217611118e-10,3.124455636677218e-14,5.423434427947176e-15,4.087204728710563e-18,8.522145905491112e-18,4.135790527103264e-07,5.250939232094397e-09,3.980628898655078e-07,6.620618535361718e-12,1.4266357996777774e-19,3.8029826887611464e-15,8.638469436800462e-09,5.125386151286618e-15,5.135382915507905e-19,5.997037805329949e-12,4.78692979108004e-14,6.671534876347541e-14,4.547740347036232e-16,9.373575122308844e-22,3.5982192322201155e-19,4.828922251675641e-09,1.3943659055546944e-15,3.391013331159676e-16,4.512879690765943e-17,1.2522073655373704e-23,1.7067086071149598e-22,1.3234232332500995e-25,1.9641515576531943e-09,3.01233297738329e-14,4.281747200502399e-18,6.950548965126942e-17,1.1010505560344566e-18,7.035173042067792e-11,4.5992728097255126e-10,1.1374133034172079e-14,1.316176403606655e-06,1.0734129964086174e-11,4.47579197758052e-10,9.944149334883532e-15,2.3239559237352118e-15,2.2839457589531615e-11,1.347619204746141e-10,3.878039973048237e-19,1.9126353313078654e-15,1.5465228840719207e-23,6.643105543423759e-20,1.1669360242542878e-16,2.4422052953832402e-20,7.40007697118853e-20,2.7052560785955806e-10,1.0025708236468228e-17,9.660113431329504e-18,2.448989418260683e-17
3.759209220193073e-08,0.18851948657834397,3.76,0.0,0.9216970009712884,0.9999993072840919,2.2820756530418753e-08,1.3851228249215315e-06,2.170030783869865e-08,0.0007790615793981468,0.0007790663909333136,2.8039144952474476e-13,3.883874208059339e-07,1.3366508119360142e-09,1.78144552170817e-09,7.701608276904153e-10,6.577143219353273e-07,2.084763941121295e-10,1.4423109312583448e-07,3.8732866943368956e-07,8.189063458573158e-07,1.1355971428182934e-07,5.386339870060231e-11,3.3605227710128447e-10,2.711157951208282e-10,4.8854709665632396e-09,1.3003491545142754e-14,6.572994167936322e-15,4.2816996694742644e-10,4.727310214674316e-13,1.1336461219193262e-19,1.6640833670201481e-10,3.4523435427494056e-14,6.190979259160191e-15,4.705880590569489e-18,9.784883350559189e-18,4.272836162890401e-07,5.609196318440317e-09,4.1073470546617437e-07,7.30956308276077e-12,1.5679137101047055e-19,3.937362964164811e-15,9.019034016270655e-09,5.6577164837087126e-15,5.970835625192948e-19,6.217979192024051e-12,5.1498067904092837e-14,7.427278068986674e-14,5.048954164209149e-16,1.0401527494033276e-21,4.0052774207612287e-19,5.022033682233664e-09,1.5404861700687877e-15,3.72499829894922e-16,5.1612973092259736e-17,1.4748534986447408e-23,1.9540148421072432e-22,1.628962840559819e-25,2.0138510235956417e-09,3.2769919284548424e-14,4.956537021119116e-18,7.640383459897346e-17,1.2279177649029241e-18,7.469858770714596e-11,4.599176832846156e-10,1.265791990585292e-14,1.3606484666751623e-06,1.1781162286492146e-11,4.475839155556755e-10,9.981335321969478e-15,2.327143229912005e-15,2.2843398881347523e-11,1.3500657839816844e-10,4.511303847250668e-19,2.007851555609709e-15,1.6416245835699393e-23,7.596516619966605e-20,1.248468110578581e-16,2.766104373095899e-20,8.395859385474341e-20,2.8179765384752694e-10,1.1773397949463429e-17,1.032542614505685e-17,2.7921207764044297e-17
3.882130543916136e-08,0.1885203347022567,3.76,0.0,0.9216714236774396,0.9999992822383283,2.5048960869652726e-08,1.4311871440936434e-06,2.292604007757475e-08,0.0008045246662449529,0.000804529723100088,2.895770039746806e-13,4.1775574036197933e-07,1.3988883721064046e-09,1.915050460128801e-09,8.453138032168459e-10,6.803866945612004e-07,2.2256385593844945e-10,1.4884184208018142e-07,4.025255791082931e-07,8.667691607095207e-07,1.1610664937303428e-07,5.839150522713615e-11,3.563428850794805e-10,2.943319701371998e-10,5.103143589058886e-09,1.454023144692893e-14,7.575176860181386e-15,4.4247373394615734e-10,5.178908698100966e-13,1.3097702926146882e-19,1.7678631260475816e-10,3.8025260150165124e-14,7.037077104338469e-15,5.391752489258205e-18,1.118299608046418e-17,4.409703677323614e-07,5.979090509342139e-09,4.23357457307145e-07,8.044692001325687e-12,1.7182001960056865e-19,4.07346778605433e-15,9.405307314274582e-09,6.225488822464507e-15,6.903380465062946e-19,6.438234386631853e-12,5.526608136989439e-14,8.238852118238546e-14,5.584666785849474e-16,1.1502035706484285e-21,4.441886093307142e-19,5.2151795634967165e-09,1.696436712752427e-15,4.078967364036287e-16,5.877600223192261e-17,1.7278169186125594e-23,2.227249246558873e-22,1.9912846828072997e-25,2.063050228953289e-09,3.55451717658689e-14,5.707624285267104e-18,8.372925395269e-17,1.3636794262323014e-18,7.915357900705092e-11,4.5990783567062726e-10,1.4038155899193346e-14,1.4051191782331217e-06,1.2895120534108569e-11,4.475875039452254e-10,1.0013216543936504e-14,2.3298727928283e-15,2.284740686293721e-11,1.3525249635003468e-10,5.221073480948047e-19,2.1037016123055733e-15,1.7398876817838716e-23,8.651836607082765e-20,1.3327514046041468e-16,3.118673363442994e-20,9.488168748325779e-20,2.930489476103463e-10,1.3758160185266738e-17,1.1012870017259399e-17,3.168088586747654e-17
4.005051867639199e-08,0.1885211828445823,3.76,0.0,0.9216458457276636,0.999999257034291,2.7400185070555052e-08,1.477298261042268e-06,2.416613144151672e-08,0.0008299870412051534,0.0008299923493986891,2.987623017980589e-13,4.48254587340128e-07,1.4614752569249335e-09,2.052901521896977e-09,9.254902268635651e-10,7.031366706842097e-07,2.371271387635902e-10,1.5347692024300692e-07,4.1779164760574267e-07,9.159612988672816e-07,1.1866297883923502e-07,6.315070862722746e-11,3.7721981686418145e-10,3.1863588450595497e-10,5.321842644395765e-09,1.620136364236817e-14,8.691003031201517e-15,4.568554375878744e-10,5.658361957889258e-13,1.5062410010515568e-19,1.874904560833638e-10,4.175766575823544e-14,7.966902186030211e-15,6.149520226994834e-18,1.2725825013976625e-17,4.546393299223781e-07,6.3606045401266725e-09,4.359313405578305e-07,8.8275027399693e-12,1.877786138039748e-19,4.2113787175139566e-15,9.797281615822994e-09,6.829820954037689e-15,7.939928125251738e-19,6.6578034111424045e-12,5.91741329067146e-14,9.108346977870669e-14,6.155843293505037e-16,1.2677819695185865e-21,4.909174327513882e-19,5.408360593945133e-09,1.8625305536600853e-15,4.453368220040523e-16,6.666437691497472e-17,2.0140395337020974e-23,2.5281618318792476e-22,2.4185678995983625e-25,2.111788744763831e-09,3.8450398596616664e-14,6.5403123810028545e-18,9.149389789976321e-17,1.5085380076382667e-18,8.371565862243693e-11,4.5989782878485057e-10,1.5518657156378673e-14,1.4495885343671437e-06,1.4078218933991965e-11,4.475904849745213e-10,1.0040547619607676e-14,2.3322110874776428e-15,2.2851506521060446e-11,1.3549970632471853e-10,6.013483429070255e-19,2.2001657504903922e-15,1.841431538391622e-23,9.816387720458609e-20,1.419785671885127e-16,3.5012122725206856e-20,1.0683025182538636e-19,3.0427652255332366e-10,1.600337977928918e-17,1.1722442820298505e-17,3.5786142957245526e-17
4.127973191362262e-08,0.18852203100551831,3.76,0.0,0.921620267115438,0.9999992316712202,2.987581492626436e-08,1.5234559866401298e-06,2.541975656035767e-08,0.0008554487042161953,0.0008554542698170491,3.079473429823678e-13,4.7988903331983e-07,1.5243813869375092e-09,2.1948979093022173e-09,1.0108453503331867e-09,7.259647107414334e-07,2.521677350302351e-10,1.5813603739924258e-07,4.3312750202778364e-07,9.664890893623957e-07,1.2122919838947206e-07,6.814539139493834e-11,3.986862837109106e-10,3.440361986210214e-10,5.541567062218598e-09,1.79926110445276e-14,9.929186203290519e-15,4.71313975496114e-10,6.166543507393318e-13,1.7246471664293652e-19,1.9852240095839474e-10,4.572833908439867e-14,8.985796076747983e-15,6.984058043714883e-18,1.4423026152582833e-17,4.6829052571113696e-07,6.753721169139808e-09,4.484565492110049e-07,9.659492727440705e-12,2.046964067976676e-19,4.35117426593472e-15,1.0194949216863978e-08,7.471828471966726e-15,9.087570736689716e-19,6.8766870835867376e-12,6.322302122274669e-14,1.0037863966513877e-13,6.763429795291707e-16,1.3931641529470624e-21,5.408289132769753e-19,5.601577647971419e-09,2.0390797893947603e-15,4.848640402882236e-16,7.532623355276659e-17,2.3366398627192435e-23,2.858560479368562e-22,2.9198536884334604e-25,2.1601047299793385e-09,4.148685998764664e-14,7.460033416887621e-18,9.970991307326151e-17,1.66268524341233e-18,8.838386564937337e-11,4.5988772263199403e-10,1.7103260468218934e-14,1.4940565311481209e-06,1.533268677307924e-11,4.475932080662834e-10,1.0063976891016834e-14,2.334214843032465e-15,2.285571358242507e-11,1.3574823380428237e-10,6.894916342528238e-19,2.2972277480299896e-15,1.9463835788797578e-23,1.1097760011319289e-19,1.5095706779900451e-16,3.915020852752782e-20,1.1986633133907278e-19,3.154778283336581e-10,1.8533897180506566e-17,1.2454142323498493e-17,4.025433343066223e-17
4.250894515085325e-08,0.1885228791852641,3.76,0.0,0.9215946878342732,0.9999992061483556,3.247715784501784e-08,1.5696601325150132e-06,2.6686171018805888e-08,0.0008809096552165966,0.0008809154843429687,3.1713212751573256e-13,5.126641947857049e-07,1.5875792632490193e-09,2.340938416687864e-09,1.1015307373178505e-09,7.48871274640934e-07,2.6768714711504353e-10,1.6281893742112782e-07,4.485337433489908e-07,1.0183588841451742e-06,1.238057139423104e-07,7.33798598708311e-11,4.207455786960788e-10,3.7054115923362625e-10,5.762318256658177e-09,1.9919778042404092e-14,1.1298807724884439e-14,4.858483601449401e-10,6.704331712243008e-13,1.9666459742778927e-19,2.0988376120049816e-10,4.9945021029014776e-14,1.0099268466907283e-14,7.900417293464743e-18,1.6284571865070203e-17,4.819239779206946e-07,7.158423177719158e-09,4.6093327614215956e-07,1.0542159367862863e-11,2.226028152341441e-19,4.492930145379023e-15,1.0598302424263626e-08,8.152624785276203e-15,1.035357758036412e-18,7.094886817490256e-12,6.74135467927521e-14,1.1029515800596308e-13,7.408353652609308e-16,1.5266305587553097e-21,5.940395435857375e-19,5.794831707979243e-09,2.2263955716021478e-15,5.265215590384889e-16,8.481136556161388e-17,2.698917412221838e-23,3.2203111893956215e-22,3.505105593724984e-25,2.208034987411461e-09,4.46557681975286e-14,8.472342960508775e-18,1.0838944146643484e-16,1.8263024480263314e-18,9.31573209451751e-11,4.5987755717793883e-10,1.879582247501433e-14,1.538523164631098e-06,1.6660768515956522e-11,4.4759590820330835e-10,1.0084061106734124e-14,2.3359325220388974e-15,2.2860037637334033e-11,1.359980991322681e-10,7.8720026565839575e-19,2.394874355261246e-15,2.0548791000375826e-23,1.2503810704609193e-19,1.602106188493428e-16,4.3613980753924165e-20,1.3405381416537277e-19,3.2665067532645904e-10,2.137604438893263e-17,1.3207966293134317e-17,4.5102943101080655e-17
4.373815838808388e-08,0.18852372738401882,3.76,0.0,0.9215691078777064,0.999999180464936,3.520545057582399e-08,1.6159105110455068e-06,2.7964704130087443e-08,0.000906369894145894,0.0009063759929641132,3.263166553868634e-13,5.465852310619062e-07,1.6510437458399706e-09,2.490921799907453e-09,1.1976942536984663e-09,7.718568214741764e-07,2.8368688731519614e-10,1.6752539523928365e-07,4.640109411797806e-07,1.0715770505295608e-06,1.2639285847851713e-07,7.885834701788524e-11,4.434010746550914e-10,3.981586389560691e-10,5.9840993963680785e-09,2.19887504950485e-14,1.2809320635981041e-14,5.004577132635804e-10,7.272609748469274e-13,2.2339635999635014e-19,2.2157613324097173e-10,5.44155089448253e-14,1.1312997988490525e-14,8.903829099837062e-18,1.8320752283203697e-17,4.955397093431693e-07,7.57469337016677e-09,4.733617131614543e-07,1.1477000036829241e-11,2.415274178189305e-19,4.6367195020504785e-15,1.1007333555787695e-08,8.873321126952164e-15,1.174539107487989e-18,7.312404469966562e-12,7.174650988942372e-14,1.208542659773044e-13,8.09152371787229e-16,1.6684658391731901e-21,6.506675976719851e-19,5.9881238179881866e-09,2.4247880867058877e-15,5.703517888933868e-16,9.51712369880328e-17,3.1043570178677905e-23,3.6153383504573437e-22,4.185272138190351e-25,2.2556150170644455e-09,4.795829048777646e-14,9.582914950670967e-18,1.175446194450219e-16,1.9995608552925565e-18,9.803522421689375e-11,4.598673595124306e-10,2.060021891753875e-14,1.582988430855165e-06,1.806472389857487e-11,4.475987458187845e-10,1.0101278167306628e-14,2.3374055634180367e-15,2.28644842840694e-11,1.362493185978199e-10,8.951620217490798e-19,2.4930948310873875e-15,2.167061083423519e-23,1.4042663527049843e-19,1.6973919689678313e-16,4.8416416827278166e-20,1.4945843228625484e-19,3.3779318651281584e-10,2.4557680111208283e-17,1.3983912492419058e-17,5.034958180124978e-17
4.4967371625314514e-08,0.18852457560198227,3.76,0.0,0.9215435272392961,0.9999991546202008,3.806186624482852e-08,1.6622069353569308e-06,2.925475219435361e-08,0.0009318294209445907,0.000931835795668008,3.355009265851082e-13,5.81657341918252e-07,1.714751850795622e-09,2.644747102152747e-09,1.2994800709246083e-09,7.949218092832905e-07,3.0016847782938466e-10,1.7225521376698914e-07,4.795596309113352e-07,1.1261499656801533e-06,1.289909056971943e-07,8.45850151399719e-11,4.666562224477332e-10,4.268961723470135e-10,6.206914843071871e-09,2.4205495817880796e-14,1.4470553513860222e-14,5.151412581684963e-10,7.872265566323335e-13,2.528395927707061e-19,2.336010980779585e-10,5.914765896085825e-14,1.2632833091692612e-14,9.999707001454982e-18,2.0542176802660062e-17,5.091377427407876e-07,8.002514573721926e-09,4.857420510592938e-07,1.2465512077936738e-11,2.6149995408020657e-19,4.782613115412827e-15,1.1422034940084012e-08,9.635026562457245e-15,1.3270623061942254e-18,7.529242228462673e-12,7.622270893953241e-14,1.320773185576602e-13,8.813830582243433e-16,1.8189588046876378e-21,7.108331218151548e-19,6.181455054283447e-09,2.6345665368033317e-15,6.163964108016408e-16,1.0645899656107466e-16,3.55663315373877e-23,4.045625027100667e-22,4.972351796122849e-25,2.3028790671092676e-09,5.139555184879118e-14,1.0797536790427394e-17,1.271875768845953e-16,2.1826219695736063e-18,1.0301685122334447e-10,4.5985714827645083e-10,2.2520343933447345e-14,1.6274523258433744e-06,1.9546828004039747e-11,4.476018321971811e-10,1.0116038202380229e-14,2.3386694270255498e-15,2.286905649751129e-11,1.3650190528934832e-10,1.0140893859030053e-18,2.5918805493647655e-15,2.283080042377344e-23,1.572270799946862e-19,1.7954277849762954e-16,5.357047810930376e-20,1.6614776143703964e-19,3.4890375574361395e-10,2.810822418434906e-17,1.4781978681491043e-17,5.601197698303711e-17
