Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199)
1.6461003090858084e-07,0.7975854525275345,3.76,0.0,0.8948967006827948,0.9999949256387853,5.770803844192023e-08,1.6158806563821957e-19,6.852801012488132e-14,7.422151662686582e-06,4.8966105776263245e-06,5.438155336789938e-10,1.6298157210750273e-07,1.3343068688795993e-06,4.6029273130237425e-07,8.322768316142304e-09,1.1541237722386993e-07,1.6001299280324283e-10,1.0706193532087717e-12,1.6346687717199928e-12,7.107744402008995e-12,3.8021940511433073e-13,3.4966140006358255e-12,4.8833932195524935e-09,6.6457349659689015e-21,1.693815256085294e-18,5.498927934554913e-19,3.6065492464104986e-26,2.6926273000448136e-12,2.6614354011026647e-12,1.5808662987031967e-19,2.8692982243203846e-18,3.7085708269087147e-19,1.098024501951438e-13,2.899510512362921e-11,8.281837980857453e-26,3.418137956597174e-21,6.1775830943941944e-27,7.32563165038884e-31,3.713736530443687e-21,5.995515359858223e-20,1.979987199473503e-26
1.6722472591874598e-07,0.797585456945432,3.76,0.0,0.8948965739900367,0.9999948430778484,6.027816621553091e-08,1.6671620368269315e-19,6.979668440480093e-14,7.5485533400689304e-06,4.974107395880119e-06,5.540127138212945e-10,1.6732256061689202e-07,1.3480481091940152e-06,4.732652855682316e-07,8.598908119177175e-09,1.1802158593863899e-07,1.6297005487896204e-10,1.1137003696457128e-12,1.7245717852131613e-12,7.465164277983297e-12,3.9716118663027535e-13,3.651745417974552e-12,5.036916301580005e-09,7.012010492871378e-21,1.7987345237406935e-18,5.924955892959203e-19,4.0087581841656586e-26,2.706082810749713e-12,2.6789454887978603e-12,1.591187103881065e-19,2.985654946795435e-18,3.7329331939089165e-19,1.1052413702656243e-13,2.9595890285238034e-11,8.934715274416785e-26,3.6562088737187555e-21,6.609063408409076e-27,7.8418238157564915e-31,3.9478460992530224e-21,6.035650711567829e-20,2.2022481719680723e-26
1.6983942092891113e-07,0.7975854613645305,3.76,0.0,0.8948964470491644,0.999994760472793,6.291608262664466e-08,1.7190268024415462e-19,7.106788667629417e-14,7.675198327803985e-06,5.051594040595612e-06,5.642302514340264e-10,1.7169304780933552e-07,1.3616185805979596e-06,4.863699278946179e-07,8.879779849289234e-09,1.206327242404104e-07,1.659355242654198e-10,1.1577614141954177e-12,1.8179140475694832e-12,7.83476812980196e-12,4.145636531934169e-13,3.811954674714027e-12,5.1927258131145475e-09,7.392327764991637e-21,1.9085607760382677e-18,6.377182268070837e-19,4.448179350479845e-26,2.7196878418046904e-12,2.6969241054248033e-12,1.6018135206193063e-19,3.104685469832989e-18,3.7579611578611124e-19,1.1126566924687981e-13,3.020053944693077e-11,9.635712796216834e-26,3.906814021316278e-21,7.063323242410173e-27,8.385705143919522e-31,4.19261761971961e-21,6.076988493448836e-20,2.4456438123229513e-26
1.7245411593907627e-07,0.7975854657848372,3.76,0.0,0.8948963198613393,0.9999946778242413,6.562223916728006e-08,1.7714717704217682e-19,7.234165586833186e-14,7.802085453444777e-06,5.129070462350175e-06,5.744683802647384e-10,1.7609204386064753e-07,1.3750205575648855e-06,4.996050179406735e-07,9.165393403603261e-09,1.23245181917227e-07,1.6890932164609817e-10,1.2028079978824318e-12,1.9147705497278186e-12,8.216784002743351e-12,4.3243121647517516e-13,3.977348625686794e-12,5.3508177338630074e-09,7.786993607401353e-21,2.023453453582659e-18,6.856823262671215e-19,4.927561164468065e-26,2.7335135708514293e-12,2.7150538647460765e-12,1.6125119070244542e-19,3.2264053224564437e-18,3.7831917077277055e-19,1.1201314694885883e-13,3.0809379464717e-11,1.0388036915058444e-25,4.170412788410877e-21,7.541199800689903e-27,8.958327274616669e-31,4.448353593332826e-21,6.118599554907264e-20,2.711838755016231e-26
1.750688109492414e-07,0.7975854702063602,3.76,0.0,0.8948961924277273,0.9999945951328074,6.839707195852656e-08,1.8244903894794247e-19,7.361795767957252e-14,7.929213540820532e-06,5.206536612399677e-06,5.847270014975315e-10,1.805185713307594e-07,1.3882562838512531e-06,5.129689373889986e-07,9.455758888697508e-09,1.2585836732863658e-07,1.7189111207346308e-10,1.248845584318564e-12,2.0152167352606295e-12,8.61144099630187e-12,4.507682402190579e-13,4.148026659797435e-12,5.511188048641806e-09,8.19631670565638e-21,2.143574927825355e-18,7.365134733019457e-19,5.449803785259438e-26,2.747625344041817e-12,2.7332540883679805e-12,1.6232159495065756e-19,3.3508299059047724e-18,3.8085046589442313e-19,1.1276294070076256e-13,3.142250916196702e-11,1.1195162145406715e-25,4.447474628917355e-21,8.043548771073566e-27,9.560767131688178e-31,4.715359877775017e-21,6.16021458376286e-20,3.002602771515938e-26
1.7768350595940655e-07,0.7975854746291066,3.76,0.0,0.8948960647494978,0.9999945123990983,7.124100195217078e-08,1.878069162820233e-19,7.48967126296115e-14,8.056581410518224e-06,5.2839924426602605e-06,5.950056498486298e-10,1.849716655361619e-07,1.4013279726776273e-06,5.264600893614371e-07,9.750886140331036e-09,1.2847170641382957e-07,1.7488078350960593e-10,1.2958796432428407e-12,2.119328444715421e-12,9.01896925594589e-12,4.69579045522959e-13,4.32407823335286e-12,5.673832747393183e-09,8.620607376933138e-21,2.269089697837319e-18,7.903413243972285e-19,6.017965472268068e-26,2.761974970080924e-12,2.7518407080279083e-12,1.6341549504844355e-19,3.477974644081328e-18,3.834359715581175e-19,1.1352884095065135e-13,3.203972146534576e-11,1.2060771060548068e-25,4.738476744698021e-21,8.571239898091429e-27,1.0194121797257647e-30,4.9939456826878445e-21,6.202743231629506e-20,3.3198160086763074e-26
1.802982009695717e-07,0.7975854790530835,3.76,0.0,0.8948959368278231,0.999994429623712,7.415443525742911e-08,1.932197862498416e-19,7.61779274667146e-14,8.18418787940291e-06,5.361437905694552e-06,6.053042126985903e-10,1.894503744743232e-07,1.414237808246539e-06,5.400768979782283e-07,1.0050784568789034e-08,1.3108464214681422e-07,1.7787861029521626e-10,1.3439156122259913e-12,2.227181880435205e-12,9.439599964044705e-12,4.888678983478553e-13,4.505600576494273e-12,5.838747825186636e-09,9.060177422596572e-21,2.4001648750964727e-18,8.4729954470902e-19,6.635267982082249e-26,2.7764989772632743e-12,2.7708972370221407e-12,1.645399604607055e-19,3.607854877027363e-18,3.8608811388933657e-19,1.1431459662380725e-13,3.266104831854184e-11,1.2988633133052023e-25,5.0439056601832806e-21,9.125159626763154e-27,1.0859511596270432e-30,5.284423548166556e-21,6.246464431540388e-20,3.665474543696433e-26
1.8291289597973684e-07,0.7975854834782986,3.76,0.0,0.8948958086638801,0.9999943468072379,7.713776331900273e-08,1.9868719762508465e-19,7.74616520114264e-14,8.312031760664124e-06,5.43887295471213e-06,6.15622882742257e-10,1.9395375850067857e-07,1.4269879462296297e-06,5.538178083666881e-07,1.0355463654152508e-08,1.3369663468754853e-07,1.8088475801420266e-10,1.392958851692228e-12,2.3388536577727746e-12,9.873565336449465e-12,5.086390074908527e-13,4.692698719795408e-12,6.005929282228851e-09,9.515340326784883e-21,2.5369709407761785e-18,9.075258544408863e-19,7.305101265891502e-26,2.791210337781715e-12,2.790202404117416e-12,1.656792158909759e-19,3.740485735127517e-18,3.8877480527606955e-19,1.1511059188646095e-13,3.328676439468078e-11,1.398270034575254e-25,5.364259661656681e-21,9.70621617150299e-27,1.1558086198912704e-30,5.587109266172856e-21,6.290754708658456e-20,4.041695621608221e-26
1.8552759098990198e-07,0.797585487904759,3.76,0.0,0.8948956802588476,0.9999942639502579,8.019136302713719e-08,2.0420875144122384e-19,7.874788632953797e-14,8.440111864357542e-06,5.516297543567766e-06,6.259617242266001e-10,1.9848089023998753e-07,1.4395805135149478e-06,5.676812865988792e-07,1.0664933224260706e-08,1.363071613048265e-07,1.8389900025807828e-10,1.4430146497739424e-12,2.4544208429461075e-12,1.0321098619500472e-11,5.288965320041456e-13,4.885475172562035e-12,6.17537312388113e-09,9.986411428081816e-21,2.6796817497602685e-18,9.711621685006227e-19,8.031028890751709e-26,2.8061763740424532e-12,2.809568928299658e-12,1.66818590529838e-19,3.875882152086504e-18,3.914685771093938e-19,1.159085733835769e-13,3.391707101011159e-11,1.5047229802249858e-25,5.700048810047251e-21,1.0315339332306689e-26,1.2291024584894463e-30,5.9023218381163165e-21,6.335041656233882e-20,4.4507230126287696e-26
1.8814228600006712e-07,0.7975854923324714,3.76,0.0,0.8948955516139084,0.9999941810533464,8.331559685183924e-08,2.0978334136063837e-19,8.003654843113395e-14,8.568426998089502e-06,5.593711626748903e-06,6.363203420105536e-10,2.0303085487238225e-07,1.452017607904732e-06,5.816658192881985e-07,1.0979203129163337e-08,1.389157156595171e-07,1.8692103928257583e-10,1.4940882790620131e-12,2.573960924578673e-12,1.0782434083974151e-11,5.496445910606988e-13,5.084020989717849e-12,6.347075360678885e-09,1.047370779156091e-20,2.828473637754309e-18,1.0383547586707717e-18,8.816794721816931e-26,2.8213964088414884e-12,2.829216753761443e-12,1.6797347636663598e-19,4.014059023652186e-18,3.9420125779275196e-19,1.1671807488195615e-13,3.4551819755216606e-11,1.61867876703589e-25,6.051792041661457e-21,1.0953475332425939e-26,1.3059529088184852e-30,6.230383505907736e-21,6.379935944147734e-20,4.8949329143582975e-26
1.9075698101023227e-07,0.7975854967614432,3.76,0.0,0.8948954227302472,0.99999409811707,8.651081313956359e-08,2.1540965859865421e-19,8.132760457993874e-14,8.696975966919471e-06,5.67111515935456e-06,6.466984087015929e-10,2.0760275040595822e-07,1.4643012992340766e-06,5.957699129160047e-07,1.1298282675276821e-08,1.4152180677072756e-07,1.8995107779102695e-10,1.5461850175189546e-12,2.697551734235817e-12,1.1257807014409802e-11,5.708872582477258e-13,5.288428321720086e-12,6.5210320083386915e-09,1.0977547901731465e-20,2.983525019710283e-18,1.1092542536538887e-18,9.66632966655072e-26,2.8367881397317408e-12,2.8493916167820406e-12,1.6916324835909135e-19,4.155031265409641e-18,3.9700886454368023e-19,1.1754991428255687e-13,3.519089660108322e-11,1.7406062079425607e-25,6.4200160720026405e-21,1.1621584066634037e-26,1.3864822267007652e-30,6.57161977736423e-21,6.42618650322104e-20,5.376840507393773e-26
1.933716760203974e-07,0.7975855011916809,3.76,0.0,0.8948952936090521,0.9999940151419875,8.977734636940826e-08,2.2108701739679043e-19,8.262109177698412e-14,8.825757573071789e-06,5.748508097092136e-06,6.570959822876564e-10,2.1219568732787653e-07,1.4764336304638333e-06,6.099920937247839e-07,1.162218105555592e-08,1.441249590420695e-07,1.9298939321875226e-10,1.5993100863720969e-12,2.8252714778990558e-12,1.1747453703331992e-11,5.926285527995721e-13,5.49879896390731e-12,6.697239087761262e-09,1.1498251767087477e-20,3.145017445165737e-18,1.1840156072750459e-18,1.0583756349873582e-25,2.8523252326319257e-12,2.8699910862714056e-12,1.703814066660691e-19,4.298813640726356e-18,3.9987672301414308e-19,1.1839970635470897e-13,3.583448778983539e-11,1.8709901394742738e-25,6.805259136781544e-21,1.232064659414443e-26,1.4708155676454847e-30,6.926359286208963e-21,6.473529448793023e-20,5.899105920423124e-26
1.9598637103056255e-07,0.7975855056231917,3.76,0.0,0.8948951642515122,0.9999939321286497,9.311551728570634e-08,2.2681511378332055e-19,8.391702736092957e-14,8.954770616258962e-06,5.825890396279736e-06,6.67513183980097e-10,2.1680878830469405e-07,1.4884166175949117e-06,6.243309077856444e-07,1.1950907828799014e-08,1.4672471246798501e-07,1.960358545662566e-10,1.6534686237325683e-12,2.957198796012192e-12,1.2251611448596725e-11,6.1487244339363e-13,5.715236457152213e-12,6.875692625043496e-09,1.2036141170787567e-20,3.3131360801901102e-18,1.262798202145836e-18,1.1573394132768454e-25,2.868067733864334e-12,2.890787134653874e-12,1.7161028769486817e-19,4.44542068677121e-18,4.0277150024961553e-19,1.1925744670162855e-13,3.648283922449384e-11,2.0103486531099771e-25,7.208072545908288e-21,1.3051668200190888e-26,1.559081367279434e-30,7.294933719396096e-21,6.521281653358433e-20,6.464540167781566e-26
1.986010660407277e-07,0.7975855100559823,3.76,0.0,0.89489503465882,0.9999938490776004,9.65256330276747e-08,2.325933875478494e-19,8.521536195176195e-14,9.084013894235537e-06,5.903262013838997e-06,6.77949875169411e-10,2.2144118826341173e-07,1.5002522493631507e-06,6.387849207652799e-07,1.2284472801974746e-08,1.4932062224807556e-07,1.9909003558335735e-10,1.7086657156556684e-12,3.093412761756106e-12,1.2770518548434042e-11,6.376228562208985e-13,5.937837572574856e-12,7.056388651494731e-09,1.2591539682425382e-20,3.4880691984399764e-18,1.3457660013356654e-18,1.2639765563721598e-25,2.8840814051184704e-12,2.9117541928288792e-12,1.72846403945025e-19,4.594866800199303e-18,4.0568913099363776e-19,1.201218937380377e-13,3.7135993847544294e-11,2.1592385101153376e-25,7.629018884524439e-21,1.3815674662938176e-26,1.6514109191140753e-30,7.677677862093421e-21,6.569320633775745e-20,7.076111686533603e-26
2.0121576105089284e-07,0.7975855144900587,3.76,0.0,0.8948949048321696,0.9999937659893764,1.000079873465892e-07,2.384207687731193e-19,8.651606178288609e-14,9.213486203167416e-06,5.9806229072728185e-06,6.884057966919871e-10,2.260920348739548e-07,1.511942487620655e-06,6.533527172158495e-07,1.2622885243030883e-08,1.5191225758634063e-07,2.0215200299103855e-10,1.7649064661969729e-12,3.2339927890229074e-12,1.3304414291470172e-11,6.608836783588553e-13,6.166695418599695e-12,7.239323203651264e-09,1.3164772263968289e-20,3.670007008493212e-18,1.433087648911506e-18,1.3787604325637563e-25,2.9003190391656693e-12,2.9330639612348126e-12,1.7410322821833457e-19,4.7471664314607746e-18,4.0865472943863746e-19,1.2100058527836307e-13,3.779388375352437e-11,2.318234800080644e-25,8.06866827211191e-21,1.4613705369046958e-26,1.7479375749947292e-30,8.074929710744386e-21,6.618164092478436e-20,7.736953896469535e-26
2.0383045606105798e-07,0.7975855189254283,3.76,0.0,0.8948947747727565,0.9999936828645068,1.0356286085484563e-07,2.4429630327136225e-19,8.781913929660453e-14,9.343186337488882e-06,6.0579730346579156e-06,6.988808373939507e-10,2.3076048837828172e-07,1.5234892683482018e-06,6.680329003320824e-07,1.2966154110707803e-08,1.5449920144865808e-07,2.052220904175789e-10,1.8221959633350826e-12,3.379018639065581e-12,1.3853538949818552e-11,6.846587514355556e-13,6.4019068525872626e-12,7.424492323281212e-09,1.3756165296862647e-20,3.859142242083382e-18,1.5249364570309625e-18,1.5021860718822765e-25,2.916713285008018e-12,2.9547815976119096e-12,1.7538701051209042e-19,4.902333993042755e-18,4.1167809812024435e-19,1.2189648274660124e-13,3.845656010376321e-11,2.487929518301534e-25,8.527600649914116e-21,1.544681769015334e-26,1.848797263664722e-30,8.487030309292286e-21,6.668045160563378e-20,8.450372118250389e-26
2.0644515107122312e-07,0.7975855233620972,3.76,0.0,0.8948946444817779,0.9999935997035136,1.0719052122880685e-07,2.5021954274119604e-19,8.912461778625394e-14,9.473113089852487e-06,6.135312354645525e-06,7.093750633177394e-10,2.3544572119855212e-07,1.5348945022371934e-06,6.828240919679406e-07,1.331428859771193e-08,1.570810507647537e-07,2.083003559304198e-10,1.880539225027896e-12,3.5285704733243115e-12,1.4418133774746009e-11,7.089518680291853e-13,6.643573473189654e-12,7.61189205738954e-09,1.436604680618858e-20,4.0556710691552804e-18,1.621490424147227e-18,1.6347706401758533e-25,2.933280226749899e-12,2.9767539987492263e-12,1.766861987863438e-19,5.060383708728685e-18,4.1473698319101075e-19,1.2280291855176204e-13,3.912422674575362e-11,2.6689455258528114e-25,9.006408989687858e-21,1.6316092817651854e-26,1.9541291890586236e-30,8.914323609060473e-21,6.718520309423058e-20,9.219850239686668e-26
2.0905984608138826e-07,0.7975855278000717,3.76,0.0,0.8948945139604324,0.9999935165069118,1.1089122334572651e-07,2.56190162379011e-19,9.043246630341769e-14,9.603265251469985e-06,6.21264082646126e-06,7.198884428182518e-10,2.401469177233528e-07,1.546160074451845e-06,6.977249326270647e-07,1.3667298335749093e-08,1.5965741648987847e-07,2.1138637322842577e-10,1.9399411896784143e-12,3.6827288899544494e-12,1.499844099297491e-11,7.337667765766326e-13,6.891794000152402e-12,7.801518458228762e-09,1.499474660541431e-20,4.25979323636176e-18,1.7229323553958715e-18,1.7770540045214776e-25,2.9501028565192355e-12,2.9988603327006163e-12,1.7799013509840002e-19,5.221329584735364e-18,4.178134379951825e-19,1.237144875285933e-13,3.979700659967991e-11,2.861953055787309e-25,9.505699572474821e-21,1.7222636496015272e-26,2.064075924223197e-30,9.357156507039731e-21,6.769189008001357e-20,1.0049057798537719e-25
2.116745410915534e-07,0.7975855322393585,3.76,0.0,0.8948943832099202,0.9999934332752098,1.1466520943041072e-07,2.6220718391737004e-19,9.174262758082183e-14,9.733641612713818e-06,6.289958409888179e-06,7.304206845360073e-10,2.448632747269201e-07,1.5572878443438616e-06,7.127340809232703e-07,1.4025192635390152e-08,1.6222792265061508e-07,2.1447998904773823e-10,2.0004067958483007e-12,3.841574852874429e-12,1.5594703798787126e-11,7.591071903449282e-13,7.146659762728796e-12,7.993367583316337e-09,1.5642596010961952e-20,4.471710689215032e-18,1.8294500378752088e-18,1.9295995693898034e-25,2.967165805882721e-12,3.0212810656050014e-12,1.7931244392294001e-19,5.385185630882984e-18,4.209336777237989e-19,1.246390425897322e-13,4.0474798972168443e-11,3.067655510866678e-25,1.002608712340411e-20,1.8167569785428318e-26,2.1787823577609667e-30,9.815879028077454e-21,6.82057230058521e-20,1.0941858399972892e-25
2.1428923610171855e-07,0.7975855366799631,3.76,0.0,0.8948942522314417,0.9999933500089088,1.1851270931034952e-07,2.682695105294195e-19,9.305508816874706e-14,9.864240963077094e-06,6.367265065251603e-06,7.409715618559617e-10,2.4959400148175365e-07,1.5682796465514735e-06,7.278502130922617e-07,1.4387980348355945e-08,1.6479220564054655e-07,2.1758146537226472e-10,2.0619409867645506e-12,4.00518965114556e-12,1.620716634503227e-11,7.849767823008335e-13,7.408264030789376e-12,8.18743549544206e-09,1.6309927669876732e-20,4.691627544577973e-18,1.941236239525553e-18,2.0929949506742424e-25,2.984395972886951e-12,3.0441746755625032e-12,1.806662883569216e-19,5.551965876344269e-18,4.2412104678667163e-19,1.2558360138257972e-13,4.1157566846009544e-11,3.2867731790224156e-25,1.056819520574844e-20,1.9152029699786923e-26,2.298395756930313e-30,1.0290844175795957e-20,6.873168891348437e-20,1.1902317800843404e-25
2.169039311118837e-07,0.7975855411218923,3.76,0.0,0.8948941210261991,0.9999932667085033,1.2243394065742898e-07,2.7437658445929977e-19,9.436988490256308e-14,9.995062091031484e-06,6.444560753414325e-06,7.515411196586184e-10,2.5433831949381346e-07,1.5791372919698833e-06,7.430720228327934e-07,1.4755670279604243e-08,1.6734991413676269e-07,2.2069107027937519e-10,2.1245486655033206e-12,4.173654923527144e-12,1.6836073736710374e-11,8.113791788679382e-13,7.676707617856274e-12,8.383718262671407e-09,1.6997075658854466e-20,4.919750913733793e-18,2.0584886873322838e-18,2.2678524902236566e-25,3.0017731031965492e-12,3.0674164051402976e-12,1.8204280003445002e-19,5.721684244710089e-18,4.2735758883286188e-19,1.2654279885774287e-13,4.1845512027274623e-11,3.520048323670702e-25,1.1132659542310776e-20,2.0177175504585708e-26,2.4230665193299446e-30,1.0782407764645305e-20,6.926639515577615e-20,1.2934711538362214e-25
2.1951862612204883e-07,0.7975855455651518,3.76,0.0,0.8948939895953945,0.9999931833744807,1.2642910914866077e-07,2.805283260266034e-19,9.568702712654074e-14,1.0126103784171123e-05,6.521845435781003e-06,7.62129475480172e-10,2.590954620559977e-07,1.5898625677131302e-06,7.5839822144114e-07,1.5128271714399637e-08,1.6990070947427157e-07,2.2380854794192705e-10,2.18823464919922e-12,4.347052726158568e-12,1.7481672027707817e-11,8.383179613590236e-13,7.952092530976856e-12,8.582211958350483e-09,1.7704375767369433e-20,5.156291671692444e-18,2.1814101379654906e-18,2.454809726401253e-25,3.0193773250234305e-12,3.0907593668229595e-12,1.834221731150085e-19,5.894354424771287e-18,4.306071227901546e-19,1.275057726628534e-13,4.253888227048357e-11,3.7682722679037656e-25,1.172013063929529e-20,2.1244193655645302e-26,2.5529487655376892e-30,1.1290928406261237e-20,6.980232108064369e-20,1.4043532600831876e-25
2.2213332113221398e-07,0.7975855500097483,3.76,0.0,0.8948938579402307,0.9999931000073226,1.304984085546405e-07,2.8672402776395226e-19,9.700645019550625e-14,1.0257364829853814e-05,6.59911907429329e-06,7.727363981729102e-10,2.638646743182033e-07,1.6004572362098224e-06,7.738275376549158e-07,1.5505794005006223e-08,1.7244426536352294e-07,2.2693352587008112e-10,2.2530037171047177e-12,4.525465522603625e-12,1.814420821629099e-11,8.657966778605689e-13,8.234510206825826e-12,8.782912661120961e-09,1.8432165454646514e-20,5.401463483649421e-18,2.3102085971959646e-18,2.6545301526228046e-25,3.0372369994758833e-12,3.1143201521912326e-12,1.8481260275620599e-19,6.069990003729282e-18,4.338863825023343e-19,1.2847751844939187e-13,4.323760654490729e-11,4.0322922158163934e-25,1.2331269614022111e-20,2.2354290263680217e-26,2.6881994876463328e-30,1.1816767692372418e-20,7.034258276132876e-20,1.5233500431273248e-25
2.2474801614237912e-07,0.7975855544556868,3.76,0.0,0.8948937260619115,0.999993016607504,1.346420209623291e-07,2.9296254428900823e-19,9.832810620602313e-14,1.0388844015346092e-05,6.676381631409875e-06,7.833615663633734e-10,2.6864521364742133e-07,1.6109230360605726e-06,7.893587170155246e-07,1.58882460326455e-08,1.7498026686399235e-07,2.300660568754108e-10,2.3188606573757216e-12,4.708976104167315e-12,1.8823930235328913e-11,8.938188417003475e-13,8.524050067250383e-12,8.985816454931964e-09,1.9180783527615037e-20,5.655482035440076e-18,2.445097374733518e-18,2.8677040417090886e-25,3.0552956407783183e-12,3.138337177214458e-12,1.8623279583582499e-19,6.2486045984960264e-18,4.372301972019685e-19,1.294684845326628e-13,4.394155630472025e-11,4.312981439116689e-25,1.2966745836614671e-20,2.350868610034151e-26,2.8289779522279105e-30,1.2360290138192058e-20,7.089429522822137e-20,1.6509570268173686e-25
2.2736271115254426e-07,0.7975855589029737,3.76,0.0,0.8948935939616398,0.999992933175493,1.388601170354442e-07,2.9924304852167826e-19,9.965202229940847e-14,1.0520540127704852e-05,6.753633070093188e-06,7.940049092404407e-10,2.734363496473724e-07,1.6212616833046732e-06,8.049905214391132e-07,1.6275636284554167e-08,1.7750840981032347e-07,2.332065468877977e-10,2.3858102559217533e-12,4.897667564186834e-12,1.9521086943484744e-11,9.223879244699092e-13,8.820809417927555e-12,9.190919429045471e-09,1.9950570025810397e-20,5.918565363262428e-18,2.5862950528897156e-18,3.095049080435371e-25,3.0734926221311397e-12,3.162798410333639e-12,1.8768283304804503e-19,6.430211825112168e-18,4.406371471106866e-19,1.3047827355445008e-13,4.465085143749087e-11,4.611225733888428e-25,1.3627238954083927e-20,2.4708620623729627e-26,2.9754461808483705e-30,1.2921863038343018e-20,7.145751032566052e-20,1.7876942017070209e-25
2.299774061627094e-07,0.7975855633516146,3.76,0.0,0.8948934616406193,0.9999928497117517,1.4315285621571874e-07,3.0556540000328785e-19,1.0097822074225159e-13,1.0652451953718425e-05,6.830873353815622e-06,8.046665351295914e-10,2.782373635508802e-07,1.6314748717633825e-06,8.207217294063341e-07,1.666797369334789e-08,1.8002840134934053e-07,2.3635491401872183e-10,2.4538572190113265e-12,5.091623386927355e-12,2.0235928121509893e-11,9.515073532094977e-13,9.124889504672674e-12,9.39821767803545e-09,2.0741866591642894e-20,6.190935229727988e-18,2.734025485266776e-18,3.3373107337542296e-25,3.091878513948497e-12,3.187474434011441e-12,1.891447986369166e-19,6.6148250844469264e-18,4.440737411624561e-19,1.3149684053239547e-13,4.536574326083675e-11,4.927959534620245e-25,1.4313444120547863e-20,2.595536187755556e-26,3.1277701247161973e-30,1.3501856337545776e-20,7.202541711542958e-20,1.9341068646600907e-25
2.3259210117287455e-07,0.7975855678016154,3.76,0.0,0.8948933291000531,0.9999927662167357,1.4752038683306988e-07,3.119293342576772e-19,1.0230667143367048e-13,1.0784578280359029e-05,6.908102446557817e-06,8.153464067063113e-10,2.830475481148172e-07,1.6415642723566755e-06,8.36551135907246e-07,1.7065267446287274e-08,1.8253995988536791e-07,2.3951077454547586e-10,2.5230061924011e-12,5.290927458553634e-12,2.0968704467967012e-11,9.811805189259883e-13,9.43638604848907e-12,9.607707301798114e-09,2.1555016515082716e-20,6.472816630983251e-18,2.888517974077949e-18,3.5952629356744165e-25,3.1105184840952255e-12,3.2122891949525958e-12,1.906120238606671e-19,6.802457612285878e-18,4.475286218612415e-19,1.325207572975212e-13,4.608632171307729e-11,5.264178742320165e-25,1.5026069491831535e-20,2.725020182474356e-26,3.286119142845374e-30,1.410064277121604e-20,7.259544854558568e-20,2.0907665779363494e-25
2.352067961830397e-07,0.7975855722529815,3.76,0.0,0.8948931963411445,0.9999926826908946,1.519628462724189e-07,3.183339917825976e-19,1.0363734415120781e-13,1.0916917895203469e-05,6.985320312791883e-06,8.260443148944093e-10,2.878662079781235e-07,1.651531533198462e-06,8.524775519060292e-07,1.746752627669679e-08,1.850428141762286e-07,2.4267415166744436e-10,2.59326182969769e-12,5.495663993893772e-12,2.171966759058955e-11,1.011410781669452e-12,9.755390319791969e-12,9.819384405567796e-09,2.2390364434266445e-20,6.764436562294096e-18,3.0500074264851083e-18,3.869709060260099e-25,3.1293799437295595e-12,3.2373738212128333e-12,1.9209483275228868e-19,6.993122669251378e-18,4.510209538950643e-19,1.3355577376731625e-13,4.681254494700609e-11,5.620912277578832e-25,1.5765831609222832e-20,2.859444752589691e-26,3.4506649705735814e-30,1.471859796765181e-20,7.317152442453936e-20,2.2582723131301817e-25
2.3782149119320483e-07,0.7975855767057186,3.76,0.0,0.894893063365096,0.9999925991346724,1.564803611749512e-07,3.2477857340196022e-19,1.0497022693007759e-13,1.1049469586286594e-05,7.062526917475343e-06,8.367601024307313e-10,2.926926595092541e-07,1.6613782805532627e-06,8.684998041427629e-07,1.7874758773341513e-08,1.8753670315062324e-07,2.4584516930881845e-10,2.664628762067969e-12,5.705917543469015e-12,2.248907000016694e-11,1.042201464571031e-12,1.008199531980476e-11,1.0033245099918283e-08,2.324825636217661e-20,7.066024637254276e-18,3.218734316653366e-18,4.161482345186068e-25,3.1484273795200326e-12,3.2627995277025262e-12,1.9359907157657828e-19,7.186833460749484e-18,4.545612395881382e-19,1.3460504932258074e-13,4.754443176215111e-11,5.999225223866033e-25,1.6533458310717663e-20,2.998942673722872e-26,3.621582379582245e-30,1.535610022577605e-20,7.375588683848408e-20,2.437251222588087e-25
