Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33)
1.7959031116346128e-05,0.811576806179701,3.76,0.0,0.5214592378739563,0.9971683365923022,0.0033469872348983382,8.403688704898146e-14,7.402676218410748e-10,0.0060545535458904854,0.0003207633427341083,2.5023008786893784e-07,7.968247642920433e-05,5.319200958479077e-05,0.0018799767803324044,0.001246719929349015,2.0678064843740065e-05,3.6650080790256096e-07,8.690294898221049e-07,0.0002292375374829012,0.00020839729037355257,2.0537085420469127e-06,0.000190527506336659,3.924640798050389e-06,5.349113265107304e-12,2.57599929317366e-08,1.4594701790948864e-06,1.0209167491710157e-10,8.002403130187941e-08,1.2565980580778285e-07,8.793632042975877e-14,5.78544691343148e-12,8.681575417659362e-14,5.150240837014171e-09,6.321019910475647e-05,2.686604411260798e-10,3.9765032559953086e-09,2.5074120306079376e-14,1.2431619564745937e-17,1.6933857188256734e-11
1.8204398908887012e-05,0.8115844362645317,3.76,0.0,0.5212777349247285,0.9970989273733559,0.0034353536495293595,8.698978748055504e-14,7.533606214855666e-10,0.006150085477854753,0.0003203438643596989,2.541606805821313e-07,8.08954267105261e-05,5.411674405300425e-05,0.0019282442091260888,0.0012815089685717855,2.099799554428952e-05,3.7203371265579816e-07,8.986994715184176e-07,0.00024015903278714712,0.00021684116080328424,2.1384518310487487e-06,0.00019979124206942028,3.925481429557337e-06,5.603974110761925e-12,2.7377671609968737e-08,1.569918294539878e-06,1.1150628889904537e-10,8.256708143176408e-08,1.296426785985549e-07,9.0717824004917e-14,6.00354582170139e-12,8.956067030651359e-14,5.31456860117648e-09,6.601261367729408e-05,2.939156947801476e-10,4.297662945831599e-09,2.7101982126446018e-14,1.3526442926753145e-17,1.7917928219726342e-11
1.8449766701427897e-05,0.8115921534264304,3.76,0.0,0.5210940866876032,0.997028347459367,0.0035250885276027154,9.003368441761412e-14,7.665613318447902e-10,0.006245787895063408,0.00031994525921210667,2.5809736494167033e-07,8.21208069687274e-05,5.505903221754497e-05,0.0019774011384112917,0.0013167035249757387,2.1322280563401813e-05,3.7758067004779666e-07,9.289967447413179e-07,0.00025144683625546755,0.00022548604639046534,2.2256107506751015e-06,0.00020938280595382273,3.926618906752676e-06,5.8673840595016665e-12,2.907722630982684e-08,1.6872523419173339e-06,1.2167807703869236e-10,8.516519899449347e-08,1.3370990479004951e-07,9.355783164509961e-14,6.226958068529081e-12,9.236330959534973e-14,5.48239950007771e-09,6.890402020096638e-05,3.212420504213441e-10,4.640796729143975e-09,2.926887641274764e-14,1.4705326484510453e-17,1.8945868630300265e-11
1.869513449396878e-05,0.8115999594893467,3.76,0.0,0.5209082687821508,0.9969565833197537,0.003616206766129258,9.317157956086755e-14,7.798733578157847e-10,0.006341661995824514,0.0003195696049012189,2.6204016909136803e-07,8.335889696069555e-05,5.6019193686570695e-05,0.002027464057224971,0.0013522996782904366,2.16509916480209e-05,3.831434580565533e-07,9.59928638284303e-07,0.00026310838191425366,0.000234332900128116,2.3152289295915116e-06,0.00021930986623813287,3.928087964675995e-06,6.139516685877113e-12,3.0861961768554795e-08,1.8118180690162492e-06,1.3266006073171582e-10,8.781936571566615e-08,1.3786291446519063e-07,9.64573176011849e-14,6.455751646913113e-12,9.522463348111011e-14,5.653792095920657e-09,7.188631516710735e-05,3.5078750979468587e-10,5.007172793129551e-09,3.158285277394753e-14,1.5973924022242714e-17,2.0019108570451753e-11
1.8940502286509665e-05,0.811607856323204,3.76,0.0,0.5207202563937945,0.9968836212941617,0.003708723595112103,9.640658332540575e-14,7.933004558257677e-10,0.0064377091615764395,0.000319218851125249,2.659891283993695e-07,8.46099758412631e-05,5.6997549505329284e-05,0.00207844972838975,0.0013882935167954789,2.1984200359773147e-05,3.88723865301488e-07,9.915026175711222e-07,0.0002751511771392994,0.00024338263569999462,2.407350646376805e-06,0.00022958020458652582,3.929921583117753e-06,6.420547282179729e-12,3.27352923860223e-08,1.9439750352801325e-06,1.4450850749581826e-10,9.053058549838681e-08,1.4210317109804554e-07,9.941727851526802e-14,6.689995261801554e-12,9.814562548306902e-14,5.828806267776248e-09,7.496142704678112e-05,3.827093409644947e-10,5.398122266836481e-09,3.4052362292697645e-14,1.7338228254594547e-17,2.113911281255346e-11
1.918587007905055e-05,0.8116158458434118,3.76,0.0,0.5205300242775113,0.9968094475847579,0.0038026545774797584,9.97419195649156e-14,8.068465370746275e-10,0.006533930944404319,0.00031889482541322574,2.699442849309693e-07,8.587432218520011e-05,5.799442231066742e-05,0.002130375189914659,0.0014246811376456003,2.232197810742083e-05,3.943236883365446e-07,1.023726285927795e-06,0.00028758280371551383,0.00025263612882620696,2.502020841675145e-06,0.00024020171807928413,3.932151069025585e-06,6.710652883517738e-12,3.470074546598827e-08,2.0840970623476636e-06,1.5728310636592492e-10,9.329988457557364e-08,1.464321718735077e-07,1.0243873358420943e-13,6.929758364221517e-12,1.0112729139627727e-13,6.0075032231330525e-09,7.81313170094116e-05,4.1717459273504317e-10,5.8150420856187335e-09,3.6686275933892813e-14,1.8804590114337803e-17,2.230738158016082e-11
1.9431237871591433e-05,0.8116239300104086,3.76,0.0,0.5203375467613601,0.996734048248678,0.0038980156090538897,1.0318093070107362e-13,8.205156709299784e-10,0.006630329054907302,0.00031859923874904563,2.7390568693561763e-07,8.715221401786386e-05,5.901013648767997e-05,0.002183257756507658,0.001461458647034619,2.2664396179481784e-05,3.999447280138679e-07,1.056607385710077e-06,0.0003004109188919536,0.0002620942185726101,2.599285130277214e-06,0.00025118242124913477,3.93480613769535e-06,7.0100122927827175e-12,3.6761964546693074e-08,2.232572697490568e-06,1.7104715172871074e-10,9.612831168681393e-08,1.508514479822912e-07,1.0552272478353566e-13,7.175111168007362e-12,1.04170659458404e-13,6.189945508241829e-09,8.13979796473107e-05,4.5436063473031193e-10,6.259397985197205e-09,3.94939037666737e-14,2.0379738187525897e-17,2.352545135394629e-11
1.9676605664132318e-05,0.8116321108292377,3.76,0.0,0.5201427977498305,0.9966574091906303,0.003994822918561039,1.0672708206287475e-13,8.343120881764851e-10,0.006726905350420229,0.00031833369107001113,2.7787338834871885e-07,8.844392885392928e-05,6.004501832438638e-05,0.002237115021199487,0.0014986221602057538,2.3011525776991847e-05,4.0558878850263334e-07,1.090153799302994e-06,0.00031364325642965193,0.0002717577086212094,2.6991898129493713e-06,0.0002625304481530491,3.937914992570716e-06,7.318806105452719e-12,3.892271281721846e-08,2.3898056902660696e-06,1.85867735960764e-10,9.901693828232731e-08,1.5536256488237314e-07,1.0867031699750849e-13,7.426124648924931e-12,1.0727678048330262e-13,6.3761970171622725e-09,8.476344370617434e-05,4.944557243002551e-10,6.732727631025135e-09,4.248501505795086e-14,2.207079903286053e-17,2.4794895641680417e-11
1.9921973456673202e-05,0.811640390349155,3.76,0.0,0.5199457507270087,0.9965795161556474,0.004093093067696862,1.1038396708432342e-13,8.482401848005701e-10,0.0068236618235919715,0.000318099676633625,2.818474483082141e-07,8.974974374352914e-05,6.109939616741965e-05,0.0022919648570780757,0.0015361678013222915,2.3363438046285507e-05,4.1125767569516685e-07,1.1243735499414713e-06,0.00032728762763991736,0.00028162736849900123,2.801781887885405e-06,0.00027425405447884557,3.94150440349774e-06,7.637216734223599e-12,4.1186876618372575e-08,2.556215482705562e-06,2.0181595124915748e-10,1.019668586866067e-07,1.5996712263227874e-07,1.1188259816083768e-13,7.682870578795017e-12,1.1044672806030394e-13,6.566323003570095e-09,8.822977282153925e-05,5.376596014645045e-10,7.236643888969576e-09,4.566985931370763e-14,2.3885319736377957e-17,2.6117325843837522e-11
2.0167341249214086e-05,0.8116487706632831,3.76,0.0,0.5197463787595596,0.9965003547219833,0.0041928429512507765,1.1415531367156435e-13,8.623045261762156e-10,0.006920600591321767,0.000317898589247227,2.858279306856003e-07,9.106993532514587e-05,6.217360058003589e-05,0.002347825419132955,0.0015740917032096337,2.3720204111695322e-05,4.169531938085532e-07,1.1592748023956497e-06,0.00034135192241077346,0.00029170393476293815,2.9071090621315164e-06,0.00028636161968597675,3.945599783300902e-06,7.965428433366893e-12,4.3558469039516766e-08,2.732237713367365e-06,2.1896710098312373e-10,1.0497919028601926e-07,1.646667562211091e-07,1.1516067950623478e-13,7.945421543814454e-12,1.1368159874261455e-13,6.760390092141779e-09,9.179906626137512e-05,5.841841131506689e-10,7.772838243634812e-09,4.905918824763715e-14,2.583129064885525e-17,2.7494392112530105e-11
2.041270904175497e-05,0.8116572539082859,3.76,0.0,0.5195446544995245,0.9964199102941586,0.0042940897972983064,1.1804498930944017e-13,8.765098509148021e-10,0.0070177238840537625,0.00031773172735586615,2.8981490363185044e-07,9.24047798847369e-05,6.326796449729779e-05,0.002404715146208744,0.0016123900069739464,2.4081895108173216e-05,4.2267714488288493e-07,1.1948658635548243e-06,0.00035584411021920607,0.00030198811213896396,3.0152197628370535e-06,0.0002988616491799709,3.950225262567028e-06,8.303627322752625e-12,4.604163360844916e-08,2.9183247355890192e-06,2.37400921125032e-10,1.0805507375478055e-07,1.694631358408311e-07,1.1850569572744852e-13,8.2138509325967e-12,1.1698251218472717e-13,6.958466287846207e-09,9.547345967498342e-05,6.342538680468153e-10,8.343084370742079e-09,5.2664278734123027e-14,2.791716883731078e-17,2.892778415421605e-11
2.0658076834295854e-05,0.8116658422640848,3.76,0.0,0.5193405501869279,0.9963381680961416,0.004396851167467674,1.2205700650007075e-13,8.908610751519065e-10,0.0071150340354287555,0.0003176002989845527,2.938084391382683e-07,9.375455342048488e-05,6.438282338086545e-05,0.00246265276306631,0.0016510588615099124,2.4448582213730162e-05,4.284313283470369e-07,1.2311551828560918e-06,0.0003707722411270809,0.0003124805746133194,3.1261631480675907e-06,0.000311762776520002,3.9554037625419225e-06,8.652001411553746e-12,4.864064806908752e-08,3.114946150278694e-06,2.572018119852542e-10,1.11195673232922e-07,1.743579672330535e-07,1.219188050997137e-13,8.488232969789177e-12,1.2035061134655064e-13,7.1606209880305885e-09,9.925512584821152e-05,6.88106923437468e-10,8.949241870278465e-09,5.6496956849785344e-14,3.015190441184896e-17,3.04192321239769e-11
2.090344462683674e-05,0.8116745379536152,3.76,0.0,0.5191340376522032,0.9962551131646703,0.004501144957286609,1.2619553054993623e-13,9.053632976018388e-10,0.0072125334722914275,0.00031750542653173765,2.978086126116508e-07,9.511953171253698e-05,6.551851537644461e-05,0.002521657282550551,0.0016900944229089872,2.48203366815798e-05,4.342175378178987e-07,1.2681513525864076e-06,0.00038614444675863984,0.0003231819664744825,3.2399891176138953e-06,0.00032507376565908816,3.961157066060517e-06,9.010740621530761e-12,5.1359928261525904e-08,3.3225893535911794e-06,2.784590808341647e-10,1.1440217652579325e-07,1.7935299206280133e-07,1.2540118974134814e-13,8.768642739250834e-12,1.2378706270732516e-13,7.366924995088805e-09,0.00010314627546515818,7.459955054408371e-10,9.593260167589405e-09,6.05696229730451e-14,3.254496715925684e-17,3.197050753534721e-11
2.1148812419377623e-05,0.811683343242611,3.76,0.0,0.5189250883184253,0.9961707303427014,0.004606989396614758,1.3046488595510096e-13,9.200218041575966e-10,0.007310224705050527,0.0003174481514115518,3.0181550246403893e-07,9.649999039727695e-05,6.667538146794485e-05,0.0025817480078634903,0.0017294928537711332,2.5197229872013036e-05,4.400375607840368e-07,1.305863108104553e-06,0.00040196894125741603,0.00033409290330435853,3.3567483237359594e-06,0.00033880351321651187,3.9675058864468735e-06,9.38003680982004e-12,5.4204032103894365e-08,3.541760099842455e-06,3.012671958069054e-10,1.1767579535675437e-07,1.8444998821229523e-07,1.2895405582796463e-13,9.055156159153079e-12,1.2729305641446135e-13,7.577450526425516e-09,0.00010714915787663414,8.081867641364563e-10,1.0277182589666312e-08,6.48952779912001e-14,3.510637355826936e-17,3.3583424101765906e-11
2.1394180211918507e-05,0.8116922604394202,3.76,0.0,0.5187136732033649,0.9960850042729923,0.004714403050166442,1.3486956179542477e-13,9.348420726323546e-10,0.007408110318388359,0.00031742943854300073,3.0582918971720445e-07,9.789620504561341e-05,6.785376562965276e-05,0.002642944534940675,0.0017692503224304742,2.5579333283932675e-05,4.458931793558714e-07,1.3442993279299695e-06,0.00041825402222058134,0.00034521397291757157,3.47649218140096e-06,0.00035296105078206675,3.974469934335235e-06,9.760083791270642e-12,5.717766366513525e-08,3.7729830800210434e-06,3.2572605157721366e-10,1.210177655615707e-07,1.896507701389355e-07,1.32578633698317e-13,9.347850013673722e-12,1.3086980649238188e-13,7.792271226805274e-09,0.00011126606187541082,8.749635651299879e-10,1.1003150624088773e-08,6.948755075608902e-14,3.784671743934855e-17,3.5259838652758795e-11
2.163954800445939e-05,0.8117012918948723,3.76,0.0,0.5184997629213531,0.9959979193918038,0.004823404818127995,1.394142208971005e-13,9.498297787083803e-10,0.007506192962315455,0.0003174501806848742,3.098497576210319e-07,9.930845124468023e-05,6.905401498147524e-05,0.002705266754929428,0.0018093630021069845,2.596671858591644e-05,4.5178616729262295e-07,1.3834690337137699e-06,0.00043500807160883666,0.00035654573624782854,3.5992728785031753e-06,0.0003675555472517204,3.982067982375455e-06,1.0151077360232478e-11,6.028567734585648e-08,4.016802516259275e-06,3.51941247282297e-10,1.2442934729825517e-07,1.9495718929687956e-07,1.3627617811301663e-13,9.646801985424125e-12,1.345185510822321e-13,8.011462182334147e-09,0.0001154993164783965,9.466253191515291e-10,1.1773408368727846e-08,7.43607267487359e-14,4.077720122924809e-17,3.700165208768745e-11
2.1884915797000275e-05,0.8117104400021635,3.76,0.0,0.5182833276849695,0.9959094599227224,0.004934013936873315,1.4410370831464042e-13,9.6499080149039e-10,0.007604475343565713,0.0003175112026157098,3.1387729128583425e-07,0.00010073700468255937,7.027647994092026e-05,0.0027687348567672983,0.0018498270699852143,2.63594576468523e-05,4.577182895409587e-07,1.4233813901469414e-06,0.0004522395566298481,0.00036808872818053326,3.7251433861615065e-06,0.0003825963111943962,3.990317927797975e-06,1.0553215311694599e-11,6.353308217140993e-08,4.273782772637192e-06,3.8002437720475505e-10,1.2791182533055671e-07,2.0037113446337453e-07,1.4004796853297566e-13,9.95209061585931e-12,1.3824055260866564e-13,8.235099931496147e-09,0.00011985129171607643,1.0234888513648126e-09,1.2590307180455774e-08,7.952977798509662e-14,4.390966702352987e-17,3.881081026548259e-11
2.213028358954116e-05,0.811719707196778,3.76,0.0,0.5180643373065487,0.995819609870598,0.005046249979780854,1.4894305649480986e-13,9.80331228678132e-10,0.007702960217326398,0.00031761326515870067,3.1791187732891576e-07,0.00010218214123561696,7.152151437134078e-05,0.0028333693298582476,0.0018906387062278456,2.6757622566117943e-05,4.6369130415228065e-07,1.464045704753661e-06,0.000469957030593347,0.0003798434583310698,3.854157468445176e-06,0.00039809279324958885,3.99923685282498e-06,1.0966697461849146e-11,6.692504617912018e-08,4.544508982696256e-06,4.100933347455158e-10,1.3146650924095616e-07,2.0589453210507873e-07,1.4389530922560983e-13,1.026379533223052e-11,1.4203709799440055e-13,8.463262477791955e-09,0.0001243243994292945,1.1058893121323447e-09,1.3456310531125817e-08,8.501039435130731e-14,4.725663219172116e-17,4.0689304939534806e-11
2.2375651382082044e-05,0.8117290959564533,3.76,0.0,0.5178427611995136,0.995728353015589,0.005160132858154678,1.5393749535880751e-13,9.95857363360258e-10,0.007801650379296957,0.00031775706905188915,3.2195360353442214e-07,0.00010364413705788933,7.278947573361026e-05,0.002899190966844662,0.0019317940929371483,2.7161285703154473e-05,4.6970695965376387e-07,1.5054714275747977e-06,0.0004881691337361667,0.00039181041176824096,3.986369692014655e-06,0.00041405458855547927,4.008841082923556e-06,1.1391725667994686e-11,7.046690091786298e-08,4.829587694043441e-06,4.4227263022389737e-10,1.3509473364638473e-07,2.1152934684664072e-07,1.4781952949942923e-13,1.0581996494937197e-11,1.4590949892293602e-13,8.696029304857552e-09,0.00012892109407344873,1.194181131031152e-09,1.4373999079916705e-08,9.081901632360864e-14,5.083132609326633e-17,4.263917474113763e-11
2.2621019174622928e-05,0.8117386088011747,3.76,0.0,0.5176185683795372,0.9956356729073138,0.00527568282225181,1.590924639728601e-13,1.0115757307633464e-09,0.007900548658070425,0.0003179432586644384,3.2600255852620974e-07,0.00010512326867218484,7.408072523514883e-05,0.002966220866473387,0.0019732894130639737,2.7570519706484813e-05,4.757669940952453e-07,1.5476681508042865e-06,0.0005068845940153631,0.00040399004968250763,4.121835436014128e-06,0.0004304914392073287,4.019146242904864e-06,1.1828503847641388e-11,7.41641460720723e-08,5.129647530436814e-06,4.766937230636099e-10,1.387978585156669e-07,2.1727758184044106e-07,1.518219840504944e-13,1.0906775341976628e-11,1.498590920274331e-13,8.933481388886034e-09,0.00013364387353047925,1.2887390160046509e-09,1.5346075971472107e-08,9.697286907335013e-14,5.4647725779831006e-17,4.466250612901718e-11
2.2866386967163812e-05,0.8117482482931899,3.76,0.0,0.5173917274655361,0.995541552859102,0.005392920462417673,1.644136156633596e-13,1.027493083896582e-09,0.007999657907830313,0.00031817242556023536,3.30058831454232e-07,0.00010661981306261561,7.539562797335721e-05,0.0030344804365528967,0.0020151208492687365,2.798539754220124e-05,4.818731380492109e-07,1.5906456083236885e-06,0.0005261122278676072,0.00041638280999892506,4.260610901346306e-06,0.00044741323674596834,4.030167310882421e-06,1.2277237996925197e-11,7.802245418380837e-08,5.445339871748867e-06,5.134953689622189e-10,1.4257726940453975e-07,2.2314127913939733e-07,1.5590405309276443e-13,1.1238214006328808e-11,1.5388723911405322e-13,9.17570121169833e-09,0.00013849527992879575,1.3899589996169576e-09,1.637537236899388e-08,1.0348999820447483e-13,5.872059720125146e-17,4.676143434738442e-11
2.3111754759704696e-05,0.8117580170370745,3.76,0.0,0.517162206680502,0.995445975942338,0.0055118667103309935,1.6990682798698589e-13,1.0436164110543644e-09,0.008098981001355657,0.0003184451119104194,3.3412251169348724e-07,0.00010813404776804484,7.673455308263854e-05,0.0031039913969992594,0.002057284582748583,2.8405992521756243e-05,4.88027112537033e-07,1.6344136751318412e-06,0.000545860940933231,0.00042898910793469467,4.402753119727135e-06,0.00046483002467610405,4.041918670108911e-06,1.2738136208265773e-11,8.204767548919547e-08,5.7773395522051015e-06,5.528239826407482e-10,1.464343776699312e-07,2.2912252020726342e-07,1.6006714254779076e-13,1.1576395585273701e-11,1.5799532744323014e-13,9.422772776661787e-09,0.00014347790047113508,1.4982595344241136e-09,1.7464853232386084e-08,1.103893070818007e-13,6.306553842648189e-17,4.893814441560119e-11
2.335712255224558e-05,0.8117679176798259,3.76,0.0,0.5169299738521753,0.9953489249808976,0.005632542840359123,1.755782187647687e-13,1.0599529440081137e-09,0.008198520823326883,0.0003187618137567539,3.3819368855489777e-07,0.00010966625097615374,7.809787388002721e-05,0.003174775782969074,0.0020997767920298335,2.8832378329098353e-05,4.942306272495671e-07,1.6789823667441338e-06,0.0005661397287432026,0.0004418093365013566,4.548319963189239e-06,0.00048275200101426645,4.054414158716322e-06,1.3211408687081374e-11,8.6245842893149e-08,6.1263455773064715e-06,5.948340167872491e-10,1.5037062082285957e-07,2.3522342634136441e-07,1.6431268445004442e-13,1.192140406870166e-11,1.6218476994094336e-13,9.674781622641519e-09,0.0001485943682707274,1.6140826395768494e-09,1.8617623352277417e-08,1.1769059569872084e-13,6.769902065276591e-17,5.119487214737469e-11
2.3602490344786464e-05,0.8117779529109718,3.76,0.0,0.5166949964135654,0.9952503825456669,0.005754970471024448,1.8143415206776982e-13,1.0765101642720375e-09,0.008298280263924488,0.0003191229841281422,3.422724510087724e-07,0.000111216701617971,7.948596800337578e-05,0.0032468559480761314,0.0021425936517262046,2.926462904723853e-05,5.004853844507999e-07,1.724361838498609e-06,0.0005869576773672537,0.00045484386695190027,4.697370152965824e-06,0.0005011895208663106,4.067667117391138e-06,1.3697267767697258e-11,9.062317704764379e-08,6.493081859850895e-06,6.396883578608538e-10,1.5438746279138773e-07,2.414461590523285e-07,1.686421371321943e-13,1.2273324339359331e-11,1.6645700543613472e-13,9.931814837811905e-09,0.0001538473631960117,1.737895100867777e-09,1.9836933650128696e-08,1.254146014027064e-13,7.263843569600326e-17,5.3533905149533136e-11
2.384785813732735e-05,0.8117881254627263,3.76,0.0,0.5164572414033249,0.9951503309491422,0.0058791715665822124,1.8748124641633687e-13,1.0932958110997307e-09,0.008398262212712315,0.00031952903601282823,3.4635888742005277e-07,0.00011278567946241098,8.089921755289417e-05,0.0033202545676890697,0.002185731331277998,2.970281918407188e-05,5.067930777630882e-07,1.7705623847552632e-06,0.0006083239640216056,0.0004680930491730874,4.849963267937466e-06,0.0005201530990342221,4.081690435020647e-06,1.4195927928418409e-11,9.518609154328156e-08,6.878297975467502e-06,6.87558739421476e-10,1.5848639412374938e-07,2.4779292060738565e-07,1.7305698535568047e-13,1.2632242272477258e-11,1.7081349895660868e-13,1.0193961075964753e-08,0.00015923961272381335,1.8701897264809098e-09,2.112618775549172e-08,1.3358304145537075e-13,7.790214695249005e-17,5.5957583784540894e-11
2.4093225929868233e-05,0.81179843811018,3.76,0.0,0.5162166754659796,0.995048752240104,0.006005168438709681,1.9372639603000854e-13,1.1103178913182637e-09,0.008498469552797507,0.00031998034518903256,3.504530852943117e-07,0.00011437346521054054,8.233800923321818e-05,0.003394994642308216,0.0022291859936719454,3.0147023697469505e-05,5.131553892764649e-07,1.817594438084668e-06,0.0006302478576346624,0.00048155721202328974,5.006159753731283e-06,0.0005396534126520813,4.096496592348987e-06,1.4707605805516023e-11,9.994119825415998e-08,7.28276993808825e-06,7.386261736557336e-10,1.626689323753354e-07,2.5426595451312854e-07,1.7755874075076213e-13,1.2998244649772212e-11,1.7525574195786478e-13,1.0461310571873497e-08,0.0001647738928013133,2.0114866608091117e-09,2.248894887284963e-08,1.422186572968884e-13,8.350953653391024e-17,5.84683022610319e-11
2.4338593722409117e-05,0.8118088936714978,3.76,0.0,0.5159732648520239,0.9949456281983622,0.0061329837483063915,2.0017677974601192e-13,1.1275846865069777e-09,0.00859890515525857,0.00032047725291707227,3.545551310352354e-07,0.00011598034058954563,8.38027344863495e-05,0.0034710995010182105,0.0022729537941376774,3.0597318019792045e-05,5.195739940559539e-07,1.8654685683708072e-06,0.0006527387193689193,0.0004952366636164317,5.166020931272455e-06,0.0005597013038511667,4.112097703687185e-06,1.5232520206288204e-11,1.0489531279459923e-07,7.707300995790649e-06,7.930814018392418e-10,1.669366224091158e-07,2.608675459056032e-07,1.8214894209003196e-13,1.3371419131386893e-11,1.7978525258122467e-13,1.0733955156330546e-08,0.00017045302871715551,2.1623347588265802e-09,2.3928946949538027e-08,1.5134526091470035e-13,8.948105973203068e-17,6.106850971044267e-11
2.458396151495e-05,0.8118194950081576,3.76,0.0,0.515726975417887,0.9948409403295657,0.006262640507404979,2.0683986534653756e-13,1.145104761230282e-09,0.008699571873832964,0.000321020068496198,3.586651097131008e-07,0.00011760658844601869,8.529378962712784e-05,0.0035485928050131765,0.002317030878836642,3.105377808165302e-05,5.260505601668317e-07,1.914195481794164e-06,0.0006758060030975431,0.0005091316915526401,5.329609004592867e-06,0.0005803077824539775,4.128505556724175e-06,1.5770892121221043e-11,1.1005546008427416e-07,8.152722447440481e-06,8.511253644786723e-10,1.7129103657654755e-07,2.6760002211609334e-07,1.8682915535854324e-13,1.3751854395164126e-11,1.844035759637e-13,1.1011988272490368e-08,0.0001762798959815583,2.3233130235439765e-09,2.5450086156712445e-08,1.6098778333719116e-13,9.58383051872063e-17,6.376071108116182e-11
2.4829329307490885e-05,0.8118302450252323,3.76,0.0,0.5154777726257738,0.9947346698600718,0.00639416208119174,2.137234359191965e-13,1.1628869746018085e-09,0.00880047253985588,0.00032160907168945205,3.627831048428169e-07,0.00011925249283827689,8.681157598177797e-05,0.003627498551192783,0.0023614133835450145,3.151648033489837e-05,5.325867444824421e-07,1.9637860198266084e-06,0.0006994592558340515,0.00052324256309611,5.496987069474391e-06,0.0006014840286970254,4.145731650485773e-06,1.632294473492159e-11,1.1542888008178318e-07,8.619894480573127e-06,9.129696918624354e-10,1.7573377513274476e-07,2.7446575321722154e-07,1.9160097418996932e-13,1.4139640041497373e-11,1.8911228447382258e-13,1.1295504992184154e-08,0.00018225742121565222,2.495032109185161e-09,2.7056452697548695e-08,1.7117232500824378e-13,1.0260404916374312e-16,6.654746828364781e-11
2.507469710003177e-05,0.811841146671668,3.76,0.0,0.5152256215433865,0.9946267977318727,0.006527572190135924,2.208356052172896e-13,1.1809404888245186e-09,0.008901609957441792,0.00032224451502010053,3.6690919817222207e-07,0.00012091833912780172,8.835650001602535e-05,0.0037078410758257445,0.002406097432321743,3.1985501775021056e-05,5.391841973537254e-07,2.014251158152363e-06,0.0007237081181133629,0.000537569525301006,5.668219121723859e-06,0.000623241395982428,4.163787231493406e-06,1.6888903435996367e-11,1.210230336428284e-07,9.109707030964856e-06,9.7883721583671e-10,1.8026646658828021e-07,2.814671524296624e-07,1.9646602025728488e-13,1.4534866521283344e-11,1.939129779963197e-13,1.1584602032799726e-08,0.00018838858305050154,2.6781358928768776e-09,2.875232295582917e-08,1.819262085303091e-13,1.0980231765540525e-16,6.94314014080996e-11
2.5320064892572654e-05,0.811852202940603,3.76,0.0,0.5149704868435393,0.9945173045975729,0.006662894912226637,2.281848161185941e-13,1.1992747774240617e-09,0.009002986898899758,0.00032292662594332166,3.7104346948059337e-07,0.00012260441406951485,8.99289734641533e-05,0.0037896450582769986,0.002451079136177347,3.2460919962859924e-05,5.458445643012753e-07,2.0656020054414746e-06,0.000748562324322627,0.0005521128050862679,5.843370064313924e-06,0.0006455914136581229,4.18268332817626e-06,1.7468995825981065e-11,1.268456084776868e-07,9.62308066433737e-06,1.0489625036404368e-09,1.8489076785725456e-07,2.8860667670019073e-07,2.0142594329929477e-13,1.4937625324449816e-11,1.988072842614612e-13,1.187937777352268e-08,0.00019467641303566924,2.8733031176783963e-09,3.0542171997705763e-08,1.9327803388047424e-13,1.1745845747975815e-16,7.241518950781829e-11
2.5565432685113538e-05,0.81186341686973,3.76,0.0,0.5147123328036634,0.9944061708154135,0.0068001546853159196,2.3577987023226616e-13,1.2178996384562286e-09,0.009104606100374439,0.00032365560889679703,3.751859963856075e-07,0.00012431100590056695,9.152941346418614e-05,0.003872935524797068,0.002496354591748346,3.294281304548075e-05,5.525694804771166e-07,2.1178498021572384e-06,0.0007740317029803044,0.0005668726092599702,6.022505715478641e-06,0.0006685457898264994,4.202430783587731e-06,1.8063451726902165e-11,1.329045252906436e-07,1.0160967480645313e-05,1.1235924145883678e-09,1.8960836468825798e-07,2.9588682731004425e-07,2.0648242150380755e-13,1.5348008885939185e-11,2.0379685907219205e-13,1.2179932271737955e-08,0.00020112399655739758,3.081249109886005e-09,3.243068244263098e-08,2.0525773569805593e-13,1.2559919897979714e-16,7.550157174934075e-11
