Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196)
0.0001733535935330238,0.9286211280509371,3.76,0.0,0.01496971340995494,0.10810030253764659,0.9540371008192232,5.86011990043904e-05,7.32893175760953e-05,0.010772298089992497,0.00012260510779583912,4.938304655397506e-08,0.010838795364611428,0.058966278591974924,0.5351685831696161,0.0007997718974730468,0.0018950383759947155,2.3311587180185778e-07,5.782308556178326e-06,0.0020211516595569005,0.00011210268146579978,0.0001916023558843709,0.4960511376598098,2.9233814861496375e-06,1.3974715829998507e-09,0.0001231741188736049,0.06516408938960053,9.854113967830721e-05,4.417410296620872e-05,0.0002452071819445956,9.04367192692553e-13,8.320685933336215e-11,2.6146012986658345e-12,9.818272044400377e-07,0.15938608811405067,0.00023935457054216825,0.000676794420279037,2.1554275982875367e-08,2.942905352454676e-10,1.274097617819584e-08,6.889258694287318e-08,0.00012932654273735034,3.174236670573519e-08,2.3863480296669946e-10,5.485271795016355e-06,9.473829578856729e-05,9.613752348081712e-10,4.770967556891264e-08,3.296738388598472e-05,3.505161014730602e-05,0.00046224483662777623,4.887782740013014e-11,3.687196754719615e-08,8.76825176778076e-12,8.153265295953793e-17,7.31589728512967e-06,1.4422995144709046e-19,3.98260650544758e-08,7.099109814223919e-09,6.673265742577441e-13,8.030566338827556e-10,1.9281018974674506e-11,1.31543606956953e-07,2.7170314464393775e-20,1.218057162058169e-16,5.578783031351002e-11
0.0001734699589263169,0.9286567299258255,3.76,0.0,0.014706840198276828,0.10661907038634054,0.9554347928531146,5.963063352931478e-05,7.34914790737238e-05,0.01063444893255802,0.0001205261790396362,4.80814864243255e-08,0.010859630224489311,0.059172917308979674,0.5348586643163299,0.0007887364679252408,0.0018922157177143478,2.282042321938031e-07,5.63526947663933e-06,0.001975228730181463,0.00010886559569733268,0.0001892913876667658,0.4969066085538299,2.86872648130485e-06,1.3886985557666821e-09,0.00012202500269965884,0.0648466921590607,9.7987520795862e-05,4.384744277535004e-05,0.00024478295224328615,8.904446899975294e-13,8.142015122265352e-11,2.574253067733343e-12,9.667230052025744e-07,0.1597447038279278,0.0002371970452846584,0.0006710929282507768,2.1425089397998683e-08,2.9262583731809835e-10,1.259135927246068e-08,6.926956935530765e-08,0.0001264408983910119,3.111086214616717e-08,2.3973308830934216e-10,5.432419213476075e-06,9.268442065387986e-05,9.572008060585463e-10,4.743285207528416e-08,3.263966674141556e-05,3.4850114945883805e-05,0.00045160344691450596,4.709647788047041e-11,3.729966801598003e-08,8.777445704515606e-12,8.175584381751905e-17,7.180382860605959e-06,1.4462429415374315e-19,3.909026551554721e-08,6.935683957801628e-09,6.570181703049527e-13,7.747364905996713e-10,1.916271573837385e-11,1.2910904726374568e-07,2.72446721730377e-20,1.2014215340818363e-16,5.5851128068349855e-11
0.00017358632431961,0.9286914628466889,3.76,0.0,0.014449276151536895,0.10515460881471286,0.956815126760276,6.066104116261234e-05,7.367957693841596e-05,0.010498415828594636,0.00011848317029291394,4.681292716496657e-08,0.010879633753522314,0.05937514434142998,0.5345514525583085,0.0007778668249342807,0.0018891627570241537,2.2340932041587574e-07,5.492180254380234e-06,0.001930502239247872,0.00010573058767618962,0.0001870031279800838,0.4977537807545211,2.815573286547643e-06,1.379915202428504e-09,0.00012089012530814848,0.06452971960688632,9.74280106165881e-05,4.351887569222561e-05,0.00024433249273594904,8.766113063963493e-13,7.967259451172808e-11,2.534165465623816e-12,9.517173103506673e-07,0.16009975260150067,0.00023504353855801813,0.0006654341584534242,2.1293951532750808e-08,2.9092694123767666e-10,1.2443599180337664e-08,6.964109805386327e-08,0.00012361970256357348,3.048876735200282e-08,2.408109344478587e-10,5.379450185578395e-06,9.067517620495627e-05,9.529549577458884e-10,4.715102344276745e-08,3.231291208284029e-05,3.4648244112723326e-05,0.0004411938035417658,4.537720624359198e-11,3.7727964111345367e-08,8.786405803150071e-12,8.197584010804697e-17,7.0467685236982875e-06,1.4501299205230323e-19,3.836504620034915e-08,6.775816654265441e-09,6.467765683425411e-13,7.474785969734735e-10,1.9041283018172215e-11,1.2670893984031766e-07,2.7317965457358035e-20,1.1850226371961918e-16,5.590603533682537e-11
0.0001737026897129031,0.9287253402482464,3.76,0.0,0.014196936195918887,0.10370689605657826,0.9581781295641238,6.169190565546982e-05,7.385363495557121e-05,0.010364197299705074,0.00011647559021672654,4.557671771083408e-08,0.010898804372241878,0.059572929228092826,0.5342471025309673,0.0007671615038934634,0.0018858812118861797,2.1872856093100935e-07,5.352954301487319e-06,0.0018869450009660748,0.00010269468420127215,0.0001847377695479128,0.49859264371907197,2.7638790732553674e-06,1.37112388408338e-09,0.00011976940225041924,0.06421324961191267,9.68628853096518e-05,4.318856044024863e-05,0.0002438563439351763,8.62871869192627e-13,7.796361147667715e-11,2.494352410083085e-12,9.368152933650809e-07,0.16045124851958814,0.00023289458128985085,0.0006598184982766246,2.116093555088913e-08,2.891949931380936e-10,1.2297690021753794e-08,7.000709750390639e-08,0.00012086198292320121,2.987614767948524e-08,2.41868124430571e-10,5.326383736868914e-06,8.870993173644822e-05,9.486400539631275e-10,4.686436512580538e-08,3.198724115246417e-05,3.4446064072517516e-05,0.00043101293071403187,4.371818455115215e-11,3.8156749926549606e-08,8.795135836965616e-12,8.219265983599515e-17,6.915070563618109e-06,1.453960770982022e-19,3.7650478165539364e-08,6.6194622363232035e-09,6.36605319352755e-13,7.21245282032138e-10,1.8916815626304144e-11,1.2434356027416684e-07,2.7390200322131654e-20,1.1688584200891895e-16,5.5952549674393163e-11
0.00017381905510619621,0.9287583755656518,3.76,0.0,0.013949735447083824,0.10227590455782604,0.9595238338744334,6.272270977604011e-05,7.401369050135372e-05,0.010231790778613574,0.00011450294627136028,4.437220853807154e-08,0.010917140998916669,0.0597662442615517,0.5339457641287014,0.0007566190063605101,0.001882372971248278,2.1415941247687636e-07,5.2175054407850435e-06,0.0018445301266883534,9.975497317991748e-05,0.00018249548673727914,0.4994231897353803,2.713601907269432e-06,1.362326893587191e-09,0.0001186627419700918,0.06389735828946193,9.629242082596842e-05,4.2856654101538854e-05,0.00024335505886330074,8.492310115494499e-13,7.629261550903991e-11,2.4548272570229205e-12,9.220219173006836e-07,0.1607992069562343,0.00023075069461507298,0.0006542463140550758,2.1026115322616678e-08,2.874311519233504e-10,1.2153624804912982e-08,7.036749623969068e-08,0.00011816675575991005,2.9273057389742813e-08,2.429044555101121e-10,5.27323879204154e-06,8.67880466310145e-05,9.442584744109322e-10,4.6573054413601205e-08,3.1662771029889894e-05,3.4243639118093115e-05,0.000421057777301253,4.211761507950915e-11,3.8585919341476584e-08,8.803639641203445e-12,8.2406322471522e-17,6.785302935153415e-06,1.4577358383773574e-19,3.694662038696072e-08,6.466573878667145e-09,6.265078306344273e-13,6.959999469025164e-10,1.8789410373711175e-11,1.2201314264279317e-07,2.7461383261333906e-20,1.1529267753907184e-16,5.599067559378637e-11
0.00017393542049948932,0.9287905822563968,3.76,0.0,0.013707589265318591,0.10086160109248776,0.9608522777835249,6.375293603828148e-05,7.415979429113965e-05,0.010101192642548709,0.00011256474520056135,4.3198752361698324e-08,0.010934643045370254,0.05995506448102273,0.5336475824398312,0.0007462378019550922,0.0018786400918889162,2.096993686526594e-07,5.085748009494684e-06,0.0018032310421702382,9.690860429482264e-05,0.0001802764358389082,0.5002454138957649,2.6647007569467735e-06,1.3535264679035756e-09,0.00011757004625685792,0.06358211995192403,9.571689259006224e-05,4.2523311961191565e-05,0.00024282920208084917,8.356931884641785e-13,7.465901455182319e-11,2.415602877974911e-12,9.073419609136245e-07,0.1611436445259796,0.00022861238950149068,0.0006487179510843621,2.088956527296205e-08,2.8563658690165994e-10,1.2011395489593194e-08,7.072222683596854e-08,0.00011553302754954486,2.867954095721499e-08,2.4391973911264955e-10,5.220034150444459e-06,8.490887148462033e-05,9.39812612111633e-10,4.6277270052508186e-08,3.1339614586416074e-05,3.4041031418235474e-05,0.0004113252234838024,4.057372465757148e-11,3.901536613178758e-08,8.811921116324612e-12,8.261684884379821e-17,6.657477314471666e-06,1.4614554923046285e-19,3.625352120207435e-08,6.317103700057253e-09,6.164873853094614e-13,6.717070134668118e-10,1.8659165789399457e-11,1.1971788221689124e-07,2.75315212247744e-20,1.1372255521282216e-16,5.6020424519559106e-11
0.00017405178589278243,0.9288219737433084,3.76,0.0,0.013470413329526091,0.09946394691999941,0.9621635047257847,6.478206761735173e-05,7.429200996802752e-05,0.009972398259227237,0.00011066049359045658,4.205570470354004e-08,0.010951310411331319,0.06013936765872733,0.5333526976620863,0.0007360163308054701,0.0018746847940913785,2.053459599491783e-07,4.957596959326409e-06,0.0017630215098698057,9.415278974504391e-05,0.0001780807555686632,0.5010593140615168,2.6171355019501874e-06,1.3447247612563126e-09,0.00011649121088372134,0.063267607056778,9.513657514524133e-05,4.2188687347325016e-05,0.00024227934859031224,8.222626337484237e-13,7.306220726606844e-11,2.3766914583936574e-12,8.927799506705847e-07,0.16148457901782612,0.00022648016632258734,0.0006432337335978118,2.0751360311879014e-08,2.8381247651395826e-10,1.1870993051474676e-08,7.107122603282386e-08,0.00011295979699030291,2.809563101046166e-08,2.449138010324604e-10,5.166788452951636e-06,8.307174960343872e-05,9.35304866840945e-10,4.597719209658968e-08,3.101788049744889e-05,3.38383010881899e-05,0.0004018120895552988,3.908478193428634e-11,3.9444984119157487e-08,8.81998420152989e-12,8.282426117677844e-17,6.531603192866624e-06,1.4651201268406362e-19,3.557121611200913e-08,6.171002898375493e-09,6.065470915772704e-13,6.483320040817683e-10,1.8526182077381796e-11,1.1745793340289457e-07,2.7600621624426056e-20,1.1217525414581973e-16,5.6041814710366795e-11
0.00017416815128607554,0.9288525634881754,3.76,0.0,0.01323812367141984,0.09808289787764338,0.9634575633947675,6.580958893773027e-05,7.441041393531384e-05,0.009845402013041857,0.00010878969815847346,4.0942424926547245e-08,0.010967143479601033,0.06031913428380876,0.5330612450781751,0.0007259530050096288,0.0018705094581446772,2.0109675444830463e-07,4.832967979693888e-06,0.001723875637569658,9.148480426078253e-05,0.0001759085673044149,0.5018648908379191,2.5708669324731786e-06,1.3359238658272458e-09,0.00011542612591591824,0.06295389018848101,9.455174174779652e-05,4.185293133180015e-05,0.00024170608297257736,8.089433921646627e-13,7.150158880368396e-11,2.3381046668844375e-12,8.783402167917971e-07,0.1618220293598047,0.00022435451468777963,0.0006377939648279587,2.061157560779938e-08,2.8196000482772924e-10,1.1732407549478806e-08,7.141443469152333e-08,0.00011044605597376026,2.752135051293926e-08,2.4588648147749616e-10,5.113520166427975e-06,8.127601770784584e-05,9.307376419720947e-10,4.567300133906113e-08,3.069767318577719e-05,3.3635506206685414e-05,0.0003925151402534264,3.764908409840714e-11,3.987466724723072e-08,8.827832886562851e-12,8.302858294321175e-17,6.407687919886741e-06,1.468730158044025e-19,3.48997301699764e-08,6.028221817140901e-09,5.966899251953169e-13,6.258414480529564e-10,1.839056071768467e-11,1.1523341259516534e-07,2.7668692287628104e-20,1.1065054966847785e-16,5.605487119150033e-11
0.00017428451667936864,0.9288823649048581,3.76,0.0,0.01301063670491468,0.09671840447889854,0.9647345076544454,6.683498634542265e-05,7.45150949327133e-05,0.009720197331433691,0.00010695186604430622,3.9858276274541147e-08,0.010982143109951896,0.06049434754091782,0.5327733550481043,0.0007160462100363896,0.0018661166199945857,1.9694935737874713e-07,4.711777519020189e-06,0.0016857678848917475,8.890198489814115e-05,0.0001737599753689688,0.5026621475439403,2.5258567453225657e-06,1.3271258067640152e-09,0.00011437467599259671,0.06264103804773351,9.396266423402346e-05,4.1516192783291894e-05,0.00024110999839440546,7.95739306156047e-13,6.997654855839865e-11,2.2998535691254293e-12,8.640268657917244e-07,0.16215601558431836,0.00022223591326360733,0.0006323989271509705,2.0470286649504605e-08,2.80080362456801e-10,1.1595628137591076e-08,7.175179775714736e-08,0.00010799079048137075,2.6956712193624994e-08,2.468376348545066e-10,5.0602475702138435e-06,7.952100657509747e-05,9.261133449780097e-10,4.536487947228043e-08,3.037909279910154e-05,3.343270281791852e-05,0.000383431088796067,3.626496386516756e-11,4.0304309650128344e-08,8.835471201158182e-12,8.322983887756949e-17,6.285736743115517e-06,1.4722860243545667e-19,3.423907733342809e-08,5.888710007581121e-09,5.869187079985317e-13,6.042029050886067e-10,1.8252404514252335e-11,1.1304439898480273e-07,2.773574146433128e-20,1.091482126853466e-16,5.605962567062943e-11
0.00017440088207266175,0.9289113913921059,3.76,0.0,0.012787869269966352,0.09537041205381769,0.9659943964122245,6.785774894403504e-05,7.460615359194744e-05,0.00959677672215714,0.00010514650522953505,3.880262667305797e-08,0.010996310630540069,0.060664993281963675,0.5324891529930008,0.0007062943065668887,0.001861508965855444,1.9290141276954113e-07,4.593942878193522e-06,0.0016486730737661959,8.640173090329657e-05,0.00017163506742888635,0.5034510901693238,2.4820675406796862e-06,1.318332547139622e-09,0.00011333674072722339,0.06232911743395623,9.33696126183753e-05,4.117861804572658e-05,0.00024049169553357717,7.826540299626322e-13,6.848647504794808e-11,2.261948740291997e-12,8.498438153495109e-07,0.1624865587781968,0.00022012482946138408,0.0006270488822854183,2.0327568895685553e-08,2.7817474098729755e-10,1.1460643159396195e-08,7.20832643064545e-08,0.00010559298191578841,2.6401719790665588e-08,2.4776712994849854e-10,5.0069887365155825e-06,7.780604200051555e-05,9.214343794451766e-10,4.5053008220446633e-08,3.0062235225981462e-05,3.322994495060031e-05,0.00037455660281257656,3.4930781277510443e-11,4.0733805750870256e-08,8.842903217021394e-12,8.342805484387866e-17,6.165752871972932e-06,1.475788183792529e-19,3.358926186682982e-08,5.752416319563705e-09,5.772361358458851e-13,5.833849071786885e-10,1.8111817137945513e-11,1.1089093519003582e-07,2.780177777477621e-20,1.0766801133675135e-16,5.605611641954439e-11
0.00017451724746595486,0.9289396563026004,3.76,0.0,0.012569738692586027,0.09403886092099147,0.9672372934635998,6.887736943466397e-05,7.468370197126847e-05,0.009475131819532379,0.00010337312502134197,3.777484877799244e-08,0.011009647828637517,0.06083105999358752,0.5322087593604627,0.0006966956327309568,0.001856689326494246,1.8895060259590551e-07,4.479382242705998e-06,0.001612566403689288,8.398150378608644e-05,0.00016953391499207427,0.5042317273250442,2.4394628216913634e-06,1.3095459695982224e-09,0.00011231219522592442,0.062018193215979525,9.277285493842202e-05,4.084035115151724e-05,0.00023985178135375675,7.696909838672948e-13,6.70307467612047e-11,2.2243999474615823e-12,8.357946942212098e-07,0.16281368101904845,0.00021802171906375309,0.0006217440714322598,2.0183498168753027e-08,2.7624433910299037e-10,1.1327440125996487e-08,7.240878743747837e-08,0.00010325160884312065,2.585636559191645e-08,2.4867484936671515e-10,4.953761503232861e-06,7.613044607589704e-05,9.167031508681723e-10,4.473757033568546e-08,2.9747192120108686e-05,3.3027284679686224e-05,0.00036588831204538576,3.364494939942715e-11,4.1163050392422336e-08,8.850133018025016e-12,8.362325799168626e-17,6.0477375710131965e-06,1.4792371177389424e-19,3.295027560412961e-08,5.619289020153807e-09,5.676446995098067e-13,5.633570603676083e-10,1.7968903536945732e-11,1.0877302869307603e-07,2.786681027959703e-20,1.0620970800494926e-16,5.604438813447067e-11
0.00017463361285924796,0.9289671729623139,3.76,0.0,0.012356162826928939,0.09272368652017965,0.9684632673719547,6.989334470376246e-05,7.474786324092143e-05,0.009355253419929712,0.00010163123638084435,3.6774321103862004e-08,0.011022156942785792,0.060992538766590165,0.5319322896104234,0.0006872485058815735,0.001851660672716161,1.8509464914620353e-07,4.368014806758524e-06,0.00157742346104582,8.163882717124156e-05,0.00016745657377548938,0.5050040702032977,2.398006991323501e-06,1.3007679067871726e-09,0.00011130091045212512,0.06170832831589794,9.217265679530637e-05,4.0501533326424735e-05,0.00023919086841755005,7.568534168622469e-13,6.56087465648454e-11,2.1872165804447585e-12,8.218829781640693e-07,0.16313740532744223,0.0002159270260204861,0.0006164847153911386,2.0038149895316083e-08,2.742903506307931e-10,1.1196005877044456e-08,7.272832433699289e-08,0.00010096564820241762,2.5320634750371372e-08,2.4956068997676143e-10,4.9005834549308626e-06,7.449353807857149e-05,9.119220529121996e-10,4.4418747698874276e-08,2.9434050905358152e-05,3.282477216495224e-05,0.00035742281380171973,3.240590092546324e-11,4.1591938934372956e-08,8.857164728181443e-12,8.381547641889624e-17,5.9316902280292675e-06,1.4826333234995388e-19,3.232210269447977e-08,5.489275877030497e-09,5.581467920113898e-13,5.440898783672981e-10,1.7823768952236208e-11,1.0669065371962208e-07,2.793084834119931e-20,1.0477306427368392e-16,5.60244918148346e-11
0.00017473834171321176,0.9289913091697223,3.76,0.0,0.012167771383254743,0.09155397447152834,0.9695522350238637,7.08041938134014e-05,7.479427281622048e-05,0.009248864963066846,0.00010009005924692213,3.589663637951953e-08,0.011032709340975411,0.061133941683007176,0.5316869131692009,0.0006788742581792925,0.001846958741200825,1.8170354298931413e-07,4.270448360223336e-06,0.0015465989377859044,7.959472689850696e-05,0.00016560735889323676,0.5056920984846683,2.361650342537837e-06,1.292876395067394e-09,0.00011040198233231895,0.061430406054738845,9.162975428353194e-05,4.019624072724361e-05,0.00023857860284167616,7.454094180545286e-13,6.435727265907135e-11,2.154071280175025e-12,8.094826137394397e-07,0.1634258717268443,0.00021404935641023464,0.0006117903250052126,1.9906306375361087e-08,2.725125804995158e-10,1.1079215934790617e-08,7.30107571589212e-08,9.895481513279899e-05,2.4846685659891165e-08,2.5033916611545186e-10,4.852779583072576e-06,7.305283471991048e-05,9.075783979868339e-10,4.412906350809664e-08,2.915391879196254e-05,3.264267716476097e-05,0.0003499744179619841,3.1329491219493894e-11,4.1977548149598885e-08,8.863327324860156e-12,8.398594509298804e-17,5.82892825074193e-06,1.4856452514518238e-19,3.176597180767516e-08,5.374883132308081e-09,5.496805004084241e-13,5.273761786137151e-10,1.769133629587564e-11,1.04846848491126e-07,2.7987640356677707e-20,1.0349840450548088e-16,5.599964858607474e-11
0.00017484307056717555,0.9290148596774661,3.76,0.0,0.01198294409695407,0.09039741775587477,0.9706276106969542,7.171132711189633e-05,7.48300517407637e-05,0.009143891442427011,9.857364210555387e-05,3.504008137138007e-08,0.011042595412593849,0.06127162033449187,0.5314448817255907,0.000670620132403623,0.0018420923756066459,1.7838585297835907e-07,4.175346378199372e-06,0.0015165183350222778,7.76097679337548e-05,0.0001637774829296579,0.5063734312312004,2.326171485442748e-06,1.2849944574642672e-09,0.00010951358852255886,0.06115343434493887,9.108446786320748e-05,3.989071312402071e-05,0.00023795028049288815,7.34071607434293e-13,6.313216336687436e-11,2.12123505570702e-12,7.971983918747434e-07,0.16371162320154212,0.00021217916146001078,0.0006071330481009231,1.9773543856978317e-08,2.707175412433032e-10,1.0963836945914896e-08,7.328828408988436e-08,9.698729080656436e-05,2.4380488729222037e-08,2.5109979233950974e-10,4.8050420109861084e-06,7.164241673200518e-05,9.031980139348598e-10,4.383691719946572e-08,2.8875452441555674e-05,3.246077486455525e-05,0.0003426849881122586,3.028865109899027e-11,4.236270925651474e-08,8.869335850880558e-12,8.41540416796074e-17,5.727755385429084e-06,1.4886152759724897e-19,3.121855382892716e-08,5.262931556971438e-09,5.412933007292288e-13,5.112353721666551e-10,1.755726782408732e-11,1.0303171328795478e-07,2.804364205694997e-20,1.0224091514840629e-16,5.596828133632962e-11
0.00017494779942113934,0.9290378340796615,3.76,0.0,0.011801622315059105,0.08925395970760344,0.9716894537921191,7.261438916851848e-05,7.485531102948255e-05,0.009040324543111577,9.708163303664222e-05,3.4204216190069564e-08,0.011051817690086368,0.06140557348759597,0.5312062691279974,0.0006624848652851132,0.001837064010453897,1.75140001295915e-07,4.082652199510031e-06,0.001487164681761477,7.568227219810231e-05,0.00016196695532927135,0.5070480817841957,2.2915463092084605e-06,1.2771233025223752e-09,0.00010863562765241545,0.06087745499262187,9.053698530188559e-05,3.958504760198198e-05,0.00023730635552456723,7.228419450287169e-13,6.193296711389173e-11,2.088713551026336e-12,7.850324001120878e-07,0.16399467831601752,0.00021031673961225387,0.0006025130040759202,1.963991683358471e-08,2.689060980891199e-10,1.0849857986902383e-08,7.35608821643844e-08,9.50623301041069e-05,2.3922015639142914e-08,2.5184252202889464e-10,4.757382972034996e-06,7.026178500069766e-05,8.98782622897775e-10,4.3542440403655114e-08,2.859870691874408e-05,3.227909797161452e-05,0.00033555199503870113,2.9282314048150965e-11,4.274734737815083e-08,8.875193345827574e-12,8.431978865921419e-17,5.628167544029776e-06,1.4915437948501006e-19,3.067981830816984e-08,5.153382324272488e-09,5.32986630853706e-13,4.956479142442813e-10,1.742164103583093e-11,1.0124516473274796e-07,2.8098860933373476e-20,1.0100041710998438e-16,5.59304397655794e-11
0.00017505252827510314,0.9290602419230711,3.76,0.0,0.011623747821949594,0.08812354082013198,0.972737826510056,7.35130289342766e-05,7.487016785149988e-05,0.008938155491163688,9.56136819668757e-05,3.3388605547762005e-08,0.011060378977165683,0.06153580151686664,0.5309711459788706,0.0006544671841944961,0.0018318761578356708,1.7196443624166825e-07,3.992309922421561e-06,0.001458521276511808,7.381060119488095e-05,0.0001601757762495661,0.507716065056889,2.25775127435692e-06,1.269264093504143e-09,0.00010776799648591615,0.060602508513022686,8.998749223177887e-05,3.9279339334487777e-05,0.00023664728334342973,7.117222491873761e-13,6.075923041213368e-11,2.056511960779243e-12,7.729865612510557e-07,0.16427505613455406,0.00020846238110567637,0.0005979302994815002,1.950547960268746e-08,2.6707911391934236e-10,1.0737267758904967e-08,7.382853096361345e-08,9.31791895838039e-05,2.3471232294128773e-08,2.525673172916315e-10,4.709814492759245e-06,6.891044058308271e-05,8.943339376930585e-10,4.324576436461493e-08,2.832373460305787e-05,3.209767803180377e-05,0.00032857290085790597,2.8309442982899245e-11,4.313138820008882e-08,8.880902846916418e-12,8.448320923907735e-17,5.530159584707097e-06,1.4944312193370786e-19,3.014972852715345e-08,5.046196473646594e-09,5.247618141026056e-13,4.805948837574187e-10,1.7284533569568284e-11,9.948710042666458e-08,2.815330473111922e-20,9.977672936435064e-17,5.588617731908367e-11
0.00017515725712906693,0.9290820927082536,3.76,0.0,0.01144926285769525,0.0870060988276361,0.9737727937761463,7.440690003760856e-05,7.487474523498573e-05,0.008837375073601427,9.416944081100097e-05,3.259281911324524e-08,0.011068282342907684,0.06166230637887158,0.5307395796481301,0.0006465658080985145,0.0018265314042770207,1.6885763321034526e-07,3.90426445547179e-06,0.0014305716896531727,7.199315566805122e-05,0.00015840393680314457,0.508377397505517,2.2247634074748134e-06,1.2614179717781172e-09,0.00010691059009957259,0.06032863413092256,8.943617197650238e-05,3.8973681395517255e-05,0.00023597352017655837,7.007142465772383e-13,5.961050675153843e-11,2.024635317313344e-12,7.610627288548537e-07,0.16455277619518216,0.0002066163679315594,0.0005933850281459741,1.9370285878893495e-08,2.652374432786489e-10,1.0626054674310524e-08,7.409121260639574e-08,9.133712802824127e-05,2.3028101627950094e-08,2.532741491340685e-10,4.662348385594976e-06,6.758788511328058e-05,8.898536556638404e-10,4.294701894525258e-08,2.8050585220166158e-05,3.191654544934945e-05,0.0003217451615763676,2.7369010097845578e-11,4.351475801797998e-08,8.886467410301923e-12,8.464432682903526e-17,5.433725351989076e-06,1.4972779624132373e-19,2.9628244590048995e-08,4.9413349499507855e-09,5.166201315510597e-13,4.660578746164769e-10,1.7146022683422743e-11,9.77574005851627e-08,2.820698122967049e-20,9.856967176024333e-17,5.583555109138493e-11
0.00017525151309763433,0.9291012899400224,3.76,0.0,0.011295077077951058,0.0860114426584903,0.9746928584508694,7.52070245939632e-05,7.487018213371046e-05,0.00874785202727676,9.288960975922531e-05,3.1893209300736636e-08,0.011074835594716894,0.06177298031662302,0.5305342641234462,0.0006395529455521532,0.0018215891705645598,1.6611906257576863e-07,3.826942413384367e-06,0.001405996917189115,7.040252696105762e-05,0.00015682580227285688,0.5089669250748877,2.1957459191719018e-06,1.2543685448942573e-09,0.00010614757859102565,0.06008309521295542,8.893857113477486e-05,3.86987076556566e-05,0.0002353549497289621,6.90903828210771e-13,5.859766580890004e-11,1.996227771135897e-12,7.504369327217617e-07,0.1648004683772013,0.0002049623177284593,0.0005893263568018266,1.9248009143555492e-08,2.635680899147359e-10,1.052713047377892e-08,7.432336636981314e-08,8.971378470838554e-05,2.2635790283338954e-08,2.5389492181099613e-10,4.619726002259161e-06,6.642178859290191e-05,8.857957833320881e-10,4.267648624209934e-08,2.7806348368282546e-05,3.175379604114854e-05,0.0003157274989677075,2.6549544344502097e-11,4.385915675467561e-08,8.891354099662392e-12,8.478738379205025e-17,5.348274205219099e-06,1.4998056077572303e-19,2.9166227412399114e-08,4.84891455125764e-09,5.093646150356248e-13,4.5340108906182907e-10,1.702022707853477e-11,9.622480880236997e-08,2.8254640802428646e-20,9.74973864672671e-17,5.578459650111683e-11
0.000175336343469345,0.9291181938596863,3.76,0.0,0.011158583369175974,0.08512515373056968,0.9755117216332901,7.592339504687196e-05,7.485912575375136e-05,0.008668230291014935,9.175373530027682e-05,3.1276741597745694e-08,0.011080282326183737,0.061870013763584836,0.5303520247674748,0.0006333202439312662,0.0018170359764904515,1.637000435380153e-07,3.75887336528018e-06,0.0013843393527037168,6.900651509462197e-05,0.00015541884733628617,0.5094929179404731,2.1701604588904115e-06,1.2480345184967264e-09,0.00010546781081409112,0.059862901097618736,8.848969796654263e-05,3.84513830144871e-05,0.00023478865299607737,6.821537787545366e-13,5.770284955650133e-11,1.9708916659618995e-12,7.40960296196427e-07,0.16502157682693813,0.00020347980200919767,0.0005856995754481483,1.913750527718327e-08,2.620566014935657e-10,1.043903682244975e-08,7.452884614087668e-08,8.828027032323911e-05,2.2287951574709997e-08,2.544411546468064e-10,4.5814516414864115e-06,6.539159603838439e-05,8.821239930515713e-10,4.243174089689852e-08,2.7587857261688237e-05,3.160755790913739e-05,0.0003104131232315862,2.5833218224491774e-11,4.416855669066302e-08,8.895655682272029e-12,8.491457173684701e-17,5.272448313306268e-06,1.50205287395008e-19,2.8756309019103116e-08,4.7672952391470765e-09,5.028936617724139e-13,4.4234463052764274e-10,1.690613914035456e-11,9.486493296898174e-08,2.829701356049697e-20,9.654360996990454e-17,5.5734410549227135e-11
