grid,velocity,T,density,Y_N2,Y_Ne,Y_2-BTP(1),Y_OH(2),Y_CH4(3),Y_O2(4),Y_H2O(5),Y_C(6),Y_CH(7),Y_H(8),Y_O(9),Y_H2(10),Y_Ar(11),Y_He(12),Y_HO2(13),Y_H2O2(14),Y_CO(15),Y_CO2(16),Y_HCO(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_C2H6(31),Y_C2H5(32),Y_CH2OH(33),Y_CH3CO(34),Y_CH2CHO(35),Y_CH3CHO(36),Y_F(37),Y_HF(38),Y_CH2F2(41),Y_CHF3(42),Y_CF2(43),Y_CF3(45),Y_CF3O(48),Y_CF2O(49),Y_CH2CF2(57),Y_CHF2(82),Y_CF3CCH(84),Y_BR(90),Y_HBR(92),Y_CF2BR(96),Y_S(125),Y_S(127),Y_S(129),Y_S(130),Y_S(132),Y_S(136),Y_S(137),Y_S(140),Y_S(143),Y_S(144),Y_BrO2(145),Y_O2(157),Y_S(160),Y_S(161),Y_S(162),Y_S(164),Y_S(172),Y_S(186),Y_S(200),Y_C2H2O(215),Y_CHO2(230),Y_CH2O2(233),Y_S(257),Y_S(273),Y_C3H2O(285),Y_CBr(425),Y_S(427),Y_CH3O2(428),Y_S(495),Y_S(559),Y_C3HF3(637),Y_S(641),Y_S(651),Y_S(724),Y_S(730),Y_S(746),Y_S(774),Y_S(787),Y_S(788),Y_S(814),Y_CF3O2(820),Y_CF2O2(848),Y_S(965),Y_CH2Br(969),Y_S(985),Y_S(1324),Y_S(1329),Y_S(1331),Y_S(1362),Y_S(1508),Y_S(1538),Y_S(1620),Y_S(1732),Y_S(1838),Y_S(1853),Y_S(1900),Y_S(1914),Y_S(1931),Y_S(1993),Y_S(2391),Y_S(2407),Y_S(2432),Y_S(2612),Y_S(2617),Y_FCBr(2948),Y_S(2951),Y_S(3152),Y_S(3215),Y_S(3312),Y_S(3734),Y_S(3918),Y_S(4420),Y_S(4577),Y_S(4579),Y_C#CC(5272),Y_S(5883),Y_S(5927),Y_S(5929),Y_S(5991),Y_S(6009),Y_S(6010),Y_S(6180),Y_S(6375),Y_C3H3(6822),Y_C3H4(6823),Y_S(7035),Y_S(7352),Y_S(7874),Y_S(8847),Y_S(9069),Y_S(9115),Y_S(9794),Y_S(10637)
0.0,0.06921113317083609,298.0,1.2912479088284057,0.617242164541715,3.0378522739293553e-16,0.14824626492119175,0.0,0.04700544886300666,0.18750612142607298,0.0,0.0,0.0,0.0,8.858922752765353e-15,2.4720914870048417e-10,0.0,9.880295942493313e-18,0.0,0.0,1.1087441497845252e-15,4.20207043974323e-16,6.595441253713585e-23,1.0745929898827894e-14,0.0,1.1786706638348036e-16,5.229327899767035e-32,1.6243039431468967e-42,3.636633408275297e-14,1.0449001706796897e-14,8.760944428818682e-31,3.3295601874804453e-15,0.0,8.371825488790306e-14,7.787138598774576e-15,0.0,0.0,3.193101011719874e-17,5.937141509981022e-29,2.7594310604492994e-28,1.0059089222351679e-23,0.0,0.0,7.159031866836763e-16,0.0,0.0,1.5533864368344111e-13,0.0,0.0,0.0,0.0,5.0395432207833594e-15,0.0,1.271335060112965e-13,4.351262323614226e-18,1.421417707128367e-20,3.2512180291892142e-15,0.0,9.438771338800503e-32,0.0,0.0,3.302210323454591e-31,2.434918160710671e-32,4.721108954247902e-16,3.0953594286138423e-21,1.2174472060414926e-15,3.466627703599096e-22,5.921117425864087e-18,3.389071366467873e-30,0.0,6.984103813637417e-19,0.0,0.0,0.0,0.0,0.0,1.054260432608832e-23,3.357563875020763e-26,4.6670062174206905e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1006059642647786e-35,0.0,0.0,6.634204529837793e-36,0.0,5.059802919391202e-19,0.0,8.151245586052281e-15,0.0,0.0,8.580292899339208e-38,2.1150801640481353e-16,0.0,0.0,0.0,7.979326431376351e-16,1.1875086557291482e-16,0.0,0.0,0.0,0.0,0.0,1.0549320961344623e-17,0.0,0.0,7.125338298873908e-68,0.0,9.324009579409587e-14,6.328549653788041e-17,0.0,4.688681806553902e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306073390430283e-13,0.0,0.0,3.509193866306014e-15,1.3536094134955698e-17,1.1892879428213836e-16,0.0,0.0,3.7760636891409456e-16,0.0,7.359252285619052e-19,2.7912647970554275e-23,3.616825100272728e-19,0.0,1.364307578957905e-15,0.0,0.0,0.0,4.303158083503007e-15,1.6904987384800395e-17,2.024553241719581e-24,0.0,3.411113915995389e-24,0.0
0.016,0.06921113685355453,297.9999999978647,1.2912478401226384,0.6172421604204738,3.037852289879582e-16,0.14824626610814085,0.0,0.04700544858476022,0.187506120888788,1.5866320830182563e-13,0.0,0.0,0.0,0.0,3.996637277313967e-09,0.0,9.880292085856719e-18,0.0,0.0,6.363651082179903e-14,3.202842065085725e-14,5.022060745023927e-21,5.237755659333712e-22,0.0,9.045789922728844e-15,2.5027767688322708e-30,1.1429803218728865e-40,3.7005954722954253e-14,5.385931097497246e-22,4.50080557746884e-29,3.3295958928336892e-15,0.0,8.412198952500622e-14,6.945285235641398e-22,0.0,0.0,3.3560837183375415e-23,4.568591106749804e-27,2.466662900215081e-26,9.005904327848886e-22,0.0,0.0,4.049731565218823e-14,0.0,0.0,1.554374294927613e-13,0.0,0.0,0.0,0.0,1.1696519551773662e-21,0.0,1.945899589489263e-14,6.816465087601545e-18,2.579092055829844e-18,3.2512191929340634e-15,0.0,5.279378743923e-39,0.0,0.0,8.322749373278581e-29,6.209435157246667e-30,0.0,6.094866945306651e-19,2.3654579076462447e-13,5.2200138325126927e-20,5.52117927914421e-18,6.913847666960703e-28,0.0,1.1749669301826344e-16,0.0,1.7850056642484793e-19,0.0,0.0,0.0,8.840987659503283e-22,4.7402905315015754e-24,4.459765644105294e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196395064389771e-33,0.0,0.0,0.0,0.0,1.759861267351434e-18,0.0,8.149991760284039e-15,0.0,0.0,1.1225254972343403e-35,1.6027084755827693e-22,0.0,0.0,0.0,0.0,8.089495993810808e-22,0.0,0.0,0.0,0.0,0.0,3.141238553246815e-17,0.0,0.0,1.2118606072368385e-65,0.0,9.324098668066751e-14,8.292854611437736e-15,0.0,4.688681848919344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30607341175195e-13,0.0,0.0,3.5092211313954232e-15,1.3536258780514917e-17,1.1911801787391813e-16,0.0,0.0,3.776063724614999e-16,0.0,1.6691283519154992e-16,6.4009496057641895e-21,8.176367452249906e-17,0.0,4.191683783088173e-20,0.0,0.0,3.5374184894817026e-26,4.30315811110004e-15,2.5081168743028047e-15,3.195928385518815e-22,0.0,5.06773139176706e-22,0.0
0.032,0.06921119644161848,298.00000018075383,1.2912467284112774,0.6172420938117245,3.037852201811902e-16,0.148246285290766,0.0,0.04700544407141633,0.1875061121903416,1.4073773794450919e-11,0.0,0.0,0.0,0.0,6.461340846309156e-08,0.0,9.880237152187425e-18,0.0,0.0,4.783175775403623e-12,1.5221046882962634e-13,1.6908077802124267e-27,2.5695343760870495e-29,0.0,9.048849766289678e-15,0.0,5.758720536725693e-45,8.231548116320071e-14,2.789180887337058e-29,2.6052437988004092e-36,3.3323838526742022e-15,1.0951807126257654e-28,8.413788006386765e-14,6.223385955559398e-29,0.0,0.0,3.4700086452622456e-29,0.0,1.391723614174917e-26,1.8381564198547087e-27,0.0,0.0,2.440183156025937e-12,0.0,0.0,1.603791338342916e-13,0.0,0.0,0.0,0.0,2.724980519591543e-28,0.0,1.4756011850877925e-14,4.446935201621032e-16,1.2082279900860049e-17,3.2513693657594947e-15,0.0,9.56203570064614e-46,0.0,0.0,8.322744614127408e-29,6.209431610702381e-30,0.0,4.621814292930608e-19,1.7937877273313318e-13,3.958401371101866e-20,5.521179151236596e-18,6.913927649028326e-28,0.0,1.174966386975242e-16,4.526821614358652e-40,3.721466469348783e-19,1.986539719166194e-29,0.0,0.0,6.936526245577386e-29,4.7395056599282526e-24,4.4791973137203683e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.541903666321474e-33,0.0,8.241278678779478e-33,3.165952669741809e-39,0.0,3.0135671777893345e-18,0.0,8.148739194690436e-15,0.0,0.0,1.1582120684249072e-35,6.066845025636419e-25,4.210832851894697e-28,0.0,0.0,0.0,8.073076718346731e-22,0.0,0.0,0.0,0.0,0.0,3.141453003002807e-17,0.0,0.0,0.0,0.0,9.324099551982678e-14,8.292858611644246e-15,0.0,4.6886827039200966e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3060737586525355e-13,0.0,0.0,3.5124609414393624e-15,1.3559281310445426e-17,1.3858672339911065e-16,0.0,0.0,3.77606511365184e-16,0.0,1.6427937347647584e-16,3.854496444336813e-21,8.43998491525708e-17,0.0,4.921112424588164e-22,0.0,0.0,2.1301525369135857e-26,4.30315861458245e-15,2.508193004112318e-15,2.5833597619344113e-22,0.0,4.537460699653082e-22,0.0
0.04,0.06921156579979508,298.0000041233373,1.2912398374784575,0.6172416817719775,3.037851408001968e-16,0.14824640398233,0.0,0.047005415890093674,0.18750605819040578,3.1170773518929914e-10,0.0,0.0,0.0,0.0,4.3968685685140667e-07,0.0,9.87992056884484e-18,0.0,0.0,1.0704314580890484e-10,3.610351883265759e-12,4.712398511867671e-28,4.58707159365313e-37,0.0,9.137265763975109e-15,0.0,0.0,1.296836196471724e-12,2.942757484287276e-36,0.0,3.4143775904463384e-15,0.0,8.469242952525932e-14,1.0348035604152672e-33,6.367361516492067e-14,0.0,0.0,0.0,1.1888224789303908e-26,1.7168214150755464e-31,0.0,0.0,5.364208555141767e-11,2.441206904983889e-15,3.0089747524817027e-14,2.936303289023389e-13,0.0,0.0,0.0,8.220787177268516e-16,0.0,0.0,1.2772729623179936e-14,1.896972799239168e-14,3.7481089225979625e-16,3.258766851288491e-15,0.0,2.4360301928330684e-40,0.0,0.0,8.322718968861359e-29,6.2094125671324686e-30,0.0,4.0006007609585057e-19,1.552686071156834e-13,3.4263530074247143e-20,5.521180341612129e-18,6.913897924219325e-28,0.0,1.174967264917891e-16,4.534653852117096e-40,4.689695432886893e-19,2.0286142678469246e-29,0.0,0.0,1.1573364802292772e-32,4.739510283701044e-24,5.177541729008607e-17,0.0,0.0,0.0,0.0,0.0,5.871261947281787e-27,0.0,0.0,6.437059020361555e-33,0.0,1.0514506118094719e-32,3.2333595125469847e-39,0.0,3.640568011738305e-18,0.0,8.148119427066292e-15,0.0,0.0,2.120502754699126e-35,6.059179230899959e-25,4.257004384608844e-28,0.0,0.0,0.0,8.073084072777127e-22,0.0,0.0,0.0,0.0,0.0,3.156549679093827e-17,0.0,0.0,0.0,0.0,9.32410501298735e-14,8.292923347476384e-15,0.0,4.688701172192429e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306075909470689e-13,0.0,0.0,3.6605140299819454e-15,1.47702869219022e-17,8.92172198420437e-16,0.0,0.0,3.7761244340520896e-16,0.0,1.6419743417134607e-16,2.9020071637182047e-21,8.448296638467086e-17,0.0,4.908526160744722e-22,0.0,0.0,1.603768191821858e-26,4.3031617542459854e-15,2.5081963515413094e-15,2.238720139420835e-22,0.0,4.537451265986419e-22,0.0
0.044,0.06921280786858092,298.0000474867224,1.2912166653525021,0.6172403048550585,3.037848496972698e-16,0.1482468008864529,0.0,0.04700531921491343,0.18750587567621013,3.5606884876913014e-09,1.239505947958831e-41,0.0,0.0,0.0,1.6938729804717535e-06,0.0,9.878930207562377e-18,0.0,0.0,1.2404696813886232e-09,5.422789730128445e-11,4.429418167968243e-28,0.0,0.0,1.043590805946514e-14,0.0,0.0,1.7878201439784392e-11,6.325593666104249e-43,0.0,4.6406259412356904e-15,0.0,9.411812628288489e-14,0.0,3.786526841675913e-12,1.3400752673894203e-14,0.0,0.0,1.1063958307201313e-26,5.130277344067631e-32,0.0,0.0,6.126927244224738e-10,5.1201166074907313e-14,6.198973416482783e-13,2.1357417226957864e-12,0.0,0.0,0.0,7.473214916474848e-13,0.0,0.0,1.1876262125498572e-14,4.1556894930548157e-13,8.904511044757007e-15,3.4431450863607425e-15,0.0,3.035008216048001e-41,0.0,0.0,8.32267404655667e-29,6.2093800396797536e-30,0.0,3.7197548099347717e-19,1.443683437069413e-13,3.185810420676852e-20,5.5212055485629275e-18,6.913825517464399e-28,0.0,1.174980372095922e-16,4.5379207140941696e-40,5.173940375597276e-19,2.028634060565016e-29,0.0,0.0,1.1563942891176338e-32,4.73953988443262e-24,1.7903999508585767e-16,0.0,2.7530598231184964e-15,0.0,0.0,0.0,8.351932487224835e-26,0.0,0.0,5.011791996890234e-33,0.0,1.1307218392955902e-32,3.233531741879231e-39,0.0,3.960510941918989e-18,0.0,8.147829553428178e-15,0.0,0.0,1.542339991303879e-34,6.057691886238281e-25,4.059922007810419e-28,0.0,0.0,0.0,8.073188625557846e-22,0.0,0.0,0.0,0.0,0.0,3.6577135100602506e-17,0.0,0.0,0.0,1.214276960859696e-15,9.32412326550509e-14,8.294415364470074e-15,0.0,4.689276963287691e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3060833314566634e-13,0.0,0.0,7.08127074537494e-15,4.692495017866095e-17,1.5665402374201837e-14,0.0,0.0,3.7779059345282916e-16,0.0,1.641934021907277e-16,2.4946357163027493e-21,8.448831240212188e-17,0.0,4.9087404098590075e-22,0.0,0.0,1.378640155214611e-26,4.303172395594737e-15,2.508244735964737e-15,2.5221800842826546e-22,0.0,4.537547119580312e-22,2.4465068761711786e-43
0.048,0.069218862559133,298.00069771678574,1.2911037205036697,0.6172337157484628,3.0378345764541556e-16,0.14824870373276677,0.0,0.04700482389473763,0.18750497191087379,5.1931275931208225e-08,0.0,0.0,0.0,1.5534821072905587e-23,7.703924776550018e-06,0.0,9.874491116926737e-18,0.0,5.129717668603298e-14,1.8369196078820032e-08,1.059006650293353e-09,5.2242655647981035e-28,6.248695973041911e-35,0.0,3.6302178979551475e-14,0.0,0.0,3.2525641274927146e-10,3.8884504426582654e-45,0.0,2.950251462527898e-14,0.0,3.108566783431801e-13,0.0,7.55253947155708e-11,8.512641410146063e-13,0.0,0.0,1.0566504012662324e-26,0.0,2.6333836211578984e-16,0.0,8.938093050932252e-09,1.156591369784356e-12,1.4672198052259185e-11,3.671027864944713e-11,2.9752433506079274e-28,0.0,2.8149717938018394e-12,1.9480986293531368e-11,0.0,0.0,1.1073604515654298e-14,1.1869196271370402e-11,2.7978126672316755e-13,9.633554516091647e-15,0.0,0.0,0.0,0.0,8.323057419878057e-29,6.2096808850575934e-30,0.0,3.4680582175361855e-19,1.3459624160444417e-13,2.9702223895303966e-20,5.521637515294269e-18,6.913874195191848e-28,0.0,1.1754345285935612e-16,4.541523972815921e-40,5.666911738755384e-19,2.0289205881139588e-29,2.004925168348991e-31,0.0,1.1675463928168002e-32,4.739889086591105e-24,3.313904696186232e-15,0.0,1.396551018957514e-13,3.68806166837518e-14,0.0,1.4942777351272452e-14,1.4265908084924044e-24,3.046961612715615e-22,0.0,4.394582604766335e-33,0.0,1.2821798608824818e-32,3.234359985692168e-39,0.0,4.565627173103893e-18,0.0,8.14762889150588e-15,0.0,3.837072088773243e-20,2.6509662332212674e-33,6.057762630974357e-25,6.621235839890704e-28,0.0,0.0,0.0,8.076526113870159e-22,1.175325115873733e-14,0.0,0.0,0.0,0.0,2.6002114167840997e-16,0.0,0.0,0.0,5.727982746880413e-14,9.324210810493844e-14,8.343897452541307e-15,0.0,4.718943999433042e-15,0.0,0.0,4.716901713326499e-13,0.0,4.504090197742231e-32,0.0,0.0,2.306132734117494e-13,0.0,0.0,1.1360861504311693e-13,1.1960548616313644e-15,4.06756192256834e-13,0.0,0.0,3.8528521791750046e-16,0.0,1.6420102136712812e-16,2.1455448964347394e-21,8.449296300551538e-17,0.0,4.9130012817887845e-22,0.0,0.0,1.1857454606249116e-26,4.3032282713574835e-15,2.509865859031334e-15,1.4465009247653603e-21,0.0,4.540605841312755e-22,1.2411998892711377e-41
0.049,0.06922420477861146,298.00228178430325,1.2910040825707478,0.6172281784073187,3.03782289560391e-16,0.1482503100070917,0.0,0.047004339058491905,0.18750414019472383,1.6898790278733273e-07,2.307504091584004e-41,0.0,0.0,7.253796475948547e-23,1.2767612329650358e-05,0.0,9.870990100466824e-18,0.0,2.671479193800511e-13,6.042135628960753e-08,4.269644091136941e-09,8.54932502283128e-28,9.549560311065329e-34,0.0,1.192275378516313e-13,0.0,0.0,1.2443935316791031e-09,1.4879939782588825e-44,0.0,1.1059391914275414e-13,0.0,1.1098895731591362e-12,0.0,2.982504948315166e-10,3.656352103158391e-12,0.0,0.0,1.1115682025342492e-26,0.0,1.6262033052836553e-15,6.477944826213015e-27,2.909091713673828e-08,5.1757051288307655e-12,6.830160059662203e-11,1.4134702013066524e-10,1.3894438438457253e-27,3.416760295523637e-16,1.623374848108767e-11,9.469418423031705e-11,0.0,0.0,1.0880946870977542e-14,6.462622785935287e-11,1.6493627920364279e-12,4.2689432922157415e-14,0.0,0.0,0.0,0.0,8.324782751807627e-29,6.211004230803179e-30,0.0,3.4074048297138875e-19,1.3223407559053422e-13,2.9183072246502127e-20,5.522730341974044e-18,6.914841762218977e-28,0.0,1.1784366649317115e-16,4.544481108911943e-40,5.883122133234805e-19,2.029614795919905e-29,9.36156675615658e-31,0.0,1.318489182598808e-32,4.740668997411856e-24,1.5673338789159236e-14,0.0,8.048341953411832e-13,1.3449224568400834e-12,0.0,1.3174317401990178e-12,5.362980057442265e-24,1.0988263258096075e-21,0.0,5.75552172681453e-33,0.0,2.1125625055861242e-32,3.237145505246795e-39,0.0,6.701755342491802e-18,0.0,8.147645866749721e-15,0.0,1.0427989438286776e-18,1.0207729415174017e-32,6.0610877281735145e-25,1.683719332002054e-27,0.0,0.0,0.0,8.097683108613715e-22,1.51338910196521e-13,6.4434214313348785e-18,3.854180313011516e-17,2.9134848909118323e-27,0.0,1.8375597607186056e-15,0.0,6.285595645299635e-14,8.083230772062374e-68,4.099243620087121e-13,9.324284856977436e-14,8.607313241462703e-15,2.1857854151436936e-14,4.965418088021502e-15,0.0,0.0,2.9047187807906184e-12,1.149936994861677e-16,2.6379873612415307e-31,0.0,0.0,2.3063042083681855e-13,0.0,0.0,6.419368423370899e-13,7.720445588837212e-15,2.0611163465349916e-12,0.0,5.586433736139306e-18,4.354714768696038e-16,1.4777859508153229e-15,1.6425268392657973e-16,2.06227754287317e-21,8.451934547335296e-17,0.0,4.934207343846584e-22,0.0,1.0785910521455805e-17,1.1397917427513202e-26,4.303303338983477e-15,2.5193897127199523e-15,7.462388173540598e-21,0.0,4.558146592419258e-22,7.155994569498204e-41
0.05,0.06923555215210513,298.0094042634765,1.2907924933073889,0.6172174236373212,3.037800309364874e-16,0.14825345425479347,0.0,0.04700315666381864,0.18750223748900213,6.924813764480373e-07,0.0,9.664864026627757e-52,0.0,3.8367175323620513e-22,2.263252050677191e-05,0.0,9.864504264088689e-18,0.0,1.5892451044735524e-12,2.508447906942617e-07,2.2611231727805497e-08,2.7713572895082538e-27,2.4062132811015758e-32,0.0,5.943608125498893e-13,5.00510226535319e-30,0.0,6.1935549309786786e-09,7.419692390728484e-44,0.0,5.824523771177905e-13,0.0,6.302623960857657e-12,0.0,1.5383028697217535e-09,2.0365787343533263e-11,0.0,0.0,1.56656504019697e-26,0.0,1.0557849825819088e-14,6.294341941047752e-26,1.192381494822874e-07,3.0968970314003807e-11,4.279636902958757e-10,7.108265758328554e-10,7.350374158305605e-27,3.3243801369611257e-15,1.2619307611501465e-10,6.229896102133542e-10,0.0,0.0,1.070206018917601e-14,4.851008271530566e-10,1.35514484114058e-11,3.449525769306268e-13,0.0,0.0,0.0,0.0,8.333611845171003e-29,6.2177540157808194e-30,0.0,3.350508910602151e-19,1.299898834629176e-13,2.869824478745404e-20,5.527700723630838e-18,6.92033833199905e-28,0.0,1.2127709822646667e-16,4.555497926920176e-40,7.706403995051114e-19,2.0327373357907817e-29,4.951893010187723e-30,0.0,5.219039892151118e-32,4.74408153209628e-24,1.010558985700636e-13,0.0,6.3752339479037425e-12,1.280696503520186e-11,0.0,9.43143131936464e-12,2.6239883930044437e-23,5.677916480197554e-21,0.0,1.279917550436743e-32,0.0,1.4671526412038032e-31,3.2644763169601944e-39,0.0,3.124147643728684e-17,0.0,8.147756800900428e-15,0.0,1.7496499526699982e-17,5.135783742281342e-32,6.095156033197232e-25,8.310667318012878e-27,0.0,0.0,0.0,8.336054423896739e-22,1.5542646073735656e-12,1.0356909272327103e-16,5.789818536128568e-16,1.7722679144443509e-25,0.0,2.060465295416136e-14,0.0,9.688498405988215e-13,1.2492985432224517e-66,4.1385291277311085e-12,9.324430632701413e-14,1.1011937987528893e-14,2.6736756109790327e-13,8.395662198221558e-15,0.0,0.0,2.4104277534514273e-11,2.296527015018453e-15,1.4623613796179877e-30,0.0,0.0,2.3086096827097154e-13,0.0,0.0,5.151478091314962e-12,7.090596959139077e-14,1.4251089617507442e-11,0.0,7.254883084968423e-17,1.0035599185854029e-15,1.7250146668216824e-14,1.650042859877179e-16,1.9875709918855113e-21,8.490511188396414e-17,0.0,5.137743790903761e-22,0.0,1.9145399921737633e-16,1.0987813118686369e-26,4.3037108045828706e-15,2.6158465139618306e-15,6.944579075183623e-20,0.0,4.734131228236042e-22,5.677358419951074e-40
0.051000000000000004,0.06926188622371128,298.0414085069965,1.2903017211351273,0.617196539790875,3.0377580579352573e-16,0.1482596581996073,0.0,0.04699987158538268,0.18749722364977758,3.033611679583875e-06,0.0,1.9181170129922177e-49,0.0,2.0805078248422573e-21,4.1851859888066285e-05,0.0,9.852532964104957e-18,0.0,9.666087695299778e-12,1.1131432870214477e-06,1.2739179347594424e-07,1.385613098844569e-26,6.900910598065255e-31,0.0,3.316683919094433e-12,1.8133985216738125e-28,0.0,3.2842743141491314e-08,3.968549226565189e-43,0.0,3.328097813514828e-12,0.0,4.0048585191857884e-11,0.0,8.442449591492118e-09,1.199007686961985e-10,0.0,0.0,4.7070867064761225e-26,0.0,6.909128797722399e-14,5.4022778056280615e-25,5.224844964201367e-07,1.9649927136932605e-10,2.839979996951938e-09,3.810188432526896e-09,3.991793632953962e-26,2.8550690968398905e-14,1.0272307397618129e-09,4.333672519554889e-09,0.0,0.0,1.0596444941865287e-14,3.836227969532094e-09,1.1698225838947868e-10,3.1087840844891364e-12,0.0,5.82042596746576e-40,0.0,0.0,8.375482425487597e-29,6.249727834209467e-30,2.2708658106162596e-23,3.314550137077977e-19,1.2843414123947403e-13,2.840324908720117e-20,5.5501916504427e-18,6.947326015601668e-28,0.0,1.6065582480360923e-16,4.601764637524684e-40,3.8290237911457535e-18,2.0468655246404402e-29,2.6868225590386966e-29,0.0,1.1758520900081111e-30,4.759256960893188e-24,6.908933583854198e-13,2.081756911925022e-14,5.30225318191098e-11,1.1324370877505087e-10,0.0,5.98770925157181e-11,1.37550824871595e-22,3.710460487052448e-20,0.0,4.031134594495582e-32,0.0,1.626959439362089e-30,3.5415666955822304e-39,0.0,3.220946904968829e-16,1.393375140722984e-17,8.14808860149515e-15,0.0,2.895694067834827e-16,2.759648175347957e-31,6.541706151172549e-25,5.201440251145709e-26,0.0,1.6365281734714164e-28,5.884473552785922e-15,1.1057157432236056e-21,1.565419178056811e-11,1.4520822910760182e-15,6.6535068729172306e-15,2.020708617391684e-24,0.0,2.4385984925027826e-13,0.0,1.0676913498553876e-11,1.3971630334631182e-65,4.352899375759451e-11,9.32472362180845e-14,3.296625276066069e-14,2.7311763404520073e-12,5.614183050963194e-14,0.0,0.0,2.0881694643921348e-10,2.6774382620478292e-14,8.070791687758655e-30,1.247443835615748e-14,0.0,2.3442166802911384e-13,5.723361491232778e-14,0.0,4.364182628147812e-11,6.82812459777415e-13,1.040705124759466e-10,0.0,7.952310448328575e-16,7.434273892322899e-15,1.764241298750874e-13,1.7630014265026905e-16,1.998889685635981e-21,9.071297331081876e-17,0.0,7.156073865731516e-22,0.0,1.7213905404245037e-15,1.106297778631343e-26,4.307094382282855e-15,3.5943988829919644e-15,7.7852188786333545e-19,0.0,6.514549508127996e-22,4.755381791472437e-39
0.052000000000000005,0.06933216318693002,298.18501864854284,1.2889938369755896,0.6171558384051272,3.0376832626792007e-16,0.14827214068577216,5.226720401002453e-18,0.04698941957728512,0.18748139907181066,1.3500683471457054e-05,0.0,3.261958639422435e-47,2.316042038478213e-24,1.1385989852085632e-20,7.92916499508251e-05,0.0,9.830537617566532e-18,7.386594247002966e-14,5.897414837002116e-11,5.01712749641774e-06,7.25827873857619e-07,8.914857164939286e-26,2.040427490317532e-29,1.7804442896335857e-19,1.8910275269752147e-11,5.615795536747938e-27,5.852757576927639e-38,1.76304193933582e-07,2.2148802147590607e-42,0.0,1.9300084582490846e-11,4.216462764783341e-25,2.592918823884855e-10,1.1428895122008163e-27,4.687265074333441e-08,7.126650957398e-10,1.0368238553485042e-26,4.207867436142733e-25,2.9655469569057443e-25,6.117880461737705e-27,4.525819304988999e-13,4.6034229090139e-24,2.325854043526153e-06,1.2585199697049928e-09,1.901137011856594e-08,2.06744730496126e-08,2.20694318764362e-25,2.414530326168419e-13,8.408468017277186e-09,3.03900117835683e-08,7.425972313553608e-28,0.0,1.1205248928372699e-14,3.0536589793418404e-08,1.0155452237285953e-09,2.837310470067404e-11,1.5919302568517527e-28,0.0,3.4122171889698134e-19,0.0,8.570006923060277e-29,6.398250560128679e-30,8.883155277855742e-22,3.4933540792379976e-19,1.346058388714775e-13,3.000113929526142e-20,5.652385468485663e-18,7.074171431823168e-28,2.467069567113127e-12,6.123803483870605e-16,4.830121312699161e-40,5.834456274577333e-17,2.11238862209827e-29,1.475196359113145e-28,0.0,3.4423214897813243e-29,4.827545344668103e-24,4.764429166953658e-12,6.368666087227592e-13,4.4354148928726455e-10,9.930666875493915e-10,9.732158876972934e-25,3.73318851355117e-10,7.762597579299104e-22,3.2316470288583485e-19,0.0,0.0,0.0,2.0210180490264954e-29,6.82315774824067e-39,0.0,3.777579996720212e-15,1.855387225413617e-16,8.14931913241496e-15,3.6094810314103e-30,4.788875721253468e-15,1.5150718570163437e-30,1.3125118002831302e-24,3.7585005171971736e-25,0.0,4.093587317681117e-27,8.680659490273451e-14,4.238897081866529e-21,1.5732023815974357e-10,1.9135562447884808e-14,7.490957730380294e-14,2.2827993584533962e-23,3.4096034006484196e-16,2.8988927562205464e-12,0.0,1.1467061211583455e-10,1.6005908488797545e-64,4.5937788428776136e-10,9.32534884703058e-14,2.333582162742747e-13,2.7449234793256136e-11,7.205325525520321e-13,0.0,0.0,1.8177502166380861e-09,3.0134238687571943e-13,4.514501451505361e-29,1.3236987415976297e-13,0.0,2.9045360291911205e-13,1.3937180682781942e-12,0.0,3.720728811299749e-10,6.606917019771197e-12,7.657072090237977e-10,0.0,8.592245821311395e-15,8.020752749451944e-14,1.782315709783173e-12,3.4688513675684026e-16,3.3309502449478476e-21,1.7830460584267864e-16,0.0,2.772634891802444e-21,0.0,1.4673495787704906e-14,1.852919144980822e-26,4.3393628540053985e-15,1.3522160597949436e-14,9.859980472233385e-18,0.0,2.4675462397293293e-21,4.1046688291888057e-38
