rxn_eqn,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T
C2H2O(176) + S(140) <=> 2-BTP(1) + CH2CHO(35),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011333586473267666,8.225281372153567,1881.9067884968688
CH2(T)(18) + CO(13) (+M) <=> CH2CO(28) (+M),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011329895256620281,8.225281068575018,1881.9017652199414
C#CC(2921) + CH2F(46) <=> C3H3(3807) + CH3F(39),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011324357898419204,8.22528061316334,1881.9028205227005
C2H2O(176) + CH2(T)(18) <=> CH3(19) + HCCO(21),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011308340417104115,8.225279295829734,1881.9059059995036
CH2(T)(18) + CH2CO(28) <=> CH3(19) + HCCO(21),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011300769983818419,8.22527867321086,1881.9026983723763
S(211) <=> CH2(S)(25) + S(1392),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011279273003580363,8.225276905224126,1881.9076855540677
C2H3F2(64) + H(6) <=> CH2CF2(57) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011278991697929068,8.225276882088567,1881.908997111539
CH3(19) + FCBr(2160) <=> CBr(372) + CH2F(46),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011272639326807841,8.22527635964738,1881.9033840623172
S(8125) <=> S(839),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011272258798042765,8.225276328351365,1881.9010822223636
CF2CH(73) + S(4179) <=> S(4178) + S(4712),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011272025135308467,8.225276309134125,1881.9054884097316
CH2O(20) + CH3CHO(36) <=> CH2CHO(35) + CH3O(27),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011226418867492357,8.225272558315377,1881.9071010346297
CH(17) + CH3(19) <=> C2H3(29) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011224580443669696,8.22527240711698,1881.8672127640368
CH3CO(34) + H(6) <=> CH3(19) + HCO(15),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011212654314315417,8.22527142627045,1881.9023418968084
CH3F(39) + S(1697) <=> CH2F(46) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011207214977063156,8.225270978920356,1881.9040374506726
C2H4(30) + HBR(92) <=> CBr(372) + CH2(S)(25),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011202177965000234,8.225270564658892,1881.904414361608
C2H(22) + CBr(372) <=> C2H2(23) + CH2Br(362),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001120187159844603,8.225270539462237,1881.9034426477272
S(4179) <=> BR(90) + S(4712),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011195467828687131,8.225270012793846,1881.9043540980886
CH3F(39) + HCCO(21) <=> CH2CO(28) + CH2F(46),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011190173601422278,8.225269577378105,1881.904301835585
CF2CH(73) + S(144) <=> 2-BTP(1) + S(4178),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011188707978741433,8.225269456840177,1881.9027608462627
CF2(43) + O2(2) <=> S(4912),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011184403193200313,8.22526910279958,1881.9025268568087
S(28762) <=> O(7) + S(813),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011154818489943448,8.225266669650257,1881.9048465371245
CBr(372) + CH3O(27) <=> CH2Br(362) + CH3OH(26),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011143055598884704,8.225265702229013,1881.9027540384147
H2O2(12) + S(1697) <=> HO2(11) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011132271242266087,8.22526481528586,1881.9064393511792
S(13254) <=> S(13490),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011129443442682281,8.225264582717745,1881.904447902024
C#CC(2921) <=> CH2(S)(25) + H2CC(24),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011127764209592138,8.225264444611751,1881.9020318024452
CH3(19) + S(681) <=> CBr(372) + S(723),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011110551965939608,8.225263029016718,1881.9038472399684
CH2(T)(18) + CH2O(20) <=> CH3(19) + HCO(15),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011105700295233975,8.225262629998374,1881.9036997105675
H2O2(12) + OH(4) <=> H2O(3) + HO2(11),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,-0.00011105196291411882,8.223435928289662,1881.9011120770024
C3H2O(249) + CF3(45) <=> C3HO(6390) + CHF3(42),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011091767168718445,8.225261484089387,1881.902892287978
2 CH2OH(33) <=> CH2O(20) + CH3OH(26),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011087082050399328,8.225261098768893,1881.9038891203008
CH2OH(33) + CH3CO(34) <=> CH2CO(28) + CH3OH(26),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011075167866170311,8.225260118904771,1881.903839307123
2-BTP(1) + C2H2(23) <=> C2H2(23) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011054980480974686,8.225258458623706,1881.905668338364
CHO2(204) <=> HCO(15) + O(7),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011043016358982819,8.225257474652528,1881.9024488204846
CH3F(39) + H(6) <=> CH2F(46) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011032458574854423,8.225256606343487,1881.90040899295
CF2CH(73) + S(4206) <=> CH2CF2(57) + S(1709),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001103020836066432,8.225256421278013,1881.9056998546744
2-BTP(1) + C3HO(6390) <=> C3HO(6390) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011020832831683768,8.225255650201765,1881.903472394623
2 CH2CHO(35) <=> CH2CO(28) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00011020375623416415,8.22525561259936,1881.9043651959173
CH3CHO(36) <=> CH2CHO(35) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010994093471705404,8.225253451063411,1881.9037589790241
C3H3(3807) + CH2CO(28) <=> C#CC(2921) + HCCO(21),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010993909048899861,8.225253435895835,1881.9055850440152
C#CC(2921) + S(1697) <=> C3H3(3807) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010975933617540215,8.22525195753358,1881.9049470455836
CH3O(27) + H(6) <=> CH2(S)(25) + H2O(3),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010965781723151274,8.225251122606329,1881.9529313496726
HCO(15) + S(130) <=> 2-BTP(1) + CO(13),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010964685411081053,8.225251032441795,1881.9071680516379
2-BTP(1) + CHFO(47) <=> CHFO(47) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010946845882117435,8.225249565256627,1881.9035163218111
S(5214) <=> S(5155),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010942433063180205,8.225249202330986,1881.9037690307612
C2H6(31) + HCCO(21) <=> C2H5(32) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010942189297672633,8.225249182282859,1881.9047821502336
S(4179) <=> S(1709),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010940126060686133,8.225249012595043,1881.9038581709226
CH3O(27) + CO(13) <=> CH3(19) + CO2(14),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001092958529224933,8.225248145685432,1881.9149974890727
O2(157) + S(8163) <=> O2(2) + S(8163),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010922787519602804,8.225247586612868,1881.90427694186
2-BTP(1) + C#CC(2921) <=> C#CC(2921) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010920620424043061,8.22524740838336,1881.904254334308
CH2F(46) + HO2(11) <=> CH3F(39) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001091066715167393,8.225246589791478,1881.9060790309018
CH2F(46) + S(1256) <=> FCBr(2160) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010909887679846566,8.225246525684993,1881.9050822073932
O2(157) + S(2474) <=> O2(2) + S(2474),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010901116379768016,8.22524580430264,1881.9021844915148
C3H3(3807) + HO2(11) <=> C#CC(2921) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010898677126514202,8.225245603689933,1881.9053712673472
2 HCO(15) <=> CH2O(20) + CO(13),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010893438101016955,8.225245172814178,1881.9046939760092
S(127) + S(14846) <=> CF3CCH(84) + S(15526),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010866855832156381,8.225242986595546,1881.9038808403923
S(1697) + S(2474) <=> S(1795) + S(811),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010852640732955283,8.22524181749614,1881.903971264469
CH2CF2(57) + HF(38) <=> CF2(43) + CH3F(39),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010852475672437796,8.225241803920987,1881.904203237324
HBR(92) + S(1697) <=> BR(90) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010839741087091045,8.225240756584212,1881.9018257612076
C3H4(3808) <=> CH2(S)(25) + H2CC(24),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010836095836584708,8.225240456786079,1881.9046394430038
C2H6(31) + OH(4) <=> C2H5(32) + H2O(3),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010835743581839355,8.225240427815418,1881.9048274538059
S(140) + S(811) <=> 2-BTP(1) + S(2474),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010827823985432136,8.22523977648015,1881.9042278650177
CH3CO(34) + O(7) <=> CH3(19) + CO2(14),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010816805769444178,8.225238870303585,1881.903570060804
HCO(15) + S(150) <=> CHFO(47) + S(4178),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010812901181399291,8.225238549176627,1881.9030004387776
H2CC(24) + O2(2) <=> 2 HCO(15),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010810613417065244,8.225238361022898,1881.9061592373141
2-BTP(1) + CH2CF2(57) <=> CH2CF2(57) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010810000019168832,8.225238310574913,1881.9042572658736
H(6) + S(13509) <=> H2(8) + S(13736),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001079770961577382,8.225237299769212,1881.9042315726458
C3H2O(249) + S(24520) <=> C3HO(6390) + S(24320),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010796673353764775,8.225237214543405,1881.9032994951701
CF3(45) + CH2CO(28) <=> S(998),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010795630451953637,8.225237128771518,1881.904443434615
S(127) + S(4179) <=> 2-BTP(1) + S(4712),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010791403761475433,8.22523678115373,1881.904122472075
CF2(43) + CH2Br(362) <=> H(6) + S(4178),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001079125320097804,8.22523676877111,1881.9030365108815
C2H(22) + CH3OH(26) <=> C2H2(23) + CH2OH(33),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010791121759825938,8.22523675796093,1881.905913116419
2-BTP(1) + O2(2) <=> O(7) + S(211),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010784231707913361,8.225236191298997,1881.9037561433925
CH3CHO(36) <=> CH3CO(34) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010781271304667798,8.225235947825094,1881.904080822182
2 CH2(T)(18) <=> C2H2(23) + 2 H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010769631050332091,8.225234990489923,1881.9038481890977
S(10552) + S(127) <=> S(13254),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001075816369187171,8.225234047374313,1881.9041448478981
2-BTP(1) + HO2(11) <=> HBR(92) + S(162),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010746092536829953,8.225233054600363,1881.9035591486415
C2H5(32) <=> CH2(T)(18) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010734358592678468,8.225232089559814,1881.9012984093724
HO2(11) + S(811) <=> O2(2) + S(2474),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001073373209284921,8.22523203803428,1881.9042641084932
S(28762) <=> O(7) + S(27340),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010724766697676578,8.225231300688868,1881.9041979984293
CHFO(47) + O2(157) <=> CHFO(47) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010720456044272779,8.225230946165677,1881.9040455351749
