grid,velocity,T,density,Y_N2,Y_Ne,Y_CH4(1),Y_O2(2),Y_H2O(3),Y_C(4),Y_CH(5),Y_H(6),Y_O(7),Y_OH(8),Y_H2(9),Y_Ar(10),Y_He(11),Y_HO2(12),Y_H2O2(13),Y_CO(14),Y_CO2(15),Y_HCO(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH2(S)(24),Y_CH3OH(25),Y_CH3O(26),Y_CH2CO(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_C2H2O(42),Y_C2H4(46),Y_C2H2O(50),Y_C2H3O(52),Y_C2H4O(55),Y_CHO2(56),Y_CHO2(57),Y_C2H5O(59),Y_O2(60),Y_CO3(61),Y_CO3(62),Y_CH2O2(64),Y_CHO3(70),Y_CH3O2(71),Y_CH2O2(76),Y_C2HO2(104),Y_C2HO3(138),Y_C3H5(211),Y_C3H7(214),Y_CH3O2(218),Y_CO2(359),Y_C2O3(419),Y_C2O3(431),Y_C1OO1(541),Y_CHO2(549),Y_CO3(581),Y_C3H5(708),Y_C2H2O(781),Y_CHO3(812),Y_CH2O3(884),Y_C#CC(903),Y_C3H5(905),Y_C2HO3(915),Y_C2HO2(927),Y_C2O2(928),Y_CH3O2(935),Y_S(956),Y_C3H3(1010),Y_C3H4(1012),Y_C3H4(1139),Y_S(1204),Y_C3H3(1412),Y_S(1422),Y_S(1428),Y_C2O3(1434)
0.027500000000000004,0.37752664436993305,307.8107984493966,1.0902771788706307,0.724584401797147,3.5732914755444006e-48,0.05473471892220999,0.21938003111821675,0.0007666563970734185,9.166967226945944e-44,1.0077729696816952e-30,3.223939605895743e-18,1.2791444343842092e-12,1.0800585250883717e-12,0.00025936613883537676,0.0,0.0,2.0712549332971653e-06,2.5137199531958624e-06,0.0001896632575716825,6.670795952901849e-05,6.273709993035616e-17,1.480141971162878e-20,4.033949063608259e-14,4.32610456133563e-06,1.6964348379207262e-18,7.761113856946e-32,4.956193744568159e-07,2.0626441288149688e-35,8.216245921858438e-26,1.796554625376655e-06,3.282608669079776e-11,4.869176881234057e-08,1.0344604367216405e-20,1.946799962234247e-06,3.1165916528028493e-06,2.892522821338079e-17,6.646393168721095e-17,1.2247843055987118e-16,2.110638333584731e-17,2.9547237695357963e-08,3.904849427550404e-21,2.3019186061485515e-37,5.482175273520898e-23,1.3324381462685708e-22,6.472472264660625e-08,8.781079689715893e-22,4.149316069216928e-20,4.321791248838289e-18,2.3757280860196928e-17,5.939862981311704e-42,2.5987312484261917e-34,8.219600182985123e-26,5.171581511283661e-18,6.4232345000063805e-25,4.137748825230341e-09,1.2797700224506083e-28,4.519344456909575e-31,1.2779718786332688e-23,3.103789943062603e-11,2.038293179078288e-06,1.0194090366951445e-22,7.610361157829915e-26,2.2914049570299935e-27,9.866149655890845e-18,2.2854476464506473e-32,2.8091843511544074e-16,4.4204262946223167e-23,5.221858941661209e-25,1.8811664250727843e-27,1.82434614650726e-12,8.378069222537505e-10,4.81577863639075e-10,5.302120195325342e-22,2.2979399452438642e-18,4.561400526461652e-10,2.5615296296847354e-29,1.2805844442128151e-20,3.3622310525933372e-15,1.4897792176331983e-29,5.000047306508083e-10,9.093223950525678e-31,3.170935846837005e-23,2.6048238641717776e-11,2.709268053696243e-14,1.282562985814937e-16
0.027625000000000004,0.397154397493856,323.2177495574311,1.0363946298202937,0.7244431002757591,2.4864825778853263e-48,0.05415055534013754,0.21828479873689297,0.00197314451109756,7.899470156171861e-41,1.1311177283894057e-28,1.2169367425813279e-16,6.688056711592308e-12,1.5621152887450756e-11,0.00038059719904189965,0.0,0.0,6.045361390022201e-06,7.880459719867789e-06,0.0005003946246247214,0.00020932111449823739,2.7956986575643493e-15,2.5519825353633217e-19,7.459593280267906e-13,1.3538364138657303e-05,3.25137102784373e-17,1.4516191095624425e-29,1.4908796994868704e-06,5.139401784320186e-32,2.0989627458855937e-23,5.690631060913073e-06,4.546175427828884e-10,1.6846501586445125e-07,6.300171211569302e-19,5.993069638554083e-06,1.0140659775878138e-05,1.951293032583719e-15,2.3585375706410054e-15,6.192381523283997e-15,4.20747131417184e-16,1.0287476605388209e-07,4.4591021094178354e-20,4.107661273961999e-34,9.208248275571082e-22,6.25856163278068e-21,2.253523170830877e-07,3.591489967336433e-20,6.61541112579783e-19,2.099940922097835e-16,1.5176390296996673e-16,7.86720263164104e-40,9.484867308235837e-33,1.1919439785995229e-24,2.6188993649594847e-17,3.335820123810175e-23,1.3860380816767868e-08,1.6719230282642194e-26,1.3077658655188233e-29,2.6471159801054665e-21,1.2045949445705228e-10,6.7886763452738415e-06,1.9551737411051695e-21,1.3469592091972815e-24,4.053132034098811e-26,4.120322630987792e-17,6.256772207298009e-31,1.3094338535078459e-15,7.23478756369534e-21,8.929546547877902e-24,3.152017623540203e-26,8.5684707743071e-12,3.2333308426449874e-09,1.8105013507817605e-09,1.2660680119332423e-20,1.0777460406447243e-17,1.8531177227920688e-09,1.8091656938397773e-27,7.015735715894348e-20,4.707758615527358e-14,3.817614324503371e-27,1.90944452145066e-09,2.178941001623015e-29,3.8068446816862644e-23,1.3041505507401128e-10,1.2612265133699765e-13,6.497649580179056e-16
0.027750000000000004,0.4508074022457287,365.7770915782563,0.9130477510388895,0.7241436735927983,1.060052403435384e-48,0.05267299716071385,0.2152227074378535,0.005166843283652949,4.921249410272464e-37,4.050818915507775e-26,6.874408069892288e-15,5.00917677504414e-11,2.310444919286086e-10,0.0005526917339229499,0.0,0.0,1.9383272796792897e-05,2.515975846676517e-05,0.0013626553707268337,0.0006870255071388901,1.4153072582808215e-13,7.691693039601096e-18,2.428069299537781e-11,4.405172739421341e-05,1.1926300022747723e-15,2.0003542140230025e-26,4.6706960464358275e-06,2.8705422121239284e-28,9.551074984798688e-21,1.8767656370626825e-05,5.519148220833633e-09,6.121978781946359e-07,6.423004995423647e-17,1.92237117272305e-05,3.458235886531818e-05,2.0585936473275447e-13,6.444709470597336e-14,2.851437517614763e-13,1.6373384306790307e-14,3.7642203615789325e-07,5.383940547370042e-19,1.249752229610428e-30,2.443205502469573e-20,3.656587220983959e-19,8.245709659710421e-07,2.557523794292719e-18,1.5690852471741883e-17,1.4395505160464e-14,7.738709080904709e-15,2.926418819924005e-37,5.706785196677689e-30,6.563074696779809e-23,1.4907806777958231e-16,1.97834211115959e-21,4.856822221519924e-08,2.7992516992286046e-24,3.6737521079162496e-28,9.226134024128749e-19,4.977927952494158e-10,2.366162268137377e-05,5.313571723585103e-20,3.0146474065511754e-23,8.69194220625757e-25,1.8282902737691969e-16,4.775124401494732e-29,6.5778756200716825e-15,1.0996494876532988e-18,2.699354384139189e-22,1.716042928533917e-24,4.3399917996056686e-11,1.3261315555382535e-08,7.231098273285209e-09,1.190641229637868e-19,5.4507689535761915e-17,8.044308747463847e-09,3.051526454616567e-25,4.163014449638597e-19,8.751928618469755e-13,8.226473478707616e-25,7.740539470939552e-09,5.716090690952815e-28,6.600044933388079e-23,7.04472079873874e-10,6.200536063948604e-13,3.5330888160739823e-15
0.027812500000000004,0.5082536291693278,411.45606772114246,0.809848983163909,0.7238824996255367,2.653149659474005e-49,0.05116413161658595,0.2118153746888964,0.008488737129501262,8.971089843643608e-34,4.8017233054964794e-24,1.823161964534402e-13,2.918710107947326e-10,2.1803005700765103e-09,0.0006628818641864697,0.0,0.0,3.9071239452624096e-05,4.4952474623066895e-05,0.002315455148537933,0.0013061739292284738,2.6783952390707203e-12,1.124969766265566e-16,5.852419315286308e-10,8.284869288324406e-05,1.9346434832142708e-14,6.30220335532681e-24,8.621923004211508e-06,2.666273457071307e-25,2.057304075434412e-18,3.561158731740055e-05,3.597910587185564e-08,1.2364410974248055e-06,2.2823249263347825e-15,3.5959321516587645e-05,6.727820697904488e-05,7.818838988979738e-12,7.354308858724961e-13,4.238435563107158e-12,2.942117718224795e-13,7.636275028423247e-07,3.4241223216671563e-18,6.9909636573612715e-28,2.862368063664947e-19,8.029903562402782e-18,1.6727674197871077e-06,6.434511627084569e-17,1.8372248273745345e-16,3.4336103787814095e-13,2.2926281002593796e-13,3.294495506304948e-35,8.117758420132224e-28,1.276292422209877e-21,4.599257145340218e-16,3.39991836370181e-20,9.572573665033386e-08,1.0764733317959483e-22,3.68020804691258e-27,1.157548035271736e-16,1.0974647517109103e-09,4.6512100664575855e-05,5.390303601981533e-19,2.6043431369791966e-22,7.567591014103281e-24,4.0778014223465127e-16,1.5189766129224588e-27,1.6520920802035637e-14,7.122500325831169e-17,3.727664406065543e-21,2.8357582271319883e-23,1.0964221300544851e-10,2.9050749858904044e-08,1.5605575914642357e-08,5.276719981498201e-19,1.3756652966459497e-16,1.8323697100207113e-08,1.9570868297901184e-23,1.1755714376401849e-18,8.215588407913045e-12,6.485406484739083e-23,1.6819097695641916e-08,1.6162377194668363e-26,1.1239717793508064e-22,1.8203724544162308e-09,1.4254095991992654e-12,9.01173205094835e-15
0.027843750000000004,0.5512158605292206,445.60552996440856,0.7467286670179669,0.7237153871206206,0.0,0.05004373325411565,0.2091392031440573,0.010955273521715313,1.6765621162155769e-31,9.982727350856632e-23,1.966040099843512e-12,9.011157291011989e-10,9.25140773251514e-09,0.0007248858207729962,0.0,0.0,5.749723768560645e-05,6.046870433303892e-05,0.0030610002970277495,0.0018452129280694576,1.6753777631294352e-11,6.999583867247751e-16,5.503180482108973e-09,0.00011595765836945585,1.1145200186095314e-13,2.261572380782436e-22,1.1960928789790002e-05,2.91719071116204e-23,7.916739558679426e-17,5.0134524784010814e-05,1.1191401241529399e-07,1.809829513504863e-06,2.164928674853334e-14,5.0255554171485196e-05,9.634853915641699e-05,9.014131084064784e-11,3.4066284738119533e-12,1.7905456655660796e-11,2.0216273610716508e-12,1.1208603045170354e-06,1.0706920860702598e-17,5.250270200264523e-26,1.2851554523437715e-18,5.682067128920584e-17,2.455334107647571e-06,4.785228264576069e-16,9.745841100823853e-16,2.3654158895885897e-12,1.8575445492288415e-12,6.3365379012230734e-34,1.6331343281693484e-26,7.35927653729757e-21,9.810911166902188e-16,1.8156281784074403e-19,1.3792763227627325e-07,9.973277980201454e-22,1.7123421678069257e-26,3.477652650841642e-15,1.7016209316389928e-09,6.690058999381719e-05,2.0476998116790875e-18,8.94756851512702e-22,2.715294104985825e-23,6.193801114082785e-16,1.5718800384730497e-26,2.7898226515752458e-14,1.6000519056002684e-15,1.8600301775334538e-20,1.475159977966929e-22,1.8589577344162316e-10,4.482793744985779e-08,2.3876395904899047e-08,1.3695268564061297e-18,2.330860443109729e-16,2.9019969745161024e-08,3.860509543719917e-22,2.1525856066712247e-18,4.6217621039221886e-11,2.0072121286970956e-21,2.5817464368284586e-08,2.840736525350325e-25,1.6277236353935982e-22,3.0407345670019335e-09,2.2238737912316473e-12,1.4839089809449638e-14
0.027875000000000004,0.6064841873610929,489.50811155973713,0.6786799942190083,0.723535951163573,0.0,0.048625706892021496,0.20561203095183925,0.014054308910762654,6.264972230008895e-29,2.3122110635762944e-21,2.7419142733962146e-11,2.7025982010971376e-09,3.55664333602222e-08,0.0007895486934889037,0.0,0.0,8.476573116651434e-05,8.07424079160483e-05,0.004041875616589175,0.002612176230880414,9.670393873243697e-11,6.538537773445875e-15,4.239253963985583e-08,0.0001621418562338674,6.50396192373013e-13,8.717970934492008e-21,1.660493263602992e-05,4.113871461394083e-21,2.247766804474243e-15,7.057746903670863e-05,3.2717343798675374e-07,2.6571401690906586e-06,2.0484167613709064e-13,7.028149759901272e-05,0.00013834290605121318,8.717831522249812e-10,1.434946558038448e-11,5.2861364940369634e-11,1.6021404177759662e-11,1.6505080458006619e-06,3.203328920466315e-17,4.984475259513174e-24,5.598314396802066e-18,4.036379717707897e-16,3.6156972912696317e-06,3.3410170832705267e-15,6.762141243894954e-15,1.4150151356696521e-11,1.782610569877604e-11,1.1942199175771342e-32,4.076383743011165e-25,4.7693621017534895e-20,2.3519623089547163e-15,8.291172966042761e-19,1.990112712651889e-07,8.617671435842796e-21,1.0397048612808928e-25,7.063792550791412e-14,2.662721211418579e-09,9.621239964380218e-05,6.932550689122794e-18,2.7128526472531553e-21,9.010970641069282e-23,9.53043688774323e-16,2.636735428366186e-25,4.7879297408464005e-14,2.9467081994683135e-14,9.021224140091604e-20,8.47109418906012e-22,3.2046686939401544e-10,6.974393077509006e-08,3.6836159048659906e-08,3.1307689952725835e-18,4.015291961136078e-16,4.6469608888524174e-08,1.3306594828506986e-20,4.0388764650012446e-18,2.6456754484078476e-10,7.79384520475529e-20,3.9928233284719455e-08,5.7273486386618036e-24,2.5468237732358253e-22,4.807694493249017e-09,3.228318640978887e-12,2.3909172585097565e-14
0.027906250000000004,0.6755592118806796,544.3136935048551,0.6092858738855396,0.7233611949938014,0.0,0.046875597977135385,0.20109192561602224,0.017828941876566227,5.212724990096289e-26,1.2863504217486508e-19,4.154500833621246e-10,8.532214568675102e-09,1.3796504259357366e-07,0.0008560628290006887,0.0,0.0,0.0001240693991772204,0.00010579015090372577,0.005298062767596781,0.003668946880931084,5.70871169049737e-10,1.0413971279850433e-13,2.924132152914477e-07,0.0002242065477907142,4.127025830036818e-12,3.6460598072757874e-19,2.286542651538259e-05,6.697025951528218e-19,5.726987965458565e-14,9.837382356084998e-05,9.27487388230044e-07,3.864156009509064e-06,2.182621540138777e-12,9.743199270286947e-05,0.00019700592558505916,7.357063850674796e-09,6.227074816183166e-11,1.1422598352131358e-10,1.5324681848645409e-10,2.4072889658241066e-06,1.009286727534547e-16,5.794833965820177e-22,2.522896039849967e-17,3.3810680311044817e-15,5.274042447895665e-06,2.4190702136361166e-14,7.24816777517449e-14,7.603573719365219e-11,1.7940088944933838e-10,2.476617204089108e-31,1.0680414960838368e-23,3.9390159388803407e-19,6.7451735245982474e-15,3.72805149483752e-18,2.8424601873419024e-07,7.626472408987733e-20,1.0685078059787913e-24,1.1712228173585652e-12,4.134094030196318e-09,0.00013600788110508353,2.246046493684846e-17,7.942015179231909e-21,3.0701402024185795e-22,1.7403521640211711e-15,7.96416388868917e-24,8.144672082193372e-14,5.101293592311401e-13,4.4837893220019e-19,5.031843101672284e-21,5.476060224456872e-10,1.075971991824594e-07,5.6422215769347214e-08,7.46363627980937e-18,6.855983081617776e-16,7.383821515282432e-08,5.998756885464332e-19,7.506758166862778e-18,1.4251726616436137e-09,3.241271349105536e-18,6.113588472627807e-08,1.438072272812428e-22,4.736289425561912e-22,5.739006346599022e-09,3.9644525256195324e-12,3.5686070955008496e-14
0.027937500000000004,0.7595190360001677,610.8235157279656,0.5419333357854836,0.7232129120919245,0.0,0.04476560843456683,0.19545293448974635,0.02229756334026911,3.9221119635638176e-23,1.612959294013032e-17,4.80962634689463e-09,2.847692285834273e-08,5.21986865621874e-07,0.0009236852541035875,0.0,0.0,0.00017893428407231442,0.00013464661410756497,0.006866354056913271,0.005081101214947612,3.3463364897166163e-09,1.839441041663873e-12,1.6667823808171603e-06,0.00030444168029755876,2.7165727156795168e-11,1.4447207219466773e-17,3.105891383442298e-05,7.877343632182979e-17,1.1655490631400353e-12,0.00013495156026093112,2.4230382162849763e-06,5.524101694110411e-06,2.4127882622828593e-11,0.00013309178025607183,0.0002763821669880424,4.934207177689285e-08,2.781552119666348e-10,2.0455270476332384e-10,1.4186157553947341e-09,3.4512275093411898e-06,3.4182503478733393e-16,5.431992708935767e-20,1.1658620676132433e-16,3.2332260063535674e-14,7.5624301726094745e-06,1.7544499228798501e-13,8.861510815716806e-13,2.8677418162090223e-10,1.684813590540299e-09,5.424041138141916e-30,2.5281960517155435e-22,3.978201046751357e-18,2.22080788598471e-14,1.6838359156233053e-17,3.990181621093308e-07,6.639598909572968e-19,1.6943124783933025e-23,1.4189843998510528e-11,6.298618791009598e-09,0.00018422583716503415,7.05320551996044e-17,2.3646526455986415e-20,1.1246542335144554e-21,4.1003417350725685e-15,2.7460378786757474e-22,1.3544865473689776e-13,7.009780271724371e-12,2.255610801545841e-18,2.9061467016704403e-20,9.146637896295371e-10,1.629496433790066e-07,8.502948179175808e-08,1.8833420443298808e-17,1.143426902465587e-15,1.151713873805343e-07,2.05801191239881e-17,1.3579096816334446e-17,5.213691407612788e-09,7.89078416562122e-17,9.137446709756842e-08,3.0751898018622823e-21,1.4620533407087959e-21,2.815571099039334e-09,3.350381836146954e-12,4.6376928315563e-14
0.027953125000000002,0.8076121658786731,648.8508939214793,0.5096613228012982,0.723154977755279,0.0,0.0435248833236568,0.19205734206937164,0.024881850690538724,2.432053511855742e-21,2.8166412655986177e-16,1.8027258895584276e-08,5.881029176212645e-08,1.0859374022990272e-06,0.0009588227186917985,0.0,0.0,0.00021420465381736525,0.0001499617390211143,0.007812817735128822,0.005977813885471458,8.952749161881873e-09,8.869062339579128e-12,4.097144626398979e-06,0.00035349104783117944,8.188903848393618e-11,9.813357160594294e-17,3.618091231646234e-05,1.1190799859870234e-15,5.778664870028535e-12,0.0001578649495700891,3.7514931945542578e-06,6.598394595384274e-06,9.058445583582348e-11,0.0001553686913051653,0.000327262682024819,1.3245664758424963e-07,6.601087297280683e-10,2.935061212052775e-10,5.05172032308547e-09,4.1304096879725645e-06,7.215804275777174e-16,6.606972591157636e-19,2.81771481576306e-16,1.1251031986550103e-13,9.05004400925871e-06,5.305472617555709e-13,3.5990214801072843e-12,4.4215245129772186e-10,4.91533639348515e-09,3.160920497313271e-29,1.1651826181728394e-21,1.4812200055498293e-17,4.4882000185906e-14,4.0767604808714075e-17,4.719289209033593e-07,2.168955526008928e-18,9.240019300336781e-23,5.35082224482091e-11,7.742642453508362e-09,0.00020716333771078174,1.3839998434356684e-16,4.52590554564698e-20,2.3559083123361976e-21,7.578290685894788e-15,1.8607916931488913e-21,1.7501156648031167e-13,3.0525263433077605e-11,5.6518400969793734e-18,6.882143918646964e-20,1.1844679991321198e-09,2.0044741755710466e-07,1.0453023421547258e-07,3.343285427571151e-17,1.4744167904846682e-15,1.4404569274891372e-07,1.3068172644979408e-16,1.8319345665159068e-17,8.16055927349211e-09,3.6868049129008855e-16,1.1104342981473467e-07,1.5957947498850132e-20,5.277549766573322e-21,1.4133531919189255e-09,2.582638233911375e-12,4.823753976878119e-14
0.02796875,0.8598853863878624,690.1390588650854,0.47867854401061377,0.7231144114595336,0.0,0.042171605548187704,0.18829738825526882,0.027664350441559578,7.468701108221546e-20,3.153946560003987e-15,5.203571461548945e-08,1.1742047723629522e-07,2.0815693635900783e-06,0.0009940777532073564,0.0,0.0,0.00025356338806466514,0.00016494832924667595,0.008863803895919599,0.007009479326207726,2.2353462153134597e-08,3.503236438144333e-11,8.847069792590476e-06,0.000408074677377145,2.311388304867864e-10,6.109732523651081e-16,4.201085903760714e-05,1.0546225906387449e-14,2.308684214469211e-11,0.00018393419548540232,5.345770096983099e-06,7.847381506128747e-06,2.9626342968621363e-10,0.00018064646727782163,0.0003861550112166346,3.05034454724264e-07,1.4954175859993548e-09,3.9671243766142385e-10,1.4909806581364184e-08,4.926268321843903e-06,1.4853731768659266e-15,5.413650722805628e-18,6.588925467851133e-16,3.6207151064149743e-13,1.0789439384013497e-05,1.479261956060914e-12,1.2125718248654031e-11,5.18001803251278e-10,1.3712870403760173e-08,1.6744457262608084e-28,5.086280503121224e-21,4.649153316013769e-17,8.541393684745081e-14,9.02992570942413e-17,5.554899170360505e-07,6.567481842710346e-18,4.999095741399102e-22,1.6124352373223375e-10,9.40060945500952e-09,0.00022391790174742696,2.583721145800932e-16,8.204987782002172e-20,4.6467343863523634e-21,1.2308040680505778e-14,1.0346302678204125e-20,2.2545042040065838e-13,1.0136756025161846e-10,1.3560445335603063e-17,1.5856890845822133e-19,1.5291130747840478e-09,2.454768922303345e-07,1.2813640597081537e-07,5.603629328271368e-17,1.8824135313199153e-15,1.796428474324984e-07,6.236549417974443e-16,2.4617639133038198e-17,1.1972977843848813e-08,1.2802642714139597e-15,1.3393848024317724e-07,6.28277459504976e-20,2.2203670261787198e-20,6.636368217628756e-10,1.910439394699522e-12,4.554544799746136e-14
0.027984375,0.9163138059858279,734.6564841398618,0.4492005708997384,0.7230952796573483,0.0,0.0407036476907632,0.18416581747657157,0.03064173102299158,1.4685017887655917e-18,2.62143706880547e-14,1.3012760156658266e-07,2.314343815877254e-07,3.744034448819275e-06,0.001029386735040537,0.0,0.0,0.00029505530955822916,0.00017867739081137311,0.010023793656915697,0.008187570193421381,5.3136599528581735e-08,1.1905670799963132e-10,1.7425306979410723e-05,0.0004676981255009917,6.303801676872511e-10,3.5789205748589226e-15,4.8604643090333506e-05,7.688653627398495e-14,7.868968317087474e-11,0.00021328707777712005,6.8596814477821094e-06,9.281053341836756e-06,8.725199780087367e-10,0.00020903696289857956,0.00045364106917016717,6.281839721194295e-07,3.2866931443297304e-09,5.174688547472765e-10,3.9067559691932034e-08,5.8536239265995265e-06,3.049804490872999e-15,3.47215928283879e-17,1.5487356149179502e-15,1.077123570396093e-12,1.2806456648527328e-05,3.844118638492663e-12,3.5451862245480393e-11,4.888919028953144e-10,3.630641912494293e-08,8.364445840253642e-28,2.0827138967825167e-20,1.274570173346897e-16,1.5450058938436114e-13,1.8710914737344039e-16,6.498873447053858e-07,1.8827196479188324e-17,2.7472699092270147e-21,4.144940906537905e-10,1.1114438349420991e-08,0.00022815874653447265,4.685719132350175e-16,1.4068969187993033e-19,8.558884956969641e-21,1.8078325108559556e-14,4.9484958778118204e-20,2.8911625605341126e-13,2.879574432762667e-10,3.186042321041531e-17,3.518035122284387e-19,1.964240483455862e-09,2.9880429753118185e-07,1.564608721007238e-07,8.996261103538135e-17,2.3533837602888455e-15,2.2318209481946622e-07,2.4988705813325058e-15,3.2775744060205477e-17,1.718905015645888e-08,3.865101284185229e-15,1.6016193649490463e-07,2.1019896153934272e-19,1.0860125796695736e-19,3.254331481571318e-10,1.4266400723966985e-12,3.773095596719455e-14
0.0279921875,0.946103773727047,758.1298894125736,0.4350565933699536,0.7230950884514954,0.0,0.03991290409335912,0.18192153345974976,0.03222832223084547,6.252274541569172e-18,7.21399057495001e-14,2.0052786129040962e-07,3.2950711096131007e-07,4.945452472691523e-06,0.0010473348788792604,0.0,0.0,0.0003157886458918703,0.00018476944178668598,0.010656809834558235,0.008847045117413476,8.163816123569325e-08,2.1198911364603492e-10,2.391544731823374e-05,0.00049945864191731,1.0676463301146565e-09,8.719563887431918e-15,5.227354793882094e-05,2.0084319141309593e-13,1.3983571284448338e-10,0.00022945877937609834,7.4193457328064e-06,1.008215856269991e-05,1.4680109706118921e-09,0.00022468932170335287,0.000491314849262103,8.75131826777873e-07,4.860974267257963e-09,5.909471984790206e-10,6.215905853199436e-08,6.3821040871066545e-06,4.4613733622427374e-15,8.409805626201241e-17,2.4601198135838395e-15,1.8145377666367559e-12,1.3948632404112209e-05,6.111012529000062e-12,5.870039732715814e-11,4.544861149699831e-10,5.784518821219341e-08,1.901376975584143e-27,4.121970355159728e-20,2.0478555351978269e-16,2.0571853379789336e-13,2.664600144814654e-16,7.018748538404274e-07,3.174382218936574e-17,6.5200503398148066e-21,6.327838636008076e-10,1.1859502561402673e-08,0.00022323603451561715,6.374589592633369e-16,1.827866255013241e-19,1.1455900349598458e-20,2.150572845949935e-14,1.0446730088120887e-19,3.2770923892942393e-13,4.719181515845758e-10,4.9492897377114515e-17,5.1597698840998225e-19,2.2270401036747154e-09,3.293456441328994e-07,1.7290382618925953e-07,1.132110622426242e-16,2.5965474465335358e-15,2.489221282819726e-07,4.817916494869697e-15,3.770021540658722e-17,2.0630344960144636e-08,6.607248832149932e-15,1.7475730905715783e-07,3.7274024173953653e-19,2.7142750681600456e-19,2.335142783346569e-10,1.2501674016818983e-12,3.258795513816551e-14
0.028,0.9769301776289784,782.4037994110357,0.4213286621681869,0.7231018634313632,0.0,0.03909087098500356,0.17957591129860506,0.033865140830451064,2.3350837405501924e-17,1.8238864081052223e-13,2.9771556664285587e-07,4.6481169186179894e-07,6.416159785924969e-06,0.0010652839390451225,0.0,0.0,0.0003357629475841198,0.00019012512809039975,0.011320684341806192,0.00955082192506814,1.2328547861335013e-07,3.625897830027542e-10,3.2088034362647664e-05,0.0005319889003674443,1.7715518958351143e-09,2.098657885859252e-14,5.617492901091023e-05,4.872474565002292e-13,2.384384391692964e-10,0.00024648094874843256,7.771888109148564e-06,1.0934023579581276e-05,2.394689949310979e-09,0.00024120968191099524,0.000531308380960971,1.1867736126885292e-06,7.0855526821439386e-09,6.700439131099009e-10,9.545464093961575e-08,6.953391189633669e-06,6.496872554675507e-15,1.9031700031636993e-16,3.945923164859664e-15,2.966009744795518e-12,1.517707247053314e-05,9.455614894225752e-12,9.353385920304767e-11,4.1253592250553755e-10,9.08267469828504e-08,4.206022537705204e-27,8.02669825812904e-20,3.1734811852947395e-16,2.697783529385949e-13,3.706234153532172e-16,7.565656607007135e-07,5.253789974171043e-17,1.5243599548273953e-20,9.202798652373194e-10,1.2439255009505139e-08,0.00021294075074605279,8.562688174754484e-16,2.325753733074899e-19,1.500863200083563e-20,2.4899863215790754e-14,2.1173630444416993e-19,3.71326168735087e-13,7.404243074395904e-10,7.613999750615738e-17,7.4723078671361905e-19,2.5226097414737128e-09,3.624184741480648e-07,1.9087358010209945e-07,1.404724858364207e-16,2.829332831577779e-15,2.7747295166517425e-07,8.85227838366726e-15,4.3182995368797246e-17,2.4740040441414268e-08,1.0919464780403995e-14,1.9023656670273273e-07,6.336810442527642e-19,6.566862921859526e-19,1.7027920755196213e-10,1.104330794340699e-12,2.706717572887312e-14
0.0280078125,1.0087727461449998,807.4608153381099,0.40802914863144213,0.723115922399466,0.0,0.038237468765812695,0.17712865590943783,0.03555121467847628,7.919548925069589e-17,4.3077448424935236e-13,4.2878669778926906e-07,6.504848985663228e-07,8.182243030925388e-06,0.0010832280981564874,0.0,0.0,0.0003544478376137877,0.0001946193433325796,0.012015865818032793,0.010300517639427268,1.832925272268776e-07,5.974498160646218e-10,4.2138082715140003e-05,0.0005649289065964452,2.9005734225356357e-09,5.019322039804275e-14,6.031956283357244e-05,1.1173724611622586e-12,3.9106186749333327e-10,0.0002642962156635248,7.87726870323689e-06,1.1835592788481121e-05,3.805132283323205e-09,0.00025860634660609277,0.0005734700135745089,1.5688687474599583e-06,1.0178825914523803e-08,7.552527276614723e-10,1.420348590454335e-07,7.570089874974466e-06,9.444012828074268e-15,4.070891670525653e-16,6.433293762791654e-15,4.696705559675418e-12,1.649546961793838e-05,1.4254471615810443e-11,1.4383370133069985e-10,3.6827277364533713e-10,1.4048416129119701e-07,9.077194530017567e-27,1.5378607271124255e-19,4.755464880052449e-16,3.4854631254765145e-13,5.046520477066114e-16,8.137810088087752e-07,8.550456931354999e-17,3.502005354128306e-20,1.2720909364517946e-09,1.2766471590119026e-08,0.0001972208231319031,1.137289960366911e-15,2.90763107383991e-19,1.9333665532904933e-20,2.8107273060066076e-14,4.131092119547318e-19,4.2066193460835667e-13,1.1176062166643319e-09,1.1624767307655133e-16,1.0674840536137747e-18,2.8540295640003724e-09,3.9811233656800797e-07,2.104308943823616e-07,1.7188472336168867e-16,3.034151201509847e-15,3.0910362131267055e-07,1.5589621857255296e-14,4.9181353768480874e-17,2.9649706277022473e-08,1.7559093562257555e-14,2.0656664130556562e-07,1.0398464735392965e-18,1.5748828729343998e-18,1.2599933893389978e-10,9.836730207186447e-13,2.1694798392464076e-14
