/work/westgroup/nora/Code/projects/halogens/refrigerants/singles/Burgess_Comments/cantera/NIST/2-BTP_kinetics.cti
"[0, -0.8175134540341494, 'H + O2 <=> O + OH']","[843, 0.13648735809100213, 'F + H2O <=> HF + OH']","[30, -0.12534507665721692, 'CO + OH <=> CO2 + H']","[839, 0.11402841923494342, 'HF <=> F + H']","[1524, 0.0922184159178214, 'BR + HCO <=> CO + HBR']","[38, -0.08639294217363667, 'HCO + M <=> CO + H + M']","[88, 0.07814161470747083, 'CH3 + O <=> CH2O + H']","[104, -0.07562536735809186, '2 CH3 <=> C2H5 + H']","[103, 0.04803487563428516, '2 CH3 (+M) <=> C2H6 (+M)']","[58, -0.04015680005950291, 'CH2 + O2 <=> HCO + OH']","[1457, 0.03995728506524369, 'H + HBR <=> BR + H2']","[1027, 0.036008629875487995, 'CF3 + CH3 <=> CH2:CF2 + HF']","[39, -0.03524445842741146, 'H2O + HCO <=> CO + H + H2O']","[92, -0.0346615841107738, 'CH3 + O2 <=> CH3O + O']","[1, -0.03417274103509195, 'H2 + O <=> H + OH']","[59, -0.033071676993047076, 'CH2 + O2 <=> CO2 + 2 H']","[78, 0.03251706325230535, 'CH2* + CO2 <=> CH2O + CO']","[1475, 0.031369054620478155, 'BR + HO2 <=> HBR + O2']","[154, -0.028053828392527926, 'C2H3 (+M) <=> C2H2 + H (+M)']","[148, -0.02642737441690899, 'HCCO + O2 <=> 2 CO + OH']"
