/work/westgroup/nora/Code/projects/halogens/refrigerants/singles/Burgess_Comments/cantera/RMG_David/chem_annotated.cti
"[0, 0.6364668308433309, 'H(5) + O2(4) <=> O(6) + OH(7)']","[465, -0.07314054631585368, 'BR(386) + H(5) <=> Br(403)']","[31, 0.06963329665846352, 'CO(14) + OH(7) <=> CO2(15) + H(5)']","[467, -0.0455585371462809, 'Br(403) + H(5) <=> BR(386) + H2(8)']","[97, -0.04002078775914276, 'CH3(20) + O(6) <=> CH2O(21) + H(5)']","[39, 0.03828589889905136, 'HCO(16) + O2(4) <=> CO(14) + HO2(12)']","[389, 0.03492559565796718, 'CH3OO(201) <=> CH3O2(73)']","[106, 0.029172074183836987, 'CH3(20) + O2(4) <=> CH2O(21) + OH(7)']","[420, 0.023761638177054154, 'CH2(T)(19) + O2(4) <=> CH2O2(67)']","[4, 0.021855519502986608, '2 OH(7) <=> H2O(9) + O(6)']","[111, -0.021709127243876376, '2 CH3(20) (+M) <=> C2H6(32) (+M)']","[471, -0.02071084914068086, 'BR(386) + HCO(16) <=> Br(403) + CO(14)']","[98, -0.020125930865533118, 'CH3(20) + O(6) <=> CO(14) + H(5) + H2(8)']","[177, 0.018475231209531588, 'C2H2(24) + O(6) <=> H(5) + HCCO(22)']","[133, 0.01782715599843799, 'CH2OH(34) + O2(4) <=> CH2O(21) + HO2(12)']","[137, -0.01638477317969748, 'CH4(3) + OH(7) <=> CH3(20) + H2O(9)']","[468, -0.015437725802434453, 'Br(403) + OH(7) <=> BR(386) + H2O(9)']","[34, -0.014361259435157524, 'HCO(16) + M <=> CO(14) + H(5) + M']","[2, 0.013859513102274318, 'H2(8) + O(6) <=> H(5) + OH(7)']","[126, -0.013800378206832989, 'CH2OH(34) (+M) <=> CH2O(21) + H(5) (+M)']"
