/work/westgroup/nora/Code/projects/halogens/refrigerants/singles/Burgess_Comments/compare/models/David/2-BTP_press_dep/cantera/chem_annotated_press_dep.cti
"[0, 0.5511614504639507, 'H(6) + O2(2) <=> O(7) + OH(4)']","[32, 0.15194762539893542, 'HCO(15) + M <=> CO(13) + H(6) + M']","[244, -0.11584413916535406, 'CH3(19) + H(6) <=> CH4(5)']","[389, -0.10986243740214582, 'BR(90) + HCO(15) <=> CO(13) + HBR(92)']","[329, -0.0927537641157759, 'H(6) + O2(2) <=> HO2(11)']","[804, 0.08169374945196056, 'CH2(T)(18) + O2(2) <=> CHO2(204) + H(6)']","[90, -0.07352699527653059, 'CH3(19) + O(7) <=> CH2O(20) + H(6)']","[29, 0.044647199151737794, 'CO(13) + OH(4) <=> CO2(14) + H(6)']","[116, 0.0415917884405869, 'CH2OH(33) + H(6) <=> CH3(19) + OH(4)']","[340, -0.03868147452533248, 'CH3(19) + OH(4) <=> CH3OH(26)']","[93, 0.037502994533199135, 'CH3(19) + OH(4) <=> CH2(S)(25) + H2O(3)']","[355, 0.0315605045032461, 'CH2O(20) + H(6) <=> CH2OH(33)']","[92, 0.029394802453031183, 'CH3(19) + OH(4) <=> CH2(T)(18) + H2O(3)']","[12, -0.026137589385428605, 'H2O(3) + M <=> H(6) + OH(4) + M']","[43, -0.02361064670131093, 'CH(17) + H2(8) <=> CH2(T)(18) + H(6)']","[162, 0.023390447840631965, 'C2H2(23) + O(7) <=> H(6) + HCCO(21)']","[13, -0.022156398996073596, '2 H2O(3) <=> H(6) + H2O(3) + OH(4)']","[91, 0.02207942681372314, 'CH3(19) + O(7) <=> CO(13) + H(6) + H2(8)']","[386, -0.021425091447586034, 'H(6) + HBR(92) <=> BR(90) + H2(8)']","[66, 0.021285433139282793, 'CH2(S)(25) + N2 <=> CH2(T)(18) + N2']"
