Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50)
1.3794577096178523e-10,0.8763436482531928,2.0549983940211996e-11,1.3400217962253482e-13,1.2239975025295724e-13,7.766577007991473e-08,0.0,0.0,1.9395741255162883e-09,8.868299391681829e-15,1.382212269491447e-13,4.2251054314378965e-13,3.2862839285437023e-19,6.833168630233008e-26,9.853680178788217e-16,1.0921474665421819e-09,1.0990362070873701e-10,7.005042384487815e-14,1.6633952706595697e-25,8.928649238272904e-32,4.3532807661362913e-20,2.3200045078934597e-21,1.9602645663462517e-07,4.0297920317096146e-26,3.09796834263856e-17,1.006738192377875e-28,2.1529533361154558e-23,1.8586051693258468e-20,7.721964767369836e-25,5.777087912344844e-25,9.491963079593078e-22,2.1495058897777395e-31,1.5215456097349267e-27,1.7150080459626087e-34,3.76,0.0,0.9509365356856891,0.9993852168413642,2.283696926446328e-14,1.6494715756854453e-14,1.9450727348486107e-09,1.971246085990941e-07,8.640440797291999e-19,1.5623252343250452e-17,3.644250125281782e-12,7.765083913198286e-08,1.1610414341123944e-14,1.3885948687989294e-15,2.0241264004114414e-17,2.10827187065868e-16,1.3470180980137965e-11,1.0873741300237523e-10,4.535124240734601e-15,5.457298916803909e-13,0.0006147812012625677,3.122355567879771e-22,5.021853749080561e-21
1.5540194724130926e-10,0.8763436535912998,2.6444825907269045e-11,1.7412160292906463e-13,1.7398688452303647e-13,8.74939152508831e-08,0.0,0.0,2.1849320814192144e-09,1.1254366593278925e-14,1.974489955924118e-13,6.457944188757127e-13,4.70842900399732e-19,9.764108224794594e-26,1.2496345288204353e-15,1.3845938612799515e-09,1.2393135580128504e-10,1.0004609253201369e-13,3.0140010257466053e-25,1.4599963884749707e-31,6.238170536842802e-20,4.2016414149473936e-21,2.2067672520124364e-07,7.303380781748281e-26,3.930078388137022e-17,2.0515038578820035e-28,3.077746222401391e-23,2.6657612766865598e-20,1.1052947017450657e-24,8.286984413388328e-25,1.361932590609469e-21,3.892129579490038e-31,2.450003117920037e-27,3.1195226147743905e-34,3.76,0.0,0.9509365006525505,0.9993212515797435,3.264193764527207e-14,2.0943583879234977e-14,2.1915992134441664e-09,2.2206968220613972e-07,1.2410242462172672e-18,2.225504064411879e-17,5.163132752423179e-12,8.747495249605091e-08,1.4778076987340067e-14,1.7611764644392114e-15,2.5821851963570935e-17,2.6599947059384357e-16,1.7091721893241764e-11,1.2238946618679317e-10,5.712493595457855e-15,6.92575067866611e-13,0.000678746212061188,4.458825420021151e-22,7.179270853445257e-21
1.7285812352083328e-10,0.8763436589294192,3.3274603098993996e-11,2.2228163449852428e-13,2.3831700094018313e-13,9.732207026667311e-08,0.0,0.0,2.430273798661304e-09,1.3924273373157433e-14,2.71513811157351e-13,9.453770699027908e-13,6.493829126851436e-19,1.3431280370438646e-25,1.5450367827416663e-15,1.711332631028242e-09,1.3800211078326687e-10,1.3755129010240193e-13,5.125479827646747e-25,2.2691136506825627e-31,8.607309404649615e-20,7.141542837252862e-21,2.452921994638244e-07,1.2423275883718316e-25,4.8609628530722696e-17,3.8751542041528366e-28,4.235325771061992e-23,3.6807530320357324e-20,1.5231578665699862e-24,1.144445129879299e-24,1.8811325033871907e-21,6.61478776111717e-31,3.749647098792848e-27,5.325886131667619e-34,3.76,0.0,0.9509364656193148,0.9992599736864496,4.4912810544576615e-14,2.592704478734259e-14,2.438232208930428e-09,2.4701479718503024e-07,1.715762477122443e-18,3.051714381134815e-17,7.0420499071887535e-12,9.729859080827138e-08,1.833757588079159e-14,2.1777257304998656e-15,3.2112643953508344e-17,3.272001846210222e-16,2.1143134956141415e-11,1.360179593500832e-10,7.015332481278089e-15,8.568928300820773e-13,0.0007400238536597578,6.129360489419483e-22,9.879904880818286e-21
1.903142998003573e-10,0.8763436642675525,4.1101173793053187e-11,2.7933861382360177e-13,3.167851440248862e-13,1.0715023632223298e-07,0.0,0.0,2.675599929005391e-09,1.6877993930078804e-14,3.620551711594707e-13,1.336117379099636e-12,8.684976174424297e-19,1.791705968450616e-25,1.8715089283942016e-15,2.0722559520145003e-09,1.521207013730094e-10,1.833953622597637e-13,8.280846182266793e-25,3.3849527801626446e-31,1.1519529564410614e-19,1.1532244341096277e-20,2.698729319208911e-07,2.0077875174539372e-25,5.89069033219779e-17,6.885029294929215e-28,5.651786019988063e-23,4.928586613893409e-20,2.0357156701716616e-24,1.5328265586204095e-24,2.5196269656683046e-21,1.0681457016793717e-30,5.50818111570441e-27,8.639399721010562e-34,3.76,0.0,0.9509364305859761,0.9992012702569626,5.992532458750435e-14,3.144682714347239e-14,2.6849773915071195e-09,2.719599534923663e-07,2.3001491507207057e-18,4.057952347490274e-17,9.314349843464381e-12,1.0712175413391061e-07,2.2291848000017245e-14,2.638168275776604e-15,3.912283525510701e-17,3.9432191678449026e-16,2.5624189497322274e-11,1.4962310334625613e-10,8.44078367193055e-15,1.038682331439263e-12,0.0007987270305269699,8.17062945712999e-22,1.3184703782283781e-20
2.0777047607988134e-10,0.8763436696057032,4.998732990989726e-11,3.4614784584792866e-13,4.107833515349739e-13,1.1697841462516757e-07,0.0,0.0,2.920911097558387e-09,2.0115503202081724e-14,4.707072367538147e-13,1.8339777618654395e-12,1.1324703653480227e-18,2.3303927593910727e-25,2.2289854767558746e-15,2.46725636549566e-09,1.662919280062491e-10,2.3840495654770384e-13,1.2825459213705817e-24,4.881715717820636e-31,1.503506011627506e-19,1.785226510848602e-20,2.944189748854848e-07,3.110805638001088e-25,7.019364399067051e-17,1.1630211762661698e-27,7.353209968862904e-23,6.434663154748932e-20,2.6530287035496263e-24,2.0018787420196728e-24,3.2904365295459856e-21,1.6536365097511067e-30,7.822579666746803e-27,1.3436064432122854e-33,3.76,0.0,0.950936395552529,0.9991450331300813,7.795498227691839e-14,3.7504842565794496e-14,2.931840406271305e-09,2.9690515108518183e-07,3.0062465419402336e-18,5.260960313692274e-17,1.2012120827524797e-11,1.1694444253536228e-07,2.6643770261486867e-14,3.1424311813910255e-15,4.686145396233931e-17,4.67259197295118e-16,3.053465780343397e-11,1.6320510855226415e-10,9.986060718501956e-15,1.2379427251642982e-12,0.0008549639038128824,1.0619132224947352e-21,1.71546024877514e-20
2.2522665235940536e-10,0.8763436749438733,5.999675566884543e-11,4.23563646891051e-13,5.217007132311182e-13,1.268066063959905e-07,0.0,0.0,3.166207903898393e-09,2.3636776836260544e-14,5.99098868943889e-13,2.45598218490657e-12,1.4456186746365431e-18,2.9674532321278966e-25,2.617401294331996e-15,2.896226770077983e-09,1.8052057588805404e-10,3.034040406614404e-13,1.917305868980403e-24,6.843660635287782e-31,1.921566072375645e-19,2.6674285981361563e-20,3.189303804916774e-07,4.652221355399849e-25,8.247123367339263e-17,1.8830799435445823e-27,9.365669588873072e-23,8.224795638297686e-20,3.385301913047579e-24,2.559806283168488e-24,4.206774942638482e-21,2.4711938160071204e-30,1.0799078109054417e-26,2.01706260414176e-33,3.76,0.0,0.9509363605189675,0.9990911586885435,9.927705657962033e-14,4.410318505003436e-14,3.178826874636752e-09,3.218503899209434e-07,3.84628558864593e-18,6.677230126123263e-17,1.516623418129692e-11,1.2676665607231394e-07,3.1396161004564905e-14,3.690442976189065e-15,5.533736383875462e-17,5.459084619531304e-16,3.5874314951569355e-11,1.767641848699613e-10,1.1648446234131599e-14,1.4546731645919976e-12,0.0009088380907293446,1.3511201240537568e-21,2.1850523212259827e-20
2.426828286389294e-10,0.8763436802820662,7.119398770344513e-11,5.124393883380686e-13,6.509234267773301e-13,1.366348128683645e-07,0.0,0.0,3.4114909231524227e-09,2.7441791159872505e-14,7.488536628993322e-13,3.220175678171073e-12,1.8122942362979495e-18,3.7111753224637623e-25,3.0366915972760035e-15,3.359060414458904e-09,1.9481141504364817e-10,3.792139198029658e-13,2.7811748191226393e-24,9.365721365944268e-31,2.4124753751584125e-19,3.867322802208789e-20,3.4340720070072377e-07,6.75112178504304e-25,9.574140055704237e-17,2.9409843681928293e-27,1.1715225832682718e-22,1.0325225980014148e-19,4.242898122486952e-24,3.2149927573430877e-24,5.282052679198322e-21,3.5836766926065634e-30,1.455316268460132e-26,2.9384838641371666e-33,3.76,0.0,0.9509363254852863,0.9990395476683588,1.2416659522594428e-13,5.124413039249667e-14,3.425942395691605e-09,3.467956699575512e-07,4.832662695174456e-18,8.323006374807356e-17,1.8806385776989417e-11,1.3658839480190452e-07,3.655178144365423e-14,4.282133613412303e-15,6.455926712598782e-17,6.301680159980115e-16,4.164293865088261e-11,1.9030054172799664e-10,1.3425290224481505e-14,1.688872803161195e-12,0.0009604488552156998,1.6883002846378535e-21,2.7333375739058195e-20
2.601390049184534e-10,0.8763436856202844,8.364437650579532e-11,6.13627538306609e-13,7.998348510690597e-13,1.4646303528933057e-07,0.0,0.0,3.6567607070293187e-09,3.1530523152650675e-14,9.215899806174656e-13,4.145585204509207e-12,2.236882919923698e-18,4.569876955082072e-25,3.4867919462665407e-15,3.855650890548818e-09,2.0916920036836352e-10,4.666532531985628e-13,3.9309933421695206e-24,1.255415772438625e-30,2.9827555068966253e-19,5.463424312079081e-20,3.678494873068838e-07,9.54633219843679e-25,1.1000621555747112e-16,4.452791271015667e-27,1.4427928644817094e-22,1.2762642303134007e-19,5.236351640275792e-24,3.976011220537304e-24,6.529880443719695e-21,5.0643615259468985e-30,1.9209560580254947e-26,4.1715969039373374e-33,3.76,0.0,0.9509362904514801,0.9989901049760536,1.5289842475524563e-13,5.893013561291867e-14,3.673192547500001e-09,3.717409911533369e-07,5.977936567931771e-18,1.0214289587724909e-16,2.2961136125411267e-11,1.4640965877887348e-07,4.211333709075796e-14,4.917434448517825e-15,7.453570730959337e-17,7.199379987028473e-16,4.7840309092677636e-11,2.0381438808364938e-10,1.531400845951485e-14,1.9405407944103514e-12,0.0010098912906955399,2.0770538654492377e-21,3.366405768187494e-20
2.775951811979774e-10,0.8763436909585313,9.741404913945209e-11,7.279797014203749e-13,9.69815557152842e-13,1.5629127491952705e-07,0.0,0.0,3.902017784810331e-09,3.590295042025608e-14,1.1189209820380636e-12,5.252181824779176e-12,2.723804780714004e-18,5.55191336210553e-25,3.967638242097216e-15,4.385892126947383e-09,2.235986716766927e-10,5.665380698339879e-13,5.4322218186414154e-24,1.6527238197590242e-30,3.6391203581284307e-19,7.546062062586028e-20,3.9225729194294097e-07,1.3197901437552664e-24,1.252680900281181e-16,6.562022811428677e-27,1.752981697252261e-22,1.5564196411790854e-19,6.376381965877008e-24,4.851634852519494e-24,7.964072649925831e-21,6.997748694124938e-30,2.4902230088745993e-26,5.790555785601214e-33,3.76,0.0,0.9509362554175427,0.9989427395133845,1.857471543292583e-13,6.716383837863553e-14,3.920582888350723e-09,3.9668635346706513e-07,7.294825083699332e-18,1.2366839373041331e-16,2.765794912346869e-11,1.5623044805570203e-07,4.808347914910797e-14,5.596278218079556e-15,8.527507184232569e-17,8.151203486934186e-16,5.446620880839617e-11,2.1730593242460993e-10,1.73120808852155e-14,2.209676291973413e-12,0.001057256495361746,2.5209646945611383e-21,4.090345472815371e-20
2.950513574775014e-10,0.8763436962968101,1.1256987321243009e-10,8.563466567389713e-13,1.1622433768008716e-12,1.6611953303339846e-07,0.0,0.0,4.147262664298152e-09,4.0559051168847694e-14,1.342454654657263e-12,6.560844149113191e-12,3.2775140680104306e-18,6.665684847263899e-25,4.4791667219554446e-15,4.949678382762675e-09,2.381045537503726e-10,6.796817834305518e-13,7.359525551664291e-24,2.1415956328679503e-30,4.388488943625332e-19,1.021816067331332e-19,4.166306660854226e-07,1.7888581712212354e-24,1.4152977350055732e-16,9.443634137446934e-27,2.1046918777061252e-22,1.8757521453002044e-19,7.673907600108027e-24,5.850847737168199e-24,9.598650874541336e-21,9.480375936799851e-30,3.177435092003132e-26,7.880844938583433e-33,3.76,0.0,0.9509362203834689,0.9988973640093878,2.2298717932440808e-13,7.594805643140244e-14,4.168118957953871e-09,4.216317568579319e-07,8.796202193391346e-18,1.4796177507592758e-16,3.2923229471472196e-11,1.660507626827465e-07,5.446480587714513e-14,6.318599019743393e-15,9.67855948227784e-17,9.156187700064692e-16,6.15204225352369e-11,2.307753827707028e-10,1.9417050075640356e-14,2.4962784495759107e-12,0.0011026317401286246,3.0236004091143984e-21,4.911244086400726e-20
3.125075337570254e-10,0.876343701635124,1.291794220901098e-10,9.995783938969245e-13,1.3784934488184604e-12,1.7594781091939498e-07,0.0,0.0,4.392495832725455e-09,4.54988041807421e-14,1.5937938417154326e-12,8.093323052388864e-12,3.902499235419315e-18,7.919644999874774e-25,5.021313956367527e-15,5.546904241760203e-09,2.526915563855391e-10,8.068952066999393e-13,9.797355199267926e-24,2.7364782211231417e-30,5.237998086182064e-19,1.3596013404777802e-19,4.4096966105953747e-07,2.3825302356274488e-24,1.587943514558422e-16,1.3308233072337366e-26,2.500525104539008e-22,2.237074976011632e-19,9.140059965275266e-24,6.982855783774914e-24,1.1447847284429521e-20,1.2621639343660825e-29,3.997831463895834e-26,1.0540210391017036e-32,3.76,0.0,0.9509361853492534,0.9988538948595739,2.6489268471368026e-13,8.528578701665493e-14,4.415806278586785e-09,4.4657720128556507e-07,1.0495094861942334e-17,1.7517590972347984e-16,3.878235878440287e-11,1.758706027083651e-07,6.12598639228538e-14,7.0843322931992736e-15,1.0907535962911317e-16,1.021338698881457e-15,6.900273708913637e-11,2.442229466755563e-10,2.1626519724922382e-14,2.800346421031288e-12,0.0011461006294348588,3.588512599785852e-21,5.835187858146281e-20
3.299637100365494e-10,0.8763437069734766,1.4731094129845938e-10,1.1585241475411836e-12,1.6199382632117292e-12,1.857761098801617e-07,0.0,0.0,4.637717757624845e-09,5.0722188791111085e-14,1.8745362690708704e-12,9.872207601755919e-12,4.603282952529444e-18,9.322309362841399e-25,5.594016846778877e-15,6.177464606822398e-09,2.6736437443905356e-10,9.489865649343493e-13,1.2840522606406705e-23,3.453245063308361e-30,6.19501496558848e-19,1.781004626132532e-19,4.65274328043842e-07,3.1240637773637288e-24,1.7706524312368285e-16,1.840654956869701e-26,2.943081980222817e-22,2.6432530875761573e-19,1.0786197446598326e-23,8.25709779668457e-24,1.3526108037053724e-20,1.6544623229290707e-29,4.9675715183754827e-26,1.3879620893399638e-32,3.76,0.0,0.9509361503148903,0.9988122519719388,3.1173764825281835e-13,9.518020631440429e-14,4.66365035619148e-09,4.7152268671002376e-07,1.2404680043075325e-17,2.0546134937827655e-16,4.5259730452568685e-11,1.8568996817903678e-07,6.847114962942917e-14,7.893414802112613e-15,1.2215230150947706e-16,1.132187271255316e-15,7.691294124471413e-11,2.576488312282206e-10,2.393815317767414e-14,3.12187936023746e-12,0.0011877432552355911,4.219236957597808e-21,6.868261906895784e-20
3.474198863160734e-10,0.8763437123118718,1.6703331606326672e-10,1.3340324301652781e-12,1.8879477033493728e-12,1.956044312327196e-07,0.0,0.0,4.882928887662311e-09,5.622918486566148e-14,2.186274570865764e-12,1.1920892139660396e-11,5.384422118342098e-18,1.0882264557499415e-24,6.197212623736323e-15,6.841254694698277e-09,2.821276878740734e-10,1.1067615089857828e-12,1.6594772201243355e-23,4.3092787410422564e-30,7.267149536828771e-19,2.3005573496744475e-19,4.895447180746565e-07,4.039426999489171e-24,1.9634619930733984e-16,2.503415187297892e-26,3.4349620122538563e-22,3.0972049754161825e-19,1.26239195677528e-23,9.683256701616948e-24,1.5848096655197667e-20,2.1386940244434297e-29,6.103733944869962e-26,1.8024260635897354e-32,3.76,0.0,0.9509361152803743,0.9987723586194146,3.6379584348661845e-13,1.0563466887150641e-13,4.911656681426163e-09,4.964682130917974e-07,1.453828168792268e-17,2.38966357021135e-16,5.237878331133061e-11,1.9550885913947456e-07,7.610111031329192e-14,8.745784616956432e-15,1.3602421013056343e-16,1.2480732909303255e-15,8.525082562175229e-11,2.710532430547418e-10,2.6349671996184373e-14,3.4608764211735688e-12,0.0012276363445491002,4.91929342309112e-21,8.016550238623668e-20
3.648760625955974e-10,0.8763437176503132,1.884160399455426e-10,1.526951063419269e-12,2.183889086223739e-12,2.0543277630863738e-07,0.0,0.0,5.128129653435774e-09,6.20197727792537e-14,2.5305963140639296e-12,1.426354448093835e-11,6.250507876602091e-18,1.2608177867127593e-24,6.830838845644101e-15,7.538170031026849e-09,2.9698616180489107e-10,1.2810231276747007e-12,2.1177348016628092e-23,5.3235575394981055e-30,8.462266819231876e-19,2.934354463537649e-19,5.137808820502414e-07,5.1574446012915944e-24,2.1664130023349052e-16,3.353640619566298e-26,3.978763614443674e-22,3.601904514075792e-19,1.4665081311064875e-23,1.1271270935474098e-23,1.84286973765871e-20,2.7301582903342645e-29,7.424315793799438e-26,2.3114555162757203e-32,3.76,0.0,0.9509360802457,0.998734141298484,4.213408425884741e-13,1.166527070355648e-13,5.159830730672808e-09,5.214137803918063e-07,1.6909367787525625e-17,2.7583693582704017e-16,6.016203416365902e-11,2.0532727563273214e-07,8.41521455149762e-14,9.641381098698082e-15,1.5069873208476575e-16,1.368907198398617e-15,9.401618257785273e-11,2.844363883196896e-10,2.88588545634036e-14,3.817336757896939e-12,0.0012658534008427292,5.692186337824522e-21,9.28613576246287e-20
3.823322388751214e-10,0.8763437229888047,2.1152918454311496e-10,1.7381272079580532e-12,2.5091272008952278e-12,2.1526114645419499e-07,0.0,0.0,5.373320468240014e-09,6.809393339542463e-14,2.9090840219255775e-12,1.6925075192675264e-11,7.206165633181898e-18,1.450880728077746e-24,7.494833398069735e-15,8.268106445620821e-09,3.1194444654105714e-10,1.4725719596610563e-12,2.6717556310779803e-23,6.516746161662478e-30,9.788499056280823e-19,3.700128299662081e-19,5.379828707347471e-07,6.509942986183706e-24,2.3795495342655475e-16,4.431367704055266e-26,4.5770841082517885e-22,4.160382812535895e-19,1.6921807591107414e-23,1.3031346005210642e-23,2.1283018478437193e-20,3.445778756231596e-29,8.948231549406676e-26,2.9307232038892365e-32,3.76,0.0,0.9509360452108617,0.9986975295937327,4.84646019043845e-13,1.2823803039067922e-13,5.408177967002314e-09,5.463593885714007e-07,1.953154744955583e-17,3.1621685762987043e-16,6.863110918873841e-11,2.151452177003046e-07,9.262660822318604e-14,1.0580144883302899e-14,1.661833733560201e-16,1.4946010403128552e-15,1.0320880610697902e-10,2.977984727276438e-10,3.1463534721030234e-14,4.1912595245402174e-12,0.0013024648394823668,6.541404598160036e-21,1.0683100305346908e-19
3.997884151546454e-10,0.8763437283273504,2.364433702265903e-10,1.9684073918894204e-12,2.865024345203846e-12,2.2508954303053887e-07,0.0,0.0,5.6185017287992754e-09,7.445164804678013e-14,3.3233151964866243e-12,1.9931107923582747e-11,8.256055075611651e-18,1.6593011999119265e-24,8.189134493576694e-15,9.030960067997332e-09,3.270071776308252e-10,1.6822060048118436e-12,3.3357323775945843e-23,7.911290705049306e-30,1.125425774609272e-18,4.6173215729245375e-19,5.621507347619481e-07,8.131894944289068e-24,2.602918916064436e-16,5.782676559481003e-26,5.23251972415945e-22,4.77573008653311e-19,1.9406507890723907e-23,1.497396622150867e-23,2.4426395576834187e-20,4.30419118787979e-29,1.069531220907539e-25,3.6776417872680867e-32,3.76,0.0,0.9509360101758542,0.9986624560481061,5.539845501877712e-13,1.4039452519496762e-13,5.656703841098878e-09,5.7130503759236e-07,2.241856800919149e-17,3.6024769094509866e-16,7.780677427184828e-11,2.2496268538222412e-07,1.0152680607245631e-13,1.1562017867016461e-14,1.8248550174478609e-16,1.6250684395889675e-15,1.1282849174359954e-10,3.1113970152464036e-10,3.4161600441868697e-14,4.582643875308681e-12,0.0013375381174733868,7.47042181132231e-21,1.2213524625337046e-19
4.172445914341694e-10,0.8763437336659542,2.632297378734074e-10,2.21863753788742e-12,3.2529403608371326e-12,2.3491796741383e-07,0.0,0.0,5.863673815968946e-09,8.109289851621921e-14,3.774862340113093e-12,2.3307950745138313e-11,9.40487019483349e-18,1.886976340372155e-24,8.913680672060117e-15,9.826627323141816e-09,3.421789759039626e-10,1.9107207351008573e-12,4.125175137295911e-23,9.531518052681498e-30,1.2868245543707458e-18,5.707159543151305e-19,5.862845246387737e-07,1.0061563821754745e-23,2.836571706084293e-16,7.460258352824582e-26,5.947665603084523e-22,5.451097547632928e-19,2.2131891069392207e-23,1.7109906613593476e-23,2.7874394901115763e-20,5.325832682033718e-29,1.2686304367899647e-25,4.571477336457448e-32,3.76,0.0,0.9509359751406719,0.9986288560386293,6.296294196067878e-13,1.5312625381969738e-13,5.905413792145222e-09,5.96250727416893e-07,2.5584312173737244e-17,4.080688285657088e-16,8.770896429534527e-11,2.3477967871714962e-07,1.1085500251502218e-13,1.258694319238494e-14,1.996123492529419e-16,1.760224566122808e-15,1.2287503647213448e-10,3.244602794995793e-10,3.695099253544397e-14,4.991488964477717e-12,0.0013711378577414808,8.482696453731653e-21,1.3883488423709607e-19
4.347007677136934e-10,0.8763437390046203,2.919599215640676e-10,2.4896629890354845e-12,3.674232666840893e-12,2.447464209953836e-07,0.0,0.0,6.10883709540771e-09,8.801766701895266e-14,4.265292976196729e-12,2.7082568467229587e-11,1.0657339309275097e-17,2.1348156490687128e-24,9.668410801562472e-15,1.0655004927491662e-08,3.574644475139641e-10,2.1589091050740903e-12,5.0569663842148087e-23,1.1403739830872354e-29,1.4639468036630659e-18,6.99272134522337e-19,6.103842907486459e-07,1.2340647191580056e-23,3.080561673240591e-16,9.524005942560735e-26,6.725115797837978e-22,6.189699308837967e-19,2.5110980353947925e-23,1.945024503160228e-23,3.164281654357478e-20,6.533032428245292e-29,1.4942869307851346e-25,5.633466807504405e-32,3.76,0.0,0.9509359401053091,0.9985966676573436,7.11853419415246e-13,1.664374541899668e-13,6.154313248670427e-09,6.211964580076367e-07,2.9042795200630355e-17,4.598175147452289e-16,9.835681142994267e-11,2.445961977424522e-07,1.206134179674911e-13,1.3654865234974524e-14,2.1757101442931916e-16,1.89998610810343e-15,1.3334823864141825e-10,3.377604109855961e-10,3.9829703385880566e-14,5.4177939463904604e-12,0.0014033259681972823,9.58167203160054e-21,1.569907035587854e-19
4.521569439932174e-10,0.8763437443433533,3.227060222082727e-10,2.7823285334578336e-12,4.13025629165056e-12,2.545749051818022e-07,0.0,0.0,6.353991918221403e-09,9.522593618528207e-14,4.796169669050004e-12,3.12825558948776e-11,1.2018225091344494e-17,2.403742176916479e-24,1.0453264079547812e-14,1.1515989885127478e-08,3.728681839796958e-10,2.4275615619102056e-12,6.149415492101299e-23,1.3556361086219042e-29,1.6577245394628005e-18,8.499010494010826e-19,6.344500833546327e-07,1.5014420035859126e-23,3.334945776623144e-16,1.2041627507162768e-25,7.567463274622128e-22,6.994814306477121e-19,2.835712852116351e-23,2.2006374442561147e-23,3.574769768474427e-20,7.95010413205939e-29,1.7487582091335214e-25,6.886939660381712e-32,3.76,0.0,0.9509359050697609,0.9985658315972351,8.009291524150957e-13,1.8033253922697023e-13,6.403407629361896e-09,6.461422293276569e-07,3.280816210866222e-17,5.156288719788376e-16,1.0976867246142114e-10,2.544122424942953e-07,1.3080423093281453e-13,1.4765729590754738e-14,2.363684646764179e-16,2.044271243908485e-15,1.4424789788391294e-10,3.510402998614018e-10,4.279577572118743e-14,5.861557975455569e-12,0.0014341617558056188,1.07707772437723e-20,1.7666348041222213e-19
4.696131202727414e-10,0.8763437496821573,3.555405820712392e-10,3.0974784277926576e-12,4.622363903714222e-12,2.6440342139510157e-07,0.0,0.0,6.599138621579747e-09,1.0271768904410893e-13,5.369050043053532e-12,3.593611199525684e-11,1.3492324596436045e-17,2.694693762501671e-24,1.1268180034614745e-14,1.240947948416083e-08,3.883947622264963e-10,2.7174660551028957e-12,7.42231282837967e-23,1.601999383502659e-29,1.8691223894413137e-18,1.0253024568671961e-18,6.584819526024322e-07,1.8131877445730998e-23,3.599784145302921e-16,1.5089282889096695e-25,8.477299914570427e-22,7.869788238093696e-19,3.1884033281282373e-23,2.4790015425748163e-23,4.020531579440965e-20,9.603440195513287e-29,2.0343930658864907e-25,8.357443788135542e-32,3.76,0.0,0.9509358700340216,0.9985362910429597,8.971290341473144e-13,1.948160962918661e-13,6.652702343842829e-09,6.710880413404463e-07,3.689468492228668e-17,5.756359273923087e-16,1.2196215518510696e-10,2.642278130077106e-07,1.4142957909801133e-13,1.5919483064113185e-14,2.5601153851878084e-16,2.1929996145686307e-15,1.555738150394292e-10,3.643001495525876e-10,4.5847301413163667e-14,6.322780206145141e-12,0.0014637020358625836,1.2053426146779995e-20,1.9791398071876498e-19
5.045254728317894e-10,0.8763437603599961,4.277673107018936e-10,3.7986057656870995e-12,5.720230134522079e-12,2.840605556681614e-07,0.0,0.0,7.0894089523835246e-09,1.1855157985551562e-13,6.6470277406831894e-12,4.671960023320086e-11,1.679952511126746e-17,3.346505265314104e-24,1.298795976034985e-14,1.4293563159118468e-08,4.198346790387687e-10,3.3641705148762093e-12,1.0596339094586278e-22,2.2014506654450548e-29,2.3488067914011124e-18,1.4622598405067663e-18,7.064441210357352e-07,2.591327851693863e-23,4.1610799253734175e-16,2.3125626317393533e-25,1.050980279278508e-21,9.843041277611271e-19,3.9836722428582497e-23,3.108842944403528e-23,5.024509321910868e-20,1.373545151637349e-28,2.7090045919019575e-25,1.2063628670971466e-31,3.76,0.0,0.9509357999619484,0.9984808810365938,1.111989981026247e-12,2.2556784482799224e-13,7.15191437169725e-09,7.209797873004395e-07,4.608890517298736e-17,7.087589191075446e-16,1.4876082177465308e-10,2.838575314541407e-07,1.6399223405670575e-13,1.8355450557006764e-14,2.978612799477354e-16,2.5034717779251847e-15,1.7950363206867476e-10,3.9076054282542127e-10,5.2199319156473076e-14,7.297595890592052e-12,0.0015191114884435645,1.4912939051358807e-20,2.4539116445077875e-19
5.359465901349327e-10,0.8763437699703402,5.006498262472265e-10,4.514976314662034e-12,6.845239636420832e-12,3.017521006311505e-07,0.0,0.0,7.530627599059593e-09,1.3377143317757305e-13,7.956385841842024e-12,5.827034295529146e-11,2.0212025716028627e-17,4.0182188996321166e-24,1.463797608423728e-14,1.6099379632622282e-08,4.4859634140665275e-10,4.0267403864047665e-12,1.430084320582024e-22,2.882982527955846e-29,2.851168404530312e-18,1.971651794759849e-18,7.494945554954342e-07,3.500664500375014e-23,4.702667129676713e-16,3.31319263717804e-25,1.259584791344263e-21,1.189288693042009e-18,4.8099364376951515e-23,3.7659834074794214e-23,6.065558048095873e-20,1.8573054785754315e-28,3.4481633978556216e-25,1.644787812620541e-31,3.76,0.0,0.9509357368963752,0.9984349201004813,1.3324585274523626e-12,2.5530656523182055e-13,7.601944447701504e-09,7.658824974762008e-07,5.560773836631312e-17,8.442114373952353e-16,1.7571495632625128e-10,3.015226564912134e-07,1.8580538095200748e-13,2.069399277611975e-14,3.3848412334797156e-16,2.7973154320430964e-15,2.0249629374700186e-10,4.1450839429224264e-10,5.819020872086952e-14,8.234628575046817e-12,0.0015650719197909477,1.7840376074560908e-20,2.941258399846134e-19
