grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_HO2(9),Y_He(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_C(T)(15),Y_CH(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH3OH(24),Y_CH3O(25),Y_CH2CO(26),Y_C2H3(27),Y_C2H4(28),Y_CH4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_F(36),Y_HF(37),Y_CH2F2(38),Y_CHF3(39),Y_CF2(40),Y_CF4(41),Y_CF3(42),Y_CH2F(43),Y_CHFO(44),Y_CF3O(45),Y_CF2O(46),Y_CFO(47),Y_C2F6(48),Y_C2HF4(49),Y_CHFCF2(50),Y_CH2CHF(51),Y_CH2CF2(52),Y_C2HF(53),Y_CF2CF2(54),Y_C2H2F3(55),Y_C2H2F3(56),Y_C2HF2(57),Y_CF2CH(58),Y_CF3COF(59),Y_CH2CFO(60),Y_CHF2(61),Y_CF3CCH(62),Y_C3HF4(63),Y_C3HF4O(64),Y_C3H3F4(65),Y_C3F4O(66),Y_C3H2F4(67),Y_C3H2F3(68),Y_C3H2F4(69),Y_C3H2F4(70),Y_C3H2F2(71),Y_C2F4(72),Y_C6H4F8(73),Y_C3H2F5(74),Y_S(75),Y_C3H2F4(76),Y_C3H2F4(77),Y_C3H2F4(78),Y_C3HF3(79),Y_C2H2F3(80),Y_O2(81),Y_S(82),Y_S(83),Y_S(84),Y_C3H2F4(85),Y_C3H2F4(86),Y_C5H2F8(87),Y_C6H3F8(88),Y_C4H2F6(89),Y_CF2O2(90),Y_S(91),Y_S(92),Y_C4H2F6(93),Y_C3H2F4(94),Y_C1OO1(95),Y_S(96),Y_S(97),Y_S(98),Y_S(99),Y_S(100),Y_S(101),Y_S(102),Y_CH2O2(103),Y_CHO2(104),Y_S(105),Y_S(106),Y_C2HF3(107),Y_S(108),Y_S(109),Y_S(110),Y_S(111),Y_S(112),Y_S(113),Y_S(114),Y_CF3O2(115),Y_S(116),Y_S(117),Y_S(118),Y_C3HF3(119),Y_S(120),Y_S(121),Y_S(122),Y_S(123),Y_S(124),Y_S(125),Y_S(126),Y_S(127),Y_S(128),Y_C2F(129),Y_C2HF(130),Y_C3HF3(131),Y_C2FO(132),Y_S(133),Y_CF2O2(134),Y_S(135),Y_S(136),Y_CF2O2(137),Y_S(138),Y_C2H2O(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_S(148),Y_S(149),Y_S(150),Y_S(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_S(158),Y_S(159),Y_S(160),Y_S(161),Y_S(162),Y_C2FO2(163),Y_S(164),Y_CFO3(165),Y_C3H8(166),Y_C3H7(167),Y_C3H7(168),Y_CH3O2(169),Y_S(170),Y_C2H5O(171),Y_C2H4(172),Y_COO(173),Y_C3H6(174),Y_C4H8(175),Y_C4H7(176),Y_C2H5O(177),Y_C3H6(178),Y_S(179),Y_S(180),Y_S(181),Y_C3H5(182),Y_C3H5(183),Y_C3H5(184),Y_C3H6(185),Y_C4H9(186),Y_C3H3O(187),Y_C3H4(188),Y_S(189),Y_S(190),Y_C3H2O(191),Y_C4H6(192),Y_C4H6(193),Y_C4H5(194),Y_C4H6(195),Y_C2H2O(196),Y_C4H7(197),Y_C4H7(198),Y_C4H8(199),Y_S(200),Y_C3H3(201),Y_S(202),Y_S(203),Y_C3H3O(204),Y_C#CC(205),Y_C4H6(206),Y_S(207),Y_S(208),Y_C4H5(209),Y_S(210),Y_C3H4(211),Y_S(212),Y_S(213),Y_S(214),Y_S(215),Y_S(216),Y_C4H3O(217),Y_C3HO(218),Y_C4H4(219),Y_C4H5(220),Y_C3H3O(221),Y_S(222),Y_S(223),Y_C3H2O(224),Y_C4H6(225),Y_C4H7(226),Y_C4H8(227),Y_S(228),Y_S(229),Y_C4H5(230),Y_C4H6(231),Y_S(232),Y_S(233),Y_C4H4(234),Y_C4H4(235),Y_S(236),Y_C4H3O(237),Y_C4H4O(238),Y_S(239),Y_C4H5(240),Y_C4H5(241),Y_C4H3O(242),Y_C4H3O(243),Y_S(244),Y_C2H2(245),Y_CH2(246),Y_CH3F(247),Y_CF2-2(249),Y_C2F4(307),Y_S(360),Y_CFO2(496),Y_S(502),Y_S(712),Y_C3H6(1708),Y_S(3175),Y_S(8213),Y_S(8561)
0.0,0.3100715990755092,298.0,1.2160489966727406,0.7129115700682407,3.816341233805086e-60,0.013423692878096432,2.4832190934779898e-21,0.2165686193666553,2.3011244189964827e-19,0.0,1.1612272609138286e-21,1.1487518718208445e-13,0.0,1.6095555448628257e-21,2.2815640587799764e-28,0.0,7.179706875284993e-20,3.140741794002986e-22,0.0,0.0,7.487601879238888e-34,0.0,6.980125888263813e-21,1.3508710588327436e-22,0.0,0.0,0.0,0.0,0.0,1.0755386289997109e-32,0.0,5.918584319727564e-22,0.0,1.7310886198041974e-20,0.0,5.173137087635694e-22,3.3075139163213155e-37,6.608934132940649e-38,1.7311912515381727e-31,0.0,1.2575605037018758e-20,8.220577209541456e-21,0.0,4.238609364759624e-22,6.020038816886447e-65,0.0,0.0,0.0,6.702503910061417e-23,2.093866303509761e-23,2.0845209152079726e-20,2.4747079279461454e-23,0.0,3.414620077865619e-23,6.134755498605655e-22,1.9495430437147396e-20,0.0,0.0,3.1097866303679596e-22,4.340142814431661e-37,1.2344327692911794e-37,0.0,3.072156707536641e-32,3.7137397015323e-22,6.785753512590024e-22,0.0,0.0,3.4556805715690836e-29,0.0,0.0,0.0,0.0,0.0,1.7365918797046012e-94,0.0,0.0,1.3672770893258077e-24,2.8632776542468066e-21,0.0,1.4794846704454909e-30,1.200465033042087e-22,3.807843311176715e-25,0.0,0.0,1.8141519976467206e-22,3.534213790669652e-20,0.0,2.62042251756335e-28,0.0,0.0,0.0,0.0,2.571981045772581e-22,1.37490006144439e-23,3.51048465169763e-41,0.0,3.0472815740293017e-22,6.023082705898359e-47,0.0,0.0,0.0,1.562732412669956e-27,8.132431833732649e-26,0.0,0.0,1.9070124120252066e-24,0.0,0.0,0.0,1.3868402412383092e-21,7.731158816041647e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554951984674911e-24,0.0,0.0,3.676713398935094e-26,0.0,0.0,0.0,0.0,2.1878024737184915e-34,0.0,0.0,0.0,0.0,4.821281542021487e-32,7.304304162926883e-23,2.271572213048175e-25,0.0,2.1149360501972524e-22,0.0,3.1608176095678675e-27,7.430271059332552e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.448991041445326e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831495106169324e-25,2.488704241889386e-25,0.0,0.0,0.0,1.7227881339323253e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.057096117686892656,0.0,1.9544860340341334e-23,1.193796758358399e-22,3.429251768633089e-24,2.876386392083016e-38,3.0845467849701452e-21,0.0,0.0,0.0,0.0,1.9218594159540983e-34,5.46050755220296e-23,0.0,5.619514494186777e-23,6.508091711872832e-30,3.0556735716473477e-21,3.534426388552735e-21,0.0,2.2863343608618548e-24,1.084246956563406e-21,0.0,9.163485037686823e-22,1.6445316857823285e-23,9.682257790019772e-26,0.0,0.0,0.0,1.0277995010745232e-22,2.37420670599728e-41,0.0,2.2230786656049674e-21,0.0,1.6999708611525892e-23,5.242607373755134e-43,0.0,1.441110439586745e-88,0.0,0.0,3.502949031083546e-22,1.3351141414978532e-22,1.2273646112728358e-39,0.0,0.0,1.0348780695336951e-24,0.0,4.661909194536065e-43,1.5251718546269766e-20,0.0,1.228439873078659e-44,0.0,0.0,0.0,0.0,1.0260698952579869e-23,4.2295208227989405e-21,0.0,0.0,0.0,1.4797355545094335e-41,0.0,0.0,1.3156119727299047e-118,0.0,1.7040910358150198e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2794560177350708e-25,8.135843819432286e-40,0.0,0.0,0.0,0.0,0.0,2.4561948030622013e-21,0.0,0.0,0.0,4.6016055865808685e-22,3.2176681364267393e-23,3.0074523282807176e-40,0.0,0.0,9.248939844013385e-26,5.004251756469611e-32
0.008,0.3100715990919229,298.00000000000034,1.2160489966083687,0.7129115700646795,5.8652113045901835e-59,0.013423692878176673,0.0,0.21656861936600977,2.825888977560907e-17,0.0,0.0,3.987525752694935e-12,0.0,2.0297575626384981e-19,2.28156418505806e-28,0.0,9.119697139029272e-18,5.3106485408334245e-20,0.0,0.0,2.0745639873131323e-38,0.0,6.382982598228417e-25,2.2874742032302102e-20,7.019492238981173e-40,0.0,1.2033282220169224e-20,0.0,5.977077785713622e-22,1.8181485250216306e-30,0.0,4.27337753991322e-28,2.7206365405924467e-20,1.1522462222177977e-18,8.689033427263427e-23,4.4492482240441224e-27,5.629459143741942e-35,1.302378901041462e-35,3.387283061445965e-29,0.0,4.085406930727271e-27,1.02304206356369e-18,0.0,5.577125923989941e-22,1.2026389954906437e-62,0.0,0.0,0.0,5.882671161346929e-23,0.0,2.0917296419002414e-20,0.0,0.0,2.2915423443604365e-29,6.14375356479867e-22,1.9749796138103754e-20,0.0,0.0,3.1129419896894366e-22,1.1154267003121948e-34,3.176837231222225e-35,0.0,6.58285243477041e-30,1.023400522132789e-19,0.0,0.0,0.0,9.51702295886552e-27,0.0,0.0,0.0,0.0,0.0,5.467659891301623e-93,0.0,0.0,1.5077976344640235e-31,2.224458647142789e-32,0.0,5.927115750470991e-28,1.2004964634771608e-22,3.8183652498638254e-25,0.0,0.0,1.814161357986133e-22,6.3769339802827035e-18,0.0,1.0001531890992274e-25,0.0,0.0,0.0,0.0,9.284770867258134e-27,1.375013267119681e-23,1.0129087088880405e-38,0.0,3.042600212137802e-22,1.9032353055241678e-44,0.0,0.0,0.0,6.227748909380797e-25,8.134064003434644e-26,0.0,0.0,1.907015978413073e-24,0.0,0.0,0.0,1.3868405557138754e-21,7.739249420695046e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5549520067007606e-24,0.0,0.0,1.1132581896035066e-23,0.0,0.0,0.0,0.0,7.697068169934992e-32,0.0,0.0,0.0,0.0,9.53867858443654e-32,7.312859411316122e-23,2.271575093130823e-25,0.0,2.1149366508565246e-22,1.2488187459932425e-36,1.6094053218995158e-24,2.6501762467117777e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867637546751224e-36,2.056464938959248e-22,1.2464492193485043e-22,0.0,0.0,0.0,1.722456115291882e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.057096117687146564,0.0,1.4739075945513567e-25,2.22189944896908e-20,7.219923533724062e-22,6.341623992977047e-36,3.084548111555073e-21,0.0,0.0,0.0,0.0,4.2371466804340625e-32,0.0,0.0,1.933670425662577e-20,2.239291936281293e-27,1.28658492282545e-25,3.497908934019516e-21,0.0,2.2867499118236388e-24,1.0842484967998085e-21,0.0,8.946737102635133e-22,5.426408600693982e-21,3.451281234754387e-23,0.0,0.0,0.0,1.0277998471709655e-22,6.438729855064443e-39,0.0,2.2230791971773333e-21,0.0,1.6999708607817525e-23,1.712387554462065e-40,0.0,5.588538799822015e-87,0.0,0.0,3.5099798899304534e-22,1.335116983923195e-22,1.2273662908613944e-39,0.0,0.0,1.03500526503305e-24,0.0,1.7727259195313055e-40,1.5251718540615275e-20,0.0,3.850829771922792e-42,0.0,0.0,0.0,0.0,1.0260889510444139e-23,4.2295208231108674e-21,0.0,0.0,0.0,3.921956564519162e-39,0.0,0.0,5.957820897229456e-117,0.0,1.7040910045219613e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2794589009767892e-25,2.2574299948519764e-37,0.0,0.0,0.0,0.0,0.0,3.150088916497494e-21,5.006149348792017e-21,0.0,0.0,4.602063560455835e-22,1.4322995574114444e-29,1.2933212938686285e-37,0.0,0.0,4.038264470526295e-23,2.1847364824229736e-29
0.016,0.31007159966170855,298.0000000000474,1.2160489943737645,0.7129115699410605,5.899067354169306e-59,0.013423692880961884,2.170109132514896e-25,0.2165686193435988,3.5123244470047443e-15,0.0,0.0,1.3841423048414598e-10,1.0641871379255975e-86,7.520838187372901e-18,2.281564413400808e-28,0.0,1.1636718412259785e-15,1.4577885927146003e-17,0.0,0.0,1.2886216952648245e-43,0.0,5.934741036094425e-29,9.956636843960405e-19,0.0,9.052960301121551e-42,2.0581965662009685e-18,0.0,1.9172791200029609e-19,1.0849644415416389e-32,5.751038577513469e-21,0.0,4.798753570224259e-18,1.3364711308199632e-16,2.446625239032439e-19,4.341491468385263e-32,0.0,0.0,0.0,4.014573513669977e-21,8.3525812118144e-34,1.2567176089547164e-16,0.0,2.776220411580857e-20,2.963746094395133e-60,3.640590918642958e-21,0.0,0.0,6.485434536852914e-22,0.0,2.1316449284894952e-20,0.0,0.0,1.116080726086098e-32,8.148795325928351e-22,7.053319350716961e-20,0.0,2.5444461614647388e-20,3.869622334828203e-22,1.4458871774697214e-34,4.118017296776632e-35,0.0,1.1632746896323563e-28,2.0430056550532979e-19,0.0,1.875066639852579e-23,0.0,7.630843368395992e-30,1.1189531434806306e-31,9.873024498158904e-31,0.0,1.1756969280208236e-24,2.0885817587869653e-31,0.0,0.0,0.0,0.0,7.63923468246393e-38,0.0,5.927115763994693e-28,1.20923094189763e-22,6.484565954491372e-25,0.0,0.0,1.817268385627445e-22,6.376934086872758e-18,0.0,1.0002956957249877e-25,0.0,0.0,0.0,0.0,1.1410331878174098e-30,1.4098381221444615e-23,2.496187126025641e-36,0.0,3.037945288899937e-22,4.6904083519510307e-42,0.0,0.0,0.0,2.3080894573712734e-23,8.603275788380982e-26,1.2464900988330544e-27,0.0,1.9081836961947045e-24,0.0,0.0,1.1203758483975496e-37,1.3869223331015084e-21,9.789363581373883e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5549576245667503e-24,0.0,0.0,2.8327208212356167e-24,9.575866840902717e-32,0.0,0.0,0.0,1.6976000945967605e-31,0.0,1.7771714906635647e-28,1.262915011193541e-32,0.0,9.94656860138572e-30,9.681126288836562e-23,2.2722999314207554e-25,0.0,2.1151056021230283e-22,1.545695081336795e-40,6.111550516626267e-25,5.3337247067368126e-39,1.3215647476641425e-30,0.0,0.0,1.2277302355098412e-32,0.0,0.0,1.0282021093608204e-39,0.0,0.0,0.0,7.971443537467485e-40,0.0,0.0,0.0,0.0,2.0019470978206645e-36,2.8351150326807733e-22,4.7829458714356347e-23,0.0,0.0,0.0,1.7224931625424336e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.057096117695959715,7.170668135271922e-27,8.279201802149361e-27,5.859575028016676e-20,1.670695961780947e-21,4.340379309065161e-34,3.084872468904993e-21,2.0298494337539607e-20,1.1214679258121959e-45,0.0,0.0,2.9001279727975524e-30,1.172778690129527e-20,1.1595580555888284e-20,2.067784100847946e-20,1.2601167160510744e-28,3.3839117047539887e-28,3.465257377994283e-21,0.0,2.38926336334502e-24,1.0842707475461784e-21,0.0,1.7049123678825345e-21,5.420844897689761e-21,4.101502566955709e-23,0.0,0.0,0.0,1.0278841489396315e-22,0.0,0.0,2.2232253938471448e-21,0.0,1.69997086078697e-23,5.620095795829476e-43,0.0,1.6664720734418415e-87,0.0,0.0,5.107946469227699e-22,1.3358724782029683e-22,1.2279135642103101e-39,0.0,0.0,1.0712847655553354e-24,0.0,5.819210833514516e-43,1.5251718550558755e-20,0.0,3.851382869782224e-42,0.0,0.0,0.0,0.0,1.0311166525380898e-23,4.229520824650593e-21,0.0,0.0,0.0,3.621518161314819e-44,0.0,0.0,2.80487559910049e-116,0.0,1.7040909728368628e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2802560353385897e-25,2.2576151438276344e-37,0.0,0.0,0.0,0.0,0.0,1.260851712814414e-19,1.23373535592178e-18,0.0,0.0,4.602270179842564e-22,9.815461742350952e-36,0.0,4.175931947836989e-42,0.0,4.038312843979761e-23,1.2410720556059818e-31
0.02,0.31007160715146703,298.0000000022521,1.2160489650001842,0.7129115683163735,5.8994004994371285e-59,0.01342369291756612,9.954751622087847e-24,0.216568619048997,1.6629914079509607e-13,0.0,1.7662676625472132e-27,1.90504035124047e-09,9.64022061415182e-86,3.4510894045829954e-16,2.2815645597112906e-28,1.2708325033839748e-17,5.6301535756718684e-14,9.355430613640303e-16,0.0,0.0,2.801895716065839e-48,7.369693714790342e-35,1.108971122496322e-30,6.115514108668759e-17,0.0,9.69255180834679e-42,1.2305909619596437e-16,0.0,1.2564450927632707e-17,0.0,9.396878357483733e-19,0.0,2.9833195294014864e-16,5.950613215090705e-15,1.6570813242302722e-17,5.6557423400555674e-33,0.0,0.0,0.0,3.112143791632254e-19,4.4425526604597126e-32,5.958845493439111e-15,0.0,2.1044790294935603e-18,1.796671682012545e-58,3.1495816757650573e-19,4.301291568046653e-31,0.0,5.43496861155801e-20,0.0,4.2149986397611325e-20,0.0,6.067639290482686e-22,5.7821791777093585e-31,1.7590075328969877e-20,3.878794821362229e-18,1.4968741369632497e-19,1.8128892961802267e-18,7.201096722836918e-21,1.6021613895585882e-34,4.5631003699049145e-35,0.0,2.2011668952726353e-28,2.5645980162633205e-19,4.929315579433232e-28,2.475402051274851e-21,1.5710868954618389e-21,3.743294466713404e-28,5.567234277656653e-30,4.540699335049133e-29,1.857051171619586e-23,2.5117167905725255e-22,2.088207870749625e-31,0.0,3.272640142453343e-31,1.2514154020173864e-19,3.843155705110131e-36,7.639217247924153e-38,0.0,5.927115630815465e-28,2.1205580797692232e-22,2.6016800347594174e-23,0.0,4.3601795170166384e-23,2.1171142820062005e-22,6.376934079993893e-18,1.0940633555200541e-35,1.0002956935439396e-25,1.0704305746161546e-18,1.052178648859686e-54,0.0,0.0,4.1389305414425063e-29,5.431811447960504e-23,1.51319188291802e-34,1.1817121138843973e-36,3.035619619172339e-22,2.8434391238274254e-40,0.0,1.835573607281453e-29,9.585766476042996e-20,1.0584041227771582e-21,5.924481805940242e-25,5.717929436129947e-26,1.0093037252838781e-27,2.0517102928059166e-24,0.0,0.0,5.577127181988378e-36,1.3949132029351326e-21,2.0485345102424558e-22,0.0,0.0,9.978418243855087e-20,0.0,4.507516963750307e-27,0.0,5.872991373479082e-23,1.2253722491898845e-38,0.0,0.0,2.5556895830349997e-24,0.0,0.0,1.3722338498450933e-24,4.3926565786389106e-30,6.853707525086807e-21,9.305526682049791e-26,0.0,2.211269325540204e-31,0.0,8.152281140750188e-27,6.2028154858082894e-31,0.0,7.826227783083922e-28,2.5540885174422984e-21,2.3407995911892404e-25,0.0,2.1331611948447775e-22,5.617143253351499e-39,3.4487108345188083e-25,1.6599498011546228e-37,7.555140198928027e-29,1.6749822367473527e-45,0.0,7.028758031382808e-31,0.0,0.0,5.119092513338751e-38,1.2009698008177372e-21,9.181683317522792e-21,9.155471795067474e-22,3.968395031520088e-38,0.0,0.0,0.0,0.0,9.697868225466103e-37,3.0548022970905433e-22,2.6983917385816415e-23,0.0,0.0,0.0,1.7278105413589443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.05709611781178663,3.4942118444681518e-25,4.172881963005186e-25,2.6004389349658974e-18,7.663731711910366e-20,6.602051612469674e-31,3.1096439744188107e-21,1.698013321732523e-18,1.7134550859923636e-44,4.798117573813001e-21,0.0,4.411318214510342e-27,1.1854426913170384e-18,6.207395903441404e-19,5.522209227317973e-20,6.339779067032148e-27,3.3829011980168823e-28,4.2981721691452146e-21,0.0,1.176150308960792e-23,1.086411449154936e-21,0.0,7.167505279597365e-20,5.506943796316331e-21,4.282722061537317e-23,0.0,0.0,3.7025038599529274e-23,1.0361817243060544e-22,0.0,1.6263804076198567e-49,2.2378520768625208e-21,0.0,1.6999708647018948e-23,5.6364675128276914e-43,0.0,0.0,0.0,0.0,1.4178080649984754e-20,1.4112579009106006e-22,1.2949144852183439e-39,0.0,0.0,5.073616847965788e-24,0.0,5.835079951588024e-43,1.5251718615852183e-20,0.0,3.8513829794242786e-42,0.0,0.0,0.0,0.0,1.5294743838813634e-23,4.229520837397371e-21,0.0,0.0,0.0,3.4801862644571713e-45,0.0,0.0,4.657777711870095e-116,0.0,1.7040914191686744e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3630186204086167e-25,2.2758396914883302e-37,2.601442919243498e-86,0.0,0.0,0.0,1.4796255034424354e-41,8.308990021837468e-18,7.479204057086312e-17,0.0,0.0,4.617075808563892e-22,6.449381980754446e-38,0.0,7.819436669065281e-41,0.0,4.045368501048931e-23,7.023187078729647e-32
0.022,0.3100716582781339,298.00000005448214,1.2160487644899842,0.7129115572323246,5.899688606363161e-59,0.01342369316726979,2.4451056513279027e-22,0.21656861703758032,4.0099625318454174e-12,0.0,4.808535992223613e-26,1.3955134888871342e-08,8.959728770272795e-86,8.481970769861933e-15,2.281562491399758e-28,4.563199638321228e-16,1.3866937154835437e-12,3.036336791694918e-14,0.0,0.0,1.697049788425679e-52,2.0441566536809932e-33,1.1776348582377459e-30,1.987417744454989e-15,4.617577511645527e-40,7.185917545048082e-42,3.7310343146627014e-15,0.0,4.161288417667553e-16,1.3019731708958997e-31,3.561718401602864e-17,0.0,9.400416344917204e-15,1.3509696349812537e-13,5.655619508199045e-16,6.05557181345637e-33,3.647668075360292e-36,1.1010400350781147e-35,0.0,1.182669282214477e-17,1.4249249159116585e-30,1.439043778888967e-13,2.2142317892321995e-20,8.188911610803331e-17,5.512910554410808e-57,1.2840711219209294e-17,1.1565690965775821e-29,0.0,2.512853057998745e-18,4.1589995108528543e-22,1.0445069363374354e-18,1.2150826195403791e-20,8.306291836412873e-20,1.420256624567035e-29,7.23532629714674e-19,1.476221920265009e-16,6.24077164597717e-18,6.518718620081821e-17,3.1572132706380013e-19,1.9001211004277993e-34,5.411716542819099e-35,0.0,2.8823600246815825e-28,3.436305522247724e-19,2.0821910873377098e-26,9.20360085730592e-20,7.737210022437153e-20,9.212071447014131e-27,1.3701036416420947e-28,1.1164824538823397e-27,1.1362398696385582e-21,1.2180079221587648e-20,2.087408720790998e-31,0.0,1.8936020458026444e-29,6.29349384891876e-18,1.0462840771078856e-34,7.63921635593641e-38,0.0,5.927114753508013e-28,4.9890852591509004e-21,1.2392314919831959e-21,0.0,2.335052430517304e-21,1.6647844648171227e-21,6.376934063310347e-18,2.978508243997251e-34,1.0002955435611166e-25,1.697570553337657e-17,7.815657714573758e-53,0.0,1.2134830298834992e-44,1.018528438977479e-27,2.387316652029458e-21,4.642852505234751e-33,3.2171255497820053e-35,3.0344573521190104e-22,8.725031102148094e-39,0.0,9.340144897017929e-28,1.4287259140404901e-18,2.5979353940803885e-20,2.804750054344424e-23,1.4044431387240242e-24,7.497179595801473e-26,1.0908169506627599e-23,3.2838359007518306e-44,3.7046032911657176e-28,1.3725469629534213e-34,1.787327209564677e-21,9.533590833178896e-21,0.0,3.4165015324209357e-25,4.989753295146317e-18,0.0,8.98357079991633e-27,0.0,4.902261985191274e-21,3.2946886192738488e-37,1.2598274987601685e-20,2.8579728236245633e-20,2.6035473498988105e-24,7.282594842176794e-23,0.0,5.2065758944320964e-24,1.0789315489141395e-28,1.2046246113231034e-19,1.4707428252681218e-23,3.0134546269860887e-25,3.7290100372852405e-31,0.0,2.0023723752272516e-25,1.5264827976516516e-29,0.0,3.1278174784142606e-26,1.3064856257229058e-19,5.59465050622448e-25,0.0,3.1025587582935555e-22,1.3822947227780105e-37,3.452227353575592e-25,5.015696547834537e-36,1.8595061849675088e-27,1.6344546223382922e-42,0.0,1.7299497045509192e-29,0.0,0.0,1.2598311699181158e-36,6.888910497365963e-20,1.355826998479492e-19,4.948223745828193e-20,9.76634503697759e-37,0.0,0.0,3.1623150178617956e-22,0.0,3.6795986058657576e-36,3.17202579034528e-22,2.68735856375609e-23,0.0,0.0,0.0,2.1089755620118666e-23,0.0,0.0,0.0,2.242603147701245e-36,0.0,0.0,0.05709611860195611,8.590896687433523e-24,1.0263181403211488e-23,9.204592324382868e-17,3.0573345843774973e-18,2.654851279672743e-28,4.060594767581345e-21,6.137401716251657e-17,1.3641991214306781e-43,4.428320594890134e-19,0.0,1.7739021863941864e-24,5.174066076337577e-17,9.174298328739449e-18,5.481373939271553e-19,1.5591496170155898e-25,6.718743069429071e-28,4.020779645697666e-20,0.0,4.424988601224417e-22,1.1943035703993213e-21,0.0,3.0403651779074067e-18,1.0936943297471281e-20,8.390854421532647e-23,0.0,0.0,2.1270325108408636e-21,1.4467207610065126e-22,6.670958421496504e-44,1.6023368483808476e-46,2.973096566184465e-21,0.0,1.6999708955014105e-23,1.1192086544664218e-42,0.0,0.0,0.0,0.0,6.020784088795266e-19,5.191205430827881e-22,5.413044704927092e-39,0.0,5.081051635584571e-21,2.2684162126998313e-22,0.0,1.1586460550257475e-42,1.5251719188935544e-20,0.0,3.851383133624763e-42,0.0,1.3385180872508778e-30,0.0,5.0981620960558265e-21,2.6353283126298356e-22,4.229520919368233e-21,0.0,0.0,0.0,6.119777176121346e-44,0.0,4.637906118394696e-22,5.186194735942742e-116,0.0,1.7041170567554977e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.680136857980305e-25,3.177535848913798e-37,3.341455312550021e-86,0.0,0.0,0.0,4.077092771744384e-40,2.826933276364426e-16,2.2949786690819776e-15,3.0434745194145174e-34,0.0,5.285570780656795e-22,6.84785459044591e-38,0.0,6.225571966667627e-40,3.7059831438969016e-22,4.6202986008570744e-23,7.990700694904249e-32
