grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_HO2(9),Y_He(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_C(T)(15),Y_CH(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH3OH(24),Y_CH3O(25),Y_CH2CO(26),Y_C2H3(27),Y_C2H4(28),Y_CH4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_F(36),Y_HF(37),Y_CH2F2(38),Y_CHF3(39),Y_CF2(40),Y_CF4(41),Y_CF3(42),Y_CH2F(43),Y_CHFO(44),Y_CF3O(45),Y_CF2O(46),Y_CFO(47),Y_C2F6(48),Y_C2HF4(49),Y_CHFCF2(50),Y_CH2CHF(51),Y_CH2CF2(52),Y_C2HF(53),Y_CF2CF2(54),Y_C2H2F3(55),Y_C2H2F3(56),Y_C2HF2(57),Y_CF2CH(58),Y_CF3COF(59),Y_CH2CFO(60),Y_CHF2(61),Y_CF3CCH(62),Y_C3HF4(63),Y_C3HF4O(64),Y_C3H3F4(65),Y_C3F4O(66),Y_C3H2F4(67),Y_C3H2F3(68),Y_C3H2F4(69),Y_C3H2F4(70),Y_C3H2F2(71),Y_C2F4(72),Y_C6H4F8(73),Y_C3H2F5(74),Y_S(75),Y_C3H2F4(76),Y_C3H2F4(77),Y_C3H2F4(78),Y_C3HF3(79),Y_C2H2F3(80),Y_O2(81),Y_S(82),Y_S(83),Y_S(84),Y_C3H2F4(85),Y_C3H2F4(86),Y_C5H2F8(87),Y_C6H3F8(88),Y_C4H2F6(89),Y_CF2O2(90),Y_S(91),Y_S(92),Y_C4H2F6(93),Y_C3H2F4(94),Y_C1OO1(95),Y_S(96),Y_S(97),Y_S(98),Y_S(99),Y_S(100),Y_S(101),Y_S(102),Y_CH2O2(103),Y_CHO2(104),Y_S(105),Y_S(106),Y_C2HF3(107),Y_S(108),Y_S(109),Y_S(110),Y_S(111),Y_S(112),Y_S(113),Y_S(114),Y_CF3O2(115),Y_S(116),Y_S(117),Y_S(118),Y_C3HF3(119),Y_S(120),Y_S(121),Y_S(122),Y_S(123),Y_S(124),Y_S(125),Y_S(126),Y_S(127),Y_S(128),Y_C2F(129),Y_C2HF(130),Y_C3HF3(131),Y_C2FO(132),Y_S(133),Y_CF2O2(134),Y_S(135),Y_S(136),Y_CF2O2(137),Y_S(138),Y_C2H2O(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_S(148),Y_S(149),Y_S(150),Y_S(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_S(158),Y_S(159),Y_S(160),Y_S(161),Y_S(162),Y_C2FO2(163),Y_S(164),Y_CFO3(165),Y_C3H8(166),Y_C3H7(167),Y_C3H7(168),Y_CH3O2(169),Y_S(170),Y_C2H5O(171),Y_C2H4(172),Y_COO(173),Y_C3H6(174),Y_C4H8(175),Y_C4H7(176),Y_C2H5O(177),Y_C3H6(178),Y_S(179),Y_S(180),Y_S(181),Y_C3H5(182),Y_C3H5(183),Y_C3H5(184),Y_C3H6(185),Y_C4H9(186),Y_C3H3O(187),Y_C3H4(188),Y_S(189),Y_S(190),Y_C3H2O(191),Y_C4H6(192),Y_C4H6(193),Y_C4H5(194),Y_C4H6(195),Y_C2H2O(196),Y_C4H7(197),Y_C4H7(198),Y_C4H8(199),Y_S(200),Y_C3H3(201),Y_S(202),Y_S(203),Y_C3H3O(204),Y_C#CC(205),Y_C4H6(206),Y_S(207),Y_S(208),Y_C4H5(209),Y_S(210),Y_C3H4(211),Y_S(212),Y_S(213),Y_S(214),Y_S(215),Y_S(216),Y_C4H3O(217),Y_C3HO(218),Y_C4H4(219),Y_C4H5(220),Y_C3H3O(221),Y_S(222),Y_S(223),Y_C3H2O(224),Y_C4H6(225),Y_C4H7(226),Y_C4H8(227),Y_S(228),Y_S(229),Y_C4H5(230),Y_C4H6(231),Y_S(232),Y_S(233),Y_C4H4(234),Y_C4H4(235),Y_S(236),Y_C4H3O(237),Y_C4H4O(238),Y_S(239),Y_C4H5(240),Y_C4H5(241),Y_C4H3O(242),Y_C4H3O(243),Y_S(244),Y_C2H2(245),Y_CH2(246),Y_CH3F(247),Y_CF2-2(249),Y_C2F4(307),Y_S(360),Y_CFO2(496),Y_S(502),Y_S(712),Y_C3H6(1708),Y_S(3175),Y_S(8213),Y_S(8561)
0.0,0.20479843481848703,298.0,1.2481956250550448,0.6910114000950216,0.0,0.05109325555190248,2.0659837823499576e-21,0.20991577520805113,9.537903235938998e-17,0.0,4.0444085506527957e-20,4.192710040694815e-12,3.107098793847743e-81,1.0932107123909347e-16,7.370705126855669e-28,0.0,2.935802541016329e-17,5.102724641258166e-19,9.660713566216571e-29,0.0,1.9128696238399921e-34,0.0,1.4909306985630438e-21,1.7745897504925547e-20,0.0,0.0,3.8683390623115157e-20,0.0,2.812422936048004e-21,0.0,0.0,2.2777069325963468e-21,8.597413152506035e-20,2.4758072988527883e-18,2.0521435296603424e-21,0.0,0.0,0.0,6.633569083290515e-31,1.9440152336781773e-22,6.200883400912307e-21,1.5113833799353293e-17,0.0,2.284325433424838e-21,1.5091786716657899e-61,1.1741365238871926e-21,5.679821176677387e-22,1.3764724215474236e-21,2.312657843493933e-22,4.587443225822831e-23,0.0,2.7663744770519645e-22,1.2333409674580661e-20,8.619071021400798e-22,0.0,4.338671123558301e-21,0.0,0.0,4.031103768086715e-23,2.7247371007383926e-28,7.760058587447635e-29,2.5478914631017572e-20,4.4481822421807145e-15,3.1886211518277496e-21,1.4849615571416146e-22,0.0,9.653158938391924e-24,6.993490424584045e-28,7.264182481861891e-22,8.845188390018923e-21,0.0,0.0,1.7406404250533447e-21,1.3254176056978476e-82,0.0,3.535702545689232e-21,1.782585813346886e-29,0.0,7.890688012142455e-21,8.35938182128381e-30,0.0,2.753618752764887e-25,0.0,0.0,0.0,4.434806036276584e-20,5.891742843757544e-34,1.480526988406761e-27,1.237486138853721e-18,1.4322224223334746e-55,0.0,0.0,2.3055769122624087e-23,2.533422634225406e-24,8.749932906350084e-38,7.765317443011857e-35,0.0,5.882368533672969e-43,0.0,3.3984012212287843e-31,9.386673826509662e-20,4.1366018510510963e-22,0.0,1.0750271713162156e-25,2.260089727063169e-26,1.3087070666966425e-23,0.0,0.0,1.8005926973633004e-35,0.0,1.0292240156716362e-24,9.594464866476204e-39,1.8756092975532732e-25,7.690163744341276e-21,3.644961477791322e-23,1.7178408130630893e-25,9.586795204208655e-27,9.998038121657374e-24,4.468887648013827e-23,3.12861776561009e-23,0.0,3.384157667014118e-23,2.1266195592401135e-24,0.0,1.4831740413981773e-24,1.0330874377254139e-29,3.065216961446124e-20,0.0,1.709338405281824e-25,3.018329271267398e-26,2.6468023246471853e-23,1.5436996060944937e-26,0.0,7.287985821593503e-19,5.753719217913247e-29,4.661327001427e-23,7.747701528006103e-26,3.800830680387189e-143,0.0,3.7338154584076195e-38,3.2887892197701724e-26,5.876123395995547e-41,0.0,0.0,0.0,0.0,0.0,2.2409938333706037e-23,6.87092148291183e-38,3.6146672719402676e-23,3.452285688341968e-20,0.0,6.500376685887472e-38,4.516852164635073e-44,0.0,0.0,3.159919667622835e-144,1.7247356261519566e-35,6.0339883155443385e-24,2.5930044353521616e-24,7.056894697923512e-43,0.0,4.7945977014212245e-26,0.0,2.713237624095644e-21,1.062224600635978e-23,5.878942723990826e-30,3.2232501477912224e-40,1.1301931546918376e-44,1.8527663868402367e-93,0.04797956914082734,0.0,0.0,3.5159939762806525e-22,2.481015248452303e-24,1.6408540598635647e-38,0.0,0.0,0.0,0.0,0.0,1.0963484728363584e-34,5.108506955761676e-22,6.325213031292435e-19,3.593113478121594e-20,2.7542208107821515e-27,9.010250520160338e-23,0.0,2.6526173337275778e-21,1.8615045334230901e-22,1.5336471997589487e-22,0.0,2.8801472222845967e-21,7.385907659253675e-25,4.854463102891049e-27,0.0,0.0,4.9556112832808574e-27,0.0,0.0,0.0,1.9662500549444661e-22,5.13426919525524e-28,0.0,1.5318953080975122e-44,0.0,8.180471236437871e-77,4.041926993546344e-93,0.0,7.824224705409203e-22,0.0,6.8861182937478765e-40,5.587721668709292e-92,2.552928040466266e-20,0.0,0.0,1.3626787613348306e-44,4.3913630322615974e-21,0.0,5.2911348497524485e-45,0.0,0.0,0.0,2.7751437182687934e-21,0.0,8.82604136471365e-23,0.0,7.659231276777466e-117,0.0,0.0,0.0,0.0,1.0404422220914957e-92,1.914797438853473e-92,3.090595863339395e-21,0.0,2.1367308346018287e-131,2.1057347611398447e-131,5.30692348195478e-30,2.669785968167253e-127,8.32451317610331e-131,4.448318556497784e-118,8.113348239397077e-123,2.244357403231855e-132,5.697026753252287e-24,0.0,8.260172394693069e-122,2.884549399646288e-119,8.548576606212585e-117,4.4044098280599656e-21,0.0,1.2138658452320328e-20,7.899809538110635e-20,0.0,2.3844125304088852e-23,0.0,1.161280029440681e-22,3.936519926927399e-40,0.0,9.714009099423732e-24,5.020359313762557e-25,1.7832909667824379e-31
0.008,0.20479843508605372,297.9999999989303,1.248195623424701,0.691011400000632,0.0,0.0510932555599935,1.1592947127280145e-21,0.20991577519424354,7.928045020408282e-15,1.84854393136514e-27,6.2317639270371115e-24,9.793864726331656e-11,3.440524926136833e-80,9.26904953705971e-15,7.370708399374407e-28,0.0,2.4908522072788348e-15,5.757528563316602e-17,1.0829936439293146e-26,0.0,7.520025622898579e-39,0.0,9.073444419600418e-26,2.006600387997798e-18,0.0,0.0,4.113338042977819e-18,0.0,3.263606985740207e-19,0.0,4.4143832931060864e-20,1.1044715496560865e-27,9.85228990140263e-18,1.94016510014846e-16,3.534109617944238e-19,0.0,0.0,0.0,8.754574065283467e-29,9.240277474202487e-21,1.5486409860888943e-27,1.2571596647269797e-15,0.0,2.4839327369313105e-19,2.0159414086441182e-59,1.030722985887116e-19,5.870784705507218e-27,8.535711633769177e-28,5.516012411264155e-21,2.8687550734616566e-22,0.0,2.2339590665486332e-20,1.3050076793710784e-20,6.881364294051186e-28,0.0,5.733555464055175e-19,0.0,0.0,2.9033177829603038e-21,4.6645706143380045e-26,1.3285118511798419e-26,3.6422722749846735e-18,6.377191474707065e-13,5.890102970333261e-19,1.1048004871215208e-23,3.908272274312978e-22,2.138706252079216e-22,1.2982963549324916e-25,2.2385848702254917e-27,7.758404888239104e-27,0.0,1.0709004389451037e-23,1.040462231268079e-27,2.9648792047010247e-81,0.0,1.7801647489290835e-20,5.323568965014711e-32,0.0,3.621562980935778e-25,2.2444819062167252e-27,0.0,2.0786825571956652e-23,0.0,6.895170588134146e-24,0.0,6.181038837329744e-18,1.5080488534744007e-31,3.7875662106259554e-25,2.8613452935217564e-16,2.50875502232644e-53,4.951727074289446e-125,0.0,5.686268512040185e-26,3.173257182760189e-23,1.689585420798314e-35,1.628868015715804e-32,0.0,1.2466658220456618e-40,0.0,9.734434569769656e-31,2.5218542272802322e-17,1.1113528682594693e-19,2.653440038575989e-28,2.601515380150698e-23,2.4065134028298945e-26,1.3203488688750155e-23,0.0,0.0,2.231526320623634e-33,0.0,5.1401138822264813e-23,1.5007328116650053e-36,1.8864198696892887e-25,1.4312973133892992e-20,9.842465579580948e-21,4.090896316105741e-23,2.2672478048536195e-24,1.896336493206897e-21,1.3217146032457683e-29,6.769043022992215e-21,0.0,3.3841630609099435e-23,5.812719697690518e-22,0.0,3.5101894351370316e-22,1.9985548278044204e-27,7.074777079585628e-18,0.0,5.2730276250333097e-23,6.885472486113539e-24,6.1512091905949305e-21,3.728081599053735e-24,0.0,9.896646225998105e-17,1.1450525549525752e-28,2.430260500936125e-21,8.043396613684149e-26,1.5162262690476566e-142,0.0,7.643114842569491e-36,1.1259688348837732e-23,1.387057950828839e-38,0.0,0.0,0.0,0.0,0.0,6.471270868291067e-21,2.047926840356082e-35,2.213092405617536e-22,1.0823140539332458e-17,1.6508209729891553e-22,1.5875763896776052e-35,8.766777392792356e-42,0.0,0.0,5.258254445158662e-143,2.480742929731307e-34,2.1793488820590677e-21,8.73220451595072e-22,0.0,0.0,1.586418860337311e-23,0.0,1.3100315694508281e-27,3.3182647783817845e-21,5.879819511146671e-30,6.163528910883487e-38,2.3325769449495604e-42,8.265002351742845e-93,0.04797956914653298,3.53163990112415e-23,4.219159672626496e-23,4.3761533154541625e-20,3.4942742822464407e-22,2.4194593371758998e-36,0.0,2.5863117217993343e-20,0.0,0.0,0.0,1.6165652808023055e-32,7.888950294944793e-20,1.4761783751502693e-16,8.320317827167273e-18,6.37775371984316e-25,2.528716276825159e-27,0.0,1.8098938603784914e-21,1.8616313032561333e-22,1.5338223731865186e-22,0.0,1.6487051860296307e-19,1.630963228678578e-22,1.112189963306212e-24,0.0,0.0,8.77529796682936e-25,0.0,0.0,4.060285403633129e-43,1.9684628671855595e-22,0.0,0.0,3.3485304884794957e-42,0.0,2.13298548575366e-75,6.650096725386373e-92,0.0,1.4047512654487127e-21,0.0,6.899704578072257e-40,5.974028529015703e-91,2.5530419153304415e-20,0.0,0.0,3.466521382953112e-42,4.3913630376163545e-21,0.0,1.1089587694376167e-42,0.0,0.0,0.0,2.7869721472425303e-21,0.0,8.826041366268598e-23,0.0,5.629708731359446e-116,0.0,1.4685618891331255e-52,0.0,0.0,4.858531473374318e-92,5.824057570718238e-92,3.0905957876496258e-21,0.0,7.059259867685425e-131,1.159819476854925e-130,5.4146276321328296e-30,1.713821867420437e-126,2.7888809537396787e-130,7.605255824328771e-117,9.690817920783441e-122,1.0379797056415299e-131,5.6971492350500375e-24,0.0,6.4882865753762225e-121,1.587916866897183e-118,5.07830476755282e-116,1.2366235380706834e-27,0.0,7.66501712363857e-19,8.393405988215348e-18,0.0,2.3844174925729863e-23,0.0,3.401312461333038e-29,5.679755772210918e-38,0.0,2.315127563707353e-21,1.4568315732446429e-22,5.174837919521716e-29
0.016,0.20479844135883965,298.000000006763,1.2481955851936324,0.6910113978055651,0.0,0.051093255749778604,1.1693993433077705e-21,0.20991577487468205,6.558491629811621e-13,2.8923704396922235e-25,1.185815104162152e-25,2.2877753743476584e-09,9.156752228644875e-80,9.345210331657477e-15,7.370714798410017e-28,0.0,2.1133610893615985e-13,6.499351453560983e-15,0.0,0.0,4.1252842667075647e-44,0.0,5.350635110851466e-28,2.1054534063784334e-16,0.0,0.0,4.3226711844523226e-16,0.0,3.759693436805211e-17,5.124021164051887e-31,6.1201601281919704e-18,0.0,1.0779364287672328e-15,1.5122390871201056e-14,4.2043928895810606e-17,0.0,0.0,0.0,0.0,1.2087693080967463e-18,6.665720903750444e-31,1.0456924411362774e-13,2.051112884234814e-20,3.3850868128089354e-17,2.1471503877129618e-57,1.4624026038074182e-17,1.385288133224228e-28,0.0,7.623139335319407e-19,1.1499960877716767e-21,7.751019583217302e-19,1.1137842230564666e-19,1.3933945167261607e-19,2.6670584354467955e-28,0.0,7.651595375668833e-17,0.0,0.0,4.628761210493044e-19,0.0,0.0,1.1507580040575055e-17,6.457569550680715e-13,1.2118374995096684e-18,2.3290011180646145e-25,2.4081044835694064e-21,3.490067718641458e-20,1.2096061986069082e-25,1.725756064999169e-27,1.938258602722659e-26,2.3255836986866985e-22,6.844024070205946e-21,0.0,7.589312411473222e-82,1.916760847777122e-30,2.3656789723591154e-18,1.0132054737756625e-33,1.1359609405994766e-36,1.6648671571511887e-29,2.244481850879064e-27,6.3038663878197594e-21,3.5055112245358845e-21,0.0,2.0884129445407547e-21,1.117803107394075e-21,6.181038902820309e-18,2.869631077463328e-33,3.787922573371476e-25,5.736551247142115e-16,3.390451411140543e-52,1.3372377075559128e-123,0.0,5.252179972911706e-26,6.059494514488428e-21,1.7995535087413696e-33,3.099531123564382e-34,0.0,1.327805801728157e-38,0.0,1.0918050780494991e-28,5.06102655717597e-17,1.1212226018266942e-19,1.317869060195672e-23,2.6241962293324123e-23,3.2522935527419105e-25,3.87728846216612e-23,0.0,2.3482790072564058e-29,1.720316985045908e-33,4.5900410928585356e-23,8.609163916962512e-21,3.670031314405364e-43,3.8742113657049843e-25,1.1450786163207703e-18,9.842917447359229e-21,7.235558300089945e-25,1.3285331610237203e-24,2.1597683563644264e-21,1.94106638382021e-35,7.908199710146068e-21,9.438890611762449e-21,3.3854185553120094e-23,1.029698732707826e-21,0.0,2.100669262185015e-22,2.0159754706973338e-27,1.4198675786408694e-17,3.7980207074270644e-23,5.2872359779942227e-23,1.6204758361910628e-23,6.4896415317849165e-21,3.76058314108016e-24,7.870837935394203e-28,4.122736074818836e-16,8.066256368713702e-27,4.438015782372924e-19,5.7812442011148935e-25,4.850674758684847e-141,0.0,7.127984001158884e-36,1.3648608688084949e-23,1.938434219999161e-36,9.54016894641471e-26,6.1022166533366446e-43,1.131200196696603e-23,8.920944135252592e-28,1.9338178737895798e-21,1.1452836245643032e-20,1.5787786348535882e-35,3.131287732178009e-20,2.170762845741712e-17,3.2139921298015275e-20,1.223885145288999e-35,9.046725887945188e-42,0.0,1.0906249749025304e-22,2.566009810256589e-141,1.4845908166093125e-34,4.811853526914911e-21,1.0607861578759127e-21,1.6704607822765748e-41,1.096206063286063e-34,1.5750640352555858e-23,0.0,6.334591138197871e-34,3.318381741909565e-21,6.0675799437602496e-30,3.420178157204611e-36,2.4070628574860313e-42,3.5679423647338035e-91,0.04797956928054651,3.56205441488388e-23,4.2498374215410036e-23,4.862854944978552e-18,5.2933184657056374e-20,3.75472909393363e-33,4.316392245717381e-23,3.782486345026518e-18,7.36380475659027e-40,4.949778815225939e-20,0.0,2.5087796171894202e-29,5.811788389369553e-18,2.9606508622023943e-16,1.6676715044244072e-17,6.424956613668586e-25,0.0,0.0,1.107889794563001e-21,1.9361549364689335e-22,1.5650069642638277e-22,0.0,7.373296544294968e-19,7.853421135757487e-22,6.1375895559037335e-24,0.0,0.0,2.63045116342436e-22,0.0,0.0,5.977466300978879e-47,2.3624651969235448e-22,0.0,0.0,0.0,0.0,3.227371382285655e-75,4.635761812120416e-90,1.678631782072123e-30,9.04878620201116e-20,1.8639768925099515e-24,9.863114175720309e-40,2.755032843309201e-89,2.572999334788941e-20,2.650671679476981e-23,0.0,0.0,4.3913630843772715e-21,0.0,1.1090647361221686e-42,0.0,0.0,0.0,4.866744297140827e-21,0.0,8.826041413575114e-23,0.0,3.384328780522009e-114,0.0,0.0,0.0,5.240188984005035e-23,1.1123662515217562e-89,9.28731673273609e-90,3.0905957671212904e-21,0.0,3.532659090004487e-129,6.91481632037278e-129,2.4414294908483478e-29,3.604220219728142e-125,1.3871835355808913e-128,2.4561837053825006e-115,3.355470732996396e-120,5.134287087928618e-130,5.719785714736612e-24,0.0,2.248295590566952e-119,5.0202825417530916e-117,2.1730197367916025e-114,3.483074723689591e-34,0.0,9.00570275066254e-17,8.939695983488089e-16,0.0,2.3844165262578664e-23,0.0,1.3204755435669687e-34,6.064491035952335e-39,6.38948592566272e-36,2.408638981533403e-21,1.4683921581851876e-22,3.3837124061480785e-31
0.02,0.20479849721632742,298.00000025578873,1.2481952447565263,0.6910113782903398,0.0,0.05109325743664111,7.230391279054727e-22,0.20991577202412728,2.092919681661314e-11,0.0,1.299670496176501e-25,2.1743878591583103e-08,2.0923976239423935e-79,5.7684606608039145e-15,7.370717382329224e-28,1.35817795740203e-15,6.882168571714793e-12,2.7987010419743407e-13,6.258238324625757e-32,0.0,3.705891886286861e-46,2.1695671185713046e-32,7.499339973444475e-27,9.072869234347861e-15,7.159262668665512e-39,1.2791403917283624e-39,1.735676182588061e-14,0.0,1.6522502741032509e-15,8.007312198541697e-33,3.060966269141994e-16,2.542083222594252e-32,4.501518979538094e-14,4.532985662953329e-13,1.902315795178038e-15,2.9080618345384963e-32,5.813294357207679e-35,6.37297647307725e-34,2.0200332219006906e-33,6.100758156388289e-17,2.659861037908401e-29,3.3400228547061413e-12,1.0457120908699158e-18,1.7525792063436424e-15,8.7367809528782e-56,7.924288083150131e-16,1.1551134710896895e-28,0.0,4.6852768156047365e-17,3.1217361092715166e-20,5.524434119770997e-17,2.676274827863887e-19,8.500532021298785e-18,1.6491654973882165e-28,0.0,3.8868268397057966e-15,3.355413783099103e-14,0.0,2.8232717003376354e-17,0.0,0.0,1.6350607968321576e-17,1.0855640498912837e-12,4.118737319704e-18,2.243562211748694e-25,6.792570793151186e-20,2.2485995609251294e-18,7.49650729128811e-26,1.0467333884119932e-27,0.0,2.5495323063454618e-20,4.42062365024186e-19,0.0,0.0,2.0355108551336487e-28,1.4756356891613186e-16,1.1104832411062555e-33,1.1359612364179667e-36,1.688024656349472e-33,2.2444813632024503e-27,4.479997735318156e-19,2.259505964193897e-19,0.0,1.3392233482975756e-19,7.478126272436072e-20,6.181039015494058e-18,3.145154404085073e-33,3.787921747878446e-25,7.527633739810775e-16,2.459384391203111e-50,4.420154150023237e-123,3.4689910185976865e-43,3.2552698129140666e-26,4.734705874772392e-19,7.322282305238771e-32,3.397128268516887e-34,0.0,5.402901459733293e-37,0.0,7.052576710583461e-27,6.49014036542335e-17,6.937836434767046e-20,9.65595685053186e-22,1.6225533011605772e-23,2.3591674893032812e-23,2.147938431436186e-21,9.335987864584862e-43,2.181858060134764e-27,1.0434372178205818e-33,4.344944371292233e-21,5.548883103613529e-19,3.5333683635901323e-41,1.411869727411834e-23,7.368571198837194e-17,9.843079079546463e-21,2.4398504061796483e-26,9.778650902895016e-25,2.0930903636294357e-20,1.2921422596723695e-35,1.3886367091365876e-19,6.8582171064235e-19,3.495193089323554e-23,1.3945139718589107e-20,0.0,1.7225836834625405e-22,1.2464789654396494e-27,1.926128890536972e-17,3.2489082026069097e-21,6.931721607916841e-23,2.3448620344860623e-23,2.4778129727396084e-20,2.3251844758244468e-24,4.877941070099866e-28,0.0,4.25282589017056e-25,3.113780458057467e-17,3.2053074342822934e-23,1.6911705580746475e-140,2.37732795603746e-21,4.4178681501912376e-36,1.2849959500934913e-23,7.906392296989489e-35,5.913441416051904e-26,2.0112683677798325e-41,2.023959124796983e-23,5.529619333957318e-28,3.3648107777431253e-21,1.460547800252205e-20,9.575898954597019e-36,2.227116695377859e-18,2.7394840975678397e-17,2.084526195789963e-18,7.42333539459047e-36,3.1456680989605096e-41,0.0,8.538307738400485e-21,9.15577604303783e-141,1.2173867491039276e-34,6.267454864056244e-21,1.0010831621410099e-21,2.9065766073807686e-41,1.907393351493419e-34,1.5751252881807805e-23,0.0,4.86494329032245e-38,3.31859652691985e-21,2.109790867983959e-29,2.4575751596784018e-34,8.369678395730575e-42,1.2775900855585064e-90,0.04797957047187821,2.202503291017207e-23,2.630381875510579e-23,2.30391400963457e-16,2.8367203194786656e-18,5.428894962766974e-30,2.908149964781593e-21,1.8155588961152834e-16,7.703411164404503e-39,3.3649268539811824e-18,0.0,3.6274040124993047e-26,3.316253649852211e-16,3.8792329544725697e-16,2.1899613384150006e-17,3.977916094516561e-25,3.737392067122653e-27,7.38259351155823e-20,9.94888520824103e-22,6.47628883187713e-22,3.6577549276596573e-22,0.0,3.314326543269372e-17,5.273978539470092e-20,4.092444373033522e-22,0.0,0.0,1.774309948914962e-20,3.932421880027389e-23,0.0,1.9727182196884065e-45,2.8724688301125633e-21,0.0,0.0,5.997339030070283e-42,0.0,3.6947858442341764e-75,1.1832228714010091e-89,1.160912736101656e-28,5.183996077766278e-18,2.3033335520811608e-21,2.526232039936916e-38,6.979888763753154e-89,3.8871417772998125e-20,1.997024184802507e-21,0.0,6.208761167271476e-42,4.391364799164228e-21,2.0169476298947008e-22,1.1091362822916005e-42,5.45317226125092e-32,0.0,0.0,1.4225771008886452e-19,1.0433803093733694e-21,8.826042771166768e-23,0.0,1.2353449669053768e-113,0.0,0.0,0.0,6.986105756268285e-21,2.8694419041642767e-89,2.3920562204410092e-89,3.0905990411027258e-21,0.0,1.2878438229654237e-128,2.52805815140375e-128,1.2836610777690856e-27,1.1705204731566823e-124,5.05629625110081e-128,8.378499003779553e-115,1.1569571554989178e-119,1.856973409391736e-129,7.291424129151368e-24,8.63719551631864e-38,7.788286847873272e-119,1.730551128728116e-116,7.71834921694664e-114,1.9868831349399054e-40,4.327229059615019e-39,4.064560372312232e-15,3.637603673724096e-14,2.2057671705301478e-33,2.384416765754152e-23,0.0,1.7119748729597437e-33,6.158980130761355e-39,7.20693352667256e-35,7.136782293907504e-21,2.7272139346767183e-22,4.74504872633373e-31
