Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271)
1.1975051882801345e-06,0.510839496842163,1.2487137817343541e-09,4.367157813870269e-11,9.99660493221442e-09,9.110823259157986e-10,0.0,0.0,1.5725337907919533e-08,6.757716865560227e-13,1.022244819594104e-11,1.5185590512844175e-15,9.539574806808662e-18,3.809767029099446e-33,1.2294542587873462e-24,1.4463990650123606e-17,3.2895397272717625e-11,8.685118032146142e-14,4.348573577699988e-23,1.1299110659846542e-24,2.2396681499389157e-13,1.0146749167448763e-21,9.384674885705586e-18,5.3998229945997894e-18,1.6355116549031275e-16,3.2021526450328995e-15,2.3962645539391715e-19,1.8242675160954474e-17,4.4707057713256145e-21,6.54717732138138e-23,9.733059598459844e-19,1.2984952553055289e-20,2.224308920715096e-16,3.527170158061896e-18,3.76,0.0,0.5375548863096262,0.9999434231581517,9.548960181006706e-09,4.5019859566737496e-13,2.273168151496082e-05,2.273169308861123e-05,2.6201991573872465e-15,1.8958027719758015e-19,5.654158060770936e-05,1.9421212776631126e-14,1.272911007138812e-13,1.1314692279882038e-08,2.6832229112656716e-09,5.982152758063956e-09,1.2895868754743469e-09,1.6875122729017636e-07,1.0504608926758539e-14,1.9321627257735542e-08,4.2514721677349325e-13,1.0322497748211493e-16,1.1183694242106669e-13,6.969409623225561e-11,1.2754781317544071e-17,7.59768108437332e-18,8.88106504396853e-14,2.455182730051841e-17,3.310834987060223e-11,6.661069091732769e-11,1.9476428980157047e-16,1.163830021646043e-14,1.4507059088560138e-22,3.382124492065891e-14,3.420519772072433e-16,1.0676827199075893e-18,1.949564759638772e-24,2.472087510992976e-19,2.498414271156589e-21,6.912490875545298e-19,1.7048236914575196e-25,8.259957471389829e-19,2.4414854577030747e-21,6.087322458293768e-12,1.1493843578680286e-22,4.78652877322255e-25,1.4596845611123314e-17,1.4516923539968222e-12,5.864360435858723e-22,2.2507009851827333e-12,3.183640355133319e-17,3.8614938575042923e-19,3.762976328351047e-23,1.6291076015543198e-10,1.4656987487288723e-24,2.0924561188643124e-15,1.1447724446442199e-17,2.31303084828343e-16,4.7078487805281084e-14,1.013196853007907e-27,3.3287841324937375e-17,1.0081619265422718e-14,5.365547422167775e-19,4.672877090835665e-26,1.759595725538633e-17,3.6785060150992286e-16,3.303160557981949e-16,4.085547007249329e-19
1.2168597082521205e-06,0.510839532424332,1.287841499657956e-09,4.5252213828140275e-11,1.0220781206560691e-08,9.55276979732742e-10,0.0,0.0,1.6103167737477245e-08,7.013048685161338e-13,1.0716875175745725e-11,1.5515431653178356e-15,9.972015543566928e-18,4.0669017887890326e-33,1.278157610815065e-24,1.470398789215464e-17,3.4098918384328934e-11,9.16314485610419e-14,4.7171885781199893e-23,1.1988755071875215e-24,2.3126497114129797e-13,1.048863520044676e-21,9.390659224929528e-18,5.756997847244611e-18,1.6987416530706953e-16,3.4312062139223453e-15,2.448037912035019e-19,1.8961988755457432e-17,4.871823817925932e-21,7.12162210157859e-23,1.0124978595811523e-18,1.3676414208675457e-20,2.3469521421616347e-16,3.774804643577594e-18,3.76,0.0,0.5375545167773244,0.9999434221654773,9.942538174133632e-09,4.734742654452607e-13,2.3099071418292636e-05,2.3099083538570064e-05,2.6626703482798323e-15,1.9269706102570376e-19,5.654158054702653e-05,2.021524344930685e-14,1.3487711326863133e-13,1.1568666864100858e-08,2.7517302934274463e-09,6.228830271242395e-09,1.3366374469659744e-09,1.7118166523419173e-07,1.0945239028428265e-14,1.9928019302702617e-08,4.352706964501562e-13,1.0677556929128555e-16,1.1631046695502666e-13,7.157037879960077e-11,1.3650095151030414e-17,8.155096076598313e-18,9.342307523169701e-14,2.6720168166989966e-17,3.432144775904122e-11,6.812699650196807e-11,2.0587677163169064e-16,1.2240990197252596e-14,1.500740223521215e-22,3.5871937878605396e-14,3.6365736402022816e-16,1.1737803736976637e-18,2.1353854413475977e-24,2.623862739567732e-19,2.652001050554839e-21,7.312609145163423e-19,1.863636688940851e-25,8.397875124504058e-19,2.4732861885822333e-21,6.259509811174759e-12,1.1648624242210098e-22,5.131234159330369e-25,1.484540182706191e-17,1.5046651491497901e-12,6.079847467822027e-22,2.3434323946760636e-12,3.363129697101732e-17,4.0883587945990554e-19,3.962236568050223e-23,1.680249781439141e-10,1.5521746427813812e-24,2.1950647825644505e-15,1.2017341499406298e-17,2.464576579293566e-16,4.8065658236932274e-14,1.1208389851185754e-27,3.5182569532867835e-17,1.0659911671565418e-14,5.736284414913062e-19,5.1194579003858496e-26,1.862278083802061e-17,3.9484208449004594e-16,3.4709319927979484e-16,4.2574136992153964e-19
1.2362142282241066e-06,0.5108395680066847,1.3275371369108663e-09,4.6860106034035875e-11,1.0445244983152977e-08,1.000845004820231e-09,0.0,0.0,1.648617336027816e-08,7.274482461538524e-13,1.1226697689826812e-11,1.5850828964616742e-15,1.0416900884696794e-17,4.338465255172853e-33,1.3283046698586168e-24,1.49522753502998e-17,3.532930550052411e-11,9.658712331657632e-14,5.110468482112246e-23,1.270743339735651e-24,2.386801365555938e-13,1.0836192909429368e-21,9.396861903183124e-18,6.132345763230971e-18,1.7634709469856336e-16,3.6722794288153265e-15,2.5002687437161407e-19,1.9700957659532344e-17,5.302616468642745e-21,7.737291284222011e-23,1.0525792620709425e-18,1.4391710369330383e-20,2.473947380514764e-16,4.035234600865883e-18,3.76,0.0,0.5375541472349273,0.9999434211587482,1.0344850009691052e-08,4.975955684146389e-13,2.3466461070026002e-05,2.3466473753759176e-05,2.7051415100871373e-15,1.9581384274558397e-19,5.654158049117514e-05,2.1025684191106007e-14,1.4276588357999835e-13,1.18248662385459e-08,2.820981539370412e-09,6.481767692343642e-09,1.384737052976529e-09,1.736033654067532e-07,1.1395467677154895e-14,2.0543058842838982e-08,4.455496236732187e-13,1.1039559585721099e-16,1.2091263500252062e-13,7.346868229839067e-11,1.4590794999720967e-17,8.743335808517595e-18,9.820556418625456e-14,2.903708513413993e-17,3.5561727686416463e-11,6.965693718842348e-11,2.1742929322863704e-16,1.2865638367776303e-14,1.5517444187095737e-22,3.8007437960453785e-14,3.8619777710611076e-16,1.2882028749439413e-18,2.3351555100730035e-24,2.7822054238544357e-19,2.812244310472033e-21,7.729148240535648e-19,2.0340684739257208e-25,8.540601044741011e-19,2.5061914337264418e-21,6.4338436072880166e-12,1.1808777291134637e-22,5.49460493424798e-25,1.5099518322365783e-17,1.558819190734858e-12,6.3002327032544085e-22,2.438514298307912e-12,3.5497798846915907e-17,4.3246493620843174e-19,4.16832683945044e-23,1.7321219592719515e-10,1.6422979060504369e-24,2.301080336004951e-15,1.2606139377328388e-17,2.62352886111791e-16,4.9061674030542185e-14,1.2377970655272037e-27,3.715269802200732e-17,1.1261542699956026e-14,6.126670563070739e-19,5.601241831601506e-26,1.9691738425564544e-17,4.2334877986553756e-16,3.6446109658208506e-16,4.434149974275901e-19
1.2749232681680786e-06,0.510839639171951,1.40862422525111e-09,5.015745785336125e-11,1.089489225252229e-08,1.0961801056176899e-09,0.0,0.0,1.7267934957452243e-08,7.815990745769123e-13,1.2293400788412911e-11,1.6539063068393234e-15,1.1344735169952313e-17,4.927555967130808e-33,1.4330734892468741e-24,1.5474260304622218e-17,3.787158842464936e-11,1.0703718329688587e-13,5.975970452613208e-23,1.4234612533205619e-24,2.538614951284673e-13,1.154832338648206e-21,9.409939986778476e-18,6.940211938182181e-18,1.8974862946169241e-16,4.192124477624849e-15,2.6061291935040427e-19,2.1239382783090918e-17,6.2603175195815744e-21,9.101723282019035e-23,1.135430522974309e-18,1.5895342502789383e-20,2.7412441911767584e-16,4.5961716106488664e-18,3.76,0.0,0.5375534081197191,0.9999434191030349,1.1175715883790844e-08,5.484502169885283e-13,2.4201239618675082e-05,2.4201253480761603e-05,2.7900837464433456e-15,2.0204739986409892e-19,5.6541580375421624e-05,2.2695631960890707e-14,1.5947535009235422e-13,1.2343793834955518e-08,2.9616864915302715e-09,7.006691127462736e-09,1.4841195166405155e-09,1.7842067792084117e-07,1.2324661201857015e-14,2.1798955123356913e-08,4.66581691820398e-13,1.1784641016300034e-16,1.305114245201931e-13,7.733068110986462e-11,1.6614051267411878e-17,1.0016899774829829e-17,1.0829551331842072e-13,3.4146024664640665e-17,3.8124779149809226e-11,7.275685581566739e-11,2.41892921594114e-16,1.4182774118754871e-14,1.6566923109920344e-22,4.2540072261435914e-14,4.341678795682925e-16,1.5439620101943589e-18,2.7796399552971617e-24,3.1192834849534914e-19,3.1534017694324753e-21,8.613163018003867e-19,2.412290663540085e-25,8.840802518835708e-19,2.5754626036269087e-21,6.788900135958307e-12,1.2145860460176634e-22,6.280052334751052e-25,1.5624624944269976e-17,1.6707117283197018e-12,6.755885817573225e-22,2.6358303559003834e-12,3.9452697035080136e-17,4.826473759327377e-19,4.601434486184653e-23,1.8380458231055819e-10,1.8338777696054835e-24,2.523581686488141e-15,1.3842704277706557e-17,2.9646401760270846e-16,5.1079681681769487e-14,1.5021903925874775e-27,4.132632182986305e-17,1.2537108109522448e-14,6.969377253843424e-19,6.679403638081466e-26,2.1960251773449542e-17,4.851494097466926e-16,4.010182048256639e-16,4.802535771987256e-19
1.3097614041176534e-06,0.51083970322134,1.4835234964081875e-09,5.32177485391924e-11,1.1300211618041408e-08,1.1868760328127183e-09,0.0,0.0,1.798977643220617e-08,8.325063844984433e-13,1.330826579173227e-11,1.7179434940371227e-15,1.2224180678478336e-17,5.513992875528964e-33,1.5326689896330331e-24,1.5973745788206614e-17,4.025377663879892e-11,1.170733476995675e-13,6.852005207120953e-23,1.5715217478900262e-24,2.679248893953722e-13,1.2208638026661753e-21,9.422501433837971e-18,7.736204192874798e-18,2.0233738207281296e-16,4.705255926941774e-15,2.703033882075428e-19,2.2695045981503502e-17,7.242143971027891e-21,1.0495095200295349e-22,1.2130882819881118e-18,1.7333959397866736e-20,2.9973150730928525e-16,5.149058588253419e-18,3.76,0.0,0.5375527428811928,0.9999434172045765,1.1953456007090729e-08,5.973011756757013e-13,2.4862539451935003e-05,2.4862554434483564e-05,2.8665316596856643e-15,2.0765759406938246e-19,5.6541580267433644e-05,2.425428027503351e-14,1.7560840803131018e-13,1.281807029170117e-08,3.090789208114714e-09,7.501200116582769e-09,1.5772408999189573e-09,1.8272668982041957e-07,1.319360186158548e-14,2.2958522889522685e-08,4.860617581333258e-13,1.2479584887677767e-16,1.396115681050907e-13,8.088003481674475e-11,1.8604613960672763e-17,1.1280254765997503e-17,1.1799524819151975e-13,3.9327593454543406e-17,4.052682874451541e-11,7.559122124009988e-11,2.6551177421338343e-16,1.5448255155791072e-14,1.7545380578574995e-22,4.6927542384684135e-14,4.807496449845654e-16,1.8076209017835283e-18,3.235359740380717e-24,3.446860154192249e-19,3.4849827291929755e-21,9.469171182552994e-19,2.7988674328098655e-25,9.12824031271204e-19,2.641948205337184e-21,7.115657455206731e-12,1.246924308225067e-22,7.057678094503117e-25,1.611671426859482e-17,1.7755556468473441e-12,7.183192922857733e-22,2.8217042221880613e-12,4.3274888642136546e-17,5.312796932818071e-19,5.0156807943290004e-23,1.9358476705223042e-10,2.019765254610903e-24,2.7361115989419962e-15,1.5024796804205722e-17,3.299482266828518e-16,5.292472457986803e-14,1.778583594428087e-27,4.5358544694110435e-17,1.3770715109246745e-14,7.802641020490022e-19,7.793522939491598e-26,2.415661700047764e-17,5.465693600302941e-16,4.3606360510563624e-16,5.151501169546485e-19
1.3445995400672282e-06,0.5108397672713564,1.5602270704852844e-09,5.63654360229875e-11,1.1705944730551916e-08,1.2823265797821849e-09,0.0,0.0,1.8729239410376503e-08,8.855232569917905e-13,1.4376380309421082e-11,1.784089029456643e-15,1.3146795123713567e-17,6.15824104837592e-33,1.637520150409432e-24,1.6502166211390878e-17,4.272644460514731e-11,1.2772603405042848e-13,7.828262474463198e-23,1.730054808010844e-24,2.823673934675212e-13,1.2887329020964384e-21,9.43583923670132e-18,8.601754830400537e-18,2.1543428338309594e-16,5.263875083239763e-15,2.801521871605378e-19,2.422045183056462e-17,8.349793259677517e-21,1.2061254566900244e-22,1.2937039377600587e-18,1.885570541830642e-20,3.26843361427634e-16,5.750116259217768e-18,3.76,0.0,0.537552077609491,0.9999434152601853,1.2759617008225752e-08,6.49188216972442e-13,2.5523838469923927e-05,2.552385463115175e-05,2.942979478681106e-15,2.132677814577382e-19,5.654158015935388e-05,2.5865409697820747e-14,1.9281363917418758e-13,1.3298983189015688e-08,3.2221803771770697e-09,8.017018391873082e-09,1.6738977391980309e-09,1.8700487626332836e-07,1.4093374517881339e-14,2.4145624383147e-08,5.060754952391796e-13,1.3198006193947443e-16,1.4916128422724277e-13,8.449789197036666e-11,2.0764770587022188e-17,1.2661945417995054e-17,1.283037426742446e-13,4.511047317911541e-17,4.3020522465780764e-11,7.84663430066959e-11,2.9070647311493023e-16,1.679263109890039e-14,1.8556447882796437e-22,5.161772361560069e-14,5.306872394234342e-16,2.1062620535748387e-18,3.7490203622610985e-24,3.7984464946551474e-19,3.840906386912212e-21,1.0385013179065546e-18,3.233367970271501e-25,9.43251069788702e-19,2.7125688705698695e-21,7.449147602897483e-12,1.2812531338346812e-22,7.90661586660845e-25,1.662754748104722e-17,1.8843806455767515e-12,7.627087524191179e-22,3.0155786260139255e-12,4.73570796253807e-17,5.833488509472944e-19,5.453736310287724e-23,2.0359741903809437e-10,2.2190256842873215e-24,2.9606538118100238e-15,1.627460528811009e-17,3.6622782054068545e-16,5.4796218854753627e-14,2.095787579787092e-27,4.9663317177620864e-17,1.508897355956993e-14,8.711634714273266e-19,9.059500504112289e-26,2.6506075704191992e-17,6.138759513789023e-16,4.732157019435496e-16,5.517429349165679e-19
1.379437676016803e-06,0.510839831322011,1.6387180213342597e-09,5.960007127707539e-11,1.2111922458143858e-08,1.3826443943344444e-09,0.0,0.0,1.9486631771470686e-08,9.407010445305027e-13,1.5498992768233003e-11,1.8524644842179865e-15,1.4113652043998727e-17,6.864942458527084e-33,1.7478580887923528e-24,1.70602800990204e-17,4.5290801970424684e-11,1.3901304968887697e-13,8.913153942719843e-23,1.899465220043526e-24,2.9718900726216877e-13,1.3584396417913545e-21,9.449979233140113e-18,9.541136435789729e-18,2.290473437780047e-16,5.870556390391851e-15,2.901629873676658e-19,2.5817976032990014e-17,9.596000261930316e-21,1.3816873421707282e-22,1.3773047985335628e-18,2.046273684602473e-20,3.5549362211091627e-16,6.4019600787840445e-18,3.76,0.0,0.5375514123044632,0.9999434132697228,1.3594221803428677e-08,7.042252707453912e-13,2.6185136672603598e-05,2.618515407209529e-05,3.019427203425271e-15,2.188779620344862e-19,5.65415800459252e-05,2.7528730768606083e-14,2.1112471038876965e-13,1.3786315532503852e-08,3.3558091358732324e-09,8.554517003064134e-09,1.7741383616560335e-09,1.9125541697252263e-07,1.5023855752499446e-14,2.5360080165557042e-08,5.266336850735442e-13,1.3940290699937894e-16,1.5917254439958894e-13,8.818303120228725e-11,2.3103238442001556e-17,1.4169277537436992e-17,1.392428207938652e-13,5.154382290631431e-17,4.560712621143004e-11,8.138091667989573e-11,3.1753367118819875e-16,1.821888616966389e-14,1.9600586331621953e-22,5.6621005299603066e-14,5.841021814783831e-16,2.4432367562804803e-18,4.325924264036715e-24,4.1751000129956444e-19,4.222247797813309e-21,1.1363261740958722e-18,3.7200531900604844e-25,9.754075475002487e-19,2.7875228875440158e-21,7.789270204751836e-12,1.3176617707432735e-22,8.831143561834731e-25,1.715738245462577e-17,1.9972411587296247e-12,8.087828589485691e-22,3.217592591115961e-12,5.171012467768004e-17,6.390036096714434e-19,5.916213963619006e-23,2.1384103649986978e-10,2.4322671751021143e-24,3.197575609499424e-15,1.7594231916657444e-17,4.0545980016191244e-16,5.669332251817697e-14,2.4583885359104554e-27,5.425150648586544e-17,1.6495369997220426e-14,9.70121551526103e-19,1.0493713334143292e-25,2.901503116820192e-17,6.874636088051782e-16,5.125480554976533e-16,5.90076537139698e-19
1.4142758119663778e-06,0.510839895373315,1.718977526681672e-09,6.292113805558891e-11,1.2517987950835865e-08,1.4879409997900145e-09,0.0,0.0,2.0262254459414545e-08,9.98091983024868e-13,1.667734363413378e-11,1.923194692605712e-15,1.512582599932733e-17,7.639028518703161e-33,1.863921820817439e-24,1.7648832880568248e-17,4.7948014940851375e-11,1.509520466499867e-13,1.0115546836286312e-22,2.0801603028922673e-24,3.1238973069613285e-13,1.429984026713831e-21,9.464947200622734e-18,1.055877031468481e-17,2.4318435754769817e-16,6.527939078130116e-15,3.0033938142527423e-19,2.7490050393606242e-17,1.0994457620636401e-20,1.5779781526837893e-22,1.4639175564509454e-18,2.2157171131880993e-20,3.8571489964683404e-16,7.107256884100068e-18,3.76,0.0,0.5375507469659715,0.9999434112330482,1.4457281927072727e-08,7.625277507208768e-13,2.6846434059933738e-05,2.6846452758631764e-05,3.0958748339135298e-15,2.2448813580501796e-19,5.6541579929233575e-05,2.924393978545854e-14,2.3057496923737214e-13,1.4279850234820032e-08,3.4916223736126915e-09,9.114058495031566e-09,1.878009486707156e-09,1.954784905108032e-07,1.5984911527783385e-14,2.660171195663321e-08,5.477468051444818e-13,1.4706833881818326e-16,1.6965710652967452e-13,9.19341585951249e-11,2.5628866711010702e-17,1.5809761073727038e-17,1.5083436388775817e-13,5.867915930309536e-17,4.828786435848159e-11,8.433363455773228e-11,3.460501830328053e-16,1.9730045492776962e-14,2.0678265980233712e-22,6.194772237842824e-14,6.411154243888036e-16,2.8220950464387746e-18,4.9716718939291895e-24,4.577895944383122e-19,4.630100199878956e-21,1.2406535979241723e-18,4.263414884544628e-25,1.0093390516121437e-18,2.867003414693032e-21,8.135916526230608e-12,1.356237223098129e-22,9.835654677618884e-25,1.770646852350989e-17,2.1141898100164667e-12,8.565669536437255e-22,3.4278819393660743e-12,5.634507235366863e-17,6.983955259667067e-19,6.403715551717783e-23,2.2431412737624192e-10,2.6601114494960986e-24,3.4472449317589802e-15,1.8985783547864506e-17,4.478059540792926e-16,5.86151912384663e-14,2.8713266727167656e-27,5.913412109446723e-17,1.799344283376708e-14,1.077642727924578e-18,1.211386225838893e-25,3.16899847129143e-17,7.677425138511259e-16,5.541348797809528e-16,6.30195423384117e-19
1.4491139479159525e-06,0.5108399594252786,1.8009849267865532e-09,6.632804950635803e-11,1.2923995801176599e-08,1.5983266795244196e-09,0.0,0.0,2.1056401225497378e-08,1.0577491723215754e-12,1.7912665458746994e-11,1.9964077080047e-15,1.6184391507758205e-17,8.485731255430145e-33,1.985958203966585e-24,1.8268555403432136e-17,5.069920630240969e-11,1.635605184637546e-13,1.144477310351151e-22,2.272549673770696e-24,3.27969563685694e-13,1.5033660619352603e-21,9.480768822435754e-18,1.1659226634754183e-17,2.578529011448745e-16,7.23872592516522e-15,3.1068487654328823e-19,2.923916204630665e-17,1.2559861148219215e-20,1.7969011967812355e-22,1.553568299498954e-18,2.3941082586939716e-20,4.1753878032185707e-16,7.868723276431544e-18,3.76,0.0,0.5375500815938897,0.9999434091500266,1.5348798335365165e-08,8.242125018229717e-13,2.7507730631872097e-05,2.7507750692067268e-05,3.1723223701410213e-15,2.3009830277478764e-19,5.6541579812632036e-05,3.1010720478693547e-14,2.511974355387947e-13,1.4779370754757305e-08,3.629565085878122e-09,9.695996576207255e-09,1.9855562275776478e-09,1.9967427428766584e-07,1.6976398305776862e-14,2.787034262797631e-08,5.694250060089231e-13,1.5498040742465957e-16,1.80626492338492e-13,9.574991541344966e-11,2.835062777237875e-17,1.7591105557500045e-17,1.631002902884723e-13,6.657038147888512e-17,5.10639197413141e-11,8.732318986267134e-11,3.763129647325282e-16,2.1329173827203704e-14,2.178996548089474e-22,6.760815205506637e-14,7.018473100651562e-16,3.2465896535500937e-18,5.692166973376963e-24,5.007926791046495e-19,5.065574549361108e-21,1.3517500524509823e-18,4.868179449711356e-25,1.0450904941638151e-18,2.9511987250354337e-21,8.488970214418328e-12,1.3970643374070663e-22,1.0924656574373662e-24,1.8275046487889467e-17,2.235277414379227e-12,9.060858261798905e-22,3.646579166879001e-12,6.127316205004924e-17,7.616789146541419e-19,6.916830393830994e-23,2.3501520925494854e-10,2.90319377118987e-24,3.710030091012263e-15,2.0451370072197584e-17,4.934328693605955e-16,6.056098103216998e-14,3.339909608186533e-27,6.432230484740937e-17,1.9586780666873885e-14,1.1942502441534083e-18,1.3939041584849402e-25,3.453753263156452e-17,8.551388096689754e-16,5.980509987117287e-16,6.721440661114364e-19
1.4839520838655273e-06,0.5108400234779122,1.8847177986308935e-09,6.982014581557344e-11,1.3329811234603776e-08,1.7139103634249036e-09,0.0,0.0,2.1869358408918837e-08,1.1197265551657475e-12,1.9206182930322138e-11,2.072234751048278e-15,1.72904220438477e-17,9.410595072216046e-33,2.114221849115793e-24,1.8920162487475446e-17,5.354545557956833e-11,1.76855797388984e-13,1.291063805951286e-22,2.477045011661364e-24,3.4392850614649996e-13,1.5785857526330342e-21,9.497469654573966e-18,1.2847224384207103e-17,2.7306033241563757e-16,8.005681848914654e-15,3.2120288825859397e-19,3.1067852535571677e-17,1.4307956454602786e-20,2.0404847107080515e-22,1.646282525950806e-18,2.5816498183298492e-20,4.509958349745673e-16,8.689123957076792e-18,3.76,0.0,0.5375494161881037,0.9999434070205356,1.6268762179147298e-08,8.893977456712382e-13,2.8169026388374454e-05,2.8169047873696463e-05,3.248769812102659e-15,2.3570846294930352e-19,5.654157969244377e-05,3.282874563328441e-14,2.730247939329521e-13,1.5284661669053222e-08,3.769580710552557e-09,1.0300675837240877e-08,2.0968220979484676e-09,2.038429445668168e-07,1.7998164101759666e-14,2.9165796195411086e-08,5.916780908466997e-13,1.63143256001507e-16,1.920919658012126e-13,9.962888579711495e-11,3.1277608327720476e-17,1.952121511824858e-17,1.760625352228012e-13,7.527379270778783e-17,5.393643376484461e-11,9.034828050055694e-11,4.0837909416081855e-16,2.301937424921444e-14,2.2936171455708444e-22,7.361251075847389e-14,7.664175271780231e-16,3.720679730452705e-18,6.4936214237047344e-24,5.466301816960115e-19,5.529799011512182e-21,1.4698864589338226e-18,5.539311337204025e-25,1.0827060320001744e-18,3.040292403141214e-21,8.848308054241174e-12,1.440225869554363e-22,1.2102768622106537e-24,1.8863348646075533e-17,2.360552985443302e-12,9.573637195727694e-22,3.873813339090098e-12,6.65058206541177e-17,8.29010806223257e-19,7.456133955682716e-23,2.459428093093031e-10,3.1621628674889657e-24,3.9862994891576474e-15,2.1993102768233144e-17,5.42511937085844e-16,6.252985068566126e-14,3.8698255283601744e-27,6.982733071758004e-17,2.1279020480428082e-14,1.3204863770270684e-18,1.598981110684039e-25,3.7564362909505755e-17,9.500947953327245e-16,6.443718011774613e-16,7.159668900431477e-19
1.518790219815102e-06,0.5108400875312256,1.9701520283311094e-09,7.339669300896963e-11,1.3735309457083069e-08,1.83479953460225e-09,0.0,0.0,2.270140477973638e-08,1.184078898660211e-12,2.055911291769172e-11,2.150810160259107e-15,1.8444989242689348e-17,1.0419487749666464e-32,2.248975013012119e-24,1.9604351610902326e-17,5.64877992579532e-11,1.9085505243503893e-13,1.452342728674602e-22,2.6940598230477646e-24,3.602665579934909e-13,1.6556431040883108e-21,9.515075094264542e-18,1.4127631208558874e-17,2.8881379062506065e-16,8.831632587469348e-15,3.3189673541654014e-19,3.297871694324102e-17,1.6255579389825922e-20,2.3108857838547764e-22,1.7420851566056196e-18,2.778539378436295e-20,4.861156276924298e-16,9.571270313100716e-18,3.76,0.0,0.5375487507485093,0.9999434048444565,1.7217155424957787e-08,9.582030339614757e-13,2.8830321329394716e-05,2.88303443048026e-05,3.3252171597931344e-15,2.413186163341196e-19,5.65415795687428e-05,3.4697678435538987e-14,2.960893883686497e-13,1.5795509102486222e-08,3.911611394730646e-09,1.0928431551191583e-08,2.2118490207791695e-09,2.0798467647265617e-07,1.9050049333713664e-14,3.0487897812518576e-08,6.145154996855303e-13,1.715611189090808e-16,2.0406451561832252e-13,1.0356960311342286e-10,3.44190014123652e-17,2.1608183953196448e-17,1.8974303428266174e-13,8.484811669479797e-17,5.690650658684619e-11,9.340761189470412e-11,4.423057549466995e-16,2.480378702457029e-14,2.411737824485911e-22,7.997095181555772e-14,8.349450788698628e-16,4.248533856987448e-18,7.382559296914841e-24,5.954146596262892e-19,6.02391850508068e-21,1.5953381136041635e-18,6.282015785985974e-25,1.1222289932181926e-18,3.1344634716025386e-21,9.213800604667126e-12,1.4858025238340132e-22,1.3374720579659536e-24,1.947159883898074e-17,2.490063745433336e-12,1.0104243360633216e-21,4.109710016393465e-12,7.205465952952739e-17,9.005509079163325e-19,8.022186980043287e-23,2.5709546424344834e-10,3.437680839638432e-24,4.2764213804916646e-15,2.361309292423491e-17,5.952193539208219e-16,6.452096358574169e-14,4.467154198427133e-27,7.566059536655128e-17,2.307384606759098e-14,1.4569125755662081e-18,1.8288258940274527e-25,4.0777252340006284e-17,1.0530690845295706e-15,6.931732028513894e-16,7.617082554467346e-19
