Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787)
1.0283371582892726e-10,0.8003230974413721,4.0547952913709574e-12,2.279272144128932e-15,6.853200279351294e-13,1.8773435851457704e-15,0.0,0.0,2.4785249585274303e-09,4.295714544674339e-16,2.3784491379632523e-18,7.369701955376438e-20,4.440639699768504e-25,3.6437447410976856e-32,1.6314203910833952e-22,6.297612463011903e-16,4.259750432693616e-20,3.2042467600976345e-20,1.4944336490040241e-28,7.445079823083264e-27,7.988447190555009e-14,1.4883054987815778e-22,1.3889727170606851e-13,2.3914874494864014e-34,2.379904506685105e-27,3.872264943505527e-24,3.491255829003416e-21,1.5921278532105091e-28,6.833702891208827e-44,1.1783113676685428e-38,7.459679463220032e-30,4.228270573690496e-32,2.7041708527980864e-24,5.219356608930087e-43,3.76,0.0,0.9487327445344272,0.99972347008315,1.486883054243818e-16,7.065369560668539e-25,9.382640996295464e-06,9.38264138725143e-06,9.874802716396276e-14,6.108964677792773e-17,0.00027652743763814875,1.7711813761946314e-17,1.1100052861829638e-18,2.470953388756404e-09,3.5695754607532616e-12,2.835133913678178e-14,3.958821211167455e-12,4.123567164877314e-07,8.233994258032912e-17,6.8527824928884e-13,1.1385277423149214e-13,1.2253456392309425e-17,1.911550438382337e-14,2.195559481956958e-13,1.524842795342845e-25,5.1534226271187526e-23,1.4023335641437735e-13,7.100764683476102e-29
1.1240069257898191e-10,0.800323222503707,4.8393496050535975e-12,2.5303990080234676e-15,8.187565838714005e-13,2.4470190799466338e-15,0.0,0.0,2.7090762594559416e-09,5.132136742318808e-16,3.1058879248511933e-18,9.621344068730328e-20,6.293094463736309e-25,4.756013396985902e-32,1.9483118386219514e-22,7.521431952064605e-16,5.561304781677253e-20,4.183234076081666e-20,2.0522423349710456e-28,9.722449979459629e-27,9.543972778645391e-14,1.9434527561596684e-22,1.5175545631614063e-13,3.730843382533205e-34,3.395586807939849e-27,5.106494584967309e-24,4.55925008848508e-21,2.4773575325077757e-28,1.2656047157574825e-43,1.9991648918055277e-38,1.064797663835302e-29,6.505024627820933e-32,3.859658807259022e-24,9.685593393794923e-43,3.76,0.0,0.9487318522276222,0.9997012495519373,1.94165852547186e-16,1.0082815904309862e-24,1.0255535731175362e-05,1.0255536197797391e-05,1.1764501121647873e-13,7.292167374991842e-17,0.0002987477381658721,2.1162505258668887e-17,1.3376573361037646e-18,2.700025516207367e-09,4.260520553407943e-12,3.699657729670702e-14,4.728744462738585e-12,4.507194083263358e-07,9.837133941606545e-17,8.187034892400075e-13,1.3591085126016683e-13,1.476379325896252e-17,2.281888759232861e-14,2.6221389030175997e-13,2.175403456511804e-25,6.728295580364059e-23,1.5335164387492822e-13,1.0976986449344575e-28
1.2196766932903656e-10,0.8003233475659343,5.6936206973198505e-12,2.791787854167954e-15,9.640529264856208e-13,3.121798054326443e-15,0.0,0.0,2.9396222623826387e-09,6.042903059710539e-16,3.968301031344303e-18,1.2289907024574664e-19,8.672049631742e-25,6.073872191556417e-32,2.2931674827831654e-22,8.853393387926419e-16,7.103888279316341e-20,5.34349503123101e-20,2.7484109868924596e-28,1.2422555614354435e-26,1.1237781262652614e-13,2.4830343568734756e-22,1.646028025832254e-13,5.612654273033367e-34,4.705868268116384e-27,6.5934944457399795e-24,5.825483986629319e-21,3.7182253830921643e-28,2.2296151254889862e-43,3.248081464899385e-38,1.4763296444674474e-29,9.669193693085463e-32,5.350977091538626e-24,1.7096372207610785e-42,3.76,0.0,0.9487309599216589,0.9996795658188399,2.480823207792593e-16,1.3976491836102877e-24,1.1128429639853768e-05,1.1128430188747434e-05,1.3813537590088744e-13,8.578873778789581e-17,0.0003204312405717517,2.492050818376809e-17,1.588384713159955e-18,2.9289608724239144e-09,5.011797043146299e-12,4.723636416394139e-14,5.566861541231015e-12,4.890820522131668e-07,1.1582743304163527e-16,9.639866463315207e-13,1.5990032934834678e-13,1.752774492488623e-17,2.6846513277278582e-14,3.086389824571113e-13,3.0145650534224798e-25,8.594917238328931e-23,1.6648219927820325e-13,1.6364610154674178e-28
1.315346460790912e-10,0.8003234726280538,6.617696399957519e-12,3.0642902489430486e-15,1.1212087386291962e-12,3.910628409523682e-15,0.0,0.0,3.17016309010132e-09,7.028011672876463e-16,4.977171570039019e-18,1.541064205281645e-19,1.1668864258745982e-24,7.614614890768625e-32,2.665953908542289e-22,1.029339078273092e-15,8.907886785691822e-20,6.700356917221904e-20,3.602610557494732e-28,1.5581430753425102e-26,1.3069872553797644e-13,3.114229140908167e-22,1.7743932009678237e-13,8.18830834931794e-34,6.362731737364197e-27,8.363144095570233e-24,7.306842083814434e-21,5.412946871828608e-28,3.768762325632285e-43,5.090048208083734e-38,1.99700225923734e-29,1.3958841054499937e-31,7.237627678402795e-24,2.8954220006239915e-42,3.76,0.0,0.9487300676165374,0.9996584059144289,3.111558368834311e-16,1.890137307559825e-24,1.2001322722350682e-05,1.2001323360102386e-05,1.602055127597248e-13,9.96881187273078e-17,0.00034159091428442986,2.898593522698419e-17,1.862583062050402e-18,3.1577596772974776e-09,5.8232285505426636e-12,5.920393577652288e-14,6.4731317458522116e-12,5.274446481486823e-07,1.3470816950344796e-16,1.1211272567050104e-12,1.8581643807208872e-13,2.0549492437420525e-17,3.1197576538702115e-14,3.5882715112498166e-13,4.075574623568902e-25,1.0777993772007222e-22,1.7962502960430158e-13,2.365897312237188e-28
1.4110162282914584e-10,0.8003235976900659,7.611664199368824e-12,3.3487583946537223e-15,1.2902237210796523e-12,4.822469263269135e-15,0.0,0.0,3.4006988624542916e-09,8.087460796897449e-16,6.143981919495495e-18,1.901876422527937e-19,1.5382204669015018e-24,9.395504344000266e-32,3.066637783318514e-22,1.1841318312479366e-15,1.0993665998894356e-19,8.269131360493836e-20,4.635474332532477e-28,1.923512562287654e-26,1.5040246563304639e-13,3.84421472659944e-22,1.9026501843091314e-13,1.1635151193003191e-33,8.422346912780436e-27,1.0447354904245184e-23,9.020210762665012e-21,7.676305144713139e-28,6.146915040895341e-43,7.733912811378503e-38,2.644597564155853e-29,1.9651110749622415e-31,9.583964408389742e-24,4.731539948711075e-42,3.76,0.0,0.9487291753122576,0.9996377571821012,3.8410450933693573e-16,2.502500514358706e-24,1.2874214978685978e-05,1.287421571186307e-05,1.8384192948732028e-13,1.1461710231199429e-16,0.00036223941590710236,3.3358904177077956e-17,2.16063441105884e-18,3.386422147628225e-09,6.6946391639067585e-12,7.30321427974019e-14,7.447514440964518e-12,5.658071961333246e-07,1.550134996201114e-16,1.2901248731626662e-12,2.1365441890626232e-13,2.3833057672269428e-17,3.587127449962201e-14,4.127743274555442e-13,5.3943498681287375e-25,1.3302212873572733e-22,1.9278014183253657e-13,3.331503761751686e-28
1.5066859957920048e-10,0.8003237227519705,8.675611236767672e-12,3.646045131210425e-15,1.4710975921624068e-12,5.866290916353403e-15,0.0,0.0,3.631229696383836e-09,9.221248685229337e-16,7.480213736686302e-18,2.314945255896932e-19,1.991804310693957e-24,1.143377268097571e-31,3.495185856112898e-22,1.349707031529491e-15,1.3381571481081197e-19,1.0065114367142394e-19,5.868564474626314e-28,2.3419707916739825e-26,1.7148903202400902e-13,4.680167511366856e-22,2.0307990714453303e-13,1.6158013208336667e-33,1.0945063649243599e-26,1.2880184811580437e-23,1.0982478233599125e-20,1.0640574634777118e-27,9.71467710297257e-43,1.1437880470465377e-37,3.438241306053713e-29,2.706436117276979e-31,1.245919175001507e-23,7.491981413988679e-42,3.76,0.0,0.9487282830088194,0.9996176072726214,4.676464291381484e-16,3.252749265502905e-24,1.3747106408879401e-05,1.3747107244030307e-05,2.0903124919222108e-13,1.305729801921458e-16,0.00038238909467497485,3.8039537915721366e-17,2.4829074803586464e-18,3.614948497177852e-09,7.625853437840693e-12,8.885345131495653e-14,8.489969055417989e-12,6.041696961675187e-07,1.7674337894028062e-16,1.4709790647912543e-12,2.434095252010712e-13,2.73823069255741e-17,4.0866806302091704e-14,4.704764472494486e-13,7.009474316573345e-25,1.6192243954816573e-22,2.059475429414302e-13,4.584926561630765e-28
1.6980255307930978e-10,0.8003239728754565,1.1013789865809019e-11,4.282488944611541e-15,1.8684209574092566e-12,8.385813426567429e-15,0.0,0.0,4.0922770027397075e-09,1.1711833953955195e-15,1.07068649094958e-17,3.3119064496822214e-19,3.191762798229098e-24,1.635122280531476e-31,4.435741990884775e-22,1.7131625885609218e-15,1.914504303903244e-19,1.4399812424922218e-19,9.025964479421053e-28,3.352590504051168e-26,2.1781064014286094e-13,6.698674165285328e-22,2.2867729387170874e-13,2.940317072500808e-33,1.7642042403899054e-26,1.8939769870275127e-23,1.5721271579882815e-20,1.9297330438580925e-27,2.2395088948647405e-42,2.335690559531992e-37,5.546897201108216e-29,4.855388874534213e-31,2.0097382993167048e-23,1.7336056259302935e-41,3.76,0.0,0.9487264984044667,0.9995787560093008,6.693822948684232e-16,5.2452159972418196e-24,1.5492886790918956e-05,1.5492887849587727e-05,2.6401566006439167e-13,1.6555461496065483e-16,0.00042123989655045335,4.8324316691603485e-17,3.20153026659516e-18,4.071593674298757e-09,9.666993503974047e-12,1.2700332150292684e-13,1.077893207378428e-11,6.808945523861863e-07,2.244766306077165e-16,1.8682555274932773e-12,3.086521867407648e-13,3.529258144045344e-17,5.182017805973301e-14,5.971292833345484e-13,1.1296390153400178e-24,2.3168330214418053e-22,2.3231923971126105e-13,8.194659576097568e-28
1.8675985086561728e-10,0.8003241945448337,1.3320788790853574e-11,4.897738957818431e-15,2.2601910359558162e-12,1.1147891723883115e-14,0.0,0.0,4.500860695184945e-09,1.416761583764635e-15,1.4245123738307e-17,4.404486912424485e-19,4.6483398720590535e-24,2.173763944587969e-31,5.362137273347659e-22,2.0712181609437972e-15,2.5461484093959443e-19,1.9150265279476298e-19,1.2721074489384578e-27,4.4610389706397264e-26,2.6348599239110536e-13,8.911976437106509e-22,2.5132670547333064e-13,4.736564376053431e-33,2.5798341495185113e-26,2.5857063495563413e-23,2.0918279137934953e-20,3.1000858310716412e-27,4.354962988882522e-42,4.1248939591721115e-37,8.117686881017748e-29,7.739337283921659e-31,2.9407964514225766e-23,3.3821756885827136e-41,3.76,0.0,0.9487249168173875,0.9995458772569833,8.906057027882461e-16,7.673037736244321e-24,1.7040066518412465e-05,1.704006779688309e-05,3.1780845733631837e-13,1.9996366594041923e-16,0.00045411823989184683,5.8469038380681e-17,3.9227408610316174e-18,4.4758383765170575e-09,1.1674173219822285e-11,1.687643348065504e-13,1.3034696841567221e-11,7.4889112022224e-07,2.715421989326342e-16,2.259974820353776e-12,3.728363325459791e-13,4.3226154855156803e-17,6.259571427936956e-14,7.218886137632282e-13,1.6516441894786757e-24,3.081468029612319e-22,2.557320777148283e-13,1.2994000654259236e-27
2.0371714865192477e-10,0.8003244162138731,1.58489325132921e-11,5.566076496749409e-15,2.6892146002440323e-12,1.445959652779087e-14,0.0,0.0,4.909430506329328e-09,1.6856922754084688e-15,1.8487775291573538e-17,5.71383136977897e-19,6.5542310947558424e-24,2.818971655305107e-31,6.3755782259566595e-22,2.4629911398380196e-15,3.303128880295981e-19,2.484320292706773e-19,1.7404089726703047e-27,5.790449916607095e-26,3.1350574814760557e-13,1.1565742308154712e-21,2.7394229924045e-13,7.320893640765908e-33,3.649676157406324e-26,3.449124412984015e-23,2.715054772940311e-20,4.77926318012995e-27,7.992456107099738e-42,6.93397093822663e-37,1.1493008247073695e-28,1.185337215685061e-30,4.163032301562736e-23,6.227080246325215e-41,3.76,0.0,0.9487233352329503,0.9995143931774253,1.155876020726673e-15,1.0859015907959305e-23,1.858724365071162e-05,1.8587245169279125e-05,3.762843849371168e-13,2.37558554980403e-16,0.0004856019104501172,6.958241347994736e-17,4.7250404280912095e-18,4.879658508431177e-09,1.3866627393165462e-11,2.1875646799894515e-13,1.550371715748968e-11,8.168875374183891e-07,3.230827991942383e-16,2.6889380380482428e-12,4.429728471777577e-13,5.204611964344522e-17,7.437043404790371e-14,8.583840881996214e-13,2.336223437865955e-24,3.997941243585592e-22,2.7918362821677434e-13,1.9771823788737776e-27
2.2067444643823227e-10,0.8003246378825746,1.8598694478173248e-11,6.2922728650438104e-15,3.1554906161430148e-12,1.8371257584949836e-14,0.0,0.0,5.317986996728634e-09,1.977974617737071e-15,2.349873354167556e-17,7.259407673391685e-19,8.993496145737952e-24,3.5802393419217426e-31,7.47588233270684e-22,2.8884232116143505e-15,4.196706673286516e-19,3.1563274461049264e-19,2.322091857598777e-27,7.360990387345845e-26,3.6786990247002383e-13,1.4699892404315598e-21,2.965241279123622e-13,1.092880421927691e-32,5.021563262912526e-26,4.512600277109826e-23,3.451218453552073e-20,7.117333892763572e-27,1.3971609914837523e-41,1.1182390070733513e-36,1.5825478284330559e-28,1.755401423021915e-30,5.731607127939795e-23,1.092006436010728e-40,3.76,0.0,0.9487217536511544,0.9994842446100931,1.46919153897984e-15,1.4946353433029107e-23,2.013441818792206e-05,2.013441996678041e-05,4.3937278363251893e-13,2.783244027080695e-16,0.0005157500687589448,8.166529994073073e-17,5.610080793037318e-18,5.283055165219724e-09,1.6243394790501403e-11,2.777043138209876e-13,1.8185769195478522e-11,8.848838039765106e-07,3.790983386223856e-16,3.155143272431107e-12,5.190357018798235e-13,6.17693105614124e-17,8.713994630477481e-14,1.006593228100581e-12,3.213925309597075e-24,5.079930836521849e-22,3.026739300493536e-13,2.9061590555578304e-27
2.376317442245398e-10,0.8003248595509386,2.157054474262645e-11,7.081105816982899e-15,3.659018185006338e-12,2.2933311629907834e-14,0.0,0.0,5.726530703287058e-09,2.293607789479069e-15,2.934190644787856e-17,9.060649049388224e-19,1.2057401596636787e-23,4.467032582932655e-31,8.662867798088777e-22,3.347456205436134e-15,5.238123093595858e-19,3.939497897865575e-19,3.0323342219879146e-27,9.192857937162499e-26,4.265784504163189e-13,1.8354335318282452e-21,3.1907224409545757e-13,1.5839000521463638e-32,6.747390411239566e-26,5.807825458532995e-23,4.309731527671568e-20,1.0291257546735154e-26,2.3433293894466676e-41,1.7407691421295638e-36,2.1280995135587725e-28,2.526069696221828e-30,7.706463454836355e-23,1.837270496355785e-40,3.76,0.0,0.9487201720719992,0.9994553749010658,1.8345504479504117e-15,2.0090554495273407e-23,2.1681590130148224e-05,2.1681592189391516e-05,5.070040597813941e-13,3.222463879012406e-16,0.000544619368738024,9.471860544407986e-17,6.579413177142682e-18,5.6860294171691005e-09,1.8803518642236984e-11,3.4632874601261245e-13,2.10806297019561e-11,9.528799198983592e-07,4.3958876697658274e-16,3.658588738591023e-12,6.009989828575336e-13,7.241138500896697e-17,1.008998795379764e-13,1.1664935973581518e-12,4.3178835965376396e-24,6.3410989433921385e-22,3.2620302203629955e-13,4.147616030307709e-27
2.605809047722467e-10,0.800325159545302,2.5946993977282895e-11,8.25693581520552e-15,4.399787273818484e-12,3.0233072347127806e-14,0.0,0.0,6.279413921027728e-09,2.757953673204411e-15,3.868877408792988e-17,1.1940018695294534e-18,1.737506479226696e-23,5.883862713154489e-31,1.0406988468098289e-21,4.022093174216514e-15,6.902921960728239e-19,5.191436152830129e-19,4.2263054418579765e-27,1.2124184450412092e-25,5.129499043802077e-13,2.4199632688536348e-21,3.4953414707000954e-13,2.514532405648472e-32,9.746885674944633e-26,7.993170170044269e-23,5.683194130135616e-20,1.6289173311948927e-26,4.4618228375995833e-41,3.0207843871615707e-36,3.077365748309864e-28,3.976361241928673e-30,1.1142077991933586e-22,3.513015239951104e-40,3.76,0.0,0.9487180316459057,0.9994182444001783,2.4190023146807634e-15,2.903605243938345e-23,2.377545129089583e-05,2.377545376142157e-05,6.05645328040626e-13,3.8668794267071374e-16,0.0005817493160003167,1.1393135650349467e-16,8.028068403046054e-18,6.230723857765564e-09,2.2558554606111853e-11,4.558871375840742e-13,2.5336880672351697e-11,1.044902229872932e-06,5.285795368193362e-16,4.399227084051535e-12,7.212742447231121e-13,8.830284294068877e-17,1.2109134193403597e-13,1.4014726578178615e-12,6.236195457642659e-24,8.357522976211309e-22,3.5810796147993304e-13,6.450417493319193e-27
2.8353006531995365e-10,0.8003254595390473,3.0732211709023934e-11,9.568129370975175e-15,5.208781732588837e-12,3.8942240221013976e-14,0.0,0.0,6.832275875205812e-09,3.265064596331544e-15,4.9835309934422566e-17,1.5371163569970613e-18,2.4283166879463368e-23,7.571195471313486e-31,1.2309092482057858e-21,4.7580224112926e-15,8.88680494189119e-19,6.683288393092806e-19,5.724875936528456e-27,1.562146060605352e-25,6.072783393210052e-13,3.1169805048971106e-21,3.7993452952325014e-13,3.8395761140055877e-32,1.364804157462311e-25,1.0766959028010253e-22,7.321331257598641e-20,2.4801605635445768e-26,8.0464184507189e-41,5.0038641066848246e-36,4.313602391204914e-28,6.0264834520233e-30,1.5615334866112743e-22,6.3619279348748635e-40,3.76,0.0,0.9487158912246466,0.999383229327669,3.1160073779590125e-15,4.067775419588324e-23,2.586930769922471e-05,2.586931061741457e-05,7.123148294237772e-13,4.568466847626991e-16,0.0006167638348372093,1.3492576195220622e-16,9.637117494758316e-18,6.774649080984722e-09,2.6645326824654067e-11,5.862487559683058e-13,2.998194415749738e-11,1.1369242639553931e-06,6.257664064023032e-16,5.208066154518633e-12,8.522456144604581e-13,1.0593683847410326e-16,1.4307811662348831e-13,1.6577684636657273e-12,8.730630867948126e-24,1.0760897069894363e-21,3.9008411455919534e-13,9.651208314170425e-27
3.064792258676606e-10,0.8003257595321746,3.592733356245098e-11,1.1026585974284894e-14,6.086000381581972e-12,4.9186755579335057e-14,0.0,0.0,7.3851177087727756e-09,3.814938772042188e-15,6.29398764034433e-17,1.9401954054952453e-18,3.307097710721937e-23,9.552253836497199e-31,1.436873522091939e-21,5.555100912894388e-15,1.1217465255002891e-18,8.435869997002578e-19,7.56972035917104e-27,1.97350780933906e-25,7.095637429912166e-13,3.9363670106724295e-21,4.1027352075178374e-13,5.6733076668343e-32,1.861475004625718e-25,1.4242275531724368e-22,9.247490641272433e-20,3.6545128422018056e-26,1.3858338256365797e-40,7.96929043419294e-36,5.889560224783596e-28,8.845348733036364e-30,2.1316623118506746e-22,1.1002754600280083e-39,3.76,0.0,0.9487137508082204,0.9993502091655954,3.935475493221657e-15,5.5508321914404e-23,2.796315935538356e-05,2.7963162757381872e-05,8.268490698449874e-13,5.326863841270013e-16,0.0006497834431900297,1.5770450509812237e-16,1.1409637318078481e-17,7.317807541522428e-09,3.106150219732694e-11,7.391682553927104e-13,3.501527153337059e-11,1.2289460221491492e-06,7.311496083945195e-16,6.085102467349838e-12,9.938498544767875e-13,1.2534318551860544e-16,1.668495371357226e-13,1.9353257597187433e-12,1.190574667804006e-23,1.3584954231495007e-21,4.2213157742993376e-13,1.397692868271088e-26
3.294283864153675e-10,0.8003260595246839,4.153348389844995e-11,1.26442268859526e-14,7.031442390674209e-12,6.109290553450593e-14,0.0,0.0,7.937940499970189e-09,4.407574499278348e-15,7.816081875767796e-17,2.408014703441305e-18,4.40519291785246e-23,1.1850172275822108e-30,1.6585474255861802e-21,6.413186106286681e-15,1.3922530916647344e-18,1.0469947180707868e-18,9.803673852872675e-27,2.4515579180354774e-25,8.198061031442901e-13,4.888000526457677e-21,4.405512496536774e-13,8.150422111898731e-32,2.4824304074200013e-25,1.8547711172424798e-22,1.1485026402774507e-19,5.236042093004011e-26,2.294707277634299e-40,1.2272319908597027e-35,7.862451879942208e-28,1.2630851631808675e-29,2.845234914100753e-22,1.8294052007916835e-39,3.76,0.0,0.948711610396626,0.9993190702534015,4.8873163828682215e-15,7.406134463995301e-23,3.0057006259617316e-05,3.0057010181334813e-05,9.490878831380605e-13,6.141710049858285e-16,0.0006809218016139316,1.8227043480747554e-16,1.3348452580085497e-17,7.860201625575963e-09,3.5804762144687755e-11,9.16388082582445e-13,4.043631590712506e-11,1.3209675044572964e-06,8.447295068132586e-16,7.030332849310168e-12,1.1460241048843704e-12,1.4654874196047226e-16,1.9239500123682723e-13,2.2340894229638976e-12,1.5874620359164908e-23,1.6863380366397004e-21,4.5425044621663584e-13,1.9685242993763183e-26
3.5389350151115494e-10,0.8003263793331427,4.796386506161104e-11,1.45574713715666e-14,8.11446913727797e-12,7.575797601491756e-14,0.0,0.0,8.527261323838427e-09,5.086448092773926e-15,9.689610923126265e-17,2.983395307017066e-18,5.855390419844784e-23,1.4674771183002433e-30,1.9121154112372237e-21,7.394978594682106e-15,1.724962712571877e-18,1.2971708253483569e-18,1.2663046782633592e-26,3.040335760769931e-25,9.460934746823387e-13,6.059248441562729e-21,4.727617153655211e-13,1.1676625078358777e-31,3.302755406457238e-25,2.421563660166409e-22,1.4239568703822738e-19,7.480361079292325e-26,3.783900538253326e-40,1.8833500523472313e-35,1.0472297864865715e-27,1.7989374938973743e-29,3.7889772091402205e-22,3.029827445858145e-39,3.76,0.0,0.9487093286010102,0.9992878256292077,6.058964379544909e-15,9.858662148328054e-23,3.228916134470656e-05,3.228916585976299e-05,1.087709691310917e-12,7.072144930741775e-16,0.0007121658354020476,2.1043068395833632e-16,1.5601390264124103e-17,8.437585508095123e-09,4.1218962447473365e-11,1.1340229641419712e-12,4.6641825121719757e-11,1.4190673534188546e-06,9.748394731334306e-16,8.113099049220619e-12,1.3198206295176563e-12,1.7116360603596426e-16,2.2156976054612568e-13,2.5758805286949896e-12,2.1116777983338992e-23,2.08966137363164e-21,4.885697388672157e-13,2.7619341041844614e-26
3.783586166069424e-10,0.8003266991408996,5.486397043882399e-11,1.6679695192408232e-14,9.275029405393435e-12,9.260921880200654e-14,0.0,0.0,9.11656282193885e-09,5.813915528569632e-15,1.1840835419346073e-16,3.6435245132484084e-18,7.637156721033491e-23,1.791348389554089e-30,2.183433923392804e-21,8.445770565306065e-15,2.1066863410686966e-18,1.5841966154311545e-18,1.606858359428259e-26,3.7168320716432603e-25,1.0814237210639984e-12,7.403970792016137e-21,5.049028590799481e-13,1.6332450382836228e-31,4.310766112346877e-25,3.119104528399608e-22,1.740284275732118e-19,1.0434300409989811e-25,6.034051193638093e-40,2.808567072009352e-35,1.3683714431266217e-27,2.5026676955752554e-29,4.949988289933442e-22,4.852617094198893e-39,3.76,0.0,0.9487070468108828,0.9992584750440237,7.404319136378862e-15,1.2874264603442143e-22,3.4521311029900745e-05,3.452131617857263e-05,1.2347231960913053e-12,8.065893959829239e-16,0.0007415158301214825,2.406293168840846e-16,1.8049137691251922e-17,9.014106067125142e-09,4.699949485222411e-11,1.3833222058815682e-12,5.328668796496883e-11,1.5171668888488422e-06,1.1142661187106039e-15,9.27335983650012e-12,1.5054834920212278e-12,1.9787674609163281e-16,2.5273601670422686e-13,2.9416432327624202e-12,2.755711547516997e-23,2.552516151262352e-21,5.229704083345033e-13,3.784455727286104e-26
4.028237317027298e-10,0.8003270189479551,6.223512023052407e-11,1.902542294593411e-14,1.0513123318364446e-11,1.118009127201584e-13,0.0,0.0,9.705846084624896e-09,6.5899750321644576e-15,1.4288933762320455e-16,4.394146161867407e-18,9.797536757610196e-23,2.1594020406283024e-30,2.4724501439276417e-21,9.565390818313815e-15,2.5407469147167506e-18,1.910569764368296e-18,2.0075298162636504e-26,4.487237530306441e-25,1.2257968274553888e-12,8.934119835641034e-21,5.369748355500758e-13,2.2371038642310724e-31,5.532925459141706e-25,3.96976076429153e-22,2.1003167607206286e-19,1.4253619248298577e-25,9.344161804215652e-40,4.084542762742024e-35,1.7582784363892764e-27,3.410843070534175e-29,6.359284762968737e-22,7.547228536982054e-39,3.76,0.0,0.9487047650262429,0.9992309036797468,8.935386633168422e-15,1.6532881635589076e-22,3.675345531548303e-05,3.6753461137777484e-05,1.38994633323694e-12,9.122527817759956e-16,0.0007690866038744059,2.728704049711072e-16,2.069431938397426e-17,9.589765964140648e-09,5.3143603882215584e-11,1.6663516088335496e-12,6.037024799794962e-11,1.6152661107500308e-06,1.2630103583737056e-15,1.0511112346834023e-11,1.70293793549037e-12,2.2671133696659966e-16,2.858811628646761e-13,3.331311228385943e-12,3.536431500369514e-23,3.0789672986186897e-21,5.574525709539658e-13,5.079422448726254e-26
4.294019426886987e-10,0.8003273663765247,7.077828046533086e-11,2.1844017215498764e-14,1.1946022090883042e-11,1.3548301989481041e-13,0.0,0.0,1.0346007327242197e-08,7.488131016849443e-15,1.7307280400110893e-16,5.3188340659805e-18,1.2632157259602775e-22,2.612534763645664e-30,2.806424535980862e-21,1.0859517922320809e-14,3.075475250675711e-18,2.3126289041822936e-18,2.517437960128154e-26,5.437860293075145e-25,1.3928878431483942e-12,1.0820501531170728e-20,5.717387196682057e-13,3.0835956871578533e-31,7.136211713132628e-25,5.096683457193195e-22,2.5442791029752693e-19,1.9590299473722345e-25,1.4594545945556956e-39,5.98407401982025e-35,2.270517408398935e-27,4.677668088246646e-29,8.210306619688325e-22,1.1843263354168458e-38,3.76,0.0,0.9487022861659864,0.9992028417083078,1.0823159180925535e-14,2.1335658363123394e-22,3.9178387789304516e-05,3.917839438843437e-05,1.5676726772397467e-12,1.0341194062210346e-15,0.0007971479337160267,3.1021590337796106e-16,2.3794508624146637e-17,1.0214174281332692e-08,6.022723649537774e-11,2.0144429927398795e-12,6.856203499789742e-11,1.7218379831572385e-06,1.4351626736453792e-15,1.1943589176252362e-11,1.930723534210241e-12,2.6046446597454745e-16,3.241171644406975e-13,3.781650002066238e-12,4.560440990982674e-23,3.727695232560509e-21,5.950055106060206e-13,6.850682901503726e-26
4.5598015367466763e-10,0.8003277138042673,7.98805651351751e-11,2.4962261995972573e-14,1.3470427889151022e-11,1.6230885682676457e-13,0.0,0.0,1.0986149487999581e-08,8.443631494508062e-15,2.0723215369557663e-16,6.364410099426394e-18,1.604136911946741e-22,3.1245951530123313e-30,3.1611567514533708e-21,1.2234456763469132e-14,3.680122320431414e-18,2.7672523906142793e-18,3.112097480891428e-26,6.514664072809226e-25,1.5706512389409891e-12,1.2955135222593834e-20,6.064213516645746e-13,4.169582685583403e-31,9.063864531007797e-25,6.469854202476406e-22,3.04679871715564e-19,2.641418273222004e-25,2.219163903897053e-39,8.567814969584933e-35,2.8873140894214534e-27,6.295072431156155e-29,1.043861409258693e-21,1.8092480298789987e-38,3.76,0.0,0.9486998073122032,0.9991766228366896,1.2959673732684722e-14,2.7114127958216846e-22,4.160331389116427e-05,4.160332131369979e-05,1.7546547103957025e-12,1.163302959100973e-15,0.0008233661636643791,3.4998275203033097e-16,2.7133330640554924e-17,1.0837573133556033e-08,6.773324762493211e-11,2.4073710160417926e-12,7.726996522852938e-11,1.8284094855423924e-06,1.6183144962937296e-15,1.3467516006469524e-11,2.1722433356394934e-12,2.967684927973486e-16,3.646579252333438e-13,4.260039219021448e-12,5.791417218840815e-23,4.461469877303553e-21,6.326549150601321e-13,9.066826264467897e-26
