Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158),S(476),S(980),S(5430),CFO(51),S(7338),S(1061),CHFO2(175),S(11877),S(5944),S(1828),CHF(40)
1.762581295718917e-06,0.9195739092848223,0.00245621998643264,0.00030039172564089536,0.000912136205973812,0.01650696762722887,0.0,0.0,0.0002261336097423075,9.198708936062617e-07,0.0012139192875415257,4.876191954667044e-05,1.1782254894077043e-05,1.5485753823527476e-10,3.3087874422631646e-08,1.7695882951967308e-06,0.0007435643893119305,0.00025819089396774943,1.6143719168142258e-06,2.8887763938755795e-07,0.0003737161099271035,6.206005071101352e-09,2.3800800269924203e-07,5.509303734612284e-07,3.241652782627186e-08,0.0006154198753798671,3.7022402593807886e-07,1.1990623579631412e-05,2.094686698607869e-07,1.2343585421854168e-08,1.708562300745599e-07,1.1874400609905776e-09,2.190150163697859e-07,8.31498645102264e-08,3.76,0.0,0.5787677397373782,0.9932708055749463,0.004069236673243462,0.00021356484532498258,0.3641428067218353,0.36957083027530213,2.507810145535574e-07,7.149818263505773e-10,0.0018295612746944063,0.0003723905707014237,0.0010381826860954657,0.00033576780160546506,2.9486659613242948e-05,0.007903987734850355,0.012128737575689965,0.01797663235880836,0.000315555948074322,0.000657866349253722,2.3520603530043977e-05,1.5630462382054856e-07,1.649725062030474e-05,9.065888908242261e-06,4.737746935032431e-05,1.2698576451936149e-05,0.00037302679859856915,1.3049663138289062e-05,0.0007656458757904378,1.0201345600187905e-08,0.00028492819634681613,4.982605739371501e-06,2.9528843104537712e-09,0.00011737330777962452,1.2550903223837333e-08,5.376167414456765e-09,1.6838246884320665e-13,6.33936891336343e-10,4.691139901214754e-10,9.431005662840081e-09,3.043693339006895e-14,6.571453225578846e-08,2.0472381637593593e-12,1.897491863337351e-09,1.1858208149492357e-12,5.586527195731294e-09,1.4422015696785723e-07,1.6682569236283684e-07,8.640234018249323e-11,2.609083116471177e-06,3.1169762568991445e-05,1.4249700932426304e-09,9.56666813100688e-11,0.0012335416380599548,5.181455320001521e-13,2.3097589146551937e-06,6.728267511353588e-11,3.868944766336111e-05,6.760700797309759e-06,3.0360882787576154e-07,2.183692759261311e-07,1.0568496143063822e-05,5.030033750950796e-07,1.1307384477059234e-07,1.979433358500943e-10,7.301601176317272e-06,8.626487429845966e-08,2.4676104300837834e-09,1.9361690059650228e-09,5.606036342886536e-09,9.328253053078533e-08,9.912947548073478e-11,1.0252503750913026e-08,8.675994825234056e-09,6.765365454798885e-11,9.23181995492617e-13,1.0163633295882568e-05,1.0237386618120724e-05,1.1846658014040778e-09,8.57942595121187e-06,1.1141252743421506e-11,6.523301666963587e-10,1.5942798199620307e-13,7.001073073157529e-13,4.4366027335233023e-11,2.456947261880133e-10,0.0004027662100212035
1.7731465307246795e-06,0.9198914509593676,0.002490576949904436,0.00030596880719484086,0.0009247191404978938,0.016798833637821815,0.0,0.0,0.0002292410838223522,9.380676195549276e-07,0.0012491074413727434,5.022791690422299e-05,1.2212106901028015e-05,1.6326865194931908e-10,3.4382189303660015e-08,1.8129795782502058e-06,0.000757126428388912,0.0002645063008324887,1.6888260505425463e-06,2.986700423421026e-07,0.00038062108397265423,6.3659807005344466e-09,2.451201044041798e-07,5.7179320879008e-07,3.320261511982637e-08,0.0006343187082306661,3.764524918297277e-07,1.2317002467404679e-05,2.182877133123402e-07,1.2808544848462012e-08,1.7631661423992466e-07,1.2153223795595732e-09,2.2304066872469628e-07,8.500782704172365e-08,3.76,0.0,0.5766836115017399,0.9931654735971183,0.004154016398324313,0.00021819167865693603,0.3657050274128441,0.37126646562971893,2.5185784446515306e-07,7.180887596660291e-10,0.001829367377833944,0.00037952134875642875,0.001060804432864925,0.0003394758639929192,2.981759021678112e-05,0.008040632899059966,0.012334508774370659,0.01805811809754996,0.00032167363288395024,0.000668935582942034,2.393446030990613e-05,1.6003251777582266e-07,1.6793208141236048e-05,9.198208166446565e-06,4.8950106787816177e-05,1.3106959925249558e-05,0.00038385431983781247,1.3506306642264566e-05,0.0007797165356996573,1.030950645815625e-08,0.000292804677830833,5.15236233590823e-06,3.042749866743609e-09,0.00011981411515669187,1.2806439210974865e-08,5.562251909567641e-09,1.7420513175042303e-13,6.667306093988773e-10,4.917729351507336e-10,9.698746242863933e-09,3.148872717524133e-14,6.731069059809851e-08,2.0970362794110973e-12,1.9243746375941183e-09,1.2144078431821519e-12,5.743865909134204e-09,1.4666799433632082e-07,1.718609250880022e-07,8.911720519467633e-11,2.7110318096837263e-06,3.243876033654569e-05,1.4823580930120996e-09,9.783529997514536e-11,0.0012453687608886483,5.37571926888598e-13,2.3413189375858816e-06,6.817241286165612e-11,3.95182239937337e-05,6.858680723675127e-06,3.156156894732051e-07,2.216554192745191e-07,1.0724106318639645e-05,5.282965316289225e-07,1.1805990189279458e-07,2.0077181378256086e-10,7.440027482108846e-06,8.79094678201428e-08,2.514118649485936e-09,1.996027232601565e-09,5.779828077691309e-09,9.71476966952e-08,1.0044987070438687e-10,1.0480858154938932e-08,9.050715293221116e-09,7.130423531755083e-11,9.630715726490878e-13,1.0606540296655894e-05,1.0599978205336448e-05,1.2261198046721781e-09,8.880786241895245e-06,1.1655794539141715e-11,6.785864968608069e-10,1.6638441158433125e-13,7.243765459574911e-13,4.611552579186563e-11,2.512692324819849e-10,0.00040534174567841846
1.7942770007362045e-06,0.9205259517057948,0.0025599548973761622,0.00031731702790643753,0.0009500870083327145,0.01739226038392943,0.0,0.0,0.0002355747043289401,9.755683606879924e-07,0.0013218805783756225,5.326856059960787e-05,1.3109652403607379e-05,1.8129327721753312e-10,3.7096549676757305e-08,1.9021295770857955e-06,0.0007847265875959912,0.0002774739540013084,1.8467413742470429e-06,3.190919762477952e-07,0.0003947689022542061,6.696988455538447e-09,2.5987189450971224e-07,6.15493806254152e-07,3.4824473120528146e-08,0.0006735070814412335,3.891641280244848e-07,1.2991083723145182e-05,2.368802613463764e-07,1.3782417701563687e-08,1.876644321031672e-07,1.2724662432231116e-09,2.312200969511387e-07,8.881402766054799e-08,3.76,0.0,0.572521712958747,0.9929496109297155,0.004327347885016193,0.0002276595166797472,0.3688058735980128,0.37464173200521544,2.5399525469934514e-07,7.242591483473638e-10,0.0018289700117558722,0.0003940147628096405,0.001106952871840133,0.00034690549564630996,3.0481439573902995e-05,0.008318296718187948,0.012752137664554674,0.018220625002237305,0.0003341134876016964,0.0006915206578125929,2.477414505949361e-05,1.677015440422342e-07,1.739383483996894e-05,9.466738206828394e-06,5.221675689486326e-05,1.3953971492905641e-05,0.00040625829453384013,1.4457378166254085e-05,0.0008084042956516212,1.0525904223544535e-08,0.0003090951200156376,5.507506319329487e-06,3.2290817145614322e-09,0.0001247879141586391,1.3326632750337785e-08,5.949523795904258e-09,1.8632243382057833e-13,7.368706199847539e-10,5.400035781391992e-10,1.0254439747637148e-08,3.367749410544436e-14,7.058846050126083e-08,2.1992968649872294e-12,1.978877280579148e-09,1.2730906168199444e-12,6.069492824270716e-09,1.5163619274820033e-07,1.8234631720743254e-07,9.476391250129123e-11,2.9252361099705075e-06,3.51114335716806e-05,1.6031309450148028e-09,1.0227129667053496e-10,0.0012692874058763462,5.783495372253472e-13,2.404852758364844e-06,6.996125025926222e-11,4.121372843175543e-05,7.0565611552674245e-06,3.407677933581685e-07,2.2829270028394894e-07,1.1037878749238565e-05,5.828380312383943e-07,1.2859856264801157e-07,2.0646814644963487e-10,7.721292469751638e-06,9.126373160732508e-08,2.608952099772738e-09,2.1199535027792844e-09,6.1397011051405955e-09,1.0528612419673758e-07,1.0312091896662094e-10,1.0947894562338367e-08,9.842350553512753e-09,7.913448258970855e-11,1.0473573698350956e-12,1.1543558734648337e-05,1.1356135138089546e-05,1.3124981618560872e-09,9.510088504083862e-06,1.2748559253921788e-11,7.338404242999535e-10,1.811059873107204e-13,7.750126909225432e-13,4.979172920999284e-11,2.6272577709971023e-10,0.00041054312692240404
1.813294423746577e-06,0.9210963535979922,0.0026231311824191105,0.0003277508366907198,0.0009731384346687396,0.0179374164554523,0.0,0.0,0.00024141232856802778,1.010627100624951e-06,0.0013901764673028556,5.613263697696028e-05,1.3961945164710145e-05,1.9897027051723893e-10,3.968805405691294e-08,1.9851006684447187e-06,0.0008101103749470866,0.00028953442031836224,1.9996710756969424e-06,3.384592246217475e-07,0.0004078955276949211,7.007864633750998e-09,2.737663748417024e-07,6.571604465592503e-07,3.634237196334428e-08,0.0007104049622024262,4.008986990543889e-07,1.362265776538791e-05,2.5475170183788537e-07,1.4710911672651985e-08,1.9837776966635022e-07,1.3254822979369617e-09,2.387264215695269e-07,9.234410138473015e-08,3.76,0.0,0.5687832203737573,0.9927493188672045,0.004487694121050213,0.0002364278822247039,0.37156965562463684,0.37766130527810327,2.5590034361030077e-07,7.29762838195813e-10,0.0018286013055644457,0.00040732039448475825,0.0011495155380812434,0.0003536035735611601,3.108085004884209e-05,0.008573181149939123,0.013134911088546404,0.018366365564952962,0.0003455403344547453,0.000712363636074642,2.554330904391505e-05,1.7485096683963707e-07,1.7944190079989556e-05,9.712852727032412e-06,5.5298455676354876e-05,1.475152096470709e-05,0.0004272969886495498,1.5357622763999463e-05,0.0008348530760253697,1.0720623722207003e-08,0.00032438628827018834,5.845713412211993e-06,3.404510003328615e-09,0.00012936903581276245,1.3805133924821053e-08,6.3157442658234536e-09,1.9778034755039341e-13,8.054968095403033e-10,5.869155036504364e-10,1.0778396828944007e-08,3.5747062607922137e-14,7.363709702045812e-08,2.2944070691337062e-12,2.028767671823696e-09,1.3276456306936053e-12,6.375396351188448e-09,1.5618988207837248e-07,1.9227442039344578e-07,1.0010124841879029e-10,3.1302621549810463e-06,3.7677285865900706e-05,1.7189627336987489e-09,1.0637671891673105e-10,0.0012911232973285296,6.173377066693871e-13,2.462482412944723e-06,7.158116735023283e-11,4.2783639043152644e-05,7.236777014510879e-06,3.6474841252107677e-07,2.3433886777608164e-07,1.1323081636767667e-05,6.367985874855272e-07,1.3876069280246885e-07,2.1163763748798024e-10,7.97944524539305e-06,9.435754515913713e-08,2.6963950051829474e-09,2.2363797817951415e-09,6.477875701117607e-09,1.1309631579096837e-07,1.0555899243309226e-10,1.1380041588250245e-08,1.0605308650032506e-08,8.682372932000002e-11,1.1285997777716239e-12,1.24481307838445e-05,1.2073073137349194e-05,1.3943110974689705e-09,1.0107799787119817e-05,1.380877266000914e-11,7.86830834369474e-10,1.9532370654343605e-13,8.230550171123967e-13,5.331104118606725e-11,2.733982318709282e-10,0.00041528368729836407
1.8323118467569495e-06,0.9216661565817332,0.0026869804175481474,0.00033839228194741075,0.0009963871035939818,0.018493077619833292,0.0,0.0,0.0002473823655449686,1.0469775054576715e-06,0.0014612004707648702,5.9121580494641036e-05,1.4857909172461412e-05,2.181222681361251e-10,4.2426170954653e-08,2.0707033774963933e-06,0.0008360098182063661,0.0003019700055763384,2.163454373702894e-06,3.5879935239306806e-07,0.00042140439407868543,7.331434941717921e-09,2.882644124531434e-07,7.011355930093471e-07,3.7917217024543396e-08,0.0007488933069387079,4.1291593815700217e-07,1.4278481459254019e-05,2.7375848281657855e-07,1.5690819364706708e-08,2.0957991716020823e-07,1.3800159688055878e-09,2.463684315118273e-07,9.597492228820461e-08,3.76,0.0,0.5650515379290477,0.99254323055556,0.0046522107637549,0.00024543399420562937,0.3743077897028797,0.3806637549504044,2.577877692799663e-07,7.352193757651436e-10,0.0018282219265136036,0.00042087038252214146,0.0011930490202181174,0.00036030792972627847,3.168173904508943e-05,0.008832788265813058,0.013524188200278774,0.018511632679285097,0.0003571833081737142,0.0007337037846029162,2.632497081601775e-05,1.8223923251741634e-07,1.8503650717977622e-05,9.963167706358206e-06,5.851805013062922e-05,1.558327578334584e-05,0.0004491884529284114,1.6301143950444614e-05,0.0008619059982706096,1.0915165013998136e-08,0.0003402932194241485,6.2023873846511575e-06,3.587489212181383e-09,0.0001340487899177107,1.4293325172387944e-08,6.699212545545921e-09,2.0977718553218825e-13,8.796901773492769e-10,6.37357824024707e-10,1.1325827353713763e-08,3.791388223887756e-14,7.678047504887108e-08,2.392471390261595e-12,2.0794484378447623e-09,1.3838710947849046e-12,6.693864760621249e-09,1.6082107715835715e-07,2.026886964329228e-07,1.0568934742958965e-10,3.3474433500517375e-06,4.040300789000281e-05,1.8418956636100105e-09,1.1058958282102605e-10,0.0013132607140738729,6.586005811155599e-13,2.5205120945797922e-06,7.320972096639203e-11,4.439597175962833e-05,7.4189278251183075e-06,3.9005369256642864e-07,2.4045213011042484e-07,1.1610828397779043e-05,6.958083801131652e-07,1.4960051769739935e-07,2.1684528381139106e-10,8.242328333044926e-06,9.752324939371201e-08,2.785843890153139e-09,2.3575410540994447e-09,6.829885789153075e-09,1.2138969387308887e-07,1.0802894675768648e-10,1.182341302274335e-08,1.141883410993065e-08,9.516623755855961e-11,1.2152262356566536e-12,1.341402316868015e-05,1.282569809046012e-05,1.480110593646874e-09,1.0736359196645298e-05,1.4946455535700818e-11,8.430668300529154e-10,2.1051164001659123e-13,8.735245799813045e-13,5.70399101298248e-11,2.8442606608917225e-10,0.00042008261606817565
1.851329269767322e-06,0.92223537440057,0.002751477519049424,0.00034923992962210363,0.0010198213514045445,0.01905925215446108,0.0,0.0,0.0002534869836140694,1.0846722028876002e-06,0.0015350259273772791,6.223938887865725e-05,1.57990050038354e-05,2.388466204620715e-10,4.531658755201597e-08,2.158973943627769e-06,0.0008624250944912733,0.0003147863925417233,2.3387094787468493e-06,3.8014906600511595e-07,0.0004353045937267382,7.668096486092644e-09,3.0338359552533886e-07,7.475130074562921e-07,3.955075938654558e-08,0.0007890185700662452,4.252196537223261e-07,1.4959195188093177e-05,2.9395757555986825e-07,1.6724250118113717e-08,2.2128510071681498e-07,1.4360798893826325e-09,2.541444521038923e-07,9.970819071870046e-08,3.76,0.0,0.5613266504392387,0.9923312538376114,0.00482094564305763,0.0002546811380200128,0.3770201921023157,0.38364916465351373,2.5965747404737485e-07,7.406286579770604e-10,0.0018278317048402812,0.0004346609870556218,0.0012375479744081892,0.00036701406621363585,3.2283742872202666e-05,0.00909711277123482,0.013919923949479423,0.01865644044975657,0.00036903944268585026,0.000755548630927162,2.7118873036714682e-05,1.8987062841964608e-07,1.9072035145520608e-05,1.0217674406098863e-05,6.187897668800903e-05,1.6450003754696244e-05,0.0004719556713043954,1.728921134909834e-05,0.0008895701883502118,1.1109387890822016e-08,0.0003568346839618004,6.578396179353687e-06,3.7782409759000555e-09,0.0001388264911899929,1.4791100651517257e-08,7.100406830150308e-09,2.223278446810214e-13,9.598090076731312e-10,6.915413131964219e-10,1.1897616404173161e-08,4.018063540326205e-14,8.001976105071393e-08,2.493526349837024e-12,2.130915022143621e-09,1.4417863808202057e-12,7.025292340936212e-09,1.655292470995965e-07,2.136098648142998e-07,1.1153691005240198e-10,3.5773309443901324e-06,4.3296429700700505e-05,1.9722678384562073e-09,1.1491010423865066e-10,0.0013357082158294662,7.022433224677189e-13,2.578916441669421e-06,7.484611768907396e-11,4.6051494244146827e-05,7.602935459107623e-06,4.1673433097786755e-07,2.466307827116041e-07,1.1901003225545448e-05,7.603186887631914e-07,1.6115409581726865e-07,2.220887176038027e-10,8.509919605293466e-06,1.0076166131659678e-07,2.8773208592705353e-09,2.483529497889481e-09,7.196007923361514e-09,1.301892254226728e-07,1.1053028834846319e-10,1.2278024882143558e-08,1.2285680410686863e-08,1.0420770016543103e-10,1.3075181521687323e-12,1.4444517822122759e-05,1.361517540853048e-05,1.5700202899887873e-09,1.1396895965809207e-05,1.6166464605870257e-11,9.027026806131313e-10,2.267224987769387e-13,9.265062980902558e-13,6.098821339352456e-11,2.958224934876161e-10,0.00042494200878340427
1.8703466927776945e-06,0.9228040193719013,0.0028165959163260817,0.00036029204184053994,0.0010434289627155773,0.01963594134700277,0.0,0.0,0.00025972832046985625,1.1237658843846905e-06,0.001611726708300296,6.549011845474487e-05,1.678669239861218e-05,2.6124456014021483e-10,4.8365017924287407e-08,2.249946624718578e-06,0.0008893559557341135,0.0003279891095674977,2.5260777808565605e-06,4.025457108672106e-07,0.00044960526599512784,8.018249776095952e-09,3.19141505879305e-07,7.963881097540345e-07,4.1244778548697175e-08,0.0008308274785947585,4.378135513828017e-07,1.566544312631527e-05,3.1540781728503507e-07,1.781335323461928e-08,2.3350742192489192e-07,1.493685262204196e-09,2.6205261228769627e-07,1.0354561635911753e-07,3.76,0.0,0.55760855267547,0.992113298254577,0.004993944841438734,0.00026417255397466206,0.3797067808147457,0.3866176180061778,2.615094014240228e-07,7.459905810085302e-10,0.0018274304738259315,0.0004486880460440235,0.0012830056602136227,0.00037371736358907104,3.288648679540628e-05,0.009366145856830573,0.014322067050706818,0.018800802545974847,0.0003811054065188792,0.0007779055632590256,2.7924734818553955e-05,1.9774932345513774e-07,1.9649144743387392e-05,1.0476358563467647e-05,6.538458638252027e-05,1.7352446137031028e-05,0.0004956217160559344,1.832308103460982e-05,0.0009178526661985185,1.1303148861459253e-08,0.00037402974834955486,6.9746391888611085e-06,3.9769882612599185e-09,0.00014370130839583408,1.5298338791654232e-08,7.519797642018187e-09,2.3544697903385056e-13,1.0462255013012654e-09,7.496841714324819e-10,1.2494670211594769e-08,4.2549960315937537e-14,8.335604062766552e-08,2.597606000630419e-12,2.183161694950606e-09,1.5014094010242227e-12,7.370080289481037e-09,1.7031378685053407e-07,2.250593181741696e-07,1.1765273917548814e-10,3.820489153684859e-06,4.636561544152616e-05,2.1104266759979474e-09,1.1933836114004271e-10,0.0013584745373183351,7.48375535310883e-13,2.6376694072333638e-06,7.648954587974622e-11,4.7750990929192904e-05,7.788717821819447e-06,4.4484184914069417e-07,2.528730569829125e-07,1.2193486618754696e-05,8.308161963920789e-07,1.734587974436494e-07,2.2736550641025865e-10,8.782194241938902e-06,1.0407358427732937e-07,2.970847607340916e-09,2.6144328240094034e-09,7.576506190668705e-09,1.3951850300621536e-07,1.1306246669486175e-10,1.2743878171590233e-08,1.3208713650567818e-08,1.139960518345807e-10,1.405765740708484e-12,1.5543002823732547e-05,1.4442670276240822e-05,1.6641632424858237e-09,1.2090549089053347e-05,1.7473903645854127e-11,9.65896883923517e-10,2.440106158628921e-13,9.820854986397398e-13,6.516613257903351e-11,3.076016000257658e-10,0.0004298639581663362
1.889364115788067e-06,0.9233721023580348,0.0028823075455343557,0.00037154656830803843,0.0010671971738666877,0.02022313931420606,0.0,0.0,0.0002661084787636521,1.1643153597418655e-06,0.0016913771530724267,6.887788129019489e-05,1.782242646748795e-05,2.854211049757575e-10,5.1577186622450214e-08,2.3436535452546258e-06,0.0009168017180531254,0.00034158351832636594,2.7262237887732963e-06,4.260272315195198e-07,0.0004643155858777713,8.382298064311313e-09,3.35555681150814e-07,8.478578664595232e-07,4.300108085990835e-08,0.0008743669713014511,4.507012240191541e-07,1.6397872515540197e-05,3.381699100570544e-07,1.8960315674214804e-08,2.462608139606983e-07,1.552841782019307e-09,2.7009084185115147e-07,1.0748891847880821e-07,3.76,0.0,0.5538972495294234,0.9918892752132306,0.0051712525844292275,0.00027391143391733696,0.3823674758181925,0.38956919860585465,2.633434962750685e-07,7.51305040388359e-10,0.0018270180701673154,0.00046294696875286313,0.0013294139056248809,0.00038041308534761625,3.34895853309384e-05,0.009639875117090036,0.014730559888047619,0.01894473217806463,0.0003933774965545626,0.0008007818156605156,2.8742251434979062e-05,2.0587935602639369e-07,2.0234763662645168e-05,1.0739200117354345e-05,6.903813152034686e-05,1.8291314292492976e-05,0.0005202097200685425,1.9403991531881662e-05,0.0009467603360280932,1.1496301311758057e-08,0.00039189776301494923,7.392047738429901e-06,4.183955071431863e-09,0.00014867226057976363,1.5814901958871493e-08,7.957846175726684e-09,2.4914894801062654e-13,1.1393254451890678e-09,8.120117989720274e-10,1.3117915672219804e-08,4.5024441624208925e-14,8.679031283416701e-08,2.704741753068245e-12,2.236181501239499e-09,1.5627565103465858e-12,7.728636509185529e-09,1.7517401605313277e-07,2.370591290781424e-07,1.240457268941588e-10,4.077494588494128e-06,4.961886011573157e-05,2.2567286994082767e-09,1.2387428803417096e-10,0.0013815685813575631,7.971096572746645e-13,2.6967442835903732e-06,7.813917654065895e-11,4.9495263694975774e-05,7.976188896233985e-06,4.74428552190806e-07,2.591771219043401e-07,1.2488155489473388e-05,9.078251164986518e-07,1.8655331391597673e-07,2.3267315560904717e-10,9.059124743341524e-06,1.0745980686928e-07,3.0664453881225108e-09,2.750333815480468e-09,7.97163088156795e-09,1.4940173056197614e-07,1.156248722967732e-10,1.3220958297861888e-08,1.4190915021477773e-08,1.2458148994413762e-10,1.510267826305411e-12,1.6712970587451544e-05,1.5309344745845717e-05,1.7626615808486656e-09,1.281846502515617e-05,1.8874131885337974e-11,1.0328120696935862e-09,2.624318803255664e-13,1.0403477212691327e-12,6.958415299057457e-11,3.197784132760987e-10,0.00043485055114873085
1.9083815387984395e-06,0.9239396327260734,0.0029485828469144955,0.0003830011381698452,0.0010911126779763458,0.020820832828078936,0.0,0.0,0.0002726295215538025,1.2063796101654333e-06,0.0017740520019575972,7.240684208804473e-05,1.890765369746409e-05,3.114849291289531e-10,5.49588110808777e-08,2.440124542742113e-06,0.0009447612517498769,0.00035557480140829747,2.939834982195156e-06,4.5063212765486403e-07,0.00047944475196342554,8.760646636557763e-09,3.5264357471432724e-07,9.020206691333083e-07,4.4821497764639026e-08,0.0009196841345582654,4.638861413712041e-07,1.7157132898434494e-05,3.6230641516695055e-07,2.0167359516398126e-08,2.5955899569306293e-07,1.6135575592396902e-09,2.7825686904130755e-07,1.1153982617634795e-07,3.76,0.0,0.5501927561638701,0.99165909815563,0.005352911130475507,0.0002839009178432738,0.38500219934525576,0.39250399001822606,2.651597050035428e-07,7.565719310946333e-10,0.0018265943344128886,0.0004774327301654908,0.001376763074552034,0.0003870963828650319,3.40926425828813e-05,0.009918284473266963,0.01514533842992866,0.0190882420722854,0.00040585163256846976,0.0008241844529777072,2.9571094085312263e-05,2.1426462172069734e-07,2.0828658645435038e-05,1.1006172935030031e-05,7.284275196758872e-05,1.9267286262797335e-05,0.0005457428478479903,2.053315964597302e-05,0.0009762999763392161,1.1688695680494362e-08,0.0004104583489935034,7.831585524830444e-06,4.399366133778553e-09,0.00015373821353799208,1.6340636152390022e-08,8.415002582122192e-09,2.6344776278476846e-13,1.2395077709031513e-09,8.787565080517333e-10,1.376829977352196e-08,4.760660066590803e-14,9.032348446644134e-08,2.814962200572719e-12,2.289966209503697e-09,1.6258424083450902e-12,8.101375378367559e-09,1.8010917801921764e-07,2.4963205568474814e-07,1.3072484014382504e-10,4.3489356029888815e-06,5.306468547681788e-05,2.411539288257314e-09,1.2851767028894166e-10,0.0014049994112874874,8.485594088368557e-13,2.7561137294160053e-06,7.979416424634297e-11,5.128513250853032e-05,8.165258799604308e-06,5.055474843269923e-07,2.655410858241094e-07,1.278488328366075e-05,9.919093805223986e-07,2.0047766417258109e-07,2.3800911112655036e-10,9.340680946395428e-06,1.1092110179863768e-07,3.164134982229993e-09,2.8913098567648394e-09,8.38161713280285e-09,1.5986370655486722e-07,1.1821683452393822e-10,1.3709234500929332e-08,1.5235383215094217e-08,1.3601648587416364e-10,1.6213316013613531e-12,1.79580155565882e-05,1.6216354668917098e-05,1.8656361489611747e-09,1.3581795236511037e-05,2.037277240426598e-11,1.1036148841587743e-09,2.820436577557306e-13,1.1013785086335335e-12,7.425306231780413e-11,3.323689762117621e-10,0.0004399038657650342
1.9273989618088118e-06,0.9245066183180944,0.0030153907659554737,0.00039465305237596746,0.0011151616316738542,0.021429001150032247,0.0,0.0,0.0002792934676013863,1.2500198395563297e-06,0.0018598263248774075,7.608121483434594e-05,2.004380776443651e-05,3.3954820004362574e-10,5.851558284512709e-08,2.539387012765458e-06,0.000973232971971756,0.00036996794981614215,3.1676215728827653e-06,4.763994058820064e-07,0.0004950019737612654,9.153702050141946e-09,3.70422513388021e-07,9.589762023893594e-07,4.67078838695516e-08,0.0009668261349181304,4.773716392457957e-07,1.7943875311189413e-05,3.8788174286803113e-07,2.1436739180116975e-08,2.734154238291606e-07,1.6758390439617567e-09,2.865482185825231e-07,1.1570007860530796e-07,3.76,0.0,0.5464950981490421,0.9914226827313588,0.0055389606604624945,0.0002941440904829887,0.3876108761551742,0.395422075764885,2.6695797573711196e-07,7.617911476577761e-10,0.0018261591110917005,0.0004921398663789503,0.0014250420369779477,0.00039376230084878607,3.4695252620502044e-05,0.010201354100809454,0.015566332154485298,0.019231344446922073,0.0004185233526041011,0.0008481203555752102,3.041090971106606e-05,2.229088607965249e-07,2.1430578881312826e-05,1.1277244542232566e-05,7.68014611077293e-05,2.028100328207271e-05,0.0005722442653362592,2.1711776136386862e-05,0.0010064782296453313,1.188017965023599e-08,0.0004297313832280236,8.294249007217412e-06,4.623446568761491e-09,0.00015889787655683,1.6875370732938277e-08,8.891704195866116e-09,2.783570308640203e-13,1.3471840218691281e-09,9.501571868919926e-10,1.4446788928820973e-08,5.029888556518175e-14,9.395636427115883e-08,2.9282929441746083e-12,2.3445062614408126e-09,1.690680040685629e-12,8.488717493333483e-09,1.851184388319824e-07,2.6280154621749513e-07,1.376991055220163e-10,4.635411563123238e-06,5.671183501771968e-05,2.5752323883916975e-09,1.332681394914913e-10,0.0014287762427405686,9.02843152887844e-13,2.8157497991073753e-06,8.145364814425008e-11,5.3121436014275535e-05,8.355833852046599e-06,5.38252379332287e-07,2.7196299844630026e-07,1.3083540114067827e-05,1.0836748780319488e-06,2.1527319844377597e-07,2.433707623915193e-10,9.626830042933784e-06,1.1445822472425644e-07,3.263936664249811e-09,3.0374324646202894e-09,8.806683557696495e-09,1.70929804467139e-07,1.2083762046596068e-10,1.4208659307164328e-08,1.6345336754637197e-08,1.4835578669054175e-10,1.7392723404474691e-12,1.9281831393150187e-05,1.716484647181396e-05,1.9732061286041885e-09,1.4381693568787195e-05,2.1975720449941578e-11,1.1784758558663068e-09,3.0290469696331257e-13,1.1652631899699208e-12,7.918394854966396e-11,3.453904250841193e-10,0.0004450259679037378
