grid,velocity,T,density,Y_N2,Y_Ne,Y_propane(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_HF(39),Y_CH3F(40),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CH2F(47),Y_CHFO(48),Y_CF2O(50),Y_CHFCF2(56),Y_CH2CHF(57),Y_C2HF(59),Y_CF3COF(78),Y_CH2CFO(80),Y_C3HF4(85),Y_C3HF4O(86),Y_C3H3F4(87),Y_C3H7(125),Y_C3H7(126),Y_S(132),Y_S(141),Y_O2(146),Y_S(147),Y_S(149),Y_S(150),Y_CHO2(180),Y_CH2O2(186),Y_COO(205),Y_S(216),Y_S(222),Y_S(224),Y_C3H6(373),Y_C3H6(385),Y_CH3O2(390),Y_C1OO1(688),Y_S(843),Y_S(849),Y_S(854),Y_CF3O2(855),Y_S(978),Y_C3H5(979),Y_C3H6(981),Y_S(1217),Y_S(1835),Y_S(1865),Y_S(1882),Y_S(2107),Y_C3H4(3327),Y_C3H3(4196),Y_S(4695),Y_S(6137),Y_S(6138),Y_S(6195),Y_S(7781)
0.0,0.2072638957049067,298.0,1.248195625126609,0.6910114000985147,5.488427676168516e-55,0.047979569140541044,0.05109325555150531,5.0753053950146914e-17,0.209915775208536,0.0,3.462561902359967e-14,0.0,1.9628513860918988e-14,0.0,0.0,0.0,2.2880928741396134e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.5726913817401947e-15,0.0,3.4956711849661114e-29,2.2318751181757995e-27,5.801157375374096e-13,0.0,0.0,1.145589954248156e-16,1.3245224868142878e-24,1.5788241015469242e-16,3.49565575365976e-16,1.6871913381741127e-14,0.0,0.0,6.061355318763022e-15,0.0,0.0,1.0393614214784786e-25,0.0,0.0,6.092527427206416e-15,9.746542833298661e-14,2.110803364989884e-15,4.74188762195659e-15,0.0,0.0,2.7311748025842074e-14,1.030469500332592e-14,9.914400045443589e-15,5.418446840757581e-14,2.2881102244504136e-15,1.883056714954829e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0707938323565446e-30,0.0,0.0,7.665128820839215e-27,0.0,0.0,0.0,1.451896681143484e-15,1.532760298057725e-17,0.0,0.0,1.267312086935078e-40,0.0,9.959584620183167e-18,0.0,1.497759497965124e-14,0.0,0.0,1.5213123177092933e-18,0.0,3.271638599769865e-16,7.468549980100809e-39,6.584785466351396e-19,2.2959388883466385e-16,0.0,0.0,0.0,7.697273666927478e-15,0.0,5.0423545099661343e-39,3.4720285699233284e-42,2.6707193362400653e-24,1.261126917582645e-39,0.0
0.032,0.20726389570392934,297.9999999985626,1.2481956251344488,0.6910114000962568,1.8747928282307403e-53,0.04797956914051996,0.05109325555159605,0.0,0.209915775209583,0.0,5.321328137892275e-22,0.0,1.905263590819275e-14,0.0,0.0,0.0,1.1772298917521035e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.370995187338073e-20,0.0,0.0,8.09243291329306e-35,5.801151560635358e-13,0.0,0.0,1.1456141869599051e-16,5.962296652995918e-22,1.7657679229131034e-16,4.243340807965993e-23,1.8882089495225006e-14,0.0,0.0,8.387013182832643e-21,0.0,0.0,5.501531162530511e-23,0.0,0.0,6.092527427599745e-15,9.746542808428236e-14,2.116835853259161e-15,0.0,0.0,0.0,2.7303792008446854e-14,1.0304695002851498e-14,9.914417646108553e-15,5.4184468394546945e-14,2.2857945258905135e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444818617482514e-27,6.181032436861066e-18,0.0,7.914804882600057e-24,0.0,0.0,0.0,1.4520704338244965e-15,8.377509915443552e-15,0.0,0.0,8.462368531053875e-38,0.0,4.930812698357293e-15,0.0,1.4977594982252665e-14,0.0,0.0,0.0,0.0,2.325127184483913e-21,4.7128234459811955e-36,5.830331326124005e-16,2.2959388886906484e-16,0.0,0.0,0.0,8.091316134771329e-15,0.0,3.981971881408967e-36,2.2079920614914206e-39,2.670711913748043e-24,1.0594784438720925e-36,0.0
0.064,0.20726389570882559,298.0000000055286,1.2481956251062922,0.6910114000929538,4.546439529294908e-53,0.04797956914052425,0.05109325555200242,0.0,0.20991577521055485,0.0,0.0,0.0,2.0379897249590933e-14,0.0,0.0,0.0,3.097036470470937e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.574625036646564e-25,0.0,0.0,2.1143449812637073e-42,5.80115156023212e-13,0.0,0.0,1.1456371157392836e-16,5.972612106429446e-22,1.7657682606752837e-16,5.156265595181078e-30,1.8882092284884686e-14,0.0,0.0,1.1588585161942136e-26,0.0,0.0,9.917768298758713e-29,0.0,0.0,6.0925274284708516e-15,9.746542803586336e-14,2.128266981544053e-15,0.0,0.0,0.0,2.728870621959707e-14,1.0304695002172348e-14,9.91441764638028e-15,5.4184468367713525e-14,2.2883022060790135e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24448202762006e-27,6.181037667025553e-18,0.0,7.914999765671024e-24,0.0,0.0,0.0,1.4522355010159814e-15,8.377521493345144e-15,0.0,0.0,0.0,0.0,4.9298186533603e-15,0.0,1.4977594985622307e-14,0.0,0.0,0.0,0.0,3.6015640296309176e-23,0.0,5.830372182662551e-16,2.2959388890773756e-16,0.0,0.0,0.0,7.339144337983494e-15,0.0,3.981960863784478e-36,2.2079860817344098e-39,2.6707044913094626e-24,1.0594755151740757e-36,0.0
0.08,0.20726389571131004,298.000000008878,1.2481956250921025,0.6910114000911,5.815976986912964e-53,0.047979569140554956,0.051093255552300605,0.0,0.20991577521104293,0.0,0.0,0.0,6.609428549080795e-14,0.0,0.0,0.0,4.089028305814727e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.929679188237144e-30,0.0,0.0,0.0,5.801151560047939e-13,0.0,0.0,1.1456485893463937e-16,5.972036184221179e-22,1.7657682573971394e-16,0.0,1.88820922430483e-14,0.0,0.0,4.3961710009366596e-32,0.0,0.0,0.0,0.0,0.0,6.092527431054372e-15,9.746542804426043e-14,2.1347630187488207e-15,0.0,0.0,0.0,2.7280132778198134e-14,1.0304695000893023e-14,9.914417647618496e-15,5.418446831515949e-14,2.2895773894029243e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444820287054138e-27,6.1810376696911466e-18,0.0,7.914999773111134e-24,0.0,0.0,0.0,1.4523160179629287e-15,8.377521505387394e-15,0.0,0.0,1.530204356882516e-45,0.0,4.929286565319026e-15,0.0,1.497759499248405e-14,0.0,0.0,0.0,0.0,3.599962831752178e-23,0.0,5.830372234861678e-16,2.2959388898699126e-16,0.0,0.0,0.0,6.667551740622516e-15,0.0,3.98195533594241e-36,2.20798301817195e-39,2.6707007802843846e-24,1.0594740444600735e-36,0.0
0.088,0.20726389571472942,298.0000000104515,1.2481956250719242,0.691011400089377,6.368083813438444e-53,0.04797956914062552,0.05109325555254071,0.0,0.20991577521116808,0.0,0.0,0.0,8.647844623099638e-13,0.0,0.0,0.0,4.577915064401902e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801151564625876e-13,0.0,0.0,1.1456547251016877e-16,5.971715809296364e-22,1.7657682753364534e-16,0.0,1.8882093617283617e-14,0.0,0.0,1.0636582247810567e-32,0.0,0.0,0.0,0.0,0.0,6.092527505766765e-15,9.746542806675909e-14,2.138145593125673e-15,0.0,0.0,0.0,2.7275668515589708e-14,1.0304695000135201e-14,9.914417707793575e-15,5.418446831922548e-14,2.2902150964316256e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444820291943893e-27,6.1810376709374706e-18,0.0,7.914999774361714e-24,0.0,0.0,0.0,1.4523557958249079e-15,8.377521518778264e-15,0.0,0.0,2.0675222020762453e-45,0.0,4.929021012502403e-15,0.0,1.4977595003344506e-14,0.0,0.0,0.0,0.0,3.5999630179084496e-23,0.0,5.830372261359827e-16,2.295938891295763e-16,0.0,0.0,0.0,6.264066785988486e-15,0.0,3.9819525708048966e-36,2.207981485223135e-39,2.67069892502737e-24,1.0594733087571716e-36,0.0
0.096,0.20726389577039506,298.0000000118787,1.248195624737129,0.6910114000695408,6.677525949113988e-53,0.04797956914181029,0.05109325555437063,0.0,0.20991577520864774,0.0,0.0,0.0,1.9736567037911458e-11,2.622427513048605e-53,0.0,0.0,5.048373808136544e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801152072510731e-13,1.0250597779692588e-42,0.0,1.1457065887674918e-16,5.971395946220349e-22,1.7657710165336177e-16,0.0,1.8882251398310565e-14,0.0,0.0,9.843398290340353e-33,0.0,0.0,0.0,0.0,0.0,6.092536266038138e-15,9.746542951820875e-14,2.1416181928295855e-15,0.0,0.0,0.0,2.7271094563627364e-14,1.0304695150530991e-14,9.914425749898318e-15,5.4184475292701384e-14,2.290852745241192e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444820291114314e-27,6.181037671990213e-18,0.0,7.914999773639895e-24,0.0,0.0,0.0,1.4523954125974158e-15,8.377521548027435e-15,0.0,0.0,1.9820325116425564e-45,0.0,4.9287566611432e-15,0.0,1.4977595061547506e-14,0.0,0.0,0.0,0.0,3.599963206166179e-23,0.0,5.830372289347595e-16,2.295938896869903e-16,0.0,0.0,0.0,5.802820775352329e-15,0.0,3.9819498046827924e-36,2.2079799513372572e-39,2.67069706999556e-24,1.0594725727741437e-36,0.0
0.1,0.20726389626208522,298.00000001262157,1.2481956217762757,0.6910113998991465,6.442456641435275e-53,0.04797956915220358,0.051093255569168716,0.0,0.20991577518404625,0.0,0.0,0.0,1.8931194222361625e-10,4.4825716714757335e-53,0.0,0.0,5.277747764707029e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801172402912968e-13,9.918956007695215e-43,0.0,1.1477307183939324e-16,5.971278680993175e-22,1.7659082931622754e-16,0.0,1.8888824001084645e-14,0.0,0.0,9.560392339769656e-33,0.0,0.0,0.0,0.0,0.0,6.092930687905674e-15,9.746550357054529e-14,2.143651380449064e-15,0.0,0.0,0.0,2.7268796481931964e-14,1.030470381250659e-14,9.914833989446986e-15,5.41848126843128e-14,2.2911716153255588e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244482024416856e-27,6.181037671852467e-18,0.0,7.914999756863633e-24,0.0,0.0,0.0,1.4524292210939374e-15,8.377521827126291e-15,0.0,0.0,1.9220664241625335e-45,0.0,4.9286596051437265e-15,0.0,1.4977597942185126e-14,0.0,0.0,0.0,0.0,3.599963315123103e-23,0.0,5.830372322022931e-16,2.295939179607339e-16,0.0,0.0,0.0,5.5589212672006314e-15,0.0,3.9819484242655195e-36,2.207979185927675e-39,2.6706961444381982e-24,1.0594722054819915e-36,0.0
0.10200000000000001,0.20726389859267497,298.0000000141345,1.248195607741082,0.6910113990929594,6.142828637129108e-53,0.047979569201432634,0.05109325563892546,0.0,0.2099157750668656,0.0,0.0,0.0,9.93579091456748e-10,5.285931029410829e-53,0.0,0.0,5.390808993236252e-12,1.7487775598629903e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.801584096193632e-13,9.799177429916991e-43,0.0,1.1925403097848525e-16,5.9722284431707e-22,1.769372062645616e-16,0.0,1.9027266636079464e-14,0.0,0.0,9.430826374776916e-33,0.0,0.0,0.0,0.0,0.0,6.101911881669198e-15,9.746743708085646e-14,2.1503853418472435e-15,0.0,0.0,0.0,2.7267926472655782e-14,1.0304951775833012e-14,9.925299433743051e-15,5.4192944115852643e-14,2.291333162999412e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444820014816638e-27,6.181037669596577e-18,0.0,7.914999675558926e-24,0.0,0.0,0.0,1.4527836593666615e-15,8.37752804812814e-15,0.0,0.0,1.890070861186414e-45,0.0,4.9294402513290214e-15,0.0,1.497769120180253e-14,0.0,0.0,0.0,0.0,3.599963781058854e-23,0.0,5.830372940911611e-16,2.295949215052799e-16,0.0,0.0,0.0,5.4339964195603585e-15,0.0,3.981947767149312e-36,2.2079788223735834e-39,2.670695703619748e-24,1.0594720306456933e-36,0.0
0.10400000000000001,0.20726391411937414,298.0000000407394,1.2481955142356969,0.6910113937257059,5.658110711307703e-53,0.0479795695291424,0.05109325610304227,0.0,0.20991577428523553,1.9534948587285285e-12,0.0,0.0,6.347672367395955e-09,5.994045457550179e-53,0.0,0.0,5.502183879835974e-12,5.824242754850358e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812836738495812e-13,9.672899911374506e-43,0.0,2.5319462999835186e-16,6.005348717086558e-22,1.887045378902336e-16,0.0,2.2961411895667427e-14,2.7136873208927857e-14,5.603328853464044e-17,8.83951814677211e-33,0.0,0.0,0.0,0.0,2.8513233523482603e-13,6.377585886582817e-15,9.753543756347359e-14,2.313474848633991e-15,0.0,0.0,0.0,2.7279451357514226e-14,1.0314495505503333e-14,1.0286507641675416e-14,5.4456804652137663e-14,2.291594330691878e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444818540119517e-27,6.1810376675862015e-18,0.0,7.914999147689857e-24,0.0,0.0,0.0,1.4640265991360228e-15,8.37775221422601e-15,0.0,0.0,1.8650780099123417e-45,0.0,4.9566748243339246e-15,0.0,1.4981787178222308e-14,0.0,0.0,0.0,0.0,3.5999851535001076e-23,0.0,5.830406972904883e-16,2.296433150201479e-16,0.0,0.0,0.0,5.31429667100999e-15,0.0,3.981948574150567e-36,2.2079792779386975e-39,2.670696238609046e-24,1.0594722454929294e-36,0.0
0.10600000000000001,0.20726401776862668,298.00000062234705,1.2481948900339117,0.6910113579703462,4.485173854727875e-53,0.04797957171211863,0.05109325919387712,0.0,0.20991576905554696,4.9239490360547613e-11,0.0,0.0,4.199046523702667e-08,6.607019691253988e-53,0.0,0.0,5.6134194692877535e-12,1.3481173815744207e-11,0.0,0.0,8.123070629459576e-38,0.0,0.0,0.0,1.047329946929235e-14,0.0,0.0,6.120400557411956e-13,9.535566886393485e-43,0.0,4.256946695034342e-15,7.075613404056789e-22,5.884719037220382e-16,0.0,1.3475867277005432e-13,9.920784645419592e-13,4.8355059085830144e-15,0.0,0.0,0.0,0.0,0.0,7.2674071826618376e-12,1.4839296658166328e-14,9.992710031918862e-14,6.806788921168401e-15,0.0,0.0,7.94692967238935e-17,2.7838126051222835e-14,1.0681820135844928e-14,2.275339674485004e-14,6.30187624025048e-14,2.2965853419625757e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444810003114768e-27,6.1810379727835095e-18,0.0,7.914995963186511e-24,0.0,0.0,0.0,1.8301340628847066e-15,8.385903933576344e-15,0.0,0.0,2.0320195238832274e-45,0.0,5.836734276567657e-15,0.0,1.5161781263333903e-14,0.0,0.0,0.0,0.0,3.6011753006471624e-23,0.0,5.832330113748438e-16,2.319786456746004e-16,0.0,0.0,0.0,5.509967175703156e-15,0.0,3.982027573539894e-36,2.2080231847332406e-39,2.6707490783459257e-24,1.0594932677587262e-36,0.0
