grid,velocity,T,density,Y_N2,Y_Ne,Y_propane(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_HF(39),Y_CH3F(40),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CH2F(47),Y_CHFO(48),Y_CF2O(50),Y_CHFCF2(56),Y_CH2CHF(57),Y_C2HF(59),Y_CF3COF(78),Y_CH2CFO(80),Y_C3HF4(85),Y_C3HF4O(86),Y_C3H3F4(87),Y_C3H7(125),Y_C3H7(126),Y_S(132),Y_S(141),Y_O2(146),Y_S(147),Y_S(149),Y_S(150),Y_CHO2(180),Y_CH2O2(186),Y_COO(205),Y_S(216),Y_S(222),Y_S(224),Y_C3H6(373),Y_C3H6(385),Y_CH3O2(390),Y_C1OO1(688),Y_S(843),Y_S(849),Y_S(854),Y_CF3O2(855),Y_S(978),Y_C3H5(979),Y_C3H6(981),Y_S(1217),Y_S(1835),Y_S(1865),Y_S(1882),Y_S(2107),Y_C3H4(3327),Y_C3H3(4196),Y_S(4695),Y_S(6137),Y_S(6138),Y_S(6195),Y_S(7781)
0.0,0.180473364285417,298.0,1.2555430585270182,0.6861633491499972,0.0,0.04596143449167956,0.059432184396501296,3.059199197767584e-15,0.20844303196146566,0.0,0.0,5.424641900056897e-15,2.5943144323724193e-14,7.387436515056257e-58,3.3773084749534027e-19,0.0,1.984228378044689e-15,1.4725249148393915e-15,4.694724443278688e-17,2.5094200033585093e-22,0.0,3.1780413471403987e-27,0.0,0.0,2.745075458731491e-19,0.0,0.0,0.0,2.272677424650994e-13,2.0058317098427964e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.014790182760569e-16,1.3100115547342113e-33,0.0,0.0,0.0,1.1834128214758388e-14,1.8348764141785877e-14,0.0,6.868834375227543e-15,0.0,0.0,0.0,1.3570309918137316e-17,0.0,0.0,0.0,1.907207441264823e-15,0.0,0.0,0.0,2.9676516794910696e-15,0.0,9.816602093188857e-16,0.0,2.75436604169782e-30,0.0,0.0,1.019527180448996e-26,0.0,5.154625057914654e-25,0.0,7.059692932684951e-16,2.2846631226587837e-18,0.0,0.0,0.0,0.0,0.0,3.869639197437837e-15,0.0,0.0,0.0,0.0,0.0,5.471278485137889e-16,0.0,1.276863532424936e-18,0.0,0.0,0.0,0.0,0.0,4.043236151738894e-14,0.0,0.0,0.0,0.0,0.0
0.032,0.18047336428820132,298.00000000476973,1.2555430585073442,0.6861633491487381,0.0,0.04596143449177622,0.059432184396634384,0.0,0.20844303196149191,0.0,0.0,0.0,2.6027089789293334e-14,7.38395622359927e-58,3.3773084407108276e-19,0.0,8.132567064322098e-13,4.282083093304601e-13,6.078759655656166e-15,9.734320551022762e-20,0.0,5.2161828438808474e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.3782157322536754e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79568102200967e-22,0.0,0.0,0.0,0.0,1.1834133477461099e-14,1.8348755173061566e-14,0.0,6.890370833480433e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8850420704641874e-15,0.0,0.0,0.0,1.0875707606100957e-22,0.0,0.0,0.0,2.6077465374600018e-27,6.137650621747275e-18,0.0,9.195806267262187e-24,0.0,0.0,1.9662921364044538e-25,7.060033951991885e-16,1.1080498007615132e-15,0.0,0.0,0.0,0.0,0.0,3.869697135494863e-15,0.0,0.0,0.0,0.0,0.0,3.3570780549058242e-21,0.0,9.7529450331856e-16,0.0,0.0,0.0,0.0,0.0,4.063255690420906e-14,0.0,0.0,0.0,0.0,0.0
0.064,0.1804733642906057,298.00000000866385,1.2555430584915668,0.686163349146623,0.0,0.04596143449181837,0.05943218439696082,0.0,0.20844303196207306,0.0,0.0,0.0,3.2359540502912094e-14,7.379196855424318e-58,3.3773083660654485e-19,0.0,1.9714990341687794e-12,4.282084310022752e-13,6.078699109796314e-15,2.463638690762574e-26,0.0,0.0,0.0,0.0,0.0,0.0,1.1634517811134125e-44,0.0,8.366727681040441e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191540674764737e-27,3.535095828501775e-32,0.0,0.0,0.0,1.183413409351525e-14,1.834875518159892e-14,0.0,6.927521534010454e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8882824455864936e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607747328380671e-27,6.1376722697558105e-18,0.0,9.196027964622967e-24,0.0,0.0,1.9669945099223026e-25,7.060540522378781e-16,1.108051152708685e-15,0.0,0.0,0.0,0.0,0.0,3.869697135671789e-15,0.0,0.0,0.0,0.0,0.0,6.031031159623888e-23,0.0,9.753003718674539e-16,0.0,0.0,0.0,0.0,0.0,4.098220270813865e-14,0.0,0.0,0.0,0.0,0.0
0.08,0.1804733642923571,298.0000000107279,1.2555430584799907,0.68616334914517,0.0,0.0459614344918689,0.05943218439721554,0.0,0.20844303196237227,0.0,0.0,0.0,2.2286108446764091e-13,7.376877689413507e-58,3.3773082191295056e-19,0.0,2.629579870182818e-12,4.2820852380291906e-13,6.078700148601229e-15,3.7782578672827486e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0197193297243e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1885428421637353e-32,0.0,0.0,0.0,1.1834203472113424e-14,1.8348755209127318e-14,0.0,6.9501632524352344e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.889983608680376e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077473291540803e-27,6.137672271390568e-18,0.0,9.196027971251752e-24,0.0,0.0,1.9669945164922307e-25,7.060837284638816e-16,1.1080511533486953e-15,0.0,0.0,3.6576822135284625e-45,0.0,0.0,3.86969713736352e-15,0.0,0.0,0.0,0.0,0.0,6.029045226926439e-23,0.0,9.75300370909235e-16,0.0,0.0,0.0,0.0,0.0,4.119508411554457e-14,0.0,0.0,0.0,0.0,0.0
0.088,0.18047336430038252,298.0000000117715,1.255543058424496,0.6861633491415191,0.0,0.045961434492067854,0.05943218439765155,0.0,0.2084430319621292,0.0,0.0,0.0,3.1359524765952735e-12,7.375785591918253e-58,3.377308072547744e-19,0.0,2.975195419081898e-12,4.2821366308109246e-13,6.078790748661819e-15,2.9923204682066937e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.614012070810755e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4632191923395817e-32,0.0,0.0,0.0,1.1838015081856585e-14,1.8348756055729614e-14,0.0,6.96247642076475e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.890834618796775e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607747329450667e-27,6.1376722722016445e-18,0.0,9.196027971932423e-24,0.0,0.0,1.9669945167983758e-25,7.060997063914519e-16,1.108051154279618e-15,0.0,0.0,4.102834670116058e-45,0.0,0.0,3.869697138812136e-15,0.0,0.0,0.0,0.0,0.0,6.029045119969354e-23,0.0,9.753003704909052e-16,0.0,0.0,0.0,0.0,0.0,4.131088920982814e-14,0.0,0.0,0.0,0.0,0.0
0.096,0.18047336445402842,298.00000001282217,1.2555430573559618,0.6861633490791884,0.0,0.04596143449570792,0.05943218440400619,0.0,0.20844303195374062,0.0,0.0,0.0,6.350179437149885e-11,7.374791573976012e-58,3.377307688474437e-19,0.0,3.3328564721597833e-12,4.2859907624753895e-13,6.0877886732438044e-15,3.2135675346924e-32,5.272688329840143e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0774001592414618e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.745205194800197e-32,0.0,0.0,0.0,1.2118348826326438e-14,1.8348843065127973e-14,0.0,6.975814616624308e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8916855700529734e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077473278037182e-27,6.137672272778337e-18,0.0,9.196027965757123e-24,0.0,0.0,1.9669945183456407e-25,7.061189965640103e-16,1.1080511827519678e-15,0.0,0.0,4.511998911858343e-45,0.0,0.0,3.869697142692652e-15,0.0,0.0,0.0,0.0,0.0,6.029045085152046e-23,0.0,9.753003708146022e-16,0.0,0.0,0.0,0.0,0.0,4.143563974629721e-14,0.0,0.0,0.0,0.0,0.0
0.1,0.18047336566270977,298.00000001383904,1.2555430489474637,0.686163348592349,0.0,0.045961434524227844,0.059432184453026685,0.0,0.20844303188619992,0.0,0.0,0.0,5.401413653333003e-10,7.374317281754783e-58,3.377306741825001e-19,0.0,3.5140868522305594e-12,4.394881389341925e-13,6.4254810795808816e-15,3.3397982364888103e-32,2.6639383759706403e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0908407776583552e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8985675988333586e-32,0.0,0.0,0.0,1.9885001962625873e-14,1.8352266487407784e-14,0.0,6.986321998460317e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892112047285299e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607747312030103e-27,6.1376722715867906e-18,0.0,9.196027909785038e-24,0.0,0.0,1.966994523326773e-25,7.06219359797213e-16,1.1080524531606064e-15,0.0,0.0,4.709003922073003e-45,0.0,0.0,3.869697152641053e-15,0.0,0.0,0.0,0.0,0.0,6.029045264699197e-23,0.0,9.753003937705978e-16,0.0,0.0,0.0,0.0,0.0,4.1500200805955624e-14,0.0,0.0,0.0,0.0,0.0
0.10200000000000001,0.18047337073866906,298.0000000213575,1.2555430136346095,0.686163346549669,0.0,0.04596143464391298,0.059432184658529806,0.0,0.20844303160203925,3.909779315108632e-13,0.0,0.0,2.5410385297626732e-09,7.374083898250223e-58,3.3773048775807334e-19,0.0,3.605232041626443e-12,5.960353927906518e-13,1.2847372446060203e-14,3.605030191079862e-32,2.2896146009069937e-38,0.0,0.0,0.0,1.2267679015055809e-16,0.0,0.0,0.0,1.0983007058154082e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.183725881468563e-32,0.0,0.0,0.0,1.2941430697587061e-13,1.8420495073336395e-14,0.0,7.055707425864367e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8923567400956585e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077472469835856e-27,6.1376722691139235e-18,0.0,9.19602767784661e-24,0.0,0.0,1.966994534231524e-25,7.081621837478783e-16,1.1080824429165215e-15,0.0,0.0,4.8057349423827415e-45,0.0,0.0,3.869697171026174e-15,0.0,0.0,0.0,0.0,0.0,6.029050292378877e-23,0.0,9.753011746357645e-16,0.0,0.0,0.0,0.0,0.0,4.1533115243546184e-14,0.0,0.0,0.0,0.0,0.0
0.10400000000000001,0.18047340090186795,298.00000016304807,1.255542803791143,0.6861633344289368,0.0,0.045961435353982213,0.059432185877449674,0.0,0.20844302990992697,1.2205523736857207e-11,0.0,0.0,1.4407494692520775e-08,7.37385537492928e-58,3.3772965788115636e-19,0.0,3.697032034960236e-12,3.6490325686528215e-12,1.7782254542093881e-13,8.967825224450284e-32,5.320023491467952e-38,0.0,0.0,0.0,3.6723919052790605e-15,0.0,0.0,0.0,1.104948960203749e-42,0.0,2.535527368249003e-16,1.297110323642796e-23,8.122940023803066e-17,0.0,2.0114699213422114e-14,1.5167558193264886e-13,0.0,0.0,1.1166813152140748e-31,0.0,0.0,0.0,2.225442038259602e-12,2.0256328263651765e-14,2.9180385686546373e-16,8.660371391343106e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893899494521244e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077468969142787e-27,6.137672330370846e-18,0.0,9.19602639416892e-24,0.0,0.0,1.9669946068475196e-25,7.635521266862578e-16,1.1090385133498147e-15,0.0,0.0,4.912268975647762e-45,0.0,9.911563702353422e-17,3.869697251526562e-15,0.0,0.0,0.0,0.0,0.0,6.029289310550518e-23,0.0,9.753396348343268e-16,0.0,0.0,0.0,0.0,0.0,4.156945109546437e-14,0.0,0.0,0.0,0.0,0.0
0.10600000000000001,0.18047358096661867,298.00000291690856,1.2555415510926455,0.6861632624297316,0.0,0.04596143957209632,0.059432193114878774,0.0,0.2084430197435017,2.38317242762872e-10,0.0,0.0,8.478235931794396e-08,7.373619515385245e-58,3.377250584393058e-19,0.0,3.795356066380333e-12,6.318886781442804e-11,4.4159547229301504e-12,0.0,0.0,0.0,0.0,0.0,9.504765004641943e-14,0.0,0.0,1.4477928181501894e-13,1.1106364303227092e-42,0.0,2.103238177147877e-14,7.329851715958524e-22,2.5924807586510926e-15,0.0,6.130941285683616e-13,4.132231794004742e-12,2.5199009634871632e-14,0.0,0.0,0.0,0.0,0.0,4.233648904896785e-11,6.965335154403775e-14,1.7915410524495264e-14,4.755958377878439e-14,0.0,0.0,5.273742399676905e-16,5.3479856640760005e-15,0.0,7.678915847973856e-14,6.617716953830514e-14,1.9494335962826247e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6077455244572136e-27,6.137674189973232e-18,0.0,9.196020592765514e-24,0.0,0.0,1.9669954503605813e-25,2.3461316847529136e-15,1.1395226827976157e-15,0.0,0.0,5.2474341234234085e-45,3.099683309757889e-15,5.153926073696807e-15,3.869697706314724e-15,0.0,0.0,0.0,0.0,0.0,6.041072994735129e-23,0.0,9.772442626721282e-16,0.0,0.0,0.0,0.0,1.7679359392091118e-16,4.169859340964786e-14,0.0,0.0,0.0,0.0,0.0
