grid,velocity,T,density,Y_N2,Y_Ne,Y_propane(1),Y_C3H2F4(2),Y_OH(3),Y_O2(4),Y_H2O(5),Y_H(6),Y_O(7),Y_H2(8),Y_Ar(9),Y_He(10),Y_HO2(11),Y_H2O2(12),Y_CO(13),Y_CO2(14),Y_HCO(15),Y_C(T)(16),Y_CH(17),Y_CH2(T)(18),Y_CH3(19),Y_CH2O(20),Y_HCCO(21),Y_C2H(22),Y_C2H2(23),Y_H2CC(24),Y_CH2(S)(25),Y_CH3OH(26),Y_CH3O(27),Y_CH2CO(28),Y_C2H3(29),Y_C2H4(30),Y_CH4(31),Y_C2H6(32),Y_C2H5(33),Y_CH2OH(34),Y_CH3CO(35),Y_CH2CHO(36),Y_CH3CHO(37),Y_HF(39),Y_CH3F(40),Y_CHF3(43),Y_CF2(44),Y_CF3(46),Y_CH2F(47),Y_CHFO(48),Y_CF2O(50),Y_CHFCF2(56),Y_CH2CHF(57),Y_C2HF(59),Y_CF3COF(78),Y_CH2CFO(80),Y_C3HF4(85),Y_C3HF4O(86),Y_C3H3F4(87),Y_C3H7(125),Y_C3H7(126),Y_S(132),Y_S(141),Y_O2(146),Y_S(147),Y_S(149),Y_S(150),Y_CHO2(180),Y_CH2O2(186),Y_COO(205),Y_S(216),Y_S(222),Y_S(224),Y_C3H6(373),Y_C3H6(385),Y_CH3O2(390),Y_C1OO1(688),Y_S(843),Y_S(849),Y_S(854),Y_CF3O2(855),Y_S(978),Y_C3H5(979),Y_C3H6(981),Y_S(1217),Y_S(1835),Y_S(1865),Y_S(1882),Y_S(2107),Y_C3H4(3327),Y_C3H3(4196),Y_S(4695),Y_S(6137),Y_S(6138),Y_S(6195),Y_S(7781)
0.0,0.32182636140966947,298.0,1.2219313413045731,0.7088180363528939,2.223130172124745e-62,0.05539207160437297,0.020464808315335748,0.0,0.21532508372733045,1.242514850340134e-19,0.0,2.8014308148581692e-21,6.711234037147709e-14,0.0,1.9526273106673057e-28,0.0,0.0,3.489001567141679e-20,0.0,0.0,6.77911625642068e-20,0.0,0.0,0.0,2.5565186829677556e-22,0.0,0.0,1.2502005279535797e-20,0.0,0.0,0.0,0.0,0.0,4.176882099433336e-22,0.0,0.0,9.095231564435957e-23,9.429658178229621e-24,9.805307052946951e-39,1.791421342615015e-39,1.996678279104616e-30,1.0573637887990437e-24,9.108370949432215e-21,0.0,0.0,6.5902378824005115e-22,0.0,0.0,0.0,3.567817881810627e-21,9.036239830834946e-22,2.6209845335837778e-21,5.405647114682879e-21,8.152877177432319e-22,0.0,0.0,6.349749937773209e-33,0.0,5.381117598657609e-28,2.2267908973996598e-21,5.31520971024245e-21,2.165981281377372e-30,3.1109847612147984e-20,3.7985343555358815e-33,8.016090857315433e-27,0.0,0.0,1.5736713123575548e-29,6.014209918087095e-21,7.149933262972923e-26,0.0,0.0,0.0,1.845548174506084e-21,0.0,5.056528145121196e-22,6.560983407534636e-21,1.1250466045034002e-21,1.4332835185852183e-28,1.134589528637968e-22,9.395343603535999e-22,0.0,0.0,0.0,1.6158205727547197e-22,8.739376952831532e-27,2.2568044400147052e-41,5.689234950599272e-42,1.4003239433410825e-22,1.5621760777465612e-20,2.985222797788175e-36,2.0529441293434678e-39,6.032965585818029e-22,7.467835737173984e-37,9.939953184473556e-23
0.008,0.3218263614200501,298.00000000000017,1.2219313412651593,0.7088180363506968,3.217829422190329e-61,0.05539207160452571,0.020464808315411413,3.738839068978705e-24,0.21532508372694895,1.5643955139278816e-17,0.0,4.118658663873027e-21,2.417155727517769e-12,0.0,1.9526276164975808e-28,0.0,0.0,4.604490454592081e-18,0.0,0.0,1.4832527101096555e-26,0.0,0.0,0.0,4.494538959214371e-20,0.0,0.0,1.8069035507166925e-20,0.0,0.0,5.88984943820327e-22,0.0,3.2473385102624515e-23,3.1594505046882516e-28,1.4267178502130065e-20,5.226017607456338e-19,7.936474051633849e-22,8.423733924339893e-29,1.7353232588760866e-36,3.978467310334284e-37,4.096740002713246e-28,9.497084752941372e-24,8.341338725363756e-19,0.0,0.0,8.136602629918392e-22,4.7772199879955207e-26,0.0,0.0,3.5719553777663534e-21,9.074016325069559e-22,2.8791971489667545e-21,5.54550250718168e-21,1.6618700841521843e-19,1.0089457827841823e-22,3.0093394517212426e-28,2.1314184534334466e-30,0.0,1.2817676315686078e-25,3.2248172537300412e-24,5.319910202710516e-21,9.02763374113552e-28,6.340316385046327e-18,1.4928948588601877e-30,3.1830573928357366e-24,9.07141984828464e-21,0.0,1.7344645914605266e-32,6.082528700550685e-21,1.5649765139800284e-23,0.0,0.0,0.0,2.0139709677923013e-21,0.0,5.046344709677066e-22,6.564863291328581e-21,4.0510086314923302e-19,5.1609025962074835e-26,3.813116508223305e-20,3.409601515369508e-19,0.0,0.0,0.0,1.6160512302840582e-22,3.922377551538206e-24,1.0469441714676601e-38,2.1588945204792004e-39,1.4819922811510856e-22,1.5621853822751326e-20,8.995012485129111e-34,4.9870496613346065e-37,6.032962861593701e-22,2.3932920643186715e-34,3.589530722450615e-20
0.016,0.32182636179394686,298.0000000000265,1.2219313398455236,0.7088180362715684,3.23643288381929e-61,0.055392071610026905,0.020464808318136685,3.302294408629472e-25,0.21532508371320766,2.0087446606300844e-15,0.0,1.8398943008700371e-22,8.705766012727094e-11,0.0,1.9526282944082724e-28,3.3483581235794095e-18,8.427998504027532e-20,5.871884478377339e-16,9.386116689324069e-18,0.0,3.257551240262377e-33,0.0,3.3005853292860975e-32,0.0,5.353331983647346e-19,0.0,0.0,9.284065752215105e-19,0.0,4.385647270284692e-39,1.1541744199485078e-19,3.7129454643001847e-28,5.427305292802707e-21,2.3946774143253093e-34,2.8548070943383238e-18,7.529345329138634e-17,1.3054614130603354e-19,7.538812444312702e-34,7.693336761392904e-38,3.360165141893758e-38,7.00582741081953e-33,1.7490265600687042e-21,1.0752788304491866e-16,9.206433010421075e-20,1.211426069779441e-21,2.641874818994916e-20,2.2453139685025806e-27,0.0,4.234224789226349e-22,4.674574507581463e-21,1.782560055076552e-21,5.647886188677604e-20,3.2796514167339823e-20,3.3154102688537073e-19,5.0525429010449675e-24,4.7087710029115427e-29,3.335086258287409e-31,6.725954359401478e-31,1.1321283455094026e-26,1.4938698813303893e-25,6.521609812318242e-21,9.027633768871341e-28,6.340316495346588e-18,6.669086264426187e-32,3.183528171603651e-24,4.200998760112985e-20,1.010539106247072e-31,2.565096121334942e-32,1.9453463075007532e-20,5.759444778682511e-22,0.0,1.5703491048622702e-23,0.0,1.0438575122893036e-20,7.856344979875876e-21,5.046344913723352e-22,7.593250708828504e-21,4.24014123690837e-19,2.395589514801672e-27,3.991814638744623e-20,3.7469997135063037e-19,0.0,0.0,0.0,1.6824917975386235e-22,4.594333279078957e-24,1.6381992601093182e-39,3.3781020609180193e-40,2.072594857728688e-21,1.562595741388691e-20,8.995008728394753e-34,4.987049261749679e-37,6.032960138234364e-22,2.393291097745613e-34,3.768653010518907e-20
0.02,0.3218263668916288,298.00000000131064,1.2219313204903126,0.7088180351928957,3.236493681371534e-61,0.055392071685017974,0.020464808355286558,8.852466237871266e-24,0.21532508352585103,9.877516276221955e-14,2.314384543455011e-33,1.599750779262731e-23,1.24081050723432e-09,0.0,1.9526294311019462e-28,1.9355143411402985e-16,6.2229730661439254e-18,2.9491653697221384e-14,6.313668406123188e-16,0.0,1.4523854673709084e-39,0.0,3.0513274652181056e-33,0.0,3.012148381941613e-17,0.0,1.085352699178285e-52,5.686401799598267e-17,0.0,4.13002282190105e-40,7.841491370326611e-18,7.551673937188638e-26,4.190867794556049e-19,3.7259107743255156e-40,1.84441913826258e-16,3.484979430541352e-15,9.131297729508397e-18,2.5861118973247536e-37,2.141868752209283e-39,2.878385735171435e-38,0.0,1.3641857802288795e-19,5.2950483977384086e-15,6.563241913133974e-18,9.311702027589197e-19,1.6195265892060123e-18,1.9522580242795004e-28,0.0,4.201856795743923e-20,1.1500429726523312e-19,7.792162905631371e-20,4.2345942014724925e-18,2.0274140276728213e-18,4.1479277769831137e-19,4.433480410615552e-25,1.2585293329373272e-27,8.913758159271638e-30,3.8972503926914286e-29,3.034937073892912e-25,3.734814049518964e-25,1.2187905604864418e-19,9.02763363608524e-28,6.340316490869725e-18,5.7986351606350515e-33,3.1835281944820597e-24,9.757164636401396e-19,1.0054521058162411e-32,2.565103029614403e-32,1.0014340859582492e-18,4.661176013686578e-20,7.463635422264175e-20,9.072027733806414e-22,1.2261454986785122e-52,7.594161031761222e-19,1.5913442952294643e-18,5.046364217640738e-22,1.0993952435842396e-19,4.536134176841405e-19,5.980738088233648e-27,4.0191046965905386e-20,8.843098788938172e-19,0.0,0.0,0.0,8.95218316210036e-22,1.4582430029674915e-23,4.378402174697629e-38,9.028665668974873e-39,1.7079853928439863e-19,1.5952637011205764e-20,8.99500673248383e-34,4.987048162913792e-37,6.032958788528892e-22,2.393290566923704e-34,3.7765608786465457e-20
0.022,0.32182640293463566,298.0000000329819,1.2219311836398905,0.7088180275701391,3.2364744099680976e-61,0.055392072214949524,0.02046480861779987,2.262534615221529e-22,0.2153250822008593,2.472011632925166e-12,1.0285585198547778e-32,6.1928643296028916e-24,9.392775314334947e-09,0.0,1.9526294074097595e-28,4.958563571691194e-15,2.268635343890673e-16,7.537544762586561e-13,2.1282025736667593e-14,2.852016343684145e-36,4.725191101777419e-44,1.778256501118375e-52,1.1812118024478407e-33,4.427490488665361e-33,1.0139382926796488e-15,0.0,2.4255178015820964e-50,1.789327431213409e-15,0.0,1.5987873977314487e-40,2.6969212494576006e-16,2.8269509820382074e-24,1.638158546294834e-17,5.626500327871121e-39,6.033995704762544e-15,8.208132779962086e-14,3.2356636800533075e-16,1.0424843501845064e-35,3.141582901096367e-36,8.060183762135644e-36,0.0,5.382958014612771e-18,1.327022723674321e-13,2.3200627589005004e-16,3.8070318236114466e-17,5.157812431364245e-17,7.557315131395222e-29,6.384784726114329e-39,2.0212048797397277e-18,5.662466013436053e-18,3.4090185452226466e-18,1.6812201494618582e-16,7.552334482756017e-17,4.873768777234821e-19,1.6304819317237032e-25,3.216184080282625e-26,2.2779178384087447e-28,9.984289289219702e-28,7.756817673125222e-24,9.248003839329203e-24,5.687601788699458e-18,9.0276327266508e-28,6.3403164775042135e-18,2.2447343449198397e-33,3.183527870151842e-24,1.4622219089862465e-17,4.120801923024034e-33,2.565594840147342e-32,3.730592398304695e-17,1.949354771953708e-18,1.224693059434047e-18,2.3210214523084108e-20,4.16450199080329e-51,3.427456461228383e-17,5.950401271709739e-17,5.047332104481504e-22,5.228334586186624e-18,8.819497320964245e-19,1.479946107851441e-25,5.2578080408446906e-20,8.334331889528557e-18,2.380297971993929e-28,0.0,3.870830413297175e-21,4.0849760920622806e-20,1.6861598726624626e-22,1.1189030274684307e-36,2.3072806230748426e-37,7.609171850052699e-18,2.947931431697482e-20,8.995005847352221e-34,4.987047682152016e-37,6.032958213526291e-22,2.393290331032728e-34,3.782088981484039e-20
0.024,0.32182675531854676,298.0000010850207,1.2219298456874599,0.7088179531767898,3.23627289178879e-61,0.0553920773863826,0.020464811179269727,7.55754795208466e-21,0.21532506923480862,8.086932028841051e-11,3.007124903983771e-30,2.7410882256169436e-22,8.890825404358834e-08,0.0,1.9526196630373632e-28,1.656318533776486e-13,1.0874206074085697e-14,2.519245008639601e-11,9.423417517602478e-13,4.429547166322831e-33,2.917070468599106e-44,5.022373906396051e-56,5.228326909489838e-32,2.321627887722796e-31,4.4991839614307743e-14,4.912137363805939e-35,3.3325847854651886e-47,7.391172817640223e-14,0.0,7.076543659881842e-39,1.2189772219951382e-14,1.3792143827028094e-22,8.429947496903179e-16,7.982383313474505e-36,2.5923002960337493e-13,2.5239043220719643e-12,1.5074484417441077e-14,8.540255787780824e-34,4.851028935815839e-33,1.3654322776309082e-32,5.479069826811367e-34,2.7966252436931047e-16,4.3473921861860266e-12,1.0779146444707762e-14,2.0280532790044616e-15,2.157114889071698e-15,3.344991294380574e-27,1.0059514280343105e-35,1.2824625224650482e-16,3.7941924319505524e-16,1.9883422144638749e-16,8.79411262573602e-15,3.710842966497853e-15,2.7915726438058623e-18,7.006550016814471e-24,1.074300039738666e-24,7.608915447585674e-27,3.335077464219141e-26,2.591038903579899e-22,3.08960870119335e-22,3.6558691644600743e-16,9.027624802280965e-28,6.3403169477170266e-18,9.93564289959662e-32,3.183524949956773e-24,4.0487003996408e-16,1.7987587884990903e-31,2.5986508511880316e-32,1.8390142326782754e-15,1.0744204880343299e-16,3.4832555561395544e-17,7.752713200385614e-19,5.135889294665369e-48,2.045297837511348e-15,2.9028404799594427e-15,5.112353357169225e-22,3.482331072478282e-16,1.3690796485412788e-17,4.9441128900045625e-24,1.1013056025179507e-18,2.2321120533950583e-16,2.123556557099866e-26,9.225568359214231e-48,3.4533203366230195e-19,2.9820624008950485e-18,5.814346193263784e-21,3.7374609401213113e-35,7.70698682181764e-36,4.473215570940651e-16,7.809599335473975e-19,8.995009517160837e-34,4.987050210492018e-37,6.032959998066841e-22,2.393291321407789e-34,4.1547797840536834e-20
0.025,0.32182809847396154,298.00001432116954,1.2219247459410532,0.7088176712907702,3.2353523939245984e-61,0.055392096978542346,0.020464820879703364,1.0106184530402367e-19,0.21532501963615666,1.0618349814677856e-09,1.7573683518818284e-28,1.1367564715276556e-20,3.8970055409778286e-07,0.0,1.9525776491917607e-28,2.217387307269907e-12,2.0488158610085604e-13,3.374846960851584e-10,1.646290272075244e-11,1.0634182459050378e-30,0.0,1.2546241086358183e-50,2.1685082567578818e-30,8.10880287402508e-30,7.876993731107593e-13,3.320323857228341e-32,7.288641385234863e-45,1.208849349403192e-12,1.1548355544339738e-47,2.9349403962483466e-37,2.1716685887964587e-13,2.6484629454159028e-21,1.6998569052423116e-14,1.8120421049738102e-33,4.400703266413014e-12,3.1277556709775726e-11,2.7641947752763696e-13,8.292602428748191e-32,1.2097979158471364e-30,3.7049426034018096e-30,3.803656380097307e-31,5.691021981613051e-15,5.715829781955154e-11,1.9713716076178118e-13,4.226196213420198e-14,3.569756720424005e-14,1.3872004860769244e-25,2.4602212369226512e-33,3.1628392751877253e-15,9.869262536371918e-15,4.522643401557985e-15,1.8012914853283458e-13,7.159538960435277e-14,6.454700563678862e-17,2.886810790253334e-22,1.4362869467163612e-23,1.017274008705494e-25,4.464846443596628e-25,3.464865328891326e-21,4.1371195973787756e-21,9.137726092807941e-15,9.027606613056552e-28,6.340326206680723e-18,4.120395672966512e-30,3.1835169426072175e-24,3.116352312320171e-15,7.242638166558394e-30,3.4356381684279814e-32,3.559477926436578e-14,2.3139218749295153e-15,2.706934478606534e-16,1.035263687398246e-17,1.0076468803023892e-45,4.7548188703745825e-14,5.560805732219553e-14,6.7585564981353325e-22,9.01093608768412e-15,1.2466932815807537e-16,6.619933900103687e-23,3.4547379798980503e-17,1.7761505991218893e-15,7.056956437243673e-25,6.497685127260024e-45,1.1474871811002782e-17,8.45427390208164e-17,9.84120982174901e-20,4.996778030100899e-34,1.0303804237176468e-34,1.0249746804013232e-14,1.6530814526268453e-17,8.995102046608126e-34,4.98710607274217e-37,6.033013654811106e-22,2.393316113843716e-34,1.48193948133424e-19
0.025500000000000002,0.32183103859459844,298.0001008933247,1.221913582921545,0.7088170648614341,3.232592647285692e-61,0.05539213911627987,0.020464841720303165,7.200024810201868e-19,0.21532490977680743,7.444388242318845e-09,3.323937497737784e-27,1.7116560736095844e-19,1.0338226039841814e-06,0.0,1.952485156918518e-28,1.582735634968622e-11,2.0209044211674223e-12,2.410893613043004e-09,1.5111013034203923e-10,7.242767216829851e-29,0.0,2.5022181930778833e-47,3.268577131854837e-29,3.6444801529224577e-28,7.2448948425578e-12,4.314686860453711e-30,4.477177733621095e-43,1.0422457920433072e-11,1.045855645771244e-46,4.4230817798209267e-36,2.0308046124447094e-12,2.666015912173681e-20,1.78912631878848e-13,1.1531460608061445e-31,3.9306782063742656e-11,2.0776077880533065e-10,2.6569144586880217e-12,4.969526138220866e-30,8.480766908146244e-29,2.8431672345117106e-28,5.10415517409761e-29,6.042534646961515e-14,4.0122786099460057e-10,1.890117180162786e-12,4.590506088354769e-13,3.112274160464177e-13,2.0887510205767454e-24,1.6809304803844333e-31,4.039912121399505e-14,1.327174270979683e-13,5.343616673421639e-14,1.924552125459162e-12,7.223933601432788e-13,9.221097336492583e-16,4.270217363151074e-21,1.0228845530484039e-22,7.244752233615016e-25,3.1869973356152173e-24,2.4685461949236687e-20,2.953990214833498e-20,1.1823655461965798e-13,9.027641801604551e-28,6.3403930834428186e-18,6.204193883791889e-29,3.183518875154421e-24,1.4605124572108435e-14,1.083425628303702e-28,1.4240760617751725e-31,3.6024912671429643e-13,2.5940919607627316e-14,1.3343586863712182e-15,7.356200622439824e-17,6.111696824405485e-44,5.737247244921292e-13,5.5726745038583e-13,2.8009518958032353e-21,1.205666799557784e-13,9.547220188670388e-16,4.726261048247425e-22,5.763592662478271e-16,9.356763607595561e-15,1.203400446241896e-23,8.748977040986567e-43,1.9563509811878349e-16,1.235786528409346e-15,1.5946779394784799e-18,3.558542944399361e-33,7.338011052049978e-34,1.2196249448849886e-13,1.8551651045670949e-16,8.996402444698376e-34,4.987853779359317e-37,6.033831048026663e-22,2.3936632386636393e-34,1.7850086157604728e-18
0.026000000000000002,0.3218409703494732,298.00088468036205,1.2218758756458976,0.7088151081347024,3.219440857478728e-61,0.055392275027872556,0.02046490876079176,6.413473286870938e-18,0.21532452607274838,6.494246679585967e-08,8.877254212444826e-26,2.323537804293004e-18,3.0876698326766696e-06,0.0,1.9521964833171594e-28,1.4072383686837084e-10,2.529163921645997e-11,2.145695498982855e-08,1.7535023784756412e-09,7.76778457886379e-27,0.0,4.921599075935086e-44,4.489755630726109e-28,4.054000117624349e-26,8.425102295341671e-11,6.362381024921449e-28,4.3328513463371107e-41,1.1322489613408576e-10,1.1392861329309056e-45,6.068141863154452e-35,2.4031673023132425e-11,3.4113516144040878e-19,2.396548552554929e-12,1.1582461960591966e-29,4.432173183872762e-10,1.710890846882714e-09,3.236146216312209e-11,5.245456469173131e-28,9.436182316011497e-27,3.4131012511313925e-26,7.80636790426991e-27,8.168399856670954e-13,3.504827087952821e-09,2.29612960099241e-11,6.354799541491975e-12,3.421023309365089e-12,2.8354898407936306e-23,1.8190256306376553e-29,6.620327893782312e-13,2.2940771059247904e-12,8.075334279454315e-13,2.6187059397581745e-11,9.25820418762183e-12,1.70910385545112e-14,5.799586980168726e-20,9.111449629859984e-22,6.4535137651951415e-24,2.833919740359853e-23,2.1989413264715624e-19,2.637227093809507e-19,1.9637655020333106e-12,9.028400454518517e-28,6.341016577929009e-18,8.421991540677798e-28,3.183691254079974e-24,1.1523096030537852e-13,1.4845937994146052e-27,2.038270401267185e-30,4.631763757806071e-12,3.7115061606767884e-13,1.2668551391230664e-14,6.538117857364078e-16,6.037406918350044e-42,8.861887333970107e-12,7.0910839148358635e-12,4.0087094359816594e-20,2.073213032676999e-12,1.5208001574189928e-14,4.219338347697157e-21,1.2462408983137442e-14,9.559345526683802e-14,2.6583325170089205e-22,1.3551353363870375e-40,4.3201202344677015e-15,2.328642530129131e-14,4.2578886949598326e-17,3.1698226296776187e-32,6.53633611840582e-33,1.8567209703131615e-12,2.659418230884634e-15,9.023308669183535e-34,5.003005624389066e-37,6.051379082059814e-22,2.400832412539548e-34,3.812438605927623e-17
0.026500000000000003,0.3218776803090878,298.007979359145,1.221736521422871,0.7088086704649137,3.1558020436475665e-61,0.055392721882780674,0.02046512782166409,5.988985570555335e-17,0.2153229858034949,5.82931958647939e-07,2.638271932141059e-24,3.164396004816459e-17,9.63675134259229e-06,0.0,1.9513209989749117e-28,1.2869343825014005e-09,3.2346664295778905e-10,1.964155801917138e-07,2.082340461616217e-08,9.009753540567323e-25,2.3235931757692756e-44,9.209176151968017e-41,6.942162190247792e-27,5.48871067827546e-24,1.0026142918827609e-09,9.621318526359175e-26,4.506918834951121e-39,1.2602849386570415e-09,1.2709961777732205e-44,9.284052907822068e-34,2.909244800960996e-10,4.656043764709213e-18,3.2770637074366645e-11,1.248843501620883e-27,5.1171010170171e-09,1.4513564239539746e-08,4.0303118043021585e-10,6.053119065465398e-26,1.1253530927010382e-24,4.272740784163767e-24,1.2249688122424396e-24,1.1270475332795669e-11,3.15007188172369e-08,2.8522247309171696e-10,8.975540908200797e-11,3.852121931166535e-11,3.8621562077876215e-22,2.1098317248503453e-27,1.103994372075382e-11,4.032016384105843e-11,1.2433599182714136e-11,3.6365084616007404e-10,1.21215220236228e-10,3.2195607327929063e-13,7.885151743042068e-19,8.50975809172143e-21,6.028839362255491e-23,2.593490420251784e-22,2.053451570477443e-18,2.4703363214824113e-18,3.31834392185017e-11,9.036673655775776e-28,6.346719965556859e-18,1.147057126192023e-26,3.1857459015932846e-24,9.74516643672995e-13,2.2911891808538104e-26,3.532666644592478e-29,6.083285002751788e-11,5.4150256300614456e-12,1.6413040680292938e-13,5.977149620873069e-15,7.431721620608648e-40,1.394167650884565e-10,9.219220681614058e-11,6.943066993742093e-19,3.625240276992479e-11,3.028680703331234e-13,3.9518703392142425e-20,2.732357221348663e-13,1.3057315679559682e-12,5.9636529779487334e-21,2.418564218450148e-38,9.669417664361054e-14,4.4564496863246023e-13,1.2082835955164894e-15,2.961062359797431e-31,6.10508990596852e-32,2.8795794725197846e-11,3.8888388387394746e-14,9.595561078482658e-34,5.322520026732852e-37,6.430363434905646e-22,2.5531904549607887e-34,8.633363108451566e-16
