Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70)
6.1306966440874616e-09,0.8134624361652142,1.1844430651403202e-09,2.8551011298771175e-11,5.938768669137892e-12,1.206841885022307e-13,0.0,0.0,7.041017145965121e-12,1.5466422744973046e-18,6.830405812748773e-13,2.4874454126363615e-16,1.0324542641646537e-14,5.773492430886241e-29,2.6224522779463424e-23,4.7337037220763715e-14,2.6433127266266353e-16,1.5693811263616573e-09,1.3168355598950962e-19,4.408693104988889e-18,4.17332191355679e-08,1.3894465189030473e-14,2.2396449657759286e-16,3.593911234946492e-30,2.34206154701028e-21,3.760503140743865e-15,2.596021562444975e-16,4.249831955949738e-27,6.630140763753424e-35,7.666153686612677e-35,1.9607582832347554e-20,2.953284017642991e-24,3.4414385389055553e-18,6.277881772852446e-25,3.76,0.0,0.5151673310238386,0.9978712864896552,1.3437732575521117e-15,5.2542844358228e-23,0.0147298287044633,0.014641094968582905,8.863810007805348e-05,9.315586918169849e-09,0.0021287118407438224,1.71725346406888e-11,3.15592301194907e-12,5.2378911467974324e-20,5.943739982225982e-18,1.5688220872592973e-09,6.569927401421669e-11,1.1975910139564317e-09
6.241239644108877e-09,0.8135025834968332,1.2090634454117719e-09,2.957867647685582e-11,6.1837257265018404e-12,1.2774384295475158e-13,0.0,0.0,7.298416102135275e-12,1.661423362553722e-18,7.214760476458159e-13,2.6721654956136e-16,1.091263553704628e-14,6.215988973307519e-29,2.871340064071783e-23,4.9935971451640406e-14,2.856290954896652e-16,1.627625357794653e-09,1.401558917147671e-19,4.6511745952879275e-18,4.325260583295094e-08,1.4653807527327863e-14,2.401429499618165e-16,4.1217051689625066e-30,2.5419494346642075e-21,4.0363678994910066e-15,2.748366049905604e-16,4.7330318841618706e-27,7.889706747972307e-35,9.024628920295871e-35,2.1059694321950786e-20,3.222810633389252e-24,3.7141685942920184e-18,7.027725916341034e-25,3.76,0.0,0.514905529922174,0.9978712862860658,1.4513865330238207e-15,5.888503726950695e-23,0.014991631325552321,0.014902927500176612,8.860500600498763e-05,9.374983011005932e-09,0.0021287119835832397,1.780031033898398e-11,3.268048090932043e-12,5.591017354021282e-20,6.327865165225273e-18,1.627034820417567e-09,6.69374591786607e-11,1.2227238026983164e-09
6.351782644130293e-09,0.8135427104302576,1.2336701125399489e-09,3.062447260310813e-11,6.4337062648736125e-12,1.3507276613150374e-13,0.0,0.0,7.56040446599822e-12,1.7824586983284706e-18,7.61324930125986e-13,2.86692267731862e-16,1.1522869723607185e-14,6.683037004904769e-29,3.138654477252495e-23,5.2627024726669104e-14,3.0819433465103993e-16,1.6869204538053436e-09,1.490429107268973e-19,4.902354991844661e-18,4.479899251323059e-08,1.5440042718688197e-14,2.571612506313472e-16,4.714812297810946e-30,2.7550357367016918e-21,4.3271212466714446e-15,2.906465612564716e-16,5.2609180664174404e-27,9.35814245246279e-35,1.059348101770821e-34,2.2589965219449298e-20,3.510864251369574e-24,4.0027263552761334e-18,7.85068485575789e-25,3.76,0.0,0.5146438618650919,0.9978712861156261,1.5653599505901288e-15,6.585414026554793e-23,0.015253300929060137,0.01516462829354218,8.85705802039178e-05,9.431693025619396e-09,0.0021287120921998485,1.8439289305049505e-11,3.3819965828239254e-12,5.959907002807317e-20,6.728330211466018e-18,1.6862972581600098e-09,6.81749024552652e-11,1.2478528841222e-09
6.462325644151709e-09,0.8135828169758548,1.2582627018021786e-09,3.168838771331017e-11,6.688706812469478e-12,1.4267585153521345e-13,0.0,0.0,7.826979733461525e-12,1.9099694209866615e-18,8.026125074617889e-13,3.072068748855637e-16,1.2155668292434134e-14,7.175488332600985e-29,3.4253852593712716e-23,5.541171822189039e-14,3.3207627481638483e-16,1.7472657809767031e-09,1.5835969301787326e-19,5.162384865299975e-18,4.637236821284116e-08,1.6253618145017826e-14,2.7504620567906823e-16,5.379850506734398e-30,2.981943340585996e-21,4.6332859111822926e-15,3.0704180246123846e-16,5.8367082538072245e-27,1.1065204670664701e-34,1.2400729598235093e-34,2.4201056914887037e-20,3.818302023873336e-24,4.307699630081247e-18,8.752327161996169e-25,3.76,0.0,0.5143823267849793,0.99787128597019,1.6859388511192222e-15,7.349881418843954e-23,0.015514837582588894,0.015426197259933213,8.853497893748013e-05,9.485825764046749e-09,0.002128712174740509,1.908946849302901e-11,3.497762093217142e-12,6.344902246161353e-20,7.14546961276852e-18,1.7466087462910874e-09,6.94116032488909e-11,1.2729778949293457e-09
6.5728686441731245e-09,0.8136229031439853,1.2828408902574708e-09,3.277040975887144e-11,6.948723825293455e-12,1.505579840163789e-13,0.0,0.0,8.098139396524252e-12,2.0441803559842652e-18,8.453640436169734e-13,3.287961220261421e-16,1.2811454993296428e-14,7.694206544667515e-29,3.732555609979407e-23,5.829156929396356e-14,3.5732511130439967e-16,1.8086607056598802e-09,1.681217208327082e-19,5.431414630927177e-18,4.797272195567242e-08,1.7094980120885672e-14,2.938249326417031e-16,6.123963915099032e-30,3.2233128490993515e-21,4.955393296382103e-15,3.240320576107351e-16,6.463788252618007e-27,1.3044215970062376e-34,1.4477535351367246e-34,2.589566890985397e-20,4.146000963711258e-24,4.629685697016785e-18,9.738529253961209e-25,3.76,0.0,0.5141209246142574,0.9978712858435521,1.8133730613453987e-15,8.187049024149255e-23,0.015776241353706314,0.01568763432860275,8.849834043835606e-05,9.537486117144214e-09,0.0021287122374115354,1.975084484351886e-11,3.6153382454746884e-12,6.746344377490949e-20,7.579617015804067e-18,1.807968630395873e-09,7.064756108978718e-11,1.2980985135182995e-09
6.68341164419454e-09,0.8136629689450057,1.3074043919724126e-09,3.3870526615629935e-11,7.213753695210796e-12,1.5872403985935388e-13,0.0,0.0,8.373880943946013e-12,2.1853200069856057e-18,8.896047877675428e-13,3.514963304955653e-16,1.349065423052193e-14,8.240066892847828e-29,4.0612226528019664e-23,6.126809149584338e-14,3.839919478419793e-16,1.87110459404768e-09,1.7834488528770873e-19,5.709594548551282e-18,4.96000427548151e-08,1.7964573895510596e-14,3.135248550392127e-16,6.954853519825917e-30,3.479802731989722e-21,5.293983460532433e-15,3.4162700768164197e-16,7.145717478461207e-27,1.5332413623662274e-34,1.6858487509265624e-34,2.7676538517912625e-20,4.494857881546764e-24,4.969291234994652e-18,1.0815486064428531e-24,3.76,0.0,0.5138596552853822,0.9978712857309874,1.9479168826405455e-15,9.10234715187005e-23,0.016037512309945743,0.015948939444723146,8.84607869893479e-05,9.586775144970982e-09,0.002128712284938236,2.042341528420081e-11,3.7347186807861806e-12,7.164573833137957e-20,8.031105226042638e-18,1.8703762559135456e-09,7.188277561977404e-11,1.3232144552196788e-09
6.904497644237371e-09,0.8137430394871146,1.3564863528175246e-09,3.612499593203472e-11,7.758837293172464e-12,1.7592738440280296e-13,0.0,0.0,8.939099634024734e-12,2.489317814368029e-18,9.826548228048283e-13,4.0037775921207643e-16,1.492099117986125e-14,9.416772625873788e-29,4.787447692915509e-23,6.751718457626797e-14,4.417885646637344e-16,1.99913672628679e-09,2.0024027250332416e-19,6.294005101461116e-18,5.293554152905221e-08,1.9790232523313796e-14,3.5579948384285e-16,8.910744480748878e-30,4.040867711206844e-21,6.022815516295479e-15,3.7866947848526005e-16,8.689263395958005e-27,2.100724103742594e-34,2.2690252502797037e-34,3.150818710710026e-20,5.2597314857323916e-24,5.70383403008452e-18,1.3268101518493743e-24,3.76,0.0,0.5133375148831659,0.9978712855347344,2.2393728702181455e-15,1.1190554666317779e-22,0.016559656047752076,0.01647115366929747,8.838335492797119e-05,9.678624850933386e-09,0.002128712347904865,2.1802126085538897e-11,3.9788670547077845e-12,8.052752195524582e-20,8.987431107197662e-18,1.998332112584976e-09,7.435097380237748e-11,1.3734313303188105e-09
7.1034750442759185e-09,0.8138150334232813,1.4006076389799234e-09,3.8215779651830134e-11,8.266519228264214e-12,1.9243015860453173e-13,0.0,0.0,9.463441260017808e-12,2.7889794228014154e-18,1.071745942557024e-12,4.485465312296623e-16,1.6292636191335036e-14,1.057764911664367e-28,5.525884828382632e-23,7.34870902508345e-14,4.991862730266576e-16,2.117946741754438e-09,2.216912325154468e-19,6.85277234046303e-18,5.60296073675355e-08,2.1534323039499974e-14,3.972783608666404e-16,1.1057629483043454e-29,4.604514616364839e-21,6.740729849772078e-15,4.1417190754329464e-16,1.0305502639024291e-26,2.763964773554224e-34,2.9407602650656367e-34,3.527989629203275e-20,6.0298778241341694e-24,6.431457380170884e-18,1.5854891036569822e-24,3.76,0.0,0.5128680421633851,0.9978712853782711,2.5286405017084135e-15,1.3397873383150676e-22,0.01702913186168599,0.016940694909009704,8.831149771227057e-05,9.754118233235517e-09,0.0021287123807540963,2.3081218528397354e-11,4.20470781413363e-12,8.912923187044378e-20,9.910751580058846e-18,2.1170690918587384e-09,7.65698083247385e-11,1.4186082844011093e-09
7.302452444314466e-09,0.8138869615308297,1.444678185915248e-09,4.036499928983248e-11,8.79038445070704e-12,2.0992829684159478e-13,0.0,0.0,1.0002589044352067e-11,3.1148110237700595e-18,1.1660540953045814e-12,5.009055920828255e-16,1.7746767646747223e-14,1.1840598901901861e-28,6.352010651637612e-23,7.979357696530725e-14,5.620143512891463e-16,2.240145541684079e-09,2.4490279811217507e-19,7.44351580128241e-18,5.921087525221945e-08,2.3376760622088714e-14,4.4218192572256047e-16,1.3634375863006684e-29,5.228223966741911e-21,7.520840891564923e-15,4.517819481538326e-16,1.2163348401977088e-26,3.6074731691315647e-34,3.783999756651102e-34,3.937534776827663e-20,6.883420997467012e-24,7.226025295456005e-18,1.8847785872482337e-24,3.76,0.0,0.5123989988023073,0.9978712852317707,2.845101507699135e-15,1.5957022471592417e-22,0.017498178404123876,0.01740980832377678,8.823802240242779e-05,9.823334781515718e-09,0.0021287124001801118,2.439653150774855e-11,4.43629637722805e-12,9.832740729550698e-20,1.0895394022391832e-17,2.239190573178596e-09,7.878623287159409e-11,1.4637669481317808e-09
7.501429844353014e-09,0.8139588238699672,1.4886972071622194e-09,4.2572582253749485e-11,9.330410373450631e-12,2.284499371700339e-13,0.0,0.0,1.0556528288389119e-11,3.4682771895409077e-18,1.2657259994018351e-12,5.576871877713377e-16,1.9285883810638403e-14,1.3211133042349098e-28,7.273277014726617e-23,8.644533628423254e-14,6.306033912946679e-16,2.3657294312124888e-09,2.6998329712691867e-19,8.067106170929313e-18,6.247928088396836e-08,2.5320103712994454e-14,4.906806062681271e-16,1.6710498497149866e-29,5.9165007232318784e-21,8.366608646094023e-15,4.915543670954283e-16,1.4290597337121208e-26,4.672773401880722e-34,4.835907111150527e-34,4.381183393366637e-20,7.826298051509901e-24,8.091406841441501e-18,2.2295889977018097e-24,3.76,0.0,0.5119303844072552,0.9978712850898948,3.190399308064615e-15,1.891145476449667e-22,0.01796679606767936,0.017878493970575164,8.816326430528717e-05,9.886737745645377e-09,0.002128712411525497,2.5748046703124547e-11,4.6735963082274244e-12,1.0814159680325897e-19,1.19432694458016e-17,2.3646927410971486e-09,8.100024803232476e-11,1.5089065405461253e-09
7.700407244391563e-09,0.8140306205008451,1.5326640731161082e-09,4.4838455589530366e-11,9.886574129417665e-12,2.480231327510142e-13,0.0,0.0,1.1125244291944693e-11,3.850880465573997e-18,1.3709082180253832e-12,6.19129429664426e-16,2.091248950196422e-14,1.4694876002676463e-28,8.297527762273133e-23,9.345102108487818e-14,7.052933455658317e-16,2.4946947175159313e-09,2.970458722384987e-19,8.724412500803746e-18,6.583475993489126e-08,2.7366899735751915e-14,5.42947703502936e-16,2.0364215699984928e-29,6.6740483211082366e-21,9.28158242693728e-15,5.335434516217922e-16,1.6717338818683938e-26,6.009333561048579e-34,6.140338379277533e-34,4.860702083431548e-20,8.864648200970755e-24,9.031564374287123e-18,2.625255117238265e-24,3.76,0.0,0.5114621985859101,0.9978712849495325,3.5662234166591314e-15,2.230850548719737e-22,0.018434985244606673,0.018346751972777214,8.808749200475955e-05,9.944757957636125e-09,0.0021287124179048987,2.7135745692029607e-11,4.916571360147101e-12,1.1859126165774055e-19,1.3056280325540617e-17,2.493571782337559e-09,8.321185487371449e-11,1.5540264371776384e-09
7.899384644430111e-09,0.8141023514835612,1.5765782802008096e-09,4.7162546039535735e-11,1.045885262420535e-11,2.6867585270061035e-13,0.0,0.0,1.1708722357607935e-11,4.264161220479949e-18,1.4817471592648651e-12,6.854762662060841e-16,2.2629096021156652e-14,1.629756360068158e-28,9.433006899306649e-23,1.008192458476658e-13,7.864334864379537e-16,2.627037710313112e-09,3.2620860341331824e-19,9.416302206225668e-18,6.927724805958757e-08,2.951968513557952e-14,5.991593153690384e-16,2.468323485275406e-29,7.505770976501014e-21,1.0269400493550809e-14,5.778030141908035e-16,1.9476072951742185e-26,7.675788018564244e-34,7.748811100009176e-34,5.377894279909299e-20,1.0004811375474437e-23,1.0050552297800765e-17,3.0775586163205715e-24,3.76,0.0,0.5109944409463126,0.9978712848088487,3.974309236557822e-15,2.6199611870800687e-22,0.018902746326801088,0.01881458250679313,8.80109207183418e-05,9.997795743204595e-09,0.00212871242115689,2.8559609954832585e-11,5.165185474624876e-12,1.2969577643167602e-19,1.4236320658647178e-17,2.625823886296542e-09,8.542105484523273e-11,1.5991261392884375e-09
8.09836204446866e-09,0.8141740168781563,1.6204394261067032e-09,4.954478008956137e-11,1.1047222578562155e-11,2.9043598282750025e-13,0.0,0.0,1.2306947794210269e-11,4.70969749646539e-18,1.5983890762334736e-12,7.569774548383183e-16,2.4438221077865582e-14,1.8025040987304047e-28,1.0688366629984676e-22,1.0855858694455497e-13,8.743823654241659e-16,2.7627547222724133e-09,3.5759462981356675e-19,1.0143641066044853e-17,7.280668090417476e-08,3.178098541961682e-14,6.594942621100439e-16,2.97655834178401e-29,8.416775888879592e-21,1.1333789689029356e-14,6.243863968280754e-16,2.2601831161454486e-26,9.74130670808357e-34,9.72158229196354e-34,5.934599713168256e-20,1.1253326736236566e-23,1.1152515833130008e-17,3.592751003052257e-24,3.76,0.0,0.5105271110968616,0.99787128466669,4.416437856467412e-15,3.064053827525405e-22,0.019370079705799202,0.019281985791359205,8.793372300733927e-05,1.0046222794923436e-08,0.002128712422439059,3.001962087887811e-11,5.419402781625551e-12,1.4147442959284637e-19,1.5485276018342284e-17,2.7614452454516117e-09,8.762784970266997e-11,1.6442052491541803e-09
8.297339444507208e-09,0.8142456167446182,1.6642471899732395e-09,5.198508400671514e-11,1.1651660562521583e-11,3.133313262836532e-13,0.0,0.0,1.2919905919600694e-11,5.189104860268213e-18,1.720980067194468e-12,8.338885341358351e-16,2.6342388719317604e-14,1.988326065948194e-28,1.207267527439493e-22,1.166775829252726e-13,9.695077727829114e-16,2.9018420693384903e-09,3.913322711783709e-19,1.0907293222336403e-17,7.642299411350923e-08,3.415331519727732e-14,7.241340131258116e-16,3.572048551865176e-29,9.41237534491191e-21,1.2478565078860145e-14,6.733464752038379e-16,2.613229927594505e-26,1.2287121590159054e-33,1.2128842554718778e-33,6.532693885878008e-20,1.2616931169345852e-23,1.234168980041903e-17,4.1775770000099055e-24,3.76,0.0,0.510060208646315,0.9978712845222915,4.894435848162286e-15,3.5691606644786466e-22,0.019836985772779377,0.019748962078982312,8.785603733093953e-05,1.0090383994280253e-08,0.002128712422519676,3.151575976191934e-11,5.679187599021201e-12,1.5394642405973101e-19,1.680502360446369e-17,2.900432055687671e-09,8.983224144653225e-11,1.6892634502844898e-09
8.496316844545756e-09,0.8143171511428788,1.7080013167973568e-09,5.448338386947667e-11,1.2272143022399538e-11,3.3738960413324033e-13,0.0,0.0,1.3547582062828301e-11,5.704036254575058e-18,1.849666075701472e-12,9.164707961553496e-16,2.834412925926752e-14,2.1878280504551953e-28,1.3595425060604544e-22,1.2518473480122688e-13,1.0721866972793161e-15,3.0442960709900645e-09,4.2755514866863323e-19,1.1708121180155948e-17,8.012612333686332e-08,3.6639178220673165e-14,7.932626153310743e-16,4.2669285981985745e-29,1.0498088724078674e-20,1.3707629590632296e-14,7.247356624400799e-16,3.0107943136654876e-26,1.540822497672617e-33,1.5052036449183325e-33,7.174087553487332e-20,1.4102557759551628e-23,1.3622397412385553e-17,4.8392983499906215e-24,3.76,0.0,0.5095937332037878,0.997871284375173,5.410175064905575e-15,4.141793237361321e-22,0.02030346491856204,0.02021551164922602,8.777797475868095e-05,1.0130599170188994e-08,0.0021287124218828633,3.3048007814975354e-11,5.944504432067345e-12,1.6713087772469753e-19,1.8197432289943633e-17,3.0427805165547956e-09,9.203423227327635e-11,1.7343004918613264e-09
8.695294244584304e-09,0.8143886201328155,1.7517016049331351e-09,5.7039605591982807e-11,1.2908646302559661e-11,3.626384558609675e-13,0.0,0.0,1.418996156589089e-11,6.256181849914196e-18,1.984592890748933e-12,1.0049912589945975e-15,3.044597920748345e-14,2.401626187661148e-28,1.526653979652559e-22,1.3408850632698215e-13,1.1828052861136117e-15,3.1901130504448544e-09,4.664023051812978e-19,1.2546985807346203e-17,8.391600423247436e-08,3.9241067425051164e-14,8.6706662296544e-16,5.07464223654107e-29,1.1679644410713223e-20,1.502497365464096e-14,7.78605912714615e-16,3.457213667105028e-26,1.9215252274758555e-33,1.858531761225059e-33,7.860726210231562e-20,1.571733425034284e-23,1.4999049079190946e-17,5.585718033723995e-24,3.76,0.0,0.509127684378753,0.9978712842250638,5.965572440722722e-15,4.788966545000904e-22,0.02076951753361005,0.020681634803342275,8.769962433747212e-05,1.0167164779524403e-08,0.002128712420802883,3.461634616473284e-11,6.21531797279432e-12,1.8104682393819959e-19,1.966436266314695e-17,3.1884868314731385e-09,9.423382453618216e-11,1.779316176262802e-09
8.894271644622853e-09,0.8144600237742508,1.7953478959423401e-09,5.965367494391157e-11,1.3561146663190741e-11,3.891054398279052e-13,0.0,0.0,1.4847029785153404e-11,6.847268897012637e-18,2.12590614693031e-12,1.0997226395590855e-15,3.2650481199729074e-14,2.6303467703718753e-28,1.7096382422710214e-22,1.4339732427919274e-13,1.3017588050038931e-15,3.3392893348240876e-09,5.0801832513439205e-19,1.3424746334376382e-17,8.779257247123686e-08,4.1961464969198875e-14,9.4573502882546e-16,6.010044602143632e-29,1.2962981615419716e-20,1.643467484534194e-14,8.350087246880212e-16,3.9571292400572656e-26,2.3836563606590737e-33,2.2837148385225822e-33,8.594589580593831e-20,1.7468581494556293e-23,1.647614122429984e-17,6.425204889642566e-24,3.76,0.0,0.5086620617810411,0.9978712840718165,6.562589790467964e-15,5.518223682680118e-22,0.02123514400802904,0.021147331859924876,8.762105743682581e-05,1.0200355501814442e-08,0.0021287124194309176,3.622075585559961e-11,6.491593099334975e-12,1.9571321195344782e-19,2.1207667066678854e-17,3.337547207897412e-09,9.643102071371075e-11,1.824310348933467e-09
9.093249044661401e-09,0.8145313621269522,1.8389400663319604e-09,6.232551756682496e-11,1.4229620294876368e-11,4.168180336840248e-13,0.0,0.0,1.5518772092501124e-11,7.479061579615462e-18,2.273751324602383e-12,1.2009433265340899e-15,3.496018392821715e-14,2.874626062600479e-28,1.9095762448517778e-22,1.5311957873293897e-13,1.4294515984113825e-15,3.4918212552845972e-09,5.525534537240541e-19,1.4342260354211562e-17,9.175576373970756e-08,4.4802842275796036e-14,1.0294591968874362e-15,7.089509313641348e-29,1.4354252108857466e-20,1.7940897523632616e-14,8.939951447825046e-16,4.515499435121456e-26,2.9420539179314086e-33,2.7932053967326286e-33,9.377691116154977e-20,1.9363811898686263e-23,1.805825511104668e-17,7.366718624909178e-24,3.76,0.0,0.5081968650208387,0.9978712839153369,7.203233610628274e-15,6.337660995413583e-22,0.021700344731567754,0.02161260315138228,8.754233127491475e-05,1.0230425746885214e-08,0.0021287124178654324,3.786121785147705e-11,6.773294875201915e-12,2.1114890733560762e-19,2.2829189633259173e-17,3.4899578574489413e-09,9.862582338381378e-11,1.8692828901380253e-09
9.29222644469995e-09,0.8146026352506334,1.8824780209101135e-09,6.505505898748176e-11,1.4914043330409778e-11,4.458036347417081e-13,0.0,0.0,1.620517387626527e-11,8.153360867764517e-18,2.428273750054709e-12,1.3089373535606357e-15,3.7377642072519746e-14,3.1351101164280814e-28,2.127594327269738e-22,1.6326362333543003e-13,1.566297049902158e-15,3.6477051471237376e-09,6.001637156528579e-19,1.5300383822206213e-17,9.580551374252151e-08,4.7767660071696475e-14,1.1184327963000075e-15,8.331040688100149e-29,1.5859821870077115e-20,1.954789247994281e-14,9.55615770326339e-16,5.1376133350388235e-26,3.613810436724292e-33,3.4012541825447993e-33,1.0212077497792364e-19,2.141072786315867e-23,1.9750055679759753e-17,8.419835210005042e-24,3.76,0.0,0.5077320937086898,0.9978712837555539,7.889554880837399e-15,7.255953744422067e-22,0.0221651200936184,0.02207744902111246,8.746349174263874e-05,1.0257611077166812e-08,0.0021287124161806117,3.9537713037299394e-11,7.060388548524549e-12,2.273726923417567e-19,2.4530766319174974e-17,3.6457149960205455e-09,1.0081823520327871e-10,1.914233708330364e-09
9.491203844738498e-09,0.8146738432049522,1.9259616874846307e-09,6.784222462863131e-11,1.5614391854318327e-11,4.760895603162891e-13,0.0,0.0,1.6906220541959643e-11,8.872004371534655e-18,2.589618595683321e-12,1.423994372613709e-15,3.99054162309212e-14,3.4124545919000963e-28,2.3648649389952643e-22,1.7383777557705036e-13,1.7127175426376728e-15,3.8069373498617645e-09,6.510110333295891e-19,1.6299971056019255e-17,9.994175820432015e-08,5.0858368428125164e-14,1.2128517367222445e-15,9.754391171147924e-29,1.748627265179337e-20,2.125999657811866e-14,1.0199207525829847e-15,5.82910446880466e-26,4.4185500987291695e-33,4.1241197364887274e-33,1.109982814318082e-19,2.361722022071648e-23,2.1556290395256487e-17,9.594772648195695e-24,3.76,0.0,0.5072677474554941,0.9978712835924212,8.623648866063322e-15,8.282382282534439e-22,0.022629470483216976,0.02254186982125952,8.738457564599448e-05,1.0282129546133102e-08,0.002128712414426833,4.1250222220378957e-11,7.352839551253533e-12,2.4440326627543184e-19,2.6314224935538434e-17,3.804814843858862e-09,1.0300825889125967e-10,1.959162734862711e-09
9.690181244777046e-09,0.8147449860495128,1.969391012616629e-09,7.068693981781804e-11,1.6330641910582198e-11,5.077030480390272e-13,0.0,0.0,1.7621897512868646e-11,9.636866195223995e-18,2.7579308801677287e-12,1.5464096275807495e-15,4.254607285219809e-14,3.7073245799197444e-28,2.622607348497932e-22,1.84850317059731e-13,1.8691444199867805e-15,3.96951420730627e-09,7.052633445411832e-19,1.734187473554593e-17,1.041644328712964e-07,5.407740680077534e-14,1.312914104981602e-15,1.1381184082235602e-28,1.9240403465054175e-20,2.3081632400080193e-14,1.0869597996819745e-15,6.59596481179248e-26,5.3787321936041224e-33,4.980296725769454e-33,1.2043054719540145e-19,2.599136667500286e-23,2.348178810451961e-17,1.090241711082294e-23,3.76,0.0,0.5068038258725075,0.9978712834259159,9.407654919434087e-15,9.426858733759323e-22,0.023093396289043572,0.023005865910926553,8.730561249229899e-05,1.030418295387398e-08,0.0021287124126303436,4.2998726131595454e-11,7.650613498339798e-12,2.6225924581765554e-19,2.818138517754682e-17,3.967253625628742e-09,1.0519589721614804e-10,2.0040699197477775e-09
9.889158644815594e-09,0.814816063843865,2.0127659581818554e-09,7.358912979465213e-11,1.7062769508964095e-11,5.406712561478657e-13,0.0,0.0,1.835219023052128e-11,1.0449856791995748e-17,2.9333554686504e-12,1.6764839280382302e-15,4.5302184167812895e-14,4.0203944281164144e-28,2.9020883415776664e-22,1.9630949376263483e-13,2.0360179462523103e-15,4.135432067602645e-09,7.63094719597729e-19,1.8426945902864063e-17,1.084734735124474e-07,5.742720406979222e-14,1.4188201030246882e-15,1.323504177021512e-28,2.1129231985824378e-20,2.5017307891236657e-14,1.1567821794684766e-15,7.444559017220334e-26,6.519982703295473e-33,5.990764220927794e-33,1.304390066157129e-19,2.854143024120338e-23,2.553145790436511e-17,1.2354349428934281e-23,3.76,0.0,0.5063403285713413,0.9978712832560309,1.024375628566882e-14,1.069995417168627e-21,0.023556897899422787,0.02346943765473688,8.722662592810784e-05,1.032395802163052e-08,0.0021287124108023796,4.478320542646177e-11,7.953676186894171e-12,2.8095916533609855e-19,3.013405865199092e-17,4.133027570463644e-09,1.073811529850197e-10,2.0489552282271158e-09
9.999999999999999e-09,0.8148870766475034,2.036904595027095e-09,7.523070738148934e-11,1.747748178344788e-11,5.59633892986114e-13,0.0,0.0,1.8765336659030455e-11,1.09243279846613e-17,3.034214594175852e-12,1.7523770782780535e-15,4.688851315359948e-14,4.202936779323758e-28,3.067686365015017e-22,2.0288961985326478e-13,2.133671872793582e-15,4.2293050273890624e-09,7.96928549862379e-19,1.9050425259065175e-17,1.1091127782627855e-07,5.935082761491356e-14,1.4804245310512702e-15,1.4375645674012537e-28,2.2242495772572346e-20,2.614673693921198e-14,1.1969022361235146e-15,7.955198749823826e-26,7.244870146387472e-33,6.629215607409121e-33,1.362721803461886e-19,3.00413629659142e-23,2.6728928681377286e-17,1.323024796323819e-23,3.76,0.0,0.5060823189433645,0.9978712831599287,1.0732924968939071e-14,1.1469050665968834e-21,0.023814909965302937,0.02372748871638709,8.718262307777825e-05,1.0334050138903467e-08,0.0021287124097729396,4.579285326050826e-11,8.124779824120116e-12,2.9174887533890293e-19,3.125955778402565e-17,4.226817784859021e-09,1.0859742840764728e-10,2.0739493175566997e-09
1.0088136044854143e-08,0.8148870766475034,2.0560864985720673e-09,7.654871971685842e-11,1.7810750630233343e-11,5.750212637598332e-13,0.0,0.0,1.9097084155074733e-11,1.1312922818969913e-17,3.1160370729181524e-12,1.814523623224269e-15,4.817632812451086e-14,4.352347569664994e-28,3.2046229087932367e-22,2.0822351630515684e-13,2.21378726750718e-15,4.304687283273435e-09,8.246854779512218e-19,1.9556033962193297e-17,1.1286881592059586e-07,6.091017857963506e-14,1.5307719871354414e-15,1.5341719275527571e-28,2.3159995885842876e-20,2.7071616006648824e-14,1.2294367222836986e-15,8.381638876493617e-26,7.871455870837535e-33,7.179255141598137e-33,1.4104540694527462e-19,3.1275857690227814e-23,2.7710288018949843e-17,1.3962871932185417e-23,3.76,0.0,0.505877255163962,0.9978712830827626,1.1134179905090272e-14,1.2112926291758277e-21,0.024019975702323962,0.023932585421670614,8.71476349018869e-05,1.0341627488495024e-08,0.002128712408950071,4.660364068609054e-11,8.261993595332363e-12,3.0052147717516546e-19,3.217404890331366e-17,4.302132912004941e-09,1.0956402903510502e-10,2.0938186379782943e-09
