Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145)
1.8852841802146777e-11,0.5839036666041916,1.1407745548010097e-38,8.501413542743478e-21,4.438221358379361e-39,3.418733573140849e-49,0.0,0.0,1.0587717065214339e-37,3.6526947595978804e-68,2.0451285848810023e-39,6.853710138776548e-49,6.982158523435081e-35,9.16627738867866e-65,1.895088408550453e-49,4.2176586744882305e-44,4.642577900269358e-60,2.9792885176504233e-49,4.43817726002378e-39,1.1523987389095527e-37,7.657251663264647e-20,3.8397845062684015e-31,2.503179831043599e-49,6.821239633144488e-98,2.504687704725786e-69,8.794736423422157e-33,6.223802346938477e-56,6.424813158972238e-85,4.222173749555908e-124,1.8052268526737186e-125,1.1834400269271198e-75,2.9348108643673685e-64,2.1539872303922167e-54,1.3812471814786002e-99,3.76,0.0,0.7164666773396711,0.9999927549210263,9.682687679769845e-50,1.9794796266331542e-88,2.9898098343843376e-08,2.8945731167675142e-08,9.523671744151095e-10,1.5999575937757522e-18,7.245078973596468e-06,1.8101141278360683e-23,4.162153650133137e-25,6.094864959518319e-55,1.5608355828579257e-52
2.221320907910247e-11,0.5839036671723824,1.8828050991132002e-38,1.0020684196927259e-20,8.513758751589135e-39,7.722938489760457e-49,0.0,0.0,1.7428268515312294e-37,9.747224699822445e-68,4.614782537768361e-39,1.5483073393165412e-48,1.344199021523154e-34,2.4098125163380626e-64,4.267364529903163e-49,8.12199484517373e-44,1.426490098990676e-59,6.7302296223059e-49,8.51365230978857e-39,1.8849614126990824e-37,1.0630371186720748e-19,6.280686367758314e-31,5.654339632962207e-49,3.690697724667683e-97,8.872912522921975e-69,1.4390004647318515e-32,1.4177303184546626e-55,2.705388715072582e-84,4.1700420142470055e-123,1.7141582576157855e-124,4.685603754001781e-75,9.016732280067714e-64,5.696636738402046e-54,8.754298428583673e-99,3.76,0.0,0.7164666720105758,0.9999915023606551,2.187324626690059e-49,9.451435695402941e-88,3.522719354883249e-08,3.4105844730413945e-08,1.1213488159860134e-09,2.2199093909563337e-18,8.49763934453884e-06,2.5206609657238167e-23,5.798258899109609e-25,1.6319436796440807e-54,4.127692328008847e-52
2.557357635605816e-11,0.5839036677405733,2.90298927924095e-38,1.1541180681609662e-20,1.48960962748927e-38,1.5572746311331914e-48,0.0,0.0,2.6790012854784362e-37,2.2700823861308926e-67,9.297071985335876e-39,3.12215127671987e-48,2.360341559561116e-34,5.5405693076636314e-64,8.577424037062539e-49,1.426566773894578e-43,3.749682274608179e-59,1.3571020753637181e-48,1.4895871558070188e-38,2.876333167317898e-37,1.409013958075687e-19,9.58394683989678e-31,1.1400843804777476e-48,1.6121898004094468e-96,2.6401583256491494e-68,2.1965291380674824e-32,2.8826898800912307e-55,9.357855703523399e-84,3.1741416864106655e-122,1.2666154102545187e-123,1.5382192502957386e-74,2.3699250669969954e-63,1.3144713868278517e-53,4.3932780040397e-98,3.76,0.0,0.7164666666814807,0.9999902612725835,4.410581743859192e-49,3.6750396456950247e-87,4.055628871418853e-08,3.92661904519962e-08,1.2900982589697823e-09,2.9407183095228602e-18,9.738727416250197e-06,3.351205845685197e-23,7.711716822921941e-25,3.8135323527621546e-54,9.523898170460914e-52
3.2294310909969546e-11,0.5839036688769549,5.993222732709083e-38,1.4585892427967783e-20,3.759079032672736e-38,5.0028142160819144e-48,0.0,0.0,5.491005463618145e-37,9.409816062720012e-67,2.9824879213606534e-38,1.0030745507193353e-47,5.999970184072238e-34,2.2417260823572706e-63,2.7369651366145996e-48,3.628345554009583e-43,1.9445630391015287e-58,4.359750951663166e-48,3.7590024306077446e-38,5.792090233413385e-37,2.246971047147699e-19,1.9299303998429756e-30,3.6620769597672173e-48,2.503437740698437e-95,1.7681137484149518e-67,4.426025295004004e-32,9.444956586288019e-55,8.14137140233265e-83,1.464996073173431e-120,5.594931625099881e-122,1.2883123974442229e-73,1.2287450117834502e-62,5.328240905426099e-53,8.45927424280391e-97,3.76,0.0,0.7164666560232905,0.9999878130939805,1.416919058983965e-48,4.242759196649745e-86,5.121447892600125e-08,4.9587577095875356e-08,1.6269018249922218e-09,4.684231572810336e-18,1.2186906019097544e-05,5.37630837788623e-23,1.238099187132594e-24,1.591808403946502e-53,3.8600245375262375e-51
3.901504546388093e-11,0.5839036700133365,1.088720075967627e-37,1.763562993536937e-20,7.94884410805474e-38,1.28731301144093e-47,0.0,0.0,9.890696098042078e-37,2.9718488162401686e-66,7.666154614610785e-38,2.5812636438755995e-47,1.2779411704691673e-33,6.916440451736482e-63,6.996495703646589e-48,7.732382745942467e-43,7.231817644556141e-58,1.121841404483677e-47,7.948639942761646e-38,1.0212828861739463e-36,3.2796139016811945e-19,3.4029337476572345e-30,9.42193087247474e-48,1.8698568033380282e-94,7.893430301025034e-67,7.809222814082569e-32,2.484353168217333e-54,4.377933134368902e-82,2.1158418666515957e-119,7.954130236214654e-121,6.70578330861605e-73,4.568756681569136e-62,1.644157032358046e-52,7.450751703984808e-96,3.76,0.0,0.7164666453651004,0.9999854095561025,3.6459845638789256e-48,2.692516208246696e-85,6.187266897928149e-08,5.990988855206161e-08,1.9627804197347277e-09,6.8291479194900106e-18,1.4590443897322858e-05,7.893321667537029e-23,1.819015738726961e-24,5.047609456528815e-53,1.1909560690540412e-50
4.7586655735320036e-11,0.5839036714626751,2.065219263483422e-37,2.1532675824612202e-20,1.7429788715100286e-37,3.4746174434097526e-47,0.0,0.0,1.853242874667507e-36,1.001496571215454e-65,2.0668597956502394e-37,6.967743661527874e-47,2.8280166547394774e-33,2.252832799023668e-62,1.8728876086723425e-47,1.712364992616197e-42,2.8505994910191384e-57,3.0279890577976163e-47,1.7429222295677237e-37,1.8530861980852917e-36,4.879164642448486e-19,6.174537936726794e-30,2.5426728963198585e-47,1.3771669276818005e-93,3.68593598339238e-66,1.4181487833263375e-31,6.92668730400344e-54,2.5759956994975115e-81,3.2123438156694342e-118,1.1953443861742082e-119,3.5058118653787974e-72,1.800478828920219e-61,5.360539296637257e-52,7.187439148221829e-95,3.76,0.0,0.7164666317716681,0.9999824075756879,9.840964436295309e-48,1.8221376482862716e-84,7.546610122345223e-08,7.307628008853004e-08,2.3898211238011707e-09,1.0145081636839603e-17,1.7592424312046897e-05,1.18294384851586e-22,2.7284003554089137e-24,1.7005481192735213e-52,3.8823538481118195e-50
5.615826600675914e-11,0.5839036729120138,3.571492470378905e-37,2.54381837151999e-20,3.349594963013091e-37,7.961909512362155e-47,0.0,0.0,3.1615626205416955e-36,2.798004220992921e-65,4.731379645193788e-37,1.59676458602974e-46,5.484921344763256e-33,6.067072417886408e-62,4.2549642517779435e-47,3.323545201724804e-42,9.162050785725549e-57,6.938483235715069e-47,3.3494629876089074e-37,3.0455904243182344e-36,6.795463323613885e-19,1.0148029610596544e-29,5.825394354139508e-47,1.050284532950478e-92,1.4523526241735207e-65,2.332736402584764e-31,1.6504183900165843e-53,1.1714530484307541e-80,5.033808909605171e-117,1.850444899588195e-118,1.7317032386935429e-71,5.7849787308862724e-61,1.4396450824726476e-51,5.841374206908259e-94,3.76,0.0,0.7164666181782361,0.999979475232921,2.2550070513291413e-47,1.0342103882633545e-83,8.90595332097476e-08,8.62441665762606e-08,2.8153666180187434e-09,1.4108982448538432e-17,2.0524767079016614e-05,1.6593651218377494e-22,3.830270287639467e-24,4.735217544364817e-52,1.042480017335717e-49
6.472987627819825e-11,0.5839036743613525,5.784282959971697e-37,2.9352306698369004e-20,5.8585234274120455e-37,1.6199574503360997e-46,0.0,0.0,5.04710407626523e-36,6.767800170369589e-65,9.61816878089597e-37,3.2491093904991557e-46,9.680890625990214e-33,1.4099461034559335e-61,8.586022353179327e-47,5.870346618066189e-42,2.4444778634528e-56,1.4117276256201846e-46,5.858252054988517e-37,4.663748502112542e-36,9.028545846176408e-19,1.5539846314981817e-29,1.1850562722014569e-46,4.796749191381867e-92,4.427709722443199e-65,3.575202263555913e-31,3.5017754422615557e-53,4.142166305408635e-80,4.0178368647224857e-116,1.4691424642563115e-117,5.916669236770946e-71,1.5430661871775677e-60,3.343156495436799e-51,3.0484666078345627e-93,3.76,0.0,0.7164666045848045,0.9999766109124639,4.588114782847288e-47,4.142728043399063e-83,1.0265296493816747e-07,9.94135427800671e-08,3.239422137576346e-09,1.8718077923538757e-17,2.338908753590446e-05,2.2200869414591807e-22,5.128355820365127e-24,1.1350336015650691e-51,2.4204819192872788e-49
7.330148654963736e-11,0.5839036758106909,8.92170106088201e-37,3.327519250441073e-20,9.5472032656559e-37,3.016740590717481e-46,0.0,0.0,7.669940194039041e-36,1.4756797442063833e-64,1.789663253820773e-36,6.051117954631578e-46,1.5919557144284096e-32,2.9467884724520755e-61,1.5858175476726953e-46,9.660479891211227e-42,5.76481790851981e-56,2.628967835049023e-46,9.546694525446726e-37,6.772507581460456e-36,1.1578447985439404e-18,2.256640874183594e-29,2.2064839014482134e-46,1.7851927080643197e-91,1.1796626536245988e-64,5.196244754091152e-31,6.823781603251483e-53,1.2469503122846874e-79,2.3309698293306125e-115,8.496831568834957e-117,1.7681753602320324e-70,3.638053844367348e-60,6.979593218832994e-51,1.2727388773900082e-92,3.76,0.0,0.716466590991373,0.9999738130363662,8.544145463401086e-47,1.3839168649166974e-82,1.1624639640871173e-07,1.1258440348309018e-07,3.6619928993359677e-09,2.3969605720822828e-17,2.6186963633654506e-05,2.866548312515606e-22,6.626227396508906e-24,2.443426408280212e-51,5.052524550561547e-49
8.187309682107646e-11,0.5839036772600296,1.3247459332485389e-36,3.720698361522688e-20,1.472564057515697e-36,5.242927220826149e-46,0.0,0.0,1.121990542090387e-35,2.9681570031083547e-64,3.107946135839522e-36,1.0517384608864805e-45,2.477591821059087e-32,5.6635067497078496e-61,2.733882763952271e-46,1.5045898200026916e-41,1.2302176189210233e-55,4.5689997565421304e-46,1.4724752749985318e-36,9.436809047863386e-36,1.4445205391372454e-18,3.1444120758128977e-29,3.834115891022037e-46,5.778458266705557e-91,2.781807513091543e-64,7.2467457707305515e-31,1.2442923906666859e-52,3.319517285935076e-79,1.1660062132141093e-114,4.2393717477965454e-116,4.551004062572798e-70,7.761762222630216e-60,1.340990973597286e-50,4.591644159561729e-92,3.76,0.0,0.7164665773979417,0.9999710800634337,1.4849249208334925e-46,4.045798788107375e-82,1.2983982762138034e-07,1.257567434867448e-07,4.0830841018853344e-09,2.986081356025825e-17,2.891993656598955e-05,3.6001373804191174e-22,8.327299081435519e-24,4.831169441990602e-51,9.70599161041762e-49
9.044470709251556e-11,0.583903678709368,1.9079751373448575e-36,4.114781750323706e-20,2.173405731442159e-36,8.624903002987578e-46,0.0,0.0,1.5922389988595377e-35,5.6052412575731655e-64,5.108945452198799e-36,1.7303120511747882e-45,3.68963445017448e-32,1.0197234844196389e-60,4.461210005260335e-46,2.2423060408404025e-41,2.4359859865331253e-55,7.516255339737739e-46,2.1732593405629075e-36,1.2721588489548356e-35,1.7628853589179134e-18,4.238936919549645e-29,6.30629227016479e-46,1.6512027177988003e-90,6.044296345480676e-64,9.777775895248868e-31,2.153285597975779e-52,8.028901859687626e-79,4.85741499053801e-114,1.7629669972242161e-115,1.076670258356725e-69,1.5365460466324796e-59,2.4131490763090867e-50,1.4521832062148334e-91,3.76,0.0,0.7164665638045109,0.9999684104880435,2.44278298541854e-46,1.0617969425628878e-81,1.4343325857617317e-07,1.389305576106372e-07,4.5027009256208305e-09,3.638895917647931e-17,3.1589511956336216e-05,4.422193745302897e-22,1.0234835830644624e-23,8.940587628374251e-51,1.746360074620566e-48
9.901631736395466e-11,0.5839036801587065,2.6793828120234856e-36,4.50978266909763e-20,3.094235594632783e-36,1.3562401337148674e-45,0.0,0.0,2.2040021092852196e-35,1.0039232455325698e-63,8.02789085460159e-36,2.72108908399804e-45,5.299855544013636e-32,1.7390722428633693e-60,6.959209619259232e-46,3.223299256913047e-41,4.5247421580204206e-55,1.1819086131287745e-45,3.09400516145502e-36,1.6691775719380475e-35,2.1129427979530464e-18,5.561852389981256e-29,9.914834769385243e-46,4.264706344564848e-90,1.2182696621510333e-63,1.2840595450514824e-30,3.56767029134964e-52,1.783767962038141e-78,1.7310088279831075e-113,6.2744979086062e-115,2.334192906851964e-69,2.853391368406026e-59,4.1133674569429937e-50,4.082253850524433e-91,3.76,0.0,0.7164665502110802,0.9999658028397709,3.841202992788167e-46,2.5377738396609863e-81,1.5702668927309015e-07,1.5210584069253107e-07,4.9208485327814005e-09,4.355131030014139e-17,3.419716022910916e-05,5.3340090388748e-22,1.2351955341091666e-23,1.5652409688222e-50,2.97635016510026e-48
9.999999999999999e-11,0.583903681608045,2.781866304379159e-36,4.555172459314607e-20,3.215747732391813e-36,1.4249485707212398e-45,0.0,0.0,2.284593014349936e-35,1.0702438274579343e-63,8.433905754095792e-36,2.858969146712412e-45,5.513601686530307e-32,1.84335279524372e-60,7.30508639027606e-46,3.3535857227793544e-41,4.840898911387489e-55,1.2417852466738075e-45,3.2155056125826934e-36,1.7194166352533855e-35,2.155142965074838e-18,5.729255512238621e-29,1.0416935083884242e-45,4.732487590057698e-90,1.3149832388625195e-63,1.322842048167286e-30,3.771351670316119e-52,1.9464210718666364e-78,1.9939239349342898e-113,7.226495238107903e-115,2.53937985362994e-69,3.052683739595169e-59,4.359786949923005e-50,4.5736247240364066e-91,3.76,0.0,0.7164665486510907,0.9999655074807257,4.035802051829129e-46,2.791690554951635e-81,1.585866787238481e-07,1.5361793704321883e-07,4.968741631904727e-09,4.441370986487986e-17,3.449251927424381e-05,5.444447531032227e-22,1.2608458754345843e-23,1.6639972906175256e-50,3.154602095617296e-48
1.0758792763539376e-10,0.583903681608045,3.6831371971550586e-36,4.905713898700483e-20,4.2747864469603797e-36,2.0540806321828828e-45,0.0,0.0,2.9878780339208043e-35,1.7225434687620346e-63,1.215001676271977e-35,4.121539374288328e-45,7.387160761358093e-32,2.835896887728406e-60,1.0456420203010804e-45,4.496156146333188e-41,7.98044301173739e-55,1.7900484809438433e-45,4.2744374226332346e-36,2.1412294763978483e-35,2.4946963839214124e-18,7.134793759763799e-29,1.5013971784916956e-45,1.0233418803080637e-89,2.3149965817851768e-63,1.6486659336084426e-30,5.702703274273611e-52,3.7181904833769976e-78,5.643970259004037e-113,2.043645741996659e-114,4.738841792559564e-69,5.031443654199051e-59,6.704661725872612e-50,1.061980985761128e-90,3.76,0.0,0.7164665366176497,0.9999632556821609,5.81765756341749e-46,5.661484707131428e-81,1.706201197121312e-07,1.652825875882528e-07,5.337532067543219e-09,5.134514460535493e-17,3.674431783893669e-05,6.336829209526584e-22,1.468163524805237e-23,2.6181435827660343e-50,4.8506583386818784e-48
1.1615953790683286e-10,0.5839036830573834,4.970758799529217e-36,5.302587765824929e-20,5.7573709256999716e-36,3.0140520975211026e-45,0.0,0.0,3.979263139216397e-35,2.852729520547787e-63,1.7815899277561679e-35,6.048234245581305e-45,1.0037589072994924e-31,4.454580214289866e-60,1.522137071064154e-45,6.113968947222687e-41,1.3490893147654814e-54,2.626624921111036e-45,5.756859138282088e-36,2.694806384776315e-35,2.9081496321610522e-18,8.979394577293262e-29,2.202712401265378e-45,2.3143537262981225e-89,4.1992537044910325e-63,2.0767620516239012e-30,8.845882728802865e-52,7.361847506529362e-78,1.71360876504121e-112,6.199421521702354e-114,9.157684432497502e-69,8.503598663375411e-59,1.0526244626787072e-49,2.596884504658992e-90,3.76,0.0,0.7164665230242194,0.9999607676118367,8.53653099436837e-46,1.1949716525146405e-80,1.842135498932962e-07,1.7846079317162226e-07,5.752756656089147e-09,5.976774967110163e-17,3.923238816320152e-05,7.43185619179618e-22,1.7226718373524905e-23,4.2162927864010437e-50,7.614371752671286e-48
1.2473114817827196e-10,0.5839036845067219,6.601563180035978e-36,5.700416152825819e-20,7.586792480726921e-36,4.3042874706130956e-45,0.0,0.0,5.218640953605847e-35,4.582621199102668e-63,2.542478861226695e-35,8.63803846259517e-45,1.334431197602524e-31,6.776440295345324e-60,2.156416003406157e-45,8.134349086112244e-41,2.1992640072621158e-54,3.7510130454754353e-45,7.586062550984554e-36,3.3363995386377355e-35,3.3533060456999917e-18,1.1117286660666731e-28,3.1451173995442124e-45,4.965635174361811e-89,7.321524833595324e-63,2.573533187646529e-30,1.3371225206104338e-51,1.3928843147194305e-77,4.849044126052575e-112,1.753002825831828e-113,1.6974245172902883e-68,1.3859055464979401e-58,1.6002731322614943e-49,5.996149803461372e-90,3.76,0.0,0.7164665094307896,0.9999583372579671,1.2190792399220057e-45,2.401351009708307e-80,1.9780697981658502e-07,1.9164045233440761e-07,6.166527406653526e-09,6.881642295636633e-17,4.1662742032741535e-05,8.620248858083048e-22,1.998991572290163e-23,6.572454562802852e-50,1.1574197999533894e-47
1.3330275844971106e-10,0.5839036859560601,8.643158376438855e-36,6.099210508555276e-20,9.810248074663099e-36,6.003676237917485e-45,0.0,0.0,6.751906776741277e-35,7.166289037515751e-63,3.543835269583515e-35,1.2049449785732415e-44,1.7407632174210656e-31,1.0024236560461426e-59,2.983825402417325e-45,1.061944224152888e-40,3.47238244509274e-54,5.2319618617985584e-45,9.809231745642864e-36,4.0724995984453327e-35,3.830169115291857e-18,1.3570100092727148e-28,4.386126426854815e-45,1.015850764025857e-88,1.2323693337125904e-62,3.1441848225988633e-30,1.9756727793167052e-51,2.5297361240596593e-77,1.2843477782128134e-111,4.6403538975178046e-113,3.030467440594441e-68,2.187642312827283e-58,2.3654885176186765e-49,1.3130351209954508e-89,3.76,0.0,0.7164664958373599,0.9999559632816681,1.700387605330288e-45,4.615979368594894e-80,2.1140040948199764e-07,2.0482155998627375e-07,6.57884940957408e-09,7.848847177134183e-17,4.403671833185137e-05,9.903124068052496e-22,2.2973809796843995e-23,9.957052923021702e-50,1.71061952845117e-47
1.5044597899258926e-10,0.5839036888547369,1.4274953603321103e-35,6.899740850704045e-20,1.5639137071700225e-35,1.1005043377063092e-44,0.0,0.0,1.0913573328420067e-34,1.6367540035424332e-62,6.487091230841003e-35,2.2090929258404867e-44,2.8240923752364507e-31,2.0434730854027083e-59,5.382682975442498e-45,1.7255154465541239e-40,7.979382967219035e-54,9.590451741671707e-45,1.5637282555776374e-35,5.854180167039652e-35,4.879029124578286e-18,1.9507002602652784e-28,8.037327408428937e-45,3.7953117967150456e-88,3.1913225572462003e-62,4.5280543117344795e-30,4.068974553095138e-51,7.530875994975845e-77,7.926980981921546e-111,2.8611973006494838e-112,8.781078622925919e-68,5.024559962255202e-58,4.81386353776375e-49,5.570153506000433e-89,3.76,0.0,0.7164664686505013,0.9999513792607534,3.11689681666082e-45,1.528693796760252e-79,2.3858726803919387e-07,2.3118810048495152e-07,7.399167444790981e-09,9.96919742432727e-17,4.8620739246645085e-05,1.2756588851609818e-21,2.961340507433429e-23,2.125317884213767e-49,3.480143547192372e-47
1.6587487748117966e-10,0.5839036914635458,2.162026271749096e-35,7.623628272465352e-20,2.2750498051517372e-35,1.7948998884357998e-44,0.0,0.0,1.6250901066341425e-34,3.2213001154728913e-62,1.0567245180601112e-34,3.603523593982546e-44,4.173065015890903e-31,3.627180436589996e-59,8.653986694449946e-45,2.5533627274312764e-40,1.5606217998882657e-53,1.5641829087244712e-44,2.274748823918811e-35,7.84600867623356e-35,5.931474666217933e-18,2.6144203036420805e-28,1.3104800290470278e-44,1.096768619749823e-87,6.88075152715937e-62,6.078852788435422e-30,7.368103442232057e-51,1.815249014029062e-76,3.33599521055339e-110,1.203400393185925e-111,2.076682433565274e-67,9.822598410018867e-58,8.530529544827983e-49,1.7731814888491204e-88,3.76,0.0,0.7164664441823295,0.999947433647292,5.083594454595646e-45,4.010782972810917e-79,2.6305543985873285e-07,2.549228900641904e-07,8.132549661797616e-09,1.208802580764642e-16,5.256635270807262e-05,1.5658232128760653e-21,3.636725936044742e-23,3.923934857017389e-49,6.165428228332994e-47
1.8130377596977006e-10,0.5839036940723545,3.179687393452997e-35,8.350805185490667e-20,3.196830488291707e-35,2.8030763816097234e-44,0.0,0.0,2.3547145285074807e-34,6.018396860275537e-62,1.6482381000565436e-34,5.628423973297917e-44,5.955747199823816e-31,6.112239947784631e-59,1.3323138670325794e-44,3.649366702774295e-40,2.87309122623035e-53,2.4427680874941623e-44,3.1963630040974886e-35,1.0244955661888449e-34,7.086703505505077e-18,3.413805948614527e-28,2.0459516134109e-44,2.879316017011846e-87,1.3850413997278533e-61,7.950930889852531e-30,1.2759019400836697e-50,4.044419984059544e-76,1.22955772007624e-109,4.4334205316570495e-111,4.5520197002724246e-67,1.807494962531576e-57,1.4350667983774544e-48,5.07782334458163e-88,3.76,0.0,0.7164664197141586,0.9999436512525826,7.938996286641794e-45,9.64322940268079e-79,2.8752361084275156e-07,2.7866229439407127e-07,8.861316290458098e-09,1.4404684824852637e-16,5.634874741754064e-05,1.888159463298227e-21,4.387092241424372e-23,6.865468678292539e-49,1.0369161725291126e-46
1.9673267445836046e-10,0.5839036966811634,4.5584342377607315e-35,9.0813244893744e-20,4.363826456689156e-35,4.221424275418335e-44,0.0,0.0,3.3321393995349103e-34,1.0757517202670077e-61,2.479172533566924e-34,8.477648516689409e-44,8.256405928045376e-31,9.861604276121657e-59,1.9781286389912804e-44,5.066433638366869e-40,5.027827370818957e-53,3.6788011096902765e-44,4.3631265043985265e-35,1.3088853523200145e-34,8.344735562589468e-18,4.36146547525536e-28,3.080276474565156e-44,6.9786803314104475e-87,2.6313406332971823e-61,1.01754103043496e-29,2.126502766105042e-50,8.437315957570889e-76,4.062772655006083e-109,1.4644011743834978e-110,9.355847928091222e-67,3.161597154138013e-57,2.3114122575880955e-48,1.332002184049194e-87,3.76,0.0,0.7164663952459885,0.999940025324726,1.1956103610430818e-44,2.155552184585091e-78,3.119917809912493e-07,3.0240628442627376e-07,9.585496379107377e-09,1.6917639242330345e-16,5.9974675274165034e-05,2.243184557649772e-21,5.213535919330053e-23,1.1481721483916744e-48,1.6696818997884694e-46
2.1216157294695086e-10,0.5839036992899719,6.389997356091231e-35,9.815235552196225e-20,5.812230230834048e-35,6.16449685549772e-44,0.0,0.0,4.6182631725281584e-34,1.8509356874348577e-61,3.6158185205406103e-34,1.2381645747892647e-43,1.116678552807399e-30,1.5334518070973575e-58,2.8480323057935225e-44,6.86239175576757e-40,8.42808346970121e-53,5.372110546571603e-44,5.811214265051089e-35,1.6415528479001766e-34,9.705590632246757e-18,5.470005276806291e-28,4.496748626643765e-44,1.5810786314920513e-86,4.759735338890873e-61,1.278364286457513e-29,3.428574666870542e-50,1.6650289910790063e-75,1.2243658612614671e-108,4.4119160791222487e-110,1.8206585128223605e-66,5.297281027349213e-57,3.588022764978324e-48,3.245828658423743e-87,3.76,0.0,0.7164663707778192,0.9999365493909358,1.7459359282787087e-44,4.530690034218393e-78,3.364599503042258e-07,3.261548312952787e-07,1.0305118793279485e-08,1.9625363886392948e-16,6.345060906425726e-05,2.631381186234732e-21,6.117049628801529e-23,1.847786512835394e-48,2.5911754281155095e-46
2.3361438192152774e-10,0.5839037029173386,9.89239842093487e-35,1.0841410292629247e-19,8.364764299011079e-35,9.994343368899798e-44,0.0,0.0,7.054110536118561e-34,3.7285709167162684e-61,5.8520859552162455e-34,2.0078170669750242e-43,1.6414457260508144e-30,2.690065120094451e-58,4.527921615633448e-44,1.0108053506340718e-39,1.6273429104287444e-52,8.709667418624798e-44,8.36313134884826e-35,2.1914378282271105e-34,1.176867957568585e-17,7.302386435790016e-28,7.28743801150324e-44,4.496478318308795e-86,1.013150191156364e-60,1.7107318476399828e-29,6.352030225918853e-50,3.9666787716598964e-75,5.0471839859217464e-108,1.818149436400074e-109,4.257434913695513e-66,1.0221652994828228e-56,6.27932603804903e-48,1.0141864654936775e-86,3.76,0.0,0.716466336756535,0.999931954010465,2.830641912236287e-44,1.1691916750033495e-77,3.704812345322394e-07,3.5918305101498006e-07,1.129818325660767e-08,2.3711104085314304e-16,6.804598953502649e-05,3.2271083090968905e-21,7.503065845223885e-23,3.392253637229354e-48,4.53310668117474e-46
2.5506719089610463e-10,0.583903706544705,1.481795163249657e-34,1.187434458393554e-19,1.163967908486664e-34,1.5532275434772578e-43,0.0,0.0,1.044899325334517e-33,7.11617406695588e-61,9.078920335688058e-34,3.1209996974809796e-43,2.3324567583617477e-30,4.486020042603002e-58,6.901307005136619e-44,1.4393237975030127e-39,2.9622231163649335e-52,1.3535752003880338e-43,1.1637163576180047e-34,2.8521340283720346e-34,1.403064638808403e-17,9.504040969876473e-28,1.1320753174643964e-43,1.1691382272135572e-85,2.0168137466826342e-60,2.2319666488885832e-29,1.1221521092501534e-49,8.764900943888077e-75,1.850122986340215e-107,6.663078508139086e-109,9.245868486032602e-66,1.8594122983444483e-56,1.0446827225496514e-47,2.8754088914669867e-86,3.76,0.0,0.7164663027352524,0.9999276207946511,4.3991194032950764e-44,2.7773650489540755e-77,4.0450251714494023e-07,3.9221994849839283e-07,1.2282568336817809e-08,2.8166424018912324e-16,7.237920534879608e-05,3.888945731823749e-21,9.041910342118098e-23,5.905694051465351e-48,7.538925926935641e-46
2.780175497772133e-10,0.5839037104252858,2.2123560982373334e-34,1.2986984856229522e-19,1.6067110800361305e-34,2.3938013991316473e-43,0.0,0.0,1.5446382857042795e-33,1.3495206711243474e-60,1.3965995142155382e-33,4.811065380247967e-43,3.291915968868722e-30,7.398102616476633e-58,1.0418616236829973e-43,2.0359689736588592e-39,5.323043621098142e-52,2.0861014356420833e-43,1.606327049170122e-34,3.6931482088557226e-34,1.667075952044203e-17,1.2306595738255028e-27,1.743955991370907e-43,2.9709934862440857e-85,3.9563404103420347e-60,2.897784636970193e-29,1.9715120313382097e-49,1.905772353647074e-74,6.476690389069108e-107,2.3320860891916598e-108,1.9749786195012722e-65,3.338979584265307e-56,1.7185372571640147e-47,7.934675031622647e-86,3.76,0.0,0.7164662663390579,0.9999232584189275,6.779829669250517e-44,6.469623278433469e-77,4.4089871160676715e-07,4.275725645668928e-07,1.3326146673153858e-08,3.3337398311751766e-16,7.674158107260548e-05,4.6713188271649174e-21,1.085941056743041e-22,1.017253731094353e-47,1.2396994238225473e-45
3.00967908658322e-10,0.5839037143058664,3.2110951089824655e-34,1.410759249439267e-19,2.158517854998352e-34,3.565350564933268e-43,0.0,0.0,2.2235158510561464e-33,2.4453266136397046e-60,2.0761794286119692e-33,7.167198223840605e-43,4.520696570358577e-30,1.1711803829453316e-57,1.5202508162112876e-43,2.8023050578426406e-39,9.120014401954155e-52,3.1070593134348746e-43,2.157951239525419e-34,4.685053979654215e-34,1.9538608311552456e-17,1.5612000402277106e-27,2.5963121568459207e-43,7.010967102802755e-85,7.350171701502103e-60,3.6859316809242404e-29,3.3270843519210255e-49,3.897826769082537e-74,2.063175946944289e-106,7.4278022127613e-108,3.970686631430921e-65,5.716678807607272e-56,2.713904563743439e-47,2.0220397635355212e-85,3.76,0.0,0.7164662299428652,0.9999191617486708,1.0097942774093388e-43,1.4084310871491378e-76,4.772949042198873e-07,4.6293493337102116e-07,1.4359970420564016e-08,3.8921912663914366e-16,8.083825132936192e-05,5.531621247660755e-21,1.2855709460859755e-22,1.6781213736421314e-47,1.956976427023576e-45
