Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377)
2.0257152967781767e-09,0.46006772655655137,7.39322298044991e-39,4.848510370648166e-24,5.78358931319269e-41,1.570660484355962e-50,0.0,0.0,2.2189427622845378e-37,1.6729292494934926e-77,2.2927037155750376e-37,4.3588496999478e-50,6.979591078764267e-35,5.070966135726519e-69,3.677086293174209e-52,1.6155123123855665e-47,1.0300583077036304e-60,1.368767308094547e-50,5.74523270565496e-41,1.751123364545304e-41,7.025857345562249e-22,2.8228214787164444e-33,4.6341773846300176e-51,6.876263929854637e-99,3.7846515444686943e-69,6.053692917545627e-35,6.624671860915465e-57,9.887451150376587e-86,4.710844157512079e-123,2.7351579175001473e-125,2.4998305360679658e-74,7.006365541222956e-65,1.1305695221632347e-55,8.901532371771216e-98,3.76,0.0,0.7226833170333601,0.9999869003006556,4.448493746536474e-51,2.6859382999760168e-90,3.6277985890798864e-09,3.588600280211538e-09,3.919830879683898e-11,7.010429678897079e-20,1.309969934420461e-05,4.349070634973427e-25,4.356486999912997e-28,1.781819960716959e-55
2.0595615578794524e-09,0.46006772656163775,8.030333849307167e-39,4.937200114265596e-24,6.088351977549784e-41,1.7077651930575642e-50,0.0,0.0,2.4101650364525098e-37,2.006724030999634e-77,2.490288577935522e-37,4.759998794195073e-50,7.456230385571181e-35,5.523720368767829e-69,3.938015558266464e-52,1.7279392677233648e-47,1.1412841859119168e-60,1.4882485359273667e-50,6.046407541472216e-41,1.8399162662268388e-41,7.262744173566513e-22,2.9660746072373303e-33,5.034763079293197e-51,8.15066005298338e-99,4.266244627163258e-69,6.370007656616939e-35,7.438042052322608e-57,1.1484149377941609e-85,5.8839324301939124e-123,3.418006505368317e-125,2.866586190436926e-74,7.759643949398124e-65,1.2311703037774047e-55,1.0717087394855074e-97,3.76,0.0,0.7226833169727457,0.9999868959877112,4.836807736322572e-51,3.1293638283431442e-90,3.6884129400455917e-09,3.6486631642290917e-09,3.974977574272184e-11,7.232525901491989e-20,1.3104012288757111e-05,4.498498552354511e-25,4.4623541426103815e-28,1.9417129496964172e-55
2.1272540800820034e-09,0.46006772657181033,9.436098044814216e-39,5.1153286345592556e-24,6.729364998799448e-41,2.0108432844208398e-50,0.0,0.0,2.8320932839072415e-37,2.8620880005899928e-77,2.9262566254620105e-37,5.653265571802562e-50,8.482139183214558e-35,6.525296573854215e-69,4.5008325070077044e-52,1.9704740993162083e-47,1.393836529501546e-60,1.7523688774742631e-50,6.679397537609684e-41,2.0263583672457117e-41,7.748314032100645e-22,3.2668931617955e-33,5.919036215896184e-51,1.1355210947185092e-98,5.388480610742697e-69,7.036106242625694e-35,9.32416780065909e-57,1.5381365198180843e-85,9.077260054103567e-123,5.278541790075153e-125,3.743575209780109e-74,9.46877793466101e-65,1.4537624576314981e-55,1.5392255648440262e-97,3.76,0.0,0.722683316851517,0.999986888484759,5.695198844757563e-51,4.215669036930161e-90,3.809641641961751e-09,3.768797995455592e-09,4.0843646427751357e-11,7.68575095120191e-20,1.3111515240889222e-05,4.8048439128649e-25,4.6749020983361e-28,2.296014844153384e-55
2.1881773500642994e-09,0.46006772658096584,1.0863268834828474e-38,5.276497813492007e-24,7.343159250045727e-41,2.3192490077779782e-50,0.0,0.0,3.2604499078765827e-37,3.902241164622673e-77,3.368867970665005e-37,6.570474540056724e-50,9.492595084345605e-35,7.54510351216129e-69,5.056538517365574e-52,2.210034583132897e-47,1.659287751654425e-60,2.0211320356273745e-50,7.284908869068578e-41,2.2045081917150585e-41,8.198775652704083e-22,3.554361327266573e-33,6.817274222484954e-51,1.5164149172152032e-98,6.605626115129102e-69,7.674888601538712e-35,1.1358147131643596e-56,1.985218604868933e-85,1.3248213276455722e-122,7.711468835498035e-125,4.7248273342529596e-74,1.1263531846837141e-64,1.680490580893668e-55,2.1109476370052552e-97,3.76,0.0,0.7226833167424112,0.9999868828350474,6.56867910698774e-51,5.467098759967003e-90,3.918747473668907e-09,3.876929585051869e-09,4.181788853435932e-11,8.103846122813951e-20,1.311716495245511e-05,5.089089000465536e-25,4.867047474211141e-28,2.657576142015345e-55
2.2491006200465954e-09,0.4600677265901212,1.2457895509497926e-38,5.438475207397458e-24,7.992994510418849e-41,2.664597347620085e-50,0.0,0.0,3.7390710675068803e-37,5.2752279643724446e-77,3.86341751352368e-37,7.6062742090730465e-50,1.0590522137702154e-34,8.687381217760879e-69,5.6616356725757885e-52,2.471033028209042e-47,1.9654841542676216e-60,2.322089195190458e-50,7.925340450344119e-41,2.3927473152339606e-41,8.661979372051188e-22,3.858138890578967e-33,7.821435113363616e-51,2.0085849568259588e-98,8.050779645021976e-69,8.352163334770418e-35,1.3760915027877706e-56,2.5444280818909046e-85,1.9128068950257168e-122,1.1145070750244826e-124,5.923857146625904e-74,1.3331940257788023e-64,1.9345692995493487e-55,2.86939598423264e-97,3.76,0.0,0.7226833166333053,0.9999868780622889,7.546789873423506e-51,7.0380939746940635e-90,4.027853305359592e-09,3.985070777942137e-09,4.278252733040681e-11,8.531482980820846e-20,1.3121937710942105e-05,5.381415513251685e-25,5.059924286128833e-28,3.0634929602992883e-55
2.3100238900288914e-09,0.4600677265992765,1.423426149694965e-38,5.601260507796887e-24,8.679941631746141e-41,3.0501475643963403e-50,0.0,0.0,4.272244778197308e-37,7.073924621420143e-77,4.414336088520964e-37,8.77234723058985e-50,1.1780796767826281e-34,9.96263673463497e-69,6.3189069259108576e-52,2.754743563390325e-47,2.3172664768128966e-60,2.6580806703010085e-50,8.601643493544652e-41,2.591347353957099e-41,9.137926316146621e-22,4.178667315354853e-33,8.940628184624929e-51,2.6400061300776526e-98,9.758382449342811e-69,9.069160787257746e-35,1.6586529948018818e-56,3.2396786217398027e-85,2.733696845810949e-122,1.5944286526233198e-124,7.380754699924162e-74,1.5706191164939754e-64,2.2183966879219312e-55,3.86768077767351e-97,3.76,0.0,0.7226833165241995,0.9999868740303061,8.638762164944865e-51,8.997792124535127e-90,4.136959137033805e-09,4.093221479464531e-09,4.3737657477760484e-11,8.968552263380494e-20,1.3125969693762459e-05,5.681820431339892e-25,5.2534665588128625e-28,3.517784536446406e-55
2.3709471600111873e-09,0.4600677266084319,1.620743500685181e-38,5.7648534513708976e-24,9.405082127415684e-41,3.4793500308485145e-50,0.0,0.0,4.864494727554049e-37,9.41356911033114e-77,5.026298051162752e-37,1.0081192384957057e-49,1.3068424279093419e-34,1.1381936916440996e-68,7.031208130195906e-52,3.062480508321583e-47,2.7198938805534064e-60,3.03211332175968e-50,9.314770361655985e-41,2.8005794292797696e-41,9.626617599895731e-22,4.516387389611907e-33,1.0184471263753378e-50,3.4446196378467965e-98,1.1766905257293455e-68,9.82711982880598e-35,1.9895201816364877e-56,4.099141604128504e-85,3.869327832135261e-122,2.2591466752294055e-124,9.141563052199042e-74,1.842120911723053e-64,2.5345086618360227e-55,5.171929868499107e-97,3.76,0.0,0.7226833164150936,0.9999868706241031,9.854368279077499e-51,1.1427762193210846e-89,4.246064968691547e-09,4.201381595890288e-09,4.468337270518188e-11,9.414945802597973e-20,1.3129375896653032e-05,5.990301180265491e-25,5.447614658155738e-28,4.024719379694653e-55
2.4318704299934833e-09,0.4600677266175873,1.8393289461038447e-38,5.929253814841331e-24,1.0169508635936443e-40,3.9558521863187697e-50,0.0,0.0,5.520586416864957e-37,1.2436321068278034e-76,5.704227623808883e-37,1.1546159972443332e-49,1.4458538591235873e-34,1.2956921068524331e-68,7.801468031941305e-52,3.395598647476462e-47,3.1790676829197524e-60,3.4473657459698845e-50,1.006567453078501e-40,3.02071416853365e-41,1.0128054327213966e-21,4.87173922645457e-33,1.1563104571368525e-50,4.463388150805784e-98,1.4119191044252566e-68,1.0627287855609076e-34,2.375380026352567e-56,5.155861125068362e-85,5.426868203358281e-122,3.1719291009973205e-124,1.1258961453694636e-73,2.1514805584935256e-64,2.885583313452465e-55,6.863988715830895e-97,3.76,0.0,0.7226833163059878,0.9999868677465577,1.120393865404537e-50,1.4423808933357195e-89,4.355170800332817e-09,4.309551034414555e-09,4.561976581752706e-11,9.8705565137213e-20,1.3132253442322744e-05,6.306855580404473e-25,5.642314662419329e-28,4.588824997997787e-55
2.4927936999757793e-09,0.4600677266267427,2.0808523880495623e-38,6.0944614103674045e-24,1.0974325392283018e-40,4.483504532119378e-50,0.0,0.0,6.245533289787607e-37,1.631660457123854e-76,6.453305228282409e-37,1.3181487898907871e-49,1.595640197520803e-34,1.469981350666705e-68,8.632688262180737e-52,3.7554935040712296e-47,3.7009558441438703e-60,3.9071934996612124e-50,1.0855310547138716e-40,3.2520217056837633e-41,1.0642237591135245e-21,5.2451622647682375e-33,1.3087204585280213e-50,5.745503710001731e-98,1.6862817288126055e-68,1.1470920791828737e-34,2.823639028074363e-56,6.448439490720073e-85,7.545660996951828e-122,4.415174922817066e-124,1.3793006557738931e-73,2.5027833742143624e-64,3.2744453149247246e-55,9.044591676610943e-97,3.76,0.0,0.722683316196882,0.9999868653156273,1.2698378849120689e-50,1.8097983732214252e-89,4.464276631957614e-09,4.417729703147276e-09,4.6546928704854223e-11,1.0335278384445272e-19,1.3134684372562547e-05,6.631481801478698e-25,5.837517796397604e-28,5.2148978956205486e-55
2.5537169699580753e-09,0.4600677266358981,2.3470683229740723e-38,6.260476081388606e-24,1.1820648700392279e-40,5.066366667028942e-50,0.0,0.0,7.044602848553019e-37,2.1267331583901598e-76,7.278973805569768e-37,1.5002338439043942e-49,1.7567404789386613e-34,1.6623436033953637e-68,9.527943323263425e-52,4.1436016138635064e-47,4.2922182010766587e-60,4.415134359581504e-50,1.1684633972427458e-40,3.494771682026599e-41,1.116916847391919e-21,5.637095269916246e-33,1.4767997906733262e-50,7.349763511130286e-98,2.005047786698147e-68,1.2359283091195675e-34,3.3424795419231245e-56,8.021797983831731e-85,1.0405661519458318e-121,6.095479397138702e-124,1.681193347596248e-73,2.9004347621884925e-64,3.7040703924222125e-55,1.1837065081198448e-96,3.76,0.0,0.7226833160877761,0.9999868632619945,1.4349186638621886e-50,2.2580816232907055e-89,4.573382463565939e-09,4.525917511104173e-09,4.746495235144226e-11,1.0809006464319954e-19,1.3136738005385623e-05,6.96417832147671e-25,6.033179921105546e-28,5.9080138446071346e-55
2.6146402399403713e-09,0.46006772664505347,2.639817871769412e-38,6.427297698910446e-24,1.2709607414805885e-40,5.708713363794033e-50,0.0,0.0,7.923322757420839e-37,2.7547129797086335e-76,8.186945122338592e-37,1.70248356911737e-49,1.9297065216113756e-34,1.8741220333554003e-68,1.0490380571483549e-51,4.561400798829912e-47,4.960032475796138e-60,4.974913617923541e-50,1.255460132542673e-40,3.7492332468893725e-41,1.1708848047157359e-21,6.0479763344396945e-33,1.6617275128825082e-50,9.346133111062429e-98,2.3740385572113752e-68,1.3293647738615809e-34,3.9409189701995876e-56,9.928019868319627e-85,1.4237791379325877e-121,8.349864813323957e-124,2.039302089598794e-73,3.349176579651873e-64,4.177589874360261e-55,1.5391638042420472e-96,3.76,0.0,0.7226833159786703,0.9999868615270948,1.6168469222049015e-50,2.802378705734383e-89,4.682488295157793e-09,4.634114368197815e-09,4.8373926844718937e-11,1.1291636854265233e-19,1.3138472905174801e-05,7.304943889953349e-25,6.229261076006376e-28,6.673538443081005e-55
2.6755635099226672e-09,0.46006772665420886,2.9610308055723717e-38,6.594926158166254e-24,1.3642343429743797e-40,6.41504068603401e-50,0.0,0.0,8.887486933585094e-37,3.5468700906981276e-76,9.183206064479156e-37,1.9266103712354414e-49,2.1151028998578908e-34,2.1067220278213267e-68,1.1523220194763954e-51,5.010410440723027e-47,5.71212106191923e-60,5.590449412961495e-50,1.3466170018199975e-40,4.015675058330366e-41,1.2261277371878393e-21,6.478242878760011e-33,1.8647404706983666e-50,1.1817515949383704e-97,2.7996695617964643e-68,1.4275296251758255e-34,4.628871859341921e-56,1.2227281574333098e-84,1.933657462163012e-121,1.135340349258602e-123,2.4623522986751053e-73,3.8541039589505586e-64,4.698295316231504e-55,1.9890439048377214e-96,3.76,0.0,0.7226833158695645,0.9999868600614553,1.8168960548650785e-50,3.46020591121018e-89,4.791594126733176e-09,4.742320185228791e-09,4.9273941384101145e-11,1.1783066696188748e-19,1.3139938544535491e-05,7.65377749504706e-25,6.425725066812981e-28,7.517137966174215e-55
2.7364867799049632e-09,0.46006772666336415,3.3127275672936657e-38,6.763361375635575e-24,1.4620012180341756e-40,7.190072145514804e-50,0.0,0.0,9.943161625552091e-37,4.5408453456953154e-76,1.0274024917691653e-36,2.1744305332214493e-49,2.3135069178039963e-34,2.3616124155994914e-68,1.2629755185228224e-51,5.4921917545036825e-47,6.556778601966907e-60,6.265858094867344e-50,1.4420298291749086e-40,4.294365283840334e-41,1.282645749865213e-21,6.928331651884214e-33,2.0871346831427714e-50,1.486175054468006e-97,3.288995078674204e-68,1.530551868260313e-34,5.417214969558091e-56,1.498887894456687e-84,2.607548718916245e-121,1.532850112619987e-123,2.960167159982548e-73,4.420682588650761e-64,5.269643204975075e-55,2.5553267574408356e-96,3.76,0.0,0.7226833157604586,0.9999868588232868,2.0364038756326297e-50,4.2517487648975104e-89,4.900699958292087e-09,4.850534873876941e-09,5.016508428974808e-11,1.228319416270612e-19,1.3141176712874892e-05,8.01067833402364e-25,6.622539094434354e-28,8.44479051816473e-55
2.797410049887259e-09,0.46006772667251955,3.6970212888890595e-38,6.932603286384167e-24,1.5643783155975333e-40,8.038764899664101e-50,0.0,0.0,1.1096691479040652e-36,5.781756729526022e-76,1.1465957635171324e-36,2.4478681642398264e-49,2.5255085831383305e-34,2.640326681182544e-68,1.3813351306451525e-51,6.008348061646378e-47,7.502900367669181e-60,7.005459626596061e-50,1.5417945151077612e-40,4.585571601044917e-41,1.3404389467692694e-21,7.398678732112837e-33,2.330266730152786e-50,1.8593858215130854e-97,3.849754879302547e-68,1.638561361893792e-34,6.317855377854193e-56,1.8292355647294456e-84,3.492551776400062e-121,2.0556151390131757e-123,3.543775215349129e-73,5.054766460584814e-64,5.895259746124612e-55,3.2644238363345277e-96,3.76,0.0,0.7226833156513528,0.9999868577772877,2.2767743724500327e-50,5.20019299990479e-89,5.009805789834526e-09,4.958758346692696e-09,5.104744301122834e-11,1.2791918446962192e-19,1.3142222712108628e-05,8.375645787000993e-25,6.819673420824865e-28,9.462797494498614e-55
2.858333319869555e-09,0.46006772668167495,4.1161198043645027e-38,7.102651841706348e-24,1.6714840427606511e-40,8.96631598943543e-50,0.0,0.0,1.235470559038128e-36,7.323466307702426e-76,1.2765854092367133e-36,2.7489592162518295e-49,2.751710580902444e-34,2.944464170392281e-68,1.507744705560117e-51,6.560525063313169e-47,8.560011459590943e-60,7.813783019933321e-50,1.6460070301588057e-40,4.889561198408044e-41,1.3995074308960602e-21,7.889719527750445e-33,2.595555140200217e-50,2.3148566140058126e-97,4.4904232557708454e-68,1.7516888185793047e-34,7.343801687688526e-56,2.222874141866978e-84,4.647751577073643e-121,2.738952262233749e-123,4.22552569249477e-73,5.762616091528226e-64,6.578945737151615e-55,4.147940644094878e-96,3.76,0.0,0.722683315542247,0.9999868568936331,2.539479474127649e-50,6.332087754096285e-89,5.1189116213604936e-09,5.0669905170884995e-09,5.1921104136101685e-11,1.330913975255259e-19,1.3143106366623931e-05,8.74867939366511e-25,7.017101068654171e-28,1.0577795363396935e-54
2.919256589851851e-09,0.4600677266908304,4.5723276585169836e-38,7.273507007039669e-24,1.783438318952963e-40,9.978168617537881e-50,0.0,0.0,1.3724123547418883e-36,9.230026560618179e-76,1.4180864328818893e-36,3.079855568197647e-49,2.99272824731501e-34,3.2756912874416356e-68,1.642555362058366e-51,7.150411113393178e-47,9.738296841522259e-60,8.695571806720226e-50,1.7547634087204725e-40,5.206600775936311e-41,1.4598513042263807e-21,8.401888777818753e-33,2.884481778087258e-50,2.868313224968415e-97,5.2202604055286104e-68,1.870065804681437e-34,8.509238413119965e-56,2.6901908076265744e-84,6.146898813526489e-121,3.627029280113899e-123,5.019211947796163e-73,6.550917227667209e-64,7.324681530630589e-55,5.243549093554813e-96,3.76,0.0,0.7226833154331411,0.9999868561471261,2.826060828491579e-50,7.677743335210493e-89,5.228017452869988e-09,5.175231299330305e-09,5.278615339841607e-11,1.3834759283544782e-19,1.3143852873694327e-05,9.129778832679694e-25,7.214797551532475e-28,1.179676777675053e-54
2.980179859834147e-09,0.46006772669998575,5.068048111416538e-38,7.445168760124619e-24,1.900362631652594e-40,1.1080018467013194e-49,0.0,0.0,1.5212161457934883e-36,1.1577326703885732e-75,1.571844477708913e-36,3.442829177641444e-49,3.2491895436302246e-34,3.6357426833642274e-68,1.7861254832419846e-51,7.779737491404342e-47,1.1048632225217198e-59,9.655789545239208e-50,1.868159743125695e-40,5.536956545884286e-41,1.5214706677357798e-21,8.935620552772263e-33,3.198593232910447e-50,3.5380500279785326e-97,6.0493662404448656e-68,1.9938247405568883e-34,9.829603603470087e-56,3.243005161230396e-84,8.081610399890539e-121,4.7748212363583175e-123,5.940203405756865e-73,7.426800040099064e-64,8.136632090803394e-55,6.5959826947260674e-96,3.76,0.0,0.7226833153240353,0.9999868555164796,3.138131591958867e-50,9.271666011044023e-89,5.337123284363011e-09,5.28348060852916e-09,5.364267568712087e-11,1.4368679234597626e-19,1.3144483520119071e-05,9.518943903520081e-25,7.412740631670003e-28,1.3127058019821638e-54
3.041103129816443e-09,0.46006772670914114,5.605785138639388e-38,7.61763708938087e-24,2.022380093661719e-40,1.2277820060099315e-49,0.0,0.0,1.6826337965617607e-36,1.445496142492254e-75,1.7386364478819582e-36,3.8402762996833e-49,3.5217350300304462e-34,4.0264224357721934e-68,1.9388207113032132e-51,8.450278675254987e-47,1.250261582100786e-59,1.0699625361707956e-49,1.9862921780352415e-40,5.880894233460735e-41,1.584365621404466e-21,9.491348255216421e-33,3.539502206184824e-50,4.3452815292372627e-97,6.988736686845595e-68,2.1230989006782894e-34,1.1321669772123727e-55,3.894730904023246e-84,1.0565177615030708e-120,6.250444582701789e-123,7.005586384976133e-73,8.397858819592131e-64,9.019152147281621e-55,8.258168666885264e-96,3.76,0.0,0.7226833152149295,0.9999868549837116,3.4773782305228247e-50,1.1153032396024986e-88,5.446229115839563e-09,5.3917383606328895e-09,5.449075505439708e-11,1.4910802781178325e-19,1.3145016288133437e-05,9.916174510448667e-25,7.610910101986719e-28,1.457638180937812e-54
3.102026399798739e-09,0.46006772671829654,6.18814542725949e-38,7.790911992476583e-24,2.1496155019582157e-40,1.3577793157344322e-49,0.0,0.0,1.8574480253602107e-36,1.7968346446685868e-75,1.919271128793428e-36,4.274721772985451e-49,3.811017839553081e-34,4.4496052199022825e-68,2.101013941870337e-51,9.163852613862412e-47,1.4112600970860994e-59,1.183249952685005e-49,2.1092569051435326e-40,6.238679077535717e-41,1.6485362642271211e-21,1.0069504620628197e-32,3.908888900120319e-50,5.314533208763031e-97,8.050322545357436e-68,2.258022413751163e-34,1.3003628194296648e-55,4.66055190965253e-84,1.3737081080704642e-120,8.137932364704872e-123,8.23431421324428e-73,9.472172179471768e-64,9.976791449700081e-55,1.0292512394395395e-95,3.76,0.0,0.7226833151058236,0.9999868545336311,3.845562332138241e-50,1.3366206138529312e-88,5.555334947299643e-09,5.500004472417828e-09,5.533047472390558e-11,1.546103406987578e-19,1.3145466368474631e-05,1.0321470648400012e-24,7.8092875901216165e-28,1.6152840450074343e-54
3.162949669781035e-09,0.46006772672745194,6.817840367603508e-38,7.964993475070315e-24,2.2821953981228095e-40,1.4986429196955378e-49,0.0,0.0,2.0464730035593816e-36,2.2241107421054997e-75,2.114589806100401e-36,4.748823372796394e-49,4.117703652051818e-34,4.907237470909837e-68,2.2730853179469536e-51,9.922320999625857e-47,1.5891729681425207e-59,1.3060069067528739e-49,2.2371501582045337e-40,6.61057583134856e-41,1.7139826942226144e-21,1.0670521718079103e-32,4.308502406042507e-50,6.474075114502832e-97,9.247090981327893e-68,2.3987302628241583e-34,1.489517663945814e-55,5.557613632718553e-84,1.7768325443268524e-120,1.0540522596947954e-122,9.647367046337929e-73,1.0658323776107e-63,1.1014300127308096e-54,1.2772351024819233e-95,3.76,0.0,0.7226833149967178,0.9999868541534056,4.244522430502125e-50,1.5961299747939491e-88,5.66444077874325e-09,5.608278861480675e-09,5.616191709895407e-11,1.6019278208809423e-19,1.3145846594279591e-05,1.0734832390572751e-24,8.007856382141133e-28,1.7864934359213347e-54
3.223872939763331e-09,0.46006772673660734,7.497688040773416e-38,8.13988154970771e-24,2.420248130356223e-40,1.651049777437464e-49,0.0,0.0,2.2505549534588145e-36,2.741777086848142e-75,2.325466883478477e-36,5.265376230870118e-49,4.442470668192232e-34,5.401338537375692e-68,2.455422223472967e-51,1.072758954075137e-46,1.78539670754249e-59,1.4388233413437005e-49,2.3700682083943707e-40,6.996848763216664e-41,1.7807050084436202e-21,1.129483095096057e-32,4.740162092949882e-50,7.856401902290341e-97,1.0593089718301206e-67,2.5453582853927115e-34,1.701761060428701e-55,6.605230851633835e-84,2.286772190196472e-120,1.3584542099250175e-122,1.1267921816961287e-72,1.1965423556970664e-63,1.213663415757613e-54,1.5783594476654916e-95,3.76,0.0,0.722683314887612,0.9999868538321924,4.676175840227721e-50,1.8994784536064006e-88,5.773546610170386e-09,5.716561446230386e-09,5.698516377058338e-11,1.6585441258132657e-19,1.3146167807274616e-05,1.1156259877552153e-24,8.206601263996349e-28,1.9721576970178196e-54
3.284796209745627e-09,0.4600677267457627,8.230615201941927e-38,8.315576234855842e-24,2.563903917093876e-40,1.8157053162064432e-49,0.0,0.0,2.470572744920113e-36,3.36667882223109e-75,2.552810499094576e-36,5.82731732216139e-49,4.786009583481852e-34,5.934001825999959e-68,2.6484192765350186e-51,1.1581608233426248e-46,2.001413678031285e-59,1.5823140078828406e-49,2.5081073600206413e-40,7.397761657245109e-41,1.8487033029861446e-21,1.1942863057711676e-32,5.205758996199685e-50,9.498763253075683e-97,1.2103514008194038e-67,2.698043173496423e-34,1.939391811131797e-55,7.825112784019546e-84,2.9289263727319087e-120,1.7423979370217626e-122,1.3121532751034206e-72,1.3403129546592632e-63,1.3348960948007186e-54,1.942657368731422e-95,3.76,0.0,0.7226833147785061,0.9999868535608332,5.14252050340674e-50,2.2530151784202905e-88,5.8826524415810505e-09,5.8248521458801815e-09,5.780029552557422e-11,1.7159430220629832e-19,1.3146439166675582e-05,1.1585753307793884e-24,8.405508378916162e-28,2.1732109024951254e-54
3.345719479727923e-09,0.460067726754918,9.019659259426849e-38,8.49207755405902e-24,2.713294912211711e-40,1.993344086947545e-49,0.0,0.0,2.7074384907628556e-36,4.118392652109559e-75,2.7975631408005084e-36,6.437730018164273e-49,5.1490235623346966e-34,6.507395937465264e-68,2.852478322254487e-51,1.2486371633841086e-46,2.238795727368721e-59,1.7371190379265853e-49,2.6513639465747147e-40,7.81357781403708e-41,1.9179776729989507e-21,1.2615048112549167e-32,5.707257206314206e-50,1.1443748848935894e-96,1.37947764530901e-67,2.8569224738104213e-34,2.204887813782434e-55,9.241606656898237e-84,3.734075880810464e-120,2.224585270144647e-122,1.5236322899670444e-72,1.4981670181093526e-63,1.4656665035423774e-54,2.3818117600258e-95,3.76,0.0,0.7226833146694003,0.9999868533315899,5.645636847552446e-50,2.6638628389211116e-88,5.991758272975242e-09,5.933150880439618e-09,5.860739235437498e-11,1.77411530324061e-19,1.3146668410068385e-05,1.202331292930803e-24,8.604565099062628e-28,2.390631326623065e-54
3.406642749710219e-09,0.4600677267640734,9.867970249550597e-38,8.669385535201073e-24,2.8685552718009635e-40,2.184730424317062e-49,0.0,0.0,2.962098140925171e-36,5.019606192508396e-75,3.060702260049174e-36,7.099848706759595e-49,5.532228212170377e-34,7.123765793458217e-68,3.068008425380269e-51,1.3443919130057632e-46,2.4992079205696545e-59,1.9039045183364528e-49,2.7999343271075245e-40,8.244560051405025e-41,1.9885282126929005e-21,1.3311815526199735e-32,6.246695257899511e-50,1.373993235189047e-96,1.568457975510128e-67,3.0221345877310515e-34,2.500916273923893e-55,1.0881960859443007e-83,4.7393904224306726e-120,2.827649381232745e-122,1.7643187146907218e-72,1.6711867202430404e-63,1.6065353907102417e-54,2.909388216839448e-95,3.76,0.0,0.7226833145602944,0.9999868531379258,6.187689654915772e-50,3.1399950390306243e-88,6.100864104352962e-09,6.041457570706728e-09,5.940653345895124e-11,1.8330518553668907e-19,1.314686207399543e-05,1.2468939032396135e-24,8.803759909943006e-28,2.6254429539796257e-54
3.528489289674811e-09,0.4600677267823843,1.1755568122134543e-37,9.026421612900101e-24,3.1972311341877038e-40,2.6119560543953435e-49,0.0,0.0,3.5287556927787206e-36,7.37954209534185e-75,3.6462282263511357e-36,8.592925045745311e-49,6.362134014420671e-34,8.494800708674545e-68,3.5351541140055983e-51,1.552574975122229e-46,3.096272437356461e-59,2.2762144385608757e-49,3.113402014247972e-40,9.153071629439163e-41,2.1334581733333154e-21,1.4780811759811295e-32,7.447925578799137e-50,1.9614589115527573e-96,2.0137535686349135e-67,3.3721151360503846e-34,3.1962507918977616e-55,1.495952848750459e-83,7.538798644267896e-120,4.5113981317000814e-122,2.3471910423286184e-72,2.0673626756576726e-63,1.9209266844352438e-54,4.295149751484378e-95,3.76,0.0,0.7226833143420828,0.9999868528361763,7.397696886071276e-50,4.3247854188050344e-88,6.319075767058986e-09,6.2580945054521576e-09,6.098126140724304e-11,1.9531817731546568e-19,1.3147163823456235e-05,1.3384392020192827e-24,9.202522722108062e-28,3.1515737728133035e-54
3.6381511756429438e-09,0.4600677267988639,1.3691075859705315e-37,9.350513214077239e-24,3.51450193279335e-40,3.051776978814305e-49,0.0,0.0,4.1098061448143145e-36,1.0322171226067986e-74,4.2466266351938375e-36,1.0149234795476324e-48,7.185534154062849e-34,9.89983219850284e-68,3.999067528242316e-51,1.760130556879895e-46,3.7311439302054607e-59,2.6595006505341217e-49,3.4146631920494133e-40,1.0025226773873706e-40,2.268260564464427e-21,1.6191274327072867e-32,8.680811020569576e-50,2.673930608023137e-96,2.50309628790886e-67,3.7101617975189307e-34,3.957489314816297e-55,1.9738241976089344e-83,1.1292435205096953e-119,6.77650541844999e-122,3.009123246380557e-72,2.487942959191306e-63,2.2445188835994285e-54,6.029300549235458e-95,3.76,0.0,0.7226833141456923,0.999986852639302,8.643377064160978e-50,5.714885656102121e-88,6.515466263438073e-09,6.453094176559782e-09,6.237208666737144e-11,2.063822934339261e-19,1.314736069776089e-05,1.4235890646180596e-24,9.56178533771053e-28,3.695833804700124e-54
