species,[0.125],['speed_for_volfrac0.1852880613198675']
"['100', [0.125], [0.15364218090444356]]","['181', [0.125], [0.14376108745572816]]","['121', [0.125], [0.148072869008265]]","['142', [0.125], [0.15067942548988653]]","['159', [0.125], [0.15003807437026265]]","['097', [0.125], [0.15336437677222542]]","['134', [0.125], [0.15198098621226944]]","['133', [0.125], [0.15209688761525836]]","['199', [0.125], [0.1433806566461551]]","['128', [0.125], [0.1521693061557935]]","['145', [0.125], [0.15095649649129178]]","['067', [0.125], [0.15260456569751205]]","['186', [0.125], [0.14377313979878192]]","['168', [0.125], [0.14635694270051577]]","['189', [0.125], [0.14377294909511745]]","['113', [0.125], [0.14899127107757024]]","['093', [0.125], [0.154659057801143]]","['055', [0.125], [0.09187398229565956]]","['054', [0.125], [0.09972655477449557]]","['048', [0.125], [0.09158775245458096]]","['116', [0.125], [0.14907217341573456]]","['194', [0.125], [0.14312706197299493]]","['081', [0.125], [0.18079590521831193]]","['080', [0.125], [0.18281865415826076]]","['086', [0.125], [0.14752558974576604]]","['180', [0.125], [0.14376238779358663]]","['200', [0.125], [0.14337712941492928]]","['089', [0.125], [0.14502465490603111]]","['057', [0.125], [0.19836082738476346]]","['146', [0.125], [0.15088666624094288]]","['150', [0.125], [0.15109370613356218]]","['095', [0.125], [0.15338819217379143]]","['104', [0.125], [0.1518754897298012]]","['143', [0.125], [0.15067947017282057]]","['040', [0.125], [0.2286514013995879]]","['068', [0.125], [0.1526040814235374]]","['072', [0.125], [0.18557254010271848]]","['082', [0.125], [0.1775132396941511]]","['129', [0.125], [0.15216929888104516]]","['115', [0.125], [0.14900762005269927]]","['182', [0.125], [0.1437741377096317]]","['164', [0.125], [0.146585742329703]]","['041', [0.125], [0.2009589267155669]]","['112', [0.125], [0.14898732233097464]]","['108', [0.125], [0.14898214136943896]]","['088', [0.125], [0.14560959712377722]]","['183', [0.125], [0.14377412702170492]]","['185', [0.125], [0.1437740821889328]]","['135', [0.125], [0.1519160958934035]]","['131', [0.125], [0.15210059211237584]]","['052', [0.125], [0.1317357062481404]]","['122', [0.125], [0.1480696853429974]]","['120', [0.125], [0.1480728210038166]]","['090', [0.125], [0.14914382022992745]]","['114', [0.125], [0.1489826826950902]]","['059', [0.125], [0.18204336264933726]]","['056', [0.125], [0.09300188653836243]]","['154', [0.125], [0.15106957572388438]]","['076', [0.125], [0.19772639886304352]]","['092', [0.125], [0.14882334898606112]]","['138', [0.125], [0.1509459133718372]]","['051', [0.125], [0.15033798858055275]]","['153', [0.125], [0.15106882084525575]]","['127', [0.125], [0.15216951183286012]]","['062', [0.125], [0.15387905420166123]]","['148', [0.125], [0.15104521424087955]]","['125', [0.125], [0.14799001162150494]]","['066', [0.125], [0.15260456622912297]]","['137', [0.125], [0.1509467096089014]]","['064', [0.125], [0.16421821950845034]]","['075', [0.125], [0.2021862521214388]]","['179', [0.125], [0.14376280813274434]]","['171', [0.125], [0.14646704589762558]]","['106', [0.125], [0.1490014338858198]]","['169', [0.125], [0.1463592658041002]]","['042', [0.125], [0.20095895251788098]]","['060', [0.125], [0.1820433591020472]]","['140', [0.125], [0.15090104746682034]]","['047', [0.125], [0.13529898692709103]]","['165', [0.125], [0.14661745946598942]]","['197', [0.125], [0.14313014385958428]]","['176', [0.125], [0.1437679403800705]]","['046', [0.125], [0.14894235904527017]]","['152', [0.125], [0.15102509287385418]]","['184', [0.125], [0.14377406359417017]]","['103', [0.125], [0.15187548554176444]]","['083', [0.125], [0.17771433178276644]]","['049', [0.125], [0.09132058563425681]]","['156', [0.125], [0.15087318656102283]]","['065', [0.125], [0.1526009488412076]]","['084', [0.125], [0.14751641521619424]]","['099', [0.125], [0.15355453945043454]]","['175', [0.125], [0.14376809166155963]]","['155', [0.125], [0.1509354024382334]]","['170', [0.125], [0.14646342367778314]]","['039', [], []]","['096', [0.125], [0.15338830716222696]]","['130', [0.125], [0.15216838653816206]]","['074', [0.125], [0.20220444990540448]]","['173', [0.125], [0.14648088970906487]]","['157', [0.125], [0.15003807045011155]]","['044', [0.125], [0.26730880688881326]]","['117', [0.125], [0.14760707976096146]]","['063', [0.125], [0.16131792436771605]]","['069', [0.125], [0.15290281330194982]]","['147', [0.125], [0.1510478944001698]]","['109', [0.125], [0.1489508332901082]]","['178', [0.125], [0.14376334338474242]]","['201', [0.125], [0.14337715674253526]]","['050', [0.125], [0.0920667311600813]]","['136', [0.125], [0.1513558382924951]]","['078', [0.125], [0.17325863960056923]]","['195', [0.125], [0.14312712572120406]]","['162', [0.125], [0.1465840661761879]]","['045', [0.125], [0.150798288501649]]","['172', [0.125], [0.14644900646345116]]","['102', [0.125], [0.15365737185856299]]","['188', [0.125], [0.14377294936993917]]","['151', [0.125], [0.1510062611688906]]","['126', [0.125], [0.14790772798882504]]","['053', [0.125], [0.1312539928950413]]","['174', [0.125], [0.14648606966684186]]","['079', [0.125], [0.17445528606510438]]","['196', [0.125], [0.14313014503232874]]","['058', [0.125], [0.20221538315923274]]","['202', [0.125], [0.14337445906649815]]","['070', [0.125], [0.17430819566578554]]","['149', [0.125], [0.1510451534313517]]","['158', [0.125], [0.15003802642801975]]","['107', [0.125], [0.14900175951984043]]","['141', [0.125], [0.15068592712652967]]","['043', [0.125], [0.20098945281514285]]","['139', [0.125], [0.15094741471138393]]","['167', [0.125], [0.1461705328640657]]","['190', [0.125], [0.14376582692967607]]","['203', [0.125], [0.14337401753082332]]","['085', [0.125], [0.1475255891531134]]","['198', [0.125], [0.14338079601648113]]","['091', [0.125], [0.1488369736483185]]","['144', [0.125], [0.150658736588778]]","['193', [0.125], [0.14333312692600933]]","['161', [0.125], [0.14658412092977294]]","['105', [0.125], [0.14918596320995398]]","['192', [0.125], [0.14375916530457664]]","['166', [0.125], [0.14623342286629626]]","['077', [0.125], [0.1940181121461024]]","['163', [0.125], [0.14657794097314983]]","['177', [0.125], [0.143767229134687]]","['132', [0.125], [0.1521007767026839]]","['119', [0.125], [0.14755377411537735]]","['098', [0.125], [0.15355454375045238]]","['111', [0.125], [0.14898792728101898]]","['160', [0.125], [0.14658759112854255]]","['123', [0.125], [0.14806942426456118]]","['110', [0.125], [0.14895186805146823]]","['124', [0.125], [0.1479922902674188]]","['187', [0.125], [0.14377543402599113]]","['094', [0.125], [0.15367108912334249]]","['191', [0.125], [0.1437657922516808]]","['101', [0.125], [0.15365616584315744]]","['118', [0.125], [0.1475818618658364]]","['061', [0.125], [0.18657517696440962]]","['071', [0.125], [0.178681879182605]]","['087', [0.125], [0.14747468281693865]]","['073', [0.125], [0.1852880613198675]]"
