grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_HO2(8),Y_He(9),Y_H2O2(9),Y_CO(10),Y_CO2(11),Y_HCO(12),Y_C(T)(13),Y_CH(14),Y_CH2(T)(15),Y_CH3(16),Y_CH2O(17),Y_HCCO(18),Y_C2H(19),Y_C2H2(20),Y_H2CC(21),Y_CH2(S)(22),Y_CH3OH(23),Y_CH3O(24),Y_CH2CO(25),Y_C2H3(26),Y_C2H4(27),Y_CH4(28),Y_C2H6(29),Y_C2H5(30),Y_CH2OH(31),Y_CH3CO(32),Y_CH2CHO(33),Y_CH3CHO(34),Y_F(35),Y_HF(36),Y_CH2F2(37),Y_CHF3(38),Y_CF2(39),Y_CF4(40),Y_CF3(41),Y_CH2F(42),Y_CHFO(43),Y_CF3O(44),Y_CF2O(45),Y_CFO(46),Y_C2F6(47),Y_C2HF4(48),Y_CHFCF2(49),Y_CH2CHF(50),Y_CH2CF2(51),Y_C2HF(52),Y_CF2CF2(53),Y_C2H2F3(54),Y_C2H2F3(55),Y_C2HF2(56),Y_CF2CH(57),Y_CF3COF(58),Y_CH2CFO(59),Y_CHF2(60),Y_CF3CCH(61),Y_C3HF4(62),Y_C3HF4O(63),Y_C3H3F4(64),Y_C3F4O(65),Y_C3H2F4(66),Y_C3H2F3(67),Y_C3H2F4(68),Y_C3H2F4(69),Y_C3H2F2(70),Y_C2F4(71),Y_C6H4F8(72),Y_C3H2F5(73),Y_S(74),Y_C3H2F4(75),Y_C3H2F4(76),Y_C3H2F4(77),Y_C3HF3(78),Y_C2H2F3(79),Y_O2(80),Y_S(81),Y_S(82),Y_S(83),Y_C3H2F4(84),Y_C3H2F4(85),Y_C5H2F8(86),Y_C6H3F8(87),Y_C4H2F6(88),Y_CF2O2(89),Y_S(90),Y_S(91),Y_C4H2F6(92),Y_C3H2F4(93),Y_C1OO1(94),Y_S(95),Y_S(96),Y_S(97),Y_S(98),Y_C3H2F4(99),Y_S(100),Y_S(101),Y_CH2O2(102),Y_CHO2(103),Y_S(104),Y_S(105),Y_C2HF3(106),Y_S(107),Y_S(108),Y_S(109),Y_S(110),Y_S(111),Y_S(112),Y_S(113),Y_CF3O2(114),Y_S(115),Y_S(116),Y_S(117),Y_C3HF3(118),Y_S(119),Y_S(120),Y_S(121),Y_S(122),Y_S(123),Y_S(124),Y_S(125),Y_S(126),Y_S(127),Y_C2F(128),Y_C2HF(129),Y_C3HF3(130),Y_C2FO(131),Y_S(132),Y_CF2O2(133),Y_S(134),Y_S(135),Y_CF2O2(136),Y_S(137),Y_C2H2O(138),Y_S(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_S(148),Y_S(149),Y_S(150),Y_S(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_S(158),Y_S(159),Y_S(160),Y_S(161),Y_C2FO2(162),Y_S(163),Y_CFO3(164),Y_CHF(165),Y_CF(166),Y_S(167),Y_S(168),Y_C2HF4(169),Y_CHFO2(170),Y_CHFO2(171),Y_CFO2(172),Y_S(173),Y_S(174),Y_CHF2O(175),Y_CHF2O(176),Y_S(177),Y_S(178),Y_C2HF3(179),Y_S(180),Y_S(181),Y_S(182),Y_S(183),Y_S(184)
0.0,0.07930431636207261,298.0,1.3622251788619717,0.5597797415175633,2.577880548044881e-46,0.04489392759037807,0.0,0.17005015927629785,2.3322184746000386e-12,0.0,1.6702305898437957e-20,2.617151009636461e-09,1.0529059241651808e-68,2.57104933193275e-19,3.342876256397123e-27,1.0022978598023772e-18,2.2578471943588683e-12,1.6757859223778225e-13,6.948029999376903e-28,0.0,0.0,5.244633213126857e-21,6.331040720083086e-17,1.1700080463623332e-16,2.1799978313298004e-37,4.6446864513547845e-29,1.585035413634814e-16,3.49024022383935e-20,2.1180629539468275e-35,4.49937235070211e-19,6.335111892980022e-25,8.87057809920205e-17,3.838841213244541e-21,6.061267082576708e-20,5.237318616452715e-15,0.0,0.0,7.684739883721583e-36,1.6401165011440326e-29,1.9549801045009634e-29,1.6766632859475993e-22,0.0,1.0998351329658219e-11,0.22527616898283434,1.6598965462838919e-15,4.516240764556672e-15,8.19046390993534e-17,0.0,0.0,1.2148244695797602e-17,2.2166227680033326e-20,7.327918601957225e-16,0.0,4.438262101418791e-19,0.0,3.2706102940576054e-16,7.208210680303274e-16,1.8555387815419867e-16,7.009550766385957e-16,1.6629651649593824e-17,1.3993643068228414e-35,3.985723115212649e-36,2.1569210299027178e-28,0.0,1.2488955402753257e-18,1.462461766461487e-22,4.862631953388706e-22,3.2413167786996624e-18,3.521800682997239e-27,0.0,0.0,3.4069781537079775e-21,8.851556746241629e-21,0.0,1.1505811991671553e-54,2.7776086246211856e-55,1.2447075192345416e-17,5.173932023356868e-21,8.093278028770187e-39,0.0,1.5546927495038862e-29,8.541873949423306e-19,7.416359456208786e-19,1.094441076620921e-42,1.1767710593045814e-17,0.0,1.0499644902282405e-19,2.0371639701776786e-34,5.753452435547032e-26,4.9859377247507815e-20,5.655301858787632e-46,2.2445584325012887e-49,1.894074375066424e-37,0.0,8.427144760215105e-19,1.553936559396841e-37,2.3172911939845652e-35,0.0,3.2528076310610975e-38,5.880239834702567e-53,0.0,8.88315424765735e-22,9.220807227914964e-25,0.0,2.3569417776245746e-27,1.4839815382872865e-23,4.725169612527125e-20,4.906721703319821e-37,0.0,2.0638775823922608e-29,0.0,5.735708326194268e-20,1.4868834422589611e-46,2.3353508968306515e-25,1.6737390700714495e-18,1.4470741305081192e-25,4.588099141099476e-23,5.512356658106754e-26,1.2577438269077615e-21,7.1341859027535645e-22,1.0512578648314557e-20,6.18839025299491e-20,0.0,1.308485444041441e-21,1.9845870738504203e-50,0.0,1.0486061129401339e-30,3.2379104537282755e-20,6.032317517753759e-20,1.5410416156392245e-23,4.158553221821302e-32,7.462745882377781e-21,3.8092832084293216e-28,1.4656214794840807e-25,0.0,6.907945593862955e-21,3.2424544196648104e-20,0.0,1.7247524147955558e-40,0.0,1.1871428833710907e-36,1.942731041016332e-25,2.6377725085508857e-36,1.4397994520780735e-27,1.3199944834463514e-45,7.875089995173528e-25,1.5485015779870075e-29,1.123916539179616e-22,1.5761867705889188e-22,6.714833250802742e-38,1.0830318556792941e-19,2.2575376448932264e-21,1.3481158977332181e-19,3.952535865310057e-38,3.548420725192478e-43,1.8759712143458963e-22,0.0,1.5493190072899996e-47,0.0,1.0645820799583766e-22,1.5347320986372117e-23,1.5638745674566907e-42,6.03975706793134e-36,0.0,9.732971931713838e-23,0.0,0.0,2.178848253108962e-31,0.0,8.884981143412033e-44,0.0,0.0,4.9855355456020454e-15,1.0436015494259754e-41,5.397567077998384e-39,0.0,0.0,0.0,9.567609398328887e-23,2.991526815202491e-18,2.02542052377467e-17,1.4105836084665195e-38,2.3459585934598562e-42,2.920769772699054e-31,2.018646561033366e-23,0.0,4.7118227962354656e-21,1.708745301924597e-45,0.0,0.0,0.0
0.008,0.0793043450314577,298.00000232686705,1.3622246864027217,0.5597797162218017,1.5965525885376567e-45,0.044893929309355575,1.0860416429954605e-23,0.1700501548534318,8.083649537361441e-11,0.0,9.149654725863595e-25,2.5876955767532873e-08,7.888344205852621e-68,8.997297914876715e-18,3.342833509534868e-27,5.0642253446940264e-17,7.893553613305263e-11,7.825545474376018e-12,3.2314204775143616e-26,0.0,0.0,3.6674933736172215e-28,2.0186795241849126e-15,5.489428392829533e-15,6.398226434213886e-36,2.934318751602777e-36,6.861298755141256e-15,4.352368214371792e-27,6.5971597638241565e-34,2.143293277173064e-17,3.006841474366518e-23,4.838301083160406e-15,8.267319436304873e-28,2.705541314944617e-18,1.6808334100351925e-13,0.0,0.0,3.6473867384542064e-34,8.991839431288915e-28,1.0720107115275907e-27,1.2647881580236457e-20,8.524859017064079e-27,3.8733849829523377e-10,0.2252761731826904,9.501742648035365e-14,1.9866677862383806e-13,4.83730809978076e-15,7.836596973511821e-28,0.0,8.153808082483413e-16,1.6391207366064673e-18,5.219910518876498e-14,0.0,3.266117838627843e-17,0.0,2.0405204914677688e-14,4.004881396137371e-14,1.112809467569881e-14,3.6444837556373096e-14,1.113051135364946e-15,1.006736498996638e-33,2.867276630673488e-34,1.2900434116949717e-26,0.0,9.63466046520894e-17,1.9040204181424706e-24,4.224728408354825e-23,2.2962785501419815e-16,2.7313031180586395e-25,1.9334394730844165e-27,0.0,2.786822002116309e-19,6.264907218932286e-19,0.0,1.082994674598729e-52,0.0,8.556496364075967e-16,1.356080226856678e-25,9.571445442119037e-37,0.0,1.743565893532134e-27,6.651458091189833e-17,5.265289650875658e-17,1.0849821919750547e-40,8.275279352401825e-16,0.0,5.007183088183351e-18,2.1538375265223036e-32,6.148331440588557e-24,4.812212969492407e-18,4.137340219382717e-44,2.2251594725646887e-47,1.9845523348202284e-35,1.2836122065152341e-25,7.28268578894868e-17,1.2489832909286064e-35,2.33565923571855e-33,0.0,2.8843812910176462e-36,4.298878022602796e-51,0.0,9.968928454458776e-20,1.0347874399565559e-22,0.0,2.3454767768806953e-25,1.2727466068679879e-21,4.3233461937689894e-18,5.381987051517075e-35,0.0,1.064776939760236e-27,0.0,4.071987223470729e-18,9.688410968799483e-45,1.7903719396027566e-23,1.192310598550454e-16,1.6334600747216663e-23,4.5624676592170666e-21,5.442966002309018e-24,9.905001828497438e-20,9.287333793862657e-29,9.479061872599524e-19,4.85154463399056e-18,3.2445073359517266e-24,1.4976941969469678e-19,1.9245019823214223e-48,0.0,1.8010410249515617e-29,2.920571409313831e-18,5.212860213066849e-18,1.9891719024447976e-21,3.8405226221897475e-30,7.2242051098564905e-19,3.7637038139791564e-26,1.9277195796684844e-27,0.0,6.908759191650607e-21,2.5011441490306865e-18,0.0,1.774636236499397e-38,4.41325519115145e-20,2.944565917563175e-34,2.7874869345172476e-23,2.5887547075888315e-34,2.0658683250569467e-25,7.195021573381611e-44,1.1913778682399747e-22,2.185009549131783e-27,1.9936923458043232e-20,1.9028925701602505e-20,8.361295246055856e-36,8.174789177257444e-18,2.93056842215471e-19,9.402852019760543e-18,4.038045067001399e-36,2.875073103815807e-41,2.176675612057181e-20,3.503987820203457e-20,1.594128889812864e-45,0.0,1.6105593286699605e-20,2.1655791303752985e-21,1.7221699420710451e-40,1.1301529112944744e-33,0.0,1.1960510994216745e-20,0.0,0.0,1.9283138177684787e-29,0.0,7.64966882248613e-42,0.0,0.0,1.767696594701832e-13,7.225068480024755e-40,3.736972006483615e-37,0.0,3.578912029326052e-23,0.0,7.556821847560724e-21,2.408769057458755e-16,1.510411412826135e-15,1.0394369564957473e-36,1.6108662736169546e-40,2.7731589699767736e-29,1.1402846601413147e-21,0.0,4.465943181633765e-19,1.5067104054575677e-43,0.0,0.0,0.0
0.016,0.07930464554127145,298.0000878320835,1.3622195245123423,0.5597794568034615,1.6042309429776876e-45,0.044893946709564925,1.9497793504693774e-22,0.17005010414376945,2.801860039207436e-09,8.508061858292442e-29,1.7359412523436658e-23,2.558575299183423e-07,2.364764498470223e-67,3.2141216366485137e-16,3.342397099536943e-27,2.5571349948202025e-15,2.7596328510567786e-09,3.6543605667207704e-10,1.2517041863183289e-29,0.0,0.0,2.4863212342516934e-31,1.2116553124693516e-14,2.5752530060008316e-13,1.9585194530893565e-33,0.0,2.970120853336922e-13,5.4692683072057145e-34,1.1343077926544919e-33,1.024644431144771e-15,4.304498195966161e-22,2.638870744049785e-13,1.7940301929825797e-34,1.2217924673555556e-16,5.3935896974491774e-12,0.0,0.0,1.8554984616060536e-32,1.8866201110932351e-25,5.285644727524611e-33,7.00296006442595e-19,4.578377294326152e-25,1.3641259022103344e-08,0.22527621688032565,5.4391155715242915e-12,8.739249569012364e-12,2.8569689462965444e-13,1.5859662481278102e-26,0.0,5.4727859577015393e-14,1.1022419786743723e-16,3.718307951402641e-12,0.0,2.4003632295268377e-15,6.584768171030747e-29,1.2730743453942755e-12,2.225087858172109e-12,6.673976580149063e-13,1.894873172301354e-12,7.449715845088605e-14,1.8837130034775808e-30,5.364984647568267e-31,7.716165915475701e-25,0.0,7.334169896196194e-15,3.2845717102044776e-23,2.5729202431539794e-22,1.626271529229732e-14,5.5747640726957685e-24,3.948288605983266e-26,1.8442203211334065e-28,2.3321195945605345e-17,4.4380478383245974e-17,1.549635583476828e-33,2.860547297066039e-49,1.2153406355965898e-57,5.862253907830783e-14,5.2182631045783605e-30,9.571587687149066e-37,5.679047144946724e-32,1.7435810139490823e-27,5.17545872364658e-15,3.73830723832883e-15,6.924452579427439e-38,5.819703178446294e-14,0.0,5.007236303815278e-18,4.086416389090384e-31,6.148588861177216e-24,3.6908025492453675e-16,1.0914917486397084e-40,5.870494754260397e-44,7.63706439081085e-40,2.625491567323869e-24,6.294194579801544e-15,5.494232957889398e-34,4.431380062872374e-32,8.160883178802754e-26,1.268832364292187e-34,3.2997644488525546e-49,0.0,4.591180515140546e-18,3.6965888965394396e-21,9.829216030552482e-19,4.2108397062623185e-24,1.091590963126338e-19,3.9721259885150636e-16,2.0711274520302916e-39,0.0,7.59975967925428e-31,0.0,2.891072348084561e-16,8.617015042876054e-43,1.3742170867414416e-21,8.492198804131153e-15,1.8471360461932037e-21,5.113381797727521e-19,6.457490413205948e-22,7.867534172488384e-18,1.9337373263364947e-33,1.023686235173661e-16,3.8054316546065985e-16,7.48760501569704e-22,1.5712370293492124e-17,1.3951791162376266e-46,1.722622735383441e-23,3.233417893443788e-28,2.4918179049037976e-16,4.505319699290652e-16,1.483679801298318e-19,5.635277985132078e-28,6.970127293685931e-17,6.75701342988432e-25,3.9345618320358305e-26,0.0,6.960832151038747e-21,1.9292849969018273e-16,0.0,7.806581907983658e-37,3.6762324103283305e-18,6.022817222421881e-33,5.832901545110976e-22,1.1409488637768378e-32,4.216514449234624e-24,7.45843879432163e-41,2.5752513139920995e-21,4.459716247178462e-26,4.2922577748260507e-19,7.737681369444981e-19,1.7074765904212827e-34,6.3803647269155185e-16,5.977423851488448e-18,6.668373518036296e-16,8.246106455673607e-35,2.557115573207753e-39,1.238642330311612e-18,3.169188220602652e-18,7.012555043101031e-44,1.21743596841282e-35,3.524323726473859e-19,4.5322765132189316e-20,3.707738430260017e-39,2.433148227553125e-32,9.427550491838543e-24,1.2786396267505727e-18,0.0,1.986485802602133e-21,1.715044050672904e-27,0.0,6.803686618379098e-40,0.0,4.020939761884694e-29,6.267743172257498e-12,1.529142678674162e-36,7.90406689229766e-34,4.290063208914738e-31,8.488195280875559e-21,2.971692065577054e-38,2.6370713563865764e-19,9.454755732910367e-15,1.1260643594998866e-13,6.330519800578109e-36,1.272914198109227e-37,1.856087131716742e-27,8.876339050581013e-20,2.059584634439208e-21,4.237377515883723e-17,2.372132912604361e-42,3.888962511481386e-21,5.624486164402658e-20,1.9593014782806702e-19
0.02,0.07930603204593296,298.0012767439795,1.3621957088747145,0.5597783460169266,1.6047032414530784e-45,0.04489401862569343,2.2845835661082323e-21,0.1700498132248823,3.850944355813993e-08,1.7085198540347742e-27,2.96847964821972e-22,1.1373308114805713e-06,3.557003215433032e-67,4.5368465255684865e-15,3.340674689433645e-27,5.033112123463783e-14,3.8239373818227116e-08,6.672518876113077e-09,2.196727958174403e-28,0.0,0.0,4.212288717577195e-30,2.8124436959715648e-14,4.7233836298851874e-12,1.0063928510876586e-31,1.8821625779760412e-45,5.043315956839843e-12,1.4165975615178939e-40,3.705132044543235e-33,1.9136680011549002e-14,1.0791442262710133e-21,5.594595754485308e-12,7.523386190683798e-38,2.1608845804839623e-15,6.893406794675212e-11,0.0,0.0,4.396869721865404e-30,6.068897682155085e-24,5.348391006344329e-35,1.499457146411168e-17,9.059024220303175e-24,1.903393809229519e-07,0.22527641034422807,1.208251852871292e-10,1.5069317949562838e-10,6.541278564557455e-12,2.711853902577507e-25,1.8641228625644868e-35,1.418433800935588e-12,2.696208025460973e-15,1.0210757310716714e-10,5.166547684506968e-23,6.794872344891052e-14,1.0098111288128225e-27,3.0737339606076635e-11,4.802311583272863e-11,1.5509169716348332e-11,3.836168102981783e-11,1.9255391403924513e-12,6.418416286021018e-28,1.8280221814987047e-28,1.4249215578676133e-24,1.546318680245026e-33,2.1758955945168383e-13,5.633300773608754e-22,6.49930055466772e-22,4.440769217115411e-13,9.020360238517243e-23,6.388919955844039e-25,2.6311629882840673e-27,7.495136964247251e-16,1.2121882543189614e-15,6.036778517113395e-32,1.146371030074932e-46,2.994696385909369e-55,1.5499266966267013e-12,2.824763928222119e-29,9.573830281128364e-37,1.1246439329674334e-30,1.7438502793306644e-27,1.5488432967415224e-13,1.0232856477281743e-13,1.6637892492200643e-35,1.5783434410090965e-12,5.220884280794517e-33,5.0079881970820524e-18,6.988008642959402e-30,6.149260240624527e-24,1.1774546315456228e-14,4.373785173567227e-38,2.352606877930525e-41,4.133934046973319e-39,4.2481585796282566e-23,2.0870764754454008e-13,9.474677026897242e-33,7.577879231311751e-31,3.1730604156407542e-24,2.1881377763754173e-33,9.747716576866562e-48,0.0,1.0423028862798448e-16,5.216820166621779e-20,3.065114864436377e-17,4.9338200510401733e-23,3.592542810479999e-18,1.3983407710535718e-14,1.1211106515629122e-38,0.0,1.3266643805493426e-29,7.464190502255607e-32,7.913723072204806e-15,2.9392535676699625e-41,4.0583879514794935e-20,2.3317463318338534e-13,7.957407737279281e-20,1.947003993574005e-17,2.735026365535455e-20,2.3825853594524244e-16,3.2859818539827224e-32,4.2352762958461026e-15,1.1478220764092024e-14,2.8079889767681085e-20,5.766400876074526e-16,4.879610266071691e-45,1.3198680966766003e-21,3.7886653231968554e-27,8.519913687472025e-15,1.4939098921674397e-14,7.255396602868487e-18,2.844055039493123e-26,2.580865419665098e-15,7.917312022784332e-24,6.366467965934476e-25,6.862739657001304e-39,8.21743690896244e-21,5.725031256855146e-15,0.0,1.346267289841965e-35,1.121084326708439e-16,9.745891783940699e-32,8.70447749784927e-21,1.9736187697924667e-31,6.822227040367709e-23,2.165586181976391e-38,2.3986100393520942e-20,7.216125584449831e-25,3.921791566657202e-18,2.33688461749061e-17,2.762971514961942e-33,1.9160052557769742e-14,6.740071046031372e-17,1.8237385661135616e-14,1.3342966083234737e-33,8.721633507576898e-38,5.433816173349343e-17,1.03820211120665e-16,1.2093840157531414e-42,9.328585244518046e-34,3.121483752535865e-18,6.759231570587926e-19,3.388310432149112e-38,2.223399028848311e-31,6.871030068218915e-22,5.2155178012270814e-17,3.279431256577283e-34,1.447829922138379e-19,5.848823794755767e-26,0.0,2.3205695812224708e-38,2.9147989106224437e-21,2.041959000112174e-26,8.801756562022742e-11,5.006865611608274e-34,2.587964155908671e-31,1.5596468319576742e-28,2.3597334824994244e-19,1.3368210685225826e-36,2.387396735266759e-18,2.66117217596381e-13,3.232462579724159e-12,1.6019902504337994e-35,2.5718616094433006e-35,4.797464263292038e-26,2.6701912048117423e-18,7.174037733923164e-20,1.5378471402242823e-15,9.79424038161927e-40,2.648748018921416e-19,2.350279514332257e-18,7.226427594221101e-18
0.022,0.07931066666076282,298.0098388780203,1.3621161073192205,0.5597752071621983,1.6126474973382424e-45,0.04489420827053472,2.1588197546645696e-20,0.17004851251996733,2.817252297803174e-07,3.266200582095311e-26,2.742805128889378e-21,3.046950149339054e-06,4.16572803192132e-67,3.379676805799394e-14,3.336845275084044e-27,5.175557995554136e-13,2.81898276511193e-07,6.38666330160913e-08,2.38651727193847e-27,0.0,5.023376797302459e-49,3.8881597174513975e-29,8.323047092702226e-14,4.5405063775170024e-11,3.5701042404321734e-30,1.010029688787685e-43,4.504949615181767e-11,1.8768753903604416e-46,1.3921931044691468e-32,1.8715982546145092e-13,2.612141331932305e-21,6.17740390106481e-11,1.0138837040895317e-35,2.0064573118254496e-14,4.711397049528753e-10,0.0,0.0,4.590504668808662e-28,1.3252819493478018e-22,4.425148614525742e-33,1.6713456335213064e-16,9.616296062214596e-23,1.412344470509019e-06,0.22527697801568464,1.3953191566041356e-09,1.3658807763984178e-09,7.776934735896029e-11,2.506422801280684e-24,2.909689382185232e-34,1.900641187464158e-11,3.532853504606099e-14,1.446944882302765e-09,1.5683653257070454e-21,9.916533048945909e-13,2.1419054627076624e-26,3.846148982302434e-10,5.394241396185178e-10,1.870428715763305e-10,4.0525581424958855e-10,2.5732882058868975e-11,5.984263459384335e-26,1.704366846665469e-26,1.9998274635611395e-24,1.9234037453357104e-31,3.3245381654439152e-12,5.2352848285740385e-21,2.351094226838405e-21,6.258659127150158e-12,9.368707984938419e-22,6.637932636355157e-24,2.0702960284977183e-26,1.2373965227135751e-14,1.7088446218343766e-14,1.1930704708242757e-30,1.2543145331501149e-44,5.645880937847934e-53,2.1172099307977524e-11,2.6108745679996742e-28,9.590502445232744e-37,1.1957799746709755e-29,1.745903776855667e-27,2.385753779456703e-12,1.4455843545779011e-12,1.1697459038383257e-33,2.2098029542954264e-11,1.0571948281559288e-31,5.013429649609576e-18,6.45840286262365e-29,6.154496057275095e-24,2.1016614603008097e-13,4.782555288167019e-36,2.5740797432619895e-39,3.82145217077209e-38,4.411716344173035e-22,3.55203620626141e-12,8.593850935007948e-32,7.003320419204924e-30,5.920543195787805e-23,1.9851216116153462e-32,1.4852664240438959e-46,1.0831118317028577e-20,1.9145339144988624e-15,3.884169801109695e-19,4.849581270615572e-16,4.661978293813177e-22,6.069732099003938e-17,2.5228249205044816e-13,1.0364441547566852e-37,5.511201781175922e-31,1.4571481370550875e-28,9.29519622335552e-30,1.1179629346753098e-13,5.148384401261167e-40,6.171323907798657e-19,3.3038866187669183e-12,1.7489320715897367e-18,3.788122967178655e-16,6.021241133689242e-19,3.712165488830953e-15,3.0384251509630156e-31,8.255408169214466e-14,1.7815867648463442e-13,5.358925835139574e-19,9.633119745713988e-15,1.6376293150159564e-43,9.186755930896281e-20,3.5804903234405595e-26,1.5082508279634944e-13,2.542515377076644e-13,1.8156025261388764e-16,6.252005334923195e-25,4.893792252354374e-14,7.481583711976401e-23,6.6127761728721525e-24,7.71003107609367e-37,2.3693727104967756e-20,8.74616805412927e-14,1.1691074604753485e-33,1.2213594689987853e-34,1.757749933437343e-15,1.01264566353213e-30,7.951328030885731e-20,1.799397183512095e-30,7.083695782938806e-22,1.7871032998760486e-36,1.593600559257485e-19,7.495170281375271e-24,2.496637761811903e-17,4.946774302411171e-16,2.8707630523766855e-32,2.9611947337754885e-13,9.450213042201521e-16,2.5742061027245176e-13,1.3860008975487476e-32,1.526894289005977e-36,1.226115974295165e-15,1.7451320320988035e-15,1.0974958416639532e-41,6.496791630717932e-32,2.146980812663979e-17,6.166139280228126e-18,2.1597184330681934e-37,1.4166196416763651e-30,1.750331733057296e-20,1.0865909205268307e-15,3.2821751869567715e-32,3.6881914393826905e-18,1.0230320342160322e-24,6.738151474979956e-32,4.062805422991543e-37,8.839110308483197e-20,1.2511924875119172e-24,6.570494811697578e-10,4.500846252762259e-32,2.3260151687334455e-29,1.552189581261425e-26,3.3540205510812073e-18,4.444042080364053e-35,1.1314110587019464e-17,4.2068801157101094e-12,4.781837073805337e-11,6.024963853609819e-35,2.2029862414766573e-33,6.411979243750139e-25,4.134006478931815e-17,1.2530473510501263e-18,2.858175459083824e-14,1.1322786147771026e-37,5.181313542915783e-18,4.7592088155379286e-17,1.3463843893918644e-16
0.024,0.07934124749392298,298.09487932936736,1.3615911011372133,0.5597587599362595,1.6910802384569723e-45,0.044895118621788,7.503063891776623e-19,0.17003792662655717,2.5710946108148795e-06,1.2192029449006022e-24,3.2234818485719085e-20,9.198358760201045e-06,4.479543096429665e-67,3.134776407368238e-13,3.324224887949217e-27,6.764466482025674e-12,2.5937770074245073e-06,7.743119725469292e-07,7.401942918512307e-26,0.0,4.827846553490589e-46,4.617325281365359e-28,5.244581416342352e-13,5.529687532743041e-10,3.6014566386190313e-28,3.1375101856583044e-41,5.078978816754929e-10,1.474202256911055e-45,1.417873254906279e-30,2.320986882880615e-12,6.271567067595657e-20,8.69736823622313e-10,4.1248971243857167e-33,2.3562301912894786e-13,3.9990711562207194e-09,1.285575835065731e-14,0.0,2.239630938199662e-25,7.705689138220147e-21,5.884407902643285e-31,2.3763958357654287e-15,1.2760253539696938e-21,1.3085198123522665e-05,0.2252798709766053,2.05857385214626e-08,1.5638067000216254e-08,1.1826465253959662e-09,2.956175412805896e-23,5.961113483872545e-33,3.27246849575053e-10,6.182513956536841e-13,2.6398842095054715e-08,3.851561320778195e-20,1.8651378816607657e-11,2.932614124977692e-24,6.1682387249771655e-09,7.731776986250813e-09,2.8869574011076467e-09,5.448243160886067e-09,4.41839751151338e-10,8.922521499115068e-24,2.541136481210203e-24,7.14638576395789e-24,3.862370528115287e-29,6.556139941847793e-11,6.233880614160625e-20,3.2338667862441837e-20,1.1354336391000498e-10,1.2445211416787232e-20,8.850695812144496e-23,2.4337269806970526e-25,2.642942655374804e-13,3.100957214499215e-13,3.576594597117269e-29,2.2378300138792465e-42,2.7469925558754256e-50,3.718774576007684e-10,3.0793971648350615e-27,9.759103014273625e-37,1.5974791900649003e-28,1.766754801890196e-27,4.744309208056356e-11,2.6289486515051525e-11,6.995656522007757e-32,3.9816464908109083e-10,2.6974205575906136e-30,5.067849261551847e-18,7.610777309457032e-28,6.20789652161006e-24,5.03568032985872e-12,8.478414233785342e-34,4.591327506385044e-37,4.5142831111843404e-37,5.854204791936971e-21,7.827973196946604e-11,9.90991868164481e-31,8.250036814955966e-29,1.4297189700342975e-21,2.293717567088641e-31,2.973623819563907e-45,2.723975129683121e-19,5.2472443342841106e-14,3.5947359794428294e-18,9.909930217581186e-15,1.6197011627603297e-20,1.3276375485600323e-15,5.9033694934372704e-12,1.2252617281145281e-36,1.3976780599674247e-29,3.9747033579987295e-27,1.872877080023009e-27,2.0331343101410985e-12,1.1833465529355137e-38,1.2110310653454822e-17,6.027062812716716e-11,5.009833738486672e-17,9.577868365931244e-15,1.6899987773989764e-17,7.469476104588398e-14,3.599338323432579e-30,1.9993327736379806e-12,3.570857895940883e-12,1.3282443694116278e-17,2.0495572754819715e-13,1.8367388393048279e-41,7.114608857161652e-18,1.2459537391750601e-24,3.466898344549167e-12,5.603193031896214e-12,5.938242479719382e-15,1.6707873708994422e-23,1.2052647556036987e-12,2.6005030417384494e-21,8.789901307383171e-23,1.3801002123794323e-34,2.82937368520899e-19,1.7244633136777923e-12,2.1151520447170672e-31,1.4112230435051392e-33,3.559909961146493e-14,1.3508033876379124e-29,1.0143452327394279e-18,2.094484951678694e-29,9.386856398935633e-21,2.3645222077015356e-34,2.0648100108018193e-18,9.962736667870486e-23,3.0781811876742153e-16,1.4742165319122304e-14,3.828772066824338e-31,5.9089807708016934e-12,2.5960525993817395e-14,4.677394840051551e-12,1.8441979296254755e-31,3.4920033072222974e-35,3.608633032667946e-14,3.797035817692506e-14,1.2717778693872366e-40,5.0604056240260115e-30,3.5700718133666783e-16,7.842067705267348e-17,2.6960403618567826e-36,1.761261248840815e-29,5.8019255700400595e-19,2.946800047455028e-14,4.486869366062918e-30,1.220773570612036e-16,2.3188794897784932e-23,1.505865572522919e-29,9.295937035182985e-36,2.1542535622159683e-18,1.200522929368669e-22,6.126742634235159e-09,6.481565334908704e-30,3.343985822111109e-27,2.4717838337558875e-24,6.13639412171439e-17,3.393849522287823e-33,6.428025479160894e-17,8.643513847602084e-11,9.120544916907511e-10,1.735120114830306e-33,8.771315469000056e-31,1.1023679944158732e-23,8.264188834544861e-16,2.834324236797622e-17,6.895198442031098e-13,2.1326702549922395e-35,1.3027866638527563e-16,1.2520407165973138e-15,3.2551280426589776e-15
