Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183),S(2796),S(2678),S(6211),CHFO2(343),S(2816),S(878),S(3028),CHF(40),CHFO2(314),CHFO2(441),CFO2(341)
0.0,0.7780687235722392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9614627334143534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.370275133836663e-22,0.7780687235722392,1.6497175775030283e-26,1.6921723142053032e-27,6.294460326915625e-38,9.714537073548773e-26,0.0,0.0,1.3183086423134935e-21,3.637105688150392e-39,1.4966649494568606e-53,2.5690250896634886e-43,6.12825040724562e-57,3.40975585319121e-65,3.126957766243192e-44,1.5163002315425616e-38,1.027564581322402e-39,4.0090432438626105e-38,5.1400191582373463e-79,8.239753162835359e-62,4.7672699197972927e-91,2.841432393773549e-90,7.076853291752927e-25,9.467495529646431e-92,4.214883872657806e-58,1.4899719578952437e-94,3.008638061668798e-97,3.6138183895768526e-78,7.517888283988878e-94,2.086928452156795e-94,1.9377437368505776e-59,5.159197676865603e-110,2.377222120835091e-112,5.730624409276875e-112,3.76,0.0,0.9614627334143534,0.9999999999999994,1.0009953451156325e-52,2.319067600610948e-55,1.168358540989863e-17,7.302284921016391e-18,2.1336944315759215e-18,2.2476060573063198e-18,5.956513795640159e-16,5.068884080459864e-36,8.968504434651116e-56,9.337093617216746e-35,4.029865690000915e-43,2.369289936873253e-37,7.247477130775128e-92,6.40089360420106e-90,4.018915491142417e-40,6.311187750856467e-92,1.0592553707775675e-41,6.278370752034162e-110,5.209839427499565e-90,3.4834972586749488e-93,6.425401927600279e-92,3.2232323191746264e-90,4.249627084241615e-111,3.8491147367882966e-110,2.3932466350740972e-74,9.791005363475095e-43,4.0090432438630485e-38,2.270528235814206e-43,1.009742032919141e-21,3.0858310657011246e-22,8.006298599638197e-36,1.5942344781213295e-51,3.930207333839622e-36,2.579313446779964e-25,1.1434722232751968e-23,6.382995127105675e-38,7.107158026895477e-37,6.694036212874334e-52,7.96258535077325e-37,3.4422903995679223e-42,7.14782074632308e-21,2.1644825064275616e-47,8.969064087480774e-27,4.471027723175337e-61,2.5689618782972407e-68,1.8902868133074909e-72,8.707114493905128e-39,2.7829701257775664e-38,2.1956305795478235e-44,1.1692653577428265e-23,1.2227494052198026e-72,1.569386160432883e-45,1.530294202251729e-41,7.14782074632308e-21,3.9911068423133495e-58,1.3434981552229493e-38,7.076853291752301e-25,9.894270509935847e-41,1.979961676941324e-63,6.165128091210255e-38,2.878208030501865e-51,3.1934180159663324e-57,3.289963193734904e-72,1.0778794337382672e-54,1.2416272444782524e-55,9.714537073548594e-26,9.556536417508966e-58,3.4796190952304715e-57,3.2294338106189297e-62,7.067128385262198e-66,7.211162831557296e-52,1.6744982716474502e-57,1.5664188544097992e-60,7.39048050006757e-76,1.2544284240209252e-77,1.2404488122742981e-98,7.038824600776392e-89,7.298261542987945e-73,3.7877540881373784e-62,8.070801412147561e-116,1.406305739194281e-73,2.943502172812112e-79,1.5150276248026304e-91,9.761158718629913e-55,1.0737075681911184e-71,1.0455752409454363e-43,2.9047969496743436e-47,1.4597486486469754e-93,7.175036219134246e-71,4.252825450348382e-55,3.220251966119881e-58,8.077825983529664e-57,2.2683822061016482e-38,8.985379610985403e-46,1.0216858651273633e-71,1.0864858485552394e-54,2.628424188221942e-77,1.5866091813061671e-72,5.3831477465152094e-49,1.4991882266818975e-55,1.462530690345685e-57,1.5709276832708736e-54,8.969064087285053e-27,7.077695024099304e-48,8.427090374060701e-47,4.210177249985479e-42
6.6367703747426555e-22,0.7780687235722392,4.6192092186685176e-26,4.7380824798500146e-27,3.801854037457115e-37,2.7200703805936574e-25,0.0,0.0,3.691264198477778e-21,2.1968118356428346e-38,1.776840661133445e-52,1.5516911542300305e-42,7.277735041186904e-56,4.0480621489080534e-64,1.8886824908106377e-43,9.158453398517655e-38,6.206490071188819e-39,2.4214621192944007e-37,1.1498065411570542e-77,9.782234954929154e-61,2.2776858915410092e-89,1.357386371126544e-88,1.981518921691023e-24,4.674663061168079e-90,5.003910133620368e-57,6.429237090866803e-93,1.4383851906322389e-95,1.136242322777592e-76,3.591396867328893e-92,9.969516547311174e-93,2.3004893643906806e-58,2.555178540751963e-108,1.982311107885722e-110,4.443190472454995e-110,3.76,0.0,0.9614627334143534,0.9999999999999983,1.1883816737563348e-51,2.753197055446096e-54,3.271403914771616e-17,2.0446397778846965e-17,5.974344408412636e-18,6.293296960456562e-18,1.6678238627780615e-15,3.061605984597889e-35,1.0647408464818192e-54,5.639604544794128e-34,2.4340388767595477e-42,1.431051121871745e-36,3.4622067951003165e-90,3.0577836854501624e-88,2.427424956651229e-39,3.0149301228416694e-90,6.397902439497656e-41,5.461439195174503e-108,2.4888028125898143e-88,1.6641084424374993e-91,3.069491605641787e-90,1.5397767576576062e-88,3.6966724074443073e-109,3.3482740858219804e-108,5.354074436115156e-73,5.913767240881351e-42,2.4214621192949202e-37,1.3713990544357189e-42,2.8272776921735837e-21,8.640326983962889e-22,4.835804354181375e-35,1.8926773008863357e-50,2.3738452296390974e-35,7.222077651008263e-25,3.201722225170725e-23,3.855329056771256e-37,4.2927234482442243e-36,7.947360027894154e-51,4.8094015518669374e-36,2.079143401338982e-41,2.001389808970463e-20,1.307349271034791e-46,2.5113379445586152e-26,5.308004112960377e-60,5.7468032830279945e-67,4.22859776797418e-71,5.259097154318122e-38,1.6809139559696614e-37,1.3261608701458336e-43,3.27394300167978e-23,2.735307345584702e-71,9.479094146934364e-45,9.242976981665663e-41,2.0013898089704626e-20,4.738242043224646e-57,8.114728857545771e-38,1.9815189216906446e-24,5.976139388008544e-40,2.3506105030234398e-62,3.7237373670907826e-37,3.417008572448567e-50,3.791225868556271e-56,1.0338580066371736e-70,6.553332470600679e-54,1.4740598646438812e-54,2.7200703805935495e-25,1.134659344673792e-56,5.258400376712333e-56,4.880320374609604e-61,8.390094819373382e-65,4.355542735127434e-51,1.9879643480997466e-56,1.8596524639604153e-59,1.6532282528783924e-74,2.806109124673035e-76,5.118767674948611e-97,3.362530977685202e-87,2.2935729362977483e-71,4.4968216537443614e-61,6.099097070365982e-114,4.421650252945273e-72,8.302103336335579e-78,7.241951160623527e-90,1.1588447630905576e-53,2.4018408817698794e-70,6.315274455310402e-43,1.7544973576033035e-46,6.0242177232780166e-92,1.6050269020757052e-69,5.048954374654428e-54,4.866444771200572e-57,9.589995007644573e-56,1.3701028524851383e-37,5.427169285035584e-45,2.2854704128554623e-70,1.2899878492377393e-53,8.264186195669401e-76,4.987522772442407e-71,3.251421244535907e-48,1.779836262715642e-54,1.7363167558376397e-56,1.8650135202941066e-53,2.511337944440399e-26,4.274927794558825e-47,5.0899625859303854e-46,2.5429470589919954e-41
1.5169760856554642e-21,0.7780687235722392,1.0558192507639653e-25,1.0829902811440102e-26,1.8304290630671805e-36,6.217303727071223e-25,0.0,0.0,8.437175310806339e-21,1.0576703341141317e-37,1.7445127121435473e-51,7.470724961840678e-42,7.146320819297186e-55,3.974411422477976e-63,9.093193184231462e-43,4.4094010733266466e-37,2.9881578024878127e-38,1.1658297753172849e-36,2.2718286143117103e-76,9.60425628663393e-60,1.1858883369964755e-87,7.067882610591152e-87,4.529186106723297e-24,2.385093445051462e-88,4.912868641973107e-56,2.8013056032935836e-91,7.484885873884141e-94,2.534894117516331e-75,1.8700292205076772e-90,5.191102826979079e-91,2.258634099678105e-57,1.4654423667888713e-106,2.0955761262706086e-108,4.843588990894596e-108,3.76,0.0,0.9614627334143534,0.9999999999999962,1.166760174316599e-50,2.7031051952742585e-53,7.477494662335122e-17,4.673462349451242e-17,1.3655644362086288e-17,1.438467876675252e-17,3.812168829201422e-15,1.4740314905979256e-34,1.045368876903055e-53,2.7152268238794518e-33,1.1718849426507478e-41,6.889895136431855e-36,1.8027639003114383e-88,1.5921816255690067e-86,1.1687006248259977e-38,1.569867864368571e-88,3.0803146182227763e-40,5.676751831644989e-106,1.2959144646907563e-86,8.664978159231307e-90,1.5982779153442712e-88,8.017585654231202e-87,3.8424106009434263e-107,3.4802769691791022e-106,1.0579209182877016e-71,2.8472243616736586e-41,1.1658297753177954e-36,6.6026961098068e-42,6.4623490106824305e-21,1.974931882048538e-21,2.3282316327746457e-34,1.8582427301123496e-49,1.142904292680512e-34,1.6507606059562325e-24,7.318222228962479e-23,1.8561749829614736e-36,2.0667615542202404e-35,7.80285294480151e-50,2.315519820004703e-35,1.0010180481942879e-40,4.574605277646774e-20,6.2943426859795124e-46,5.740201016435685e-26,5.211429914152973e-59,1.1354848231631694e-65,8.355094741062579e-70,2.532028894826752e-37,8.092877125761335e-37,6.384893726809295e-43,7.483298289553152e-23,5.404569853237827e-70,4.563777561418452e-44,4.4500955402457236e-40,4.574605277646771e-20,4.6520341354940515e-56,3.9068926353870735e-37,4.5291861067214744e-24,2.8772538643000775e-39,2.30784333113478e-61,1.792819248923625e-36,3.3548392761269077e-49,3.722248039413462e-55,2.306209165073252e-69,3.1988844295437895e-53,1.4472407161616822e-53,6.217303727070701e-25,1.1140623093110816e-55,5.65674717073443e-55,5.250025957254225e-60,8.237444847070708e-64,2.0970067287169242e-50,1.9517951854319418e-55,1.825817816715318e-58,3.2665074993069556e-73,5.54440157184837e-75,2.0249378263879262e-95,1.7508629088277926e-85,5.1162931166234575e-70,4.4150061660866353e-60,4.865938316997946e-112,9.864458479681108e-71,1.8059405296778015e-76,3.768963404259337e-88,1.1377606602645134e-52,4.745632837599445e-69,3.0405328006692797e-42,8.44714952965299e-46,2.3832266956586774e-90,3.171262688336448e-68,4.957093344927133e-53,5.235099216282463e-56,9.415513966396353e-55,6.596455455339738e-37,2.6129483908751577e-44,4.5157044010980463e-69,1.2665667318386886e-52,1.8436944790317786e-74,1.1126389165134463e-69,1.5654193731477047e-47,1.7474537970169826e-53,1.7047262274358768e-55,1.8310849157161846e-52,5.740201015866528e-26,2.0581937130123475e-46,2.4505978807734376e-45,1.2243195442969279e-40
3.2235741820178614e-21,0.7780687235722392,2.243615911214254e-25,2.3013543475822926e-26,7.993964615184057e-36,1.3211770420026371e-24,0.0,0.0,1.7928997535463422e-20,4.619124223950974e-37,1.5430017436806656e-50,3.2626618650085235e-41,6.321235947400091e-54,3.515321894402442e-62,3.9712363631249866e-42,1.9257012940599593e-36,1.305007018281793e-37,5.0914849197263946e-36,4.042601424021597e-75,8.49485592082522e-59,4.732431756521783e-86,2.8206063995893466e-85,9.624520476791095e-24,9.44963481138281e-87,4.345376677361944e-55,1.0450531368323071e-89,2.986347037698482e-92,4.747576139949903e-74,7.462790558869265e-89,2.071632332230625e-89,1.9977362829540113e-56,6.93102355869504e-105,1.6908463701643809e-106,3.9626629947249945e-106,3.76,0.0,0.9614627334143533,0.9999999999999919,1.0319861610506602e-49,2.3908659335300943e-52,1.5889676157462134e-16,9.931107492586056e-17,2.901824426943449e-17,3.05674423793263e-17,8.100858762029222e-15,6.437482782186068e-34,9.246169331950461e-53,1.1858108893791098e-32,5.117929426285419e-41,3.0089982198335815e-35,7.194357483544778e-87,6.353978904861587e-85,5.104022673769149e-38,6.264930541525968e-87,1.3452543208891215e-39,4.544062449801092e-104,5.171654438738202e-85,3.4579653194630333e-88,6.378307597057177e-87,3.1996079653728823e-85,3.075729615504013e-105,2.7858529595029197e-104,1.882551106055674e-70,1.243457683184313e-40,5.091484919730909e-36,2.8835708595450987e-41,1.3732491647699964e-20,4.19673024935262e-21,1.0167999221539051e-33,1.643595021262586e-48,4.991363313975802e-34,3.507866287706029e-24,1.5551222236548767e-22,8.106403811415363e-36,9.026090694147286e-35,6.901569911456056e-49,1.0112483395480393e-34,4.3717088074505986e-40,9.721036214999399e-20,2.7489212590274396e-45,1.2197927161213799e-25,4.609450741525852e-58,2.0205453966082086e-64,1.4867524314627448e-68,1.105803540725064e-36,3.534372059737685e-36,2.7884508375594342e-42,1.5902008865297753e-22,9.617194800682458e-69,1.993123117525377e-43,1.9434736369605874e-39,9.721036214999385e-20,4.1146715103478326e-55,1.7062426571318397e-36,9.624520476783135e-24,1.256572354772847e-38,2.0412612914925698e-60,7.829712675833742e-36,2.9673173422514647e-48,3.2922862377470674e-54,4.31907280567635e-68,1.435464951623356e-52,1.280068023962745e-52,1.3211770420024098e-24,9.853941763986548e-55,5.1995252216213365e-54,4.825678354547113e-59,7.285926682608779e-63,9.158182761510906e-50,1.7263407381369697e-54,1.614915182173911e-57,5.812581299012127e-72,9.865968642421034e-74,7.226866233369123e-94,6.987234250995606e-84,9.58184763069095e-69,3.905022956708848e-59,3.4935716789327655e-110,1.8475039011675375e-69,3.347948841818111e-75,1.5038241653188867e-86,1.0063364192769758e-51,8.444600076337116e-68,1.327880556000654e-41,3.6890921260864174e-45,8.505740349947642e-89,5.643092513979266e-67,4.3844929262919925e-52,4.811958107935125e-55,8.327915475967417e-54,2.8808454017451097e-36,1.141143210595769e-43,8.035454708590258e-68,1.1202833956873365e-51,3.453035713614889e-73,2.0838123740717877e-68,6.836597725505496e-47,1.545603094172744e-52,1.5078110984919878e-54,1.6195752941886686e-51,1.2197927158728136e-25,8.988672680650245e-46,1.0702404775021809e-44,5.346925107493447e-40
6.636770374742656e-21,0.7780687235722394,4.619209242739084e-25,4.738082480939918e-26,3.337322865331757e-35,2.720070380593674e-24,0.0,0.0,3.691264198477742e-20,1.9283934358573166e-36,1.2969859406807364e-49,1.3620971035618856e-40,5.313536751563427e-53,2.954839866275379e-61,1.6579130076586595e-41,8.039423827646813e-36,5.448147410192454e-37,2.1255947279146677e-35,6.818441265485861e-74,7.140438254986042e-58,1.6819599407358634e-84,1.002487690063649e-83,1.9815189216939702e-23,3.3483345405407723e-85,3.6525509259153584e-54,3.606143079007324e-88,1.061292927817393e-90,8.200257142989778e-73,2.6523918819878714e-87,7.362904970400504e-88,1.6792177184739475e-55,3.233575610959496e-103,1.2086467755941569e-104,2.8520575619100046e-104,3.76,0.0,0.9614627334143531,0.9999999999999833,8.674465501964858e-49,2.0096668776152956e-51,3.2714039147716153e-16,2.044639777886257e-16,5.974344408413446e-17,6.293296960440137e-17,1.6678238627609137e-14,2.6875223394616574e-33,7.771962447002327e-52,4.950527035781569e-32,2.1366347888242944e-40,1.2561975245342797e-34,2.5569873304298388e-85,2.258303621215456e-83,2.1308289934200984e-37,2.226654438206081e-85,5.6161719758769355e-39,3.235150425236776e-102,1.838086987941542e-83,1.2290150345103812e-86,2.2669504194928707e-85,1.1371907843672287e-83,2.189769195169869e-103,1.9833911805007553e-102,3.175227483478055e-69,5.1911910618443e-40,2.1255947279184635e-35,1.2038340706836435e-40,2.827277692173438e-20,8.640326983959121e-21,4.2449395175268614e-33,1.38154079626148e-47,2.083795928401302e-33,7.222077651361556e-24,3.2017222251732465e-22,3.3842640163834685e-35,3.7682151858510074e-34,5.801199177403407e-48,4.221762752978504e-34,1.8251023698503163e-39,2.0013898089704659e-19,1.1476342531858864e-44,2.511337945486592e-25,3.8745210885341186e-57,3.4079537980700186e-63,2.5076316543505046e-67,4.6165121046605164e-36,1.4755307606874234e-35,1.1641233346565847e-41,3.2739430016778396e-22,1.622084591744955e-67,8.320909666595685e-43,8.113619861246431e-39,2.0013898089704608e-19,3.458629332195599e-54,7.123227218980326e-36,1.9815189216906474e-23,5.245942224466519e-38,1.7158031117249367e-59,3.268750913956725e-35,2.494209011803119e-47,2.7673649579597303e-53,7.459957266627244e-67,6.313939394695744e-52,1.0759743040206789e-51,2.7200703805927257e-24,8.282905861351303e-54,4.448303295914134e-53,4.128469430317797e-58,6.1242603892200755e-62,3.823363902181145e-49,1.45109341023609e-53,1.3574335165868064e-56,9.803772531630498e-71,1.6640399981281254e-72,2.441795902759635e-92,2.4833724895103134e-82,1.654992534543446e-67,3.282407092347939e-58,2.367899012381577e-108,3.191103547495472e-68,5.754301655915027e-74,5.344419644444147e-85,8.458863967211853e-51,1.424305231744121e-66,5.543639927492253e-41,1.5401233427173384e-44,2.873925306014221e-87,9.51790033656667e-66,3.685430490065005e-51,4.11673147046684e-54,7.000114752088627e-53,1.202696245671509e-35,4.764048269750069e-43,1.3552968852776645e-66,9.416734137214519e-51,5.964260485965962e-72,3.5992369038584295e-67,2.854145013890426e-46,1.2991725302177914e-51,1.2674061028171746e-53,1.3613511855451467e-50,2.5113379444488783e-25,3.752593901817167e-45,4.4680433162952312e-44,2.2322359779530006e-39
1.3463162760192245e-20,0.7780687235722392,9.370395948285743e-25,9.611538749579411e-26,1.3634052846521582e-34,5.517857057775777e-24,0.0,0.0,7.48799308834048e-20,7.878116404761098e-36,1.0633474356717815e-48,5.564611113870213e-40,4.356420960833576e-52,2.4225562462721153e-60,6.773115599963934e-41,3.2843669535373545e-35,2.2257459857454223e-36,8.683748028094276e-35,1.1199312895530213e-72,5.854162688654116e-57,5.66527262859764e-83,3.3766546317983865e-82,4.0196526697288964e-23,1.1262272786676278e-83,2.994581926907977e-53,1.1978787685246331e-86,3.5745683952560075e-89,1.362484988839901e-71,8.933985161302134e-86,2.4800290496454445e-86,1.376724139682895e-54,1.608029615543193e-101,8.164997712817856e-103,1.9332500115255762e-102,3.76,0.0,0.9614627334143527,0.9999999999999661,7.11185090765371e-48,1.6476463252339569e-50,6.636276512822418e-16,4.147697835144314e-16,1.2119384371354869e-16,1.2766402405426153e-16,3.383299835846622e-14,1.0979405673654848e-32,6.371924376249564e-51,2.022451825807101e-31,8.728850279049348e-40,5.131976774899438e-34,8.612637547052775e-84,7.606588554005946e-82,8.705131710572633e-37,7.499985389349672e-84,2.2943895033310357e-38,2.181115721171854e-100,6.19118320158698e-82,4.139661118423959e-85,7.635713352187131e-84,3.830371754633897e-82,1.4763270295120916e-101,1.3371884198257766e-100,5.2153445564427e-68,2.120770941068245e-39,8.683748028125395e-35,4.9180549803682624e-40,5.735334746980067e-20,1.7527520453165468e-20,1.7341963018749236e-32,1.1326706723959992e-46,8.512986293386042e-33,1.465050037929636e-23,6.494922228214442e-22,1.3825822765048583e-34,1.5394388572500697e-33,4.756179077276302e-47,1.7247278373176427e-33,7.456138697075063e-39,4.059962183911523e-19,4.688572674309367e-44,5.094428405855375e-25,3.1765664771492924e-56,5.597581265072341e-62,4.118797612810578e-66,1.8859958278310698e-35,6.028024611240577e-35,4.755823672210554e-41,6.641427231970542e-22,2.66428210563218e-66,3.3993737255142327e-42,3.314678454613801e-38,4.059962183911502e-19,2.8355932884302244e-53,2.910070744129169e-35,4.019652669715322e-23,2.1431385696173983e-37,1.4067190570994937e-58,1.3353914050660067e-34,2.044903227466037e-46,2.2688529896938794e-52,1.239469268737096e-65,2.8419024680520083e-51,8.82148742058194e-51,5.517857057771904e-24,6.790856130370647e-53,3.6779431868138056e-52,3.4134983617825585e-57,5.021038683364109e-61,1.5619712596262366e-48,1.1896940490815621e-52,1.11290600962638e-55,1.610272948712508e-69,2.7331908396846193e-71,8.028092642116102e-91,8.364682488431365e-81,2.7497672929604966e-66,2.69111565218826e-57,1.5593802393467248e-106,5.302066271157846e-67,9.537360433198819e-73,1.8000842339331665e-83,6.9350877433575645e-50,2.3394256200571163e-65,2.2647577948970717e-40,6.291906384872631e-44,9.448882277461143e-86,1.5633179883272454e-64,3.021538580086115e-50,3.403793189565452e-53,5.739117002861892e-52,4.913406593674064e-35,1.946269165262631e-42,2.226079203766339e-65,7.720438291861706e-50,9.909708000601496e-71,5.980160534812225e-66,1.1660114011087405e-45,1.0651401329591459e-50,1.039096105339518e-52,1.1161181757434941e-49,5.094428401615977e-25,1.5330570530336337e-44,1.825341483356161e-43,9.119412330649147e-39
2.7115947531091425e-20,0.7780687235722394,1.8872769529367067e-24,1.9358451294555371e-25,5.511102150317937e-34,1.11134304121401e-23,0.0,0.0,1.5081450868065696e-19,3.1844606110485543e-35,8.61126322916991e-48,2.249304786324543e-39,3.527967579786758e-51,1.9618488572340963e-59,2.737801618294453e-40,1.327593635132306e-34,8.99682114062347e-36,3.510109794207347e-34,1.8154571499680645e-71,4.740852724864602e-56,1.8593942048702944e-81,1.10825185994801e-80,8.095920165819563e-23,3.693891691038375e-82,2.4250900842067317e-52,3.905102517425923e-85,1.17318407024651e-87,2.221194405297897e-70,2.932223197554715e-84,8.13970346600241e-85,1.114906902325932e-53,8.683717761540734e-100,5.367197742077959e-101,1.2729491032198377e-100,3.76,0.0,0.9614627334143521,0.9999999999999318,5.759361252212127e-47,1.33430671230052e-49,1.336602170892402e-15,8.353813949671448e-16,2.440946429724343e-16,2.57126132952822e-16,6.814251781896939e-14,4.438051318891276e-32,5.160149563189083e-50,8.175073641902005e-31,3.5283408450499784e-39,2.0744270656778553e-33,2.82675388082089e-82,2.4965585277010776e-80,3.518753420552593e-36,2.46157030178011e-82,9.274289213833854e-38,1.4323030200862495e-98,2.0320083186780148e-80,1.3586782292630883e-83,2.506117578203369e-82,1.2571663631347073e-80,9.694798136899116e-100,8.78109764441739e-99,8.454317359780995e-67,8.572495289854175e-39,3.5101097942325475e-34,1.98795645619337e-39,1.1551448856592312e-19,3.530190739155155e-20,7.009898726306912e-32,9.172661002894008e-46,3.4410851707253797e-32,2.950734583766095e-23,1.3081322234314643e-21,5.588618617491687e-34,6.222657996069781e-33,3.851679322248492e-46,6.971625678688568e-33,3.013890474756751e-38,8.177106933793655e-19,1.8952868180930843e-43,1.0260609333146379e-24,2.5724658913478554e-55,9.073925977116565e-61,6.676752490648669e-65,7.62349668085408e-35,2.4366239276853956e-34,1.9223799722752624e-40,1.3376395692542245e-21,4.318918737099362e-65,1.3740897987540403e-41,1.3398460288251773e-37,8.177106933793573e-19,2.2963369631992455e-52,1.1762971228009604e-34,8.095920165764692e-23,8.662908757117447e-37,1.1391975667657317e-57,5.397865569982402e-34,1.656015628345158e-45,1.8373759750566095e-51,2.020636489078567e-64,1.3609254643086577e-50,7.1438692255757525e-50,1.1113430412124446e-23,5.499423116524689e-52,2.990842317783255e-51,2.77580017789594e-56,4.066167311572941e-60,6.313756586559786e-48,9.63445085845648e-52,9.012601407129624e-55,2.6103221342915983e-68,4.430620249222948e-70,2.603892997322005e-89,2.745372547695584e-79,4.48279222056059e-65,2.1793352322067144e-56,1.0123281464172641e-104,8.643706194430568e-66,1.55291416434932e-71,5.907956256960871e-82,5.616213858861878e-49,3.7923097427914456e-64,9.15451311058982e-40,2.543289159693486e-43,3.064729462686781e-84,2.534205827022625e-63,2.446920280830427e-49,2.7679080929918986e-52,4.6476857455419583e-51,1.986077503762921e-34,7.867131147678112e-42,3.608570317557254e-64,6.252223345723225e-49,1.6155325122491828e-69,9.749150262090258e-65,4.7132047911901847e-45,8.62578095274439e-50,8.414869700058286e-52,9.038615255785454e-49,1.0260609316010052e-24,6.19686172323672e-44,7.378322122606965e-43,3.6862122709448117e-38
