Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183),S(2796),S(2678),S(6211),CHFO2(343),S(2816),S(878),S(3028),CHF(40)
0.0,0.5481389571382398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9029832709116651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6404613272397465e-21,0.5481389571382398,5.085776441452386e-29,1.6808050372248758e-32,3.0891973257954184e-38,1.1618428913876016e-30,0.0,0.0,4.758039152680886e-23,1.100034612346772e-40,5.8326603541746244e-55,4.938492436678337e-55,4.6182792919281234e-60,5.322307973554112e-72,3.00386671875041e-50,3.1132176785890925e-41,2.5036209146547034e-45,3.187677224535391e-40,3.452529528442181e-87,9.910814826204284e-73,1.1136902332630744e-95,5.896217714842813e-95,6.882432800525678e-29,3.926681648297673e-94,6.667003287082065e-64,9.715067535734607e-102,1.5344855313686634e-107,1.986120008086733e-86,3.8843622712362794e-103,1.7766829422298761e-102,4.536388737066283e-64,3.860160174023875e-117,3.428278709915933e-117,1.3324701538453861e-118,3.76,0.0,0.9029832709116651,0.9999999999999994,3.388472778504781e-52,9.621606003389601e-61,6.469375560637422e-20,4.1413984447364645e-20,1.7174556519940564e-20,6.105214639069018e-21,5.894913008351935e-16,2.6258495617232146e-41,1.1137665318647076e-63,3.1824796764285343e-38,7.2249948312347e-45,3.1728075763444436e-38,4.814610263807843e-101,7.76170346274172e-100,3.5962270859754706e-44,9.628855659039207e-102,4.52105387786323e-47,1.1818228101183769e-117,4.981501970617763e-100,5.159284177955973e-103,1.3333196156695682e-101,3.7652603838734837e-100,1.118425293603058e-118,1.3975961383528426e-117,1.1904651894654094e-78,3.224261447911212e-44,3.187677224537007e-40,2.1004310514142223e-47,3.6595940772199434e-23,1.0984501612373305e-23,3.192342487954726e-37,1.2630947531568575e-52,6.762404298380869e-38,3.82154236884641e-30,7.617998129307945e-28,5.778794061487611e-42,1.3500267147214408e-40,4.155496148688913e-54,1.0671502295211673e-39,8.611722889625e-45,4.995823405661721e-23,1.0111314845621562e-49,2.572545555487843e-32,7.36656566045838e-69,5.493453539458625e-69,2.263141271283808e-73,3.6981551383458157e-38,2.617376601791699e-42,5.564731229274796e-59,7.656213552988296e-28,2.2945362302366354e-73,1.1853394050769872e-53,4.602501507744244e-46,4.99582340566172e-23,1.0176153912728136e-60,4.3431584545521057e-38,6.88243280052873e-29,1.1535591517070555e-44,2.2110812703309813e-76,4.272489089046979e-38,2.533756238189553e-51,2.4546803559884152e-60,1.455806751850479e-77,6.28360046019186e-60,1.087342728476089e-58,1.1618428913872078e-30,3.2145670188796377e-63,2.6350071505457825e-61,4.2017054425263536e-69,9.215148253882076e-73,1.1625807140367253e-57,8.12265084151952e-59,5.959015782829844e-68,8.101968413955105e-82,4.446624914298724e-86,6.359354685352878e-108,3.4929061774825757e-96,2.340249422492269e-78,6.634970790381523e-75,1.5395380683741978e-125,1.359287337406227e-79,2.975571900014511e-86,1.8133875696436827e-99,1.2876122891092255e-57,1.5896760398355082e-72,1.7430289529404063e-48,1.306113400222475e-50,2.909180175574947e-101,5.738199171241592e-75,2.413166026646963e-58,3.6244191217893965e-63,2.711540981773901e-59,1.8142269130504604e-40,3.8584946570774416e-73,5.968420120054582e-73,1.2720300489418096e-56,3.6144499480349814e-82,4.1946817950218204e-78,1.1155206424464318e-82,4.078497487352316e-57,1.2918267106304286e-61,5.206447832481335e-59,2.572545384272197e-32
1.019329171627129e-20,0.5481389571382398,1.4240174038622839e-28,4.70625416304076e-32,1.8658751847804106e-37,3.25316009588649e-30,0.0,0.0,1.332250962750649e-22,6.644209058574507e-40,6.92453437247347e-54,5.862978221709649e-54,5.482822887509129e-59,6.3186440261979975e-71,1.8143354981241276e-49,1.880383477866242e-40,1.512187032452794e-44,1.925357043630227e-39,7.723199788080996e-86,1.1766119361817388e-71,5.320231887130245e-94,2.8166939569898284e-93,1.9270811841462021e-28,2.377776030365041e-92,7.91506630243048e-63,4.5076792160532453e-100,7.335420556378339e-106,6.244679084672728e-85,1.8556771559978755e-101,8.487427662762682e-101,5.385600708772642e-63,2.9786728232231945e-115,2.645437444416158e-115,1.0281985586693477e-116,3.76,0.0,0.9029832709116651,0.9999999999999983,4.022794882640917e-51,1.1422770647233502e-59,1.8114251569784783e-19,1.1595915645263612e-19,4.808875825583367e-20,1.7094600989378067e-20,1.6505756423193498e-15,1.586013135280992e-40,1.3222636266299084e-62,1.9222177245341846e-37,4.363896878040005e-44,1.916375776112189e-37,2.2999970983547155e-99,3.7078588845918616e-98,2.1721211599437368e-43,4.599819894678023e-100,2.7307165422255915e-46,1.028045916979866e-115,2.3797232693866293e-98,2.464651963235567e-101,6.369427802502174e-100,1.7987100685017113e-98,9.728975838686569e-117,1.2157431649728287e-115,2.663047199029168e-77,1.9474539147072733e-43,1.9253570436321464e-39,1.268660355077748e-46,1.0246863416215798e-22,3.0756604514644076e-23,1.9281748627245974e-36,1.499546091175769e-51,4.084492196221991e-37,1.0700318633007142e-29,2.1330394762070175e-27,3.490391613135847e-41,8.154161356911226e-40,4.933406460127454e-53,6.445587386307775e-39,5.201480625333564e-44,1.398830553585281e-22,6.112714414067647e-49,7.203128110105388e-32,8.745586752097328e-68,1.228863923810598e-67,5.062557902396108e-72,2.2336857035604336e-37,1.5808954674821725e-41,6.606449507423308e-58,2.143739794835124e-27,5.132787189199235e-72,1.4072349416974262e-52,2.7799109120436348e-45,1.39883055358528e-22,1.2081129930625842e-59,2.6232677065491847e-37,1.9270811841480465e-28,6.967497276408173e-44,4.9461007818421505e-75,2.5805834097842006e-37,3.0080753621896204e-50,2.9141965186437364e-59,4.577168340170631e-76,7.21565172422624e-59,1.2908932872312772e-57,3.2531600958841106e-30,3.8163703242984917e-62,3.9820228059047903e-60,6.349617265559246e-68,1.094022412226123e-71,7.033735736004611e-57,9.643211079021577e-58,7.074543537599529e-67,1.8123808041635793e-80,9.94694800536446e-85,2.624215242804543e-106,1.6686031958541507e-94,7.35593792385899e-77,1.484618758456688e-73,1.1666375202325055e-123,4.2738168747796045e-78,8.391611355215524e-85,8.663552624796708e-98,1.5286533096359902e-56,3.5560417140819127e-71,1.0527894875759948e-47,7.88892493734453e-50,1.200491985132701e-99,1.2836122018100412e-73,2.864910706835233e-57,5.47722217684855e-62,3.219141453559099e-58,1.0957930554815321e-39,8.631298208033111e-72,1.3351117071755687e-71,1.5102745255552589e-55,1.1364408949029263e-80,1.3188514480364848e-76,3.507375383155941e-81,4.841992216943642e-56,1.533656675889684e-60,6.181095386350465e-58,7.20312707596288e-32
2.3298952494334378e-20,0.5481389571382398,3.2548969243188385e-28,1.0757152649916952e-31,8.983385823412749e-37,7.435794504889088e-30,0.0,0.0,3.0451450577157743e-22,3.1989006527044193e-39,6.7985489088159235e-53,5.756306786936172e-53,5.383068774310955e-58,6.203682173957793e-70,8.735244418109385e-49,9.053237009313533e-40,7.280529619836167e-44,9.269765369108575e-39,1.525991638762485e-84,1.1552045761865221e-70,2.7702337136292327e-92,1.4666467037858604e-91,4.40475699232952e-28,1.0762313902925557e-90,7.77105903144345e-62,2.2413432773380498e-98,3.8174205512861165e-104,1.3931535518973636e-83,9.662244526147142e-100,4.419385968340657e-99,5.287614712307128e-62,3.2463033032558865e-113,2.883122709569627e-113,1.1205813589246295e-114,3.76,0.0,0.9029832709116651,0.9999999999999962,3.9496038706251576e-50,1.1214943957579936e-58,4.1404003588079506e-19,2.650495004632396e-19,1.0991716172762014e-19,3.907337368993542e-20,3.772744325210895e-15,7.635970525493664e-40,1.2982062695418986e-61,9.254650898624434e-37,2.1010284968841576e-43,9.226524432011776e-37,1.197603720735533e-97,1.930674434014423e-96,1.0457828366230873e-42,2.3951166828406184e-98,1.314722467676174e-45,1.0685757606443043e-113,1.239116972688886e-96,1.2833391675200783e-99,3.3165478516747487e-98,9.36584603555896e-97,1.0112532509678694e-114,1.2636728143964169e-113,5.261755825522829e-76,9.376152293005245e-43,9.269765369127418e-39,6.108053497865926e-46,2.3421402094207337e-22,7.030081031918094e-23,9.28333195497148e-36,1.4722632446032498e-50,1.9665071699690752e-36,2.4457871162277377e-29,4.8755188027626316e-27,1.6804733130765916e-40,3.925877686400535e-39,4.843648344919581e-52,3.103272867447442e-38,2.50428901630304e-43,3.1973269796234946e-22,2.948590728075083e-48,1.6464295438298173e-31,8.586468933833737e-67,2.428028360799608e-66,1.0002762654997388e-70,1.0754235142303042e-36,7.611331158010054e-41,6.486251561505518e-57,4.899976673901318e-27,1.0141523909615221e-70,1.3816316105268194e-51,1.3384074405005916e-44,3.1973269796234903e-22,1.1861325017519627e-58,1.2629904785833211e-36,4.404756992338401e-28,3.3545500133076615e-43,9.772662063614732e-74,1.242439827094599e-36,2.9533461354877935e-49,2.8611754229827958e-58,1.0211352077159608e-74,6.957806585514588e-58,1.2674066842635705e-56,7.435794504877634e-30,3.746950947668482e-61,4.283678424499286e-59,6.830628506480753e-67,1.07411771620028e-70,3.3984070512523348e-56,9.46776182078093e-57,6.945828797135953e-66,3.580961831464818e-79,1.9653518062615902e-83,1.0381251556471476e-104,8.688382247030943e-93,1.640963509892233e-75,2.9337122269609305e-72,9.366747142929012e-122,9.534650345297504e-77,1.8253599837680395e-83,4.510760501578276e-96,1.5008408841935142e-55,7.02613918275415e-70,5.06872819515054e-47,3.7981777678481285e-49,4.7490484450477186e-98,2.536201403620604e-72,2.8127863206595724e-56,5.892145677911949e-61,3.160572168346745e-57,5.275771863136549e-39,1.7053990760655766e-70,2.637955747813384e-70,1.4828492661076112e-54,2.5353371210440405e-79,2.9422735720879676e-75,7.824761539371826e-80,4.75389667113051e-55,1.505753221145539e-59,6.068636331396604e-57,1.646429045934716e-31
4.951027405046056e-20,0.5481389571382398,6.9166559693218025e-28,2.2858950564647036e-31,3.9232806037598424e-36,1.580106332291356e-29,0.0,0.0,6.47093324764604e-22,1.3970439576804067e-38,6.013239518717143e-52,5.0913881682800925e-52,4.761263668400777e-57,5.487086628379899e-69,3.814910732795654e-48,3.953786451783814e-39,3.1795985616324407e-43,4.048350075323478e-38,2.7154828115391906e-83,1.0217653654137581e-69,1.1055275538386644e-90,5.853001986094437e-90,9.360108608680354e-28,4.068153165002478e-89,6.873413708893336e-61,8.803527196428591e-97,1.5231320246829192e-102,2.609222419556029e-82,3.855916208069609e-98,1.763660924139848e-97,4.676835333158841e-61,2.6556776502469794e-111,2.358571717925144e-111,9.167051996581223e-113,3.76,0.0,0.9029832709116651,0.999999999999992,3.493379895727126e-49,9.919490925315468e-58,8.798350762466894e-19,5.632301884846882e-19,2.3357396867119427e-19,8.303091909080716e-20,8.017081690686909e-15,3.334828943391123e-39,1.1482487436920689e-60,4.0417491886201685e-36,9.175743435264943e-43,4.0294656219596304e-36,4.779322067212838e-96,7.704814845780237e-95,4.5672083994082833e-42,9.558281941167363e-97,5.741738424816093e-45,8.553615047228298e-112,4.944990558028175e-95,5.1214697290109155e-98,1.3235471851630576e-96,3.737663290453167e-95,8.094766269511336e-113,1.0115305996776994e-111,9.363032282927435e-75,4.094812041384094e-42,4.048350075340145e-38,2.667547435661207e-45,4.977047945018974e-22,1.4938922192823584e-22,4.0542749597016063e-35,1.3022001670403501e-49,8.588253458942867e-36,5.197297622461292e-29,1.0360477455886542e-26,7.3390684580478705e-40,1.7145339276865008e-38,4.284152357772283e-51,1.3552807914917666e-37,1.0936888069824641e-42,6.794319831699907e-22,1.2926313687278756e-47,3.4986638970514525e-31,7.594634533313354e-66,4.320547005661495e-65,1.779938279751577e-69,4.69665702569238e-36,3.3240682842752425e-40,5.7370161546809155e-56,1.0412450432008123e-26,1.8046301050507435e-69,1.222037512993245e-50,5.845176936000888e-44,6.794319831699888e-22,1.0491207673233206e-57,5.515811237276717e-36,9.360108608719139e-28,1.4650201228149887e-42,1.738993032111145e-72,5.4260611430869526e-36,2.612201046257426e-48,2.5306772598981906e-57,1.912468866023572e-73,6.099570687248021e-57,1.121006859248575e-55,1.5801063322863535e-29,3.314142007829652e-60,3.9374384849175984e-58,6.27852441442981e-66,9.500449994101078e-70,1.4946872528262017e-55,8.374128111375099e-56,6.143506912852166e-65,6.372132500755938e-78,3.4972405604737763e-82,3.7050785155514187e-103,3.467305276480167e-91,3.0732643583069187e-74,5.220674851900485e-71,6.746098005034594e-120,1.7857344876552878e-75,3.3839107111794694e-82,1.8000788357143368e-94,1.327476765587835e-54,1.250263927053162e-68,2.2136467702341505e-46,1.658764018283753e-48,1.6949051809932247e-96,4.5130348890215155e-71,2.4878776468316848e-55,5.415897005310406e-60,2.7954902905509022e-56,2.3040681795594223e-38,3.034666536638517e-69,4.694101307796615e-69,1.311584344832292e-53,4.748405836668737e-78,5.51054424876594e-74,1.46549123801109e-78,4.204767769293174e-54,1.3318216730658813e-58,5.3676402003944e-56,3.4986617226127376e-31
1.0193291716271291e-19,0.5481389571382398,1.424017407568715e-27,4.706255015801801e-31,1.6378924221364264e-35,3.253160095903962e-29,0.0,0.0,1.332250962750664e-21,5.832383514662643e-38,5.0544901403193857e-51,4.2796185402007286e-51,4.002129120620575e-56,4.612226932890108e-68,1.5926501342658385e-47,1.6506280131660371e-38,1.3274198089687937e-42,1.6901064645952219e-37,4.580268253899659e-82,8.588553556999276e-69,3.9292180782125685e-89,2.0802485777675483e-88,1.9270811841318813e-27,1.412140255017765e-87,5.777518376611088e-60,3.1079893408377427e-95,5.412997452297121e-101,4.506782862485234e-81,1.3704482610925648e-96,6.268327151515261e-96,3.9311618987519986e-60,1.9113104872993825e-109,1.6974806016579927e-109,6.597594133494835e-111,3.76,0.0,0.9029832709116651,0.9999999999999836,2.936396294287378e-48,8.337929816951897e-57,1.8114251569784783e-18,1.1595915645285527e-18,4.808875825583471e-19,1.7094600989157874e-19,1.6505756420410647e-14,1.3922254376280244e-38,9.651722562509508e-60,1.6873507240427455e-35,3.830692259157297e-42,1.682222576979784e-35,1.6986459183118486e-94,2.7384118719135985e-93,1.9067196011808697e-41,3.397163107901169e-95,2.397062765978389e-44,6.089755953487895e-110,1.757527094633603e-93,1.820250556196357e-96,4.704093995673492e-95,1.3284240741321065e-93,5.7630780442662976e-111,7.201603599325491e-110,1.579213761463418e-73,1.7095034219548797e-41,1.6901064646092317e-37,1.11364854378845e-44,1.0246863416215184e-21,3.075660451462704e-22,1.6925799871127884e-34,1.094577703858969e-48,3.585426759000786e-35,1.0700318636446436e-28,2.133039476218508e-26,3.0639166113634756e-39,7.157841641365515e-38,3.6010882950641093e-50,5.658030516920191e-37,4.565935476079964e-42,1.398830553585267e-21,5.437468581153862e-47,7.203136153827039e-31,6.383747936315644e-65,7.287234242770768e-64,3.0021261578801755e-68,1.960761854344826e-35,1.387733074269764e-39,4.8223077999483e-55,2.1437397948119408e-26,3.0437725312104297e-68,1.027196162891442e-49,2.4402463184539216e-43,1.398830553585259e-21,8.818492226469212e-57,2.3027426125995138e-35,1.9270811841480727e-27,6.116170623668486e-42,2.933065951364156e-71,2.2652737150102698e-35,2.1957120987232864e-47,2.1271867217731764e-56,3.303310754802837e-72,5.104554590824483e-56,9.422738108302392e-55,3.2531600958830775e-29,2.785738558357369e-59,3.3685615211720093e-57,5.371409827869774e-65,7.985701395658127e-69,6.327890659931994e-55,7.038959256488366e-55,5.1639877356464144e-64,1.0747534634343173e-76,5.898608996762342e-81,1.25191867257267e-101,1.2323346014888013e-89,5.3082347995192445e-73,8.805667787343331e-70,4.5795587677103095e-118,3.0844122466229405e-74,5.8160787134657325e-81,6.397690917327161e-93,1.11582420795223e-53,2.1087528553889025e-67,9.24153950848855e-46,6.925013247990452e-48,5.72670719962378e-95,7.611892979380603e-70,2.0912110680353448e-54,4.633413912271524e-59,2.3497780301155928e-55,9.619031092861585e-38,5.1184086698987314e-68,7.917287959861508e-68,1.1024739817261414e-52,8.20169023822197e-77,9.518087760612061e-73,2.5312716717331224e-77,3.5343606660941655e-53,1.1194763651840498e-57,4.511825048808065e-55,7.203127075973443e-31
2.0677820338721763e-19,0.5481389571382398,2.8887210353855524e-27,9.546976440040318e-31,6.691324975563329e-35,6.599267623160023e-29,0.0,0.0,2.702566238722811e-21,2.382718971727652e-37,4.1439763964267105e-50,3.5086898521192126e-50,3.281187301094489e-55,3.7813822985408144e-67,6.506495467349811e-47,6.743354020345699e-38,5.422943046138436e-42,6.904636376670931e-37,7.5237926396849705e-81,7.041415106019895e-68,1.3234688630178486e-87,7.006850129478272e-87,3.909221830634289e-27,4.7041429518327765e-86,4.736758628172419e-59,1.0436209758842186e-93,1.8231760557745361e-99,7.488087132292712e-80,4.616039807739848e-95,2.1113452195253414e-94,3.223004036646692e-59,1.2955484822267627e-107,1.1506074266137119e-107,4.472064211011245e-109,3.76,0.0,0.9029832709116651,0.9999999999999666,2.40743509164791e-47,6.835938620535639e-56,3.674605318442056e-18,2.3523143166201506e-18,9.755148103326714e-19,3.467761914892343e-19,3.348310587494495e-14,5.687695184695065e-38,7.913065289274094e-59,6.893378274947442e-35,1.5649627801169134e-41,6.872428122681684e-35,5.7215072761746585e-93,9.223725368558141e-92,7.789571718968114e-41,1.1442580961484409e-93,9.792783541052879e-44,4.105670742234835e-108,5.919835293931032e-92,6.131105187850157e-95,1.5844684132724372e-93,4.474498142014866e-92,3.885426786948367e-109,4.855270624479292e-108,2.593864555097926e-72,6.983879285828173e-41,6.90463637678579e-37,4.549617677387658e-44,2.0786494358606516e-21,6.239196915820387e-22,6.914741522602617e-34,8.974009332288036e-48,1.4647638206458547e-34,2.1706360670488855e-28,4.327022937498503e-26,1.2517099088629193e-38,2.9242118650810915e-37,2.9523897921782314e-49,2.3114900831511498e-36,1.8653336247849962e-41,2.8376276944157947e-21,2.2548784418253003e-46,1.4612094868707472e-30,5.233782248007918e-64,1.1969304296281765e-62,4.931001299177666e-67,8.010351955810708e-35,5.669342414543241e-39,3.9536193021107165e-54,4.3487292979932666e-26,4.999405592453428e-67,8.421574748128853e-49,9.969202527101776e-43,2.8376276944157627e-21,7.2299327745861255e-56,9.407454938864066e-35,3.909221830700437e-27,2.4986552660768796e-41,4.817569652559367e-70,9.254382266418673e-35,1.800176982669805e-46,1.7439961938575277e-55,5.488497238103316e-71,4.175889033750992e-55,7.725329997428938e-54,6.5992676230747e-29,2.2839177756773445e-58,2.785191807297871e-56,4.441185527944548e-64,6.5471616779734514e-68,2.65695459464635e-54,5.770964074158759e-54,4.233749142867176e-63,1.7652859349422125e-75,9.68848428911054e-80,4.1164052905984514e-100,4.150842334035137e-88,8.819657727052054e-72,1.4463527109511844e-68,3.018383406539547e-116,5.124797079060058e-73,9.639724639503494e-80,2.1549073908635765e-91,9.148201009382797e-53,3.463632897150994e-66,3.775470433225784e-45,2.8290938694271085e-47,1.8828169407924647e-93,1.2502557075713064e-68,1.7145011792259716e-53,3.830996224110652e-58,1.9264899966677446e-54,3.929688062632098e-37,8.40700160885049e-67,1.3004169248172227e-66,9.038780861753719e-52,1.3627230999160518e-75,1.5814439342980443e-71,4.205745740959491e-76,2.8976824107137735e-52,9.17814360807131e-57,3.6990667821668194e-54,1.4612057782713502e-30
4.1646877583622704e-19,0.5481389571382398,5.8181283171943e-27,1.9228425310774637e-30,2.704740540203406e-34,1.3291482677795532e-28,0.0,0.0,5.443196790667207e-21,9.631331047710324e-37,3.3558995256070125e-49,2.8414280260767886e-49,2.6571905698308956e-54,3.062261424223312e-66,2.6300294977596355e-46,2.725771511900801e-37,2.192040284715513e-41,2.790964419605065e-36,1.2198623393249004e-79,5.70232051620547e-67,4.3437573262880325e-86,2.2997183715074815e-85,7.87350312353797e-27,1.5356903201017631e-84,3.83594994596637e-58,3.420222821328704e-92,5.983734742935535e-98,1.2207471926574354e-78,1.5150293223769855e-93,6.929646417086804e-93,2.610072232926609e-58,8.530472952935289e-106,7.57611532490426e-106,2.9446079178406324e-107,3.76,0.0,0.9029832709116651,0.9999999999999326,1.949603354185496e-46,5.535920328744591e-55,7.400965641369211e-18,4.737759820818823e-18,1.9647692658813937e-18,6.98436554668995e-19,6.743780476436088e-14,2.299057332084182e-37,6.408205431347645e-58,2.7864137129541837e-34,6.325829771964699e-41,2.7779453278668375e-34,1.877855977427598e-91,3.027319022482062e-90,3.148669434037248e-40,3.755569647912283e-92,3.958399680197157e-43,2.6961268244246025e-106,1.9429492183613496e-90,2.0122901134715905e-93,5.200383986909565e-92,1.468575093089813e-90,2.5514962204382626e-107,3.1883768059034124e-106,4.204767188035348e-71,2.8229956779666795e-40,2.7909644196980823e-36,1.8390282084923637e-43,4.186575624338484e-21,1.2566269844523714e-21,2.7950490806381595e-33,7.267385424208758e-47,5.920809558633549e-34,4.371844476286224e-28,8.714989860139643e-26,5.059611582687886e-38,1.1820131899599431e-36,2.39092181521107e-48,9.343412491560752e-36,7.539976752570817e-41,5.715221976076751e-21,9.385374918066738e-46,2.9430069103785383e-30,4.2384525594234735e-63,1.9402758192417146e-61,7.993365652750534e-66,3.23791233502574e-34,2.2916388489441588e-38,3.2017434216611493e-53,8.758708304192195e-26,8.104251957591404e-66,6.820009573425592e-48,4.029711122755904e-42,5.715221976076622e-21,5.85498710098532e-55,3.8026436985382336e-34,7.873503123805348e-27,1.0099964090736748e-40,7.809488023070222e-69,3.7407692769199215e-34,1.4578292560218967e-45,1.4123333341663687e-54,8.947633284309842e-70,3.3780638723497094e-54,6.256172522008189e-53,1.3291482677450646e-28,1.8495762275040817e-57,2.2648717223997976e-55,3.611498329238298e-63,5.302063213933441e-67,1.1320350823416378e-53,4.67347632908959e-53,3.4285998267942997e-62,2.861604687031568e-74,1.570545158203268e-78,1.3353865748834825e-98,1.3623480160445239e-86,1.4378224199813957e-70,2.344615470468354e-67,1.9605481117603973e-114,8.354712670894506e-72,1.5695793357685604e-78,7.072604252119938e-90,7.408450360523494e-52,5.6146981843098715e-65,1.5261055136880356e-44,1.1435649753455702e-46,6.1068730664390355e-92,2.0267183791479446e-67,1.3884475063813654e-52,3.1153025058794004e-57,1.5601215468792391e-53,1.5884427451756037e-36,1.362811188674717e-65,2.1080318738892445e-65,7.319852281305913e-51,2.2215825869696453e-74,2.57815227359397e-70,6.856427033196415e-75,2.34661834299353e-51,7.4326986631908075e-56,2.9956001905083403e-53,2.942991919626821e-30
