Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307)
1.5131448759728195e-08,0.6586354598944617,0.0,2.4764397311812692e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.9720077292938417e-15,2.2401009622822113e-24,0.0,3.501547763293355e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056956262816217,0.9995398292647583,0.0,0.0,6.284866280431705e-05,4.854246302501437e-05,1.2932375691052672e-05,1.3736364169430257e-06,0.00046017072417072255,7.854819148056417e-11,2.9154714677568532e-18,1.9502556715324655e-11,3.587690388690743e-18,2.213579975324519e-11,9.25001636379857e-29
1.5419123849844872e-08,0.6586356065519713,0.0,2.5235206096077144e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.147708705141605e-15,2.417891130257896e-24,0.0,3.838376075138989e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056944314841751,0.9995398292643266,0.0,0.0,6.404346332790111e-05,4.949061725511985e-05,1.3178911033787011e-05,1.373740777916478e-06,0.00046017072416842106,8.162511933073372e-11,3.086434140614053e-18,1.9504454274872618e-11,3.659549237775094e-18,2.3003306861889266e-11,1.0180772583004567e-28
1.570679893996155e-08,0.658635753209199,0.0,2.5706014880445473e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.3302288350179548e-15,2.606089587651543e-24,0.0,4.200208345357669e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056932366890855,0.9995398292638867,0.0,0.0,6.523826155407849e-05,5.043878317743682e-05,1.3425446312238858e-05,1.3738310863984263e-06,0.0004601707241661096,8.476154251860687e-11,3.263930376618542e-18,1.9506118171985503e-11,3.731409168453833e-18,2.3887591135709607e-11,1.1185139617185778e-28
1.5994474030078226e-08,0.6586358998661445,0.0,2.6176823664921674e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.5196987352425966e-15,2.8050964184038538e-24,0.0,4.5883640698991415e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605692041896353,0.9995398292634384,0.0,0.0,6.643305748285468e-05,5.1386958987104725e-05,1.3671981477953177e-05,1.37390919567751e-06,0.00046017072416378957,8.795746172656982e-11,3.4480797382356334e-18,1.950757922278702e-11,3.803270013940043e-18,2.4788652627232576e-11,1.2267409247093646e-28
1.6282149120194903e-08,0.6586360465228083,0.0,2.6647632449509827e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.716249022425398e-15,3.0153192969267506e-24,0.0,5.0042042703420186e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056908471059772,0.9995398292629817,0.0,0.0,6.7627851114235e-05,5.233514311729123e-05,1.3918516488865372e-05,1.3739767146279442e-06,0.0004601707241614671,9.121287753299036e-11,3.63900158532979e-18,1.950886417932528e-11,3.875131629442976e-18,2.5706491359192442e-11,1.3432037278942803e-28
1.656982421031158e-08,0.6586361931791898,0.0,2.711844123421408e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.920010313250095e-15,3.237173488107048e-24,0.0,5.449131880815125e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056896523179583,0.9995398292625165,0.0,0.0,6.882264244822481e-05,5.328333420779943e-05,1.416505130845846e-05,1.3740350399445004e-06,0.00046017072415914403,9.45277904259366e-11,3.83681507529718e-18,1.9509996265569816e-11,3.9469938892670775e-18,2.664110732846066e-11,1.4683646625874115e-28
1.6857499300428257e-08,0.6586363398352896,0.0,2.758925001903865e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.13111322428657e-15,3.471081847298386e-24,0.0,5.924592125991184e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056884575322964,0.9995398292620431,0.0,0.0,7.001743148482928e-05,5.42315310778201e-05,1.441158590503155e-05,1.3740853841213212e-06,0.0004601707241568178,9.79022008150841e-11,4.041639163226143e-18,1.9510995642637863e-11,4.0188566842940436e-18,2.7592500509456507e-11,1.60270303894047e-28
1.743284948066161e-08,0.6586366331466427,0.0,2.8530867589066027e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.575866371801728e-15,3.976790443322889e-24,0.0,6.973105057614186e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056860679680431,0.9995398292610709,0.0,0.0,7.240700266590264e-05,5.6127938198977905e-05,1.4904654322874317e-05,1.3741661926697454e-06,0.000460170724152153,1.0482951538602405e-10,4.4727939429627824e-18,1.951266383822899e-11,4.162583514252408e-18,2.954561830845958e-11,1.9009163002694588e-28
1.7950664642871628e-08,0.6586368971258963,0.0,2.9378323402546102e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.002562883473518e-15,4.4775509286753295e-24,0.0,8.036565541841483e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056839173682756,0.9995398292601675,0.0,0.0,7.455760887186169e-05,5.7834715429605277e-05,1.5348414896079552e-05,1.3742208092284462e-06,0.00046017072414793615,1.1126758277877631e-10,4.885998712030571e-18,1.9513864064682613e-11,4.291938665064442e-18,3.1360801771895246e-11,2.205862871811619e-28
1.84510776903328e-08,0.6586371522327816,0.0,3.019729893162868e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.439442637475961e-15,5.005140346297548e-24,0.0,9.181404677142379e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056818390505573,0.9995398292592682,0.0,0.0,7.663593299549156e-05,5.9484139399214416e-05,1.577726109172416e-05,1.3742610533403423e-06,0.0004601707241438489,1.1767245390880375e-10,5.3086408157847766e-18,1.9514815492213116e-11,4.416947166874118e-18,3.3166630284603626e-11,2.5366304517328724e-28
1.8951490737793973e-08,0.6586374073388136,0.0,3.101627446116463e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.90112188430781e-15,5.578141782616759e-24,0.0,1.0450483517759967e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056797607399704,0.9995398292583438,0.0,0.0,7.87142501675914e-05,6.11335666897195e-05,1.6206106232196326e-05,1.3742916948653598e-06,0.00046017072413975346,1.2425736183773147e-10,5.7548349101261e-18,1.9515607248781514e-11,4.541955978956453e-18,3.502322309005598e-11,2.9059972680326044e-28
1.9451903785255145e-08,0.6586376624439924,0.0,3.183524999117936e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.388288103963885e-15,6.1990969505246495e-24,0.0,1.1853235040184101e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056776824365153,0.9995398292573939,0.0,0.0,8.079256038818667e-05,6.27829952644706e-05,1.6634950262821238e-05,1.3743148251176194e-06,0.00046017072413564764,1.3102230689586416e-10,6.22519874135053e-18,1.951627410835303e-11,4.666964913105953e-18,3.6930579530639265e-11,3.3172522595837696e-28
1.9952316832716317e-08,0.6586379175483179,0.0,3.265422552169894e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.901628767142496e-15,6.870617057329896e-24,0.0,1.3399507948677642e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056756041401917,0.9995398292564186,0.0,0.0,8.287086365730272e-05,6.443242353118226e-05,1.7063793140854086e-05,1.374332079124556e-06,0.00046017072413152827,1.3796728921932114e-10,6.7203482244787515e-18,1.9516843257846463e-11,4.791973822180805e-18,3.888869889313367e-11,3.7738663687571213e-28
2.045272988017749e-08,0.65863817265179,0.0,3.347320105275017e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.441831334554985e-15,7.595382803684988e-24,0.0,1.5099571379788944e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056735258509997,0.9995398292554181,0.0,0.0,8.49491599749647e-05,6.60818502416967e-05,1.7492634832788986e-05,1.3743447385530623e-06,0.000460170724127396,1.4509230879383996e-10,7.240897448007739e-18,1.9517336008570125e-11,4.916982590839946e-18,4.0897580421258976e-11,4.279497449063662e-28
2.0953142927638662e-08,0.6586384277544091,0.0,3.429217658436053e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.009583256421187e-15,8.376144382436727e-24,0.0,1.6964119408391254e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056714475689391,0.999539829254392,0.0,0.0,8.702744934119769e-05,6.773127441872897e-05,1.79214753123923e-05,1.3743538069297606e-06,0.0004601707241232529,1.5239736548678892e-10,7.787458678831019e-18,1.9517769046969893e-11,5.0419911287736e-18,4.2957223324843855e-11,4.837995172766582e-28
2.1453555975099834e-08,0.6586386828561749,0.0,3.5111152116558193e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.605571972079588e-15,9.215721477429577e-24,0.0,1.9004275372328168e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.60566936929401,0.9995398292533407,0.0,0.0,8.910573175602659e-05,6.93806952992618e-05,1.835031455918289e-05,1.374360067764716e-06,0.0004601707241190991,1.5988245907190363e-10,8.360642367257195e-18,1.9518155401099057e-11,5.166999365472427e-18,4.5067626786910926e-11,5.45340593844778e-28
2.1953969022561006e-08,0.6586389379570872,0.0,3.5930127649372034e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.230484909665619e-15,1.0117003262281064e-23,0.0,2.1231596029845395e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056672910262123,0.9995398292522639,0.0,0.0,9.118400721947629e-05,7.10301122878256e-05,1.8779152557177856e-05,1.3743641325251507e-06,0.00046017072411493314,1.675475892497037e-10,8.961057152080747e-18,1.951850523831588e-11,5.2920072459101306e-18,4.722878996952467e-11,6.129977778529992e-28
2.245438207002218e-08,0.6586391930571464,0.0,3.674910318283161e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.88500948585096e-15,1.1082948399132106e-23,0.0,2.3658075554670974e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056652127655459,0.9995398292511617,0.0,0.0,9.326227573157157e-05,7.267952491863657e-05,1.920798929387599e-05,1.374366479513072e-06,0.00046017072411075484,1.7539275566403872e-10,9.589309865697944e-18,1.9518826511733317e-11,5.41701472704463e-18,4.944071201853054e-11,6.872165266754579e-28
2.295479511748335e-08,0.6586394481563524,0.0,3.756807871696719e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0569833105645216e-14,1.2116585037371771e-23,0.0,2.629614937090638e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056631345120111,0.9995398292500343,0.0,0.0,9.534053729233724e-05,7.43289328267868e-05,1.963682475948437e-05,1.374367483447965e-06,0.0004601707241065651,1.834179579146779e-10,1.0246005539268996e-17,1.9519125452114224e-11,5.542021775155754e-18,5.1703392067160984e-11,7.684634425609289e-28
2.3455208164944523e-08,0.658639703254705,0.0,3.838705425180972e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1285643162248019e-14,1.3221010812341309e-23,0.0,2.9158697833209e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056610562656075,0.9995398292488813,0.0,0.0,9.741879190179798e-05,7.597833572674962e-05,2.0065658946341243e-05,1.374367437538455e-06,0.00046017072410236404,1.9162319556670363e-10,1.0931747407914492e-17,1.9519406934874727e-11,5.667028363858909e-18,5.401682923872597e-11,8.57226763370295e-28
2.3955621212405695e-08,0.6586399583522046,0.0,3.920602978739087e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2033127036933278e-14,1.4399392844024986e-23,0.0,3.2259049760221473e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056589780263354,0.9995398292477029,0.0,0.0,9.949703955997854e-05,7.762773339555573e-05,2.0494491848464342e-05,1.3743665707572718e-06,0.0004601707240981514,2.0000846815786324e-10,1.1647136915928063e-17,1.9519674767328935e-11,5.7920344725504105e-18,5.638102264871873e-11,9.540168533087636e-28
2.4456034259866868e-08,0.6586402134488508,0.0,4.002500532374298e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2812972098954864e-14,1.565496773573219e-23,0.0,3.5610985828281307e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056568997941946,0.9995398292464993,0.0,0.0,0.00010157528026690356,7.927712565907751e-05,2.0923323461182694e-05,1.374365061925142e-06,0.0004601707240939268,2.0857377520456308e-10,1.2392773721994707e-17,1.951993192287318e-11,5.91704008514001e-18,5.879597140653253e-11,1.059366693652536e-27
2.545686035478921e-08,0.6586407236395835,0.0,4.1662956398892896e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.447249520152927e-14,1.84109899211017e-23,0.0,4.312701146986266e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056527433513068,0.9995398292440157,0.0,0.0,0.00010573174082708565,8.257589346076539e-05,2.1780982804741857e-05,1.3743606413656537e-06,0.0004601707240854416,2.262444906484996e-10,1.3977178966315253e-17,1.9520422903857773e-11,6.167049774933796e-18,6.377813137985625e-11,1.297993580312484e-27
2.645768644971155e-08,0.6586412338269032,0.0,4.330090747753213e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.626971118115206e-14,2.1516359810880484e-23,0.0,5.182617782253321e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056485869369441,0.9995398292414309,0.0,0.0,0.00010988817358254138,8.587463835912517e-05,2.263863695630516e-05,1.3743549694491428e-06,0.000460170724076911,2.446353377587331e-10,1.5689724896598706e-17,1.952089307347498e-11,6.4170573618429334e-18,6.896330195646682e-11,1.5778422621810023e-27
2.745851254463389e-08,0.6586417440108101,0.0,4.493885855994445e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.8210118553329108e-14,2.499947149525463e-23,0.0,6.183531352858072e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605644430551106,0.9995398292387443,0.0,0.0,0.00011404457853346783,8.917335987440691e-05,2.3496285903023664e-05,1.3743485389672532e-06,0.0004601707240683345,2.6374631226751366e-10,1.7535145032879186e-17,1.9521350625768626e-11,6.667062801540302e-18,7.43514758976826e-11,1.9040408566886338e-27
2.8459338639556233e-08,0.6586422541913041,0.0,4.657680964642477e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.029921563716746e-14,2.8889830669052964e-23,0.0,7.328875953083647e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056402741937925,0.9995398292359563,0.0,0.0,0.00011820095568006183,9.247205771388416e-05,2.4353929637069512e-05,1.3743416506702218e-06,0.00046017072405971044,2.835774098254068e-10,1.9518144826006798e-17,1.9521800561555278e-11,6.9170660669814896e-18,7.994264594162801e-11,2.282126461963022e-27
2.9460164734478574e-08,0.6586427643683852,0.0,4.821476073727909e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.2542500554919242e-14,3.3218054588525753e-23,0.0,8.632844890001634e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056361178650035,0.9995398292330666,0.0,0.0,0.0001223573050225203,9.577073170481693e-05,2.521156815383616e-05,1.3743344821027424e-06,0.00046017072405103916,3.041286260305889e-10,2.1643401823410786e-17,1.9522245833013697e-11,7.167067142209966e-18,8.573680481162415e-11,2.7180608584920995e-27
3.046099082940092e-08,0.6586432745420535,0.0,4.985271183282453e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.4945471231645526e-14,3.8015872028075493e-23,0.0,1.0110398069063748e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056319615647386,0.9995398292300756,0.0,0.0,0.00012651362656104008,9.90693817448172e-05,2.606920145060583e-05,1.3743271385699e-06,0.00046017072404232163,3.253999564505371e-10,2.3915565834025638e-17,1.9522688191136425e-11,7.41706601777038e-18,9.173394522240154e-11,3.2182462103402945e-27
3.146181692432326e-08,0.658643784712309,0.0,5.1490662933389324e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.7513625394999074e-14,4.331612323694019e-23,0.0,1.1777268822789195e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605627805292998,0.9995398292269828,0.0,0.0,0.000130669920295818,0.00010236800776947478,2.692682952568038e-05,1.3743196863800895e-06,0.0004601707240335578,3.47391396636177e-10,2.6339259092381738e-17,1.9523128738486627e-11,7.667062687716847e-18,9.793405988415227e-11,3.789540765921159e-27
3.246264301924561e-08,0.6586442948791517,0.0,5.312861403931283e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.025246057512465e-14,4.915275989582974e-23,0.0,1.3649970199900995e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.605623649049781,0.9995398292237887,0.0,0.0,0.00013482618622705076,0.00010566660973703967,2.7784452377970004e-05,1.3743121685734525e-06,0.0004601707240247468,3.701029421285764e-10,2.8919076421836255e-17,1.9523568190727418e-11,7.917057148197499e-18,1.0433714150444723e-10,4.439274558306302e-27
3.346346911416795e-08,0.6586448050425817,0.0,5.476656515094548e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.31674741046213e-14,5.556084507353834e-23,0.0,1.5745800748807608e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056194928350878,0.9995398292204929,0.0,0.0,0.00013898242435493523,0.00010896518762209895,2.8642070006823497e-05,1.3743046114148028e-06,0.0004601707240158892,3.935345884617082e-10,3.165958539688368e-17,1.9524006984585076e-11,8.167049396870164e-18,1.1094318278902768e-10,5.175265105059914e-27
3.4464295209090296e-08,0.6586453152025991,0.0,5.640451626864889e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.62641631185126e-14,6.257655318355486e-23,0.0,1.8082849844987233e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056153366489179,0.9995398292170957,0.0,0.0,0.00014313863467966815,0.00011226374141042128,2.9499682411889878e-05,1.3742970296873181e-06,0.000460170724006985,4.176863311647036e-10,3.4565326504507825e-17,1.952444536587145e-11,8.417039432425952e-18,1.177521764424503e-10,6.005833107605668e-27
3.646594739893498e-08,0.6586463355123952,0.0,5.968041852376983e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.302455515153525e-14,7.858109231761032e-23,0.0,2.3556943447953107e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6056070243621476,0.9995398292099967,0.0,0.0,0.00015145097192046666,0.00011886077666738792,3.121489154999448e-05,1.3742818234639353e-06,0.0004601707239890367,4.681500877850311e-10,4.0890532586872025e-17,1.9525321405162993e-11,8.917012861488703e-18,1.3197899167168801e-10,7.986594396772038e-27
3.846759958877966e-08,0.6586473558085407,0.0,6.2956320807790496e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.057760980208802e-14,9.747799785094855e-23,0.0,3.0232959741864386e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055987121894687,0.9995398292024916,0.0,0.0,0.00015976319795102034,0.00012545771547171623,3.293007979155992e-05,1.374266588458819e-06,0.00046017072397090176,5.214941761895664e-10,4.793048288518662e-17,1.9526196949695846e-11,9.416977432088035e-18,1.4701752882320042e-10,1.045878426008932e-26
4.0469251778624344e-08,0.6586483760910359,0.0,6.623222312400356e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.896729703610253e-14,1.1959666894347635e-22,0.0,3.8284550261202655e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055904001308796,0.9995398291945804,0.0,0.0,0.00016807531277290356,0.00013205455779957006,3.4645247136194895e-05,1.3742513505080288e-06,0.0004601707239525797,5.777185605736045e-10,5.57205428611795e-17,1.9527072429067242e-11,9.916933142070909e-18,1.628677295299187e-10,1.3508731539620192e-26
4.4472556158313715e-08,0.6586504166150756,0.0,7.278402786742193e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.843242698652411e-14,1.7494134076197824e-22,0.0,5.92965324800108e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055737763559647,0.9995398291775401,0.0,0.0,0.0001846992087969548,0.0001452479530353546,3.8075519135922994e-05,1.3742208614551302e-06,0.0004601707239153761,6.98808074020405e-10,7.368954491392113e-17,1.9528823120589322e-11,1.0916817981263767e-17,1.9700288815166458e-10,2.1754965087590302e-26
4.7939466798107053e-08,0.6586521836897774,0.0,7.84579711840019e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.840702052193139e-14,2.367326841371229e-22,0.0,8.382539025054921e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055593803319409,0.9995398291614704,0.0,0.0,0.000199095347014243,0.00015667328313771458,4.1046109177926824e-05,1.374194463323422e-06,0.0004601707238825539,8.129817952577289e-10,9.199978967774467e-17,1.9530339284404018e-11,1.1782701865135888e-17,2.2918708421574539e-10,3.1771950054362987e-26
5.14063774379004e-08,0.6586539507235318,0.0,8.413191465134363e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2151548504594512e-13,3.1360967065066585e-22,0.0,1.1548856021845993e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055449846501543,0.9995398291441827,0.0,0.0,0.0002134911516379983,0.00016809832382753438,4.401663653478986e-05,1.3741680673552355e-06,0.00046017072384917166,9.357956335872366e-10,1.1304511469367284e-16,1.9531855435653886e-11,1.2648559169418386e-17,2.6380536852929763e-10,4.5176591029079015e-26
5.487328807769374e-08,0.65865571771634,0.0,8.980585829210663e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.479861860592418e-13,4.0783893570863717e-22,0.0,1.5560299339409722e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055305893105962,0.9995398291256772,0.0,0.0,0.00022788662267639922,0.0001795230751157868,4.6987101208098396e-05,1.3741416693509414e-06,0.0004601707238152296,1.0672494029331223e-09,1.3699661213752857e-16,1.9533371504509456e-11,1.3514389895383057e-17,3.0085743791254547e-10,6.275720099158507e-26
6.180710935728042e-08,0.6586592515791209,0.0,1.0115374619533441e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.1192756743416226e-13,6.585008844421121e-22,0.0,2.6722638898508266e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6055017996581332,0.999539829085012,0.0,0.0,0.00025667656402985045,0.00020237170951095605,5.292784250984595e-05,1.3740888715093157e-06,0.0004601707237456656,1.356075990420017e-09,1.9427913659991768e-16,1.9536403466130944e-11,1.5245971615549428e-17,3.8226171938070796e-10,1.1438638949340435e-25
