Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338)
0.0,0.4701885982796755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8188552549761201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.491268728291586e-20,0.4701885982796755,1.1267335104641666e-30,4.1781834862337655e-35,8.127555431481436e-39,2.4661768787141843e-33,0.0,0.0,7.742545627801015e-24,1.7467291447544355e-41,4.52308070734091e-56,3.1168035984457965e-56,9.062022504167406e-62,1.3705228388622647e-75,1.907807930567884e-53,4.387103848953876e-43,1.464663462173136e-48,1.92246068287012e-41,1.532724888104361e-95,1.5068885742997788e-78,5.2172300256304456e-99,2.5979564207289248e-98,2.0641328308719784e-31,6.731328682047223e-96,3.1333371406973706e-67,1.4495177975284282e-105,2.7181590753189403e-113,1.718068993656725e-91,9.010393018974257e-109,8.34418325315376e-107,1.2298609516629537e-66,8.825595690521763e-121,5.660619758458574e-120,1.304244445180159e-122,3.76,0.0,0.8188552549761201,0.9999999999999996,2.504485084410964e-52,8.142730387724684e-64,3.3117597001857704e-21,2.0606678794278607e-21,1.0518964546204032e-21,1.9919536613750764e-22,5.700877125116838e-16,3.5733909067634003e-44,5.6350167036412544e-68,3.932094429514801e-40,4.9959868470391455e-46,8.165795329236123e-39,4.0206717384183943e-106,2.908971856818696e-105,2.1593383154658703e-46,4.192136979437782e-107,5.665462722694549e-50,3.9475320845546007e-122,1.8623310857866856e-105,1.871847703116235e-108,6.078300312348957e-107,1.7687873820102e-105,4.7294992259840285e-123,6.678198843538085e-122,3.4577874643965775e-81,3.0494661576050874e-45,1.922460682871521e-41,1.1335087079083902e-49,5.967821928248783e-24,1.774724826285436e-24,4.5985361795221274e-38,2.8295360103777847e-53,7.057001070386335e-38,7.348272634039529e-33,3.353370552031537e-30,2.5514184390894325e-44,8.618258492840503e-43,1.428182820948018e-55,2.615449746279521e-41,3.836780674395482e-46,1.7894895005807406e-24,7.357314330480448e-51,7.735721229128827e-41,4.2550962795065666e-73,1.0047716702336297e-69,3.040289669283766e-74,6.019189493557409e-38,1.4889289651730657e-44,1.5908915753248022e-61,3.360718824654255e-30,3.267029566489816e-74,7.567095702899186e-55,1.5857938514563885e-48,1.7894895005807355e-24,3.0229295305245263e-62,5.975460905364985e-38,2.0641328308763627e-31,8.38361093214071e-47,3.7642733835810465e-78,1.3194216392461085e-38,9.295254285486201e-52,4.801676690007195e-61,1.1989245843969392e-80,1.0842764922325468e-61,1.863412688833343e-60,2.466176878698235e-33,2.852439945499872e-66,7.145976432911805e-64,4.295960065600266e-73,1.6734972577862855e-76,1.0701646332114088e-60,5.569546327693549e-60,6.070095975610965e-72,2.1038287282525453e-85,2.2640099908750397e-90,6.832437179006489e-117,7.155654557968e-101,2.755526931433684e-81,1.5509990307842027e-76,4.2348118722184053e-132,2.9146998332535953e-83,2.1060409659483892e-90,4.536830159214804e-104,3.3613392235253694e-58,4.086048301021591e-72,5.136133139188222e-51,1.2007575069243935e-52,1.0299727294702366e-105,2.933952963551419e-75,4.084264093563203e-59,3.7390902760594213e-66,7.287123802498448e-61,7.204858674367169e-42,1.798861211210264e-74
4.175552439216441e-20,0.4701885982796755,3.154853830091622e-30,1.1698916096500082e-34,4.909043480614616e-38,6.905295260451265e-33,0.0,0.0,2.1679127757843057e-23,1.055024403431688e-40,5.369801415743907e-55,3.700269234244896e-55,1.0758433196543199e-60,1.6270847142916716e-74,1.1523159900603688e-52,2.649810724757854e-42,8.846567311541362e-48,1.1611662524748787e-40,7.322010772122524e-94,1.788978115473972e-77,2.4923333899919816e-97,1.241074957652716e-96,5.7795719264273535e-31,4.093802329745742e-94,3.7198978534444e-66,6.924589974908982e-104,1.298935458274122e-111,5.401883813766945e-90,4.304970249347467e-107,3.986116470537481e-105,1.46009092195295e-65,6.810225087148315e-119,4.367988375698923e-118,1.0064135571361606e-120,3.76,0.0,0.8188552549761201,0.9999999999999984,2.9733246922126026e-51,9.667049516322378e-63,9.272927160520159e-21,5.769870062399057e-21,2.9453100729371314e-21,5.577470251839716e-22,1.5962455949564573e-15,2.158328107685417e-43,6.689891830563806e-67,2.374985035278763e-39,3.017576055555397e-45,4.932140378858825e-38,1.9207231375174423e-104,1.3896507636623029e-103,1.3042403425751475e-45,2.0026341408340184e-105,3.4219394844549615e-49,3.433885525726301e-120,8.89657907651684e-104,8.942041099637072e-107,2.9036769989413323e-105,8.449709578355385e-104,4.114104353627929e-121,5.80924229481135e-120,7.73496017396383e-80,1.841877559308424e-44,1.161166252476542e-40,6.846392596147154e-49,1.670990139909622e-23,4.969229513598817e-24,2.7775158524311758e-37,3.359225151523152e-52,4.262428646513208e-37,2.0575163376679515e-32,9.389437545695135e-30,1.5410567372073675e-43,5.2054281296666575e-42,1.695538725439063e-54,1.5797316467527794e-40,2.3174155273350215e-45,5.010570601626048e-24,4.50886078845026e-50,4.672375622393778e-40,5.051650303029682e-72,2.2476341372730128e-68,6.801006686676763e-73,3.6355904541078243e-37,8.993130949644596e-44,1.8887065044872067e-60,9.410012709003434e-30,7.308214789741643e-73,8.983656018231646e-54,9.578194892916244e-48,5.010570601626018e-24,3.588821948972912e-61,3.6091783868399845e-37,5.779571926453834e-31,5.063701003262344e-46,8.42052909959237e-77,7.969306701045842e-38,1.1035324974792153e-50,5.700550566442296e-60,3.7695994101106866e-79,1.2866322200997136e-60,2.2122435440515064e-59,6.905295260354932e-33,3.386429502435779e-65,1.0798999585416278e-62,6.492054867207839e-72,1.9867762247648266e-75,7.229937740174304e-60,6.612165400113934e-59,7.206417943060706e-71,4.706193688036578e-84,5.0645123379515634e-89,5.943411428945026e-115,3.418342050192178e-99,8.660905685691273e-80,3.4706269789933016e-75,3.690035691605727e-130,9.16428262772392e-82,5.939372491926146e-89,2.167298535168382e-102,3.990581926169566e-57,9.14032660745137e-71,3.1022244160695694e-50,7.252575341825618e-52,4.250226281251801e-104,6.5631354213457906e-74,4.848838331878091e-58,5.650513225181466e-65,8.651273378307972e-60,4.3517346393095555e-41,4.023980574916704e-73
9.544119861066151e-20,0.4701885982796755,7.211094472514359e-30,2.6740390657214858e-34,2.363493119474544e-37,1.5783532024131618e-32,0.0,0.0,4.9552292017928e-23,5.07948835294603e-40,5.272102872441765e-54,3.632946281075562e-54,1.0562693544441043e-59,1.5974814209604664e-73,5.547905462051905e-52,1.275769799260357e-41,4.2592413480229065e-47,5.59051566610011e-40,3.8125558113100524e-92,1.7564293223988862e-76,1.2977528290061763e-95,6.462251574240981e-95,1.3210450117481356e-30,1.8484402674392486e-92,3.6522177712229755e-65,3.605699822329607e-102,6.76167345797166e-110,1.2051305689344647e-88,2.2413964386153757e-105,2.0755625819894376e-103,1.4335259256741276e-64,7.422116433392228e-117,4.760447391037348e-116,1.0968387316936121e-118,3.76,0.0,0.8188552549761201,0.9999999999999964,2.919227814389126e-50,9.491166539980346e-62,2.1195262081188934e-20,1.3188274428345644e-20,6.7321373095705944e-21,1.2748503432727004e-21,3.6485613595409745e-15,1.0391420756872826e-42,6.568175469767066e-66,1.1434530598806388e-38,1.4528329750339582e-44,2.3746132817421677e-37,1.0001165556484093e-102,7.23588271590714e-102,6.279355821871587e-45,1.04276744536977e-103,1.6475165596769406e-48,3.569263567845699e-118,4.632430280596908e-102,4.656102261947453e-105,1.5119385935481522e-103,4.3997462593878215e-102,4.276299449098925e-119,6.038266774546613e-118,1.5283004778129384e-78,8.867847587989883e-44,5.5905156661164425e-40,3.2962433231683154e-48,3.8194060340789575e-23,1.1358238888223965e-23,1.3372543210047501e-36,3.298107173699748e-51,2.0521759112681383e-36,4.702894486743482e-32,2.1461571533049642e-29,7.419524820832324e-43,2.506189569704509e-41,1.6646900102740722e-53,7.605727862180072e-40,1.1157358201144233e-44,1.1452732803716559e-23,2.2370714065637637e-49,2.2495477334306126e-39,4.959740223391257e-71,4.4409463946725266e-67,1.3437643442101292e-71,1.7503803047252157e-36,4.329805430722193e-43,1.8543432574438664e-59,2.1508600477587863e-29,1.4439801202444244e-71,8.82020675052347e-53,4.61148856520645e-47,1.1452732803716408e-23,3.523526692809755e-60,1.7376640312794367e-36,1.3210450117608852e-30,2.4379540594334262e-45,1.6637546626031502e-75,3.836878126926702e-37,1.0834545565058317e-49,5.596834350068884e-59,8.409763431029153e-78,1.262901434134295e-59,2.171993829696685e-58,1.5783532023667813e-32,3.324822175185819e-64,1.161707096745588e-61,6.983856412439911e-71,1.9506292726671777e-74,4.261253788283337e-59,6.49186319917567e-58,7.075303871610067e-70,9.298658177329404e-83,1.0006635035618056e-87,6.177725386474864e-113,1.77992361857047e-97,1.9320591731386766e-78,6.858350350814471e-74,3.8499683879459065e-128,2.0445010415974893e-80,1.2919432497498608e-87,1.1285074983641089e-100,3.91797699894125e-56,1.8059745099545178e-69,1.4935875168757583e-49,3.491802830139557e-51,1.6813502807574722e-102,1.2967649609669307e-72,4.760618227456821e-57,6.078564279985827e-64,8.493871504135815e-59,2.0951729024936506e-40,7.950707516828047e-72
2.0281254704765572e-19,0.4701885982796755,1.5323575770031136e-29,5.682337713937298e-34,1.0321995397978774e-36,3.3540005552317094e-32,0.0,0.0,1.052986205381013e-22,2.2183460138382683e-39,4.663115285967096e-53,3.2132998519806753e-53,9.342582836403762e-59,1.4129542259169218e-72,2.4229160717803933e-51,5.571621888011976e-41,1.86012259698409e-46,2.4415250675664698e-39,1.5214909386165878e-90,1.5535418449638338e-75,5.178990867986632e-94,2.5789149629662456e-93,2.8072206499362385e-30,6.979847128189579e-91,3.230345258628042e-64,1.4390046332112777e-100,2.6981431077570855e-108,2.2570762027385268e-87,8.944554877302506e-104,8.283025409594317e-102,1.2679374475878694e-63,6.071752081902808e-115,3.894341536906823e-114,8.972821871949831e-117,3.76,0.0,0.8188552549761201,0.9999999999999923,2.5820239426237112e-49,8.394829320630385e-61,4.503993192252649e-20,2.8025083160255585e-20,1.4305791782837545e-20,2.70905697943336e-21,7.753192887489891e-15,4.5382064515945404e-42,5.809476820791913e-65,4.993759923187054e-38,6.344903294858062e-44,1.037056006813298e-36,3.991202633638183e-101,2.8876508431106344e-100,2.7423596611505793e-44,4.161411139166514e-102,7.195137656950388e-48,2.857083950872672e-116,1.8486813192807586e-100,1.8581281857580343e-103,6.033750029813268e-102,1.755823234614081e-100,3.4230440789591336e-117,4.833443863491342e-116,2.7195312284985484e-77,3.872822021865238e-43,2.441525067580917e-39,1.4395560596333957e-47,8.116237822417028e-23,2.4136257637467808e-23,5.8401409479901605e-36,2.917138445261795e-50,8.962391359388497e-36,9.993650787084678e-32,4.560583950786793e-29,3.2403014176025066e-42,1.0945188285767839e-40,1.4723994760565476e-52,3.321621177774191e-39,4.872711456484467e-44,2.4337057207897158e-23,1.0351954658729556e-48,9.824365960993094e-39,4.386834060316729e-70,7.902426910086195e-66,2.3911568775018456e-70,7.644370656804692e-36,1.890939785768673e-42,1.6401456159109777e-58,4.570577601430101e-29,2.5694854976746633e-70,7.801372984231716e-52,2.0139582380227617e-46,2.43370572078965e-23,3.1165194960477013e-59,7.588835349806295e-36,2.8072206499919184e-30,1.0647185887576827e-44,2.9605625360037864e-74,1.675665481841544e-36,9.583029414947681e-49,4.9503366007365214e-58,1.5750552094178458e-76,1.1168834098591639e-58,1.9211039448239595e-57,3.354000555029154e-32,2.940769788782672e-63,1.0678089664171026e-60,6.419367321293724e-70,1.7253105577660062e-73,2.5466312901114946e-58,5.741979481192686e-57,6.258026152062896e-69,1.6546475554442658e-81,1.7806282212030035e-86,4.945076117166282e-111,7.103207914839887e-96,3.618427936363425e-77,1.2204865783073217e-72,3.105024599725255e-126,3.8291241816004156e-79,2.3950450530708824e-86,4.503576686653727e-99,3.465406285885246e-55,3.213635147611992e-68,6.522889086767216e-49,1.524962033797516e-50,6.00062468343759e-101,2.3075239621543296e-71,4.210712909898976e-56,5.587247817713412e-63,7.512733155305412e-58,9.150170516318979e-40,1.4147859219788121e-70
4.1755524392164413e-19,0.4701885982796755,3.15485384157499e-29,1.1698949954660352e-33,4.30922988976907e-36,6.90529526119871e-32,0.0,0.0,2.167912775784616e-22,9.26115792548923e-39,3.9196293715576974e-52,2.7009721551859577e-52,7.853003814413855e-58,1.1876731637263609e-71,1.0115197647503547e-50,2.32604246057184e-40,7.76564567665983e-46,1.0192886543457953e-38,5.407617093851822e-89,1.3058455289988179e-74,1.840694469698286e-92,9.165867697272456e-92,5.779571926221651e-30,2.421710016326859e-89,2.7152998328331464e-63,5.114906360164047e-99,9.589226664638568e-107,3.898537919062736e-86,3.178994736104104e-102,2.9439169623803453e-100,1.0657778244893577e-62,4.3698840703092546e-113,2.8027858857593453e-112,6.457805075277235e-115,3.76,0.0,0.8188552549761201,0.9999999999999841,2.170346702388069e-48,7.056359870500595e-60,9.272927160520159e-20,5.769870062414256e-20,2.9453100729371564e-20,5.577470251687488e-21,1.5962455938507253e-14,1.8946118587704754e-41,4.8832153151190046e-64,2.0847964644616776e-37,2.648872225505357e-43,4.3295046835637714e-36,1.418535927817624e-99,1.0263163371095397e-98,1.1448811753161189e-43,1.4790306972021657e-100,3.0038283347805006e-47,2.0341041655541625e-114,6.570502956096916e-99,6.604078600101488e-102,2.144489264323004e-100,6.240470779559173e-99,2.4370401206985974e-115,3.441175849857393e-114,4.58688865949865e-76,1.616826958288321e-42,1.0192886543579394e-38,6.009863174637938e-47,1.6709901399090755e-22,4.969229513592967e-23,2.4381438823799846e-35,2.452030634018368e-49,3.741621967516901e-35,2.057516339652759e-31,9.389437545794157e-29,1.352762056368251e-41,4.569400652778392e-40,1.2376404838805327e-51,1.386711455476682e-38,2.034261113566451e-43,5.0105706016256676e-23,4.808196971136151e-48,4.1014793956836376e-38,3.687398354273818e-69,1.3328598090417094e-64,4.033035591775754e-69,3.1913742694722416e-35,7.894301373337512e-42,1.3786412179990672e-57,9.41001270859045e-29,4.333812874271612e-69,6.557524059645297e-51,8.407879420463682e-46,5.010570601625393e-23,2.6196224863005496e-58,3.168189372018003e-35,5.779571926454105e-30,4.444990519589068e-44,4.993421446234048e-73,6.995573531273742e-36,8.055107857047257e-48,4.1610561934663673e-57,2.720515846510078e-75,9.387506128922626e-58,1.614803619987535e-56,6.905295260353082e-32,2.471895085025353e-62,9.135330520116454e-60,5.491904006841205e-69,1.450229258489683e-72,1.636171279632843e-57,4.826479733375203e-56,5.260248060028089e-68,2.7908057629706407e-80,3.003290542631619e-85,3.520652558540236e-109,2.524591346045107e-94,6.249847476284477e-76,2.058593931481772e-71,2.243729477548082e-124,6.613859787789352e-78,4.1164705176308354e-85,1.6006416159130084e-97,2.9128827896781167e-54,5.420265391220994e-67,2.7231777903959517e-48,6.36641630174496e-50,2.027476256111879e-99,3.891976436964998e-70,3.539357915254665e-55,4.780008139837195e-62,6.314904893049527e-57,3.820016069034878e-39,2.3862432462894796e-69
8.470406376696209e-19,0.4701885982796755,6.399846390992829e-29,2.373223421327217e-33,1.7604610166785827e-35,1.4007884674452338e-31,0.0,0.0,4.397765916592368e-22,3.7834851967049237e-38,3.2135489727182395e-51,2.2144201812439746e-51,6.438366991186688e-57,9.737262157547216e-71,4.132388289616213e-50,9.502642419773047e-40,3.172519645789957e-45,4.164126739957845e-38,1.8214343674281108e-87,1.0706110611738615e-73,6.199965917567115e-91,3.087316676562294e-90,1.1724274478429306e-29,8.065427474991556e-88,2.2261668545496843e-62,1.7231502174550752e-97,3.229853776717943e-105,6.477479305941819e-85,1.0707667512734947e-100,9.915923110959178e-99,8.737890534600933e-62,2.9620497136364783e-111,1.8998195368732686e-110,4.377310561200678e-113,3.76,0.0,0.8188552549761201,0.9999999999999677,1.7793813534414174e-47,5.785230149305226e-59,1.881079509705518e-19,1.1704593555218484e-19,5.974771862244e-20,1.1314296795926981e-20,3.238098202102009e-14,7.74010763972407e-41,4.0035549467865725e-63,8.517073800605045e-37,1.0821507343425953e-42,1.768743931496208e-35,4.778019683461744e-98,3.45691608031893e-97,4.6772131686855385e-43,4.981782731945338e-99,1.2271618869126894e-46,1.371378758309003e-112,2.213126353283706e-97,2.2244355555222426e-100,7.2232304601612474e-99,2.1019624269368125e-97,1.6430353508926976e-113,2.3200166147983963e-112,7.533979792242315e-75,6.605265688898613e-42,4.16412674005742e-38,2.455225206171699e-46,3.389722855242856e-22,1.0080437013275014e-22,9.960613306269697e-35,2.01032285921714e-48,1.5285746598483242e-34,4.173818865045554e-31,1.9047144735983717e-28,5.526474395492293e-41,1.8667492624768468e-39,1.0146924459536011e-50,5.665168768425197e-38,8.310620411984172e-43,1.0164300363296899e-22,2.3618457930070017e-47,1.6755881611138253e-37,3.023151954053188e-68,2.189226243712747e-63,6.6242730845177906e-68,1.3037805210524348e-34,3.2250796957149273e-41,1.130293364944534e-56,1.9088882922182027e-28,7.118300669026782e-68,5.376254410411741e-50,3.434893269637289e-45,1.0164300363295777e-22,2.14772489258427e-57,1.2943087339401639e-34,1.1724274479378953e-29,1.8159236651911425e-43,8.201709716600442e-72,2.8579200474649135e-35,6.604054600081737e-47,3.411485268471461e-56,4.520177483903611e-74,7.696212665418091e-57,1.3239135686248092e-55,1.4007884670997675e-31,2.026609287341386e-61,7.553267934002538e-59,4.5408126220403744e-68,1.1889884792770857e-71,1.136693875777784e-56,3.957039687756622e-55,4.3126691783755935e-67,4.5839074954870375e-79,4.932914362374931e-84,2.3735992551650194e-107,8.503518949167902e-93,1.0384143239233358e-74,3.381299221604883e-70,1.5573437866802877e-122,1.098902695607782e-76,6.8227480220217465e-84,5.391401674326029e-96,2.3881572999419066e-53,8.902802181070724e-66,1.1125069824793342e-47,2.6008887903254592e-49,6.665899619084567e-98,6.392582984585215e-69,2.901779457922561e-54,3.952203166316995e-61,5.177340561616446e-56,1.560601208205602e-38,3.919411695547096e-68
1.7060114251655746e-18,0.4701885982796755,1.2889831570924844e-28,4.7799041839158664e-33,7.116064902906074e-35,2.8213063506238102e-31,0.0,0.0,8.85747219821006e-22,1.5293452092322997e-37,2.6024152748016494e-50,1.793294912029163e-50,5.213956521851948e-56,7.885487349806913e-70,1.6703774177369887e-49,3.841119999744427e-39,1.2823831651304964e-44,1.6832066079655589e-37,5.9781299720445515e-86,8.670085958363051e-73,2.0348908935431622e-89,1.013288246104307e-88,2.361367958139193e-29,2.6327093286349233e-86,1.8028076362286725e-61,5.657579152611049e-96,1.0600605653812536e-103,1.0559926901505362e-83,3.51435386707496e-99,3.254505252295422e-97,7.076170322052906e-61,1.9503465388344612e-109,1.2509264930906665e-108,2.8822178350538502e-111,3.76,0.0,0.8188552549761201,0.9999999999999348,1.440989153592235e-46,4.68502936739107e-58,3.7886530970125223e-19,2.357404054093428e-19,1.2033695440857859e-19,2.278794988333091e-20,6.521803410795823e-14,3.1286752616663667e-40,3.2421825950946222e-62,3.4427373991766784e-36,4.374226286409381e-42,7.149545768941314e-35,1.5681939025241675e-96,1.1345944713712183e-95,1.8906043465963898e-42,1.6350709781752507e-97,4.9603845503740676e-46,9.005620001524438e-111,7.263702289905427e-96,7.3008202281933925e-99,2.370736566501936e-97,6.898851153540135e-96,1.0789544391447092e-111,1.5235169620355935e-110,1.2212907016517571e-73,2.66995400593661e-41,1.6832066080462133e-37,9.924412858882949e-46,6.827188285906556e-22,2.0302852012597807e-22,4.026239154889804e-34,1.6280115725303857e-47,6.1787431731611445e-34,8.40642392984799e-31,3.8362559117062167e-28,2.2338893112504214e-40,7.545698986014474e-39,8.217242512467511e-50,2.289951794450527e-37,3.359285645919227e-42,2.0471759886636674e-22,1.2760927987390848e-46,6.772995250718034e-37,2.448226832890993e-67,3.548830085101816e-62,1.0738232138927854e-66,5.2700893226223304e-34,1.303628777592322e-40,9.153408715896477e-56,3.8446623346448673e-28,1.1539072122947549e-66,4.35383020614613e-49,1.3884389275854592e-44,2.0471759886632142e-22,1.7392834754827123e-56,5.231802844725154e-34,2.3613679585230557e-29,7.340253807798469e-43,1.329532486239759e-70,1.155216977392296e-34,5.3481192656279016e-46,2.7627092201757804e-55,7.369029889297624e-73,6.232499239405348e-56,1.0721395304365246e-54,2.8213063492273804e-31,1.641200883818293e-60,6.142192042430358e-58,3.692513715133789e-67,9.628784169152071e-71,8.38044658651541e-56,3.204513330242036e-54,3.492511327044759e-66,7.430712104671965e-78,7.996467257291835e-83,1.5587038075422814e-105,2.790940064185844e-91,1.6928715733743504e-73,5.481274006009224e-69,1.0813072768911391e-120,1.7914887425687925e-75,1.1109076558858676e-82,1.76951199327526e-94,1.933991698649487e-52,1.4431825983150672e-64,4.496931097738522e-47,1.0513208336948048e-48,2.1620687665007884e-96,1.0362652493103177e-67,2.349936238736211e-53,3.2138659783286827e-60,4.1927446181094914e-55,6.308199601826722e-38,6.35353525116211e-67
3.423953000157482e-18,0.4701885982796755,2.586980225517424e-28,9.593361352558312e-33,2.8613383998612743e-34,5.662342119092365e-31,0.0,0.0,1.7776884761454182e-21,6.149429823280612e-37,2.0946502178680457e-49,1.44339981714992e-49,4.196645822088051e-55,6.346926239499116e-69,6.716514129806141e-49,1.544497457628949e-38,5.156406306349724e-44,6.768099748685471e-37,1.9372485684496453e-84,6.978439476326485e-72,6.594184949826974e-88,3.2836208188268877e-87,4.739248978150646e-29,8.508492736952612e-85,1.451056426583484e-60,1.834686283388238e-94,3.4351737388133087e-102,1.7054312741521673e-82,1.1388457084920605e-97,1.0546417809826031e-95,5.695517523543855e-60,1.2659866062817538e-107,8.11987078581624e-107,1.8708722325473992e-109,3.76,0.0,0.8188552549761201,0.9999999999998691,1.1598334340315406e-45,3.7709192236431854e-57,7.603800271626531e-19,4.73129345127952e-19,2.4151542598086254e-19,4.573525605383855e-20,1.308921379694843e-13,1.2580265623152202e-39,2.609590616067818e-61,1.3843095606115294e-35,1.7588571489514137e-41,2.8748009088545277e-34,5.0818256022133113e-95,3.676720856886324e-94,7.60203693880413e-42,5.298544761569595e-96,1.9945488088640493e-45,5.837824940550683e-109,2.3538459230126188e-94,2.3658742143451634e-97,7.682512852555705e-96,2.235613742990709e-94,6.994240384165118e-110,9.876083255001771e-109,1.9668511125402932e-72,1.0735767672224946e-40,6.768099749334894e-37,3.990562776522685e-45,1.3702119147218515e-21,4.074768201107816e-22,1.6189330561305306e-33,1.310365347372584e-46,2.4844454548228664e-33,1.6871634115520257e-30,7.699338788201637e-28,8.982370669463681e-40,3.0340923747287134e-38,6.6139516607621335e-49,9.207795449726225e-37,1.3507539835546557e-41,4.108667893330547e-22,7.715782697184698e-46,2.723391601597082e-36,1.9705459460174149e-66,5.715281450360736e-61,1.7293591819643515e-65,2.1190797378976397e-33,5.2418339789933985e-40,7.36745965678181e-55,7.7162104183315955e-28,1.8583319860149386e-65,3.5043413177905635e-48,5.582853058542706e-44,4.1086678933287246e-22,1.399926935316359e-55,2.103684913540583e-33,4.7392489796941396e-29,2.951483782061669e-42,2.1411710731117804e-69,4.645076657779943e-34,4.304606916757365e-45,2.2236687323402662e-54,1.1901002719799473e-71,5.0164204009193204e-55,8.629511645638815e-54,5.662342113477382e-31,1.3209813074892692e-59,4.9539003984058563e-57,2.978146570191375e-66,7.750159162966771e-70,6.4142340448727285e-55,2.5792711111809646e-53,2.811076978385251e-65,1.196693318880042e-76,1.2878064403154425e-81,1.0104179343312292e-103,9.044207250771498e-90,2.7339873787060263e-72,8.827456715386439e-68,7.769558359555585e-119,2.8932591045850714e-74,1.7930094635229186e-81,5.734208806388115e-93,1.55664477254389e-51,2.3242010836958646e-63,1.8081962161744845e-46,4.227314833607395e-48,6.96539285241811e-95,1.6688732377330428e-66,1.8914331247633015e-52,2.5920993418270665e-59,3.3746856286996126e-54,2.5364993150983087e-37,1.0232172633333918e-65
