Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939)
4.542010254652812e-10,0.8706236377490163,0.0,1.074905647723196e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.21122517348417e-16,5.494324281379923e-25,0.0,8.645295596728432e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061962263038949,0.9980267884976731,0.0,0.0,0.00024409010492128477,0.0001574795575370068,3.9842512470171865e-05,4.6748077324824936e-05,0.001973211494921707,5.0127490415056204e-09,1.5438872057037736e-15,9.925126627062145e-09,9.860690781830352e-18,1.3547793160530223e-11,2.614606309486771e-26,2.7894098710635906e-24,1.7075132932850338e-13,4.443460026113032e-26,1.5893947683030676e-14,3.59864279297818e-33
4.6459088027864855e-10,0.8706245433899021,0.0,1.1046399383872972e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.664226462168376e-16,6.027971998890126e-25,0.0,9.739667033673517e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061906440034898,0.9980021247746935,0.0,0.0,0.0002496726420758269,0.00016128471659944012,4.078354855753537e-05,4.7583602194942744e-05,0.0019978752175477724,5.2494984052320344e-09,1.653327609683623e-15,1.0268418686627265e-08,1.0268728817071445e-17,1.4216035511696501e-11,2.9487915220630177e-26,3.1278172909290442e-24,1.7937658622288045e-13,5.0131722725721954e-26,1.670069875830072e-14,4.148112338532447e-33
4.749807350920159e-10,0.8706254490233655,0.0,1.134630102607189e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.139320070329989e-16,6.600078677053989e-25,0.0,1.0944931548394587e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061850617544909,0.9979780664968442,0.0,0.0,0.00025525513347839,0.00016509753548609542,4.172570633696612e-05,4.841028692258841e-05,0.0020219334950342593,5.491901931733142e-09,1.7678646355783556e-15,1.0613267659187855e-08,1.0682963019165013e-17,1.4901668840391047e-11,3.317233981396751e-26,3.498489492662976e-24,1.8823630131466512e-13,5.641521820396028e-26,1.7529355562019678e-14,4.766979131156123e-33
4.853705899053832e-10,0.8706263546494086,0.0,1.1648772746783734e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.637074536171875e-16,7.212498204764537e-25,0.0,1.226969804802065e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061794795568978,0.9979545987923019,0.0,0.0,0.00026083757914062254,0.0001689179327272065,4.2668973991820314e-05,4.922822493841867e-05,0.00204540119920504,5.7399707993278846e-09,1.88761776396357e-15,1.095951855712788e-08,1.110328270062313e-17,1.5604755865586594e-11,3.722631086184016e-26,3.9037065132090896e-24,1.973315186220443e-13,6.333150950292186e-26,1.8379996060423388e-14,5.462287456134642e-33
4.957604447187506e-10,0.8706272602680333,0.0,1.1953825518216148e-12,0.0,0.0,0.0,0.0,0.0,0.0,8.158060538102458e-16,7.867131244773239e-25,0.0,1.3723040607276971e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061738974107098,0.9979317071738113,0.0,0.0,0.0002664199790740524,0.00017274582772928027,4.3613339829290566e-05,5.0037508667416275e-05,0.002068292817315087,5.99371606539394e-09,2.0127066745724904e-15,1.1307022079188576e-08,1.1529578765322116e-17,1.632535749526488e-11,4.167826752138937e-26,4.3458526010836716e-24,2.0666324931204688e-13,7.092955980562472e-26,1.9252694310396474e-14,6.241606591434974e-33
5.06150299532118e-10,0.8706281658792409,0.0,1.226147000056817e-12,0.0,0.0,0.0,0.0,0.0,0.0,8.702850587163438e-16,8.56592617579752e-25,0.0,1.531453940790969e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061683153159266,0.9979093774891008,0.0,0.0,0.00027200233329009206,0.00017658114073312005,4.455879227497561e-05,5.083822957718198e-05,0.0020906225016356244,6.253148672163877e-09,2.1432512342402197e-15,1.1655633719627533e-08,1.1961743739696554e-17,1.7063533100321897e-11,4.655827795899689e-26,4.827425309441234e-24,2.1623247689346867e-13,7.926115919531019e-26,2.01475210999718e-14,7.11310807953069e-33
5.165401543454853e-10,0.870629071483034,0.0,1.2571716502025352e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.272019241063778e-16,9.310878430877061e-25,0.0,1.705427165328015e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061627332725475,0.9978875959551698,0.0,0.0,0.0002775846418000354,0.00018042379283995697,4.5505319876201657e-05,5.163047814785802e-05,0.002112404035167869,6.5182794431166825e-09,2.2793715044159068e-15,1.2005214395706166e-08,1.2399671732493049e-17,1.78193403283803e-11,5.189797539065412e-26,5.351031264463356e-24,2.26040153681487e-13,8.838081340377928e-26,2.1064543511196454e-14,8.085545775397865e-33
5.269300091588527e-10,0.8706299770794145,0.0,1.2884575040922825e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.866142770278424e-16,1.0104031522886055e-24,0.0,1.8952857007628136e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061571512805723,0.9978663491042083,0.0,0.0,0.00028316690461506407,0.0001842737059650798,4.645291129601129e-05,5.241434392547165e-05,0.0021336508857212754,6.7891190893804455e-09,2.421187727846383e-15,1.2355629478661745e-08,1.284325845716902e-17,1.8592835393873696e-11,5.773074311852808e-26,5.919396248039488e-24,2.360872062915536e-13,9.834606757801983e-26,2.2003825598427595e-14,9.16834527516796e-33
5.3731986397222e-10,0.8706308826683833,0.0,1.3200055301148768e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0485799406386527e-15,1.0947476276950083e-24,0.0,2.1021444840718063e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061515693400005,0.9978456238235268,0.0,0.0,0.00028874912174624284,0.00018813080286904715,4.740155531714882e-05,5.318991548601491e-05,0.0021543761659857234,7.065678205422403e-09,2.5688203375471614e-15,1.2706749520943118e-08,1.3292401198552302e-17,1.9384072870262867e-11,6.409163146510512e-26,6.535359945062041e-24,2.463745317001864e-13,1.0921736157217339e-25,2.2965427900459677e-14,1.0371575221408218e-32
5.477097187855874e-10,0.870631788249943,0.0,1.3518166697784903e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1131568977920147e-15,1.1843351950843553e-24,0.0,2.3271764808303654e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061459874508315,0.9978254072963648,0.0,0.0,0.0002943312932045275,0.00019199500710628164,4.8351240835383054e-05,5.3957280494578456e-05,0.0021745926927216534,7.347967276146854e-09,2.7223899420411473e-15,1.3058449198366384e-08,1.3746998823778103e-17,2.0193105996609548e-11,7.101756735079143e-26,7.201887160820492e-24,2.569030030438105e-13,1.210583968404768e-25,2.394940815744192e-14,1.1706050987779155e-32
5.580995735989547e-10,0.870632693824095,0.0,1.3838918327964436e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.1804033196863359e-15,1.2793845350334893e-24,0.0,2.571610973714646e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061404056130649,0.9978056870480725,0.0,0.0,0.00029991341900075853,0.0001958662430620401,4.930195686424735e-05,5.471652566280876e-05,0.0021943129405786093,7.635996671790193e-09,2.8820173359827707e-15,1.3410608147417385e-08,1.4206951759198838e-17,2.1019986448336878e-11,7.85472485135147e-26,7.922061390106975e-24,2.676734652806077e-13,1.3393595192233284e-25,2.495582077249888e-14,1.3183295098989824e-32
5.684894284123221e-10,0.8706335993908412,0.0,1.4162319039951717e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2503775259766807e-15,1.3801192057209944e-24,0.0,2.836739209265476e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061348238267004,0.9977864508811191,0.0,0.0,0.0003054954991456704,0.0001997444358952405,5.025369252759869e-05,5.5467736814673025e-05,0.0022135491070874582,7.929776655815041e-09,3.0478234837419925e-15,1.3763109806792131e-08,1.46721619865204e-17,2.186476466019312e-11,8.6721381537273e-26,8.699097336290108e-24,2.7868674129001387e-13,1.4792029934467683e-25,2.5984717567172648e-14,1.4815657666853843e-32
5.788792832256894e-10,0.8706345049501829,0.0,1.4488377379602757e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.323138017689618e-15,1.4867675415027599e-24,0.0,3.123912170108883e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.606129242091737,0.9977676869282175,0.0,0.0,0.00031107753364988415,0.00020362951158196346,5.1206437065216346e-05,5.621099883640591e-05,0.0022323130595352297,8.229317378903583e-09,3.219929531903134e-15,1.4115842376374299e-08,1.5142533034011157e-17,2.2727489576154794e-11,9.558254913606302e-26,9.536333121713163e-24,2.899436271497385e-13,1.6308497386836535e-25,2.7036147193796657e-14,1.661626335040572e-32
5.892691380390568e-10,0.8706354105021223,0.0,1.4817101662726333e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.3987434333460611e-15,1.5995627878906835e-24,0.0,3.4345468972487266e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061236604081748,0.9977493835807597,0.0,0.0,0.0003166595225239175,0.00020752139685167862,5.2160179824485715e-05,5.6946395749862426e-05,0.0022506164065297855,8.534628887762856e-09,3.398456790955412e-15,1.4468697545052658e-08,1.5617969953700768e-17,2.3608208988143125e-11,1.0517548120435773e-25,1.0437244300528401e-23,3.0144489852082656e-13,1.7950724744958306e-25,2.8110155928156516e-14,1.85991515101031e-32
5.996589928524241e-10,0.8706363160466613,0.0,1.5148499917428403e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.4772525866644196e-15,1.7187429857652996e-24,0.0,3.7701236524403866e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061180787760131,0.9977315295496633,0.0,0.0,0.00032224146577817684,0.00021142001923815857,5.311491026697425e-05,5.767401065394171e-05,0.0022684704371538932,8.845721118094798e-09,3.583526749919045e-15,1.4821571584413599e-08,1.60983793317806e-17,2.4506969266268618e-11,1.1554689022909847e-25,1.1405434502968729e-23,3.1319130556600423e-13,1.9726784155362235e-25,2.9206787035224514e-14,2.0779206619782445e-32
6.100488476657915e-10,0.8706372215838007,0.0,1.5482579959443516e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.5587244180999727e-15,1.8445511200996658e-24,0.0,4.1321930171118795e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061124971952513,0.9977141137863722,0.0,0.0,0.0003278233634229677,0.00021532530700815725,5.407061795911292e-05,5.839392580661766e-05,0.0022858861999629845,9.162603904443557e-09,3.775261055870494e-15,1.517436394825705e-08,1.6583669241783375e-17,2.5423815711970486e-11,1.2674578070487829e-25,1.244465116290266e-23,3.251835795913506e-13,2.164514695872027e-25,3.032608159617611e-14,2.317232166623756e-32
6.204387024791588e-10,0.8706381271135428,0.0,1.5819349330815587e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.6432180379480514e-15,1.9772349882379014e-24,0.0,4.522372335840747e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061069156658891,0.9976971255523002,0.0,0.0,0.0003334052154684859,0.00021923718922073983,5.502729257988466e-05,5.9106222556685625e-05,0.00230287443354409,9.48528697200361e-09,3.973781530983723e-15,1.552697851563868e-08,1.7073749280072327e-17,2.635879227057462e-11,1.3882324690335891e-25,1.3558774357652316e-23,3.374224276475905e-13,2.37146483112726e-25,3.1468077831829303e-14,2.579530831385189e-32
6.308285572925262e-10,0.8706390326358892,0.0,1.6158815377693108e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.730792672610178e-15,2.117047364103728e-24,0.0,4.9423537097270325e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6061013341879261,0.9976805543314353,0.0,0.0,0.00033898702192482937,0.0002231555956473339,5.598492391035844e-05,5.981098143571144e-05,0.002319445653908627,9.813779947658139e-09,4.179210149580664e-15,1.5879322045861215e-08,1.756853048880158e-17,2.731194189664315e-11,1.518328268965402e-25,1.475183450440316e-23,3.4990853938178595e-13,2.594454927534207e-25,3.26328119591678e-14,2.8666087742880105e-32
6.412184121058935e-10,0.8706399381508413,0.0,1.6500985186016259e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.8215077138142016e-15,2.2642458487903992e-24,0.0,5.3938995937923873e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6060957527613617,0.9976643899093613,0.0,0.0,0.00034456878280198823,0.00022708045684062002,5.6943501842644745e-05,6.050828207878553e-05,0.002335610075472712,1.0148092350467173e-08,4.391669057915776e-15,1.6231305587280854e-08,1.8067925423585082e-17,2.828330625180123e-11,1.6583025593948018e-25,1.602799912171522e-23,3.626425813828196e-13,2.8344493642216236e-25,3.3820317479038386e-14,3.1803576141783165e-32
6.516082669192609e-10,0.8706408436584007,0.0,1.6845865661022864e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.915422658804068e-15,2.4190930521805475e-24,0.0,5.878851822229256e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6060901713861954,0.9976486222763943,0.0,0.0,0.000350150498109857,0.00023101170404472618,5.7903016368116624e-05,6.119820332780318e-05,0.002351377707920624,1.0488233604066752e-08,4.6112805483993375e-15,1.6582842769710945e-08,1.8571848038715823e-17,2.927292607896811e-11,1.8087387239568952e-25,1.7391592787031604e-23,3.7562520417428986e-13,3.092457915567971e-25,3.5030626054824486e-14,3.522790796871284e-32
6.619981217326282e-10,0.8706417491585694,0.0,1.7193463473869343e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.012597155600318e-15,2.5818564565748357e-24,0.0,6.399127750289182e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6060845900624268,0.9976332416998139,0.0,0.0,0.0003557321678582262,0.00023494926925863603,5.8863457585661455e-05,6.188082315852722e-05,0.002366758283972388,1.0834213027914098e-08,4.8381670778070085e-15,1.6933851090094918e-08,1.9080213769735484e-17,3.028084095093518e-11,1.970243920656845e-25,1.884708507325295e-23,3.888570375299179e-13,3.369531799619359e-25,3.6263766918056637e-14,3.896033179892854e-32
6.723879765459956e-10,0.8706426546513484,0.0,1.7543785093459106e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.1130909782156294e-15,2.75280849206557e-24,0.0,6.956724956187011e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6060790087900554,0.9976182386834823,0.0,0.0,0.00036131379205678766,0.00023889308519737124,5.982481569656439e-05,6.255621872522409e-05,0.002381761299765925,1.118603984264693e-08,5.072451256141648e-15,1.7284251205440706e-08,1.95929394726528e-17,3.1307089420519714e-11,2.1434510513289445e-25,2.0399099812003218e-23,4.023386932714026e-13,3.666767137232344e-25,3.751976722045643e-14,4.302332685832378e-32
6.827778313593629e-10,0.8706435601367394,0.0,1.7896836792454712e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.2169640240607338e-15,2.9322265448551187e-24,0.0,7.553723014839964e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6060734275690808,0.9976036039631762,0.0,0.0,0.0003668953707151352,0.00024284308528594534,6.078708100368412e-05,6.322446636760945e-05,0.002396396019524454,1.1543723170918049e-08,5.3142558449026566e-15,1.763396685644803e-08,2.0109943414980406e-17,3.2351709048857146e-11,2.3290193264856834e-25,2.205241737068136e-23,4.160707658011426e-13,3.9853059473166044e-25,3.879865209861368e-14,4.744064436954025e-32
