Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183),S(2796),S(2678),S(6211),CHFO2(343)
0.0,0.45741122518826327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6390250757714873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.433821438735389e-20,0.45741122518826327,1.0472995318233913e-30,5.415122513039282e-35,7.203019780917046e-39,2.505057937538743e-33,0.0,0.0,6.815306356152137e-24,1.257219187960083e-41,4.368079049846433e-56,3.0806763874786597e-56,9.309238935116257e-62,1.6730663477957213e-75,2.13484423935403e-53,4.37611654552435e-43,1.6020735725825044e-48,1.7951432517345134e-41,1.424709487953142e-95,2.122712466879659e-78,5.278222600868987e-99,2.6348164540216443e-98,2.0819133580112567e-31,4.583825545162254e-96,3.6029088360360935e-67,1.494927029674116e-105,3.288388397431303e-113,1.870929379108909e-91,1.0539186176830786e-108,8.934885577096161e-107,1.0644757587009715e-66,9.194783695329062e-121,5.6830650009788455e-120,1.419732495255201e-122,3.76,0.0,0.6390250757714873,0.9999999999999996,1.740004999786418e-52,7.166575531683352e-64,2.957422873397153e-21,1.8432669118967326e-21,9.328378031320402e-22,1.8131815836837953e-22,5.809475018968239e-16,3.7593003543957035e-44,6.9000017374569625e-68,3.782220721576946e-40,4.653197630565154e-46,7.239132199611335e-39,4.416025950423803e-106,3.295804967842128e-105,2.212176350842424e-46,4.719775747298877e-107,6.182035393393639e-50,4.325962350956762e-122,2.107835167341959e-105,2.12569287034298e-108,6.836764046103725e-107,1.9827218403076937e-105,5.133776710897715e-123,7.216613216411948e-122,3.8823420319566594e-81,2.804670521592683e-45,1.7951432517358325e-41,1.1682173631065833e-49,5.252673245573579e-24,1.5626341578778252e-24,4.147701623995374e-38,2.0477037197467844e-53,6.035195192993693e-38,7.508728338064114e-33,3.313844854194155e-30,2.5694915804819927e-44,8.544759465819672e-43,1.394020205145343e-55,2.534456699415985e-41,2.905967898480348e-46,1.6298767525627525e-24,7.01919378120751e-51,5.699149671287465e-41,5.359245834923982e-73,9.663769572672222e-70,2.9607125464589527e-74,5.092466354453725e-38,1.1897327350475212e-44,1.7064204523220037e-61,3.3213535825236245e-30,3.1799872526807034e-74,7.475265397064616e-55,1.6612306360316115e-48,1.6298767525627478e-24,3.0611112273265683e-62,5.090153142486193e-38,2.0819133580156283e-31,8.51878003874434e-47,3.9608076087440754e-78,1.1623731518944743e-38,8.271499092335853e-52,4.585056485687387e-61,1.1119599594768484e-80,1.1179739934366534e-61,1.9287321899455943e-60,2.505057937526934e-33,3.1867835884083953e-66,6.018982925502342e-64,4.128004400718633e-73,2.0792859640644064e-76,1.1713589503409125e-60,5.487613173630608e-60,7.462409997194708e-72,2.479466706975507e-85,2.92589053529499e-90,5.5010648789040946e-117,2.8516623594988873e-100,2.518815569857258e-81,1.6105023557518704e-76,5.09551820627198e-132,2.7755340088439806e-83,2.0935050222157175e-90,5.043132570823307e-104,2.4858095336605258e-58,2.906196400829709e-72,5.411504960331487e-51,1.2562880058922185e-52,1.4102547174678043e-105,2.2090175683378772e-75,3.0735913722098446e-59,3.272570357705751e-66,7.183460506943568e-61,6.87372129669491e-42,1.8317039819007967e-74,6.681270536145432e-73,5.3730675103685416e-58,4.530584390043194e-85,3.440500540148279e-81,1.9223451877331763e-84
4.0147000284590893e-20,0.45741122518826327,2.932438689863811e-30,1.5162345264243904e-34,4.3506239476737724e-38,7.014162225146607e-33,0.0,0.0,1.9082857797226164e-23,7.593603895278962e-41,5.1857834479667115e-55,3.657379009281863e-55,1.1051928555797324e-60,1.9862643680963014e-74,1.289445920566917e-52,2.643174393486553e-42,9.676524378411744e-48,1.0842665240669657e-40,6.806008244634868e-94,2.5200842407515367e-77,2.521470275094314e-97,1.2586834378770235e-96,5.829357402417371e-31,2.7874357640496273e-94,4.2773733701495845e-66,7.141497311588293e-104,1.5714533194803998e-111,5.882501322941705e-90,5.035228397843369e-107,4.268302059107342e-105,1.263745620846103e-65,7.09510709788199e-119,4.385308211262789e-118,1.0955293359528695e-120,3.76,0.0,0.6390250757714873,0.9999999999999984,2.065733935746383e-51,8.508158471225281e-63,8.280784045512028e-21,5.161147353311795e-21,2.611945848769714e-21,5.076908434305182e-22,1.6266530052363938e-15,2.2706174140553484e-43,8.191682062710029e-67,2.2844613156954293e-39,2.810531368810326e-45,4.3724358485654366e-38,2.1095885888443796e-104,1.5744455827953141e-103,1.336154515942123e-45,2.254693511917622e-105,3.73394937755646e-49,3.7630750513504095e-120,1.0069381534594567e-103,1.0154689924914774e-106,3.266004226133296e-105,9.47170015777829e-104,4.465777899039163e-121,6.277599050940492e-120,8.684676616235387e-80,1.6940209951510802e-44,1.0842665240685313e-40,7.056032873470216e-49,1.47074850876057e-23,4.37537564205756e-24,2.505211780893038e-37,2.431033856085705e-52,3.6452578965680745e-37,2.1024439347672298e-32,9.278765591748815e-30,1.551972914608488e-43,5.1610347173462625e-42,1.6549808715468437e-54,1.5308118464472064e-40,1.755204610682248e-45,4.563654907175683e-24,4.2964022161149625e-50,3.4422864014576048e-40,6.362496655221178e-72,2.161746703142747e-68,6.622995859012917e-73,3.07584967808932e-37,7.185985719686155e-44,2.0258623914215334e-60,9.299790031044576e-30,7.113504629282779e-73,8.874635079155878e-54,1.0033833071557745e-47,4.563654907175656e-24,3.634151259007618e-61,3.074452498061261e-37,5.829357402443774e-31,5.145343143646637e-46,8.860168315172587e-77,7.020733837442046e-38,9.819922950657126e-51,5.443379059868644e-60,3.496168887695492e-79,1.326533761528893e-60,2.289790855773487e-59,7.014162225075283e-33,3.7833644266435213e-65,9.095886997019081e-63,6.23824026480708e-72,2.4685286133106937e-75,7.830153911601895e-60,6.514894359617836e-59,8.85937314963829e-71,5.546483607382314e-84,6.545116816163756e-89,4.785275157099834e-115,1.3622733290748499e-98,7.916908901787099e-80,3.6037752757211625e-75,4.4377417400062124e-130,8.726723009248129e-82,5.9040191248983484e-89,2.4093760851456874e-102,2.951153078362001e-57,6.501045100798747e-71,3.268548996040098e-50,7.587979555591316e-52,5.819477014770753e-104,4.941483939668869e-74,3.6489676770873515e-58,4.945508324565348e-65,8.528204313825706e-60,4.151727663195995e-41,4.097448539242143e-73,1.4945734938533766e-71,6.379408642454041e-57,1.4244882217711478e-83,1.0817461135319246e-79,6.0441608454648876e-83
9.176457207906489e-20,0.45741122518826327,6.702717008977912e-30,3.465679967758881e-34,2.094638152290492e-37,1.6032370800514847e-32,0.0,0.0,4.3617960679374947e-23,3.6559933985880114e-40,5.0914329404669624e-54,3.5908364036534366e-54,1.0850849034023076e-59,1.9501261349696763e-73,6.208127047997759e-52,1.2725746914232483e-41,4.658829949090048e-47,5.22027657632824e-40,3.543874364747099e-92,2.474233651610099e-76,1.3129243446718833e-95,6.553938565706834e-95,1.3324245491173e-30,1.2586676481964052e-92,4.19955053930688e-65,3.718622285706415e-102,8.180191852964695e-110,1.3123536910551867e-88,2.621661203545838e-105,2.2224960329259311e-103,1.240752944690543e-64,7.732594785111603e-117,4.77932339107378e-116,1.193961468155578e-118,3.76,0.0,0.6390250757714873,0.9999999999999963,2.0281498277508839e-50,8.353360439763605e-62,1.892750638974178e-20,1.1796908236145693e-20,5.970161940045069e-21,1.1604362135510176e-21,3.7180640116166785e-15,1.093204543058785e-42,8.042642025183312e-66,1.0998697856290058e-38,1.353149870891216e-44,2.1051396436472546e-37,1.0984584045971687e-102,8.198105507935258e-102,6.433008828739798e-45,1.174014237332407e-103,1.7977358923149323e-48,3.9114311130170846e-118,5.243106089043795e-102,5.287525991204895e-105,1.7006016295789417e-103,4.931894635287427e-102,4.641837427567572e-119,6.525088100956055e-118,1.7159489109916292e-78,8.155981878381496e-44,5.2202765763436125e-40,3.3971760923736236e-48,3.3617108771668666e-23,1.0000858610415624e-23,1.2061516322576022e-36,2.3868034557398975e-51,1.755034762122391e-36,4.80558613712598e-32,2.120860706687886e-29,7.472081516002096e-43,2.48481605264713e-41,1.6248700703906137e-53,7.370200081900953e-40,8.450554648782549e-45,1.0431211216401453e-23,2.126395309973534e-49,1.657312724410359e-39,6.246736945185593e-71,4.271247300982227e-67,1.3085924056580743e-71,1.4808892158740484e-36,3.459742793516884e-43,1.9890037223835229e-59,2.125666292800018e-29,1.4055086750282943e-71,8.713169346076876e-53,4.830858734461859e-47,1.0431211216401322e-23,3.568031277335451e-60,1.480216533834384e-36,1.3324245491300125e-30,2.4772612356274356e-45,1.7506199645171681e-75,3.38018112570826e-37,9.641256949558664e-50,5.34434183989824e-59,7.799755060774226e-78,1.3020230435117035e-59,2.248130240197823e-58,1.603237080017145e-32,3.714536180265962e-64,9.78494016233048e-62,6.7108142417743014e-71,2.4236167017069752e-74,4.539030606334745e-59,6.396361914822919e-58,8.698185095626598e-70,1.0958932143644614e-82,1.2932064007344396e-87,4.9739305717520806e-113,7.093328981559106e-97,1.7660902729296403e-78,7.121465852422818e-74,4.624823318773498e-128,1.9468838977276155e-80,1.2842531202295236e-87,1.2544674505956257e-100,2.8974595924348316e-56,1.2844969599375124e-69,1.5736656424642154e-49,3.653285521138043e-51,2.302131573310918e-102,9.763539553522125e-73,3.582578103447246e-57,5.3201521791164624e-64,8.37304156683856e-59,1.9988781530672827e-40,8.095867833930938e-72,2.953025366679219e-70,6.263561599769144e-56,3.1779548620756197e-82,2.413314954806822e-78,1.3484190357410198e-81
1.949997156680129e-19,0.45741122518826327,1.4243273659339164e-29,7.364574414802126e-34,9.147835121762737e-37,3.406878795186137e-32,0.0,0.0,9.268816644367542e-23,1.5966683687093988e-39,4.503314777158181e-53,3.1760541418924535e-53,9.597453105877732e-59,1.7248644818793425e-72,2.711252183934398e-51,5.557668012658521e-41,2.0346334372005748e-46,2.2798319299940076e-39,1.4142672263963686e-90,2.188431645299594e-75,5.239536404341404e-94,2.6155048343894633e-93,2.831402166845787e-30,4.752951584442773e-91,3.714454893648361e-64,1.484052344903709e-100,3.2641689969625534e-108,2.4578932427352368e-87,1.0462120960055187e-103,8.869398240843484e-102,1.0974319289127718e-63,6.325742651522472e-115,3.9097832751379754e-114,9.767346163675578e-117,3.76,0.0,0.6390250757714873,0.9999999999999921,1.793875554579458e-49,7.388452710214592e-61,4.022095107820128e-20,2.5068430001828575e-20,1.2686594122595804e-20,2.465926953776904e-21,7.900886023181835e-15,4.774311450087859e-42,7.113625791255928e-65,4.803420314278492e-38,5.909560990017971e-44,9.193697893509251e-37,4.383659137137286e-101,3.271648700145798e-100,2.8094639660718296e-44,4.685182632464344e-102,7.851184948723938e-48,3.1309783784637166e-116,2.0923860036110332e-100,2.110112820646989e-103,6.786654680890842e-102,1.968189682036554e-100,3.715645808080761e-117,5.223129122686089e-116,3.0534419693210787e-77,3.5619315640439687e-43,2.2798319300076047e-39,1.4836360516203629e-47,7.143635613978944e-23,2.1251824547126137e-23,5.267581062471513e-36,2.1111006269127044e-50,7.664697895100187e-36,1.0211870543591934e-31,4.5068290017221854e-29,3.263254307171272e-42,1.0851844521454266e-40,1.4371791908009776e-52,3.218760008257543e-39,3.690579231071764e-44,2.216632383485262e-23,9.794918272249247e-49,7.237920082534712e-39,5.5251680859694374e-70,7.600456442191766e-66,2.3285702930998355e-70,6.467432270144915e-36,1.5109605735090003e-42,1.7592512728931586e-58,4.517040872156621e-29,2.5010276175576626e-70,7.706699612200298e-52,2.1097629541342763e-46,2.2166323834852047e-23,3.1558832955226696e-59,6.464494490951254e-36,2.831402166901306e-30,1.0818850652898647e-44,3.115134700751894e-74,1.4762139029050824e-36,8.52757968005341e-49,4.727009834858938e-58,1.4608073990361264e-76,1.151462781020686e-58,1.988445737700509e-57,3.4068787950361656e-32,3.2854677872820486e-63,8.994045805919283e-61,6.168394518751081e-70,2.1436627196940646e-73,2.6581019412749142e-58,5.657509676728287e-57,7.693446216704087e-69,1.9500846549744397e-81,2.3011930029326636e-86,3.9814759861190206e-111,2.830761389867402e-95,3.307595994176268e-77,1.2673095916574733e-72,3.721527077650923e-126,3.646298074630666e-79,2.380788849059036e-86,5.0061231211430176e-99,2.5627701968223836e-55,2.2856937097965294e-68,6.872611299619115e-49,1.5954857674867056e-50,8.216151162120745e-101,1.7373696971572263e-71,3.1687497610923086e-56,4.890136434115524e-63,7.405860444123326e-58,8.729626046682698e-40,1.4406164248210593e-70,5.254750860462415e-69,5.540136819111265e-55,5.951957746650521e-81,4.519870992144819e-77,2.5254396215176647e-80
4.014700028459089e-19,0.45741122518826327,2.932438700859387e-29,1.5162377566385675e-33,3.819041087840498e-36,7.014162225699455e-32,0.0,0.0,1.9082857797228806e-22,6.665776134565204e-39,3.785307415202389e-52,2.669664890982473e-52,8.067237633906643e-58,1.4498525278581345e-71,1.1318944156648083e-50,2.3202169922953466e-40,8.494194082019584e-46,9.51784952330593e-39,5.0265272267775095e-89,1.8395086612012615e-74,1.862213301605754e-92,9.295913831153027e-92,5.829357402212207e-30,1.649092358638339e-89,3.1222231508555283e-63,5.274894392914229e-99,1.1600869561559695e-106,4.245399412121642e-86,3.7183658394570874e-102,3.1523230505891775e-100,9.22457662180901e-63,4.5526829280018115e-113,2.813899416252695e-112,7.029629979770575e-115,3.76,0.0,0.6390250757714873,0.9999999999999838,1.50786049273428e-48,6.21043969067587e-60,8.280784045512028e-20,5.161147353325468e-20,2.6119458487697366e-20,5.076908434168228e-21,1.6266530041530488e-14,1.9931810479053857e-41,5.979431105665643e-64,2.0053334246682897e-37,2.4671253830046647e-43,3.838187892236486e-36,1.5580211159731205e-99,1.1627951898185372e-98,1.1728959016665183e-43,1.6651872895013726e-100,3.2777151647719386e-47,2.2291036145326805e-114,7.436667574148364e-99,7.499671459388054e-102,2.4120833696765333e-100,6.995254395342424e-99,2.6453582542234055e-115,3.718612712948662e-114,5.150078233264898e-76,1.4870363119982712e-42,9.517849523420231e-39,6.193888463466122e-47,1.4707485087601043e-22,4.375375642052468e-23,2.1991114010399955e-35,1.7745072802744197e-49,3.1998604913236313e-35,2.102443936351764e-31,9.278765591823943e-29,1.362344435934779e-41,4.530431468654546e-40,1.2080357121900663e-51,1.3437689420296726e-38,1.5407441797758164e-43,4.5636549071753464e-23,4.5140644958985764e-48,3.021689155716282e-38,4.644236692604879e-69,1.2819280761260127e-64,3.9274741701624493e-69,2.7000256611211787e-35,6.307962961209789e-42,1.4787566996336662e-57,9.299790030731758e-29,4.218348654449798e-69,6.477945386024202e-51,8.807845249590197e-46,4.563654907175108e-23,2.652710129016056e-58,2.6987991961405884e-35,5.8293574024439856e-30,4.516657179852247e-44,5.2541299957563475e-73,6.1629024513364e-36,7.167939654138686e-48,3.973336590268341e-57,2.5231811708060963e-75,9.67807063968632e-58,1.6714084545572885e-56,7.014162225073355e-32,2.7616346707929072e-62,7.694595544166435e-60,5.277191478949583e-69,1.8018796892668766e-72,1.674482987739416e-57,4.75547777308241e-56,6.466805115819535e-68,3.2891037877786733e-80,3.8812993957562584e-85,2.834616350552672e-109,1.0060969343773005e-93,5.712970405935392e-76,2.137570241605106e-71,2.6773162880439614e-124,6.298073153640628e-78,4.0919677456950006e-85,1.779235410804796e-97,2.1541627689167264e-54,3.855156525577442e-67,2.8691799299660664e-48,6.660839007272831e-50,2.7760529236014314e-99,2.930327933547881e-70,2.663525105693003e-55,4.18361467445221e-62,6.225071939740155e-57,3.644447031399787e-39,2.4298101648066454e-69,8.862905376691e-68,4.6568535138526397e-54,1.0280526863645688e-79,7.806952438360361e-76,4.36206891369417e-79
8.144105772017008e-19,0.45741122518826327,5.948661390123208e-29,3.075804089954099e-33,1.5602028966243e-35,1.422872908770215e-31,0.0,0.0,3.871094010295598e-22,2.723187049889772e-38,3.1034237175099155e-51,2.1887525934755847e-51,6.614008820303641e-57,1.1886766986677764e-70,4.624158015865821e-50,9.478843481068147e-40,3.47015544131506e-45,3.888352091191875e-38,1.6930728046201887e-87,1.5081403395874346e-73,6.27244726991609e-91,3.131119796043012e-90,1.1825267872582827e-29,5.492281510610937e-88,2.559787175926082e-62,1.7769587023191804e-97,3.9074146305527075e-105,7.0537948515798e-85,1.252442468110147e-100,1.0617892212940459e-98,7.562865251407061e-62,3.0859567316355067e-111,1.9073526494969346e-110,4.7649121016319036e-113,3.76,0.0,0.6390250757714873,0.999999999999967,1.2362351330367763e-47,5.091693677490176e-59,1.6798161920895828e-19,1.046975605963483e-19,5.298518721790091e-20,1.0298871394709077e-20,3.2997818059101156e-14,8.142794939675765e-41,4.902298882447311e-63,8.192441355577886e-37,1.0079012189600167e-42,1.5680249909667727e-35,5.2478442127459845e-98,3.9166144437747195e-97,4.791662466779766e-43,5.608809404554543e-99,1.3390535936654568e-46,1.5028460188157673e-112,2.504874451612982e-97,2.526095896056208e-100,8.124561105443907e-99,2.356194336176655e-97,1.7834819750344318e-113,2.507062601526225e-112,8.459020601081966e-75,6.075028548827388e-42,3.888352091285593e-38,2.5304055408028955e-46,2.9835184034837015e-22,8.875762016723184e-23,8.984087625619025e-35,1.4548482795815934e-48,1.3072474195818305e-34,4.264957703134428e-31,1.88226387721601e-28,5.565621542675864e-41,1.8508290792302242e-39,9.904206655763294e-51,5.489734589197213e-38,6.294442706837319e-43,9.25769995455492e-23,2.1913585834083118e-47,1.234458615399269e-37,3.80762583355374e-68,2.1055707196126188e-63,6.450888133233457e-68,1.1030485822314697e-34,2.5770086934120294e-41,1.2123740856248859e-56,1.8865288347329746e-28,6.928650342419692e-68,5.311011005950853e-50,3.598292360219894e-45,9.257699954553944e-23,2.174852136906167e-57,1.1025475312703443e-34,1.1825267873529719e-29,1.845201834308855e-43,8.629924292736387e-72,2.517746741922645e-35,5.876701974425189e-47,3.257581396178466e-56,4.192302973593177e-74,7.934396064986037e-57,1.3703216319408985e-55,1.4228729085144328e-31,2.2641553641126857e-61,6.362040394804527e-59,4.36328413294113e-68,1.4772931271835395e-71,1.145623816348133e-56,3.898827991028011e-55,5.3018775513179036e-67,5.40236363706105e-79,6.375046749097921e-84,1.9110784567140934e-107,3.388811563134683e-92,9.492120409455493e-75,3.511020033014203e-70,1.842474168729495e-122,1.0464342740450071e-76,6.78213647543007e-84,5.992924997244448e-96,1.7661127869893188e-53,6.332106169537015e-66,1.1721536204262114e-47,2.7211700723101165e-49,9.127056473055041e-98,4.813072430072304e-69,2.1837188050540377e-54,3.459093516017279e-61,5.103690079020057e-56,1.4888755276579877e-38,3.990970490061253e-68,1.4557348694817024e-66,3.817983674055295e-53,1.708124915440854e-78,1.2971367670845545e-74,7.247642740368467e-78
1.640291725913285e-18,0.45741122518826327,1.1981106846302363e-28,6.194959568580453e-33,6.306589563130381e-35,2.8657862815611777e-31,0.0,0.0,7.796710471442897e-22,1.1007557455806616e-37,2.513232987948008e-50,1.7725086322454918e-50,5.3561958291802715e-56,9.626212089915979e-70,1.869158603794496e-49,3.8315000882141365e-39,1.4026923124578055e-44,1.5717340855814626e-37,5.5568344701355045e-86,1.221331149314486e-72,2.058679999134393e-89,1.0276648685147828e-88,2.3817088811875193e-29,1.7927905788828234e-86,2.0729820221545293e-61,5.833659565826666e-96,1.2824403104375515e-103,1.1499466653598004e-83,4.1106328248188966e-99,3.484898540287288e-97,6.1246043795809245e-61,2.0319324833704943e-109,1.2558866326396112e-108,3.1374320944276524e-111,3.76,0.0,0.6390250757714873,0.9999999999999336,1.0011352622925339e-46,4.123385551286687e-58,3.3832917671663433e-19,2.1086973472350113e-19,1.0671664467830957e-19,2.0742797314823585e-20,6.646039401773599e-14,3.2914479067237596e-40,3.970008735706307e-62,3.3115157750204315e-36,4.074097874018785e-42,6.338207719123048e-35,1.7223950173988287e-96,1.2854720771810857e-95,1.9368665827508703e-42,1.8408674108273048e-97,5.412668718965452e-46,9.868943998462862e-111,8.221248761123534e-96,8.290899671330288e-99,2.6665623096129396e-97,7.733265735764368e-96,1.1711834400046095e-111,1.6463470021340128e-110,1.3712438224071387e-73,2.455623675889532e-41,1.5717340856573712e-37,1.0228303788105834e-45,6.009058192927607e-22,1.7876534766028654e-22,3.63151186146952e-34,1.1781738562915143e-47,5.2841030808239285e-34,8.589985247889844e-31,3.791038513336297e-28,2.249713214051734e-40,7.481347059922515e-39,8.020683342497706e-50,2.2190384942555065e-37,2.5443143815892974e-42,1.8645790049311688e-22,1.1664936208119274e-46,4.989879096394082e-37,3.083514119368218e-67,3.4132208757031684e-62,1.0457167661900468e-66,4.458698731638303e-34,1.0416681166969114e-40,9.818119673275627e-56,3.79962849783166e-28,1.1231640773028056e-66,4.300994405849889e-49,1.454487451572278e-44,1.8645790049307736e-22,1.761251814376344e-56,4.45667340355855e-34,2.381708881570267e-29,7.458600848343918e-43,1.3989479143694483e-70,1.0177134883892584e-34,4.759092628418104e-46,2.638073874083716e-55,6.834511691351648e-73,6.425370641938979e-56,1.109721983345696e-54,2.865786280527265e-31,1.8335718790851148e-60,5.173505590961103e-58,3.54815046536873e-67,1.1963556093439202e-70,8.362200796259057e-56,3.1573719891160526e-54,4.2935979168379965e-66,8.757464891766978e-78,1.0334226169217284e-82,1.2549739643339753e-105,1.1122418867929268e-90,1.5474498648376683e-73,5.691558628902962e-69,1.259103542999113e-120,1.7059519730752835e-75,1.1042951186163719e-82,1.9669332623541573e-94,1.4302439244681468e-52,1.0264616969687004e-64,4.738032344996551e-47,1.0999404510054061e-48,2.960339180468261e-96,7.802197818505288e-68,1.7684321050631118e-53,2.81287740006181e-60,4.1331005477934324e-55,6.018272933127479e-38,6.4695351408331e-67,2.359808955292054e-65,3.091907675430731e-52,2.7846747246074696e-77,2.1146602644095835e-73,1.1815486877400455e-76
3.2920540233364528e-18,0.45741122518826327,2.404599806926675e-28,1.243336177381432e-32,2.535851925941254e-34,5.751613028704799e-31,0.0,0.0,1.5647943393744947e-21,4.4260904399857495e-37,2.0228685547312476e-49,1.4266692080269272e-49,4.311132391464039e-55,7.748012949651595e-69,7.515804536116366e-49,1.540629333517773e-38,5.640164096276805e-44,6.319873638149761e-37,1.8007252556656926e-84,9.83033564208472e-72,6.671274961196993e-88,3.330209118701025e-87,4.7800730684664415e-29,5.794018795194296e-85,1.6685162769917096e-60,1.891406303872979e-94,4.155804529896818e-102,1.857167181568242e-82,1.332073619840248e-97,1.1293020960427231e-95,4.9296144629555246e-60,1.3189447400946651e-107,8.152067475360893e-107,2.0365339897404352e-109,3.76,0.0,0.6390250757714873,0.9999999999998667,8.058007558909597e-46,3.318859418403869e-57,6.790242917319863e-19,4.232140829816693e-19,2.1417955959913326e-19,4.163064915118386e-20,1.3338554562897944e-13,1.323476726993443e-39,3.195408413480982e-61,1.331545923114251e-35,1.638176834552506e-41,2.5485654474163512e-34,5.58152348536732e-95,4.1656487109649126e-94,7.788055355516937e-42,5.965440342122626e-96,2.1764102837979757e-45,6.397468181297586e-109,2.6641445513831965e-94,2.68671534605718e-97,8.641153767832064e-96,2.5060107505286706e-94,7.592107894402472e-110,1.0672319683972476e-108,2.2083460060942302e-72,9.873954839542365e-41,6.319873638760945e-37,4.112755979660793e-45,1.2060137771802255e-21,3.587808026449573e-22,1.460214947520779e-33,9.482968183483306e-47,2.124714608465025e-33,1.7240040382161037e-30,7.608587785789099e-28,9.045997886672707e-40,3.0082167482845823e-38,6.45574374069236e-49,8.922656188523334e-37,1.0230576225402096e-41,3.742197023881569e-22,6.9478968539248174e-46,2.00640843837356e-36,2.4818804229172965e-66,5.49688699934929e-61,1.6840946145022437e-65,1.7928231498933057e-33,4.188501682975451e-40,7.902476863992505e-55,7.625827823145379e-28,1.808821115410485e-65,3.4618144694003076e-48,5.848431260907204e-44,3.742197023879982e-22,1.4176089545856719e-55,1.7920087743932397e-33,4.780073070005455e-29,2.999070606391073e-42,2.2529624801249792e-69,4.092181176124786e-34,3.8305108612834714e-45,2.1233513626435623e-54,1.1037754410453584e-71,5.171653783875701e-55,8.932007923057538e-54,5.751613024547481e-31,1.4758182296869016e-59,4.17261968221964e-57,2.861712329738602e-66,9.62939660826238e-70,6.3631956921789614e-55,2.5413276588400113e-53,3.4558611627136314e-65,1.41036277416877e-76,1.6642953196493745e-81,8.135273645802357e-104,3.604285976553789e-89,2.499131356354856e-72,9.16611490012303e-68,8.799666580850026e-119,2.7551169933716464e-74,1.782336802702259e-81,6.373956675615096e-93,1.15118473881808e-51,1.6530849188812754e-63,1.9051419672950015e-46,4.4228121764461756e-48,9.53712746427327e-95,1.2565199058303675e-66,1.4233880082660366e-52,2.2686875266444167e-59,3.326678892005612e-54,2.4199210767773585e-37,1.0418986879847864e-65,3.8003995736028134e-64,2.4886384873110847e-51,4.4972571313084593e-76,3.4151819380820934e-72,1.9082042867839985e-75
