Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578)
3.0816208352879914e-10,0.8222169796283214,0.0,1.389703459876064e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.0443920258532485e-17,1.317813830417732e-26,0.0,7.414081660976947e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861590270001967,0.9988497809226977,0.0,0.0,7.287106887683921e-05,4.633901269848265e-05,1.2148754591809478e-05,1.4381360747938717e-05,0.001150219076268217,3.3355447976343896e-10,2.7636171032866658e-17,1.2727568195028402e-09,1.9611970653855407e-18,1.9134393500956856e-12,8.06301031707163e-29,7.833269617645903e-27,1.5013806212502483e-14,1.1490830017866868e-28,9.779246740706661e-16,9.453222910955593e-36,2.796590204388707e-29
3.253755298354298e-10,0.8222176055934646,0.0,1.478219008279493e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.7833757891491804e-17,1.644524350645854e-26,0.0,9.828669972214311e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861549568233705,0.9988077043352664,0.0,0.0,7.694128453752604e-05,4.902763902579264e-05,1.2838219885541945e-05,1.507328766569211e-05,0.0011922956635785616,3.723889455828224e-10,3.2563123529632406e-17,1.3920918598425219e-09,2.1683518116930693e-18,2.145263605695423e-12,1.0716111096606436e-28,1.0300521102543113e-26,1.687749594107323e-14,1.5295877462981536e-28,1.0999992688846555e-15,1.324506665316422e-35,3.7625707026915057e-29
3.4258897614206044e-10,0.8222182315545982,0.0,1.568015038178594e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.609423526339132e-17,2.029200024612832e-26,0.0,1.2847657133137057e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861508866748069,0.998767369663036,0.0,0.0,8.101147412780077e-05,5.172581051915723e-05,1.3528720618398451e-05,1.5754600703459866e-05,0.0012326303356802464,4.134156390412874e-10,3.8046900713126444e-17,1.5142395726880134e-09,2.3839774154004257e-18,2.3913604011945234e-12,1.4042075511619412e-28,1.3356160030101843e-26,1.8861605321645737e-14,2.007406549688261e-28,1.2299847748392266e-15,1.824657100871172e-35,4.9890727280003026e-29
3.598024224486911e-10,0.8222188575117239,0.0,1.659105909391937e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.527757817149338e-17,2.4784841817119703e-26,0.0,1.6582176061027444e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861468165545058,0.9987287047930312,0.0,0.0,8.50816376554411e-05,5.443338044982888e-05,1.4220241035916762e-05,1.6425462592812684e-05,0.0012712952055490842,4.566421460156984e-10,4.4117995324956674e-17,1.6389441411264862e-09,2.607822268642688e-18,2.6518507947591887e-12,1.816676760651551e-28,1.7100442405135402e-26,2.0967481613424785e-14,2.600955595295402e-28,1.3679581410254081e-15,2.4755850329722316e-35,6.528920806056773e-29
3.7701586875532175e-10,0.8222194834648422,0.0,1.7515052316534639e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.543644302932252e-17,2.999408390933783e-26,0.0,2.1157307765791222e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.586142746462467,0.9986916405976497,0.0,0.0,8.915177512810841e-05,5.715020433751826e-05,1.4912765616779197e-05,1.7086033570169968e-05,0.0013083594007869937,5.020759358311584e-10,5.080699153572795e-17,1.7659634162343081e-09,2.8396405049224298e-18,2.926850145757888e-12,2.3232217800038565e-28,2.1644605546503986e-26,2.3196403485582534e-14,3.3310574858061057e-28,1.5139903830023225e-15,3.3125327166962835e-35,8.442519506517616e-29
3.942293150619524e-10,0.8222201094139547,0.0,1.845225903143372e-13,0.0,0.0,0.0,0.0,0.0,0.0,8.662389662299426e-17,3.599395567509238e-26,0.0,2.671312774495525e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861386763986902,0.9986561108110736,0.0,0.0,9.322188655334939e-05,5.9876139915974125e-05,1.560627906962295e-05,1.773647141506401e-05,0.0013438891872126072,5.497243630462139e-10,5.814456328384454e-17,1.8950682609482847e-09,3.079192009240736e-18,3.2164683982664142e-12,2.939787416532988e-28,2.711147295758888e-26,2.5549584535183917e-14,4.221132756230085e-28,1.668146897902958e-15,4.376854166082649e-35,1.079854391556479e-28
4.1144276136858306e-10,0.8222207353590625,0.0,1.9402801471818838e-13,0.0,0.0,0.0,0.0,0.0,0.0,9.889339687773961e-17,4.286262934640957e-26,0.0,3.34057873418603e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861346063631753,0.9986220519108011,0.0,0.0,9.729197193859773e-05,6.261104709908883e-05,1.6300766329881686e-05,1.8376931487816457e-05,0.0013779480873267395,5.9959466921073e-10,6.616147263990125e-17,2.0260419245135996e-09,3.3262424152291124e-18,3.520810351178426e-12,3.684189693839569e-28,3.363606331875234e-26,2.802817663742156e-14,5.297398354729688e-28,1.8304877643506124e-15,5.716747705929537e-35,1.3674661255108315e-28
4.286562076752137e-10,0.8222213613001668,0.0,2.0366795471702189e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.122987745842673e-16,5.068224847839387e-26,0.0,4.140863020101856e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861305363559219,0.9985894030040836,0.0,0.0,0.00010136203129117615,6.535478794752e-05,1.699621255665866e-05,1.9007566766638158e-05,0.0014105969938784772,6.516939845969639e-10,7.48885681961782e-17,2.1586794460185854e-09,3.580563090443841e-18,3.839975915534641e-12,4.576249638268668e-28,4.1366203499529693e-26,3.0633273135851335e-14,6.589073113179809e-28,2.0010680278889632e-15,7.388041887993179e-35,1.7158283816328267e-28
4.4586965398184437e-10,0.8222219872372686,0.0,2.1344350798560143e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2689421603902194e-16,5.95389548885756e-26,0.0,5.091334392486105e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861264663769303,0.9985581057190525,0.0,0.0,0.00010543206461829767,6.81072266358208e-05,1.76926031296316e-05,1.962852788416084e-05,0.0014418942787362606,7.060293299042102e-10,8.43567834808842e-17,2.2927870856648216e-09,3.841931110887513e-18,4.174060359632337e-12,5.637931411855615e-28,5.0463145474754527e-26,3.336591187967716e-14,8.128590226524893e-28,2.1799379725699432e-15,9.455036526779705e-35,2.134735336687153e-28
4.63083100288475e-10,0.8222226131703692,0.0,2.2335571469949225e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4273424655596634e-16,6.952291435592695e-26,0.0,6.213114701917926e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861223964261999,0.9985281041003558,0.0,0.0,0.0001095020719270676,7.086822942007257e-05,1.8389923645989817e-05,2.0239963163407904e-05,0.0014718958972520253,7.626076179373615e-10,9.459713539682855e-17,2.4281817825316287e-09,4.110129225728181e-18,4.523154542436562e-12,6.893484802087115e-28,6.110218702195111e-26,3.6227078114628756e-14,9.951816759245547e-28,2.367143379297149e-15,1.1991400618914085e-34,2.635115718989672e-28
4.802965465951056e-10,0.822223239099469,0.0,2.3340556054781925e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.5987371480889506e-16,8.07283411398517e-26,0.0,7.529401120692997e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861183265037305,0.9984993445091173,0.0,0.0,0.00011357205322448515,7.363766460601226e-05,1.9088159917403698e-05,2.0842018653212538e-05,0.0015006554883016032,8.214356552597601e-10,1.0564072268415896e-16,2.5646906376355515e-09,4.384945813125069e-18,4.887345135800661e-12,8.369592078822335e-28,7.347329608343094e-26,3.921770723380224e-14,1.209828019713602e-27,2.5627257715061426e-15,1.508112891679014e-34,3.2291175910938734e-28
4.975099929017363e-10,0.8222238650245697,0.0,2.4359397959949064e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.7836777796410897e-16,9.325352137792776e-26,0.0,9.065591918144994e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.586114256609522,0.9984717755270405,0.0,0.0,0.00011764200851744498,7.641540251764696e-05,1.978729796702671e-05,2.143483816309244e-05,0.0015282244701821446,8.825201438207661e-10,1.1751872440677102e-16,2.7021504211093965e-09,4.666174828023912e-18,5.26671483599563e-12,1.0095519228323177e-27,8.778173868469568e-26,4.233868739472985e-14,1.4611402061762025e-27,2.7667226487533624e-15,1.8819558930186617e-34,3.9301963262399496e-28
5.319368855149976e-10,0.8222251168627775,0.0,2.643900313440431e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.1964177797938284e-16,1.2267677653017055e-25,0.0,1.2911074032203372e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5861061169058872,0.9984200142821793,0.0,0.0,0.00012578184111705683,8.1995277721645e-05,2.118822453325592e-05,2.2593333488709492e-05,0.0015799857146268207,1.0114847689137504e-09,1.4390308017320757e-16,2.9793154590829707e-09,5.2470734630840454e-18,6.071303635387766e-12,1.442776532936276e-27,1.2311197949760186e-25,4.897503177239505e-14,2.0932247212243092e-27,3.2000910282729994e-15,2.8687296024531884e-34,5.714501217487561e-28
5.629210888669328e-10,0.8222262435034974,0.0,2.835888053478744e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.6198026207430647e-16,1.547414062183906e-25,0.0,1.7428596205918378e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860987912692662,0.9983770275154478,0.0,0.0,0.0001331076015885451,8.704430005819528e-05,2.2452006534492515e-05,2.3605790281273004e-05,0.0016229724809570085,1.1353351429003957e-09,1.7081707850050434e-16,3.2305604867199013e-09,5.7898576316574394e-18,6.848101210472754e-12,1.953326991988705e-27,1.6392972513111143e-25,5.540157042584471e-14,2.8398984715069992e-27,3.619201521518489e-15,4.101512031023223e-34,7.851626861189996e-28
5.93905292218868e-10,0.8222273701312756,0.0,3.032489980591364e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0957811960511895e-16,1.9279894710934555e-25,0.0,2.316826404918689e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860914657242073,0.9983371908359623,0.0,0.0,0.00014043327790820527,9.211829553371609e-05,2.3718502285175802e-05,2.4590460249931283e-05,0.0016628091600153845,1.2665960330140196e-09,2.0092299251851035e-16,3.48274251326289e-09,6.350461611952293e-18,7.67520373913052e-12,2.6038356708549736e-27,2.1498304916694523e-25,6.226235053826268e-14,3.7933184934016195e-27,4.0659965468424565e-15,5.756704380007552e-34,1.0614682139037776e-27
6.248894955708032e-10,0.8222284967461173,0.0,3.233745200939519e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.6276647956241296e-16,2.3757255680327063e-25,0.0,3.0375666343400514e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.58608414027071,0.9983002733972872,0.0,0.0,0.00014775887011267278,9.721657689019901e-05,2.4987637536065887e-05,2.55481055267583e-05,0.0016997265982375482,1.4053029479524922e-09,2.344053717550516e-16,3.735202145016036e-09,6.927876229306823e-18,8.552974121495716e-12,3.422866939202776e-27,2.7810618773031957e-25,6.956114486504709e-14,4.996227151408511e-27,4.540576123295396e-15,7.946690991880515e-34,1.4142184743759135e-27
6.558736989227385e-10,0.8222296233480284,0.0,3.4396892475680267e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.2187875845930006e-16,2.898296726610088e-25,0.0,3.9330771249073906e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860768149087726,0.9982660612743545,0.0,0.0,0.0001550843782376074,0.00010233847571397153,2.6259340030224372e-05,2.6479467338764477e-05,0.0017339387206914744,1.551490419690683e-09,2.7144949602888026e-16,3.987349406394795e-09,7.521144703194983e-18,9.481747180999989e-12,4.443057312621497e-27,3.553451861841218e-25,7.730139883915321e-14,6.497565908050254e-27,5.043013030824904e-15,1.0806181967394454e-33,1.8594521960434745e-27
6.868579022746737e-10,0.8222307499370141,0.0,3.6503544240891917e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.872504842065621e-16,3.5038230645755436e-25,0.0,5.035090617710751e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860694896383942,0.9982343562209606,0.0,0.0,0.00016240980231771964,0.00010748334191900337,2.7533539451927788e-05,2.7385266581722378e-05,0.0017656437735805279,1.7051920302700905e-09,3.122413505595379e-16,4.238657666330965e-09,8.129360877088225e-18,1.0461832216279903e-11,5.701475995381334e-27,4.489702776331376e-25,8.548626195376634e-14,8.353037505761615e-27,5.57335559427839e-15,1.4495311487719226e-33,2.4156165097246836e-27
7.178421056266089e-10,0.8222318765130796,0.0,3.8657701172318107e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.592191361499702e-16,4.200873164370005e-25,0.0,6.379386074885692e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860621644595737,0.998204974519418,0.0,0.0,0.0001697351423867968,0.00011265054324454592,2.8810167376708373e-05,2.8266204378023047e-05,0.001795025474591699,1.866440437844557e-09,3.569676017732071e-16,4.488658074324694e-09,8.751667381864325e-18,1.1493515325501287e-11,7.240000767262077e-27,5.614883487452198e-25,9.41186163022407e-14,1.0625692943027694e-26,6.1316302116029486e-15,1.9203009033565036e-33,3.103799850704518e-27
7.488263089785441e-10,0.8222330030762299,0.0,4.085963081432806e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.381239995978659e-16,4.998466591375748e-25,0.0,8.00611101904138e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.58605483937231,0.9981777459140476,0.0,0.0,0.00017706039847772848,0.0001178394647664171,3.008915722248982e-05,2.912296261933319e-05,0.0018222540794043506,2.03526740201783e-09,4.05815573771029e-16,4.7369344564056e-09,9.387253754815338e-18,1.2577061526247606e-11,9.105708887014048e-27,6.956554849274525e-25,1.0320110256549228e-13,1.338654272107294e-26,6.7178436524574505e-15,2.515064831497169e-33,3.9479761196278844e-27
7.798105123304793e-10,0.8222341296264701,0.0,4.310957696824688e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.243060340561084e-16,5.906076221023966e-25,0.0,9.960116183000676e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860475143766016,0.9981525126250845,0.0,0.0,0.00018438557062253104,0.0001230495084219176,3.137044420183512e-05,2.9956204494071513e-05,0.0018474873677834323,2.2117038084737247e-09,4.589732254591336e-16,4.983118648939118e-09,1.0035354529286661e-17,1.371271668079874e-11,1.1351283375173499e-26,8.544895924852806e-25,1.1273614357034414e-13,1.671519294962529e-26,7.331985138504518e-15,3.2595990108565025e-33,4.97526040883428e-27
8.107947156824146e-10,0.8222352561638049,0.0,4.54077620344723e-13,0.0,0.0,0.0,0.0,0.0,0.0,8.181077535569494e-16,6.933630397601957e-25,0.0,1.2291302280623e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860401894724478,0.9981291284350357,0.0,0.0,0.00019171065885237152,0.0001282800925477581,3.265396527527951e-05,3.076657500039982e-05,0.0018708715572213596,2.395779692931166e-09,5.166291283101196e-16,5.226886222482679e-09,1.0695247315112957e-17,1.4900709247398726e-11,1.4035434455875797e-26,1.0412830907134974e-24,1.2272596567690568e-13,2.0700505959555928e-26,7.974028228844562e-15,4.183742687499972e-33,6.216176174648946e-27
8.417789190343498e-10,0.822236382688239,0.0,4.775438913871621e-13,0.0,0.0,0.0,0.0,0.0,0.0,9.19873117884959e-16,8.091514941493994e-25,0.0,1.5054978880992847e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860328646598474,0.9981074578416973,0.0,0.0,0.00019903566319759086,0.00013353065143061277,3.3939659105736225e-05,3.155470144516055e-05,0.0018925421499222449,2.5875242644441185e-09,5.789724447372134e-16,5.46795256077158e-09,1.1366250885824168e-17,1.614125187344261e-11,1.7223336155406018e-26,1.2596156688251406e-24,1.3317261819476814e-13,2.544128542135777e-26,8.643932528700846e-15,5.321854049916269e-33,7.704933895365836e-27
8.72763122386285e-10,0.8222375091997766,0.0,5.014964406174124e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0299474336562756e-15,9.390575019265249e-25,0.0,1.831223534726849e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860255399387991,0.9980873752726674,0.0,0.0,0.0002063605836877267,0.00013880063486991409,3.5227466013959436e-05,3.232119392919234e-05,0.0019126247182875316,2.786965928066437e-09,6.461929070623288e-16,5.706069264274408e-09,1.2047723284607128e-17,1.7434542844687967e-11,2.0987078016309623e-26,1.5133671026247507e-24,1.4407799100487104e-13,3.1046985905265604e-26,9.341645237362469e-15,6.713298354975527e-33,9.479721224223224e-27
9.037473257382202e-10,0.8222386356984226,0.0,5.25936969880011e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.1486772644561258e-15,1.0842116887469108e-24,0.0,2.213032387427343e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.586018215309302,0.9980687643574083,0.0,0.0,0.0002136854203515353,0.00014408950775261444,3.651732793505369e-05,3.3066645819330995e-05,0.0019312356328551362,2.994132306895877e-09,7.184807970646625e-16,5.9410208550378104e-09,1.2739059957854463e-17,1.8780767401710095e-11,2.5406131974531855e-26,1.8067301268185665e-24,1.5544383052778937e-13,3.763844696123583e-26,1.0067102548085003e-14,8.402969574070877e-33,1.1583004710384604e-26
9.347315290901554e-10,0.822239762184181,0.0,5.508670408796764e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2764103492495252e-15,1.2457909520943281e-24,0.0,2.6583054631350117e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860108907713546,0.9980515172528708,0.0,0.0,0.00022101017321701303,0.00014939674963961033,3.780918837601707e-05,3.3791634207437444e-05,0.0019484827366743223,3.2090502635131388e-09,7.96026926094959e-16,6.172621759561536e-09,1.3439691923903613e-17,2.0180098934366896e-11,3.056783440685864e-26,2.144223358718383e-24,1.672717541734213e-13,4.5348651731715596e-26,1.0820230912150586e-14,1.0441846675504563e-32,1.406184313089131e-26
9.657157324420905e-10,0.8222408886570562,0.0,5.762880894867345e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4134955282923445e-15,1.42501861362001e-24,0.0,3.1751203004796686e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5860035663249561,0.9980355340187167,0.0,0.0,0.00022833484231141692,0.00015472185436350895,3.910299237430241e-05,3.449672035681055e-05,0.001964465970082723,3.4317459208325402e-09,8.790226157398725e-16,6.4007135466462e-09,1.4149083983985073e-17,2.1632700064855967e-11,3.656788333797826e-26,2.5307042691010827e-24,1.7956326340473042e-13,5.432351008070558e-26,1.1600948179078526e-14,1.288758565248919e-32,1.6968212463167663e-26
9.966999357940257e-10,0.8222420151170523,0.0,6.022014386628766e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.5602826758044164e-15,1.6231645619979383e-24,0.0,3.772292892218724e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5859962419701052,0.9980207220383063,0.0,0.0,0.00023565942766128536,0.00016006432963740788,4.0398686457379616e-05,3.5182450136353575e-05,0.0019792779497205502,3.6622446823814668e-09,9.67659679020371e-16,6.625162398107437e-09,1.4866732981303626e-17,2.313872362943095e-11,4.35108507758792e-26,2.9713821959858007e-24,1.9231975554169257e-13,6.47226661889831e-26,1.2409164624390825e-14,1.5805148382958533e-32,2.0359342512037992e-26
9.999999999999999e-10,0.822243141564173,0.0,6.049904772470309e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.5765028807593135e-15,1.645437503064501e-24,0.0,3.841021320463533e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5859954618734264,0.9980192098508389,0.0,0.0,0.0002364395493509383,0.0001606343494087883,4.053679739679005e-05,3.525436732422883e-05,0.0019807901371040044,3.687255468460736e-09,9.774406066375445e-16,6.648848516261778e-09,1.494363502436746e-17,2.3302281123367146e-11,4.4310520269563957e-26,3.021738705351951e-24,1.9370587777109201e-13,6.592125589299683e-26,1.2496862590843282e-14,1.6146634918020148e-32,2.075163578982866e-26
1.0276841391459608e-09,0.822243141564173,0.0,6.286083101317027e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.7171226387540468e-15,1.8415453871748533e-24,0.0,4.459420825008813e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.585988917706801,0.9980069954820149,0.0,0.0,0.00024298392929245755,0.00016542369667437955,4.1696218603282085e-05,3.584935444283938e-05,0.001993004505211765,3.900571252024619e-09,1.0621304021091637e-15,6.845856792795337e-09,1.5592166112757224e-17,2.4698313567846186e-11,5.1510710150771765e-26,3.4718313973329026e-24,2.0554253441909253e-13,7.672033057538394e-26,1.3244783875187828e-14,1.9267469417797614e-32,2.4298065209189892e-26
1.0586683424978959e-09,0.8222442679984224,0.0,6.555098349046878e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8843671811846245e-15,2.0815245067764686e-24,0.0,5.246927626480707e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5859815935350421,0.9979942748098305,0.0,0.0,0.0002503083472300926,0.00017079948981737063,4.299553820212052e-05,3.649794961159686e-05,0.0020057251765687664,4.146749653148055e-09,1.1626275265531044e-15,7.062705386683174e-09,1.6324939296479347e-17,2.631160572859262e-11,6.069137883756105e-26,4.0380041388993565e-24,2.1923281999920015e-13,9.050613651145349e-26,1.410770374263846e-14,2.3356161799841568e-32,2.8853174605751444e-26
1.089652545849831e-09,0.8222453944198044,0.0,6.829070627633728e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.062368933570441e-15,2.3445122853529933e-24,0.0,6.146108319916852e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5859742694548273,0.997982486310418,0.0,0.0,0.0002576326814986882,0.00017619125617924125,4.429659601854711e-05,3.712873781592861e-05,0.0020175136751263987,4.400803247317442e-09,1.2693442319870722e-15,7.275635073341954e-09,1.706463559750811e-17,2.7978728597273958e-11,7.118727574176365e-26,4.676243813659114e-24,2.333917570313919e-13,1.0628602079617203e-25,1.4997816969673184e-14,2.816226301842682e-32,3.409979857788325e-26
1.1206367492017661e-09,0.8222465208283221,0.0,7.108009707915579e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.2514813467242044e-15,2.631966147098705e-24,0.0,7.169176186611351e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5859669454661556,0.9979715616740016,0.0,0.0,0.0002649569321220991,0.00018159855529266704,4.559934415515287e-05,3.774220745556678e-05,0.002028438310660347,4.66275475242479e-09,1.38247411932596e-15,7.484589210060244e-09,1.7810863713261443e-17,2.96998039549603e-11,8.314389392178031e-26,5.393298089300384e-24,2.4802042284435377e-13,1.2428312884583045e-25,1.591501190158784e-14,3.378702219846498e-32,4.01197822596086e-26
