Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509),S(2711),S(5098),S(2834),S(2508),S(2715),S(195),C2HFO(286),S(1948),C2HF3(125),C2HF4(54),S(5101),S(9646),C2FO(289),S(1543),CF2CF2(61),S(4002),C2H2O(907),C2HF4(69),S(8445),CHF(40),CHFO2(314),CHFO2(441),CFO2(341),C2HF5(81),CF3(45),S(3645),S(2562),CF(50),S(5014),CHF2O(364),S(6976),C2H2F(71),CHO2(338)
0.0,0.8783940823728862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6104902869000223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.688103288425277e-23,0.8783940823728862,5.388179620668373e-26,1.9050623558103421e-25,2.2577629616555192e-38,5.2088300135740926e-24,0.0,0.0,3.3049815352100435e-21,7.520280574230583e-39,3.03271707901651e-53,1.1350973330005954e-53,8.048778751861481e-56,2.1373929402272786e-60,5.2238568086808016e-42,4.4163815228219747e-38,6.591084640268885e-38,1.4429469416739762e-37,1.7646555475462408e-78,1.1606949190422634e-57,6.1496751408935135e-52,1.661887922821134e-71,7.074726220087433e-24,2.3865848898158773e-91,3.3643713316728604e-56,7.507213230939045e-93,1.01456283994379e-72,6.488425901992466e-76,3.326598805796639e-91,4.1155648851170623e-91,4.943171327027968e-58,2.5309823400346122e-107,1.7000155867219235e-88,4.621539676703505e-110,3.76,0.0,0.6104902869000222,0.9999999999999996,1.3105809938965033e-53,9.484898135777233e-54,4.66753207237014e-17,2.81177952745531e-17,7.288557125913433e-18,1.1268968323234855e-17,5.717085715029101e-16,3.645387535206568e-34,6.635740812650178e-53,1.1843271887979315e-33,7.861877624206276e-43,7.80870391091437e-37,9.511075565453797e-89,1.767556298785157e-86,9.366200451604514e-39,1.640758267820479e-88,8.811205421493064e-40,1.4271506086717054e-107,1.8071583295918615e-86,7.461346703723839e-90,9.509844422479724e-109,7.199717179555019e-108,3.715625404456417e-73,1.2817525063382536e-88,1.3512635638010896e-86,1.4784773309890695e-42,1.4429469416740332e-37,4.8383106966312124e-42,4.593493525251092e-53,1.6794594814216912e-20,7.668222730909701e-73,1.0091653619984444e-23,2.6287704804354177e-22,2.729687016638801e-22,8.057380710274118e-36,1.0151206539942664e-36,1.6863187337794437e-51,2.5263725589242947e-21,7.786628580818814e-22,1.7448379937809115e-35,1.7670753115787302e-46,2.0606109833769163e-51,2.3158870650572892e-35,8.817599701558088e-36,7.28272808575418e-25,3.007153933588494e-58,2.0315394073427642e-41,1.3578885391053593e-68,1.250468975034938e-72,2.870988864908529e-39,3.9897523896550995e-37,4.73909295443896e-39,5.69945369278988e-73,2.0928860667435112e-44,5.6595418583490825e-40,1.6794594814216055e-20,2.2602717226239398e-57,1.8778162474189404e-38,8.444866025710686e-52,7.074726220083979e-24,2.1888979564385337e-39,5.321941904611623e-56,1.6462090495401063e-52,1.3976551174354246e-54,1.4052111727532505e-70,2.8155376258122103e-56,9.556290560542735e-50,1.3161872210398755e-57,3.8592091396862974e-60,2.11226824129173e-56,2.291888901315544e-63,5.208830013574015e-24,1.0871747357161543e-53,6.040884528436883e-72,1.6265761403908279e-71,8.657042503943888e-58,1.229387721985378e-73,3.886385371102822e-69,1.0124280550469771e-94,3.651821715638624e-96,6.749534889781426e-54,2.1686195816738075e-71,7.282728085752652e-25,2.263382979351722e-46,2.503383241861625e-45,1.693765734248067e-40,3.456889023702094e-73,6.332145593525789e-42,2.5693345913183647e-46,3.0409100121233715e-56,8.524363095591648e-34,2.2016712564491987e-86,5.508690145683688e-38,8.111868821055225e-71,3.576069059923725e-34,1.4333214836940407e-63
2.1526689207590773e-22,0.8783940823728862,1.5086902953705905e-25,5.334174596271137e-25,1.3636888288404985e-37,1.4584724038007458e-23,0.0,0.0,9.253948298588115e-21,4.5422494668352677e-38,3.60044988010861e-52,1.3475875537429666e-52,9.589878841804907e-55,2.5375128986393135e-59,3.155209512442995e-41,2.667494439785711e-37,3.981015122722664e-37,8.715399527712793e-37,3.948738953616252e-77,1.3779770078873278e-56,7.30089432726827e-51,3.717576807833712e-70,1.980923341625599e-23,1.1614458120822058e-89,3.9941816449622046e-55,3.581611762940427e-91,2.2695364904405047e-71,2.040064918401552e-74,1.5891574685063224e-89,1.966055409840998e-89,5.868532999448902e-57,1.90770685148705e-105,7.015161919043942e-87,3.772574445184182e-108,3.76,0.0,0.6104902869000222,0.9999999999999984,1.5559217567786775e-52,1.1260471066797683e-52,1.306908980263639e-16,7.872982676875124e-17,2.0407959952558e-17,3.155311130505465e-17,1.6007840002078089e-15,2.2018140712648253e-33,7.877951492778466e-52,7.153336220337565e-33,4.7485740850200845e-42,4.716457162192798e-36,4.543554930525876e-87,8.443828546052726e-85,5.65718507277009e-38,7.83809913637389e-87,5.3219680745824625e-39,1.2414520549125684e-105,8.633012199460429e-85,3.5643748565304866e-88,8.272438681979346e-107,6.262901499700059e-106,8.314387887399042e-72,6.123085533081434e-87,6.455148195905376e-85,8.930003083088784e-42,8.715399527713471e-37,2.9223396607682295e-41,5.453555340176803e-52,4.702486547981012e-20,1.715398777774719e-71,2.825663013598941e-23,7.360557345218896e-22,7.643123646600172e-22,4.866657949005191e-35,6.131328750124907e-36,2.0025268164007338e-50,7.073843164988014e-21,2.1802560026291938e-21,1.0538821482436536e-34,1.0673135548030333e-45,2.446401857143078e-50,1.3987957872945817e-34,5.325830219740898e-35,2.0391638640122996e-24,3.570093149964535e-57,1.2270498020349985e-40,3.038309406988291e-67,2.797955458478659e-71,1.7340772744046262e-38,2.4098104433516733e-36,2.8624121444808634e-38,1.2752669509166245e-71,1.2641031997007108e-43,3.418363282446094e-39,4.702486547980495e-20,2.6833945891013325e-56,1.1342010134409792e-37,1.0025744944928883e-50,1.980923341623514e-23,1.3220943656894592e-38,6.318209429155204e-55,9.948971639834415e-52,1.6592961554191094e-53,4.4146702934751186e-69,4.254840460127489e-55,5.77199950312476e-49,1.5625774688191234e-56,5.832036851894512e-59,2.5085327683007136e-55,2.720930503650507e-62,1.458472403800699e-23,1.290693846251212e-52,1.8991526019893177e-70,3.6385857630326404e-70,1.027764086069238e-56,2.750125098979296e-72,8.693688674590449e-68,6.157551700016015e-93,2.2215813585224967e-94,8.013047874068297e-53,4.8511152900262544e-70,2.0391638640113772e-24,1.3670833195288628e-45,1.512043478084696e-44,1.0230345034861076e-39,7.732996817405828e-72,3.824615938489566e-41,1.551878093156282e-45,3.610168366393265e-55,5.1487153097369614e-33,1.0517647792607594e-84,3.3272488479926114e-37,2.5498589334765725e-69,2.159945712193765e-33,1.7016392844104429e-62
4.920386104592177e-22,0.8783940823728863,3.44843496831188e-25,1.2192399077201442e-24,6.565574692502722e-37,3.3336512086874175e-23,0.0,0.0,2.1151881825344222e-20,2.1868975909862463e-37,3.534946620041267e-51,1.3230694513599382e-51,9.430460078295679e-54,2.491345211133346e-58,1.5190975599640654e-40,1.284283746838486e-36,1.9166874133905802e-36,4.1960897063908355e-36,7.803272192043534e-76,1.3529059976367265e-55,7.168061344223901e-50,7.34530530700694e-69,4.527824780863781e-23,5.978788289455255e-88,3.921511224198465e-54,1.8526880970018378e-89,4.484221655501617e-70,4.551272609144925e-73,8.274705800238026e-88,1.0237206888651498e-87,5.761760498787747e-56,1.519170925699697e-103,2.775128291973718e-85,4.1230584517044455e-106,3.76,0.0,0.6104902869000219,0.9999999999999963,1.5276132076579114e-51,1.105559726706726e-51,2.9872205263168887e-16,1.7995388975715756e-16,4.6646765605848676e-17,7.212139726868251e-17,3.6589348576162505e-15,1.0600786952381572e-32,7.734619491225581e-51,3.4440234650214776e-32,2.286234013118416e-41,2.2707710972946638e-35,2.365819632557721e-85,4.396684018052375e-83,2.7236910913280155e-37,4.081281970243917e-85,2.56229853657113e-38,1.2903952556771133e-103,4.495191554163693e-83,1.85596259807903e-86,8.598572603641606e-105,6.509811111920176e-104,1.6430415736633574e-70,3.188277942602016e-85,3.361182282693572e-83,4.299412084276514e-41,4.1960897063915e-36,1.4069807505848217e-40,5.35440300737181e-51,1.0748540681100763e-19,3.389385220391972e-70,6.458658316813121e-23,1.6824131074784755e-21,1.7469996906569013e-21,2.3430863105471523e-34,2.9519708618146344e-35,1.9663246023271205e-49,1.6168784377115395e-20,4.98344229172352e-21,5.07398888591464e-34,5.138656005213155e-45,2.4019113489268377e-49,6.7345995851862815e-34,2.564157993212814e-34,4.66094597489058e-24,3.5051386250154916e-56,5.907716596552288e-40,6.003926964915446e-66,5.528969559568994e-70,8.348835619152121e-38,1.1602199949116926e-35,1.378128231150448e-37,2.5200230155825536e-70,6.086112912904582e-43,1.6457947724127697e-38,1.0748540681098271e-19,2.634572719897233e-55,5.460689647493363e-37,9.843335837104361e-50,4.527824780853744e-23,6.36531525733187e-38,6.203255484016142e-54,4.795979386980748e-51,1.6291068048820275e-52,9.847170222704505e-68,4.5771632075306496e-54,2.7789693018411703e-48,1.5341478248458855e-55,6.273839114207053e-58,2.463263897431561e-54,2.6714257034003235e-61,3.3336512086871924e-23,1.2672108719634852e-51,4.2368088701679993e-69,7.189232313632704e-69,1.0090648742627508e-55,5.433816484146286e-71,1.7177263862034507e-66,2.779631554761311e-91,1.0029280190441875e-92,7.867257942675107e-52,9.58498635975644e-69,4.660945974886138e-24,6.581917703961147e-45,7.279838467337726e-44,4.925470755197506e-39,1.5279164327042452e-70,1.8413879385972806e-40,7.471624991553657e-45,3.5444847101308696e-54,2.478884788197462e-32,5.476517400257484e-83,1.6019270943643126e-36,5.688283407027287e-68,1.0399208826255723e-32,1.6706795801972948e-61
1.0455820472258377e-21,0.8783940823728862,7.327924339529595e-25,2.590884803909692e-24,2.8673589613112674e-36,7.084008818460762e-23,0.0,0.0,4.494774887885633e-20,9.550756329272771e-37,3.1266216741641734e-50,1.1702399464606285e-50,8.347116194911317e-53,2.2035666256658688e-57,6.634298147021399e-40,5.608804534003085e-36,8.370677493145503e-36,1.832542615928935e-35,1.388650378812841e-74,1.1966300337380235e-54,6.340069083252263e-49,1.307057833565821e-67,9.621627659358036e-23,2.3763326189207547e-86,3.468532268102671e-53,7.377087181587428e-88,7.979432844918943e-69,8.524029897850584e-72,3.3022172786960484e-86,4.085400125908657e-86,5.096211911320972e-55,1.0899044578805325e-101,9.904235754931778e-84,3.3759035418964033e-104,3.76,0.0,0.6104902869000216,0.9999999999999922,1.3511565826499701e-50,9.778550582068526e-51,6.347843618423386e-16,3.8240201573401076e-16,9.912437691243618e-17,1.5325796919589135e-16,7.775236572427704e-15,4.629642169713245e-32,6.841183348210944e-50,1.504095529770369e-31,9.984584582733988e-41,9.917053966869109e-35,9.441365103451572e-84,1.754601174477334e-81,1.1895074573552333e-36,1.6287324968029345e-83,1.1190230885305846e-37,1.0329210789228974e-101,1.7939129462234156e-81,7.406659521150766e-85,6.882888674516648e-103,5.21090037159226e-102,2.9239145776732495e-69,1.2723580315737065e-83,1.341359614798544e-81,1.8776662162562042e-40,1.832542615929523e-35,6.14465458476778e-40,4.73593663740396e-50,2.284064894734471e-19,6.031267482183848e-69,1.3724648923294226e-22,3.57512785339121e-21,3.712374342669113e-21,1.0232873502042338e-33,1.2892032305720042e-34,1.7392839401671414e-48,3.435866680136997e-20,1.058981486991099e-20,2.2159442521014994e-33,2.244186678151936e-44,2.1244711311016284e-48,2.9411765726224322e-33,1.1198351620975901e-33,9.90451019666521e-24,3.1002554194236176e-55,2.580055047324825e-39,1.0684267414425577e-64,9.839058610445934e-69,3.646155858431891e-37,5.066985534861873e-35,6.018648052133336e-37,4.484498220300008e-69,2.6579655432725243e-42,7.187618160153447e-38,2.2840648947333813e-19,2.3302497351705705e-54,2.384826634221111e-36,8.706319072692266e-49,9.621627659314201e-23,2.7799004046857644e-37,5.4867092259801125e-53,2.099782412864632e-50,1.440926519869749e-51,1.8441383225319176e-66,4.207201563499225e-53,1.213648908252079e-47,1.3569363774070643e-54,5.766739033254348e-57,2.1788765805511e-53,2.3628457817567957e-60,7.084008818459775e-23,1.1208336655466818e-50,7.935002618890033e-68,1.2792854782914985e-67,8.925064539929172e-55,9.669212661760218e-70,3.0566023307716427e-65,1.0495093754571162e-89,3.786865369849516e-91,6.958500565643693e-51,1.7055971127270773e-67,9.904510196645807e-24,2.874496383783239e-44,3.179296717168521e-43,2.1510824824993094e-38,2.718851027432963e-69,8.041824903777557e-40,3.2630549309741735e-44,3.1350565860971696e-53,1.082594113139531e-31,2.185534330663244e-81,6.996036485013078e-36,1.0653293483020958e-66,4.5416077061005796e-32,1.4776972403166024e-60
2.1526689207590775e-21,0.8783940823728863,1.5086903183305569e-24,5.334174596302736e-24,1.1970659222776381e-35,1.458472403800744e-22,0.0,0.0,9.253948298588011e-20,3.987252760456997e-36,2.6281144735279378e-49,9.836571872760238e-50,7.018625515396297e-52,1.852230523730403e-56,2.769688879959665e-39,2.3415654834174714e-35,3.4945930762741815e-35,7.650504684782183e-35,2.3422417085398572e-73,1.0058396457273143e-53,5.3292100822900544e-48,2.2045440798966476e-66,1.9809233416418097e-22,8.431508204700157e-85,2.9155103660886077e-52,2.6194817731980897e-86,1.3458479791370997e-67,1.4723141872078427e-70,1.1736596540469958e-84,1.4520151305389052e-84,4.2836731812760485e-54,7.385006821263775e-100,3.346417414678099e-82,2.4306387400985023e-102,3.76,0.0,0.6104902869000209,0.999999999999984,1.1357285210693728e-49,8.219460966105203e-50,1.3069089802636375e-15,7.872982676878788e-16,2.0407959952563575e-16,3.1553111305012114e-16,1.6007840002028903e-14,1.9327844711673346e-31,5.750426816391665e-49,6.279302754979596e-31,4.168367516346965e-40,4.140174813573849e-34,3.3556090320191103e-82,6.2361273863831606e-80,4.9659594794538076e-36,5.788770391919458e-82,4.671701114484254e-37,7.353893360016727e-100,6.375847580330007e-80,2.6324427997347338e-83,4.9002804138763025e-101,3.7099064414794794e-100,4.9317772028721795e-68,4.5221597257714254e-82,4.767402159822893e-80,7.838886861781004e-40,7.650504684787125e-35,2.5652723313953953e-39,3.980851133207654e-49,4.702486547985035e-19,1.0172644217085305e-67,2.825663013646742e-22,7.360557345214934e-21,7.643123646767311e-21,4.272023252582127e-33,5.382169707471173e-34,1.4620094666930326e-47,7.073843164987827e-20,2.1802560026281177e-20,9.251131043024071e-33,9.369042594012971e-44,1.785749064967067e-47,1.227883321893083e-32,4.6750913617635145e-33,2.039163864028674e-23,2.6059514844772032e-54,1.0771221937726967e-38,1.8021058750618703e-63,1.6595452583875176e-67,1.5221982961727556e-36,2.1153667169950386e-34,2.512667084439809e-36,7.563963233067067e-68,1.1096484072448486e-41,3.000689093341753e-37,4.702486547980487e-19,1.9587153105040762e-53,9.956181743806726e-36,7.318185770636586e-48,1.9809233416235092e-22,1.1605536965116223e-36,4.611909703469038e-52,8.81007266020046e-50,1.2111855622849828e-50,3.1851846937736005e-65,3.5993495143878415e-52,5.066745318767966e-47,1.140586786764504e-53,4.933566653672432e-56,1.8315355580820032e-52,1.9861142517601576e-59,1.4584724038003317e-22,9.421282311870598e-50,1.3705684564235281e-66,2.1577019434349665e-66,7.50205452135163e-54,1.6308561679633898e-68,5.155406596667495e-64,3.641193935103016e-88,1.3138395144131694e-89,5.849039010186024e-50,2.876738827842606e-66,2.0391638640205745e-23,1.2000456556581806e-43,1.3272937948388662e-42,8.980345923021632e-38,4.585744025147007e-68,3.357303593687201e-39,1.3622612003168636e-43,2.635203961942048e-52,4.519617313277217e-31,7.767731317844414e-80,2.920707515236808e-35,1.8400723389353062e-65,1.896031815569263e-31,1.2420936886669321e-59
4.366842667825557e-21,0.8783940823728866,3.060486127621968e-24,1.0820754181144614e-23,4.89040488553105e-35,2.958615447710077e-22,0.0,0.0,1.8772295119992578e-19,1.6289228535005913e-35,2.1546872535544227e-48,8.064615922413714e-49,5.755236922795049e-51,1.5185704904232948e-55,1.1315082801850443e-38,9.566059033839441e-35,1.4276552974238665e-34,3.1254807935661124e-34,3.847203035658674e-72,8.246481118424899e-53,4.3692084027675126e-47,3.6209702710573324e-65,4.018444493082443e-22,2.837738655279004e-83,2.390311545838328e-51,8.819335783230869e-85,2.2105593470584658e-66,2.446272042390228e-69,3.9532088160659244e-83,4.890786762462153e-83,3.5120140826556513e-53,4.862740082232535e-98,1.1002288306635697e-80,1.647882978004713e-100,3.76,0.0,0.6104902869000196,0.9999999999999676,9.311388594285682e-49,6.7388106989347984e-49,2.651158217106232e-15,1.5970907715962625e-15,4.139900447521335e-16,6.400774007578296e-16,3.247304686114446e-14,7.896055216765712e-31,4.7145473302342455e-48,2.5653000640009808e-30,1.7029141409074715e-39,1.6913965019256567e-33,1.130261538574982e-80,2.1004994524628643e-78,2.0287564826304108e-35,1.949817296115175e-80,1.908542339124368e-36,4.957943313606706e-98,2.1475610618094916e-78,8.866792348704258e-82,3.3037346781320487e-99,2.5011928967646514e-98,8.100593034233132e-67,1.5231879401226415e-80,1.6057923461021613e-78,3.202441082692211e-39,3.1254807935701635e-34,1.0479974501682663e-38,3.2637466603399895e-48,9.539329854493268e-19,1.6708622694029329e-66,5.732059256365779e-22,1.4931416328855384e-20,1.550462225525878e-20,1.7452608913638044e-32,2.198791941372299e-33,1.1986582225758896e-46,1.4349796134689158e-19,4.4228050339002544e-20,3.779388888047241e-32,3.827563675137746e-43,1.4640661956647305e-46,5.016304018394219e-32,1.9099273657541004e-32,4.136589552781891e-23,2.136516472012305e-53,4.400395617877019e-38,2.96000267709554e-62,2.7258434010792634e-66,6.218676720931684e-36,8.641963266087725e-34,1.0265064903001402e-35,1.2423993356387442e-66,4.5332767534420974e-41,1.2258794047239908e-36,9.53932985447468e-19,1.6058731521684016e-52,4.0674251045521263e-35,5.999890832666189e-47,4.018444493007679e-22,4.7412405296309746e-36,3.78112221475451e-51,3.635073179676725e-49,9.930031007083247e-50,5.292144736078647e-64,2.976011783091742e-51,2.0699308143968158e-46,9.351219591466944e-53,4.0791683150873214e-55,1.5016267887209017e-51,1.628336459652033e-58,2.958615447708393e-22,7.724136449173866e-49,2.277215101915635e-65,3.5440319212612075e-65,6.150637551746749e-53,2.678687850659393e-67,8.46777081848412e-63,1.2126629927410293e-86,4.375634133126608e-88,4.7953955660545665e-49,4.7250521645612246e-65,4.136589552748799e-23,4.902578068644935e-43,5.422428237234401e-42,3.6687643310431782e-37,7.532101866968563e-67,1.3715680641399124e-38,5.565281498178099e-43,2.1604994203131163e-51,1.8464111439528983e-30,2.6163858383651125e-78,1.1932043203117033e-34,3.0572918675610275e-64,7.745908626537744e-31,1.0183436472966622e-58
8.795190161958516e-21,0.8783940823728871,6.164077908349658e-24,2.1793913351051523e-23,1.9767798456064565e-34,5.958901535528733e-22,0.0,0.0,3.7808988762800984e-19,6.584366616206032e-35,1.7449216914018023e-47,6.530935064042738e-48,4.661116524432391e-50,1.2297777547668516e-54,4.5737373811066886e-38,3.8667540096639435e-34,5.770810974643358e-34,1.26336930890735e-33,6.2365336049964966e-71,6.6782142142183324e-52,3.538298243930133e-46,5.869748847571502e-64,8.093486796078197e-22,9.310231328847017e-82,1.9357362628348842e-50,2.8939947810175205e-83,3.583411961042011e-65,3.9880408363557905e-68,1.2974826952788232e-81,1.6052051714465736e-81,2.844120059269641e-52,3.1566219314070147e-96,3.5685658395043094e-79,1.0851422823368077e-98,3.76,0.0,0.6104902869000169,0.9999999999999346,7.54060389789554e-48,5.457263619474587e-48,5.339656690791412e-15,3.21667577941562e-15,8.33810935205523e-16,1.2891699761702418e-15,6.54034605790282e-14,3.1917117656807e-30,3.817962660920468e-47,1.0369353014788223e-29,6.883451230068316e-39,6.836895091842251e-33,3.7096315420047106e-79,6.894049524625179e-77,8.200558073092388e-35,6.399495599877849e-79,7.714633284437235e-36,3.2558002826394234e-96,7.04851043876007e-77,2.9101700314907055e-80,2.169508527720536e-97,1.6424924661547108e-96,1.3131517638661971e-65,4.999255335377673e-79,5.270371266842598e-77,1.294477906905363e-38,1.2633693089106314e-33,4.236173254103279e-38,2.643068414511994e-47,1.9213016467538145e-18,2.708541661213815e-65,1.154485174214144e-21,3.007313429610832e-20,3.122761947342208e-20,7.054623566082803e-32,8.887868583588956e-33,9.707103025423535e-46,2.8901702074090507e-19,8.907903096436932e-20,1.527689415777274e-31,1.5471657263462222e-42,1.1856392511188378e-45,2.027670288034746e-31,7.720231783481786e-32,8.331440930403967e-23,1.7302064320966693e-52,1.778710265017098e-37,4.7983225635316156e-61,4.418737860352695e-65,2.5136885586807697e-35,3.493219725257082e-33,4.149303358047163e-35,2.0139957342647367e-65,1.8324237049503442e-40,4.9552005553075585e-36,1.9213016467463014e-18,1.3004777137357044e-51,1.6441182597892406e-34,4.858867140584752e-46,8.093486795775989e-22,1.9164852280187844e-35,3.062050801726056e-50,1.498355122047091e-48,8.041596562937477e-49,8.627460416233592e-63,2.4200433576587563e-50,8.366991530423083e-46,7.572860072008353e-52,3.317111928726274e-54,1.216065593160927e-50,1.3186690826460012e-57,5.958901535521925e-22,6.255205958299555e-48,3.7124313700659035e-64,5.745028467051487e-64,4.980945755613235e-52,4.3422697955384923e-66,1.3726621399963842e-61,3.95832342930562e-85,1.4282798586731603e-86,3.883435658994389e-48,7.659513176275212e-64,8.331440930270203e-23,1.981700440846515e-42,2.191832190672153e-41,1.4829732011161568e-36,1.2209864552152476e-65,5.544097410119106e-38,2.2495757627586815e-42,1.749628445292709e-50,7.46348905958095e-30,8.587240298485148e-77,4.823122639640439e-34,4.984144443385481e-63,3.131020113262105e-30,8.246814073059707e-58
1.7651885150224435e-20,0.878394082372888,1.2371262118384506e-23,4.3740231691757974e-23,7.948544817471943e-34,1.1959473711165997e-21,0.0,0.0,7.5882376048414865e-19,2.6475448572798466e-34,1.4044648177365699e-46,5.25666471931403e-47,3.751822462298506e-49,9.89832125320623e-54,1.8390796849069511e-37,1.5548047807330705e-33,2.320417711965676e-33,5.07995242619156e-33,1.0043788184070858e-69,5.3752077912001e-51,2.8479302516913936e-45,9.453049564693673e-63,1.6243571402527646e-21,3.0164777791037234e-80,1.5580489495834189e-49,9.377209353677083e-82,5.770974492794299e-64,6.440696603556301e-67,4.204569799668693e-80,5.201762793450376e-80,2.2891952565871745e-51,2.034602512481737e-94,1.1496610204701884e-77,7.044079298002643e-97,3.76,0.0,0.6104902869000116,0.9999999999998688,6.06933403493742e-47,4.392480532176164e-47,1.0716653638161729e-14,6.455845795064695e-15,1.673452716113877e-15,2.5873551269830484e-15,1.3126428801340624e-13,1.2833732633242037e-29,3.073028504758052e-46,4.169471241097946e-29,2.767805465071555e-38,2.7490854466927744e-32,1.2021281619060276e-77,2.234057746453451e-75,3.297408333862921e-34,2.073794606152043e-77,3.1020201135068073e-35,2.110547869357789e-94,2.2841117242445523e-75,9.43057905120519e-79,1.4063674682832164e-95,1.0647332987108062e-94,2.114799009926299e-64,1.6200384213890045e-77,1.707895151215479e-75,5.20503888046819e-38,5.0799524262179714e-33,1.70334663422639e-37,2.127372101045248e-46,3.856038969374155e-18,4.362024381133886e-64,2.3170436715043093e-21,6.035657023050228e-20,6.267361391447004e-20,2.836633108545419e-31,3.5737728671766665e-32,7.813144167940685e-45,5.800551395288795e-19,1.7878099221479887e-19,6.142771950612345e-31,6.221111808027433e-42,9.543058122693423e-45,8.153173048000295e-31,3.104271245317737e-31,1.672114368611068e-22,1.3926206613197713e-51,7.1521157451018015e-37,7.727575088705254e-60,7.116263686099058e-64,1.010743113836642e-34,1.4046082877870992e-32,1.668416630960998e-34,3.24348833548495e-64,7.368101239404237e-40,1.9924643496536807e-35,3.856038969343946e-18,1.0467376030775969e-50,6.6109272116402784e-34,3.9108389650867117e-45,1.6243571401312476e-21,7.706102812005513e-35,2.4646048776352676e-49,6.258041021001031e-48,6.472576516880235e-48,1.3933314087833487e-61,1.9518526400455332e-49,3.364330676097137e-45,6.095296610046817e-51,2.6753709411663803e-53,9.787990945141234e-50,1.0613795995661632e-56,1.1959473711138625e-21,5.034733945853621e-47,5.995583357611936e-63,9.252191236772718e-63,4.009098476864682e-51,6.993092726483749e-65,2.2106300598209835e-60,1.2792600473712043e-83,4.615953700103349e-85,3.125726869853396e-47,1.23354098416623e-62,1.6721143685572816e-22,7.968330314460065e-42,8.813260838520019e-41,5.962970018266502e-36,1.966361273566866e-64,2.2292571847821435e-37,9.045445202112419e-42,1.4082531869949354e-49,3.001036125224498e-29,2.7827462858785706e-75,1.939356400522064e-33,8.049396144837044e-62,1.2589694168094152e-29,6.637758563982577e-57
