Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183)
0.0,0.5330753389962325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7427259414169782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.505460624022919e-21,0.5330753389962325,4.1412862850919814e-29,1.6876444473789126e-32,2.477506804975769e-38,9.595674541160496e-31,0.0,0.0,3.9475614763040945e-23,7.497545547552822e-41,4.669576920307145e-55,3.988049635770483e-55,3.759313283750408e-60,4.3951195853819636e-72,2.4703837940313516e-50,2.5382071023257876e-41,2.020189182207997e-45,2.5807458092864566e-40,7.223697507974643e-93,8.033296179207772e-73,7.359102738019714e-96,3.897487305420873e-95,5.666679065517464e-29,2.0985128054597475e-94,5.368791075028643e-64,5.052631367797152e-102,1.008275957312315e-107,1.3062547814627015e-86,2.4977444031420716e-103,1.1560665845398136e-102,3.0693868052873565e-64,2.4702229636571615e-117,2.2498246705234696e-117,8.632627593667925e-119,3.76,0.0,0.7427259414169782,0.9999999999999996,2.219106062706402e-52,6.364033897352572e-61,5.248113938616928e-20,3.359877629679918e-20,1.3917779365306493e-20,4.964583724063609e-21,5.722761535239411e-16,2.1103617456955624e-41,8.849148247372314e-64,2.526256587110655e-38,5.84209267448515e-45,2.5453021270793347e-38,3.079323510498364e-101,4.987624723214083e-100,2.949839597914176e-44,6.182486124670825e-102,3.741472538208615e-47,7.488410942380135e-118,3.201723712743732e-100,3.315327289661159e-103,8.557388581165068e-102,2.4171200844223835e-100,7.077516583702202e-119,8.837404218079409e-118,7.705750895561235e-79,2.602500903642036e-44,2.5807458092877237e-40,1.7235086965283815e-47,3.0361871245841963e-23,9.113784930061393e-24,2.571610852846001e-37,8.337009573882976e-53,5.537713291282773e-38,3.1569541887037194e-30,6.264015862811282e-28,4.61333912319853e-42,1.075031433399385e-40,3.2736659612737385e-54,8.682764325190565e-40,5.912058718367284e-45,4.057550654310579e-23,8.421893252129199e-50,1.1408193740767735e-39,6.019213311446291e-69,4.2814296257724674e-69,1.7668938739804152e-73,3.024422385310277e-38,1.769337576038478e-42,4.159035917960954e-59,6.295585404692907e-28,1.790288293447134e-73,9.571651025128213e-54,3.787171294487122e-46,4.057550654310578e-23,8.261207581137068e-61,3.5552167842679267e-38,5.666679065519952e-29,9.452738890986365e-45,1.6338125957199816e-76,3.4231730606524136e-38,1.9686948625239966e-51,1.6824330066712357e-60,9.619783475330967e-78,5.12424861827824e-60,8.854650060668984e-59,9.595674541157838e-31,2.1018186234314105e-63,1.730577796397362e-61,2.81127514076686e-69,7.700529100753929e-73,9.64560929306684e-58,6.55611634578201e-59,4.854551579092482e-68,2.1015593478738617e-82,3.371285369801997e-86,1.101459953128816e-113,8.31815440165706e-97,1.541945396013471e-78,4.89463449200552e-75,4.290680845255919e-127,8.786196541417787e-80,1.9358192727350356e-86,1.200112341589113e-99,8.727504953051496e-58,1.0622154071073595e-72,1.4357192430749016e-48,1.0991763312719447e-50,1.8728577380845183e-101,3.8614836011864984e-75,1.639674912240515e-58,2.393604669318431e-63,2.139188374012193e-59,1.471208573988146e-40,3.029521283957306e-73,3.99949987257718e-73
9.815289747264173e-21,0.5330753389962325,1.159560160033431e-28,4.7254045003527064e-32,1.4964141102053502e-37,2.6867888715257413e-30,0.0,0.0,1.1053172133651472e-22,4.528517510721907e-40,5.543721719786531e-54,4.7346125282750556e-54,4.4630581133343075e-59,5.217885971761044e-71,1.492111811594034e-49,1.5330770898035073e-40,1.2201942660545212e-44,1.5587704688174897e-39,3.4508471098946454e-91,9.537129224053333e-72,3.515531687187832e-94,1.8618764556451498e-93,1.5866701383440844e-28,1.2695882220445056e-92,6.373828764278343e-63,2.4137040196673727e-100,4.819982328872768e-106,4.1070740337137715e-85,1.1932406566746105e-101,5.522668827416887e-101,3.6439760153201645e-63,1.9061348944989611e-115,1.7360811394707405e-115,6.66135364904712e-117,3.76,0.0,0.7427259414169782,0.9999999999999984,2.6345227176450732e-51,7.555381042942028e-60,1.46947190281274e-19,9.407657363104957e-20,3.8969782222858235e-20,1.3900834427366172e-20,1.6023732298490947e-15,1.274658494400252e-40,1.0505708799281388e-62,1.525858978592942e-37,3.5286239753689555e-44,1.5373624847560313e-37,1.471029792853716e-99,2.382648181775173e-98,1.7817031171516533e-43,2.9534478116426695e-100,2.2598494130788092e-46,6.514030892000505e-116,1.529501838261538e-98,1.5837716302084568e-101,4.08796721394418e-100,1.154687269770045e-98,6.156601449789091e-117,7.687495321000691e-116,1.7237650663140583e-77,1.5719105459323725e-43,1.5587704688189934e-39,1.0409992527189639e-46,8.501323948835715e-23,2.5518597804170948e-23,1.553252955118939e-36,9.897697767618259e-52,3.3447788279347514e-37,8.839471728530702e-30,1.753924441587686e-27,2.786456830409849e-41,6.493189857727453e-40,3.8864973702112457e-53,5.2443896524150435e-39,3.5708834658938843e-44,1.1361141832069616e-22,5.0911801897210165e-49,6.890549019423706e-39,7.146010043349847e-68,9.577389501678136e-68,3.952472028817011e-72,1.8267511207270589e-37,1.068679895927236e-41,4.937607920125882e-58,1.762763913312948e-27,4.004804424022515e-72,1.13634640969544e-52,2.2874514629497653e-45,1.1361141832069606e-22,9.807705644563245e-60,2.147350937697598e-37,1.5866701383455877e-28,5.709454290232807e-44,3.6547737623009453e-75,2.067596528633921e-37,2.337234508093474e-50,1.9973844655259755e-59,3.024535253058439e-76,5.879669280961557e-59,1.0512240551904545e-57,2.686788871524138e-30,2.49530848874599e-62,2.6152491659156984e-60,4.248398993262773e-68,9.142068223831135e-72,5.835435824641941e-57,7.783421325688654e-58,5.763323634874267e-67,4.7011266648241285e-81,7.54145171849126e-85,9.581397809318117e-112,3.97368217552167e-95,4.846687667044296e-77,1.0952271492968975e-73,3.7325599729588486e-125,2.762520771766689e-78,5.459320082137159e-85,5.73308241400787e-98,1.0361293880299828e-56,2.376133377090494e-71,8.671744228172322e-48,6.639025040883175e-50,7.728484829309846e-100,8.63798435651003e-74,1.946622055811912e-57,3.6172153762742747e-62,2.539644437625078e-58,8.886099786880988e-40,6.77691793131345e-72,8.946721234959204e-72
2.243494799374668e-20,0.5330753389962325,2.6504232239126014e-28,1.0800924797067297e-31,7.204589788869316e-37,6.1412317063483356e-30,0.0,0.0,2.526439344834626e-22,2.1802862452283642e-39,5.44285885830199e-53,4.648470657587932e-53,4.381857527527223e-58,5.1229513887075145e-70,7.183876073029642e-49,7.38110625354437e-40,5.874710141874218e-44,7.504808813529643e-39,1.7968488951505373e-89,9.36361002677722e-71,1.8305300610558818e-92,9.69475210379913e-92,3.626674601925538e-28,5.749354546620516e-91,6.257862877066816e-62,1.256812273523944e-98,2.5083453626645946e-104,9.162656239638047e-84,6.213056229005322e-100,2.875642198127252e-99,3.5776772604919987e-62,2.077399045234465e-113,1.8920632683817933e-113,7.259870817006497e-115,3.76,0.0,0.7427259414169782,0.9999999999999963,2.586590026690588e-50,7.4179179107698214e-59,3.358792920714834e-19,2.1503216829959782e-19,8.907378793796195e-20,3.177333583392356e-20,3.662567382427642e-15,6.136931956484682e-40,1.0314567197140203e-61,7.346354154989382e-37,1.6988805497099655e-43,7.401738585548372e-37,7.659621633844971e-98,1.2406399685059114e-96,8.578133550903562e-43,1.537854152450255e-98,1.0880202141116745e-45,6.770841068782414e-114,7.964084361948887e-97,8.246666043607963e-100,2.1285960531307604e-98,6.012432674541133e-97,6.399320271988225e-115,7.99056834358055e-114,3.405888010132646e-76,7.568072629737382e-43,7.50480881354441e-39,5.011963289741857e-46,1.9431597597338613e-22,5.832822355238627e-23,7.478244360075489e-36,9.71761836145379e-51,1.6103670251049656e-36,2.0204506808825823e-29,4.008970152202911e-27,1.3415590170230395e-40,3.126191408318162e-39,3.815786664657833e-52,2.524947865765328e-38,1.7192266753012697e-43,2.5968324187587647e-22,2.4556215558716408e-48,3.317502739815248e-38,7.015995035824256e-67,1.89233103168966e-66,7.809419749171556e-71,8.795020296477058e-37,5.145233671119825e-41,4.8477729451937915e-57,4.029174658995999e-27,7.912819757305892e-71,1.1156716434648232e-51,1.101309414055693e-44,2.5968324187587614e-22,9.629263569705306e-59,1.0338570408647692e-36,3.626674601932777e-28,2.7488564696121988e-43,7.221217398168905e-74,9.954587260375175e-37,2.294710630403427e-49,1.961043912593575e-58,6.747533650361254e-75,5.667066173266984e-58,1.0320980110338582e-56,6.141231706340616e-30,2.4499215624663123e-61,2.8133657120472787e-59,4.5702337726040245e-67,8.975736953624823e-71,2.8191748998675965e-56,7.641809212569903e-57,5.65846532111537e-66,9.288655743310825e-80,1.4900658190876568e-83,9.959136122221204e-110,2.0690880704909637e-93,1.0811997336198745e-75,2.1642645678743393e-72,3.880119091538668e-123,6.163031875757405e-77,1.187521365210562e-83,2.9852022251020013e-96,1.0172779773329273e-55,4.6948391404164865e-70,4.175071558861686e-47,3.1964047713397615e-49,3.057328932847269e-98,1.7067201463604998e-72,1.9112050777074595e-56,3.891235238818456e-61,2.493437968741801e-57,4.2782745331464076e-39,1.3390047823725993e-70,1.7677213508802898e-70
4.7674264486711694e-20,0.5330753389962325,5.632149354993762e-28,2.2951966153564488e-31,3.1464336423190006e-36,1.3050117376006373e-29,0.0,0.0,5.368683607773597e-22,9.521882845392125e-39,4.814147021741654e-52,4.11151965697504e-52,3.875703601475761e-57,4.5311924877166207e-69,3.1373874184058387e-48,3.223523019934099e-39,2.5656402614179665e-43,3.277547177921452e-38,7.170752193745983e-88,8.282007029521895e-70,7.305164942116564e-91,3.868921068159163e-90,7.706683529075557e-28,2.1737277433587705e-89,5.535008846739711e-61,5.015620683973255e-97,1.0008149200473799e-102,1.7160641086955927e-82,2.479450389970526e-98,1.1475933114290591e-97,3.1644150212951625e-61,1.699441402287811e-111,1.5478241431494592e-111,5.939025551104816e-113,3.76,0.0,0.7427259414169782,0.9999999999999922,2.2878095864077166e-49,6.561064386847503e-58,7.137434956519022e-19,4.569433576368844e-19,1.8928179936817027e-19,6.751833864684741e-20,7.782955687297699e-15,2.6801594170354178e-39,9.123117877117338e-61,3.2083458652911844e-36,7.419457696281916e-43,3.232533701392464e-36,3.0567539217921003e-96,4.951068434535361e-95,3.7462962895242767e-42,6.137172221620891e-97,4.7516701235284393e-45,5.419846695140453e-112,3.178257004076079e-95,3.291027935286491e-98,8.494668071926372e-97,2.3994040483509662e-95,5.122455906670041e-113,6.3962002634533405e-112,6.060610928176719e-75,3.305176149616818e-42,3.277547177934513e-38,2.188856044836278e-45,4.1292144894343857e-22,1.2394747504880166e-22,3.2659457831137176e-35,8.59512339244033e-50,7.032895879928453e-36,4.2934576971980686e-29,8.519061573441798e-27,5.858940686430171e-40,1.3652899204097264e-38,3.3750202910327674e-51,1.1027110692991103e-37,7.508314572327087e-43,5.51826888986236e-22,1.0763332744446221e-47,1.448840605077493e-37,6.205568155573795e-66,3.3673021741839898e-65,1.3896446055132177e-69,3.841016429338652e-36,2.247058721568797e-40,4.287800353983294e-56,8.561996150345046e-27,1.4080440855806572e-69,9.867989340359646e-51,4.809707560724413e-44,5.518268889862346e-22,8.516974595422406e-58,4.5151253160167145e-36,7.706683529107175e-28,1.2004978392713838e-42,1.2849770795836843e-72,4.347429787026458e-36,2.0296454426232128e-48,1.7345211325941674e-57,1.2637355405144405e-73,4.9669454091270984e-57,9.128790025755202e-56,1.3050117375972658e-29,2.1669329972035668e-60,2.585967789600682e-58,4.200832221147892e-66,7.938937972660197e-70,1.2396984882484595e-55,6.759093707692852e-56,5.004848497068337e-65,1.6528684183145976e-78,2.6514941698704136e-82,7.97197719088668e-108,8.25718733405221e-92,2.024915649577021e-74,3.8514221941716084e-71,3.106567063057971e-121,1.154267662734653e-75,2.201464478518896e-82,1.1913155788553379e-94,8.99770850645034e-55,8.354215406076366e-69,1.823363438704992e-46,1.3959539407163484e-48,1.091141792553728e-96,3.037017310740787e-71,1.6904392475233032e-55,3.576715585271027e-60,2.2054176460573083e-56,1.8684348889534542e-38,2.3826874674073024e-69,3.145565694900467e-69
9.815289747264172e-20,0.5330753389962325,1.1595601630447364e-27,4.725405191883091e-31,1.3135741079979493e-35,2.6867888715373833e-29,0.0,0.0,1.1053172133651595e-21,3.975198649312545e-38,4.046580645873264e-51,3.45598001369453e-51,3.257762502304537e-56,3.808740310726455e-68,1.3097974875828433e-47,1.3457574056354464e-38,1.0711043044191092e-42,1.3683114281980828e-37,2.5485976322304734e-86,6.961525937254889e-69,2.59637003666043e-89,1.375075144114968e-88,1.5866701383324044e-27,7.546201627395414e-88,4.652508445013732e-60,1.7826392666985168e-95,3.556751936063838e-101,2.964073993085758e-81,8.812329357890926e-97,4.078726366962586e-96,2.659881496203945e-60,1.2231003187367631e-109,1.1139798908045668e-109,4.2743599728508106e-111,3.76,0.0,0.7427259414169782,0.999999999999984,1.9230418082441533e-48,5.514969950963057e-57,1.4694719028127397e-18,9.407657363122175e-19,3.8969782222859056e-19,1.3900834427193136e-19,1.6023732295889657e-14,1.118913797569636e-38,7.668530284812465e-60,1.3394212421806574e-35,3.097477535728815e-42,1.349519187778995e-35,1.0864182198871846e-94,1.7596872671398979e-93,1.5640049549693986e-41,2.1812471306380372e-95,1.9837287397601586e-44,3.858666013903136e-110,1.1296023183107843e-93,1.16968287359342e-96,3.019138079861972e-95,8.527857791632633e-94,3.646938303798037e-111,4.5537820461509687e-110,1.0222118319358828e-73,1.379845980894816e-41,1.3683114282090612e-37,9.138043111200578e-45,8.501323948835213e-22,2.5518597804157173e-22,1.363468074178317e-34,7.224719106483101e-49,2.9360955870375265e-35,8.839471730854888e-29,1.7539244415953316e-26,2.4459924030910957e-39,5.699816659816105e-38,2.8369079935509757e-50,4.603601645215214e-37,3.134573532478899e-42,1.1361141832069501e-21,4.5260632850967325e-47,6.04862432135497e-37,5.216153948295645e-65,5.679447460081042e-64,2.3438388112602943e-68,1.6035487486866494e-35,9.381027828155373e-40,3.604154589880023e-55,1.7627639132974914e-26,2.374872224420223e-68,8.294639631040712e-50,2.0079582353893092e-43,1.1361141832069437e-21,7.159030360514672e-57,1.8849759390156598e-35,1.5866701383456054e-27,5.011842161041608e-42,2.167301681858363e-71,1.8149663567560134e-35,1.706039082584756e-47,1.4579695247187865e-56,2.1827865305912898e-72,4.156236919543456e-56,7.673298066737686e-55,2.6867888715233087e-29,1.821439781545666e-59,2.2123498879808892e-57,3.593900411645136e-65,6.673156200962404e-69,5.246457019532261e-55,5.681425527112729e-55,4.206876727576247e-64,2.787805582295753e-77,4.47213379534765e-81,5.675658201394812e-106,2.9347337057036626e-90,3.497495365611021e-73,6.496172864055748e-70,2.212653863595595e-119,1.9937103412804556e-74,3.7837549731621194e-81,4.234121754455731e-93,7.563116152280921e-54,1.4090605360118863e-67,7.612183426781933e-46,5.827832908412662e-48,3.686726025398092e-95,5.122373594345816e-70,1.4209160441487108e-54,3.059955486004116e-59,1.8537864178790346e-55,7.800347859181732e-38,4.01875067445526e-68,5.305456309991652e-68
1.991101634445018e-19,0.5330753389962325,2.3522506234519696e-27,9.585823565845192e-31,5.366378839847993e-35,5.45034313943143e-29,0.0,0.0,2.2422149185407812e-21,1.6239983557821647e-37,3.3176312975607567e-50,2.8334212238999765e-50,2.6709105650430394e-55,3.122635421084724e-67,5.350950113117168e-47,5.49785811177201e-38,4.375810576335045e-42,5.589998653713454e-37,8.584378719638157e-85,5.7074795619989434e-68,8.745289347636464e-88,4.631631793699682e-87,3.218673709161482e-27,2.5139199490877833e-86,3.8144075159877866e-59,6.004481438133747e-94,1.1979650439631779e-99,4.9248532720467245e-80,2.9682312465720152e-95,1.3738273719413704e-94,2.1807315546739234e-59,8.290572219303009e-108,7.55091714075313e-108,2.8973004203606137e-109,3.76,0.0,0.7427259414169782,0.9999999999999676,1.5766258596906125e-47,4.521505566301996e-56,2.980928717134415e-18,1.9084104936659242e-18,7.905298679494459e-19,2.819883555190443e-19,3.2505285508480954e-14,4.5711279556620705e-38,6.287124440584408e-59,5.471972815359345e-35,1.265420641424227e-41,5.513226219351868e-35,3.6593557745183783e-93,5.927111349874768e-92,6.389470563978255e-41,7.347041074059755e-94,8.10417917667296e-44,2.6014855567882422e-108,3.8048117109901875e-92,3.9398140602058234e-95,1.0169288554190823e-93,2.8724173693514576e-92,2.4587402195843375e-109,3.070127908897502e-108,1.6789869745129053e-72,5.637121072392658e-41,5.589998653803463e-37,3.733188778897012e-44,1.724554286763598e-21,5.176629840268686e-22,5.5702119716931965e-34,5.923261222676383e-48,1.1994908497445062e-34,1.7931499802271925e-28,3.557961010111133e-26,9.992677074169404e-39,2.32856108594331e-37,2.3258686031756927e-49,1.880721483892879e-36,1.280575566633702e-41,2.3046887716483583e-21,1.875672341436464e-46,2.471060397025186e-36,4.276518153568415e-64,9.328509641732548e-63,3.84976234089886e-67,6.551019863436333e-35,3.8324559632018447e-39,2.954903699767107e-54,3.575892509796177e-26,3.9007348152227806e-67,6.800446709736673e-49,8.203164638149216e-43,2.3046887716483335e-21,5.869405663970108e-56,7.700741763368651e-35,3.2186737092154114e-27,2.0475010556224646e-41,3.559799536620985e-70,7.414729776279503e-35,1.3987135745676337e-46,1.1953315032303118e-55,3.626730527702864e-71,3.399911657650161e-55,6.291033354988934e-54,5.45034313937393e-29,1.4933271874554676e-58,1.829213670034703e-56,2.9715063657485687e-64,5.471057412615243e-68,2.20133809872639e-54,4.6579759041524794e-54,3.4490517117684335e-63,4.5789801648886636e-76,7.345494249880361e-80,3.826488936700407e-104,9.884991373553936e-89,5.811105458171041e-72,1.0670134180128777e-68,1.4930096094912518e-117,3.3125795505033824e-73,6.2712964176633504e-80,1.42616875546816e-91,6.200699565870867e-53,2.3143861615345706e-66,3.109825309268949e-45,2.3808599005957445e-47,1.2121155800001717e-93,8.413514010235819e-69,1.1649528211242738e-53,2.5300303695684663e-58,1.5198461064122548e-54,3.1866966195137256e-37,6.600810049528216e-67,8.714227920431191e-67
4.0102469538822195e-19,0.5330753389962325,4.7376315655324834e-27,1.930666519740466e-30,2.1691761280815085e-34,1.097745167530174e-28,0.0,0.0,4.516010328892112e-21,6.5644610090690554e-37,2.686703840114377e-49,2.2945779801100223e-49,2.1629726419384414e-54,2.5287911237105046e-66,2.1629395900089574e-46,2.2223221519039684e-37,1.7687725981904127e-41,2.259566832623446e-36,2.8174790485423257e-83,4.622064927255423e-67,2.870291529768159e-86,1.5201479308403205e-85,6.482680850737156e-27,8.207001817554019e-85,3.089006101712964e-58,1.970771256225633e-92,3.9317669337462166e-98,8.028753805672851e-79,9.742025878199168e-94,4.509038994574021e-93,1.7660129535782013e-58,5.45888502660883e-106,4.971862494327115e-106,1.9077127148475524e-107,3.76,0.0,0.7427259414169782,0.9999999999999346,1.2767924979628664e-46,3.661632435624605e-55,6.003842345777765e-18,3.843700008385499e-18,1.5921939593912149e-18,5.679483780010504e-19,6.546839191529308e-14,1.8477230057331362e-37,5.091476376710549e-58,2.211858900204518e-34,5.115032554985617e-41,2.228534186770696e-34,1.2010372062780932e-91,1.9453372927839788e-90,2.5827261613528957e-40,2.4113724475198203e-92,3.2758387978909826e-43,1.7083530154722146e-106,1.2487773008589773e-90,1.2930864239479948e-93,3.337662329617092e-92,9.427561419628403e-91,1.6146144867495915e-107,2.0161027825439274e-106,2.7217110144342505e-71,2.2786144735622624e-40,2.2595668326963383e-36,1.5090145937651687e-43,3.4733980705233986e-21,1.0426169959964898e-21,2.2515687389832053e-33,4.796810509053165e-47,4.848533796751875e-34,3.611555596151957e-28,7.16603414719673e-26,4.039199842437897e-38,9.412416214030011e-37,1.8835487095201e-48,7.602176939386206e-36,5.176291186752932e-41,4.641837948531096e-21,7.797043623445763e-46,9.988421213341142e-36,3.463235276993458e-63,1.5121916229055916e-61,6.240630695963237e-66,2.6480269705798037e-34,1.5491399760248935e-38,2.392957632364882e-53,7.202149702684392e-26,6.323259271670984e-66,5.507178057722049e-48,3.315850357372311e-42,4.641837948530994e-21,4.753196952606427e-55,3.112762945009966e-34,6.482680850955146e-27,8.27632663775051e-41,5.770588462137042e-69,2.997152326894897e-34,1.1327139662908535e-45,9.680104424709166e-55,5.91248451588019e-70,2.7502658801092687e-54,5.09464191487564e-53,1.0977451675069316e-28,1.2093353957842481e-57,1.487486177660464e-55,2.416379637150395e-63,4.430605409235312e-67,9.366982268887224e-54,3.7721496529635467e-53,2.793131501672336e-62,7.422725070535776e-75,1.19073635712904e-78,2.5127926969237654e-102,3.244353146494397e-87,9.47353967345047e-71,1.7296868636419905e-67,9.820818229771708e-116,5.400340719248452e-72,1.0211180609511815e-78,4.680828555809281e-90,5.02148727243299e-52,3.7517197014879817e-65,1.2570411118349121e-44,9.623816384986274e-47,3.9314689871578766e-92,1.3638668773516743e-67,9.434089979874955e-53,2.0573786788570237e-57,1.230810781606952e-53,1.2881137244661498e-36,1.0700197535850202e-65,1.4126138980534014e-65
8.048537592756622e-19,0.5330753389962325,9.508393534757704e-27,3.874836799506467e-30,8.722161807177907e-34,2.2031668747371223e-28,0.0,0.0,9.063601149595125e-21,2.6395409001983874e-36,2.1624929883945385e-48,1.8468760008222124e-48,1.740948567782461e-53,2.0353910960981123e-65,8.697084961528566e-46,8.935859631022987e-37,7.112156824232685e-41,9.085618857864783e-36,9.130208405278728e-82,3.720239966508203e-66,9.301350393747391e-85,4.926129770555868e-84,1.3010695133558582e-26,2.6525447019655052e-83,2.4863008482330853e-57,6.386662811280757e-91,1.2741006339859191e-96,1.2966458853196198e-77,3.156960422407436e-92,1.4611809007484607e-91,1.4214408668186307e-57,3.543408922821032e-104,3.227278307172329e-104,1.2383126351448533e-105,3.76,0.0,0.7427259414169782,0.9999999999998687,1.027673680796757e-45,2.947200339150017e-54,1.2049669603064465e-17,7.714279037873292e-18,3.195522142274988e-18,1.1398684229161833e-18,1.313946046554354e-13,7.4296129402955125e-37,4.09806313643713e-57,8.893787347933875e-34,2.056732092821373e-40,8.960837950554131e-34,3.8920324922670444e-90,6.303981183735744e-89,1.03850283067829e-39,7.814195827484187e-91,1.3172003729717725e-42,1.1074269006969394e-104,4.046737106435618e-89,4.190323456798262e-92,1.081589327654658e-90,3.0550573425771883e-89,1.0466616089036133e-105,1.3069233552221324e-104,4.3832323040070457e-70,9.162208631668362e-40,9.085618858451493e-36,6.067681318943919e-43,6.97108563804158e-21,2.0925250199318416e-21,9.05345887184273e-33,3.860890410768195e-46,1.9495741150458802e-33,7.2483668345669185e-28,1.4382180421583893e-25,1.6241444915160463e-37,3.784691162158942e-36,1.5160438713760684e-47,3.056801911735981e-35,2.081363920039229e-40,9.316136302296253e-21,3.308281691582242e-45,4.0163002392117857e-35,2.787513045605235e-62,2.4353379988923313e-60,1.0050343381834378e-64,1.0647599984105767e-33,6.229023709942905e-38,1.9260604872328336e-52,1.44546640880242e-25,1.0183414148739716e-64,4.432656012408589e-47,1.333288887934825e-41,9.316136302295846e-21,3.8257865410327613e-54,1.2516282897506156e-33,1.301069513443511e-26,3.3278745433847583e-40,9.293354823946372e-68,1.2051417686842169e-33,9.117058577869647e-45,7.791390192554456e-54,9.54867699848824e-69,2.2124206583005532e-53,4.100611033623559e-52,2.2031668746436663e-28,9.733784650903147e-57,1.1997114901707514e-54,1.9488977329413563e-62,3.566138731344928e-66,4.1434481058473205e-53,3.0361542096645433e-52,2.248155233966509e-61,1.1954070625336838e-73,1.9176442644637587e-77,1.6288988293162006e-100,1.0513519308072454e-85,1.529976854117779e-69,2.785617107203331e-66,6.387621961665032e-114,8.721564686687389e-71,1.6480887062215277e-77,1.5168503131196865e-88,4.0417298163700734e-51,6.042028920075682e-64,5.054507024008167e-44,3.869694241345927e-46,1.2665752889208271e-90,2.1964655602994647e-66,7.593376363074885e-52,1.6593504381673639e-56,9.9066359509571e-53,5.17944863248404e-36,1.7232338254240696e-64,2.274971134336084e-64
