Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509),S(2711),S(5098),S(2834),S(2508),S(2715),S(195),C2HFO(286),S(1948),C2HF3(125),C2HF4(54),S(5101),S(9646),C2FO(289),S(1543),CF2CF2(61),S(4002),C2H2O(907),C2HF4(69),S(8445),CHF(40),CHFO2(314),CHFO2(441),CFO2(341),C2HF5(81),CF3(45),S(3645),S(2562),CF(50),S(5014),CHF2O(364),S(6976),C2H2F(71),CHO2(338),CH2CF(70),S(2685)
0.0,0.5643582466624978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8187811967546722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3534874736975208e-21,0.5643582466624978,1.2128713600061026e-28,9.30520686223322e-32,3.515313812040806e-38,5.813890283046621e-30,0.0,0.0,7.02475937586543e-23,1.4503204249143447e-40,9.407493661511377e-55,8.350575886469815e-55,1.2033046266124584e-59,4.7853908308805735e-71,2.080809677583798e-49,8.228658383902704e-41,1.686259394023503e-44,5.995268133827683e-40,1.3655669345991232e-86,3.82446982735416e-71,3.840240180462857e-58,2.744506412309667e-79,2.8833850644221813e-28,6.650471050397485e-94,4.7580009310407073e-63,6.807258840322811e-101,2.143496983939533e-81,3.4864576922696275e-85,9.623861456603507e-102,1.8989920016164708e-101,1.8327131460093894e-63,6.688370252886578e-115,1.0598492359967116e-95,1.1965859030302307e-117,3.76,0.0,0.8187811967546722,0.9999999999999996,2.5217921473036183e-52,5.17553111724854e-60,1.2902942486858963e-19,8.284961914125889e-20,3.2439980848104596e-20,1.3739824879226124e-20,5.787918237517206e-16,1.4581352516494791e-40,1.5374247669287198e-62,9.373987280203519e-38,1.26535650968268e-44,3.685441989410358e-38,9.320681309264373e-100,1.9174123253282357e-98,1.3243736320059082e-43,2.2845603843462242e-100,2.6257076247695695e-46,1.4686738044316778e-116,1.2472004848906812e-98,1.2702684967158066e-101,1.3019729153378282e-117,1.562745105231275e-116,4.5101213640158e-79,3.0875433194707614e-100,8.88369112661619e-99,5.154697628361242e-44,5.995268133830217e-40,7.8479498960435425e-47,2.24381010855043e-58,1.0454354903523137e-22,5.169644393086492e-76,1.9248739674116118e-29,3.026194354394823e-27,3.0454430940673563e-27,4.629324354842961e-40,2.2079913373769406e-41,8.556144533060676e-54,5.399662608843668e-23,1.6251088957352974e-23,4.648492351686865e-37,1.923813311012073e-49,1.4372077927732827e-52,6.758185269525508e-38,2.5879677986954328e-39,1.6357350614206919e-31,9.957641241822234e-68,1.645696199794543e-44,6.783954873266087e-69,3.055241776852624e-73,2.717118840092207e-38,8.625736911473865e-42,3.344779189609968e-38,2.985643387976986e-73,9.310203222749321e-49,1.9933401083089612e-45,1.0454354903523135e-22,2.296050934686138e-60,4.622216385924605e-38,2.5528735392969167e-51,2.883385064422971e-28,4.0412231764939797e-44,3.135357715940067e-60,1.9059984809257029e-59,2.8729924993191188e-58,7.780389209549803e-77,9.770588069744233e-61,7.713259824593695e-57,1.337865592569458e-58,4.045399979312803e-68,1.7468861984321187e-64,9.18152344168002e-72,5.8138902830458644e-30,1.6849128325760402e-57,1.0607902039688275e-77,1.0406209351501383e-72,6.931673974927382e-67,1.7173171494885426e-81,7.342506192511556e-75,1.463249796289717e-105,7.147245186810856e-107,3.581883192128478e-58,4.522064833388398e-73,1.6357350315612527e-31,1.1681474498552474e-51,1.4025653664933981e-50,4.243783315201254e-46,8.446218688615069e-79,7.941953565959547e-48,4.123324937489933e-50,6.017607660838212e-59,1.0856745789985674e-39,3.5182776061857306e-95,3.6697004406939826e-40,2.3716010944207356e-77,3.881977166393609e-40,3.225719899072606e-68,9.564524742071368e-41,2.0937252592235192e-56
6.589764926353059e-21,0.5643582466624978,3.396039808610907e-28,2.605457933323715e-31,2.1232495424726304e-37,1.6278892792532638e-29,0.0,0.0,1.9669326252423206e-22,8.759935366482642e-40,1.1168576474951403e-53,9.913803693394845e-54,1.4285645353652833e-58,5.681215994418418e-70,1.2568090452600473e-48,4.970109663874627e-40,1.018500673990859e-43,3.6211419528460354e-39,3.055228829454005e-85,4.540410579071117e-70,4.5591331422431117e-57,6.139351064076885e-78,8.073478180379558e-28,3.999992068588713e-92,5.648698705334848e-62,3.2131843839830443e-99,4.7949170131908935e-80,1.0961980817754668e-83,4.59754304895431e-100,9.071712816779786e-100,2.175797046973585e-62,5.0398209098003935e-113,4.373497548116816e-94,9.233519256340365e-116,3.76,0.0,0.8187811967546722,0.9999999999999984,2.993871637279021e-51,6.144390542401136e-59,3.6128238963205095e-19,2.319789335955512e-19,9.083194637469306e-20,3.8471509661806656e-20,1.6206171064926696e-15,8.807136919963681e-40,1.8252306832979293e-61,5.661888317189175e-37,7.642753318452729e-44,2.2260069616040595e-37,4.452601309628022e-98,9.159708767570015e-97,7.999216737350969e-43,1.0913619103411246e-98,1.585927405361717e-45,1.27757231887557e-114,5.958026380379539e-97,6.068225041057575e-100,1.1325622827435904e-115,1.3594032125240032e-114,1.0090605410555965e-77,1.474956494244651e-98,4.24384585547936e-97,3.1134373678218995e-43,3.6211419528490435e-39,4.740161737267838e-46,2.663851811444866e-57,2.927219372986477e-22,1.1564289590096817e-74,5.389647108830465e-29,8.473344192307742e-27,8.527240663386492e-27,2.7961119103234952e-39,1.3336267677748886e-40,1.0157860062949707e-52,1.5119055304762214e-22,4.550304908058675e-23,2.8076893804187923e-36,1.1624050636432795e-48,1.7062530926736384e-51,4.0819439027933534e-37,1.5631325504120247e-38,4.580058268723009e-31,1.1821711682293281e-66,9.940005046759062e-44,1.5175443219225067e-67,6.834457034538133e-72,1.641139779415396e-37,5.20994509453021e-41,2.0202466305242026e-37,6.678768145304119e-72,5.623479358144716e-48,1.2039774257420627e-44,2.927219372986476e-22,2.7258716703296248e-59,2.7918186970982837e-37,3.0307714402460077e-50,8.073478180384324e-28,2.440898798625489e-43,3.72229668037155e-59,2.0460367901948573e-58,3.410816695166694e-57,2.4461666956550694e-75,1.4765312690997523e-59,4.660810474131092e-56,1.5883140314955433e-57,6.113408449064976e-67,2.074257182272573e-63,1.0900304636900936e-70,1.6278892792528062e-29,2.000328514850344e-56,3.3352913075714e-76,2.327827407110854e-71,8.229283343209313e-66,3.841745809672763e-80,1.6424910854851345e-73,8.836846965429027e-104,4.348018037274273e-105,4.252416658846501e-57,1.0115689360126965e-71,4.580058088372001e-31,7.055610597284339e-51,8.471494813595708e-50,2.563245122411442e-45,1.8893941118013976e-77,4.796939953839525e-47,2.4904882622440833e-49,7.144103814942216e-58,6.557474457147593e-39,1.6807234318036635e-93,2.2164990661776827e-39,7.456488657723903e-76,2.344714208500396e-39,3.8296473888487803e-67,5.776972944207809e-40,2.4858700833920355e-55
1.5062319831664134e-20,0.5643582466624978,7.762376708195793e-28,5.955332475118156e-31,1.0222532565414422e-36,3.7208897811513066e-29,0.0,0.0,4.495846000553876e-22,4.217531795650915e-39,1.0965374611858377e-52,9.733431256300653e-53,1.402573694263681e-57,5.577851552465056e-69,6.050994542405184e-48,2.3928938580349982e-39,4.9036423178302965e-43,1.7434239733378595e-38,6.0371719882270115e-84,4.457802030872448e-69,4.476183954340095e-56,1.2130323133464292e-76,1.84536644122841e-27,1.8173892672808752e-90,5.545925885231333e-61,1.64230626249952e-97,9.473948005431407e-79,2.4455576186906195e-82,2.393896000984269e-98,4.723621994224674e-98,2.1362104430823127e-61,4.0457947759450796e-111,1.7301121372119435e-92,1.0063148017102139e-113,3.76,0.0,0.8187811967546722,0.9999999999999963,2.9394009268972967e-50,6.0325990702762655e-58,8.257883191589736e-19,5.302375625042411e-19,2.0761587742787068e-19,8.79348792268618e-20,3.704267671925976e-15,4.240257311797921e-39,1.7920223083325888e-60,2.7259555010025577e-36,3.679656730110934e-43,1.071726530520831e-36,2.3184602707399626e-96,4.7694413652200984e-95,3.851278521925119e-42,5.682698841025409e-97,7.635557772840534e-45,1.327939530594647e-112,3.102331983988618e-95,3.159712198170295e-98,1.1772125960136247e-113,1.4129965382325386e-112,1.9938921284615138e-76,7.680067886660345e-97,2.209761738542062e-95,1.4989860707560418e-42,1.7434239733408136e-38,2.282183829855768e-45,2.6153857023426362e-56,6.6907871382548e-22,2.2849089282003892e-73,1.2319193391979981e-28,1.9367643868142534e-26,1.9490835802016326e-26,1.3462075223858543e-38,6.420838809080391e-40,9.97304955581236e-52,3.455784069659913e-22,1.0400696932704807e-22,1.3517815758704298e-35,5.600776465302922e-48,1.6752094048088092e-50,1.96528027637794e-36,7.525810358606074e-38,1.0468705070307929e-30,1.1606626631473823e-65,4.785684549002559e-43,2.998412577652298e-66,1.3503738663642644e-70,7.901381586983696e-37,2.5083642938565944e-40,9.726617883382521e-37,1.3196123579702648e-70,2.7075820145816877e-47,5.796633039812508e-44,6.690787138254796e-22,2.6762769715472088e-58,1.344140525026608e-36,2.9756293180218825e-49,1.8453664412307052e-27,1.1751876997584768e-42,3.654572953722161e-58,1.896484920188754e-57,3.3487600571289826e-56,5.4572089316334696e-74,1.5883849613221929e-58,2.2460182671051664e-55,1.559416134689919e-56,6.576525839444066e-66,2.036673073162219e-62,1.0701983745128257e-69,3.720889781149103e-29,1.963934397673411e-55,7.4408500651549e-75,4.599394683998458e-70,8.079559185700079e-65,7.590812061765727e-79,3.245287356521371e-72,3.981742104839355e-102,1.962903195489848e-103,4.175050053820095e-56,1.998690834490227e-70,1.0468704201995458e-30,3.3969727844170234e-50,4.078660085726175e-49,1.2340921881053513e-44,3.733132208868951e-76,2.3095200969809768e-46,1.1990628918223183e-48,7.014123489457804e-57,3.157141675722205e-38,8.751492064351407e-92,1.0671488881515858e-38,1.6634916753191891e-74,1.1288789599852467e-38,3.7601245608353504e-66,2.7813637949894093e-39,2.4407293891621696e-54
3.2007429642286284e-20,0.5643582466624978,1.6495050516866678e-27,1.2655081749081653e-30,4.4644485412915745e-36,7.90689078495075e-29,0.0,0.0,9.553672751176997e-22,1.841906939641219e-38,9.698749665259334e-52,8.609109722280936e-52,1.240560772405558e-56,4.93354653098499e-68,2.642628290522643e-47,1.0450396147516046e-38,2.1415494304201307e-42,7.613990530173896e-38,1.0743480307663426e-82,3.942875413433561e-68,3.959134016434423e-55,2.158526189526976e-75,3.921403687605236e-27,6.880865039730074e-89,4.905308639887317e-60,6.512948732622158e-96,1.6858384284527042e-77,4.580258764783256e-81,9.55336129365752e-97,1.885073529564637e-96,1.8894539452041865e-60,2.914705091859847e-109,6.174647326735212e-91,8.232281730324462e-112,3.76,0.0,0.8187811967546722,0.9999999999999921,2.599866832184267e-49,5.335765560662421e-57,1.754800178212819e-18,1.1267548203220418e-18,4.411837395342287e-19,1.868616183565483e-19,7.871568802598224e-15,1.8518317695961148e-38,1.585023437713826e-59,1.1904963845025336e-35,1.607002767249016e-42,4.680511326554218e-36,9.252366322857752e-95,1.9033588464960806e-93,1.681954512700713e-41,2.2678159313490725e-95,3.3346486834670104e-44,1.0629740977758977e-110,1.2380592556502523e-93,1.260958192870997e-96,9.423218966522733e-112,1.1310595744449375e-110,3.54815316583796e-75,3.06491348462294e-95,8.818579015109203e-94,6.546465992405706e-42,7.61399053020002e-38,9.96689636886712e-45,2.3132791138360423e-55,1.421792266879143e-21,4.065873501651824e-72,2.617828595952624e-28,4.115624321984795e-26,4.1418026079242277e-26,5.879241930624948e-38,2.804148998456572e-39,8.821050308595321e-51,7.343541148027217e-22,2.210148098199458e-22,5.903585286641174e-35,2.4497811737611363e-47,1.481703747600607e-49,8.582895292296599e-36,3.286719104342948e-37,2.2246000221398898e-30,1.0265929814681171e-64,2.0900341737390955e-42,5.335515566199681e-65,2.4029184101755233e-69,3.4507409269125144e-36,1.0954685877571748e-39,4.247869570801289e-36,2.3481799434599293e-69,1.1825765572755514e-46,2.5315419425633017e-43,1.421792266879141e-21,2.367136675985114e-57,5.8702148101214865e-36,2.631910337370087e-48,3.921403687615258e-27,5.132353434495888e-42,3.23242839087197e-57,1.6290230551591972e-56,2.9619403469355395e-55,1.022070789722738e-72,1.4599994340857678e-57,9.826863848402885e-55,1.379285911296422e-55,6.044960283405627e-65,1.801475854337747e-61,9.46578345259403e-69,7.906890784941125e-29,1.7370777338954516e-54,1.3935887659623538e-73,8.184377095466585e-69,7.14627860227735e-64,1.3507582226789523e-77,5.774816880100353e-71,1.5023120657155398e-100,7.411549083036806e-102,3.6927853501632495e-55,3.5565644274665124e-69,2.2245996429250217e-30,1.4835472615620587e-49,1.781258015408767e-48,5.389604810768798e-44,6.642915701734947e-75,1.0086281028768015e-45,5.236622670614756e-48,6.203912793985811e-56,1.3788067153223634e-37,3.4924907478881985e-90,4.660519559658375e-38,3.115528421629449e-73,4.930111001299062e-38,3.326061624748156e-65,1.2146946422379536e-38,2.158832214816279e-53
6.589764926353058e-20,0.5643582466624978,3.396039817221288e-27,2.6054581058507097e-30,1.8638193831438114e-35,1.6278892792563063e-28,0.0,0.0,1.966932625242325e-21,7.689598892895867e-38,8.15238348713273e-51,7.236475465550329e-51,1.0427661675493693e-55,4.146943127752137e-67,1.1032452910470271e-46,4.362834675108865e-38,8.940547307205148e-42,3.1786911647460975e-37,1.8121657039334885e-81,3.3142243612726784e-67,3.327890696517987e-54,3.6406699154402595e-74,8.073478180342556e-27,2.3902400923277007e-87,4.1232074788641415e-59,2.3087146316425624e-94,2.843412916897375e-76,7.91125798653011e-80,3.395406908069403e-95,6.6998465582316e-95,1.5881998892719269e-59,1.9791018600202855e-107,2.0862737776928608e-89,5.924833550200441e-110,3.76,0.0,0.8187811967546722,0.9999999999999838,2.185344726178945e-48,4.4850324577530005e-56,3.612823896320509e-18,2.3197893359593267e-18,9.083194637469562e-19,3.847150966142262e-19,1.6206171063165253e-14,7.731033104257025e-38,1.3323077042259588e-58,4.970088055214084e-35,6.708920213905056e-42,1.9540213427881183e-35,3.2884359053243204e-93,6.764835451715595e-92,7.021828997372242e-41,8.060173014889634e-94,1.3921501826609502e-43,7.567856169184113e-109,4.400256504107998e-92,4.481642913693116e-95,6.708871451838009e-110,8.052591493809974e-109,5.984581843451701e-74,1.0893182563621903e-93,3.1342611019075815e-92,2.733020686487423e-41,3.1786911647680564e-37,4.160983035684923e-44,1.944450511796344e-54,2.927219372986463e-21,6.857690057826751e-71,5.3896471099607695e-28,8.473344192340205e-26,8.527240663355929e-26,2.454467772914686e-37,1.1706770070663257e-38,7.414624656344109e-50,1.5119055304761516e-21,4.550304908056412e-22,2.4646306448633448e-34,1.0258902593968155e-46,1.2454612792816625e-48,3.583189829901707e-35,1.3721405268680926e-36,4.58005967152654e-30,8.629132577925183e-64,8.725481251310885e-42,8.999127328758841e-64,4.052873328788911e-68,1.4406164090127592e-35,4.573365710463388e-39,1.7734019263281732e-35,3.960548898867058e-68,4.937896480579111e-46,1.0568689299348992e-42,2.927219372986453e-21,1.9897210110956956e-56,2.45069912781474e-35,2.2122790607303913e-47,8.073478180384394e-27,2.1426565284894671e-41,2.7170508309938462e-56,1.3493211640790173e-55,2.489689331735141e-54,1.7653697691617752e-71,1.249060254130467e-56,4.117491843058832e-54,1.1593729166367646e-54,5.1715907930139117e-64,1.51427342056514e-60,7.95656139211453e-68,1.6278892792522885e-28,1.460118502125245e-53,2.407077947950166e-72,1.3804148225194707e-67,6.006877761846745e-63,2.27826219224318e-76,9.740073872577434e-70,5.210471807388195e-99,2.5714107501880616e-100,3.1040089342025406e-54,5.998666446973305e-68,4.580058088379115e-30,6.1935177813455705e-49,7.43640157280736e-48,2.2500539141365888e-43,1.1204253475676776e-73,4.210823780671203e-45,2.1861868818594492e-47,5.214762517101853e-55,5.756246617798048e-37,1.2412859124973248e-88,1.9456751736352647e-37,5.381294460927343e-72,2.0582242936031525e-37,2.796216204092658e-64,5.071111018200246e-38,1.8146423181583656e-52
1.3367808850601917e-19,0.5643582466624978,6.889109363492305e-27,5.285358272335182e-30,7.614310329430973e-35,3.3022896807841407e-28,0.0,0.0,3.990063325491583e-21,3.1414520531814767e-37,6.683816528975428e-50,5.932899806255844e-50,8.54922741392818e-55,3.3999145238504353e-66,4.507116993966704e-46,1.7823603205560863e-37,3.6525052979090157e-41,1.298599059020704e-36,2.9768066444441354e-80,2.7172013687274964e-66,2.7284058556676704e-53,5.979811268300626e-73,1.6377627165751864e-26,7.965181624808208e-86,3.380454604910432e-58,7.766972091441048e-93,4.67031425419578e-75,1.3144673468417146e-78,1.1436654234388666e-93,2.2566928387394643e-93,1.3021022245276395e-58,1.3045340779810887e-105,6.859211731295921e-88,4.016045300286921e-108,3.76,0.0,0.8187811967546722,0.9999999999999671,1.79167763948838e-47,3.677100583151608e-55,7.328871332535891e-18,4.705858367240632e-18,1.842590912172456e-18,7.804220531228018e-19,3.287537558118944e-14,3.1583792804925647e-37,1.0923063505670638e-57,2.030443140206354e-34,2.7408128138666204e-41,7.982814766765619e-35,1.1076357795605839e-91,2.278582889968302e-90,2.868646262273052e-40,2.7148882566863114e-92,5.687387743622329e-43,5.102195538408957e-107,1.4821275777204185e-90,1.5095407620499366e-93,4.523074067605531e-108,5.4290006933387574e-107,9.82977589366172e-73,3.66912389637812e-92,1.0557054595844014e-90,1.1165281284137902e-40,1.2985990590387072e-36,1.6998973399621808e-43,1.594178020702701e-53,5.938073585201076e-21,1.1263776605039724e-69,1.0933284139972635e-27,1.7188783933108338e-25,1.729811677416537e-25,1.0027301725368873e-36,4.782597556319423e-38,6.0789574107578935e-49,3.0670083618228872e-21,9.23061852776632e-22,1.0068820373439084e-33,4.2168781922559966e-46,1.0211044043857451e-47,1.4638499621196967e-34,5.605641770684345e-36,9.290981446973662e-30,7.074684237633251e-63,3.564643796603149e-41,1.4781094036458026e-62,6.656856781893987e-67,5.885388092358369e-35,1.868369117972839e-38,7.244925515837106e-35,6.505213623894298e-67,2.0180045585164987e-45,4.317654446380466e-42,5.9380735852010375e-21,1.6312935057391328e-55,1.0011905580547083e-34,1.8137597680617145e-46,1.6377627165922787e-26,8.753451051852206e-41,2.227602428618807e-55,1.0981491639555171e-54,2.0411977345906605e-53,2.933185508086819e-70,1.032747172572115e-55,1.6943631208998079e-53,9.505239633897571e-54,4.275971280189998e-63,1.2415025557351369e-59,6.52326981655426e-67,3.302289680767726e-28,1.1970933646866602e-52,3.999395941880597e-71,2.2673354911068923e-66,4.924801311143761e-62,3.742061297752932e-75,1.5998101493744164e-68,1.7350288487445212e-97,8.563871885768525e-99,2.5448541960309725e-53,9.852828212710985e-67,9.290974979299861e-30,2.5302541041581735e-48,3.038012686150952e-47,9.192204415588141e-43,1.8403024174383924e-72,1.720258910200637e-44,8.931286747620055e-47,4.2753773741498516e-54,2.351614565049729e-36,4.1809928148243e-87,7.948717942385662e-37,8.94109618377196e-71,8.40851782133655e-37,2.2932629812226188e-63,2.0717143171926845e-37,1.487758885031028e-51
2.6923896699099635e-19,0.5643582466624978,1.3875248516841448e-26,1.0645159823701664e-29,3.077825977503146e-34,6.651090483861296e-28,0.0,0.0,8.036324725990129e-21,1.2698251473929135e-36,5.412727914744746e-49,4.804616100385766e-49,6.9233861659781e-54,2.7533389300998855e-65,1.8218487515341042e-45,7.2045853904560954e-37,1.4764010399829374e-40,5.2491450253603234e-36,4.826505313475959e-79,2.200460117172144e-65,2.2095338005781996e-52,9.693531753290128e-72,3.298592513630916e-26,2.6007153380298663e-84,2.737579783316509e-57,2.547731151252833e-91,7.570780663416829e-74,2.142913530082348e-77,3.7536226423347586e-92,7.406691854688408e-92,1.0544761411993789e-57,8.472779519382952e-104,2.2247688833138106e-86,2.644344628320397e-106,3.76,0.0,0.8187811967546722,0.9999999999999338,1.4509470048370538e-46,2.9778113875684614e-54,1.4760966204966652e-17,9.477996429830182e-18,3.711133809023637e-18,1.571835966112832e-18,6.62137846047984e-14,1.276667403319199e-36,8.84578002646354e-57,8.207375809985487e-34,1.1078803610381105e-40,3.226781362963332e-34,3.6353715358540132e-90,7.478537197839199e-89,1.1595526850866573e-39,8.910535102605598e-91,2.298933059505455e-42,3.3505283591321817e-105,4.8644911145064055e-89,4.954463931154707e-92,2.970228760759944e-106,3.565135958707186e-105,1.5934556065617434e-71,1.2042432018867978e-90,3.4649310254939375e-89,4.51318522639787e-40,5.24914502550612e-36,6.871256841171098e-43,1.2910066979708136e-52,1.1959782009630198e-20,1.825906733811526e-68,2.2020558207978658e-27,3.4619663414873866e-25,3.483986899556842e-25,4.053195680073499e-36,1.933202399381596e-37,4.92289737651236e-48,6.1772140245158654e-21,1.8591245767170147e-21,4.069978181527545e-33,1.7253731873401117e-45,8.269168206023185e-47,5.917115596357531e-34,2.2658900302106208e-35,1.8712834904563193e-29,5.729262719241935e-62,1.4408860163378553e-40,2.396079069413324e-61,1.079105184179699e-65,2.378967966176301e-34,7.55224670136674e-38,2.928514729883515e-34,1.05452317423866e-65,8.162859211666895e-45,1.745264976554366e-41,1.195978200963004e-20,1.3210637863654045e-54,4.0469723122462025e-34,1.468829253918736e-45,3.298592513700006e-26,3.5382848719016736e-40,1.803970201307151e-54,8.860441965807006e-54,1.6530148466762955e-52,4.781830418424555e-69,8.39812849304719e-55,6.947788839409757e-53,7.697589495018742e-53,3.477148837641566e-62,1.0054048342368828e-58,5.282713141428171e-66,6.651090483794947e-28,9.694372434644099e-52,6.520024724024002e-70,3.675448537176742e-65,3.9882317886362216e-61,6.066049661358463e-74,2.5933612654115912e-67,5.6629937175633455e-96,2.7953907311428763e-97,2.0608889617792514e-52,1.5971859568147448e-65,1.8712808761191604e-29,1.0227691649671426e-47,1.2280133012653232e-46,3.7156359969612216e-42,2.983209860164401e-71,6.953561560764933e-44,3.610168902385361e-46,3.4623114441477843e-53,9.50560206256574e-36,1.3722437057595537e-85,3.212998881304677e-36,1.457623927964504e-69,3.398857343951078e-36,1.8583683001824212e-62,8.374200508550772e-37,1.2048279025215988e-50
5.403607239609508e-19,0.5643582466624978,2.7847527066768164e-26,2.1364767800024762e-29,1.23758028878295e-33,1.3348692090101548e-27,0.0,0.0,1.612884752698734e-20,5.105911068728019e-36,4.35663432236744e-48,3.8671730562491494e-48,5.572543582806905e-53,2.216126705935767e-64,7.325573701874472e-45,2.896932098481149e-36,5.9365436475582454e-40,2.1106581286597434e-35,7.776025250224917e-78,1.771121738927445e-64,1.7784250277367973e-51,1.5611134053141038e-70,6.62025210763785e-26,8.406257005945493e-83,2.2034423737614957e-56,8.25386142805459e-90,1.2192508863823897e-72,3.4608110760705825e-76,1.2163834548146398e-90,2.400182541621733e-90,8.487341365882342e-57,5.462576025800756e-102,7.167389308913182e-85,1.7164667227242064e-104,3.76,0.0,0.8187811967546722,0.9999999999998671,1.1678483790288502e-45,2.396801668550172e-53,2.962515594982818e-17,1.9022272555117042e-17,7.448219602726722e-18,3.1546637919844075e-18,1.3289060260225853e-13,5.1334234789069493e-36,7.11985333080891e-56,3.30014971370903e-33,4.4547382041520105e-40,1.2974745941553354e-33,1.1780637655817529e-88,2.4234644527919422e-87,4.662510349106728e-39,2.8875118924719385e-89,9.243908721738055e-42,2.1719546271292363e-103,1.5763672741130477e-87,1.6055235009322506e-90,1.9254282927133067e-104,2.3110723771891495e-103,2.5662163894791755e-70,3.902421713033451e-89,1.1228315043213589e-87,1.8147319409712167e-39,2.1106581287770957e-35,2.7629021572357955e-42,1.0391145075655337e-51,2.4003198858488027e-20,2.9405665104205123e-67,4.4195106375919875e-27,6.948142237932195e-25,6.992337343751116e-25,1.6297721562896624e-35,7.77332182227168e-37,3.962376113931754e-47,1.239762534989984e-20,3.7312500245913844e-21,1.6365203263749392e-32,7.105273625861966e-45,6.655745973619213e-46,2.3792461568734887e-33,9.111044154006504e-35,3.75565814465234e-29,4.611409071087696e-61,5.79373929922583e-40,3.858811498204457e-60,1.737865642804844e-64,9.565725561065026e-34,3.0367251826317134e-37,1.1775428928018225e-33,1.6982770725771998e-64,3.2868836879215903e-44,7.017633839630507e-41,2.400319885848739e-20,1.063307083373302e-53,1.6272697675162574e-33,1.1822408747452438e-44,6.620252107915657e-26,1.4227287859355914e-39,1.4519921600633506e-53,7.118546760351979e-53,1.3304901569700331e-51,7.72266706989811e-68,6.773394872741741e-54,2.873212338490088e-52,6.195689699951656e-52,2.804446515805344e-61,8.092388276247584e-58,4.251987309886607e-65,1.334869208983476e-27,7.802874326736457e-51,1.0529857299530764e-68,5.919196561270307e-64,3.2100759162863374e-60,9.769191611338942e-73,4.1765284272645147e-66,1.8301199400620717e-94,9.034221833153757e-96,1.658782751309542e-51,2.5722187807708512e-64,3.7556476325176064e-29,4.112509835614888e-47,4.937787473430398e-46,1.4940408936048374e-41,4.8043677833052826e-70,2.795996520707227e-43,1.4516330375559984e-45,2.7867694644051494e-52,3.8221607820518547e-35,4.44683733354504e-84,1.2919327188312317e-35,2.3540662044673274e-68,1.3666655892316744e-35,1.4977476310024032e-61,3.36722919328537e-36,9.697511862626144e-50
