Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304)
8.505661406877366e-10,0.46304348457748873,0.0,1.9891062105622532e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.9114197660170795e-27,5.993991923687682e-41,0.0,4.442915527749536e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261916204,0.9999883157694825,0.0,0.0,1.4465822219988837e-10,9.020222205539123e-11,4.631754568423115e-11,8.138454266999145e-12,1.1684230517387646e-05,3.528366262135703e-23,8.47272943926772e-37,1.6808924290147159e-19,4.158912938897003e-25,5.0212730225732574e-20,4.86378253957679e-54,3.086584784641732e-53,3.0222169298993598e-25,7.444522103985086e-55,3.799173242890918e-29,3.820918845841344e-60,1.9795154653714423e-53,2.2505680720671305e-56,3.088664485588673e-61,4.655507383444601e-60,7.413153743507177e-57,9.51572709752361e-55,1.9516138654428888e-53
8.830935702372361e-10,0.46304348457795225,0.0,2.0783574344283747e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.143065326926508e-27,6.977437023348414e-41,0.0,5.3959485927071925e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261860883,0.9999882102586091,0.0,0.0,1.501902554020315e-10,9.366600661401676e-11,4.808884703793638e-11,8.435401546491548e-12,1.1789741390897386e-05,3.8037795215768364e-23,9.48314781371933e-37,1.7640092967209049e-19,4.42254504319299e-25,5.421816235811702e-20,5.884491210837809e-54,3.7213841771697536e-53,3.269624056289691e-25,9.112561877685568e-55,4.020554934070591e-29,4.7696476573783514e-60,2.3866764589645686e-53,2.7254176431820084e-56,3.8133633748587124e-61,5.755226118629386e-60,9.308523718477801e-57,1.161127475175058e-54,2.3553643185124045e-53
9.156209997867356e-10,0.4630434845784157,0.0,2.16860115235218e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.3928296297546093e-27,8.077708982235821e-41,0.0,6.50852167302775e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261805563,0.999988113834261,0.0,0.0,1.5572228860413483e-10,9.713080829463362e-11,4.9860149922076716e-11,8.731330173438247e-12,1.1886165739037914e-05,4.089570603696838e-23,1.0570920876372735e-36,1.8471416600717512e-19,4.6904407660388345e-25,5.837902540386691e-20,7.071159190111835e-54,4.4563864590703185e-53,3.526956023206346e-25,1.1076413431455084e-54,4.243588021825666e-29,5.90577191505543e-60,2.8581187800205503e-53,3.278035041313709e-56,4.671116180253261e-61,7.058503756760224e-60,1.1593564242974596e-56,1.4070418111655388e-54,2.8234105765139205e-53
9.48148429336235e-10,0.4630434845788792,0.0,2.2598366411788185e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.6614023257459803e-27,9.30377128786068e-41,0.0,7.800429330386527e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261750243,0.999988025713908,0.0,0.0,1.612543218061984e-10,1.0059662360809048e-10,5.163145433140589e-11,9.02624364224071e-12,1.1974286092134738e-05,4.3857425219451925e-23,1.1738909810479715e-36,1.9302508508045414e-19,4.962354446845365e-25,6.269528910910582e-20,8.443551191212157e-54,5.302969104493853e-53,3.794205614695986e-25,1.3375854411485787e-54,4.4680604998180723e-29,7.257480564979555e-60,3.401143373226146e-53,3.9177781442708115e-56,5.680047791385981e-61,8.593349912038662e-60,1.4330408772914264e-56,1.6940672096640582e-54,3.3631605546586377e-53
9.806758588857345e-10,0.46304348457934263,0.0,2.3520630924173595e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.9494729169422205e-27,1.0664922196777913e-40,0.0,9.293133896716494e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261694923,0.9999879451824119,0.0,0.0,1.6678635500822212e-10,1.0406344907720523e-10,5.34027602606952e-11,9.320145435313153e-12,1.205481758803897e-05,4.692298279434e-23,1.2989976619364001e-36,2.0133032938212606e-19,5.238053827710406e-25,6.716691675895405e-20,1.0022996110335443e-53,6.273332247115548e-53,4.071364759847332e-25,1.6054447430292796e-54,4.693781160466298e-29,8.8559646952583e-60,4.0235794136277895e-53,4.654757479856277e-56,6.859952108611397e-61,1.0390386343170022e-59,1.7588455282588577e-56,2.0273898351776313e-54,3.982573613997084e-53
9.999999999999999e-10,0.4630434845798061,0.0,2.407322558747997e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.1301268427339205e-27,1.154146159155167e-40,0.0,1.0284439434242834e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261662058,0.9999879006631036,0.0,0.0,1.700728670912447e-10,1.0612352384949716e-10,5.445507178821122e-11,9.494271212228823e-12,1.2099336896478976e-05,4.8793373569767496e-23,1.3773730496065349e-36,2.0626047514190392e-19,5.403545609912448e-25,6.989700521354044e-20,1.1068698198981077e-53,6.913731978679016e-53,4.240710324185182e-25,1.784460463922661e-54,4.8283988584440006e-29,9.93639750796463e-60,4.434369304365984e-53,5.143058253719114e-56,7.650623786072812e-61,1.1595678641483523e-59,1.9802094797004357e-56,2.2496265972324003e-54,4.391749408433614e-53
1.013203288435234e-09,0.4630434845798061,0.0,2.4452796341440785e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.2577307313114004e-27,1.2170794655633207e-40,0.0,1.1009845367516832e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261639603,0.9999878715862269,0.0,0.0,1.723183882102061e-10,1.0753128123672392e-10,5.517406770473345e-11,9.613039023123669e-12,1.212841377310691e-05,5.009240868973438e-23,1.4326984123573688e-36,2.096269853320759e-19,5.51731944955287e-25,7.179386681524704e-20,1.1832453975427497e-53,7.38052634075294e-53,4.358424751939875e-25,1.915976409030889e-54,4.920578021165442e-29,1.0735613279940007e-59,4.733802104394643e-53,5.499869415034388e-56,8.232377030461189e-61,1.248298206338423e-59,2.144493141040765e-56,2.4126547753046702e-54,4.69018079100073e-53
1.0457307179847334e-09,0.4630434845802695,0.0,2.5394853498022353e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.586864904477728e-27,1.3831356212239208e-40,0.0,1.2975602548362303e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261584282,0.9999878043280911,0.0,0.0,1.7785042141215028e-10,1.1100011663327984e-10,5.694537665832691e-11,9.9049278642352e-12,1.2195671909044751e-05,5.3365732731071e-23,1.5752795958043316e-36,2.1791252612933887e-19,5.799944059707522e-25,7.657609432223856e-20,1.3896583640850828e-53,8.638479716664267e-53,4.65537643655408e-25,2.2743614902780532e-54,5.148296819761312e-29,1.2934213922975524e-59,5.540750410920186e-53,6.464829748266536e-56,9.82071055236965e-61,1.4907390213166448e-59,2.5985483356309242e-56,2.855990862115582e-54,5.495105069700288e-53
1.0782581475342329e-09,0.4630434845807331,0.0,2.6346792942402917e-24,0.0,0.0,0.0,0.0,0.0,0.0,3.937564367215175e-27,1.5656908919215705e-40,0.0,1.5217355454669226e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261528962,0.9999877428621771,0.0,0.0,1.8338245461405463e-10,1.1446995182535283e-10,5.871668711629934e-11,1.019581540534638e-11,1.2257137822842284e-05,5.674298464147214e-23,1.727027656926576e-36,2.261847619437611e-19,6.0857320329096e-25,8.151355210585354e-20,1.6241811226881127e-53,1.006202603750919e-52,4.962210372061971e-25,2.6862285101149565e-54,5.376799583301805e-29,1.54931585471944e-59,6.453944731273096e-53,7.5622077037570505e-56,1.1650267970909837e-60,1.7702886682168803e-59,3.1304788864947063e-56,3.364036063462034e-54,6.407081696419169e-53
1.1107855770837324e-09,0.4630434845811965,0.0,2.7308605073037796e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.310517837907707e-27,1.7658089232576499e-40,0.0,1.7764048962133203e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261473642,0.9999876866896633,0.0,0.0,1.8891448781591923e-10,1.179407833832285e-10,6.048799907349203e-11,1.048570508133224e-11,1.2313310336835003e-05,6.022419404209742e-23,1.888229121247376e-36,2.344417965798536e-19,6.374498807240642e-25,8.660619179005434e-20,1.8896399301681288e-53,1.1666931648211665e-52,5.278916965649575e-25,3.157677633331454e-54,5.605963272616542e-29,1.8457653961444029e-59,7.483504503167637e-53,8.805460325346155e-56,1.3748380185023947e-60,2.091191046284508e-59,3.7507194576737458e-56,3.943963441837564e-54,7.436478537034539e-53
1.1433130066332318e-09,0.46304348458165995,0.0,2.828028025282961e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.706413819202007e-27,1.9845867907550727e-40,0.0,2.064670770433029e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261418322,0.9999876353546846,0.0,0.0,1.9444652101774404e-10,1.214126078889578e-10,6.225931252476368e-11,1.0774600315284755e-11,1.2364645315532312e-05,6.38093904524936e-23,2.0591705948831192e-36,2.4268198975810017e-19,6.6660703364381905e-25,9.185396465290935e-20,2.189051680256012e-53,1.3469922824081193e-52,5.605486587892333e-25,3.695305421056333e-54,5.835678504823607e-29,2.1876937233862275e-59,8.640165747695963e-53,1.0208967267336225e-55,1.6144483084417241e-60,2.458020571652098e-59,4.470737801003729e-56,4.603507677754556e-54,8.594316476652712e-53
1.1758404361827313e-09,0.46304348458212335,0.0,2.9261808904955134e-24,0.0,0.0,0.0,0.0,0.0,0.0,5.1259405981368064e-27,2.2231549893676133e-40,0.0,2.389852221290509e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261363002,0.9999875884406358,0.0,0.0,1.9997855421952908e-10,1.2488542193631687e-10,6.403062746499032e-11,1.1062504518553273e-11,1.2411559364170636e-05,6.749860329094308e-23,2.240138764263394e-36,2.5090392422990983e-19,6.960282559696481e-25,9.725682234323814e-20,2.5256309692456365e-53,1.548871291666785e-52,5.941909668675264e-25,4.306230168414248e-54,6.065848354711807e-29,2.580449579508988e-59,9.93529855013818e-53,1.178806597909923e-55,1.8870208014586117e-60,2.8756965531964965e-59,5.303103441343417e-56,5.350992153934828e-54,9.892289861536608e-53
1.2083678657322308e-09,0.4630434845825868,0.0,3.0253181592466803e-24,0.0,0.0,0.0,0.0,0.0,0.0,5.569786249150999e-27,2.4826774230766137e-40,0.0,2.7554936297150784e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261307682,0.9999875455667903,0.0,0.0,2.0551058742127428e-10,1.2835922213076628e-10,6.580194388906555e-11,1.1349421090784807e-11,1.2454433209712726e-05,7.129186187481136e-23,2.431420395852037e-36,2.591063770846417e-19,7.256980889751071e-25,1.0281471747595873e-19,2.902797234815611e-53,1.774202939774886e-52,6.288176776882369e-25,4.998117822487704e-54,6.296387234492908e-29,3.029829220242253e-59,1.1380924478117809e-52,1.3559087280686628e-55,2.1959473309883798e-60,3.3494977360312846e-59,6.261558873990418e-56,6.195356597056267e-54,1.1342786983154236e-52
1.2408952952817302e-09,0.4630434845830502,0.0,3.1254389083731684e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.038638639479825e-27,2.7643513946974322e-40,0.0,3.165373566097885e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261252361,0.9999875063852087,0.0,0.0,2.1104262062297972e-10,1.318340050894115e-10,6.757326179190019e-11,1.1635353419964155e-11,1.2493614791167189e-05,7.518919542089308e-23,2.6333023358691388e-36,2.6728829472849236e-19,7.556019719726966e-25,1.0852760412155643e-19,3.3241819677235856e-53,2.0249640801778534e-52,6.64427868591771e-25,5.779208478503584e-54,6.527219850171059e-29,3.542099350240456e-59,1.2989733937328908e-52,1.5539391326985718e-55,2.544857688758403e-60,3.8850770113312345e-59,7.361093300450615e-56,7.146185274179091e-54,1.2958910604243714e-52
1.2734227248312297e-09,0.4630434845835137,0.0,3.2265422405514775e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.533185436518965e-27,3.06940759599453e-40,0.0,3.6235137755858334e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261197041,0.9999874705779165,0.0,0.0,2.1657465382464538e-10,1.353097674409627e-10,6.93445811684224e-11,1.1920304882453926e-11,1.2529422083552991e-05,7.919063304575731e-23,2.846071510013998e-36,2.7544877108622636e-19,7.857261949019653e-25,1.1439543820318474e-19,3.793635996089757e-53,2.3032383567109777e-52,7.010206426865512e-25,6.658343452299922e-54,6.758280232145949e-29,4.124020513290917e-59,1.4775103465046572e-52,1.7747403958101334e-55,2.937628989653168e-60,4.488476291327088e-59,8.618018929053975e-56,8.21373574111422e-54,1.4754498526799843e-52
1.3059501543807292e-09,0.46304348458397726,0.0,3.328627288533356e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.054114116778742e-27,3.3991100981902525e-40,0.0,4.134188286817537e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261141721,0.9999874378543219,0.0,0.0,2.2210668702627126e-10,1.387865058256949e-10,7.111590201357764e-11,1.2204278843034403e-11,1.2562145678288386e-05,8.329620376609097e-23,3.070014923189035e-36,2.8358702861527396e-19,8.16057852833012e-25,1.2041817781355906e-19,4.315236841965887e-53,2.6112188776324246e-52,7.3859513309159865e-25,7.644992926967248e-54,6.98951083736312e-29,4.78287093060968e-59,1.675111296164987e-52,2.0202653433556632e-55,3.378395141380367e-60,5.1661415483086425e-59,1.005004986628526e-55,9.408968139840923e-54,1.6744144201875827e-52
1.3384775839302286e-09,0.46304348458444067,0.0,3.431693218454845e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.602111976090316e-27,3.7547563429389015e-40,0.0,4.701932643933466e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343261086401,0.9999874079488589,0.0,0.0,2.276387202278573e-10,1.422642168954085e-10,7.288722432232859e-11,1.2487278654943267e-11,1.25920511412418e-05,8.750593649904188e-23,3.3054196592246466e-36,2.9170240176137556e-19,8.465848023846652e-25,1.2659578346259306e-19,4.893296149869465e-53,2.9512108796031102e-52,7.77150506252178e-25,8.749284171427047e-54,7.220861720078547e-29,5.526470781424912e-59,1.8932562860400528e-52,2.2925807547842263e-55,3.8715564182752466e-60,5.924938016489534e-59,1.1676383624162305e-55,1.0743575041954803e-53,1.8943217381084324e-52
1.371005013479728e-09,0.46304348458490413,0.0,3.535739232348196e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.17786614077191e-27,4.137677133821916e-40,0.0,5.331553261703415e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.767134326103108,0.9999873806188321,0.0,0.0,2.3317075342940357e-10,1.4574289731338952e-10,7.465854808965511e-11,1.2769307659915211e-11,1.2619381167836427e-05,9.181986006255989e-23,3.552572880605e-36,2.9979432253455537e-19,8.772956200436808e-25,1.3292821826544368e-19,5.532367186962061e-53,3.3256343816495984e-52,8.166859644578185e-25,9.982030328703588e-54,7.452289768014406e-29,6.363206920239594e-59,2.1334991235721323e-52,2.5938711124870058e-55,4.421789138609561e-60,6.772165555659256e-59,1.3517785268828047e-55,1.223001183512624e-53,2.1367884809681272e-52
1.4035324430292276e-09,0.46304348458536754,0.0,3.6407645699694504e-24,0.0,0.0,0.0,0.0,0.0,0.0,8.782063579509272e-27,4.549236628404562e-40,0.0,6.028136903639567e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.767134326097576,0.9999873556424473,0.0,0.0,2.3870278663091005e-10,1.4922254375437024e-10,7.642987331055418e-11,1.3050369188221387e-11,1.2644357552695393e-05,9.623800317573732e-23,3.811761828194782e-36,3.07862307933611e-19,9.081795623597523e-25,1.3941544807939444e-19,6.237252414560775e-53,3.737026829144845e-52,8.572007476754883e-25,1.135475977172211e-53,7.683758000453078e-29,7.302058025434239e-59,2.3974690850209513e-52,2.926442388897198e-55,5.034055444815182e-60,7.715574175642403e-59,1.5596674235619682e-55,1.3881527649630607e-53,2.403513096112131e-52
1.436059872578727e-09,0.46304348458583094,0.0,3.746768510040204e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.415391115743294e-27,4.990832330882428e-40,0.0,6.797060282980708e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.767134326092044,0.9999873328170105,0.0,0.0,2.442348198323767e-10,1.5270315290449014e-10,7.820119998003989e-11,1.3330466558708724e-11,1.2667182989679132e-05,1.0076039445914811e-22,4.083273820966869e-36,3.1590594898598107e-19,9.392265279821192e-25,1.4605744159694585e-19,7.0130111306787405e-53,4.188045727840689e-52,8.986941347965141e-25,1.2879746024519731e-53,7.915234924716161e-29,8.352620174102388e-59,2.6868726140615002e-52,3.29272587101498e-55,5.713613186062045e-60,8.763379720651916e-59,1.7937213835911047e-55,1.5712196822069333e-53,2.69627788129771e-52
1.4685873021282265e-09,0.4630434845862944,0.0,3.853750370990476e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0078535440387295e-26,5.463895085337217e-40,0.0,7.643999786436287e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.767134326086512,0.9999873119572832,0.0,0.0,2.497668530338037e-10,1.5618472146125644e-10,7.997252809314339e-11,1.360960307883914e-11,1.2688042716843801e-05,1.053870624351857e-22,4.367396255730944e-36,3.2392490119778134e-19,9.704270214969505e-25,1.5285417040160823e-19,7.864967183291004e-53,4.681471267986014e-52,9.411654443841596e-25,1.4570038246757562e-53,8.146693947484702e-29,9.52513283817847e-59,3.0034950143012538e-52,3.695282022130504e-55,6.46602590264211e-60,9.924279712656312e-59,2.0565403480904377e-55,1.7736950893407837e-53,3.016951066411507e-52
1.501114731677726e-09,0.4630434845867578,0.0,3.961709511279388e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0772183124721045e-26,5.9698890696143124e-40,0.0,8.574941320574714e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.76713432608098,0.9999872928939804,0.0,0.0,2.552988862351908e-10,1.5966724613350548e-10,8.17438576449128e-11,1.3887782044728579e-11,1.2707106019691929e-05,1.1011803552839983e-22,4.664416606863037e-36,3.3191887623198804e-19,1.0017721190194979e-24,1.598056089921316e-19,8.798716754019694e-53,5.2202089385648505e-52,9.846140349985933e-25,1.643949227940237e-53,8.378112837470847e-29,1.0830505297054216e-58,3.349202135739924e-52,4.136804380518536e-55,7.297172911616909e-60,1.1207469352901459e-58,2.3509173647357168e-55,1.9971611138441022e-53,3.3674888993018275e-52
1.5336421612272254e-09,0.4630434845872214,0.0,4.0706453293609744e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.1497020633331668e-26,6.510311789827947e-40,0.0,9.596190280736952e-82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.767134326075448,0.9999872754723952,0.0,0.0,2.608309194365381e-10,1.6315072364136352e-10,8.351518863041318e-11,1.4165006741185934e-11,1.2724527604968592e-05,1.1495334206583223e-22,4.974622426035995e-36,3.3988763465528755e-19,1.033253435490622e-24,1.6691173478020673e-19,9.820136211931811e-53,5.8072921316888394e-52,1.0290393051666191e-24,1.850280224944005e-53,8.609473236015862e-29,1.228034346202516e-58,3.7259420551949664e-52,4.62012349487991e-55,8.213259493196011e-60,1.2622657680752598e-58,2.6798483610078114e-55,2.2432921623795963e-53,3.749937735714682e-52
1.5661695907767249e-09,0.46304348458768485,0.0,4.1805572633538775e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2253734336992994e-26,7.086694075493779e-40,0.0,1.0714381642355352e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343260699159,0.9999872595511439,0.0,0.0,2.663629526378457e-10,1.6663515071620822e-10,8.528652104472643e-11,1.4441280441751844e-11,1.274044885617335e-05,1.198930102773511e-22,5.2983013419508774e-36,3.478309796157693e-19,1.0648630936237789e-24,1.7417252806602836e-19,1.0935390037144679e-52,6.445884737178256e-52,1.074440693054908e-24,2.0775532731495602e-53,8.840760212270464e-29,1.3886977108068152e-58,4.135746750715873e-52,5.148210896307774e-55,9.220827177327097e-60,1.4180083889052829e-58,3.0465421965932572e-55,2.5138582791598656e-53,4.166436133322675e-52
1.5986970203262244e-09,0.46304348458814826,0.0,4.2914447904660094e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.3043010525394154e-26,7.70060007528347e-40,0.0,1.1936490174556474e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343260643839,0.9999872450010191,0.0,0.0,2.718949858391134e-10,1.7012052410062988e-10,8.705785488295139e-11,1.4716606408737345e-11,1.2754998980961885e-05,1.2493706829598457e-22,5.635741060069276e-36,3.557487513324691e-19,1.096593694445972e-24,1.815879719955404e-19,1.2150938813936575e-52,7.139283727365538e-52,1.1208176758978847e-24,2.3274151464252356e-53,9.071961859723857e-29,1.5663487508607364e-58,4.580733770010142e-52,5.724183106559666e-55,1.03267641299907e-59,1.589053379522109e-58,3.4544309974021e-55,2.810728556595438e-53,4.619216949835964e-52
1.6312244498757238e-09,0.4630434845886118,0.0,4.403307426218745e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.386553541964414e-26,8.353627253391936e-40,0.0,1.3269840775922533e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343260588519,0.9999872317039403,0.0,0.0,2.7742701904034135e-10,1.7360684054839308e-10,8.882919014020361e-11,1.499098789326238e-11,1.276829605972876e-05,1.300855441582526e-22,5.987229362346546e-36,3.636408222931205e-19,1.1284382893745446e-24,1.8915805250269356e-19,1.3473547293061503e-52,7.890921732155066e-52,1.168169769224813e-24,2.601606261957365e-53,9.303068930985151e-29,1.7623735469068875e-58,5.063107892903607e-52,6.351305682418751e-55,1.1538315638701484e-59,1.7765356467332425e-58,3.9071807736598756e-55,3.135874597940657e-53,5.110609445184536e-52
1.6637518794252233e-09,0.4630434845890752,0.0,4.516144723509375e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.472199518449257e-26,9.047406386504914e-40,0.0,1.4722118932280128e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343260533199,0.999987219551996,0.0,0.0,2.8295905224152957e-10,1.7709409682439843e-10,9.060052681161533e-11,1.5264428135294215e-11,1.2780448003876812e-05,1.3533846580449824e-22,6.353054106965958e-36,3.7150709306922205e-19,1.1603903537707515e-24,1.9688275823961148e-19,1.4910292522967917e-52,8.704369604372907e-52,1.216496525924863e-24,2.9019640622234836e-53,9.534074507871054e-29,1.97823897551529e-58,5.585162787857842e-52,7.032997295929448e-55,1.2863094696724207e-59,1.9816481004437256e-58,4.408702324519003e-55,3.491374031654814e-53,5.643041387761139e-52
1.6962793089747227e-09,0.46304348458953865,0.0,4.6299562715454176e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.56130759402186e-26,9.783601561351853e-40,0.0,1.6301381296377547e-81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7671343260477879,0.9999872084465685,0.0,0.0,2.8849108544267793e-10,1.8058228970464428e-10,9.237186489233558e-11,1.553693036368567e-11,1.2791553431557724e-05,1.4069586107921775e-22,6.733503228073756e-36,3.7934748866884524e-19,1.1924437619105824e-24,2.0476208049717772e-19,1.6468572049621604e-52,9.583338975440198e-52,1.2657975351837797e-24,3.2304264518176655e-53,9.764973704006455e-29,2.2154955911875265e-58,6.149282662567271e-52,7.772833850294174e-55,1.4309092685518416e-59,2.2056433470388926e-58,4.9631624316232026e-55,3.8794140771967836e-53,6.219041164714132e-52
