Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183),S(2796),S(2678),S(6211),CHFO2(343),S(2816),S(878)
0.0,0.794659813150433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.8773522576764661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.847724038888588e-22,0.794659813150433,2.182113527700131e-26,4.510302608762458e-27,5.215289447171663e-38,2.246962049318101e-25,0.0,0.0,1.5906388151888707e-21,4.144873063604123e-39,1.6393113649379796e-53,1.2594025891581652e-53,1.0132541922161316e-56,1.18363158595197e-64,9.120174082628494e-44,1.9804324791473045e-38,2.505390773705279e-39,5.239063564780863e-38,5.92124396848918e-88,6.031101559460327e-61,7.011683726615178e-91,4.21166853514264e-90,1.2075457059366523e-24,1.1668544819875488e-91,1.0658405968411536e-57,1.2486295126121643e-94,1.633164250301417e-96,1.1413760416520532e-77,2.844448909406694e-93,1.0342188892777945e-93,3.7998747187063097e-59,7.68719844916488e-111,8.216033737355511e-112,1.435925386496129e-111,3.76,0.0,0.8773522576764661,0.9999999999999994,6.535370418400316e-53,5.0477703241819126e-55,1.5762303318912337e-17,9.78613467245715e-18,2.7849636988221166e-18,3.1912049476330657e-18,5.849255007177547e-16,1.2364438560536352e-35,3.554494343537407e-55,1.5859334869698618e-34,4.7030702254773505e-43,2.8905291582611224e-37,3.21553159644339e-91,3.3148962901365486e-89,7.763870147697832e-40,3.2208360117281996e-91,2.6693134200530636e-41,1.959868389709401e-109,2.8089405975280772e-89,1.72862326950573e-92,3.128113702109225e-91,1.7752862642693883e-89,1.3110221260408012e-110,1.1467040481481044e-109,4.716668954487294e-74,1.0834107029198632e-42,5.23906356478133e-38,4.316990955752717e-43,1.2178456138748582e-21,3.728150224492691e-22,9.275950272628954e-36,1.6249396094209905e-51,5.730306639363641e-36,5.658961749453042e-25,2.2304817033519704e-23,1.156731807796796e-37,1.202579604590001e-36,8.233032062636631e-52,1.2629332283715499e-36,4.8827707371014025e-42,8.832937949337914e-21,3.255963827664783e-47,2.250477547145409e-37,1.7458309877734422e-60,2.2736278969531634e-68,1.755417982340026e-72,6.831004586113491e-39,4.869788561522189e-38,3.420129140481845e-54,2.287071320846257e-23,1.0646309690772344e-72,3.0048539543862166e-52,3.2545905472986205e-41,8.832937949337914e-21,5.6932946680243245e-58,1.0722910961999183e-38,1.2075457059364969e-24,1.884551173562285e-40,2.1651910760604237e-73,4.965736415921389e-38,2.2623984151230508e-51,6.167281482502382e-57,7.090206309984185e-72,3.147613421717669e-54,1.983969794467133e-55,2.246962049318062e-25,2.4983782135432705e-57,5.538747816691017e-57,8.952805334332983e-62,2.3637475570652084e-65,1.996966304772146e-51,1.6505665343312277e-57,5.815534454923209e-60,1.4893281423605242e-75,5.6753764721497946e-77,1.6176043271558932e-107,2.2382430625925786e-88,1.7706761697161623e-72,4.0580145555119655e-72,9.733156696403609e-117,3.101335916018554e-73,7.849533309895268e-79,5.142083150933384e-91,1.616667870044995e-54,1.1633648487897877e-71,2.425316694893646e-43,4.677735928438637e-47,5.28369089239672e-93,1.6721069831121834e-70,7.583965250355924e-55,6.041221377682844e-58,1.0695761443829408e-56,2.7887647224617017e-38,1.747835689459567e-71,1.1918417250201705e-71,1.2171449270749081e-54,4.973099848219585e-77,3.5856843591172064e-72,1.6357789132822788e-79,2.1048668049906453e-55,2.703770729669553e-57
5.173627308888047e-22,0.794659813150433,6.109917880155414e-26,1.2628847304628454e-26,3.1500348260917996e-37,6.291493738090685e-25,0.0,0.0,4.453788682528836e-21,2.503503330416889e-38,1.9461905559179104e-52,1.4951627538603568e-52,1.203582086817397e-55,1.4052074188420184e-63,5.508585145906985e-43,1.1961812174051002e-37,1.51325602731828e-38,3.164394393129108e-37,2.828649965008431e-86,7.160123771397167e-60,3.352394630146751e-89,2.0119646961313554e-88,3.3811279766231295e-24,5.6865909562704185e-90,1.2653659565700189e-56,5.96485302139162e-93,7.808053463978649e-95,3.588668895121817e-76,1.358830623953957e-91,4.94059153530552e-92,4.511211266050578e-58,5.954470670520836e-109,6.972915583444543e-110,1.11717605513443e-109,3.76,0.0,0.8773522576764661,0.9999999999999984,7.758791761151873e-52,5.992712928870311e-54,4.4134449292954536e-17,2.7401177082881316e-17,7.79789835670201e-18,8.935373853371206e-18,1.63779140200882e-15,7.468120890564245e-35,4.2198956846477475e-54,9.57903826129169e-34,2.8406544161874333e-42,1.74587961159005e-36,1.5360980300014362e-89,1.583565736553746e-87,4.689377569211335e-39,1.5386320128364699e-89,1.6122653057125593e-40,1.704853450630366e-107,1.3418646307264135e-87,8.257840793226687e-91,1.4943374528635356e-89,8.48075551876677e-88,1.1404340246360632e-108,9.974967521298435e-108,1.0552136671155082e-72,6.543800647294925e-42,3.1643943931296614e-37,2.6074625372805844e-42,3.409967718849592e-21,1.043882062857922e-21,5.602673964667784e-35,1.9291324158420876e-50,3.46110521017559e-35,1.5845092898510783e-24,6.245348769385703e-23,6.986660119091765e-37,7.263580811722676e-36,9.774647308672695e-51,7.628116699363974e-36,2.9491935252091834e-41,2.4732226258146162e-20,1.966603601599964e-46,1.3592884384758267e-36,2.0726505486875363e-59,5.086209341322289e-67,3.926950118648139e-71,4.125926770012138e-38,2.9413522911594177e-37,4.06040429438107e-53,6.403799698369334e-23,2.381628052345623e-71,3.5673626146465e-51,1.9657726905774347e-40,2.473222625814616e-20,6.759079429906537e-57,6.476638221046855e-38,3.381127976622193e-24,1.1382689088327279e-39,4.84347657268736e-72,2.999304795216353e-37,2.685919397674547e-50,7.321796576028326e-56,2.2278920903827682e-70,1.908236787985426e-53,2.355368939990551e-54,6.291493738090449e-25,2.9664092402468296e-56,8.37015570058355e-56,1.3529479421248215e-60,2.806241099828866e-64,1.2061676888821579e-50,1.9595525895580462e-56,6.904202504899953e-59,3.331582167713626e-74,1.2695602476237473e-75,1.4071245679273254e-105,1.0692355699170004e-86,5.564406477514595e-71,9.082250706688463e-71,8.466693997359042e-115,9.75109633370925e-72,2.213693986702013e-77,2.4583711021844924e-89,1.9193080953390108e-53,2.602400632176522e-70,1.4648912837157553e-42,2.8253525007769314e-46,2.180559004016914e-91,3.740436436943774e-69,9.003683545225438e-54,9.129493745954682e-57,1.2698007986112235e-55,1.6844138923665943e-37,3.909838523892264e-70,2.6661022652017146e-70,1.4451205373063598e-53,1.5636221618823065e-75,1.1271392234170283e-70,5.143150627990884e-78,2.4988978708836927e-54,3.209917471036222e-56
1.1825433848886964e-21,0.794659813150433,1.3965526595446182e-25,2.886593669673474e-26,1.5166061712376913e-36,1.4380557115635855e-24,0.0,0.0,1.0180088417208752e-20,1.205329086896076e-37,1.910781473890363e-51,1.4679596579592852e-51,1.1819674144852024e-54,1.3796409765851172e-62,2.6521466232274284e-42,5.759097649362281e-37,7.285676369939324e-38,1.5235196846404335e-36,1.4728719574983756e-84,7.029851977724563e-59,1.7446725714329858e-87,1.0476258050021285e-86,7.728292517998092e-24,2.924753129017563e-88,1.2423437996786727e-55,3.1058866065254546e-91,4.062997268466883e-93,8.006122892623475e-75,7.0753924178734285e-90,2.5725541618783e-90,4.429133972131495e-57,6.490705385901671e-107,7.320836855703263e-108,1.21806403856647e-107,3.76,0.0,0.877352257676466,0.9999999999999963,7.61762776029423e-51,5.883681089870406e-53,1.0087874124103891e-16,6.26312619037348e-17,1.7823767672462135e-17,2.0423711664841974e-17,3.743523204587378e-15,3.595578733404403e-34,4.1431186068276285e-53,4.611894580098946e-33,1.3676528215674733e-41,8.405658792228243e-36,7.998430595607444e-88,8.245593959503179e-86,2.2577334389532478e-38,8.011624991700257e-88,7.762363425521715e-40,1.772065860790464e-105,6.987061312445916e-86,4.299840580754719e-89,7.780984136240235e-88,4.4159118161870624e-86,1.185394674711748e-106,1.0368222207281344e-105,2.085034002548867e-71,3.1505583265318775e-41,1.5235196846409768e-36,1.2553809699418037e-41,7.794211928799012e-21,2.3860161436751026e-21,2.6974463392803436e-34,1.8940354471242836e-49,1.6663731707268743e-34,3.6217355196795305e-24,1.427508290145391e-22,3.363776097071758e-36,3.4971014901463267e-35,9.596978306560194e-50,3.6726098281041854e-35,1.4199097303489936e-40,5.653080287576267e-20,9.468364556205708e-46,6.544388707098847e-36,2.0349405993574165e-58,1.0049680264117962e-65,7.759136609836074e-70,1.986456133641187e-37,1.4161345136906753e-36,3.9865408360449635e-52,1.4637256453414754e-22,4.705783586147468e-70,3.5024577692300407e-50,9.464349311680176e-40,5.653080287576264e-20,6.636104265135987e-56,3.1182225077483856e-37,7.728292517993585e-24,5.480274812735432e-39,9.569923153625515e-71,1.4440361497496905e-36,2.6370515903128558e-49,7.188583296009234e-55,4.969634246295683e-69,9.259434049374602e-53,2.3125151924283193e-53,1.4380557115634722e-24,2.9125848133899386e-55,9.004231550638545e-55,1.4554396575931804e-59,2.755184152766401e-63,5.807178626273737e-50,1.9239003524165164e-55,6.778586960703705e-58,6.582659103952305e-73,2.508438297224967e-74,1.4625990604564325e-103,5.567487444995964e-85,1.241248648168049e-69,1.7949099159517852e-69,8.800486449651623e-113,2.1754159513446986e-70,4.8152679558576994e-76,1.279245877610316e-87,1.8843880693550652e-52,5.141905107193174e-69,7.052820948750618e-42,1.3602856079899477e-45,8.626538417417796e-90,7.3904720819534756e-68,8.839869895818745e-53,9.821092769272674e-56,1.2466979538920952e-54,8.109727812914526e-37,7.725182059064384e-69,5.26776879938163e-69,1.418883160432303e-52,3.4883550284285713e-74,2.514460794077748e-69,1.1474086126732162e-76,2.453432747893361e-53,3.1515163848016652e-55
2.5129046928884798e-21,0.794659813150433,2.9676744067548494e-25,6.13401154824445e-26,6.623417597909788e-36,3.0558683870726213e-24,0.0,0.0,2.163268788656854e-20,5.26398879077721e-37,1.69006459275061e-50,1.2983936933952103e-50,1.0455493373375751e-53,1.2202768198519958e-61,1.15826210849285e-41,2.515149248519062e-36,3.181846282610224e-37,6.653610727293806e-36,5.877845038436246e-83,6.217824463777725e-58,6.961251898244074e-86,4.1807995178584773e-85,1.642262160075606e-23,1.1621140694272957e-86,1.0988390217206671e-54,1.2394778159846944e-89,1.6210611864710298e-91,1.4994582123122756e-73,2.823601911285753e-88,1.026638606045086e-88,3.9175188400128834e-56,5.310116083310056e-105,5.8881041970528745e-106,9.965844076313937e-106,3.76,0.0,0.8773522576764659,0.9999999999999921,6.737705487166005e-50,5.204049293426165e-52,2.1436732513720767e-16,1.330914315454625e-16,3.787550630398372e-17,4.340038728776147e-17,7.954986809730203e-15,1.570283697188564e-33,3.6645414884142246e-52,2.0141355284420006e-32,5.972899186342336e-41,3.6709720309966504e-35,3.1919636843258365e-86,3.290600094572345e-84,9.860115087604115e-38,3.1972292214456602e-86,3.390028043474941e-39,1.418483346709578e-103,2.7883527528084245e-84,1.7159535008889036e-87,3.1051865105707057e-86,1.7622744839649894e-84,9.488713949979037e-105,8.299437882885205e-104,3.710295557698212e-70,1.375931595208332e-40,6.653610727298612e-36,5.482578513898053e-41,1.6562700348697665e-20,5.0702843053089605e-21,1.1780456846237154e-33,1.675253619227104e-48,7.277489431991074e-34,7.696187979404058e-24,3.0334551165593297e-22,1.4690493959005632e-35,1.527276097827859e-34,8.48848678608195e-49,1.6039252000315782e-34,6.201118836117813e-40,1.2012795611099572e-19,4.135096531336007e-45,2.858106484874667e-35,1.7998819151729075e-57,1.7883021401281985e-64,1.3807086633843019e-68,8.675375824357763e-37,6.184631473133414e-36,3.526054918362276e-51,3.110416996350265e-22,8.373761788340737e-69,3.0978842328086946e-49,4.133329995209458e-39,1.2012795611099556e-19,5.869559071128569e-55,1.3618096921728869e-36,1.642262160073637e-23,2.393379990440805e-38,1.7029190987120317e-69,6.306485248217587e-36,2.3324422651106593e-48,6.358220517209867e-54,9.30707619436851e-68,4.107182405236914e-52,2.0453934992984377e-52,3.0558683870721272e-24,2.57620651697335e-54,8.276440087525685e-54,1.337799795501557e-58,2.4369291819593935e-62,2.536147839456656e-49,1.7016680742342012e-54,5.99558340174124e-57,1.1713501656454165e-71,4.463632888009044e-73,1.1707647826798822e-101,2.221838087467246e-83,2.3246173288627707e-68,3.1942814775171695e-68,7.044514685829905e-111,4.074313318921559e-69,8.926695274525767e-75,5.103967729643259e-86,1.666719907332336e-51,9.149745407331996e-68,3.080152202514822e-41,5.940724629116985e-45,3.078826180268443e-88,1.3150950198428085e-66,7.81876481451042e-52,9.027276280246581e-55,1.1026902218116217e-53,3.54173119752212e-36,1.3746548719192636e-67,9.373713122689242e-68,1.2550080282495432e-51,6.533302904530745e-73,4.709213940693599e-68,2.1489693453674765e-75,2.170033481265304e-52,2.78748070237041e-54
5.1736273088880466e-21,0.794659813150433,6.109917917783626e-25,1.262884730598528e-25,2.7651464648920136e-35,6.2914937380907e-24,0.0,0.0,4.4537886825287914e-20,2.197611698322881e-36,1.4206011313782451e-49,1.0913781334622106e-49,8.788918396885415e-53,1.0257161942787014e-60,4.835516298600908e-41,1.0500253004456879e-35,1.3283581882226064e-36,2.77775150206663e-35,2.0890781429034e-81,5.226456113869229e-57,2.4739477558720815e-84,1.4859216211514438e-83,3.3811279766304164e-23,4.1227799053207105e-85,9.236404077753735e-54,4.405298316679805e-88,5.760941482791884e-90,2.5899411728558355e-72,1.0035521253403071e-86,3.6488340585506e-87,3.2929106332632424e-55,3.8218321905688707e-103,4.202199356421008e-104,7.172923340789598e-104,3.76,0.0,0.8773522576764656,0.9999999999999837,5.663447439204624e-49,4.3743169986239646e-51,4.4134449292954513e-16,2.7401177082900053e-16,7.797898356703223e-17,8.935373853351228e-17,1.637791401995869e-14,6.555625324800394e-33,3.080267926201653e-51,8.408619347826687e-32,2.4935678335355587e-40,1.5325585597145533e-34,1.134473887163463e-84,1.1695308122377987e-82,4.1164039523343755e-37,1.1363453415299588e-84,1.4152699753188848e-38,1.0098908307254107e-101,9.910242405868703e-83,6.098767501339813e-86,1.103631920475613e-84,6.2633995301254736e-83,6.755500680133981e-103,5.9087942326161975e-102,6.258026925150504e-69,5.7442435692870424e-40,2.777751502070669e-35,2.2888686048229836e-40,3.4099677188494206e-20,1.0438820628574668e-20,4.9181088345464135e-33,1.408151892254278e-47,3.038208580189927e-33,1.5845092899123593e-23,6.245348769388395e-22,6.132992044926298e-35,6.376077063523203e-34,7.13511163636587e-48,6.696071976823346e-34,2.5888450448102932e-39,2.47322262581462e-19,1.7263322446094274e-44,1.193203195496494e-34,1.5129092007411143e-56,3.0162451283333564e-63,2.3287763773954973e-67,3.621798631551638e-36,2.5819618953192756e-35,2.9638634811431343e-50,6.403799698366668e-22,1.412363024852048e-67,2.603958359198175e-48,1.7255839083038726e-38,2.4732226258146135e-19,4.9337180669256495e-54,5.6852873920428834e-36,3.381127976622197e-23,9.991890322376942e-38,2.872223888104276e-68,2.632833447719203e-35,1.960558259200075e-47,5.34446745624943e-53,1.6075246909143945e-66,1.7676066598884757e-51,1.7192764803587133e-51,6.291493738088637e-24,2.1654798943543406e-53,7.080668743885163e-53,1.144515890579937e-57,2.0483858139486793e-61,1.0587921039465408e-48,1.4303545495870366e-53,5.039649110253941e-56,1.9756541817626193e-70,7.528570054848223e-72,8.335272993784359e-100,7.896760555549885e-82,4.015112270557841e-67,5.3878953266128875e-67,5.015350645227041e-109,7.037363048273818e-68,1.5342708441370238e-73,1.813854329918349e-84,1.4009785095222456e-50,1.5432382984371633e-66,1.2859029116325128e-40,2.4801355892580885e-44,1.0402779734926941e-86,2.21809996929375e-65,6.572142942516751e-51,7.72302491457812e-54,9.268775735013564e-53,1.4786030558453778e-35,2.3185563652655658e-66,1.5810137272115448e-66,1.0549185670149165e-50,1.1284656049938675e-71,8.13391915464527e-67,3.711810133194937e-74,1.824043895321761e-51,2.343045548053401e-53
1.0495072540887181e-20,0.7946598131504332,1.2394405006274425e-24,2.5618518823862414e-25,1.1296525554165234e-34,1.2762744440126891e-23,0.0,0.0,9.034828470272589e-20,8.977960850688863e-36,1.1646946394525695e-48,8.947777322242991e-49,7.205863881533674e-52,8.409441072302263e-60,1.9754661869862813e-40,4.2896959671473577e-35,5.4267766315110205e-36,1.1348021244025371e-34,7.036590467315978e-80,4.284964491385798e-56,8.332642416262346e-83,5.004993242965453e-82,6.858859609752904e-23,1.3874940536743264e-83,7.572562102993059e-53,1.4838258172149224e-86,1.9403557856043815e-88,4.303225994575941e-71,3.3802396072323226e-85,1.2290277496296508e-85,2.699727086454284e-54,2.5905957208167654e-101,2.8365311872527945e-102,4.862181524759147e-102,3.76,0.0,0.8773522576764652,0.9999999999999668,4.643236381756449e-48,3.5863293605842407e-50,8.9529882851422e-16,5.558524493964076e-16,1.5818593809315068e-16,1.8126044102466125e-16,3.3223768440187016e-14,2.6781868499698186e-32,2.525389747850995e-50,3.4351953700421016e-31,1.0187038231086755e-39,6.261001777998008e-34,3.821220496646722e-83,3.9393018752443777e-81,1.6816853294930548e-36,3.8275240703909944e-83,5.781839640428704e-38,6.808613133963656e-100,3.338042579561684e-81,2.054232860185376e-84,3.717336258690182e-83,2.109685461575623e-81,4.554511166734258e-101,3.9836676197138834e-100,1.0278884879754572e-67,2.3467109378836144e-39,1.1348021244058488e-34,9.350775090500437e-40,6.917363086808425e-20,2.1175893275098042e-20,2.0092079328512867e-32,1.1544881111157523e-46,1.2412073393121494e-32,3.214290273964459e-23,1.2669136075051281e-21,2.505527364949747e-34,2.604835526715135e-33,5.849806358295536e-47,2.735563889979699e-33,1.0576276727383747e-38,5.017108755223954e-19,7.052719112212224e-44,4.874624386218828e-34,1.240374368919831e-55,4.954201417813649e-62,3.825029710703719e-66,1.4796229173656708e-35,1.0548156815801314e-34,2.4299550917097407e-49,1.299056510239477e-21,2.3198150688771975e-66,2.1348823873996885e-47,7.049573310138539e-38,5.017108755223924e-19,4.044960154246686e-53,2.3226254060051798e-35,6.85885960971932e-23,4.082013224109343e-37,4.71763789860867e-67,1.0755983706322741e-34,1.6073841049373591e-46,4.381717319770906e-52,2.6708922261651e-65,7.653872376651552e-51,1.4095667328991875e-50,1.2762744440118458e-23,1.775400438126307e-52,5.854433844153314e-52,9.463078711033134e-57,1.6793904493754252e-60,4.3255137136454195e-48,1.1726910781335036e-52,4.131808823508234e-55,3.2450186607188267e-69,1.23656995383445e-70,5.6195825216022745e-98,2.659846439203713e-80,6.671097990872679e-66,8.849854780884564e-66,3.3813147722416035e-107,1.1692683957381135e-66,2.542941420962152e-72,6.109286759442672e-83,1.1486068256630025e-49,2.5347735392340385e-65,5.253332973806599e-40,1.0132163130434577e-43,3.4202259020326057e-85,3.643235860101352e-64,5.388239856425795e-50,6.385546348035939e-53,7.599102343383893e-52,6.040575939408629e-35,3.8082357921168215e-65,2.596819794427557e-65,8.648894385603784e-50,1.874962480344581e-70,1.3514564866764933e-65,6.167228051141192e-73,1.4954613894625632e-50,1.9209703247895652e-52
2.113796300488545e-20,0.7946598131504333,2.4963379448989027e-24,5.159786186919865e-25,4.566236244903383e-34,2.5705245844199395e-23,0.0,0.0,1.819690804575987e-19,3.629035321092291e-35,9.431999169139146e-48,7.246142064329432e-48,5.835566240747005e-51,6.810183409806559e-59,7.985150177636497e-40,1.7339636962649112e-34,2.1935898811644372e-35,4.587051626154341e-34,2.3094794373373485e-78,3.4700753404242986e-55,2.734810138876922e-81,1.6426888948579024e-80,1.3814322876049344e-22,4.552045786622298e-82,6.132457122968461e-52,4.8700650258045764e-85,6.368302820554167e-87,7.015344449416629e-70,1.109428431822454e-83,4.033792051333407e-84,2.1863089898016745e-53,1.7057753159549158e-99,1.8638323919767102e-100,3.201523939330993e-100,3.76,0.0,0.8773522576764643,0.9999999999999332,3.7602132059883247e-47,2.90430249808664e-49,1.8032074996835686e-15,1.1195338065325453e-15,3.185998471454733e-16,3.6507384600554845e-16,6.691547727972904e-14,1.0825659452828474e-31,2.0451260929627963e-49,1.3885608925885376e-30,4.117763729688846e-39,2.5307970234885114e-33,1.254162828667673e-81,1.2929183194285743e-79,6.797640980250055e-36,1.2562317247022794e-81,2.3371120263474025e-37,4.471104884396958e-98,1.0955789982167907e-79,6.742197936282143e-83,1.2200669815918848e-81,6.92419892632388e-80,2.9908729902722642e-99,2.616009369581778e-98,1.6662560792786202e-66,9.485780896764513e-39,4.58705162618116e-34,3.779732797904683e-39,1.3932153822725218e-19,4.265003856811262e-20,8.121539709289571e-32,9.349344495409436e-46,5.017158517476847e-32,6.473852242501428e-23,2.5516710686396075e-21,1.0127742208442944e-33,1.0529161676305249e-32,4.737329145142845e-46,1.1057586622324335e-32,4.275100153321592e-38,1.0104881014042649e-18,2.8508934620583916e-43,1.9704011154480582e-33,1.0044873228744768e-54,8.030981773048914e-61,6.20054400240045e-65,5.980872403322548e-35,4.263733635465104e-34,1.9678409296288467e-48,2.6164095910432142e-21,3.760523838961909e-65,1.7288831078662153e-46,2.8495502453845168e-37,1.0104881014042532e-18,3.275713606053902e-52,9.3884232468932e-35,1.3814322875913593e-22,1.6500150110140558e-36,7.647495559555871e-66,4.347740587470999e-34,1.3017013096369167e-45,3.548428289267109e-51,4.3542006254044744e-64,3.4435770529526583e-50,1.14150368577326e-49,2.5705245844165302e-23,1.4377689703836145e-51,4.7607283740904067e-51,7.695218449052696e-56,1.3600139284059536e-59,1.7484438181088142e-47,9.496756391420966e-52,3.3460459098940095e-54,5.260315673858122e-68,2.0045332319392422e-69,3.690287910996326e-96,8.72988234208353e-79,1.0875515441220454e-64,1.4346173437837458e-64,2.2204548308054765e-105,1.906202593160877e-65,4.1405209380348555e-71,2.0050857140446517e-81,9.301715870646699e-49,4.108977137890583e-64,2.1234811815800543e-39,4.095582336672057e-43,1.1093451974829365e-83,5.905842326912411e-63,4.3635363352836286e-49,5.192620241759888e-52,6.153950097668001e-51,2.441697375195316e-34,6.173314326974834e-64,4.209556791314271e-64,7.004112720926135e-49,3.0566620591116294e-69,2.203209987813558e-64,1.0054138251420697e-71,1.2110634056212726e-49,1.5556515829801797e-51
4.242374393288198e-20,0.7946598131504334,5.0101329397350225e-24,1.0355654799819903e-24,1.836063511043598e-33,5.1590248652344875e-23,0.0,0.0,3.6521067196733183e-19,1.459219141533947e-34,7.591693501301094e-47,5.832325536678312e-47,4.696999703664771e-50,5.481428080735178e-58,3.210793766436445e-39,6.972191760238213e-34,8.820328434690153e-35,1.8444332843469047e-33,7.484005440968332e-77,2.7930185238555924e-54,8.862240925909721e-80,5.323231048930049e-79,2.7725249408848084e-22,1.474823687462171e-80,4.935935004331672e-51,1.5781736104933529e-83,2.0636642556725452e-85,1.1329800025052654e-68,3.59516872475613e-82,1.3071742892020598e-82,1.759731679639404e-52,1.107236793143427e-97,1.2085808813172394e-98,2.078151100043259e-98,3.76,0.0,0.8773522576764625,0.9999999999998658,3.0265467193442276e-46,2.337635319095678e-48,3.619024842022262e-15,2.2468965208101145e-15,6.394276652504611e-16,7.327006559616798e-16,1.3429889495515466e-13,4.352950053013769e-31,1.6460954015691618e-48,5.583342277722495e-30,1.6557346850892996e-38,1.0176223523078398e-32,4.06418922993361e-80,4.1897787022486427e-78,2.733301541118289e-35,4.070893610661996e-80,9.397424668212775e-37,2.8983598710989805e-96,3.550288896363358e-78,2.1848493363103574e-81,3.953699609899317e-80,2.243827839369392e-78,1.9388107590084207e-97,1.6958082566270783e-96,2.683457682751464e-65,3.8141908421725846e-38,1.8444332843684907e-33,1.5198139344048245e-38,2.7961735294553957e-19,8.559832915401315e-20,3.2656353972718685e-31,7.525166004372943e-45,2.0173773736107073e-31,1.299297618130645e-22,5.121185990916174e-21,4.0723205985513804e-33,4.233729601069948e-32,3.8130163478208584e-45,4.446206947796415e-32,1.7189989690745777e-37,2.028042553168016e-18,1.1463893300648375e-42,7.92289622382722e-33,8.084987859454986e-54,1.2933654788273726e-59,9.985789769194775e-64,2.4048824885271984e-34,1.7144285422393298e-33,1.5838896965247404e-47,5.251115752643159e-21,6.0562106264411054e-64,1.3915555346196397e-45,1.1457916212510405e-36,2.028042553167969e-18,2.6365792915532602e-51,3.7750436957643514e-34,2.7725249408302236e-22,6.634637789415649e-36,1.2316056822140327e-64,1.748207368157698e-33,1.0477224388635704e-44,2.85608379352422e-50,7.032023168056766e-63,1.6659232338164476e-49,9.187814748640841e-49,5.1590248652207807e-23,1.1572430145186362e-50,3.8396999029360337e-50,6.2064724577143084e-55,1.0946575303145855e-58,7.030431906220502e-47,7.643815742952426e-51,2.6931888480829334e-53,8.471576696739811e-67,3.2282390134543787e-68,2.3922011772997622e-94,2.828970288356906e-77,1.7563939619738888e-63,2.3104212474194394e-63,1.439393962200097e-103,3.078522279687904e-64,6.682817643995803e-70,6.497530473352708e-80,7.486830163682135e-48,6.617381007815155e-63,8.538424437035301e-39,1.6468156445501022e-42,3.5739083240961435e-82,9.511177000508139e-62,3.51215366171437e-48,4.188036340577536e-51,4.953234420101854e-50,9.817957755799715e-34,9.941932410698998e-63,6.779361438959807e-63,5.63752477806543e-48,4.936517390398613e-68,3.558185831971253e-63,1.6237460132238432e-70,9.747691889463733e-49,1.2521237364072008e-50
