Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964)
2.2702602832975352e-09,0.7720359451294467,0.0,1.2166969925099101e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4173384852977764e-15,1.0359852033915126e-24,0.0,4.182466013616141e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410396711761214,0.9987990663998783,0.0,0.0,0.00015135768389926778,0.00010849926115526474,2.7766231763399865e-05,1.5089517910091674e-05,0.0012009335902900856,7.320705805542255e-10,7.658158342811972e-17,1.1991201414190756e-09,1.0319086854915549e-17,1.9465782532656684e-11,6.731242390983088e-27,2.1833915216895585e-25,7.196066654210722e-14,8.287492258228378e-27,2.067501893403584e-15,7.564801816161674e-33,6.970299574128175e-27,7.504686453612971e-30,7.107441305317239e-34
2.318832941848565e-09,0.7720363995380449,0.0,1.2606448624079459e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.5134860998358291e-15,1.130037571672191e-24,0.0,4.7197686266130054e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410364332025621,0.9987986410191528,0.0,0.0,0.00015459569023369165,0.00011100455029840644,2.8371932866282085e-05,1.5216453672768165e-05,0.001201358970570688,7.6484565347895e-10,8.16937557682085e-17,1.2134512335339251e-09,1.0602772193065883e-17,2.0347692692215037e-11,7.592133011935167e-27,2.430095747410168e-25,7.525249707605255e-14,9.361652684707766e-27,2.1513568630653613e-15,8.70194286601169e-33,7.914931082318949e-27,8.598069243648037e-30,8.248240609864752e-34
2.3674056003995945e-09,0.7720368539447623,0.0,1.305367732661555e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.6139424124797883e-15,1.2304000151576645e-24,0.0,5.3133046103285167e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410331952431513,0.9987982653030231,0.0,0.0,0.00015783368316738312,0.00011351389091657922,2.897788985224403e-05,1.5339067649909207e-05,0.0012017346862451584,7.983685506259265e-10,8.703107314297577e-17,1.2273031805271707e-09,1.088704523048053e-17,2.1249811838573366e-11,8.542542174035757e-27,2.698652166186535e-25,7.862053157619364e-14,1.0549147979024952e-26,2.2365077449128906e-15,9.981823104501233e-33,8.963964204320801e-27,9.822977471337187e-30,9.544422354824853e-34
2.415978258950624e-09,0.7720373083495995,0.0,1.3508665357222036e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.718805104980919e-15,1.3373522662232874e-24,0.0,5.967680922221645e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410299572978891,0.99879793349829,0.0,0.0,0.0001610716627015727,0.00011602714471878949,2.958409394031574e-05,1.54575068971406e-05,0.001202066490512985,8.32640441069684e-10,9.259853647254985e-17,1.2406911988084004e-09,1.1171883145729024e-17,2.2172166974015753e-11,9.589727641920182e-27,2.99048205207313e-25,8.206488263631622e-14,1.1859314552077847e-26,2.322935134431829e-15,1.1418970222567552e-32,1.0126427435773064e-26,1.119200451388632e-29,1.1013553940713848e-33
2.4645509175016537e-09,0.7720377627525562,0.0,1.3971421912807877e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.8281719861113744e-15,1.4511803321696816e-24,0.0,6.687781656216601e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410267193667754,0.9987976404166886,0.0,0.0,0.00016430962883745123,0.0001185441781108211,3.0190536647680877e-05,1.5571913475631048e-05,0.0012023595716388947,8.676624540733769e-10,9.84011508496546e-17,1.253630070982276e-09,1.1457264509450806e-17,2.3114784495090458e-11,1.0741375283514369e-26,3.307066577576275e-25,8.558566126480605e-14,1.3302049186706363e-26,2.410619941225553e-15,1.3029057200048826e-32,1.1411919707182216e-26,1.2718647455998432e-29,1.2674797998534438e-33
2.5131235760526833e-09,0.7720382171536329,0.0,1.4441956084523372e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.9421409917748947e-15,1.572176502555268e-24,0.0,7.478779103151047e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.74102348144981,0.9987973815084139,0.0,0.0,0.00016754758157617108,0.00012106486204257992,3.07972097799176e-05,1.5682424614415304e-05,0.0012026184794277535,9.034356803826975e-10,1.0444392527859197e-16,1.2661342360078989e-09,1.174316937180326e-17,2.407769024198606e-11,1.2005615315398248e-26,3.649947966029015e-25,8.918297710347428e-14,1.4887830709964544e-26,2.4995433892618973e-15,1.4828968010670378e-32,1.2830633738117395e-26,1.4417351129968264e-29,1.4549024626928564e-33
2.561696234603713e-09,0.7720386715528296,0.0,1.4920276783059043e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0608101827648088e-15,1.7006393572009853e-24,0.0,8.346144988846347e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.741020243546993,0.9987971528348435,0.0,0.0,0.00017078552091884735,0.0001235890718589754,3.1404105421530595e-05,1.578917286896326e-05,0.0012028471525022412,9.399611734898365e-10,1.1073187242033003e-16,1.2782178050239066e-09,1.2029579030477617e-17,2.506090938619483e-11,1.3391038804446869e-26,4.0207306357755445e-25,9.285693771904078e-14,1.662774201218419e-26,2.5896869781522647e-15,1.6836865800020725e-32,1.4393379793122186e-26,1.6303553266685075e-29,1.665892947785158e-33
2.6102688931547425e-09,0.7720391259501466,0.0,1.5406392658135188e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.1842777391019628e-15,1.8368737747004925e-24,0.0,9.295661845035802e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410170056583242,0.998796950904472,0.0,0.0,0.00017402344686655923,0.00012611668715011243,3.201121592652051e-05,1.589228628049223e-05,0.0012030490823678986,9.772399509033296e-10,1.1727000833638448e-16,1.289894487126183e-09,1.2316475634748528e-17,2.6064466308345853e-11,1.4906714343094128e-26,4.421082335479467e-25,9.660764783459724e-14,1.8533492298548378e-26,2.6810324452340003e-15,1.9072263498530965e-32,1.6111609709557826e-26,1.839373051832217e-29,1.9029158460619118e-33
2.658841551705772e-09,0.7720395803455838,0.0,1.5900312145228058e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.3126419546564918e-15,1.9811909401618252e-24,0.0,1.033343448762181e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410137677838035,0.9987967725410244,0.0,0.0,0.00017726135942035127,0.00012864759160175239,3.261853390894383e-05,1.5991888534988848e-05,0.0012032274452986641,1.0152729954156013e-09,1.2406335223317031e-16,1.3011775445777743e-09,1.2603842106045364e-17,2.7088384688604975e-11,1.6562204801179038e-26,4.852735274331719e-25,1.0043520977944483e-13,2.0617439442662835e-26,2.7735617819097835e-15,2.1556095700451076e-32,1.7997441045826747e-26,2.0705444839645346e-29,2.1686436472529332e-33
2.7074142102568017e-09,0.7720400347391417,0.0,1.640204357839107e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.446001236718085e-15,2.1339083515431526e-24,0.0,1.146590175670691e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410105299234311,0.9987966149506776,0.0,0.0,0.0001804992585812346,0.00013118167285511298,3.3226052233946874e-05,1.608809911228806e-05,0.0012033850351188657,1.0540612562913047e-09,1.3111692622251523e-16,1.3120798791170184e-09,1.2891662411839365e-17,2.8132687706969864e-11,1.836758432258489e-26,5.317487246957973e-25,1.0433972457764648e-13,2.2892612673869028e-26,2.8672572738566002e-15,2.431079216243583e-32,2.0063681614562034e-26,2.325739069430863e-29,2.4659700085266106e-33
2.7559868688078313e-09,0.7720404891308199,0.0,1.691159515219625e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.5844541050105097e-15,2.2953498267160737e-24,0.0,1.269984845603935e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410072920772066,0.9987964757407835,0.0,0.0,0.00018373714435018787,0.00013371882237379686,3.383376400929344e-05,1.6181033427575574e-05,0.00120352424447594,1.0936056503952579e-09,1.3843575509449374e-16,1.3226140720636278e-09,1.3179921457297558e-17,2.9197397990862055e-11,2.0333455631771568e-26,5.817202751154621e-25,1.0832129159120813e-13,2.5372735685802852e-26,2.962101477410955e-15,2.736035368036274e-32,2.2323854501635313e-26,2.606944349463686e-29,2.7980235317770895e-33
2.804559527358861e-09,0.7720409435206191,0.0,1.7428974786274055e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.728099187524982e-15,2.4658455113075578e-24,0.0,1.4042417593187925e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.74100405424513,0.9987963528176012,0.0,0.0,0.00018697501672815847,0.0001362589353172589,3.4441662577387715e-05,1.6270802965946418e-05,0.0012036471671110559,1.1339070632649892e-09,1.4602486610155242e-16,1.332792334444284e-09,1.346860465867525e-17,3.028253739930228e-11,2.2470967780923784e-26,6.353814091211893e-25,1.1238000722663494e-13,2.8072250340626636e-26,3.058077157568817e-15,3.0730432337537036e-32,2.4792223775391183e-26,2.9162709930485345e-29,3.168182626320351e-33
2.8531321859098906e-09,0.7720413979085393,0.0,1.795419011755763e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.877035214359007e-15,2.645731885913052e-24,0.0,1.5501122838305363e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7410008164272016,0.9987962442604597,0.0,0.0,0.0001902128757160636,0.00013880191041521934,3.504974150736317e-05,1.6357515415958292e-05,0.00120375572369492,1.174966350175272e-09,1.5388928874426868e-16,1.3426264506974918e-09,1.3757697802723245e-17,3.138812702030326e-11,2.4791834117426434e-26,6.929322469981509e-25,1.1651596486167313e-13,3.100634066786423e-26,3.1551672826511505e-15,3.4448414894455423e-32,2.7483820540399624e-26,3.2559579324371503e-29,3.580091305317783e-33
2.90170484446092e-09,0.7720418522945804,0.0,1.848724865734628e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.0313610143809168e-15,2.8353517717886353e-24,0.0,1.7083861087375335e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409975786234211,0.9987961483250083,0.0,0.0,0.0001934507213147913,0.00014134764984191902,3.5657994587073155e-05,1.6441274803342897e-05,0.0012038516585783164,1.21678433720395e-09,1.6203405455684817e-16,1.3521278202857489e-09,1.4047187384076387e-17,3.2514187443775684e-11,2.7308350235514714e-26,7.545799079155305e-25,1.2072925635347145e-13,3.419095683969966e-26,3.2533550868026594e-15,3.8543506595732653e-32,3.0414468965722864e-26,3.6283774905853804e-29,4.037675233939068e-33
2.95027750301195e-09,0.7720423066787427,0.0,1.9028157861406993e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.1911755161336696e-15,3.0350543363073767e-24,0.0,1.8798925176605728e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409943408337885,0.9987960635366507,0.0,0.0,0.00019668855352520138,0.00014389605909653603,3.626641581542686e-05,1.6522181618160102e-05,0.0012039364463576987,1.259361822245526e-09,1.704641969032824e-16,1.361307549752587e-09,1.4337060785329247e-17,3.366073888876969e-11,3.0033412068178324e-26,8.205386188156881e-25,1.2501997271897665e-13,3.764283933798893e-26,3.3526240913764e-15,4.3046815662981114e-32,3.360081253281482e-26,4.036040552885067e-29,4.5451579267988914e-33
2.9988501615629794e-09,0.7720427610610262,0.0,1.957692496792653e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.356577747433578e-15,3.245195099875283e-24,0.0,2.065501688127888e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409911030583034,0.9987959886779737,0.0,0.0,0.00019992637234812652,0.0001464470468938768,3.687499939545963e-05,1.6600332931036296e-05,0.0012040113044459828,1.3026995759376987e-09,1.79184750791257e-16,1.3701764523905702e-09,1.4627305842764814e-17,3.482780094191301e-11,3.29805344705266e-26,8.91029822050661e-25,1.2938820259068564e-13,4.1379543788149577e-26,3.452958028596763e-15,4.799144187848876e-32,3.70603410533316e-26,4.4816019385332816e-29,5.107077883283728e-33
3.047422820114009e-09,0.772043215441431,0.0,2.0133556848996547e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.5276668288202926e-15,3.466135943462492e-24,0.0,2.266126020595382e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409878652969663,0.9987959226302611,0.0,0.0,0.00020316417778437295,0.0001490005250595143,3.7483739727773055e-05,1.6675822504682576e-05,0.0012040773515595137,1.3467983425502377e-09,1.8820075269373583e-16,1.3787449505300158e-09,1.4917910396445842e-17,3.601539231788988e-11,3.616387027114487e-26,9.662822811959428e-25,1.3383403079458005e-13,4.541946642283185e-26,3.5543407771736265e-15,5.341257060667778e-32,4.0811418418784345e-26,4.9678659814456354e-29,5.728307191306695e-33
3.0959954786650386e-09,0.7720436698199571,0.0,2.0698060149865663e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.704541965616353e-15,3.698245114222731e-24,0.0,2.482721484506986e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409846275497766,0.9987958642838041,0.0,0.0,0.00020640196983472166,0.00015155640842153375,3.8092631403696756e-05,1.6748740909014607e-05,0.0012041356974072264,1.3916588409025981e-09,1.97517240364684e-16,1.38702304783423e-09,1.5208862590407974e-17,3.7223531101006564e-11,3.959822936026118e-26,1.0465321860991296e-24,1.3835753968190194e-13,4.978186958897669e-26,3.656756422310043e-15,5.934756891306517e-32,4.4873310405169624e-26,5.497792139990942e-29,6.414070954689258e-33
3.1445681372160682e-09,0.7720441241966053,0.0,2.1270441536347513e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.887302448810967e-15,3.9418972288423726e-24,0.0,2.716288978861378e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409813898167344,0.9987958126904383,0.0,0.0,0.00020963974849992897,0.00015411461470181634,3.8701669198267554e-05,1.681917563674494e-05,0.0012041872901534568,1.437281765285361e-09,2.0713925265401768e-16,1.3950204721888312e-09,1.5500151497656706e-17,3.845223516778972e-11,4.329909760898542e-26,1.1320232584094794e-24,1.4295881150681157e-13,5.448690702418447e-26,3.7601893533758594e-15,6.583608044570606e-32,4.9266212210513683e-26,6.074500524824422e-29,7.16996662095319e-33
3.193140795767098e-09,0.7720445785713749,0.0,2.185070759785021e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.076047657419232e-15,4.197473279084872e-24,0.0,2.9678757042791944e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409781520978398,0.9987957671168806,0.0,0.0,0.00021287751378072756,0.00015667506441757696,3.931084806394711e-05,1.688721120808306e-05,0.0012042328630810515,1.4836677862948233e-09,2.1707182934026703e-16,1.4027467201678794e-09,1.579176683596169e-17,3.9701522033313965e-11,4.7282656143224353e-26,1.22300685658793e-24,1.4763792750783666e-13,5.955564961762411e-26,3.864624213188727e-15,7.292012231898595e-32,5.401127654891099e-26,6.701277560988239e-29,8.001983623057676e-33
3.2417134543181275e-09,0.7720450329442663,0.0,2.2438864517412437e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.270877055111477e-15,4.465360639710563e-24,0.0,3.2385765671716936e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409749143930927,0.9987957268939474,0.0,0.0,0.0002161152656778271,0.00015923768079577984,3.992016312530035e-05,1.6952929261756163e-05,0.0012042730853737999,1.53081755155848e-09,2.273200109854848e-16,1.4102109413963862e-09,1.608369808691653e-17,4.097140830696827e-11,5.1565801371364035e-26,1.3197420786805672e-24,1.523949647512863e-13,6.501011219059177e-26,3.970045753720318e-15,8.064418913261365e-32,5.913064292398174e-26,7.381581966648893e-29,8.916524805347625e-33
3.290286112869157e-09,0.7720454873152794,0.0,2.3034918136918156e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.471890183429127e-15,4.745953073797788e-24,0.0,3.529535602839066e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409716767024931,0.9987956913555238,0.0,0.0,0.0002193530041919153,0.00016180238968038104,4.0529609673131334e-05,1.7016408653648502e-05,0.001204308623146668,1.5787316865212775e-09,2.378888387777615e-16,1.4174219200128518e-09,1.6375934673022278e-17,4.226190980908468e-11,5.616616495289088e-26,1.4224958643942397e-24,1.5722999675507984e-13,7.087328018805887e-26,4.076438863913396e-15,8.905535887361358e-32,6.46474668055638e-26,8.119050727577903e-29,9.920428725747742e-33
3.3388587714201867e-09,0.7720459416844149,0.0,2.363887431571018e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.679186656703266e-15,5.039650735330694e-24,0.0,3.8419474284678926e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409684390260406,0.9987956599156701,0.0,0.0,0.00022259072932365837,0.00016436911943481638,4.113918315821088e-05,1.7077725560484218e-05,0.001204340062339191,1.6274107952721116e-09,2.487833543655336e-16,1.4243881752841817e-09,1.666846687573962e-17,4.357304217826709e-11,6.110213371363237e-26,1.531543096665963e-24,1.6214309692404254e-13,7.716913628957596e-26,4.183788721154719e-15,9.820340042033281e-32,7.058594871748594e-26,8.917505060742753e-29,1.1020992786052024e-32
3.3874314299712163e-09,0.772046396051672,0.0,2.42507390001644e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.8928661637653176e-15,5.3468601728428195e-24,0.0,4.177058715896186e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409652013637356,0.9987956321400824,0.0,0.0,0.00022582844107370197,0.0001669378008537023,4.174887918561841e-05,1.7136953573716866e-05,0.001204367837255379,1.6768554612922461e-09,2.6000859970781747e-16,1.4311180284704436e-09,1.6961285921919913e-17,4.490482099510212e-11,6.639286983285746e-26,1.6471667028667617e-24,1.671343392246522e-13,8.392268739011929e-26,4.292080812855169e-15,1.0814088278339477e-31,7.697136374955713e-26,9.780956474839314e-29,1.2225996792325417e-32
3.436004088522246e-09,0.7720468504170516,0.0,2.4870517842409466e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.113028470964456e-15,5.6679943364550905e-24,0.0,4.536169664162802e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409619637155775,0.9987956076701734,0.0,0.0,0.00022906613944267165,0.0001695083670887356,4.2358693510112676e-05,1.7194163778334805e-05,0.0012043923064820527,1.7270662480834527e-09,2.715696169489732e-16,1.4376195266727043e-09,1.725438291317686e-17,4.625726115133746e-11,7.205833153250282e-26,1.769657755212582e-24,1.7220379454353816e-13,9.115999226620754e-26,4.401300764520769e-15,1.1892328735096738e-31,8.38300918569645e-26,1.071361302200865e-28,1.3543727053946465e-32
3.4845767470732755e-09,0.7720473047805533,0.0,2.549821596690785e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.3397734167399934e-15,6.003472585003495e-24,0.0,4.920635479526286e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409587260815669,0.9987955860962696,0.0,0.0,0.00023230382443117383,0.00017208075357518608,4.296862203155615e-05,1.7249424831037706e-05,0.0012044138796936208,1.7780436997911215e-09,2.8347144829449015e-16,1.443900348920335e-09,1.7547748297259462e-17,4.763037646594776e-11,7.811929403478716e-26,1.8993155698958482e-24,1.7735152845264233e-13,9.890818959991011e-26,4.511434239359693e-15,1.3060912404940758e-31,9.118964857701189e-26,1.1719885675681608e-28,1.498300168095292e-32
3.533149405624305e-09,0.7720477591421773,0.0,2.613383842286208e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.573200900304293e-15,6.353720688015334e-24,0.0,5.331867912084436e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409554884617031,0.9987955670101232,0.0,0.0,0.00023554149603979632,0.00017465489794489934,4.357866078931487e-05,1.730280305273839e-05,0.0012044329651372718,1.8297883419416338e-09,2.957191358634698e-16,1.449967900363155e-09,1.7841373161527948e-17,4.9024180448233857e-11,8.459737039984383e-26,2.03644780502215e-24,1.825776055356592e-13,1.0719552582238588e-25,4.622467136338067e-15,1.432600510580964e-31,9.9078715547576e-26,1.2804394695176307e-28,1.6553197590124975e-32
3.5817220641753348e-09,0.7720482135019237,0.0,2.677739036097721e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.813410883875256e-15,6.7191708277654e-24,0.0,5.771336884402306e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409522508559864,0.9987955501154921,0.0,0.0,0.00023877915426910888,0.00017723073994194784,4.41888059568194e-05,1.735436251824857e-05,0.0012044498590547145,1.8823006821572897e-09,3.083177215458106e-16,1.4558294139934423e-09,1.8135249543236374e-17,5.043868660031084e-11,9.151503332337189e-26,2.1813705630499505e-24,1.878820910896689e-13,1.16051384242938e-25,4.734385657077545e-15,1.5694099948588283e-31,1.075271724357216e-25,1.3971976270450256e-28,1.8264278683981462e-32
3.6302947227263644e-09,0.7720486678597928,0.0,2.742887682373088e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.06050339591559e-15,7.100261603441383e-24,0.0,6.240571663185242e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409490132644165,0.998795535194085,0.0,0.0,0.00024201679911966392,0.00017980822137328526,4.479905383847085e-05,1.7404165108756224e-05,0.0012044647797383786,1.935581210574599e-09,3.212722469190559e-16,1.4614919123605974e-09,1.8429369780329704e-17,5.187390807084146e-11,9.889563126829826e-26,2.3344084638445787e-24,1.9326504912455646e-13,1.2550630661664704e-25,4.847176208853734e-15,1.717202661471689e-31,1.1656612060918178e-25,1.5227687473471974e-28,2.012681681661669e-32
3.678867381277394e-09,0.772049122215784,0.0,2.8088302544625903e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.314578530297942e-15,7.497438037729585e-24,0.0,6.741162774361357e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409457756869937,0.998795522039314,0.0,0.0,0.00024525443059199693,0.00018238728602798347,4.540940086456866e-05,1.745227059771357e-05,0.001204477933775161,1.989630400528871e-09,3.3458775311227586e-16,1.4669621543483678e-09,1.8723725961778008e-17,5.3329857326364776e-11,1.0676341485960445e-25,2.495894762550411e-24,1.9872654044675697e-13,1.355920284308728e-25,4.960825312830786e-15,1.8766966731515686e-31,1.2622792188056564e-25,1.6576814389265635e-28,2.2152026860834706e-32
3.727440039828424e-09,0.7720495765698984,0.0,2.8755671981906426e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.5757364401193685e-15,7.91115158203531e-24,0.0,7.274763939090309e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409425381237178,0.9987955104281068,0.0,0.0,0.00024849204868662743,0.0001849678795945839,4.601984358607259e-05,1.7498736738724953e-05,0.0012044895442378132,2.0444487092547857e-09,3.482692806666791e-16,1.4722466332678356e-09,1.9018310098767716e-17,5.480654621450511e-11,1.1514356336911625e-25,2.6661714658564166e-24,2.042666229825358e-13,1.463415143046286e-25,5.0753196177109e-15,2.0486469609254227e-31,1.3654623739308262e-25,1.80248803105878e-28,2.435180319882147e-32
3.776012698379453e-09,0.7720500309221351,0.0,2.9430989505002725e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.8440773319063805e-15,8.3418601187142e-24,0.0,7.843093551611696e-47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7409393005745885,0.9987955001513837,0.0,0.0,0.00025172965340405934,0.00018754994959974916,4.663037867066903e-05,1.7543619330778883e-05,0.0012044998202056566,2.1000365784063714e-09,3.6232186943214735e-16,1.4773516262265492e-09,1.9313114671663395e-17,5.630398628060667e-11,1.240622045783897e-25,2.845589416716248e-24,2.0988535356239835e-13,1.5778898452947934e-25,5.190645980023326e-15,2.2338464396338473e-31,1.4755605679755931e-25,1.9577651923019308e-28,2.6738748638376356e-32
