Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208)
7.131686483711541e-10,0.6097052946550429,0.0,1.5425799232115042e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6579584780440817e-21,1.4823422632622356e-32,0.0,4.1061234355052625e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954595612037396,0.9998411971386268,0.0,0.0,3.074991297756833e-07,2.0181040715902477e-07,7.027602879512854e-08,3.5412628212264486e-08,0.00015880286137283335,6.684374843273538e-16,7.139652490372524e-26,6.350466473787554e-14,4.861700621040968e-21,1.5346624757092837e-15,1.4198661714012601e-39,3.3364418302471125e-38,3.8478547495276687e-19,7.057721241792387e-40,9.168481404035787e-22
7.452332154660328e-10,0.6097052961723618,0.0,1.6324017972655539e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.0426266196465062e-21,1.772901316342173e-32,0.0,5.185862123258985e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954595473783641,0.9998389790182692,0.0,0.0,3.2132450548744835e-07,2.110757849085054e-07,7.343804424638337e-08,3.681060673047016e-08,0.00016102098173034575,7.303528774340768e-16,8.150401792814101e-26,6.730030984315216e-14,5.2181003693446986e-21,1.6812813128687794e-15,1.789559794074106e-39,4.157750597424875e-38,4.2252987869622565e-19,8.980708029097915e-40,9.832101009739958e-22
7.772977825609115e-10,0.6097052976896806,0.0,1.7240698339794475e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.4632079659976655e-21,2.104531367454406e-32,0.0,6.487981251330106e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954595335529887,0.9998369466564356,0.0,0.0,3.3514988096170016e-07,2.2035624296912165e-07,7.660024493186614e-08,3.819331946194289e-08,0.00016305334356370383,7.9504846334745e-16,9.252642075681372e-26,7.109079748047414e-14,5.5806733873706804e-21,1.834802406153692e-15,2.234415704774418e-39,5.133429959335807e-38,4.621196447861913e-19,1.1317351043731385e-39,1.050482845671807e-21
8.093623496557902e-10,0.6097052992069996,0.0,1.817586610328384e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.921355554402047e-21,2.48098136969714e-32,0.0,8.046819351441731e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954595197276135,0.9998350844963296,0.0,0.0,3.4897525619844297e-07,2.296516166635655e-07,7.976262883223957e-08,3.9560933107321405e-08,0.0001649155036698074,8.625286697967207e-16,1.0450391181303176e-25,7.487212465300056e-14,5.948977609634006e-21,1.9952360231656254e-15,2.765841870740278e-39,6.284295290333176e-38,5.035574350820286e-19,1.413513763144869e-39,1.118572237468506e-21
8.414269167506689e-10,0.6097053007243183,0.0,1.912954226404356e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.418724749312926e-21,2.906169074371645e-32,0.0,9.900416990883367e-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954595059022386,0.9998333782842413,0.0,0.0,3.628006311976809e-07,2.389617431127788e-07,8.292519394977421e-08,4.091361254688921e-08,0.00016662171575788996,9.327978761603287e-16,1.1747673030712055e-25,7.86407863573953e-14,6.322602084391799e-21,2.1625913605810036e-15,3.396448255388669e-39,7.632955458738174e-38,5.4684542712543805e-19,1.7509384352390735e-39,1.1873923488475406e-21
8.734914838455476e-10,0.6097053022416371,0.0,2.0101743816490126e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.956973005012666e-21,3.3841812572041126e-32,0.0,1.2090760268933442e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594920768638,0.9998318149602652,0.0,0.0,3.7662600595941836e-07,2.482864612163167e-07,8.608793830816219e-08,4.22515208604538e-08,0.00016818503973399965,1.0058604139939147e-15,1.314851755364881e-25,8.239371918077597e-14,6.701165119092156e-21,2.3368767077002476e-15,4.140123654554068e-39,9.203886939659481e-38,5.919853908212791e-19,2.1523810186162377e-39,1.2568649488409964e-21
9.055560509404263e-10,0.6097053037589559,0.0,2.109248441706772e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.5377596648631235e-21,3.919273922246457e-32,0.0,1.4664031147741682e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594782514893,0.999830382558115,0.0,0.0,3.904513804836594e-07,2.5762561163292364e-07,8.925085995232728e-08,4.357481934701065e-08,0.00016961744188425453,1.0817205675526068e-15,1.4656960619325836e-25,8.61282511924264e-14,7.084312494780189e-21,2.5180995899324164e-15,5.0121146577385816e-39,1.1023507886644411e-37,6.389787557394514e-19,2.627112932183247e-39,1.3269189946787153e-21
9.37620618035305e-10,0.6097053052762746,0.0,2.2101774965473055e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.1627457940096695e-21,4.5158724859572436e-32,0.0,1.7670864758443902e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594644261153,0.9998290701135808,0.0,0.0,4.0427675477040817e-07,2.6697903676132483e-07,9.241395694823234e-08,4.488366754418888e-08,0.00017092988641827627,1.1603825743075178e-15,1.627704396795861e-25,8.984205766209616e-14,7.471715753152513e-21,2.7062668936035224e-15,6.029106779057908e-39,1.3120252157054867e-37,6.8782666968226e-19,3.185366395025462e-39,1.3974901324524244e-21
9.696851851301837e-10,0.6097053067935934,0.0,2.3129624110490737e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.833594040169777e-21,5.178571945510859e-32,0.0,2.1166613564134186e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594506007413,0.9998278675806759,0.0,0.0,4.1810212881966876e-07,2.763465807212265e-07,9.557722738268395e-08,4.6178223247484736e-08,0.00017213241932303438,1.241850625456597e-15,1.8012815143045325e-25,9.353312176063142e-14,7.86307055799497e-21,2.9013849746373564e-15,7.209307723466304e-39,1.5524643286078404e-37,7.38530049703024e-19,3.838397674931628e-39,1.4685202121723935e-21
9.999999999999999e-10,0.6097053083109121,0.0,2.4118457203148973e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.511513237780005e-21,5.870196803898448e-32,0.0,2.49756418493738e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594375298134,0.9998268234275575,0.0,0.0,4.311730568183623e-07,2.852157860142789e-07,9.856803704558886e-08,4.7389132568370725e-08,0.00017317657244124977,1.3214572720941765e-15,1.9763916064105777e-25,9.700027354613377e-14,8.236448565421658e-21,3.092253054145185e-15,8.493068693427954e-39,1.811023633024691e-37,7.881735761188217e-19,4.5540870192959647e-39,1.5360488741702546e-21
1.0017497522250624e-09,0.6097053083109121,0.0,2.4176038689642434e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.551968518478081e-21,5.912137034317635e-32,0.0,2.521161836521086e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594367753676,0.999826765754772,0.0,0.0,4.3192750263144524e-07,2.8572808933452503e-07,9.874066936313582e-08,4.7458642529284995e-08,0.0001732342452268088,1.3261288664299125e-15,1.9868327424385715e-25,9.719969962636125e-14,8.258095132606212e-21,3.103459753077194e-15,8.572532784027812e-39,1.8269368404324895e-37,7.910896264919168e-19,4.598552302991585e-39,1.539956821126768e-21
1.033814319319941e-09,0.6097053098282309,0.0,2.5241024110587527e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.319534717057819e-21,6.721502367124609e-32,0.0,2.987148611894234e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.795459422949994,0.9998257562021097,0.0,0.0,4.457528762057416e-07,2.9512341010671873e-07,1.0190428101749062e-07,4.872507975768356e-08,0.00017424379788905103,1.4132213973894365e-15,2.1847639761828943e-25,1.0084028928818138e-13,8.65652877327154e-21,3.3124967951461076e-15,1.0140292360910997e-38,2.1389352094113816e-37,8.455059829201963e-19,5.479332246352936e-39,1.6117528377868169e-21
1.0658788864148198e-09,0.6097053113455494,0.0,2.6324584680435713e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.137959420850566e-21,7.611772576408966e-32,0.0,3.521737458979929e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954594091246208,0.9998248311952097,0.0,0.0,4.5957824954256176e-07,3.045323922085239e-07,1.0506806049390104e-07,4.9977687615092445e-08,0.0001751688047888312,1.5031322737233695e-15,2.39548167097452e-25,1.0445360306946776e-13,9.058130438343357e-21,3.5285013841635035e-15,1.1935881605255426e-38,2.4921830179695743e-37,9.017795873574356e-19,6.49546504265705e-39,1.6838660074240265e-21
1.0979434535096985e-09,0.609705312862868,0.0,2.742672388865408e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0008910651356604e-20,8.588222441676958e-32,0.0,4.132628383350804e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593952992477,0.9998239836537189,0.0,0.0,4.734036226419097e-07,3.139548864576906e-07,1.0823200596057025e-07,5.121661711664934e-08,0.00017601634627958202,1.5958655065350642e-15,2.6193928362213895e-25,1.0803854310837708e-13,9.462677411783513e-21,3.751478581533211e-15,1.3984472186140732e-38,2.890642344675235e-37,9.599108223289896e-19,7.6629748951387e-39,1.7562585401645598e-21
1.1300080206045772e-09,0.6097053143801866,0.0,2.85474446489998e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0934057620021205e-20,9.656297013210778e-32,0.0,4.8281354513791e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593814738751,0.9998232070902284,0.0,0.0,4.872289955037893e-07,3.2339074530101877e-07,1.1139611560555217e-07,5.244201762842398e-08,0.00017679290976987703,1.6914250631266055e-15,2.8569050288920676e-25,1.1159417963963588e-13,9.869964039749789e-21,3.98143327896471e-15,1.6313206176950422e-38,3.3385211286589268e-37,1.0199000090559647e-18,8.999255725576486e-39,1.828896732063547e-21
1.1620725876994559e-09,0.6097053158975051,0.0,2.9686749505509765e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1915070693165318e-20,1.0821611731654782e-31,0.0,5.617217304507862e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593676485026,0.9998224955606291,0.0,0.0,5.010543681282042e-07,3.328398227965685e-07,1.1456038763655171e-07,5.365403688542566e-08,0.00017750443936914717,1.7898148674771074e-15,3.1084263471754656e-25,1.1511973170798045e-13,1.0279800538408985e-20,4.218370243003593e-15,1.895129205506021e-38,3.840280526051203e-37,1.081747428380313e-18,1.0523146180096707e-38,1.9017506094479155e-21
1.1941371547943346e-09,0.6097053174148237,0.0,3.0844640806956395e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.29536213666813e-20,1.208995254456702e-31,0.0,6.50950835604781e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593538231303,0.9998218436186116,0.0,0.0,5.148797405151585e-07,3.423019745960667e-07,1.1772482028072525e-07,5.485282100941421e-08,0.00017815638138669017,1.8910388007157925e-15,3.3743654242097867e-25,1.1861455003368516e-13,1.0692011870877702e-20,4.462294152814218e-15,2.193010281002561e-38,4.400642257996584e-37,1.145453338515898e-18,1.2255006583961516e-38,1.9747935963643748e-21
1.2262017218892133e-09,0.6097053189321423,0.0,3.2021120853560623e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4051382249008825e-20,1.3467276020828183e-31,0.0,7.515350670936441e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593399977582,0.999821246273972,0.0,0.0,5.287051126646556e-07,3.5177705792750405e-07,1.2088941178448176e-07,5.6038514526516594e-08,0.00017875372602607422,1.9951007015899064e-15,3.655131421879954e-25,1.2207810179494955e-13,1.1106436690935064e-20,4.713209632025413e-15,2.5283276156458064e-38,5.024595949811821e-37,1.2110179900049652e-18,1.421679784238795e-38,2.0480022046141833e-21
1.258266288984092e-09,0.6097053204494607,0.0,3.3216192019307934e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5210027051107142e-20,1.4959709463648824e-31,0.0,8.645826529152438e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593261723863,0.9998206989544124,0.0,0.0,5.425304845766995e-07,3.6126493157792257e-07,1.2405416041328435e-07,5.721126038465105e-08,0.0001793010455854414,2.102004366927523e-15,3.9511340246828004e-25,1.255099571203045e-13,1.1522926351005141e-20,4.97112127535477e-15,2.904681684811084e-38,5.717406460865536e-37,1.2784416382151015e-18,1.643216228473305e-38,2.1213557456741574e-21
1.2903308560789707e-09,0.6097053219667792,0.0,3.4429856852889697e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.643123058226556e-20,1.6573551022822724e-31,0.0,9.912791673407384e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954593123470147,0.9998201974705434,0.0,0.0,5.563558562512935e-07,3.7076545587639186e-07,1.2721906445145312e-07,5.837119997076102e-08,0.0001798025294543882,2.211753552095296e-15,4.262783433659293e-25,1.2890977710119877e-13,1.1941343971802023e-20,5.236033670657886e-15,3.3259201089092686e-38,6.484621204764842e-37,1.3477245536795326e-18,1.89265064488103e-38,2.194836063713705e-21
1.3223954231738494e-09,0.6097053234840978,0.0,3.566211816000271e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.7716668750711096e-20,1.8315269806785558e-31,0.0,1.1328909241669022e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592985216435,0.9998197379838191,0.0,0.0,5.701812276884417e-07,3.802784926771699e-07,1.3038412220196826e-07,5.9518473127860695e-08,0.00018026201617860285,2.3243519714512087e-15,4.590490360393043e-25,1.322773031516699e-13,1.2361563570962765e-20,5.507951416987083e-15,3.796148303760806e-38,7.3320774594428206e-37,1.4188670305547593e-18,2.1727085801610864e-38,2.268427288845792e-21
1.354459990268728e-09,0.6097053250014159,0.0,3.691297906943597e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9068018568104384e-20,2.0191505994936262e-31,0.0,1.2907684385109262e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592846962725,0.9998193169771569,0.0,0.0,5.840065988881473e-07,3.8980390534304854e-07,1.335493319862749e-07,6.065321817189469e-08,0.0001806830228406357,2.439803298792384e-15,4.934666021074387e-25,1.3561234756176237e-13,1.2783469247948155e-20,5.786879139179048e-15,4.3197403397479576e-38,8.265909666748887e-37,1.4918693934392222e-18,2.486309139255661e-38,2.3421156096667918e-21
1.3865245573636068e-09,0.6097053265187344,0.0,3.818244308508118e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.0486958157147647e-20,2.2209070950578935e-31,0.0,1.4663499572179217e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592708709016,0.9998189312280157,0.0,0.0,5.978319698504142e-07,3.993415587288808e-07,1.3671469214408892e-07,6.177557190841326e-08,0.00018106877198172163,2.5581111677980003e-15,5.295722130629283e-25,1.389147851111434e-13,1.3206954422480073e-20,6.0728214994283035e-15,4.901350009282845e-38,9.292556721152632e-37,1.566732002767511e-18,2.836573843550795e-38,2.4158890640747375e-21
1.4185891244584855e-09,0.6097053280360528,0.0,3.947051412574912e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.197516676164062e-20,2.437494733476247e-31,0.0,1.6611650579588728e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.795459257045531,0.9998185777837281,0.0,0.0,6.116573405752456e-07,4.088913191652879e-07,1.3988020103320376e-07,6.288566964906592e-08,0.00018142221626923398,2.679279172467378e-15,5.6740708969123735e-25,1.4218454562564638e-13,1.3631921123803175e-20,6.365783206249099e-15,5.545922102134562e-38,1.041876924717992e-36,1.6434552589692811e-18,3.226835681578635e-38,2.489737347326673e-21
1.4506536915533642e-09,0.6097053295533711,0.0,4.0777196554462686e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.3534324758408733e-20,2.669628922123492e-31,0.0,1.8768383170979366e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592432201606,0.9998182539388996,0.0,0.0,6.25482711062645e-07,4.18453054442544e-07,1.4304585702929917e-07,6.398364522791446e-08,0.00018174606109765994,2.8033108675532738e-15,6.070125014963463e-25,1.454216073720285e-13,1.4058279328099145e-20,6.6657690211829865e-15,6.258703888148904e-38,1.165161686520819e-36,1.7220396055608573e-18,3.660648351836877e-38,2.56365163629824e-21
1.4827182586482429e-09,0.6097053310706895,0.0,4.210249519871139e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.516611367060197e-20,2.9180422212679845e-31,0.0,2.115093046405674e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592293947904,0.9998179572147007,0.0,0.0,6.393080813126161e-07,4.280266337946373e-07,1.462116585257509e-07,6.50696310175681e-08,0.00018204278529631763,2.9302097689904474e-15,6.484297661326761e-25,1.4862599119690119e-13,1.4485946341434404e-20,6.9727837635696214e-15,7.045256806877861e-38,1.2998495445255909e-36,1.802485531318916e-18,4.141795697324539e-38,2.6376244289240028e-21
1.5147828257431216e-09,0.6097053325880079,0.0,4.3446415362980315e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.6872216181931906e-20,3.1834843558356155e-31,0.0,2.3777550986927247e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954592155694207,0.9998176853398939,0.0,0.0,6.531334513251621e-07,4.3761192788350456e-07,1.4937760393344237e-07,6.614375794514245e-08,0.0001823146601029276,3.0599793543195544e-15,6.917002488432157e-25,1.517977553259824e-13,1.4914846225685185e-20,7.286832313661647e-15,7.911468363623652e-38,1.4467134348408747e-36,1.884793571668488e-18,4.6743013313805237e-38,2.711649397815821e-21
1.5468473928380003e-09,0.6097053341053261,0.0,4.480896283470914e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.865431615147922e-20,3.466722227322009e-31,0.0,2.66675674243743e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.795459201744051,0.9998174362334481,0.0,0.0,6.669588211002865e-07,4.472088087834387e-07,1.525436916805772e-07,6.720615550804405e-08,0.00018256376654852255,3.1926230631063986e-15,7.368653619037919e-25,1.5493699074954556e-13,1.5344909264957762e-20,7.60791961433073e-15,8.863564231395847e-38,1.606560365553307e-36,1.9689643094017017e-18,5.262438454404302e-38,2.785721257080145e-21
1.578911959932879e-09,0.6097053356226442,0.0,4.619014388469607e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.051409862876181e-20,3.7685399258571577e-31,0.0,2.9841406054796987e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591879186816,0.9998172079886098,0.0,0.0,6.807841906379924e-07,4.5681714996566554e-07,1.5570992021249387e-07,6.82569517895827e-08,0.0001827920113866023,3.3281442973566128e-15,7.839665640734052e-25,1.5804381712861267e-13,1.5776071470105743e-20,7.936050671581822e-15,9.908120558275606e-38,1.780232138293476e-36,2.054998374829621e-18,5.910739861032555e-38,2.859835641387053e-21
1.6109765270277577e-09,0.6097053371399626,0.0,4.758996526283821e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.245324986880289e-20,4.089738742423744e-31,0.0,3.3320636878509526e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591740933125,0.999816998858308,0.0,0.0,6.946095599382832e-07,4.664368262830902e-07,1.5887628799148204e-07,6.929627347441311e-08,0.00018300114168823175,3.466546421925815e-15,8.330453600505748e-25,1.6111837916380215e-13,1.6208274119037082e-20,8.27123055406634e-15,1.10520764796748e-37,1.968606068462913e-36,2.142896445457211e-18,6.624008137338543e-38,2.9339889963835173e-21
1.6430410941226364e-09,0.6097053386572807,0.0,4.900843418999252e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.447345734698039e-20,4.4311371812280735e-31,0.0,3.712801443806298e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591602679435,0.9998168072417815,0.0,0.0,7.084349290011623e-07,4.7606771395520886e-07,1.6204279349660005e-07,7.032424586380827e-08,0.00018319275821474497,3.607832764925278e-15,8.841432999356208e-25,1.6416084337507376e-13,1.6641463330597318e-20,8.613464391761867e-15,1.2302746834969622e-37,2.172595704089495e-36,2.2326592452605602e-18,7.407326047612166e-38,3.0081784795868176e-21
1.675105661217515e-09,0.6097053401745989,0.0,5.044555834664261e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.657640977347572e-20,4.7935709722205326e-31,0.0,4.128751933120848e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591464425748,0.9998166316723256,0.0,0.0,7.222602978266326e-07,4.857096905531861e-07,1.6520943522349454e-07,7.134099289076562e-08,0.00018336832767050206,3.7520066181231735e-15,9.373019786988205e-25,1.6717139524627247e-13,1.7075589669910546e-20,8.962757373965057e-15,1.3667835087980242e-37,2.3931515432793182e-36,2.3242875436357435e-18,8.266067110269942e-38,3.0824018709382666e-21
1.7071702283123938e-09,0.609705341691917,0.0,5.190134585897088e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.876379710717279e-20,5.1778930837608e-31,0.0,4.582440041707786e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591326172065,0.9998164708060663,0.0,0.0,7.360856664146976e-07,4.953626349850945e-07,1.6837621168422146e-07,7.234663713494861e-08,0.0001835291939295658,3.899071237341437e-15,9.925630356543767e-25,1.7015023669354833e-13,1.7510607783156534e-20,9.319114746725819e-15,1.5155446450760754e-37,2.6312617502337926e-36,2.4177821540799013e-18,9.205906362436242e-38,3.1566574922417432e-21
1.7392347954072725e-09,0.6097053432092351,0.0,5.3375805282856334e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.1037310568887117e-20,5.584973735421626e-31,0.0,5.076521771611398e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591187918383,0.9998163234116735,0.0,0.0,7.499110347653604e-07,5.050264274813164e-07,1.7154312140706882e-07,7.334129983746483e-08,0.00018367658832223391,4.049029842848289e-15,1.0499681539401305e-24,1.730975838213767e-13,1.794647605985935e-20,9.682541809834175e-15,1.6774101210157604e-37,2.887952869801447e-36,2.5131439326573125e-18,1.0232831312730221e-37,3.230944134756438e-21
1.7712993625021512e-09,0.6097053447265531,0.0,5.4868945586250526e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.339864265383e-20,6.015700410923835e-31,0.0,5.613788600423651e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7954591049664703,0.9998161883609354,0.0,0.0,7.63736402878624e-07,5.14700949580104e-07,1.7471016293638167e-07,7.432510091548293e-08,0.00018381163906012543,4.201885619746488e-15,1.1095590600029611e-24,1.7601366493400146e-13,1.8383156320860667e-20,1.00530439134565e-14,1.853274825658838e-37,3.164290540534629e-36,2.61037377629634e-18,1.1353153081785917e-37,3.3052609942584445e-21
