Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58)
5.002333204985138e-13,0.8446254822166512,0.0,5.203090757883266e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601693548847358,0.9999968276687938,0.0,0.0,1.8195880986450876e-07,1.1030594197323812e-07,2.907651058421572e-08,4.2576352224618516e-08,3.172331206143992e-06,2.541218200446111e-15
6.816353147575343e-13,0.844625492692305,0.0,7.089908292436411e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601692889001606,0.9999956782191353,0.0,0.0,2.4794338736677134e-07,1.5031096367676228e-07,3.962090591884819e-08,5.801150833406428e-08,4.321780864569669e-06,4.7185483122757584e-15
8.630373090165546e-13,0.8446255031679577,0.0,8.976723658604416e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601692229155929,0.9999945292736785,0.0,0.0,3.139279577649098e-07,1.9031824798599973e-07,5.0165429845625484e-08,7.344426480460504e-08,5.470726321204978e-06,7.56433973326333e-15
1e-12,0.8446255241192594,0.0,1.0401311356736913e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601691730957272,0.9999936621272648,0.0,0.0,3.6374782610878747e-07,2.2052616953701778e-07,5.812687387911918e-08,8.509476238088131e-08,6.3378727347549345e-06,1.0155884576186502e-14
1.2258412975345954e-12,0.8446255241192594,0.0,1.2750347889738693e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601690909464812,0.999992232894451,0.0,0.0,4.458970772489708e-07,2.703396029552722e-07,7.125486339179553e-08,1.0430258037898326e-07,7.767105548432447e-06,1.526145989822926e-14
1.588645286052636e-12,0.8446255450705565,0.0,1.6523963458947937e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601689589774005,0.9999899385293298,0.0,0.0,5.778661683169965e-07,3.503700040388296e-07,9.234481106025885e-08,1.3515130195215587e-07,1.0061470669388572e-05,2.5632876024641333e-14
1.951449274570677e-12,0.8446255660218493,0.0,2.0297570373837805e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601688270083509,0.9999876461765467,0.0,0.0,7.098352309692892e-07,4.3040944841368947e-07,1.1343527268964834e-07,1.659904325081845e-07,1.23538234525726e-05,3.867888342732944e-14
2.6770572516067587e-12,0.8446256079244215,0.0,2.7844758270973573e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601685630703449,0.9999830675009443,0.0,0.0,9.73773271027883e-07,5.90515455774623e-07,1.5561773718740896e-07,2.2763993247415053e-07,1.6932499054390928e-05,7.279585026006966e-14
4.1282732056789224e-12,0.8446256917295112,0.0,4.293903054671013e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601680351947061,0.9999739342202935,0.0,0.0,1.5016490101695564e-06,9.10835866065273e-07,2.399888266301502e-07,3.5082397119844645e-07,2.606577970445572e-05,1.7313784330887055e-13
5.579489159751085e-12,0.8446257755345288,0.0,5.803316520074849e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560167507319565,0.9999648329400035,0.0,0.0,2.029524294693294e-06,1.2313006536918829e-06,3.2436812142314055e-07,4.7385488696570413e-07,3.5167059993798765e-05,3.1630628308132493e-13
7.030705113823248e-12,0.8446258593394744,0.0,7.312716271534989e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560166979444921,0.9999557635479368,0.0,0.0,2.55739912461838e-06,1.5519096387030896e-06,4.0875561128001763e-07,5.967328699952841e-07,4.423645205976539e-05,5.023199943067339e-13
8.481921067895411e-12,0.8446259431443478,0.0,8.822102357107454e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601664515707746,0.9999467259323518,0.0,0.0,3.0852734999640756e-06,1.872662641368341e-06,4.931512859270411e-07,7.194581102731362e-07,5.3274067644176595e-05,7.311977785472403e-13
9.933137021967574e-12,0.8446260269491489,0.0,1.033147482467619e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601659236971255,0.9999377199819064,0.0,0.0,3.6131474207496185e-06,2.193559482185532e-06,5.775551351035295e-07,8.420307975437295e-07,6.228001808873729e-05,1.002958413398448e-12
1e-11,0.844626194558535,0.0,1.0401016964666904e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601658993760127,0.9999373058051418,0.0,0.0,3.637468547025831e-06,2.2083478700612823e-06,5.814441347600108e-07,8.476745091782193e-07,6.2694194853333e-05,1.0165131592612136e-12
1.28355689301119e-11,0.844626194558535,0.0,1.335017909653541e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601648679513197,0.9999198026329353,0.0,0.0,4.668893898717078e-06,2.835783961340303e-06,7.463873160635078e-07,1.086719270906802e-06,8.019736705825543e-05,1.6752032327473137e-12
1.5738000838256226e-11,0.844626362167632,0.0,1.636882946681068e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601638122075037,0.9999020106181344,0.0,0.0,5.724638558674184e-06,3.4785816446540127e-06,9.152520723319253e-07,1.3307998032798464e-06,9.798938185765384e-05,2.519204200656602e-12
1.8640432746400552e-11,0.8446265297764409,0.0,1.938742631252317e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601627564656776,0.9998843430608388,0.0,0.0,6.780381400773989e-06,4.121951104197509e-06,1.0841493222856376e-06,1.574273904069465e-06,0.0001156569391518998,3.5351106894025112e-12
2.4445296562689207e-11,0.8446268649931923,0.0,2.5424460925293338e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601606449879946,0.9998493778424498,0.0,0.0,8.891861632012035e-06,5.4103996578480145e-06,1.4220409777618945e-06,2.0594088299303804e-06,0.00015062215753780723,6.083235873029999e-12
3.025016037897786e-11,0.8446272002087897,0.0,3.146128589878618e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601585335182704,0.9998149000858939,0.0,0.0,1.1003334593648218e-05,6.70111826936727e-06,1.7600616335375478e-06,2.54213604921067e-06,0.0001850999140905535,9.320766364656713e-12
4.185988801155517e-11,0.8446278706365231,0.0,4.35343185788997e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560154310602699,0.9997473798669958,0.0,0.0,1.522625871295359e-05,9.289320534773747e-06,2.4364873661998087e-06,3.50041507445168e-06,0.00025262013298281037,1.7868764172472072e-11
5.171393328193204e-11,0.8446284396751271,0.0,5.3780973827149665e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601507263229865,0.9996915392832286,0.0,0.0,1.881054785524252e-05,1.1493143676065482e-05,3.0110195487504668e-06,4.306330033609679e-06,0.00030846071674473023,2.7298408436155936e-11
6.156797855230892e-11,0.8446290087104079,0.0,6.40270635025596e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601471420662085,0.9996370137926002,0.0,0.0,2.2394816065145285e-05,1.3703356886372547e-05,3.5859148082118207e-06,5.1054669094767675e-06,0.00036298620736801136,3.8730542065353066e-11
7.14220238226858e-11,0.8446295777423661,0.0,7.427260092439281e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601435578323655,0.9995837724246168,0.0,0.0,2.597906334844281e-05,1.591990627395561e-05,4.16117006403007e-06,5.897882668853221e-06,0.0004162275753461585,5.217080194188651e-11
8.127606909306268e-11,0.8446301467710033,0.0,8.451759909855755e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601399736214571,0.9995317849374109,0.0,0.0,2.956328971086854e-05,1.814273839985659e-05,4.736782261533355e-06,6.683633799923682e-06,0.0004682150625470987,6.76247774454493e-11
9.113011436343956e-11,0.84463071579632,0.0,9.476207072464251e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601363894334831,0.9994810218013813,0.0,0.0,3.314749515810882e-05,2.0371800274262377e-05,5.3127483717238974e-06,7.462776316100859e-06,0.0005189781985716609,8.50980108350697e-11
9.999999999999999e-11,0.844631284818317,0.0,1.0398294937131897e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601331632311174,0.9994363517506022,0.0,0.0,3.6373714983303396e-05,2.2383521654499327e-05,5.831490808914178e-06,8.15849740489957e-06,0.0005636482493461505,1.0255749515335452e-10
1.0098415963381644e-10,0.844631284818317,0.0,1.0500602820333305e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601328052684433,0.9994314541819488,0.0,0.0,3.673167969580335e-05,2.2607039352624196e-05,5.889065391056178e-06,8.235365760127643e-06,0.0005685458179989678,1.0459599765622037e-10
1.2069225017457018e-10,0.8446324228523558,0.0,1.2549244886524684e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601256370071662,0.9993357935401695,0.0,0.0,4.389998606488258e-05,2.7095841148714596e-05,7.042740269046025e-06,9.761105271157199e-06,0.0006642064597679881,1.4968798237120432e-10
1.3842953166124854e-10,0.8446334470716466,0.0,1.439285875996996e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601191856504506,0.9992535120352405,0.0,0.0,5.03513903420423e-05,3.115637066408003e-05,8.082218150721496e-06,1.1112407028013383e-05,0.0007464879646877191,1.972496136850921e-10
1.561668131479269e-10,0.8446344712801958,0.0,1.6236324041181402e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601127343680401,0.9991746856578841,0.0,0.0,5.680272695788921e-05,3.5236117109523237e-05,9.122787407951431e-06,1.2443319530777367e-05,0.0008253143420349725,2.514548185766874e-10
1.7390409463460528e-10,0.8446354954780076,0.0,1.807964696998099e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5601062831599335,0.9990991693172149,0.0,0.0,6.325399594367666e-05,3.9334789661960746e-05,1.0164431416743615e-05,1.3754150196954902e-05,0.0009008306826951726,3.1233400868308837e-10
1.9164137612128364e-10,0.8446365196650877,0.0,1.9922833523469291e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.56009983202613,0.999026824031252,0.0,0.0,6.970519733019798e-05,4.345210188634631e-05,1.1207133803935384e-05,1.5045201805645676e-05,0.000973175968648833,3.7991713528219243e-10
2.1651801177474425e-10,0.8446379560750757,0.0,2.250769402218967e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600907844003755,0.9989304484958286,0.0,0.0,7.875292922132386e-05,4.9257520303526276e-05,1.2671282034542172e-05,1.6823154775908264e-05,0.0010695515040590813,4.860536735646335e-10
2.4139464742820486e-10,0.8446393924639762,0.0,2.5092312501860767e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600817369207729,0.9988397004867257,0.0,0.0,8.780052828505895e-05,5.50982848586324e-05,1.4137436750438592e-05,1.8563595646269665e-05,0.0011602995131490795,6.055148591354495e-10
2.637836195163194e-10,0.8446406851959676,0.0,2.741827390514181e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600735943140889,0.9987625668100231,0.0,0.0,9.594325394160253e-05,6.038457524571492e-05,1.5458656175889828e-05,2.009857354564114e-05,0.0012374331898402679,7.244871782889555e-10
2.8617259160443396e-10,0.8446419779108971,0.0,2.974406045947425e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560065451825784,0.9986894987929255,0.0,0.0,0.00010408587213078596,6.569835536035775e-05,1.6781435653093052e-05,2.160437237391949e-05,0.001310501206926285,8.543717078054925e-10
3.085615636925485e-10,0.8446432706087746,0.0,3.2069681381428343e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600573094558574,0.998620282127977,0.0,0.0,0.00011222838290911258,7.103910089925635e-05,1.8105745211904836e-05,2.3081546351443607e-05,0.0013797178718630318,9.952232538642082e-10
3.3095053578066306e-10,0.8446445632896084,0.0,3.439514540169811e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600491672043069,0.9985547138055125,0.0,0.0,0.00012037078633204158,7.64062975175378e-05,1.943155545142693e-05,2.4530639171921032e-05,0.0014452861943158102,1.1470955778756675e-09
3.533395078687776e-10,0.8446458559534069,0.0,3.672046078979843e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600410250711306,0.9984926015393921,0.0,0.0,0.0001285130824540076,8.179944064200382e-05,2.0758837529330838e-05,2.5952184199840752e-05,0.0015073984604246273,1.310041416074049e-09
3.7572847995689216e-10,0.8446471486001789,0.0,3.9045635380052333e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600328830563274,0.9984337631627337,0.0,0.0,0.0001366552713284408,8.721803528108188e-05,2.208756315099419e-05,2.7346704671365796e-05,0.001566236837071552,1.4841124994546735e-09
3.981174520450067e-10,0.8446484412299331,0.0,4.1370676593158635e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560024741159895,0.9983780261264134,0.0,0.0,0.00014479735300778528,9.266159584729562e-05,2.3417704559352822e-05,2.8714713881991976e-05,0.0016219738733802987,1.6693595723982126e-09
4.2050642413312126e-10,0.8446497338426769,0.0,4.369559146039003e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600165993818321,0.9983252269364019,0.0,0.0,0.00015293932754351856,9.812964597137053e-05,2.4749234524274624e-05,3.005671538304902e-05,0.001674773063379974,1.8658324121723998e-09
4.428953962212358e-10,0.8446510264384186,0.0,4.602038664192909e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.560008457722137,0.9982752107274089,0.0,0.0,0.00016108119498616953,0.0001036217183336896,2.6082126332925192e-05,3.1373203159861465e-05,0.0017247892723614745,2.0735798466136944e-09
4.6528436830935036e-10,0.8446523190171666,0.0,4.834506844562116e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5600003161808077,0.9982278308268315,0.0,0.0,0.0001692229553853359,0.00010913735449459928,2.741635378006778e-05,3.266466181112487e-05,0.0017721691729270105,2.292649771929536e-09
4.87673340397465e-10,0.8446536115789278,0.0,5.06696428470052e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599921747578428,0.998182948288992,0.0,0.0,0.00017736460878970244,0.00011467610472121549,2.875189115816314e-05,3.393156673198201e-05,0.0018170517107550714,2.5230891708677878e-09
5.100623124855796e-10,0.8446549041237102,0.0,5.299411550658543e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599840334532403,0.9981404314935263,0.0,0.0,0.00018550615524705842,0.00012023752782302614,3.008871324797223e-05,3.5174384287800026e-05,0.0018595685062092742,2.764944129963326e-09
5.324512845736942e-10,0.8446561966515216,0.0,5.531849178784329e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599758922669988,0.9981001557265672,0.0,0.0,0.00019364759480431477,0.0001258211909851725,3.14267953090262e-05,3.639357199040194e-05,0.001899844273156658,3.018259857028214e-09
5.548402566618088e-10,0.8446574891623688,0.0,5.7642776770563e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599677511991166,0.99806200287089,0.0,0.0,0.00020178892750752022,0.00013142666961705985,3.276611307097269e-05,3.7589578658093503e-05,0.0019379971288222232,3.2830806970337436e-09
5.772292287499234e-10,0.8446587816562592,0.0,5.996697526819685e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599596102495916,0.9980258610021273,0.0,0.0,0.00020993015340187827,0.00013705354718768879,3.410664272416294e-05,3.876284458972774e-05,0.0019741389975731593,3.5594501493855266e-09
5.99618200838038e-10,0.8446600741331997,0.0,6.229109183941246e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599514694184223,0.9979916241202714,0.0,0.0,0.00021807127253176286,0.00014270141508104933,3.544836091138597e-05,3.9913801717561285e-05,0.002008375879417497,3.847410883093949e-09
6.220071729261526e-10,0.8446613665931969,0.0,6.461513080177761e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599433287056073,0.997959191831464,0.0,0.0,0.00022621228494073333,0.0001483698724454595,3.679124471925625e-05,4.104287376651241e-05,0.002040808168213234,4.147004752579891e-09
6.443961450142672e-10,0.8446626590362583,0.0,6.693909624507701e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599351881111446,0.9979284690383522,0.0,0.0,0.00023435319067155108,0.00015405852604324872,3.813527166962146e-05,4.2150476413054035e-05,0.0020715309613134666,4.458272813444224e-09
6.667851171023818e-10,0.8446639514623904,0.0,6.926299204448268e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599270476350324,0.9978993656338456,0.0,0.0,0.00024249398976619447,0.00015976699010312873,3.948041971112353e-05,4.323701744126625e-05,0.002100634365808409,4.781255337955381e-09
