Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69)
0.0,0.8360062175456203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9511649669434346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4041654189556523e-22,0.8360062175456203,3.2954689158015534e-26,1.186662444076525e-26,4.634527359798503e-38,6.059185775774064e-25,0.0,0.0,2.1713239909066302e-21,6.065140395805028e-39,1.9199841528323997e-53,1.2887893663480335e-53,1.7755760061880538e-56,4.49206939710979e-64,3.0299108049510825e-43,2.774882937876256e-38,6.866255295780896e-39,7.51453939704201e-38,1.1230968634077426e-87,4.9587796421929756e-60,1.1412819845467767e-90,6.8102095016719945e-90,2.3354849104861156e-24,1.673234040600545e-91,2.879441635010236e-57,4.2736145743730127e-94,1.0742831891132354e-95,4.346387809663507e-77,1.268234106817586e-92,6.233290865881976e-93,9.275517718976472e-59,2.3031362311037896e-110,3.6266607142511946e-111,3.998670865693135e-111,3.76,0.0,0.9511649669434346,0.9999999999999996,5.167575435086649e-53,1.402423059489149e-54,2.4579340137403046e-17,1.5148467006497442e-17,4.200320599443972e-18,5.230552531461634e-18,5.604653230084037e-16,3.432095629507782e-35,1.568034707803907e-54,3.0507389905795396e-34,5.968542534758842e-43,4.003820418481662e-37,1.745186737234173e-90,2.1053945175180581e-88,1.654129387402651e-39,2.0176389016409605e-90,7.444519583907388e-41,6.987829644725344e-109,1.8654752917615536e-88,1.0458395799712413e-91,1.8603045935268018e-90,1.2166121749885119e-88,4.638625211707563e-110,3.911021450577659e-109,9.112825539137715e-74,1.3025855250956061e-42,7.51453939704201e-38,9.035424381377675e-43,1.6617509864360629e-21,5.096059591596959e-22,1.2015335857331126e-35,2.101836357274288e-51,9.159414044651072e-36,1.4367509075903768e-24,5.0434718252585055e-23,2.353588648238576e-37,2.280646825818493e-36,1.0706574616468946e-51,2.2575534054923664e-36,8.920048623909221e-42,1.2449170534247535e-20,5.323498177693489e-47,3.3255185036593854e-37,7.364634131698508e-60,2.0049514818562677e-68,1.6243020392517882e-72,5.7163963842818845e-39,1.1043900760112223e-37,6.898988730231526e-54,5.187146916017064e-23,9.185995846196546e-73,3.0773104544972012e-52,7.644731015672519e-41,1.2449170534247531e-20,8.463527866034291e-58,9.116733018716774e-39,2.3354849104857e-24,3.964799973654412e-40,2.886285674373784e-73,4.289110466763466e-38,1.8672087404429308e-51,8.94465780748596e-57,1.8693801815397308e-71,1.0088922675165927e-53,3.370576974730482e-55,6.059185775773965e-25,6.715343452388851e-57,1.1063841402964262e-56,3.1410044937361436e-61,8.305066250483393e-65,6.137706497497155e-51,1.6500857716520257e-57,2.342111345379459e-59,4.742763110657596e-75,2.7165711997225376e-76,3.9271497454474666e-107,6.207009915791362e-88,9.588011861841994e-73,5.316995643804407e-72,5.453927988899699e-116,8.360800857210099e-73,7.87806952602503e-88,2.1748392943446057e-90,3.320968306529522e-54,1.4745501037084189e-71,6.2727271074626524e-43,7.978737563046533e-47,1.8245038412721903e-92,4.6773035999045645e-70,1.6791039397948148e-54
3.9316631730758266e-22,0.8360062175456203,9.2273129688019e-26,3.322654843414956e-26,2.7992545253184635e-37,1.696572017216738e-24,0.0,0.0,6.079707174538561e-21,3.663344799066234e-38,2.279405536633953e-52,1.530050735737537e-52,2.1099461905218174e-55,5.332984788248242e-63,1.8300661261902802e-42,1.6760292944775257e-37,4.1472181986523855e-38,4.5387817958150376e-37,5.365169894768939e-86,5.887063191215373e-59,5.481788694422527e-89,3.253319372574063e-88,6.539357749362469e-24,8.107982451351036e-90,3.4184731090846453e-56,2.04155696630899e-92,5.136235865447817e-94,1.3665738695635715e-75,6.058519090862104e-91,2.977720053848454e-91,1.1011894635973277e-57,1.79208313443771e-108,3.1106464167260803e-109,3.1304001119700353e-109,3.76,0.0,0.9511649669434346,0.9999999999999984,6.134945557170725e-52,1.664956656225962e-53,6.882215238472852e-17,4.2415707618194577e-17,1.1760897678443268e-17,1.464554708809068e-17,1.5693029044228898e-15,2.0729857602227705e-34,1.8615708051048515e-53,1.8426463503091314e-33,3.6049996909935187e-42,2.4183075327633158e-36,8.33696646618164e-89,1.0057722257526096e-86,9.990941499915031e-39,9.638503149815295e-89,4.496489828681201e-40,6.078584431882789e-107,8.911599325780504e-87,4.996101174274828e-90,8.886898279835796e-89,5.811902353381187e-87,4.0350547209614976e-108,3.402125597063729e-107,2.0387790879138255e-72,7.867616573774671e-42,4.538781795815037e-37,5.457396326363187e-42,4.652902762020966e-21,1.4268966856471069e-21,7.257262857827879e-35,2.4953101434420297e-50,5.532286082969176e-35,4.022902541262579e-24,1.412172111072408e-22,1.4215675435359498e-36,1.3775106827942224e-35,1.271167191060296e-50,1.3635622569173528e-35,5.387709368841056e-41,3.48576774958931e-20,3.2153941075732175e-46,2.008613176210269e-36,8.743293641168492e-59,4.485274867620278e-67,3.63372439682909e-71,3.452703416105955e-38,6.6705160591078105e-37,8.19056428162622e-53,1.4524011364847452e-22,2.054998172067998e-71,3.653382971578713e-51,4.617417533479666e-40,3.485767749589309e-20,1.0047900282582087e-56,5.506506743304408e-38,6.539357749359962e-24,2.394739184089078e-39,6.456569507170471e-72,2.5906227219249968e-37,2.2167502162229147e-50,1.061909774904847e-55,5.873464364626675e-70,6.106179862092997e-53,4.001548984398995e-54,1.696572017216679e-24,7.973587895061972e-56,1.6719677128159797e-55,4.7466859909350306e-60,9.859774652740108e-64,3.7071747686866723e-50,1.958981828105424e-56,2.7805545892392316e-58,1.0609416522275534e-73,6.076866497656417e-75,3.4161561893316998e-105,2.9651631208921767e-86,3.0144271343085884e-71,1.1902690086208841e-70,4.7442716247655295e-114,2.6287695623206557e-71,4.5333047436238925e-86,1.0389468289795564e-88,3.9426535735505714e-53,3.298509600022252e-70,3.788727172907429e-42,4.81915748808009e-46,7.529861775666602e-91,1.0462941060848861e-68,1.9934321973256696e-53
8.986658681316176e-22,0.8360062175456203,2.1091001093032787e-25,7.594639642094562e-26,1.3477205562296572e-36,3.877878896495402e-24,0.0,0.0,1.3896473541802406e-20,1.7637428271000987e-37,2.2379340260977271e-51,1.502212885443638e-51,2.072426338438607e-54,5.235956089269623e-62,8.810980620795147e-42,8.069359583348155e-37,1.9967070400141726e-37,2.1852280566622655e-36,2.7936323874400366e-84,5.779953550951759e-58,2.844762861517897e-87,1.693996410529892e-86,1.4947103427120557e-23,4.184807025210692e-88,3.356277169769464e-55,1.063034480637413e-90,2.6726243448964844e-92,3.048751127875411e-74,3.154654274926602e-89,1.5504917233325387e-89,1.0811543453252352e-56,1.9539134409845125e-106,3.2526493385284945e-107,3.4141668823417914e-107,3.76,0.0,0.9511649669434344,0.9999999999999964,6.023325928040516e-51,1.634664318141631e-52,1.573077768793795e-16,9.695018884159584e-17,2.6882051836442422e-17,3.347553620134123e-17,3.5869780672493005e-15,9.980534090609679e-34,1.8277012554163976e-52,8.871548984591652e-33,1.7356521691066276e-41,1.1643109776950461e-35,4.341041154617813e-87,5.23703512766694e-85,4.810208258571362e-38,5.0187486074227495e-87,2.164866295001929e-39,6.318227499078106e-105,4.640251293267376e-85,2.601459523452778e-88,4.627389509862026e-87,3.026245506078762e-85,4.1941333519267113e-106,3.5362515308563796e-105,4.028550473979071e-71,3.787918710210959e-41,2.185228056662265e-36,2.627501410121233e-41,1.0635206313190722e-20,3.2614781386217592e-21,3.494059667311708e-34,2.4499146865609577e-49,2.663557604184422e-34,9.195205808645082e-24,3.2278219681656292e-22,6.84423578907553e-36,6.632120969477968e-35,1.2480757039776132e-49,6.564965303171256e-35,2.5939501398326296e-40,7.967469141918427e-20,1.5480750824427906e-45,9.670607808641491e-36,8.584217543955694e-58,8.862415923044664e-66,7.179844692883604e-70,1.6623280685487156e-37,3.211566341040675e-36,8.041581766716302e-52,3.3197740262506907e-22,4.060453162731847e-70,3.586913065760811e-50,2.2230877793777273e-39,7.967469141918419e-20,9.86508808073057e-56,2.651145961842054e-37,1.4947103427108487e-23,1.1529638323413714e-38,1.2757154936358624e-70,1.2472733237346108e-36,2.176418506524388e-49,1.0425893140409001e-54,1.3101355146403775e-68,2.952564563377363e-52,3.9287445217426513e-53,3.877878896495118e-24,7.829011978816491e-55,1.7986265691971605e-54,5.106268185380044e-59,9.680385222078587e-63,1.784845115769666e-49,1.9233399754380316e-55,2.729964984188465e-57,2.0962462744783611e-72,1.2006869345414349e-73,3.5508347069928067e-103,1.543954289625541e-84,6.724925458815993e-70,2.3525485340199633e-69,4.931310579406423e-112,5.864640285126152e-70,2.0343506679901836e-84,5.409774598883636e-87,3.8709206581457124e-52,6.517299123265364e-69,1.8241090428501177e-41,2.3202168833339077e-45,2.9789399517873898e-89,2.0673008379877974e-67,1.9571635522265862e-52
1.909664969779687e-21,0.8360062175456204,4.481837741441536e-25,1.6138609239464751e-25,5.8858497469467084e-36,8.240492655052732e-24,0.0,0.0,2.9530006276330024e-20,7.702728302672346e-37,1.979427363265493e-50,1.328690285189746e-50,1.8333826088101505e-53,4.6311438656410594e-61,3.8479867222851857e-41,3.52410133110698e-36,8.720144225652984e-37,9.543465034268443e-36,1.1148652867693966e-82,5.112303459939378e-57,1.1339260524502229e-85,6.760294641217399e-85,3.176259478265825e-23,1.6648620667560595e-86,2.968589148033376e-54,4.2422915625680996e-89,1.0663185374911545e-90,5.709973450696275e-73,1.2589391402870642e-87,6.187604122793121e-88,9.562687747583794e-56,1.5986317548383765e-104,2.611132648398105e-105,2.7936492739129582e-105,3.76,0.0,0.9511649669434342,0.9999999999999925,5.3275635714680235e-50,1.4458420774129235e-51,3.342790258686814e-16,2.0601915128842628e-16,5.7124360152443e-17,7.113551442781208e-17,7.622328392891876e-15,4.358761449475965e-33,1.6165810623578595e-51,3.8744385180219105e-32,7.580049019130825e-41,5.084851931477647e-35,1.7323955683635305e-85,2.089963242310524e-83,2.1007443220059334e-37,2.0028508223167647e-85,9.454539871579324e-39,5.057543676263521e-103,1.8518024801439013e-83,1.0381742050313867e-86,1.8466696800268498e-85,1.2076951396599348e-83,3.357272686767756e-104,2.8306588469897486e-103,7.168806638401353e-70,1.6542836201827775e-40,9.543465034268442e-36,1.1474988964521234e-40,2.2599813415530045e-20,6.930641044570394e-21,1.5259476538808629e-33,2.1669235396182747e-48,1.163245583670572e-33,1.953981234356248e-23,6.859121682352497e-22,2.9890575832606696e-35,2.8964214687872007e-34,1.1039232098669747e-48,2.8670928249747433e-34,1.1328461752362938e-39,1.6930871926576665e-19,6.760861413489149e-45,4.2234084996474167e-35,7.592643204515095e-57,1.5770413602769513e-64,1.2776326612696336e-68,7.259823408033275e-37,1.4025753965342928e-35,7.112702772695012e-51,7.054519805782052e-22,7.225459326994231e-69,3.1725839861660666e-49,9.708808390112226e-39,1.6930871926576637e-19,8.725558688936661e-55,1.1578250933762207e-36,3.1762594782605546e-23,5.035295966568437e-38,2.2700725598076865e-69,5.447170292787483e-36,1.925017520241672e-48,9.221584413212662e-54,2.4535884995848352e-67,1.300622557500001e-51,3.4749300378614216e-52,8.240492655051497e-24,6.924869457878883e-54,1.6532476931622858e-53,4.693540194906582e-58,8.562191102680004e-62,7.794887936895057e-49,1.7011724271432766e-54,2.4146231126617383e-56,3.730161776436239e-71,2.1365586684354794e-72,2.8423320594632822e-101,6.1615162672403115e-83,1.2594969965086924e-68,4.186869730460247e-68,3.9473600939945405e-110,1.0983822201727894e-68,7.656084537044505e-83,2.1588990306940965e-85,3.4237854853547886e-51,1.15971855719139e-67,7.966363426477345e-41,1.0132996705068849e-44,1.0631954808614623e-87,3.678651385739604e-66,1.7310889977725307e-51
3.931663173075827e-21,0.8360062175456204,9.22731303488636e-25,3.3226548434249046e-25,2.457226406167515e-35,1.6965720172167402e-23,0.0,0.0,6.079707174538501e-20,3.215737437855789e-36,1.663827992449231e-49,1.116844244355435e-49,1.541205333074494e-52,3.8927554664190947e-60,1.6064587087826437e-40,1.4712429336657117e-35,3.640488557833152e-36,3.9842087883341627e-35,3.962405749045872e-81,4.297199097493653e-56,4.028150923982415e-84,2.402714546117077e-83,6.539357749381973e-23,5.90946667032256e-85,2.495278049839556e-53,1.5077768706805583e-87,3.789477987856005e-89,9.86255916599868e-72,4.4744660390601366e-86,2.1991712180889773e-86,8.038015247031728e-55,1.1506151711679056e-102,1.8617292293989762e-103,2.0108218466230818e-103,3.76,0.0,0.9511649669434339,0.9999999999999843,4.4781381916510715e-49,1.2153173845877202e-50,6.88221523847285e-16,4.2415707618219884e-16,1.1760897678445323e-16,1.4645547088063284e-16,1.5693029044136043e-14,1.8196971027659997e-32,1.3588337892281643e-50,1.6175018127925773e-31,3.1645212519175015e-40,2.122825585884303e-34,6.157205184363786e-84,7.428056701141564e-82,8.770194012049807e-37,7.118445516658846e-84,3.947084283402851e-38,3.6007239679605574e-101,6.581596050761795e-82,3.689833727479641e-85,6.563353275269868e-84,4.292337680144385e-82,2.390214104715669e-102,2.015290783016053e-101,1.2091413253397263e-68,6.90630848373336e-40,3.9842087883341584e-35,4.790582007160871e-40,4.652902762020794e-20,1.426896685646496e-20,6.370531071555246e-33,1.82143049336107e-47,4.856321326472967e-33,4.022902541400683e-23,1.412172111072793e-21,1.2478727012940037e-34,1.2091989470469085e-33,9.279196771883096e-48,1.1969548155915467e-33,4.729409780395069e-39,3.4857677495893177e-19,2.822535588849663e-44,1.763189910640204e-34,6.382074104562671e-56,2.6599281972151846e-63,2.1549283531756434e-67,3.0308333629420084e-36,5.855476183011865e-35,5.978661108270155e-50,1.452401136484266e-21,1.218687314470589e-67,2.6667480028957072e-48,4.0532363846968057e-38,3.485767749589306e-19,7.334357832567657e-54,4.8336918465163464e-36,6.539357749359966e-23,2.1021369460560654e-37,3.8288131727680165e-68,2.2740863694760817e-35,1.6180932140382507e-47,7.751297341454891e-53,4.237839577041057e-66,5.523111202162754e-51,2.920888077057656e-51,1.696572017216225e-23,5.8208481509687735e-53,1.4143882083455287e-52,4.0154224527503123e-57,7.19703753357117e-61,3.254212601539108e-48,1.4299379283429396e-53,2.029636218177196e-55,6.291465874184389e-70,3.6036188171111445e-71,2.0236014908216167e-99,2.1898993853790332e-81,2.1754619584791605e-67,7.062284689628554e-67,2.81032760814399e-108,1.8971821369817045e-67,2.6514342761384123e-81,7.673065290013097e-84,2.8778979989942533e-50,1.956034854731375e-66,3.3257999123764954e-40,4.230326655927048e-44,3.592350203658275e-86,6.204583245039598e-65,1.4550846085644654e-50
7.975659579668105e-21,0.8360062175456208,1.8718263738449272e-24,6.7402426823993265e-25,1.0038571642437832e-34,3.4416175206396774e-23,0.0,0.0,1.2333120268349393e-19,1.3137336702929213e-35,1.3641067220875978e-48,9.156563885048233e-49,1.2636276789871749e-51,3.1915161217441967e-59,6.562907999935754e-40,6.010507438788985e-35,1.4872583620958947e-35,1.6276792915758888e-34,1.3346473699415173e-79,3.5231034459973606e-55,1.3564820164534415e-82,8.09300424059758e-82,1.3265554291648697e-22,1.989274803551436e-83,2.04577970361341e-52,5.078607789622919e-86,1.2763404731408084e-87,1.6386789561468432e-70,1.5071232618013201e-84,7.407414023059217e-85,6.590050535986727e-54,7.799465723476138e-101,1.2560908271582531e-101,1.3630693830755223e-101,3.76,0.0,0.9511649669434332,0.9999999999999682,3.6714482472503e-48,9.963906182714313e-50,1.396106519804492e-15,8.604329259701906e-16,2.3857821004850987e-16,2.9709538378579075e-16,3.183443034646043e-14,7.434056417347281e-32,1.1140540376893871e-49,6.608022683047428e-31,1.2928101871890432e-39,8.672435179293033e-34,2.0739162812559324e-82,2.501974072511877e-80,3.582910418324247e-36,2.3976884986345868e-82,1.6125127199654684e-37,2.4275828390685994e-99,2.2168628131545283e-80,1.2428376208675708e-83,2.2107181439746625e-82,1.445777545631076e-80,1.611465581348271e-100,1.3586949080557567e-99,1.986032085659363e-67,2.8214523758521723e-39,1.627679291575886e-34,1.9571090628346782e-39,9.438745602956072e-20,2.894561848024333e-20,2.6025698080398976e-32,1.4933190397778438e-46,1.9839657197267273e-32,8.160745155733378e-23,2.86469199674856e-21,5.097967155612998e-34,4.939972250578477e-33,7.607668833292785e-47,4.889950978428403e-33,1.9321182121318776e-38,7.071128863452632e-19,1.1531052698787548e-43,7.203206099666353e-34,5.2324099397533185e-55,4.368953985904047e-62,3.5394875800731403e-66,1.2381943224173983e-35,2.392153080243656e-34,4.901669922134085e-49,2.9462994482955426e-21,2.0017039579006513e-66,2.1863611308981227e-47,1.655879317077225e-37,7.071128863452585e-19,6.013149674645902e-53,1.9747208387799585e-35,1.3265554291558798e-22,8.587915335141378e-37,6.288840329778562e-67,9.290384835412188e-35,1.3266105734631454e-46,6.3549818741955164e-52,7.04113109056528e-65,2.332590865628287e-50,2.394720518185695e-50,3.4416175206375744e-23,4.7723140808832736e-52,1.1694435222464755e-51,3.3200289346011674e-56,5.900566198441383e-60,1.3294523002097754e-47,1.1723495068677147e-52,1.6640183971632364e-54,1.033375384913319e-68,5.918954997398368e-70,1.3642979137123541e-97,7.376184248528043e-80,3.6145577170720843e-66,1.1600241787859697e-65,1.8947032973612605e-106,3.15219649535567e-66,8.822089764053525e-80,2.5844997129883846e-82,2.3594746548494502e-49,3.212793122497245e-65,1.358697782384669e-39,1.7282264711059408e-43,1.181094633320237e-84,1.0191046611172448e-63,1.1929662746100508e-49
1.6063652392852662e-20,0.8360062175456208,3.770016561226813e-24,1.3575418360418438e-24,4.057751160833216e-34,6.931708527485567e-23,0.0,0.0,2.483994645597076e-19,5.310321543266046e-35,1.1046889942454902e-47,7.415222835603237e-48,1.0233401706986222e-50,2.5845725010232963e-58,2.6528323454364553e-39,2.4295432065175914e-34,6.011736091780864e-35,6.579339940157483e-34,4.3804462823899235e-78,2.8531005132555386e-54,4.451620489324187e-81,2.6562050137575823e-80,2.6717947376319865e-22,6.527111717348571e-82,1.6567254444150982e-51,1.6668499502765208e-84,4.1889821941087866e-86,2.671460279769673e-69,4.946529245713175e-83,2.4311874030467033e-83,5.336793782711503e-53,5.135589801726256e-99,8.251586144153534e-100,8.975282827007085e-100,3.76,0.0,0.9511649669434318,0.9999999999999359,2.9732339793601527e-47,8.069029558519836e-49,2.8118765117189043e-15,1.7329846255479607e-15,4.8051667657676815e-16,5.983752095941716e-16,6.411723295045347e-14,3.004964464231061e-31,9.021898435231973e-49,2.6710684216355243e-30,5.225745479141882e-39,3.5055369597977786e-33,6.806800895124636e-81,8.211729427019275e-79,1.4482696769100597e-35,7.869453731740554e-81,6.518034232756019e-37,1.5941539452256214e-97,7.275965725813772e-79,4.0791175162820737e-82,7.255798306492537e-81,4.745186669523881e-79,1.0582230903742874e-98,8.922327235043298e-98,3.219454648554851e-66,1.1404761719307375e-38,6.579339940157458e-34,7.910947747341972e-39,1.901043128482543e-19,5.829892172775697e-20,1.0520003279202596e-31,1.209328585073812e-45,8.019506647958975e-32,1.6436430385374066e-22,5.769731768102812e-21,2.060679833773441e-33,1.996815767037409e-32,6.160896516393527e-46,1.9765963690685098e-32,7.809930732555324e-38,1.4241851091179306e-18,4.66109556965727e-43,2.9116510748419512e-33,4.237341228854478e-54,7.082273821211433e-61,5.737670918406019e-65,5.004979421435666e-35,9.669465222717267e-34,3.969500316847333e-48,5.934096071914713e-21,3.244853478529576e-65,1.770571929035436e-46,6.693328952613655e-37,1.424185109117912e-18,4.869604508400715e-52,7.982137361020687e-35,2.6717947375956497e-22,3.471372687503255e-36,1.0194483734083485e-65,3.755322090940535e-34,1.0743236298365311e-45,5.1464290857727516e-51,1.1478736972767747e-63,1.0044913938807986e-49,1.9393067629315865e-49,6.931708527477065e-23,3.864756073953009e-51,9.509720506646905e-51,2.6997923919895877e-55,4.7784314928045235e-59,5.373860942554359e-47,9.493990258773615e-52,1.3475652406881008e-53,1.6751462107224184e-67,9.594881331478684e-69,8.959121208544047e-96,2.4209375276066867e-78,5.892637379593e-65,1.8804828195863797e-64,1.244220848733479e-104,5.138875860751835e-65,2.878307682624407e-78,8.482586842176559e-81,1.9107637490081026e-48,5.2080761002055884e-64,5.492073673483301e-39,6.985767715848703e-43,3.830865706354435e-83,1.6520125718713818e-62,9.660950189181142e-49
3.2239638019221776e-20,0.836006217545621,7.566397122667796e-24,2.7245769716737695e-24,1.6316038951397695e-33,1.39118905411774e-22,0.0,0.0,4.98535988312118e-19,2.135256936904537e-34,8.891498098818804e-47,5.968416450380873e-47,8.236818734355347e-50,2.08028880153582e-57,1.0666922185125764e-38,9.769086378321043e-34,2.4172926419580245e-34,2.645523653012816e-33,1.4195096640690666e-76,2.296423507302253e-53,1.4424963216276524e-79,8.607590287919171e-79,5.36227335462131e-22,2.1148493894528746e-80,1.3334767695348986e-50,5.4015265315099755e-83,1.3574494671613586e-84,4.314415487779189e-68,1.602952185582268e-81,7.878407280756114e-82,4.29551592700683e-52,3.3335781413634586e-97,5.3500144063165746e-98,5.826004072933612e-98,3.76,0.0,0.9511649669434289,0.9999999999998713,2.393117372111747e-46,6.494656978475315e-48,5.643416495547719e-15,3.4780880247106474e-15,9.643936096338646e-16,1.2009348612031938e-15,1.2868283815581648e-13,1.2082829947562327e-30,7.261608748113993e-48,1.0740248645177781e-29,2.1012492734661508e-38,1.4095609936381392e-32,2.2057843093090136e-79,2.661059754892629e-77,5.823428673757133e-35,2.550143280520465e-79,2.6208728976780942e-36,1.0333982187060067e-95,2.357819962660785e-77,1.3218622891698114e-80,2.3512845906191376e-79,1.5377059592544953e-77,6.859851019150615e-97,5.783831040293058e-96,5.184841300440518e-65,4.585804611558912e-38,2.6455236530127968e-33,3.1809572960338955e-38,3.8153802648559326e-19,1.1700552822261185e-19,4.230047049907154e-31,9.733728983153459e-45,3.224608352069763e-31,3.298780084855664e-22,1.157981131082219e-20,8.285902979551847e-33,8.029108376050873e-32,4.9588291184585536e-45,7.947807066143539e-32,3.140338798232698e-37,2.8583295546632847e-18,1.8742540414909105e-42,1.170762091287288e-32,3.410580861745617e-53,1.1405792561966099e-59,9.240349347655766e-64,2.012480212647991e-34,3.8880494382026006e-33,3.194999565054548e-47,1.1909689319139523e-20,5.2257405747866524e-64,1.4251103247543875e-45,2.6913581340488963e-36,2.8583295546632096e-18,3.919481355085462e-51,3.2095823261301527e-34,5.362273354475199e-22,1.3958236900628157e-35,1.641790381821064e-64,1.50999849625517e-33,8.64709109655788e-45,4.1422938574698847e-50,1.8538123139559548e-62,4.534569854744417e-49,1.5609227986546944e-48,1.391189054114322e-22,3.1106968679373683e-50,7.669934101901017e-50,2.177480370863313e-54,3.846097384056366e-58,2.160807606248755e-46,7.641589318784078e-51,1.0846377413528017e-52,2.697771475088331e-66,1.5452260764051606e-67,5.807682439412489e-94,7.845192028072995e-77,9.516621901896411e-64,3.0284866022666185e-63,8.065569768319513e-103,8.299298241765898e-64,9.299970529466726e-77,2.748832710946319e-79,1.5379488978897132e-47,8.387446003283729e-63,2.2083386690895125e-38,2.808946474019517e-42,1.2341665885393778e-81,2.660515318286265e-61,7.775973195916625e-48
