Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444),C2H2O(907),S(5104),CF3CCH(84),S(12199),C2HF4(54),S(12715),CF3(45),S(3472),C2O2(1666),CF2CF2(61),C2HF4(69),S(5039),S(2676),CHF2O(364),CHO2(338),S(9183),S(2796),S(2678),S(6211),CHFO2(343),S(2816),S(878),S(3028),CHF(40),CHFO2(314)
0.0,0.6432246588019228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6434569186032153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.076940842546212e-22,0.6432246588019228,1.8852600849759764e-27,2.964069047912253e-29,4.719759460191807e-38,1.3267111357001985e-27,0.0,0.0,2.9604309881262277e-22,5.204790285120668e-40,4.4507863510555555e-54,4.247198520232274e-54,3.753025631667581e-58,9.537748840823196e-68,1.6240818389341541e-46,1.7361137371261788e-39,9.296642027328559e-42,5.661355245241984e-39,5.779532148316111e-82,8.941625846654539e-66,1.196972011071205e-92,6.845365598195896e-92,2.642685640017867e-26,5.714618391606835e-93,3.4235595846119405e-60,2.154995784784195e-97,4.386975689745027e-101,3.869786085374548e-81,3.5526560839642285e-97,7.270599315244124e-98,2.5447401052105893e-61,1.7226841636235854e-113,1.744938555269201e-114,2.0496560850065432e-114,3.76,0.0,0.6434569186032153,0.9999999999999994,1.0111528479618708e-52,1.696490301964678e-57,1.3879344516173889e-18,8.849605394656791e-19,2.8969516061171555e-19,2.1327875153999378e-19,5.91605578969708e-16,5.138791931306352e-38,1.1408825562124743e-58,4.085640589330201e-36,8.340177149485528e-44,6.791028651529373e-38,2.4935539228629787e-95,1.1896711816513766e-93,1.1711392488595945e-41,1.256744819885121e-95,1.0574020591262007e-43,8.329981868974948e-113,8.527286113819414e-94,7.334501041610742e-97,1.4899403666560692e-95,5.265985618295413e-94,6.128066519651493e-114,6.312262865802298e-113,6.047514459414586e-76,2.5100687527310173e-43,5.6613552452431794e-39,6.921769837612016e-45,2.2708697107605966e-22,6.895801299664542e-23,1.918572048924052e-36,3.269830762995792e-52,3.72441653378597e-37,4.09743824620053e-27,2.999547036616341e-25,1.9698891077362114e-39,2.86596130110625e-38,9.953389812245383e-53,5.73425822706457e-38,2.0422921498118124e-43,1.0768355718467663e-21,2.255303337173115e-48,7.825047362078772e-29,6.702408368913563e-64,1.4530208966575038e-68,8.761852007600571e-73,1.1352424085052244e-38,5.760903633124169e-40,3.6470949752040665e-56,3.0405214190777493e-25,7.034769347509832e-73,1.0124413980777841e-52,3.031626271753337e-43,1.0768355718467663e-21,4.066222913039308e-59,1.6131446487032277e-38,2.6426856400179386e-26,3.1018759231705797e-42,1.373396034310441e-74,5.212563616964671e-38,2.554604021933131e-51,1.0346085246809904e-58,2.620944308271417e-74,5.713814562431358e-57,8.549142261166032e-57,1.3267111357001687e-27,8.348343495362288e-60,8.033828271147047e-59,7.957951366766664e-65,2.263102092406351e-68,4.998898617919247e-54,6.172573914464029e-58,3.0009685463881674e-63,4.308351359295303e-78,9.871215179674335e-81,4.061906081624075e-102,1.1324407051542367e-91,3.737391817985889e-75,2.9661332919887334e-73,1.8825115329754687e-119,7.581923538828685e-76,7.198855537787017e-82,1.6896475027925703e-94,2.6724288580026293e-56,1.6717957183205988e-72,1.5662475649299393e-45,1.799496128837873e-48,2.6528966527807276e-96,4.450850076428446e-73,8.647104532608706e-57,3.809659098174558e-60,9.299235160340238e-58,3.688578334368564e-39,4.687384734410007e-72,1.1641109428041316e-72,1.3637638980307156e-55,3.2796700650246555e-79,1.0133316138960993e-74,3.8925891699347835e-81,1.7350521739013496e-56,4.525195246942298e-59,3.394169901211828e-56,7.825047359948759e-29,1.4451194282148595e-51
1.7015434359129395e-21,0.6432246588019228,5.278728239149239e-27,8.299393335354541e-29,2.8507347139558544e-37,3.71479117996057e-27,0.0,0.0,8.289206766753433e-22,3.143693332212882e-39,5.283973557279364e-53,5.042274083350425e-53,4.455718307154359e-57,1.1323215423822549e-66,9.809454307160172e-46,1.0486126972241185e-38,5.615171784507973e-41,3.419458568130459e-38,1.2928595263619642e-80,1.0615498205169498e-64,5.718079521940941e-91,3.2701132909448886e-90,7.399519792049798e-26,3.064098741098739e-91,4.064449938852211e-59,9.546017754129767e-96,2.097595890281215e-99,1.216722661819686e-79,1.6971555511684906e-95,3.473253886169715e-96,3.02111545291355e-60,1.3293477485423978e-111,1.3527668136802704e-112,1.582289973462213e-112,3.76,0.0,0.6434569186032153,0.9999999999999983,1.2004406611031212e-51,2.014073286492993e-56,3.8862164645286874e-18,2.4778895105040853e-18,8.111464497128076e-19,5.971805043117946e-19,1.6564956211120523e-15,3.1038303265092266e-37,1.3544557707355224e-57,2.467726915949794e-35,5.037466998283643e-43,4.101781305524527e-37,1.1912006316009398e-93,5.683201995290379e-92,7.073681063120559e-41,6.003620813992909e-94,6.386708437124208e-43,7.246097956156615e-111,4.0735869040049185e-92,3.5037791615963076e-95,7.117623924382598e-94,2.515624521687426e-92,5.330692309018861e-112,5.490921321323976e-111,1.352860111387747e-74,1.516081526870971e-42,3.41945856813188e-38,4.1807489819335015e-44,6.358435190129649e-22,1.9308243639060132e-22,1.1588175175501023e-35,3.88194331445496e-51,2.2495475864066946e-36,1.1472827089412697e-26,8.398731702526482e-25,1.1898130210723592e-38,1.731040625867717e-37,1.1816716715964222e-51,3.4634919691469543e-37,1.233544458486316e-42,3.0151396011709463e-21,1.3622246861327903e-47,2.1910132620725533e-28,7.957099215577104e-63,3.250363375891783e-67,1.9599995386158956e-71,6.8568641473706e-38,3.479585794407027e-39,4.3298359219117654e-55,8.513459973417012e-25,1.573656421428731e-71,1.2019704277965348e-51,1.8311022682019035e-42,3.0151396011709463e-21,4.827419842511589e-58,9.74339367816644e-38,7.39951979205023e-26,1.8735330576003496e-41,3.072235224360392e-73,3.1483884246464772e-37,3.0328258904475514e-50,1.2282872405022364e-57,8.238831016882288e-73,3.723387893481077e-56,1.014954169244135e-55,3.71479117996039e-27,9.911580939300301e-59,1.2140721283357484e-57,1.2026056105497403e-63,2.6867548049089434e-67,3.0193459936932733e-53,7.328079751249148e-57,3.562749858294711e-62,9.637638858551431e-77,2.208154841673087e-79,1.6761585661742184e-100,5.409805141403251e-90,1.174691503459438e-73,6.636683022115616e-72,1.4233024232717034e-117,2.3838780713844973e-74,2.0302507542381344e-80,8.073676870700974e-93,3.1727075402795877e-55,3.739740150120195e-71,9.460135292176774e-45,1.0868956618180903e-47,1.094768910152103e-94,9.956373586967352e-72,1.0265842501113029e-55,5.7571568291616955e-59,1.104005198235235e-56,2.2279013139579112e-38,1.0485492155472206e-70,2.6040696146148652e-71,1.6191935627414413e-54,1.0311807431729633e-77,3.1857434075756936e-73,1.2238923164555504e-79,2.0598539408523895e-55,5.372312023537979e-58,4.029562700769228e-55,2.1910132607860254e-28,8.728521346419178e-51
3.889242139229576e-21,0.6432246588019228,1.2065664552361794e-26,1.8970041915040034e-28,1.3725060510237813e-36,8.490951268481369e-27,0.0,0.0,1.8946758324007827e-21,1.513553014913088e-38,5.1878365726448544e-52,4.950534595587811e-52,4.374705990419722e-56,1.1117200048854988e-65,4.72282998761734e-45,5.048618747561524e-38,2.703463501549432e-40,1.646322105322697e-37,2.5544739037305807e-79,1.042235908692413e-63,2.97739196250813e-89,1.7027412108172556e-88,1.6913188096112734e-25,1.4877097088297298e-89,3.9905010518265145e-58,4.376511215954603e-94,1.0914153121188135e-97,2.7144413267032027e-78,8.837024397486178e-94,1.808515527487752e-94,2.9661490666561763e-59,1.4487885259669695e-109,1.4717626830514654e-110,1.7244951736669633e-110,3.76,0.0,0.6434569186032153,0.9999999999999962,1.1785997595883166e-50,1.9774290959716192e-55,8.882780490351286e-18,5.663747452581635e-18,1.854049027915008e-18,1.364984009854644e-18,3.78627570538422e-15,1.4943606936241708e-36,1.3298127075214842e-56,1.1881042833687515e-34,2.4253235150619078e-42,1.9748311318659018e-36,6.20255699261391e-92,2.9592314964444193e-90,3.405672935696379e-40,3.126072911072385e-92,3.074925187941631e-42,7.531769259873324e-109,2.1211082554913237e-90,1.8244105453607747e-93,3.706132021082771e-92,1.3098804730108859e-90,5.540850359708966e-110,5.707396265759724e-109,2.6730769384658406e-73,7.299279936199188e-42,1.6463221053240929e-37,2.0128506688013404e-43,1.453356614886767e-21,4.413312831784897e-22,5.579207518270769e-35,3.811315067677193e-50,1.0830603280249131e-35,2.622360477604189e-26,1.9197101034349687e-24,5.728437525292217e-38,8.334215463610102e-37,1.160174547497881e-50,1.667522292430309e-36,5.938985571652466e-42,6.891747659819306e-21,6.558744161702849e-47,5.008030316563892e-28,7.812327194814423e-62,6.422183555874405e-66,3.872636794942351e-70,3.3012849239317607e-37,1.67527077651255e-38,4.2510606727358336e-54,1.945933708209278e-24,3.1092863238665724e-70,1.180101693595093e-50,8.815969199201335e-42,6.891747659819304e-21,4.7395894279073895e-57,4.691024638427404e-37,1.6913188096114819e-25,9.02025518465832e-41,6.070222203064829e-72,1.5158134998130485e-36,2.9776464343517202e-49,1.205939696371042e-56,1.8379487618954895e-71,2.0699431214342647e-55,9.964880219568747e-55,8.490951268480501e-27,9.731436287281133e-58,1.3060433943838552e-56,1.2937082378053652e-62,2.6378718014014307e-66,1.4536965607956774e-52,7.194752154691381e-56,3.497928937737848e-61,1.904237845902294e-75,4.362945226836775e-78,6.6307201610799036e-99,2.8168743214323574e-88,2.620476025333635e-72,1.3114348456146483e-70,1.1368045878393312e-115,5.3183008403099455e-73,4.416270389514437e-79,4.203083567222449e-91,3.114983076971386e-54,7.389096336584956e-70,4.554647918816176e-44,5.232934742660761e-47,4.330885346968252e-93,1.9672116415402227e-70,1.0079065043208442e-54,6.193286602721419e-58,1.0839188502881482e-55,1.0726385796333266e-37,2.0717565542604783e-69,5.1452027352167346e-70,1.589792149003582e-53,2.3005075128528666e-76,7.107056616473435e-72,2.730436431791255e-78,2.0223768138891858e-54,5.274567901288608e-57,3.956250392405854e-54,5.008030310369814e-28,4.202407297250943e-50
8.264639545862849e-21,0.6432246588019228,2.5639537198251016e-26,4.0311339093614712e-28,5.9940945144436314e-36,1.8043271445523194e-26,0.0,0.0,4.026186143851654e-21,6.610083662103223e-38,4.588582698351155e-51,4.3786917872693156e-51,3.8693998830938726e-55,9.833037544917173e-65,2.062583935443089e-44,2.2048644461487954e-37,1.1806735374730914e-39,7.189921161522136e-37,4.545551209061956e-78,9.218458582998727e-63,1.1881989462849063e-87,6.795193186461068e-87,3.594052470423492e-25,5.786072557197856e-88,3.5295529893574876e-57,1.6673149901678553e-92,4.3544196541986e-96,5.0838481918868635e-77,3.526620341391844e-92,7.217309909092802e-93,2.6235252589150394e-58,1.1851989914384137e-107,1.2030688707890716e-108,1.4107540147628198e-108,3.76,0.0,0.6434569186032153,0.999999999999992,1.042458140138759e-49,1.7490136417168046e-54,1.8875908541996486e-17,1.2035463336739677e-17,3.939854184319472e-18,2.9005910209373352e-18,8.045835873878474e-15,6.526265752761995e-36,1.1762042801532825e-55,5.188763548361821e-34,1.0592024979758677e-41,8.624606387454193e-36,2.4752776727661726e-90,1.1809516075961651e-88,1.487346846064677e-39,1.2475336364503447e-90,1.3429006150928642e-41,6.028945934109093e-107,8.464786236622036e-89,7.280743561513909e-92,1.4790200001527502e-90,5.2273891117356496e-89,4.435277568254235e-108,4.5685923617001813e-107,4.756640871475164e-72,3.187787319304417e-41,7.189921161534483e-37,8.790647694012862e-43,3.088382806634336e-21,9.378289767541727e-22,2.4365865021331585e-34,3.3710650560734415e-49,4.730008997907697e-35,5.572516015011972e-26,4.0793839698007776e-24,2.501759166820147e-37,3.6397708523978366e-36,1.026162159395697e-49,7.282507948371302e-36,2.5937110302607075e-41,1.4644963777116024e-20,2.8645680306534023e-46,1.0642064436594519e-27,6.909914932033326e-61,1.1427943260795824e-64,6.8911567502189e-69,1.4417578588001555e-36,7.316347614068119e-38,3.760015852951239e-53,4.1351091299433305e-24,5.532814093726827e-69,1.0437865837530916e-49,3.850165366100467e-41,1.4644963777116012e-20,4.192113175411095e-56,2.0486937038514655e-36,3.594052470424401e-25,3.939382422506811e-40,1.0801638607914849e-70,6.619955793542257e-36,2.6336945338637524e-48,1.0666400046110715e-55,3.442208327687861e-70,1.147632491040175e-54,8.813823705474336e-54,1.8043271445519403e-26,8.607419594493832e-57,1.200478890901008e-55,1.1891407568607886e-61,2.3331677384214924e-65,6.3487752860385205e-52,6.363676802839263e-55,3.0938785327246986e-60,3.388491788603881e-74,7.763630651212468e-77,2.366457658611071e-97,1.124140596056829e-86,4.9077157034953526e-71,2.3337410973145164e-69,8.16638337981027e-114,9.960588886145916e-72,8.18704508993893e-78,1.67721792140879e-89,2.7551672555303617e-53,1.314850213309336e-68,1.9891344074609307e-43,2.285360083624333e-46,1.5456766831692482e-91,3.500548008405911e-69,8.914818888937536e-54,5.692697397222448e-57,9.587139480881053e-55,4.684494484637203e-37,3.6865800947575137e-68,9.155613360186312e-69,1.4061763084024516e-52,4.3085959695005026e-75,1.3310610216898996e-70,5.113805253494953e-77,1.7887693891838415e-53,4.6652956155242225e-56,3.4992593988503553e-53,1.0642064409543355e-27,1.8353016738350713e-49
1.7015434359129395e-20,0.6432246588019228,5.278728256788595e-26,8.299393352757883e-28,2.502416465793728e-35,3.714791179960774e-26,0.0,0.0,8.289206766753368e-21,2.7595798091709565e-37,3.856980240901325e-50,3.680554284000287e-50,3.2524724653067e-54,8.265260541443443e-64,8.610881909999307e-44,9.204875034229933e-37,4.9290796029108815e-39,3.0016505510853906e-36,7.666738579660145e-77,7.748669892934915e-62,4.223045115758112e-86,2.4151180873299925e-85,7.399519792046453e-25,2.0339962430896453e-86,2.966801959082171e-56,5.808319738766624e-91,1.5474583909219983e-94,8.781083487773222e-76,1.2534154922927704e-90,2.565144860145926e-91,2.2052310594188534e-57,8.529963401866863e-106,8.655316324142616e-107,1.0153331446142868e-106,3.76,0.0,0.6434569186032153,0.9999999999999835,8.762488796017367e-49,1.4701513518437107e-53,3.886216464528688e-17,2.477889510506753e-17,8.111464497128656e-18,5.971805043090684e-18,1.6564956210666654e-14,2.7245874819812623e-35,9.886705690936827e-55,2.1662066403840914e-33,4.421961924577958e-41,3.6006033910515354e-35,8.797524536533678e-89,4.197286978516016e-87,6.20938029757003e-39,4.433929937547261e-89,5.606345717509835e-41,4.292314909382513e-105,3.0085176071878975e-87,2.5876902955707525e-90,5.2566687304128984e-89,1.8578959636635016e-87,3.157700905171014e-106,3.2526145238770827e-105,8.022804698397457e-71,1.330838455687576e-40,3.0016505510957686e-36,3.6699223681229324e-42,6.358435190129341e-21,1.9308243639051642e-21,1.0172269003391836e-33,2.833583317587236e-48,1.974685646212885e-34,1.1472827090155305e-25,8.398731702537063e-24,1.0444352049173822e-36,1.519532681840144e-35,8.625514869555826e-49,3.040303711989004e-35,1.082823297829958e-40,3.015139601170946e-20,1.1960613425683774e-45,2.1910132720847578e-27,5.808199853999428e-60,1.927490525941988e-63,1.1622948281828897e-67,6.019055249881391e-36,3.0544311062828156e-37,3.160520211303952e-52,8.513459973407029e-24,9.331903828992357e-68,8.773655164951821e-49,1.6073682501598381e-40,3.015139601170942e-20,3.5237237186583844e-55,8.552892927409813e-36,7.399519792050248e-25,1.6446146145368952e-39,1.8218544335237235e-69,2.7637012297120787e-35,2.213778919875324e-47,8.96575193762889e-55,5.945504011883303e-69,6.827266856277737e-54,7.408549897073607e-53,3.714791179959191e-26,7.235084305004378e-56,1.0270349655895994e-54,1.0173349532364088e-60,1.961168073142102e-64,2.6505726843731388e-51,5.34905379306183e-54,2.6005913270562823e-59,5.715188501716275e-73,1.309450003471862e-75,7.99572775019161e-96,3.9953717455281724e-85,8.476737702152518e-70,3.936287310994797e-68,5.536573744652793e-112,1.720444027730719e-70,1.4071458871783942e-76,5.960910825161498e-88,2.3158840895577398e-52,2.2176870672946845e-67,8.304244589257716e-43,9.540928475100517e-46,5.222515410234302e-90,5.904185867029088e-68,7.493442434284699e-53,4.870222475201168e-56,8.058568402145974e-54,1.955684232872427e-36,6.217956171612133e-67,1.544228014452051e-67,1.1819850968824229e-51,7.442028065256243e-74,2.299066951024532e-69,8.832826861874195e-76,1.5035684530291179e-52,3.921462085652838e-55,2.9413386603197815e-52,2.1910132607914293e-27,7.662023208414975e-49
3.4517023985662487e-20,0.6432246588019228,1.0708277361858163e-25,1.6835912270276607e-27,1.022318778115413e-34,7.535719250778044e-26,0.0,0.0,1.6815248012556682e-20,1.1273783949182585e-36,3.1621854304557367e-49,3.017540773105351e-49,2.6665769033090715e-53,6.776359957855247e-63,3.5178262263798922e-43,3.7604917991537254e-36,2.0136898497054928e-38,1.2262721915894768e-35,1.2592645950560868e-75,6.352827733352221e-61,1.422437895425349e-84,8.134782863966684e-84,1.5010454435286474e-24,6.81621984771368e-85,2.432363492689546e-55,1.9381688885043785e-89,5.211999968577226e-93,1.4589901547301659e-74,4.2218476307074996e-89,8.640114163671678e-90,1.8079816570347892e-56,5.781887020478788e-104,5.86576748586535e-105,6.882269165812252e-105,3.76,0.0,0.6434569186032153,0.9999999999999665,7.184017722250137e-48,1.2053189010501263e-52,7.883467685186768e-17,5.0265758641770355e-17,1.6454685122748047e-17,1.2114233087349251e-17,3.360319688344171e-14,1.1130828874909119e-34,8.105718655035698e-54,8.849660941445775e-33,1.8065157312200006e-40,1.4709639700448784e-34,2.963248555983444e-87,1.4137618515379987e-85,2.536734458698247e-38,1.4934697176096567e-87,2.290375156168709e-40,2.893848600061266e-103,1.0133515874645688e-85,8.716053589657697e-89,1.770590802032478e-87,6.257905287401345e-86,2.1288997980476634e-104,2.192889893941502e-103,1.3177508475915364e-69,5.436909346424319e-40,1.2262721915979855e-35,1.4992830340932614e-41,1.2898539957118805e-20,3.91681513820565e-21,4.155703800848502e-33,2.3231428080376937e-47,8.067235188838075e-34,2.327344924175306e-25,1.703742716802832e-23,4.2668586028840536e-36,6.207786816594078e-35,7.071719658560268e-48,1.2420632690145604e-34,4.423686488176135e-40,6.116426048089636e-20,4.887613118870272e-45,4.4446269466120915e-27,4.7619131569919785e-59,3.165909664513649e-62,1.909073160159514e-66,2.45898046650739e-35,1.2478347705495495e-36,2.591185550724638e-51,1.7270161660316794e-23,1.5327683390387499e-66,7.193172585998803e-48,6.566623777086688e-40,6.116426048089616e-20,2.888961600546984e-54,3.494135834864696e-35,1.5010454435301976e-24,6.718787325231512e-39,2.9924015392773623e-68,1.1290621296868224e-34,1.814989663751806e-46,7.350665126478165e-54,9.878498525154548e-68,4.453107768526957e-53,6.073976811196955e-52,7.535719250771577e-26,5.931770977846627e-55,8.49172370458456e-54,8.411522127095766e-60,1.607884083503971e-63,1.0829140556911935e-50,4.385477475743547e-53,2.1321218912521846e-58,9.387215736589467e-72,2.1507757374863044e-74,2.628821343049721e-94,1.3457512401208949e-83,1.408412676221409e-68,6.465438000319035e-67,3.64660176230391e-110,2.858543483494301e-69,2.3322427984384706e-75,2.007770172310663e-86,1.8987016964438657e-51,3.6425576673221954e-66,3.392554875540149e-42,3.8977805949097753e-45,1.71705252638796e-88,9.697643015753217e-67,6.143576842347764e-52,4.026794123368219e-55,6.6069012542374705e-53,7.989608215292835e-36,1.0213011682993157e-65,2.5363991507588826e-66,9.690664485202851e-51,1.2365040935666384e-72,3.819925903747333e-68,1.467587393715202e-74,1.232716259538583e-51,3.2150515488553356e-54,2.4114872570942745e-51,4.44462690047516e-27,3.1301864863072665e-48
6.952020323872867e-20,0.6432246588019228,2.156737569656765e-25,3.390895022821764e-27,4.132375955852236e-34,1.517757539241402e-25,0.0,0.0,3.386733050416283e-20,4.557043724556674e-36,2.560819746787905e-48,2.4436827552885372e-48,2.1594644998097388e-52,5.487671982821009e-62,1.4219616058945205e-42,1.520050910304252e-35,8.139656333891674e-38,4.956788262664459e-35,2.041323576868972e-74,5.144684606987255e-60,4.668583590859172e-83,2.669917188980148e-82,3.0232323721742898e-24,2.2316551413552994e-83,1.969791019677611e-54,6.332500914680698e-88,1.7105884868884535e-91,2.3785221823622796e-73,1.3856525156892252e-87,2.8357719513845494e-88,1.4641504210772995e-55,3.807054070856659e-102,3.861929915924386e-103,4.531598450540341e-103,3.76,0.0,0.6434569186032152,0.9999999999999324,5.817803809715932e-47,9.760984960816441e-52,1.5877970126502925e-16,1.0123948571536441e-16,3.3141126373990915e-17,2.4399089175673853e-17,6.767967822578657e-14,4.499258997889762e-34,6.564221121807892e-53,3.5771744461582066e-32,7.302225422325087e-40,5.945871553863287e-34,9.725678469528785e-86,4.640107955798434e-84,1.025388627141393e-37,4.9017171540215815e-86,9.258062580793515e-40,1.9003430442927104e-101,3.325921376292704e-84,2.8606960615866842e-87,5.811256301028996e-86,2.05390717533096e-84,1.3980136773713414e-102,1.440034926743929e-101,2.136133121404848e-68,2.1976856970719996e-39,4.95678826273336e-35,6.060341739320973e-41,2.597874949109556e-20,7.888796686800621e-21,1.6798019202889275e-32,1.8813412800403498e-46,3.2609054473202064e-33,4.687469355019292e-25,3.431481809908555e-23,1.7247324684698793e-35,2.509286685216471e-34,5.726862499356099e-47,5.020618322185538e-34,1.7881248071815864e-39,1.2318998941927014e-19,1.9767122907618616e-44,8.951854366373643e-27,3.856320735514559e-58,5.132076544231288e-61,3.094690191632571e-65,9.93959220272665e-35,5.043947654177247e-36,2.0984092922332497e-50,3.478356503406582e-23,2.484683795058861e-65,5.825217655497684e-47,2.654334325082836e-39,1.231899894192694e-19,2.339556008054906e-53,1.4123855708725777e-34,3.023232372180556e-24,2.715841261279039e-38,4.850811975385257e-67,4.5638496496881405e-34,1.469825612550955e-45,5.9527591984373195e-53,1.6104408845439972e-66,3.145257484237629e-52,4.918863899938716e-51,1.517757539238789e-25,4.803706612405179e-54,6.905328689591062e-53,6.840110099456421e-59,1.302106231568666e-62,4.377866589093028e-50,3.5514733609960345e-52,1.7266475868876705e-57,1.5217082400128434e-70,3.486500293759849e-73,8.526524789660773e-93,4.4168903191766523e-82,2.2960599956183587e-67,1.048081338767031e-65,2.3674830365298e-108,4.6601473372281846e-68,3.797454220059012e-74,6.58965724158183e-85,1.5376178609459797e-50,5.904742947165234e-65,1.371324922978705e-41,1.5755452366132134e-44,5.569224666557177e-87,1.5720297228335293e-65,4.9752278099168804e-51,3.274522105824379e-54,5.3504399311037424e-52,3.2295273834315766e-35,1.6555732045926015e-64,4.111612324223125e-65,7.847765922165747e-50,2.0158137501304042e-71,6.227436618317672e-67,2.392537851704406e-73,9.982855872460194e-51,2.6036321026831453e-53,1.9528849487779217e-50,8.951854179880787e-27,1.2652714251484422e-47
