Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863)
2.490911185427633e-09,0.6790153235027229,0.0,3.4873549228725814e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.4623725371567254e-17,9.334802721084956e-27,0.0,6.371813536991525e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811974290152045,0.9994012607086084,0.0,0.0,2.0403298944018595e-05,1.4441578513033191e-05,4.030537306350172e-06,1.931121597334732e-06,0.0005987392906806311,9.561475108047618e-12,1.3375707452348348e-19,4.169423930581691e-11,1.0555863393172836e-18,1.4162177241256332e-12,1.5742701923767137e-30,3.560739493951329e-29,1.933852328132572e-15,1.5383765236774691e-30
2.5373233083921744e-09,0.6790153718312617,0.0,3.592253674805388e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.723551680018579e-17,1.0066029172382627e-26,0.0,7.067361243704653e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.581197048855908,0.9994011648672128,0.0,0.0,2.0783458610875334e-05,1.4729292525350569e-05,4.106267023089583e-06,1.9478363014542e-06,0.0005988351320486972,9.93165615813217e-12,1.414915846249239e-19,4.2159815618051895e-11,1.0801556881751286e-18,1.4715420597337574e-12,1.7481395309459426e-30,3.908567599239322e-29,2.009807917535824e-15,1.711979016663531e-30
2.5837354313567157e-09,0.6790154201597697,0.0,3.698655553130614e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.994837813127457e-17,1.0839646367417515e-26,0.0,7.824733635149206e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811966686968598,0.999401080064687,0.0,0.0,2.1163618036365856e-05,1.5017410000265083e-05,4.182010381299463e-06,1.9641336565557575e-06,0.0005989199345459756,1.0309136441727336e-11,1.495218307106026e-19,4.2613829013749806e-11,1.1047658460366637e-18,1.5279601290133868e-12,1.93767274128796e-30,4.283118486410441e-29,2.0872666359409473e-15,1.901593950286057e-30
2.630147554321257e-09,0.6790154684882472,0.0,3.806562350745461e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.276428916317393e-17,1.1657279442652872e-26,0.0,8.648226282396395e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811962885380605,0.9994010050216172,0.0,0.0,2.1543777220500222e-05,1.5305920859245634e-05,4.257767039316317e-06,1.980024082543108e-06,0.000598994977587091,1.0693925896468503e-11,1.578535389444151e-19,4.3056559895372357e-11,1.1294157822954545e-18,1.5854733152920587e-12,2.1439744546883657e-30,4.6859060509476203e-29,2.1662302759430864e-15,2.1083801088268673e-30
2.6765596772857982e-09,0.679015516816694,0.0,3.915975819188034e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.568523220031981e-17,1.2520585079151879e-26,0.0,9.542353554145117e-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811959083795099,0.9994009386450428,0.0,0.0,2.192393616328829e-05,1.559481527555826e-05,4.333536664010411e-06,1.9955177389940024e-06,0.0005990613541320475,1.1086034211598763e-11,1.664924412653663e-19,4.348828399562662e-11,1.1541045069374185e-18,1.6440829688239726e-12,2.368206373883382e-30,5.118500203174368e-29,2.246700588822331e-15,2.3335578771081003e-30
2.7229718002503395e-09,0.6790155651451102,0.0,4.02689766962535e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.871319195228166e-17,1.3431251544284176e-26,0.0,1.0511855726216016e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811955282212079,0.9994008799563235,0.0,0.0,2.230409486473964e-05,1.588408366769705e-05,4.4093189305650025e-06,2.010624531951935e-06,0.0005991200428213017,1.1485470834449173e-11,1.7544427518068318e-19,4.3909270511241e-11,1.1788310564803326e-18,1.7037904076052017e-12,2.611589140451833e-30,5.582527848433757e-29,2.32867928551467e-15,2.5784113190872577e-30
2.7693839232148808e-09,0.6790156134734954,0.0,4.139329598274657e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.185015544958907e-17,1.439099872837638e-26,0.0,1.1561706369457927e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811951480631544,0.9994008280432806,0.0,0.0,2.2684253324863648e-05,1.617371669315847e-05,4.485113522266268e-06,2.0253541203627433e-06,0.0005991719558337124,1.1892244976580293e-11,1.8471478356978437e-19,4.43197812403589e-11,1.2035945060914128e-18,1.7645969290741679e-12,2.8754042631542388e-30,6.07967385786636e-29,2.412168062022027e-15,2.8442903268352356e-30
2.815796046179422e-09,0.6790156618018502,0.0,4.253273292041151e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.509811205615425e-17,1.540157817768308e-26,0.0,1.269712006916503e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811947679053497,0.9994007821040894,0.0,0.0,2.306441154366944e-05,1.6463705242821442e-05,4.5609201303110235e-06,2.039715921884796e-06,0.0005992178949938916,1.2306365619326036e-11,1.943097145074024e-19,4.472007260913774e-11,1.2283939812399913e-18,1.8265038129585506e-12,3.160996125224304e-30,6.611682032700691e-29,2.4971686050603334e-15,3.1326128606810607e-30
2.8622081691439633e-09,0.6790157101301741,0.0,4.368730407611046e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.845905346071512e-17,1.6464773132224998e-26,0.0,1.3923559994996987e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811943877477938,0.9994007414640589,0.0,0.0,2.344456952116593e-05,1.675404043516021e-05,4.636738453609902e-06,2.053719118872086e-06,0.0005992585349928301,1.2727841519502517e-11,2.0423482108141968e-19,4.5110396510326167e-11,1.2532286413386876e-18,1.8895123122842826e-12,3.469773964624782e-30,7.180356073048968e-29,2.5836825711565613e-15,3.44486715804585e-30
2.9086202921085046e-09,0.6790157584584676,0.0,4.4857025501070364e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.193497359960762e-17,1.758239856671498e-26,0.0,1.5246745415023413e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811940075904864,0.9994007055337788,0.0,0.0,2.3824727257361816e-05,1.7044713610312702e-05,4.7125681985875804e-06,2.06737266450687e-06,0.0005992944652407202,1.3156681215259505e-11,2.1449586120613244e-19,4.5490999092261196e-11,1.278097653953162e-18,1.9536236441915955e-12,3.80321384784603e-30,7.787560545215442e-29,2.6717115652943113e-15,3.782613934676979e-30
2.955032415073046e-09,0.6790158067867299,0.0,4.604191287843217e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.552786854984217e-17,1.8756301226354413e-26,0.0,1.6672659501820606e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811936274334278,0.9994006737578613,0.0,0.0,2.420488475226556e-05,1.7335716324417178e-05,4.788409078992075e-06,2.0806852886549308e-06,0.0005993262411253779,1.3592893031667259e-11,2.250985974439955e-19,4.586211951751636e-11,1.3030002002150199e-18,2.0188389968428743e-12,4.1628607064225425e-30,8.435221836881344e-29,2.7612571556566127e-15,4.147488658226111e-30
3.001444538037587e-09,0.6790158551149622,0.0,4.724198184782472e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.923973649175936e-17,1.9988359655293967e-26,0.0,1.8207557530967935e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811932472766177,0.9994006456248015,0.0,0.0,2.4585042005885453e-05,1.7627040344448718e-05,4.864260815718929e-06,2.093665503203932e-06,0.0005993543741519957,1.4036485085810144e-11,2.3604879684317143e-19,4.622399095691763e-11,1.327935504145687e-18,2.085159544207056e-12,4.550330453537406e-30,9.125329101327214e-29,2.852320906085652e-15,4.541203914294526e-30
3.0478566610021283e-09,0.6790159034431633,0.0,4.845724796111714e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.307257774728363e-17,2.1280484226874568e-26,0.0,1.9857975112785515e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811928671200564,0.999400620715689,0.0,0.0,2.4965199018229565e-05,1.791867764320303e-05,4.9401231366394264e-06,2.106321607249391e-06,0.0005993792832307504,1.4487465291734947e-11,2.4735223077973934e-19,4.657684255842115e-11,1.3529028327698031e-18,2.1525864443818355e-12,4.967312111150929e-30,9.859935203429225e-29,2.9449043716695103e-15,4.9655517845494786e-30
3.0942687839666696e-09,0.6790159517713341,0.0,4.968772625604615e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.702839476490944e-17,2.2634617182734166e-26,0.0,2.1630736156766947e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811924869637437,0.999400598699179,0.0,0.0,2.534535578930576e-05,1.821062039399201e-05,5.015995776421158e-06,2.1186616925788162e-06,0.0005994012997065669,1.4945841365683573e-11,2.59014674790787e-19,4.692089918758617e-11,1.377901455904883e-18,2.221120820875769e-12,5.415569895125679e-30,1.0641157671963503e-28,3.0390090561037125e-15,5.422406176136311e-30
3.140680906931211e-09,0.6790160000994742,0.0,5.09334311226869e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.110919197760526e-17,2.4052732672532868e-26,0.0,2.3532960862135395e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811921068076797,0.9994005792586358,0.0,0.0,2.5725512319121725e-05,1.850286096526081e-05,5.091878476347887e-06,2.130693649237161e-06,0.0005994207402147362,1.5411620831403308e-11,2.7104190840501714e-19,4.7256379078538224e-11,1.4029306276717386e-18,2.2907637569552645e-12,5.896945315757215e-30,1.147117964516707e-28,3.1346363983211e-15,5.913725168698473e-30
3.187093029895752e-09,0.6790160484275833,0.0,5.219437677623665e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.531697566890878e-17,2.553683678129837e-26,0.0,2.5572074256599754e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811917266518642,0.9994005620559008,0.0,0.0,2.6105668607684952e-05,1.8795391915735815e-05,5.1677709841556996e-06,2.14242517054318e-06,0.0005994379429144363,1.5884811024933207e-11,2.8343971499014244e-19,4.758349329587884e-11,1.427989627368743e-18,2.3615163170195607e-12,6.413359382895432e-30,1.2352250797837418e-28,3.2317878197616417e-15,6.4415534821205e-30
3.2335051528602934e-09,0.679016096755662,0.0,5.347057759593816e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.965375404368107e-17,2.708896754766417e-26,0.0,2.7755815259792493e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811913464962976,0.9994005468105099,0.0,0.0,2.648582465500276e-05,1.908820599023198e-05,5.243673053887864e-06,2.1538637574238997e-06,0.000599453188268991,1.6365419098739935e-11,2.962138816211292e-19,4.790244904732327e-11,1.4530777939963135e-18,2.4333795619761827e-12,6.966814903341115e-30,1.3286688258259448e-28,3.3304647582834813e-15,7.008025050765097e-30
3.2799172758248347e-09,0.67901614508371,0.0,5.476204759812733e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0412153726887751e-16,2.871119500141044e-26,0.0,3.0092245462626364e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811909663409796,0.9994005333162361,0.0,0.0,2.686598046108227e-05,1.9381296114689185e-05,5.319584445726408e-06,2.1650167235464233e-06,0.0005994666825061379,1.6853452026614334e-11,3.093701989240946e-19,4.821344999509824e-11,1.478194476446163e-18,2.5063545260173763e-12,7.55939876700316e-30,1.4276877582422708e-28,3.4306686154716154e-15,7.615365581205761e-30
3.326329398789376e-09,0.6790161934117273,0.0,5.606880028052563e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0872233738693457e-16,3.0405621191912506e-26,0.0,3.2589755482436233e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811905861859102,0.9994005213979196,0.0,0.0,2.7246136025930455e-05,1.9674655392522566e-05,5.395504925869881e-06,2.1758911990912887e-06,0.000599478600785754,1.7348916607271737e-11,3.229144609615162e-19,4.851669477017237e-11,1.503339016700195e-18,2.5804422098797615e-12,8.193283610143766e-30,1.5325273451925945e-28,3.5324007410569342e-15,8.265894413304848e-30
3.372741521753917e-09,0.679016241739714,0.0,5.739084870589622e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1345816818995987e-16,3.2174380226170236e-26,0.0,3.52570756774527e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811902060310894,0.9994005108722713,0.0,0.0,2.7626291349554098e-05,1.99682770990399e-05,5.4714342663452034e-06,2.1864941365242635e-06,0.0005994891263960834,1.785181946985917e-11,3.368524650567012e-19,4.881237595240571e-11,1.528510756472136e-18,2.6556435848977244e-12,8.870730589326946e-30,1.6434400797517698e-28,3.635662441272575e-15,8.96202762646879e-30
3.4191536447184585e-09,0.6790162900676697,0.0,5.872820574058906e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1833104515575285e-16,3.401963829897558e-26,0.0,3.810328721898477e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811898258765174,0.9994005015544172,0.0,0.0,2.8006446431959823e-05,2.026215467629043e-05,5.547372244832514e-06,2.1968323159219364e-06,0.0005994984442120391,1.836216707903681e-11,3.511900116318975e-19,4.910068078200201e-11,1.5537090600896803e-18,2.7319596039479794e-12,9.594092224038124e-30,1.760685590768291e-28,3.740455002709985e-15,9.706281225270563e-30
3.4655657676829997e-09,0.679016338395595,0.0,6.0080884148577854e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2334298546750333e-16,3.594359371196137e-26,0.0,4.113783054442253e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.581189445722194,0.9994004932915765,0.0,0.0,2.838660127315411e-05,2.0556281729569487e-05,5.623318644545431e-06,2.2069123485854233e-06,0.000599506707013932,1.887996573842605e-11,3.6593290409849853e-19,4.9381792585398746e-11,1.5789333229082444e-18,2.8093912058523896e-12,1.0365814556753928e-29,1.8845307238432768e-28,3.846779701730564e-15,1.0501273561876374e-29
3.511977890647541e-09,0.6790163867234897,0.0,6.144889644534644e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2849600803616933e-16,3.794847689306891e-26,0.0,4.437051224473382e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811890655681193,0.9994004859750588,0.0,0.0,2.876675587314324e-05,2.085065202457366e-05,5.699273254134312e-06,2.216740679981532e-06,0.0005995140234920452,1.9405221593415886e-11,3.8108694876768334e-19,4.965589115291903e-11,1.6041829553962597e-18,2.8879393090246446e-12,1.1188438920411801e-29,2.01524960706772e-28,3.9546377898571415e-15,1.1349727318164592e-29
3.5583900136120823e-09,0.6790164350513539,0.0,6.283225472881469e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3379213344793955e-16,4.003655042566194e-26,0.0,4.7811513416479804e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811886854142931,0.9994004795157497,0.0,0.0,2.9146910231933394e-05,2.1145259483616013e-05,5.775235867558907e-06,2.226323593655815e-06,0.0005995204827613619,1.993794063489652e-11,3.9665795473147683e-19,4.992315185339661e-11,1.6294573658219039e-18,2.9676048041432616e-12,1.2064604092686471e-29,2.153123733136188e-28,4.064030476860771e-15,1.2254471920324078e-29
3.6048021365766235e-09,0.679016483379187,0.0,6.423097071063809e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.3923338385870792e-16,4.221010908260965e-26,0.0,5.147140047963103e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811883052607157,0.9994004738160617,0.0,0.0,2.9527064349530567e-05,2.1440098180779494e-05,5.851206283924865e-06,2.2356672162433603e-06,0.0005995261824088436,2.0478128704040424e-11,4.1265173371044913e-19,5.0183744887038657e-11,1.6547559641935285e-18,3.0483885558270844e-12,1.299704907911097e-29,2.2984420649918074e-28,4.1749589338840755e-15,1.3218446658594566e-29
3.6512142595411648e-09,0.6790165317069897,0.0,6.564505591827999e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.4482178291185415e-16,4.447147985892727e-26,0.0,5.536113837497429e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.581187925107387,0.999400468771204,0.0,0.0,2.9907218225940614e-05,2.1735162336548217e-05,5.927184307301441e-06,2.2447775230193072e-06,0.0005995312272252546,2.1025791497598463e-11,4.2907409988508256e-19,5.04378357625286e-11,1.680078182330113e-18,3.1302914119644446e-12,1.3988616496083116e-29,2.451501159977441e-28,4.287424313648755e-15,1.4244704481734142e-29
3.697626382505706e-09,0.6790165800347618,0.0,6.707452175191008e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.5055935575667673e-16,4.682302198470249e-26,0.0,5.94920978835421e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.581187544954307,0.9994004642936372,0.0,0.0,3.0287371861169268e-05,2.2030446315358468e-05,6.003169746637578e-06,2.253660340430809e-06,0.0005995357047505868,2.1580934570315765e-11,4.459308698189225e-19,5.068558630542571e-11,1.7054234773620816e-18,3.2133142063970002e-12,1.5042254432815001e-29,2.612605233735014e-28,4.401427756151228e-15,1.5336414087600147e-29
3.744038505470247e-09,0.6790166283625031,0.0,6.851937932166024e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.5644812910113217e-16,4.9267126934234e-26,0.0,6.387606064943265e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811871648014755,0.9994004603297728,0.0,0.0,3.0667525255222085e-05,2.2325944624278562e-05,6.079162415716781e-06,2.2623213474617955e-06,0.0005995396685726239,2.2143563336233958e-11,4.632278624172143e-19,5.092715510795086e-11,1.7307913128457847e-18,3.2974577517361752e-12,1.6161017716482956e-29,2.7820662001123807e-28,4.516970372392145e-15,1.6496861345071385e-29
3.7904506284347886e-09,0.6790166766902138,0.0,6.997963931503351e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.6249013115178004e-16,5.180621845760611e-26,0.0,6.852523011786386e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811867846488927,0.9994004568383124,0.0,0.0,3.104767840810453e-05,2.262165190887766e-05,6.155162133017875e-06,2.270766079904165e-06,0.0005995431599902327,2.2713683072766515e-11,4.809708987971751e-19,5.116269677480799e-11,1.756181146258666e-18,3.3827228336845474e-12,1.7348070702818623e-29,2.960203769798015e-28,4.634053231112175e-15,1.7729452425177837e-29
3.83686275139933e-09,0.6790167250178937,0.0,7.145531214330952e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.6868739145719344e-16,5.444275262574572e-26,0.0,7.345224790308624e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811864044965587,0.9994004537582797,0.0,0.0,3.1427831319821917e-05,2.291756294668428e-05,6.231168721494098e-06,2.278999937120886e-06,0.0005995462399797697,2.3291298927151843e-11,4.991658020825332e-19,5.1392361196817516e-11,1.781592446589202e-18,3.46911021794577e-12,1.8606691472719693e-29,3.1473456019292004e-28,4.752677373425007e-15,1.9037718508451618e-29
3.883274874363871e-09,0.679016773345543,0.0,7.294640817563946e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7504194084763938e-16,5.717921785312062e-26,0.0,7.867020570514248e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811860243444733,0.9994004510182849,0.0,0.0,3.18079839903794e-05,2.3213672643097383e-05,6.307182008433931e-06,2.2870281862734056e-06,0.0005995489799306355,2.3876415920486864e-11,5.178183972751966e-19,5.161629426659514e-11,1.807024716449159e-18,3.5566206609091017e-12,1.9940274883105166e-29,3.343827408256682e-28,4.8728438362290246e-15,2.0425319209969035e-29
3.929686997328412e-09,0.6790168216731618,0.0,7.445293757937029e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.815558115795211e-16,6.001813488679336e-26,0.0,8.419264695861201e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811856441926364,0.9994004485851342,0.0,0.0,3.218813641978208e-05,2.3509976032456667e-05,6.383201825495949e-06,2.2948559612149427e-06,0.0005995514130366399,2.446903894667114e-11,5.369345112891208e-19,5.1834639374928336e-11,1.8324774689939476e-18,3.645254902467092e-12,2.1352332948429294e-29,3.549992950883173e-28,4.994553636251208e-15,2.1896043014463177e-29
3.976099120292954e-09,0.67901687000075,0.0,7.597491018776075e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.8823103728562179e-16,6.296205683101321e-26,0.0,9.003357545451084e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811852640410483,0.9994004464414561,0.0,0.0,3.256828860803486e-05,2.3806468275059888e-05,6.4592280086085515e-06,2.3024882655743447e-06,0.0005995535566698575,2.5069172775349263e-11,5.565199728566796e-19,5.20475365748906e-11,1.857950216341034e-18,3.735013660283839e-12,2.2846497023394892e-29,3.766194116408961e-28,5.117807756813461e-15,2.3453809726343875e-29
4.022511243257495e-09,0.6790169183283072,0.0,7.751233548699893e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.9506965286417815e-16,6.601356918767603e-26,0.0,9.620747116521978e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811848838897089,0.9994004445577511,0.0,0.0,3.294844055514257e-05,2.41031446516915e-05,6.535260397785427e-06,2.309929978412722e-06,0.000599555440329245,2.5676822057308242e-11,5.765806123569268e-19,5.225512175920367e-11,1.8834424713527866e-18,3.825897629530856e-12,2.4426521824029622e-29,3.9927910525806655e-28,5.24260714652775e-15,2.5102674983315545e-29
4.068923366222036e-09,0.679016966655834,0.0,7.906522274644134e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.0207369440080554e-16,6.91752898853669e-26,0.0,1.0272930495686716e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811845037386182,0.999400442890491,0.0,0.0,3.332859226110992e-05,2.4400000559057304e-05,6.611298836970667e-06,2.317185858943507e-06,0.0005995571075432577,2.6291991328981113e-11,5.97122261672384e-19,5.245752688814728e-11,1.9089537612826417e-18,3.917907488963836e-12,2.60962891721508e-29,4.2301522904559265e-28,5.368952732319577e-15,2.6846834461729495e-29
4.124207449426041e-09,0.6790170242214218,0.0,8.093514451785331e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.106353109445524e-16,7.308889642329795e-26,0.0,1.1097339992419908e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5811840509196533,0.9994004411472056,0.0,0.0,3.378141196844801e-05,2.4753830346269317e-05,6.701880171603424e-06,2.325592669057133e-06,0.0005995588507730255,2.7034573711640832e-11,6.222263900900805e-19,5.269204221324642e-11,1.9393659050446044e-18,4.028975811638859e-12,2.820793472652852e-29,4.527457928626119e-28,5.521469111692118e-15,2.9054792618610585e-29
