grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_HO2(9),Y_He(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_C(T)(15),Y_CH(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH3OH(24),Y_CH3O(25),Y_CH2CO(26),Y_C2H3(27),Y_C2H4(28),Y_CH4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_F(36),Y_HF(37),Y_CH2F2(38),Y_CHF3(39),Y_CF2(40),Y_CF4(41),Y_CF3(42),Y_CH2F(43),Y_CHFO(44),Y_CF3O(45),Y_CF2O(46),Y_CFO(47),Y_C2F6(48),Y_C2HF4(49),Y_CHFCF2(50),Y_CH2CHF(51),Y_CH2CF2(52),Y_C2HF(53),Y_CF2CF2(54),Y_C2H2F3(55),Y_C2H2F3(56),Y_C2HF2(57),Y_CF2CH(58),Y_CF3COF(59),Y_CH2CFO(60),Y_CHF2(61),Y_CF3CCH(62),Y_C3HF4(63),Y_C3HF4O(64),Y_C3H3F4(65),Y_C3F4O(66),Y_C3H2F4(67),Y_C3H2F3(68),Y_C3H2F4(69),Y_C3H2F4(70),Y_C3H2F2(71),Y_C2F4(72),Y_C6H4F8(73),Y_C3H2F5(74),Y_S(75),Y_C3H2F4(76),Y_C3H2F4(77),Y_C3H2F4(78),Y_C3HF3(79),Y_C2H2F3(80),Y_O2(81),Y_S(82),Y_S(83),Y_S(84),Y_C3H2F4(85),Y_C3H2F4(86),Y_C5H2F8(87),Y_C6H3F8(88),Y_C4H2F6(89),Y_CF2O2(90),Y_S(91),Y_S(92),Y_C4H2F6(93),Y_C3H2F4(94),Y_C1OO1(95),Y_S(96),Y_S(97),Y_S(98),Y_S(99),Y_S(100),Y_S(101),Y_S(102),Y_CH2O2(103),Y_CHO2(104),Y_S(105),Y_S(106),Y_C2HF3(107),Y_S(108),Y_S(109),Y_S(110),Y_S(111),Y_S(112),Y_S(113),Y_S(114),Y_CF3O2(115),Y_S(116),Y_S(117),Y_S(118),Y_C3HF3(119),Y_S(120),Y_S(121),Y_S(122),Y_S(123),Y_S(124),Y_S(125),Y_S(126),Y_S(127),Y_S(128),Y_C2F(129),Y_C2HF(130),Y_C3HF3(131),Y_C2FO(132),Y_S(133),Y_CF2O2(134),Y_S(135),Y_S(136),Y_CF2O2(137),Y_S(138),Y_C2H2O(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_S(148),Y_S(149),Y_S(150),Y_S(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_S(158),Y_S(159),Y_S(160),Y_S(161),Y_S(162),Y_C2FO2(163),Y_S(164),Y_CFO3(165),Y_CHF(166),Y_CF(167),Y_S(168),Y_S(169),Y_C2HF4(170),Y_CHFO2(171),Y_CHFO2(172),Y_CFO2(173),Y_S(174),Y_S(175),Y_CHF2O(176),Y_CHF2O(177),Y_S(178),Y_S(179),Y_C2HF3(180),Y_S(181),Y_S(182),Y_S(183),Y_S(184),Y_S(185),Y_C2H2(186),Y_CH2(187),Y_CHF-2(189),Y_CF2-2(190),Y_S(242),Y_S(243),Y_C2F4(244),Y_S(270),Y_C2HF3(276),Y_S(313),Y_C3HF2(332),Y_S(413),Y_C3HF3(735),Y_C2HF(769),Y_S(864),Y_S(876),Y_S(1417),Y_S(1418),Y_S(2505),Y_S(3350),Y_S(10985),Y_S(17961)
0.0,0.03582781062923099,298.0,1.4499177076604997,0.5757527722069794,0.0,0.24934475757403227,1.3610575811968565e-18,0.17490244283677722,1.0300623925732935e-09,0.0,0.0,3.3874716357781466e-09,0.0,4.1157952917448417e-13,1.662464062574676e-22,1.835231295074277e-12,5.2430605094022084e-09,1.0759204699776568e-09,0.0,4.930411123408993e-19,0.0,2.093797416939446e-19,3.8471664770046186e-16,3.071855670521596e-12,6.799539291719428e-30,8.115233320751953e-28,3.6938059284901015e-13,3.6719048324719586e-22,6.456615881811304e-14,6.707771590270606e-22,5.4201635436916975e-12,0.0,3.4366748818937484e-14,1.3229020376645792e-11,1.573279417563781e-14,0.0,3.221095547943014e-26,1.0874100865854051e-25,0.0,2.01483382033655e-16,4.64256297048532e-19,1.6443166506028997e-08,2.4153262233795437e-12,3.346012951127143e-12,0.0,4.062356799299626e-11,1.498082981604985e-19,0.0,6.155093625094481e-13,4.1084344941524577e-17,1.4576175073021283e-11,1.5817598772097645e-19,7.383004412317929e-13,0.0,5.300853061933422e-12,1.6202868116731913e-11,2.953113824007495e-12,8.746777227514661e-11,1.7063095592037418e-13,1.3987887147992743e-25,3.9838718378369244e-26,4.971096135483345e-18,2.5565295688694312e-15,5.704482100426372e-13,8.3636235232341925e-22,9.51028925206189e-23,1.1276647709140571e-12,4.328094557407381e-22,0.0,2.759366688963148e-20,1.5831192330036813e-15,1.4679756554279437e-15,2.311771848050991e-19,0.0,0.0,1.7223020937336048e-16,3.614639624136201e-30,5.7435722369426486e-37,0.0,2.0511690731579244e-28,3.367208435660436e-13,7.87676681603184e-15,3.8981160361387305e-19,4.14875425213363e-13,0.0,2.264736889804288e-19,7.202124981527469e-30,3.629404245679959e-26,3.0287052868043164e-13,1.3226734956286225e-41,0.0,0.0,2.364802628935354e-22,1.1588095455126845e-14,0.0,8.126960128170112e-31,8.51249285305796e-25,0.0,1.3564281943221987e-47,2.194945203121201e-25,1.697999241476937e-14,8.868718497690572e-18,3.5552365127103267e-19,4.187700158382197e-20,1.9907350926498324e-21,1.7311343736486631e-15,0.0,2.530279618556983e-27,9.348738024268389e-30,0.0,3.252610427320337e-15,0.0,2.586978315891516e-20,1.4647303142871397e-13,9.484564866262143e-20,1.1074682052145129e-17,1.315122692156904e-20,1.3956697757076844e-16,3.6467440556122215e-21,7.18811180167355e-19,3.372596702653729e-14,3.8752660329822794e-21,4.875573495776294e-19,5.191582207201237e-24,2.737369442844303e-19,3.217269899780217e-24,2.503738868365405e-13,1.6770212564457907e-15,6.548470900193412e-18,1.3172307040613525e-25,8.594050950372173e-16,6.200476626106313e-21,1.1536500950730034e-23,3.0805819188535548e-21,7.691926676151861e-19,3.6731737405930694e-16,5.79270741633105e-16,0.0,4.797373333518628e-19,6.232013253992957e-24,1.511636986603264e-19,0.0,1.0483606185429102e-21,1.1610605351217997e-38,1.1819861319028952e-18,1.0297430161522288e-23,1.7117309315110083e-16,2.6915336401707776e-16,3.571753111950964e-32,1.3819158821444666e-13,1.0820374729017236e-13,1.7657185750879472e-13,3.3647105619091257e-32,5.007920720085461e-38,1.0451910795282161e-15,1.0417847342038546e-15,0.0,1.954154848761119e-31,1.7132588586364397e-16,1.1943320567014454e-17,1.4058927249617637e-36,9.206832293245826e-30,3.726865362405109e-21,1.7961146516454272e-15,6.56209543842476e-23,8.307444297218076e-19,3.065234942084082e-26,1.7325690118575583e-30,1.2556410736158684e-38,6.79239249805821e-18,3.4018671184797934e-34,9.487517001737562e-19,1.2044117704301862e-31,6.224098331231664e-29,2.3500156400042034e-19,0.0,0.0,1.3309094149335773e-19,7.357824608682718e-21,4.200018336467743e-15,9.653992852657091e-26,0.0,1.4228763290996316e-27,1.2112410723918434e-22,5.390270745728911e-22,1.1992292300781916e-15,8.044409183940386e-41,8.449888426884785e-17,0.0,3.5539505989650226e-16,0.0,1.4011508852357964e-33,0.0,0.0,2.683847657468897e-47,3.9944300568781417e-47,0.0,5.034202081037868e-44,0.0,4.3659306392445224e-23,1.3170162245568235e-18,1.2397951602657557e-22,0.0,0.0,0.0,0.0,5.2901605621516225e-21,3.943242214787252e-21,1.3426315771585092e-36,3.27687317021593e-19,3.7096854630957915e-17,0.0
0.008,0.03582804417212539,298.00184772767386,1.449908256461422,0.5757525756998508,0.0,0.24934482918066836,1.5350724602219145e-17,0.17490218304803928,1.6615583582300586e-08,3.7261949412112463e-26,2.5557242149642914e-21,1.698372365468235e-08,0.0,6.746902190557761e-12,1.6618980296116005e-22,4.2863958231464915e-11,8.56599216844905e-08,2.3348023272018585e-08,0.0,1.3520791085989658e-26,0.0,8.831381551948835e-26,5.7443030013235754e-15,6.673891496994012e-11,9.438655598313654e-29,2.1759330177205186e-35,7.420287406044485e-12,8.617899048825139e-21,1.4293233590663833e-12,1.4612153972286682e-20,1.3665038393098486e-10,0.0,7.195952219376129e-13,1.9843364962774816e-10,3.5621655500007577e-13,0.0,7.016812039197537e-25,2.7559398827408447e-24,0.0,5.132371365541433e-15,8.93133148954241e-25,2.6433109656742593e-07,6.006043639671161e-11,8.786841478235997e-11,0.0,1.1147354055832384e-09,1.448426299645207e-23,0.0,1.9016254900124493e-11,1.4065198681822277e-15,4.787566428984429e-10,4.799861349703492e-18,2.5208570154809115e-11,2.062388259656811e-23,1.5255489902226537e-10,4.141407214888168e-10,8.156924728726233e-11,2.0997834651167367e-09,5.29826119666323e-12,4.6055105394192766e-24,1.3116902186895233e-24,1.3692005536807437e-16,7.041491808335473e-14,2.0385648457349206e-11,2.5664570929855403e-20,2.762788659903702e-28,3.697683823066769e-11,1.55415995165172e-20,2.315177617778314e-22,2.0445580501202847e-23,6.134413141570343e-14,4.8262633378999475e-14,2.5685420237159466e-26,0.0,0.0,5.454197184365692e-15,1.2280704786588292e-28,3.1438570820907885e-35,0.0,1.0604178281473976e-26,1.2131941694851864e-11,2.5952459419721443e-13,4.041552834268231e-19,1.3511566832318239e-11,0.0,5.151267797675669e-18,3.5063013294871836e-28,1.7894680467361635e-24,1.3494724035449643e-11,4.487068055510567e-40,0.0,0.0,3.952435102249157e-20,4.646918128379489e-13,0.0,3.787222206120637e-29,3.722561609380215e-23,0.0,4.595626215229532e-46,7.127709123265663e-24,8.784800465207286e-13,4.588336703773e-16,9.130652047641622e-18,1.9528037528891494e-18,7.888681547400528e-20,7.371995716747792e-14,0.0,1.0009525155269349e-25,2.2354508226841482e-28,0.0,1.0717074900462844e-13,0.0,9.197329763746822e-19,4.830883004166264e-12,4.9417184293675345e-18,5.079821398575738e-16,5.990443554128019e-19,5.055502107130364e-15,2.0803397181928043e-28,2.9873191566362334e-17,1.2242313110282424e-12,1.6966384881724967e-19,2.5827980149930912e-17,1.8632330749230668e-22,1.2488022480295368e-17,1.5002851620013988e-22,1.0449545108261067e-11,6.724928135777577e-14,3.905845618397044e-16,5.863797794860832e-24,3.8253617388170393e-14,2.8913995288070396e-19,5.923314524534684e-22,2.056976975199327e-25,2.0635408018861784e-17,1.3090773865786477e-14,1.8643867441543903e-14,0.0,3.0835256181163152e-18,3.437705086224268e-22,1.0019559975214386e-17,0.0,6.948832388264494e-20,2.927203970713114e-37,8.253881279901984e-17,6.714010733372784e-22,1.3999376555589039e-14,1.497636230611359e-14,2.0500056169598947e-30,4.961680817927728e-12,6.43092435901062e-12,5.772095761141767e-12,1.5890763118212055e-30,1.8763656223571023e-36,5.6109789909386565e-14,4.1131139600313185e-14,0.0,8.826654497194557e-30,1.1963791246740937e-14,7.787145021603177e-16,1.2096089768263055e-34,7.937194761653691e-28,2.3734295773785276e-19,8.856855085573729e-14,5.840477282387766e-30,5.0005290192031377e-17,1.2582342408909246e-24,6.348627715718671e-29,4.992495938586324e-37,2.967227433668157e-16,8.083309581904041e-33,1.5512690048972674e-17,3.8083712451184575e-30,1.968419548679141e-27,6.344389268377894e-25,0.0,0.0,4.828478392188314e-18,2.730989265356967e-19,1.4394582327802102e-13,3.2780631020167817e-24,0.0,6.239774638399024e-26,4.370810159292226e-21,1.6173533135653458e-20,5.250687491672625e-14,3.2713425325788276e-39,3.846899774047343e-15,0.0,1.5536145483602837e-14,0.0,2.1008966843868278e-32,0.0,0.0,1.225652140885239e-45,1.806852413654607e-45,0.0,2.29915771465452e-42,0.0,4.489081079721754e-23,6.722833535995933e-17,6.660257530471626e-30,0.0,0.0,0.0,0.0,2.567605633429864e-19,1.8311425384269686e-19,7.222776194258322e-35,1.8000059114993536e-17,1.6225013229999508e-15,0.0
0.016,0.03583204172417373,298.0342963681691,1.4497464994573084,0.5757497319112045,0.0,0.24934590158454226,2.8970660559907724e-16,0.17489772580012308,2.6799361944004654e-07,3.758212315614078e-24,1.2443417877273418e-20,8.514482320623057e-08,0.0,1.271265112536918e-10,1.6589189534062075e-22,1.0010194150371112e-09,1.3993681389421689e-06,5.066163179484909e-07,6.588090523322442e-24,3.8196484599243454e-34,1.0561226420692224e-43,1.3465517256921743e-26,3.917819414865238e-14,1.4498191403894916e-09,4.4908162108381095e-26,3.225801748399069e-39,1.4904815236876116e-10,2.0224109285549215e-19,3.1638288064598057e-11,1.752227523710087e-18,3.444817230183499e-09,2.19034630437062e-29,1.5065970380023123e-11,2.9762121867510393e-09,8.137227794995113e-12,1.9708950790296537e-26,3.3347582905099275e-22,3.2791856132070627e-22,8.234416058288563e-28,1.307230230237863e-13,2.034337819899879e-23,4.248824386031103e-06,1.4933420637392803e-09,2.3072569606999133e-09,0.0,3.05861668145517e-08,9.881679107814503e-23,6.630558632724206e-33,5.874520081875084e-10,4.612507398519413e-14,1.572325540589804e-08,2.0774092526913595e-16,8.606391548190314e-10,3.8904106302363204e-22,4.3914212872434494e-09,1.0584295943663007e-08,2.2525973431621746e-09,5.040400032671376e-08,1.6451406347777873e-10,2.500472397872826e-21,7.121491971048844e-22,3.1798615488072116e-15,9.151205447516004e-14,7.284243246531542e-10,1.268294872316363e-19,5.740465138116922e-26,1.2123760199412025e-09,7.572794404468076e-20,1.388170155719323e-21,3.870971016065604e-22,2.3769429212097343e-12,1.5865462018036711e-12,2.9279078319259272e-27,0.0,2.439986550216749e-23,1.724951217372195e-13,5.984947372747127e-28,3.1649278128324147e-35,1.7543766707899055e-29,1.0652658704154055e-26,4.3706618077908095e-10,8.549997079079562e-12,9.42937317252188e-19,4.399982904924735e-10,3.2418503373315096e-27,5.172528228111789e-18,1.7091487945048656e-27,1.7954334309296373e-24,3.0854663663158893e-10,0.0,0.0,1.5825706372856925e-36,1.9250799890989116e-19,1.8632479343260733e-11,0.0,1.8458601869268734e-28,1.518649501444596e-21,0.0,8.500812521507311e-45,2.3143761833613005e-22,1.5393459379175167e-11,8.638488789747808e-15,3.326260234478168e-16,3.6851598571623726e-17,3.1257335541998807e-18,3.1382707972000754e-12,4.283940653186094e-36,3.956976592086893e-24,1.3416096079643481e-27,0.0,3.5307269043976606e-12,0.0,3.269546988199844e-17,1.593136329465784e-10,2.5748122679772967e-16,2.3283384849405285e-14,2.772317775883854e-17,1.8313307316527193e-13,6.485826577292402e-29,4.0709490772201177e-16,4.4434342746122885e-11,7.667690914033272e-18,4.3665836178858357e-16,6.686385490797283e-21,2.354140605474255e-16,2.832903745054738e-21,3.1297292241934813e-10,2.6964549858666724e-12,2.3293824174465393e-14,1.451267788080193e-22,1.699129983199312e-12,5.4569590338546825e-18,2.8868914252778874e-21,2.1356557683608494e-25,5.511591924663356e-16,4.665410133977847e-13,5.99975046325121e-13,0.0,9.824623663710051e-17,1.6748827266469376e-21,4.993200901348704e-17,1.2318858004005653e-33,3.3828638275200743e-19,2.85417467025642e-35,5.049292763634521e-16,3.2722784975933445e-21,8.522283117204091e-14,6.314833242143336e-13,1.2298461947087219e-29,1.7812788365123719e-10,1.1171889415229557e-10,1.8866980883916806e-10,9.523654158314899e-30,7.727744271948382e-35,3.0118793363618414e-12,1.6237491774658662e-12,0.0,1.667585163411131e-28,7.746007885931303e-14,3.87725758412827e-15,7.398601456872591e-34,4.847307466213622e-27,1.4296337698565192e-17,4.366975819636344e-12,2.9617547197917812e-30,3.010416899795444e-15,5.1643683437524504e-23,4.481550329025745e-26,2.056505553308455e-35,1.2808957539217896e-14,7.304919488157615e-31,1.38532538797881e-16,1.985701191821571e-27,1.0257024240140317e-24,3.6285245790228074e-22,0.0,0.0,1.7519809737673263e-16,3.405921292204431e-17,4.932867206564694e-12,3.8772394667198775e-22,4.771067266783451e-35,1.9387320991844745e-24,1.579935354707353e-19,4.88097139348351e-19,2.298096359546173e-12,2.9040487521547154e-37,1.751277850293179e-13,6.838695383187104e-18,6.790879241488947e-13,0.0,3.8478969443959444e-29,1.5417199469271315e-27,0.0,5.74588354098007e-47,1.1625164168088993e-48,6.741287218071647e-28,0.0,0.0,8.706819818305054e-23,1.2377996668663488e-15,3.477114494091209e-32,0.0,1.914654898319447e-19,0.0,0.0,3.0420271396258735e-17,2.1400720427352314e-17,3.519643457251925e-34,9.884807961745663e-16,7.09716059791409e-14,0.0
0.02,0.035858627122563755,298.2519740532892,1.4486716649935993,0.5757328909721059,0.0,0.2493523434254855,2.3078209416369297e-15,0.17486846231150383,1.8187386497866043e-06,1.868025113600088e-22,7.925983787929786e-20,2.2172417677238132e-07,0.0,1.002245801861882e-09,1.6526782266140531e-22,9.50333180420145e-09,9.606337313865588e-06,4.49669896409119e-06,4.659038768409612e-22,2.412046286997449e-41,1.301328728641224e-41,1.0504801206468305e-25,1.0143501199847924e-13,1.2881798684579313e-08,3.660026988645459e-24,2.1748860488107982e-37,1.2328390237641458e-09,1.9292194904627828e-18,2.859912089712255e-10,3.5587671185812887e-17,3.510958308060894e-08,1.5072713559025436e-27,1.2941914187585786e-10,1.893660105844974e-08,7.533662221290827e-11,1.5045454413626803e-24,2.6918054302756977e-20,7.564604432841519e-21,6.673722450508571e-26,1.345136583053232e-12,2.728634336632714e-22,2.8747099585781632e-05,1.502727318303749e-08,2.44235669464173e-08,0.0,3.3731082250280417e-07,6.952699401928053e-22,2.104936490801088e-31,7.2389946631574734e-09,6.147414657182365e-13,2.0524487857094128e-07,3.575972508317294e-15,1.1653644335599551e-08,3.110112052671079e-21,5.0633181820935434e-08,1.0925918630402415e-07,2.4993348324003757e-08,4.909596856126563e-07,2.037126478037368e-09,2.2865399605367643e-19,6.511740594702111e-20,3.199521621839623e-14,2.9131786810153925e-14,1.029780340131391e-08,8.306299819015766e-19,4.2625082881918995e-24,1.5801136247310414e-08,4.838106068017871e-19,3.871562796015494e-20,3.1510086368337588e-21,3.633401832264133e-11,2.0728732658330435e-11,1.1326765214280106e-25,0.0,4.802433325985186e-22,2.1742851719608472e-12,3.836434076131415e-27,3.309855412553237e-35,2.674992440089458e-28,1.0983464159571589e-26,6.226941427120642e-09,1.1193817897198102e-10,8.594273651570964e-18,5.697815140838871e-09,6.056334756703843e-26,5.317333061208911e-18,1.0971429462697034e-26,1.8357875059801826e-24,3.2031720866809943e-09,0.0,0.0,1.0235247660629157e-35,1.2265290385658696e-18,2.9388639810977055e-10,0.0,1.1839528740485839e-27,2.629549372923233e-20,2.310055833582068e-37,6.087121685981954e-43,2.9888400297491116e-21,8.610424328138735e-11,6.773160166641364e-14,4.842091754485385e-15,2.9341243404524423e-16,4.8747135894983936e-17,5.240883322243586e-11,2.774529664372744e-35,6.157456825849229e-23,3.7490869845126406e-26,0.0,4.6224945738875426e-11,8.433399787492086e-35,4.599702634170897e-16,2.0877546441212205e-09,5.219329674840826e-15,4.1754535096285965e-13,5.183616792235021e-16,2.6223849764161453e-12,4.614424563098245e-28,1.2410149236140491e-14,6.375518903146023e-10,1.3545862846682187e-16,1.3469111860621383e-14,9.491096658997952e-20,1.8173748328397984e-15,2.2646387009172087e-20,4.211274583745794e-09,4.2530644939304994e-11,5.38018202825272e-13,1.320614331242542e-21,2.96013121773603e-11,4.347959546153671e-17,1.8473627828261417e-20,7.212790893376742e-26,5.9230134591925316e-15,6.579197583649912e-12,7.683151147812885e-12,0.0,1.4134751165016123e-15,1.0692891753304506e-20,3.033904483611539e-16,1.8271265134034414e-32,2.1482061262339955e-18,1.4986061414635715e-33,2.014535622383489e-15,2.0939154203968725e-20,3.420456721721258e-13,1.3109129822829313e-11,3.4339282474122333e-28,2.5294410735697433e-09,5.581260473998819e-10,2.4518312731062347e-09,2.6424756513288023e-28,1.2751286838624817e-33,6.283742043343434e-11,2.5234379288089065e-11,0.0,1.3064407670352244e-27,3.840336541698323e-13,2.338852057930488e-14,3.0652622717505603e-33,1.9875583905582764e-26,3.3443268857120187e-16,8.395288953667911e-11,1.173871028580053e-28,7.01662822365367e-14,8.329159736466824e-22,5.263709598626305e-24,3.3973990565260812e-34,2.1664666927225976e-13,5.454634857541975e-29,8.628526407785501e-16,1.7633189034993648e-25,9.069061974015194e-23,3.5414529669566857e-20,0.0,1.732533438207134e-36,2.514424422637586e-15,1.6306733818250075e-15,6.703051891150877e-11,1.638254176147472e-20,3.1809837270819977e-32,2.4111281432127883e-23,2.258256486259233e-18,5.8847494834430396e-18,3.9285450905946325e-11,2.1360646178574415e-35,3.1183452690497963e-12,1.3316404485050957e-16,1.1629375252616252e-11,0.0,7.913923940876318e-28,9.333081993548112e-26,0.0,4.875851023962171e-44,3.676203953360977e-46,4.337489231717912e-27,0.0,1.8287195936165692e-22,7.6721013376332475e-22,1.5837753807767376e-14,4.004137939680627e-30,9.254461356140779e-36,3.0083195639177585e-18,0.0,5.032470667381161e-47,1.268575636796003e-15,8.772423429857228e-16,2.2559361452697512e-33,2.103813205591905e-14,1.2163919951342041e-12,0.0
0.022,0.035953972026805135,299.0355812191596,1.444829990391612,0.5756768374249228,0.0,0.24937316937962492,1.0146773484250689e-14,0.1747652163846355,6.976613046328585e-06,3.1761116994017607e-21,3.4909918586268245e-19,3.9235928199902283e-07,0.0,4.247807021878369e-09,1.644606469725206e-22,4.922488612348932e-08,3.723254181474282e-05,2.1925511573149816e-05,1.000653139462979e-20,3.3769388710902396e-48,1.3969368719114817e-39,6.90923338046811e-25,2.8314363797432636e-13,6.286144836219345e-08,9.023880144406644e-23,4.7512499100277417e-36,5.640280467961782e-09,1.0043151556880777e-17,1.417565722155793e-09,4.177174283889431e-16,1.941746820173558e-07,3.198569914052763e-26,6.125997043185442e-10,6.866685686963324e-08,3.8074761136325373e-10,3.3996125655891015e-23,6.412887475052495e-19,1.1238783667295268e-19,1.6412930190194467e-24,7.504941317185896e-12,1.924744034911256e-21,0.00010998429363593036,8.214820704435984e-08,1.3987122698585847e-07,6.06324206684833e-45,2.0063033671644686e-06,3.138612925455622e-21,1.8829777224042985e-30,4.771932958483622e-08,4.3390443813604e-12,1.4277093876181614e-06,3.375595007000763e-14,8.389751546990457e-08,1.3951796927858957e-20,3.1378610509986567e-07,6.114156938991735e-07,1.4948520739216892e-07,2.6051371541383177e-06,1.3491039718853462e-08,6.135508235091307e-18,1.7468656793488755e-18,1.8108271613012983e-13,5.03070392444682e-15,7.719276930175218e-08,3.853515622040922e-18,1.0321016888732891e-22,1.0975476398396271e-07,2.1529217467355823e-18,1.1183239979481607e-18,1.490455969633406e-20,2.9423323312158064e-10,1.4431268217440134e-10,3.2565493993232246e-24,0.0,3.854022631911802e-21,1.4643278301723017e-11,1.7285828969985436e-26,3.8866393925449923e-35,2.349977968664118e-27,1.2257379455840823e-26,4.7018330566161604e-08,7.808081651685483e-10,6.469854991712378e-17,3.933944195641066e-08,6.451569638935568e-25,5.87109836150793e-18,4.9661701683573104e-26,1.9888573955377006e-24,2.4111455916937755e-08,7.0593557732371615e-43,0.0,4.7580258704030577e-35,5.40457990860957e-18,2.4425286747836305e-09,5.499155142621889e-42,5.344606582881572e-27,2.378761187569445e-19,1.2371869538887012e-35,1.10218967750523e-40,2.058317504805281e-20,3.7016697612942035e-10,2.814565791801383e-13,3.73202696118945e-14,1.2872735560332378e-15,4.008400162084293e-16,4.597950586100352e-10,1.296233456876956e-34,5.052470464189118e-22,1.0863337298140246e-24,1.279346785160532e-34,3.2243525370182366e-10,1.1707108663486137e-33,3.432199250656361e-15,1.4575836012062669e-08,5.5079862892714024e-14,3.91966421547643e-12,5.276873080683309e-15,1.989562677259523e-11,2.1674864276119985e-27,2.1671770604403498e-13,4.8460891216828336e-09,1.2535579723184886e-15,1.9236409973810491e-13,7.141805963618993e-19,7.616114696584641e-15,1.0079880549623298e-19,3.410506196033313e-08,3.5347768041689506e-10,6.435791864269511e-12,8.780876401103886e-21,2.7039089790943915e-10,1.9134674838684686e-16,8.268392580664533e-20,1.6520484318733548e-26,3.439271564359351e-14,4.920284695500991e-11,5.249635635809478e-11,0.0,1.0807977127708503e-14,4.7461485364748315e-20,1.2487314151792347e-15,1.5582532231783308e-31,9.35446409039625e-18,2.982450098621324e-32,6.8418561318560306e-15,9.371314821411975e-20,1.2659392514998238e-12,1.4360973695343803e-10,9.933702280358644e-27,1.903996038073342e-08,1.8746547877426733e-09,1.6984061089354794e-08,7.470198848653678e-27,1.1747570612409826e-32,6.816928232283315e-10,2.0680903504275392e-10,0.0,5.7718340483553064e-27,2.3164345010757567e-12,9.385678143240214e-14,1.271365119637196e-32,7.943050180070185e-26,4.089138685936951e-15,8.421652678787401e-10,2.714834581792402e-27,8.466610061475027e-13,7.069877778220057e-21,1.8857525484785513e-22,3.143330002402868e-33,1.9197636421681324e-12,1.6504008706935575e-27,3.3317692186232964e-15,4.717928379714601e-24,2.3891966937298553e-21,9.93302489829841e-19,0.0,2.3256577032849134e-34,1.91181242679067e-14,2.6789502659232713e-14,4.841445362989383e-10,2.304940597308113e-19,3.850721184457182e-30,1.6225718847730655e-22,1.710383009927633e-17,3.8020458858165437e-17,3.5020816813406835e-10,5.8620704808888105e-34,2.9077046231648126e-11,1.2971173556137002e-15,1.0446714403480495e-10,0.0,9.704379027765794e-27,7.474891588949825e-24,7.768663914455187e-20,9.704681788223615e-42,2.6971438167236125e-44,1.9798802139719418e-26,1.138136103002955e-45,2.3592941953289218e-21,6.549996248396879e-21,1.0869121890369138e-13,1.5084658910387784e-28,4.339727648016679e-34,1.9410901206802955e-17,4.707276814854193e-44,5.647561886635443e-47,1.6787516738417945e-14,1.1441207912097605e-14,1.0161760476203453e-32,2.316706262343177e-13,1.0936160833093398e-11,5.754086445623389e-30
