grid,velocity,T,density,Y_N2,Y_Ne,Y_C3H2F4(1),Y_OH(2),Y_O2(3),Y_H2O(4),Y_H(5),Y_O(6),Y_H2(7),Y_Ar(8),Y_HO2(9),Y_He(10),Y_H2O2(11),Y_CO(12),Y_CO2(13),Y_HCO(14),Y_C(T)(15),Y_CH(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH3OH(24),Y_CH3O(25),Y_CH2CO(26),Y_C2H3(27),Y_C2H4(28),Y_CH4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_F(36),Y_HF(37),Y_CH2F2(38),Y_CHF3(39),Y_CF2(40),Y_CF4(41),Y_CF3(42),Y_CH2F(43),Y_CHFO(44),Y_CF3O(45),Y_CF2O(46),Y_CFO(47),Y_C2F6(48),Y_C2HF4(49),Y_CHFCF2(50),Y_CH2CHF(51),Y_CH2CF2(52),Y_C2HF(53),Y_CF2CF2(54),Y_C2H2F3(55),Y_C2H2F3(56),Y_C2HF2(57),Y_CF2CH(58),Y_CF3COF(59),Y_CH2CFO(60),Y_CHF2(61),Y_CF3CCH(62),Y_C3HF4(63),Y_C3HF4O(64),Y_C3H3F4(65),Y_C3F4O(66),Y_C3H2F4(67),Y_C3H2F3(68),Y_C3H2F4(69),Y_C3H2F4(70),Y_C3H2F2(71),Y_C2F4(72),Y_C6H4F8(73),Y_C3H2F5(74),Y_S(75),Y_C3H2F4(76),Y_C3H2F4(77),Y_C3H2F4(78),Y_C3HF3(79),Y_C2H2F3(80),Y_O2(81),Y_S(82),Y_S(83),Y_S(84),Y_C3H2F4(85),Y_C3H2F4(86),Y_C5H2F8(87),Y_C6H3F8(88),Y_C4H2F6(89),Y_CF2O2(90),Y_S(91),Y_S(92),Y_C4H2F6(93),Y_C3H2F4(94),Y_C1OO1(95),Y_S(96),Y_S(97),Y_S(98),Y_S(99),Y_S(100),Y_S(101),Y_S(102),Y_CH2O2(103),Y_CHO2(104),Y_S(105),Y_S(106),Y_C2HF3(107),Y_S(108),Y_S(109),Y_S(110),Y_S(111),Y_S(112),Y_S(113),Y_S(114),Y_CF3O2(115),Y_S(116),Y_S(117),Y_S(118),Y_C3HF3(119),Y_S(120),Y_S(121),Y_S(122),Y_S(123),Y_S(124),Y_S(125),Y_S(126),Y_S(127),Y_S(128),Y_C2F(129),Y_C2HF(130),Y_C3HF3(131),Y_C2FO(132),Y_S(133),Y_CF2O2(134),Y_S(135),Y_S(136),Y_CF2O2(137),Y_S(138),Y_C2H2O(139),Y_S(140),Y_S(141),Y_S(142),Y_S(143),Y_S(144),Y_S(145),Y_S(146),Y_S(147),Y_S(148),Y_S(149),Y_S(150),Y_S(151),Y_S(152),Y_S(153),Y_S(154),Y_S(155),Y_S(156),Y_S(157),Y_S(158),Y_S(159),Y_S(160),Y_S(161),Y_S(162),Y_C2FO2(163),Y_S(164),Y_CFO3(165),Y_CHF(166),Y_CF(167),Y_S(168),Y_S(169),Y_C2HF4(170),Y_CHFO2(171),Y_CHFO2(172),Y_CFO2(173),Y_S(174),Y_S(175),Y_CHF2O(176),Y_CHF2O(177),Y_S(178),Y_S(179),Y_C2HF3(180),Y_S(181),Y_S(182),Y_S(183),Y_S(184),Y_S(185),Y_C2H2(186),Y_CH2(187),Y_CHF-2(189),Y_CF2-2(190),Y_S(242),Y_S(243),Y_C2F4(244),Y_S(270),Y_C2HF3(276),Y_S(313),Y_C3HF2(332),Y_S(413),Y_C3HF3(735),Y_C2HF(769),Y_S(864),Y_S(876),Y_S(1417),Y_S(1418),Y_S(2505),Y_S(3350),Y_S(10985),Y_S(17961)
0.0,0.034637041432382595,298.0,1.3950073045584892,0.5659860470026241,0.0,0.12433372305086561,1.9750611148076171e-19,0.1719355004328602,8.496984227469667e-09,5.650099343416301e-21,0.0,3.002344265147712e-08,5.915516837962669e-72,1.0501031331519908e-13,0.0,8.248326752018223e-13,2.4687708255349263e-09,1.2639404005614236e-09,0.0,2.3413748046767162e-20,0.0,0.0,5.8365173360398024e-15,8.942991004131068e-13,2.486786299246849e-31,7.990700910864083e-28,8.695317804596563e-13,1.0854460266420223e-21,1.5368284425236514e-14,2.7828447887896154e-21,1.467736780027714e-12,4.550713906260071e-21,1.6903545706026632e-15,1.0021889930755911e-11,0.0,0.0,1.1666700063588866e-27,7.520774521670819e-25,2.2544972034935737e-29,1.2590254541226122e-17,4.693923693985271e-21,2.6309587297629818e-08,0.1377446607334595,1.2622328588664618e-11,2.975870527113543e-20,1.3747034217014675e-11,1.799527920550159e-26,3.78877343642605e-21,1.9825812312001813e-13,6.396101956922461e-18,3.809272918119294e-11,1.0815244139914606e-19,1.6201266953069059e-13,1.185324100671696e-20,6.750688435260358e-12,1.9414521190827843e-11,7.521641884978994e-12,9.81349503073944e-11,8.783823370916049e-14,4.4596865700539406e-26,1.2701582284485576e-26,2.5732374134354225e-20,3.523868922056926e-21,1.470079405545827e-13,2.945237787877653e-23,1.486064031708459e-21,3.4899650306521864e-12,1.0376774357119664e-23,0.0,5.603188814990674e-21,2.120580007198363e-16,1.147350489177892e-15,0.0,0.0,0.0,1.3114713112772478e-13,8.622637730514853e-32,1.433138829544426e-37,7.393683288478014e-25,1.0060136892818906e-28,1.3226135928632705e-13,3.3254254788003926e-14,2.134128131179288e-21,1.7045867005106106e-12,0.0,2.2994092785570895e-19,1.6262919277901526e-31,1.7803199169038773e-26,5.902406207291622e-14,1.9453754688885567e-45,0.0,0.0,0.0,4.802451031908856e-14,2.140448329061415e-37,1.835318412656004e-32,1.1386294113741788e-24,4.6778502239675416e-35,6.659742003638436e-48,1.9696348390087568e-25,2.1905803388069604e-15,1.092111230411819e-18,3.4943226948907704e-19,2.7646274632270843e-21,1.712297994031506e-20,6.199895205009698e-15,0.0,0.0,2.323161065271117e-31,0.0,4.547977692940487e-15,1.1597132093954626e-36,2.2103154889331505e-20,1.380568087142791e-13,1.694474929919615e-21,2.4001929634115982e-17,2.8501748531906397e-20,1.51107698830082e-18,5.730077585258057e-23,4.2484349709066836e-19,1.0339405245712645e-14,3.419676039452222e-27,1.7505530791146985e-19,5.692981133929499e-24,1.8067749875563787e-20,2.124637101397205e-25,1.8097204126821074e-14,5.785951734050212e-15,1.9141615711438908e-18,0.0,2.8769577306267414e-18,4.327975265969471e-22,0.0,1.6495954098303763e-20,5.522861551188556e-19,1.6604877429512384e-15,1.765032171165917e-16,1.3158888048517826e-75,4.947154212900609e-19,7.60416837529346e-26,1.772142583966261e-21,8.846026521531621e-35,1.2100040560302948e-23,1.1915904168546844e-39,1.6869023554722652e-20,1.2567350176235277e-25,2.3824638410945922e-18,7.582456545103449e-18,8.111315810939842e-34,2.7228043863417128e-14,7.216232264968583e-15,4.509272849861037e-14,7.64652380759611e-34,1.5831484926128175e-38,1.6368503267922386e-16,8.858208277298089e-17,0.0,1.2968295189718787e-32,2.5064931320383046e-18,1.400333980828745e-19,2.025516288099969e-38,1.2813263532187157e-31,1.8801739901060879e-22,1.0561236162879768e-16,0.0,4.1918909056307186e-20,9.685614405284423e-27,8.644334647899407e-34,3.968525167264204e-39,7.261322662129267e-21,1.3482438423873527e-35,1.971161870968174e-14,7.671268602997319e-32,3.965485966836994e-29,1.5459789776652366e-22,0.0,1.2936139858283662e-38,7.559617364203263e-23,3.8913145419424584e-15,4.845362339487286e-13,1.6730107070428255e-20,4.835605012727442e-40,6.933640386490763e-28,0.0,1.536655749775178e-19,6.304292625672737e-17,2.8401960958651107e-42,1.487964663717286e-19,1.28047433911916e-21,8.47649749765121e-17,0.0,5.022833411265458e-32,8.214481018336552e-28,0.0,2.424742663449539e-50,0.0,0.0,7.06042283370968e-48,4.856183971125864e-23,0.0,2.992466155253614e-15,0.0,5.717327510079248e-39,0.0,5.252899694578273e-39,2.7116194132560913e-42,8.91233919943991e-16,6.168623264501652e-16,2.2444503995533558e-38,3.958883304476129e-19,7.199492206666155e-16,1.3132595185492884e-33
0.008,0.03463745398300998,298.00293980697705,1.3949906892743686,0.5659856202794539,0.0,0.12433380057745613,2.032342686002484e-18,0.17193508833658763,1.3318152478428499e-07,1.9972706859706673e-26,1.1572683794378801e-22,1.4654881468881334e-07,2.0168815391503117e-71,1.6654660220921299e-12,0.0,1.8653819446034232e-11,3.9082663727900035e-08,2.6516056681682215e-08,0.0,6.590807648205781e-28,0.0,0.0,8.452153274129375e-14,1.882343659564284e-11,3.3344666018705465e-30,2.153600865934768e-35,1.6924355155483484e-11,2.4695418582318376e-20,3.2951301942596373e-13,5.904730402926546e-20,3.580220853984859e-11,4.255328279632178e-28,3.429011263441021e-14,1.4594992036481095e-10,0.0,0.0,2.4754782010685883e-26,1.843956598569267e-23,5.519056655621871e-28,3.1023211527450035e-16,1.7812558115576377e-25,4.158592378839761e-07,0.13774472411075864,3.220076507022257e-10,9.515697766113621e-28,3.6339665266549215e-10,4.21426905960231e-25,4.316769165082723e-28,5.9253029658667655e-12,2.1110446780187166e-16,1.208173897361213e-09,5.269710855348346e-21,5.3146105983509836e-12,1.385092922441606e-24,1.8786259714224097e-10,4.814238730006829e-10,2.012008094920772e-10,2.282652603497203e-09,2.625562968072263e-12,1.4243411401672059e-24,4.0566483630229514e-25,6.864444794373174e-19,1.4062195480091935e-22,5.05389759217879e-12,5.886792822767134e-22,3.5823862879490077e-20,1.1022845329161986e-10,3.5853167253653195e-22,5.344384850783403e-24,2.5620265632058188e-24,7.901659597959259e-15,3.6279893267723006e-14,0.0,0.0,0.0,4.0060432603472326e-12,2.8208264122363778e-30,7.522642393951664e-36,6.462390942944836e-30,5.001894810135783e-27,4.584946851375116e-12,1.0538214181281652e-12,7.715132008015861e-20,5.347015922046594e-11,0.0,5.064586512301918e-18,7.617420125915384e-30,8.440408075885632e-25,2.529982033499537e-12,6.526697157976927e-44,0.0,0.0,4.624980437154621e-22,1.848656405118228e-12,2.2391152325046377e-35,8.22782173033484e-31,4.790409431765312e-23,1.85424073973233e-33,2.1732506128062134e-46,6.1897538588530976e-24,1.0899037429936034e-13,5.4337021870654324e-17,1.2263086886901384e-17,1.240361249539354e-19,6.531088623904551e-19,2.534482743194117e-13,0.0,0.0,5.3716317223404405e-30,0.0,1.441246139581889e-13,3.374009542577566e-35,7.560550943576633e-19,4.385161483349226e-12,8.483598056426614e-20,1.0594059999302826e-15,1.2492635855452979e-18,5.287807312545355e-17,3.331382576871811e-30,1.701265816687666e-17,3.612111961278071e-13,1.4816203610977683e-25,8.895137340140985e-18,1.9782046515762166e-22,7.928794000826742e-19,9.52995111240622e-24,7.264173946879523e-13,2.227245358034955e-13,1.0956399740727454e-16,0.0,1.2349669849565866e-16,1.9417630246492377e-20,6.931373768504364e-24,2.4370187400631526e-26,1.6744886483304374e-17,5.702432938609541e-14,5.473302246467137e-15,8.813183464160319e-75,1.7536594262205812e-17,4.0227060950126974e-24,1.1263395254995448e-19,4.123227922978616e-34,7.690551570188963e-22,2.9066239636989943e-38,1.1297913458785009e-18,7.856687566231809e-24,1.8686320291694263e-16,4.055874771618269e-16,4.4758517364800677e-32,9.446975500490868e-13,4.123659838523629e-13,1.4239877058088867e-12,3.4693627340583234e-32,5.709623956905805e-37,8.429570535064828e-15,3.3628851630663144e-15,0.0,5.6045619243745555e-31,1.6787066775845732e-16,8.754420319474618e-18,1.6148394413868346e-36,1.0595680678139318e-29,1.1509865023726533e-20,5.004757571584554e-15,0.0,2.4249440655119397e-18,3.8282627482085738e-25,3.057217215998215e-32,1.5191838919590397e-37,3.062396730561409e-19,3.1029863110012875e-34,3.1654886035286385e-13,2.3566601267513046e-30,1.2182025030126166e-27,7.718857806396682e-26,0.0,5.194011955920896e-37,2.918508368291962e-21,1.3930967134782044e-13,1.6057711685128402e-11,5.485701461658853e-19,2.1380829683049577e-38,2.9246201482420804e-26,4.681248814451954e-21,4.470674918785964e-18,2.6547477390119596e-15,1.111448668292005e-40,6.523196132583088e-18,5.87620452314634e-20,3.572404808117998e-15,0.0,7.112492505607065e-31,1.7861490824332118e-26,1.6570684868407564e-18,1.0664697017261607e-48,1.0973889244700417e-52,0.0,3.113871728173349e-46,6.678668821279094e-23,0.0,9.053129026663477e-14,2.815716420117651e-27,2.4534170105361065e-37,0.0,2.4110808219219777e-37,1.2391785500952245e-40,4.150181589494561e-14,2.7478476729157236e-14,1.1607522020036094e-36,2.0874436175385856e-17,3.026702829854228e-14,5.926494340663293e-32
0.016,0.03464362676299499,298.0522535688292,1.3947421306963335,0.5659807000511976,0.0,0.12433471417933785,3.4374332787537496e-17,0.17192851683550486,2.087176674625196e-06,5.884750942057987e-25,1.9343553584681763e-21,7.152500179369467e-07,4.543615389107274e-71,2.809751237241109e-11,0.0,4.2180001022710045e-10,6.18630364503111e-07,5.562003250172527e-07,2.192397831822294e-25,1.913050091110647e-35,0.0,2.1142287225057257e-27,2.6184462455297625e-13,3.9614051735951487e-10,1.376151195528693e-27,8.465190145593677e-40,3.2936604883087973e-10,5.61775593420357e-19,7.0640893873977706e-12,2.948865379610491e-18,8.731883869167923e-10,1.2536137017401536e-31,6.95507889387072e-13,2.125186059854982e-09,0.0,0.0,1.0196440056228229e-23,9.07183613793642e-22,4.5445086029387925e-29,7.642950479928064e-15,5.152473458076778e-24,6.5722858444528675e-06,0.1377453764046128,8.213551596192148e-09,3.084088079559828e-35,9.604911853348093e-09,7.082507673265692e-24,1.940626385416018e-34,1.7706264155999817e-10,6.3196760903106e-15,3.830985564082286e-08,9.158547049375782e-20,1.7431383648381112e-10,2.3426860163397258e-23,5.227218370515999e-09,1.1936218873610573e-08,5.3812729662333555e-09,5.308784518422984e-08,7.847553156548336e-11,6.695197413405129e-22,1.906820359246549e-22,7.396603676422375e-18,5.130412159360189e-23,1.7371864605104074e-10,9.839703192343931e-21,5.91643847128955e-19,3.480992216724095e-09,5.972529504467753e-21,9.622850536931005e-23,4.342329836997406e-23,2.9439166390619303e-13,1.1470237277546944e-12,9.993128621877909e-28,0.0,0.0,1.2235007684007e-10,4.7217583662746875e-29,7.599340460571578e-36,1.82603290035148e-30,5.036650240826181e-27,1.5891742040705937e-10,3.3390531405947936e-11,2.7887118559906707e-18,1.6770280919466599e-09,4.611780759300981e-30,5.0963879021152475e-18,1.275480123576118e-28,8.483067632641236e-25,6.38559892065971e-11,2.436945257681222e-42,0.0,1.1698482430826425e-37,7.699667513490733e-21,7.115169244917226e-11,2.069840698924167e-39,1.37743397695703e-29,2.0421030824660557e-21,1.92528970716887e-39,2.7342914585738094e-43,1.9449018811842582e-22,1.884501226521027e-12,9.155727555511427e-16,4.3595958058151164e-16,2.0976530178378532e-18,2.4907379139410485e-17,1.0359284588763743e-11,3.1852696196557243e-37,0.0,2.177011449580128e-28,0.0,4.5666157248755955e-12,1.190105756922423e-33,2.5857651770923088e-17,1.3926777906265538e-10,4.246734666207684e-18,4.675252011322016e-14,5.569459915601408e-17,1.8499471296897814e-15,2.3602623048406478e-30,1.4452671555132107e-15,1.261719176973086e-11,6.421161363600584e-24,7.449585357735436e-16,6.840786980194199e-21,1.3390785304440503e-17,1.6131385971824787e-22,2.138328986155825e-11,8.572294780671488e-12,6.270342861214251e-15,1.1121477825360823e-23,5.2261114846017536e-15,3.2843820450199506e-19,1.155074756800455e-22,4.082443293164871e-32,4.347407922021842e-16,1.958037252050564e-12,1.7017252201846915e-13,2.8316892727748617e-74,6.182722361816317e-16,6.700086008086018e-23,1.877754121291424e-18,7.772132913981967e-33,1.2793513763963262e-20,9.430218948444725e-36,1.800820267776199e-17,1.309267562801783e-22,3.0275086761707887e-15,1.731515522999517e-14,8.060888480786462e-31,3.2772150035124216e-11,6.48915823057228e-12,4.4961675930017855e-11,6.238978136508134e-31,2.2681285769199697e-35,4.3404739973436796e-13,1.276479349298638e-13,0.0,9.497057807223212e-30,2.802840856322271e-15,1.457201041758052e-16,2.6352232952491966e-35,1.7250312537051083e-28,6.664513169889613e-19,2.371265331458021e-13,2.4593961394115055e-30,1.4029372498843801e-16,1.512911342202182e-23,8.398875503061145e-30,6.036529960874378e-36,5.333241605223942e-18,1.3826140165582371e-31,5.082801510411271e-12,1.067812992585486e-27,5.51379450159904e-25,3.8915259743398394e-23,3.7871494580196565e-20,1.4051251234759622e-34,9.862089017683528e-20,2.281499036708371e-12,5.320809638662631e-10,8.970287424542465e-18,1.9114617229051714e-35,8.749884032964504e-25,1.7437075973219113e-19,1.300516725501106e-16,1.1170370855628648e-13,5.170672373089341e-38,2.8624730720756035e-16,3.1794773742609906e-18,1.5052148603546913e-13,0.0,3.481376295322802e-29,4.814500368592011e-24,3.381454329515466e-17,8.02106552837353e-45,1.39191358024326e-50,1.0486122040444116e-28,1.6672805031815278e-45,7.844715713973447e-22,0.0,2.7397959706187076e-12,4.663866706438823e-26,2.955258843151281e-35,1.9463985879207238e-19,8.637509049298085e-42,8.659929975074212e-48,6.760843002232259e-13,4.4720540589655456e-13,2.585091719190408e-35,1.0971056905971716e-15,1.2722464774734018e-12,2.8392587369619454e-29
0.02,0.03468181830929572,298.36845992044414,1.393206243558398,0.5659555632656357,0.0,0.1243394971803873,2.471920618875787e-16,0.17188768572882093,1.3802743046538528e-05,1.2832682848298177e-23,1.3948496164990816e-20,1.8262374238909602e-06,5.953514046019131e-71,1.995614266190078e-10,0.0,3.887158011630054e-09,4.127984706299232e-06,4.784894388314052e-06,1.349988057185662e-23,1.2456084369570329e-42,7.66553664245402e-44,1.952035439926289e-26,4.362771531084174e-13,3.4180016035043292e-09,9.831637517644897e-26,5.056318910283745e-38,2.646389870255543e-09,5.2059895271189745e-18,6.199162643086968e-11,3.147115230609483e-17,8.628812271680738e-09,7.681197177506575e-30,5.8025278552257506e-12,1.3169906282338021e-08,9.809640919086764e-13,0.0,7.185499708175454e-22,1.0294755574436883e-20,3.255823861835099e-27,7.623483154509011e-14,5.069734596435064e-23,4.3790850710185956e-05,0.13774739113845885,8.461039661770409e-08,8.109330619843358e-42,1.0227234520920557e-07,5.158661441066906e-23,2.1418711233187997e-33,2.1142961431696074e-09,6.300016129884635e-14,4.836979531090018e-07,1.485047706262524e-18,2.2720440472070677e-09,1.6994231327024734e-22,5.838765246582362e-08,1.1976547249085443e-07,5.793240558143725e-08,5.021016243150499e-07,9.372899475867456e-10,5.357700263110553e-20,1.5257394132609764e-20,5.866260158325202e-17,4.3136624720706805e-22,2.3667180341413914e-09,7.081651664346313e-20,4.254743396408351e-18,4.378063821853899e-08,4.324258679362972e-20,1.4103535115053875e-21,3.1747898922437076e-22,4.330025426049584e-12,1.44416883531299e-11,2.835048951347857e-26,0.0,0.0,1.4909299439475965e-09,3.4363014631869424e-28,8.109615815994168e-36,1.8961122610926233e-29,5.265240605430563e-27,2.182175750052891e-09,4.212722435561515e-10,3.984558955630814e-17,2.0956260360732885e-08,1.0294206281026641e-28,5.304879667378611e-18,9.301113034996935e-28,8.761309795092399e-25,7.759931721268258e-10,1.6837898423370294e-40,0.0,8.633475167579073e-37,5.552596606922849e-20,1.0790714665433543e-09,1.3558321826007306e-38,1.003300511648218e-28,3.414845475986173e-20,7.164469134036626e-38,1.4210212335509928e-40,2.434557004897817e-21,1.2791289206124776e-11,6.451180459405388e-15,6.133930878649808e-15,1.5072814156296683e-17,3.7445992922478416e-16,1.6636475210208956e-10,2.3555374651420112e-36,0.0,7.377411106717059e-27,0.0,5.7614789908769056e-11,4.583840576945072e-32,3.5060983448021193e-16,1.7609210448642834e-09,8.281541067292092e-17,8.078464361078341e-13,1.0056954533899905e-15,2.562972766017546e-14,1.7472688821389216e-29,5.022510568022619e-14,1.7452699391388864e-10,1.098668128025576e-22,2.321457348634472e-14,9.371804142292375e-20,9.340728161137798e-17,1.1659132806773752e-21,2.85317561946813e-10,1.3000560052682696e-10,1.391245443670312e-13,1.5576635180171855e-22,8.744098909226066e-14,2.3625947952894698e-18,8.382658257903913e-22,3.2736264408874556e-31,4.529315341535972e-15,2.664926024656276e-11,2.109295500313243e-12,4.151127599071198e-74,8.626571249534382e-15,4.846015228999061e-22,1.293863686101032e-17,1.1334026200190937e-31,9.181654137419224e-20,5.436675471724689e-34,8.355656276614202e-17,9.501341105197278e-22,1.4285453341196276e-14,3.2873148695631995e-13,1.1828022514724346e-29,4.503781778099245e-10,2.9255934164544515e-11,5.65394369580967e-10,9.069837506458525e-30,3.6463372788883007e-34,8.697291767142249e-12,1.910511451597501e-12,0.0,6.767712587599732e-29,1.6436414756217427e-14,9.937351527039499e-16,1.30211273387077e-34,8.396464806380019e-28,1.5022047864192018e-17,4.3862046065664265e-12,6.092310620283725e-29,3.145543628153947e-15,2.352896434108133e-22,9.007585658937326e-28,9.721312243590277e-35,8.430100279755374e-17,1.1361503908181692e-29,3.4351605474570893e-11,8.345515081068365e-26,4.282347484599984e-23,3.3000607071612737e-21,4.977234040473715e-19,6.627733976066309e-33,1.1957476355218084e-18,1.4295526829693296e-11,7.0022285697609135e-09,5.34495048765958e-17,5.2616530692257416e-33,1.0516812848517139e-23,2.409089650183292e-18,1.5147932237859826e-15,1.83186987288121e-12,4.173945662830042e-36,4.914537015494635e-15,5.721192231343765e-17,2.4876456618840103e-12,0.0,3.775951391093778e-28,2.2640374191775993e-22,2.1557112988365373e-16,4.315411095044138e-42,2.1866495498954367e-48,7.681164989544871e-28,1.1919896799289626e-43,1.144808563723459e-20,0.0,3.3360092827453404e-11,3.415655920573795e-25,3.485452453667367e-33,2.6428610061800498e-18,5.685036102491675e-41,5.427147795590284e-48,3.9256082255577435e-12,2.5893496089255165e-12,1.9066481578232113e-34,2.2429763725936655e-14,2.098358126320808e-11,2.1662927615905372e-27
0.022,0.03481216884975154,299.4593185108589,1.3879895278864154,0.5658820272500539,0.0,0.12435344670745782,1.014563318973167e-15,0.17175068898323453,5.172058749592001e-05,1.6167757667794574e-22,5.786687772636287e-20,3.185462254999395e-06,6.704982896412123e-71,7.859885750498602e-10,0.0,1.9594043179721526e-08,1.5595982012254058e-05,2.2664515783796317e-05,2.632018247886332e-22,1.8053675283747817e-49,6.471038148952774e-42,1.158102218046537e-25,7.400300209819895e-13,1.6230412936279872e-08,2.2094356678677098e-24,1.0365666583074027e-36,1.1787704158486066e-08,2.637672449485887e-17,2.9890967934706754e-10,2.0363606768017138e-16,4.635433397297396e-08,1.552871837154794e-28,2.6733002229754245e-11,4.6644369408371484e-08,6.160442389044189e-12,5.0385460281273756e-26,1.5399244911863266e-20,7.029994878497528e-20,7.404396938905798e-26,4.1304667549079037e-13,2.2071144060917788e-22,0.00016518601050411765,0.1377464856607539,4.722239420478641e-07,1.0834606734290873e-40,5.885163143320201e-07,2.2211410110488174e-22,2.0197539282511306e-32,1.3524704259012526e-08,2.915164370430472e-13,3.259123019114802e-06,1.3846677307632749e-17,1.5771387640420314e-08,7.265978608165557e-22,3.5111063749829763e-07,6.524901087994202e-07,3.367163898839646e-07,2.5917597770241476e-06,5.997211340538509e-09,1.307164732635357e-18,3.7211808363505344e-19,3.103693704182672e-16,1.0811251398903832e-20,1.7121878030270056e-08,2.918432611148868e-19,1.7713192523507914e-17,2.939180421827458e-07,1.8176134670213137e-19,2.6265333470271808e-20,1.378397447904074e-21,3.368685602945631e-11,9.704942855408672e-11,5.036053500240167e-25,0.0,2.97128633776118e-20,9.714197260107324e-09,1.4712587662528553e-27,1.0137221822174383e-35,9.776860509208949e-29,6.132372299406059e-27,1.5903566022498865e-08,2.836426753185684e-09,3.0144055694449196e-16,1.3984167613377967e-07,1.1147322147792987e-27,6.087981316080429e-18,4.006152351931128e-27,9.79464829501212e-25,6.212603445165324e-09,2.95346957562445e-39,0.0,3.868190777879348e-36,2.302228321679668e-19,8.63473896066537e-09,4.273822771179233e-38,4.305662057921965e-28,2.9810407783560893e-19,3.266544120114201e-36,1.261402951743411e-38,1.6272053298375738e-20,7.728994354509557e-11,2.4717877713035735e-14,4.5738333706803486e-14,6.166127611883054e-17,2.9719402091291195e-15,1.4052864439299652e-09,1.0626941726434673e-35,0.0,1.0992181403752161e-25,6.147468097038846e-35,3.879204811528574e-10,6.987112031479095e-31,2.5252038628286653e-15,1.1880515770035176e-08,8.414555131457771e-16,7.313949648594966e-12,9.919976411147922e-15,1.8835495098119633e-13,7.951722246736819e-29,6.715973036501521e-13,1.2807020761731894e-09,1.0051896202238698e-21,2.527741562838893e-13,6.815475251334912e-19,3.657682488245435e-16,4.866221273714333e-21,2.2568286684195523e-09,1.0403058346587742e-09,1.5997400571506994e-12,1.0889875534141473e-21,7.708818244933412e-13,9.710883127960049e-18,3.55188471674809e-21,7.677738352261307e-30,2.553771161583805e-14,1.9261073325390117e-10,1.3969443883669224e-11,4.864630708408554e-74,6.382040278223449e-14,2.029689864885026e-21,5.0039495386028394e-17,9.758654924534648e-31,3.7446335784349286e-19,9.87140910583978e-33,2.711330180192304e-16,4.025553761231628e-21,5.1784693923819414e-14,3.4276739938845883e-12,2.2081378602930344e-28,3.284823433827255e-09,8.676825679335684e-11,3.795120743768796e-09,1.6401771436353364e-28,3.3481982584100927e-33,9.069540397935308e-11,1.509892571552595e-11,0.0,2.851973448380705e-28,9.933374038669996e-14,3.710926547295569e-15,5.529721074556429e-34,3.386358703973369e-27,1.7770370728820071e-16,4.2373490672564804e-11,8.342558985061029e-28,3.6532439687181246e-14,1.9280107827623027e-21,3.0805873491464037e-26,8.979439585132945e-34,7.199239863669569e-16,3.7520849105258925e-28,1.3124666250712371e-10,2.0593032480740342e-24,1.0341793957004345e-21,8.308512819987678e-20,3.3705408666567515e-18,9.521765349263719e-32,6.948242176175877e-18,6.015733510856303e-11,4.9041251383423724e-08,2.1870089499226287e-16,4.609286301002309e-31,6.882385101052929e-23,1.763134001189035e-17,9.476111864072172e-15,1.5602573101609227e-11,1.0489499514048325e-34,4.42264048471539e-14,5.368277268504313e-16,2.158214572108631e-11,0.0,2.582012470149398e-27,3.2099717711862465e-21,6.179657314806729e-16,3.991740539843271e-40,1.1185393014546532e-46,3.355905492574122e-27,2.295293544860793e-42,9.302636519602544e-20,0.0,2.218325876676743e-10,1.513222288428658e-24,9.574220870492522e-32,1.6444673532067867e-17,1.8375467592265697e-40,2.427967414191172e-47,1.46643435998575e-11,9.692546435479868e-12,8.173078633911569e-34,2.3797210936220904e-13,1.8176370988226682e-10,4.2092844381306505e-26
