2-BTP,CH4,N2,O2,P(atm),Su (cm/s),Su(cm/s),T,T(K),True_Su(m/s),agent,agent_volume_frac,error,index,mech,percent_error,phi
,0.08637236084452976,0.7216890595009597,0.19193857965451058,1,32.9780310764188,31.64851291363182,2138.763617892249,300,0.329780310764188,2-BTP,0.0,1.4278018232167804,4,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,4.329554484038743,0.9
,0.09505703422053233,0.714828897338403,0.19011406844106465,1,39.18598780410902,37.537066205017965,2233.2469964404863,300,0.3918598780410902,2-BTP,0.0,1.9425158793578061,5,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,4.9571696114143,1
,0.07751937984496125,0.7286821705426356,0.1937984496124031,1,24.046222368813815,23.447214701431385,1998.1663753961357,300,0.24046222368813816,2-BTP,0.0,0.8893251967293989,3,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,3.698398788338531,0.8
,0.10357815442561207,0.7080979284369114,0.18832391713747645,1,42.22235416722006,40.0350348118987,2221.855479519482,300,0.4222235416722006,2-BTP,0.0,2.4179752109072674,6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,5.726765498036814,1.1
,0.1119402985074627,0.7014925373134329,0.1865671641791045,1,41.458100464381126,38.22465613509827,2149.7842340007255,300,0.41458100464381126,2-BTP,0.0,3.3248213218589444,7,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,8.01971456631371,1.2
,0.0684931506849315,0.7358121330724071,0.19569471624266147,1,15.149672821089041,14.696778975031698,1836.345726374062,300,0.1514967282108904,2-BTP,0.0,0.5731432570521966,2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,3.783205510909482,0.7
,0.05928853754940712,0.7430830039525691,0.1976284584980237,1,7.121491392448448,6.996137069013543,1662.6326663091418,300,0.07121491392448448,2-BTP,0.0,0.3084519297012109,1,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,4.331282770745044,0.6
0.0025,0.09481939163498099,0.713041825095057,0.18963878326996197,1,35.128064882793005,33.734798659074436,2241.2520270337372,300,0.35128064882793003,2-BTP,0.0025,1.5519433105105906,13,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,4.417958449145283,1
0.002499999999999999,0.10331920903954801,0.7063276836158191,0.18785310734463276,1,36.42106985143293,34.72318580763033,2195.6555195128512,300,0.3642106985143293,2-BTP,0.0025,1.947388840224309,14,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,5.346874345448948,1.1
0.0025,0.11166044776119403,0.6997388059701493,0.18610074626865675,1,33.006613239702475,30.833308821476923,2118.5992626152083,300,0.33006613239702476,2-BTP,0.0025,2.310222990524512,15,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,6.999273066118845,1.2
0.0024999999999999996,0.08615642994241841,0.7198848368522072,0.19145873320537427,1,30.037132078357754,29.013942894844313,2177.182716900267,300,0.30037132078357753,2-BTP,0.0025,1.0736915566448137,12,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,3.574547509542118,0.9
0.004999999999999999,0.10306026365348399,0.7045574387947269,0.18738229755178906,1,31.297067470050717,29.650480304862253,2162.984700531563,300,0.31297067470050716,2-BTP,0.005,1.9002960632109742,22,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,6.0718023023385035,1.1
0.004999999999999999,0.09458174904942965,0.7112547528517109,0.1891634980988593,1,32.18207060274027,30.61248416083932,2228.865314104526,300,0.3218207060274027,2-BTP,0.005,1.6769451844717862,21,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,5.21080574700186,1
0.004999999999999999,0.0859404990403071,0.7180806142034548,0.190978886756238,1,28.071261431075705,27.196261702193002,2206.4100605911,300,0.28071261431075706,2-BTP,0.005,0.9541650563403925,20,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,3.3990815079086683,0.9
